game,2017,11,20171119,201711190nor,was,"Washington Redskins",31,nor,"New Orleans Saints",34
player,201711190nor,was,PeriSa00,rec_long,9,,,,,
player,201711190nor,was,PeriSa00,fumbles,0,,,,,
player,201711190nor,was,PeriSa00,fumbles_lost,0,,,,,
player,201711190nor,was,ThomCh03,pass_cmp,0,,,,,
player,201711190nor,was,ThomCh03,pass_att,0,,,,,
player,201711190nor,was,ThomCh03,pass_yds,0,,,,,
player,201711190nor,was,ThomCh03,pass_td,0,,,,,
player,201711190nor,was,ThomCh03,pass_int,0,,,,,
player,201711190nor,was,ThomCh03,pass_sacked,0,,,,,
player,201711190nor,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201711190nor,was,ThomCh03,pass_long,0,,,,,
player,201711190nor,was,ThomCh03,pass_rating,,,,,,
player,201711190nor,was,ThomCh03,rush_att,4,,,,,
player,201711190nor,was,ThomCh03,rush_yds,17,,,,,
player,201711190nor,was,ThomCh03,rush_td,0,,,,,
player,201711190nor,was,ThomCh03,rush_long,16,,,,,
player,201711190nor,was,ThomCh03,targets,1,,,,,
player,201711190nor,was,ThomCh03,rec,1,,,,,
player,201711190nor,was,ThomCh03,rec_yds,16,,,,,
player,201711190nor,was,ThomCh03,rec_td,1,,,,,
player,201711190nor,was,ThomCh03,rec_long,16,,,,,
player,201711190nor,was,ThomCh03,fumbles,0,,,,,
player,201711190nor,was,ThomCh03,fumbles_lost,0,,,,,
player,201711190nor,was,PaulNi00,pass_cmp,0,,,,,
player,201711190nor,was,PaulNi00,pass_att,0,,,,,
player,201711190nor,was,PaulNi00,pass_yds,0,,,,,
player,201711190nor,was,PaulNi00,pass_td,0,,,,,
player,201711190nor,was,PaulNi00,pass_int,0,,,,,
player,201711190nor,was,PaulNi00,pass_sacked,0,,,,,
player,201711190nor,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201711190nor,was,PaulNi00,pass_long,0,,,,,
player,201711190nor,was,PaulNi00,pass_rating,,,,,,
player,201711190nor,was,PaulNi00,rush_att,1,,,,,
player,201711190nor,was,PaulNi00,rush_yds,5,,,,,
player,201711190nor,was,PaulNi00,rush_td,0,,,,,
player,201711190nor,was,PaulNi00,rush_long,5,,,,,
player,201711190nor,was,PaulNi00,targets,2,,,,,
player,201711190nor,was,PaulNi00,rec,2,,,,,
player,201711190nor,was,PaulNi00,rec_yds,11,,,,,
player,201711190nor,was,PaulNi00,rec_td,0,,,,,
player,201711190nor,was,PaulNi00,rec_long,10,,,,,
player,201711190nor,was,PaulNi00,fumbles,0,,,,,
player,201711190nor,was,PaulNi00,fumbles_lost,0,,,,,
player,201711190nor,was,CrowJa00,pass_cmp,0,,,,,
player,201711190nor,was,CrowJa00,pass_att,0,,,,,
player,201711190nor,was,CrowJa00,pass_yds,0,,,,,
player,201711190nor,was,CrowJa00,pass_td,0,,,,,
player,201711190nor,was,CrowJa00,pass_int,0,,,,,
player,201711190nor,was,CrowJa00,pass_sacked,0,,,,,
player,201711190nor,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201711190nor,was,CrowJa00,pass_long,0,,,,,
player,201711190nor,was,CrowJa00,pass_rating,,,,,,
player,201711190nor,was,CrowJa00,rush_att,1,,,,,
player,201711190nor,was,CrowJa00,rush_yds,4,,,,,
player,201711190nor,was,CrowJa00,rush_td,0,,,,,
player,201711190nor,was,CrowJa00,rush_long,4,,,,,
player,201711190nor,was,CrowJa00,targets,8,,,,,
player,201711190nor,was,CrowJa00,rec,7,,,,,
player,201711190nor,was,CrowJa00,rec_yds,72,,,,,
player,201711190nor,was,CrowJa00,rec_td,0,,,,,
player,201711190nor,was,CrowJa00,rec_long,19,,,,,
player,201711190nor,was,CrowJa00,fumbles,0,,,,,
player,201711190nor,was,CrowJa00,fumbles_lost,0,,,,,
player,201711190nor,was,MarsBy01,pass_cmp,0,,,,,
player,201711190nor,was,MarsBy01,pass_att,0,,,,,
player,201711190nor,was,MarsBy01,pass_yds,0,,,,,
player,201711190nor,was,MarsBy01,pass_td,0,,,,,
player,201711190nor,was,MarsBy01,pass_int,0,,,,,
player,201711190nor,was,MarsBy01,pass_sacked,0,,,,,
player,201711190nor,was,MarsBy01,pass_sacked_yds,0,,,,,
player,201711190nor,was,MarsBy01,pass_long,0,,,,,
player,201711190nor,was,MarsBy01,pass_rating,,,,,,
player,201711190nor,was,MarsBy01,rush_att,1,,,,,
player,201711190nor,was,MarsBy01,rush_yds,2,,,,,
player,201711190nor,was,MarsBy01,rush_td,0,,,,,
player,201711190nor,was,MarsBy01,rush_long,2,,,,,
player,201711190nor,was,MarsBy01,targets,0,,,,,
player,201711190nor,was,MarsBy01,rec,0,,,,,
player,201711190nor,was,MarsBy01,rec_yds,0,,,,,
player,201711190nor,was,MarsBy01,rec_td,0,,,,,
player,201711190nor,was,MarsBy01,rec_long,0,,,,,
player,201711190nor,was,MarsBy01,fumbles,0,,,,,
player,201711190nor,was,MarsBy01,fumbles_lost,0,,,,,
player,201711190nor,was,DoctJo00,pass_cmp,0,,,,,
player,201711190nor,was,DoctJo00,pass_att,0,,,,,
player,201711190nor,was,DoctJo00,pass_yds,0,,,,,
player,201711190nor,was,DoctJo00,pass_td,0,,,,,
player,201711190nor,was,DoctJo00,pass_int,0,,,,,
player,201711190nor,was,DoctJo00,pass_sacked,0,,,,,
player,201711190nor,was,DoctJo00,pass_sacked_yds,0,,,,,
player,201711190nor,was,DoctJo00,pass_long,0,,,,,
player,201711190nor,was,DoctJo00,pass_rating,,,,,,
player,201711190nor,was,DoctJo00,rush_att,0,,,,,
player,201711190nor,was,DoctJo00,rush_yds,0,,,,,
player,201711190nor,was,DoctJo00,rush_td,0,,,,,
player,201711190nor,was,DoctJo00,rush_long,0,,,,,
player,201711190nor,was,DoctJo00,targets,7,,,,,
player,201711190nor,was,DoctJo00,rec,4,,,,,
player,201711190nor,was,DoctJo00,rec_yds,81,,,,,
player,201711190nor,was,DoctJo00,rec_td,0,,,,,
player,201711190nor,was,DoctJo00,rec_long,32,,,,,
player,201711190nor,was,DoctJo00,fumbles,0,,,,,
player,201711190nor,was,DoctJo00,fumbles_lost,0,,,,,
player,201711190nor,was,DaviVe00,pass_cmp,0,,,,,
player,201711190nor,was,DaviVe00,pass_att,0,,,,,
player,201711190nor,was,DaviVe00,pass_yds,0,,,,,
player,201711190nor,was,DaviVe00,pass_td,0,,,,,
player,201711190nor,was,DaviVe00,pass_int,0,,,,,
player,201711190nor,was,DaviVe00,pass_sacked,0,,,,,
player,201711190nor,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201711190nor,was,DaviVe00,pass_long,0,,,,,
player,201711190nor,was,DaviVe00,pass_rating,,,,,,
player,201711190nor,was,DaviVe00,rush_att,0,,,,,
player,201711190nor,was,DaviVe00,rush_yds,0,,,,,
player,201711190nor,was,DaviVe00,rush_td,0,,,,,
player,201711190nor,was,DaviVe00,rush_long,0,,,,,
player,201711190nor,was,DaviVe00,targets,6,,,,,
player,201711190nor,was,DaviVe00,rec,3,,,,,
player,201711190nor,was,DaviVe00,rec_yds,67,,,,,
player,201711190nor,was,DaviVe00,rec_td,0,,,,,
player,201711190nor,was,DaviVe00,rec_long,36,,,,,
player,201711190nor,was,DaviVe00,fumbles,0,,,,,
player,201711190nor,was,DaviVe00,fumbles_lost,0,,,,,
player,201711190nor,was,GranRy01,pass_cmp,0,,,,,
player,201711190nor,was,GranRy01,pass_att,0,,,,,
player,201711190nor,was,GranRy01,pass_yds,0,,,,,
player,201711190nor,was,GranRy01,pass_td,0,,,,,
player,201711190nor,was,GranRy01,pass_int,0,,,,,
player,201711190nor,was,GranRy01,pass_sacked,0,,,,,
player,201711190nor,was,GranRy01,pass_sacked_yds,0,,,,,
player,201711190nor,was,GranRy01,pass_long,0,,,,,
player,201711190nor,was,GranRy01,pass_rating,,,,,,
player,201711190nor,was,GranRy01,rush_att,0,,,,,
player,201711190nor,was,GranRy01,rush_yds,0,,,,,
player,201711190nor,was,GranRy01,rush_td,0,,,,,
player,201711190nor,was,GranRy01,rush_long,0,,,,,
player,201711190nor,was,GranRy01,targets,3,,,,,
player,201711190nor,was,GranRy01,rec,3,,,,,
player,201711190nor,was,GranRy01,rec_yds,59,,,,,
player,201711190nor,was,GranRy01,rec_td,1,,,,,
player,201711190nor,was,GranRy01,rec_long,40,,,,,
player,201711190nor,was,GranRy01,fumbles,0,,,,,
player,201711190nor,was,GranRy01,fumbles_lost,0,,,,,
player,201711190nor,was,SpriJe00,pass_cmp,0,,,,,
player,201711190nor,was,SpriJe00,pass_att,0,,,,,
player,201711190nor,was,SpriJe00,pass_yds,0,,,,,
player,201711190nor,was,SpriJe00,pass_td,0,,,,,
player,201711190nor,was,SpriJe00,pass_int,0,,,,,
player,201711190nor,was,SpriJe00,pass_sacked,0,,,,,
player,201711190nor,was,SpriJe00,pass_sacked_yds,0,,,,,
player,201711190nor,was,SpriJe00,pass_long,0,,,,,
player,201711190nor,was,SpriJe00,pass_rating,,,,,,
player,201711190nor,was,SpriJe00,rush_att,0,,,,,
player,201711190nor,was,SpriJe00,rush_yds,0,,,,,
player,201711190nor,was,SpriJe00,rush_td,0,,,,,
player,201711190nor,was,SpriJe00,rush_long,0,,,,,
player,201711190nor,was,SpriJe00,targets,1,,,,,
player,201711190nor,was,SpriJe00,rec,1,,,,,
player,201711190nor,was,SpriJe00,rec_yds,7,,,,,
player,201711190nor,was,SpriJe00,rec_td,1,,,,,
player,201711190nor,was,SpriJe00,rec_long,7,,,,,
player,201711190nor,was,SpriJe00,fumbles,0,,,,,
player,201711190nor,was,SpriJe00,fumbles_lost,0,,,,,
player,201711190nor,nor,BreeDr00,pass_cmp,29,,,,,
player,201711190nor,nor,BreeDr00,pass_att,41,,,,,
player,201711190nor,nor,BreeDr00,pass_yds,385,,,,,
player,201711190nor,nor,BreeDr00,pass_td,2,,,,,
player,201711190nor,nor,BreeDr00,pass_int,1,,,,,
player,201711190nor,nor,BreeDr00,pass_sacked,2,,,,,
player,201711190nor,nor,BreeDr00,pass_sacked_yds,10,,,,,
player,201711190nor,nor,BreeDr00,pass_long,29,,,,,
player,201711190nor,nor,BreeDr00,pass_rating,106.3,,,,,
player,201711190nor,nor,BreeDr00,rush_att,1,,,,,
player,201711190nor,nor,BreeDr00,rush_yds,2,,,,,
player,201711190nor,nor,BreeDr00,rush_td,0,,,,,
player,201711190nor,nor,BreeDr00,rush_long,2,,,,,
player,201711190nor,nor,BreeDr00,targets,0,,,,,
player,201711190nor,nor,BreeDr00,rec,0,,,,,
player,201711190nor,nor,BreeDr00,rec_yds,0,,,,,
player,201711190nor,nor,BreeDr00,rec_td,0,,,,,
player,201711190nor,nor,BreeDr00,rec_long,0,,,,,
player,201711190nor,nor,BreeDr00,fumbles,0,,,,,
player,201711190nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201711190nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201711190nor,nor,IngrMa01,pass_att,0,,,,,
player,201711190nor,nor,IngrMa01,pass_yds,0,,,,,
player,201711190nor,nor,IngrMa01,pass_td,0,,,,,
player,201711190nor,nor,IngrMa01,pass_int,0,,,,,
player,201711190nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201711190nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201711190nor,nor,IngrMa01,pass_long,0,,,,,
player,201711190nor,nor,IngrMa01,pass_rating,,,,,,
player,201711190nor,nor,IngrMa01,rush_att,11,,,,,
player,201711190nor,nor,IngrMa01,rush_yds,134,,,,,
player,201711190nor,nor,IngrMa01,rush_td,1,,,,,
player,201711190nor,nor,IngrMa01,rush_long,36,,,,,
player,201711190nor,nor,IngrMa01,targets,4,,,,,
player,201711190nor,nor,IngrMa01,rec,3,,,,,
player,201711190nor,nor,IngrMa01,rec_yds,21,,,,,
player,201711190nor,nor,IngrMa01,rec_td,0,,,,,
player,201711190nor,nor,IngrMa01,rec_long,8,,,,,
player,201711190nor,nor,IngrMa01,fumbles,0,,,,,
player,201711190nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201711190nor,nor,KamaAl00,pass_cmp,0,,,,,
player,201711190nor,nor,KamaAl00,pass_att,0,,,,,
player,201711190nor,nor,KamaAl00,pass_yds,0,,,,,
player,201711190nor,nor,KamaAl00,pass_td,0,,,,,
player,201711190nor,nor,KamaAl00,pass_int,0,,,,,
player,201711190nor,nor,KamaAl00,pass_sacked,0,,,,,
player,201711190nor,nor,KamaAl00,pass_sacked_yds,0,,,,,
player,201711190nor,nor,KamaAl00,pass_long,0,,,,,
player,201711190nor,nor,KamaAl00,pass_rating,,,,,,
player,201711190nor,nor,KamaAl00,rush_att,8,,,,,
player,201711190nor,nor,KamaAl00,rush_yds,42,,,,,
player,201711190nor,nor,KamaAl00,rush_td,0,,,,,
player,201711190nor,nor,KamaAl00,rush_long,24,,,,,
player,201711190nor,nor,KamaAl00,targets,9,,,,,
player,201711190nor,nor,KamaAl00,rec,6,,,,,
player,201711190nor,nor,KamaAl00,rec_yds,74,,,,,
player,201711190nor,nor,KamaAl00,rec_td,1,,,,,
player,201711190nor,nor,KamaAl00,rec_long,19,,,,,
player,201711190nor,nor,KamaAl00,fumbles,0,,,,,
player,201711190nor,nor,KamaAl00,fumbles_lost,0,,,,,
player,201711190nor,nor,LineZa01,pass_cmp,0,,,,,
player,201711190nor,nor,LineZa01,pass_att,0,,,,,
player,201711190nor,nor,LineZa01,pass_yds,0,,,,,
player,201711190nor,nor,LineZa01,pass_td,0,,,,,
player,201711190nor,nor,LineZa01,pass_int,0,,,,,
player,201711190nor,nor,LineZa01,pass_sacked,0,,,,,
player,201711190nor,nor,LineZa01,pass_sacked_yds,0,,,,,
player,201711190nor,nor,LineZa01,pass_long,0,,,,,
player,201711190nor,nor,LineZa01,pass_rating,,,,,,
player,201711190nor,nor,LineZa01,rush_att,1,,,,,
player,201711190nor,nor,LineZa01,rush_yds,2,,,,,
player,201711190nor,nor,LineZa01,rush_td,0,,,,,
player,201711190nor,nor,LineZa01,rush_long,2,,,,,
player,201711190nor,nor,LineZa01,targets,0,,,,,
player,201711190nor,nor,LineZa01,rec,0,,,,,
player,201711190nor,nor,LineZa01,rec_yds,0,,,,,
player,201711190nor,nor,LineZa01,rec_td,0,,,,,
player,201711190nor,nor,LineZa01,rec_long,0,,,,,
player,201711190nor,nor,LineZa01,fumbles,0,,,,,
player,201711190nor,nor,LineZa01,fumbles_lost,0,,,,,
player,201711190nor,nor,FleeCo00,pass_cmp,0,,,,,
player,201711190nor,nor,FleeCo00,pass_att,0,,,,,
player,201711190nor,nor,FleeCo00,pass_yds,0,,,,,
player,201711190nor,nor,FleeCo00,pass_td,0,,,,,
player,201711190nor,nor,FleeCo00,pass_int,0,,,,,
player,201711190nor,nor,FleeCo00,pass_sacked,0,,,,,
player,201711190nor,nor,FleeCo00,pass_sacked_yds,0,,,,,
player,201711190nor,nor,FleeCo00,pass_long,0,,,,,
player,201711190nor,nor,FleeCo00,pass_rating,,,,,,
player,201711190nor,nor,FleeCo00,rush_att,0,,,,,
player,201711190nor,nor,FleeCo00,rush_yds,0,,,,,
player,201711190nor,nor,FleeCo00,rush_td,0,,,,,
player,201711190nor,nor,FleeCo00,rush_long,0,,,,,
player,201711190nor,nor,FleeCo00,targets,5,,,,,
player,201711190nor,nor,FleeCo00,rec,5,,,,,
player,201711190nor,nor,FleeCo00,rec_yds,91,,,,,
player,201711190nor,nor,FleeCo00,rec_td,0,,,,,
player,201711190nor,nor,FleeCo00,rec_long,29,,,,,
player,201711190nor,nor,FleeCo00,fumbles,0,,,,,
player,201711190nor,nor,FleeCo00,fumbles_lost,0,,,,,
player,201711190nor,nor,ThomMi05,pass_cmp,0,,,,,
player,201711190nor,nor,ThomMi05,pass_att,0,,,,,
player,201711190nor,nor,ThomMi05,pass_yds,0,,,,,
player,201711190nor,nor,ThomMi05,pass_td,0,,,,,
player,201711190nor,nor,ThomMi05,pass_int,0,,,,,
player,201711190nor,nor,ThomMi05,pass_sacked,0,,,,,
player,201711190nor,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201711190nor,nor,ThomMi05,pass_long,0,,,,,
player,201711190nor,nor,ThomMi05,pass_rating,,,,,,
player,201711190nor,nor,ThomMi05,rush_att,0,,,,,
player,201711190nor,nor,ThomMi05,rush_yds,0,,,,,
player,201711190nor,nor,ThomMi05,rush_td,0,,,,,
player,201711190nor,nor,ThomMi05,rush_long,0,,,,,
player,201711190nor,nor,ThomMi05,targets,11,,,,,
player,201711190nor,nor,ThomMi05,rec,6,,,,,
player,201711190nor,nor,ThomMi05,rec_yds,91,,,,,
player,201711190nor,nor,ThomMi05,rec_td,0,,,,,
player,201711190nor,nor,ThomMi05,rec_long,24,,,,,
player,201711190nor,nor,ThomMi05,fumbles,0,,,,,
player,201711190nor,nor,ThomMi05,fumbles_lost,0,,,,,
player,201711190nor,nor,SneaWi00,pass_cmp,0,,,,,
player,201711190nor,nor,SneaWi00,pass_att,0,,,,,
player,201711190nor,nor,SneaWi00,pass_yds,0,,,,,
player,201711190nor,nor,SneaWi00,pass_td,0,,,,,
player,201711190nor,nor,SneaWi00,pass_int,0,,,,,
player,201711190nor,nor,SneaWi00,pass_sacked,0,,,,,
player,201711190nor,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201711190nor,nor,SneaWi00,pass_long,0,,,,,
player,201711190nor,nor,SneaWi00,pass_rating,,,,,,
player,201711190nor,nor,SneaWi00,rush_att,0,,,,,
player,201711190nor,nor,SneaWi00,rush_yds,0,,,,,
player,201711190nor,nor,SneaWi00,rush_td,0,,,,,
player,201711190nor,nor,SneaWi00,rush_long,0,,,,,
player,201711190nor,nor,SneaWi00,targets,2,,,,,
player,201711190nor,nor,SneaWi00,rec,1,,,,,
player,201711190nor,nor,SneaWi00,rec_yds,12,,,,,
player,201711190nor,nor,SneaWi00,rec_td,0,,,,,
player,201711190nor,nor,SneaWi00,rec_long,12,,,,,
player,201711190nor,nor,SneaWi00,fumbles,0,,,,,
player,201711190nor,nor,SneaWi00,fumbles_lost,0,,,,,
player,201711190nor,nor,ColeBr00,pass_cmp,0,,,,,
player,201711190nor,nor,ColeBr00,pass_att,0,,,,,
player,201711190nor,nor,ColeBr00,pass_yds,0,,,,,
player,201711190nor,nor,ColeBr00,pass_td,0,,,,,
player,201711190nor,nor,ColeBr00,pass_int,0,,,,,
player,201711190nor,nor,ColeBr00,pass_sacked,0,,,,,
player,201711190nor,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201711190nor,nor,ColeBr00,pass_long,0,,,,,
player,201711190nor,nor,ColeBr00,pass_rating,,,,,,
player,201711190nor,nor,ColeBr00,rush_att,0,,,,,
player,201711190nor,nor,ColeBr00,rush_yds,0,,,,,
player,201711190nor,nor,ColeBr00,rush_td,0,,,,,
player,201711190nor,nor,ColeBr00,rush_long,0,,,,,
player,201711190nor,nor,ColeBr00,targets,2,,,,,
player,201711190nor,nor,ColeBr00,rec,1,,,,,
player,201711190nor,nor,ColeBr00,rec_yds,6,,,,,
player,201711190nor,nor,ColeBr00,rec_td,0,,,,,
player,201711190nor,nor,ColeBr00,rec_long,6,,,,,
player,201711190nor,nor,ColeBr00,fumbles,0,,,,,
player,201711190nor,nor,ColeBr00,fumbles_lost,0,,,,,
player,201711190nor,nor,HillJo02,pass_cmp,0,,,,,
player,201711190nor,nor,HillJo02,pass_att,0,,,,,
player,201711190nor,nor,HillJo02,pass_yds,0,,,,,
player,201711190nor,nor,HillJo02,pass_td,0,,,,,
player,201711190nor,nor,HillJo02,pass_int,0,,,,,
player,201711190nor,nor,HillJo02,pass_sacked,0,,,,,
player,201711190nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201711190nor,nor,HillJo02,pass_long,0,,,,,
player,201711190nor,nor,HillJo02,pass_rating,,,,,,
player,201711190nor,nor,HillJo02,rush_att,1,,,,,
player,201711190nor,nor,HillJo02,rush_yds,-8,,,,,
player,201711190nor,nor,HillJo02,rush_td,0,,,,,
player,201711190nor,nor,HillJo02,rush_long,-8,,,,,
player,201711190nor,nor,HillJo02,targets,1,,,,,
player,201711190nor,nor,HillJo02,rec,1,,,,,
player,201711190nor,nor,HillJo02,rec_yds,3,,,,,
player,201711190nor,nor,HillJo02,rec_td,1,,,,,
player,201711190nor,nor,HillJo02,rec_long,3,,,,,
player,201711190nor,nor,HillJo02,fumbles,0,,,,,
player,201711190nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201711190nor,nor,GinnTe00,pass_cmp,0,,,,,
player,201711190nor,nor,GinnTe00,pass_att,0,,,,,
player,201711190nor,nor,GinnTe00,pass_yds,0,,,,,
player,201711190nor,nor,GinnTe00,pass_td,0,,,,,
player,201711190nor,nor,GinnTe00,pass_int,0,,,,,
player,201711190nor,nor,GinnTe00,pass_sacked,0,,,,,
player,201711190nor,nor,GinnTe00,pass_sacked_yds,0,,,,,
player,201711190nor,nor,GinnTe00,pass_long,0,,,,,
player,201711190nor,nor,GinnTe00,pass_rating,,,,,,
player,201711190nor,nor,GinnTe00,rush_att,1,,,,,
player,201711190nor,nor,GinnTe00,rush_yds,-12,,,,,
player,201711190nor,nor,GinnTe00,rush_td,0,,,,,
player,201711190nor,nor,GinnTe00,rush_long,-12,,,,,
player,201711190nor,nor,GinnTe00,targets,6,,,,,
player,201711190nor,nor,GinnTe00,rec,6,,,,,
player,201711190nor,nor,GinnTe00,rec_yds,87,,,,,
player,201711190nor,nor,GinnTe00,rec_td,0,,,,,
player,201711190nor,nor,GinnTe00,rec_long,23,,,,,
player,201711190nor,nor,GinnTe00,fumbles,0,,,,,
player,201711190nor,nor,GinnTe00,fumbles_lost,0,,,,,
player,201711190nor,was,SweaDJ00,def_int,1,,,,,
player,201711190nor,was,SweaDJ00,def_int_yds,0,,,,,
player,201711190nor,was,SweaDJ00,def_int_td,0,,,,,
player,201711190nor,was,SweaDJ00,def_int_long,0,,,,,
player,201711190nor,was,SweaDJ00,pass_defended,1,,,,,
player,201711190nor,was,SweaDJ00,sacks,0.0,,,,,
player,201711190nor,was,SweaDJ00,tackles_combined,6,,,,,
player,201711190nor,was,SweaDJ00,tackles_solo,5,,,,,
player,201711190nor,was,SweaDJ00,tackles_assists,1,,,,,
player,201711190nor,was,SweaDJ00,tackles_loss,0,,,,,
player,201711190nor,was,SweaDJ00,qb_hits,0,,,,,
player,201711190nor,was,SweaDJ00,fumbles_rec,0,,,,,
player,201711190nor,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201711190nor,was,SweaDJ00,fumbles_rec_td,0,,,,,
