game,2017,4,20171001,201710010den,rai,"Oakland Raiders",10,den,"Denver Broncos",16
team,201710010den,rai,First Downs,11,,,,,,
team,201710010den,den,First Downs,16,,,,,,
team,201710010den,rai,Rush-Yds-TDs,15-24-0,,,,,,
team,201710010den,den,Rush-Yds-TDs,32-143-0,,,,,,
team,201710010den,rai,Cmp-Att-Yd-TD-INT,21-35-249-1-1,,,,,,
team,201710010den,den,Cmp-Att-Yd-TD-INT,16-26-179-1-0,,,,,,
team,201710010den,rai,Sacked-Yards,3-19,,,,,,
team,201710010den,den,Sacked-Yards,4-24,,,,,,
team,201710010den,rai,Net Pass Yards,230,,,,,,
team,201710010den,den,Net Pass Yards,155,,,,,,
team,201710010den,rai,Total Yards,254,,,,,,
team,201710010den,den,Total Yards,298,,,,,,
team,201710010den,rai,Fumbles-Lost,0-0,,,,,,
team,201710010den,den,Fumbles-Lost,2-0,,,,,,
team,201710010den,rai,Turnovers,1,,,,,,
team,201710010den,den,Turnovers,0,,,,,,
team,201710010den,rai,Penalties-Yards,7-75,,,,,,
team,201710010den,den,Penalties-Yards,6-40,,,,,,
team,201710010den,rai,Third Down Conv.,2-12,,,,,,
team,201710010den,den,Third Down Conv.,5-16,,,,,,
team,201710010den,rai,Fourth Down Conv.,0-3,,,,,,
team,201710010den,den,Fourth Down Conv.,0-0,,,,,,
team,201710010den,rai,Time of Possession,27:03,,,,,,
team,201710010den,den,Time of Possession,32:57,,,,,,
player,201710010den,rai,CarrDe02,pass_cmp,10,,,,,
player,201710010den,rai,CarrDe02,pass_att,18,,,,,
player,201710010den,rai,CarrDe02,pass_yds,143,,,,,
player,201710010den,rai,CarrDe02,pass_td,1,,,,,
player,201710010den,rai,CarrDe02,pass_int,0,,,,,
player,201710010den,rai,CarrDe02,pass_sacked,2,,,,,
player,201710010den,rai,CarrDe02,pass_sacked_yds,12,,,,,
player,201710010den,rai,CarrDe02,pass_long,64,,,,,
player,201710010den,rai,CarrDe02,pass_rating,100.0,,,,,
player,201710010den,rai,CarrDe02,rush_att,0,,,,,
player,201710010den,rai,CarrDe02,rush_yds,0,,,,,
player,201710010den,rai,CarrDe02,rush_td,0,,,,,
player,201710010den,rai,CarrDe02,rush_long,0,,,,,
player,201710010den,rai,CarrDe02,targets,0,,,,,
player,201710010den,rai,CarrDe02,rec,0,,,,,
player,201710010den,rai,CarrDe02,rec_yds,0,,,,,
player,201710010den,rai,CarrDe02,rec_td,0,,,,,
player,201710010den,rai,CarrDe02,rec_long,0,,,,,
player,201710010den,rai,CarrDe02,fumbles,0,,,,,
player,201710010den,rai,CarrDe02,fumbles_lost,0,,,,,
player,201710010den,rai,ManuEJ00,pass_cmp,11,,,,,
player,201710010den,rai,ManuEJ00,pass_att,17,,,,,
player,201710010den,rai,ManuEJ00,pass_yds,106,,,,,
player,201710010den,rai,ManuEJ00,pass_td,0,,,,,
player,201710010den,rai,ManuEJ00,pass_int,1,,,,,
player,201710010den,rai,ManuEJ00,pass_sacked,1,,,,,
player,201710010den,rai,ManuEJ00,pass_sacked_yds,7,,,,,
player,201710010den,rai,ManuEJ00,pass_long,28,,,,,
player,201710010den,rai,ManuEJ00,pass_rating,57.5,,,,,
player,201710010den,rai,ManuEJ00,rush_att,0,,,,,
player,201710010den,rai,ManuEJ00,rush_yds,0,,,,,
player,201710010den,rai,ManuEJ00,rush_td,0,,,,,
player,201710010den,rai,ManuEJ00,rush_long,0,,,,,
player,201710010den,rai,ManuEJ00,targets,0,,,,,
player,201710010den,rai,ManuEJ00,rec,0,,,,,
player,201710010den,rai,ManuEJ00,rec_yds,0,,,,,
player,201710010den,rai,ManuEJ00,rec_td,0,,,,,
player,201710010den,rai,ManuEJ00,rec_long,0,,,,,
player,201710010den,rai,ManuEJ00,fumbles,0,,,,,
player,201710010den,rai,ManuEJ00,fumbles_lost,0,,,,,
player,201710010den,rai,LyncMa00,pass_cmp,0,,,,,
player,201710010den,rai,LyncMa00,pass_att,0,,,,,
player,201710010den,rai,LyncMa00,pass_yds,0,,,,,
player,201710010den,rai,LyncMa00,pass_td,0,,,,,
player,201710010den,rai,LyncMa00,pass_int,0,,,,,
player,201710010den,rai,LyncMa00,pass_sacked,0,,,,,
player,201710010den,rai,LyncMa00,pass_sacked_yds,0,,,,,
player,201710010den,rai,LyncMa00,pass_long,0,,,,,
player,201710010den,rai,LyncMa00,pass_rating,,,,,,
player,201710010den,rai,LyncMa00,rush_att,9,,,,,
player,201710010den,rai,LyncMa00,rush_yds,12,,,,,
player,201710010den,rai,LyncMa00,rush_td,0,,,,,
player,201710010den,rai,LyncMa00,rush_long,4,,,,,
player,201710010den,rai,LyncMa00,targets,1,,,,,
player,201710010den,rai,LyncMa00,rec,0,,,,,
player,201710010den,rai,LyncMa00,rec_yds,0,,,,,
player,201710010den,rai,LyncMa00,rec_td,0,,,,,
player,201710010den,rai,LyncMa00,rec_long,0,,,,,
player,201710010den,rai,LyncMa00,fumbles,0,,,,,
player,201710010den,rai,LyncMa00,fumbles_lost,0,,,,,
player,201710010den,rai,RichJa01,pass_cmp,0,,,,,
player,201710010den,rai,RichJa01,pass_att,0,,,,,
player,201710010den,rai,RichJa01,pass_yds,0,,,,,
player,201710010den,rai,RichJa01,pass_td,0,,,,,
player,201710010den,rai,RichJa01,pass_int,0,,,,,
player,201710010den,rai,RichJa01,pass_sacked,0,,,,,
player,201710010den,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201710010den,rai,RichJa01,pass_long,0,,,,,
player,201710010den,rai,RichJa01,pass_rating,,,,,,
player,201710010den,rai,RichJa01,rush_att,2,,,,,
player,201710010den,rai,RichJa01,rush_yds,7,,,,,
player,201710010den,rai,RichJa01,rush_td,0,,,,,
player,201710010den,rai,RichJa01,rush_long,7,,,,,
player,201710010den,rai,RichJa01,targets,1,,,,,
player,201710010den,rai,RichJa01,rec,1,,,,,
