game,2017,4,20171001,201710010tam,nyg,"New York Giants",23,tam,"Tampa Bay Buccaneers",25
player,201710010tam,nyg,CasiJo99,def_int_long,0,,,,,
player,201710010tam,nyg,CasiJo99,pass_defended,0,,,,,
player,201710010tam,nyg,CasiJo99,sacks,0.0,,,,,
player,201710010tam,nyg,CasiJo99,tackles_combined,5,,,,,
player,201710010tam,nyg,CasiJo99,tackles_solo,5,,,,,
player,201710010tam,nyg,CasiJo99,tackles_assists,0,,,,,
player,201710010tam,nyg,CasiJo99,tackles_loss,0,,,,,
player,201710010tam,nyg,CasiJo99,qb_hits,0,,,,,
player,201710010tam,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201710010tam,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201710010tam,nyg,JenkJa03,def_int,0,,,,,
player,201710010tam,nyg,JenkJa03,def_int_yds,0,,,,,
player,201710010tam,nyg,JenkJa03,def_int_td,0,,,,,
player,201710010tam,nyg,JenkJa03,def_int_long,0,,,,,
player,201710010tam,nyg,JenkJa03,pass_defended,2,,,,,
player,201710010tam,nyg,JenkJa03,sacks,0.0,,,,,
player,201710010tam,nyg,JenkJa03,tackles_combined,5,,,,,
player,201710010tam,nyg,JenkJa03,tackles_solo,5,,,,,
player,201710010tam,nyg,JenkJa03,tackles_assists,0,,,,,
player,201710010tam,nyg,JenkJa03,tackles_loss,0,,,,,
player,201710010tam,nyg,JenkJa03,qb_hits,0,,,,,
player,201710010tam,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201710010tam,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201710010tam,nyg,ApplEl00,def_int,0,,,,,
player,201710010tam,nyg,ApplEl00,def_int_yds,0,,,,,
player,201710010tam,nyg,ApplEl00,def_int_td,0,,,,,
player,201710010tam,nyg,ApplEl00,def_int_long,0,,,,,
player,201710010tam,nyg,ApplEl00,pass_defended,2,,,,,
player,201710010tam,nyg,ApplEl00,sacks,0.0,,,,,
player,201710010tam,nyg,ApplEl00,tackles_combined,4,,,,,
player,201710010tam,nyg,ApplEl00,tackles_solo,4,,,,,
player,201710010tam,nyg,ApplEl00,tackles_assists,0,,,,,
player,201710010tam,nyg,ApplEl00,tackles_loss,0,,,,,
player,201710010tam,nyg,ApplEl00,qb_hits,0,,,,,
player,201710010tam,nyg,ApplEl00,fumbles_rec,0,,,,,
player,201710010tam,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,ApplEl00,fumbles_forced,0,,,,,
player,201710010tam,nyg,HarrDa03,def_int,0,,,,,
player,201710010tam,nyg,HarrDa03,def_int_yds,0,,,,,
player,201710010tam,nyg,HarrDa03,def_int_td,0,,,,,
player,201710010tam,nyg,HarrDa03,def_int_long,0,,,,,
player,201710010tam,nyg,HarrDa03,pass_defended,1,,,,,
player,201710010tam,nyg,HarrDa03,sacks,0.0,,,,,
player,201710010tam,nyg,HarrDa03,tackles_combined,3,,,,,
player,201710010tam,nyg,HarrDa03,tackles_solo,1,,,,,
player,201710010tam,nyg,HarrDa03,tackles_assists,2,,,,,
player,201710010tam,nyg,HarrDa03,tackles_loss,0,,,,,
player,201710010tam,nyg,HarrDa03,qb_hits,0,,,,,
player,201710010tam,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201710010tam,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201710010tam,nyg,KennDe00,def_int,0,,,,,
player,201710010tam,nyg,KennDe00,def_int_yds,0,,,,,
player,201710010tam,nyg,KennDe00,def_int_td,0,,,,,
player,201710010tam,nyg,KennDe00,def_int_long,0,,,,,
player,201710010tam,nyg,KennDe00,pass_defended,0,,,,,
player,201710010tam,nyg,KennDe00,sacks,0.0,,,,,
player,201710010tam,nyg,KennDe00,tackles_combined,3,,,,,
player,201710010tam,nyg,KennDe00,tackles_solo,2,,,,,
player,201710010tam,nyg,KennDe00,tackles_assists,1,,,,,
player,201710010tam,nyg,KennDe00,tackles_loss,1,,,,,
player,201710010tam,nyg,KennDe00,qb_hits,1,,,,,
player,201710010tam,nyg,KennDe00,fumbles_rec,0,,,,,
player,201710010tam,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,KennDe00,fumbles_forced,0,,,,,
player,201710010tam,nyg,RobiKe01,def_int,0,,,,,
player,201710010tam,nyg,RobiKe01,def_int_yds,0,,,,,
player,201710010tam,nyg,RobiKe01,def_int_td,0,,,,,
player,201710010tam,nyg,RobiKe01,def_int_long,0,,,,,
player,201710010tam,nyg,RobiKe01,pass_defended,0,,,,,
player,201710010tam,nyg,RobiKe01,sacks,0.0,,,,,
player,201710010tam,nyg,RobiKe01,tackles_combined,3,,,,,
player,201710010tam,nyg,RobiKe01,tackles_solo,2,,,,,
player,201710010tam,nyg,RobiKe01,tackles_assists,1,,,,,
player,201710010tam,nyg,RobiKe01,tackles_loss,0,,,,,
player,201710010tam,nyg,RobiKe01,qb_hits,0,,,,,
player,201710010tam,nyg,RobiKe01,fumbles_rec,0,,,,,
player,201710010tam,nyg,RobiKe01,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,RobiKe01,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,RobiKe01,fumbles_forced,0,,,,,
player,201710010tam,nyg,TomlDa00,def_int,0,,,,,
player,201710010tam,nyg,TomlDa00,def_int_yds,0,,,,,
player,201710010tam,nyg,TomlDa00,def_int_td,0,,,,,
player,201710010tam,nyg,TomlDa00,def_int_long,0,,,,,
player,201710010tam,nyg,TomlDa00,pass_defended,0,,,,,
player,201710010tam,nyg,TomlDa00,sacks,0.0,,,,,
player,201710010tam,nyg,TomlDa00,tackles_combined,3,,,,,
player,201710010tam,nyg,TomlDa00,tackles_solo,2,,,,,
player,201710010tam,nyg,TomlDa00,tackles_assists,1,,,,,
player,201710010tam,nyg,TomlDa00,tackles_loss,0,,,,,
player,201710010tam,nyg,TomlDa00,qb_hits,0,,,,,
player,201710010tam,nyg,TomlDa00,fumbles_rec,0,,,,,
player,201710010tam,nyg,TomlDa00,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,TomlDa00,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,TomlDa00,fumbles_forced,0,,,,,
player,201710010tam,nyg,BerhNa00,def_int,0,,,,,
player,201710010tam,nyg,BerhNa00,def_int_yds,0,,,,,
player,201710010tam,nyg,BerhNa00,def_int_td,0,,,,,
player,201710010tam,nyg,BerhNa00,def_int_long,0,,,,,
player,201710010tam,nyg,BerhNa00,pass_defended,0,,,,,
player,201710010tam,nyg,BerhNa00,sacks,0.0,,,,,
player,201710010tam,nyg,BerhNa00,tackles_combined,1,,,,,
player,201710010tam,nyg,BerhNa00,tackles_solo,1,,,,,
player,201710010tam,nyg,BerhNa00,tackles_assists,0,,,,,
player,201710010tam,nyg,BerhNa00,tackles_loss,0,,,,,
player,201710010tam,nyg,BerhNa00,qb_hits,0,,,,,
player,201710010tam,nyg,BerhNa00,fumbles_rec,0,,,,,
player,201710010tam,nyg,BerhNa00,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,BerhNa00,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,BerhNa00,fumbles_forced,0,,,,,
player,201710010tam,nyg,CapiNo00,def_int,0,,,,,
player,201710010tam,nyg,CapiNo00,def_int_yds,0,,,,,
player,201710010tam,nyg,CapiNo00,def_int_td,0,,,,,
player,201710010tam,nyg,CapiNo00,def_int_long,0,,,,,
player,201710010tam,nyg,CapiNo00,pass_defended,0,,,,,
player,201710010tam,nyg,CapiNo00,sacks,0.0,,,,,
player,201710010tam,nyg,CapiNo00,tackles_combined,1,,,,,
player,201710010tam,nyg,CapiNo00,tackles_solo,1,,,,,
player,201710010tam,nyg,CapiNo00,tackles_assists,0,,,,,
player,201710010tam,nyg,CapiNo00,tackles_loss,0,,,,,
player,201710010tam,nyg,CapiNo00,qb_hits,0,,,,,
player,201710010tam,nyg,CapiNo00,fumbles_rec,0,,,,,
player,201710010tam,nyg,CapiNo00,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,CapiNo00,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,CapiNo00,fumbles_forced,0,,,,,
player,201710010tam,nyg,ElliRh00,def_int,0,,,,,
player,201710010tam,nyg,ElliRh00,def_int_yds,0,,,,,
player,201710010tam,nyg,ElliRh00,def_int_td,0,,,,,
player,201710010tam,nyg,ElliRh00,def_int_long,0,,,,,
player,201710010tam,nyg,ElliRh00,pass_defended,0,,,,,
player,201710010tam,nyg,ElliRh00,sacks,0.0,,,,,
player,201710010tam,nyg,ElliRh00,tackles_combined,1,,,,,
player,201710010tam,nyg,ElliRh00,tackles_solo,1,,,,,
player,201710010tam,nyg,ElliRh00,tackles_assists,0,,,,,
player,201710010tam,nyg,ElliRh00,tackles_loss,0,,,,,
player,201710010tam,nyg,ElliRh00,qb_hits,0,,,,,
player,201710010tam,nyg,ElliRh00,fumbles_rec,0,,,,,
player,201710010tam,nyg,ElliRh00,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,ElliRh00,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,ElliRh00,fumbles_forced,0,,,,,
player,201710010tam,nyg,LewiRo03,def_int,0,,,,,
player,201710010tam,nyg,LewiRo03,def_int_yds,0,,,,,
player,201710010tam,nyg,LewiRo03,def_int_td,0,,,,,
player,201710010tam,nyg,LewiRo03,def_int_long,0,,,,,
player,201710010tam,nyg,LewiRo03,pass_defended,0,,,,,
player,201710010tam,nyg,LewiRo03,sacks,0.0,,,,,
player,201710010tam,nyg,LewiRo03,tackles_combined,1,,,,,
player,201710010tam,nyg,LewiRo03,tackles_solo,1,,,,,
player,201710010tam,nyg,LewiRo03,tackles_assists,0,,,,,
player,201710010tam,nyg,LewiRo03,tackles_loss,0,,,,,
player,201710010tam,nyg,LewiRo03,qb_hits,0,,,,,
player,201710010tam,nyg,LewiRo03,fumbles_rec,0,,,,,
player,201710010tam,nyg,LewiRo03,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,LewiRo03,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,LewiRo03,fumbles_forced,0,,,,,
player,201710010tam,nyg,VernOl00,def_int,0,,,,,
player,201710010tam,nyg,VernOl00,def_int_yds,0,,,,,
player,201710010tam,nyg,VernOl00,def_int_td,0,,,,,
player,201710010tam,nyg,VernOl00,def_int_long,0,,,,,
player,201710010tam,nyg,VernOl00,pass_defended,0,,,,,
player,201710010tam,nyg,VernOl00,sacks,0.0,,,,,
player,201710010tam,nyg,VernOl00,tackles_combined,1,,,,,
player,201710010tam,nyg,VernOl00,tackles_solo,0,,,,,
player,201710010tam,nyg,VernOl00,tackles_assists,1,,,,,
player,201710010tam,nyg,VernOl00,tackles_loss,0,,,,,
player,201710010tam,nyg,VernOl00,qb_hits,0,,,,,
player,201710010tam,nyg,VernOl00,fumbles_rec,0,,,,,
player,201710010tam,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,VernOl00,fumbles_forced,0,,,,,
player,201710010tam,nyg,WynnKe00,def_int,0,,,,,
player,201710010tam,nyg,WynnKe00,def_int_yds,0,,,,,
player,201710010tam,nyg,WynnKe00,def_int_td,0,,,,,
player,201710010tam,nyg,WynnKe00,def_int_long,0,,,,,
player,201710010tam,nyg,WynnKe00,pass_defended,0,,,,,
player,201710010tam,nyg,WynnKe00,sacks,0.0,,,,,
player,201710010tam,nyg,WynnKe00,tackles_combined,1,,,,,
player,201710010tam,nyg,WynnKe00,tackles_solo,1,,,,,
player,201710010tam,nyg,WynnKe00,tackles_assists,0,,,,,
player,201710010tam,nyg,WynnKe00,tackles_loss,0,,,,,
player,201710010tam,nyg,WynnKe00,qb_hits,0,,,,,
player,201710010tam,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201710010tam,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201710010tam,nyg,BromJa00,def_int,0,,,,,
player,201710010tam,nyg,BromJa00,def_int_yds,0,,,,,
player,201710010tam,nyg,BromJa00,def_int_td,0,,,,,
player,201710010tam,nyg,BromJa00,def_int_long,0,,,,,
player,201710010tam,nyg,BromJa00,pass_defended,1,,,,,
player,201710010tam,nyg,BromJa00,sacks,0.0,,,,,
player,201710010tam,nyg,BromJa00,tackles_combined,0,,,,,
player,201710010tam,nyg,BromJa00,tackles_solo,0,,,,,
player,201710010tam,nyg,BromJa00,tackles_assists,0,,,,,
player,201710010tam,nyg,BromJa00,tackles_loss,0,,,,,
player,201710010tam,nyg,BromJa00,qb_hits,0,,,,,
player,201710010tam,nyg,BromJa00,fumbles_rec,0,,,,,
player,201710010tam,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201710010tam,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201710010tam,nyg,BromJa00,fumbles_forced,0,,,,,
player,201710010tam,tam,BeckKe00,def_int,0,,,,,
player,201710010tam,tam,BeckKe00,def_int_yds,0,,,,,
player,201710010tam,tam,BeckKe00,def_int_td,0,,,,,
player,201710010tam,tam,BeckKe00,def_int_long,0,,,,,
player,201710010tam,tam,BeckKe00,pass_defended,0,,,,,
player,201710010tam,tam,BeckKe00,sacks,0.0,,,,,
player,201710010tam,tam,BeckKe00,tackles_combined,9,,,,,
player,201710010tam,tam,BeckKe00,tackles_solo,9,,,,,
player,201710010tam,tam,BeckKe00,tackles_assists,0,,,,,
player,201710010tam,tam,BeckKe00,tackles_loss,0,,,,,
player,201710010tam,tam,BeckKe00,qb_hits,0,,,,,
player,201710010tam,tam,BeckKe00,fumbles_rec,0,,,,,
player,201710010tam,tam,BeckKe00,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,BeckKe00,fumbles_rec_td,0,,,,,
player,201710010tam,tam,BeckKe00,fumbles_forced,0,,,,,
player,201710010tam,tam,HargVe00,def_int,0,,,,,
player,201710010tam,tam,HargVe00,def_int_yds,0,,,,,
player,201710010tam,tam,HargVe00,def_int_td,0,,,,,
player,201710010tam,tam,HargVe00,def_int_long,0,,,,,
player,201710010tam,tam,HargVe00,pass_defended,1,,,,,
player,201710010tam,tam,HargVe00,sacks,0.0,,,,,
player,201710010tam,tam,HargVe00,tackles_combined,9,,,,,
player,201710010tam,tam,HargVe00,tackles_solo,9,,,,,
player,201710010tam,tam,HargVe00,tackles_assists,0,,,,,
player,201710010tam,tam,HargVe00,tackles_loss,0,,,,,
player,201710010tam,tam,HargVe00,qb_hits,0,,,,,
player,201710010tam,tam,HargVe00,fumbles_rec,0,,,,,
player,201710010tam,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201710010tam,tam,HargVe00,fumbles_forced,0,,,,,
player,201710010tam,tam,ContCh00,def_int,0,,,,,
player,201710010tam,tam,ContCh00,def_int_yds,0,,,,,
player,201710010tam,tam,ContCh00,def_int_td,0,,,,,
player,201710010tam,tam,ContCh00,def_int_long,0,,,,,
player,201710010tam,tam,ContCh00,pass_defended,1,,,,,
player,201710010tam,tam,ContCh00,sacks,0.0,,,,,
player,201710010tam,tam,ContCh00,tackles_combined,7,,,,,
player,201710010tam,tam,ContCh00,tackles_solo,7,,,,,
player,201710010tam,tam,ContCh00,tackles_assists,0,,,,,
player,201710010tam,tam,ContCh00,tackles_loss,0,,,,,
player,201710010tam,tam,ContCh00,qb_hits,0,,,,,
player,201710010tam,tam,ContCh00,fumbles_rec,0,,,,,
player,201710010tam,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201710010tam,tam,ContCh00,fumbles_forced,1,,,,,
player,201710010tam,tam,GlanAd00,def_int,0,,,,,
player,201710010tam,tam,GlanAd00,def_int_yds,0,,,,,
player,201710010tam,tam,GlanAd00,def_int_td,0,,,,,
player,201710010tam,tam,GlanAd00,def_int_long,0,,,,,
player,201710010tam,tam,GlanAd00,pass_defended,1,,,,,
player,201710010tam,tam,GlanAd00,sacks,0.0,,,,,
player,201710010tam,tam,GlanAd00,tackles_combined,6,,,,,
player,201710010tam,tam,GlanAd00,tackles_solo,4,,,,,
player,201710010tam,tam,GlanAd00,tackles_assists,2,,,,,
player,201710010tam,tam,GlanAd00,tackles_loss,0,,,,,
player,201710010tam,tam,GlanAd00,qb_hits,0,,,,,
player,201710010tam,tam,GlanAd00,fumbles_rec,0,,,,,
player,201710010tam,tam,GlanAd00,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,GlanAd00,fumbles_rec_td,0,,,,,
player,201710010tam,tam,GlanAd00,fumbles_forced,0,,,,,
player,201710010tam,tam,AyerRo99,def_int,0,,,,,
player,201710010tam,tam,AyerRo99,def_int_yds,0,,,,,
player,201710010tam,tam,AyerRo99,def_int_td,0,,,,,
player,201710010tam,tam,AyerRo99,def_int_long,0,,,,,
player,201710010tam,tam,AyerRo99,pass_defended,0,,,,,
player,201710010tam,tam,AyerRo99,sacks,0.0,,,,,
player,201710010tam,tam,AyerRo99,tackles_combined,5,,,,,
player,201710010tam,tam,AyerRo99,tackles_solo,3,,,,,
player,201710010tam,tam,AyerRo99,tackles_assists,2,,,,,
player,201710010tam,tam,AyerRo99,tackles_loss,1,,,,,
player,201710010tam,tam,AyerRo99,qb_hits,1,,,,,
player,201710010tam,tam,AyerRo99,fumbles_rec,0,,,,,
player,201710010tam,tam,AyerRo99,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,AyerRo99,fumbles_rec_td,0,,,,,
player,201710010tam,tam,AyerRo99,fumbles_forced,0,,,,,
player,201710010tam,tam,GrimBr20,def_int,0,,,,,
player,201710010tam,tam,GrimBr20,def_int_yds,0,,,,,
player,201710010tam,tam,GrimBr20,def_int_td,0,,,,,
player,201710010tam,tam,GrimBr20,def_int_long,0,,,,,
player,201710010tam,tam,GrimBr20,pass_defended,3,,,,,
player,201710010tam,tam,GrimBr20,sacks,0.0,,,,,
player,201710010tam,tam,GrimBr20,tackles_combined,5,,,,,
player,201710010tam,tam,GrimBr20,tackles_solo,5,,,,,
player,201710010tam,tam,GrimBr20,tackles_assists,0,,,,,
player,201710010tam,tam,GrimBr20,tackles_loss,0,,,,,
player,201710010tam,tam,GrimBr20,qb_hits,0,,,,,
player,201710010tam,tam,GrimBr20,fumbles_rec,0,,,,,
player,201710010tam,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201710010tam,tam,GrimBr20,fumbles_forced,0,,,,,
player,201710010tam,tam,McClRo98,def_int,0,,,,,
player,201710010tam,tam,McClRo98,def_int_yds,0,,,,,
player,201710010tam,tam,McClRo98,def_int_td,0,,,,,
player,201710010tam,tam,McClRo98,def_int_long,0,,,,,
player,201710010tam,tam,McClRo98,pass_defended,1,,,,,
player,201710010tam,tam,McClRo98,sacks,0.0,,,,,
player,201710010tam,tam,McClRo98,tackles_combined,4,,,,,
player,201710010tam,tam,McClRo98,tackles_solo,4,,,,,
player,201710010tam,tam,McClRo98,tackles_assists,0,,,,,
player,201710010tam,tam,McClRo98,tackles_loss,0,,,,,
player,201710010tam,tam,McClRo98,qb_hits,0,,,,,
player,201710010tam,tam,McClRo98,fumbles_rec,0,,,,,
player,201710010tam,tam,McClRo98,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,McClRo98,fumbles_rec_td,0,,,,,
player,201710010tam,tam,McClRo98,fumbles_forced,0,,,,,
player,201710010tam,tam,McCoGe99,def_int,0,,,,,
player,201710010tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201710010tam,tam,McCoGe99,def_int_td,0,,,,,
player,201710010tam,tam,McCoGe99,def_int_long,0,,,,,
player,201710010tam,tam,McCoGe99,pass_defended,0,,,,,
player,201710010tam,tam,McCoGe99,sacks,0.0,,,,,
player,201710010tam,tam,McCoGe99,tackles_combined,4,,,,,
player,201710010tam,tam,McCoGe99,tackles_solo,4,,,,,
player,201710010tam,tam,McCoGe99,tackles_assists,0,,,,,
player,201710010tam,tam,McCoGe99,tackles_loss,3,,,,,
player,201710010tam,tam,McCoGe99,qb_hits,1,,,,,
player,201710010tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201710010tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201710010tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201710010tam,tam,EvanJu00,def_int,0,,,,,
player,201710010tam,tam,EvanJu00,def_int_yds,0,,,,,
player,201710010tam,tam,EvanJu00,def_int_td,0,,,,,
player,201710010tam,tam,EvanJu00,def_int_long,0,,,,,
player,201710010tam,tam,EvanJu00,pass_defended,0,,,,,
player,201710010tam,tam,EvanJu00,sacks,0.0,,,,,
player,201710010tam,tam,EvanJu00,tackles_combined,3,,,,,
player,201710010tam,tam,EvanJu00,tackles_solo,3,,,,,
player,201710010tam,tam,EvanJu00,tackles_assists,0,,,,,
player,201710010tam,tam,EvanJu00,tackles_loss,0,,,,,
player,201710010tam,tam,EvanJu00,qb_hits,0,,,,,
player,201710010tam,tam,EvanJu00,fumbles_rec,0,,,,,
player,201710010tam,tam,EvanJu00,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,EvanJu00,fumbles_rec_td,0,,,,,
player,201710010tam,tam,EvanJu00,fumbles_forced,0,,,,,
player,201710010tam,tam,TandKe00,def_int,0,,,,,
player,201710010tam,tam,TandKe00,def_int_yds,0,,,,,
player,201710010tam,tam,TandKe00,def_int_td,0,,,,,
player,201710010tam,tam,TandKe00,def_int_long,0,,,,,
player,201710010tam,tam,TandKe00,pass_defended,0,,,,,
player,201710010tam,tam,TandKe00,sacks,0.0,,,,,
player,201710010tam,tam,TandKe00,tackles_combined,3,,,,,
player,201710010tam,tam,TandKe00,tackles_solo,3,,,,,
player,201710010tam,tam,TandKe00,tackles_assists,0,,,,,
player,201710010tam,tam,TandKe00,tackles_loss,0,,,,,
player,201710010tam,tam,TandKe00,qb_hits,0,,,,,
player,201710010tam,tam,TandKe00,fumbles_rec,0,,,,,
player,201710010tam,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201710010tam,tam,TandKe00,fumbles_forced,0,,,,,
player,201710010tam,tam,ClarWi00,def_int,0,,,,,
player,201710010tam,tam,ClarWi00,def_int_yds,0,,,,,
player,201710010tam,tam,ClarWi00,def_int_td,0,,,,,
player,201710010tam,tam,ClarWi00,def_int_long,0,,,,,
player,201710010tam,tam,ClarWi00,pass_defended,0,,,,,
player,201710010tam,tam,ClarWi00,sacks,0.0,,,,,
player,201710010tam,tam,ClarWi00,tackles_combined,2,,,,,
player,201710010tam,tam,ClarWi00,tackles_solo,2,,,,,
player,201710010tam,tam,ClarWi00,tackles_assists,0,,,,,
player,201710010tam,tam,ClarWi00,tackles_loss,0,,,,,
player,201710010tam,tam,ClarWi00,qb_hits,0,,,,,
player,201710010tam,tam,ClarWi00,fumbles_rec,0,,,,,
player,201710010tam,tam,ClarWi00,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,ClarWi00,fumbles_rec_td,0,,,,,
player,201710010tam,tam,ClarWi00,fumbles_forced,0,,,,,
player,201710010tam,tam,SpenNo00,def_int,0,,,,,
player,201710010tam,tam,SpenNo00,def_int_yds,0,,,,,
player,201710010tam,tam,SpenNo00,def_int_td,0,,,,,
player,201710010tam,tam,SpenNo00,def_int_long,0,,,,,
player,201710010tam,tam,SpenNo00,pass_defended,0,,,,,
player,201710010tam,tam,SpenNo00,sacks,0.0,,,,,
player,201710010tam,tam,SpenNo00,tackles_combined,2,,,,,
player,201710010tam,tam,SpenNo00,tackles_solo,0,,,,,
player,201710010tam,tam,SpenNo00,tackles_assists,2,,,,,
player,201710010tam,tam,SpenNo00,tackles_loss,0,,,,,
player,201710010tam,tam,SpenNo00,qb_hits,0,,,,,
player,201710010tam,tam,SpenNo00,fumbles_rec,0,,,,,
player,201710010tam,tam,SpenNo00,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,SpenNo00,fumbles_rec_td,0,,,,,
player,201710010tam,tam,SpenNo00,fumbles_forced,0,,,,,
player,201710010tam,tam,BakeCh99,def_int,0,,,,,
player,201710010tam,tam,BakeCh99,def_int_yds,0,,,,,
player,201710010tam,tam,BakeCh99,def_int_td,0,,,,,
player,201710010tam,tam,BakeCh99,def_int_long,0,,,,,
player,201710010tam,tam,BakeCh99,pass_defended,0,,,,,
player,201710010tam,tam,BakeCh99,sacks,0.0,,,,,
player,201710010tam,tam,BakeCh99,tackles_combined,1,,,,,
player,201710010tam,tam,BakeCh99,tackles_solo,1,,,,,
player,201710010tam,tam,BakeCh99,tackles_assists,0,,,,,
player,201710010tam,tam,BakeCh99,tackles_loss,0,,,,,
player,201710010tam,tam,BakeCh99,qb_hits,1,,,,,
player,201710010tam,tam,BakeCh99,fumbles_rec,0,,,,,
player,201710010tam,tam,BakeCh99,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,BakeCh99,fumbles_rec_td,0,,,,,
player,201710010tam,tam,BakeCh99,fumbles_forced,0,,,,,
player,201710010tam,tam,McDoCl99,def_int,0,,,,,
player,201710010tam,tam,McDoCl99,def_int_yds,0,,,,,
player,201710010tam,tam,McDoCl99,def_int_td,0,,,,,
player,201710010tam,tam,McDoCl99,def_int_long,0,,,,,
player,201710010tam,tam,McDoCl99,pass_defended,0,,,,,
player,201710010tam,tam,McDoCl99,sacks,0.0,,,,,
player,201710010tam,tam,McDoCl99,tackles_combined,1,,,,,
player,201710010tam,tam,McDoCl99,tackles_solo,1,,,,,
player,201710010tam,tam,McDoCl99,tackles_assists,0,,,,,
player,201710010tam,tam,McDoCl99,tackles_loss,0,,,,,
player,201710010tam,tam,McDoCl99,qb_hits,0,,,,,
player,201710010tam,tam,McDoCl99,fumbles_rec,0,,,,,
player,201710010tam,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201710010tam,tam,McDoCl99,fumbles_forced,0,,,,,
player,201710010tam,tam,RussRy00,def_int,0,,,,,
player,201710010tam,tam,RussRy00,def_int_yds,0,,,,,
player,201710010tam,tam,RussRy00,def_int_td,0,,,,,
player,201710010tam,tam,RussRy00,def_int_long,0,,,,,
player,201710010tam,tam,RussRy00,pass_defended,0,,,,,
player,201710010tam,tam,RussRy00,sacks,0.0,,,,,
player,201710010tam,tam,RussRy00,tackles_combined,1,,,,,
player,201710010tam,tam,RussRy00,tackles_solo,1,,,,,
player,201710010tam,tam,RussRy00,tackles_assists,0,,,,,
player,201710010tam,tam,RussRy00,tackles_loss,0,,,,,
player,201710010tam,tam,RussRy00,qb_hits,0,,,,,
player,201710010tam,tam,RussRy00,fumbles_rec,0,,,,,
player,201710010tam,tam,RussRy00,fumbles_rec_yds,0,,,,,
player,201710010tam,tam,RussRy00,fumbles_rec_td,0,,,,,
player,201710010tam,tam,RussRy00,fumbles_forced,0,,,,,
