game,2017,7,20171022,201710220cle,oti,"Tennessee Titans",12,cle,"Cleveland Browns",9
player,201710220cle,oti,MurrDe00,targets,4,,,,,
player,201710220cle,oti,MurrDe00,rec,3,,,,,
player,201710220cle,oti,MurrDe00,rec_yds,17,,,,,
player,201710220cle,oti,MurrDe00,rec_td,0,,,,,
player,201710220cle,oti,MurrDe00,rec_long,9,,,,,
player,201710220cle,oti,MurrDe00,fumbles,0,,,,,
player,201710220cle,oti,MurrDe00,fumbles_lost,0,,,,,
player,201710220cle,oti,HenrDe00,pass_cmp,0,,,,,
player,201710220cle,oti,HenrDe00,pass_att,0,,,,,
player,201710220cle,oti,HenrDe00,pass_yds,0,,,,,
player,201710220cle,oti,HenrDe00,pass_td,0,,,,,
player,201710220cle,oti,HenrDe00,pass_int,0,,,,,
player,201710220cle,oti,HenrDe00,pass_sacked,0,,,,,
player,201710220cle,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201710220cle,oti,HenrDe00,pass_long,0,,,,,
player,201710220cle,oti,HenrDe00,pass_rating,,,,,,
player,201710220cle,oti,HenrDe00,rush_att,13,,,,,
player,201710220cle,oti,HenrDe00,rush_yds,13,,,,,
player,201710220cle,oti,HenrDe00,rush_td,0,,,,,
player,201710220cle,oti,HenrDe00,rush_long,9,,,,,
player,201710220cle,oti,HenrDe00,targets,3,,,,,
player,201710220cle,oti,HenrDe00,rec,2,,,,,
player,201710220cle,oti,HenrDe00,rec_yds,11,,,,,
player,201710220cle,oti,HenrDe00,rec_td,0,,,,,
player,201710220cle,oti,HenrDe00,rec_long,8,,,,,
player,201710220cle,oti,HenrDe00,fumbles,0,,,,,
player,201710220cle,oti,HenrDe00,fumbles_lost,0,,,,,
player,201710220cle,oti,WalkHu00,pass_cmp,0,,,,,
player,201710220cle,oti,WalkHu00,pass_att,0,,,,,
player,201710220cle,oti,WalkHu00,pass_yds,0,,,,,
player,201710220cle,oti,WalkHu00,pass_td,0,,,,,
player,201710220cle,oti,WalkHu00,pass_int,0,,,,,
player,201710220cle,oti,WalkHu00,pass_sacked,0,,,,,
player,201710220cle,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201710220cle,oti,WalkHu00,pass_long,0,,,,,
player,201710220cle,oti,WalkHu00,pass_rating,,,,,,
player,201710220cle,oti,WalkHu00,rush_att,0,,,,,
player,201710220cle,oti,WalkHu00,rush_yds,0,,,,,
player,201710220cle,oti,WalkHu00,rush_td,0,,,,,
player,201710220cle,oti,WalkHu00,rush_long,0,,,,,
player,201710220cle,oti,WalkHu00,targets,10,,,,,
player,201710220cle,oti,WalkHu00,rec,7,,,,,
player,201710220cle,oti,WalkHu00,rec_yds,63,,,,,
player,201710220cle,oti,WalkHu00,rec_td,0,,,,,
player,201710220cle,oti,WalkHu00,rec_long,16,,,,,
player,201710220cle,oti,WalkHu00,fumbles,1,,,,,
player,201710220cle,oti,WalkHu00,fumbles_lost,1,,,,,
player,201710220cle,oti,TaylTa00,pass_cmp,0,,,,,
player,201710220cle,oti,TaylTa00,pass_att,0,,,,,
player,201710220cle,oti,TaylTa00,pass_yds,0,,,,,
player,201710220cle,oti,TaylTa00,pass_td,0,,,,,
player,201710220cle,oti,TaylTa00,pass_int,0,,,,,
player,201710220cle,oti,TaylTa00,pass_sacked,0,,,,,
player,201710220cle,oti,TaylTa00,pass_sacked_yds,0,,,,,
player,201710220cle,oti,TaylTa00,pass_long,0,,,,,
player,201710220cle,oti,TaylTa00,pass_rating,,,,,,
player,201710220cle,oti,TaylTa00,rush_att,0,,,,,
player,201710220cle,oti,TaylTa00,rush_yds,0,,,,,
player,201710220cle,oti,TaylTa00,rush_td,0,,,,,
player,201710220cle,oti,TaylTa00,rush_long,0,,,,,
player,201710220cle,oti,TaylTa00,targets,4,,,,,
player,201710220cle,oti,TaylTa00,rec,3,,,,,
player,201710220cle,oti,TaylTa00,rec_yds,45,,,,,
player,201710220cle,oti,TaylTa00,rec_td,0,,,,,
player,201710220cle,oti,TaylTa00,rec_long,23,,,,,
player,201710220cle,oti,TaylTa00,fumbles,0,,,,,
player,201710220cle,oti,TaylTa00,fumbles_lost,0,,,,,
player,201710220cle,oti,MattRi00,pass_cmp,0,,,,,
player,201710220cle,oti,MattRi00,pass_att,0,,,,,
player,201710220cle,oti,MattRi00,pass_yds,0,,,,,
player,201710220cle,oti,MattRi00,pass_td,0,,,,,
player,201710220cle,oti,MattRi00,pass_int,0,,,,,
player,201710220cle,oti,MattRi00,pass_sacked,0,,,,,
player,201710220cle,oti,MattRi00,pass_sacked_yds,0,,,,,
player,201710220cle,oti,MattRi00,pass_long,0,,,,,
player,201710220cle,oti,MattRi00,pass_rating,,,,,,
player,201710220cle,oti,MattRi00,rush_att,0,,,,,
player,201710220cle,oti,MattRi00,rush_yds,0,,,,,
player,201710220cle,oti,MattRi00,rush_td,0,,,,,
player,201710220cle,oti,MattRi00,rush_long,0,,,,,
player,201710220cle,oti,MattRi00,targets,6,,,,,
player,201710220cle,oti,MattRi00,rec,3,,,,,
player,201710220cle,oti,MattRi00,rec_yds,40,,,,,
player,201710220cle,oti,MattRi00,rec_td,0,,,,,
player,201710220cle,oti,MattRi00,rec_long,18,,,,,
player,201710220cle,oti,MattRi00,fumbles,0,,,,,
player,201710220cle,oti,MattRi00,fumbles_lost,0,,,,,
player,201710220cle,oti,SmitJo01,pass_cmp,0,,,,,
player,201710220cle,oti,SmitJo01,pass_att,0,,,,,
player,201710220cle,oti,SmitJo01,pass_yds,0,,,,,
player,201710220cle,oti,SmitJo01,pass_td,0,,,,,
player,201710220cle,oti,SmitJo01,pass_int,0,,,,,
player,201710220cle,oti,SmitJo01,pass_sacked,0,,,,,
player,201710220cle,oti,SmitJo01,pass_sacked_yds,0,,,,,
player,201710220cle,oti,SmitJo01,pass_long,0,,,,,
player,201710220cle,oti,SmitJo01,pass_rating,,,,,,
player,201710220cle,oti,SmitJo01,rush_att,0,,,,,
player,201710220cle,oti,SmitJo01,rush_yds,0,,,,,
player,201710220cle,oti,SmitJo01,rush_td,0,,,,,
player,201710220cle,oti,SmitJo01,rush_long,0,,,,,
player,201710220cle,oti,SmitJo01,targets,4,,,,,
player,201710220cle,oti,SmitJo01,rec,2,,,,,
player,201710220cle,oti,SmitJo01,rec_yds,22,,,,,
player,201710220cle,oti,SmitJo01,rec_td,0,,,,,
player,201710220cle,oti,SmitJo01,rec_long,14,,,,,
player,201710220cle,oti,SmitJo01,fumbles,0,,,,,
player,201710220cle,oti,SmitJo01,fumbles_lost,0,,,,,
player,201710220cle,oti,WeemEr00,pass_cmp,0,,,,,
player,201710220cle,oti,WeemEr00,pass_att,0,,,,,
player,201710220cle,oti,WeemEr00,pass_yds,0,,,,,
player,201710220cle,oti,WeemEr00,pass_td,0,,,,,
player,201710220cle,oti,WeemEr00,pass_int,0,,,,,
player,201710220cle,oti,WeemEr00,pass_sacked,0,,,,,
player,201710220cle,oti,WeemEr00,pass_sacked_yds,0,,,,,
player,201710220cle,oti,WeemEr00,pass_long,0,,,,,
player,201710220cle,oti,WeemEr00,pass_rating,,,,,,
player,201710220cle,oti,WeemEr00,rush_att,0,,,,,
player,201710220cle,oti,WeemEr00,rush_yds,0,,,,,
player,201710220cle,oti,WeemEr00,rush_td,0,,,,,
player,201710220cle,oti,WeemEr00,rush_long,0,,,,,
player,201710220cle,oti,WeemEr00,targets,1,,,,,
player,201710220cle,oti,WeemEr00,rec,1,,,,,
player,201710220cle,oti,WeemEr00,rec_yds,5,,,,,
player,201710220cle,oti,WeemEr00,rec_td,0,,,,,
player,201710220cle,oti,WeemEr00,rec_long,5,,,,,
player,201710220cle,oti,WeemEr00,fumbles,0,,,,,
player,201710220cle,oti,WeemEr00,fumbles_lost,0,,,,,
player,201710220cle,oti,DeckEr00,pass_cmp,0,,,,,
player,201710220cle,oti,DeckEr00,pass_att,0,,,,,
player,201710220cle,oti,DeckEr00,pass_yds,0,,,,,
player,201710220cle,oti,DeckEr00,pass_td,0,,,,,
player,201710220cle,oti,DeckEr00,pass_int,0,,,,,
player,201710220cle,oti,DeckEr00,pass_sacked,0,,,,,
player,201710220cle,oti,DeckEr00,pass_sacked_yds,0,,,,,
player,201710220cle,oti,DeckEr00,pass_long,0,,,,,
player,201710220cle,oti,DeckEr00,pass_rating,,,,,,
player,201710220cle,oti,DeckEr00,rush_att,0,,,,,
player,201710220cle,oti,DeckEr00,rush_yds,0,,,,,
player,201710220cle,oti,DeckEr00,rush_td,0,,,,,
player,201710220cle,oti,DeckEr00,rush_long,0,,,,,
player,201710220cle,oti,DeckEr00,targets,2,,,,,
player,201710220cle,oti,DeckEr00,rec,0,,,,,
player,201710220cle,oti,DeckEr00,rec_yds,0,,,,,
player,201710220cle,oti,DeckEr00,rec_td,0,,,,,
player,201710220cle,oti,DeckEr00,rec_long,0,,,,,
player,201710220cle,oti,DeckEr00,fumbles,0,,,,,
player,201710220cle,oti,DeckEr00,fumbles_lost,0,,,,,
player,201710220cle,cle,KizeDe00,pass_cmp,12,,,,,
player,201710220cle,cle,KizeDe00,pass_att,20,,,,,
player,201710220cle,cle,KizeDe00,pass_yds,114,,,,,
player,201710220cle,cle,KizeDe00,pass_td,0,,,,,
player,201710220cle,cle,KizeDe00,pass_int,2,,,,,
player,201710220cle,cle,KizeDe00,pass_sacked,0,,,,,
player,201710220cle,cle,KizeDe00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,KizeDe00,pass_long,19,,,,,
player,201710220cle,cle,KizeDe00,pass_rating,36.2,,,,,
player,201710220cle,cle,KizeDe00,rush_att,0,,,,,
player,201710220cle,cle,KizeDe00,rush_yds,0,,,,,
player,201710220cle,cle,KizeDe00,rush_td,0,,,,,
player,201710220cle,cle,KizeDe00,rush_long,0,,,,,
player,201710220cle,cle,KizeDe00,targets,0,,,,,
player,201710220cle,cle,KizeDe00,rec,0,,,,,
player,201710220cle,cle,KizeDe00,rec_yds,0,,,,,
player,201710220cle,cle,KizeDe00,rec_td,0,,,,,
player,201710220cle,cle,KizeDe00,rec_long,0,,,,,
player,201710220cle,cle,KizeDe00,fumbles,0,,,,,
player,201710220cle,cle,KizeDe00,fumbles_lost,0,,,,,
player,201710220cle,cle,KessCo00,pass_cmp,10,,,,,
player,201710220cle,cle,KessCo00,pass_att,19,,,,,
player,201710220cle,cle,KessCo00,pass_yds,121,,,,,
player,201710220cle,cle,KessCo00,pass_td,0,,,,,
player,201710220cle,cle,KessCo00,pass_int,1,,,,,
player,201710220cle,cle,KessCo00,pass_sacked,2,,,,,
player,201710220cle,cle,KessCo00,pass_sacked_yds,17,,,,,
player,201710220cle,cle,KessCo00,pass_long,31,,,,,
player,201710220cle,cle,KessCo00,pass_rating,50.5,,,,,
player,201710220cle,cle,KessCo00,rush_att,1,,,,,
player,201710220cle,cle,KessCo00,rush_yds,-1,,,,,
player,201710220cle,cle,KessCo00,rush_td,0,,,,,
player,201710220cle,cle,KessCo00,rush_long,-1,,,,,
player,201710220cle,cle,KessCo00,targets,0,,,,,
player,201710220cle,cle,KessCo00,rec,0,,,,,
player,201710220cle,cle,KessCo00,rec_yds,0,,,,,
player,201710220cle,cle,KessCo00,rec_td,0,,,,,
player,201710220cle,cle,KessCo00,rec_long,0,,,,,
player,201710220cle,cle,KessCo00,fumbles,0,,,,,
player,201710220cle,cle,KessCo00,fumbles_lost,0,,,,,
player,201710220cle,cle,CrowIs00,pass_cmp,0,,,,,
player,201710220cle,cle,CrowIs00,pass_att,0,,,,,
player,201710220cle,cle,CrowIs00,pass_yds,0,,,,,
player,201710220cle,cle,CrowIs00,pass_td,0,,,,,
player,201710220cle,cle,CrowIs00,pass_int,0,,,,,
player,201710220cle,cle,CrowIs00,pass_sacked,0,,,,,
player,201710220cle,cle,CrowIs00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,CrowIs00,pass_long,0,,,,,
player,201710220cle,cle,CrowIs00,pass_rating,,,,,,
player,201710220cle,cle,CrowIs00,rush_att,17,,,,,
player,201710220cle,cle,CrowIs00,rush_yds,35,,,,,
player,201710220cle,cle,CrowIs00,rush_td,0,,,,,
player,201710220cle,cle,CrowIs00,rush_long,7,,,,,
player,201710220cle,cle,CrowIs00,targets,6,,,,,
player,201710220cle,cle,CrowIs00,rec,4,,,,,
player,201710220cle,cle,CrowIs00,rec_yds,36,,,,,
player,201710220cle,cle,CrowIs00,rec_td,0,,,,,
player,201710220cle,cle,CrowIs00,rec_long,15,,,,,
player,201710220cle,cle,CrowIs00,fumbles,0,,,,,
player,201710220cle,cle,CrowIs00,fumbles_lost,0,,,,,
player,201710220cle,cle,JohnDu00,pass_cmp,0,,,,,
player,201710220cle,cle,JohnDu00,pass_att,0,,,,,
player,201710220cle,cle,JohnDu00,pass_yds,0,,,,,
player,201710220cle,cle,JohnDu00,pass_td,0,,,,,
player,201710220cle,cle,JohnDu00,pass_int,0,,,,,
player,201710220cle,cle,JohnDu00,pass_sacked,0,,,,,
player,201710220cle,cle,JohnDu00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,JohnDu00,pass_long,0,,,,,
player,201710220cle,cle,JohnDu00,pass_rating,,,,,,
player,201710220cle,cle,JohnDu00,rush_att,7,,,,,
player,201710220cle,cle,JohnDu00,rush_yds,26,,,,,
player,201710220cle,cle,JohnDu00,rush_td,0,,,,,
player,201710220cle,cle,JohnDu00,rush_long,10,,,,,
player,201710220cle,cle,JohnDu00,targets,7,,,,,
player,201710220cle,cle,JohnDu00,rec,6,,,,,
player,201710220cle,cle,JohnDu00,rec_yds,45,,,,,
player,201710220cle,cle,JohnDu00,rec_td,0,,,,,
player,201710220cle,cle,JohnDu00,rec_long,14,,,,,
player,201710220cle,cle,JohnDu00,fumbles,0,,,,,
player,201710220cle,cle,JohnDu00,fumbles_lost,0,,,,,
player,201710220cle,cle,TregBr00,pass_cmp,0,,,,,
player,201710220cle,cle,TregBr00,pass_att,0,,,,,
player,201710220cle,cle,TregBr00,pass_yds,0,,,,,
player,201710220cle,cle,TregBr00,pass_td,0,,,,,
player,201710220cle,cle,TregBr00,pass_int,0,,,,,
player,201710220cle,cle,TregBr00,pass_sacked,0,,,,,
player,201710220cle,cle,TregBr00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,TregBr00,pass_long,0,,,,,
player,201710220cle,cle,TregBr00,pass_rating,,,,,,
player,201710220cle,cle,TregBr00,rush_att,1,,,,,
player,201710220cle,cle,TregBr00,rush_yds,6,,,,,
player,201710220cle,cle,TregBr00,rush_td,0,,,,,
player,201710220cle,cle,TregBr00,rush_long,6,,,,,
player,201710220cle,cle,TregBr00,targets,2,,,,,
player,201710220cle,cle,TregBr00,rec,1,,,,,
player,201710220cle,cle,TregBr00,rec_yds,19,,,,,
player,201710220cle,cle,TregBr00,rec_td,0,,,,,
player,201710220cle,cle,TregBr00,rec_long,19,,,,,
player,201710220cle,cle,TregBr00,fumbles,0,,,,,
player,201710220cle,cle,TregBr00,fumbles_lost,0,,,,,
player,201710220cle,cle,NjokDa00,pass_cmp,0,,,,,
player,201710220cle,cle,NjokDa00,pass_att,0,,,,,
player,201710220cle,cle,NjokDa00,pass_yds,0,,,,,
player,201710220cle,cle,NjokDa00,pass_td,0,,,,,
player,201710220cle,cle,NjokDa00,pass_int,0,,,,,
player,201710220cle,cle,NjokDa00,pass_sacked,0,,,,,
player,201710220cle,cle,NjokDa00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,NjokDa00,pass_long,0,,,,,
player,201710220cle,cle,NjokDa00,pass_rating,,,,,,
player,201710220cle,cle,NjokDa00,rush_att,0,,,,,
player,201710220cle,cle,NjokDa00,rush_yds,0,,,,,
player,201710220cle,cle,NjokDa00,rush_td,0,,,,,
player,201710220cle,cle,NjokDa00,rush_long,0,,,,,
player,201710220cle,cle,NjokDa00,targets,5,,,,,
player,201710220cle,cle,NjokDa00,rec,2,,,,,
player,201710220cle,cle,NjokDa00,rec_yds,58,,,,,
player,201710220cle,cle,NjokDa00,rec_td,0,,,,,
player,201710220cle,cle,NjokDa00,rec_long,31,,,,,
player,201710220cle,cle,NjokDa00,fumbles,0,,,,,
player,201710220cle,cle,NjokDa00,fumbles_lost,0,,,,,
player,201710220cle,cle,DevaSe00,pass_cmp,0,,,,,
player,201710220cle,cle,DevaSe00,pass_att,0,,,,,
player,201710220cle,cle,DevaSe00,pass_yds,0,,,,,
player,201710220cle,cle,DevaSe00,pass_td,0,,,,,
player,201710220cle,cle,DevaSe00,pass_int,0,,,,,
player,201710220cle,cle,DevaSe00,pass_sacked,0,,,,,
player,201710220cle,cle,DevaSe00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,DevaSe00,pass_long,0,,,,,
player,201710220cle,cle,DevaSe00,pass_rating,,,,,,
player,201710220cle,cle,DevaSe00,rush_att,0,,,,,
player,201710220cle,cle,DevaSe00,rush_yds,0,,,,,
player,201710220cle,cle,DevaSe00,rush_td,0,,,,,
player,201710220cle,cle,DevaSe00,rush_long,0,,,,,
player,201710220cle,cle,DevaSe00,targets,4,,,,,
player,201710220cle,cle,DevaSe00,rec,2,,,,,
player,201710220cle,cle,DevaSe00,rec_yds,27,,,,,
player,201710220cle,cle,DevaSe00,rec_td,0,,,,,
player,201710220cle,cle,DevaSe00,rec_long,17,,,,,
player,201710220cle,cle,DevaSe00,fumbles,0,,,,,
player,201710220cle,cle,DevaSe00,fumbles_lost,0,,,,,
player,201710220cle,cle,LouiRi00,pass_cmp,0,,,,,
player,201710220cle,cle,LouiRi00,pass_att,0,,,,,
player,201710220cle,cle,LouiRi00,pass_yds,0,,,,,
player,201710220cle,cle,LouiRi00,pass_td,0,,,,,
player,201710220cle,cle,LouiRi00,pass_int,0,,,,,
player,201710220cle,cle,LouiRi00,pass_sacked,0,,,,,
player,201710220cle,cle,LouiRi00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,LouiRi00,pass_long,0,,,,,
player,201710220cle,cle,LouiRi00,pass_rating,,,,,,
player,201710220cle,cle,LouiRi00,rush_att,0,,,,,
player,201710220cle,cle,LouiRi00,rush_yds,0,,,,,
player,201710220cle,cle,LouiRi00,rush_td,0,,,,,
player,201710220cle,cle,LouiRi00,rush_long,0,,,,,
player,201710220cle,cle,LouiRi00,targets,4,,,,,
player,201710220cle,cle,LouiRi00,rec,3,,,,,
player,201710220cle,cle,LouiRi00,rec_yds,21,,,,,
player,201710220cle,cle,LouiRi00,rec_td,0,,,,,
player,201710220cle,cle,LouiRi00,rec_long,12,,,,,
player,201710220cle,cle,LouiRi00,fumbles,0,,,,,
player,201710220cle,cle,LouiRi00,fumbles_lost,0,,,,,
player,201710220cle,cle,HiggRa00,pass_cmp,0,,,,,
player,201710220cle,cle,HiggRa00,pass_att,0,,,,,
player,201710220cle,cle,HiggRa00,pass_yds,0,,,,,
player,201710220cle,cle,HiggRa00,pass_td,0,,,,,
player,201710220cle,cle,HiggRa00,pass_int,0,,,,,
player,201710220cle,cle,HiggRa00,pass_sacked,0,,,,,
player,201710220cle,cle,HiggRa00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,HiggRa00,pass_long,0,,,,,
player,201710220cle,cle,HiggRa00,pass_rating,,,,,,
player,201710220cle,cle,HiggRa00,rush_att,0,,,,,
player,201710220cle,cle,HiggRa00,rush_yds,0,,,,,
player,201710220cle,cle,HiggRa00,rush_td,0,,,,,
player,201710220cle,cle,HiggRa00,rush_long,0,,,,,
player,201710220cle,cle,HiggRa00,targets,3,,,,,
player,201710220cle,cle,HiggRa00,rec,1,,,,,
player,201710220cle,cle,HiggRa00,rec_yds,11,,,,,
player,201710220cle,cle,HiggRa00,rec_td,0,,,,,
player,201710220cle,cle,HiggRa00,rec_long,11,,,,,
player,201710220cle,cle,HiggRa00,fumbles,0,,,,,
player,201710220cle,cle,HiggRa00,fumbles_lost,0,,,,,
player,201710220cle,cle,VitaDa00,pass_cmp,0,,,,,
player,201710220cle,cle,VitaDa00,pass_att,0,,,,,
player,201710220cle,cle,VitaDa00,pass_yds,0,,,,,
player,201710220cle,cle,VitaDa00,pass_td,0,,,,,
player,201710220cle,cle,VitaDa00,pass_int,0,,,,,
player,201710220cle,cle,VitaDa00,pass_sacked,0,,,,,
player,201710220cle,cle,VitaDa00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,VitaDa00,pass_long,0,,,,,
player,201710220cle,cle,VitaDa00,pass_rating,,,,,,
player,201710220cle,cle,VitaDa00,rush_att,0,,,,,
player,201710220cle,cle,VitaDa00,rush_yds,0,,,,,
player,201710220cle,cle,VitaDa00,rush_td,0,,,,,
player,201710220cle,cle,VitaDa00,rush_long,0,,,,,
player,201710220cle,cle,VitaDa00,targets,1,,,,,
player,201710220cle,cle,VitaDa00,rec,1,,,,,
player,201710220cle,cle,VitaDa00,rec_yds,11,,,,,
player,201710220cle,cle,VitaDa00,rec_td,0,,,,,
player,201710220cle,cle,VitaDa00,rec_long,11,,,,,
player,201710220cle,cle,VitaDa00,fumbles,0,,,,,
player,201710220cle,cle,VitaDa00,fumbles_lost,0,,,,,
player,201710220cle,cle,BritKe00,pass_cmp,0,,,,,
player,201710220cle,cle,BritKe00,pass_att,0,,,,,
player,201710220cle,cle,BritKe00,pass_yds,0,,,,,
player,201710220cle,cle,BritKe00,pass_td,0,,,,,
player,201710220cle,cle,BritKe00,pass_int,0,,,,,
player,201710220cle,cle,BritKe00,pass_sacked,0,,,,,
player,201710220cle,cle,BritKe00,pass_sacked_yds,0,,,,,
player,201710220cle,cle,BritKe00,pass_long,0,,,,,
player,201710220cle,cle,BritKe00,pass_rating,,,,,,
player,201710220cle,cle,BritKe00,rush_att,0,,,,,
player,201710220cle,cle,BritKe00,rush_yds,0,,,,,
player,201710220cle,cle,BritKe00,rush_td,0,,,,,
player,201710220cle,cle,BritKe00,rush_long,0,,,,,
player,201710220cle,cle,BritKe00,targets,5,,,,,
player,201710220cle,cle,BritKe00,rec,2,,,,,
player,201710220cle,cle,BritKe00,rec_yds,7,,,,,
player,201710220cle,cle,BritKe00,rec_td,0,,,,,
player,201710220cle,cle,BritKe00,rec_long,5,,,,,
player,201710220cle,cle,BritKe00,fumbles,0,,,,,
player,201710220cle,cle,BritKe00,fumbles_lost,0,,,,,
player,201710220cle,cle,WillKa02,pass_cmp,0,,,,,
player,201710220cle,cle,WillKa02,pass_att,0,,,,,
player,201710220cle,cle,WillKa02,pass_yds,0,,,,,
player,201710220cle,cle,WillKa02,pass_td,0,,,,,
player,201710220cle,cle,WillKa02,pass_int,0,,,,,
player,201710220cle,cle,WillKa02,pass_sacked,0,,,,,
player,201710220cle,cle,WillKa02,pass_sacked_yds,0,,,,,
player,201710220cle,cle,WillKa02,pass_long,0,,,,,
player,201710220cle,cle,WillKa02,pass_rating,,,,,,
player,201710220cle,cle,WillKa02,rush_att,0,,,,,
player,201710220cle,cle,WillKa02,rush_yds,0,,,,,
player,201710220cle,cle,WillKa02,rush_td,0,,,,,
player,201710220cle,cle,WillKa02,rush_long,0,,,,,
player,201710220cle,cle,WillKa02,targets,1,,,,,
player,201710220cle,cle,WillKa02,rec,0,,,,,
player,201710220cle,cle,WillKa02,rec_yds,0,,,,,
player,201710220cle,cle,WillKa02,rec_td,0,,,,,
player,201710220cle,cle,WillKa02,rec_long,0,,,,,
player,201710220cle,cle,WillKa02,fumbles,0,,,,,
player,201710220cle,cle,WillKa02,fumbles_lost,0,,,,,
player,201710220cle,oti,ByarKe01,def_int,3,,,,,
player,201710220cle,oti,ByarKe01,def_int_yds,60,,,,,
player,201710220cle,oti,ByarKe01,def_int_td,0,,,,,
player,201710220cle,oti,ByarKe01,def_int_long,28,,,,,
player,201710220cle,oti,ByarKe01,pass_defended,3,,,,,
player,201710220cle,oti,ByarKe01,sacks,0.0,,,,,
player,201710220cle,oti,ByarKe01,tackles_combined,4,,,,,
player,201710220cle,oti,ByarKe01,tackles_solo,2,,,,,
player,201710220cle,oti,ByarKe01,tackles_assists,2,,,,,
player,201710220cle,oti,ByarKe01,tackles_loss,1,,,,,
player,201710220cle,oti,ByarKe01,qb_hits,0,,,,,
player,201710220cle,oti,ByarKe01,fumbles_rec,0,,,,,
player,201710220cle,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201710220cle,oti,ByarKe01,fumbles_rec_td,0,,,,,
