game,2017,3,20170924,201709240oti,sea,"Seattle Seahawks",27,oti,"Tennessee Titans",33
player,201709240oti,sea,GrifSh00,tackles_solo,2,,,,,
player,201709240oti,sea,GrifSh00,tackles_assists,3,,,,,
player,201709240oti,sea,GrifSh00,tackles_loss,0,,,,,
player,201709240oti,sea,GrifSh00,qb_hits,0,,,,,
player,201709240oti,sea,GrifSh00,fumbles_rec,0,,,,,
player,201709240oti,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201709240oti,sea,GrifSh00,fumbles_forced,0,,,,,
player,201709240oti,sea,BennMi99,def_int,0,,,,,
player,201709240oti,sea,BennMi99,def_int_yds,0,,,,,
player,201709240oti,sea,BennMi99,def_int_td,0,,,,,
player,201709240oti,sea,BennMi99,def_int_long,0,,,,,
player,201709240oti,sea,BennMi99,pass_defended,0,,,,,
player,201709240oti,sea,BennMi99,sacks,0.0,,,,,
player,201709240oti,sea,BennMi99,tackles_combined,3,,,,,
player,201709240oti,sea,BennMi99,tackles_solo,3,,,,,
player,201709240oti,sea,BennMi99,tackles_assists,0,,,,,
player,201709240oti,sea,BennMi99,tackles_loss,3,,,,,
player,201709240oti,sea,BennMi99,qb_hits,0,,,,,
player,201709240oti,sea,BennMi99,fumbles_rec,0,,,,,
player,201709240oti,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201709240oti,sea,BennMi99,fumbles_forced,0,,,,,
player,201709240oti,sea,LaneJe00,def_int,0,,,,,
player,201709240oti,sea,LaneJe00,def_int_yds,0,,,,,
player,201709240oti,sea,LaneJe00,def_int_td,0,,,,,
player,201709240oti,sea,LaneJe00,def_int_long,0,,,,,
player,201709240oti,sea,LaneJe00,pass_defended,0,,,,,
player,201709240oti,sea,LaneJe00,sacks,0.0,,,,,
player,201709240oti,sea,LaneJe00,tackles_combined,3,,,,,
player,201709240oti,sea,LaneJe00,tackles_solo,3,,,,,
player,201709240oti,sea,LaneJe00,tackles_assists,0,,,,,
player,201709240oti,sea,LaneJe00,tackles_loss,0,,,,,
player,201709240oti,sea,LaneJe00,qb_hits,0,,,,,
player,201709240oti,sea,LaneJe00,fumbles_rec,0,,,,,
player,201709240oti,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201709240oti,sea,LaneJe00,fumbles_forced,0,,,,,
player,201709240oti,sea,McDoBr01,def_int,0,,,,,
player,201709240oti,sea,McDoBr01,def_int_yds,0,,,,,
player,201709240oti,sea,McDoBr01,def_int_td,0,,,,,
player,201709240oti,sea,McDoBr01,def_int_long,0,,,,,
player,201709240oti,sea,McDoBr01,pass_defended,0,,,,,
player,201709240oti,sea,McDoBr01,sacks,0.0,,,,,
player,201709240oti,sea,McDoBr01,tackles_combined,3,,,,,
player,201709240oti,sea,McDoBr01,tackles_solo,3,,,,,
player,201709240oti,sea,McDoBr01,tackles_assists,0,,,,,
player,201709240oti,sea,McDoBr01,tackles_loss,0,,,,,
player,201709240oti,sea,McDoBr01,qb_hits,0,,,,,
player,201709240oti,sea,McDoBr01,fumbles_rec,0,,,,,
player,201709240oti,sea,McDoBr01,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,McDoBr01,fumbles_rec_td,0,,,,,
player,201709240oti,sea,McDoBr01,fumbles_forced,0,,,,,
player,201709240oti,sea,SherRi00,def_int,0,,,,,
player,201709240oti,sea,SherRi00,def_int_yds,0,,,,,
player,201709240oti,sea,SherRi00,def_int_td,0,,,,,
player,201709240oti,sea,SherRi00,def_int_long,0,,,,,
player,201709240oti,sea,SherRi00,pass_defended,1,,,,,
player,201709240oti,sea,SherRi00,sacks,0.0,,,,,
player,201709240oti,sea,SherRi00,tackles_combined,3,,,,,
player,201709240oti,sea,SherRi00,tackles_solo,2,,,,,
player,201709240oti,sea,SherRi00,tackles_assists,1,,,,,
player,201709240oti,sea,SherRi00,tackles_loss,0,,,,,
player,201709240oti,sea,SherRi00,qb_hits,0,,,,,
player,201709240oti,sea,SherRi00,fumbles_rec,0,,,,,
player,201709240oti,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201709240oti,sea,SherRi00,fumbles_forced,0,,,,,
player,201709240oti,sea,ThomEa99,def_int,0,,,,,
player,201709240oti,sea,ThomEa99,def_int_yds,0,,,,,
player,201709240oti,sea,ThomEa99,def_int_td,0,,,,,
player,201709240oti,sea,ThomEa99,def_int_long,0,,,,,
player,201709240oti,sea,ThomEa99,pass_defended,0,,,,,
player,201709240oti,sea,ThomEa99,sacks,0.0,,,,,
player,201709240oti,sea,ThomEa99,tackles_combined,3,,,,,
player,201709240oti,sea,ThomEa99,tackles_solo,2,,,,,
player,201709240oti,sea,ThomEa99,tackles_assists,1,,,,,
player,201709240oti,sea,ThomEa99,tackles_loss,1,,,,,
player,201709240oti,sea,ThomEa99,qb_hits,0,,,,,
player,201709240oti,sea,ThomEa99,fumbles_rec,0,,,,,
player,201709240oti,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201709240oti,sea,ThomEa99,fumbles_forced,0,,,,,
player,201709240oti,sea,WilhMi00,def_int,0,,,,,
player,201709240oti,sea,WilhMi00,def_int_yds,0,,,,,
player,201709240oti,sea,WilhMi00,def_int_td,0,,,,,
player,201709240oti,sea,WilhMi00,def_int_long,0,,,,,
player,201709240oti,sea,WilhMi00,pass_defended,0,,,,,
player,201709240oti,sea,WilhMi00,sacks,0.0,,,,,
player,201709240oti,sea,WilhMi00,tackles_combined,3,,,,,
player,201709240oti,sea,WilhMi00,tackles_solo,3,,,,,
player,201709240oti,sea,WilhMi00,tackles_assists,0,,,,,
player,201709240oti,sea,WilhMi00,tackles_loss,0,,,,,
player,201709240oti,sea,WilhMi00,qb_hits,0,,,,,
player,201709240oti,sea,WilhMi00,fumbles_rec,0,,,,,
player,201709240oti,sea,WilhMi00,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,WilhMi00,fumbles_rec_td,0,,,,,
player,201709240oti,sea,WilhMi00,fumbles_forced,0,,,,,
player,201709240oti,sea,ColeJu01,def_int,0,,,,,
player,201709240oti,sea,ColeJu01,def_int_yds,0,,,,,
player,201709240oti,sea,ColeJu01,def_int_td,0,,,,,
player,201709240oti,sea,ColeJu01,def_int_long,0,,,,,
player,201709240oti,sea,ColeJu01,pass_defended,0,,,,,
player,201709240oti,sea,ColeJu01,sacks,0.0,,,,,
player,201709240oti,sea,ColeJu01,tackles_combined,2,,,,,
player,201709240oti,sea,ColeJu01,tackles_solo,2,,,,,
player,201709240oti,sea,ColeJu01,tackles_assists,0,,,,,
player,201709240oti,sea,ColeJu01,tackles_loss,0,,,,,
player,201709240oti,sea,ColeJu01,qb_hits,0,,,,,
player,201709240oti,sea,ColeJu01,fumbles_rec,0,,,,,
player,201709240oti,sea,ColeJu01,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,ColeJu01,fumbles_rec_td,0,,,,,
player,201709240oti,sea,ColeJu01,fumbles_forced,0,,,,,
player,201709240oti,sea,RichSh00,def_int,0,,,,,
player,201709240oti,sea,RichSh00,def_int_yds,0,,,,,
player,201709240oti,sea,RichSh00,def_int_td,0,,,,,
player,201709240oti,sea,RichSh00,def_int_long,0,,,,,
player,201709240oti,sea,RichSh00,pass_defended,0,,,,,
player,201709240oti,sea,RichSh00,sacks,0.0,,,,,
player,201709240oti,sea,RichSh00,tackles_combined,2,,,,,
player,201709240oti,sea,RichSh00,tackles_solo,2,,,,,
player,201709240oti,sea,RichSh00,tackles_assists,0,,,,,
player,201709240oti,sea,RichSh00,tackles_loss,0,,,,,
player,201709240oti,sea,RichSh00,qb_hits,0,,,,,
player,201709240oti,sea,RichSh00,fumbles_rec,0,,,,,
player,201709240oti,sea,RichSh00,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,RichSh00,fumbles_rec_td,0,,,,,
player,201709240oti,sea,RichSh00,fumbles_forced,0,,,,,
player,201709240oti,sea,SmitMa03,def_int,0,,,,,
player,201709240oti,sea,SmitMa03,def_int_yds,0,,,,,
player,201709240oti,sea,SmitMa03,def_int_td,0,,,,,
player,201709240oti,sea,SmitMa03,def_int_long,0,,,,,
player,201709240oti,sea,SmitMa03,pass_defended,0,,,,,
player,201709240oti,sea,SmitMa03,sacks,0.0,,,,,
player,201709240oti,sea,SmitMa03,tackles_combined,2,,,,,
player,201709240oti,sea,SmitMa03,tackles_solo,2,,,,,
player,201709240oti,sea,SmitMa03,tackles_assists,0,,,,,
player,201709240oti,sea,SmitMa03,tackles_loss,0,,,,,
player,201709240oti,sea,SmitMa03,qb_hits,0,,,,,
player,201709240oti,sea,SmitMa03,fumbles_rec,0,,,,,
player,201709240oti,sea,SmitMa03,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,SmitMa03,fumbles_rec_td,0,,,,,
player,201709240oti,sea,SmitMa03,fumbles_forced,0,,,,,
player,201709240oti,sea,AvriCl99,def_int,0,,,,,
player,201709240oti,sea,AvriCl99,def_int_yds,0,,,,,
player,201709240oti,sea,AvriCl99,def_int_td,0,,,,,
player,201709240oti,sea,AvriCl99,def_int_long,0,,,,,
player,201709240oti,sea,AvriCl99,pass_defended,0,,,,,
player,201709240oti,sea,AvriCl99,sacks,0.0,,,,,
player,201709240oti,sea,AvriCl99,tackles_combined,1,,,,,
player,201709240oti,sea,AvriCl99,tackles_solo,1,,,,,
player,201709240oti,sea,AvriCl99,tackles_assists,0,,,,,
player,201709240oti,sea,AvriCl99,tackles_loss,0,,,,,
player,201709240oti,sea,AvriCl99,qb_hits,0,,,,,
player,201709240oti,sea,AvriCl99,fumbles_rec,0,,,,,
player,201709240oti,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201709240oti,sea,AvriCl99,fumbles_forced,0,,,,,
player,201709240oti,sea,ClarFr01,def_int,0,,,,,
player,201709240oti,sea,ClarFr01,def_int_yds,0,,,,,
player,201709240oti,sea,ClarFr01,def_int_td,0,,,,,
player,201709240oti,sea,ClarFr01,def_int_long,0,,,,,
player,201709240oti,sea,ClarFr01,pass_defended,0,,,,,
player,201709240oti,sea,ClarFr01,sacks,0.0,,,,,
player,201709240oti,sea,ClarFr01,tackles_combined,1,,,,,
player,201709240oti,sea,ClarFr01,tackles_solo,0,,,,,
player,201709240oti,sea,ClarFr01,tackles_assists,1,,,,,
player,201709240oti,sea,ClarFr01,tackles_loss,0,,,,,
player,201709240oti,sea,ClarFr01,qb_hits,0,,,,,
player,201709240oti,sea,ClarFr01,fumbles_rec,0,,,,,
player,201709240oti,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201709240oti,sea,ClarFr01,fumbles_forced,0,,,,,
player,201709240oti,sea,JoneNa00,def_int,0,,,,,
player,201709240oti,sea,JoneNa00,def_int_yds,0,,,,,
player,201709240oti,sea,JoneNa00,def_int_td,0,,,,,
player,201709240oti,sea,JoneNa00,def_int_long,0,,,,,
player,201709240oti,sea,JoneNa00,pass_defended,0,,,,,
player,201709240oti,sea,JoneNa00,sacks,0.0,,,,,
player,201709240oti,sea,JoneNa00,tackles_combined,1,,,,,
player,201709240oti,sea,JoneNa00,tackles_solo,1,,,,,
player,201709240oti,sea,JoneNa00,tackles_assists,0,,,,,
player,201709240oti,sea,JoneNa00,tackles_loss,0,,,,,
player,201709240oti,sea,JoneNa00,qb_hits,0,,,,,
player,201709240oti,sea,JoneNa00,fumbles_rec,0,,,,,
player,201709240oti,sea,JoneNa00,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,JoneNa00,fumbles_rec_td,0,,,,,
player,201709240oti,sea,JoneNa00,fumbles_forced,0,,,,,
player,201709240oti,sea,MaddTr01,def_int,0,,,,,
player,201709240oti,sea,MaddTr01,def_int_yds,0,,,,,
player,201709240oti,sea,MaddTr01,def_int_td,0,,,,,
player,201709240oti,sea,MaddTr01,def_int_long,0,,,,,
player,201709240oti,sea,MaddTr01,pass_defended,0,,,,,
player,201709240oti,sea,MaddTr01,sacks,0.0,,,,,
player,201709240oti,sea,MaddTr01,tackles_combined,1,,,,,
player,201709240oti,sea,MaddTr01,tackles_solo,0,,,,,
player,201709240oti,sea,MaddTr01,tackles_assists,1,,,,,
player,201709240oti,sea,MaddTr01,tackles_loss,0,,,,,
player,201709240oti,sea,MaddTr01,qb_hits,0,,,,,
player,201709240oti,sea,MaddTr01,fumbles_rec,0,,,,,
player,201709240oti,sea,MaddTr01,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,MaddTr01,fumbles_rec_td,0,,,,,
player,201709240oti,sea,MaddTr01,fumbles_forced,0,,,,,
player,201709240oti,sea,ReedJa02,def_int,0,,,,,
player,201709240oti,sea,ReedJa02,def_int_yds,0,,,,,
player,201709240oti,sea,ReedJa02,def_int_td,0,,,,,
player,201709240oti,sea,ReedJa02,def_int_long,0,,,,,
player,201709240oti,sea,ReedJa02,pass_defended,1,,,,,
player,201709240oti,sea,ReedJa02,sacks,0.0,,,,,
player,201709240oti,sea,ReedJa02,tackles_combined,1,,,,,
player,201709240oti,sea,ReedJa02,tackles_solo,1,,,,,
player,201709240oti,sea,ReedJa02,tackles_assists,0,,,,,
player,201709240oti,sea,ReedJa02,tackles_loss,0,,,,,
player,201709240oti,sea,ReedJa02,qb_hits,0,,,,,
player,201709240oti,sea,ReedJa02,fumbles_rec,0,,,,,
player,201709240oti,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201709240oti,sea,ReedJa02,fumbles_forced,0,,,,,
player,201709240oti,sea,SmitGa01,def_int,0,,,,,
player,201709240oti,sea,SmitGa01,def_int_yds,0,,,,,
player,201709240oti,sea,SmitGa01,def_int_td,0,,,,,
player,201709240oti,sea,SmitGa01,def_int_long,0,,,,,
player,201709240oti,sea,SmitGa01,pass_defended,0,,,,,
player,201709240oti,sea,SmitGa01,sacks,0.0,,,,,
player,201709240oti,sea,SmitGa01,tackles_combined,1,,,,,
player,201709240oti,sea,SmitGa01,tackles_solo,0,,,,,
player,201709240oti,sea,SmitGa01,tackles_assists,1,,,,,
player,201709240oti,sea,SmitGa01,tackles_loss,0,,,,,
player,201709240oti,sea,SmitGa01,qb_hits,0,,,,,
player,201709240oti,sea,SmitGa01,fumbles_rec,0,,,,,
player,201709240oti,sea,SmitGa01,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,SmitGa01,fumbles_rec_td,0,,,,,
player,201709240oti,sea,SmitGa01,fumbles_forced,0,,,,,
player,201709240oti,sea,WillLu00,def_int,0,,,,,
player,201709240oti,sea,WillLu00,def_int_yds,0,,,,,
player,201709240oti,sea,WillLu00,def_int_td,0,,,,,
player,201709240oti,sea,WillLu00,def_int_long,0,,,,,
player,201709240oti,sea,WillLu00,pass_defended,0,,,,,
player,201709240oti,sea,WillLu00,sacks,0.0,,,,,
player,201709240oti,sea,WillLu00,tackles_combined,1,,,,,
player,201709240oti,sea,WillLu00,tackles_solo,1,,,,,
player,201709240oti,sea,WillLu00,tackles_assists,0,,,,,
player,201709240oti,sea,WillLu00,tackles_loss,0,,,,,
player,201709240oti,sea,WillLu00,qb_hits,0,,,,,
player,201709240oti,sea,WillLu00,fumbles_rec,0,,,,,
player,201709240oti,sea,WillLu00,fumbles_rec_yds,0,,,,,
player,201709240oti,sea,WillLu00,fumbles_rec_td,0,,,,,
player,201709240oti,sea,WillLu00,fumbles_forced,0,,,,,
player,201709240oti,oti,WaldEr99,def_int,0,,,,,
player,201709240oti,oti,WaldEr99,def_int_yds,0,,,,,
player,201709240oti,oti,WaldEr99,def_int_td,0,,,,,
player,201709240oti,oti,WaldEr99,def_int_long,0,,,,,
player,201709240oti,oti,WaldEr99,pass_defended,0,,,,,
player,201709240oti,oti,WaldEr99,sacks,1.0,,,,,
player,201709240oti,oti,WaldEr99,tackles_combined,2,,,,,
player,201709240oti,oti,WaldEr99,tackles_solo,2,,,,,
player,201709240oti,oti,WaldEr99,tackles_assists,0,,,,,
player,201709240oti,oti,WaldEr99,tackles_loss,1,,,,,
player,201709240oti,oti,WaldEr99,qb_hits,1,,,,,
player,201709240oti,oti,WaldEr99,fumbles_rec,0,,,,,
player,201709240oti,oti,WaldEr99,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,WaldEr99,fumbles_rec_td,0,,,,,
player,201709240oti,oti,WaldEr99,fumbles_forced,0,,,,,
player,201709240oti,oti,WoodWe20,def_int,0,,,,,
player,201709240oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201709240oti,oti,WoodWe20,def_int_td,0,,,,,
player,201709240oti,oti,WoodWe20,def_int_long,0,,,,,
player,201709240oti,oti,WoodWe20,pass_defended,0,,,,,
player,201709240oti,oti,WoodWe20,sacks,0.0,,,,,
player,201709240oti,oti,WoodWe20,tackles_combined,10,,,,,
player,201709240oti,oti,WoodWe20,tackles_solo,8,,,,,
player,201709240oti,oti,WoodWe20,tackles_assists,2,,,,,
player,201709240oti,oti,WoodWe20,tackles_loss,2,,,,,
player,201709240oti,oti,WoodWe20,qb_hits,2,,,,,
player,201709240oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201709240oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201709240oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201709240oti,oti,ByarKe01,def_int,0,,,,,
player,201709240oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201709240oti,oti,ByarKe01,def_int_td,0,,,,,
player,201709240oti,oti,ByarKe01,def_int_long,0,,,,,
player,201709240oti,oti,ByarKe01,pass_defended,1,,,,,
player,201709240oti,oti,ByarKe01,sacks,0.0,,,,,
player,201709240oti,oti,ByarKe01,tackles_combined,6,,,,,
player,201709240oti,oti,ByarKe01,tackles_solo,2,,,,,
player,201709240oti,oti,ByarKe01,tackles_assists,4,,,,,
player,201709240oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201709240oti,oti,ByarKe01,qb_hits,1,,,,,
player,201709240oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201709240oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201709240oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201709240oti,oti,RyanLo00,def_int,0,,,,,
player,201709240oti,oti,RyanLo00,def_int_yds,0,,,,,
player,201709240oti,oti,RyanLo00,def_int_td,0,,,,,
player,201709240oti,oti,RyanLo00,def_int_long,0,,,,,
player,201709240oti,oti,RyanLo00,pass_defended,3,,,,,
player,201709240oti,oti,RyanLo00,sacks,0.0,,,,,
player,201709240oti,oti,RyanLo00,tackles_combined,6,,,,,
player,201709240oti,oti,RyanLo00,tackles_solo,5,,,,,
player,201709240oti,oti,RyanLo00,tackles_assists,1,,,,,
player,201709240oti,oti,RyanLo00,tackles_loss,0,,,,,
player,201709240oti,oti,RyanLo00,qb_hits,0,,,,,
player,201709240oti,oti,RyanLo00,fumbles_rec,0,,,,,
player,201709240oti,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,RyanLo00,fumbles_forced,0,,,,,
player,201709240oti,oti,WillAv00,def_int,0,,,,,
player,201709240oti,oti,WillAv00,def_int_yds,0,,,,,
player,201709240oti,oti,WillAv00,def_int_td,0,,,,,
player,201709240oti,oti,WillAv00,def_int_long,0,,,,,
player,201709240oti,oti,WillAv00,pass_defended,0,,,,,
player,201709240oti,oti,WillAv00,sacks,0.0,,,,,
player,201709240oti,oti,WillAv00,tackles_combined,6,,,,,
player,201709240oti,oti,WillAv00,tackles_solo,4,,,,,
player,201709240oti,oti,WillAv00,tackles_assists,2,,,,,
player,201709240oti,oti,WillAv00,tackles_loss,0,,,,,
player,201709240oti,oti,WillAv00,qb_hits,0,,,,,
player,201709240oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201709240oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,WillAv00,fumbles_forced,0,,,,,
player,201709240oti,oti,CaseJu00,def_int,0,,,,,
player,201709240oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201709240oti,oti,CaseJu00,def_int_td,0,,,,,
player,201709240oti,oti,CaseJu00,def_int_long,0,,,,,
player,201709240oti,oti,CaseJu00,pass_defended,0,,,,,
player,201709240oti,oti,CaseJu00,sacks,0.0,,,,,
player,201709240oti,oti,CaseJu00,tackles_combined,5,,,,,
player,201709240oti,oti,CaseJu00,tackles_solo,4,,,,,
player,201709240oti,oti,CaseJu00,tackles_assists,1,,,,,
player,201709240oti,oti,CaseJu00,tackles_loss,1,,,,,
player,201709240oti,oti,CaseJu00,qb_hits,2,,,,,
player,201709240oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201709240oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201709240oti,oti,JackAd00,def_int,0,,,,,
player,201709240oti,oti,JackAd00,def_int_yds,0,,,,,
player,201709240oti,oti,JackAd00,def_int_td,0,,,,,
player,201709240oti,oti,JackAd00,def_int_long,0,,,,,
player,201709240oti,oti,JackAd00,pass_defended,2,,,,,
player,201709240oti,oti,JackAd00,sacks,0.0,,,,,
player,201709240oti,oti,JackAd00,tackles_combined,5,,,,,
player,201709240oti,oti,JackAd00,tackles_solo,3,,,,,
player,201709240oti,oti,JackAd00,tackles_assists,2,,,,,
player,201709240oti,oti,JackAd00,tackles_loss,0,,,,,
player,201709240oti,oti,JackAd00,qb_hits,0,,,,,
player,201709240oti,oti,JackAd00,fumbles_rec,0,,,,,
player,201709240oti,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,JackAd00,fumbles_forced,0,,,,,
player,201709240oti,oti,BrowJa06,def_int,0,,,,,
player,201709240oti,oti,BrowJa06,def_int_yds,0,,,,,
player,201709240oti,oti,BrowJa06,def_int_td,0,,,,,
player,201709240oti,oti,BrowJa06,def_int_long,0,,,,,
player,201709240oti,oti,BrowJa06,pass_defended,0,,,,,
player,201709240oti,oti,BrowJa06,sacks,0.0,,,,,
player,201709240oti,oti,BrowJa06,tackles_combined,4,,,,,
player,201709240oti,oti,BrowJa06,tackles_solo,4,,,,,
player,201709240oti,oti,BrowJa06,tackles_assists,0,,,,,
player,201709240oti,oti,BrowJa06,tackles_loss,0,,,,,
player,201709240oti,oti,BrowJa06,qb_hits,0,,,,,
player,201709240oti,oti,BrowJa06,fumbles_rec,0,,,,,
player,201709240oti,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201709240oti,oti,BrowJa06,fumbles_forced,0,,,,,
player,201709240oti,oti,JohnAu01,def_int,0,,,,,
player,201709240oti,oti,JohnAu01,def_int_yds,0,,,,,
player,201709240oti,oti,JohnAu01,def_int_td,0,,,,,
player,201709240oti,oti,JohnAu01,def_int_long,0,,,,,
player,201709240oti,oti,JohnAu01,pass_defended,0,,,,,
player,201709240oti,oti,JohnAu01,sacks,0.0,,,,,
player,201709240oti,oti,JohnAu01,tackles_combined,2,,,,,
player,201709240oti,oti,JohnAu01,tackles_solo,0,,,,,
player,201709240oti,oti,JohnAu01,tackles_assists,2,,,,,
player,201709240oti,oti,JohnAu01,tackles_loss,0,,,,,
player,201709240oti,oti,JohnAu01,qb_hits,0,,,,,
player,201709240oti,oti,JohnAu01,fumbles_rec,0,,,,,
player,201709240oti,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201709240oti,oti,JohnAu01,fumbles_forced,0,,,,,
player,201709240oti,oti,McCaBr99,def_int,0,,,,,
player,201709240oti,oti,McCaBr99,def_int_yds,0,,,,,
player,201709240oti,oti,McCaBr99,def_int_td,0,,,,,
player,201709240oti,oti,McCaBr99,def_int_long,0,,,,,
player,201709240oti,oti,McCaBr99,pass_defended,1,,,,,
player,201709240oti,oti,McCaBr99,sacks,0.0,,,,,
player,201709240oti,oti,McCaBr99,tackles_combined,2,,,,,
player,201709240oti,oti,McCaBr99,tackles_solo,2,,,,,
player,201709240oti,oti,McCaBr99,tackles_assists,0,,,,,
player,201709240oti,oti,McCaBr99,tackles_loss,0,,,,,
player,201709240oti,oti,McCaBr99,qb_hits,0,,,,,
player,201709240oti,oti,McCaBr99,fumbles_rec,0,,,,,
player,201709240oti,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201709240oti,oti,McCaBr99,fumbles_forced,0,,,,,
player,201709240oti,oti,MorgDe99,def_int,0,,,,,
player,201709240oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201709240oti,oti,MorgDe99,def_int_td,0,,,,,
player,201709240oti,oti,MorgDe99,def_int_long,0,,,,,
player,201709240oti,oti,MorgDe99,pass_defended,0,,,,,
player,201709240oti,oti,MorgDe99,sacks,0.0,,,,,
player,201709240oti,oti,MorgDe99,tackles_combined,2,,,,,
player,201709240oti,oti,MorgDe99,tackles_solo,0,,,,,
player,201709240oti,oti,MorgDe99,tackles_assists,2,,,,,
player,201709240oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201709240oti,oti,MorgDe99,qb_hits,2,,,,,
player,201709240oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201709240oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201709240oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201709240oti,oti,OrakBr99,def_int,0,,,,,
player,201709240oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201709240oti,oti,OrakBr99,def_int_td,0,,,,,
player,201709240oti,oti,OrakBr99,def_int_long,0,,,,,
player,201709240oti,oti,OrakBr99,pass_defended,1,,,,,
player,201709240oti,oti,OrakBr99,sacks,0.0,,,,,
player,201709240oti,oti,OrakBr99,tackles_combined,2,,,,,
player,201709240oti,oti,OrakBr99,tackles_solo,2,,,,,
player,201709240oti,oti,OrakBr99,tackles_assists,0,,,,,
player,201709240oti,oti,OrakBr99,tackles_loss,0,,,,,
player,201709240oti,oti,OrakBr99,qb_hits,3,,,,,
player,201709240oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201709240oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201709240oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201709240oti,oti,RileCu00,def_int,0,,,,,
player,201709240oti,oti,RileCu00,def_int_yds,0,,,,,
player,201709240oti,oti,RileCu00,def_int_td,0,,,,,
player,201709240oti,oti,RileCu00,def_int_long,0,,,,,
player,201709240oti,oti,RileCu00,pass_defended,0,,,,,
player,201709240oti,oti,RileCu00,sacks,0.0,,,,,
player,201709240oti,oti,RileCu00,tackles_combined,2,,,,,
player,201709240oti,oti,RileCu00,tackles_solo,0,,,,,
player,201709240oti,oti,RileCu00,tackles_assists,2,,,,,
player,201709240oti,oti,RileCu00,tackles_loss,0,,,,,
