game,2017,7,20171022,201710220nyg,sea,"Seattle Seahawks",24,nyg,"New York Giants",7
player,201710220nyg,sea,RawlTh00,pass_att,0,,,,,
player,201710220nyg,sea,RawlTh00,pass_yds,0,,,,,
player,201710220nyg,sea,RawlTh00,pass_td,0,,,,,
player,201710220nyg,sea,RawlTh00,pass_int,0,,,,,
player,201710220nyg,sea,RawlTh00,pass_sacked,0,,,,,
player,201710220nyg,sea,RawlTh00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,RawlTh00,pass_long,0,,,,,
player,201710220nyg,sea,RawlTh00,pass_rating,,,,,,
player,201710220nyg,sea,RawlTh00,rush_att,11,,,,,
player,201710220nyg,sea,RawlTh00,rush_yds,36,,,,,
player,201710220nyg,sea,RawlTh00,rush_td,0,,,,,
player,201710220nyg,sea,RawlTh00,rush_long,9,,,,,
player,201710220nyg,sea,RawlTh00,targets,2,,,,,
player,201710220nyg,sea,RawlTh00,rec,1,,,,,
player,201710220nyg,sea,RawlTh00,rec_yds,16,,,,,
player,201710220nyg,sea,RawlTh00,rec_td,0,,,,,
player,201710220nyg,sea,RawlTh00,rec_long,16,,,,,
player,201710220nyg,sea,RawlTh00,fumbles,1,,,,,
player,201710220nyg,sea,RawlTh00,fumbles_lost,1,,,,,
player,201710220nyg,sea,LacyEd00,pass_cmp,0,,,,,
player,201710220nyg,sea,LacyEd00,pass_att,0,,,,,
player,201710220nyg,sea,LacyEd00,pass_yds,0,,,,,
player,201710220nyg,sea,LacyEd00,pass_td,0,,,,,
player,201710220nyg,sea,LacyEd00,pass_int,0,,,,,
player,201710220nyg,sea,LacyEd00,pass_sacked,0,,,,,
player,201710220nyg,sea,LacyEd00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,LacyEd00,pass_long,0,,,,,
player,201710220nyg,sea,LacyEd00,pass_rating,,,,,,
player,201710220nyg,sea,LacyEd00,rush_att,11,,,,,
player,201710220nyg,sea,LacyEd00,rush_yds,34,,,,,
player,201710220nyg,sea,LacyEd00,rush_td,0,,,,,
player,201710220nyg,sea,LacyEd00,rush_long,12,,,,,
player,201710220nyg,sea,LacyEd00,targets,1,,,,,
player,201710220nyg,sea,LacyEd00,rec,1,,,,,
player,201710220nyg,sea,LacyEd00,rec_yds,9,,,,,
player,201710220nyg,sea,LacyEd00,rec_td,0,,,,,
player,201710220nyg,sea,LacyEd00,rec_long,9,,,,,
player,201710220nyg,sea,LacyEd00,fumbles,0,,,,,
player,201710220nyg,sea,LacyEd00,fumbles_lost,0,,,,,
player,201710220nyg,sea,LockTy00,pass_cmp,0,,,,,
player,201710220nyg,sea,LockTy00,pass_att,0,,,,,
player,201710220nyg,sea,LockTy00,pass_yds,0,,,,,
player,201710220nyg,sea,LockTy00,pass_td,0,,,,,
player,201710220nyg,sea,LockTy00,pass_int,0,,,,,
player,201710220nyg,sea,LockTy00,pass_sacked,0,,,,,
player,201710220nyg,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,LockTy00,pass_long,0,,,,,
player,201710220nyg,sea,LockTy00,pass_rating,,,,,,
player,201710220nyg,sea,LockTy00,rush_att,3,,,,,
player,201710220nyg,sea,LockTy00,rush_yds,15,,,,,
player,201710220nyg,sea,LockTy00,rush_td,0,,,,,
player,201710220nyg,sea,LockTy00,rush_long,6,,,,,
player,201710220nyg,sea,LockTy00,targets,7,,,,,
player,201710220nyg,sea,LockTy00,rec,4,,,,,
player,201710220nyg,sea,LockTy00,rec_yds,29,,,,,
player,201710220nyg,sea,LockTy00,rec_td,0,,,,,
player,201710220nyg,sea,LockTy00,rec_long,14,,,,,
player,201710220nyg,sea,LockTy00,fumbles,0,,,,,
player,201710220nyg,sea,LockTy00,fumbles_lost,0,,,,,
player,201710220nyg,sea,McKiJ.00,pass_cmp,0,,,,,
player,201710220nyg,sea,McKiJ.00,pass_att,0,,,,,
player,201710220nyg,sea,McKiJ.00,pass_yds,0,,,,,
player,201710220nyg,sea,McKiJ.00,pass_td,0,,,,,
player,201710220nyg,sea,McKiJ.00,pass_int,0,,,,,
player,201710220nyg,sea,McKiJ.00,pass_sacked,0,,,,,
player,201710220nyg,sea,McKiJ.00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,McKiJ.00,pass_long,0,,,,,
player,201710220nyg,sea,McKiJ.00,pass_rating,,,,,,
player,201710220nyg,sea,McKiJ.00,rush_att,3,,,,,
player,201710220nyg,sea,McKiJ.00,rush_yds,10,,,,,
player,201710220nyg,sea,McKiJ.00,rush_td,0,,,,,
player,201710220nyg,sea,McKiJ.00,rush_long,10,,,,,
player,201710220nyg,sea,McKiJ.00,targets,2,,,,,
player,201710220nyg,sea,McKiJ.00,rec,2,,,,,
player,201710220nyg,sea,McKiJ.00,rec_yds,23,,,,,
player,201710220nyg,sea,McKiJ.00,rec_td,0,,,,,
player,201710220nyg,sea,McKiJ.00,rec_long,16,,,,,
player,201710220nyg,sea,McKiJ.00,fumbles,0,,,,,
player,201710220nyg,sea,McKiJ.00,fumbles_lost,0,,,,,
player,201710220nyg,sea,BaldDo00,pass_cmp,0,,,,,
player,201710220nyg,sea,BaldDo00,pass_att,0,,,,,
player,201710220nyg,sea,BaldDo00,pass_yds,0,,,,,
player,201710220nyg,sea,BaldDo00,pass_td,0,,,,,
player,201710220nyg,sea,BaldDo00,pass_int,0,,,,,
player,201710220nyg,sea,BaldDo00,pass_sacked,0,,,,,
player,201710220nyg,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,BaldDo00,pass_long,0,,,,,
player,201710220nyg,sea,BaldDo00,pass_rating,,,,,,
player,201710220nyg,sea,BaldDo00,rush_att,0,,,,,
player,201710220nyg,sea,BaldDo00,rush_yds,0,,,,,
player,201710220nyg,sea,BaldDo00,rush_td,0,,,,,
player,201710220nyg,sea,BaldDo00,rush_long,0,,,,,
player,201710220nyg,sea,BaldDo00,targets,12,,,,,
player,201710220nyg,sea,BaldDo00,rec,9,,,,,
player,201710220nyg,sea,BaldDo00,rec_yds,92,,,,,
player,201710220nyg,sea,BaldDo00,rec_td,1,,,,,
player,201710220nyg,sea,BaldDo00,rec_long,32,,,,,
player,201710220nyg,sea,BaldDo00,fumbles,0,,,,,
player,201710220nyg,sea,BaldDo00,fumbles_lost,0,,,,,
player,201710220nyg,sea,RichPa01,pass_cmp,0,,,,,
player,201710220nyg,sea,RichPa01,pass_att,0,,,,,
player,201710220nyg,sea,RichPa01,pass_yds,0,,,,,
player,201710220nyg,sea,RichPa01,pass_td,0,,,,,
player,201710220nyg,sea,RichPa01,pass_int,0,,,,,
player,201710220nyg,sea,RichPa01,pass_sacked,0,,,,,
player,201710220nyg,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,RichPa01,pass_long,0,,,,,
player,201710220nyg,sea,RichPa01,pass_rating,,,,,,
player,201710220nyg,sea,RichPa01,rush_att,0,,,,,
player,201710220nyg,sea,RichPa01,rush_yds,0,,,,,
player,201710220nyg,sea,RichPa01,rush_td,0,,,,,
player,201710220nyg,sea,RichPa01,rush_long,0,,,,,
player,201710220nyg,sea,RichPa01,targets,2,,,,,
player,201710220nyg,sea,RichPa01,rec,2,,,,,
player,201710220nyg,sea,RichPa01,rec_yds,61,,,,,
player,201710220nyg,sea,RichPa01,rec_td,1,,,,,
player,201710220nyg,sea,RichPa01,rec_long,38,,,,,
player,201710220nyg,sea,RichPa01,fumbles,0,,,,,
player,201710220nyg,sea,RichPa01,fumbles_lost,0,,,,,
player,201710220nyg,sea,GrahJi00,pass_cmp,0,,,,,
player,201710220nyg,sea,GrahJi00,pass_att,0,,,,,
player,201710220nyg,sea,GrahJi00,pass_yds,0,,,,,
player,201710220nyg,sea,GrahJi00,pass_td,0,,,,,
player,201710220nyg,sea,GrahJi00,pass_int,0,,,,,
player,201710220nyg,sea,GrahJi00,pass_sacked,0,,,,,
player,201710220nyg,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,GrahJi00,pass_long,0,,,,,
player,201710220nyg,sea,GrahJi00,pass_rating,,,,,,
player,201710220nyg,sea,GrahJi00,rush_att,0,,,,,
player,201710220nyg,sea,GrahJi00,rush_yds,0,,,,,
player,201710220nyg,sea,GrahJi00,rush_td,0,,,,,
player,201710220nyg,sea,GrahJi00,rush_long,0,,,,,
player,201710220nyg,sea,GrahJi00,targets,6,,,,,
player,201710220nyg,sea,GrahJi00,rec,3,,,,,
player,201710220nyg,sea,GrahJi00,rec_yds,51,,,,,
player,201710220nyg,sea,GrahJi00,rec_td,1,,,,,
player,201710220nyg,sea,GrahJi00,rec_long,29,,,,,
player,201710220nyg,sea,GrahJi00,fumbles,0,,,,,
player,201710220nyg,sea,GrahJi00,fumbles_lost,0,,,,,
player,201710220nyg,sea,DarbAm00,pass_cmp,0,,,,,
player,201710220nyg,sea,DarbAm00,pass_att,0,,,,,
player,201710220nyg,sea,DarbAm00,pass_yds,0,,,,,
player,201710220nyg,sea,DarbAm00,pass_td,0,,,,,
player,201710220nyg,sea,DarbAm00,pass_int,0,,,,,
player,201710220nyg,sea,DarbAm00,pass_sacked,0,,,,,
player,201710220nyg,sea,DarbAm00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,DarbAm00,pass_long,0,,,,,
player,201710220nyg,sea,DarbAm00,pass_rating,,,,,,
player,201710220nyg,sea,DarbAm00,rush_att,0,,,,,
player,201710220nyg,sea,DarbAm00,rush_yds,0,,,,,
player,201710220nyg,sea,DarbAm00,rush_td,0,,,,,
player,201710220nyg,sea,DarbAm00,rush_long,0,,,,,
player,201710220nyg,sea,DarbAm00,targets,2,,,,,
player,201710220nyg,sea,DarbAm00,rec,2,,,,,
player,201710220nyg,sea,DarbAm00,rec_yds,29,,,,,
player,201710220nyg,sea,DarbAm00,rec_td,0,,,,,
player,201710220nyg,sea,DarbAm00,rec_long,16,,,,,
player,201710220nyg,sea,DarbAm00,fumbles,0,,,,,
player,201710220nyg,sea,DarbAm00,fumbles_lost,0,,,,,
player,201710220nyg,sea,WillLu00,pass_cmp,0,,,,,
player,201710220nyg,sea,WillLu00,pass_att,0,,,,,
player,201710220nyg,sea,WillLu00,pass_yds,0,,,,,
player,201710220nyg,sea,WillLu00,pass_td,0,,,,,
player,201710220nyg,sea,WillLu00,pass_int,0,,,,,
player,201710220nyg,sea,WillLu00,pass_sacked,0,,,,,
player,201710220nyg,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,WillLu00,pass_long,0,,,,,
player,201710220nyg,sea,WillLu00,pass_rating,,,,,,
player,201710220nyg,sea,WillLu00,rush_att,0,,,,,
player,201710220nyg,sea,WillLu00,rush_yds,0,,,,,
player,201710220nyg,sea,WillLu00,rush_td,0,,,,,
player,201710220nyg,sea,WillLu00,rush_long,0,,,,,
player,201710220nyg,sea,WillLu00,targets,1,,,,,
player,201710220nyg,sea,WillLu00,rec,1,,,,,
player,201710220nyg,sea,WillLu00,rec_yds,13,,,,,
player,201710220nyg,sea,WillLu00,rec_td,0,,,,,
player,201710220nyg,sea,WillLu00,rec_long,13,,,,,
player,201710220nyg,sea,WillLu00,fumbles,0,,,,,
player,201710220nyg,sea,WillLu00,fumbles_lost,0,,,,,
player,201710220nyg,sea,VannNi00,pass_cmp,0,,,,,
player,201710220nyg,sea,VannNi00,pass_att,0,,,,,
player,201710220nyg,sea,VannNi00,pass_yds,0,,,,,
player,201710220nyg,sea,VannNi00,pass_td,0,,,,,
player,201710220nyg,sea,VannNi00,pass_int,0,,,,,
player,201710220nyg,sea,VannNi00,pass_sacked,0,,,,,
player,201710220nyg,sea,VannNi00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,VannNi00,pass_long,0,,,,,
player,201710220nyg,sea,VannNi00,pass_rating,,,,,,
player,201710220nyg,sea,VannNi00,rush_att,0,,,,,
player,201710220nyg,sea,VannNi00,rush_yds,0,,,,,
player,201710220nyg,sea,VannNi00,rush_td,0,,,,,
player,201710220nyg,sea,VannNi00,rush_long,0,,,,,
player,201710220nyg,sea,VannNi00,targets,1,,,,,
player,201710220nyg,sea,VannNi00,rec,1,,,,,
player,201710220nyg,sea,VannNi00,rec_yds,12,,,,,
player,201710220nyg,sea,VannNi00,rec_td,0,,,,,
player,201710220nyg,sea,VannNi00,rec_long,12,,,,,
player,201710220nyg,sea,VannNi00,fumbles,0,,,,,
player,201710220nyg,sea,VannNi00,fumbles_lost,0,,,,,
player,201710220nyg,sea,MaddTr01,pass_cmp,0,,,,,
player,201710220nyg,sea,MaddTr01,pass_att,0,,,,,
player,201710220nyg,sea,MaddTr01,pass_yds,0,,,,,
player,201710220nyg,sea,MaddTr01,pass_td,0,,,,,
player,201710220nyg,sea,MaddTr01,pass_int,0,,,,,
player,201710220nyg,sea,MaddTr01,pass_sacked,0,,,,,
player,201710220nyg,sea,MaddTr01,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,MaddTr01,pass_long,0,,,,,
player,201710220nyg,sea,MaddTr01,pass_rating,,,,,,
player,201710220nyg,sea,MaddTr01,rush_att,0,,,,,
player,201710220nyg,sea,MaddTr01,rush_yds,0,,,,,
player,201710220nyg,sea,MaddTr01,rush_td,0,,,,,
player,201710220nyg,sea,MaddTr01,rush_long,0,,,,,
player,201710220nyg,sea,MaddTr01,targets,1,,,,,
player,201710220nyg,sea,MaddTr01,rec,1,,,,,
player,201710220nyg,sea,MaddTr01,rec_yds,-1,,,,,
player,201710220nyg,sea,MaddTr01,rec_td,0,,,,,
player,201710220nyg,sea,MaddTr01,rec_long,-1,,,,,
player,201710220nyg,sea,MaddTr01,fumbles,0,,,,,
player,201710220nyg,sea,MaddTr01,fumbles_lost,0,,,,,
player,201710220nyg,sea,DaviAu00,pass_cmp,0,,,,,
player,201710220nyg,sea,DaviAu00,pass_att,0,,,,,
player,201710220nyg,sea,DaviAu00,pass_yds,0,,,,,
player,201710220nyg,sea,DaviAu00,pass_td,0,,,,,
player,201710220nyg,sea,DaviAu00,pass_int,0,,,,,
player,201710220nyg,sea,DaviAu00,pass_sacked,0,,,,,
player,201710220nyg,sea,DaviAu00,pass_sacked_yds,0,,,,,
player,201710220nyg,sea,DaviAu00,pass_long,0,,,,,
player,201710220nyg,sea,DaviAu00,pass_rating,,,,,,
player,201710220nyg,sea,DaviAu00,rush_att,1,,,,,
player,201710220nyg,sea,DaviAu00,rush_yds,-1,,,,,
player,201710220nyg,sea,DaviAu00,rush_td,0,,,,,
player,201710220nyg,sea,DaviAu00,rush_long,-1,,,,,
player,201710220nyg,sea,DaviAu00,targets,0,,,,,
player,201710220nyg,sea,DaviAu00,rec,0,,,,,
player,201710220nyg,sea,DaviAu00,rec_yds,0,,,,,
player,201710220nyg,sea,DaviAu00,rec_td,0,,,,,
player,201710220nyg,sea,DaviAu00,rec_long,0,,,,,
player,201710220nyg,sea,DaviAu00,fumbles,0,,,,,
player,201710220nyg,sea,DaviAu00,fumbles_lost,0,,,,,
player,201710220nyg,nyg,MannEl00,pass_cmp,19,,,,,
player,201710220nyg,nyg,MannEl00,pass_att,39,,,,,
player,201710220nyg,nyg,MannEl00,pass_yds,134,,,,,
player,201710220nyg,nyg,MannEl00,pass_td,1,,,,,
player,201710220nyg,nyg,MannEl00,pass_int,0,,,,,
player,201710220nyg,nyg,MannEl00,pass_sacked,1,,,,,
player,201710220nyg,nyg,MannEl00,pass_sacked_yds,3,,,,,
player,201710220nyg,nyg,MannEl00,pass_long,25,,,,,
player,201710220nyg,nyg,MannEl00,pass_rating,65.5,,,,,
player,201710220nyg,nyg,MannEl00,rush_att,0,,,,,
player,201710220nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201710220nyg,nyg,MannEl00,rush_td,0,,,,,
player,201710220nyg,nyg,MannEl00,rush_long,0,,,,,
player,201710220nyg,nyg,MannEl00,targets,0,,,,,
player,201710220nyg,nyg,MannEl00,rec,0,,,,,
player,201710220nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201710220nyg,nyg,MannEl00,rec_td,0,,,,,
player,201710220nyg,nyg,MannEl00,rec_long,0,,,,,
player,201710220nyg,nyg,MannEl00,fumbles,1,,,,,
player,201710220nyg,nyg,MannEl00,fumbles_lost,1,,,,,
player,201710220nyg,nyg,DarkOr00,pass_cmp,0,,,,,
player,201710220nyg,nyg,DarkOr00,pass_att,0,,,,,
player,201710220nyg,nyg,DarkOr00,pass_yds,0,,,,,
player,201710220nyg,nyg,DarkOr00,pass_td,0,,,,,
player,201710220nyg,nyg,DarkOr00,pass_int,0,,,,,
player,201710220nyg,nyg,DarkOr00,pass_sacked,0,,,,,
player,201710220nyg,nyg,DarkOr00,pass_sacked_yds,0,,,,,
player,201710220nyg,nyg,DarkOr00,pass_long,0,,,,,
player,201710220nyg,nyg,DarkOr00,pass_rating,,,,,,
player,201710220nyg,nyg,DarkOr00,rush_att,9,,,,,
player,201710220nyg,nyg,DarkOr00,rush_yds,35,,,,,
player,201710220nyg,nyg,DarkOr00,rush_td,0,,,,,
player,201710220nyg,nyg,DarkOr00,rush_long,7,,,,,
player,201710220nyg,nyg,DarkOr00,targets,3,,,,,
player,201710220nyg,nyg,DarkOr00,rec,3,,,,,
player,201710220nyg,nyg,DarkOr00,rec_yds,13,,,,,
player,201710220nyg,nyg,DarkOr00,rec_td,0,,,,,
player,201710220nyg,nyg,DarkOr00,rec_long,6,,,,,
player,201710220nyg,nyg,DarkOr00,fumbles,0,,,,,
player,201710220nyg,nyg,DarkOr00,fumbles_lost,0,,,,,
player,201710220nyg,nyg,GallWa00,pass_cmp,0,,,,,
player,201710220nyg,nyg,GallWa00,pass_att,0,,,,,
player,201710220nyg,nyg,GallWa00,pass_yds,0,,,,,
player,201710220nyg,nyg,GallWa00,pass_td,0,,,,,
player,201710220nyg,nyg,GallWa00,pass_int,0,,,,,
player,201710220nyg,nyg,GallWa00,pass_sacked,0,,,,,
player,201710220nyg,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201710220nyg,nyg,GallWa00,pass_long,0,,,,,
player,201710220nyg,nyg,GallWa00,pass_rating,,,,,,
player,201710220nyg,nyg,GallWa00,rush_att,5,,,,,
player,201710220nyg,nyg,GallWa00,rush_yds,15,,,,,
player,201710220nyg,nyg,GallWa00,rush_td,0,,,,,
player,201710220nyg,nyg,GallWa00,rush_long,9,,,,,
player,201710220nyg,nyg,GallWa00,targets,3,,,,,
player,201710220nyg,nyg,GallWa00,rec,2,,,,,
player,201710220nyg,nyg,GallWa00,rec_yds,14,,,,,
player,201710220nyg,nyg,GallWa00,rec_td,0,,,,,
player,201710220nyg,nyg,GallWa00,rec_long,10,,,,,
player,201710220nyg,nyg,GallWa00,fumbles,0,,,,,
player,201710220nyg,nyg,GallWa00,fumbles_lost,0,,,,,
player,201710220nyg,nyg,VereSh00,pass_cmp,0,,,,,
player,201710220nyg,nyg,VereSh00,pass_att,0,,,,,
player,201710220nyg,nyg,VereSh00,pass_yds,0,,,,,
player,201710220nyg,nyg,VereSh00,pass_td,0,,,,,
player,201710220nyg,nyg,VereSh00,pass_int,0,,,,,
player,201710220nyg,nyg,VereSh00,pass_sacked,0,,,,,
player,201710220nyg,nyg,VereSh00,pass_sacked_yds,0,,,,,
player,201710220nyg,nyg,VereSh00,pass_long,0,,,,,
player,201710220nyg,nyg,VereSh00,pass_rating,,,,,,
player,201710220nyg,nyg,VereSh00,rush_att,2,,,,,
player,201710220nyg,nyg,VereSh00,rush_yds,4,,,,,
player,201710220nyg,nyg,VereSh00,rush_td,0,,,,,
player,201710220nyg,nyg,VereSh00,rush_long,6,,,,,
player,201710220nyg,nyg,VereSh00,targets,4,,,,,
player,201710220nyg,nyg,VereSh00,rec,3,,,,,
player,201710220nyg,nyg,VereSh00,rec_yds,2,,,,,
player,201710220nyg,nyg,VereSh00,rec_td,0,,,,,
player,201710220nyg,nyg,VereSh00,rec_long,4,,,,,
player,201710220nyg,nyg,VereSh00,fumbles,0,,,,,
player,201710220nyg,nyg,VereSh00,fumbles_lost,0,,,,,
player,201710220nyg,nyg,EngrEv00,pass_cmp,0,,,,,
player,201710220nyg,nyg,EngrEv00,pass_att,0,,,,,
player,201710220nyg,nyg,EngrEv00,pass_yds,0,,,,,
player,201710220nyg,nyg,EngrEv00,pass_td,0,,,,,
player,201710220nyg,nyg,EngrEv00,pass_int,0,,,,,
player,201710220nyg,nyg,EngrEv00,pass_sacked,0,,,,,
player,201710220nyg,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201710220nyg,nyg,EngrEv00,pass_long,0,,,,,
player,201710220nyg,nyg,EngrEv00,pass_rating,,,,,,
player,201710220nyg,nyg,EngrEv00,rush_att,0,,,,,
player,201710220nyg,nyg,EngrEv00,rush_yds,0,,,,,
player,201710220nyg,nyg,EngrEv00,rush_td,0,,,,,
player,201710220nyg,nyg,EngrEv00,rush_long,0,,,,,
player,201710220nyg,nyg,EngrEv00,targets,12,,,,,
player,201710220nyg,nyg,EngrEv00,rec,6,,,,,
player,201710220nyg,nyg,EngrEv00,rec_yds,60,,,,,
player,201710220nyg,nyg,EngrEv00,rec_td,1,,,,,
player,201710220nyg,nyg,EngrEv00,rec_long,25,,,,,
player,201710220nyg,nyg,EngrEv00,fumbles,0,,,,,
player,201710220nyg,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201710220nyg,nyg,RudoTr00,pass_cmp,0,,,,,
player,201710220nyg,nyg,RudoTr00,pass_att,0,,,,,
player,201710220nyg,nyg,RudoTr00,pass_yds,0,,,,,
player,201710220nyg,nyg,RudoTr00,pass_td,0,,,,,
player,201710220nyg,nyg,RudoTr00,pass_int,0,,,,,
player,201710220nyg,nyg,RudoTr00,pass_sacked,0,,,,,
player,201710220nyg,nyg,RudoTr00,pass_sacked_yds,0,,,,,
player,201710220nyg,nyg,RudoTr00,pass_long,0,,,,,
player,201710220nyg,nyg,RudoTr00,pass_rating,,,,,,
player,201710220nyg,nyg,RudoTr00,rush_att,0,,,,,
player,201710220nyg,nyg,RudoTr00,rush_yds,0,,,,,
player,201710220nyg,nyg,RudoTr00,rush_td,0,,,,,
player,201710220nyg,nyg,RudoTr00,rush_long,0,,,,,
player,201710220nyg,nyg,RudoTr00,targets,6,,,,,
player,201710220nyg,nyg,RudoTr00,rec,3,,,,,
player,201710220nyg,nyg,RudoTr00,rec_yds,32,,,,,
player,201710220nyg,nyg,RudoTr00,rec_td,0,,,,,
player,201710220nyg,nyg,RudoTr00,rec_long,15,,,,,
player,201710220nyg,nyg,RudoTr00,fumbles,0,,,,,
player,201710220nyg,nyg,RudoTr00,fumbles_lost,0,,,,,
player,201710220nyg,nyg,LewiRo03,pass_cmp,0,,,,,
player,201710220nyg,nyg,LewiRo03,pass_att,0,,,,,
player,201710220nyg,nyg,LewiRo03,pass_yds,0,,,,,
player,201710220nyg,nyg,LewiRo03,pass_td,0,,,,,
player,201710220nyg,nyg,LewiRo03,pass_int,0,,,,,
player,201710220nyg,nyg,LewiRo03,pass_sacked,0,,,,,
player,201710220nyg,nyg,LewiRo03,pass_sacked_yds,0,,,,,
player,201710220nyg,nyg,LewiRo03,pass_long,0,,,,,
player,201710220nyg,nyg,LewiRo03,pass_rating,,,,,,
player,201710220nyg,nyg,LewiRo03,rush_att,0,,,,,
player,201710220nyg,nyg,LewiRo03,rush_yds,0,,,,,
player,201710220nyg,nyg,LewiRo03,rush_td,0,,,,,
player,201710220nyg,nyg,LewiRo03,rush_long,0,,,,,
player,201710220nyg,nyg,LewiRo03,targets,6,,,,,
player,201710220nyg,nyg,LewiRo03,rec,1,,,,,
player,201710220nyg,nyg,LewiRo03,rec_yds,12,,,,,
player,201710220nyg,nyg,LewiRo03,rec_td,0,,,,,
player,201710220nyg,nyg,LewiRo03,rec_long,12,,,,,
player,201710220nyg,nyg,LewiRo03,fumbles,0,,,,,
player,201710220nyg,nyg,LewiRo03,fumbles_lost,0,,,,,
player,201710220nyg,nyg,ElliRh00,pass_cmp,0,,,,,
player,201710220nyg,nyg,ElliRh00,pass_att,0,,,,,
player,201710220nyg,nyg,ElliRh00,pass_yds,0,,,,,
player,201710220nyg,nyg,ElliRh00,pass_td,0,,,,,
player,201710220nyg,nyg,ElliRh00,pass_int,0,,,,,
player,201710220nyg,nyg,ElliRh00,pass_sacked,0,,,,,
player,201710220nyg,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201710220nyg,nyg,ElliRh00,pass_long,0,,,,,
player,201710220nyg,nyg,ElliRh00,pass_rating,,,,,,
player,201710220nyg,nyg,ElliRh00,rush_att,0,,,,,
player,201710220nyg,nyg,ElliRh00,rush_yds,0,,,,,
player,201710220nyg,nyg,ElliRh00,rush_td,0,,,,,
player,201710220nyg,nyg,ElliRh00,rush_long,0,,,,,
player,201710220nyg,nyg,ElliRh00,targets,1,,,,,
player,201710220nyg,nyg,ElliRh00,rec,0,,,,,
