game,2017,14,20171210,201712100ram,phi,"Philadelphia Eagles",43,ram,"Los Angeles Rams",35
player,201712100ram,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201712100ram,phi,AghoNe00,pass_long,0,,,,,
player,201712100ram,phi,AghoNe00,pass_rating,,,,,,
player,201712100ram,phi,AghoNe00,rush_att,0,,,,,
player,201712100ram,phi,AghoNe00,rush_yds,0,,,,,
player,201712100ram,phi,AghoNe00,rush_td,0,,,,,
player,201712100ram,phi,AghoNe00,rush_long,0,,,,,
player,201712100ram,phi,AghoNe00,targets,11,,,,,
player,201712100ram,phi,AghoNe00,rec,8,,,,,
player,201712100ram,phi,AghoNe00,rec_yds,64,,,,,
player,201712100ram,phi,AghoNe00,rec_td,0,,,,,
player,201712100ram,phi,AghoNe00,rec_long,18,,,,,
player,201712100ram,phi,AghoNe00,fumbles,0,,,,,
player,201712100ram,phi,AghoNe00,fumbles_lost,0,,,,,
player,201712100ram,phi,JeffAl00,pass_cmp,0,,,,,
player,201712100ram,phi,JeffAl00,pass_att,0,,,,,
player,201712100ram,phi,JeffAl00,pass_yds,0,,,,,
player,201712100ram,phi,JeffAl00,pass_td,0,,,,,
player,201712100ram,phi,JeffAl00,pass_int,0,,,,,
player,201712100ram,phi,JeffAl00,pass_sacked,0,,,,,
player,201712100ram,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201712100ram,phi,JeffAl00,pass_long,0,,,,,
player,201712100ram,phi,JeffAl00,pass_rating,,,,,,
player,201712100ram,phi,JeffAl00,rush_att,0,,,,,
player,201712100ram,phi,JeffAl00,rush_yds,0,,,,,
player,201712100ram,phi,JeffAl00,rush_td,0,,,,,
player,201712100ram,phi,JeffAl00,rush_long,0,,,,,
player,201712100ram,phi,JeffAl00,targets,11,,,,,
player,201712100ram,phi,JeffAl00,rec,5,,,,,
player,201712100ram,phi,JeffAl00,rec_yds,52,,,,,
player,201712100ram,phi,JeffAl00,rec_td,1,,,,,
player,201712100ram,phi,JeffAl00,rec_long,15,,,,,
player,201712100ram,phi,JeffAl00,fumbles,0,,,,,
player,201712100ram,phi,JeffAl00,fumbles_lost,0,,,,,
player,201712100ram,phi,CeleBr00,pass_cmp,0,,,,,
player,201712100ram,phi,CeleBr00,pass_att,0,,,,,
player,201712100ram,phi,CeleBr00,pass_yds,0,,,,,
player,201712100ram,phi,CeleBr00,pass_td,0,,,,,
player,201712100ram,phi,CeleBr00,pass_int,0,,,,,
player,201712100ram,phi,CeleBr00,pass_sacked,0,,,,,
player,201712100ram,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201712100ram,phi,CeleBr00,pass_long,0,,,,,
player,201712100ram,phi,CeleBr00,pass_rating,,,,,,
player,201712100ram,phi,CeleBr00,rush_att,0,,,,,
player,201712100ram,phi,CeleBr00,rush_yds,0,,,,,
player,201712100ram,phi,CeleBr00,rush_td,0,,,,,
player,201712100ram,phi,CeleBr00,rush_long,0,,,,,
player,201712100ram,phi,CeleBr00,targets,3,,,,,
player,201712100ram,phi,CeleBr00,rec,1,,,,,
player,201712100ram,phi,CeleBr00,rec_yds,5,,,,,
player,201712100ram,phi,CeleBr00,rec_td,1,,,,,
player,201712100ram,phi,CeleBr00,rec_long,5,,,,,
player,201712100ram,phi,CeleBr00,fumbles,0,,,,,
player,201712100ram,phi,CeleBr00,fumbles_lost,0,,,,,
player,201712100ram,phi,HollMa00,pass_cmp,0,,,,,
player,201712100ram,phi,HollMa00,pass_att,0,,,,,
player,201712100ram,phi,HollMa00,pass_yds,0,,,,,
player,201712100ram,phi,HollMa00,pass_td,0,,,,,
player,201712100ram,phi,HollMa00,pass_int,0,,,,,
player,201712100ram,phi,HollMa00,pass_sacked,0,,,,,
player,201712100ram,phi,HollMa00,pass_sacked_yds,0,,,,,
player,201712100ram,phi,HollMa00,pass_long,0,,,,,
player,201712100ram,phi,HollMa00,pass_rating,,,,,,
player,201712100ram,phi,HollMa00,rush_att,0,,,,,
player,201712100ram,phi,HollMa00,rush_yds,0,,,,,
player,201712100ram,phi,HollMa00,rush_td,0,,,,,
player,201712100ram,phi,HollMa00,rush_long,0,,,,,
player,201712100ram,phi,HollMa00,targets,2,,,,,
player,201712100ram,phi,HollMa00,rec,0,,,,,
player,201712100ram,phi,HollMa00,rec_yds,0,,,,,
player,201712100ram,phi,HollMa00,rec_td,0,,,,,
player,201712100ram,phi,HollMa00,rec_long,0,,,,,
player,201712100ram,phi,HollMa00,fumbles,0,,,,,
player,201712100ram,phi,HollMa00,fumbles_lost,0,,,,,
player,201712100ram,ram,GoffJa00,pass_cmp,16,,,,,
player,201712100ram,ram,GoffJa00,pass_att,26,,,,,
player,201712100ram,ram,GoffJa00,pass_yds,199,,,,,
player,201712100ram,ram,GoffJa00,pass_td,2,,,,,
player,201712100ram,ram,GoffJa00,pass_int,0,,,,,
player,201712100ram,ram,GoffJa00,pass_sacked,2,,,,,
player,201712100ram,ram,GoffJa00,pass_sacked_yds,1,,,,,
player,201712100ram,ram,GoffJa00,pass_long,64,,,,,
player,201712100ram,ram,GoffJa00,pass_rating,110.9,,,,,
player,201712100ram,ram,GoffJa00,rush_att,2,,,,,
player,201712100ram,ram,GoffJa00,rush_yds,2,,,,,
player,201712100ram,ram,GoffJa00,rush_td,0,,,,,
player,201712100ram,ram,GoffJa00,rush_long,3,,,,,
player,201712100ram,ram,GoffJa00,targets,0,,,,,
player,201712100ram,ram,GoffJa00,rec,0,,,,,
player,201712100ram,ram,GoffJa00,rec_yds,0,,,,,
player,201712100ram,ram,GoffJa00,rec_td,0,,,,,
player,201712100ram,ram,GoffJa00,rec_long,0,,,,,
player,201712100ram,ram,GoffJa00,fumbles,1,,,,,
player,201712100ram,ram,GoffJa00,fumbles_lost,1,,,,,
player,201712100ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201712100ram,ram,GurlTo01,pass_att,0,,,,,
player,201712100ram,ram,GurlTo01,pass_yds,0,,,,,
player,201712100ram,ram,GurlTo01,pass_td,0,,,,,
player,201712100ram,ram,GurlTo01,pass_int,0,,,,,
player,201712100ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201712100ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201712100ram,ram,GurlTo01,pass_long,0,,,,,
player,201712100ram,ram,GurlTo01,pass_rating,,,,,,
player,201712100ram,ram,GurlTo01,rush_att,13,,,,,
player,201712100ram,ram,GurlTo01,rush_yds,96,,,,,
player,201712100ram,ram,GurlTo01,rush_td,2,,,,,
player,201712100ram,ram,GurlTo01,rush_long,30,,,,,
player,201712100ram,ram,GurlTo01,targets,5,,,,,
player,201712100ram,ram,GurlTo01,rec,3,,,,,
player,201712100ram,ram,GurlTo01,rec_yds,39,,,,,
player,201712100ram,ram,GurlTo01,rec_td,0,,,,,
player,201712100ram,ram,GurlTo01,rec_long,20,,,,,
player,201712100ram,ram,GurlTo01,fumbles,0,,,,,
player,201712100ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201712100ram,ram,AustTa00,pass_cmp,0,,,,,
player,201712100ram,ram,AustTa00,pass_att,0,,,,,
player,201712100ram,ram,AustTa00,pass_yds,0,,,,,
player,201712100ram,ram,AustTa00,pass_td,0,,,,,
player,201712100ram,ram,AustTa00,pass_int,0,,,,,
player,201712100ram,ram,AustTa00,pass_sacked,0,,,,,
player,201712100ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201712100ram,ram,AustTa00,pass_long,0,,,,,
player,201712100ram,ram,AustTa00,pass_rating,,,,,,
player,201712100ram,ram,AustTa00,rush_att,1,,,,,
player,201712100ram,ram,AustTa00,rush_yds,6,,,,,
player,201712100ram,ram,AustTa00,rush_td,0,,,,,
player,201712100ram,ram,AustTa00,rush_long,6,,,,,
player,201712100ram,ram,AustTa00,targets,0,,,,,
player,201712100ram,ram,AustTa00,rec,0,,,,,
player,201712100ram,ram,AustTa00,rec_yds,-9,,,,,
player,201712100ram,ram,AustTa00,rec_td,0,,,,,
player,201712100ram,ram,AustTa00,rec_long,0,,,,,
player,201712100ram,ram,AustTa00,fumbles,1,,,,,
player,201712100ram,ram,AustTa00,fumbles_lost,1,,,,,
player,201712100ram,ram,BrowMa03,pass_cmp,0,,,,,
player,201712100ram,ram,BrowMa03,pass_att,0,,,,,
player,201712100ram,ram,BrowMa03,pass_yds,0,,,,,
player,201712100ram,ram,BrowMa03,pass_td,0,,,,,
player,201712100ram,ram,BrowMa03,pass_int,0,,,,,
player,201712100ram,ram,BrowMa03,pass_sacked,0,,,,,
player,201712100ram,ram,BrowMa03,pass_sacked_yds,0,,,,,
player,201712100ram,ram,BrowMa03,pass_long,0,,,,,
player,201712100ram,ram,BrowMa03,pass_rating,,,,,,
player,201712100ram,ram,BrowMa03,rush_att,1,,,,,
player,201712100ram,ram,BrowMa03,rush_yds,5,,,,,
player,201712100ram,ram,BrowMa03,rush_td,0,,,,,
player,201712100ram,ram,BrowMa03,rush_long,5,,,,,
player,201712100ram,ram,BrowMa03,targets,0,,,,,
player,201712100ram,ram,BrowMa03,rec,0,,,,,
player,201712100ram,ram,BrowMa03,rec_yds,0,,,,,
player,201712100ram,ram,BrowMa03,rec_td,0,,,,,
player,201712100ram,ram,BrowMa03,rec_long,0,,,,,
player,201712100ram,ram,BrowMa03,fumbles,0,,,,,
player,201712100ram,ram,BrowMa03,fumbles_lost,0,,,,,
player,201712100ram,ram,KuppCo00,pass_cmp,0,,,,,
player,201712100ram,ram,KuppCo00,pass_att,0,,,,,
player,201712100ram,ram,KuppCo00,pass_yds,0,,,,,
player,201712100ram,ram,KuppCo00,pass_td,0,,,,,
player,201712100ram,ram,KuppCo00,pass_int,0,,,,,
player,201712100ram,ram,KuppCo00,pass_sacked,0,,,,,
player,201712100ram,ram,KuppCo00,pass_sacked_yds,0,,,,,
player,201712100ram,ram,KuppCo00,pass_long,0,,,,,
player,201712100ram,ram,KuppCo00,pass_rating,,,,,,
player,201712100ram,ram,KuppCo00,rush_att,0,,,,,
player,201712100ram,ram,KuppCo00,rush_yds,0,,,,,
player,201712100ram,ram,KuppCo00,rush_td,0,,,,,
player,201712100ram,ram,KuppCo00,rush_long,0,,,,,
player,201712100ram,ram,KuppCo00,targets,7,,,,,
player,201712100ram,ram,KuppCo00,rec,5,,,,,
player,201712100ram,ram,KuppCo00,rec_yds,118,,,,,
player,201712100ram,ram,KuppCo00,rec_td,1,,,,,
player,201712100ram,ram,KuppCo00,rec_long,64,,,,,
player,201712100ram,ram,KuppCo00,fumbles,0,,,,,
player,201712100ram,ram,KuppCo00,fumbles_lost,0,,,,,
player,201712100ram,ram,WatkSa00,pass_cmp,0,,,,,
player,201712100ram,ram,WatkSa00,pass_att,0,,,,,
player,201712100ram,ram,WatkSa00,pass_yds,0,,,,,
player,201712100ram,ram,WatkSa00,pass_td,0,,,,,
player,201712100ram,ram,WatkSa00,pass_int,0,,,,,
player,201712100ram,ram,WatkSa00,pass_sacked,0,,,,,
player,201712100ram,ram,WatkSa00,pass_sacked_yds,0,,,,,
player,201712100ram,ram,WatkSa00,pass_long,0,,,,,
player,201712100ram,ram,WatkSa00,pass_rating,,,,,,
player,201712100ram,ram,WatkSa00,rush_att,0,,,,,
player,201712100ram,ram,WatkSa00,rush_yds,0,,,,,
player,201712100ram,ram,WatkSa00,rush_td,0,,,,,
player,201712100ram,ram,WatkSa00,rush_long,0,,,,,
player,201712100ram,ram,WatkSa00,targets,7,,,,,
player,201712100ram,ram,WatkSa00,rec,3,,,,,
player,201712100ram,ram,WatkSa00,rec_yds,21,,,,,
player,201712100ram,ram,WatkSa00,rec_td,1,,,,,
player,201712100ram,ram,WatkSa00,rec_long,15,,,,,
player,201712100ram,ram,WatkSa00,fumbles,0,,,,,
player,201712100ram,ram,WatkSa00,fumbles_lost,0,,,,,
player,201712100ram,ram,ReynJo00,pass_cmp,0,,,,,
player,201712100ram,ram,ReynJo00,pass_att,0,,,,,
player,201712100ram,ram,ReynJo00,pass_yds,0,,,,,
player,201712100ram,ram,ReynJo00,pass_td,0,,,,,
player,201712100ram,ram,ReynJo00,pass_int,0,,,,,
player,201712100ram,ram,ReynJo00,pass_sacked,0,,,,,
player,201712100ram,ram,ReynJo00,pass_sacked_yds,0,,,,,
player,201712100ram,ram,ReynJo00,pass_long,0,,,,,
player,201712100ram,ram,ReynJo00,pass_rating,,,,,,
player,201712100ram,ram,ReynJo00,rush_att,0,,,,,
player,201712100ram,ram,ReynJo00,rush_yds,0,,,,,
player,201712100ram,ram,ReynJo00,rush_td,0,,,,,
player,201712100ram,ram,ReynJo00,rush_long,0,,,,,
player,201712100ram,ram,ReynJo00,targets,2,,,,,
player,201712100ram,ram,ReynJo00,rec,2,,,,,
player,201712100ram,ram,ReynJo00,rec_yds,17,,,,,
player,201712100ram,ram,ReynJo00,rec_td,0,,,,,
player,201712100ram,ram,ReynJo00,rec_long,15,,,,,
player,201712100ram,ram,ReynJo00,fumbles,0,,,,,
player,201712100ram,ram,ReynJo00,fumbles_lost,0,,,,,
player,201712100ram,ram,EverGe00,pass_cmp,0,,,,,
player,201712100ram,ram,EverGe00,pass_att,0,,,,,
player,201712100ram,ram,EverGe00,pass_yds,0,,,,,
player,201712100ram,ram,EverGe00,pass_td,0,,,,,
player,201712100ram,ram,EverGe00,pass_int,0,,,,,
player,201712100ram,ram,EverGe00,pass_sacked,0,,,,,
player,201712100ram,ram,EverGe00,pass_sacked_yds,0,,,,,
player,201712100ram,ram,EverGe00,pass_long,0,,,,,
player,201712100ram,ram,EverGe00,pass_rating,,,,,,
player,201712100ram,ram,EverGe00,rush_att,0,,,,,
player,201712100ram,ram,EverGe00,rush_yds,0,,,,,
player,201712100ram,ram,EverGe00,rush_td,0,,,,,
player,201712100ram,ram,EverGe00,rush_long,0,,,,,
player,201712100ram,ram,EverGe00,targets,1,,,,,
player,201712100ram,ram,EverGe00,rec,1,,,,,
player,201712100ram,ram,EverGe00,rec_yds,6,,,,,
player,201712100ram,ram,EverGe00,rec_td,0,,,,,
player,201712100ram,ram,EverGe00,rec_long,6,,,,,
player,201712100ram,ram,EverGe00,fumbles,0,,,,,
player,201712100ram,ram,EverGe00,fumbles_lost,0,,,,,
player,201712100ram,ram,ThomMi04,pass_cmp,0,,,,,
player,201712100ram,ram,ThomMi04,pass_att,0,,,,,
player,201712100ram,ram,ThomMi04,pass_yds,0,,,,,
player,201712100ram,ram,ThomMi04,pass_td,0,,,,,
player,201712100ram,ram,ThomMi04,pass_int,0,,,,,
player,201712100ram,ram,ThomMi04,pass_sacked,0,,,,,
player,201712100ram,ram,ThomMi04,pass_sacked_yds,0,,,,,
player,201712100ram,ram,ThomMi04,pass_long,0,,,,,
player,201712100ram,ram,ThomMi04,pass_rating,,,,,,
player,201712100ram,ram,ThomMi04,rush_att,0,,,,,
player,201712100ram,ram,ThomMi04,rush_yds,0,,,,,
player,201712100ram,ram,ThomMi04,rush_td,0,,,,,
player,201712100ram,ram,ThomMi04,rush_long,0,,,,,
player,201712100ram,ram,ThomMi04,targets,1,,,,,
player,201712100ram,ram,ThomMi04,rec,1,,,,,
player,201712100ram,ram,ThomMi04,rec_yds,6,,,,,
player,201712100ram,ram,ThomMi04,rec_td,0,,,,,
player,201712100ram,ram,ThomMi04,rec_long,6,,,,,
player,201712100ram,ram,ThomMi04,fumbles,0,,,,,
player,201712100ram,ram,ThomMi04,fumbles_lost,0,,,,,
player,201712100ram,ram,CoopPh00,pass_cmp,0,,,,,
player,201712100ram,ram,CoopPh00,pass_att,0,,,,,
player,201712100ram,ram,CoopPh00,pass_yds,0,,,,,
player,201712100ram,ram,CoopPh00,pass_td,0,,,,,
player,201712100ram,ram,CoopPh00,pass_int,0,,,,,
player,201712100ram,ram,CoopPh00,pass_sacked,0,,,,,
player,201712100ram,ram,CoopPh00,pass_sacked_yds,0,,,,,
player,201712100ram,ram,CoopPh00,pass_long,0,,,,,
player,201712100ram,ram,CoopPh00,pass_rating,,,,,,
player,201712100ram,ram,CoopPh00,rush_att,0,,,,,
player,201712100ram,ram,CoopPh00,rush_yds,0,,,,,
player,201712100ram,ram,CoopPh00,rush_td,0,,,,,
player,201712100ram,ram,CoopPh00,rush_long,0,,,,,
player,201712100ram,ram,CoopPh00,targets,2,,,,,
player,201712100ram,ram,CoopPh00,rec,1,,,,,
player,201712100ram,ram,CoopPh00,rec_yds,1,,,,,
player,201712100ram,ram,CoopPh00,rec_td,0,,,,,
player,201712100ram,ram,CoopPh00,rec_long,1,,,,,
player,201712100ram,ram,CoopPh00,fumbles,0,,,,,
player,201712100ram,ram,CoopPh00,fumbles_lost,0,,,,,
player,201712100ram,phi,RobiPa99,def_int,0,,,,,
player,201712100ram,phi,RobiPa99,def_int_yds,0,,,,,
player,201712100ram,phi,RobiPa99,def_int_td,0,,,,,
player,201712100ram,phi,RobiPa99,def_int_long,0,,,,,
player,201712100ram,phi,RobiPa99,pass_defended,1,,,,,
player,201712100ram,phi,RobiPa99,sacks,1.0,,,,,
player,201712100ram,phi,RobiPa99,tackles_combined,3,,,,,
player,201712100ram,phi,RobiPa99,tackles_solo,3,,,,,
player,201712100ram,phi,RobiPa99,tackles_assists,0,,,,,
player,201712100ram,phi,RobiPa99,tackles_loss,0,,,,,
player,201712100ram,phi,RobiPa99,qb_hits,0,,,,,
player,201712100ram,phi,RobiPa99,fumbles_rec,0,,,,,
player,201712100ram,phi,RobiPa99,fumbles_rec_yds,0,,,,,
