game,2017,11,20171119,201711190gnb,rav,"Baltimore Ravens",23,gnb,"Green Bay Packers",0
player,201711190gnb,rav,HumpMa00,tackles_loss,0,,,,,
player,201711190gnb,rav,HumpMa00,qb_hits,0,,,,,
player,201711190gnb,rav,HumpMa00,fumbles_rec,0,,,,,
player,201711190gnb,rav,HumpMa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,HumpMa00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,HumpMa00,fumbles_forced,0,,,,,
player,201711190gnb,rav,SmitJi03,def_int,1,,,,,
player,201711190gnb,rav,SmitJi03,def_int_yds,0,,,,,
player,201711190gnb,rav,SmitJi03,def_int_td,0,,,,,
player,201711190gnb,rav,SmitJi03,def_int_long,0,,,,,
player,201711190gnb,rav,SmitJi03,pass_defended,1,,,,,
player,201711190gnb,rav,SmitJi03,sacks,0.0,,,,,
player,201711190gnb,rav,SmitJi03,tackles_combined,2,,,,,
player,201711190gnb,rav,SmitJi03,tackles_solo,2,,,,,
player,201711190gnb,rav,SmitJi03,tackles_assists,0,,,,,
player,201711190gnb,rav,SmitJi03,tackles_loss,0,,,,,
player,201711190gnb,rav,SmitJi03,qb_hits,0,,,,,
player,201711190gnb,rav,SmitJi03,fumbles_rec,0,,,,,
player,201711190gnb,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,SmitJi03,fumbles_forced,0,,,,,
player,201711190gnb,rav,JudoMa00,def_int,0,,,,,
player,201711190gnb,rav,JudoMa00,def_int_yds,0,,,,,
player,201711190gnb,rav,JudoMa00,def_int_td,0,,,,,
player,201711190gnb,rav,JudoMa00,def_int_long,0,,,,,
player,201711190gnb,rav,JudoMa00,pass_defended,0,,,,,
player,201711190gnb,rav,JudoMa00,sacks,2.0,,,,,
player,201711190gnb,rav,JudoMa00,tackles_combined,7,,,,,
player,201711190gnb,rav,JudoMa00,tackles_solo,6,,,,,
player,201711190gnb,rav,JudoMa00,tackles_assists,1,,,,,
player,201711190gnb,rav,JudoMa00,tackles_loss,2,,,,,
player,201711190gnb,rav,JudoMa00,qb_hits,2,,,,,
player,201711190gnb,rav,JudoMa00,fumbles_rec,0,,,,,
player,201711190gnb,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,JudoMa00,fumbles_forced,1,,,,,
player,201711190gnb,rav,HenrWi00,def_int,0,,,,,
player,201711190gnb,rav,HenrWi00,def_int_yds,0,,,,,
player,201711190gnb,rav,HenrWi00,def_int_td,0,,,,,
player,201711190gnb,rav,HenrWi00,def_int_long,0,,,,,
player,201711190gnb,rav,HenrWi00,pass_defended,0,,,,,
player,201711190gnb,rav,HenrWi00,sacks,2.0,,,,,
player,201711190gnb,rav,HenrWi00,tackles_combined,5,,,,,
player,201711190gnb,rav,HenrWi00,tackles_solo,5,,,,,
player,201711190gnb,rav,HenrWi00,tackles_assists,0,,,,,
player,201711190gnb,rav,HenrWi00,tackles_loss,2,,,,,
player,201711190gnb,rav,HenrWi00,qb_hits,2,,,,,
player,201711190gnb,rav,HenrWi00,fumbles_rec,0,,,,,
player,201711190gnb,rav,HenrWi00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,HenrWi00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,HenrWi00,fumbles_forced,0,,,,,
player,201711190gnb,rav,SuggTe99,def_int,0,,,,,
player,201711190gnb,rav,SuggTe99,def_int_yds,0,,,,,
player,201711190gnb,rav,SuggTe99,def_int_td,0,,,,,
player,201711190gnb,rav,SuggTe99,def_int_long,0,,,,,
player,201711190gnb,rav,SuggTe99,pass_defended,0,,,,,
player,201711190gnb,rav,SuggTe99,sacks,2.0,,,,,
player,201711190gnb,rav,SuggTe99,tackles_combined,2,,,,,
player,201711190gnb,rav,SuggTe99,tackles_solo,2,,,,,
player,201711190gnb,rav,SuggTe99,tackles_assists,0,,,,,
player,201711190gnb,rav,SuggTe99,tackles_loss,1,,,,,
player,201711190gnb,rav,SuggTe99,qb_hits,3,,,,,
player,201711190gnb,rav,SuggTe99,fumbles_rec,0,,,,,
player,201711190gnb,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,SuggTe99,fumbles_forced,1,,,,,
player,201711190gnb,rav,OnwuPa00,def_int,0,,,,,
player,201711190gnb,rav,OnwuPa00,def_int_yds,0,,,,,
player,201711190gnb,rav,OnwuPa00,def_int_td,0,,,,,
player,201711190gnb,rav,OnwuPa00,def_int_long,0,,,,,
player,201711190gnb,rav,OnwuPa00,pass_defended,0,,,,,
player,201711190gnb,rav,OnwuPa00,sacks,0.0,,,,,
player,201711190gnb,rav,OnwuPa00,tackles_combined,10,,,,,
player,201711190gnb,rav,OnwuPa00,tackles_solo,8,,,,,
player,201711190gnb,rav,OnwuPa00,tackles_assists,2,,,,,
player,201711190gnb,rav,OnwuPa00,tackles_loss,0,,,,,
player,201711190gnb,rav,OnwuPa00,qb_hits,0,,,,,
player,201711190gnb,rav,OnwuPa00,fumbles_rec,1,,,,,
player,201711190gnb,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201711190gnb,rav,MoslC.00,def_int,0,,,,,
player,201711190gnb,rav,MoslC.00,def_int_yds,0,,,,,
player,201711190gnb,rav,MoslC.00,def_int_td,0,,,,,
player,201711190gnb,rav,MoslC.00,def_int_long,0,,,,,
player,201711190gnb,rav,MoslC.00,pass_defended,0,,,,,
player,201711190gnb,rav,MoslC.00,sacks,0.0,,,,,
player,201711190gnb,rav,MoslC.00,tackles_combined,7,,,,,
player,201711190gnb,rav,MoslC.00,tackles_solo,7,,,,,
player,201711190gnb,rav,MoslC.00,tackles_assists,0,,,,,
player,201711190gnb,rav,MoslC.00,tackles_loss,0,,,,,
player,201711190gnb,rav,MoslC.00,qb_hits,0,,,,,
player,201711190gnb,rav,MoslC.00,fumbles_rec,1,,,,,
player,201711190gnb,rav,MoslC.00,fumbles_rec_yds,18,,,,,
player,201711190gnb,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,MoslC.00,fumbles_forced,1,,,,,
player,201711190gnb,rav,JeffTo00,def_int,0,,,,,
player,201711190gnb,rav,JeffTo00,def_int_yds,0,,,,,
player,201711190gnb,rav,JeffTo00,def_int_td,0,,,,,
player,201711190gnb,rav,JeffTo00,def_int_long,0,,,,,
player,201711190gnb,rav,JeffTo00,pass_defended,0,,,,,
player,201711190gnb,rav,JeffTo00,sacks,0.0,,,,,
player,201711190gnb,rav,JeffTo00,tackles_combined,4,,,,,
player,201711190gnb,rav,JeffTo00,tackles_solo,4,,,,,
player,201711190gnb,rav,JeffTo00,tackles_assists,0,,,,,
player,201711190gnb,rav,JeffTo00,tackles_loss,0,,,,,
player,201711190gnb,rav,JeffTo00,qb_hits,0,,,,,
player,201711190gnb,rav,JeffTo00,fumbles_rec,0,,,,,
player,201711190gnb,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,JeffTo00,fumbles_forced,0,,,,,
player,201711190gnb,rav,WebbLa99,def_int,0,,,,,
player,201711190gnb,rav,WebbLa99,def_int_yds,0,,,,,
player,201711190gnb,rav,WebbLa99,def_int_td,0,,,,,
player,201711190gnb,rav,WebbLa99,def_int_long,0,,,,,
player,201711190gnb,rav,WebbLa99,pass_defended,0,,,,,
player,201711190gnb,rav,WebbLa99,sacks,0.0,,,,,
player,201711190gnb,rav,WebbLa99,tackles_combined,4,,,,,
player,201711190gnb,rav,WebbLa99,tackles_solo,3,,,,,
player,201711190gnb,rav,WebbLa99,tackles_assists,1,,,,,
player,201711190gnb,rav,WebbLa99,tackles_loss,0,,,,,
player,201711190gnb,rav,WebbLa99,qb_hits,0,,,,,
player,201711190gnb,rav,WebbLa99,fumbles_rec,0,,,,,
player,201711190gnb,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,WebbLa99,fumbles_forced,0,,,,,
player,201711190gnb,rav,CarrBr99,def_int,0,,,,,
player,201711190gnb,rav,CarrBr99,def_int_yds,0,,,,,
player,201711190gnb,rav,CarrBr99,def_int_td,0,,,,,
player,201711190gnb,rav,CarrBr99,def_int_long,0,,,,,
player,201711190gnb,rav,CarrBr99,pass_defended,0,,,,,
player,201711190gnb,rav,CarrBr99,sacks,0.0,,,,,
player,201711190gnb,rav,CarrBr99,tackles_combined,3,,,,,
player,201711190gnb,rav,CarrBr99,tackles_solo,2,,,,,
player,201711190gnb,rav,CarrBr99,tackles_assists,1,,,,,
player,201711190gnb,rav,CarrBr99,tackles_loss,0,,,,,
player,201711190gnb,rav,CarrBr99,qb_hits,0,,,,,
player,201711190gnb,rav,CarrBr99,fumbles_rec,0,,,,,
player,201711190gnb,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,CarrBr99,fumbles_forced,0,,,,,
player,201711190gnb,rav,PierMi00,def_int,0,,,,,
player,201711190gnb,rav,PierMi00,def_int_yds,0,,,,,
player,201711190gnb,rav,PierMi00,def_int_td,0,,,,,
player,201711190gnb,rav,PierMi00,def_int_long,0,,,,,
player,201711190gnb,rav,PierMi00,pass_defended,0,,,,,
player,201711190gnb,rav,PierMi00,sacks,0.0,,,,,
player,201711190gnb,rav,PierMi00,tackles_combined,3,,,,,
player,201711190gnb,rav,PierMi00,tackles_solo,3,,,,,
player,201711190gnb,rav,PierMi00,tackles_assists,0,,,,,
player,201711190gnb,rav,PierMi00,tackles_loss,0,,,,,
player,201711190gnb,rav,PierMi00,qb_hits,0,,,,,
player,201711190gnb,rav,PierMi00,fumbles_rec,0,,,,,
player,201711190gnb,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,PierMi00,fumbles_forced,0,,,,,
player,201711190gnb,rav,SmitZa00,def_int,0,,,,,
player,201711190gnb,rav,SmitZa00,def_int_yds,0,,,,,
player,201711190gnb,rav,SmitZa00,def_int_td,0,,,,,
player,201711190gnb,rav,SmitZa00,def_int_long,0,,,,,
player,201711190gnb,rav,SmitZa00,pass_defended,0,,,,,
player,201711190gnb,rav,SmitZa00,sacks,0.0,,,,,
player,201711190gnb,rav,SmitZa00,tackles_combined,2,,,,,
player,201711190gnb,rav,SmitZa00,tackles_solo,1,,,,,
player,201711190gnb,rav,SmitZa00,tackles_assists,1,,,,,
player,201711190gnb,rav,SmitZa00,tackles_loss,0,,,,,
player,201711190gnb,rav,SmitZa00,qb_hits,3,,,,,
player,201711190gnb,rav,SmitZa00,fumbles_rec,0,,,,,
player,201711190gnb,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,SmitZa00,fumbles_forced,0,,,,,
player,201711190gnb,rav,WillTi00,def_int,0,,,,,
player,201711190gnb,rav,WillTi00,def_int_yds,0,,,,,
player,201711190gnb,rav,WillTi00,def_int_td,0,,,,,
player,201711190gnb,rav,WillTi00,def_int_long,0,,,,,
player,201711190gnb,rav,WillTi00,pass_defended,0,,,,,
player,201711190gnb,rav,WillTi00,sacks,0.0,,,,,
player,201711190gnb,rav,WillTi00,tackles_combined,2,,,,,
player,201711190gnb,rav,WillTi00,tackles_solo,1,,,,,
player,201711190gnb,rav,WillTi00,tackles_assists,1,,,,,
player,201711190gnb,rav,WillTi00,tackles_loss,0,,,,,
player,201711190gnb,rav,WillTi00,qb_hits,1,,,,,
player,201711190gnb,rav,WillTi00,fumbles_rec,0,,,,,
player,201711190gnb,rav,WillTi00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,WillTi00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,WillTi00,fumbles_forced,0,,,,,
player,201711190gnb,rav,CanaMa00,def_int,0,,,,,
player,201711190gnb,rav,CanaMa00,def_int_yds,0,,,,,
player,201711190gnb,rav,CanaMa00,def_int_td,0,,,,,
player,201711190gnb,rav,CanaMa00,def_int_long,0,,,,,
player,201711190gnb,rav,CanaMa00,pass_defended,0,,,,,
player,201711190gnb,rav,CanaMa00,sacks,0.0,,,,,
player,201711190gnb,rav,CanaMa00,tackles_combined,1,,,,,
player,201711190gnb,rav,CanaMa00,tackles_solo,1,,,,,
player,201711190gnb,rav,CanaMa00,tackles_assists,0,,,,,
player,201711190gnb,rav,CanaMa00,tackles_loss,0,,,,,
player,201711190gnb,rav,CanaMa00,qb_hits,0,,,,,
player,201711190gnb,rav,CanaMa00,fumbles_rec,0,,,,,
player,201711190gnb,rav,CanaMa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,CanaMa00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,CanaMa00,fumbles_forced,0,,,,,
player,201711190gnb,rav,CorrKa00,def_int,0,,,,,
player,201711190gnb,rav,CorrKa00,def_int_yds,0,,,,,
player,201711190gnb,rav,CorrKa00,def_int_td,0,,,,,
player,201711190gnb,rav,CorrKa00,def_int_long,0,,,,,
player,201711190gnb,rav,CorrKa00,pass_defended,0,,,,,
player,201711190gnb,rav,CorrKa00,sacks,0.0,,,,,
player,201711190gnb,rav,CorrKa00,tackles_combined,1,,,,,
player,201711190gnb,rav,CorrKa00,tackles_solo,1,,,,,
player,201711190gnb,rav,CorrKa00,tackles_assists,0,,,,,
player,201711190gnb,rav,CorrKa00,tackles_loss,0,,,,,
player,201711190gnb,rav,CorrKa00,qb_hits,0,,,,,
player,201711190gnb,rav,CorrKa00,fumbles_rec,0,,,,,
player,201711190gnb,rav,CorrKa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,CorrKa00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,CorrKa00,fumbles_forced,0,,,,,
player,201711190gnb,rav,DaviCa01,def_int,0,,,,,
player,201711190gnb,rav,DaviCa01,def_int_yds,0,,,,,
player,201711190gnb,rav,DaviCa01,def_int_td,0,,,,,
player,201711190gnb,rav,DaviCa01,def_int_long,0,,,,,
player,201711190gnb,rav,DaviCa01,pass_defended,0,,,,,
player,201711190gnb,rav,DaviCa01,sacks,0.0,,,,,
player,201711190gnb,rav,DaviCa01,tackles_combined,1,,,,,
player,201711190gnb,rav,DaviCa01,tackles_solo,0,,,,,
player,201711190gnb,rav,DaviCa01,tackles_assists,1,,,,,
player,201711190gnb,rav,DaviCa01,tackles_loss,0,,,,,
player,201711190gnb,rav,DaviCa01,qb_hits,0,,,,,
player,201711190gnb,rav,DaviCa01,fumbles_rec,0,,,,,
player,201711190gnb,rav,DaviCa01,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,DaviCa01,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,DaviCa01,fumbles_forced,0,,,,,
player,201711190gnb,rav,LeviAn00,def_int,0,,,,,
player,201711190gnb,rav,LeviAn00,def_int_yds,0,,,,,
player,201711190gnb,rav,LeviAn00,def_int_td,0,,,,,
player,201711190gnb,rav,LeviAn00,def_int_long,0,,,,,
player,201711190gnb,rav,LeviAn00,pass_defended,0,,,,,
player,201711190gnb,rav,LeviAn00,sacks,0.0,,,,,
player,201711190gnb,rav,LeviAn00,tackles_combined,1,,,,,
player,201711190gnb,rav,LeviAn00,tackles_solo,1,,,,,
player,201711190gnb,rav,LeviAn00,tackles_assists,0,,,,,
player,201711190gnb,rav,LeviAn00,tackles_loss,0,,,,,
player,201711190gnb,rav,LeviAn00,qb_hits,0,,,,,
player,201711190gnb,rav,LeviAn00,fumbles_rec,0,,,,,
player,201711190gnb,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,LeviAn00,fumbles_forced,0,,,,,
player,201711190gnb,rav,MaylVi00,def_int,0,,,,,
player,201711190gnb,rav,MaylVi00,def_int_yds,0,,,,,
player,201711190gnb,rav,MaylVi00,def_int_td,0,,,,,
player,201711190gnb,rav,MaylVi00,def_int_long,0,,,,,
player,201711190gnb,rav,MaylVi00,pass_defended,0,,,,,
player,201711190gnb,rav,MaylVi00,sacks,0.0,,,,,
player,201711190gnb,rav,MaylVi00,tackles_combined,1,,,,,
player,201711190gnb,rav,MaylVi00,tackles_solo,1,,,,,
player,201711190gnb,rav,MaylVi00,tackles_assists,0,,,,,
player,201711190gnb,rav,MaylVi00,tackles_loss,0,,,,,
player,201711190gnb,rav,MaylVi00,qb_hits,0,,,,,
player,201711190gnb,rav,MaylVi00,fumbles_rec,0,,,,,
player,201711190gnb,rav,MaylVi00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,MaylVi00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,MaylVi00,fumbles_forced,0,,,,,
player,201711190gnb,rav,BowsTy00,def_int,0,,,,,
player,201711190gnb,rav,BowsTy00,def_int_yds,0,,,,,
player,201711190gnb,rav,BowsTy00,def_int_td,0,,,,,
player,201711190gnb,rav,BowsTy00,def_int_long,0,,,,,
player,201711190gnb,rav,BowsTy00,pass_defended,1,,,,,
player,201711190gnb,rav,BowsTy00,sacks,0.0,,,,,
player,201711190gnb,rav,BowsTy00,tackles_combined,0,,,,,
player,201711190gnb,rav,BowsTy00,tackles_solo,0,,,,,
player,201711190gnb,rav,BowsTy00,tackles_assists,0,,,,,
player,201711190gnb,rav,BowsTy00,tackles_loss,0,,,,,
player,201711190gnb,rav,BowsTy00,qb_hits,0,,,,,
player,201711190gnb,rav,BowsTy00,fumbles_rec,0,,,,,
player,201711190gnb,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,BowsTy00,fumbles_forced,0,,,,,
player,201711190gnb,rav,ClarCh00,def_int,0,,,,,
player,201711190gnb,rav,ClarCh00,def_int_yds,0,,,,,
player,201711190gnb,rav,ClarCh00,def_int_td,0,,,,,
player,201711190gnb,rav,ClarCh00,def_int_long,0,,,,,
player,201711190gnb,rav,ClarCh00,pass_defended,1,,,,,
player,201711190gnb,rav,ClarCh00,sacks,0.0,,,,,
player,201711190gnb,rav,ClarCh00,tackles_combined,0,,,,,
player,201711190gnb,rav,ClarCh00,tackles_solo,0,,,,,
player,201711190gnb,rav,ClarCh00,tackles_assists,0,,,,,
player,201711190gnb,rav,ClarCh00,tackles_loss,0,,,,,
player,201711190gnb,rav,ClarCh00,qb_hits,0,,,,,
player,201711190gnb,rav,ClarCh00,fumbles_rec,0,,,,,
player,201711190gnb,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,ClarCh00,fumbles_forced,0,,,,,
player,201711190gnb,rav,CollAl00,def_int,0,,,,,
player,201711190gnb,rav,CollAl00,def_int_yds,0,,,,,
player,201711190gnb,rav,CollAl00,def_int_td,0,,,,,
player,201711190gnb,rav,CollAl00,def_int_long,0,,,,,
player,201711190gnb,rav,CollAl00,pass_defended,0,,,,,
player,201711190gnb,rav,CollAl00,sacks,0.0,,,,,
player,201711190gnb,rav,CollAl00,tackles_combined,0,,,,,
player,201711190gnb,rav,CollAl00,tackles_solo,0,,,,,
player,201711190gnb,rav,CollAl00,tackles_assists,0,,,,,
player,201711190gnb,rav,CollAl00,tackles_loss,,,,,,
player,201711190gnb,rav,CollAl00,qb_hits,,,,,,
player,201711190gnb,rav,CollAl00,fumbles_rec,1,,,,,
player,201711190gnb,rav,CollAl00,fumbles_rec_yds,0,,,,,
player,201711190gnb,rav,CollAl00,fumbles_rec_td,0,,,,,
player,201711190gnb,rav,CollAl00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,ClinHa00,def_int,1,,,,,
player,201711190gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201711190gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201711190gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201711190gnb,gnb,ClinHa00,pass_defended,1,,,,,
player,201711190gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201711190gnb,gnb,ClinHa00,tackles_combined,5,,,,,
player,201711190gnb,gnb,ClinHa00,tackles_solo,5,,,,,
player,201711190gnb,gnb,ClinHa00,tackles_assists,0,,,,,
player,201711190gnb,gnb,ClinHa00,tackles_loss,0,,,,,
player,201711190gnb,gnb,ClinHa00,qb_hits,0,,,,,
player,201711190gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,FackKy00,def_int,0,,,,,
player,201711190gnb,gnb,FackKy00,def_int_yds,0,,,,,
player,201711190gnb,gnb,FackKy00,def_int_td,0,,,,,
player,201711190gnb,gnb,FackKy00,def_int_long,0,,,,,
player,201711190gnb,gnb,FackKy00,pass_defended,0,,,,,
player,201711190gnb,gnb,FackKy00,sacks,1.0,,,,,
player,201711190gnb,gnb,FackKy00,tackles_combined,5,,,,,
player,201711190gnb,gnb,FackKy00,tackles_solo,4,,,,,
player,201711190gnb,gnb,FackKy00,tackles_assists,1,,,,,
player,201711190gnb,gnb,FackKy00,tackles_loss,2,,,,,
player,201711190gnb,gnb,FackKy00,qb_hits,1,,,,,
player,201711190gnb,gnb,FackKy00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,FackKy00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,MattCl99,def_int,0,,,,,
player,201711190gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201711190gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201711190gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201711190gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201711190gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201711190gnb,gnb,MattCl99,tackles_combined,1,,,,,
player,201711190gnb,gnb,MattCl99,tackles_solo,1,,,,,
player,201711190gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201711190gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201711190gnb,gnb,MattCl99,qb_hits,1,,,,,
player,201711190gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201711190gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201711190gnb,gnb,LowrDe00,def_int,0,,,,,
player,201711190gnb,gnb,LowrDe00,def_int_yds,0,,,,,
player,201711190gnb,gnb,LowrDe00,def_int_td,0,,,,,
player,201711190gnb,gnb,LowrDe00,def_int_long,0,,,,,
player,201711190gnb,gnb,LowrDe00,pass_defended,0,,,,,
player,201711190gnb,gnb,LowrDe00,sacks,0.5,,,,,
player,201711190gnb,gnb,LowrDe00,tackles_combined,4,,,,,
player,201711190gnb,gnb,LowrDe00,tackles_solo,2,,,,,
player,201711190gnb,gnb,LowrDe00,tackles_assists,2,,,,,
player,201711190gnb,gnb,LowrDe00,tackles_loss,0,,,,,
player,201711190gnb,gnb,LowrDe00,qb_hits,1,,,,,
player,201711190gnb,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,BrooAh21,def_int,0,,,,,
player,201711190gnb,gnb,BrooAh21,def_int_yds,0,,,,,
player,201711190gnb,gnb,BrooAh21,def_int_td,0,,,,,
player,201711190gnb,gnb,BrooAh21,def_int_long,0,,,,,
player,201711190gnb,gnb,BrooAh21,pass_defended,0,,,,,
player,201711190gnb,gnb,BrooAh21,sacks,0.5,,,,,
player,201711190gnb,gnb,BrooAh21,tackles_combined,3,,,,,
player,201711190gnb,gnb,BrooAh21,tackles_solo,2,,,,,
player,201711190gnb,gnb,BrooAh21,tackles_assists,1,,,,,
player,201711190gnb,gnb,BrooAh21,tackles_loss,1,,,,,
player,201711190gnb,gnb,BrooAh21,qb_hits,1,,,,,
player,201711190gnb,gnb,BrooAh21,fumbles_rec,0,,,,,
player,201711190gnb,gnb,BrooAh21,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,BrooAh21,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,BrooAh21,fumbles_forced,0,,,,,
player,201711190gnb,gnb,MartBl01,def_int,0,,,,,
player,201711190gnb,gnb,MartBl01,def_int_yds,0,,,,,
player,201711190gnb,gnb,MartBl01,def_int_td,0,,,,,
player,201711190gnb,gnb,MartBl01,def_int_long,0,,,,,
player,201711190gnb,gnb,MartBl01,pass_defended,0,,,,,
player,201711190gnb,gnb,MartBl01,sacks,0.0,,,,,
player,201711190gnb,gnb,MartBl01,tackles_combined,8,,,,,
player,201711190gnb,gnb,MartBl01,tackles_solo,5,,,,,
player,201711190gnb,gnb,MartBl01,tackles_assists,3,,,,,
player,201711190gnb,gnb,MartBl01,tackles_loss,1,,,,,
player,201711190gnb,gnb,MartBl01,qb_hits,0,,,,,
player,201711190gnb,gnb,MartBl01,fumbles_rec,0,,,,,
player,201711190gnb,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,MartBl01,fumbles_forced,0,,,,,
player,201711190gnb,gnb,JoneJo06,def_int,0,,,,,
player,201711190gnb,gnb,JoneJo06,def_int_yds,0,,,,,
player,201711190gnb,gnb,JoneJo06,def_int_td,0,,,,,
player,201711190gnb,gnb,JoneJo06,def_int_long,0,,,,,
player,201711190gnb,gnb,JoneJo06,pass_defended,0,,,,,
player,201711190gnb,gnb,JoneJo06,sacks,0.0,,,,,
player,201711190gnb,gnb,JoneJo06,tackles_combined,7,,,,,
player,201711190gnb,gnb,JoneJo06,tackles_solo,6,,,,,
player,201711190gnb,gnb,JoneJo06,tackles_assists,1,,,,,
player,201711190gnb,gnb,JoneJo06,tackles_loss,0,,,,,
player,201711190gnb,gnb,JoneJo06,qb_hits,0,,,,,
player,201711190gnb,gnb,JoneJo06,fumbles_rec,0,,,,,
player,201711190gnb,gnb,JoneJo06,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,JoneJo06,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,JoneJo06,fumbles_forced,0,,,,,
player,201711190gnb,gnb,RyanJa00,def_int,0,,,,,
player,201711190gnb,gnb,RyanJa00,def_int_yds,0,,,,,
player,201711190gnb,gnb,RyanJa00,def_int_td,0,,,,,
player,201711190gnb,gnb,RyanJa00,def_int_long,0,,,,,
player,201711190gnb,gnb,RyanJa00,pass_defended,0,,,,,
player,201711190gnb,gnb,RyanJa00,sacks,0.0,,,,,
player,201711190gnb,gnb,RyanJa00,tackles_combined,7,,,,,
player,201711190gnb,gnb,RyanJa00,tackles_solo,7,,,,,
player,201711190gnb,gnb,RyanJa00,tackles_assists,0,,,,,
