game,2017,17,20171231,201712310atl,car,"Carolina Panthers",10,atl,"Atlanta Falcons",22
player,201712310atl,car,ArtiCa00,targets,0,,,,,
player,201712310atl,car,ArtiCa00,rec,0,,,,,
player,201712310atl,car,ArtiCa00,rec_yds,0,,,,,
player,201712310atl,car,ArtiCa00,rec_td,0,,,,,
player,201712310atl,car,ArtiCa00,rec_long,0,,,,,
player,201712310atl,car,ArtiCa00,fumbles,0,,,,,
player,201712310atl,car,ArtiCa00,fumbles_lost,0,,,,,
player,201712310atl,car,McCaCh01,pass_cmp,0,,,,,
player,201712310atl,car,McCaCh01,pass_att,0,,,,,
player,201712310atl,car,McCaCh01,pass_yds,0,,,,,
player,201712310atl,car,McCaCh01,pass_td,0,,,,,
player,201712310atl,car,McCaCh01,pass_int,0,,,,,
player,201712310atl,car,McCaCh01,pass_sacked,0,,,,,
player,201712310atl,car,McCaCh01,pass_sacked_yds,0,,,,,
player,201712310atl,car,McCaCh01,pass_long,0,,,,,
player,201712310atl,car,McCaCh01,pass_rating,,,,,,
player,201712310atl,car,McCaCh01,rush_att,6,,,,,
player,201712310atl,car,McCaCh01,rush_yds,14,,,,,
player,201712310atl,car,McCaCh01,rush_td,0,,,,,
player,201712310atl,car,McCaCh01,rush_long,8,,,,,
player,201712310atl,car,McCaCh01,targets,8,,,,,
player,201712310atl,car,McCaCh01,rec,5,,,,,
player,201712310atl,car,McCaCh01,rec_yds,40,,,,,
player,201712310atl,car,McCaCh01,rec_td,0,,,,,
player,201712310atl,car,McCaCh01,rec_long,20,,,,,
player,201712310atl,car,McCaCh01,fumbles,0,,,,,
player,201712310atl,car,McCaCh01,fumbles_lost,0,,,,,
player,201712310atl,car,FuncDe00,pass_cmp,0,,,,,
player,201712310atl,car,FuncDe00,pass_att,0,,,,,
player,201712310atl,car,FuncDe00,pass_yds,0,,,,,
player,201712310atl,car,FuncDe00,pass_td,0,,,,,
player,201712310atl,car,FuncDe00,pass_int,0,,,,,
player,201712310atl,car,FuncDe00,pass_sacked,0,,,,,
player,201712310atl,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201712310atl,car,FuncDe00,pass_long,0,,,,,
player,201712310atl,car,FuncDe00,pass_rating,,,,,,
player,201712310atl,car,FuncDe00,rush_att,0,,,,,
player,201712310atl,car,FuncDe00,rush_yds,0,,,,,
player,201712310atl,car,FuncDe00,rush_td,0,,,,,
player,201712310atl,car,FuncDe00,rush_long,0,,,,,
player,201712310atl,car,FuncDe00,targets,6,,,,,
player,201712310atl,car,FuncDe00,rec,2,,,,,
player,201712310atl,car,FuncDe00,rec_yds,48,,,,,
player,201712310atl,car,FuncDe00,rec_td,1,,,,,
player,201712310atl,car,FuncDe00,rec_long,44,,,,,
player,201712310atl,car,FuncDe00,fumbles,0,,,,,
player,201712310atl,car,FuncDe00,fumbles_lost,0,,,,,
player,201712310atl,car,BersBr00,pass_cmp,0,,,,,
player,201712310atl,car,BersBr00,pass_att,0,,,,,
player,201712310atl,car,BersBr00,pass_yds,0,,,,,
player,201712310atl,car,BersBr00,pass_td,0,,,,,
player,201712310atl,car,BersBr00,pass_int,0,,,,,
player,201712310atl,car,BersBr00,pass_sacked,0,,,,,
player,201712310atl,car,BersBr00,pass_sacked_yds,0,,,,,
player,201712310atl,car,BersBr00,pass_long,0,,,,,
player,201712310atl,car,BersBr00,pass_rating,,,,,,
player,201712310atl,car,BersBr00,rush_att,0,,,,,
player,201712310atl,car,BersBr00,rush_yds,0,,,,,
player,201712310atl,car,BersBr00,rush_td,0,,,,,
player,201712310atl,car,BersBr00,rush_long,0,,,,,
player,201712310atl,car,BersBr00,targets,4,,,,,
player,201712310atl,car,BersBr00,rec,2,,,,,
player,201712310atl,car,BersBr00,rec_yds,36,,,,,
player,201712310atl,car,BersBr00,rec_td,0,,,,,
player,201712310atl,car,BersBr00,rec_long,27,,,,,
player,201712310atl,car,BersBr00,fumbles,0,,,,,
player,201712310atl,car,BersBr00,fumbles_lost,0,,,,,
player,201712310atl,car,DickEd00,pass_cmp,0,,,,,
player,201712310atl,car,DickEd00,pass_att,0,,,,,
player,201712310atl,car,DickEd00,pass_yds,0,,,,,
player,201712310atl,car,DickEd00,pass_td,0,,,,,
player,201712310atl,car,DickEd00,pass_int,0,,,,,
player,201712310atl,car,DickEd00,pass_sacked,0,,,,,
player,201712310atl,car,DickEd00,pass_sacked_yds,0,,,,,
player,201712310atl,car,DickEd00,pass_long,0,,,,,
player,201712310atl,car,DickEd00,pass_rating,,,,,,
player,201712310atl,car,DickEd00,rush_att,0,,,,,
player,201712310atl,car,DickEd00,rush_yds,0,,,,,
player,201712310atl,car,DickEd00,rush_td,0,,,,,
player,201712310atl,car,DickEd00,rush_long,0,,,,,
player,201712310atl,car,DickEd00,targets,3,,,,,
player,201712310atl,car,DickEd00,rec,2,,,,,
player,201712310atl,car,DickEd00,rec_yds,22,,,,,
player,201712310atl,car,DickEd00,rec_td,0,,,,,
player,201712310atl,car,DickEd00,rec_long,11,,,,,
player,201712310atl,car,DickEd00,fumbles,0,,,,,
player,201712310atl,car,DickEd00,fumbles_lost,0,,,,,
player,201712310atl,car,OlseGr00,pass_cmp,0,,,,,
player,201712310atl,car,OlseGr00,pass_att,0,,,,,
player,201712310atl,car,OlseGr00,pass_yds,0,,,,,
player,201712310atl,car,OlseGr00,pass_td,0,,,,,
player,201712310atl,car,OlseGr00,pass_int,0,,,,,
player,201712310atl,car,OlseGr00,pass_sacked,0,,,,,
player,201712310atl,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201712310atl,car,OlseGr00,pass_long,0,,,,,
player,201712310atl,car,OlseGr00,pass_rating,,,,,,
player,201712310atl,car,OlseGr00,rush_att,0,,,,,
player,201712310atl,car,OlseGr00,rush_yds,0,,,,,
player,201712310atl,car,OlseGr00,rush_td,0,,,,,
player,201712310atl,car,OlseGr00,rush_long,0,,,,,
player,201712310atl,car,OlseGr00,targets,9,,,,,
player,201712310atl,car,OlseGr00,rec,1,,,,,
player,201712310atl,car,OlseGr00,rec_yds,10,,,,,
player,201712310atl,car,OlseGr00,rec_td,0,,,,,
player,201712310atl,car,OlseGr00,rec_long,10,,,,,
player,201712310atl,car,OlseGr00,fumbles,0,,,,,
player,201712310atl,car,OlseGr00,fumbles_lost,0,,,,,
player,201712310atl,car,WhitFo00,pass_cmp,0,,,,,
player,201712310atl,car,WhitFo00,pass_att,0,,,,,
player,201712310atl,car,WhitFo00,pass_yds,0,,,,,
player,201712310atl,car,WhitFo00,pass_td,0,,,,,
player,201712310atl,car,WhitFo00,pass_int,0,,,,,
player,201712310atl,car,WhitFo00,pass_sacked,0,,,,,
player,201712310atl,car,WhitFo00,pass_sacked_yds,0,,,,,
player,201712310atl,car,WhitFo00,pass_long,0,,,,,
player,201712310atl,car,WhitFo00,pass_rating,,,,,,
player,201712310atl,car,WhitFo00,rush_att,1,,,,,
player,201712310atl,car,WhitFo00,rush_yds,0,,,,,
player,201712310atl,car,WhitFo00,rush_td,0,,,,,
player,201712310atl,car,WhitFo00,rush_long,0,,,,,
player,201712310atl,car,WhitFo00,targets,1,,,,,
player,201712310atl,car,WhitFo00,rec,1,,,,,
player,201712310atl,car,WhitFo00,rec_yds,9,,,,,
player,201712310atl,car,WhitFo00,rec_td,0,,,,,
player,201712310atl,car,WhitFo00,rec_long,9,,,,,
player,201712310atl,car,WhitFo00,fumbles,0,,,,,
player,201712310atl,car,WhitFo00,fumbles_lost,0,,,,,
player,201712310atl,car,ClayKa00,pass_cmp,0,,,,,
player,201712310atl,car,ClayKa00,pass_att,0,,,,,
player,201712310atl,car,ClayKa00,pass_yds,0,,,,,
player,201712310atl,car,ClayKa00,pass_td,0,,,,,
player,201712310atl,car,ClayKa00,pass_int,0,,,,,
player,201712310atl,car,ClayKa00,pass_sacked,0,,,,,
player,201712310atl,car,ClayKa00,pass_sacked_yds,0,,,,,
player,201712310atl,car,ClayKa00,pass_long,0,,,,,
player,201712310atl,car,ClayKa00,pass_rating,,,,,,
player,201712310atl,car,ClayKa00,rush_att,1,,,,,
player,201712310atl,car,ClayKa00,rush_yds,-2,,,,,
player,201712310atl,car,ClayKa00,rush_td,0,,,,,
player,201712310atl,car,ClayKa00,rush_long,-2,,,,,
player,201712310atl,car,ClayKa00,targets,2,,,,,
player,201712310atl,car,ClayKa00,rec,1,,,,,
player,201712310atl,car,ClayKa00,rec_yds,15,,,,,
player,201712310atl,car,ClayKa00,rec_td,0,,,,,
player,201712310atl,car,ClayKa00,rec_long,15,,,,,
player,201712310atl,car,ClayKa00,fumbles,0,,,,,
player,201712310atl,car,ClayKa00,fumbles_lost,0,,,,,
player,201712310atl,atl,RyanMa00,pass_cmp,28,,,,,
player,201712310atl,atl,RyanMa00,pass_att,45,,,,,
player,201712310atl,atl,RyanMa00,pass_yds,317,,,,,
player,201712310atl,atl,RyanMa00,pass_td,1,,,,,
player,201712310atl,atl,RyanMa00,pass_int,0,,,,,
player,201712310atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201712310atl,atl,RyanMa00,pass_sacked_yds,6,,,,,
player,201712310atl,atl,RyanMa00,pass_long,27,,,,,
player,201712310atl,atl,RyanMa00,pass_rating,90.7,,,,,
player,201712310atl,atl,RyanMa00,rush_att,3,,,,,
player,201712310atl,atl,RyanMa00,rush_yds,14,,,,,
player,201712310atl,atl,RyanMa00,rush_td,0,,,,,
player,201712310atl,atl,RyanMa00,rush_long,13,,,,,
player,201712310atl,atl,RyanMa00,targets,0,,,,,
player,201712310atl,atl,RyanMa00,rec,0,,,,,
player,201712310atl,atl,RyanMa00,rec_yds,0,,,,,
player,201712310atl,atl,RyanMa00,rec_td,0,,,,,
player,201712310atl,atl,RyanMa00,rec_long,0,,,,,
player,201712310atl,atl,RyanMa00,fumbles,0,,,,,
player,201712310atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201712310atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201712310atl,atl,FreeDe00,pass_att,0,,,,,
player,201712310atl,atl,FreeDe00,pass_yds,0,,,,,
player,201712310atl,atl,FreeDe00,pass_td,0,,,,,
player,201712310atl,atl,FreeDe00,pass_int,0,,,,,
player,201712310atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201712310atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201712310atl,atl,FreeDe00,pass_long,0,,,,,
player,201712310atl,atl,FreeDe00,pass_rating,,,,,,
player,201712310atl,atl,FreeDe00,rush_att,11,,,,,
player,201712310atl,atl,FreeDe00,rush_yds,23,,,,,
player,201712310atl,atl,FreeDe00,rush_td,0,,,,,
player,201712310atl,atl,FreeDe00,rush_long,5,,,,,
player,201712310atl,atl,FreeDe00,targets,11,,,,,
player,201712310atl,atl,FreeDe00,rec,9,,,,,
player,201712310atl,atl,FreeDe00,rec_yds,85,,,,,
player,201712310atl,atl,FreeDe00,rec_td,1,,,,,
player,201712310atl,atl,FreeDe00,rec_long,26,,,,,
player,201712310atl,atl,FreeDe00,fumbles,0,,,,,
player,201712310atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201712310atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201712310atl,atl,ColeTe01,pass_att,0,,,,,
player,201712310atl,atl,ColeTe01,pass_yds,0,,,,,
player,201712310atl,atl,ColeTe01,pass_td,0,,,,,
player,201712310atl,atl,ColeTe01,pass_int,0,,,,,
player,201712310atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201712310atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201712310atl,atl,ColeTe01,pass_long,0,,,,,
player,201712310atl,atl,ColeTe01,pass_rating,,,,,,
player,201712310atl,atl,ColeTe01,rush_att,11,,,,,
player,201712310atl,atl,ColeTe01,rush_yds,23,,,,,
player,201712310atl,atl,ColeTe01,rush_td,0,,,,,
player,201712310atl,atl,ColeTe01,rush_long,6,,,,,
player,201712310atl,atl,ColeTe01,targets,2,,,,,
player,201712310atl,atl,ColeTe01,rec,2,,,,,
player,201712310atl,atl,ColeTe01,rec_yds,14,,,,,
player,201712310atl,atl,ColeTe01,rec_td,0,,,,,
player,201712310atl,atl,ColeTe01,rec_long,12,,,,,
player,201712310atl,atl,ColeTe01,fumbles,0,,,,,
player,201712310atl,atl,ColeTe01,fumbles_lost,0,,,,,
player,201712310atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201712310atl,atl,JoneJu02,pass_att,0,,,,,
player,201712310atl,atl,JoneJu02,pass_yds,0,,,,,
player,201712310atl,atl,JoneJu02,pass_td,0,,,,,
player,201712310atl,atl,JoneJu02,pass_int,0,,,,,
player,201712310atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201712310atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201712310atl,atl,JoneJu02,pass_long,0,,,,,
player,201712310atl,atl,JoneJu02,pass_rating,,,,,,
player,201712310atl,atl,JoneJu02,rush_att,0,,,,,
player,201712310atl,atl,JoneJu02,rush_yds,0,,,,,
player,201712310atl,atl,JoneJu02,rush_td,0,,,,,
player,201712310atl,atl,JoneJu02,rush_long,0,,,,,
player,201712310atl,atl,JoneJu02,targets,11,,,,,
player,201712310atl,atl,JoneJu02,rec,5,,,,,
player,201712310atl,atl,JoneJu02,rec_yds,80,,,,,
player,201712310atl,atl,JoneJu02,rec_td,0,,,,,
player,201712310atl,atl,JoneJu02,rec_long,27,,,,,
player,201712310atl,atl,JoneJu02,fumbles,0,,,,,
player,201712310atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201712310atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201712310atl,atl,SanuMo00,pass_att,0,,,,,
player,201712310atl,atl,SanuMo00,pass_yds,0,,,,,
player,201712310atl,atl,SanuMo00,pass_td,0,,,,,
player,201712310atl,atl,SanuMo00,pass_int,0,,,,,
player,201712310atl,atl,SanuMo00,pass_sacked,0,,,,,
player,201712310atl,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201712310atl,atl,SanuMo00,pass_long,0,,,,,
player,201712310atl,atl,SanuMo00,pass_rating,,,,,,
player,201712310atl,atl,SanuMo00,rush_att,1,,,,,
player,201712310atl,atl,SanuMo00,rush_yds,0,,,,,
player,201712310atl,atl,SanuMo00,rush_td,0,,,,,
player,201712310atl,atl,SanuMo00,rush_long,0,,,,,
player,201712310atl,atl,SanuMo00,targets,11,,,,,
player,201712310atl,atl,SanuMo00,rec,7,,,,,
player,201712310atl,atl,SanuMo00,rec_yds,71,,,,,
player,201712310atl,atl,SanuMo00,rec_td,0,,,,,
player,201712310atl,atl,SanuMo00,rec_long,18,,,,,
player,201712310atl,atl,SanuMo00,fumbles,0,,,,,
player,201712310atl,atl,SanuMo00,fumbles_lost,0,,,,,
player,201712310atl,atl,HoopAu00,pass_cmp,0,,,,,
player,201712310atl,atl,HoopAu00,pass_att,0,,,,,
player,201712310atl,atl,HoopAu00,pass_yds,0,,,,,
player,201712310atl,atl,HoopAu00,pass_td,0,,,,,
player,201712310atl,atl,HoopAu00,pass_int,0,,,,,
player,201712310atl,atl,HoopAu00,pass_sacked,0,,,,,
player,201712310atl,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201712310atl,atl,HoopAu00,pass_long,0,,,,,
player,201712310atl,atl,HoopAu00,pass_rating,,,,,,
player,201712310atl,atl,HoopAu00,rush_att,0,,,,,
player,201712310atl,atl,HoopAu00,rush_yds,0,,,,,
player,201712310atl,atl,HoopAu00,rush_td,0,,,,,
player,201712310atl,atl,HoopAu00,rush_long,0,,,,,
player,201712310atl,atl,HoopAu00,targets,3,,,,,
player,201712310atl,atl,HoopAu00,rec,3,,,,,
player,201712310atl,atl,HoopAu00,rec_yds,35,,,,,
player,201712310atl,atl,HoopAu00,rec_td,0,,,,,
player,201712310atl,atl,HoopAu00,rec_long,24,,,,,
player,201712310atl,atl,HoopAu00,fumbles,0,,,,,
player,201712310atl,atl,HoopAu00,fumbles_lost,0,,,,,
player,201712310atl,atl,HardJu00,pass_cmp,0,,,,,
player,201712310atl,atl,HardJu00,pass_att,0,,,,,
player,201712310atl,atl,HardJu00,pass_yds,0,,,,,
player,201712310atl,atl,HardJu00,pass_td,0,,,,,
player,201712310atl,atl,HardJu00,pass_int,0,,,,,
player,201712310atl,atl,HardJu00,pass_sacked,0,,,,,
player,201712310atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201712310atl,atl,HardJu00,pass_long,0,,,,,
player,201712310atl,atl,HardJu00,pass_rating,,,,,,
player,201712310atl,atl,HardJu00,rush_att,0,,,,,
player,201712310atl,atl,HardJu00,rush_yds,0,,,,,
player,201712310atl,atl,HardJu00,rush_td,0,,,,,
player,201712310atl,atl,HardJu00,rush_long,0,,,,,
player,201712310atl,atl,HardJu00,targets,3,,,,,
player,201712310atl,atl,HardJu00,rec,2,,,,,
player,201712310atl,atl,HardJu00,rec_yds,32,,,,,
player,201712310atl,atl,HardJu00,rec_td,0,,,,,
player,201712310atl,atl,HardJu00,rec_long,17,,,,,
player,201712310atl,atl,HardJu00,fumbles,1,,,,,
player,201712310atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201712310atl,atl,GabrTa00,pass_cmp,0,,,,,
player,201712310atl,atl,GabrTa00,pass_att,0,,,,,
player,201712310atl,atl,GabrTa00,pass_yds,0,,,,,
player,201712310atl,atl,GabrTa00,pass_td,0,,,,,
player,201712310atl,atl,GabrTa00,pass_int,0,,,,,
player,201712310atl,atl,GabrTa00,pass_sacked,0,,,,,
player,201712310atl,atl,GabrTa00,pass_sacked_yds,0,,,,,
player,201712310atl,atl,GabrTa00,pass_long,0,,,,,
player,201712310atl,atl,GabrTa00,pass_rating,,,,,,
player,201712310atl,atl,GabrTa00,rush_att,0,,,,,
player,201712310atl,atl,GabrTa00,rush_yds,0,,,,,
player,201712310atl,atl,GabrTa00,rush_td,0,,,,,
player,201712310atl,atl,GabrTa00,rush_long,0,,,,,
player,201712310atl,atl,GabrTa00,targets,1,,,,,
player,201712310atl,atl,GabrTa00,rec,0,,,,,
player,201712310atl,atl,GabrTa00,rec_yds,0,,,,,
player,201712310atl,atl,GabrTa00,rec_td,0,,,,,
player,201712310atl,atl,GabrTa00,rec_long,0,,,,,
player,201712310atl,atl,GabrTa00,fumbles,0,,,,,
player,201712310atl,atl,GabrTa00,fumbles_lost,0,,,,,
player,201712310atl,car,KuecLu00,def_int,0,,,,,
player,201712310atl,car,KuecLu00,def_int_yds,0,,,,,
player,201712310atl,car,KuecLu00,def_int_td,0,,,,,
player,201712310atl,car,KuecLu00,def_int_long,0,,,,,
player,201712310atl,car,KuecLu00,pass_defended,1,,,,,
player,201712310atl,car,KuecLu00,sacks,0.5,,,,,
player,201712310atl,car,KuecLu00,tackles_combined,10,,,,,
player,201712310atl,car,KuecLu00,tackles_solo,8,,,,,
player,201712310atl,car,KuecLu00,tackles_assists,2,,,,,
player,201712310atl,car,KuecLu00,tackles_loss,1,,,,,
player,201712310atl,car,KuecLu00,qb_hits,1,,,,,
player,201712310atl,car,KuecLu00,fumbles_rec,0,,,,,
player,201712310atl,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201712310atl,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201712310atl,car,KuecLu00,fumbles_forced,0,,,,,
player,201712310atl,car,AddiMa00,def_int,0,,,,,
player,201712310atl,car,AddiMa00,def_int_yds,0,,,,,
player,201712310atl,car,AddiMa00,def_int_td,0,,,,,
player,201712310atl,car,AddiMa00,def_int_long,0,,,,,
player,201712310atl,car,AddiMa00,pass_defended,0,,,,,
player,201712310atl,car,AddiMa00,sacks,0.5,,,,,
player,201712310atl,car,AddiMa00,tackles_combined,2,,,,,
player,201712310atl,car,AddiMa00,tackles_solo,1,,,,,
player,201712310atl,car,AddiMa00,tackles_assists,1,,,,,
player,201712310atl,car,AddiMa00,tackles_loss,0,,,,,
player,201712310atl,car,AddiMa00,qb_hits,1,,,,,
player,201712310atl,car,AddiMa00,fumbles_rec,0,,,,,
player,201712310atl,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201712310atl,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201712310atl,car,AddiMa00,fumbles_forced,0,,,,,
player,201712310atl,car,DaviTh20,def_int,0,,,,,
player,201712310atl,car,DaviTh20,def_int_yds,0,,,,,
player,201712310atl,car,DaviTh20,def_int_td,0,,,,,
player,201712310atl,car,DaviTh20,def_int_long,0,,,,,
player,201712310atl,car,DaviTh20,pass_defended,0,,,,,
player,201712310atl,car,DaviTh20,sacks,0.0,,,,,
player,201712310atl,car,DaviTh20,tackles_combined,10,,,,,
player,201712310atl,car,DaviTh20,tackles_solo,8,,,,,
player,201712310atl,car,DaviTh20,tackles_assists,2,,,,,
player,201712310atl,car,DaviTh20,tackles_loss,0,,,,,
player,201712310atl,car,DaviTh20,qb_hits,0,,,,,
player,201712310atl,car,DaviTh20,fumbles_rec,0,,,,,
player,201712310atl,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201712310atl,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201712310atl,car,DaviTh20,fumbles_forced,0,,,,,
player,201712310atl,car,WorlDa00,def_int,0,,,,,
player,201712310atl,car,WorlDa00,def_int_yds,0,,,,,
player,201712310atl,car,WorlDa00,def_int_td,0,,,,,
player,201712310atl,car,WorlDa00,def_int_long,0,,,,,
player,201712310atl,car,WorlDa00,pass_defended,0,,,,,
player,201712310atl,car,WorlDa00,sacks,0.0,,,,,
player,201712310atl,car,WorlDa00,tackles_combined,7,,,,,
player,201712310atl,car,WorlDa00,tackles_solo,5,,,,,
player,201712310atl,car,WorlDa00,tackles_assists,2,,,,,
player,201712310atl,car,WorlDa00,tackles_loss,2,,,,,
player,201712310atl,car,WorlDa00,qb_hits,0,,,,,
player,201712310atl,car,WorlDa00,fumbles_rec,0,,,,,
player,201712310atl,car,WorlDa00,fumbles_rec_yds,0,,,,,
player,201712310atl,car,WorlDa00,fumbles_rec_td,0,,,,,
player,201712310atl,car,WorlDa00,fumbles_forced,0,,,,,
player,201712310atl,car,ThomSh01,def_int,0,,,,,
player,201712310atl,car,ThomSh01,def_int_yds,0,,,,,
player,201712310atl,car,ThomSh01,def_int_td,0,,,,,
player,201712310atl,car,ThomSh01,def_int_long,0,,,,,
player,201712310atl,car,ThomSh01,pass_defended,0,,,,,
player,201712310atl,car,ThomSh01,sacks,0.0,,,,,
player,201712310atl,car,ThomSh01,tackles_combined,6,,,,,
player,201712310atl,car,ThomSh01,tackles_solo,4,,,,,
player,201712310atl,car,ThomSh01,tackles_assists,2,,,,,
player,201712310atl,car,ThomSh01,tackles_loss,0,,,,,
player,201712310atl,car,ThomSh01,qb_hits,0,,,,,
player,201712310atl,car,ThomSh01,fumbles_rec,0,,,,,
player,201712310atl,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201712310atl,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201712310atl,car,ThomSh01,fumbles_forced,0,,,,,
player,201712310atl,car,AdamMi21,def_int,0,,,,,
player,201712310atl,car,AdamMi21,def_int_yds,0,,,,,
player,201712310atl,car,AdamMi21,def_int_td,0,,,,,
player,201712310atl,car,AdamMi21,def_int_long,0,,,,,
player,201712310atl,car,AdamMi21,pass_defended,2,,,,,
player,201712310atl,car,AdamMi21,sacks,0.0,,,,,
player,201712310atl,car,AdamMi21,tackles_combined,5,,,,,
player,201712310atl,car,AdamMi21,tackles_solo,5,,,,,
player,201712310atl,car,AdamMi21,tackles_assists,0,,,,,
player,201712310atl,car,AdamMi21,tackles_loss,0,,,,,
player,201712310atl,car,AdamMi21,qb_hits,0,,,,,
player,201712310atl,car,AdamMi21,fumbles_rec,0,,,,,
player,201712310atl,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201712310atl,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201712310atl,car,AdamMi21,fumbles_forced,1,,,,,
player,201712310atl,car,BradJa00,def_int,0,,,,,
player,201712310atl,car,BradJa00,def_int_yds,0,,,,,
player,201712310atl,car,BradJa00,def_int_td,0,,,,,
player,201712310atl,car,BradJa00,def_int_long,0,,,,,
player,201712310atl,car,BradJa00,pass_defended,0,,,,,
player,201712310atl,car,BradJa00,sacks,0.0,,,,,
player,201712310atl,car,BradJa00,tackles_combined,5,,,,,
