game,2017,15,20171217,201712170nyg,phi,"Philadelphia Eagles",34,nyg,"New York Giants",29
player,201712170nyg,phi,AjayJa00,targets,2,,,,,
player,201712170nyg,phi,AjayJa00,rec,2,,,,,
player,201712170nyg,phi,AjayJa00,rec_yds,40,,,,,
player,201712170nyg,phi,AjayJa00,rec_td,0,,,,,
player,201712170nyg,phi,AjayJa00,rec_long,32,,,,,
player,201712170nyg,phi,AjayJa00,fumbles,0,,,,,
player,201712170nyg,phi,AjayJa00,fumbles_lost,0,,,,,
player,201712170nyg,phi,BarnKe00,pass_cmp,0,,,,,
player,201712170nyg,phi,BarnKe00,pass_att,0,,,,,
player,201712170nyg,phi,BarnKe00,pass_yds,0,,,,,
player,201712170nyg,phi,BarnKe00,pass_td,0,,,,,
player,201712170nyg,phi,BarnKe00,pass_int,0,,,,,
player,201712170nyg,phi,BarnKe00,pass_sacked,0,,,,,
player,201712170nyg,phi,BarnKe00,pass_sacked_yds,0,,,,,
player,201712170nyg,phi,BarnKe00,pass_long,0,,,,,
player,201712170nyg,phi,BarnKe00,pass_rating,,,,,,
player,201712170nyg,phi,BarnKe00,rush_att,2,,,,,
player,201712170nyg,phi,BarnKe00,rush_yds,21,,,,,
player,201712170nyg,phi,BarnKe00,rush_td,0,,,,,
player,201712170nyg,phi,BarnKe00,rush_long,18,,,,,
player,201712170nyg,phi,BarnKe00,targets,0,,,,,
player,201712170nyg,phi,BarnKe00,rec,0,,,,,
player,201712170nyg,phi,BarnKe00,rec_yds,0,,,,,
player,201712170nyg,phi,BarnKe00,rec_td,0,,,,,
player,201712170nyg,phi,BarnKe00,rec_long,0,,,,,
player,201712170nyg,phi,BarnKe00,fumbles,0,,,,,
player,201712170nyg,phi,BarnKe00,fumbles_lost,0,,,,,
player,201712170nyg,phi,BlouLe00,pass_cmp,0,,,,,
player,201712170nyg,phi,BlouLe00,pass_att,0,,,,,
player,201712170nyg,phi,BlouLe00,pass_yds,0,,,,,
player,201712170nyg,phi,BlouLe00,pass_td,0,,,,,
player,201712170nyg,phi,BlouLe00,pass_int,0,,,,,
player,201712170nyg,phi,BlouLe00,pass_sacked,0,,,,,
player,201712170nyg,phi,BlouLe00,pass_sacked_yds,0,,,,,
player,201712170nyg,phi,BlouLe00,pass_long,0,,,,,
player,201712170nyg,phi,BlouLe00,pass_rating,,,,,,
player,201712170nyg,phi,BlouLe00,rush_att,7,,,,,
player,201712170nyg,phi,BlouLe00,rush_yds,21,,,,,
player,201712170nyg,phi,BlouLe00,rush_td,0,,,,,
player,201712170nyg,phi,BlouLe00,rush_long,7,,,,,
player,201712170nyg,phi,BlouLe00,targets,0,,,,,
player,201712170nyg,phi,BlouLe00,rec,0,,,,,
player,201712170nyg,phi,BlouLe00,rec_yds,0,,,,,
player,201712170nyg,phi,BlouLe00,rec_td,0,,,,,
player,201712170nyg,phi,BlouLe00,rec_long,0,,,,,
player,201712170nyg,phi,BlouLe00,fumbles,0,,,,,
player,201712170nyg,phi,BlouLe00,fumbles_lost,0,,,,,
player,201712170nyg,phi,ClemCo00,pass_cmp,0,,,,,
player,201712170nyg,phi,ClemCo00,pass_att,0,,,,,
player,201712170nyg,phi,ClemCo00,pass_yds,0,,,,,
player,201712170nyg,phi,ClemCo00,pass_td,0,,,,,
player,201712170nyg,phi,ClemCo00,pass_int,0,,,,,
player,201712170nyg,phi,ClemCo00,pass_sacked,0,,,,,
player,201712170nyg,phi,ClemCo00,pass_sacked_yds,0,,,,,
player,201712170nyg,phi,ClemCo00,pass_long,0,,,,,
player,201712170nyg,phi,ClemCo00,pass_rating,,,,,,
player,201712170nyg,phi,ClemCo00,rush_att,4,,,,,
player,201712170nyg,phi,ClemCo00,rush_yds,17,,,,,
player,201712170nyg,phi,ClemCo00,rush_td,0,,,,,
player,201712170nyg,phi,ClemCo00,rush_long,10,,,,,
player,201712170nyg,phi,ClemCo00,targets,1,,,,,
player,201712170nyg,phi,ClemCo00,rec,1,,,,,
player,201712170nyg,phi,ClemCo00,rec_yds,1,,,,,
player,201712170nyg,phi,ClemCo00,rec_td,0,,,,,
player,201712170nyg,phi,ClemCo00,rec_long,1,,,,,
player,201712170nyg,phi,ClemCo00,fumbles,0,,,,,
player,201712170nyg,phi,ClemCo00,fumbles_lost,0,,,,,
player,201712170nyg,phi,AghoNe00,pass_cmp,0,,,,,
player,201712170nyg,phi,AghoNe00,pass_att,0,,,,,
player,201712170nyg,phi,AghoNe00,pass_yds,0,,,,,
player,201712170nyg,phi,AghoNe00,pass_td,0,,,,,
player,201712170nyg,phi,AghoNe00,pass_int,0,,,,,
player,201712170nyg,phi,AghoNe00,pass_sacked,0,,,,,
player,201712170nyg,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201712170nyg,phi,AghoNe00,pass_long,0,,,,,
player,201712170nyg,phi,AghoNe00,pass_rating,,,,,,
player,201712170nyg,phi,AghoNe00,rush_att,0,,,,,
player,201712170nyg,phi,AghoNe00,rush_yds,0,,,,,
player,201712170nyg,phi,AghoNe00,rush_td,0,,,,,
player,201712170nyg,phi,AghoNe00,rush_long,0,,,,,
player,201712170nyg,phi,AghoNe00,targets,9,,,,,
player,201712170nyg,phi,AghoNe00,rec,7,,,,,
player,201712170nyg,phi,AghoNe00,rec_yds,59,,,,,
player,201712170nyg,phi,AghoNe00,rec_td,1,,,,,
player,201712170nyg,phi,AghoNe00,rec_long,16,,,,,
player,201712170nyg,phi,AghoNe00,fumbles,0,,,,,
player,201712170nyg,phi,AghoNe00,fumbles_lost,0,,,,,
player,201712170nyg,phi,ErtzZa00,pass_cmp,0,,,,,
player,201712170nyg,phi,ErtzZa00,pass_att,0,,,,,
player,201712170nyg,phi,ErtzZa00,pass_yds,0,,,,,
player,201712170nyg,phi,ErtzZa00,pass_td,0,,,,,
player,201712170nyg,phi,ErtzZa00,pass_int,0,,,,,
player,201712170nyg,phi,ErtzZa00,pass_sacked,0,,,,,
player,201712170nyg,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201712170nyg,phi,ErtzZa00,pass_long,0,,,,,
player,201712170nyg,phi,ErtzZa00,pass_rating,,,,,,
player,201712170nyg,phi,ErtzZa00,rush_att,0,,,,,
player,201712170nyg,phi,ErtzZa00,rush_yds,0,,,,,
player,201712170nyg,phi,ErtzZa00,rush_td,0,,,,,
player,201712170nyg,phi,ErtzZa00,rush_long,0,,,,,
player,201712170nyg,phi,ErtzZa00,targets,9,,,,,
player,201712170nyg,phi,ErtzZa00,rec,6,,,,,
player,201712170nyg,phi,ErtzZa00,rec_yds,56,,,,,
player,201712170nyg,phi,ErtzZa00,rec_td,1,,,,,
player,201712170nyg,phi,ErtzZa00,rec_long,17,,,,,
player,201712170nyg,phi,ErtzZa00,fumbles,0,,,,,
player,201712170nyg,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201712170nyg,phi,JeffAl00,pass_cmp,0,,,,,
player,201712170nyg,phi,JeffAl00,pass_att,0,,,,,
player,201712170nyg,phi,JeffAl00,pass_yds,0,,,,,
player,201712170nyg,phi,JeffAl00,pass_td,0,,,,,
player,201712170nyg,phi,JeffAl00,pass_int,0,,,,,
player,201712170nyg,phi,JeffAl00,pass_sacked,0,,,,,
player,201712170nyg,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201712170nyg,phi,JeffAl00,pass_long,0,,,,,
player,201712170nyg,phi,JeffAl00,pass_rating,,,,,,
player,201712170nyg,phi,JeffAl00,rush_att,0,,,,,
player,201712170nyg,phi,JeffAl00,rush_yds,0,,,,,
player,201712170nyg,phi,JeffAl00,rush_td,0,,,,,
player,201712170nyg,phi,JeffAl00,rush_long,0,,,,,
player,201712170nyg,phi,JeffAl00,targets,10,,,,,
player,201712170nyg,phi,JeffAl00,rec,4,,,,,
player,201712170nyg,phi,JeffAl00,rec_yds,49,,,,,
player,201712170nyg,phi,JeffAl00,rec_td,1,,,,,
player,201712170nyg,phi,JeffAl00,rec_long,19,,,,,
player,201712170nyg,phi,JeffAl00,fumbles,0,,,,,
player,201712170nyg,phi,JeffAl00,fumbles_lost,0,,,,,
player,201712170nyg,phi,SmitTo02,pass_cmp,0,,,,,
player,201712170nyg,phi,SmitTo02,pass_att,0,,,,,
player,201712170nyg,phi,SmitTo02,pass_yds,0,,,,,
player,201712170nyg,phi,SmitTo02,pass_td,0,,,,,
player,201712170nyg,phi,SmitTo02,pass_int,0,,,,,
player,201712170nyg,phi,SmitTo02,pass_sacked,0,,,,,
player,201712170nyg,phi,SmitTo02,pass_sacked_yds,0,,,,,
player,201712170nyg,phi,SmitTo02,pass_long,0,,,,,
player,201712170nyg,phi,SmitTo02,pass_rating,,,,,,
player,201712170nyg,phi,SmitTo02,rush_att,0,,,,,
player,201712170nyg,phi,SmitTo02,rush_yds,0,,,,,
player,201712170nyg,phi,SmitTo02,rush_td,0,,,,,
player,201712170nyg,phi,SmitTo02,rush_long,0,,,,,
player,201712170nyg,phi,SmitTo02,targets,3,,,,,
player,201712170nyg,phi,SmitTo02,rec,2,,,,,
player,201712170nyg,phi,SmitTo02,rec_yds,17,,,,,
player,201712170nyg,phi,SmitTo02,rec_td,0,,,,,
player,201712170nyg,phi,SmitTo02,rec_long,10,,,,,
player,201712170nyg,phi,SmitTo02,fumbles,0,,,,,
player,201712170nyg,phi,SmitTo02,fumbles_lost,0,,,,,
player,201712170nyg,phi,BurtTr01,pass_cmp,0,,,,,
player,201712170nyg,phi,BurtTr01,pass_att,0,,,,,
player,201712170nyg,phi,BurtTr01,pass_yds,0,,,,,
player,201712170nyg,phi,BurtTr01,pass_td,0,,,,,
player,201712170nyg,phi,BurtTr01,pass_int,0,,,,,
player,201712170nyg,phi,BurtTr01,pass_sacked,0,,,,,
player,201712170nyg,phi,BurtTr01,pass_sacked_yds,0,,,,,
player,201712170nyg,phi,BurtTr01,pass_long,0,,,,,
player,201712170nyg,phi,BurtTr01,pass_rating,,,,,,
player,201712170nyg,phi,BurtTr01,rush_att,0,,,,,
player,201712170nyg,phi,BurtTr01,rush_yds,0,,,,,
player,201712170nyg,phi,BurtTr01,rush_td,0,,,,,
player,201712170nyg,phi,BurtTr01,rush_long,0,,,,,
player,201712170nyg,phi,BurtTr01,targets,2,,,,,
player,201712170nyg,phi,BurtTr01,rec,2,,,,,
player,201712170nyg,phi,BurtTr01,rec_yds,15,,,,,
player,201712170nyg,phi,BurtTr01,rec_td,1,,,,,
player,201712170nyg,phi,BurtTr01,rec_long,13,,,,,
player,201712170nyg,phi,BurtTr01,fumbles,0,,,,,
player,201712170nyg,phi,BurtTr01,fumbles_lost,0,,,,,
player,201712170nyg,phi,HollMa00,pass_cmp,0,,,,,
player,201712170nyg,phi,HollMa00,pass_att,0,,,,,
player,201712170nyg,phi,HollMa00,pass_yds,0,,,,,
player,201712170nyg,phi,HollMa00,pass_td,0,,,,,
player,201712170nyg,phi,HollMa00,pass_int,0,,,,,
player,201712170nyg,phi,HollMa00,pass_sacked,0,,,,,
player,201712170nyg,phi,HollMa00,pass_sacked_yds,0,,,,,
player,201712170nyg,phi,HollMa00,pass_long,0,,,,,
player,201712170nyg,phi,HollMa00,pass_rating,,,,,,
player,201712170nyg,phi,HollMa00,rush_att,0,,,,,
player,201712170nyg,phi,HollMa00,rush_yds,0,,,,,
player,201712170nyg,phi,HollMa00,rush_td,0,,,,,
player,201712170nyg,phi,HollMa00,rush_long,0,,,,,
player,201712170nyg,phi,HollMa00,targets,1,,,,,
player,201712170nyg,phi,HollMa00,rec,0,,,,,
player,201712170nyg,phi,HollMa00,rec_yds,0,,,,,
player,201712170nyg,phi,HollMa00,rec_td,0,,,,,
player,201712170nyg,phi,HollMa00,rec_long,0,,,,,
player,201712170nyg,phi,HollMa00,fumbles,0,,,,,
player,201712170nyg,phi,HollMa00,fumbles_lost,0,,,,,
player,201712170nyg,nyg,MannEl00,pass_cmp,37,,,,,
player,201712170nyg,nyg,MannEl00,pass_att,57,,,,,
player,201712170nyg,nyg,MannEl00,pass_yds,434,,,,,
player,201712170nyg,nyg,MannEl00,pass_td,3,,,,,
player,201712170nyg,nyg,MannEl00,pass_int,1,,,,,
player,201712170nyg,nyg,MannEl00,pass_sacked,1,,,,,
player,201712170nyg,nyg,MannEl00,pass_sacked_yds,5,,,,,
player,201712170nyg,nyg,MannEl00,pass_long,67,,,,,
player,201712170nyg,nyg,MannEl00,pass_rating,98.1,,,,,
player,201712170nyg,nyg,MannEl00,rush_att,0,,,,,
player,201712170nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201712170nyg,nyg,MannEl00,rush_td,0,,,,,
player,201712170nyg,nyg,MannEl00,rush_long,0,,,,,
player,201712170nyg,nyg,MannEl00,targets,0,,,,,
player,201712170nyg,nyg,MannEl00,rec,0,,,,,
player,201712170nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201712170nyg,nyg,MannEl00,rec_td,0,,,,,
player,201712170nyg,nyg,MannEl00,rec_long,0,,,,,
player,201712170nyg,nyg,MannEl00,fumbles,0,,,,,
player,201712170nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201712170nyg,nyg,GallWa00,pass_cmp,0,,,,,
player,201712170nyg,nyg,GallWa00,pass_att,0,,,,,
player,201712170nyg,nyg,GallWa00,pass_yds,0,,,,,
player,201712170nyg,nyg,GallWa00,pass_td,0,,,,,
player,201712170nyg,nyg,GallWa00,pass_int,0,,,,,
player,201712170nyg,nyg,GallWa00,pass_sacked,0,,,,,
player,201712170nyg,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201712170nyg,nyg,GallWa00,pass_long,0,,,,,
player,201712170nyg,nyg,GallWa00,pass_rating,,,,,,
player,201712170nyg,nyg,GallWa00,rush_att,8,,,,,
player,201712170nyg,nyg,GallWa00,rush_yds,39,,,,,
player,201712170nyg,nyg,GallWa00,rush_td,0,,,,,
player,201712170nyg,nyg,GallWa00,rush_long,11,,,,,
player,201712170nyg,nyg,GallWa00,targets,7,,,,,
player,201712170nyg,nyg,GallWa00,rec,6,,,,,
player,201712170nyg,nyg,GallWa00,rec_yds,40,,,,,
player,201712170nyg,nyg,GallWa00,rec_td,0,,,,,
player,201712170nyg,nyg,GallWa00,rec_long,11,,,,,
player,201712170nyg,nyg,GallWa00,fumbles,0,,,,,
player,201712170nyg,nyg,GallWa00,fumbles_lost,0,,,,,
player,201712170nyg,nyg,VereSh00,pass_cmp,0,,,,,
player,201712170nyg,nyg,VereSh00,pass_att,0,,,,,
player,201712170nyg,nyg,VereSh00,pass_yds,0,,,,,
player,201712170nyg,nyg,VereSh00,pass_td,0,,,,,
player,201712170nyg,nyg,VereSh00,pass_int,0,,,,,
player,201712170nyg,nyg,VereSh00,pass_sacked,0,,,,,
player,201712170nyg,nyg,VereSh00,pass_sacked_yds,0,,,,,
player,201712170nyg,nyg,VereSh00,pass_long,0,,,,,
player,201712170nyg,nyg,VereSh00,pass_rating,,,,,,
player,201712170nyg,nyg,VereSh00,rush_att,5,,,,,
player,201712170nyg,nyg,VereSh00,rush_yds,15,,,,,
player,201712170nyg,nyg,VereSh00,rush_td,0,,,,,
player,201712170nyg,nyg,VereSh00,rush_long,17,,,,,
player,201712170nyg,nyg,VereSh00,targets,5,,,,,
player,201712170nyg,nyg,VereSh00,rec,5,,,,,
player,201712170nyg,nyg,VereSh00,rec_yds,15,,,,,
player,201712170nyg,nyg,VereSh00,rec_td,0,,,,,
player,201712170nyg,nyg,VereSh00,rec_long,6,,,,,
player,201712170nyg,nyg,VereSh00,fumbles,0,,,,,
player,201712170nyg,nyg,VereSh00,fumbles_lost,0,,,,,
player,201712170nyg,nyg,EngrEv00,pass_cmp,0,,,,,
player,201712170nyg,nyg,EngrEv00,pass_att,0,,,,,
player,201712170nyg,nyg,EngrEv00,pass_yds,0,,,,,
player,201712170nyg,nyg,EngrEv00,pass_td,0,,,,,
player,201712170nyg,nyg,EngrEv00,pass_int,0,,,,,
player,201712170nyg,nyg,EngrEv00,pass_sacked,0,,,,,
player,201712170nyg,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201712170nyg,nyg,EngrEv00,pass_long,0,,,,,
player,201712170nyg,nyg,EngrEv00,pass_rating,,,,,,
player,201712170nyg,nyg,EngrEv00,rush_att,1,,,,,
player,201712170nyg,nyg,EngrEv00,rush_yds,14,,,,,
player,201712170nyg,nyg,EngrEv00,rush_td,0,,,,,
player,201712170nyg,nyg,EngrEv00,rush_long,14,,,,,
player,201712170nyg,nyg,EngrEv00,targets,13,,,,,
player,201712170nyg,nyg,EngrEv00,rec,8,,,,,
player,201712170nyg,nyg,EngrEv00,rec_yds,87,,,,,
player,201712170nyg,nyg,EngrEv00,rec_td,0,,,,,
player,201712170nyg,nyg,EngrEv00,rec_long,28,,,,,
player,201712170nyg,nyg,EngrEv00,fumbles,0,,,,,
player,201712170nyg,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201712170nyg,nyg,DarkOr00,pass_cmp,0,,,,,
player,201712170nyg,nyg,DarkOr00,pass_att,0,,,,,
player,201712170nyg,nyg,DarkOr00,pass_yds,0,,,,,
player,201712170nyg,nyg,DarkOr00,pass_td,0,,,,,
player,201712170nyg,nyg,DarkOr00,pass_int,0,,,,,
player,201712170nyg,nyg,DarkOr00,pass_sacked,0,,,,,
player,201712170nyg,nyg,DarkOr00,pass_sacked_yds,0,,,,,
player,201712170nyg,nyg,DarkOr00,pass_long,0,,,,,
player,201712170nyg,nyg,DarkOr00,pass_rating,,,,,,
player,201712170nyg,nyg,DarkOr00,rush_att,9,,,,,
player,201712170nyg,nyg,DarkOr00,rush_yds,7,,,,,
player,201712170nyg,nyg,DarkOr00,rush_td,1,,,,,
player,201712170nyg,nyg,DarkOr00,rush_long,5,,,,,
player,201712170nyg,nyg,DarkOr00,targets,3,,,,,
player,201712170nyg,nyg,DarkOr00,rec,1,,,,,
player,201712170nyg,nyg,DarkOr00,rec_yds,9,,,,,
player,201712170nyg,nyg,DarkOr00,rec_td,0,,,,,
player,201712170nyg,nyg,DarkOr00,rec_long,9,,,,,
player,201712170nyg,nyg,DarkOr00,fumbles,0,,,,,
player,201712170nyg,nyg,DarkOr00,fumbles_lost,0,,,,,
player,201712170nyg,nyg,ShepSt00,pass_cmp,0,,,,,
player,201712170nyg,nyg,ShepSt00,pass_att,0,,,,,
player,201712170nyg,nyg,ShepSt00,pass_yds,0,,,,,
player,201712170nyg,nyg,ShepSt00,pass_td,0,,,,,
player,201712170nyg,nyg,ShepSt00,pass_int,0,,,,,
player,201712170nyg,nyg,ShepSt00,pass_sacked,0,,,,,
player,201712170nyg,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201712170nyg,nyg,ShepSt00,pass_long,0,,,,,
player,201712170nyg,nyg,ShepSt00,pass_rating,,,,,,
player,201712170nyg,nyg,ShepSt00,rush_att,0,,,,,
player,201712170nyg,nyg,ShepSt00,rush_yds,0,,,,,
player,201712170nyg,nyg,ShepSt00,rush_td,0,,,,,
player,201712170nyg,nyg,ShepSt00,rush_long,0,,,,,
player,201712170nyg,nyg,ShepSt00,targets,16,,,,,
player,201712170nyg,nyg,ShepSt00,rec,11,,,,,
player,201712170nyg,nyg,ShepSt00,rec_yds,139,,,,,
player,201712170nyg,nyg,ShepSt00,rec_td,1,,,,,
player,201712170nyg,nyg,ShepSt00,rec_long,67,,,,,
player,201712170nyg,nyg,ShepSt00,fumbles,0,,,,,
player,201712170nyg,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201712170nyg,nyg,LewiRo03,pass_cmp,0,,,,,
player,201712170nyg,nyg,LewiRo03,pass_att,0,,,,,
player,201712170nyg,nyg,LewiRo03,pass_yds,0,,,,,
player,201712170nyg,nyg,LewiRo03,pass_td,0,,,,,
player,201712170nyg,nyg,LewiRo03,pass_int,0,,,,,
player,201712170nyg,nyg,LewiRo03,pass_sacked,0,,,,,
player,201712170nyg,nyg,LewiRo03,pass_sacked_yds,0,,,,,
player,201712170nyg,nyg,LewiRo03,pass_long,0,,,,,
player,201712170nyg,nyg,LewiRo03,pass_rating,,,,,,
player,201712170nyg,nyg,LewiRo03,rush_att,0,,,,,
player,201712170nyg,nyg,LewiRo03,rush_yds,0,,,,,
player,201712170nyg,nyg,LewiRo03,rush_td,0,,,,,
player,201712170nyg,nyg,LewiRo03,rush_long,0,,,,,
player,201712170nyg,nyg,LewiRo03,targets,10,,,,,
player,201712170nyg,nyg,LewiRo03,rec,4,,,,,
player,201712170nyg,nyg,LewiRo03,rec_yds,74,,,,,
player,201712170nyg,nyg,LewiRo03,rec_td,0,,,,,
player,201712170nyg,nyg,LewiRo03,rec_long,25,,,,,
player,201712170nyg,nyg,LewiRo03,fumbles,0,,,,,
player,201712170nyg,nyg,LewiRo03,fumbles_lost,0,,,,,
player,201712170nyg,nyg,KingTa00,pass_cmp,0,,,,,
player,201712170nyg,nyg,KingTa00,pass_att,0,,,,,
player,201712170nyg,nyg,KingTa00,pass_yds,0,,,,,
player,201712170nyg,nyg,KingTa00,pass_td,0,,,,,
player,201712170nyg,nyg,KingTa00,pass_int,0,,,,,
player,201712170nyg,nyg,KingTa00,pass_sacked,0,,,,,
player,201712170nyg,nyg,KingTa00,pass_sacked_yds,0,,,,,
player,201712170nyg,nyg,KingTa00,pass_long,0,,,,,
player,201712170nyg,nyg,KingTa00,pass_rating,,,,,,
player,201712170nyg,nyg,KingTa00,rush_att,0,,,,,
player,201712170nyg,nyg,KingTa00,rush_yds,0,,,,,
player,201712170nyg,nyg,KingTa00,rush_td,0,,,,,
player,201712170nyg,nyg,KingTa00,rush_long,0,,,,,
player,201712170nyg,nyg,KingTa00,targets,3,,,,,
player,201712170nyg,nyg,KingTa00,rec,2,,,,,
player,201712170nyg,nyg,KingTa00,rec_yds,70,,,,,
player,201712170nyg,nyg,KingTa00,rec_td,2,,,,,
player,201712170nyg,nyg,KingTa00,rec_long,57,,,,,
player,201712170nyg,nyg,KingTa00,fumbles,0,,,,,
player,201712170nyg,nyg,KingTa00,fumbles_lost,0,,,,,
player,201712170nyg,phi,DarbRo00,def_int,1,,,,,
player,201712170nyg,phi,DarbRo00,def_int_yds,37,,,,,
player,201712170nyg,phi,DarbRo00,def_int_td,0,,,,,
player,201712170nyg,phi,DarbRo00,def_int_long,37,,,,,
player,201712170nyg,phi,DarbRo00,pass_defended,3,,,,,
player,201712170nyg,phi,DarbRo00,sacks,0.0,,,,,
player,201712170nyg,phi,DarbRo00,tackles_combined,5,,,,,
player,201712170nyg,phi,DarbRo00,tackles_solo,5,,,,,
player,201712170nyg,phi,DarbRo00,tackles_assists,0,,,,,
player,201712170nyg,phi,DarbRo00,tackles_loss,0,,,,,
player,201712170nyg,phi,DarbRo00,qb_hits,0,,,,,
player,201712170nyg,phi,DarbRo00,fumbles_rec,0,,,,,
player,201712170nyg,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201712170nyg,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201712170nyg,phi,DarbRo00,fumbles_forced,0,,,,,
player,201712170nyg,phi,GrahBr99,def_int,0,,,,,
player,201712170nyg,phi,GrahBr99,def_int_yds,0,,,,,
player,201712170nyg,phi,GrahBr99,def_int_td,0,,,,,
player,201712170nyg,phi,GrahBr99,def_int_long,0,,,,,
player,201712170nyg,phi,GrahBr99,pass_defended,0,,,,,
player,201712170nyg,phi,GrahBr99,sacks,1.0,,,,,
player,201712170nyg,phi,GrahBr99,tackles_combined,4,,,,,
player,201712170nyg,phi,GrahBr99,tackles_solo,3,,,,,
player,201712170nyg,phi,GrahBr99,tackles_assists,1,,,,,
player,201712170nyg,phi,GrahBr99,tackles_loss,2,,,,,
player,201712170nyg,phi,GrahBr99,qb_hits,1,,,,,
player,201712170nyg,phi,GrahBr99,fumbles_rec,0,,,,,
player,201712170nyg,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201712170nyg,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201712170nyg,phi,GrahBr99,fumbles_forced,0,,,,,
player,201712170nyg,phi,BradNi00,def_int,0,,,,,
player,201712170nyg,phi,BradNi00,def_int_yds,0,,,,,
