game,2017,11,20171119,201711190chi,det,"Detroit Lions",27,chi,"Chicago Bears",24
player,201711190chi,det,TateGo00,pass_td,0,,,,,
player,201711190chi,det,TateGo00,pass_int,0,,,,,
player,201711190chi,det,TateGo00,pass_sacked,0,,,,,
player,201711190chi,det,TateGo00,pass_sacked_yds,0,,,,,
player,201711190chi,det,TateGo00,pass_long,0,,,,,
player,201711190chi,det,TateGo00,pass_rating,,,,,,
player,201711190chi,det,TateGo00,rush_att,0,,,,,
player,201711190chi,det,TateGo00,rush_yds,0,,,,,
player,201711190chi,det,TateGo00,rush_td,0,,,,,
player,201711190chi,det,TateGo00,rush_long,0,,,,,
player,201711190chi,det,TateGo00,targets,4,,,,,
player,201711190chi,det,TateGo00,rec,3,,,,,
player,201711190chi,det,TateGo00,rec_yds,32,,,,,
player,201711190chi,det,TateGo00,rec_td,0,,,,,
player,201711190chi,det,TateGo00,rec_long,16,,,,,
player,201711190chi,det,TateGo00,fumbles,0,,,,,
player,201711190chi,det,TateGo00,fumbles_lost,0,,,,,
player,201711190chi,det,FellDa01,pass_cmp,0,,,,,
player,201711190chi,det,FellDa01,pass_att,0,,,,,
player,201711190chi,det,FellDa01,pass_yds,0,,,,,
player,201711190chi,det,FellDa01,pass_td,0,,,,,
player,201711190chi,det,FellDa01,pass_int,0,,,,,
player,201711190chi,det,FellDa01,pass_sacked,0,,,,,
player,201711190chi,det,FellDa01,pass_sacked_yds,0,,,,,
player,201711190chi,det,FellDa01,pass_long,0,,,,,
player,201711190chi,det,FellDa01,pass_rating,,,,,,
player,201711190chi,det,FellDa01,rush_att,0,,,,,
player,201711190chi,det,FellDa01,rush_yds,0,,,,,
player,201711190chi,det,FellDa01,rush_td,0,,,,,
player,201711190chi,det,FellDa01,rush_long,0,,,,,
player,201711190chi,det,FellDa01,targets,1,,,,,
player,201711190chi,det,FellDa01,rec,1,,,,,
player,201711190chi,det,FellDa01,rec_yds,9,,,,,
player,201711190chi,det,FellDa01,rec_td,0,,,,,
player,201711190chi,det,FellDa01,rec_long,9,,,,,
player,201711190chi,det,FellDa01,fumbles,0,,,,,
player,201711190chi,det,FellDa01,fumbles_lost,0,,,,,
player,201711190chi,chi,TrubMi00,pass_cmp,18,,,,,
player,201711190chi,chi,TrubMi00,pass_att,30,,,,,
player,201711190chi,chi,TrubMi00,pass_yds,179,,,,,
player,201711190chi,chi,TrubMi00,pass_td,1,,,,,
player,201711190chi,chi,TrubMi00,pass_int,0,,,,,
player,201711190chi,chi,TrubMi00,pass_sacked,1,,,,,
player,201711190chi,chi,TrubMi00,pass_sacked_yds,3,,,,,
player,201711190chi,chi,TrubMi00,pass_long,22,,,,,
player,201711190chi,chi,TrubMi00,pass_rating,88.1,,,,,
player,201711190chi,chi,TrubMi00,rush_att,6,,,,,
player,201711190chi,chi,TrubMi00,rush_yds,53,,,,,
player,201711190chi,chi,TrubMi00,rush_td,0,,,,,
player,201711190chi,chi,TrubMi00,rush_long,19,,,,,
player,201711190chi,chi,TrubMi00,targets,0,,,,,
player,201711190chi,chi,TrubMi00,rec,0,,,,,
player,201711190chi,chi,TrubMi00,rec_yds,0,,,,,
player,201711190chi,chi,TrubMi00,rec_td,0,,,,,
player,201711190chi,chi,TrubMi00,rec_long,0,,,,,
player,201711190chi,chi,TrubMi00,fumbles,1,,,,,
player,201711190chi,chi,TrubMi00,fumbles_lost,1,,,,,
player,201711190chi,chi,HowaJo00,pass_cmp,0,,,,,
player,201711190chi,chi,HowaJo00,pass_att,0,,,,,
player,201711190chi,chi,HowaJo00,pass_yds,0,,,,,
player,201711190chi,chi,HowaJo00,pass_td,0,,,,,
player,201711190chi,chi,HowaJo00,pass_int,0,,,,,
player,201711190chi,chi,HowaJo00,pass_sacked,0,,,,,
player,201711190chi,chi,HowaJo00,pass_sacked_yds,0,,,,,
player,201711190chi,chi,HowaJo00,pass_long,0,,,,,
player,201711190chi,chi,HowaJo00,pass_rating,,,,,,
player,201711190chi,chi,HowaJo00,rush_att,15,,,,,
player,201711190chi,chi,HowaJo00,rush_yds,125,,,,,
player,201711190chi,chi,HowaJo00,rush_td,1,,,,,
player,201711190chi,chi,HowaJo00,rush_long,50,,,,,
player,201711190chi,chi,HowaJo00,targets,0,,,,,
player,201711190chi,chi,HowaJo00,rec,0,,,,,
player,201711190chi,chi,HowaJo00,rec_yds,0,,,,,
player,201711190chi,chi,HowaJo00,rec_td,0,,,,,
player,201711190chi,chi,HowaJo00,rec_long,0,,,,,
player,201711190chi,chi,HowaJo00,fumbles,0,,,,,
player,201711190chi,chi,HowaJo00,fumbles_lost,0,,,,,
player,201711190chi,chi,CoheTa00,pass_cmp,0,,,,,
player,201711190chi,chi,CoheTa00,pass_att,0,,,,,
player,201711190chi,chi,CoheTa00,pass_yds,0,,,,,
player,201711190chi,chi,CoheTa00,pass_td,0,,,,,
player,201711190chi,chi,CoheTa00,pass_int,0,,,,,
player,201711190chi,chi,CoheTa00,pass_sacked,0,,,,,
player,201711190chi,chi,CoheTa00,pass_sacked_yds,0,,,,,
player,201711190chi,chi,CoheTa00,pass_long,0,,,,,
player,201711190chi,chi,CoheTa00,pass_rating,,,,,,
player,201711190chi,chi,CoheTa00,rush_att,9,,,,,
player,201711190chi,chi,CoheTa00,rush_yds,44,,,,,
player,201711190chi,chi,CoheTa00,rush_td,1,,,,,
player,201711190chi,chi,CoheTa00,rush_long,15,,,,,
player,201711190chi,chi,CoheTa00,targets,6,,,,,
player,201711190chi,chi,CoheTa00,rec,4,,,,,
player,201711190chi,chi,CoheTa00,rec_yds,15,,,,,
player,201711190chi,chi,CoheTa00,rec_td,0,,,,,
player,201711190chi,chi,CoheTa00,rec_long,13,,,,,
player,201711190chi,chi,CoheTa00,fumbles,0,,,,,
player,201711190chi,chi,CoheTa00,fumbles_lost,0,,,,,
player,201711190chi,chi,InmaDo00,pass_cmp,0,,,,,
player,201711190chi,chi,InmaDo00,pass_att,0,,,,,
player,201711190chi,chi,InmaDo00,pass_yds,0,,,,,
player,201711190chi,chi,InmaDo00,pass_td,0,,,,,
player,201711190chi,chi,InmaDo00,pass_int,0,,,,,
player,201711190chi,chi,InmaDo00,pass_sacked,0,,,,,
player,201711190chi,chi,InmaDo00,pass_sacked_yds,0,,,,,
player,201711190chi,chi,InmaDo00,pass_long,0,,,,,
player,201711190chi,chi,InmaDo00,pass_rating,,,,,,
player,201711190chi,chi,InmaDo00,rush_att,0,,,,,
player,201711190chi,chi,InmaDo00,rush_yds,0,,,,,
player,201711190chi,chi,InmaDo00,rush_td,0,,,,,
player,201711190chi,chi,InmaDo00,rush_long,0,,,,,
player,201711190chi,chi,InmaDo00,targets,5,,,,,
player,201711190chi,chi,InmaDo00,rec,3,,,,,
player,201711190chi,chi,InmaDo00,rec_yds,43,,,,,
player,201711190chi,chi,InmaDo00,rec_td,0,,,,,
player,201711190chi,chi,InmaDo00,rec_long,17,,,,,
player,201711190chi,chi,InmaDo00,fumbles,0,,,,,
player,201711190chi,chi,InmaDo00,fumbles_lost,0,,,,,
player,201711190chi,chi,ShahAd00,pass_cmp,0,,,,,
player,201711190chi,chi,ShahAd00,pass_att,0,,,,,
player,201711190chi,chi,ShahAd00,pass_yds,0,,,,,
player,201711190chi,chi,ShahAd00,pass_td,0,,,,,
player,201711190chi,chi,ShahAd00,pass_int,0,,,,,
player,201711190chi,chi,ShahAd00,pass_sacked,0,,,,,
player,201711190chi,chi,ShahAd00,pass_sacked_yds,0,,,,,
player,201711190chi,chi,ShahAd00,pass_long,0,,,,,
player,201711190chi,chi,ShahAd00,pass_rating,,,,,,
player,201711190chi,chi,ShahAd00,rush_att,0,,,,,
player,201711190chi,chi,ShahAd00,rush_yds,0,,,,,
player,201711190chi,chi,ShahAd00,rush_td,0,,,,,
player,201711190chi,chi,ShahAd00,rush_long,0,,,,,
player,201711190chi,chi,ShahAd00,targets,4,,,,,
player,201711190chi,chi,ShahAd00,rec,4,,,,,
player,201711190chi,chi,ShahAd00,rec_yds,41,,,,,
player,201711190chi,chi,ShahAd00,rec_td,1,,,,,
player,201711190chi,chi,ShahAd00,rec_long,22,,,,,
player,201711190chi,chi,ShahAd00,fumbles,0,,,,,
player,201711190chi,chi,ShahAd00,fumbles_lost,0,,,,,
player,201711190chi,chi,WrigKe01,pass_cmp,0,,,,,
player,201711190chi,chi,WrigKe01,pass_att,0,,,,,
player,201711190chi,chi,WrigKe01,pass_yds,0,,,,,
player,201711190chi,chi,WrigKe01,pass_td,0,,,,,
player,201711190chi,chi,WrigKe01,pass_int,0,,,,,
player,201711190chi,chi,WrigKe01,pass_sacked,0,,,,,
player,201711190chi,chi,WrigKe01,pass_sacked_yds,0,,,,,
player,201711190chi,chi,WrigKe01,pass_long,0,,,,,
player,201711190chi,chi,WrigKe01,pass_rating,,,,,,
player,201711190chi,chi,WrigKe01,rush_att,0,,,,,
player,201711190chi,chi,WrigKe01,rush_yds,0,,,,,
player,201711190chi,chi,WrigKe01,rush_td,0,,,,,
player,201711190chi,chi,WrigKe01,rush_long,0,,,,,
player,201711190chi,chi,WrigKe01,targets,4,,,,,
player,201711190chi,chi,WrigKe01,rec,2,,,,,
player,201711190chi,chi,WrigKe01,rec_yds,25,,,,,
player,201711190chi,chi,WrigKe01,rec_td,0,,,,,
player,201711190chi,chi,WrigKe01,rec_long,13,,,,,
player,201711190chi,chi,WrigKe01,fumbles,0,,,,,
player,201711190chi,chi,WrigKe01,fumbles_lost,0,,,,,
player,201711190chi,chi,BrowDa04,pass_cmp,0,,,,,
player,201711190chi,chi,BrowDa04,pass_att,0,,,,,
player,201711190chi,chi,BrowDa04,pass_yds,0,,,,,
player,201711190chi,chi,BrowDa04,pass_td,0,,,,,
player,201711190chi,chi,BrowDa04,pass_int,0,,,,,
player,201711190chi,chi,BrowDa04,pass_sacked,0,,,,,
player,201711190chi,chi,BrowDa04,pass_sacked_yds,0,,,,,
player,201711190chi,chi,BrowDa04,pass_long,0,,,,,
player,201711190chi,chi,BrowDa04,pass_rating,,,,,,
player,201711190chi,chi,BrowDa04,rush_att,0,,,,,
player,201711190chi,chi,BrowDa04,rush_yds,0,,,,,
player,201711190chi,chi,BrowDa04,rush_td,0,,,,,
player,201711190chi,chi,BrowDa04,rush_long,0,,,,,
player,201711190chi,chi,BrowDa04,targets,5,,,,,
player,201711190chi,chi,BrowDa04,rec,2,,,,,
player,201711190chi,chi,BrowDa04,rec_yds,23,,,,,
player,201711190chi,chi,BrowDa04,rec_td,0,,,,,
player,201711190chi,chi,BrowDa04,rec_long,13,,,,,
player,201711190chi,chi,BrowDa04,fumbles,0,,,,,
player,201711190chi,chi,BrowDa04,fumbles_lost,0,,,,,
player,201711190chi,chi,CunnBe01,pass_cmp,0,,,,,
player,201711190chi,chi,CunnBe01,pass_att,0,,,,,
player,201711190chi,chi,CunnBe01,pass_yds,0,,,,,
player,201711190chi,chi,CunnBe01,pass_td,0,,,,,
player,201711190chi,chi,CunnBe01,pass_int,0,,,,,
player,201711190chi,chi,CunnBe01,pass_sacked,0,,,,,
player,201711190chi,chi,CunnBe01,pass_sacked_yds,0,,,,,
player,201711190chi,chi,CunnBe01,pass_long,0,,,,,
player,201711190chi,chi,CunnBe01,pass_rating,,,,,,
player,201711190chi,chi,CunnBe01,rush_att,0,,,,,
player,201711190chi,chi,CunnBe01,rush_yds,0,,,,,
player,201711190chi,chi,CunnBe01,rush_td,0,,,,,
player,201711190chi,chi,CunnBe01,rush_long,0,,,,,
player,201711190chi,chi,CunnBe01,targets,2,,,,,
player,201711190chi,chi,CunnBe01,rec,1,,,,,
player,201711190chi,chi,CunnBe01,rec_yds,18,,,,,
player,201711190chi,chi,CunnBe01,rec_td,0,,,,,
player,201711190chi,chi,CunnBe01,rec_long,18,,,,,
player,201711190chi,chi,CunnBe01,fumbles,0,,,,,
player,201711190chi,chi,CunnBe01,fumbles_lost,0,,,,,
player,201711190chi,chi,McBrTr00,pass_cmp,0,,,,,
player,201711190chi,chi,McBrTr00,pass_att,0,,,,,
player,201711190chi,chi,McBrTr00,pass_yds,0,,,,,
player,201711190chi,chi,McBrTr00,pass_td,0,,,,,
player,201711190chi,chi,McBrTr00,pass_int,0,,,,,
player,201711190chi,chi,McBrTr00,pass_sacked,0,,,,,
player,201711190chi,chi,McBrTr00,pass_sacked_yds,0,,,,,
player,201711190chi,chi,McBrTr00,pass_long,0,,,,,
player,201711190chi,chi,McBrTr00,pass_rating,,,,,,
player,201711190chi,chi,McBrTr00,rush_att,0,,,,,
player,201711190chi,chi,McBrTr00,rush_yds,0,,,,,
player,201711190chi,chi,McBrTr00,rush_td,0,,,,,
player,201711190chi,chi,McBrTr00,rush_long,0,,,,,
player,201711190chi,chi,McBrTr00,targets,2,,,,,
player,201711190chi,chi,McBrTr00,rec,2,,,,,
player,201711190chi,chi,McBrTr00,rec_yds,14,,,,,
player,201711190chi,chi,McBrTr00,rec_td,0,,,,,
player,201711190chi,chi,McBrTr00,rec_long,9,,,,,
player,201711190chi,chi,McBrTr00,fumbles,0,,,,,
player,201711190chi,chi,McBrTr00,fumbles_lost,0,,,,,
player,201711190chi,chi,WheaMa00,pass_cmp,0,,,,,
player,201711190chi,chi,WheaMa00,pass_att,0,,,,,
player,201711190chi,chi,WheaMa00,pass_yds,0,,,,,
player,201711190chi,chi,WheaMa00,pass_td,0,,,,,
player,201711190chi,chi,WheaMa00,pass_int,0,,,,,
player,201711190chi,chi,WheaMa00,pass_sacked,0,,,,,
player,201711190chi,chi,WheaMa00,pass_sacked_yds,0,,,,,
player,201711190chi,chi,WheaMa00,pass_long,0,,,,,
player,201711190chi,chi,WheaMa00,pass_rating,,,,,,
player,201711190chi,chi,WheaMa00,rush_att,0,,,,,
player,201711190chi,chi,WheaMa00,rush_yds,0,,,,,
player,201711190chi,chi,WheaMa00,rush_td,0,,,,,
player,201711190chi,chi,WheaMa00,rush_long,0,,,,,
player,201711190chi,chi,WheaMa00,targets,2,,,,,
player,201711190chi,chi,WheaMa00,rec,0,,,,,
player,201711190chi,chi,WheaMa00,rec_yds,0,,,,,
player,201711190chi,chi,WheaMa00,rec_td,0,,,,,
player,201711190chi,chi,WheaMa00,rec_long,0,,,,,
player,201711190chi,chi,WheaMa00,fumbles,0,,,,,
player,201711190chi,chi,WheaMa00,fumbles_lost,0,,,,,
player,201711190chi,det,WashCo00,def_int,0,,,,,
player,201711190chi,det,WashCo00,def_int_yds,0,,,,,
player,201711190chi,det,WashCo00,def_int_td,0,,,,,
player,201711190chi,det,WashCo00,def_int_long,0,,,,,
player,201711190chi,det,WashCo00,pass_defended,1,,,,,
player,201711190chi,det,WashCo00,sacks,0.5,,,,,
player,201711190chi,det,WashCo00,tackles_combined,4,,,,,
player,201711190chi,det,WashCo00,tackles_solo,2,,,,,
player,201711190chi,det,WashCo00,tackles_assists,2,,,,,
player,201711190chi,det,WashCo00,tackles_loss,0,,,,,
player,201711190chi,det,WashCo00,qb_hits,1,,,,,
player,201711190chi,det,WashCo00,fumbles_rec,0,,,,,
player,201711190chi,det,WashCo00,fumbles_rec_yds,0,,,,,
player,201711190chi,det,WashCo00,fumbles_rec_td,0,,,,,
player,201711190chi,det,WashCo00,fumbles_forced,0,,,,,
player,201711190chi,det,LedbJe00,def_int,0,,,,,
player,201711190chi,det,LedbJe00,def_int_yds,0,,,,,
player,201711190chi,det,LedbJe00,def_int_td,0,,,,,
player,201711190chi,det,LedbJe00,def_int_long,0,,,,,
player,201711190chi,det,LedbJe00,pass_defended,0,,,,,
player,201711190chi,det,LedbJe00,sacks,0.5,,,,,
player,201711190chi,det,LedbJe00,tackles_combined,1,,,,,
player,201711190chi,det,LedbJe00,tackles_solo,0,,,,,
player,201711190chi,det,LedbJe00,tackles_assists,1,,,,,
player,201711190chi,det,LedbJe00,tackles_loss,0,,,,,
player,201711190chi,det,LedbJe00,qb_hits,2,,,,,
player,201711190chi,det,LedbJe00,fumbles_rec,0,,,,,
player,201711190chi,det,LedbJe00,fumbles_rec_yds,0,,,,,
player,201711190chi,det,LedbJe00,fumbles_rec_td,0,,,,,
player,201711190chi,det,LedbJe00,fumbles_forced,0,,,,,
player,201711190chi,det,WhitTa00,def_int,0,,,,,
player,201711190chi,det,WhitTa00,def_int_yds,0,,,,,
player,201711190chi,det,WhitTa00,def_int_td,0,,,,,
player,201711190chi,det,WhitTa00,def_int_long,0,,,,,
player,201711190chi,det,WhitTa00,pass_defended,0,,,,,
player,201711190chi,det,WhitTa00,sacks,0.0,,,,,
player,201711190chi,det,WhitTa00,tackles_combined,9,,,,,
player,201711190chi,det,WhitTa00,tackles_solo,8,,,,,
player,201711190chi,det,WhitTa00,tackles_assists,1,,,,,
player,201711190chi,det,WhitTa00,tackles_loss,1,,,,,
player,201711190chi,det,WhitTa00,qb_hits,0,,,,,
