game,2017,10,20171112,201711120atl,dal,"Dallas Cowboys",7,atl,"Atlanta Falcons",27
player,201711120atl,dal,WittJa00,pass_att,0,,,,,
player,201711120atl,dal,WittJa00,pass_yds,0,,,,,
player,201711120atl,dal,WittJa00,pass_td,0,,,,,
player,201711120atl,dal,WittJa00,pass_int,0,,,,,
player,201711120atl,dal,WittJa00,pass_sacked,0,,,,,
player,201711120atl,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201711120atl,dal,WittJa00,pass_long,0,,,,,
player,201711120atl,dal,WittJa00,pass_rating,,,,,,
player,201711120atl,dal,WittJa00,rush_att,0,,,,,
player,201711120atl,dal,WittJa00,rush_yds,0,,,,,
player,201711120atl,dal,WittJa00,rush_td,0,,,,,
player,201711120atl,dal,WittJa00,rush_long,0,,,,,
player,201711120atl,dal,WittJa00,targets,7,,,,,
player,201711120atl,dal,WittJa00,rec,7,,,,,
player,201711120atl,dal,WittJa00,rec_yds,59,,,,,
player,201711120atl,dal,WittJa00,rec_td,0,,,,,
player,201711120atl,dal,WittJa00,rec_long,21,,,,,
player,201711120atl,dal,WittJa00,fumbles,0,,,,,
player,201711120atl,dal,WittJa00,fumbles_lost,0,,,,,
player,201711120atl,dal,BryaDe01,pass_cmp,0,,,,,
player,201711120atl,dal,BryaDe01,pass_att,0,,,,,
player,201711120atl,dal,BryaDe01,pass_yds,0,,,,,
player,201711120atl,dal,BryaDe01,pass_td,0,,,,,
player,201711120atl,dal,BryaDe01,pass_int,0,,,,,
player,201711120atl,dal,BryaDe01,pass_sacked,0,,,,,
player,201711120atl,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201711120atl,dal,BryaDe01,pass_long,0,,,,,
player,201711120atl,dal,BryaDe01,pass_rating,,,,,,
player,201711120atl,dal,BryaDe01,rush_att,0,,,,,
player,201711120atl,dal,BryaDe01,rush_yds,0,,,,,
player,201711120atl,dal,BryaDe01,rush_td,0,,,,,
player,201711120atl,dal,BryaDe01,rush_long,0,,,,,
player,201711120atl,dal,BryaDe01,targets,8,,,,,
player,201711120atl,dal,BryaDe01,rec,4,,,,,
player,201711120atl,dal,BryaDe01,rec_yds,39,,,,,
player,201711120atl,dal,BryaDe01,rec_td,0,,,,,
player,201711120atl,dal,BryaDe01,rec_long,15,,,,,
player,201711120atl,dal,BryaDe01,fumbles,0,,,,,
player,201711120atl,dal,BryaDe01,fumbles_lost,0,,,,,
player,201711120atl,dal,ButlBr00,pass_cmp,0,,,,,
player,201711120atl,dal,ButlBr00,pass_att,0,,,,,
player,201711120atl,dal,ButlBr00,pass_yds,0,,,,,
player,201711120atl,dal,ButlBr00,pass_td,0,,,,,
player,201711120atl,dal,ButlBr00,pass_int,0,,,,,
player,201711120atl,dal,ButlBr00,pass_sacked,0,,,,,
player,201711120atl,dal,ButlBr00,pass_sacked_yds,0,,,,,
player,201711120atl,dal,ButlBr00,pass_long,0,,,,,
player,201711120atl,dal,ButlBr00,pass_rating,,,,,,
player,201711120atl,dal,ButlBr00,rush_att,0,,,,,
player,201711120atl,dal,ButlBr00,rush_yds,0,,,,,
player,201711120atl,dal,ButlBr00,rush_td,0,,,,,
player,201711120atl,dal,ButlBr00,rush_long,0,,,,,
player,201711120atl,dal,ButlBr00,targets,1,,,,,
player,201711120atl,dal,ButlBr00,rec,1,,,,,
player,201711120atl,dal,ButlBr00,rec_yds,30,,,,,
player,201711120atl,dal,ButlBr00,rec_td,0,,,,,
player,201711120atl,dal,ButlBr00,rec_long,30,,,,,
player,201711120atl,dal,ButlBr00,fumbles,0,,,,,
player,201711120atl,dal,ButlBr00,fumbles_lost,0,,,,,
player,201711120atl,dal,BeasCo00,pass_cmp,0,,,,,
player,201711120atl,dal,BeasCo00,pass_att,0,,,,,
player,201711120atl,dal,BeasCo00,pass_yds,0,,,,,
player,201711120atl,dal,BeasCo00,pass_td,0,,,,,
player,201711120atl,dal,BeasCo00,pass_int,0,,,,,
player,201711120atl,dal,BeasCo00,pass_sacked,0,,,,,
player,201711120atl,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201711120atl,dal,BeasCo00,pass_long,0,,,,,
player,201711120atl,dal,BeasCo00,pass_rating,,,,,,
player,201711120atl,dal,BeasCo00,rush_att,0,,,,,
player,201711120atl,dal,BeasCo00,rush_yds,0,,,,,
player,201711120atl,dal,BeasCo00,rush_td,0,,,,,
player,201711120atl,dal,BeasCo00,rush_long,0,,,,,
player,201711120atl,dal,BeasCo00,targets,3,,,,,
player,201711120atl,dal,BeasCo00,rec,2,,,,,
player,201711120atl,dal,BeasCo00,rec_yds,23,,,,,
player,201711120atl,dal,BeasCo00,rec_td,0,,,,,
player,201711120atl,dal,BeasCo00,rec_long,17,,,,,
player,201711120atl,dal,BeasCo00,fumbles,0,,,,,
player,201711120atl,dal,BeasCo00,fumbles_lost,0,,,,,
player,201711120atl,dal,WillTe01,pass_cmp,0,,,,,
player,201711120atl,dal,WillTe01,pass_att,0,,,,,
player,201711120atl,dal,WillTe01,pass_yds,0,,,,,
player,201711120atl,dal,WillTe01,pass_td,0,,,,,
player,201711120atl,dal,WillTe01,pass_int,0,,,,,
player,201711120atl,dal,WillTe01,pass_sacked,0,,,,,
player,201711120atl,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201711120atl,dal,WillTe01,pass_long,0,,,,,
player,201711120atl,dal,WillTe01,pass_rating,,,,,,
player,201711120atl,dal,WillTe01,rush_att,0,,,,,
player,201711120atl,dal,WillTe01,rush_yds,0,,,,,
player,201711120atl,dal,WillTe01,rush_td,0,,,,,
player,201711120atl,dal,WillTe01,rush_long,0,,,,,
player,201711120atl,dal,WillTe01,targets,4,,,,,
player,201711120atl,dal,WillTe01,rec,1,,,,,
player,201711120atl,dal,WillTe01,rec_yds,9,,,,,
player,201711120atl,dal,WillTe01,rec_td,0,,,,,
player,201711120atl,dal,WillTe01,rec_long,9,,,,,
player,201711120atl,dal,WillTe01,fumbles,0,,,,,
player,201711120atl,dal,WillTe01,fumbles_lost,0,,,,,
player,201711120atl,dal,SmitKe03,pass_cmp,0,,,,,
player,201711120atl,dal,SmitKe03,pass_att,0,,,,,
player,201711120atl,dal,SmitKe03,pass_yds,0,,,,,
player,201711120atl,dal,SmitKe03,pass_td,0,,,,,
player,201711120atl,dal,SmitKe03,pass_int,0,,,,,
player,201711120atl,dal,SmitKe03,pass_sacked,0,,,,,
player,201711120atl,dal,SmitKe03,pass_sacked_yds,0,,,,,
player,201711120atl,dal,SmitKe03,pass_long,0,,,,,
player,201711120atl,dal,SmitKe03,pass_rating,,,,,,
player,201711120atl,dal,SmitKe03,rush_att,0,,,,,
player,201711120atl,dal,SmitKe03,rush_yds,0,,,,,
player,201711120atl,dal,SmitKe03,rush_td,0,,,,,
player,201711120atl,dal,SmitKe03,rush_long,0,,,,,
player,201711120atl,dal,SmitKe03,targets,1,,,,,
player,201711120atl,dal,SmitKe03,rec,1,,,,,
player,201711120atl,dal,SmitKe03,rec_yds,1,,,,,
player,201711120atl,dal,SmitKe03,rec_td,0,,,,,
player,201711120atl,dal,SmitKe03,rec_long,1,,,,,
player,201711120atl,dal,SmitKe03,fumbles,0,,,,,
player,201711120atl,dal,SmitKe03,fumbles_lost,0,,,,,
player,201711120atl,dal,McFaDa00,pass_cmp,0,,,,,
player,201711120atl,dal,McFaDa00,pass_att,0,,,,,
player,201711120atl,dal,McFaDa00,pass_yds,0,,,,,
player,201711120atl,dal,McFaDa00,pass_td,0,,,,,
player,201711120atl,dal,McFaDa00,pass_int,0,,,,,
player,201711120atl,dal,McFaDa00,pass_sacked,0,,,,,
player,201711120atl,dal,McFaDa00,pass_sacked_yds,0,,,,,
player,201711120atl,dal,McFaDa00,pass_long,0,,,,,
player,201711120atl,dal,McFaDa00,pass_rating,,,,,,
player,201711120atl,dal,McFaDa00,rush_att,1,,,,,
player,201711120atl,dal,McFaDa00,rush_yds,-2,,,,,
player,201711120atl,dal,McFaDa00,rush_td,0,,,,,
player,201711120atl,dal,McFaDa00,rush_long,-2,,,,,
player,201711120atl,dal,McFaDa00,targets,0,,,,,
player,201711120atl,dal,McFaDa00,rec,0,,,,,
player,201711120atl,dal,McFaDa00,rec_yds,0,,,,,
player,201711120atl,dal,McFaDa00,rec_td,0,,,,,
player,201711120atl,dal,McFaDa00,rec_long,0,,,,,
player,201711120atl,dal,McFaDa00,fumbles,0,,,,,
player,201711120atl,dal,McFaDa00,fumbles_lost,0,,,,,
player,201711120atl,atl,RyanMa00,pass_cmp,22,,,,,
player,201711120atl,atl,RyanMa00,pass_att,29,,,,,
player,201711120atl,atl,RyanMa00,pass_yds,215,,,,,
player,201711120atl,atl,RyanMa00,pass_td,2,,,,,
player,201711120atl,atl,RyanMa00,pass_int,1,,,,,
player,201711120atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201711120atl,atl,RyanMa00,pass_sacked_yds,11,,,,,
player,201711120atl,atl,RyanMa00,pass_long,34,,,,,
player,201711120atl,atl,RyanMa00,pass_rating,104.8,,,,,
player,201711120atl,atl,RyanMa00,rush_att,0,,,,,
player,201711120atl,atl,RyanMa00,rush_yds,0,,,,,
player,201711120atl,atl,RyanMa00,rush_td,0,,,,,
player,201711120atl,atl,RyanMa00,rush_long,0,,,,,
player,201711120atl,atl,RyanMa00,targets,0,,,,,
player,201711120atl,atl,RyanMa00,rec,0,,,,,
player,201711120atl,atl,RyanMa00,rec_yds,0,,,,,
player,201711120atl,atl,RyanMa00,rec_td,0,,,,,
player,201711120atl,atl,RyanMa00,rec_long,0,,,,,
player,201711120atl,atl,RyanMa00,fumbles,0,,,,,
player,201711120atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201711120atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201711120atl,atl,ColeTe01,pass_att,0,,,,,
player,201711120atl,atl,ColeTe01,pass_yds,0,,,,,
player,201711120atl,atl,ColeTe01,pass_td,0,,,,,
player,201711120atl,atl,ColeTe01,pass_int,0,,,,,
player,201711120atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201711120atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201711120atl,atl,ColeTe01,pass_long,0,,,,,
player,201711120atl,atl,ColeTe01,pass_rating,,,,,,
player,201711120atl,atl,ColeTe01,rush_att,20,,,,,
player,201711120atl,atl,ColeTe01,rush_yds,83,,,,,
player,201711120atl,atl,ColeTe01,rush_td,1,,,,,
player,201711120atl,atl,ColeTe01,rush_long,19,,,,,
player,201711120atl,atl,ColeTe01,targets,1,,,,,
player,201711120atl,atl,ColeTe01,rec,1,,,,,
player,201711120atl,atl,ColeTe01,rec_yds,5,,,,,
player,201711120atl,atl,ColeTe01,rec_td,0,,,,,
player,201711120atl,atl,ColeTe01,rec_long,5,,,,,
player,201711120atl,atl,ColeTe01,fumbles,0,,,,,
player,201711120atl,atl,ColeTe01,fumbles_lost,0,,,,,
player,201711120atl,atl,WardTe00,pass_cmp,0,,,,,
player,201711120atl,atl,WardTe00,pass_att,0,,,,,
player,201711120atl,atl,WardTe00,pass_yds,0,,,,,
player,201711120atl,atl,WardTe00,pass_td,0,,,,,
player,201711120atl,atl,WardTe00,pass_int,0,,,,,
player,201711120atl,atl,WardTe00,pass_sacked,0,,,,,
player,201711120atl,atl,WardTe00,pass_sacked_yds,0,,,,,
player,201711120atl,atl,WardTe00,pass_long,0,,,,,
player,201711120atl,atl,WardTe00,pass_rating,,,,,,
player,201711120atl,atl,WardTe00,rush_att,9,,,,,
player,201711120atl,atl,WardTe00,rush_yds,23,,,,,
player,201711120atl,atl,WardTe00,rush_td,0,,,,,
player,201711120atl,atl,WardTe00,rush_long,17,,,,,
player,201711120atl,atl,WardTe00,targets,0,,,,,
player,201711120atl,atl,WardTe00,rec,0,,,,,
player,201711120atl,atl,WardTe00,rec_yds,0,,,,,
player,201711120atl,atl,WardTe00,rec_td,0,,,,,
player,201711120atl,atl,WardTe00,rec_long,0,,,,,
player,201711120atl,atl,WardTe00,fumbles,0,,,,,
player,201711120atl,atl,WardTe00,fumbles_lost,0,,,,,
player,201711120atl,atl,GabrTa00,pass_cmp,0,,,,,
player,201711120atl,atl,GabrTa00,pass_att,0,,,,,
player,201711120atl,atl,GabrTa00,pass_yds,0,,,,,
player,201711120atl,atl,GabrTa00,pass_td,0,,,,,
player,201711120atl,atl,GabrTa00,pass_int,0,,,,,
player,201711120atl,atl,GabrTa00,pass_sacked,0,,,,,
player,201711120atl,atl,GabrTa00,pass_sacked_yds,0,,,,,
player,201711120atl,atl,GabrTa00,pass_long,0,,,,,
player,201711120atl,atl,GabrTa00,pass_rating,,,,,,
player,201711120atl,atl,GabrTa00,rush_att,1,,,,,
player,201711120atl,atl,GabrTa00,rush_yds,15,,,,,
player,201711120atl,atl,GabrTa00,rush_td,0,,,,,
player,201711120atl,atl,GabrTa00,rush_long,15,,,,,
player,201711120atl,atl,GabrTa00,targets,3,,,,,
player,201711120atl,atl,GabrTa00,rec,3,,,,,
player,201711120atl,atl,GabrTa00,rec_yds,58,,,,,
player,201711120atl,atl,GabrTa00,rec_td,0,,,,,
player,201711120atl,atl,GabrTa00,rec_long,34,,,,,
player,201711120atl,atl,GabrTa00,fumbles,0,,,,,
player,201711120atl,atl,GabrTa00,fumbles_lost,0,,,,,
player,201711120atl,atl,ColeDe00,pass_cmp,0,,,,,
player,201711120atl,atl,ColeDe00,pass_att,0,,,,,
player,201711120atl,atl,ColeDe00,pass_yds,0,,,,,
player,201711120atl,atl,ColeDe00,pass_td,0,,,,,
player,201711120atl,atl,ColeDe00,pass_int,0,,,,,
player,201711120atl,atl,ColeDe00,pass_sacked,0,,,,,
player,201711120atl,atl,ColeDe00,pass_sacked_yds,0,,,,,
player,201711120atl,atl,ColeDe00,pass_long,0,,,,,
player,201711120atl,atl,ColeDe00,pass_rating,,,,,,
player,201711120atl,atl,ColeDe00,rush_att,2,,,,,
player,201711120atl,atl,ColeDe00,rush_yds,8,,,,,
player,201711120atl,atl,ColeDe00,rush_td,0,,,,,
player,201711120atl,atl,ColeDe00,rush_long,5,,,,,
player,201711120atl,atl,ColeDe00,targets,0,,,,,
player,201711120atl,atl,ColeDe00,rec,0,,,,,
player,201711120atl,atl,ColeDe00,rec_yds,0,,,,,
player,201711120atl,atl,ColeDe00,rec_td,0,,,,,
player,201711120atl,atl,ColeDe00,rec_long,0,,,,,
player,201711120atl,atl,ColeDe00,fumbles,0,,,,,
player,201711120atl,atl,ColeDe00,fumbles_lost,0,,,,,
player,201711120atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201711120atl,atl,FreeDe00,pass_att,0,,,,,
player,201711120atl,atl,FreeDe00,pass_yds,0,,,,,
player,201711120atl,atl,FreeDe00,pass_td,0,,,,,
player,201711120atl,atl,FreeDe00,pass_int,0,,,,,
player,201711120atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201711120atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201711120atl,atl,FreeDe00,pass_long,0,,,,,
player,201711120atl,atl,FreeDe00,pass_rating,,,,,,
player,201711120atl,atl,FreeDe00,rush_att,2,,,,,
player,201711120atl,atl,FreeDe00,rush_yds,3,,,,,
player,201711120atl,atl,FreeDe00,rush_td,0,,,,,
player,201711120atl,atl,FreeDe00,rush_long,2,,,,,
player,201711120atl,atl,FreeDe00,targets,0,,,,,
player,201711120atl,atl,FreeDe00,rec,0,,,,,
player,201711120atl,atl,FreeDe00,rec_yds,0,,,,,
player,201711120atl,atl,FreeDe00,rec_td,0,,,,,
player,201711120atl,atl,FreeDe00,rec_long,0,,,,,
player,201711120atl,atl,FreeDe00,fumbles,0,,,,,
player,201711120atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201711120atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201711120atl,atl,JoneJu02,pass_att,0,,,,,
player,201711120atl,atl,JoneJu02,pass_yds,0,,,,,
player,201711120atl,atl,JoneJu02,pass_td,0,,,,,
player,201711120atl,atl,JoneJu02,pass_int,0,,,,,
player,201711120atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201711120atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201711120atl,atl,JoneJu02,pass_long,0,,,,,
player,201711120atl,atl,JoneJu02,pass_rating,,,,,,
player,201711120atl,atl,JoneJu02,rush_att,0,,,,,
player,201711120atl,atl,JoneJu02,rush_yds,0,,,,,
player,201711120atl,atl,JoneJu02,rush_td,0,,,,,
player,201711120atl,atl,JoneJu02,rush_long,0,,,,,
player,201711120atl,atl,JoneJu02,targets,8,,,,,
player,201711120atl,atl,JoneJu02,rec,6,,,,,
player,201711120atl,atl,JoneJu02,rec_yds,57,,,,,
player,201711120atl,atl,JoneJu02,rec_td,0,,,,,
player,201711120atl,atl,JoneJu02,rec_long,24,,,,,
player,201711120atl,atl,JoneJu02,fumbles,0,,,,,
player,201711120atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201711120atl,atl,HoopAu00,pass_cmp,0,,,,,
player,201711120atl,atl,HoopAu00,pass_att,0,,,,,
player,201711120atl,atl,HoopAu00,pass_yds,0,,,,,
player,201711120atl,atl,HoopAu00,pass_td,0,,,,,
player,201711120atl,atl,HoopAu00,pass_int,0,,,,,
player,201711120atl,atl,HoopAu00,pass_sacked,0,,,,,
player,201711120atl,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201711120atl,atl,HoopAu00,pass_long,0,,,,,
player,201711120atl,atl,HoopAu00,pass_rating,,,,,,
player,201711120atl,atl,HoopAu00,rush_att,0,,,,,
player,201711120atl,atl,HoopAu00,rush_yds,0,,,,,
player,201711120atl,atl,HoopAu00,rush_td,0,,,,,
player,201711120atl,atl,HoopAu00,rush_long,0,,,,,
player,201711120atl,atl,HoopAu00,targets,6,,,,,
player,201711120atl,atl,HoopAu00,rec,6,,,,,
player,201711120atl,atl,HoopAu00,rec_yds,49,,,,,
player,201711120atl,atl,HoopAu00,rec_td,1,,,,,
player,201711120atl,atl,HoopAu00,rec_long,14,,,,,
player,201711120atl,atl,HoopAu00,fumbles,0,,,,,
player,201711120atl,atl,HoopAu00,fumbles_lost,0,,,,,
player,201711120atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201711120atl,atl,SanuMo00,pass_att,0,,,,,
player,201711120atl,atl,SanuMo00,pass_yds,0,,,,,
player,201711120atl,atl,SanuMo00,pass_td,0,,,,,
player,201711120atl,atl,SanuMo00,pass_int,0,,,,,
player,201711120atl,atl,SanuMo00,pass_sacked,0,,,,,
player,201711120atl,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201711120atl,atl,SanuMo00,pass_long,0,,,,,
player,201711120atl,atl,SanuMo00,pass_rating,,,,,,
player,201711120atl,atl,SanuMo00,rush_att,0,,,,,
player,201711120atl,atl,SanuMo00,rush_yds,0,,,,,
player,201711120atl,atl,SanuMo00,rush_td,0,,,,,
player,201711120atl,atl,SanuMo00,rush_long,0,,,,,
player,201711120atl,atl,SanuMo00,targets,5,,,,,
player,201711120atl,atl,SanuMo00,rec,3,,,,,
player,201711120atl,atl,SanuMo00,rec_yds,29,,,,,
player,201711120atl,atl,SanuMo00,rec_td,0,,,,,
player,201711120atl,atl,SanuMo00,rec_long,14,,,,,
player,201711120atl,atl,SanuMo00,fumbles,0,,,,,
player,201711120atl,atl,SanuMo00,fumbles_lost,0,,,,,
player,201711120atl,atl,ToilLe00,pass_cmp,0,,,,,
player,201711120atl,atl,ToilLe00,pass_att,0,,,,,
player,201711120atl,atl,ToilLe00,pass_yds,0,,,,,
player,201711120atl,atl,ToilLe00,pass_td,0,,,,,
player,201711120atl,atl,ToilLe00,pass_int,0,,,,,
player,201711120atl,atl,ToilLe00,pass_sacked,0,,,,,
player,201711120atl,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201711120atl,atl,ToilLe00,pass_long,0,,,,,
player,201711120atl,atl,ToilLe00,pass_rating,,,,,,
player,201711120atl,atl,ToilLe00,rush_att,0,,,,,
player,201711120atl,atl,ToilLe00,rush_yds,0,,,,,
player,201711120atl,atl,ToilLe00,rush_td,0,,,,,
player,201711120atl,atl,ToilLe00,rush_long,0,,,,,
player,201711120atl,atl,ToilLe00,targets,1,,,,,
player,201711120atl,atl,ToilLe00,rec,1,,,,,
player,201711120atl,atl,ToilLe00,rec_yds,10,,,,,
player,201711120atl,atl,ToilLe00,rec_td,0,,,,,
player,201711120atl,atl,ToilLe00,rec_long,10,,,,,
player,201711120atl,atl,ToilLe00,fumbles,0,,,,,
player,201711120atl,atl,ToilLe00,fumbles_lost,0,,,,,
player,201711120atl,atl,HardJu00,pass_cmp,0,,,,,
player,201711120atl,atl,HardJu00,pass_att,0,,,,,
player,201711120atl,atl,HardJu00,pass_yds,0,,,,,
player,201711120atl,atl,HardJu00,pass_td,0,,,,,
player,201711120atl,atl,HardJu00,pass_int,0,,,,,
player,201711120atl,atl,HardJu00,pass_sacked,0,,,,,
player,201711120atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201711120atl,atl,HardJu00,pass_long,0,,,,,
player,201711120atl,atl,HardJu00,pass_rating,,,,,,
player,201711120atl,atl,HardJu00,rush_att,0,,,,,
player,201711120atl,atl,HardJu00,rush_yds,0,,,,,
player,201711120atl,atl,HardJu00,rush_td,0,,,,,
player,201711120atl,atl,HardJu00,rush_long,0,,,,,
player,201711120atl,atl,HardJu00,targets,2,,,,,
player,201711120atl,atl,HardJu00,rec,2,,,,,
player,201711120atl,atl,HardJu00,rec_yds,7,,,,,
player,201711120atl,atl,HardJu00,rec_td,1,,,,,
player,201711120atl,atl,HardJu00,rec_long,4,,,,,
player,201711120atl,atl,HardJu00,fumbles,0,,,,,
player,201711120atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201711120atl,atl,HallMa02,pass_cmp,0,,,,,
player,201711120atl,atl,HallMa02,pass_att,0,,,,,
player,201711120atl,atl,HallMa02,pass_yds,0,,,,,
player,201711120atl,atl,HallMa02,pass_td,0,,,,,
player,201711120atl,atl,HallMa02,pass_int,0,,,,,
player,201711120atl,atl,HallMa02,pass_sacked,0,,,,,
player,201711120atl,atl,HallMa02,pass_sacked_yds,0,,,,,
player,201711120atl,atl,HallMa02,pass_long,0,,,,,
player,201711120atl,atl,HallMa02,pass_rating,,,,,,
player,201711120atl,atl,HallMa02,rush_att,0,,,,,
player,201711120atl,atl,HallMa02,rush_yds,0,,,,,
player,201711120atl,atl,HallMa02,rush_td,0,,,,,
player,201711120atl,atl,HallMa02,rush_long,0,,,,,
player,201711120atl,atl,HallMa02,targets,2,,,,,
