game,2017,14,20171211,201712110mia,nwe,"New England Patriots",20,mia,"Miami Dolphins",27
player,201712110mia,nwe,AlleDw00,rec_td,0,,,,,
player,201712110mia,nwe,AlleDw00,rec_long,8,,,,,
player,201712110mia,nwe,AlleDw00,fumbles,0,,,,,
player,201712110mia,nwe,AlleDw00,fumbles_lost,0,,,,,
player,201712110mia,nwe,DeveJa00,pass_cmp,0,,,,,
player,201712110mia,nwe,DeveJa00,pass_att,0,,,,,
player,201712110mia,nwe,DeveJa00,pass_yds,0,,,,,
player,201712110mia,nwe,DeveJa00,pass_td,0,,,,,
player,201712110mia,nwe,DeveJa00,pass_int,0,,,,,
player,201712110mia,nwe,DeveJa00,pass_sacked,0,,,,,
player,201712110mia,nwe,DeveJa00,pass_sacked_yds,0,,,,,
player,201712110mia,nwe,DeveJa00,pass_long,0,,,,,
player,201712110mia,nwe,DeveJa00,pass_rating,,,,,,
player,201712110mia,nwe,DeveJa00,rush_att,0,,,,,
player,201712110mia,nwe,DeveJa00,rush_yds,0,,,,,
player,201712110mia,nwe,DeveJa00,rush_td,0,,,,,
player,201712110mia,nwe,DeveJa00,rush_long,0,,,,,
player,201712110mia,nwe,DeveJa00,targets,1,,,,,
player,201712110mia,nwe,DeveJa00,rec,1,,,,,
player,201712110mia,nwe,DeveJa00,rec_yds,2,,,,,
player,201712110mia,nwe,DeveJa00,rec_td,0,,,,,
player,201712110mia,nwe,DeveJa00,rec_long,2,,,,,
player,201712110mia,nwe,DeveJa00,fumbles,0,,,,,
player,201712110mia,nwe,DeveJa00,fumbles_lost,0,,,,,
player,201712110mia,nwe,HogaCh00,pass_cmp,0,,,,,
player,201712110mia,nwe,HogaCh00,pass_att,0,,,,,
player,201712110mia,nwe,HogaCh00,pass_yds,0,,,,,
player,201712110mia,nwe,HogaCh00,pass_td,0,,,,,
player,201712110mia,nwe,HogaCh00,pass_int,0,,,,,
player,201712110mia,nwe,HogaCh00,pass_sacked,0,,,,,
player,201712110mia,nwe,HogaCh00,pass_sacked_yds,0,,,,,
player,201712110mia,nwe,HogaCh00,pass_long,0,,,,,
player,201712110mia,nwe,HogaCh00,pass_rating,,,,,,
player,201712110mia,nwe,HogaCh00,rush_att,0,,,,,
player,201712110mia,nwe,HogaCh00,rush_yds,0,,,,,
player,201712110mia,nwe,HogaCh00,rush_td,0,,,,,
player,201712110mia,nwe,HogaCh00,rush_long,0,,,,,
player,201712110mia,nwe,HogaCh00,targets,5,,,,,
player,201712110mia,nwe,HogaCh00,rec,1,,,,,
player,201712110mia,nwe,HogaCh00,rec_yds,1,,,,,
player,201712110mia,nwe,HogaCh00,rec_td,0,,,,,
player,201712110mia,nwe,HogaCh00,rec_long,1,,,,,
player,201712110mia,nwe,HogaCh00,fumbles,0,,,,,
player,201712110mia,nwe,HogaCh00,fumbles_lost,0,,,,,
player,201712110mia,mia,CutlJa00,pass_cmp,25,,,,,
player,201712110mia,mia,CutlJa00,pass_att,38,,,,,
player,201712110mia,mia,CutlJa00,pass_yds,263,,,,,
player,201712110mia,mia,CutlJa00,pass_td,3,,,,,
player,201712110mia,mia,CutlJa00,pass_int,0,,,,,
player,201712110mia,mia,CutlJa00,pass_sacked,2,,,,,
player,201712110mia,mia,CutlJa00,pass_sacked_yds,21,,,,,
player,201712110mia,mia,CutlJa00,pass_long,47,,,,,
player,201712110mia,mia,CutlJa00,pass_rating,112.1,,,,,
player,201712110mia,mia,CutlJa00,rush_att,4,,,,,
player,201712110mia,mia,CutlJa00,rush_yds,4,,,,,
player,201712110mia,mia,CutlJa00,rush_td,0,,,,,
player,201712110mia,mia,CutlJa00,rush_long,6,,,,,
player,201712110mia,mia,CutlJa00,targets,0,,,,,
player,201712110mia,mia,CutlJa00,rec,0,,,,,
player,201712110mia,mia,CutlJa00,rec_yds,0,,,,,
player,201712110mia,mia,CutlJa00,rec_td,0,,,,,
player,201712110mia,mia,CutlJa00,rec_long,0,,,,,
player,201712110mia,mia,CutlJa00,fumbles,0,,,,,
player,201712110mia,mia,CutlJa00,fumbles_lost,0,,,,,
player,201712110mia,mia,DrakKe00,pass_cmp,0,,,,,
player,201712110mia,mia,DrakKe00,pass_att,0,,,,,
player,201712110mia,mia,DrakKe00,pass_yds,0,,,,,
player,201712110mia,mia,DrakKe00,pass_td,0,,,,,
player,201712110mia,mia,DrakKe00,pass_int,0,,,,,
player,201712110mia,mia,DrakKe00,pass_sacked,0,,,,,
player,201712110mia,mia,DrakKe00,pass_sacked_yds,0,,,,,
player,201712110mia,mia,DrakKe00,pass_long,0,,,,,
player,201712110mia,mia,DrakKe00,pass_rating,,,,,,
player,201712110mia,mia,DrakKe00,rush_att,25,,,,,
player,201712110mia,mia,DrakKe00,rush_yds,114,,,,,
player,201712110mia,mia,DrakKe00,rush_td,0,,,,,
player,201712110mia,mia,DrakKe00,rush_long,31,,,,,
player,201712110mia,mia,DrakKe00,targets,6,,,,,
player,201712110mia,mia,DrakKe00,rec,5,,,,,
player,201712110mia,mia,DrakKe00,rec_yds,79,,,,,
player,201712110mia,mia,DrakKe00,rec_td,0,,,,,
player,201712110mia,mia,DrakKe00,rec_long,47,,,,,
player,201712110mia,mia,DrakKe00,fumbles,0,,,,,
player,201712110mia,mia,DrakKe00,fumbles_lost,0,,,,,
player,201712110mia,mia,GrayMa00,pass_cmp,0,,,,,
player,201712110mia,mia,GrayMa00,pass_att,0,,,,,
player,201712110mia,mia,GrayMa00,pass_yds,0,,,,,
player,201712110mia,mia,GrayMa00,pass_td,0,,,,,
player,201712110mia,mia,GrayMa00,pass_int,0,,,,,
player,201712110mia,mia,GrayMa00,pass_sacked,0,,,,,
player,201712110mia,mia,GrayMa00,pass_sacked_yds,0,,,,,
player,201712110mia,mia,GrayMa00,pass_long,0,,,,,
player,201712110mia,mia,GrayMa00,pass_rating,,,,,,
player,201712110mia,mia,GrayMa00,rush_att,1,,,,,
player,201712110mia,mia,GrayMa00,rush_yds,2,,,,,
player,201712110mia,mia,GrayMa00,rush_td,0,,,,,
player,201712110mia,mia,GrayMa00,rush_long,2,,,,,
player,201712110mia,mia,GrayMa00,targets,1,,,,,
player,201712110mia,mia,GrayMa00,rec,1,,,,,
player,201712110mia,mia,GrayMa00,rec_yds,10,,,,,
player,201712110mia,mia,GrayMa00,rec_td,0,,,,,
player,201712110mia,mia,GrayMa00,rec_long,10,,,,,
player,201712110mia,mia,GrayMa00,fumbles,0,,,,,
player,201712110mia,mia,GrayMa00,fumbles_lost,0,,,,,
player,201712110mia,mia,LandJa00,pass_cmp,0,,,,,
player,201712110mia,mia,LandJa00,pass_att,0,,,,,
player,201712110mia,mia,LandJa00,pass_yds,0,,,,,
player,201712110mia,mia,LandJa00,pass_td,0,,,,,
player,201712110mia,mia,LandJa00,pass_int,0,,,,,
player,201712110mia,mia,LandJa00,pass_sacked,0,,,,,
player,201712110mia,mia,LandJa00,pass_sacked_yds,0,,,,,
player,201712110mia,mia,LandJa00,pass_long,0,,,,,
player,201712110mia,mia,LandJa00,pass_rating,,,,,,
player,201712110mia,mia,LandJa00,rush_att,0,,,,,
player,201712110mia,mia,LandJa00,rush_yds,0,,,,,
player,201712110mia,mia,LandJa00,rush_td,0,,,,,
player,201712110mia,mia,LandJa00,rush_long,0,,,,,
player,201712110mia,mia,LandJa00,targets,8,,,,,
player,201712110mia,mia,LandJa00,rec,8,,,,,
player,201712110mia,mia,LandJa00,rec_yds,46,,,,,
player,201712110mia,mia,LandJa00,rec_td,2,,,,,
player,201712110mia,mia,LandJa00,rec_long,10,,,,,
player,201712110mia,mia,LandJa00,fumbles,0,,,,,
player,201712110mia,mia,LandJa00,fumbles_lost,0,,,,,
player,201712110mia,mia,GranJa00,pass_cmp,0,,,,,
player,201712110mia,mia,GranJa00,pass_att,0,,,,,
player,201712110mia,mia,GranJa00,pass_yds,0,,,,,
player,201712110mia,mia,GranJa00,pass_td,0,,,,,
player,201712110mia,mia,GranJa00,pass_int,0,,,,,
player,201712110mia,mia,GranJa00,pass_sacked,0,,,,,
player,201712110mia,mia,GranJa00,pass_sacked_yds,0,,,,,
player,201712110mia,mia,GranJa00,pass_long,0,,,,,
player,201712110mia,mia,GranJa00,pass_rating,,,,,,
player,201712110mia,mia,GranJa00,rush_att,0,,,,,
player,201712110mia,mia,GranJa00,rush_yds,0,,,,,
player,201712110mia,mia,GranJa00,rush_td,0,,,,,
player,201712110mia,mia,GranJa00,rush_long,0,,,,,
player,201712110mia,mia,GranJa00,targets,4,,,,,
player,201712110mia,mia,GranJa00,rec,2,,,,,
player,201712110mia,mia,GranJa00,rec_yds,42,,,,,
player,201712110mia,mia,GranJa00,rec_td,1,,,,,
player,201712110mia,mia,GranJa00,rec_long,25,,,,,
player,201712110mia,mia,GranJa00,fumbles,0,,,,,
player,201712110mia,mia,GranJa00,fumbles_lost,0,,,,,
player,201712110mia,mia,ParkDe01,pass_cmp,0,,,,,
player,201712110mia,mia,ParkDe01,pass_att,0,,,,,
player,201712110mia,mia,ParkDe01,pass_yds,0,,,,,
player,201712110mia,mia,ParkDe01,pass_td,0,,,,,
player,201712110mia,mia,ParkDe01,pass_int,0,,,,,
player,201712110mia,mia,ParkDe01,pass_sacked,0,,,,,
player,201712110mia,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201712110mia,mia,ParkDe01,pass_long,0,,,,,
player,201712110mia,mia,ParkDe01,pass_rating,,,,,,
player,201712110mia,mia,ParkDe01,rush_att,0,,,,,
player,201712110mia,mia,ParkDe01,rush_yds,0,,,,,
player,201712110mia,mia,ParkDe01,rush_td,0,,,,,
player,201712110mia,mia,ParkDe01,rush_long,0,,,,,
player,201712110mia,mia,ParkDe01,targets,6,,,,,
player,201712110mia,mia,ParkDe01,rec,4,,,,,
player,201712110mia,mia,ParkDe01,rec_yds,40,,,,,
player,201712110mia,mia,ParkDe01,rec_td,0,,,,,
player,201712110mia,mia,ParkDe01,rec_long,15,,,,,
player,201712110mia,mia,ParkDe01,fumbles,0,,,,,
player,201712110mia,mia,ParkDe01,fumbles_lost,0,,,,,
player,201712110mia,mia,StilKe00,pass_cmp,0,,,,,
player,201712110mia,mia,StilKe00,pass_att,0,,,,,
player,201712110mia,mia,StilKe00,pass_yds,0,,,,,
player,201712110mia,mia,StilKe00,pass_td,0,,,,,
player,201712110mia,mia,StilKe00,pass_int,0,,,,,
player,201712110mia,mia,StilKe00,pass_sacked,0,,,,,
player,201712110mia,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201712110mia,mia,StilKe00,pass_long,0,,,,,
player,201712110mia,mia,StilKe00,pass_rating,,,,,,
player,201712110mia,mia,StilKe00,rush_att,0,,,,,
player,201712110mia,mia,StilKe00,rush_yds,0,,,,,
player,201712110mia,mia,StilKe00,rush_td,0,,,,,
player,201712110mia,mia,StilKe00,rush_long,0,,,,,
player,201712110mia,mia,StilKe00,targets,4,,,,,
player,201712110mia,mia,StilKe00,rec,2,,,,,
player,201712110mia,mia,StilKe00,rec_yds,18,,,,,
player,201712110mia,mia,StilKe00,rec_td,0,,,,,
player,201712110mia,mia,StilKe00,rec_long,11,,,,,
player,201712110mia,mia,StilKe00,fumbles,0,,,,,
player,201712110mia,mia,StilKe00,fumbles_lost,0,,,,,
player,201712110mia,mia,FasaAn00,pass_cmp,0,,,,,
player,201712110mia,mia,FasaAn00,pass_att,0,,,,,
player,201712110mia,mia,FasaAn00,pass_yds,0,,,,,
player,201712110mia,mia,FasaAn00,pass_td,0,,,,,
player,201712110mia,mia,FasaAn00,pass_int,0,,,,,
player,201712110mia,mia,FasaAn00,pass_sacked,0,,,,,
player,201712110mia,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201712110mia,mia,FasaAn00,pass_long,0,,,,,
player,201712110mia,mia,FasaAn00,pass_rating,,,,,,
player,201712110mia,mia,FasaAn00,rush_att,0,,,,,
player,201712110mia,mia,FasaAn00,rush_yds,0,,,,,
player,201712110mia,mia,FasaAn00,rush_td,0,,,,,
player,201712110mia,mia,FasaAn00,rush_long,0,,,,,
player,201712110mia,mia,FasaAn00,targets,1,,,,,
player,201712110mia,mia,FasaAn00,rec,1,,,,,
player,201712110mia,mia,FasaAn00,rec_yds,17,,,,,
player,201712110mia,mia,FasaAn00,rec_td,0,,,,,
player,201712110mia,mia,FasaAn00,rec_long,17,,,,,
player,201712110mia,mia,FasaAn00,fumbles,0,,,,,
player,201712110mia,mia,FasaAn00,fumbles_lost,0,,,,,
player,201712110mia,mia,ThomJu00,pass_cmp,0,,,,,
player,201712110mia,mia,ThomJu00,pass_att,0,,,,,
player,201712110mia,mia,ThomJu00,pass_yds,0,,,,,
player,201712110mia,mia,ThomJu00,pass_td,0,,,,,
player,201712110mia,mia,ThomJu00,pass_int,0,,,,,
player,201712110mia,mia,ThomJu00,pass_sacked,0,,,,,
player,201712110mia,mia,ThomJu00,pass_sacked_yds,0,,,,,
player,201712110mia,mia,ThomJu00,pass_long,0,,,,,
player,201712110mia,mia,ThomJu00,pass_rating,,,,,,
player,201712110mia,mia,ThomJu00,rush_att,0,,,,,
player,201712110mia,mia,ThomJu00,rush_yds,0,,,,,
player,201712110mia,mia,ThomJu00,rush_td,0,,,,,
player,201712110mia,mia,ThomJu00,rush_long,0,,,,,
player,201712110mia,mia,ThomJu00,targets,4,,,,,
player,201712110mia,mia,ThomJu00,rec,2,,,,,
player,201712110mia,mia,ThomJu00,rec_yds,11,,,,,
player,201712110mia,mia,ThomJu00,rec_td,0,,,,,
player,201712110mia,mia,ThomJu00,rec_long,6,,,,,
player,201712110mia,mia,ThomJu00,fumbles,1,,,,,
player,201712110mia,mia,ThomJu00,fumbles_lost,0,,,,,
player,201712110mia,nwe,McCoDe99,def_int,0,,,,,
player,201712110mia,nwe,McCoDe99,def_int_yds,0,,,,,
player,201712110mia,nwe,McCoDe99,def_int_td,0,,,,,
player,201712110mia,nwe,McCoDe99,def_int_long,0,,,,,
player,201712110mia,nwe,McCoDe99,pass_defended,0,,,,,
player,201712110mia,nwe,McCoDe99,sacks,1.0,,,,,
player,201712110mia,nwe,McCoDe99,tackles_combined,7,,,,,
player,201712110mia,nwe,McCoDe99,tackles_solo,7,,,,,
player,201712110mia,nwe,McCoDe99,tackles_assists,0,,,,,
player,201712110mia,nwe,McCoDe99,tackles_loss,1,,,,,
player,201712110mia,nwe,McCoDe99,qb_hits,1,,,,,
player,201712110mia,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201712110mia,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201712110mia,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201712110mia,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201712110mia,nwe,ButlAd00,def_int,0,,,,,
player,201712110mia,nwe,ButlAd00,def_int_yds,0,,,,,
player,201712110mia,nwe,ButlAd00,def_int_td,0,,,,,
player,201712110mia,nwe,ButlAd00,def_int_long,0,,,,,
player,201712110mia,nwe,ButlAd00,pass_defended,0,,,,,
player,201712110mia,nwe,ButlAd00,sacks,1.0,,,,,
player,201712110mia,nwe,ButlAd00,tackles_combined,2,,,,,
player,201712110mia,nwe,ButlAd00,tackles_solo,1,,,,,
player,201712110mia,nwe,ButlAd00,tackles_assists,1,,,,,
player,201712110mia,nwe,ButlAd00,tackles_loss,1,,,,,
player,201712110mia,nwe,ButlAd00,qb_hits,1,,,,,
player,201712110mia,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201712110mia,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201712110mia,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201712110mia,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201712110mia,nwe,ChunPa99,def_int,0,,,,,
player,201712110mia,nwe,ChunPa99,def_int_yds,0,,,,,
player,201712110mia,nwe,ChunPa99,def_int_td,0,,,,,
player,201712110mia,nwe,ChunPa99,def_int_long,0,,,,,
player,201712110mia,nwe,ChunPa99,pass_defended,1,,,,,
player,201712110mia,nwe,ChunPa99,sacks,0.0,,,,,
player,201712110mia,nwe,ChunPa99,tackles_combined,7,,,,,
player,201712110mia,nwe,ChunPa99,tackles_solo,6,,,,,
player,201712110mia,nwe,ChunPa99,tackles_assists,1,,,,,
player,201712110mia,nwe,ChunPa99,tackles_loss,0,,,,,
player,201712110mia,nwe,ChunPa99,qb_hits,0,,,,,
player,201712110mia,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201712110mia,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201712110mia,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201712110mia,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201712110mia,nwe,RobeEl00,def_int,0,,,,,
player,201712110mia,nwe,RobeEl00,def_int_yds,0,,,,,
player,201712110mia,nwe,RobeEl00,def_int_td,0,,,,,
player,201712110mia,nwe,RobeEl00,def_int_long,0,,,,,
player,201712110mia,nwe,RobeEl00,pass_defended,0,,,,,
player,201712110mia,nwe,RobeEl00,sacks,0.0,,,,,
player,201712110mia,nwe,RobeEl00,tackles_combined,7,,,,,
player,201712110mia,nwe,RobeEl00,tackles_solo,5,,,,,
player,201712110mia,nwe,RobeEl00,tackles_assists,2,,,,,
player,201712110mia,nwe,RobeEl00,tackles_loss,1,,,,,
player,201712110mia,nwe,RobeEl00,qb_hits,0,,,,,
player,201712110mia,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201712110mia,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201712110mia,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201712110mia,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201712110mia,nwe,FlowMa00,def_int,0,,,,,
player,201712110mia,nwe,FlowMa00,def_int_yds,0,,,,,
player,201712110mia,nwe,FlowMa00,def_int_td,0,,,,,
