game,2017,16,20171223,201712230rav,clt,"Indianapolis Colts",16,rav,"Baltimore Ravens",23
player,201712230rav,clt,BrisJa00,rec_long,0,,,,,
player,201712230rav,clt,BrisJa00,fumbles,0,,,,,
player,201712230rav,clt,BrisJa00,fumbles_lost,0,,,,,
player,201712230rav,clt,GoreFr00,pass_cmp,0,,,,,
player,201712230rav,clt,GoreFr00,pass_att,0,,,,,
player,201712230rav,clt,GoreFr00,pass_yds,0,,,,,
player,201712230rav,clt,GoreFr00,pass_td,0,,,,,
player,201712230rav,clt,GoreFr00,pass_int,0,,,,,
player,201712230rav,clt,GoreFr00,pass_sacked,0,,,,,
player,201712230rav,clt,GoreFr00,pass_sacked_yds,0,,,,,
player,201712230rav,clt,GoreFr00,pass_long,0,,,,,
player,201712230rav,clt,GoreFr00,pass_rating,,,,,,
player,201712230rav,clt,GoreFr00,rush_att,17,,,,,
player,201712230rav,clt,GoreFr00,rush_yds,68,,,,,
player,201712230rav,clt,GoreFr00,rush_td,0,,,,,
player,201712230rav,clt,GoreFr00,rush_long,12,,,,,
player,201712230rav,clt,GoreFr00,targets,2,,,,,
player,201712230rav,clt,GoreFr00,rec,2,,,,,
player,201712230rav,clt,GoreFr00,rec_yds,18,,,,,
player,201712230rav,clt,GoreFr00,rec_td,1,,,,,
player,201712230rav,clt,GoreFr00,rec_long,14,,,,,
player,201712230rav,clt,GoreFr00,fumbles,0,,,,,
player,201712230rav,clt,GoreFr00,fumbles_lost,0,,,,,
player,201712230rav,clt,MackMa00,pass_cmp,0,,,,,
player,201712230rav,clt,MackMa00,pass_att,0,,,,,
player,201712230rav,clt,MackMa00,pass_yds,0,,,,,
player,201712230rav,clt,MackMa00,pass_td,0,,,,,
player,201712230rav,clt,MackMa00,pass_int,0,,,,,
player,201712230rav,clt,MackMa00,pass_sacked,0,,,,,
player,201712230rav,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201712230rav,clt,MackMa00,pass_long,0,,,,,
player,201712230rav,clt,MackMa00,pass_rating,,,,,,
player,201712230rav,clt,MackMa00,rush_att,4,,,,,
player,201712230rav,clt,MackMa00,rush_yds,17,,,,,
player,201712230rav,clt,MackMa00,rush_td,0,,,,,
player,201712230rav,clt,MackMa00,rush_long,11,,,,,
player,201712230rav,clt,MackMa00,targets,2,,,,,
player,201712230rav,clt,MackMa00,rec,2,,,,,
player,201712230rav,clt,MackMa00,rec_yds,37,,,,,
player,201712230rav,clt,MackMa00,rec_td,0,,,,,
player,201712230rav,clt,MackMa00,rec_long,29,,,,,
player,201712230rav,clt,MackMa00,fumbles,0,,,,,
player,201712230rav,clt,MackMa00,fumbles_lost,0,,,,,
player,201712230rav,clt,HiltT.00,pass_cmp,0,,,,,
player,201712230rav,clt,HiltT.00,pass_att,0,,,,,
player,201712230rav,clt,HiltT.00,pass_yds,0,,,,,
player,201712230rav,clt,HiltT.00,pass_td,0,,,,,
player,201712230rav,clt,HiltT.00,pass_int,0,,,,,
player,201712230rav,clt,HiltT.00,pass_sacked,0,,,,,
player,201712230rav,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201712230rav,clt,HiltT.00,pass_long,0,,,,,
player,201712230rav,clt,HiltT.00,pass_rating,,,,,,
player,201712230rav,clt,HiltT.00,rush_att,0,,,,,
player,201712230rav,clt,HiltT.00,rush_yds,0,,,,,
player,201712230rav,clt,HiltT.00,rush_td,0,,,,,
player,201712230rav,clt,HiltT.00,rush_long,0,,,,,
player,201712230rav,clt,HiltT.00,targets,12,,,,,
player,201712230rav,clt,HiltT.00,rec,6,,,,,
player,201712230rav,clt,HiltT.00,rec_yds,100,,,,,
player,201712230rav,clt,HiltT.00,rec_td,0,,,,,
player,201712230rav,clt,HiltT.00,rec_long,24,,,,,
player,201712230rav,clt,HiltT.00,fumbles,0,,,,,
player,201712230rav,clt,HiltT.00,fumbles_lost,0,,,,,
player,201712230rav,clt,DoylJa00,pass_cmp,0,,,,,
player,201712230rav,clt,DoylJa00,pass_att,0,,,,,
player,201712230rav,clt,DoylJa00,pass_yds,0,,,,,
player,201712230rav,clt,DoylJa00,pass_td,0,,,,,
player,201712230rav,clt,DoylJa00,pass_int,0,,,,,
player,201712230rav,clt,DoylJa00,pass_sacked,0,,,,,
player,201712230rav,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201712230rav,clt,DoylJa00,pass_long,0,,,,,
player,201712230rav,clt,DoylJa00,pass_rating,,,,,,
player,201712230rav,clt,DoylJa00,rush_att,0,,,,,
player,201712230rav,clt,DoylJa00,rush_yds,0,,,,,
player,201712230rav,clt,DoylJa00,rush_td,0,,,,,
player,201712230rav,clt,DoylJa00,rush_long,0,,,,,
player,201712230rav,clt,DoylJa00,targets,10,,,,,
player,201712230rav,clt,DoylJa00,rec,5,,,,,
player,201712230rav,clt,DoylJa00,rec_yds,41,,,,,
player,201712230rav,clt,DoylJa00,rec_td,0,,,,,
player,201712230rav,clt,DoylJa00,rec_long,13,,,,,
player,201712230rav,clt,DoylJa00,fumbles,0,,,,,
player,201712230rav,clt,DoylJa00,fumbles_lost,0,,,,,
player,201712230rav,clt,RogeCh02,pass_cmp,0,,,,,
player,201712230rav,clt,RogeCh02,pass_att,0,,,,,
player,201712230rav,clt,RogeCh02,pass_yds,0,,,,,
player,201712230rav,clt,RogeCh02,pass_td,0,,,,,
player,201712230rav,clt,RogeCh02,pass_int,0,,,,,
player,201712230rav,clt,RogeCh02,pass_sacked,0,,,,,
player,201712230rav,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201712230rav,clt,RogeCh02,pass_long,0,,,,,
player,201712230rav,clt,RogeCh02,pass_rating,,,,,,
player,201712230rav,clt,RogeCh02,rush_att,0,,,,,
player,201712230rav,clt,RogeCh02,rush_yds,0,,,,,
player,201712230rav,clt,RogeCh02,rush_td,0,,,,,
player,201712230rav,clt,RogeCh02,rush_long,0,,,,,
player,201712230rav,clt,RogeCh02,targets,4,,,,,
player,201712230rav,clt,RogeCh02,rec,1,,,,,
player,201712230rav,clt,RogeCh02,rec_yds,19,,,,,
player,201712230rav,clt,RogeCh02,rec_td,0,,,,,
player,201712230rav,clt,RogeCh02,rec_long,19,,,,,
player,201712230rav,clt,RogeCh02,fumbles,0,,,,,
player,201712230rav,clt,RogeCh02,fumbles_lost,0,,,,,
player,201712230rav,clt,TravRo00,pass_cmp,0,,,,,
player,201712230rav,clt,TravRo00,pass_att,0,,,,,
player,201712230rav,clt,TravRo00,pass_yds,0,,,,,
player,201712230rav,clt,TravRo00,pass_td,0,,,,,
player,201712230rav,clt,TravRo00,pass_int,0,,,,,
player,201712230rav,clt,TravRo00,pass_sacked,0,,,,,
player,201712230rav,clt,TravRo00,pass_sacked_yds,0,,,,,
player,201712230rav,clt,TravRo00,pass_long,0,,,,,
player,201712230rav,clt,TravRo00,pass_rating,,,,,,
player,201712230rav,clt,TravRo00,rush_att,0,,,,,
player,201712230rav,clt,TravRo00,rush_yds,0,,,,,
player,201712230rav,clt,TravRo00,rush_td,0,,,,,
player,201712230rav,clt,TravRo00,rush_long,0,,,,,
player,201712230rav,clt,TravRo00,targets,1,,,,,
player,201712230rav,clt,TravRo00,rec,0,,,,,
player,201712230rav,clt,TravRo00,rec_yds,0,,,,,
player,201712230rav,clt,TravRo00,rec_td,0,,,,,
player,201712230rav,clt,TravRo00,rec_long,0,,,,,
player,201712230rav,clt,TravRo00,fumbles,0,,,,,
player,201712230rav,clt,TravRo00,fumbles_lost,0,,,,,
player,201712230rav,clt,AikeKa00,pass_cmp,0,,,,,
player,201712230rav,clt,AikeKa00,pass_att,0,,,,,
player,201712230rav,clt,AikeKa00,pass_yds,0,,,,,
player,201712230rav,clt,AikeKa00,pass_td,0,,,,,
player,201712230rav,clt,AikeKa00,pass_int,0,,,,,
player,201712230rav,clt,AikeKa00,pass_sacked,0,,,,,
player,201712230rav,clt,AikeKa00,pass_sacked_yds,0,,,,,
player,201712230rav,clt,AikeKa00,pass_long,0,,,,,
player,201712230rav,clt,AikeKa00,pass_rating,,,,,,
player,201712230rav,clt,AikeKa00,rush_att,0,,,,,
player,201712230rav,clt,AikeKa00,rush_yds,0,,,,,
player,201712230rav,clt,AikeKa00,rush_td,0,,,,,
player,201712230rav,clt,AikeKa00,rush_long,0,,,,,
player,201712230rav,clt,AikeKa00,targets,2,,,,,
player,201712230rav,clt,AikeKa00,rec,0,,,,,
player,201712230rav,clt,AikeKa00,rec_yds,0,,,,,
player,201712230rav,clt,AikeKa00,rec_td,0,,,,,
player,201712230rav,clt,AikeKa00,rec_long,0,,,,,
player,201712230rav,clt,AikeKa00,fumbles,0,,,,,
player,201712230rav,clt,AikeKa00,fumbles_lost,0,,,,,
player,201712230rav,rav,FlacJo00,pass_cmp,29,,,,,
player,201712230rav,rav,FlacJo00,pass_att,38,,,,,
player,201712230rav,rav,FlacJo00,pass_yds,237,,,,,
player,201712230rav,rav,FlacJo00,pass_td,2,,,,,
player,201712230rav,rav,FlacJo00,pass_int,0,,,,,
player,201712230rav,rav,FlacJo00,pass_sacked,1,,,,,
player,201712230rav,rav,FlacJo00,pass_sacked_yds,17,,,,,
player,201712230rav,rav,FlacJo00,pass_long,23,,,,,
player,201712230rav,rav,FlacJo00,pass_rating,109.2,,,,,
player,201712230rav,rav,FlacJo00,rush_att,4,,,,,
player,201712230rav,rav,FlacJo00,rush_yds,-2,,,,,
player,201712230rav,rav,FlacJo00,rush_td,0,,,,,
player,201712230rav,rav,FlacJo00,rush_long,1,,,,,
player,201712230rav,rav,FlacJo00,targets,0,,,,,
player,201712230rav,rav,FlacJo00,rec,0,,,,,
player,201712230rav,rav,FlacJo00,rec_yds,0,,,,,
player,201712230rav,rav,FlacJo00,rec_td,0,,,,,
player,201712230rav,rav,FlacJo00,rec_long,0,,,,,
player,201712230rav,rav,FlacJo00,fumbles,0,,,,,
player,201712230rav,rav,FlacJo00,fumbles_lost,0,,,,,
player,201712230rav,rav,CollAl00,pass_cmp,0,,,,,
player,201712230rav,rav,CollAl00,pass_att,0,,,,,
player,201712230rav,rav,CollAl00,pass_yds,0,,,,,
player,201712230rav,rav,CollAl00,pass_td,0,,,,,
player,201712230rav,rav,CollAl00,pass_int,0,,,,,
player,201712230rav,rav,CollAl00,pass_sacked,0,,,,,
player,201712230rav,rav,CollAl00,pass_sacked_yds,0,,,,,
player,201712230rav,rav,CollAl00,pass_long,0,,,,,
player,201712230rav,rav,CollAl00,pass_rating,,,,,,
player,201712230rav,rav,CollAl00,rush_att,18,,,,,
player,201712230rav,rav,CollAl00,rush_yds,51,,,,,
player,201712230rav,rav,CollAl00,rush_td,0,,,,,
player,201712230rav,rav,CollAl00,rush_long,14,,,,,
player,201712230rav,rav,CollAl00,targets,4,,,,,
player,201712230rav,rav,CollAl00,rec,3,,,,,
player,201712230rav,rav,CollAl00,rec_yds,15,,,,,
player,201712230rav,rav,CollAl00,rec_td,0,,,,,
player,201712230rav,rav,CollAl00,rec_long,15,,,,,
player,201712230rav,rav,CollAl00,fumbles,1,,,,,
player,201712230rav,rav,CollAl00,fumbles_lost,0,,,,,
player,201712230rav,rav,AlleJa01,pass_cmp,0,,,,,
player,201712230rav,rav,AlleJa01,pass_att,0,,,,,
player,201712230rav,rav,AlleJa01,pass_yds,0,,,,,
player,201712230rav,rav,AlleJa01,pass_td,0,,,,,
player,201712230rav,rav,AlleJa01,pass_int,0,,,,,
player,201712230rav,rav,AlleJa01,pass_sacked,0,,,,,
player,201712230rav,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201712230rav,rav,AlleJa01,pass_long,0,,,,,
player,201712230rav,rav,AlleJa01,pass_rating,,,,,,
player,201712230rav,rav,AlleJa01,rush_att,8,,,,,
player,201712230rav,rav,AlleJa01,rush_yds,37,,,,,
player,201712230rav,rav,AlleJa01,rush_td,0,,,,,
player,201712230rav,rav,AlleJa01,rush_long,10,,,,,
player,201712230rav,rav,AlleJa01,targets,1,,,,,
player,201712230rav,rav,AlleJa01,rec,1,,,,,
player,201712230rav,rav,AlleJa01,rec_yds,10,,,,,
player,201712230rav,rav,AlleJa01,rec_td,0,,,,,
player,201712230rav,rav,AlleJa01,rec_long,10,,,,,
player,201712230rav,rav,AlleJa01,fumbles,0,,,,,
player,201712230rav,rav,AlleJa01,fumbles_lost,0,,,,,
player,201712230rav,rav,CampMi02,pass_cmp,0,,,,,
player,201712230rav,rav,CampMi02,pass_att,0,,,,,
player,201712230rav,rav,CampMi02,pass_yds,0,,,,,
player,201712230rav,rav,CampMi02,pass_td,0,,,,,
player,201712230rav,rav,CampMi02,pass_int,0,,,,,
player,201712230rav,rav,CampMi02,pass_sacked,0,,,,,
player,201712230rav,rav,CampMi02,pass_sacked_yds,0,,,,,
player,201712230rav,rav,CampMi02,pass_long,0,,,,,
player,201712230rav,rav,CampMi02,pass_rating,,,,,,
player,201712230rav,rav,CampMi02,rush_att,1,,,,,
player,201712230rav,rav,CampMi02,rush_yds,9,,,,,
player,201712230rav,rav,CampMi02,rush_td,0,,,,,
player,201712230rav,rav,CampMi02,rush_long,9,,,,,
player,201712230rav,rav,CampMi02,targets,2,,,,,
player,201712230rav,rav,CampMi02,rec,2,,,,,
player,201712230rav,rav,CampMi02,rec_yds,21,,,,,
player,201712230rav,rav,CampMi02,rec_td,1,,,,,
player,201712230rav,rav,CampMi02,rec_long,15,,,,,
player,201712230rav,rav,CampMi02,fumbles,1,,,,,
player,201712230rav,rav,CampMi02,fumbles_lost,0,,,,,
player,201712230rav,rav,WoodDa02,pass_cmp,0,,,,,
player,201712230rav,rav,WoodDa02,pass_att,0,,,,,
player,201712230rav,rav,WoodDa02,pass_yds,0,,,,,
player,201712230rav,rav,WoodDa02,pass_td,0,,,,,
player,201712230rav,rav,WoodDa02,pass_int,0,,,,,
player,201712230rav,rav,WoodDa02,pass_sacked,0,,,,,
player,201712230rav,rav,WoodDa02,pass_sacked_yds,0,,,,,
player,201712230rav,rav,WoodDa02,pass_long,0,,,,,
player,201712230rav,rav,WoodDa02,pass_rating,,,,,,
player,201712230rav,rav,WoodDa02,rush_att,1,,,,,
player,201712230rav,rav,WoodDa02,rush_yds,8,,,,,
player,201712230rav,rav,WoodDa02,rush_td,0,,,,,
player,201712230rav,rav,WoodDa02,rush_long,8,,,,,
player,201712230rav,rav,WoodDa02,targets,6,,,,,
player,201712230rav,rav,WoodDa02,rec,5,,,,,
player,201712230rav,rav,WoodDa02,rec_yds,33,,,,,
player,201712230rav,rav,WoodDa02,rec_td,0,,,,,
player,201712230rav,rav,WoodDa02,rec_long,9,,,,,
player,201712230rav,rav,WoodDa02,fumbles,0,,,,,
player,201712230rav,rav,WoodDa02,fumbles_lost,0,,,,,
player,201712230rav,rav,WallMi00,pass_cmp,0,,,,,
player,201712230rav,rav,WallMi00,pass_att,0,,,,,
player,201712230rav,rav,WallMi00,pass_yds,0,,,,,
player,201712230rav,rav,WallMi00,pass_td,0,,,,,
player,201712230rav,rav,WallMi00,pass_int,0,,,,,
player,201712230rav,rav,WallMi00,pass_sacked,0,,,,,
player,201712230rav,rav,WallMi00,pass_sacked_yds,0,,,,,
player,201712230rav,rav,WallMi00,pass_long,0,,,,,
player,201712230rav,rav,WallMi00,pass_rating,,,,,,
player,201712230rav,rav,WallMi00,rush_att,0,,,,,
player,201712230rav,rav,WallMi00,rush_yds,0,,,,,
player,201712230rav,rav,WallMi00,rush_td,0,,,,,
player,201712230rav,rav,WallMi00,rush_long,0,,,,,
player,201712230rav,rav,WallMi00,targets,6,,,,,
player,201712230rav,rav,WallMi00,rec,4,,,,,
player,201712230rav,rav,WallMi00,rec_yds,60,,,,,
player,201712230rav,rav,WallMi00,rec_td,0,,,,,
player,201712230rav,rav,WallMi00,rec_long,23,,,,,
player,201712230rav,rav,WallMi00,fumbles,0,,,,,
player,201712230rav,rav,WallMi00,fumbles_lost,0,,,,,
player,201712230rav,rav,WatsBe00,pass_cmp,0,,,,,
player,201712230rav,rav,WatsBe00,pass_att,0,,,,,
player,201712230rav,rav,WatsBe00,pass_yds,0,,,,,
player,201712230rav,rav,WatsBe00,pass_td,0,,,,,
player,201712230rav,rav,WatsBe00,pass_int,0,,,,,
player,201712230rav,rav,WatsBe00,pass_sacked,0,,,,,
player,201712230rav,rav,WatsBe00,pass_sacked_yds,0,,,,,
player,201712230rav,rav,WatsBe00,pass_long,0,,,,,
player,201712230rav,rav,WatsBe00,pass_rating,,,,,,
player,201712230rav,rav,WatsBe00,rush_att,0,,,,,
player,201712230rav,rav,WatsBe00,rush_yds,0,,,,,
player,201712230rav,rav,WatsBe00,rush_td,0,,,,,
player,201712230rav,rav,WatsBe00,rush_long,0,,,,,
player,201712230rav,rav,WatsBe00,targets,6,,,,,
player,201712230rav,rav,WatsBe00,rec,5,,,,,
player,201712230rav,rav,WatsBe00,rec_yds,40,,,,,
player,201712230rav,rav,WatsBe00,rec_td,0,,,,,
player,201712230rav,rav,WatsBe00,rec_long,15,,,,,
player,201712230rav,rav,WatsBe00,fumbles,0,,,,,
player,201712230rav,rav,WatsBe00,fumbles_lost,0,,,,,
player,201712230rav,rav,MoorCh00,pass_cmp,0,,,,,
player,201712230rav,rav,MoorCh00,pass_att,0,,,,,
player,201712230rav,rav,MoorCh00,pass_yds,0,,,,,
player,201712230rav,rav,MoorCh00,pass_td,0,,,,,
player,201712230rav,rav,MoorCh00,pass_int,0,,,,,
player,201712230rav,rav,MoorCh00,pass_sacked,0,,,,,
player,201712230rav,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201712230rav,rav,MoorCh00,pass_long,0,,,,,
player,201712230rav,rav,MoorCh00,pass_rating,,,,,,
player,201712230rav,rav,MoorCh00,rush_att,0,,,,,
player,201712230rav,rav,MoorCh00,rush_yds,0,,,,,
player,201712230rav,rav,MoorCh00,rush_td,0,,,,,
player,201712230rav,rav,MoorCh00,rush_long,0,,,,,
player,201712230rav,rav,MoorCh00,targets,2,,,,,
player,201712230rav,rav,MoorCh00,rec,2,,,,,
player,201712230rav,rav,MoorCh00,rec_yds,29,,,,,
player,201712230rav,rav,MoorCh00,rec_td,0,,,,,
player,201712230rav,rav,MoorCh00,rec_long,20,,,,,
player,201712230rav,rav,MoorCh00,fumbles,0,,,,,
player,201712230rav,rav,MoorCh00,fumbles_lost,0,,,,,
player,201712230rav,rav,PerrBr02,pass_cmp,0,,,,,
player,201712230rav,rav,PerrBr02,pass_att,0,,,,,
player,201712230rav,rav,PerrBr02,pass_yds,0,,,,,
player,201712230rav,rav,PerrBr02,pass_td,0,,,,,
player,201712230rav,rav,PerrBr02,pass_int,0,,,,,
player,201712230rav,rav,PerrBr02,pass_sacked,0,,,,,
player,201712230rav,rav,PerrBr02,pass_sacked_yds,0,,,,,
player,201712230rav,rav,PerrBr02,pass_long,0,,,,,
player,201712230rav,rav,PerrBr02,pass_rating,,,,,,
player,201712230rav,rav,PerrBr02,rush_att,0,,,,,
player,201712230rav,rav,PerrBr02,rush_yds,0,,,,,
player,201712230rav,rav,PerrBr02,rush_td,0,,,,,
player,201712230rav,rav,PerrBr02,rush_long,0,,,,,
player,201712230rav,rav,PerrBr02,targets,4,,,,,
player,201712230rav,rav,PerrBr02,rec,2,,,,,
player,201712230rav,rav,PerrBr02,rec_yds,14,,,,,
player,201712230rav,rav,PerrBr02,rec_td,0,,,,,
player,201712230rav,rav,PerrBr02,rec_long,8,,,,,
player,201712230rav,rav,PerrBr02,fumbles,0,,,,,
player,201712230rav,rav,PerrBr02,fumbles_lost,0,,,,,
player,201712230rav,rav,BoylNi00,pass_cmp,0,,,,,
player,201712230rav,rav,BoylNi00,pass_att,0,,,,,
player,201712230rav,rav,BoylNi00,pass_yds,0,,,,,
player,201712230rav,rav,BoylNi00,pass_td,0,,,,,
player,201712230rav,rav,BoylNi00,pass_int,0,,,,,
player,201712230rav,rav,BoylNi00,pass_sacked,0,,,,,
player,201712230rav,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201712230rav,rav,BoylNi00,pass_long,0,,,,,
player,201712230rav,rav,BoylNi00,pass_rating,,,,,,
player,201712230rav,rav,BoylNi00,rush_att,0,,,,,
player,201712230rav,rav,BoylNi00,rush_yds,0,,,,,
player,201712230rav,rav,BoylNi00,rush_td,0,,,,,
player,201712230rav,rav,BoylNi00,rush_long,0,,,,,
player,201712230rav,rav,BoylNi00,targets,4,,,,,
player,201712230rav,rav,BoylNi00,rec,3,,,,,
player,201712230rav,rav,BoylNi00,rec_yds,9,,,,,
player,201712230rav,rav,BoylNi00,rec_td,0,,,,,
player,201712230rav,rav,BoylNi00,rec_long,8,,,,,
player,201712230rav,rav,BoylNi00,fumbles,0,,,,,
player,201712230rav,rav,BoylNi00,fumbles_lost,0,,,,,
player,201712230rav,rav,WillMa04,pass_cmp,0,,,,,
player,201712230rav,rav,WillMa04,pass_att,0,,,,,
player,201712230rav,rav,WillMa04,pass_yds,0,,,,,
player,201712230rav,rav,WillMa04,pass_td,0,,,,,
player,201712230rav,rav,WillMa04,pass_int,0,,,,,
player,201712230rav,rav,WillMa04,pass_sacked,0,,,,,
player,201712230rav,rav,WillMa04,pass_sacked_yds,0,,,,,
player,201712230rav,rav,WillMa04,pass_long,0,,,,,
player,201712230rav,rav,WillMa04,pass_rating,,,,,,
player,201712230rav,rav,WillMa04,rush_att,0,,,,,
player,201712230rav,rav,WillMa04,rush_yds,0,,,,,
player,201712230rav,rav,WillMa04,rush_td,0,,,,,
player,201712230rav,rav,WillMa04,rush_long,0,,,,,
player,201712230rav,rav,WillMa04,targets,3,,,,,
player,201712230rav,rav,WillMa04,rec,2,,,,,
player,201712230rav,rav,WillMa04,rec_yds,6,,,,,
player,201712230rav,rav,WillMa04,rec_td,1,,,,,
player,201712230rav,rav,WillMa04,rec_long,4,,,,,
player,201712230rav,rav,WillMa04,fumbles,0,,,,,
player,201712230rav,rav,WillMa04,fumbles_lost,0,,,,,
player,201712230rav,clt,MingBa00,def_int,0,,,,,
player,201712230rav,clt,MingBa00,def_int_yds,0,,,,,
player,201712230rav,clt,MingBa00,def_int_td,0,,,,,
player,201712230rav,clt,MingBa00,def_int_long,0,,,,,
player,201712230rav,clt,MingBa00,pass_defended,0,,,,,
player,201712230rav,clt,MingBa00,sacks,1.0,,,,,
player,201712230rav,clt,MingBa00,tackles_combined,8,,,,,
player,201712230rav,clt,MingBa00,tackles_solo,8,,,,,
player,201712230rav,clt,MingBa00,tackles_assists,0,,,,,
player,201712230rav,clt,MingBa00,tackles_loss,2,,,,,
player,201712230rav,clt,MingBa00,qb_hits,1,,,,,
player,201712230rav,clt,MingBa00,fumbles_rec,0,,,,,
player,201712230rav,clt,MingBa00,fumbles_rec_yds,0,,,,,
player,201712230rav,clt,MingBa00,fumbles_rec_td,0,,,,,
player,201712230rav,clt,MingBa00,fumbles_forced,0,,,,,
player,201712230rav,clt,MorrAn01,def_int,0,,,,,
player,201712230rav,clt,MorrAn01,def_int_yds,0,,,,,
player,201712230rav,clt,MorrAn01,def_int_td,0,,,,,
player,201712230rav,clt,MorrAn01,def_int_long,0,,,,,
player,201712230rav,clt,MorrAn01,pass_defended,0,,,,,
player,201712230rav,clt,MorrAn01,sacks,0.0,,,,,
player,201712230rav,clt,MorrAn01,tackles_combined,9,,,,,
player,201712230rav,clt,MorrAn01,tackles_solo,5,,,,,
player,201712230rav,clt,MorrAn01,tackles_assists,4,,,,,
player,201712230rav,clt,MorrAn01,tackles_loss,0,,,,,
player,201712230rav,clt,MorrAn01,qb_hits,0,,,,,
player,201712230rav,clt,MorrAn01,fumbles_rec,0,,,,,
player,201712230rav,clt,MorrAn01,fumbles_rec_yds,0,,,,,
player,201712230rav,clt,MorrAn01,fumbles_rec_td,0,,,,,
player,201712230rav,clt,MorrAn01,fumbles_forced,0,,,,,
player,201712230rav,clt,WalkAn01,def_int,0,,,,,
player,201712230rav,clt,WalkAn01,def_int_yds,0,,,,,
player,201712230rav,clt,WalkAn01,def_int_td,0,,,,,
player,201712230rav,clt,WalkAn01,def_int_long,0,,,,,
player,201712230rav,clt,WalkAn01,pass_defended,0,,,,,
player,201712230rav,clt,WalkAn01,sacks,0.0,,,,,
player,201712230rav,clt,WalkAn01,tackles_combined,9,,,,,
player,201712230rav,clt,WalkAn01,tackles_solo,6,,,,,
player,201712230rav,clt,WalkAn01,tackles_assists,3,,,,,
player,201712230rav,clt,WalkAn01,tackles_loss,1,,,,,
player,201712230rav,clt,WalkAn01,qb_hits,0,,,,,
player,201712230rav,clt,WalkAn01,fumbles_rec,0,,,,,
player,201712230rav,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201712230rav,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201712230rav,clt,WalkAn01,fumbles_forced,0,,,,,
player,201712230rav,clt,MoorKe03,def_int,0,,,,,
player,201712230rav,clt,MoorKe03,def_int_yds,0,,,,,
player,201712230rav,clt,MoorKe03,def_int_td,0,,,,,
player,201712230rav,clt,MoorKe03,def_int_long,0,,,,,
player,201712230rav,clt,MoorKe03,pass_defended,1,,,,,
player,201712230rav,clt,MoorKe03,sacks,0.0,,,,,
player,201712230rav,clt,MoorKe03,tackles_combined,8,,,,,
player,201712230rav,clt,MoorKe03,tackles_solo,8,,,,,
