game,2017,2,20170917,201709170atl,gnb,"Green Bay Packers",23,atl,"Atlanta Falcons",34
player,201709170atl,gnb,RodgRi00,pass_sacked,0,,,,,
player,201709170atl,gnb,RodgRi00,pass_sacked_yds,0,,,,,
player,201709170atl,gnb,RodgRi00,pass_long,0,,,,,
player,201709170atl,gnb,RodgRi00,pass_rating,,,,,,
player,201709170atl,gnb,RodgRi00,rush_att,0,,,,,
player,201709170atl,gnb,RodgRi00,rush_yds,0,,,,,
player,201709170atl,gnb,RodgRi00,rush_td,0,,,,,
player,201709170atl,gnb,RodgRi00,rush_long,0,,,,,
player,201709170atl,gnb,RodgRi00,targets,4,,,,,
player,201709170atl,gnb,RodgRi00,rec,2,,,,,
player,201709170atl,gnb,RodgRi00,rec_yds,22,,,,,
player,201709170atl,gnb,RodgRi00,rec_td,0,,,,,
player,201709170atl,gnb,RodgRi00,rec_long,14,,,,,
player,201709170atl,gnb,RodgRi00,fumbles,0,,,,,
player,201709170atl,gnb,RodgRi00,fumbles_lost,0,,,,,
player,201709170atl,gnb,DaviTr03,pass_cmp,0,,,,,
player,201709170atl,gnb,DaviTr03,pass_att,0,,,,,
player,201709170atl,gnb,DaviTr03,pass_yds,0,,,,,
player,201709170atl,gnb,DaviTr03,pass_td,0,,,,,
player,201709170atl,gnb,DaviTr03,pass_int,0,,,,,
player,201709170atl,gnb,DaviTr03,pass_sacked,0,,,,,
player,201709170atl,gnb,DaviTr03,pass_sacked_yds,0,,,,,
player,201709170atl,gnb,DaviTr03,pass_long,0,,,,,
player,201709170atl,gnb,DaviTr03,pass_rating,,,,,,
player,201709170atl,gnb,DaviTr03,rush_att,0,,,,,
player,201709170atl,gnb,DaviTr03,rush_yds,0,,,,,
player,201709170atl,gnb,DaviTr03,rush_td,0,,,,,
player,201709170atl,gnb,DaviTr03,rush_long,0,,,,,
player,201709170atl,gnb,DaviTr03,targets,1,,,,,
player,201709170atl,gnb,DaviTr03,rec,1,,,,,
player,201709170atl,gnb,DaviTr03,rec_yds,9,,,,,
player,201709170atl,gnb,DaviTr03,rec_td,0,,,,,
player,201709170atl,gnb,DaviTr03,rec_long,9,,,,,
player,201709170atl,gnb,DaviTr03,fumbles,0,,,,,
player,201709170atl,gnb,DaviTr03,fumbles_lost,0,,,,,
player,201709170atl,gnb,RipkAa00,pass_cmp,0,,,,,
player,201709170atl,gnb,RipkAa00,pass_att,0,,,,,
player,201709170atl,gnb,RipkAa00,pass_yds,0,,,,,
player,201709170atl,gnb,RipkAa00,pass_td,0,,,,,
player,201709170atl,gnb,RipkAa00,pass_int,0,,,,,
player,201709170atl,gnb,RipkAa00,pass_sacked,0,,,,,
player,201709170atl,gnb,RipkAa00,pass_sacked_yds,0,,,,,
player,201709170atl,gnb,RipkAa00,pass_long,0,,,,,
player,201709170atl,gnb,RipkAa00,pass_rating,,,,,,
player,201709170atl,gnb,RipkAa00,rush_att,0,,,,,
player,201709170atl,gnb,RipkAa00,rush_yds,0,,,,,
player,201709170atl,gnb,RipkAa00,rush_td,0,,,,,
player,201709170atl,gnb,RipkAa00,rush_long,0,,,,,
player,201709170atl,gnb,RipkAa00,targets,1,,,,,
player,201709170atl,gnb,RipkAa00,rec,1,,,,,
player,201709170atl,gnb,RipkAa00,rec_yds,2,,,,,
player,201709170atl,gnb,RipkAa00,rec_td,0,,,,,
player,201709170atl,gnb,RipkAa00,rec_long,2,,,,,
player,201709170atl,gnb,RipkAa00,fumbles,0,,,,,
player,201709170atl,gnb,RipkAa00,fumbles_lost,0,,,,,
player,201709170atl,atl,RyanMa00,pass_cmp,19,,,,,
player,201709170atl,atl,RyanMa00,pass_att,28,,,,,
player,201709170atl,atl,RyanMa00,pass_yds,252,,,,,
player,201709170atl,atl,RyanMa00,pass_td,1,,,,,
player,201709170atl,atl,RyanMa00,pass_int,0,,,,,
player,201709170atl,atl,RyanMa00,pass_sacked,3,,,,,
player,201709170atl,atl,RyanMa00,pass_sacked_yds,29,,,,,
player,201709170atl,atl,RyanMa00,pass_long,34,,,,,
player,201709170atl,atl,RyanMa00,pass_rating,108.0,,,,,
player,201709170atl,atl,RyanMa00,rush_att,1,,,,,
player,201709170atl,atl,RyanMa00,rush_yds,8,,,,,
player,201709170atl,atl,RyanMa00,rush_td,0,,,,,
player,201709170atl,atl,RyanMa00,rush_long,8,,,,,
player,201709170atl,atl,RyanMa00,targets,0,,,,,
player,201709170atl,atl,RyanMa00,rec,0,,,,,
player,201709170atl,atl,RyanMa00,rec_yds,0,,,,,
player,201709170atl,atl,RyanMa00,rec_td,0,,,,,
player,201709170atl,atl,RyanMa00,rec_long,0,,,,,
player,201709170atl,atl,RyanMa00,fumbles,0,,,,,
player,201709170atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201709170atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201709170atl,atl,FreeDe00,pass_att,0,,,,,
player,201709170atl,atl,FreeDe00,pass_yds,0,,,,,
player,201709170atl,atl,FreeDe00,pass_td,0,,,,,
player,201709170atl,atl,FreeDe00,pass_int,0,,,,,
player,201709170atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201709170atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201709170atl,atl,FreeDe00,pass_long,0,,,,,
player,201709170atl,atl,FreeDe00,pass_rating,,,,,,
player,201709170atl,atl,FreeDe00,rush_att,19,,,,,
player,201709170atl,atl,FreeDe00,rush_yds,84,,,,,
player,201709170atl,atl,FreeDe00,rush_td,2,,,,,
player,201709170atl,atl,FreeDe00,rush_long,17,,,,,
player,201709170atl,atl,FreeDe00,targets,2,,,,,
player,201709170atl,atl,FreeDe00,rec,2,,,,,
player,201709170atl,atl,FreeDe00,rec_yds,16,,,,,
player,201709170atl,atl,FreeDe00,rec_td,0,,,,,
player,201709170atl,atl,FreeDe00,rec_long,10,,,,,
player,201709170atl,atl,FreeDe00,fumbles,0,,,,,
player,201709170atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201709170atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201709170atl,atl,ColeTe01,pass_att,0,,,,,
player,201709170atl,atl,ColeTe01,pass_yds,0,,,,,
player,201709170atl,atl,ColeTe01,pass_td,0,,,,,
player,201709170atl,atl,ColeTe01,pass_int,0,,,,,
player,201709170atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201709170atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201709170atl,atl,ColeTe01,pass_long,0,,,,,
player,201709170atl,atl,ColeTe01,pass_rating,,,,,,
player,201709170atl,atl,ColeTe01,rush_att,6,,,,,
player,201709170atl,atl,ColeTe01,rush_yds,42,,,,,
player,201709170atl,atl,ColeTe01,rush_td,0,,,,,
player,201709170atl,atl,ColeTe01,rush_long,35,,,,,
player,201709170atl,atl,ColeTe01,targets,2,,,,,
player,201709170atl,atl,ColeTe01,rec,2,,,,,
player,201709170atl,atl,ColeTe01,rec_yds,3,,,,,
player,201709170atl,atl,ColeTe01,rec_td,1,,,,,
player,201709170atl,atl,ColeTe01,rec_long,3,,,,,
player,201709170atl,atl,ColeTe01,fumbles,0,,,,,
player,201709170atl,atl,ColeTe01,fumbles_lost,0,,,,,
player,201709170atl,atl,GabrTa00,pass_cmp,0,,,,,
player,201709170atl,atl,GabrTa00,pass_att,0,,,,,
player,201709170atl,atl,GabrTa00,pass_yds,0,,,,,
player,201709170atl,atl,GabrTa00,pass_td,0,,,,,
player,201709170atl,atl,GabrTa00,pass_int,0,,,,,
player,201709170atl,atl,GabrTa00,pass_sacked,0,,,,,
player,201709170atl,atl,GabrTa00,pass_sacked_yds,0,,,,,
player,201709170atl,atl,GabrTa00,pass_long,0,,,,,
player,201709170atl,atl,GabrTa00,pass_rating,,,,,,
player,201709170atl,atl,GabrTa00,rush_att,1,,,,,
player,201709170atl,atl,GabrTa00,rush_yds,7,,,,,
player,201709170atl,atl,GabrTa00,rush_td,0,,,,,
player,201709170atl,atl,GabrTa00,rush_long,7,,,,,
player,201709170atl,atl,GabrTa00,targets,3,,,,,
player,201709170atl,atl,GabrTa00,rec,2,,,,,
player,201709170atl,atl,GabrTa00,rec_yds,14,,,,,
player,201709170atl,atl,GabrTa00,rec_td,0,,,,,
player,201709170atl,atl,GabrTa00,rec_long,12,,,,,
player,201709170atl,atl,GabrTa00,fumbles,0,,,,,
player,201709170atl,atl,GabrTa00,fumbles_lost,0,,,,,
player,201709170atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201709170atl,atl,JoneJu02,pass_att,0,,,,,
player,201709170atl,atl,JoneJu02,pass_yds,0,,,,,
player,201709170atl,atl,JoneJu02,pass_td,0,,,,,
player,201709170atl,atl,JoneJu02,pass_int,0,,,,,
player,201709170atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201709170atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201709170atl,atl,JoneJu02,pass_long,0,,,,,
player,201709170atl,atl,JoneJu02,pass_rating,,,,,,
player,201709170atl,atl,JoneJu02,rush_att,0,,,,,
player,201709170atl,atl,JoneJu02,rush_yds,0,,,,,
player,201709170atl,atl,JoneJu02,rush_td,0,,,,,
player,201709170atl,atl,JoneJu02,rush_long,0,,,,,
player,201709170atl,atl,JoneJu02,targets,9,,,,,
player,201709170atl,atl,JoneJu02,rec,5,,,,,
player,201709170atl,atl,JoneJu02,rec_yds,108,,,,,
player,201709170atl,atl,JoneJu02,rec_td,0,,,,,
player,201709170atl,atl,JoneJu02,rec_long,34,,,,,
player,201709170atl,atl,JoneJu02,fumbles,0,,,,,
player,201709170atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201709170atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201709170atl,atl,SanuMo00,pass_att,0,,,,,
player,201709170atl,atl,SanuMo00,pass_yds,0,,,,,
player,201709170atl,atl,SanuMo00,pass_td,0,,,,,
player,201709170atl,atl,SanuMo00,pass_int,0,,,,,
player,201709170atl,atl,SanuMo00,pass_sacked,0,,,,,
player,201709170atl,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201709170atl,atl,SanuMo00,pass_long,0,,,,,
player,201709170atl,atl,SanuMo00,pass_rating,,,,,,
player,201709170atl,atl,SanuMo00,rush_att,0,,,,,
player,201709170atl,atl,SanuMo00,rush_yds,0,,,,,
player,201709170atl,atl,SanuMo00,rush_td,0,,,,,
player,201709170atl,atl,SanuMo00,rush_long,0,,,,,
player,201709170atl,atl,SanuMo00,targets,6,,,,,
player,201709170atl,atl,SanuMo00,rec,5,,,,,
player,201709170atl,atl,SanuMo00,rec_yds,85,,,,,
player,201709170atl,atl,SanuMo00,rec_td,0,,,,,
player,201709170atl,atl,SanuMo00,rec_long,24,,,,,
player,201709170atl,atl,SanuMo00,fumbles,0,,,,,
player,201709170atl,atl,SanuMo00,fumbles_lost,0,,,,,
player,201709170atl,atl,HardJu00,pass_cmp,0,,,,,
player,201709170atl,atl,HardJu00,pass_att,0,,,,,
player,201709170atl,atl,HardJu00,pass_yds,0,,,,,
player,201709170atl,atl,HardJu00,pass_td,0,,,,,
player,201709170atl,atl,HardJu00,pass_int,0,,,,,
player,201709170atl,atl,HardJu00,pass_sacked,0,,,,,
player,201709170atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201709170atl,atl,HardJu00,pass_long,0,,,,,
player,201709170atl,atl,HardJu00,pass_rating,,,,,,
player,201709170atl,atl,HardJu00,rush_att,0,,,,,
player,201709170atl,atl,HardJu00,rush_yds,0,,,,,
player,201709170atl,atl,HardJu00,rush_td,0,,,,,
player,201709170atl,atl,HardJu00,rush_long,0,,,,,
player,201709170atl,atl,HardJu00,targets,2,,,,,
player,201709170atl,atl,HardJu00,rec,1,,,,,
player,201709170atl,atl,HardJu00,rec_yds,19,,,,,
player,201709170atl,atl,HardJu00,rec_td,0,,,,,
player,201709170atl,atl,HardJu00,rec_long,19,,,,,
player,201709170atl,atl,HardJu00,fumbles,0,,,,,
player,201709170atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201709170atl,atl,HoopAu00,pass_cmp,0,,,,,
player,201709170atl,atl,HoopAu00,pass_att,0,,,,,
player,201709170atl,atl,HoopAu00,pass_yds,0,,,,,
player,201709170atl,atl,HoopAu00,pass_td,0,,,,,
player,201709170atl,atl,HoopAu00,pass_int,0,,,,,
player,201709170atl,atl,HoopAu00,pass_sacked,0,,,,,
player,201709170atl,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201709170atl,atl,HoopAu00,pass_long,0,,,,,
player,201709170atl,atl,HoopAu00,pass_rating,,,,,,
player,201709170atl,atl,HoopAu00,rush_att,0,,,,,
player,201709170atl,atl,HoopAu00,rush_yds,0,,,,,
player,201709170atl,atl,HoopAu00,rush_td,0,,,,,
player,201709170atl,atl,HoopAu00,rush_long,0,,,,,
player,201709170atl,atl,HoopAu00,targets,2,,,,,
player,201709170atl,atl,HoopAu00,rec,2,,,,,
player,201709170atl,atl,HoopAu00,rec_yds,7,,,,,
player,201709170atl,atl,HoopAu00,rec_td,0,,,,,
player,201709170atl,atl,HoopAu00,rec_long,4,,,,,
player,201709170atl,atl,HoopAu00,fumbles,0,,,,,
player,201709170atl,atl,HoopAu00,fumbles_lost,0,,,,,
player,201709170atl,atl,RobeAn00,pass_cmp,0,,,,,
player,201709170atl,atl,RobeAn00,pass_att,0,,,,,
player,201709170atl,atl,RobeAn00,pass_yds,0,,,,,
player,201709170atl,atl,RobeAn00,pass_td,0,,,,,
player,201709170atl,atl,RobeAn00,pass_int,0,,,,,
player,201709170atl,atl,RobeAn00,pass_sacked,0,,,,,
player,201709170atl,atl,RobeAn00,pass_sacked_yds,0,,,,,
player,201709170atl,atl,RobeAn00,pass_long,0,,,,,
player,201709170atl,atl,RobeAn00,pass_rating,,,,,,
player,201709170atl,atl,RobeAn00,rush_att,0,,,,,
player,201709170atl,atl,RobeAn00,rush_yds,0,,,,,
player,201709170atl,atl,RobeAn00,rush_td,0,,,,,
player,201709170atl,atl,RobeAn00,rush_long,0,,,,,
player,201709170atl,atl,RobeAn00,targets,1,,,,,
player,201709170atl,atl,RobeAn00,rec,0,,,,,
player,201709170atl,atl,RobeAn00,rec_yds,0,,,,,
player,201709170atl,atl,RobeAn00,rec_td,0,,,,,
player,201709170atl,atl,RobeAn00,rec_long,0,,,,,
player,201709170atl,atl,RobeAn00,fumbles,0,,,,,
player,201709170atl,atl,RobeAn00,fumbles_lost,0,,,,,
player,201709170atl,gnb,MattCl99,def_int,0,,,,,
player,201709170atl,gnb,MattCl99,def_int_yds,0,,,,,
player,201709170atl,gnb,MattCl99,def_int_td,0,,,,,
player,201709170atl,gnb,MattCl99,def_int_long,0,,,,,
player,201709170atl,gnb,MattCl99,pass_defended,0,,,,,
player,201709170atl,gnb,MattCl99,sacks,1.5,,,,,
player,201709170atl,gnb,MattCl99,tackles_combined,5,,,,,
player,201709170atl,gnb,MattCl99,tackles_solo,2,,,,,
player,201709170atl,gnb,MattCl99,tackles_assists,3,,,,,
player,201709170atl,gnb,MattCl99,tackles_loss,1,,,,,
player,201709170atl,gnb,MattCl99,qb_hits,3,,,,,
player,201709170atl,gnb,MattCl99,fumbles_rec,0,,,,,
player,201709170atl,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201709170atl,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201709170atl,gnb,MattCl99,fumbles_forced,0,,,,,
player,201709170atl,gnb,MartBl01,def_int,0,,,,,
player,201709170atl,gnb,MartBl01,def_int_yds,0,,,,,
player,201709170atl,gnb,MartBl01,def_int_td,0,,,,,
player,201709170atl,gnb,MartBl01,def_int_long,0,,,,,
player,201709170atl,gnb,MartBl01,pass_defended,0,,,,,
player,201709170atl,gnb,MartBl01,sacks,1.0,,,,,
player,201709170atl,gnb,MartBl01,tackles_combined,5,,,,,
player,201709170atl,gnb,MartBl01,tackles_solo,5,,,,,
player,201709170atl,gnb,MartBl01,tackles_assists,0,,,,,
player,201709170atl,gnb,MartBl01,tackles_loss,2,,,,,
player,201709170atl,gnb,MartBl01,qb_hits,1,,,,,
player,201709170atl,gnb,MartBl01,fumbles_rec,0,,,,,
player,201709170atl,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201709170atl,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201709170atl,gnb,MartBl01,fumbles_forced,0,,,,,
player,201709170atl,gnb,ThomJo04,def_int,0,,,,,
player,201709170atl,gnb,ThomJo04,def_int_yds,0,,,,,
player,201709170atl,gnb,ThomJo04,def_int_td,0,,,,,
player,201709170atl,gnb,ThomJo04,def_int_long,0,,,,,
player,201709170atl,gnb,ThomJo04,pass_defended,0,,,,,
player,201709170atl,gnb,ThomJo04,sacks,0.5,,,,,
player,201709170atl,gnb,ThomJo04,tackles_combined,2,,,,,
player,201709170atl,gnb,ThomJo04,tackles_solo,1,,,,,
player,201709170atl,gnb,ThomJo04,tackles_assists,1,,,,,
player,201709170atl,gnb,ThomJo04,tackles_loss,0,,,,,
player,201709170atl,gnb,ThomJo04,qb_hits,1,,,,,
player,201709170atl,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201709170atl,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201709170atl,gnb,ThomJo04,fumbles_rec_td,0,,,,,
