game,2011,12,20111127,201111270atl,min,"Minnesota Vikings",14,atl,"Atlanta Falcons",24
player,201111270atl,min,RobiBr98,def_int_td,0,,,,,
player,201111270atl,min,RobiBr98,def_int_long,0,,,,,
player,201111270atl,min,RobiBr98,pass_defended,0,,,,,
player,201111270atl,min,RobiBr98,sacks,0.0,,,,,
player,201111270atl,min,RobiBr98,tackles_combined,3,,,,,
player,201111270atl,min,RobiBr98,tackles_solo,1,,,,,
player,201111270atl,min,RobiBr98,tackles_assists,2,,,,,
player,201111270atl,min,RobiBr98,tackles_loss,0,,,,,
player,201111270atl,min,RobiBr98,qb_hits,0,,,,,
player,201111270atl,min,RobiBr98,fumbles_rec,0,,,,,
player,201111270atl,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201111270atl,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201111270atl,min,RobiBr98,fumbles_forced,0,,,,,
player,201111270atl,min,SherMa20,def_int,0,,,,,
player,201111270atl,min,SherMa20,def_int_yds,0,,,,,
player,201111270atl,min,SherMa20,def_int_td,0,,,,,
player,201111270atl,min,SherMa20,def_int_long,0,,,,,
player,201111270atl,min,SherMa20,pass_defended,0,,,,,
player,201111270atl,min,SherMa20,sacks,0.0,,,,,
player,201111270atl,min,SherMa20,tackles_combined,3,,,,,
player,201111270atl,min,SherMa20,tackles_solo,3,,,,,
player,201111270atl,min,SherMa20,tackles_assists,0,,,,,
player,201111270atl,min,SherMa20,tackles_loss,0,,,,,
player,201111270atl,min,SherMa20,qb_hits,0,,,,,
player,201111270atl,min,SherMa20,fumbles_rec,0,,,,,
player,201111270atl,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201111270atl,min,SherMa20,fumbles_rec_td,0,,,,,
player,201111270atl,min,SherMa20,fumbles_forced,0,,,,,
player,201111270atl,min,AlleAs99,def_int,0,,,,,
player,201111270atl,min,AlleAs99,def_int_yds,0,,,,,
player,201111270atl,min,AlleAs99,def_int_td,0,,,,,
player,201111270atl,min,AlleAs99,def_int_long,0,,,,,
player,201111270atl,min,AlleAs99,pass_defended,0,,,,,
player,201111270atl,min,AlleAs99,sacks,0.0,,,,,
player,201111270atl,min,AlleAs99,tackles_combined,2,,,,,
player,201111270atl,min,AlleAs99,tackles_solo,1,,,,,
player,201111270atl,min,AlleAs99,tackles_assists,1,,,,,
player,201111270atl,min,AlleAs99,tackles_loss,0,,,,,
player,201111270atl,min,AlleAs99,qb_hits,0,,,,,
player,201111270atl,min,AlleAs99,fumbles_rec,0,,,,,
player,201111270atl,min,AlleAs99,fumbles_rec_yds,0,,,,,
player,201111270atl,min,AlleAs99,fumbles_rec_td,0,,,,,
player,201111270atl,min,AlleAs99,fumbles_forced,0,,,,,
player,201111270atl,min,GrifCe20,def_int,0,,,,,
player,201111270atl,min,GrifCe20,def_int_yds,0,,,,,
player,201111270atl,min,GrifCe20,def_int_td,0,,,,,
player,201111270atl,min,GrifCe20,def_int_long,0,,,,,
player,201111270atl,min,GrifCe20,pass_defended,0,,,,,
player,201111270atl,min,GrifCe20,sacks,0.0,,,,,
player,201111270atl,min,GrifCe20,tackles_combined,2,,,,,
player,201111270atl,min,GrifCe20,tackles_solo,0,,,,,
player,201111270atl,min,GrifCe20,tackles_assists,2,,,,,
player,201111270atl,min,GrifCe20,tackles_loss,0,,,,,
player,201111270atl,min,GrifCe20,qb_hits,0,,,,,
player,201111270atl,min,GrifCe20,fumbles_rec,0,,,,,
player,201111270atl,min,GrifCe20,fumbles_rec_yds,0,,,,,
player,201111270atl,min,GrifCe20,fumbles_rec_td,0,,,,,
player,201111270atl,min,GrifCe20,fumbles_forced,0,,,,,
player,201111270atl,min,GuioLe99,def_int,0,,,,,
player,201111270atl,min,GuioLe99,def_int_yds,0,,,,,
player,201111270atl,min,GuioLe99,def_int_td,0,,,,,
player,201111270atl,min,GuioLe99,def_int_long,0,,,,,
player,201111270atl,min,GuioLe99,pass_defended,0,,,,,
player,201111270atl,min,GuioLe99,sacks,0.0,,,,,
player,201111270atl,min,GuioLe99,tackles_combined,2,,,,,
player,201111270atl,min,GuioLe99,tackles_solo,2,,,,,
player,201111270atl,min,GuioLe99,tackles_assists,0,,,,,
player,201111270atl,min,GuioLe99,tackles_loss,2,,,,,
player,201111270atl,min,GuioLe99,qb_hits,0,,,,,
player,201111270atl,min,GuioLe99,fumbles_rec,0,,,,,
player,201111270atl,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201111270atl,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201111270atl,min,GuioLe99,fumbles_forced,0,,,,,
player,201111270atl,min,HendEr99,def_int,0,,,,,
player,201111270atl,min,HendEr99,def_int_yds,0,,,,,
player,201111270atl,min,HendEr99,def_int_td,0,,,,,
player,201111270atl,min,HendEr99,def_int_long,0,,,,,
player,201111270atl,min,HendEr99,pass_defended,0,,,,,
player,201111270atl,min,HendEr99,sacks,0.0,,,,,
player,201111270atl,min,HendEr99,tackles_combined,2,,,,,
player,201111270atl,min,HendEr99,tackles_solo,1,,,,,
player,201111270atl,min,HendEr99,tackles_assists,1,,,,,
player,201111270atl,min,HendEr99,tackles_loss,0,,,,,
player,201111270atl,min,HendEr99,qb_hits,0,,,,,
player,201111270atl,min,HendEr99,fumbles_rec,0,,,,,
player,201111270atl,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201111270atl,min,HendEr99,fumbles_rec_td,0,,,,,
player,201111270atl,min,HendEr99,fumbles_forced,0,,,,,
player,201111270atl,min,OnatKe00,def_int,0,,,,,
player,201111270atl,min,OnatKe00,def_int_yds,0,,,,,
player,201111270atl,min,OnatKe00,def_int_td,0,,,,,
player,201111270atl,min,OnatKe00,def_int_long,0,,,,,
player,201111270atl,min,OnatKe00,pass_defended,0,,,,,
player,201111270atl,min,OnatKe00,sacks,0.0,,,,,
player,201111270atl,min,OnatKe00,tackles_combined,2,,,,,
player,201111270atl,min,OnatKe00,tackles_solo,2,,,,,
player,201111270atl,min,OnatKe00,tackles_assists,0,,,,,
player,201111270atl,min,OnatKe00,tackles_loss,0,,,,,
player,201111270atl,min,OnatKe00,qb_hits,0,,,,,
player,201111270atl,min,OnatKe00,fumbles_rec,0,,,,,
player,201111270atl,min,OnatKe00,fumbles_rec_yds,0,,,,,
player,201111270atl,min,OnatKe00,fumbles_rec_td,0,,,,,
player,201111270atl,min,OnatKe00,fumbles_forced,0,,,,,
player,201111270atl,min,AyodRe99,def_int,0,,,,,
player,201111270atl,min,AyodRe99,def_int_yds,0,,,,,
player,201111270atl,min,AyodRe99,def_int_td,0,,,,,
player,201111270atl,min,AyodRe99,def_int_long,0,,,,,
player,201111270atl,min,AyodRe99,pass_defended,0,,,,,
player,201111270atl,min,AyodRe99,sacks,0.0,,,,,
player,201111270atl,min,AyodRe99,tackles_combined,1,,,,,
player,201111270atl,min,AyodRe99,tackles_solo,0,,,,,
player,201111270atl,min,AyodRe99,tackles_assists,1,,,,,
player,201111270atl,min,AyodRe99,tackles_loss,0,,,,,
player,201111270atl,min,AyodRe99,qb_hits,0,,,,,
player,201111270atl,min,AyodRe99,fumbles_rec,0,,,,,
player,201111270atl,min,AyodRe99,fumbles_rec_yds,0,,,,,
player,201111270atl,min,AyodRe99,fumbles_rec_td,0,,,,,
player,201111270atl,min,AyodRe99,fumbles_forced,0,,,,,
player,201111270atl,min,BallCh00,def_int,0,,,,,
player,201111270atl,min,BallCh00,def_int_yds,0,,,,,
player,201111270atl,min,BallCh00,def_int_td,0,,,,,
player,201111270atl,min,BallCh00,def_int_long,0,,,,,
player,201111270atl,min,BallCh00,pass_defended,0,,,,,
player,201111270atl,min,BallCh00,sacks,0.0,,,,,
player,201111270atl,min,BallCh00,tackles_combined,1,,,,,
player,201111270atl,min,BallCh00,tackles_solo,0,,,,,
player,201111270atl,min,BallCh00,tackles_assists,1,,,,,
player,201111270atl,min,BallCh00,tackles_loss,0,,,,,
player,201111270atl,min,BallCh00,qb_hits,1,,,,,
player,201111270atl,min,BallCh00,fumbles_rec,0,,,,,
player,201111270atl,min,BallCh00,fumbles_rec_yds,0,,,,,
player,201111270atl,min,BallCh00,fumbles_rec_td,0,,,,,
player,201111270atl,min,BallCh00,fumbles_forced,0,,,,,
player,201111270atl,min,DImpRy00,def_int,0,,,,,
player,201111270atl,min,DImpRy00,def_int_yds,0,,,,,
player,201111270atl,min,DImpRy00,def_int_td,0,,,,,
player,201111270atl,min,DImpRy00,def_int_long,0,,,,,
player,201111270atl,min,DImpRy00,pass_defended,0,,,,,
player,201111270atl,min,DImpRy00,sacks,0.0,,,,,
player,201111270atl,min,DImpRy00,tackles_combined,1,,,,,
player,201111270atl,min,DImpRy00,tackles_solo,1,,,,,
player,201111270atl,min,DImpRy00,tackles_assists,0,,,,,
player,201111270atl,min,DImpRy00,tackles_loss,0,,,,,
player,201111270atl,min,DImpRy00,qb_hits,0,,,,,
player,201111270atl,min,DImpRy00,fumbles_rec,1,,,,,
player,201111270atl,min,DImpRy00,fumbles_rec_yds,0,,,,,
player,201111270atl,min,DImpRy00,fumbles_rec_td,0,,,,,
player,201111270atl,min,DImpRy00,fumbles_forced,0,,,,,
player,201111270atl,min,DeanLa00,def_int,0,,,,,
player,201111270atl,min,DeanLa00,def_int_yds,0,,,,,
player,201111270atl,min,DeanLa00,def_int_td,0,,,,,
player,201111270atl,min,DeanLa00,def_int_long,0,,,,,
player,201111270atl,min,DeanLa00,pass_defended,0,,,,,
player,201111270atl,min,DeanLa00,sacks,0.0,,,,,
player,201111270atl,min,DeanLa00,tackles_combined,1,,,,,
player,201111270atl,min,DeanLa00,tackles_solo,1,,,,,
player,201111270atl,min,DeanLa00,tackles_assists,0,,,,,
player,201111270atl,min,DeanLa00,tackles_loss,,,,,,
player,201111270atl,min,DeanLa00,qb_hits,,,,,,
player,201111270atl,min,DeanLa00,fumbles_rec,0,,,,,
player,201111270atl,min,DeanLa00,fumbles_rec_yds,0,,,,,
player,201111270atl,min,DeanLa00,fumbles_rec_td,0,,,,,
player,201111270atl,min,DeanLa00,fumbles_forced,0,,,,,
player,201111270atl,min,FramEr99,def_int,0,,,,,
player,201111270atl,min,FramEr99,def_int_yds,0,,,,,
player,201111270atl,min,FramEr99,def_int_td,0,,,,,
player,201111270atl,min,FramEr99,def_int_long,0,,,,,
player,201111270atl,min,FramEr99,pass_defended,0,,,,,
player,201111270atl,min,FramEr99,sacks,0.0,,,,,
player,201111270atl,min,FramEr99,tackles_combined,1,,,,,
player,201111270atl,min,FramEr99,tackles_solo,1,,,,,
player,201111270atl,min,FramEr99,tackles_assists,0,,,,,
player,201111270atl,min,FramEr99,tackles_loss,0,,,,,
player,201111270atl,min,FramEr99,qb_hits,0,,,,,
player,201111270atl,min,FramEr99,fumbles_rec,0,,,,,
player,201111270atl,min,FramEr99,fumbles_rec_yds,0,,,,,
player,201111270atl,min,FramEr99,fumbles_rec_td,0,,,,,
player,201111270atl,min,FramEr99,fumbles_forced,0,,,,,
player,201111270atl,atl,SidbLa99,def_int,0,,,,,
player,201111270atl,atl,SidbLa99,def_int_yds,0,,,,,
player,201111270atl,atl,SidbLa99,def_int_td,0,,,,,
player,201111270atl,atl,SidbLa99,def_int_long,0,,,,,
player,201111270atl,atl,SidbLa99,pass_defended,0,,,,,
player,201111270atl,atl,SidbLa99,sacks,2.0,,,,,
player,201111270atl,atl,SidbLa99,tackles_combined,2,,,,,
player,201111270atl,atl,SidbLa99,tackles_solo,2,,,,,
player,201111270atl,atl,SidbLa99,tackles_assists,0,,,,,
player,201111270atl,atl,SidbLa99,tackles_loss,1,,,,,
player,201111270atl,atl,SidbLa99,qb_hits,2,,,,,
player,201111270atl,atl,SidbLa99,fumbles_rec,0,,,,,
player,201111270atl,atl,SidbLa99,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,SidbLa99,fumbles_rec_td,0,,,,,
player,201111270atl,atl,SidbLa99,fumbles_forced,0,,,,,
player,201111270atl,atl,WeatSe99,def_int,0,,,,,
player,201111270atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201111270atl,atl,WeatSe99,def_int_td,0,,,,,
player,201111270atl,atl,WeatSe99,def_int_long,0,,,,,
player,201111270atl,atl,WeatSe99,pass_defended,0,,,,,
player,201111270atl,atl,WeatSe99,sacks,1.0,,,,,
player,201111270atl,atl,WeatSe99,tackles_combined,10,,,,,
player,201111270atl,atl,WeatSe99,tackles_solo,7,,,,,
player,201111270atl,atl,WeatSe99,tackles_assists,3,,,,,
player,201111270atl,atl,WeatSe99,tackles_loss,3,,,,,
player,201111270atl,atl,WeatSe99,qb_hits,1,,,,,
player,201111270atl,atl,WeatSe99,fumbles_rec,0,,,,,
player,201111270atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201111270atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201111270atl,atl,OwenCh99,def_int,0,,,,,
player,201111270atl,atl,OwenCh99,def_int_yds,0,,,,,
player,201111270atl,atl,OwenCh99,def_int_td,0,,,,,
player,201111270atl,atl,OwenCh99,def_int_long,0,,,,,
player,201111270atl,atl,OwenCh99,pass_defended,0,,,,,
player,201111270atl,atl,OwenCh99,sacks,1.0,,,,,
player,201111270atl,atl,OwenCh99,tackles_combined,4,,,,,
player,201111270atl,atl,OwenCh99,tackles_solo,4,,,,,
player,201111270atl,atl,OwenCh99,tackles_assists,0,,,,,
player,201111270atl,atl,OwenCh99,tackles_loss,1,,,,,
player,201111270atl,atl,OwenCh99,qb_hits,1,,,,,
player,201111270atl,atl,OwenCh99,fumbles_rec,0,,,,,
player,201111270atl,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201111270atl,atl,OwenCh99,fumbles_forced,0,,,,,
player,201111270atl,atl,LoftCu99,def_int,0,,,,,
player,201111270atl,atl,LoftCu99,def_int_yds,0,,,,,
player,201111270atl,atl,LoftCu99,def_int_td,0,,,,,
player,201111270atl,atl,LoftCu99,def_int_long,0,,,,,
player,201111270atl,atl,LoftCu99,pass_defended,1,,,,,
player,201111270atl,atl,LoftCu99,sacks,0.0,,,,,
player,201111270atl,atl,LoftCu99,tackles_combined,9,,,,,
player,201111270atl,atl,LoftCu99,tackles_solo,2,,,,,
player,201111270atl,atl,LoftCu99,tackles_assists,7,,,,,
player,201111270atl,atl,LoftCu99,tackles_loss,0,,,,,
player,201111270atl,atl,LoftCu99,qb_hits,0,,,,,
player,201111270atl,atl,LoftCu99,fumbles_rec,0,,,,,
player,201111270atl,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201111270atl,atl,LoftCu99,fumbles_forced,0,,,,,
player,201111270atl,atl,SandJa21,def_int,0,,,,,
player,201111270atl,atl,SandJa21,def_int_yds,0,,,,,
player,201111270atl,atl,SandJa21,def_int_td,0,,,,,
player,201111270atl,atl,SandJa21,def_int_long,0,,,,,
player,201111270atl,atl,SandJa21,pass_defended,0,,,,,
player,201111270atl,atl,SandJa21,sacks,0.0,,,,,
player,201111270atl,atl,SandJa21,tackles_combined,8,,,,,
player,201111270atl,atl,SandJa21,tackles_solo,5,,,,,
player,201111270atl,atl,SandJa21,tackles_assists,3,,,,,
player,201111270atl,atl,SandJa21,tackles_loss,0,,,,,
player,201111270atl,atl,SandJa21,qb_hits,0,,,,,
player,201111270atl,atl,SandJa21,fumbles_rec,0,,,,,
player,201111270atl,atl,SandJa21,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,SandJa21,fumbles_rec_td,0,,,,,
player,201111270atl,atl,SandJa21,fumbles_forced,0,,,,,
player,201111270atl,atl,DeCoTh99,def_int,0,,,,,
player,201111270atl,atl,DeCoTh99,def_int_yds,0,,,,,
player,201111270atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201111270atl,atl,DeCoTh99,def_int_long,0,,,,,
player,201111270atl,atl,DeCoTh99,pass_defended,0,,,,,
player,201111270atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201111270atl,atl,DeCoTh99,tackles_combined,4,,,,,
player,201111270atl,atl,DeCoTh99,tackles_solo,3,,,,,
player,201111270atl,atl,DeCoTh99,tackles_assists,1,,,,,
player,201111270atl,atl,DeCoTh99,tackles_loss,0,,,,,
player,201111270atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201111270atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201111270atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201111270atl,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201111270atl,atl,NichSt99,def_int,0,,,,,
player,201111270atl,atl,NichSt99,def_int_yds,0,,,,,
player,201111270atl,atl,NichSt99,def_int_td,0,,,,,
player,201111270atl,atl,NichSt99,def_int_long,0,,,,,
player,201111270atl,atl,NichSt99,pass_defended,1,,,,,
player,201111270atl,atl,NichSt99,sacks,0.0,,,,,
player,201111270atl,atl,NichSt99,tackles_combined,4,,,,,
player,201111270atl,atl,NichSt99,tackles_solo,2,,,,,
player,201111270atl,atl,NichSt99,tackles_assists,2,,,,,
player,201111270atl,atl,NichSt99,tackles_loss,1,,,,,
player,201111270atl,atl,NichSt99,qb_hits,0,,,,,
player,201111270atl,atl,NichSt99,fumbles_rec,0,,,,,
player,201111270atl,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201111270atl,atl,NichSt99,fumbles_forced,0,,,,,
player,201111270atl,atl,PeteCo00,def_int,0,,,,,
player,201111270atl,atl,PeteCo00,def_int_yds,0,,,,,
player,201111270atl,atl,PeteCo00,def_int_td,0,,,,,
player,201111270atl,atl,PeteCo00,def_int_long,0,,,,,
player,201111270atl,atl,PeteCo00,pass_defended,0,,,,,
player,201111270atl,atl,PeteCo00,sacks,0.0,,,,,
player,201111270atl,atl,PeteCo00,tackles_combined,4,,,,,
player,201111270atl,atl,PeteCo00,tackles_solo,2,,,,,
player,201111270atl,atl,PeteCo00,tackles_assists,2,,,,,
player,201111270atl,atl,PeteCo00,tackles_loss,0,,,,,
player,201111270atl,atl,PeteCo00,qb_hits,0,,,,,
player,201111270atl,atl,PeteCo00,fumbles_rec,0,,,,,
player,201111270atl,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201111270atl,atl,PeteCo00,fumbles_forced,0,,,,,
player,201111270atl,atl,AbraJo00,def_int,0,,,,,
player,201111270atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201111270atl,atl,AbraJo00,def_int_td,0,,,,,
player,201111270atl,atl,AbraJo00,def_int_long,0,,,,,
player,201111270atl,atl,AbraJo00,pass_defended,0,,,,,
player,201111270atl,atl,AbraJo00,sacks,0.0,,,,,
player,201111270atl,atl,AbraJo00,tackles_combined,3,,,,,
player,201111270atl,atl,AbraJo00,tackles_solo,0,,,,,
player,201111270atl,atl,AbraJo00,tackles_assists,3,,,,,
player,201111270atl,atl,AbraJo00,tackles_loss,0,,,,,
player,201111270atl,atl,AbraJo00,qb_hits,1,,,,,
player,201111270atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201111270atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201111270atl,atl,AbraJo00,fumbles_forced,0,,,,,
player,201111270atl,atl,RobiDu20,def_int,0,,,,,
player,201111270atl,atl,RobiDu20,def_int_yds,0,,,,,
player,201111270atl,atl,RobiDu20,def_int_td,0,,,,,
player,201111270atl,atl,RobiDu20,def_int_long,0,,,,,
player,201111270atl,atl,RobiDu20,pass_defended,1,,,,,
player,201111270atl,atl,RobiDu20,sacks,0.0,,,,,
player,201111270atl,atl,RobiDu20,tackles_combined,3,,,,,
player,201111270atl,atl,RobiDu20,tackles_solo,2,,,,,
player,201111270atl,atl,RobiDu20,tackles_assists,1,,,,,
player,201111270atl,atl,RobiDu20,tackles_loss,0,,,,,
player,201111270atl,atl,RobiDu20,qb_hits,0,,,,,
player,201111270atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201111270atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201111270atl,atl,RobiDu20,fumbles_forced,0,,,,,
player,201111270atl,atl,DentAk00,def_int,0,,,,,
player,201111270atl,atl,DentAk00,def_int_yds,0,,,,,
player,201111270atl,atl,DentAk00,def_int_td,0,,,,,
player,201111270atl,atl,DentAk00,def_int_long,0,,,,,
player,201111270atl,atl,DentAk00,pass_defended,0,,,,,
player,201111270atl,atl,DentAk00,sacks,0.0,,,,,
player,201111270atl,atl,DentAk00,tackles_combined,2,,,,,
player,201111270atl,atl,DentAk00,tackles_solo,1,,,,,
player,201111270atl,atl,DentAk00,tackles_assists,1,,,,,
player,201111270atl,atl,DentAk00,tackles_loss,0,,,,,
player,201111270atl,atl,DentAk00,qb_hits,0,,,,,
player,201111270atl,atl,DentAk00,fumbles_rec,0,,,,,
player,201111270atl,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201111270atl,atl,DentAk00,fumbles_forced,0,,,,,
player,201111270atl,atl,FranDo99,def_int,0,,,,,
player,201111270atl,atl,FranDo99,def_int_yds,0,,,,,
player,201111270atl,atl,FranDo99,def_int_td,0,,,,,
player,201111270atl,atl,FranDo99,def_int_long,0,,,,,
player,201111270atl,atl,FranDo99,pass_defended,0,,,,,
player,201111270atl,atl,FranDo99,sacks,0.0,,,,,
player,201111270atl,atl,FranDo99,tackles_combined,2,,,,,
player,201111270atl,atl,FranDo99,tackles_solo,0,,,,,
player,201111270atl,atl,FranDo99,tackles_assists,2,,,,,
player,201111270atl,atl,FranDo99,tackles_loss,0,,,,,
player,201111270atl,atl,FranDo99,qb_hits,1,,,,,
player,201111270atl,atl,FranDo99,fumbles_rec,0,,,,,
player,201111270atl,atl,FranDo99,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,FranDo99,fumbles_rec_td,0,,,,,
player,201111270atl,atl,FranDo99,fumbles_forced,0,,,,,
player,201111270atl,atl,BierKr99,def_int,0,,,,,
player,201111270atl,atl,BierKr99,def_int_yds,0,,,,,
player,201111270atl,atl,BierKr99,def_int_td,0,,,,,
player,201111270atl,atl,BierKr99,def_int_long,0,,,,,
player,201111270atl,atl,BierKr99,pass_defended,0,,,,,
player,201111270atl,atl,BierKr99,sacks,0.0,,,,,
player,201111270atl,atl,BierKr99,tackles_combined,1,,,,,
player,201111270atl,atl,BierKr99,tackles_solo,1,,,,,
player,201111270atl,atl,BierKr99,tackles_assists,0,,,,,
player,201111270atl,atl,BierKr99,tackles_loss,0,,,,,
player,201111270atl,atl,BierKr99,qb_hits,1,,,,,
player,201111270atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201111270atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201111270atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201111270atl,atl,EdwaRa21,def_int,0,,,,,
player,201111270atl,atl,EdwaRa21,def_int_yds,0,,,,,
player,201111270atl,atl,EdwaRa21,def_int_td,0,,,,,
player,201111270atl,atl,EdwaRa21,def_int_long,0,,,,,
player,201111270atl,atl,EdwaRa21,pass_defended,0,,,,,
player,201111270atl,atl,EdwaRa21,sacks,0.0,,,,,
player,201111270atl,atl,EdwaRa21,tackles_combined,1,,,,,
player,201111270atl,atl,EdwaRa21,tackles_solo,1,,,,,
player,201111270atl,atl,EdwaRa21,tackles_assists,0,,,,,
player,201111270atl,atl,EdwaRa21,tackles_loss,0,,,,,
player,201111270atl,atl,EdwaRa21,qb_hits,0,,,,,
player,201111270atl,atl,EdwaRa21,fumbles_rec,0,,,,,
player,201111270atl,atl,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201111270atl,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201111270atl,atl,PeteMi20,def_int,0,,,,,
player,201111270atl,atl,PeteMi20,def_int_yds,0,,,,,
player,201111270atl,atl,PeteMi20,def_int_td,0,,,,,
player,201111270atl,atl,PeteMi20,def_int_long,0,,,,,
player,201111270atl,atl,PeteMi20,pass_defended,0,,,,,
player,201111270atl,atl,PeteMi20,sacks,0.0,,,,,
player,201111270atl,atl,PeteMi20,tackles_combined,1,,,,,
player,201111270atl,atl,PeteMi20,tackles_solo,1,,,,,
player,201111270atl,atl,PeteMi20,tackles_assists,0,,,,,
player,201111270atl,atl,PeteMi20,tackles_loss,0,,,,,
player,201111270atl,atl,PeteMi20,qb_hits,0,,,,,
player,201111270atl,atl,PeteMi20,fumbles_rec,0,,,,,
player,201111270atl,atl,PeteMi20,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,PeteMi20,fumbles_rec_td,0,,,,,
player,201111270atl,atl,PeteMi20,fumbles_forced,0,,,,,
player,201111270atl,atl,SmitAn01,def_int,0,,,,,
player,201111270atl,atl,SmitAn01,def_int_yds,0,,,,,
player,201111270atl,atl,SmitAn01,def_int_td,0,,,,,
player,201111270atl,atl,SmitAn01,def_int_long,0,,,,,
player,201111270atl,atl,SmitAn01,pass_defended,0,,,,,
player,201111270atl,atl,SmitAn01,sacks,0.0,,,,,
player,201111270atl,atl,SmitAn01,tackles_combined,1,,,,,
player,201111270atl,atl,SmitAn01,tackles_solo,1,,,,,
player,201111270atl,atl,SmitAn01,tackles_assists,0,,,,,
player,201111270atl,atl,SmitAn01,tackles_loss,0,,,,,
player,201111270atl,atl,SmitAn01,qb_hits,0,,,,,
player,201111270atl,atl,SmitAn01,fumbles_rec,0,,,,,
player,201111270atl,atl,SmitAn01,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,SmitAn01,fumbles_rec_td,0,,,,,
player,201111270atl,atl,SmitAn01,fumbles_forced,0,,,,,
player,201111270atl,atl,SnelJa00,def_int,0,,,,,
player,201111270atl,atl,SnelJa00,def_int_yds,0,,,,,
player,201111270atl,atl,SnelJa00,def_int_td,0,,,,,
player,201111270atl,atl,SnelJa00,def_int_long,0,,,,,
player,201111270atl,atl,SnelJa00,pass_defended,0,,,,,
player,201111270atl,atl,SnelJa00,sacks,0.0,,,,,
player,201111270atl,atl,SnelJa00,tackles_combined,1,,,,,
player,201111270atl,atl,SnelJa00,tackles_solo,0,,,,,
player,201111270atl,atl,SnelJa00,tackles_assists,1,,,,,
player,201111270atl,atl,SnelJa00,tackles_loss,0,,,,,
player,201111270atl,atl,SnelJa00,qb_hits,0,,,,,
player,201111270atl,atl,SnelJa00,fumbles_rec,0,,,,,
player,201111270atl,atl,SnelJa00,fumbles_rec_yds,0,,,,,
player,201111270atl,atl,SnelJa00,fumbles_rec_td,0,,,,,
player,201111270atl,atl,SnelJa00,fumbles_forced,0,,,,,
player,201111270atl,atl,JerrPe99,def_int,,,,,,
player,201111270atl,atl,JerrPe99,def_int_yds,,,,,,
player,201111270atl,atl,JerrPe99,def_int_td,,,,,,
player,201111270atl,atl,JerrPe99,def_int_long,,,,,,
player,201111270atl,atl,JerrPe99,pass_defended,,,,,,
player,201111270atl,atl,JerrPe99,sacks,0.0,,,,,
player,201111270atl,atl,JerrPe99,tackles_combined,,,,,,
player,201111270atl,atl,JerrPe99,tackles_solo,,,,,,
player,201111270atl,atl,JerrPe99,tackles_assists,,,,,,
player,201111270atl,atl,JerrPe99,tackles_loss,0,,,,,
player,201111270atl,atl,JerrPe99,qb_hits,1,,,,,
