game,2011,8,20111030,201110300ram,nor,"New Orleans Saints",21,ram,"St. Louis Rams",31
player,201110300ram,nor,HarpRo21,pass_defended,0,,,,,
player,201110300ram,nor,HarpRo21,sacks,1.0,,,,,
player,201110300ram,nor,HarpRo21,tackles_combined,5,,,,,
player,201110300ram,nor,HarpRo21,tackles_solo,5,,,,,
player,201110300ram,nor,HarpRo21,tackles_assists,0,,,,,
player,201110300ram,nor,HarpRo21,tackles_loss,1,,,,,
player,201110300ram,nor,HarpRo21,qb_hits,1,,,,,
player,201110300ram,nor,HarpRo21,fumbles_rec,0,,,,,
player,201110300ram,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201110300ram,nor,HarpRo21,fumbles_forced,0,,,,,
player,201110300ram,nor,ShanSc20,def_int,0,,,,,
player,201110300ram,nor,ShanSc20,def_int_yds,0,,,,,
player,201110300ram,nor,ShanSc20,def_int_td,0,,,,,
player,201110300ram,nor,ShanSc20,def_int_long,0,,,,,
player,201110300ram,nor,ShanSc20,pass_defended,0,,,,,
player,201110300ram,nor,ShanSc20,sacks,0.0,,,,,
player,201110300ram,nor,ShanSc20,tackles_combined,6,,,,,
player,201110300ram,nor,ShanSc20,tackles_solo,6,,,,,
player,201110300ram,nor,ShanSc20,tackles_assists,0,,,,,
player,201110300ram,nor,ShanSc20,tackles_loss,1,,,,,
player,201110300ram,nor,ShanSc20,qb_hits,0,,,,,
player,201110300ram,nor,ShanSc20,fumbles_rec,0,,,,,
player,201110300ram,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201110300ram,nor,ShanSc20,fumbles_forced,0,,,,,
player,201110300ram,nor,DunbJo20,def_int,0,,,,,
player,201110300ram,nor,DunbJo20,def_int_yds,0,,,,,
player,201110300ram,nor,DunbJo20,def_int_td,0,,,,,
player,201110300ram,nor,DunbJo20,def_int_long,0,,,,,
player,201110300ram,nor,DunbJo20,pass_defended,0,,,,,
player,201110300ram,nor,DunbJo20,sacks,0.0,,,,,
player,201110300ram,nor,DunbJo20,tackles_combined,5,,,,,
player,201110300ram,nor,DunbJo20,tackles_solo,5,,,,,
player,201110300ram,nor,DunbJo20,tackles_assists,0,,,,,
player,201110300ram,nor,DunbJo20,tackles_loss,1,,,,,
player,201110300ram,nor,DunbJo20,qb_hits,0,,,,,
player,201110300ram,nor,DunbJo20,fumbles_rec,0,,,,,
player,201110300ram,nor,DunbJo20,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,DunbJo20,fumbles_rec_td,0,,,,,
player,201110300ram,nor,DunbJo20,fumbles_forced,0,,,,,
player,201110300ram,nor,PortTr99,def_int,0,,,,,
player,201110300ram,nor,PortTr99,def_int_yds,0,,,,,
player,201110300ram,nor,PortTr99,def_int_td,0,,,,,
player,201110300ram,nor,PortTr99,def_int_long,0,,,,,
player,201110300ram,nor,PortTr99,pass_defended,0,,,,,
player,201110300ram,nor,PortTr99,sacks,0.0,,,,,
player,201110300ram,nor,PortTr99,tackles_combined,5,,,,,
player,201110300ram,nor,PortTr99,tackles_solo,5,,,,,
player,201110300ram,nor,PortTr99,tackles_assists,0,,,,,
player,201110300ram,nor,PortTr99,tackles_loss,0,,,,,
player,201110300ram,nor,PortTr99,qb_hits,0,,,,,
player,201110300ram,nor,PortTr99,fumbles_rec,0,,,,,
player,201110300ram,nor,PortTr99,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,PortTr99,fumbles_rec_td,0,,,,,
player,201110300ram,nor,PortTr99,fumbles_forced,0,,,,,
player,201110300ram,nor,GreeJa22,def_int,0,,,,,
player,201110300ram,nor,GreeJa22,def_int_yds,0,,,,,
player,201110300ram,nor,GreeJa22,def_int_td,0,,,,,
player,201110300ram,nor,GreeJa22,def_int_long,0,,,,,
player,201110300ram,nor,GreeJa22,pass_defended,1,,,,,
player,201110300ram,nor,GreeJa22,sacks,0.0,,,,,
player,201110300ram,nor,GreeJa22,tackles_combined,4,,,,,
player,201110300ram,nor,GreeJa22,tackles_solo,4,,,,,
player,201110300ram,nor,GreeJa22,tackles_assists,0,,,,,
player,201110300ram,nor,GreeJa22,tackles_loss,0,,,,,
player,201110300ram,nor,GreeJa22,qb_hits,0,,,,,
player,201110300ram,nor,GreeJa22,fumbles_rec,0,,,,,
player,201110300ram,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201110300ram,nor,GreeJa22,fumbles_forced,0,,,,,
player,201110300ram,nor,RobiPa99,def_int,0,,,,,
player,201110300ram,nor,RobiPa99,def_int_yds,0,,,,,
player,201110300ram,nor,RobiPa99,def_int_td,0,,,,,
player,201110300ram,nor,RobiPa99,def_int_long,0,,,,,
player,201110300ram,nor,RobiPa99,pass_defended,1,,,,,
player,201110300ram,nor,RobiPa99,sacks,0.0,,,,,
player,201110300ram,nor,RobiPa99,tackles_combined,4,,,,,
player,201110300ram,nor,RobiPa99,tackles_solo,4,,,,,
player,201110300ram,nor,RobiPa99,tackles_assists,0,,,,,
player,201110300ram,nor,RobiPa99,tackles_loss,0,,,,,
player,201110300ram,nor,RobiPa99,qb_hits,0,,,,,
player,201110300ram,nor,RobiPa99,fumbles_rec,0,,,,,
player,201110300ram,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201110300ram,nor,RobiPa99,fumbles_forced,0,,,,,
player,201110300ram,nor,RogeSh99,def_int,0,,,,,
player,201110300ram,nor,RogeSh99,def_int_yds,0,,,,,
player,201110300ram,nor,RogeSh99,def_int_td,0,,,,,
player,201110300ram,nor,RogeSh99,def_int_long,0,,,,,
player,201110300ram,nor,RogeSh99,pass_defended,0,,,,,
player,201110300ram,nor,RogeSh99,sacks,0.0,,,,,
player,201110300ram,nor,RogeSh99,tackles_combined,3,,,,,
player,201110300ram,nor,RogeSh99,tackles_solo,3,,,,,
player,201110300ram,nor,RogeSh99,tackles_assists,0,,,,,
player,201110300ram,nor,RogeSh99,tackles_loss,0,,,,,
player,201110300ram,nor,RogeSh99,qb_hits,0,,,,,
player,201110300ram,nor,RogeSh99,fumbles_rec,0,,,,,
player,201110300ram,nor,RogeSh99,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,RogeSh99,fumbles_rec_td,0,,,,,
player,201110300ram,nor,RogeSh99,fumbles_forced,0,,,,,
player,201110300ram,nor,VilmJo99,def_int,0,,,,,
player,201110300ram,nor,VilmJo99,def_int_yds,0,,,,,
player,201110300ram,nor,VilmJo99,def_int_td,0,,,,,
player,201110300ram,nor,VilmJo99,def_int_long,0,,,,,
player,201110300ram,nor,VilmJo99,pass_defended,0,,,,,
player,201110300ram,nor,VilmJo99,sacks,0.0,,,,,
player,201110300ram,nor,VilmJo99,tackles_combined,3,,,,,
player,201110300ram,nor,VilmJo99,tackles_solo,3,,,,,
player,201110300ram,nor,VilmJo99,tackles_assists,0,,,,,
player,201110300ram,nor,VilmJo99,tackles_loss,1,,,,,
player,201110300ram,nor,VilmJo99,qb_hits,0,,,,,
player,201110300ram,nor,VilmJo99,fumbles_rec,1,,,,,
player,201110300ram,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,VilmJo99,fumbles_rec_td,1,,,,,
player,201110300ram,nor,VilmJo99,fumbles_forced,1,,,,,
player,201110300ram,nor,CasiJo99,def_int,0,,,,,
player,201110300ram,nor,CasiJo99,def_int_yds,0,,,,,
player,201110300ram,nor,CasiJo99,def_int_td,0,,,,,
player,201110300ram,nor,CasiJo99,def_int_long,0,,,,,
player,201110300ram,nor,CasiJo99,pass_defended,1,,,,,
player,201110300ram,nor,CasiJo99,sacks,0.0,,,,,
player,201110300ram,nor,CasiJo99,tackles_combined,2,,,,,
player,201110300ram,nor,CasiJo99,tackles_solo,2,,,,,
player,201110300ram,nor,CasiJo99,tackles_assists,0,,,,,
player,201110300ram,nor,CasiJo99,tackles_loss,0,,,,,
player,201110300ram,nor,CasiJo99,qb_hits,2,,,,,
player,201110300ram,nor,CasiJo99,fumbles_rec,0,,,,,
player,201110300ram,nor,CasiJo99,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,CasiJo99,fumbles_rec_td,0,,,,,
player,201110300ram,nor,CasiJo99,fumbles_forced,0,,,,,
player,201110300ram,nor,FranAu20,def_int,0,,,,,
player,201110300ram,nor,FranAu20,def_int_yds,0,,,,,
player,201110300ram,nor,FranAu20,def_int_td,0,,,,,
player,201110300ram,nor,FranAu20,def_int_long,0,,,,,
player,201110300ram,nor,FranAu20,pass_defended,0,,,,,
player,201110300ram,nor,FranAu20,sacks,0.0,,,,,
player,201110300ram,nor,FranAu20,tackles_combined,2,,,,,
player,201110300ram,nor,FranAu20,tackles_solo,2,,,,,
player,201110300ram,nor,FranAu20,tackles_assists,0,,,,,
player,201110300ram,nor,FranAu20,tackles_loss,0,,,,,
player,201110300ram,nor,FranAu20,qb_hits,0,,,,,
player,201110300ram,nor,FranAu20,fumbles_rec,0,,,,,
player,201110300ram,nor,FranAu20,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,FranAu20,fumbles_rec_td,0,,,,,
player,201110300ram,nor,FranAu20,fumbles_forced,0,,,,,
player,201110300ram,nor,JordCa00,def_int,0,,,,,
player,201110300ram,nor,JordCa00,def_int_yds,0,,,,,
player,201110300ram,nor,JordCa00,def_int_td,0,,,,,
player,201110300ram,nor,JordCa00,def_int_long,0,,,,,
player,201110300ram,nor,JordCa00,pass_defended,0,,,,,
player,201110300ram,nor,JordCa00,sacks,0.0,,,,,
player,201110300ram,nor,JordCa00,tackles_combined,2,,,,,
player,201110300ram,nor,JordCa00,tackles_solo,2,,,,,
player,201110300ram,nor,JordCa00,tackles_assists,0,,,,,
player,201110300ram,nor,JordCa00,tackles_loss,0,,,,,
player,201110300ram,nor,JordCa00,qb_hits,0,,,,,
player,201110300ram,nor,JordCa00,fumbles_rec,0,,,,,
player,201110300ram,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201110300ram,nor,JordCa00,fumbles_forced,0,,,,,
player,201110300ram,nor,JohnTo01,def_int,0,,,,,
player,201110300ram,nor,JohnTo01,def_int_yds,0,,,,,
player,201110300ram,nor,JohnTo01,def_int_td,0,,,,,
player,201110300ram,nor,JohnTo01,def_int_long,0,,,,,
player,201110300ram,nor,JohnTo01,pass_defended,0,,,,,
player,201110300ram,nor,JohnTo01,sacks,0.0,,,,,
player,201110300ram,nor,JohnTo01,tackles_combined,1,,,,,
player,201110300ram,nor,JohnTo01,tackles_solo,1,,,,,
player,201110300ram,nor,JohnTo01,tackles_assists,0,,,,,
player,201110300ram,nor,JohnTo01,tackles_loss,0,,,,,
player,201110300ram,nor,JohnTo01,qb_hits,1,,,,,
player,201110300ram,nor,JohnTo01,fumbles_rec,0,,,,,
player,201110300ram,nor,JohnTo01,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,JohnTo01,fumbles_rec_td,0,,,,,
player,201110300ram,nor,JohnTo01,fumbles_forced,0,,,,,
player,201110300ram,nor,ThomPi00,def_int,0,,,,,
player,201110300ram,nor,ThomPi00,def_int_yds,0,,,,,
player,201110300ram,nor,ThomPi00,def_int_td,0,,,,,
player,201110300ram,nor,ThomPi00,def_int_long,0,,,,,
player,201110300ram,nor,ThomPi00,pass_defended,0,,,,,
player,201110300ram,nor,ThomPi00,sacks,0.0,,,,,
player,201110300ram,nor,ThomPi00,tackles_combined,1,,,,,
player,201110300ram,nor,ThomPi00,tackles_solo,1,,,,,
player,201110300ram,nor,ThomPi00,tackles_assists,0,,,,,
player,201110300ram,nor,ThomPi00,tackles_loss,,,,,,
player,201110300ram,nor,ThomPi00,qb_hits,,,,,,
player,201110300ram,nor,ThomPi00,fumbles_rec,0,,,,,
player,201110300ram,nor,ThomPi00,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,ThomPi00,fumbles_rec_td,0,,,,,
player,201110300ram,nor,ThomPi00,fumbles_forced,0,,,,,
player,201110300ram,nor,GaleJu00,def_int,0,,,,,
player,201110300ram,nor,GaleJu00,def_int_yds,0,,,,,
player,201110300ram,nor,GaleJu00,def_int_td,0,,,,,
player,201110300ram,nor,GaleJu00,def_int_long,0,,,,,
player,201110300ram,nor,GaleJu00,pass_defended,0,,,,,
player,201110300ram,nor,GaleJu00,sacks,0.0,,,,,
player,201110300ram,nor,GaleJu00,tackles_combined,0,,,,,
player,201110300ram,nor,GaleJu00,tackles_solo,0,,,,,
player,201110300ram,nor,GaleJu00,tackles_assists,0,,,,,
player,201110300ram,nor,GaleJu00,tackles_loss,0,,,,,
player,201110300ram,nor,GaleJu00,qb_hits,1,,,,,
player,201110300ram,nor,GaleJu00,fumbles_rec,0,,,,,
player,201110300ram,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201110300ram,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201110300ram,nor,GaleJu00,fumbles_forced,0,,,,,
player,201110300ram,ram,GordJo01,def_int,1,,,,,
player,201110300ram,ram,GordJo01,def_int_yds,0,,,,,
player,201110300ram,ram,GordJo01,def_int_td,0,,,,,
player,201110300ram,ram,GordJo01,def_int_long,0,,,,,
player,201110300ram,ram,GordJo01,pass_defended,1,,,,,
player,201110300ram,ram,GordJo01,sacks,0.0,,,,,
player,201110300ram,ram,GordJo01,tackles_combined,7,,,,,
player,201110300ram,ram,GordJo01,tackles_solo,7,,,,,
player,201110300ram,ram,GordJo01,tackles_assists,0,,,,,
player,201110300ram,ram,GordJo01,tackles_loss,1,,,,,
player,201110300ram,ram,GordJo01,qb_hits,0,,,,,
player,201110300ram,ram,GordJo01,fumbles_rec,0,,,,,
player,201110300ram,ram,GordJo01,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,GordJo01,fumbles_rec_td,0,,,,,
player,201110300ram,ram,GordJo01,fumbles_forced,0,,,,,
player,201110300ram,ram,StewDa00,def_int,1,,,,,
player,201110300ram,ram,StewDa00,def_int_yds,27,,,,,
player,201110300ram,ram,StewDa00,def_int_td,1,,,,,
player,201110300ram,ram,StewDa00,def_int_long,27,,,,,
player,201110300ram,ram,StewDa00,pass_defended,2,,,,,
player,201110300ram,ram,StewDa00,sacks,0.0,,,,,
player,201110300ram,ram,StewDa00,tackles_combined,7,,,,,
player,201110300ram,ram,StewDa00,tackles_solo,6,,,,,
player,201110300ram,ram,StewDa00,tackles_assists,1,,,,,
player,201110300ram,ram,StewDa00,tackles_loss,0,,,,,
player,201110300ram,ram,StewDa00,qb_hits,0,,,,,
player,201110300ram,ram,StewDa00,fumbles_rec,0,,,,,
player,201110300ram,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201110300ram,ram,StewDa00,fumbles_forced,0,,,,,
player,201110300ram,ram,LongCh99,def_int,0,,,,,
player,201110300ram,ram,LongCh99,def_int_yds,0,,,,,
player,201110300ram,ram,LongCh99,def_int_td,0,,,,,
player,201110300ram,ram,LongCh99,def_int_long,0,,,,,
player,201110300ram,ram,LongCh99,pass_defended,1,,,,,
player,201110300ram,ram,LongCh99,sacks,3.0,,,,,
player,201110300ram,ram,LongCh99,tackles_combined,3,,,,,
player,201110300ram,ram,LongCh99,tackles_solo,3,,,,,
player,201110300ram,ram,LongCh99,tackles_assists,0,,,,,
player,201110300ram,ram,LongCh99,tackles_loss,3,,,,,
player,201110300ram,ram,LongCh99,qb_hits,3,,,,,
player,201110300ram,ram,LongCh99,fumbles_rec,0,,,,,
player,201110300ram,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201110300ram,ram,LongCh99,fumbles_forced,0,,,,,
player,201110300ram,ram,LaurJa99,def_int,0,,,,,
player,201110300ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201110300ram,ram,LaurJa99,def_int_td,0,,,,,
player,201110300ram,ram,LaurJa99,def_int_long,0,,,,,
player,201110300ram,ram,LaurJa99,pass_defended,2,,,,,
player,201110300ram,ram,LaurJa99,sacks,1.0,,,,,
player,201110300ram,ram,LaurJa99,tackles_combined,10,,,,,
player,201110300ram,ram,LaurJa99,tackles_solo,10,,,,,
player,201110300ram,ram,LaurJa99,tackles_assists,0,,,,,
player,201110300ram,ram,LaurJa99,tackles_loss,1,,,,,
player,201110300ram,ram,LaurJa99,qb_hits,2,,,,,
player,201110300ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201110300ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201110300ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201110300ram,ram,RobbFr20,def_int,0,,,,,
player,201110300ram,ram,RobbFr20,def_int_yds,0,,,,,
player,201110300ram,ram,RobbFr20,def_int_td,0,,,,,
player,201110300ram,ram,RobbFr20,def_int_long,0,,,,,
player,201110300ram,ram,RobbFr20,pass_defended,0,,,,,
player,201110300ram,ram,RobbFr20,sacks,1.0,,,,,
player,201110300ram,ram,RobbFr20,tackles_combined,4,,,,,
player,201110300ram,ram,RobbFr20,tackles_solo,4,,,,,
player,201110300ram,ram,RobbFr20,tackles_assists,0,,,,,
player,201110300ram,ram,RobbFr20,tackles_loss,1,,,,,
player,201110300ram,ram,RobbFr20,qb_hits,1,,,,,
player,201110300ram,ram,RobbFr20,fumbles_rec,0,,,,,
player,201110300ram,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201110300ram,ram,RobbFr20,fumbles_forced,0,,,,,
player,201110300ram,ram,QuinRo00,def_int,0,,,,,
player,201110300ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201110300ram,ram,QuinRo00,def_int_td,0,,,,,
player,201110300ram,ram,QuinRo00,def_int_long,0,,,,,
player,201110300ram,ram,QuinRo00,pass_defended,0,,,,,
player,201110300ram,ram,QuinRo00,sacks,1.0,,,,,
player,201110300ram,ram,QuinRo00,tackles_combined,2,,,,,
player,201110300ram,ram,QuinRo00,tackles_solo,2,,,,,
player,201110300ram,ram,QuinRo00,tackles_assists,0,,,,,
player,201110300ram,ram,QuinRo00,tackles_loss,1,,,,,
player,201110300ram,ram,QuinRo00,qb_hits,3,,,,,
player,201110300ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201110300ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201110300ram,ram,QuinRo00,fumbles_forced,0,,,,,
player,201110300ram,ram,MikeQu20,def_int,0,,,,,
player,201110300ram,ram,MikeQu20,def_int_yds,0,,,,,
player,201110300ram,ram,MikeQu20,def_int_td,0,,,,,
player,201110300ram,ram,MikeQu20,def_int_long,0,,,,,
player,201110300ram,ram,MikeQu20,pass_defended,0,,,,,
player,201110300ram,ram,MikeQu20,sacks,0.0,,,,,
player,201110300ram,ram,MikeQu20,tackles_combined,5,,,,,
player,201110300ram,ram,MikeQu20,tackles_solo,5,,,,,
player,201110300ram,ram,MikeQu20,tackles_assists,0,,,,,
player,201110300ram,ram,MikeQu20,tackles_loss,0,,,,,
player,201110300ram,ram,MikeQu20,qb_hits,0,,,,,
player,201110300ram,ram,MikeQu20,fumbles_rec,0,,,,,
player,201110300ram,ram,MikeQu20,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,MikeQu20,fumbles_rec_td,0,,,,,
player,201110300ram,ram,MikeQu20,fumbles_forced,0,,,,,
player,201110300ram,ram,ChamCh99,def_int,0,,,,,
player,201110300ram,ram,ChamCh99,def_int_yds,0,,,,,
player,201110300ram,ram,ChamCh99,def_int_td,0,,,,,
player,201110300ram,ram,ChamCh99,def_int_long,0,,,,,
player,201110300ram,ram,ChamCh99,pass_defended,0,,,,,
player,201110300ram,ram,ChamCh99,sacks,0.0,,,,,
player,201110300ram,ram,ChamCh99,tackles_combined,4,,,,,
player,201110300ram,ram,ChamCh99,tackles_solo,4,,,,,
player,201110300ram,ram,ChamCh99,tackles_assists,0,,,,,
player,201110300ram,ram,ChamCh99,tackles_loss,2,,,,,
player,201110300ram,ram,ChamCh99,qb_hits,0,,,,,
player,201110300ram,ram,ChamCh99,fumbles_rec,0,,,,,
player,201110300ram,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201110300ram,ram,ChamCh99,fumbles_forced,0,,,,,
player,201110300ram,ram,JohnMa99,def_int,0,,,,,
player,201110300ram,ram,JohnMa99,def_int_yds,0,,,,,
player,201110300ram,ram,JohnMa99,def_int_td,0,,,,,
player,201110300ram,ram,JohnMa99,def_int_long,0,,,,,
player,201110300ram,ram,JohnMa99,pass_defended,1,,,,,
player,201110300ram,ram,JohnMa99,sacks,0.0,,,,,
player,201110300ram,ram,JohnMa99,tackles_combined,4,,,,,
player,201110300ram,ram,JohnMa99,tackles_solo,4,,,,,
player,201110300ram,ram,JohnMa99,tackles_assists,0,,,,,
player,201110300ram,ram,JohnMa99,tackles_loss,0,,,,,
player,201110300ram,ram,JohnMa99,qb_hits,0,,,,,
player,201110300ram,ram,JohnMa99,fumbles_rec,0,,,,,
player,201110300ram,ram,JohnMa99,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,JohnMa99,fumbles_rec_td,0,,,,,
player,201110300ram,ram,JohnMa99,fumbles_forced,0,,,,,
player,201110300ram,ram,KehlBr99,def_int,0,,,,,
player,201110300ram,ram,KehlBr99,def_int_yds,0,,,,,
player,201110300ram,ram,KehlBr99,def_int_td,0,,,,,
player,201110300ram,ram,KehlBr99,def_int_long,0,,,,,
player,201110300ram,ram,KehlBr99,pass_defended,0,,,,,
player,201110300ram,ram,KehlBr99,sacks,0.0,,,,,
player,201110300ram,ram,KehlBr99,tackles_combined,4,,,,,
player,201110300ram,ram,KehlBr99,tackles_solo,3,,,,,
player,201110300ram,ram,KehlBr99,tackles_assists,1,,,,,
player,201110300ram,ram,KehlBr99,tackles_loss,1,,,,,
player,201110300ram,ram,KehlBr99,qb_hits,0,,,,,
player,201110300ram,ram,KehlBr99,fumbles_rec,0,,,,,
player,201110300ram,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201110300ram,ram,KehlBr99,fumbles_forced,0,,,,,
player,201110300ram,ram,HarrAl21,def_int,0,,,,,
player,201110300ram,ram,HarrAl21,def_int_yds,0,,,,,
player,201110300ram,ram,HarrAl21,def_int_td,0,,,,,
player,201110300ram,ram,HarrAl21,def_int_long,0,,,,,
player,201110300ram,ram,HarrAl21,pass_defended,2,,,,,
player,201110300ram,ram,HarrAl21,sacks,0.0,,,,,
player,201110300ram,ram,HarrAl21,tackles_combined,3,,,,,
player,201110300ram,ram,HarrAl21,tackles_solo,3,,,,,
player,201110300ram,ram,HarrAl21,tackles_assists,0,,,,,
player,201110300ram,ram,HarrAl21,tackles_loss,0,,,,,
player,201110300ram,ram,HarrAl21,qb_hits,0,,,,,
player,201110300ram,ram,HarrAl21,fumbles_rec,0,,,,,
player,201110300ram,ram,HarrAl21,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,HarrAl21,fumbles_rec_td,0,,,,,
player,201110300ram,ram,HarrAl21,fumbles_forced,0,,,,,
player,201110300ram,ram,DahlCr99,def_int,0,,,,,
player,201110300ram,ram,DahlCr99,def_int_yds,0,,,,,
player,201110300ram,ram,DahlCr99,def_int_td,0,,,,,
player,201110300ram,ram,DahlCr99,def_int_long,0,,,,,
player,201110300ram,ram,DahlCr99,pass_defended,0,,,,,
player,201110300ram,ram,DahlCr99,sacks,0.0,,,,,
player,201110300ram,ram,DahlCr99,tackles_combined,2,,,,,
player,201110300ram,ram,DahlCr99,tackles_solo,2,,,,,
player,201110300ram,ram,DahlCr99,tackles_assists,0,,,,,
player,201110300ram,ram,DahlCr99,tackles_loss,0,,,,,
player,201110300ram,ram,DahlCr99,qb_hits,0,,,,,
player,201110300ram,ram,DahlCr99,fumbles_rec,0,,,,,
player,201110300ram,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201110300ram,ram,DahlCr99,fumbles_forced,0,,,,,
player,201110300ram,ram,HallJa21,def_int,0,,,,,
player,201110300ram,ram,HallJa21,def_int_yds,0,,,,,
player,201110300ram,ram,HallJa21,def_int_td,0,,,,,
player,201110300ram,ram,HallJa21,def_int_long,0,,,,,
player,201110300ram,ram,HallJa21,pass_defended,0,,,,,
player,201110300ram,ram,HallJa21,sacks,0.0,,,,,
player,201110300ram,ram,HallJa21,tackles_combined,2,,,,,
player,201110300ram,ram,HallJa21,tackles_solo,2,,,,,
player,201110300ram,ram,HallJa21,tackles_assists,0,,,,,
player,201110300ram,ram,HallJa21,tackles_loss,0,,,,,
player,201110300ram,ram,HallJa21,qb_hits,0,,,,,
player,201110300ram,ram,HallJa21,fumbles_rec,0,,,,,
player,201110300ram,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201110300ram,ram,HallJa21,fumbles_forced,0,,,,,
player,201110300ram,ram,PortQu00,def_int,0,,,,,
player,201110300ram,ram,PortQu00,def_int_yds,0,,,,,
player,201110300ram,ram,PortQu00,def_int_td,0,,,,,
player,201110300ram,ram,PortQu00,def_int_long,0,,,,,
player,201110300ram,ram,PortQu00,pass_defended,0,,,,,
player,201110300ram,ram,PortQu00,sacks,0.0,,,,,
player,201110300ram,ram,PortQu00,tackles_combined,2,,,,,
player,201110300ram,ram,PortQu00,tackles_solo,2,,,,,
player,201110300ram,ram,PortQu00,tackles_assists,0,,,,,
player,201110300ram,ram,PortQu00,tackles_loss,0,,,,,
player,201110300ram,ram,PortQu00,qb_hits,0,,,,,
player,201110300ram,ram,PortQu00,fumbles_rec,0,,,,,
player,201110300ram,ram,PortQu00,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,PortQu00,fumbles_rec_td,0,,,,,
player,201110300ram,ram,PortQu00,fumbles_forced,0,,,,,
player,201110300ram,ram,BannJu20,def_int,0,,,,,
player,201110300ram,ram,BannJu20,def_int_yds,0,,,,,
player,201110300ram,ram,BannJu20,def_int_td,0,,,,,
player,201110300ram,ram,BannJu20,def_int_long,0,,,,,
player,201110300ram,ram,BannJu20,pass_defended,0,,,,,
player,201110300ram,ram,BannJu20,sacks,0.0,,,,,
player,201110300ram,ram,BannJu20,tackles_combined,1,,,,,
player,201110300ram,ram,BannJu20,tackles_solo,1,,,,,
player,201110300ram,ram,BannJu20,tackles_assists,0,,,,,
player,201110300ram,ram,BannJu20,tackles_loss,0,,,,,
player,201110300ram,ram,BannJu20,qb_hits,0,,,,,
player,201110300ram,ram,BannJu20,fumbles_rec,0,,,,,
player,201110300ram,ram,BannJu20,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,BannJu20,fumbles_rec_td,0,,,,,
player,201110300ram,ram,BannJu20,fumbles_forced,0,,,,,
player,201110300ram,ram,CurrDo00,def_int,0,,,,,
player,201110300ram,ram,CurrDo00,def_int_yds,0,,,,,
player,201110300ram,ram,CurrDo00,def_int_td,0,,,,,
player,201110300ram,ram,CurrDo00,def_int_long,0,,,,,
player,201110300ram,ram,CurrDo00,pass_defended,0,,,,,
player,201110300ram,ram,CurrDo00,sacks,0.0,,,,,
player,201110300ram,ram,CurrDo00,tackles_combined,1,,,,,
player,201110300ram,ram,CurrDo00,tackles_solo,1,,,,,
