game,2011,1,20110911,201109110crd,car,"Carolina Panthers",21,crd,"Arizona Cardinals",28
player,201109110crd,car,ShocJe00,rush_yds,0,,,,,
player,201109110crd,car,ShocJe00,rush_td,0,,,,,
player,201109110crd,car,ShocJe00,rush_long,0,,,,,
player,201109110crd,car,ShocJe00,targets,3,,,,,
player,201109110crd,car,ShocJe00,rec,3,,,,,
player,201109110crd,car,ShocJe00,rec_yds,51,,,,,
player,201109110crd,car,ShocJe00,rec_td,0,,,,,
player,201109110crd,car,ShocJe00,rec_long,22,,,,,
player,201109110crd,car,ShocJe00,fumbles,0,,,,,
player,201109110crd,car,ShocJe00,fumbles_lost,,,,,,
player,201109110crd,car,NaanLe00,pass_cmp,0,,,,,
player,201109110crd,car,NaanLe00,pass_att,0,,,,,
player,201109110crd,car,NaanLe00,pass_yds,0,,,,,
player,201109110crd,car,NaanLe00,pass_td,0,,,,,
player,201109110crd,car,NaanLe00,pass_int,0,,,,,
player,201109110crd,car,NaanLe00,pass_sacked,0,,,,,
player,201109110crd,car,NaanLe00,pass_sacked_yds,0,,,,,
player,201109110crd,car,NaanLe00,pass_long,0,,,,,
player,201109110crd,car,NaanLe00,pass_rating,,,,,,
player,201109110crd,car,NaanLe00,rush_att,0,,,,,
player,201109110crd,car,NaanLe00,rush_yds,0,,,,,
player,201109110crd,car,NaanLe00,rush_td,0,,,,,
player,201109110crd,car,NaanLe00,rush_long,0,,,,,
player,201109110crd,car,NaanLe00,targets,5,,,,,
player,201109110crd,car,NaanLe00,rec,1,,,,,
player,201109110crd,car,NaanLe00,rec_yds,21,,,,,
player,201109110crd,car,NaanLe00,rec_td,0,,,,,
player,201109110crd,car,NaanLe00,rec_long,21,,,,,
player,201109110crd,car,NaanLe00,fumbles,0,,,,,
player,201109110crd,car,NaanLe00,fumbles_lost,,,,,,
player,201109110crd,car,GoodMi00,pass_cmp,0,,,,,
player,201109110crd,car,GoodMi00,pass_att,0,,,,,
player,201109110crd,car,GoodMi00,pass_yds,0,,,,,
player,201109110crd,car,GoodMi00,pass_td,0,,,,,
player,201109110crd,car,GoodMi00,pass_int,0,,,,,
player,201109110crd,car,GoodMi00,pass_sacked,0,,,,,
player,201109110crd,car,GoodMi00,pass_sacked_yds,0,,,,,
player,201109110crd,car,GoodMi00,pass_long,0,,,,,
player,201109110crd,car,GoodMi00,pass_rating,,,,,,
player,201109110crd,car,GoodMi00,rush_att,0,,,,,
player,201109110crd,car,GoodMi00,rush_yds,0,,,,,
player,201109110crd,car,GoodMi00,rush_td,0,,,,,
player,201109110crd,car,GoodMi00,rush_long,0,,,,,
player,201109110crd,car,GoodMi00,targets,2,,,,,
player,201109110crd,car,GoodMi00,rec,1,,,,,
player,201109110crd,car,GoodMi00,rec_yds,4,,,,,
player,201109110crd,car,GoodMi00,rec_td,0,,,,,
player,201109110crd,car,GoodMi00,rec_long,4,,,,,
player,201109110crd,car,GoodMi00,fumbles,0,,,,,
player,201109110crd,car,GoodMi00,fumbles_lost,,,,,,
player,201109110crd,crd,KolbKe00,pass_cmp,18,,,,,
player,201109110crd,crd,KolbKe00,pass_att,27,,,,,
player,201109110crd,crd,KolbKe00,pass_yds,309,,,,,
player,201109110crd,crd,KolbKe00,pass_td,2,,,,,
player,201109110crd,crd,KolbKe00,pass_int,0,,,,,
player,201109110crd,crd,KolbKe00,pass_sacked,2,,,,,
player,201109110crd,crd,KolbKe00,pass_sacked_yds,14,,,,,
player,201109110crd,crd,KolbKe00,pass_long,70,,,,,
player,201109110crd,crd,KolbKe00,pass_rating,130.0,,,,,
player,201109110crd,crd,KolbKe00,rush_att,4,,,,,
player,201109110crd,crd,KolbKe00,rush_yds,-1,,,,,
player,201109110crd,crd,KolbKe00,rush_td,0,,,,,
player,201109110crd,crd,KolbKe00,rush_long,1,,,,,
player,201109110crd,crd,KolbKe00,targets,0,,,,,
player,201109110crd,crd,KolbKe00,rec,0,,,,,
player,201109110crd,crd,KolbKe00,rec_yds,0,,,,,
player,201109110crd,crd,KolbKe00,rec_td,0,,,,,
player,201109110crd,crd,KolbKe00,rec_long,0,,,,,
player,201109110crd,crd,KolbKe00,fumbles,2,,,,,
player,201109110crd,crd,KolbKe00,fumbles_lost,1,,,,,
player,201109110crd,crd,WellCh00,pass_cmp,0,,,,,
player,201109110crd,crd,WellCh00,pass_att,0,,,,,
player,201109110crd,crd,WellCh00,pass_yds,0,,,,,
player,201109110crd,crd,WellCh00,pass_td,0,,,,,
player,201109110crd,crd,WellCh00,pass_int,0,,,,,
player,201109110crd,crd,WellCh00,pass_sacked,0,,,,,
player,201109110crd,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201109110crd,crd,WellCh00,pass_long,0,,,,,
player,201109110crd,crd,WellCh00,pass_rating,,,,,,
player,201109110crd,crd,WellCh00,rush_att,18,,,,,
player,201109110crd,crd,WellCh00,rush_yds,90,,,,,
player,201109110crd,crd,WellCh00,rush_td,1,,,,,
player,201109110crd,crd,WellCh00,rush_long,22,,,,,
player,201109110crd,crd,WellCh00,targets,4,,,,,
player,201109110crd,crd,WellCh00,rec,4,,,,,
player,201109110crd,crd,WellCh00,rec_yds,12,,,,,
player,201109110crd,crd,WellCh00,rec_td,0,,,,,
player,201109110crd,crd,WellCh00,rec_long,10,,,,,
player,201109110crd,crd,WellCh00,fumbles,0,,,,,
player,201109110crd,crd,WellCh00,fumbles_lost,,,,,,
player,201109110crd,crd,StepLa00,pass_cmp,0,,,,,
player,201109110crd,crd,StepLa00,pass_att,0,,,,,
player,201109110crd,crd,StepLa00,pass_yds,0,,,,,
player,201109110crd,crd,StepLa00,pass_td,0,,,,,
player,201109110crd,crd,StepLa00,pass_int,0,,,,,
player,201109110crd,crd,StepLa00,pass_sacked,0,,,,,
player,201109110crd,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201109110crd,crd,StepLa00,pass_long,0,,,,,
player,201109110crd,crd,StepLa00,pass_rating,,,,,,
player,201109110crd,crd,StepLa00,rush_att,3,,,,,
player,201109110crd,crd,StepLa00,rush_yds,10,,,,,
player,201109110crd,crd,StepLa00,rush_td,0,,,,,
player,201109110crd,crd,StepLa00,rush_long,8,,,,,
player,201109110crd,crd,StepLa00,targets,1,,,,,
player,201109110crd,crd,StepLa00,rec,1,,,,,
player,201109110crd,crd,StepLa00,rec_yds,2,,,,,
player,201109110crd,crd,StepLa00,rec_td,0,,,,,
player,201109110crd,crd,StepLa00,rec_long,2,,,,,
player,201109110crd,crd,StepLa00,fumbles,0,,,,,
player,201109110crd,crd,StepLa00,fumbles_lost,,,,,,
player,201109110crd,crd,DoucEa00,pass_cmp,0,,,,,
player,201109110crd,crd,DoucEa00,pass_att,0,,,,,
player,201109110crd,crd,DoucEa00,pass_yds,0,,,,,
player,201109110crd,crd,DoucEa00,pass_td,0,,,,,
player,201109110crd,crd,DoucEa00,pass_int,0,,,,,
player,201109110crd,crd,DoucEa00,pass_sacked,0,,,,,
player,201109110crd,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201109110crd,crd,DoucEa00,pass_long,0,,,,,
player,201109110crd,crd,DoucEa00,pass_rating,,,,,,
player,201109110crd,crd,DoucEa00,rush_att,0,,,,,
player,201109110crd,crd,DoucEa00,rush_yds,0,,,,,
player,201109110crd,crd,DoucEa00,rush_td,0,,,,,
player,201109110crd,crd,DoucEa00,rush_long,0,,,,,
player,201109110crd,crd,DoucEa00,targets,3,,,,,
player,201109110crd,crd,DoucEa00,rec,3,,,,,
player,201109110crd,crd,DoucEa00,rec_yds,105,,,,,
player,201109110crd,crd,DoucEa00,rec_td,1,,,,,
player,201109110crd,crd,DoucEa00,rec_long,70,,,,,
player,201109110crd,crd,DoucEa00,fumbles,0,,,,,
player,201109110crd,crd,DoucEa00,fumbles_lost,,,,,,
player,201109110crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201109110crd,crd,FitzLa00,pass_att,0,,,,,
player,201109110crd,crd,FitzLa00,pass_yds,0,,,,,
player,201109110crd,crd,FitzLa00,pass_td,0,,,,,
player,201109110crd,crd,FitzLa00,pass_int,0,,,,,
player,201109110crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201109110crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201109110crd,crd,FitzLa00,pass_long,0,,,,,
player,201109110crd,crd,FitzLa00,pass_rating,,,,,,
player,201109110crd,crd,FitzLa00,rush_att,0,,,,,
player,201109110crd,crd,FitzLa00,rush_yds,0,,,,,
player,201109110crd,crd,FitzLa00,rush_td,0,,,,,
player,201109110crd,crd,FitzLa00,rush_long,0,,,,,
player,201109110crd,crd,FitzLa00,targets,7,,,,,
player,201109110crd,crd,FitzLa00,rec,3,,,,,
player,201109110crd,crd,FitzLa00,rec_yds,62,,,,,
player,201109110crd,crd,FitzLa00,rec_td,0,,,,,
player,201109110crd,crd,FitzLa00,rec_long,34,,,,,
player,201109110crd,crd,FitzLa00,fumbles,0,,,,,
player,201109110crd,crd,FitzLa00,fumbles_lost,,,,,,
player,201109110crd,crd,KingJe00,pass_cmp,0,,,,,
player,201109110crd,crd,KingJe00,pass_att,0,,,,,
player,201109110crd,crd,KingJe00,pass_yds,0,,,,,
player,201109110crd,crd,KingJe00,pass_td,0,,,,,
player,201109110crd,crd,KingJe00,pass_int,0,,,,,
player,201109110crd,crd,KingJe00,pass_sacked,0,,,,,
player,201109110crd,crd,KingJe00,pass_sacked_yds,0,,,,,
player,201109110crd,crd,KingJe00,pass_long,0,,,,,
player,201109110crd,crd,KingJe00,pass_rating,,,,,,
player,201109110crd,crd,KingJe00,rush_att,0,,,,,
player,201109110crd,crd,KingJe00,rush_yds,0,,,,,
player,201109110crd,crd,KingJe00,rush_td,0,,,,,
player,201109110crd,crd,KingJe00,rush_long,0,,,,,
player,201109110crd,crd,KingJe00,targets,3,,,,,
player,201109110crd,crd,KingJe00,rec,2,,,,,
player,201109110crd,crd,KingJe00,rec_yds,61,,,,,
player,201109110crd,crd,KingJe00,rec_td,1,,,,,
player,201109110crd,crd,KingJe00,rec_long,48,,,,,
player,201109110crd,crd,KingJe00,fumbles,0,,,,,
player,201109110crd,crd,KingJe00,fumbles_lost,,,,,,
player,201109110crd,crd,HeapTo00,pass_cmp,0,,,,,
player,201109110crd,crd,HeapTo00,pass_att,0,,,,,
player,201109110crd,crd,HeapTo00,pass_yds,0,,,,,
player,201109110crd,crd,HeapTo00,pass_td,0,,,,,
player,201109110crd,crd,HeapTo00,pass_int,0,,,,,
player,201109110crd,crd,HeapTo00,pass_sacked,0,,,,,
player,201109110crd,crd,HeapTo00,pass_sacked_yds,0,,,,,
player,201109110crd,crd,HeapTo00,pass_long,0,,,,,
player,201109110crd,crd,HeapTo00,pass_rating,,,,,,
player,201109110crd,crd,HeapTo00,rush_att,0,,,,,
player,201109110crd,crd,HeapTo00,rush_yds,0,,,,,
player,201109110crd,crd,HeapTo00,rush_td,0,,,,,
player,201109110crd,crd,HeapTo00,rush_long,0,,,,,
player,201109110crd,crd,HeapTo00,targets,3,,,,,
player,201109110crd,crd,HeapTo00,rec,2,,,,,
player,201109110crd,crd,HeapTo00,rec_yds,40,,,,,
player,201109110crd,crd,HeapTo00,rec_td,0,,,,,
player,201109110crd,crd,HeapTo00,rec_long,20,,,,,
player,201109110crd,crd,HeapTo00,fumbles,0,,,,,
player,201109110crd,crd,HeapTo00,fumbles_lost,,,,,,
player,201109110crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201109110crd,crd,RobeAn00,pass_att,0,,,,,
player,201109110crd,crd,RobeAn00,pass_yds,0,,,,,
player,201109110crd,crd,RobeAn00,pass_td,0,,,,,
player,201109110crd,crd,RobeAn00,pass_int,0,,,,,
player,201109110crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201109110crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201109110crd,crd,RobeAn00,pass_long,0,,,,,
player,201109110crd,crd,RobeAn00,pass_rating,,,,,,
player,201109110crd,crd,RobeAn00,rush_att,0,,,,,
player,201109110crd,crd,RobeAn00,rush_yds,0,,,,,
player,201109110crd,crd,RobeAn00,rush_td,0,,,,,
player,201109110crd,crd,RobeAn00,rush_long,0,,,,,
player,201109110crd,crd,RobeAn00,targets,4,,,,,
player,201109110crd,crd,RobeAn00,rec,2,,,,,
player,201109110crd,crd,RobeAn00,rec_yds,21,,,,,
player,201109110crd,crd,RobeAn00,rec_td,0,,,,,
player,201109110crd,crd,RobeAn00,rec_long,17,,,,,
player,201109110crd,crd,RobeAn00,fumbles,0,,,,,
player,201109110crd,crd,RobeAn00,fumbles_lost,,,,,,
player,201109110crd,crd,SherAn00,pass_cmp,0,,,,,
player,201109110crd,crd,SherAn00,pass_att,0,,,,,
player,201109110crd,crd,SherAn00,pass_yds,0,,,,,
player,201109110crd,crd,SherAn00,pass_td,0,,,,,
player,201109110crd,crd,SherAn00,pass_int,0,,,,,
player,201109110crd,crd,SherAn00,pass_sacked,0,,,,,
player,201109110crd,crd,SherAn00,pass_sacked_yds,0,,,,,
player,201109110crd,crd,SherAn00,pass_long,0,,,,,
player,201109110crd,crd,SherAn00,pass_rating,,,,,,
player,201109110crd,crd,SherAn00,rush_att,0,,,,,
player,201109110crd,crd,SherAn00,rush_yds,0,,,,,
player,201109110crd,crd,SherAn00,rush_td,0,,,,,
player,201109110crd,crd,SherAn00,rush_long,0,,,,,
player,201109110crd,crd,SherAn00,targets,1,,,,,
player,201109110crd,crd,SherAn00,rec,1,,,,,
player,201109110crd,crd,SherAn00,rec_yds,6,,,,,
player,201109110crd,crd,SherAn00,rec_td,0,,,,,
player,201109110crd,crd,SherAn00,rec_long,6,,,,,
player,201109110crd,crd,SherAn00,fumbles,0,,,,,
player,201109110crd,crd,SherAn00,fumbles_lost,,,,,,
player,201109110crd,crd,SampDe00,pass_cmp,0,,,,,
player,201109110crd,crd,SampDe00,pass_att,0,,,,,
player,201109110crd,crd,SampDe00,pass_yds,0,,,,,
player,201109110crd,crd,SampDe00,pass_td,0,,,,,
player,201109110crd,crd,SampDe00,pass_int,0,,,,,
player,201109110crd,crd,SampDe00,pass_sacked,0,,,,,
player,201109110crd,crd,SampDe00,pass_sacked_yds,0,,,,,
player,201109110crd,crd,SampDe00,pass_long,0,,,,,
player,201109110crd,crd,SampDe00,pass_rating,,,,,,
player,201109110crd,crd,SampDe00,rush_att,0,,,,,
player,201109110crd,crd,SampDe00,rush_yds,0,,,,,
player,201109110crd,crd,SampDe00,rush_td,0,,,,,
player,201109110crd,crd,SampDe00,rush_long,0,,,,,
player,201109110crd,crd,SampDe00,targets,1,,,,,
player,201109110crd,crd,SampDe00,rec,0,,,,,
player,201109110crd,crd,SampDe00,rec_yds,0,,,,,
player,201109110crd,crd,SampDe00,rec_td,0,,,,,
player,201109110crd,crd,SampDe00,rec_long,0,,,,,
player,201109110crd,crd,SampDe00,fumbles,0,,,,,
player,201109110crd,crd,SampDe00,fumbles_lost,,,,,,
player,201109110crd,car,HardGr99,def_int,0,,,,,
player,201109110crd,car,HardGr99,def_int_yds,0,,,,,
player,201109110crd,car,HardGr99,def_int_td,0,,,,,
player,201109110crd,car,HardGr99,def_int_long,0,,,,,
player,201109110crd,car,HardGr99,pass_defended,1,,,,,
player,201109110crd,car,HardGr99,sacks,1.0,,,,,
player,201109110crd,car,HardGr99,tackles_combined,5,,,,,
player,201109110crd,car,HardGr99,tackles_solo,4,,,,,
player,201109110crd,car,HardGr99,tackles_assists,1,,,,,
player,201109110crd,car,HardGr99,tackles_loss,0,,,,,
player,201109110crd,car,HardGr99,qb_hits,1,,,,,
player,201109110crd,car,HardGr99,fumbles_rec,0,,,,,
player,201109110crd,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201109110crd,car,HardGr99,fumbles_rec_td,0,,,,,
player,201109110crd,car,HardGr99,fumbles_forced,1,,,,,
player,201109110crd,car,JohnCh98,def_int,0,,,,,
player,201109110crd,car,JohnCh98,def_int_yds,0,,,,,
player,201109110crd,car,JohnCh98,def_int_td,0,,,,,
player,201109110crd,car,JohnCh98,def_int_long,0,,,,,
player,201109110crd,car,JohnCh98,pass_defended,0,,,,,
player,201109110crd,car,JohnCh98,sacks,1.0,,,,,
player,201109110crd,car,JohnCh98,tackles_combined,4,,,,,
player,201109110crd,car,JohnCh98,tackles_solo,4,,,,,
player,201109110crd,car,JohnCh98,tackles_assists,0,,,,,
player,201109110crd,car,JohnCh98,tackles_loss,2,,,,,
player,201109110crd,car,JohnCh98,qb_hits,1,,,,,
player,201109110crd,car,JohnCh98,fumbles_rec,0,,,,,
player,201109110crd,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201109110crd,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201109110crd,car,JohnCh98,fumbles_forced,0,,,,,
player,201109110crd,car,DaviTh20,def_int,0,,,,,
player,201109110crd,car,DaviTh20,def_int_yds,0,,,,,
player,201109110crd,car,DaviTh20,def_int_td,0,,,,,
player,201109110crd,car,DaviTh20,def_int_long,0,,,,,
player,201109110crd,car,DaviTh20,pass_defended,0,,,,,
player,201109110crd,car,DaviTh20,sacks,0.0,,,,,
player,201109110crd,car,DaviTh20,tackles_combined,7,,,,,
player,201109110crd,car,DaviTh20,tackles_solo,4,,,,,
player,201109110crd,car,DaviTh20,tackles_assists,3,,,,,
player,201109110crd,car,DaviTh20,tackles_loss,0,,,,,
player,201109110crd,car,DaviTh20,qb_hits,0,,,,,
player,201109110crd,car,DaviTh20,fumbles_rec,1,,,,,
player,201109110crd,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201109110crd,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201109110crd,car,DaviTh20,fumbles_forced,0,,,,,
player,201109110crd,car,ConnDa99,def_int,0,,,,,
player,201109110crd,car,ConnDa99,def_int_yds,0,,,,,
player,201109110crd,car,ConnDa99,def_int_td,0,,,,,
player,201109110crd,car,ConnDa99,def_int_long,0,,,,,
player,201109110crd,car,ConnDa99,pass_defended,0,,,,,
player,201109110crd,car,ConnDa99,sacks,0.0,,,,,
player,201109110crd,car,ConnDa99,tackles_combined,6,,,,,
player,201109110crd,car,ConnDa99,tackles_solo,5,,,,,
player,201109110crd,car,ConnDa99,tackles_assists,1,,,,,
player,201109110crd,car,ConnDa99,tackles_loss,0,,,,,
player,201109110crd,car,ConnDa99,qb_hits,0,,,,,
player,201109110crd,car,ConnDa99,fumbles_rec,0,,,,,
player,201109110crd,car,ConnDa99,fumbles_rec_yds,0,,,,,
player,201109110crd,car,ConnDa99,fumbles_rec_td,0,,,,,
player,201109110crd,car,ConnDa99,fumbles_forced,0,,,,,
player,201109110crd,car,MartSh99,def_int,0,,,,,
