game,2011,11,20111120,201111200ram,sea,"Seattle Seahawks",24,ram,"St. Louis Rams",7
player,201111200ram,sea,ForsJu00,pass_long,0,,,,,
player,201111200ram,sea,ForsJu00,pass_rating,,,,,,
player,201111200ram,sea,ForsJu00,rush_att,4,,,,,
player,201111200ram,sea,ForsJu00,rush_yds,31,,,,,
player,201111200ram,sea,ForsJu00,rush_td,1,,,,,
player,201111200ram,sea,ForsJu00,rush_long,22,,,,,
player,201111200ram,sea,ForsJu00,targets,1,,,,,
player,201111200ram,sea,ForsJu00,rec,1,,,,,
player,201111200ram,sea,ForsJu00,rec_yds,2,,,,,
player,201111200ram,sea,ForsJu00,rec_td,0,,,,,
player,201111200ram,sea,ForsJu00,rec_long,2,,,,,
player,201111200ram,sea,ForsJu00,fumbles,0,,,,,
player,201111200ram,sea,ForsJu00,fumbles_lost,,,,,,
player,201111200ram,sea,WillMi03,pass_cmp,0,,,,,
player,201111200ram,sea,WillMi03,pass_att,0,,,,,
player,201111200ram,sea,WillMi03,pass_yds,0,,,,,
player,201111200ram,sea,WillMi03,pass_td,0,,,,,
player,201111200ram,sea,WillMi03,pass_int,0,,,,,
player,201111200ram,sea,WillMi03,pass_sacked,0,,,,,
player,201111200ram,sea,WillMi03,pass_sacked_yds,0,,,,,
player,201111200ram,sea,WillMi03,pass_long,0,,,,,
player,201111200ram,sea,WillMi03,pass_rating,,,,,,
player,201111200ram,sea,WillMi03,rush_att,0,,,,,
player,201111200ram,sea,WillMi03,rush_yds,0,,,,,
player,201111200ram,sea,WillMi03,rush_td,0,,,,,
player,201111200ram,sea,WillMi03,rush_long,0,,,,,
player,201111200ram,sea,WillMi03,targets,5,,,,,
player,201111200ram,sea,WillMi03,rec,2,,,,,
player,201111200ram,sea,WillMi03,rec_yds,62,,,,,
player,201111200ram,sea,WillMi03,rec_td,0,,,,,
player,201111200ram,sea,WillMi03,rec_long,55,,,,,
player,201111200ram,sea,WillMi03,fumbles,0,,,,,
player,201111200ram,sea,WillMi03,fumbles_lost,,,,,,
player,201111200ram,sea,BaldDo00,pass_cmp,0,,,,,
player,201111200ram,sea,BaldDo00,pass_att,0,,,,,
player,201111200ram,sea,BaldDo00,pass_yds,0,,,,,
player,201111200ram,sea,BaldDo00,pass_td,0,,,,,
player,201111200ram,sea,BaldDo00,pass_int,0,,,,,
player,201111200ram,sea,BaldDo00,pass_sacked,0,,,,,
player,201111200ram,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201111200ram,sea,BaldDo00,pass_long,0,,,,,
player,201111200ram,sea,BaldDo00,pass_rating,,,,,,
player,201111200ram,sea,BaldDo00,rush_att,0,,,,,
player,201111200ram,sea,BaldDo00,rush_yds,0,,,,,
player,201111200ram,sea,BaldDo00,rush_td,0,,,,,
player,201111200ram,sea,BaldDo00,rush_long,0,,,,,
player,201111200ram,sea,BaldDo00,targets,5,,,,,
player,201111200ram,sea,BaldDo00,rec,3,,,,,
player,201111200ram,sea,BaldDo00,rec_yds,60,,,,,
player,201111200ram,sea,BaldDo00,rec_td,0,,,,,
player,201111200ram,sea,BaldDo00,rec_long,35,,,,,
player,201111200ram,sea,BaldDo00,fumbles,0,,,,,
player,201111200ram,sea,BaldDo00,fumbles_lost,,,,,,
player,201111200ram,sea,TateGo00,pass_cmp,0,,,,,
player,201111200ram,sea,TateGo00,pass_att,0,,,,,
player,201111200ram,sea,TateGo00,pass_yds,0,,,,,
player,201111200ram,sea,TateGo00,pass_td,0,,,,,
player,201111200ram,sea,TateGo00,pass_int,0,,,,,
player,201111200ram,sea,TateGo00,pass_sacked,0,,,,,
player,201111200ram,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201111200ram,sea,TateGo00,pass_long,0,,,,,
player,201111200ram,sea,TateGo00,pass_rating,,,,,,
player,201111200ram,sea,TateGo00,rush_att,0,,,,,
player,201111200ram,sea,TateGo00,rush_yds,0,,,,,
player,201111200ram,sea,TateGo00,rush_td,0,,,,,
player,201111200ram,sea,TateGo00,rush_long,0,,,,,
player,201111200ram,sea,TateGo00,targets,3,,,,,
player,201111200ram,sea,TateGo00,rec,1,,,,,
player,201111200ram,sea,TateGo00,rec_yds,16,,,,,
player,201111200ram,sea,TateGo00,rec_td,0,,,,,
player,201111200ram,sea,TateGo00,rec_long,16,,,,,
player,201111200ram,sea,TateGo00,fumbles,0,,,,,
player,201111200ram,sea,TateGo00,fumbles_lost,,,,,,
player,201111200ram,sea,ObomBe00,pass_cmp,0,,,,,
player,201111200ram,sea,ObomBe00,pass_att,0,,,,,
player,201111200ram,sea,ObomBe00,pass_yds,0,,,,,
player,201111200ram,sea,ObomBe00,pass_td,0,,,,,
player,201111200ram,sea,ObomBe00,pass_int,0,,,,,
player,201111200ram,sea,ObomBe00,pass_sacked,0,,,,,
player,201111200ram,sea,ObomBe00,pass_sacked_yds,0,,,,,
player,201111200ram,sea,ObomBe00,pass_long,0,,,,,
player,201111200ram,sea,ObomBe00,pass_rating,,,,,,
player,201111200ram,sea,ObomBe00,rush_att,0,,,,,
player,201111200ram,sea,ObomBe00,rush_yds,0,,,,,
player,201111200ram,sea,ObomBe00,rush_td,0,,,,,
player,201111200ram,sea,ObomBe00,rush_long,0,,,,,
player,201111200ram,sea,ObomBe00,targets,4,,,,,
player,201111200ram,sea,ObomBe00,rec,1,,,,,
player,201111200ram,sea,ObomBe00,rec_yds,11,,,,,
player,201111200ram,sea,ObomBe00,rec_td,0,,,,,
player,201111200ram,sea,ObomBe00,rec_long,11,,,,,
player,201111200ram,sea,ObomBe00,fumbles,0,,,,,
player,201111200ram,sea,ObomBe00,fumbles_lost,,,,,,
player,201111200ram,sea,MillZa01,pass_cmp,0,,,,,
player,201111200ram,sea,MillZa01,pass_att,0,,,,,
player,201111200ram,sea,MillZa01,pass_yds,0,,,,,
player,201111200ram,sea,MillZa01,pass_td,0,,,,,
player,201111200ram,sea,MillZa01,pass_int,0,,,,,
player,201111200ram,sea,MillZa01,pass_sacked,0,,,,,
player,201111200ram,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201111200ram,sea,MillZa01,pass_long,0,,,,,
player,201111200ram,sea,MillZa01,pass_rating,,,,,,
player,201111200ram,sea,MillZa01,rush_att,0,,,,,
player,201111200ram,sea,MillZa01,rush_yds,0,,,,,
player,201111200ram,sea,MillZa01,rush_td,0,,,,,
player,201111200ram,sea,MillZa01,rush_long,0,,,,,
player,201111200ram,sea,MillZa01,targets,1,,,,,
player,201111200ram,sea,MillZa01,rec,1,,,,,
player,201111200ram,sea,MillZa01,rec_yds,10,,,,,
player,201111200ram,sea,MillZa01,rec_td,0,,,,,
player,201111200ram,sea,MillZa01,rec_long,10,,,,,
player,201111200ram,sea,MillZa01,fumbles,0,,,,,
player,201111200ram,sea,MillZa01,fumbles_lost,,,,,,
player,201111200ram,sea,RobiMi00,pass_cmp,0,,,,,
player,201111200ram,sea,RobiMi00,pass_att,0,,,,,
player,201111200ram,sea,RobiMi00,pass_yds,0,,,,,
player,201111200ram,sea,RobiMi00,pass_td,0,,,,,
player,201111200ram,sea,RobiMi00,pass_int,0,,,,,
player,201111200ram,sea,RobiMi00,pass_sacked,0,,,,,
player,201111200ram,sea,RobiMi00,pass_sacked_yds,0,,,,,
player,201111200ram,sea,RobiMi00,pass_long,0,,,,,
player,201111200ram,sea,RobiMi00,pass_rating,,,,,,
player,201111200ram,sea,RobiMi00,rush_att,0,,,,,
player,201111200ram,sea,RobiMi00,rush_yds,0,,,,,
player,201111200ram,sea,RobiMi00,rush_td,0,,,,,
player,201111200ram,sea,RobiMi00,rush_long,0,,,,,
player,201111200ram,sea,RobiMi00,targets,1,,,,,
player,201111200ram,sea,RobiMi00,rec,1,,,,,
player,201111200ram,sea,RobiMi00,rec_yds,6,,,,,
player,201111200ram,sea,RobiMi00,rec_td,0,,,,,
player,201111200ram,sea,RobiMi00,rec_long,6,,,,,
player,201111200ram,sea,RobiMi00,fumbles,0,,,,,
player,201111200ram,sea,RobiMi00,fumbles_lost,,,,,,
player,201111200ram,sea,WashLe00,pass_cmp,0,,,,,
player,201111200ram,sea,WashLe00,pass_att,0,,,,,
player,201111200ram,sea,WashLe00,pass_yds,0,,,,,
player,201111200ram,sea,WashLe00,pass_td,0,,,,,
player,201111200ram,sea,WashLe00,pass_int,0,,,,,
player,201111200ram,sea,WashLe00,pass_sacked,0,,,,,
player,201111200ram,sea,WashLe00,pass_sacked_yds,0,,,,,
player,201111200ram,sea,WashLe00,pass_long,0,,,,,
player,201111200ram,sea,WashLe00,pass_rating,,,,,,
player,201111200ram,sea,WashLe00,rush_att,6,,,,,
player,201111200ram,sea,WashLe00,rush_yds,-3,,,,,
player,201111200ram,sea,WashLe00,rush_td,0,,,,,
player,201111200ram,sea,WashLe00,rush_long,1,,,,,
player,201111200ram,sea,WashLe00,targets,0,,,,,
player,201111200ram,sea,WashLe00,rec,0,,,,,
player,201111200ram,sea,WashLe00,rec_yds,0,,,,,
player,201111200ram,sea,WashLe00,rec_td,0,,,,,
player,201111200ram,sea,WashLe00,rec_long,0,,,,,
player,201111200ram,sea,WashLe00,fumbles,1,,,,,
player,201111200ram,sea,WashLe00,fumbles_lost,0,,,,,
player,201111200ram,ram,BradSa00,pass_cmp,20,,,,,
player,201111200ram,ram,BradSa00,pass_att,40,,,,,
player,201111200ram,ram,BradSa00,pass_yds,181,,,,,
player,201111200ram,ram,BradSa00,pass_td,1,,,,,
player,201111200ram,ram,BradSa00,pass_int,1,,,,,
player,201111200ram,ram,BradSa00,pass_sacked,5,,,,,
player,201111200ram,ram,BradSa00,pass_sacked_yds,38,,,,,
player,201111200ram,ram,BradSa00,pass_long,30,,,,,
player,201111200ram,ram,BradSa00,pass_rating,60.5,,,,,
player,201111200ram,ram,BradSa00,rush_att,2,,,,,
player,201111200ram,ram,BradSa00,rush_yds,0,,,,,
player,201111200ram,ram,BradSa00,rush_td,0,,,,,
player,201111200ram,ram,BradSa00,rush_long,1,,,,,
player,201111200ram,ram,BradSa00,targets,0,,,,,
player,201111200ram,ram,BradSa00,rec,0,,,,,
player,201111200ram,ram,BradSa00,rec_yds,0,,,,,
player,201111200ram,ram,BradSa00,rec_td,0,,,,,
player,201111200ram,ram,BradSa00,rec_long,0,,,,,
player,201111200ram,ram,BradSa00,fumbles,2,,,,,
player,201111200ram,ram,BradSa00,fumbles_lost,1,,,,,
player,201111200ram,ram,JackSt00,pass_cmp,0,,,,,
player,201111200ram,ram,JackSt00,pass_att,0,,,,,
player,201111200ram,ram,JackSt00,pass_yds,0,,,,,
player,201111200ram,ram,JackSt00,pass_td,0,,,,,
player,201111200ram,ram,JackSt00,pass_int,0,,,,,
player,201111200ram,ram,JackSt00,pass_sacked,0,,,,,
player,201111200ram,ram,JackSt00,pass_sacked_yds,0,,,,,
player,201111200ram,ram,JackSt00,pass_long,0,,,,,
player,201111200ram,ram,JackSt00,pass_rating,,,,,,
player,201111200ram,ram,JackSt00,rush_att,15,,,,,
player,201111200ram,ram,JackSt00,rush_yds,42,,,,,
player,201111200ram,ram,JackSt00,rush_td,0,,,,,
player,201111200ram,ram,JackSt00,rush_long,19,,,,,
player,201111200ram,ram,JackSt00,targets,5,,,,,
player,201111200ram,ram,JackSt00,rec,3,,,,,
player,201111200ram,ram,JackSt00,rec_yds,19,,,,,
player,201111200ram,ram,JackSt00,rec_td,0,,,,,
player,201111200ram,ram,JackSt00,rec_long,9,,,,,
player,201111200ram,ram,JackSt00,fumbles,0,,,,,
player,201111200ram,ram,JackSt00,fumbles_lost,,,,,,
player,201111200ram,ram,LloyBr00,pass_cmp,0,,,,,
player,201111200ram,ram,LloyBr00,pass_att,0,,,,,
player,201111200ram,ram,LloyBr00,pass_yds,0,,,,,
player,201111200ram,ram,LloyBr00,pass_td,0,,,,,
player,201111200ram,ram,LloyBr00,pass_int,0,,,,,
player,201111200ram,ram,LloyBr00,pass_sacked,0,,,,,
player,201111200ram,ram,LloyBr00,pass_sacked_yds,0,,,,,
player,201111200ram,ram,LloyBr00,pass_long,0,,,,,
player,201111200ram,ram,LloyBr00,pass_rating,,,,,,
player,201111200ram,ram,LloyBr00,rush_att,0,,,,,
player,201111200ram,ram,LloyBr00,rush_yds,0,,,,,
player,201111200ram,ram,LloyBr00,rush_td,0,,,,,
player,201111200ram,ram,LloyBr00,rush_long,0,,,,,
player,201111200ram,ram,LloyBr00,targets,14,,,,,
player,201111200ram,ram,LloyBr00,rec,5,,,,,
player,201111200ram,ram,LloyBr00,rec_yds,67,,,,,
player,201111200ram,ram,LloyBr00,rec_td,1,,,,,
player,201111200ram,ram,LloyBr00,rec_long,30,,,,,
player,201111200ram,ram,LloyBr00,fumbles,0,,,,,
player,201111200ram,ram,LloyBr00,fumbles_lost,,,,,,
player,201111200ram,ram,GibsBr00,pass_cmp,0,,,,,
player,201111200ram,ram,GibsBr00,pass_att,0,,,,,
player,201111200ram,ram,GibsBr00,pass_yds,0,,,,,
player,201111200ram,ram,GibsBr00,pass_td,0,,,,,
player,201111200ram,ram,GibsBr00,pass_int,0,,,,,
player,201111200ram,ram,GibsBr00,pass_sacked,0,,,,,
player,201111200ram,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201111200ram,ram,GibsBr00,pass_long,0,,,,,
player,201111200ram,ram,GibsBr00,pass_rating,,,,,,
player,201111200ram,ram,GibsBr00,rush_att,0,,,,,
player,201111200ram,ram,GibsBr00,rush_yds,0,,,,,
player,201111200ram,ram,GibsBr00,rush_td,0,,,,,
player,201111200ram,ram,GibsBr00,rush_long,0,,,,,
player,201111200ram,ram,GibsBr00,targets,7,,,,,
player,201111200ram,ram,GibsBr00,rec,4,,,,,
player,201111200ram,ram,GibsBr00,rec_yds,37,,,,,
player,201111200ram,ram,GibsBr00,rec_td,0,,,,,
player,201111200ram,ram,GibsBr00,rec_long,11,,,,,
player,201111200ram,ram,GibsBr00,fumbles,0,,,,,
player,201111200ram,ram,GibsBr00,fumbles_lost,,,,,,
player,201111200ram,ram,ClayMa01,pass_cmp,0,,,,,
player,201111200ram,ram,ClayMa01,pass_att,0,,,,,
player,201111200ram,ram,ClayMa01,pass_yds,0,,,,,
player,201111200ram,ram,ClayMa01,pass_td,0,,,,,
player,201111200ram,ram,ClayMa01,pass_int,0,,,,,
player,201111200ram,ram,ClayMa01,pass_sacked,0,,,,,
player,201111200ram,ram,ClayMa01,pass_sacked_yds,0,,,,,
player,201111200ram,ram,ClayMa01,pass_long,0,,,,,
player,201111200ram,ram,ClayMa01,pass_rating,,,,,,
player,201111200ram,ram,ClayMa01,rush_att,0,,,,,
player,201111200ram,ram,ClayMa01,rush_yds,0,,,,,
player,201111200ram,ram,ClayMa01,rush_td,0,,,,,
player,201111200ram,ram,ClayMa01,rush_long,0,,,,,
player,201111200ram,ram,ClayMa01,targets,4,,,,,
player,201111200ram,ram,ClayMa01,rec,3,,,,,
player,201111200ram,ram,ClayMa01,rec_yds,26,,,,,
player,201111200ram,ram,ClayMa01,rec_td,0,,,,,
player,201111200ram,ram,ClayMa01,rec_long,12,,,,,
player,201111200ram,ram,ClayMa01,fumbles,0,,,,,
player,201111200ram,ram,ClayMa01,fumbles_lost,,,,,,
player,201111200ram,ram,KendLa00,pass_cmp,0,,,,,
player,201111200ram,ram,KendLa00,pass_att,0,,,,,
player,201111200ram,ram,KendLa00,pass_yds,0,,,,,
player,201111200ram,ram,KendLa00,pass_td,0,,,,,
player,201111200ram,ram,KendLa00,pass_int,0,,,,,
player,201111200ram,ram,KendLa00,pass_sacked,0,,,,,
player,201111200ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201111200ram,ram,KendLa00,pass_long,0,,,,,
player,201111200ram,ram,KendLa00,pass_rating,,,,,,
player,201111200ram,ram,KendLa00,rush_att,0,,,,,
player,201111200ram,ram,KendLa00,rush_yds,0,,,,,
player,201111200ram,ram,KendLa00,rush_td,0,,,,,
player,201111200ram,ram,KendLa00,rush_long,0,,,,,
player,201111200ram,ram,KendLa00,targets,3,,,,,
player,201111200ram,ram,KendLa00,rec,2,,,,,
player,201111200ram,ram,KendLa00,rec_yds,21,,,,,
player,201111200ram,ram,KendLa00,rec_td,0,,,,,
player,201111200ram,ram,KendLa00,rec_long,13,,,,,
player,201111200ram,ram,KendLa00,fumbles,0,,,,,
player,201111200ram,ram,KendLa00,fumbles_lost,,,,,,
player,201111200ram,ram,PettAu00,pass_cmp,0,,,,,
player,201111200ram,ram,PettAu00,pass_att,0,,,,,
player,201111200ram,ram,PettAu00,pass_yds,0,,,,,
player,201111200ram,ram,PettAu00,pass_td,0,,,,,
player,201111200ram,ram,PettAu00,pass_int,0,,,,,
player,201111200ram,ram,PettAu00,pass_sacked,0,,,,,
player,201111200ram,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201111200ram,ram,PettAu00,pass_long,0,,,,,
player,201111200ram,ram,PettAu00,pass_rating,,,,,,
player,201111200ram,ram,PettAu00,rush_att,0,,,,,
player,201111200ram,ram,PettAu00,rush_yds,0,,,,,
player,201111200ram,ram,PettAu00,rush_td,0,,,,,
player,201111200ram,ram,PettAu00,rush_long,0,,,,,
player,201111200ram,ram,PettAu00,targets,5,,,,,
player,201111200ram,ram,PettAu00,rec,2,,,,,
player,201111200ram,ram,PettAu00,rec_yds,12,,,,,
player,201111200ram,ram,PettAu00,rec_td,0,,,,,
player,201111200ram,ram,PettAu00,rec_long,6,,,,,
player,201111200ram,ram,PettAu00,fumbles,0,,,,,
player,201111200ram,ram,PettAu00,fumbles_lost,,,,,,
player,201111200ram,ram,BajeBi00,pass_cmp,0,,,,,
player,201111200ram,ram,BajeBi00,pass_att,0,,,,,
player,201111200ram,ram,BajeBi00,pass_yds,0,,,,,
player,201111200ram,ram,BajeBi00,pass_td,0,,,,,
player,201111200ram,ram,BajeBi00,pass_int,0,,,,,
player,201111200ram,ram,BajeBi00,pass_sacked,0,,,,,
player,201111200ram,ram,BajeBi00,pass_sacked_yds,0,,,,,
player,201111200ram,ram,BajeBi00,pass_long,0,,,,,
player,201111200ram,ram,BajeBi00,pass_rating,,,,,,
player,201111200ram,ram,BajeBi00,rush_att,0,,,,,
player,201111200ram,ram,BajeBi00,rush_yds,0,,,,,
player,201111200ram,ram,BajeBi00,rush_td,0,,,,,
player,201111200ram,ram,BajeBi00,rush_long,0,,,,,
player,201111200ram,ram,BajeBi00,targets,1,,,,,
player,201111200ram,ram,BajeBi00,rec,0,,,,,
player,201111200ram,ram,BajeBi00,rec_yds,0,,,,,
player,201111200ram,ram,BajeBi00,rec_td,0,,,,,
player,201111200ram,ram,BajeBi00,rec_long,0,,,,,
player,201111200ram,ram,BajeBi00,fumbles,0,,,,,
player,201111200ram,ram,BajeBi00,fumbles_lost,,,,,,
player,201111200ram,ram,SpacSt00,pass_cmp,0,,,,,
player,201111200ram,ram,SpacSt00,pass_att,0,,,,,
player,201111200ram,ram,SpacSt00,pass_yds,0,,,,,
player,201111200ram,ram,SpacSt00,pass_td,0,,,,,
player,201111200ram,ram,SpacSt00,pass_int,0,,,,,
player,201111200ram,ram,SpacSt00,pass_sacked,0,,,,,
player,201111200ram,ram,SpacSt00,pass_sacked_yds,0,,,,,
player,201111200ram,ram,SpacSt00,pass_long,0,,,,,
player,201111200ram,ram,SpacSt00,pass_rating,,,,,,
player,201111200ram,ram,SpacSt00,rush_att,0,,,,,
player,201111200ram,ram,SpacSt00,rush_yds,0,,,,,
player,201111200ram,ram,SpacSt00,rush_td,0,,,,,
player,201111200ram,ram,SpacSt00,rush_long,0,,,,,
player,201111200ram,ram,SpacSt00,targets,1,,,,,
player,201111200ram,ram,SpacSt00,rec,1,,,,,
player,201111200ram,ram,SpacSt00,rec_yds,-1,,,,,
player,201111200ram,ram,SpacSt00,rec_td,0,,,,,
player,201111200ram,ram,SpacSt00,rec_long,-1,,,,,
player,201111200ram,ram,SpacSt00,fumbles,0,,,,,
player,201111200ram,ram,SpacSt00,fumbles_lost,,,,,,
player,201111200ram,sea,BryaRe99,def_int,1,,,,,
player,201111200ram,sea,BryaRe99,def_int_yds,5,,,,,
player,201111200ram,sea,BryaRe99,def_int_td,0,,,,,
player,201111200ram,sea,BryaRe99,def_int_long,5,,,,,
player,201111200ram,sea,BryaRe99,pass_defended,1,,,,,
player,201111200ram,sea,BryaRe99,sacks,0.5,,,,,
player,201111200ram,sea,BryaRe99,tackles_combined,2,,,,,
player,201111200ram,sea,BryaRe99,tackles_solo,1,,,,,
player,201111200ram,sea,BryaRe99,tackles_assists,1,,,,,
player,201111200ram,sea,BryaRe99,tackles_loss,0,,,,,
player,201111200ram,sea,BryaRe99,qb_hits,1,,,,,
player,201111200ram,sea,BryaRe99,fumbles_rec,0,,,,,
player,201111200ram,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201111200ram,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201111200ram,sea,BryaRe99,fumbles_forced,0,,,,,
player,201111200ram,sea,ClemCh23,def_int,0,,,,,
player,201111200ram,sea,ClemCh23,def_int_yds,0,,,,,
player,201111200ram,sea,ClemCh23,def_int_td,0,,,,,
player,201111200ram,sea,ClemCh23,def_int_long,0,,,,,
player,201111200ram,sea,ClemCh23,pass_defended,1,,,,,
player,201111200ram,sea,ClemCh23,sacks,3.0,,,,,
player,201111200ram,sea,ClemCh23,tackles_combined,5,,,,,
player,201111200ram,sea,ClemCh23,tackles_solo,3,,,,,
player,201111200ram,sea,ClemCh23,tackles_assists,2,,,,,
player,201111200ram,sea,ClemCh23,tackles_loss,0,,,,,
player,201111200ram,sea,ClemCh23,qb_hits,3,,,,,
player,201111200ram,sea,ClemCh23,fumbles_rec,0,,,,,
player,201111200ram,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201111200ram,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201111200ram,sea,ClemCh23,fumbles_forced,2,,,,,
player,201111200ram,sea,HillLe20,def_int,0,,,,,
player,201111200ram,sea,HillLe20,def_int_yds,0,,,,,
player,201111200ram,sea,HillLe20,def_int_td,0,,,,,
player,201111200ram,sea,HillLe20,def_int_long,0,,,,,
player,201111200ram,sea,HillLe20,pass_defended,0,,,,,
player,201111200ram,sea,HillLe20,sacks,1.0,,,,,
