game,2011,2,20110918,201109180det,kan,"Kansas City Chiefs",3,det,"Detroit Lions",48
player,201109180det,kan,PiscSa99,tackles_combined,8,,,,,
player,201109180det,kan,PiscSa99,tackles_solo,5,,,,,
player,201109180det,kan,PiscSa99,tackles_assists,3,,,,,
player,201109180det,kan,PiscSa99,tackles_loss,0,,,,,
player,201109180det,kan,PiscSa99,qb_hits,0,,,,,
player,201109180det,kan,PiscSa99,fumbles_rec,0,,,,,
player,201109180det,kan,PiscSa99,fumbles_rec_yds,0,,,,,
player,201109180det,kan,PiscSa99,fumbles_rec_td,0,,,,,
player,201109180det,kan,PiscSa99,fumbles_forced,0,,,,,
player,201109180det,kan,HaliTa20,def_int,0,,,,,
player,201109180det,kan,HaliTa20,def_int_yds,0,,,,,
player,201109180det,kan,HaliTa20,def_int_td,0,,,,,
player,201109180det,kan,HaliTa20,def_int_long,0,,,,,
player,201109180det,kan,HaliTa20,pass_defended,0,,,,,
player,201109180det,kan,HaliTa20,sacks,0.0,,,,,
player,201109180det,kan,HaliTa20,tackles_combined,6,,,,,
player,201109180det,kan,HaliTa20,tackles_solo,3,,,,,
player,201109180det,kan,HaliTa20,tackles_assists,3,,,,,
player,201109180det,kan,HaliTa20,tackles_loss,0,,,,,
player,201109180det,kan,HaliTa20,qb_hits,4,,,,,
player,201109180det,kan,HaliTa20,fumbles_rec,0,,,,,
player,201109180det,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201109180det,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201109180det,kan,HaliTa20,fumbles_forced,0,,,,,
player,201109180det,kan,FlowBr99,def_int,0,,,,,
player,201109180det,kan,FlowBr99,def_int_yds,0,,,,,
player,201109180det,kan,FlowBr99,def_int_td,0,,,,,
player,201109180det,kan,FlowBr99,def_int_long,0,,,,,
player,201109180det,kan,FlowBr99,pass_defended,3,,,,,
player,201109180det,kan,FlowBr99,sacks,0.0,,,,,
player,201109180det,kan,FlowBr99,tackles_combined,5,,,,,
player,201109180det,kan,FlowBr99,tackles_solo,4,,,,,
player,201109180det,kan,FlowBr99,tackles_assists,1,,,,,
player,201109180det,kan,FlowBr99,tackles_loss,0,,,,,
player,201109180det,kan,FlowBr99,qb_hits,0,,,,,
player,201109180det,kan,FlowBr99,fumbles_rec,0,,,,,
player,201109180det,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201109180det,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201109180det,kan,FlowBr99,fumbles_forced,0,,,,,
player,201109180det,kan,LewiKe00,def_int,0,,,,,
player,201109180det,kan,LewiKe00,def_int_yds,0,,,,,
player,201109180det,kan,LewiKe00,def_int_td,0,,,,,
player,201109180det,kan,LewiKe00,def_int_long,0,,,,,
player,201109180det,kan,LewiKe00,pass_defended,0,,,,,
player,201109180det,kan,LewiKe00,sacks,0.0,,,,,
player,201109180det,kan,LewiKe00,tackles_combined,5,,,,,
player,201109180det,kan,LewiKe00,tackles_solo,5,,,,,
player,201109180det,kan,LewiKe00,tackles_assists,0,,,,,
player,201109180det,kan,LewiKe00,tackles_loss,0,,,,,
player,201109180det,kan,LewiKe00,qb_hits,0,,,,,
player,201109180det,kan,LewiKe00,fumbles_rec,0,,,,,
player,201109180det,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201109180det,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201109180det,kan,LewiKe00,fumbles_forced,0,,,,,
player,201109180det,kan,CarrBr99,def_int,0,,,,,
player,201109180det,kan,CarrBr99,def_int_yds,0,,,,,
player,201109180det,kan,CarrBr99,def_int_td,0,,,,,
player,201109180det,kan,CarrBr99,def_int_long,0,,,,,
player,201109180det,kan,CarrBr99,pass_defended,1,,,,,
player,201109180det,kan,CarrBr99,sacks,0.0,,,,,
player,201109180det,kan,CarrBr99,tackles_combined,4,,,,,
player,201109180det,kan,CarrBr99,tackles_solo,4,,,,,
player,201109180det,kan,CarrBr99,tackles_assists,0,,,,,
player,201109180det,kan,CarrBr99,tackles_loss,0,,,,,
player,201109180det,kan,CarrBr99,qb_hits,0,,,,,
player,201109180det,kan,CarrBr99,fumbles_rec,0,,,,,
player,201109180det,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201109180det,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201109180det,kan,CarrBr99,fumbles_forced,0,,,,,
player,201109180det,kan,JohnDe25,def_int,0,,,,,
player,201109180det,kan,JohnDe25,def_int_yds,0,,,,,
player,201109180det,kan,JohnDe25,def_int_td,0,,,,,
player,201109180det,kan,JohnDe25,def_int_long,0,,,,,
player,201109180det,kan,JohnDe25,pass_defended,3,,,,,
player,201109180det,kan,JohnDe25,sacks,0.0,,,,,
player,201109180det,kan,JohnDe25,tackles_combined,4,,,,,
player,201109180det,kan,JohnDe25,tackles_solo,4,,,,,
player,201109180det,kan,JohnDe25,tackles_assists,0,,,,,
player,201109180det,kan,JohnDe25,tackles_loss,0,,,,,
player,201109180det,kan,JohnDe25,qb_hits,0,,,,,
player,201109180det,kan,JohnDe25,fumbles_rec,0,,,,,
player,201109180det,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201109180det,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201109180det,kan,JohnDe25,fumbles_forced,0,,,,,
player,201109180det,kan,ArenJa99,def_int,0,,,,,
player,201109180det,kan,ArenJa99,def_int_yds,0,,,,,
player,201109180det,kan,ArenJa99,def_int_td,0,,,,,
player,201109180det,kan,ArenJa99,def_int_long,0,,,,,
player,201109180det,kan,ArenJa99,pass_defended,0,,,,,
player,201109180det,kan,ArenJa99,sacks,0.0,,,,,
player,201109180det,kan,ArenJa99,tackles_combined,3,,,,,
player,201109180det,kan,ArenJa99,tackles_solo,3,,,,,
player,201109180det,kan,ArenJa99,tackles_assists,0,,,,,
player,201109180det,kan,ArenJa99,tackles_loss,1,,,,,
player,201109180det,kan,ArenJa99,qb_hits,0,,,,,
player,201109180det,kan,ArenJa99,fumbles_rec,0,,,,,
player,201109180det,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201109180det,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201109180det,kan,ArenJa99,fumbles_forced,0,,,,,
player,201109180det,kan,BelcJo00,def_int,0,,,,,
player,201109180det,kan,BelcJo00,def_int_yds,0,,,,,
player,201109180det,kan,BelcJo00,def_int_td,0,,,,,
player,201109180det,kan,BelcJo00,def_int_long,0,,,,,
player,201109180det,kan,BelcJo00,pass_defended,0,,,,,
player,201109180det,kan,BelcJo00,sacks,0.0,,,,,
player,201109180det,kan,BelcJo00,tackles_combined,3,,,,,
player,201109180det,kan,BelcJo00,tackles_solo,0,,,,,
player,201109180det,kan,BelcJo00,tackles_assists,3,,,,,
player,201109180det,kan,BelcJo00,tackles_loss,0,,,,,
player,201109180det,kan,BelcJo00,qb_hits,0,,,,,
player,201109180det,kan,BelcJo00,fumbles_rec,0,,,,,
player,201109180det,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201109180det,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201109180det,kan,BelcJo00,fumbles_forced,0,,,,,
player,201109180det,kan,GregKe20,def_int,0,,,,,
player,201109180det,kan,GregKe20,def_int_yds,0,,,,,
player,201109180det,kan,GregKe20,def_int_td,0,,,,,
player,201109180det,kan,GregKe20,def_int_long,0,,,,,
player,201109180det,kan,GregKe20,pass_defended,0,,,,,
player,201109180det,kan,GregKe20,sacks,0.0,,,,,
player,201109180det,kan,GregKe20,tackles_combined,3,,,,,
player,201109180det,kan,GregKe20,tackles_solo,2,,,,,
player,201109180det,kan,GregKe20,tackles_assists,1,,,,,
player,201109180det,kan,GregKe20,tackles_loss,0,,,,,
player,201109180det,kan,GregKe20,qb_hits,0,,,,,
player,201109180det,kan,GregKe20,fumbles_rec,0,,,,,
player,201109180det,kan,GregKe20,fumbles_rec_yds,0,,,,,
player,201109180det,kan,GregKe20,fumbles_rec_td,0,,,,,
player,201109180det,kan,GregKe20,fumbles_forced,0,,,,,
player,201109180det,kan,DorsGl99,def_int,0,,,,,
player,201109180det,kan,DorsGl99,def_int_yds,0,,,,,
player,201109180det,kan,DorsGl99,def_int_td,0,,,,,
player,201109180det,kan,DorsGl99,def_int_long,0,,,,,
player,201109180det,kan,DorsGl99,pass_defended,0,,,,,
player,201109180det,kan,DorsGl99,sacks,0.0,,,,,
player,201109180det,kan,DorsGl99,tackles_combined,2,,,,,
player,201109180det,kan,DorsGl99,tackles_solo,1,,,,,
player,201109180det,kan,DorsGl99,tackles_assists,1,,,,,
player,201109180det,kan,DorsGl99,tackles_loss,0,,,,,
player,201109180det,kan,DorsGl99,qb_hits,0,,,,,
player,201109180det,kan,DorsGl99,fumbles_rec,0,,,,,
player,201109180det,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201109180det,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201109180det,kan,DorsGl99,fumbles_forced,0,,,,,
player,201109180det,kan,JackTy98,def_int,0,,,,,
player,201109180det,kan,JackTy98,def_int_yds,0,,,,,
player,201109180det,kan,JackTy98,def_int_td,0,,,,,
player,201109180det,kan,JackTy98,def_int_long,0,,,,,
player,201109180det,kan,JackTy98,pass_defended,0,,,,,
player,201109180det,kan,JackTy98,sacks,0.0,,,,,
player,201109180det,kan,JackTy98,tackles_combined,2,,,,,
player,201109180det,kan,JackTy98,tackles_solo,1,,,,,
player,201109180det,kan,JackTy98,tackles_assists,1,,,,,
player,201109180det,kan,JackTy98,tackles_loss,0,,,,,
player,201109180det,kan,JackTy98,qb_hits,0,,,,,
player,201109180det,kan,JackTy98,fumbles_rec,0,,,,,
player,201109180det,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201109180det,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201109180det,kan,JackTy98,fumbles_forced,0,,,,,
player,201109180det,kan,CoppTe00,def_int,0,,,,,
player,201109180det,kan,CoppTe00,def_int_yds,0,,,,,
player,201109180det,kan,CoppTe00,def_int_td,0,,,,,
player,201109180det,kan,CoppTe00,def_int_long,0,,,,,
player,201109180det,kan,CoppTe00,pass_defended,0,,,,,
player,201109180det,kan,CoppTe00,sacks,0.0,,,,,
player,201109180det,kan,CoppTe00,tackles_combined,1,,,,,
player,201109180det,kan,CoppTe00,tackles_solo,1,,,,,
player,201109180det,kan,CoppTe00,tackles_assists,0,,,,,
player,201109180det,kan,CoppTe00,tackles_loss,0,,,,,
player,201109180det,kan,CoppTe00,qb_hits,0,,,,,
player,201109180det,kan,CoppTe00,fumbles_rec,0,,,,,
player,201109180det,kan,CoppTe00,fumbles_rec_yds,0,,,,,
player,201109180det,kan,CoppTe00,fumbles_rec_td,0,,,,,
player,201109180det,kan,CoppTe00,fumbles_forced,0,,,,,
player,201109180det,kan,GordAm20,def_int,0,,,,,
player,201109180det,kan,GordAm20,def_int_yds,0,,,,,
player,201109180det,kan,GordAm20,def_int_td,0,,,,,
player,201109180det,kan,GordAm20,def_int_long,0,,,,,
player,201109180det,kan,GordAm20,pass_defended,1,,,,,
player,201109180det,kan,GordAm20,sacks,0.0,,,,,
player,201109180det,kan,GordAm20,tackles_combined,1,,,,,
player,201109180det,kan,GordAm20,tackles_solo,1,,,,,
player,201109180det,kan,GordAm20,tackles_assists,0,,,,,
player,201109180det,kan,GordAm20,tackles_loss,0,,,,,
player,201109180det,kan,GordAm20,qb_hits,0,,,,,
player,201109180det,kan,GordAm20,fumbles_rec,0,,,,,
player,201109180det,kan,GordAm20,fumbles_rec_yds,0,,,,,
player,201109180det,kan,GordAm20,fumbles_rec_td,0,,,,,
player,201109180det,kan,GordAm20,fumbles_forced,0,,,,,
player,201109180det,kan,HousJu00,def_int,0,,,,,
player,201109180det,kan,HousJu00,def_int_yds,0,,,,,
player,201109180det,kan,HousJu00,def_int_td,0,,,,,
player,201109180det,kan,HousJu00,def_int_long,0,,,,,
player,201109180det,kan,HousJu00,pass_defended,0,,,,,
player,201109180det,kan,HousJu00,sacks,0.0,,,,,
player,201109180det,kan,HousJu00,tackles_combined,1,,,,,
player,201109180det,kan,HousJu00,tackles_solo,1,,,,,
player,201109180det,kan,HousJu00,tackles_assists,0,,,,,
player,201109180det,kan,HousJu00,tackles_loss,1,,,,,
player,201109180det,kan,HousJu00,qb_hits,0,,,,,
player,201109180det,kan,HousJu00,fumbles_rec,0,,,,,
player,201109180det,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201109180det,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201109180det,kan,HousJu00,fumbles_forced,0,,,,,
player,201109180det,kan,ShefCa99,def_int,0,,,,,
player,201109180det,kan,ShefCa99,def_int_yds,0,,,,,
player,201109180det,kan,ShefCa99,def_int_td,0,,,,,
player,201109180det,kan,ShefCa99,def_int_long,0,,,,,
player,201109180det,kan,ShefCa99,pass_defended,0,,,,,
player,201109180det,kan,ShefCa99,sacks,0.0,,,,,
player,201109180det,kan,ShefCa99,tackles_combined,1,,,,,
player,201109180det,kan,ShefCa99,tackles_solo,1,,,,,
player,201109180det,kan,ShefCa99,tackles_assists,0,,,,,
player,201109180det,kan,ShefCa99,tackles_loss,0,,,,,
player,201109180det,kan,ShefCa99,qb_hits,0,,,,,
player,201109180det,kan,ShefCa99,fumbles_rec,0,,,,,
player,201109180det,kan,ShefCa99,fumbles_rec_yds,0,,,,,
player,201109180det,kan,ShefCa99,fumbles_rec_td,0,,,,,
player,201109180det,kan,ShefCa99,fumbles_forced,0,,,,,
player,201109180det,kan,StudAn99,def_int,0,,,,,
player,201109180det,kan,StudAn99,def_int_yds,0,,,,,
player,201109180det,kan,StudAn99,def_int_td,0,,,,,
player,201109180det,kan,StudAn99,def_int_long,0,,,,,
player,201109180det,kan,StudAn99,pass_defended,0,,,,,
player,201109180det,kan,StudAn99,sacks,0.0,,,,,
player,201109180det,kan,StudAn99,tackles_combined,1,,,,,
player,201109180det,kan,StudAn99,tackles_solo,1,,,,,
player,201109180det,kan,StudAn99,tackles_assists,0,,,,,
player,201109180det,kan,StudAn99,tackles_loss,0,,,,,
player,201109180det,kan,StudAn99,qb_hits,0,,,,,
player,201109180det,kan,StudAn99,fumbles_rec,0,,,,,
player,201109180det,kan,StudAn99,fumbles_rec_yds,0,,,,,
player,201109180det,kan,StudAn99,fumbles_rec_td,0,,,,,
player,201109180det,kan,StudAn99,fumbles_forced,1,,,,,
player,201109180det,kan,WillDe22,def_int,0,,,,,
player,201109180det,kan,WillDe22,def_int_yds,0,,,,,
player,201109180det,kan,WillDe22,def_int_td,0,,,,,
player,201109180det,kan,WillDe22,def_int_long,0,,,,,
player,201109180det,kan,WillDe22,pass_defended,0,,,,,
player,201109180det,kan,WillDe22,sacks,0.0,,,,,
player,201109180det,kan,WillDe22,tackles_combined,1,,,,,
player,201109180det,kan,WillDe22,tackles_solo,1,,,,,
player,201109180det,kan,WillDe22,tackles_assists,0,,,,,
player,201109180det,kan,WillDe22,tackles_loss,0,,,,,
player,201109180det,kan,WillDe22,qb_hits,0,,,,,
player,201109180det,kan,WillDe22,fumbles_rec,0,,,,,
player,201109180det,kan,WillDe22,fumbles_rec_yds,0,,,,,
player,201109180det,kan,WillDe22,fumbles_rec_td,0,,,,,
player,201109180det,kan,WillDe22,fumbles_forced,0,,,,,
player,201109180det,kan,GilbWa00,def_int,0,,,,,
player,201109180det,kan,GilbWa00,def_int_yds,0,,,,,
player,201109180det,kan,GilbWa00,def_int_td,0,,,,,
player,201109180det,kan,GilbWa00,def_int_long,0,,,,,
player,201109180det,kan,GilbWa00,pass_defended,0,,,,,
player,201109180det,kan,GilbWa00,sacks,0.0,,,,,
player,201109180det,kan,GilbWa00,tackles_combined,0,,,,,
player,201109180det,kan,GilbWa00,tackles_solo,0,,,,,
player,201109180det,kan,GilbWa00,tackles_assists,0,,,,,
player,201109180det,kan,GilbWa00,tackles_loss,0,,,,,
player,201109180det,kan,GilbWa00,qb_hits,2,,,,,
player,201109180det,kan,GilbWa00,fumbles_rec,0,,,,,
player,201109180det,kan,GilbWa00,fumbles_rec_yds,0,,,,,
player,201109180det,kan,GilbWa00,fumbles_rec_td,0,,,,,
player,201109180det,kan,GilbWa00,fumbles_forced,0,,,,,
player,201109180det,det,WrigEr99,def_int,1,,,,,
player,201109180det,det,WrigEr99,def_int_yds,4,,,,,
player,201109180det,det,WrigEr99,def_int_td,0,,,,,
player,201109180det,det,WrigEr99,def_int_long,4,,,,,
player,201109180det,det,WrigEr99,pass_defended,2,,,,,
player,201109180det,det,WrigEr99,sacks,0.0,,,,,
player,201109180det,det,WrigEr99,tackles_combined,4,,,,,
player,201109180det,det,WrigEr99,tackles_solo,4,,,,,
player,201109180det,det,WrigEr99,tackles_assists,0,,,,,
player,201109180det,det,WrigEr99,tackles_loss,0,,,,,
player,201109180det,det,WrigEr99,qb_hits,0,,,,,
player,201109180det,det,WrigEr99,fumbles_rec,0,,,,,
player,201109180det,det,WrigEr99,fumbles_rec_yds,0,,,,,
player,201109180det,det,WrigEr99,fumbles_rec_td,0,,,,,
player,201109180det,det,WrigEr99,fumbles_forced,1,,,,,
player,201109180det,det,HousCh99,def_int,1,,,,,
player,201109180det,det,HousCh99,def_int_yds,26,,,,,
player,201109180det,det,HousCh99,def_int_td,0,,,,,
player,201109180det,det,HousCh99,def_int_long,26,,,,,
player,201109180det,det,HousCh99,pass_defended,1,,,,,
player,201109180det,det,HousCh99,sacks,0.0,,,,,
player,201109180det,det,HousCh99,tackles_combined,3,,,,,
player,201109180det,det,HousCh99,tackles_solo,2,,,,,
player,201109180det,det,HousCh99,tackles_assists,1,,,,,
player,201109180det,det,HousCh99,tackles_loss,0,,,,,
player,201109180det,det,HousCh99,qb_hits,0,,,,,
player,201109180det,det,HousCh99,fumbles_rec,0,,,,,
player,201109180det,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201109180det,det,HousCh99,fumbles_rec_td,0,,,,,
player,201109180det,det,HousCh99,fumbles_forced,0,,,,,
player,201109180det,det,SpieAm99,def_int,1,,,,,
player,201109180det,det,SpieAm99,def_int_yds,15,,,,,
player,201109180det,det,SpieAm99,def_int_td,0,,,,,
player,201109180det,det,SpieAm99,def_int_long,15,,,,,
player,201109180det,det,SpieAm99,pass_defended,1,,,,,
player,201109180det,det,SpieAm99,sacks,0.0,,,,,
player,201109180det,det,SpieAm99,tackles_combined,2,,,,,
player,201109180det,det,SpieAm99,tackles_solo,2,,,,,
player,201109180det,det,SpieAm99,tackles_assists,0,,,,,
player,201109180det,det,SpieAm99,tackles_loss,0,,,,,
player,201109180det,det,SpieAm99,qb_hits,0,,,,,
player,201109180det,det,SpieAm99,fumbles_rec,0,,,,,
player,201109180det,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201109180det,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201109180det,det,SpieAm99,fumbles_forced,0,,,,,
player,201109180det,det,VandKy99,def_int,0,,,,,
player,201109180det,det,VandKy99,def_int_yds,0,,,,,
player,201109180det,det,VandKy99,def_int_td,0,,,,,
player,201109180det,det,VandKy99,def_int_long,0,,,,,
player,201109180det,det,VandKy99,pass_defended,0,,,,,
player,201109180det,det,VandKy99,sacks,1.0,,,,,
player,201109180det,det,VandKy99,tackles_combined,4,,,,,
player,201109180det,det,VandKy99,tackles_solo,4,,,,,
player,201109180det,det,VandKy99,tackles_assists,0,,,,,
player,201109180det,det,VandKy99,tackles_loss,0,,,,,
player,201109180det,det,VandKy99,qb_hits,1,,,,,
player,201109180det,det,VandKy99,fumbles_rec,0,,,,,
player,201109180det,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201109180det,det,VandKy99,fumbles_rec_td,0,,,,,
player,201109180det,det,VandKy99,fumbles_forced,1,,,,,
player,201109180det,det,SuhxNd99,def_int,0,,,,,
player,201109180det,det,SuhxNd99,def_int_yds,0,,,,,
player,201109180det,det,SuhxNd99,def_int_td,0,,,,,
player,201109180det,det,SuhxNd99,def_int_long,0,,,,,
player,201109180det,det,SuhxNd99,pass_defended,0,,,,,
player,201109180det,det,SuhxNd99,sacks,1.0,,,,,
player,201109180det,det,SuhxNd99,tackles_combined,3,,,,,
player,201109180det,det,SuhxNd99,tackles_solo,2,,,,,
player,201109180det,det,SuhxNd99,tackles_assists,1,,,,,
player,201109180det,det,SuhxNd99,tackles_loss,1,,,,,
player,201109180det,det,SuhxNd99,qb_hits,2,,,,,
player,201109180det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201109180det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201109180det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201109180det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201109180det,det,DuraJu99,def_int,0,,,,,
player,201109180det,det,DuraJu99,def_int_yds,0,,,,,
player,201109180det,det,DuraJu99,def_int_td,0,,,,,
player,201109180det,det,DuraJu99,def_int_long,0,,,,,
player,201109180det,det,DuraJu99,pass_defended,0,,,,,
player,201109180det,det,DuraJu99,sacks,0.0,,,,,
player,201109180det,det,DuraJu99,tackles_combined,11,,,,,
player,201109180det,det,DuraJu99,tackles_solo,8,,,,,
player,201109180det,det,DuraJu99,tackles_assists,3,,,,,
player,201109180det,det,DuraJu99,tackles_loss,1,,,,,
player,201109180det,det,DuraJu99,qb_hits,0,,,,,
player,201109180det,det,DuraJu99,fumbles_rec,0,,,,,
player,201109180det,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201109180det,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201109180det,det,DuraJu99,fumbles_forced,0,,,,,
player,201109180det,det,LevyDe99,def_int,0,,,,,
player,201109180det,det,LevyDe99,def_int_yds,0,,,,,
player,201109180det,det,LevyDe99,def_int_td,0,,,,,
player,201109180det,det,LevyDe99,def_int_long,0,,,,,
player,201109180det,det,LevyDe99,pass_defended,0,,,,,
player,201109180det,det,LevyDe99,sacks,0.0,,,,,
player,201109180det,det,LevyDe99,tackles_combined,7,,,,,
player,201109180det,det,LevyDe99,tackles_solo,4,,,,,
player,201109180det,det,LevyDe99,tackles_assists,3,,,,,
player,201109180det,det,LevyDe99,tackles_loss,0,,,,,
player,201109180det,det,LevyDe99,qb_hits,0,,,,,
player,201109180det,det,LevyDe99,fumbles_rec,0,,,,,
player,201109180det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201109180det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201109180det,det,LevyDe99,fumbles_forced,0,,,,,
player,201109180det,det,DelmLo99,def_int,0,,,,,
player,201109180det,det,DelmLo99,def_int_yds,0,,,,,
player,201109180det,det,DelmLo99,def_int_td,0,,,,,
player,201109180det,det,DelmLo99,def_int_long,0,,,,,
player,201109180det,det,DelmLo99,pass_defended,0,,,,,
player,201109180det,det,DelmLo99,sacks,0.0,,,,,
player,201109180det,det,DelmLo99,tackles_combined,5,,,,,
player,201109180det,det,DelmLo99,tackles_solo,3,,,,,
player,201109180det,det,DelmLo99,tackles_assists,2,,,,,
player,201109180det,det,DelmLo99,tackles_loss,0,,,,,
player,201109180det,det,DelmLo99,qb_hits,0,,,,,
player,201109180det,det,DelmLo99,fumbles_rec,0,,,,,
player,201109180det,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201109180det,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201109180det,det,DelmLo99,fumbles_forced,0,,,,,
player,201109180det,det,BerrAa00,def_int,0,,,,,
player,201109180det,det,BerrAa00,def_int_yds,0,,,,,
player,201109180det,det,BerrAa00,def_int_td,0,,,,,
player,201109180det,det,BerrAa00,def_int_long,0,,,,,
player,201109180det,det,BerrAa00,pass_defended,0,,,,,
player,201109180det,det,BerrAa00,sacks,0.0,,,,,
player,201109180det,det,BerrAa00,tackles_combined,4,,,,,
player,201109180det,det,BerrAa00,tackles_solo,2,,,,,
player,201109180det,det,BerrAa00,tackles_assists,2,,,,,
player,201109180det,det,BerrAa00,tackles_loss,0,,,,,
player,201109180det,det,BerrAa00,qb_hits,0,,,,,
player,201109180det,det,BerrAa00,fumbles_rec,0,,,,,
player,201109180det,det,BerrAa00,fumbles_rec_yds,0,,,,,
player,201109180det,det,BerrAa00,fumbles_rec_td,0,,,,,
player,201109180det,det,BerrAa00,fumbles_forced,0,,,,,
player,201109180det,det,JackLa98,def_int,0,,,,,
player,201109180det,det,JackLa98,def_int_yds,0,,,,,
player,201109180det,det,JackLa98,def_int_td,0,,,,,
player,201109180det,det,JackLa98,def_int_long,0,,,,,
player,201109180det,det,JackLa98,pass_defended,0,,,,,
player,201109180det,det,JackLa98,sacks,0.0,,,,,
player,201109180det,det,JackLa98,tackles_combined,3,,,,,
player,201109180det,det,JackLa98,tackles_solo,1,,,,,
player,201109180det,det,JackLa98,tackles_assists,2,,,,,
player,201109180det,det,JackLa98,tackles_loss,0,,,,,
player,201109180det,det,JackLa98,qb_hits,0,,,,,
player,201109180det,det,JackLa98,fumbles_rec,0,,,,,
player,201109180det,det,JackLa98,fumbles_rec_yds,0,,,,,
player,201109180det,det,JackLa98,fumbles_rec_td,0,,,,,
player,201109180det,det,JackLa98,fumbles_forced,0,,,,,
player,201109180det,det,TullSt20,def_int,0,,,,,
player,201109180det,det,TullSt20,def_int_yds,0,,,,,
player,201109180det,det,TullSt20,def_int_td,0,,,,,
player,201109180det,det,TullSt20,def_int_long,0,,,,,
player,201109180det,det,TullSt20,pass_defended,0,,,,,
player,201109180det,det,TullSt20,sacks,0.0,,,,,
player,201109180det,det,TullSt20,tackles_combined,3,,,,,
player,201109180det,det,TullSt20,tackles_solo,3,,,,,
player,201109180det,det,TullSt20,tackles_assists,0,,,,,
player,201109180det,det,TullSt20,tackles_loss,0,,,,,
player,201109180det,det,TullSt20,qb_hits,0,,,,,
player,201109180det,det,TullSt20,fumbles_rec,1,,,,,
player,201109180det,det,TullSt20,fumbles_rec_yds,4,,,,,
player,201109180det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201109180det,det,TullSt20,fumbles_forced,0,,,,,
player,201109180det,det,EkejIs20,def_int,0,,,,,
player,201109180det,det,EkejIs20,def_int_yds,0,,,,,
player,201109180det,det,EkejIs20,def_int_td,0,,,,,
player,201109180det,det,EkejIs20,def_int_long,0,,,,,
player,201109180det,det,EkejIs20,pass_defended,0,,,,,
player,201109180det,det,EkejIs20,sacks,0.0,,,,,
player,201109180det,det,EkejIs20,tackles_combined,2,,,,,
player,201109180det,det,EkejIs20,tackles_solo,1,,,,,
player,201109180det,det,EkejIs20,tackles_assists,1,,,,,
player,201109180det,det,EkejIs20,tackles_loss,0,,,,,
player,201109180det,det,EkejIs20,qb_hits,0,,,,,
player,201109180det,det,EkejIs20,fumbles_rec,0,,,,,
player,201109180det,det,EkejIs20,fumbles_rec_yds,0,,,,,
player,201109180det,det,EkejIs20,fumbles_rec_td,0,,,,,
player,201109180det,det,EkejIs20,fumbles_forced,0,,,,,
player,201109180det,det,WendJo99,def_int,0,,,,,
player,201109180det,det,WendJo99,def_int_yds,0,,,,,
player,201109180det,det,WendJo99,def_int_td,0,,,,,
player,201109180det,det,WendJo99,def_int_long,0,,,,,
player,201109180det,det,WendJo99,pass_defended,0,,,,,
player,201109180det,det,WendJo99,sacks,0.0,,,,,
player,201109180det,det,WendJo99,tackles_combined,2,,,,,
player,201109180det,det,WendJo99,tackles_solo,2,,,,,
player,201109180det,det,WendJo99,tackles_assists,0,,,,,
player,201109180det,det,WendJo99,tackles_loss,0,,,,,
player,201109180det,det,WendJo99,qb_hits,0,,,,,
player,201109180det,det,WendJo99,fumbles_rec,0,,,,,
player,201109180det,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201109180det,det,WendJo99,fumbles_rec_td,0,,,,,
player,201109180det,det,WendJo99,fumbles_forced,0,,,,,
player,201109180det,det,WillCo21,def_int,0,,,,,
