game,2011,14,20111211,201112110car,atl,"Atlanta Falcons",31,car,"Carolina Panthers",23
player,201112110car,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201112110car,atl,SnelJa00,pass_long,0,,,,,
player,201112110car,atl,SnelJa00,pass_rating,,,,,,
player,201112110car,atl,SnelJa00,rush_att,3,,,,,
player,201112110car,atl,SnelJa00,rush_yds,6,,,,,
player,201112110car,atl,SnelJa00,rush_td,0,,,,,
player,201112110car,atl,SnelJa00,rush_long,2,,,,,
player,201112110car,atl,SnelJa00,targets,1,,,,,
player,201112110car,atl,SnelJa00,rec,1,,,,,
player,201112110car,atl,SnelJa00,rec_yds,-1,,,,,
player,201112110car,atl,SnelJa00,rec_td,0,,,,,
player,201112110car,atl,SnelJa00,rec_long,-1,,,,,
player,201112110car,atl,SnelJa00,fumbles,0,,,,,
player,201112110car,atl,SnelJa00,fumbles_lost,,,,,,
player,201112110car,atl,RodgJa00,pass_cmp,0,,,,,
player,201112110car,atl,RodgJa00,pass_att,0,,,,,
player,201112110car,atl,RodgJa00,pass_yds,0,,,,,
player,201112110car,atl,RodgJa00,pass_td,0,,,,,
player,201112110car,atl,RodgJa00,pass_int,0,,,,,
player,201112110car,atl,RodgJa00,pass_sacked,0,,,,,
player,201112110car,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201112110car,atl,RodgJa00,pass_long,0,,,,,
player,201112110car,atl,RodgJa00,pass_rating,,,,,,
player,201112110car,atl,RodgJa00,rush_att,1,,,,,
player,201112110car,atl,RodgJa00,rush_yds,4,,,,,
player,201112110car,atl,RodgJa00,rush_td,0,,,,,
player,201112110car,atl,RodgJa00,rush_long,4,,,,,
player,201112110car,atl,RodgJa00,targets,2,,,,,
player,201112110car,atl,RodgJa00,rec,2,,,,,
player,201112110car,atl,RodgJa00,rec_yds,39,,,,,
player,201112110car,atl,RodgJa00,rec_td,1,,,,,
player,201112110car,atl,RodgJa00,rec_long,31,,,,,
player,201112110car,atl,RodgJa00,fumbles,0,,,,,
player,201112110car,atl,RodgJa00,fumbles_lost,,,,,,
player,201112110car,atl,JoneJu02,pass_cmp,0,,,,,
player,201112110car,atl,JoneJu02,pass_att,0,,,,,
player,201112110car,atl,JoneJu02,pass_yds,0,,,,,
player,201112110car,atl,JoneJu02,pass_td,0,,,,,
player,201112110car,atl,JoneJu02,pass_int,0,,,,,
player,201112110car,atl,JoneJu02,pass_sacked,0,,,,,
player,201112110car,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201112110car,atl,JoneJu02,pass_long,0,,,,,
player,201112110car,atl,JoneJu02,pass_rating,,,,,,
player,201112110car,atl,JoneJu02,rush_att,0,,,,,
player,201112110car,atl,JoneJu02,rush_yds,0,,,,,
player,201112110car,atl,JoneJu02,rush_td,0,,,,,
player,201112110car,atl,JoneJu02,rush_long,0,,,,,
player,201112110car,atl,JoneJu02,targets,8,,,,,
player,201112110car,atl,JoneJu02,rec,3,,,,,
player,201112110car,atl,JoneJu02,rec_yds,104,,,,,
player,201112110car,atl,JoneJu02,rec_td,2,,,,,
player,201112110car,atl,JoneJu02,rec_long,75,,,,,
player,201112110car,atl,JoneJu02,fumbles,0,,,,,
player,201112110car,atl,JoneJu02,fumbles_lost,,,,,,
player,201112110car,atl,WhitRo00,pass_cmp,0,,,,,
player,201112110car,atl,WhitRo00,pass_att,0,,,,,
player,201112110car,atl,WhitRo00,pass_yds,0,,,,,
player,201112110car,atl,WhitRo00,pass_td,0,,,,,
player,201112110car,atl,WhitRo00,pass_int,0,,,,,
player,201112110car,atl,WhitRo00,pass_sacked,0,,,,,
player,201112110car,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201112110car,atl,WhitRo00,pass_long,0,,,,,
player,201112110car,atl,WhitRo00,pass_rating,,,,,,
player,201112110car,atl,WhitRo00,rush_att,0,,,,,
player,201112110car,atl,WhitRo00,rush_yds,0,,,,,
player,201112110car,atl,WhitRo00,rush_td,0,,,,,
player,201112110car,atl,WhitRo00,rush_long,0,,,,,
player,201112110car,atl,WhitRo00,targets,11,,,,,
player,201112110car,atl,WhitRo00,rec,7,,,,,
player,201112110car,atl,WhitRo00,rec_yds,84,,,,,
player,201112110car,atl,WhitRo00,rec_td,1,,,,,
player,201112110car,atl,WhitRo00,rec_long,26,,,,,
player,201112110car,atl,WhitRo00,fumbles,0,,,,,
player,201112110car,atl,WhitRo00,fumbles_lost,,,,,,
player,201112110car,atl,GonzTo00,pass_cmp,0,,,,,
player,201112110car,atl,GonzTo00,pass_att,0,,,,,
player,201112110car,atl,GonzTo00,pass_yds,0,,,,,
player,201112110car,atl,GonzTo00,pass_td,0,,,,,
player,201112110car,atl,GonzTo00,pass_int,0,,,,,
player,201112110car,atl,GonzTo00,pass_sacked,0,,,,,
player,201112110car,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201112110car,atl,GonzTo00,pass_long,0,,,,,
player,201112110car,atl,GonzTo00,pass_rating,,,,,,
player,201112110car,atl,GonzTo00,rush_att,0,,,,,
player,201112110car,atl,GonzTo00,rush_yds,0,,,,,
player,201112110car,atl,GonzTo00,rush_td,0,,,,,
player,201112110car,atl,GonzTo00,rush_long,0,,,,,
player,201112110car,atl,GonzTo00,targets,11,,,,,
player,201112110car,atl,GonzTo00,rec,7,,,,,
player,201112110car,atl,GonzTo00,rec_yds,82,,,,,
player,201112110car,atl,GonzTo00,rec_td,0,,,,,
player,201112110car,atl,GonzTo00,rec_long,20,,,,,
player,201112110car,atl,GonzTo00,fumbles,0,,,,,
player,201112110car,atl,GonzTo00,fumbles_lost,,,,,,
player,201112110car,atl,DougHa00,pass_cmp,0,,,,,
player,201112110car,atl,DougHa00,pass_att,0,,,,,
player,201112110car,atl,DougHa00,pass_yds,0,,,,,
player,201112110car,atl,DougHa00,pass_td,0,,,,,
player,201112110car,atl,DougHa00,pass_int,0,,,,,
player,201112110car,atl,DougHa00,pass_sacked,0,,,,,
player,201112110car,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201112110car,atl,DougHa00,pass_long,0,,,,,
player,201112110car,atl,DougHa00,pass_rating,,,,,,
player,201112110car,atl,DougHa00,rush_att,0,,,,,
player,201112110car,atl,DougHa00,rush_yds,0,,,,,
player,201112110car,atl,DougHa00,rush_td,0,,,,,
player,201112110car,atl,DougHa00,rush_long,0,,,,,
player,201112110car,atl,DougHa00,targets,3,,,,,
player,201112110car,atl,DougHa00,rec,2,,,,,
player,201112110car,atl,DougHa00,rec_yds,12,,,,,
player,201112110car,atl,DougHa00,rec_td,0,,,,,
player,201112110car,atl,DougHa00,rec_long,9,,,,,
player,201112110car,atl,DougHa00,fumbles,0,,,,,
player,201112110car,atl,DougHa00,fumbles_lost,,,,,,
player,201112110car,atl,PalmMi00,pass_cmp,0,,,,,
player,201112110car,atl,PalmMi00,pass_att,0,,,,,
player,201112110car,atl,PalmMi00,pass_yds,0,,,,,
player,201112110car,atl,PalmMi00,pass_td,0,,,,,
player,201112110car,atl,PalmMi00,pass_int,0,,,,,
player,201112110car,atl,PalmMi00,pass_sacked,0,,,,,
player,201112110car,atl,PalmMi00,pass_sacked_yds,0,,,,,
player,201112110car,atl,PalmMi00,pass_long,0,,,,,
player,201112110car,atl,PalmMi00,pass_rating,,,,,,
player,201112110car,atl,PalmMi00,rush_att,0,,,,,
player,201112110car,atl,PalmMi00,rush_yds,0,,,,,
player,201112110car,atl,PalmMi00,rush_td,0,,,,,
player,201112110car,atl,PalmMi00,rush_long,0,,,,,
player,201112110car,atl,PalmMi00,targets,1,,,,,
player,201112110car,atl,PalmMi00,rec,0,,,,,
player,201112110car,atl,PalmMi00,rec_yds,0,,,,,
player,201112110car,atl,PalmMi00,rec_td,0,,,,,
player,201112110car,atl,PalmMi00,rec_long,0,,,,,
player,201112110car,atl,PalmMi00,fumbles,0,,,,,
player,201112110car,atl,PalmMi00,fumbles_lost,,,,,,
player,201112110car,car,NewtCa00,pass_cmp,19,,,,,
player,201112110car,car,NewtCa00,pass_att,39,,,,,
player,201112110car,car,NewtCa00,pass_yds,276,,,,,
player,201112110car,car,NewtCa00,pass_td,2,,,,,
player,201112110car,car,NewtCa00,pass_int,2,,,,,
player,201112110car,car,NewtCa00,pass_sacked,2,,,,,
player,201112110car,car,NewtCa00,pass_sacked_yds,17,,,,,
player,201112110car,car,NewtCa00,pass_long,48,,,,,
player,201112110car,car,NewtCa00,pass_rating,67.9,,,,,
player,201112110car,car,NewtCa00,rush_att,7,,,,,
player,201112110car,car,NewtCa00,rush_yds,36,,,,,
player,201112110car,car,NewtCa00,rush_td,0,,,,,
player,201112110car,car,NewtCa00,rush_long,12,,,,,
player,201112110car,car,NewtCa00,targets,0,,,,,
player,201112110car,car,NewtCa00,rec,0,,,,,
player,201112110car,car,NewtCa00,rec_yds,0,,,,,
player,201112110car,car,NewtCa00,rec_td,0,,,,,
player,201112110car,car,NewtCa00,rec_long,0,,,,,
player,201112110car,car,NewtCa00,fumbles,0,,,,,
player,201112110car,car,NewtCa00,fumbles_lost,,,,,,
player,201112110car,car,WillDe02,pass_cmp,0,,,,,
player,201112110car,car,WillDe02,pass_att,0,,,,,
player,201112110car,car,WillDe02,pass_yds,0,,,,,
player,201112110car,car,WillDe02,pass_td,0,,,,,
player,201112110car,car,WillDe02,pass_int,0,,,,,
player,201112110car,car,WillDe02,pass_sacked,0,,,,,
player,201112110car,car,WillDe02,pass_sacked_yds,0,,,,,
player,201112110car,car,WillDe02,pass_long,0,,,,,
player,201112110car,car,WillDe02,pass_rating,,,,,,
player,201112110car,car,WillDe02,rush_att,7,,,,,
player,201112110car,car,WillDe02,rush_yds,87,,,,,
player,201112110car,car,WillDe02,rush_td,1,,,,,
player,201112110car,car,WillDe02,rush_long,74,,,,,
player,201112110car,car,WillDe02,targets,2,,,,,
player,201112110car,car,WillDe02,rec,1,,,,,
player,201112110car,car,WillDe02,rec_yds,4,,,,,
player,201112110car,car,WillDe02,rec_td,0,,,,,
player,201112110car,car,WillDe02,rec_long,4,,,,,
player,201112110car,car,WillDe02,fumbles,0,,,,,
player,201112110car,car,WillDe02,fumbles_lost,,,,,,
player,201112110car,car,StewJo00,pass_cmp,0,,,,,
player,201112110car,car,StewJo00,pass_att,0,,,,,
player,201112110car,car,StewJo00,pass_yds,0,,,,,
player,201112110car,car,StewJo00,pass_td,0,,,,,
player,201112110car,car,StewJo00,pass_int,0,,,,,
player,201112110car,car,StewJo00,pass_sacked,0,,,,,
player,201112110car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201112110car,car,StewJo00,pass_long,0,,,,,
player,201112110car,car,StewJo00,pass_rating,,,,,,
player,201112110car,car,StewJo00,rush_att,8,,,,,
player,201112110car,car,StewJo00,rush_yds,29,,,,,
player,201112110car,car,StewJo00,rush_td,0,,,,,
player,201112110car,car,StewJo00,rush_long,7,,,,,
player,201112110car,car,StewJo00,targets,9,,,,,
player,201112110car,car,StewJo00,rec,4,,,,,
player,201112110car,car,StewJo00,rec_yds,27,,,,,
player,201112110car,car,StewJo00,rec_td,0,,,,,
player,201112110car,car,StewJo00,rec_long,17,,,,,
player,201112110car,car,StewJo00,fumbles,0,,,,,
player,201112110car,car,StewJo00,fumbles_lost,,,,,,
player,201112110car,car,EdwaAr00,pass_cmp,0,,,,,
player,201112110car,car,EdwaAr00,pass_att,0,,,,,
player,201112110car,car,EdwaAr00,pass_yds,0,,,,,
player,201112110car,car,EdwaAr00,pass_td,0,,,,,
player,201112110car,car,EdwaAr00,pass_int,0,,,,,
player,201112110car,car,EdwaAr00,pass_sacked,0,,,,,
player,201112110car,car,EdwaAr00,pass_sacked_yds,0,,,,,
player,201112110car,car,EdwaAr00,pass_long,0,,,,,
player,201112110car,car,EdwaAr00,pass_rating,,,,,,
player,201112110car,car,EdwaAr00,rush_att,1,,,,,
player,201112110car,car,EdwaAr00,rush_yds,5,,,,,
player,201112110car,car,EdwaAr00,rush_td,0,,,,,
player,201112110car,car,EdwaAr00,rush_long,5,,,,,
player,201112110car,car,EdwaAr00,targets,0,,,,,
player,201112110car,car,EdwaAr00,rec,0,,,,,
player,201112110car,car,EdwaAr00,rec_yds,0,,,,,
player,201112110car,car,EdwaAr00,rec_td,0,,,,,
player,201112110car,car,EdwaAr00,rec_long,0,,,,,
player,201112110car,car,EdwaAr00,fumbles,0,,,,,
player,201112110car,car,EdwaAr00,fumbles_lost,,,,,,
player,201112110car,car,SmitSt01,pass_cmp,0,,,,,
player,201112110car,car,SmitSt01,pass_att,0,,,,,
player,201112110car,car,SmitSt01,pass_yds,0,,,,,
player,201112110car,car,SmitSt01,pass_td,0,,,,,
player,201112110car,car,SmitSt01,pass_int,0,,,,,
player,201112110car,car,SmitSt01,pass_sacked,0,,,,,
player,201112110car,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201112110car,car,SmitSt01,pass_long,0,,,,,
player,201112110car,car,SmitSt01,pass_rating,,,,,,
player,201112110car,car,SmitSt01,rush_att,0,,,,,
player,201112110car,car,SmitSt01,rush_yds,0,,,,,
player,201112110car,car,SmitSt01,rush_td,0,,,,,
player,201112110car,car,SmitSt01,rush_long,0,,,,,
player,201112110car,car,SmitSt01,targets,8,,,,,
player,201112110car,car,SmitSt01,rec,6,,,,,
player,201112110car,car,SmitSt01,rec_yds,125,,,,,
player,201112110car,car,SmitSt01,rec_td,0,,,,,
player,201112110car,car,SmitSt01,rec_long,48,,,,,
player,201112110car,car,SmitSt01,fumbles,0,,,,,
player,201112110car,car,SmitSt01,fumbles_lost,,,,,,
player,201112110car,car,OlseGr00,pass_cmp,0,,,,,
player,201112110car,car,OlseGr00,pass_att,0,,,,,
player,201112110car,car,OlseGr00,pass_yds,0,,,,,
player,201112110car,car,OlseGr00,pass_td,0,,,,,
player,201112110car,car,OlseGr00,pass_int,0,,,,,
player,201112110car,car,OlseGr00,pass_sacked,0,,,,,
player,201112110car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201112110car,car,OlseGr00,pass_long,0,,,,,
player,201112110car,car,OlseGr00,pass_rating,,,,,,
player,201112110car,car,OlseGr00,rush_att,0,,,,,
player,201112110car,car,OlseGr00,rush_yds,0,,,,,
player,201112110car,car,OlseGr00,rush_td,0,,,,,
player,201112110car,car,OlseGr00,rush_long,0,,,,,
player,201112110car,car,OlseGr00,targets,6,,,,,
player,201112110car,car,OlseGr00,rec,2,,,,,
player,201112110car,car,OlseGr00,rec_yds,53,,,,,
player,201112110car,car,OlseGr00,rec_td,1,,,,,
player,201112110car,car,OlseGr00,rec_long,44,,,,,
player,201112110car,car,OlseGr00,fumbles,0,,,,,
player,201112110car,car,OlseGr00,fumbles_lost,,,,,,
player,201112110car,car,NaanLe00,pass_cmp,0,,,,,
player,201112110car,car,NaanLe00,pass_att,0,,,,,
player,201112110car,car,NaanLe00,pass_yds,0,,,,,
player,201112110car,car,NaanLe00,pass_td,0,,,,,
player,201112110car,car,NaanLe00,pass_int,0,,,,,
player,201112110car,car,NaanLe00,pass_sacked,0,,,,,
player,201112110car,car,NaanLe00,pass_sacked_yds,0,,,,,
player,201112110car,car,NaanLe00,pass_long,0,,,,,
player,201112110car,car,NaanLe00,pass_rating,,,,,,
player,201112110car,car,NaanLe00,rush_att,0,,,,,
player,201112110car,car,NaanLe00,rush_yds,0,,,,,
player,201112110car,car,NaanLe00,rush_td,0,,,,,
player,201112110car,car,NaanLe00,rush_long,0,,,,,
player,201112110car,car,NaanLe00,targets,5,,,,,
player,201112110car,car,NaanLe00,rec,2,,,,,
player,201112110car,car,NaanLe00,rec_yds,29,,,,,
player,201112110car,car,NaanLe00,rec_td,0,,,,,
player,201112110car,car,NaanLe00,rec_long,15,,,,,
player,201112110car,car,NaanLe00,fumbles,0,,,,,
player,201112110car,car,NaanLe00,fumbles_lost,,,,,,
player,201112110car,car,LaFeBr00,pass_cmp,0,,,,,
player,201112110car,car,LaFeBr00,pass_att,0,,,,,
player,201112110car,car,LaFeBr00,pass_yds,0,,,,,
player,201112110car,car,LaFeBr00,pass_td,0,,,,,
player,201112110car,car,LaFeBr00,pass_int,0,,,,,
player,201112110car,car,LaFeBr00,pass_sacked,0,,,,,
player,201112110car,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201112110car,car,LaFeBr00,pass_long,0,,,,,
player,201112110car,car,LaFeBr00,pass_rating,,,,,,
player,201112110car,car,LaFeBr00,rush_att,0,,,,,
player,201112110car,car,LaFeBr00,rush_yds,0,,,,,
player,201112110car,car,LaFeBr00,rush_td,0,,,,,
player,201112110car,car,LaFeBr00,rush_long,0,,,,,
player,201112110car,car,LaFeBr00,targets,5,,,,,
player,201112110car,car,LaFeBr00,rec,2,,,,,
player,201112110car,car,LaFeBr00,rec_yds,28,,,,,
player,201112110car,car,LaFeBr00,rec_td,0,,,,,
player,201112110car,car,LaFeBr00,rec_long,17,,,,,
player,201112110car,car,LaFeBr00,fumbles,0,,,,,
player,201112110car,car,LaFeBr00,fumbles_lost,,,,,,
player,201112110car,car,ShocJe00,pass_cmp,0,,,,,
player,201112110car,car,ShocJe00,pass_att,0,,,,,
player,201112110car,car,ShocJe00,pass_yds,0,,,,,
player,201112110car,car,ShocJe00,pass_td,0,,,,,
player,201112110car,car,ShocJe00,pass_int,0,,,,,
player,201112110car,car,ShocJe00,pass_sacked,0,,,,,
player,201112110car,car,ShocJe00,pass_sacked_yds,0,,,,,
player,201112110car,car,ShocJe00,pass_long,0,,,,,
player,201112110car,car,ShocJe00,pass_rating,,,,,,
player,201112110car,car,ShocJe00,rush_att,0,,,,,
player,201112110car,car,ShocJe00,rush_yds,0,,,,,
player,201112110car,car,ShocJe00,rush_td,0,,,,,
player,201112110car,car,ShocJe00,rush_long,0,,,,,
player,201112110car,car,ShocJe00,targets,4,,,,,
player,201112110car,car,ShocJe00,rec,2,,,,,
player,201112110car,car,ShocJe00,rec_yds,10,,,,,
player,201112110car,car,ShocJe00,rec_td,1,,,,,
player,201112110car,car,ShocJe00,rec_long,6,,,,,
player,201112110car,car,ShocJe00,fumbles,0,,,,,
player,201112110car,car,ShocJe00,fumbles_lost,,,,,,
player,201112110car,atl,MoorWi99,def_int,1,,,,,
player,201112110car,atl,MoorWi99,def_int_yds,29,,,,,
player,201112110car,atl,MoorWi99,def_int_td,0,,,,,
player,201112110car,atl,MoorWi99,def_int_long,29,,,,,
player,201112110car,atl,MoorWi99,pass_defended,1,,,,,
player,201112110car,atl,MoorWi99,sacks,0.0,,,,,
player,201112110car,atl,MoorWi99,tackles_combined,3,,,,,
player,201112110car,atl,MoorWi99,tackles_solo,2,,,,,
player,201112110car,atl,MoorWi99,tackles_assists,1,,,,,
player,201112110car,atl,MoorWi99,tackles_loss,0,,,,,
player,201112110car,atl,MoorWi99,qb_hits,0,,,,,
player,201112110car,atl,MoorWi99,fumbles_rec,0,,,,,
player,201112110car,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201112110car,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201112110car,atl,MoorWi99,fumbles_forced,0,,,,,
player,201112110car,atl,PeteMi20,def_int,1,,,,,
player,201112110car,atl,PeteMi20,def_int_yds,4,,,,,
player,201112110car,atl,PeteMi20,def_int_td,0,,,,,
player,201112110car,atl,PeteMi20,def_int_long,4,,,,,
player,201112110car,atl,PeteMi20,pass_defended,1,,,,,
player,201112110car,atl,PeteMi20,sacks,0.0,,,,,
player,201112110car,atl,PeteMi20,tackles_combined,1,,,,,
player,201112110car,atl,PeteMi20,tackles_solo,1,,,,,
player,201112110car,atl,PeteMi20,tackles_assists,0,,,,,
player,201112110car,atl,PeteMi20,tackles_loss,0,,,,,
player,201112110car,atl,PeteMi20,qb_hits,0,,,,,
player,201112110car,atl,PeteMi20,fumbles_rec,0,,,,,
player,201112110car,atl,PeteMi20,fumbles_rec_yds,0,,,,,
player,201112110car,atl,PeteMi20,fumbles_rec_td,0,,,,,
player,201112110car,atl,PeteMi20,fumbles_forced,0,,,,,
player,201112110car,atl,WeatSe99,def_int,0,,,,,
player,201112110car,atl,WeatSe99,def_int_yds,0,,,,,
player,201112110car,atl,WeatSe99,def_int_td,0,,,,,
player,201112110car,atl,WeatSe99,def_int_long,0,,,,,
player,201112110car,atl,WeatSe99,pass_defended,1,,,,,
player,201112110car,atl,WeatSe99,sacks,1.0,,,,,
player,201112110car,atl,WeatSe99,tackles_combined,9,,,,,
player,201112110car,atl,WeatSe99,tackles_solo,8,,,,,
player,201112110car,atl,WeatSe99,tackles_assists,1,,,,,
player,201112110car,atl,WeatSe99,tackles_loss,2,,,,,
player,201112110car,atl,WeatSe99,qb_hits,1,,,,,
player,201112110car,atl,WeatSe99,fumbles_rec,0,,,,,
player,201112110car,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201112110car,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201112110car,atl,WeatSe99,fumbles_forced,0,,,,,
player,201112110car,atl,EdwaRa21,def_int,0,,,,,
player,201112110car,atl,EdwaRa21,def_int_yds,0,,,,,
player,201112110car,atl,EdwaRa21,def_int_td,0,,,,,
player,201112110car,atl,EdwaRa21,def_int_long,0,,,,,
player,201112110car,atl,EdwaRa21,pass_defended,0,,,,,
player,201112110car,atl,EdwaRa21,sacks,1.0,,,,,
player,201112110car,atl,EdwaRa21,tackles_combined,3,,,,,
player,201112110car,atl,EdwaRa21,tackles_solo,2,,,,,
player,201112110car,atl,EdwaRa21,tackles_assists,1,,,,,
player,201112110car,atl,EdwaRa21,tackles_loss,1,,,,,
player,201112110car,atl,EdwaRa21,qb_hits,2,,,,,
player,201112110car,atl,EdwaRa21,fumbles_rec,0,,,,,
player,201112110car,atl,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201112110car,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201112110car,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201112110car,atl,LoftCu99,def_int,0,,,,,
player,201112110car,atl,LoftCu99,def_int_yds,0,,,,,
player,201112110car,atl,LoftCu99,def_int_td,0,,,,,
player,201112110car,atl,LoftCu99,def_int_long,0,,,,,
player,201112110car,atl,LoftCu99,pass_defended,0,,,,,
player,201112110car,atl,LoftCu99,sacks,0.0,,,,,
player,201112110car,atl,LoftCu99,tackles_combined,5,,,,,
player,201112110car,atl,LoftCu99,tackles_solo,3,,,,,
player,201112110car,atl,LoftCu99,tackles_assists,2,,,,,
player,201112110car,atl,LoftCu99,tackles_loss,0,,,,,
player,201112110car,atl,LoftCu99,qb_hits,0,,,,,
player,201112110car,atl,LoftCu99,fumbles_rec,0,,,,,
player,201112110car,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201112110car,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201112110car,atl,LoftCu99,fumbles_forced,0,,,,,
player,201112110car,atl,DentAk00,def_int,0,,,,,
player,201112110car,atl,DentAk00,def_int_yds,0,,,,,
player,201112110car,atl,DentAk00,def_int_td,0,,,,,
player,201112110car,atl,DentAk00,def_int_long,0,,,,,
player,201112110car,atl,DentAk00,pass_defended,0,,,,,
player,201112110car,atl,DentAk00,sacks,0.0,,,,,
player,201112110car,atl,DentAk00,tackles_combined,4,,,,,
player,201112110car,atl,DentAk00,tackles_solo,3,,,,,
player,201112110car,atl,DentAk00,tackles_assists,1,,,,,
player,201112110car,atl,DentAk00,tackles_loss,0,,,,,
player,201112110car,atl,DentAk00,qb_hits,0,,,,,
player,201112110car,atl,DentAk00,fumbles_rec,0,,,,,
player,201112110car,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201112110car,atl,DentAk00,fumbles_rec_td,0,,,,,
