game,2011,1,20110912,201109120mia,nwe,"New England Patriots",38,mia,"Miami Dolphins",24
player,201109120mia,nwe,GronRo00,pass_int,0,,,,,
player,201109120mia,nwe,GronRo00,pass_sacked,0,,,,,
player,201109120mia,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201109120mia,nwe,GronRo00,pass_long,0,,,,,
player,201109120mia,nwe,GronRo00,pass_rating,,,,,,
player,201109120mia,nwe,GronRo00,rush_att,0,,,,,
player,201109120mia,nwe,GronRo00,rush_yds,0,,,,,
player,201109120mia,nwe,GronRo00,rush_td,0,,,,,
player,201109120mia,nwe,GronRo00,rush_long,0,,,,,
player,201109120mia,nwe,GronRo00,targets,7,,,,,
player,201109120mia,nwe,GronRo00,rec,6,,,,,
player,201109120mia,nwe,GronRo00,rec_yds,86,,,,,
player,201109120mia,nwe,GronRo00,rec_td,1,,,,,
player,201109120mia,nwe,GronRo00,rec_long,23,,,,,
player,201109120mia,nwe,GronRo00,fumbles,0,,,,,
player,201109120mia,nwe,GronRo00,fumbles_lost,,,,,,
player,201109120mia,nwe,SlatMa00,pass_cmp,0,,,,,
player,201109120mia,nwe,SlatMa00,pass_att,0,,,,,
player,201109120mia,nwe,SlatMa00,pass_yds,0,,,,,
player,201109120mia,nwe,SlatMa00,pass_td,0,,,,,
player,201109120mia,nwe,SlatMa00,pass_int,0,,,,,
player,201109120mia,nwe,SlatMa00,pass_sacked,0,,,,,
player,201109120mia,nwe,SlatMa00,pass_sacked_yds,0,,,,,
player,201109120mia,nwe,SlatMa00,pass_long,0,,,,,
player,201109120mia,nwe,SlatMa00,pass_rating,,,,,,
player,201109120mia,nwe,SlatMa00,rush_att,0,,,,,
player,201109120mia,nwe,SlatMa00,rush_yds,0,,,,,
player,201109120mia,nwe,SlatMa00,rush_td,0,,,,,
player,201109120mia,nwe,SlatMa00,rush_long,0,,,,,
player,201109120mia,nwe,SlatMa00,targets,2,,,,,
player,201109120mia,nwe,SlatMa00,rec,1,,,,,
player,201109120mia,nwe,SlatMa00,rec_yds,46,,,,,
player,201109120mia,nwe,SlatMa00,rec_td,0,,,,,
player,201109120mia,nwe,SlatMa00,rec_long,46,,,,,
player,201109120mia,nwe,SlatMa00,fumbles,0,,,,,
player,201109120mia,nwe,SlatMa00,fumbles_lost,,,,,,
player,201109120mia,nwe,JohnCh01,pass_cmp,0,,,,,
player,201109120mia,nwe,JohnCh01,pass_att,0,,,,,
player,201109120mia,nwe,JohnCh01,pass_yds,0,,,,,
player,201109120mia,nwe,JohnCh01,pass_td,0,,,,,
player,201109120mia,nwe,JohnCh01,pass_int,0,,,,,
player,201109120mia,nwe,JohnCh01,pass_sacked,0,,,,,
player,201109120mia,nwe,JohnCh01,pass_sacked_yds,0,,,,,
player,201109120mia,nwe,JohnCh01,pass_long,0,,,,,
player,201109120mia,nwe,JohnCh01,pass_rating,,,,,,
player,201109120mia,nwe,JohnCh01,rush_att,0,,,,,
player,201109120mia,nwe,JohnCh01,rush_yds,0,,,,,
player,201109120mia,nwe,JohnCh01,rush_td,0,,,,,
player,201109120mia,nwe,JohnCh01,rush_long,0,,,,,
player,201109120mia,nwe,JohnCh01,targets,3,,,,,
player,201109120mia,nwe,JohnCh01,rec,1,,,,,
player,201109120mia,nwe,JohnCh01,rec_yds,14,,,,,
player,201109120mia,nwe,JohnCh01,rec_td,0,,,,,
player,201109120mia,nwe,JohnCh01,rec_long,14,,,,,
player,201109120mia,nwe,JohnCh01,fumbles,0,,,,,
player,201109120mia,nwe,JohnCh01,fumbles_lost,,,,,,
player,201109120mia,nwe,EdelJu00,pass_cmp,0,,,,,
player,201109120mia,nwe,EdelJu00,pass_att,0,,,,,
player,201109120mia,nwe,EdelJu00,pass_yds,0,,,,,
player,201109120mia,nwe,EdelJu00,pass_td,0,,,,,
player,201109120mia,nwe,EdelJu00,pass_int,0,,,,,
player,201109120mia,nwe,EdelJu00,pass_sacked,0,,,,,
player,201109120mia,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201109120mia,nwe,EdelJu00,pass_long,0,,,,,
player,201109120mia,nwe,EdelJu00,pass_rating,,,,,,
player,201109120mia,nwe,EdelJu00,rush_att,0,,,,,
player,201109120mia,nwe,EdelJu00,rush_yds,0,,,,,
player,201109120mia,nwe,EdelJu00,rush_td,0,,,,,
player,201109120mia,nwe,EdelJu00,rush_long,0,,,,,
player,201109120mia,nwe,EdelJu00,targets,2,,,,,
player,201109120mia,nwe,EdelJu00,rec,1,,,,,
player,201109120mia,nwe,EdelJu00,rec_yds,9,,,,,
player,201109120mia,nwe,EdelJu00,rec_td,0,,,,,
player,201109120mia,nwe,EdelJu00,rec_long,9,,,,,
player,201109120mia,nwe,EdelJu00,fumbles,0,,,,,
player,201109120mia,nwe,EdelJu00,fumbles_lost,,,,,,
player,201109120mia,nwe,FletDa00,pass_cmp,0,,,,,
player,201109120mia,nwe,FletDa00,pass_att,0,,,,,
player,201109120mia,nwe,FletDa00,pass_yds,0,,,,,
player,201109120mia,nwe,FletDa00,pass_td,0,,,,,
player,201109120mia,nwe,FletDa00,pass_int,0,,,,,
player,201109120mia,nwe,FletDa00,pass_sacked,0,,,,,
player,201109120mia,nwe,FletDa00,pass_sacked_yds,0,,,,,
player,201109120mia,nwe,FletDa00,pass_long,0,,,,,
player,201109120mia,nwe,FletDa00,pass_rating,,,,,,
player,201109120mia,nwe,FletDa00,rush_att,0,,,,,
player,201109120mia,nwe,FletDa00,rush_yds,0,,,,,
player,201109120mia,nwe,FletDa00,rush_td,0,,,,,
player,201109120mia,nwe,FletDa00,rush_long,0,,,,,
player,201109120mia,nwe,FletDa00,targets,1,,,,,
player,201109120mia,nwe,FletDa00,rec,0,,,,,
player,201109120mia,nwe,FletDa00,rec_yds,0,,,,,
player,201109120mia,nwe,FletDa00,rec_td,0,,,,,
player,201109120mia,nwe,FletDa00,rec_long,0,,,,,
player,201109120mia,nwe,FletDa00,fumbles,0,,,,,
player,201109120mia,nwe,FletDa00,fumbles_lost,,,,,,
player,201109120mia,mia,HennCh01,pass_cmp,30,,,,,
player,201109120mia,mia,HennCh01,pass_att,49,,,,,
player,201109120mia,mia,HennCh01,pass_yds,416,,,,,
player,201109120mia,mia,HennCh01,pass_td,2,,,,,
player,201109120mia,mia,HennCh01,pass_int,1,,,,,
player,201109120mia,mia,HennCh01,pass_sacked,4,,,,,
player,201109120mia,mia,HennCh01,pass_sacked_yds,26,,,,,
player,201109120mia,mia,HennCh01,pass_long,31,,,,,
player,201109120mia,mia,HennCh01,pass_rating,93.6,,,,,
player,201109120mia,mia,HennCh01,rush_att,7,,,,,
player,201109120mia,mia,HennCh01,rush_yds,59,,,,,
player,201109120mia,mia,HennCh01,rush_td,1,,,,,
player,201109120mia,mia,HennCh01,rush_long,19,,,,,
player,201109120mia,mia,HennCh01,targets,0,,,,,
player,201109120mia,mia,HennCh01,rec,0,,,,,
player,201109120mia,mia,HennCh01,rec_yds,0,,,,,
player,201109120mia,mia,HennCh01,rec_td,0,,,,,
player,201109120mia,mia,HennCh01,rec_long,0,,,,,
player,201109120mia,mia,HennCh01,fumbles,1,,,,,
player,201109120mia,mia,HennCh01,fumbles_lost,0,,,,,
player,201109120mia,mia,BushRe00,pass_cmp,0,,,,,
player,201109120mia,mia,BushRe00,pass_att,0,,,,,
player,201109120mia,mia,BushRe00,pass_yds,0,,,,,
player,201109120mia,mia,BushRe00,pass_td,0,,,,,
player,201109120mia,mia,BushRe00,pass_int,0,,,,,
player,201109120mia,mia,BushRe00,pass_sacked,0,,,,,
player,201109120mia,mia,BushRe00,pass_sacked_yds,0,,,,,
player,201109120mia,mia,BushRe00,pass_long,0,,,,,
player,201109120mia,mia,BushRe00,pass_rating,,,,,,
player,201109120mia,mia,BushRe00,rush_att,11,,,,,
player,201109120mia,mia,BushRe00,rush_yds,38,,,,,
player,201109120mia,mia,BushRe00,rush_td,0,,,,,
player,201109120mia,mia,BushRe00,rush_long,13,,,,,
player,201109120mia,mia,BushRe00,targets,10,,,,,
player,201109120mia,mia,BushRe00,rec,9,,,,,
player,201109120mia,mia,BushRe00,rec_yds,56,,,,,
player,201109120mia,mia,BushRe00,rec_td,1,,,,,
player,201109120mia,mia,BushRe00,rec_long,16,,,,,
player,201109120mia,mia,BushRe00,fumbles,0,,,,,
player,201109120mia,mia,BushRe00,fumbles_lost,,,,,,
player,201109120mia,mia,HillLe00,pass_cmp,0,,,,,
player,201109120mia,mia,HillLe00,pass_att,0,,,,,
player,201109120mia,mia,HillLe00,pass_yds,0,,,,,
player,201109120mia,mia,HillLe00,pass_td,0,,,,,
player,201109120mia,mia,HillLe00,pass_int,0,,,,,
player,201109120mia,mia,HillLe00,pass_sacked,0,,,,,
player,201109120mia,mia,HillLe00,pass_sacked_yds,0,,,,,
player,201109120mia,mia,HillLe00,pass_long,0,,,,,
player,201109120mia,mia,HillLe00,pass_rating,,,,,,
player,201109120mia,mia,HillLe00,rush_att,2,,,,,
player,201109120mia,mia,HillLe00,rush_yds,1,,,,,
player,201109120mia,mia,HillLe00,rush_td,0,,,,,
player,201109120mia,mia,HillLe00,rush_long,2,,,,,
player,201109120mia,mia,HillLe00,targets,0,,,,,
player,201109120mia,mia,HillLe00,rec,0,,,,,
player,201109120mia,mia,HillLe00,rec_yds,0,,,,,
player,201109120mia,mia,HillLe00,rec_td,0,,,,,
player,201109120mia,mia,HillLe00,rec_long,0,,,,,
player,201109120mia,mia,HillLe00,fumbles,0,,,,,
player,201109120mia,mia,HillLe00,fumbles_lost,,,,,,
player,201109120mia,mia,MarsBr00,pass_cmp,0,,,,,
player,201109120mia,mia,MarsBr00,pass_att,0,,,,,
player,201109120mia,mia,MarsBr00,pass_yds,0,,,,,
player,201109120mia,mia,MarsBr00,pass_td,0,,,,,
player,201109120mia,mia,MarsBr00,pass_int,0,,,,,
player,201109120mia,mia,MarsBr00,pass_sacked,0,,,,,
player,201109120mia,mia,MarsBr00,pass_sacked_yds,0,,,,,
player,201109120mia,mia,MarsBr00,pass_long,0,,,,,
player,201109120mia,mia,MarsBr00,pass_rating,,,,,,
player,201109120mia,mia,MarsBr00,rush_att,0,,,,,
player,201109120mia,mia,MarsBr00,rush_yds,0,,,,,
player,201109120mia,mia,MarsBr00,rush_td,0,,,,,
player,201109120mia,mia,MarsBr00,rush_long,0,,,,,
player,201109120mia,mia,MarsBr00,targets,13,,,,,
player,201109120mia,mia,MarsBr00,rec,7,,,,,
player,201109120mia,mia,MarsBr00,rec_yds,139,,,,,
player,201109120mia,mia,MarsBr00,rec_td,0,,,,,
player,201109120mia,mia,MarsBr00,rec_long,31,,,,,
player,201109120mia,mia,MarsBr00,fumbles,0,,,,,
player,201109120mia,mia,MarsBr00,fumbles_lost,,,,,,
player,201109120mia,mia,BessDa00,pass_cmp,0,,,,,
player,201109120mia,mia,BessDa00,pass_att,0,,,,,
player,201109120mia,mia,BessDa00,pass_yds,0,,,,,
player,201109120mia,mia,BessDa00,pass_td,0,,,,,
player,201109120mia,mia,BessDa00,pass_int,0,,,,,
player,201109120mia,mia,BessDa00,pass_sacked,0,,,,,
player,201109120mia,mia,BessDa00,pass_sacked_yds,0,,,,,
player,201109120mia,mia,BessDa00,pass_long,0,,,,,
player,201109120mia,mia,BessDa00,pass_rating,,,,,,
player,201109120mia,mia,BessDa00,rush_att,0,,,,,
player,201109120mia,mia,BessDa00,rush_yds,0,,,,,
player,201109120mia,mia,BessDa00,rush_td,0,,,,,
player,201109120mia,mia,BessDa00,rush_long,0,,,,,
player,201109120mia,mia,BessDa00,targets,8,,,,,
player,201109120mia,mia,BessDa00,rec,5,,,,,
player,201109120mia,mia,BessDa00,rec_yds,92,,,,,
player,201109120mia,mia,BessDa00,rec_td,0,,,,,
player,201109120mia,mia,BessDa00,rec_long,26,,,,,
player,201109120mia,mia,BessDa00,fumbles,0,,,,,
player,201109120mia,mia,BessDa00,fumbles_lost,,,,,,
player,201109120mia,mia,FasaAn00,pass_cmp,0,,,,,
player,201109120mia,mia,FasaAn00,pass_att,0,,,,,
player,201109120mia,mia,FasaAn00,pass_yds,0,,,,,
player,201109120mia,mia,FasaAn00,pass_td,0,,,,,
player,201109120mia,mia,FasaAn00,pass_int,0,,,,,
player,201109120mia,mia,FasaAn00,pass_sacked,0,,,,,
player,201109120mia,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201109120mia,mia,FasaAn00,pass_long,0,,,,,
player,201109120mia,mia,FasaAn00,pass_rating,,,,,,
player,201109120mia,mia,FasaAn00,rush_att,0,,,,,
player,201109120mia,mia,FasaAn00,rush_yds,0,,,,,
player,201109120mia,mia,FasaAn00,rush_td,0,,,,,
player,201109120mia,mia,FasaAn00,rush_long,0,,,,,
player,201109120mia,mia,FasaAn00,targets,6,,,,,
player,201109120mia,mia,FasaAn00,rec,5,,,,,
player,201109120mia,mia,FasaAn00,rec_yds,82,,,,,
player,201109120mia,mia,FasaAn00,rec_td,0,,,,,
player,201109120mia,mia,FasaAn00,rec_long,25,,,,,
player,201109120mia,mia,FasaAn00,fumbles,0,,,,,
player,201109120mia,mia,FasaAn00,fumbles_lost,,,,,,
player,201109120mia,mia,HartBr00,pass_cmp,0,,,,,
player,201109120mia,mia,HartBr00,pass_att,0,,,,,
player,201109120mia,mia,HartBr00,pass_yds,0,,,,,
player,201109120mia,mia,HartBr00,pass_td,0,,,,,
player,201109120mia,mia,HartBr00,pass_int,0,,,,,
player,201109120mia,mia,HartBr00,pass_sacked,0,,,,,
player,201109120mia,mia,HartBr00,pass_sacked_yds,0,,,,,
player,201109120mia,mia,HartBr00,pass_long,0,,,,,
player,201109120mia,mia,HartBr00,pass_rating,,,,,,
player,201109120mia,mia,HartBr00,rush_att,0,,,,,
player,201109120mia,mia,HartBr00,rush_yds,0,,,,,
player,201109120mia,mia,HartBr00,rush_td,0,,,,,
player,201109120mia,mia,HartBr00,rush_long,0,,,,,
player,201109120mia,mia,HartBr00,targets,7,,,,,
player,201109120mia,mia,HartBr00,rec,4,,,,,
player,201109120mia,mia,HartBr00,rec_yds,47,,,,,
player,201109120mia,mia,HartBr00,rec_td,1,,,,,
player,201109120mia,mia,HartBr00,rec_long,16,,,,,
player,201109120mia,mia,HartBr00,fumbles,0,,,,,
player,201109120mia,mia,HartBr00,fumbles_lost,,,,,,
player,201109120mia,nwe,ArriKy00,def_int,1,,,,,
player,201109120mia,nwe,ArriKy00,def_int_yds,5,,,,,
player,201109120mia,nwe,ArriKy00,def_int_td,0,,,,,
player,201109120mia,nwe,ArriKy00,def_int_long,5,,,,,
player,201109120mia,nwe,ArriKy00,pass_defended,1,,,,,
player,201109120mia,nwe,ArriKy00,sacks,0.0,,,,,
player,201109120mia,nwe,ArriKy00,tackles_combined,2,,,,,
player,201109120mia,nwe,ArriKy00,tackles_solo,2,,,,,
player,201109120mia,nwe,ArriKy00,tackles_assists,0,,,,,
player,201109120mia,nwe,ArriKy00,tackles_loss,0,,,,,
player,201109120mia,nwe,ArriKy00,qb_hits,0,,,,,
player,201109120mia,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201109120mia,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201109120mia,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201109120mia,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201109120mia,nwe,ChunPa99,def_int,0,,,,,
player,201109120mia,nwe,ChunPa99,def_int_yds,0,,,,,
player,201109120mia,nwe,ChunPa99,def_int_td,0,,,,,
player,201109120mia,nwe,ChunPa99,def_int_long,0,,,,,
player,201109120mia,nwe,ChunPa99,pass_defended,1,,,,,
player,201109120mia,nwe,ChunPa99,sacks,1.0,,,,,
player,201109120mia,nwe,ChunPa99,tackles_combined,9,,,,,
player,201109120mia,nwe,ChunPa99,tackles_solo,9,,,,,
player,201109120mia,nwe,ChunPa99,tackles_assists,0,,,,,
player,201109120mia,nwe,ChunPa99,tackles_loss,1,,,,,
player,201109120mia,nwe,ChunPa99,qb_hits,1,,,,,
player,201109120mia,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201109120mia,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201109120mia,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201109120mia,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201109120mia,nwe,AndeMa21,def_int,0,,,,,
player,201109120mia,nwe,AndeMa21,def_int_yds,0,,,,,
player,201109120mia,nwe,AndeMa21,def_int_td,0,,,,,
player,201109120mia,nwe,AndeMa21,def_int_long,0,,,,,
player,201109120mia,nwe,AndeMa21,pass_defended,0,,,,,
player,201109120mia,nwe,AndeMa21,sacks,1.0,,,,,
player,201109120mia,nwe,AndeMa21,tackles_combined,1,,,,,
player,201109120mia,nwe,AndeMa21,tackles_solo,1,,,,,
player,201109120mia,nwe,AndeMa21,tackles_assists,0,,,,,
player,201109120mia,nwe,AndeMa21,tackles_loss,1,,,,,
player,201109120mia,nwe,AndeMa21,qb_hits,1,,,,,
player,201109120mia,nwe,AndeMa21,fumbles_rec,0,,,,,
player,201109120mia,nwe,AndeMa21,fumbles_rec_yds,0,,,,,
player,201109120mia,nwe,AndeMa21,fumbles_rec_td,0,,,,,
player,201109120mia,nwe,AndeMa21,fumbles_forced,0,,,,,
player,201109120mia,nwe,CartAn20,def_int,0,,,,,
player,201109120mia,nwe,CartAn20,def_int_yds,0,,,,,
player,201109120mia,nwe,CartAn20,def_int_td,0,,,,,
player,201109120mia,nwe,CartAn20,def_int_long,0,,,,,
player,201109120mia,nwe,CartAn20,pass_defended,0,,,,,
player,201109120mia,nwe,CartAn20,sacks,0.5,,,,,
player,201109120mia,nwe,CartAn20,tackles_combined,2,,,,,
player,201109120mia,nwe,CartAn20,tackles_solo,1,,,,,
player,201109120mia,nwe,CartAn20,tackles_assists,1,,,,,
player,201109120mia,nwe,CartAn20,tackles_loss,1,,,,,
player,201109120mia,nwe,CartAn20,qb_hits,2,,,,,
player,201109120mia,nwe,CartAn20,fumbles_rec,0,,,,,
player,201109120mia,nwe,CartAn20,fumbles_rec_yds,0,,,,,
player,201109120mia,nwe,CartAn20,fumbles_rec_td,0,,,,,
player,201109120mia,nwe,CartAn20,fumbles_forced,0,,,,,
player,201109120mia,nwe,PryoMy99,def_int,0,,,,,
player,201109120mia,nwe,PryoMy99,def_int_yds,0,,,,,
player,201109120mia,nwe,PryoMy99,def_int_td,0,,,,,
player,201109120mia,nwe,PryoMy99,def_int_long,0,,,,,
player,201109120mia,nwe,PryoMy99,pass_defended,0,,,,,
player,201109120mia,nwe,PryoMy99,sacks,0.5,,,,,
