game,2011,10,20111113,201111130mia,was,"Washington Redskins",9,mia,"Miami Dolphins",20
player,201111130mia,was,AustTe00,rush_yds,0,,,,,
player,201111130mia,was,AustTe00,rush_td,0,,,,,
player,201111130mia,was,AustTe00,rush_long,0,,,,,
player,201111130mia,was,AustTe00,targets,1,,,,,
player,201111130mia,was,AustTe00,rec,0,,,,,
player,201111130mia,was,AustTe00,rec_yds,0,,,,,
player,201111130mia,was,AustTe00,rec_td,0,,,,,
player,201111130mia,was,AustTe00,rec_long,0,,,,,
player,201111130mia,was,AustTe00,fumbles,0,,,,,
player,201111130mia,was,AustTe00,fumbles_lost,,,,,,
player,201111130mia,was,YounDa01,pass_cmp,0,,,,,
player,201111130mia,was,YounDa01,pass_att,0,,,,,
player,201111130mia,was,YounDa01,pass_yds,0,,,,,
player,201111130mia,was,YounDa01,pass_td,0,,,,,
player,201111130mia,was,YounDa01,pass_int,0,,,,,
player,201111130mia,was,YounDa01,pass_sacked,0,,,,,
player,201111130mia,was,YounDa01,pass_sacked_yds,0,,,,,
player,201111130mia,was,YounDa01,pass_long,0,,,,,
player,201111130mia,was,YounDa01,pass_rating,,,,,,
player,201111130mia,was,YounDa01,rush_att,0,,,,,
player,201111130mia,was,YounDa01,rush_yds,0,,,,,
player,201111130mia,was,YounDa01,rush_td,0,,,,,
player,201111130mia,was,YounDa01,rush_long,0,,,,,
player,201111130mia,was,YounDa01,targets,1,,,,,
player,201111130mia,was,YounDa01,rec,1,,,,,
player,201111130mia,was,YounDa01,rec_yds,-3,,,,,
player,201111130mia,was,YounDa01,rec_td,0,,,,,
player,201111130mia,was,YounDa01,rec_long,-3,,,,,
player,201111130mia,was,YounDa01,fumbles,0,,,,,
player,201111130mia,was,YounDa01,fumbles_lost,,,,,,
player,201111130mia,mia,MoorMa01,pass_cmp,20,,,,,
player,201111130mia,mia,MoorMa01,pass_att,29,,,,,
player,201111130mia,mia,MoorMa01,pass_yds,209,,,,,
player,201111130mia,mia,MoorMa01,pass_td,0,,,,,
player,201111130mia,mia,MoorMa01,pass_int,1,,,,,
player,201111130mia,mia,MoorMa01,pass_sacked,2,,,,,
player,201111130mia,mia,MoorMa01,pass_sacked_yds,9,,,,,
player,201111130mia,mia,MoorMa01,pass_long,28,,,,,
player,201111130mia,mia,MoorMa01,pass_rating,75.2,,,,,
player,201111130mia,mia,MoorMa01,rush_att,2,,,,,
player,201111130mia,mia,MoorMa01,rush_yds,14,,,,,
player,201111130mia,mia,MoorMa01,rush_td,0,,,,,
player,201111130mia,mia,MoorMa01,rush_long,9,,,,,
player,201111130mia,mia,MoorMa01,targets,0,,,,,
player,201111130mia,mia,MoorMa01,rec,0,,,,,
player,201111130mia,mia,MoorMa01,rec_yds,0,,,,,
player,201111130mia,mia,MoorMa01,rec_td,0,,,,,
player,201111130mia,mia,MoorMa01,rec_long,0,,,,,
player,201111130mia,mia,MoorMa01,fumbles,2,,,,,
player,201111130mia,mia,MoorMa01,fumbles_lost,,,,,,
player,201111130mia,mia,BushRe00,pass_cmp,0,,,,,
player,201111130mia,mia,BushRe00,pass_att,0,,,,,
player,201111130mia,mia,BushRe00,pass_yds,0,,,,,
player,201111130mia,mia,BushRe00,pass_td,0,,,,,
player,201111130mia,mia,BushRe00,pass_int,0,,,,,
player,201111130mia,mia,BushRe00,pass_sacked,0,,,,,
player,201111130mia,mia,BushRe00,pass_sacked_yds,0,,,,,
player,201111130mia,mia,BushRe00,pass_long,0,,,,,
player,201111130mia,mia,BushRe00,pass_rating,,,,,,
player,201111130mia,mia,BushRe00,rush_att,14,,,,,
player,201111130mia,mia,BushRe00,rush_yds,47,,,,,
player,201111130mia,mia,BushRe00,rush_td,2,,,,,
player,201111130mia,mia,BushRe00,rush_long,18,,,,,
player,201111130mia,mia,BushRe00,targets,5,,,,,
player,201111130mia,mia,BushRe00,rec,4,,,,,
player,201111130mia,mia,BushRe00,rec_yds,4,,,,,
player,201111130mia,mia,BushRe00,rec_td,0,,,,,
player,201111130mia,mia,BushRe00,rec_long,6,,,,,
player,201111130mia,mia,BushRe00,fumbles,0,,,,,
player,201111130mia,mia,BushRe00,fumbles_lost,,,,,,
player,201111130mia,mia,ThomDa03,pass_cmp,0,,,,,
player,201111130mia,mia,ThomDa03,pass_att,0,,,,,
player,201111130mia,mia,ThomDa03,pass_yds,0,,,,,
player,201111130mia,mia,ThomDa03,pass_td,0,,,,,
player,201111130mia,mia,ThomDa03,pass_int,0,,,,,
player,201111130mia,mia,ThomDa03,pass_sacked,0,,,,,
player,201111130mia,mia,ThomDa03,pass_sacked_yds,0,,,,,
player,201111130mia,mia,ThomDa03,pass_long,0,,,,,
player,201111130mia,mia,ThomDa03,pass_rating,,,,,,
player,201111130mia,mia,ThomDa03,rush_att,17,,,,,
player,201111130mia,mia,ThomDa03,rush_yds,42,,,,,
player,201111130mia,mia,ThomDa03,rush_td,0,,,,,
player,201111130mia,mia,ThomDa03,rush_long,7,,,,,
player,201111130mia,mia,ThomDa03,targets,0,,,,,
player,201111130mia,mia,ThomDa03,rec,0,,,,,
player,201111130mia,mia,ThomDa03,rec_yds,0,,,,,
player,201111130mia,mia,ThomDa03,rec_td,0,,,,,
player,201111130mia,mia,ThomDa03,rec_long,0,,,,,
player,201111130mia,mia,ThomDa03,fumbles,0,,,,,
player,201111130mia,mia,ThomDa03,fumbles_lost,,,,,,
player,201111130mia,mia,MarsBr00,pass_cmp,0,,,,,
player,201111130mia,mia,MarsBr00,pass_att,0,,,,,
player,201111130mia,mia,MarsBr00,pass_yds,0,,,,,
player,201111130mia,mia,MarsBr00,pass_td,0,,,,,
player,201111130mia,mia,MarsBr00,pass_int,0,,,,,
player,201111130mia,mia,MarsBr00,pass_sacked,0,,,,,
player,201111130mia,mia,MarsBr00,pass_sacked_yds,0,,,,,
player,201111130mia,mia,MarsBr00,pass_long,0,,,,,
player,201111130mia,mia,MarsBr00,pass_rating,,,,,,
player,201111130mia,mia,MarsBr00,rush_att,0,,,,,
player,201111130mia,mia,MarsBr00,rush_yds,0,,,,,
player,201111130mia,mia,MarsBr00,rush_td,0,,,,,
player,201111130mia,mia,MarsBr00,rush_long,0,,,,,
player,201111130mia,mia,MarsBr00,targets,9,,,,,
player,201111130mia,mia,MarsBr00,rec,7,,,,,
player,201111130mia,mia,MarsBr00,rec_yds,98,,,,,
player,201111130mia,mia,MarsBr00,rec_td,0,,,,,
player,201111130mia,mia,MarsBr00,rec_long,26,,,,,
player,201111130mia,mia,MarsBr00,fumbles,0,,,,,
player,201111130mia,mia,MarsBr00,fumbles_lost,,,,,,
player,201111130mia,mia,FasaAn00,pass_cmp,0,,,,,
player,201111130mia,mia,FasaAn00,pass_att,0,,,,,
player,201111130mia,mia,FasaAn00,pass_yds,0,,,,,
player,201111130mia,mia,FasaAn00,pass_td,0,,,,,
player,201111130mia,mia,FasaAn00,pass_int,0,,,,,
player,201111130mia,mia,FasaAn00,pass_sacked,0,,,,,
player,201111130mia,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201111130mia,mia,FasaAn00,pass_long,0,,,,,
player,201111130mia,mia,FasaAn00,pass_rating,,,,,,
player,201111130mia,mia,FasaAn00,rush_att,0,,,,,
player,201111130mia,mia,FasaAn00,rush_yds,0,,,,,
player,201111130mia,mia,FasaAn00,rush_td,0,,,,,
player,201111130mia,mia,FasaAn00,rush_long,0,,,,,
player,201111130mia,mia,FasaAn00,targets,4,,,,,
player,201111130mia,mia,FasaAn00,rec,3,,,,,
player,201111130mia,mia,FasaAn00,rec_yds,60,,,,,
player,201111130mia,mia,FasaAn00,rec_td,0,,,,,
player,201111130mia,mia,FasaAn00,rec_long,28,,,,,
player,201111130mia,mia,FasaAn00,fumbles,0,,,,,
player,201111130mia,mia,FasaAn00,fumbles_lost,,,,,,
player,201111130mia,mia,BessDa00,pass_cmp,0,,,,,
player,201111130mia,mia,BessDa00,pass_att,0,,,,,
player,201111130mia,mia,BessDa00,pass_yds,0,,,,,
player,201111130mia,mia,BessDa00,pass_td,0,,,,,
player,201111130mia,mia,BessDa00,pass_int,0,,,,,
player,201111130mia,mia,BessDa00,pass_sacked,0,,,,,
player,201111130mia,mia,BessDa00,pass_sacked_yds,0,,,,,
player,201111130mia,mia,BessDa00,pass_long,0,,,,,
player,201111130mia,mia,BessDa00,pass_rating,,,,,,
player,201111130mia,mia,BessDa00,rush_att,0,,,,,
player,201111130mia,mia,BessDa00,rush_yds,0,,,,,
player,201111130mia,mia,BessDa00,rush_td,0,,,,,
player,201111130mia,mia,BessDa00,rush_long,0,,,,,
player,201111130mia,mia,BessDa00,targets,6,,,,,
player,201111130mia,mia,BessDa00,rec,4,,,,,
player,201111130mia,mia,BessDa00,rec_yds,37,,,,,
player,201111130mia,mia,BessDa00,rec_td,0,,,,,
player,201111130mia,mia,BessDa00,rec_long,23,,,,,
player,201111130mia,mia,BessDa00,fumbles,1,,,,,
player,201111130mia,mia,BessDa00,fumbles_lost,0,,,,,
player,201111130mia,mia,HartBr00,pass_cmp,0,,,,,
player,201111130mia,mia,HartBr00,pass_att,0,,,,,
player,201111130mia,mia,HartBr00,pass_yds,0,,,,,
player,201111130mia,mia,HartBr00,pass_td,0,,,,,
player,201111130mia,mia,HartBr00,pass_int,0,,,,,
player,201111130mia,mia,HartBr00,pass_sacked,0,,,,,
player,201111130mia,mia,HartBr00,pass_sacked_yds,0,,,,,
player,201111130mia,mia,HartBr00,pass_long,0,,,,,
player,201111130mia,mia,HartBr00,pass_rating,,,,,,
player,201111130mia,mia,HartBr00,rush_att,0,,,,,
player,201111130mia,mia,HartBr00,rush_yds,0,,,,,
player,201111130mia,mia,HartBr00,rush_td,0,,,,,
player,201111130mia,mia,HartBr00,rush_long,0,,,,,
player,201111130mia,mia,HartBr00,targets,3,,,,,
player,201111130mia,mia,HartBr00,rec,1,,,,,
player,201111130mia,mia,HartBr00,rec_yds,6,,,,,
player,201111130mia,mia,HartBr00,rec_td,0,,,,,
player,201111130mia,mia,HartBr00,rec_long,6,,,,,
player,201111130mia,mia,HartBr00,fumbles,0,,,,,
player,201111130mia,mia,HartBr00,fumbles_lost,,,,,,
player,201111130mia,mia,ClayCh00,pass_cmp,0,,,,,
player,201111130mia,mia,ClayCh00,pass_att,0,,,,,
player,201111130mia,mia,ClayCh00,pass_yds,0,,,,,
player,201111130mia,mia,ClayCh00,pass_td,0,,,,,
player,201111130mia,mia,ClayCh00,pass_int,0,,,,,
player,201111130mia,mia,ClayCh00,pass_sacked,0,,,,,
player,201111130mia,mia,ClayCh00,pass_sacked_yds,0,,,,,
player,201111130mia,mia,ClayCh00,pass_long,0,,,,,
player,201111130mia,mia,ClayCh00,pass_rating,,,,,,
player,201111130mia,mia,ClayCh00,rush_att,0,,,,,
player,201111130mia,mia,ClayCh00,rush_yds,0,,,,,
player,201111130mia,mia,ClayCh00,rush_td,0,,,,,
player,201111130mia,mia,ClayCh00,rush_long,0,,,,,
player,201111130mia,mia,ClayCh00,targets,2,,,,,
player,201111130mia,mia,ClayCh00,rec,1,,,,,
player,201111130mia,mia,ClayCh00,rec_yds,4,,,,,
player,201111130mia,mia,ClayCh00,rec_td,0,,,,,
player,201111130mia,mia,ClayCh00,rec_long,4,,,,,
player,201111130mia,mia,ClayCh00,fumbles,0,,,,,
player,201111130mia,mia,ClayCh00,fumbles_lost,,,,,,
player,201111130mia,was,BarnKe99,def_int,1,,,,,
player,201111130mia,was,BarnKe99,def_int_yds,30,,,,,
player,201111130mia,was,BarnKe99,def_int_td,0,,,,,
player,201111130mia,was,BarnKe99,def_int_long,30,,,,,
player,201111130mia,was,BarnKe99,pass_defended,1,,,,,
player,201111130mia,was,BarnKe99,sacks,0.0,,,,,
player,201111130mia,was,BarnKe99,tackles_combined,4,,,,,
player,201111130mia,was,BarnKe99,tackles_solo,4,,,,,
player,201111130mia,was,BarnKe99,tackles_assists,0,,,,,
player,201111130mia,was,BarnKe99,tackles_loss,1,,,,,
player,201111130mia,was,BarnKe99,qb_hits,0,,,,,
player,201111130mia,was,BarnKe99,fumbles_rec,0,,,,,
player,201111130mia,was,BarnKe99,fumbles_rec_yds,0,,,,,
player,201111130mia,was,BarnKe99,fumbles_rec_td,0,,,,,
player,201111130mia,was,BarnKe99,fumbles_forced,0,,,,,
player,201111130mia,was,KerrRy00,def_int,0,,,,,
player,201111130mia,was,KerrRy00,def_int_yds,0,,,,,
player,201111130mia,was,KerrRy00,def_int_td,0,,,,,
player,201111130mia,was,KerrRy00,def_int_long,0,,,,,
player,201111130mia,was,KerrRy00,pass_defended,0,,,,,
player,201111130mia,was,KerrRy00,sacks,2.0,,,,,
player,201111130mia,was,KerrRy00,tackles_combined,6,,,,,
player,201111130mia,was,KerrRy00,tackles_solo,5,,,,,
player,201111130mia,was,KerrRy00,tackles_assists,1,,,,,
player,201111130mia,was,KerrRy00,tackles_loss,0,,,,,
player,201111130mia,was,KerrRy00,qb_hits,0,,,,,
player,201111130mia,was,KerrRy00,fumbles_rec,0,,,,,
player,201111130mia,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201111130mia,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201111130mia,was,KerrRy00,fumbles_forced,2,,,,,
player,201111130mia,was,DougRe20,def_int,0,,,,,
player,201111130mia,was,DougRe20,def_int_yds,0,,,,,
player,201111130mia,was,DougRe20,def_int_td,0,,,,,
player,201111130mia,was,DougRe20,def_int_long,0,,,,,
player,201111130mia,was,DougRe20,pass_defended,0,,,,,
player,201111130mia,was,DougRe20,sacks,0.0,,,,,
player,201111130mia,was,DougRe20,tackles_combined,9,,,,,
player,201111130mia,was,DougRe20,tackles_solo,9,,,,,
player,201111130mia,was,DougRe20,tackles_assists,0,,,,,
player,201111130mia,was,DougRe20,tackles_loss,0,,,,,
player,201111130mia,was,DougRe20,qb_hits,0,,,,,
player,201111130mia,was,DougRe20,fumbles_rec,0,,,,,
player,201111130mia,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201111130mia,was,DougRe20,fumbles_rec_td,0,,,,,
player,201111130mia,was,DougRe20,fumbles_forced,0,,,,,
player,201111130mia,was,RilePe00,def_int,0,,,,,
player,201111130mia,was,RilePe00,def_int_yds,0,,,,,
player,201111130mia,was,RilePe00,def_int_td,0,,,,,
player,201111130mia,was,RilePe00,def_int_long,0,,,,,
player,201111130mia,was,RilePe00,pass_defended,0,,,,,
player,201111130mia,was,RilePe00,sacks,0.0,,,,,
player,201111130mia,was,RilePe00,tackles_combined,9,,,,,
player,201111130mia,was,RilePe00,tackles_solo,7,,,,,
player,201111130mia,was,RilePe00,tackles_assists,2,,,,,
player,201111130mia,was,RilePe00,tackles_loss,4,,,,,
player,201111130mia,was,RilePe00,qb_hits,1,,,,,
player,201111130mia,was,RilePe00,fumbles_rec,0,,,,,
player,201111130mia,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201111130mia,was,RilePe00,fumbles_rec_td,0,,,,,
player,201111130mia,was,RilePe00,fumbles_forced,0,,,,,
player,201111130mia,was,FletLo20,def_int,0,,,,,
player,201111130mia,was,FletLo20,def_int_yds,0,,,,,
player,201111130mia,was,FletLo20,def_int_td,0,,,,,
player,201111130mia,was,FletLo20,def_int_long,0,,,,,
player,201111130mia,was,FletLo20,pass_defended,0,,,,,
player,201111130mia,was,FletLo20,sacks,0.0,,,,,
player,201111130mia,was,FletLo20,tackles_combined,8,,,,,
player,201111130mia,was,FletLo20,tackles_solo,7,,,,,
player,201111130mia,was,FletLo20,tackles_assists,1,,,,,
player,201111130mia,was,FletLo20,tackles_loss,1,,,,,
player,201111130mia,was,FletLo20,qb_hits,1,,,,,
player,201111130mia,was,FletLo20,fumbles_rec,0,,,,,
player,201111130mia,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201111130mia,was,FletLo20,fumbles_rec_td,0,,,,,
player,201111130mia,was,FletLo20,fumbles_forced,0,,,,,
player,201111130mia,was,LandLa99,def_int,0,,,,,
player,201111130mia,was,LandLa99,def_int_yds,0,,,,,
player,201111130mia,was,LandLa99,def_int_td,0,,,,,
player,201111130mia,was,LandLa99,def_int_long,0,,,,,
player,201111130mia,was,LandLa99,pass_defended,0,,,,,
player,201111130mia,was,LandLa99,sacks,0.0,,,,,
player,201111130mia,was,LandLa99,tackles_combined,7,,,,,
player,201111130mia,was,LandLa99,tackles_solo,7,,,,,
