game,2011,6,20111016,201110160nwe,dal,"Dallas Cowboys",16,nwe,"New England Patriots",20
player,201110160nwe,dal,LeexSe99,qb_hits,0,,,,,
player,201110160nwe,dal,LeexSe99,fumbles_rec,0,,,,,
player,201110160nwe,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,LeexSe99,fumbles_forced,0,,,,,
player,201110160nwe,dal,NewmTe20,def_int,1,,,,,
player,201110160nwe,dal,NewmTe20,def_int_yds,1,,,,,
player,201110160nwe,dal,NewmTe20,def_int_td,0,,,,,
player,201110160nwe,dal,NewmTe20,def_int_long,1,,,,,
player,201110160nwe,dal,NewmTe20,pass_defended,1,,,,,
player,201110160nwe,dal,NewmTe20,sacks,0.0,,,,,
player,201110160nwe,dal,NewmTe20,tackles_combined,5,,,,,
player,201110160nwe,dal,NewmTe20,tackles_solo,4,,,,,
player,201110160nwe,dal,NewmTe20,tackles_assists,1,,,,,
player,201110160nwe,dal,NewmTe20,tackles_loss,0,,,,,
player,201110160nwe,dal,NewmTe20,qb_hits,0,,,,,
player,201110160nwe,dal,NewmTe20,fumbles_rec,1,,,,,
player,201110160nwe,dal,NewmTe20,fumbles_rec_yds,7,,,,,
player,201110160nwe,dal,NewmTe20,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,NewmTe20,fumbles_forced,0,,,,,
player,201110160nwe,dal,WareDe99,def_int,0,,,,,
player,201110160nwe,dal,WareDe99,def_int_yds,0,,,,,
player,201110160nwe,dal,WareDe99,def_int_td,0,,,,,
player,201110160nwe,dal,WareDe99,def_int_long,0,,,,,
player,201110160nwe,dal,WareDe99,pass_defended,0,,,,,
player,201110160nwe,dal,WareDe99,sacks,2.0,,,,,
player,201110160nwe,dal,WareDe99,tackles_combined,5,,,,,
player,201110160nwe,dal,WareDe99,tackles_solo,4,,,,,
player,201110160nwe,dal,WareDe99,tackles_assists,1,,,,,
player,201110160nwe,dal,WareDe99,tackles_loss,3,,,,,
player,201110160nwe,dal,WareDe99,qb_hits,2,,,,,
player,201110160nwe,dal,WareDe99,fumbles_rec,0,,,,,
player,201110160nwe,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,WareDe99,fumbles_forced,0,,,,,
player,201110160nwe,dal,SpeaMa21,def_int,0,,,,,
player,201110160nwe,dal,SpeaMa21,def_int_yds,0,,,,,
player,201110160nwe,dal,SpeaMa21,def_int_td,0,,,,,
player,201110160nwe,dal,SpeaMa21,def_int_long,0,,,,,
player,201110160nwe,dal,SpeaMa21,pass_defended,0,,,,,
player,201110160nwe,dal,SpeaMa21,sacks,1.0,,,,,
player,201110160nwe,dal,SpeaMa21,tackles_combined,4,,,,,
player,201110160nwe,dal,SpeaMa21,tackles_solo,3,,,,,
player,201110160nwe,dal,SpeaMa21,tackles_assists,1,,,,,
player,201110160nwe,dal,SpeaMa21,tackles_loss,1,,,,,
player,201110160nwe,dal,SpeaMa21,qb_hits,1,,,,,
player,201110160nwe,dal,SpeaMa21,fumbles_rec,0,,,,,
player,201110160nwe,dal,SpeaMa21,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,SpeaMa21,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,SpeaMa21,fumbles_forced,0,,,,,
player,201110160nwe,dal,RatlJa20,def_int,0,,,,,
player,201110160nwe,dal,RatlJa20,def_int_yds,0,,,,,
player,201110160nwe,dal,RatlJa20,def_int_td,0,,,,,
player,201110160nwe,dal,RatlJa20,def_int_long,0,,,,,
player,201110160nwe,dal,RatlJa20,pass_defended,0,,,,,
player,201110160nwe,dal,RatlJa20,sacks,0.0,,,,,
player,201110160nwe,dal,RatlJa20,tackles_combined,9,,,,,
player,201110160nwe,dal,RatlJa20,tackles_solo,4,,,,,
player,201110160nwe,dal,RatlJa20,tackles_assists,5,,,,,
player,201110160nwe,dal,RatlJa20,tackles_loss,0,,,,,
player,201110160nwe,dal,RatlJa20,qb_hits,1,,,,,
player,201110160nwe,dal,RatlJa20,fumbles_rec,0,,,,,
player,201110160nwe,dal,RatlJa20,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,RatlJa20,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,RatlJa20,fumbles_forced,0,,,,,
player,201110160nwe,dal,SpenAn99,def_int,0,,,,,
player,201110160nwe,dal,SpenAn99,def_int_yds,0,,,,,
player,201110160nwe,dal,SpenAn99,def_int_td,0,,,,,
player,201110160nwe,dal,SpenAn99,def_int_long,0,,,,,
player,201110160nwe,dal,SpenAn99,pass_defended,0,,,,,
player,201110160nwe,dal,SpenAn99,sacks,0.0,,,,,
player,201110160nwe,dal,SpenAn99,tackles_combined,7,,,,,
player,201110160nwe,dal,SpenAn99,tackles_solo,2,,,,,
player,201110160nwe,dal,SpenAn99,tackles_assists,5,,,,,
player,201110160nwe,dal,SpenAn99,tackles_loss,0,,,,,
player,201110160nwe,dal,SpenAn99,qb_hits,2,,,,,
player,201110160nwe,dal,SpenAn99,fumbles_rec,0,,,,,
player,201110160nwe,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,SpenAn99,fumbles_forced,0,,,,,
player,201110160nwe,dal,ScanOr99,def_int,0,,,,,
player,201110160nwe,dal,ScanOr99,def_int_yds,0,,,,,
player,201110160nwe,dal,ScanOr99,def_int_td,0,,,,,
player,201110160nwe,dal,ScanOr99,def_int_long,0,,,,,
player,201110160nwe,dal,ScanOr99,pass_defended,1,,,,,
player,201110160nwe,dal,ScanOr99,sacks,0.0,,,,,
player,201110160nwe,dal,ScanOr99,tackles_combined,6,,,,,
player,201110160nwe,dal,ScanOr99,tackles_solo,5,,,,,
player,201110160nwe,dal,ScanOr99,tackles_assists,1,,,,,
player,201110160nwe,dal,ScanOr99,tackles_loss,0,,,,,
player,201110160nwe,dal,ScanOr99,qb_hits,0,,,,,
player,201110160nwe,dal,ScanOr99,fumbles_rec,0,,,,,
player,201110160nwe,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,ScanOr99,fumbles_forced,0,,,,,
player,201110160nwe,dal,ButlVi99,def_int,0,,,,,
player,201110160nwe,dal,ButlVi99,def_int_yds,0,,,,,
player,201110160nwe,dal,ButlVi99,def_int_td,0,,,,,
player,201110160nwe,dal,ButlVi99,def_int_long,0,,,,,
player,201110160nwe,dal,ButlVi99,pass_defended,0,,,,,
player,201110160nwe,dal,ButlVi99,sacks,0.0,,,,,
player,201110160nwe,dal,ButlVi99,tackles_combined,4,,,,,
player,201110160nwe,dal,ButlVi99,tackles_solo,3,,,,,
player,201110160nwe,dal,ButlVi99,tackles_assists,1,,,,,
player,201110160nwe,dal,ButlVi99,tackles_loss,1,,,,,
player,201110160nwe,dal,ButlVi99,qb_hits,1,,,,,
player,201110160nwe,dal,ButlVi99,fumbles_rec,0,,,,,
player,201110160nwe,dal,ButlVi99,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,ButlVi99,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,ButlVi99,fumbles_forced,0,,,,,
player,201110160nwe,dal,ElamAb20,def_int,0,,,,,
player,201110160nwe,dal,ElamAb20,def_int_yds,0,,,,,
player,201110160nwe,dal,ElamAb20,def_int_td,0,,,,,
player,201110160nwe,dal,ElamAb20,def_int_long,0,,,,,
player,201110160nwe,dal,ElamAb20,pass_defended,0,,,,,
player,201110160nwe,dal,ElamAb20,sacks,0.0,,,,,
player,201110160nwe,dal,ElamAb20,tackles_combined,4,,,,,
player,201110160nwe,dal,ElamAb20,tackles_solo,3,,,,,
player,201110160nwe,dal,ElamAb20,tackles_assists,1,,,,,
player,201110160nwe,dal,ElamAb20,tackles_loss,0,,,,,
player,201110160nwe,dal,ElamAb20,qb_hits,0,,,,,
player,201110160nwe,dal,ElamAb20,fumbles_rec,0,,,,,
player,201110160nwe,dal,ElamAb20,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,ElamAb20,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,ElamAb20,fumbles_forced,0,,,,,
player,201110160nwe,dal,SensGe20,def_int,0,,,,,
player,201110160nwe,dal,SensGe20,def_int_yds,0,,,,,
player,201110160nwe,dal,SensGe20,def_int_td,0,,,,,
player,201110160nwe,dal,SensGe20,def_int_long,0,,,,,
player,201110160nwe,dal,SensGe20,pass_defended,0,,,,,
player,201110160nwe,dal,SensGe20,sacks,0.0,,,,,
player,201110160nwe,dal,SensGe20,tackles_combined,4,,,,,
player,201110160nwe,dal,SensGe20,tackles_solo,4,,,,,
player,201110160nwe,dal,SensGe20,tackles_assists,0,,,,,
player,201110160nwe,dal,SensGe20,tackles_loss,0,,,,,
player,201110160nwe,dal,SensGe20,qb_hits,0,,,,,
player,201110160nwe,dal,SensGe20,fumbles_rec,1,,,,,
player,201110160nwe,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,SensGe20,fumbles_forced,0,,,,,
player,201110160nwe,dal,BrooKe00,def_int,0,,,,,
player,201110160nwe,dal,BrooKe00,def_int_yds,0,,,,,
player,201110160nwe,dal,BrooKe00,def_int_td,0,,,,,
player,201110160nwe,dal,BrooKe00,def_int_long,0,,,,,
player,201110160nwe,dal,BrooKe00,pass_defended,0,,,,,
player,201110160nwe,dal,BrooKe00,sacks,0.0,,,,,
player,201110160nwe,dal,BrooKe00,tackles_combined,3,,,,,
player,201110160nwe,dal,BrooKe00,tackles_solo,1,,,,,
player,201110160nwe,dal,BrooKe00,tackles_assists,2,,,,,
player,201110160nwe,dal,BrooKe00,tackles_loss,0,,,,,
player,201110160nwe,dal,BrooKe00,qb_hits,0,,,,,
player,201110160nwe,dal,BrooKe00,fumbles_rec,0,,,,,
player,201110160nwe,dal,BrooKe00,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,BrooKe00,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,BrooKe00,fumbles_forced,0,,,,,
player,201110160nwe,dal,JenkMi99,def_int,0,,,,,
player,201110160nwe,dal,JenkMi99,def_int_yds,0,,,,,
player,201110160nwe,dal,JenkMi99,def_int_td,0,,,,,
player,201110160nwe,dal,JenkMi99,def_int_long,0,,,,,
player,201110160nwe,dal,JenkMi99,pass_defended,0,,,,,
player,201110160nwe,dal,JenkMi99,sacks,0.0,,,,,
player,201110160nwe,dal,JenkMi99,tackles_combined,3,,,,,
player,201110160nwe,dal,JenkMi99,tackles_solo,3,,,,,
player,201110160nwe,dal,JenkMi99,tackles_assists,0,,,,,
player,201110160nwe,dal,JenkMi99,tackles_loss,0,,,,,
player,201110160nwe,dal,JenkMi99,qb_hits,0,,,,,
player,201110160nwe,dal,JenkMi99,fumbles_rec,0,,,,,
player,201110160nwe,dal,JenkMi99,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,JenkMi99,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,JenkMi99,fumbles_forced,0,,,,,
player,201110160nwe,dal,ChurBa99,def_int,0,,,,,
player,201110160nwe,dal,ChurBa99,def_int_yds,0,,,,,
player,201110160nwe,dal,ChurBa99,def_int_td,0,,,,,
player,201110160nwe,dal,ChurBa99,def_int_long,0,,,,,
player,201110160nwe,dal,ChurBa99,pass_defended,0,,,,,
player,201110160nwe,dal,ChurBa99,sacks,0.0,,,,,
player,201110160nwe,dal,ChurBa99,tackles_combined,2,,,,,
player,201110160nwe,dal,ChurBa99,tackles_solo,1,,,,,
player,201110160nwe,dal,ChurBa99,tackles_assists,1,,,,,
player,201110160nwe,dal,ChurBa99,tackles_loss,0,,,,,
player,201110160nwe,dal,ChurBa99,qb_hits,0,,,,,
player,201110160nwe,dal,ChurBa99,fumbles_rec,0,,,,,
player,201110160nwe,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,ChurBa99,fumbles_forced,0,,,,,
player,201110160nwe,dal,McCrDa00,def_int,0,,,,,
player,201110160nwe,dal,McCrDa00,def_int_yds,0,,,,,
player,201110160nwe,dal,McCrDa00,def_int_td,0,,,,,
player,201110160nwe,dal,McCrDa00,def_int_long,0,,,,,
player,201110160nwe,dal,McCrDa00,pass_defended,0,,,,,
player,201110160nwe,dal,McCrDa00,sacks,0.0,,,,,
player,201110160nwe,dal,McCrDa00,tackles_combined,2,,,,,
player,201110160nwe,dal,McCrDa00,tackles_solo,1,,,,,
player,201110160nwe,dal,McCrDa00,tackles_assists,1,,,,,
player,201110160nwe,dal,McCrDa00,tackles_loss,0,,,,,
player,201110160nwe,dal,McCrDa00,qb_hits,0,,,,,
player,201110160nwe,dal,McCrDa00,fumbles_rec,0,,,,,
player,201110160nwe,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,McCrDa00,fumbles_forced,0,,,,,
player,201110160nwe,dal,TannPh00,def_int,0,,,,,
player,201110160nwe,dal,TannPh00,def_int_yds,0,,,,,
player,201110160nwe,dal,TannPh00,def_int_td,0,,,,,
player,201110160nwe,dal,TannPh00,def_int_long,0,,,,,
player,201110160nwe,dal,TannPh00,pass_defended,0,,,,,
player,201110160nwe,dal,TannPh00,sacks,0.0,,,,,
player,201110160nwe,dal,TannPh00,tackles_combined,2,,,,,
player,201110160nwe,dal,TannPh00,tackles_solo,0,,,,,
player,201110160nwe,dal,TannPh00,tackles_assists,2,,,,,
player,201110160nwe,dal,TannPh00,tackles_loss,0,,,,,
player,201110160nwe,dal,TannPh00,qb_hits,0,,,,,
player,201110160nwe,dal,TannPh00,fumbles_rec,0,,,,,
player,201110160nwe,dal,TannPh00,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,TannPh00,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,TannPh00,fumbles_forced,0,,,,,
player,201110160nwe,dal,WalkFr20,def_int,0,,,,,
player,201110160nwe,dal,WalkFr20,def_int_yds,0,,,,,
player,201110160nwe,dal,WalkFr20,def_int_td,0,,,,,
player,201110160nwe,dal,WalkFr20,def_int_long,0,,,,,
player,201110160nwe,dal,WalkFr20,pass_defended,0,,,,,
player,201110160nwe,dal,WalkFr20,sacks,0.0,,,,,
player,201110160nwe,dal,WalkFr20,tackles_combined,2,,,,,
player,201110160nwe,dal,WalkFr20,tackles_solo,1,,,,,
player,201110160nwe,dal,WalkFr20,tackles_assists,1,,,,,
player,201110160nwe,dal,WalkFr20,tackles_loss,0,,,,,
player,201110160nwe,dal,WalkFr20,qb_hits,0,,,,,
player,201110160nwe,dal,WalkFr20,fumbles_rec,0,,,,,
player,201110160nwe,dal,WalkFr20,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,WalkFr20,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,WalkFr20,fumbles_forced,0,,,,,
player,201110160nwe,dal,AlbrAl00,def_int,0,,,,,
player,201110160nwe,dal,AlbrAl00,def_int_yds,0,,,,,
player,201110160nwe,dal,AlbrAl00,def_int_td,0,,,,,
player,201110160nwe,dal,AlbrAl00,def_int_long,0,,,,,
player,201110160nwe,dal,AlbrAl00,pass_defended,0,,,,,
player,201110160nwe,dal,AlbrAl00,sacks,0.0,,,,,
player,201110160nwe,dal,AlbrAl00,tackles_combined,1,,,,,
player,201110160nwe,dal,AlbrAl00,tackles_solo,1,,,,,
player,201110160nwe,dal,AlbrAl00,tackles_assists,0,,,,,
player,201110160nwe,dal,AlbrAl00,tackles_loss,0,,,,,
player,201110160nwe,dal,AlbrAl00,qb_hits,0,,,,,
player,201110160nwe,dal,AlbrAl00,fumbles_rec,0,,,,,
player,201110160nwe,dal,AlbrAl00,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,AlbrAl00,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,AlbrAl00,fumbles_forced,0,,,,,
player,201110160nwe,dal,BallAl99,def_int,0,,,,,
player,201110160nwe,dal,BallAl99,def_int_yds,0,,,,,
player,201110160nwe,dal,BallAl99,def_int_td,0,,,,,
player,201110160nwe,dal,BallAl99,def_int_long,0,,,,,
player,201110160nwe,dal,BallAl99,pass_defended,0,,,,,
player,201110160nwe,dal,BallAl99,sacks,0.0,,,,,
player,201110160nwe,dal,BallAl99,tackles_combined,1,,,,,
player,201110160nwe,dal,BallAl99,tackles_solo,0,,,,,
player,201110160nwe,dal,BallAl99,tackles_assists,1,,,,,
player,201110160nwe,dal,BallAl99,tackles_loss,0,,,,,
player,201110160nwe,dal,BallAl99,qb_hits,0,,,,,
player,201110160nwe,dal,BallAl99,fumbles_rec,0,,,,,
player,201110160nwe,dal,BallAl99,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,BallAl99,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,BallAl99,fumbles_forced,0,,,,,
player,201110160nwe,dal,BrenJo00,def_int,0,,,,,
player,201110160nwe,dal,BrenJo00,def_int_yds,0,,,,,
player,201110160nwe,dal,BrenJo00,def_int_td,0,,,,,
player,201110160nwe,dal,BrenJo00,def_int_long,0,,,,,
player,201110160nwe,dal,BrenJo00,pass_defended,0,,,,,
player,201110160nwe,dal,BrenJo00,sacks,0.0,,,,,
player,201110160nwe,dal,BrenJo00,tackles_combined,1,,,,,
player,201110160nwe,dal,BrenJo00,tackles_solo,0,,,,,
player,201110160nwe,dal,BrenJo00,tackles_assists,1,,,,,
player,201110160nwe,dal,BrenJo00,tackles_loss,,,,,,
player,201110160nwe,dal,BrenJo00,qb_hits,,,,,,
player,201110160nwe,dal,BrenJo00,fumbles_rec,0,,,,,
player,201110160nwe,dal,BrenJo00,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,BrenJo00,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,BrenJo00,fumbles_forced,0,,,,,
player,201110160nwe,dal,ColeKe20,def_int,0,,,,,
player,201110160nwe,dal,ColeKe20,def_int_yds,0,,,,,
player,201110160nwe,dal,ColeKe20,def_int_td,0,,,,,
player,201110160nwe,dal,ColeKe20,def_int_long,0,,,,,
player,201110160nwe,dal,ColeKe20,pass_defended,1,,,,,
player,201110160nwe,dal,ColeKe20,sacks,0.0,,,,,
player,201110160nwe,dal,ColeKe20,tackles_combined,1,,,,,
player,201110160nwe,dal,ColeKe20,tackles_solo,1,,,,,
player,201110160nwe,dal,ColeKe20,tackles_assists,0,,,,,
player,201110160nwe,dal,ColeKe20,tackles_loss,0,,,,,
player,201110160nwe,dal,ColeKe20,qb_hits,0,,,,,
player,201110160nwe,dal,ColeKe20,fumbles_rec,0,,,,,
player,201110160nwe,dal,ColeKe20,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,ColeKe20,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,ColeKe20,fumbles_forced,0,,,,,
player,201110160nwe,dal,HollJe00,def_int,0,,,,,
player,201110160nwe,dal,HollJe00,def_int_yds,0,,,,,
player,201110160nwe,dal,HollJe00,def_int_td,0,,,,,
player,201110160nwe,dal,HollJe00,def_int_long,0,,,,,
player,201110160nwe,dal,HollJe00,pass_defended,0,,,,,
player,201110160nwe,dal,HollJe00,sacks,0.0,,,,,
player,201110160nwe,dal,HollJe00,tackles_combined,1,,,,,
player,201110160nwe,dal,HollJe00,tackles_solo,0,,,,,
player,201110160nwe,dal,HollJe00,tackles_assists,1,,,,,
player,201110160nwe,dal,HollJe00,tackles_loss,0,,,,,
player,201110160nwe,dal,HollJe00,qb_hits,0,,,,,
player,201110160nwe,dal,HollJe00,fumbles_rec,0,,,,,
player,201110160nwe,dal,HollJe00,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,HollJe00,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,HollJe00,fumbles_forced,0,,,,,
player,201110160nwe,dal,JameBr20,def_int,0,,,,,
player,201110160nwe,dal,JameBr20,def_int_yds,0,,,,,
player,201110160nwe,dal,JameBr20,def_int_td,0,,,,,
player,201110160nwe,dal,JameBr20,def_int_long,0,,,,,
player,201110160nwe,dal,JameBr20,pass_defended,0,,,,,
player,201110160nwe,dal,JameBr20,sacks,0.0,,,,,
player,201110160nwe,dal,JameBr20,tackles_combined,1,,,,,
player,201110160nwe,dal,JameBr20,tackles_solo,1,,,,,
player,201110160nwe,dal,JameBr20,tackles_assists,0,,,,,
player,201110160nwe,dal,JameBr20,tackles_loss,0,,,,,
player,201110160nwe,dal,JameBr20,qb_hits,0,,,,,
player,201110160nwe,dal,JameBr20,fumbles_rec,0,,,,,
player,201110160nwe,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,JameBr20,fumbles_forced,1,,,,,
player,201110160nwe,dal,PhilJo00,def_int,0,,,,,
player,201110160nwe,dal,PhilJo00,def_int_yds,0,,,,,
player,201110160nwe,dal,PhilJo00,def_int_td,0,,,,,
player,201110160nwe,dal,PhilJo00,def_int_long,0,,,,,
player,201110160nwe,dal,PhilJo00,pass_defended,0,,,,,
player,201110160nwe,dal,PhilJo00,sacks,0.0,,,,,
player,201110160nwe,dal,PhilJo00,tackles_combined,1,,,,,
player,201110160nwe,dal,PhilJo00,tackles_solo,1,,,,,
player,201110160nwe,dal,PhilJo00,tackles_assists,0,,,,,
player,201110160nwe,dal,PhilJo00,tackles_loss,0,,,,,
player,201110160nwe,dal,PhilJo00,qb_hits,0,,,,,
player,201110160nwe,dal,PhilJo00,fumbles_rec,0,,,,,
player,201110160nwe,dal,PhilJo00,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,PhilJo00,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,PhilJo00,fumbles_forced,1,,,,,
player,201110160nwe,dal,LissSe99,def_int,0,,,,,
player,201110160nwe,dal,LissSe99,def_int_yds,0,,,,,
player,201110160nwe,dal,LissSe99,def_int_td,0,,,,,
player,201110160nwe,dal,LissSe99,def_int_long,0,,,,,
player,201110160nwe,dal,LissSe99,pass_defended,0,,,,,
player,201110160nwe,dal,LissSe99,sacks,0.0,,,,,
player,201110160nwe,dal,LissSe99,tackles_combined,0,,,,,
player,201110160nwe,dal,LissSe99,tackles_solo,0,,,,,
player,201110160nwe,dal,LissSe99,tackles_assists,0,,,,,
player,201110160nwe,dal,LissSe99,tackles_loss,0,,,,,
player,201110160nwe,dal,LissSe99,qb_hits,1,,,,,
player,201110160nwe,dal,LissSe99,fumbles_rec,0,,,,,
player,201110160nwe,dal,LissSe99,fumbles_rec_yds,0,,,,,
player,201110160nwe,dal,LissSe99,fumbles_rec_td,0,,,,,
player,201110160nwe,dal,LissSe99,fumbles_forced,0,,,,,
player,201110160nwe,nwe,ArriKy00,def_int,1,,,,,
player,201110160nwe,nwe,ArriKy00,def_int_yds,6,,,,,
player,201110160nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201110160nwe,nwe,ArriKy00,def_int_long,6,,,,,
player,201110160nwe,nwe,ArriKy00,pass_defended,2,,,,,
player,201110160nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201110160nwe,nwe,ArriKy00,tackles_combined,11,,,,,
player,201110160nwe,nwe,ArriKy00,tackles_solo,7,,,,,
player,201110160nwe,nwe,ArriKy00,tackles_assists,4,,,,,
player,201110160nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201110160nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201110160nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201110160nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201110160nwe,nwe,CartAn20,def_int,0,,,,,
player,201110160nwe,nwe,CartAn20,def_int_yds,0,,,,,
player,201110160nwe,nwe,CartAn20,def_int_td,0,,,,,
player,201110160nwe,nwe,CartAn20,def_int_long,0,,,,,
player,201110160nwe,nwe,CartAn20,pass_defended,0,,,,,
player,201110160nwe,nwe,CartAn20,sacks,2.0,,,,,
player,201110160nwe,nwe,CartAn20,tackles_combined,5,,,,,
player,201110160nwe,nwe,CartAn20,tackles_solo,4,,,,,
player,201110160nwe,nwe,CartAn20,tackles_assists,1,,,,,
player,201110160nwe,nwe,CartAn20,tackles_loss,2,,,,,
player,201110160nwe,nwe,CartAn20,qb_hits,2,,,,,
player,201110160nwe,nwe,CartAn20,fumbles_rec,0,,,,,
player,201110160nwe,nwe,CartAn20,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,CartAn20,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,CartAn20,fumbles_forced,0,,,,,
player,201110160nwe,nwe,ChunPa99,def_int,0,,,,,
player,201110160nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201110160nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201110160nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201110160nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201110160nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201110160nwe,nwe,ChunPa99,tackles_combined,10,,,,,
player,201110160nwe,nwe,ChunPa99,tackles_solo,3,,,,,
player,201110160nwe,nwe,ChunPa99,tackles_assists,7,,,,,
player,201110160nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201110160nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201110160nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201110160nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201110160nwe,nwe,GuytGa99,def_int,0,,,,,
player,201110160nwe,nwe,GuytGa99,def_int_yds,0,,,,,
player,201110160nwe,nwe,GuytGa99,def_int_td,0,,,,,
player,201110160nwe,nwe,GuytGa99,def_int_long,0,,,,,
player,201110160nwe,nwe,GuytGa99,pass_defended,0,,,,,
player,201110160nwe,nwe,GuytGa99,sacks,0.0,,,,,
player,201110160nwe,nwe,GuytGa99,tackles_combined,10,,,,,
player,201110160nwe,nwe,GuytGa99,tackles_solo,5,,,,,
player,201110160nwe,nwe,GuytGa99,tackles_assists,5,,,,,
player,201110160nwe,nwe,GuytGa99,tackles_loss,0,,,,,
player,201110160nwe,nwe,GuytGa99,qb_hits,0,,,,,
player,201110160nwe,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201110160nwe,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201110160nwe,nwe,SpikBr99,def_int,0,,,,,
player,201110160nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201110160nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201110160nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201110160nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201110160nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201110160nwe,nwe,SpikBr99,tackles_combined,8,,,,,
player,201110160nwe,nwe,SpikBr99,tackles_solo,6,,,,,
player,201110160nwe,nwe,SpikBr99,tackles_assists,2,,,,,
player,201110160nwe,nwe,SpikBr99,tackles_loss,1,,,,,
player,201110160nwe,nwe,SpikBr99,qb_hits,1,,,,,
player,201110160nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
