game,2011,15,20111219,201112190sfo,pit,"Pittsburgh Steelers",3,sfo,"San Francisco 49ers",20
player,201112190sfo,pit,TimmLa99,tackles_combined,6,,,,,
player,201112190sfo,pit,TimmLa99,tackles_solo,6,,,,,
player,201112190sfo,pit,TimmLa99,tackles_assists,0,,,,,
player,201112190sfo,pit,TimmLa99,tackles_loss,0,,,,,
player,201112190sfo,pit,TimmLa99,qb_hits,0,,,,,
player,201112190sfo,pit,TimmLa99,fumbles_rec,0,,,,,
player,201112190sfo,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,TimmLa99,fumbles_forced,0,,,,,
player,201112190sfo,pit,WoriJa99,def_int,0,,,,,
player,201112190sfo,pit,WoriJa99,def_int_yds,0,,,,,
player,201112190sfo,pit,WoriJa99,def_int_td,0,,,,,
player,201112190sfo,pit,WoriJa99,def_int_long,0,,,,,
player,201112190sfo,pit,WoriJa99,pass_defended,0,,,,,
player,201112190sfo,pit,WoriJa99,sacks,0.0,,,,,
player,201112190sfo,pit,WoriJa99,tackles_combined,6,,,,,
player,201112190sfo,pit,WoriJa99,tackles_solo,5,,,,,
player,201112190sfo,pit,WoriJa99,tackles_assists,1,,,,,
player,201112190sfo,pit,WoriJa99,tackles_loss,1,,,,,
player,201112190sfo,pit,WoriJa99,qb_hits,0,,,,,
player,201112190sfo,pit,WoriJa99,fumbles_rec,0,,,,,
player,201112190sfo,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,WoriJa99,fumbles_forced,0,,,,,
player,201112190sfo,pit,ClarRy20,def_int,0,,,,,
player,201112190sfo,pit,ClarRy20,def_int_yds,0,,,,,
player,201112190sfo,pit,ClarRy20,def_int_td,0,,,,,
player,201112190sfo,pit,ClarRy20,def_int_long,0,,,,,
player,201112190sfo,pit,ClarRy20,pass_defended,2,,,,,
player,201112190sfo,pit,ClarRy20,sacks,0.0,,,,,
player,201112190sfo,pit,ClarRy20,tackles_combined,5,,,,,
player,201112190sfo,pit,ClarRy20,tackles_solo,5,,,,,
player,201112190sfo,pit,ClarRy20,tackles_assists,0,,,,,
player,201112190sfo,pit,ClarRy20,tackles_loss,2,,,,,
player,201112190sfo,pit,ClarRy20,qb_hits,0,,,,,
player,201112190sfo,pit,ClarRy20,fumbles_rec,0,,,,,
player,201112190sfo,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,ClarRy20,fumbles_forced,0,,,,,
player,201112190sfo,pit,HoodEv99,def_int,0,,,,,
player,201112190sfo,pit,HoodEv99,def_int_yds,0,,,,,
player,201112190sfo,pit,HoodEv99,def_int_td,0,,,,,
player,201112190sfo,pit,HoodEv99,def_int_long,0,,,,,
player,201112190sfo,pit,HoodEv99,pass_defended,0,,,,,
player,201112190sfo,pit,HoodEv99,sacks,0.0,,,,,
player,201112190sfo,pit,HoodEv99,tackles_combined,5,,,,,
player,201112190sfo,pit,HoodEv99,tackles_solo,4,,,,,
player,201112190sfo,pit,HoodEv99,tackles_assists,1,,,,,
player,201112190sfo,pit,HoodEv99,tackles_loss,0,,,,,
player,201112190sfo,pit,HoodEv99,qb_hits,0,,,,,
player,201112190sfo,pit,HoodEv99,fumbles_rec,0,,,,,
player,201112190sfo,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,HoodEv99,fumbles_forced,0,,,,,
player,201112190sfo,pit,FarrJa99,def_int,0,,,,,
player,201112190sfo,pit,FarrJa99,def_int_yds,0,,,,,
player,201112190sfo,pit,FarrJa99,def_int_td,0,,,,,
player,201112190sfo,pit,FarrJa99,def_int_long,0,,,,,
player,201112190sfo,pit,FarrJa99,pass_defended,0,,,,,
player,201112190sfo,pit,FarrJa99,sacks,0.0,,,,,
player,201112190sfo,pit,FarrJa99,tackles_combined,4,,,,,
player,201112190sfo,pit,FarrJa99,tackles_solo,4,,,,,
player,201112190sfo,pit,FarrJa99,tackles_assists,0,,,,,
player,201112190sfo,pit,FarrJa99,tackles_loss,0,,,,,
player,201112190sfo,pit,FarrJa99,qb_hits,0,,,,,
player,201112190sfo,pit,FarrJa99,fumbles_rec,0,,,,,
player,201112190sfo,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,FarrJa99,fumbles_forced,0,,,,,
player,201112190sfo,pit,GayxWi99,def_int,0,,,,,
player,201112190sfo,pit,GayxWi99,def_int_yds,0,,,,,
player,201112190sfo,pit,GayxWi99,def_int_td,0,,,,,
player,201112190sfo,pit,GayxWi99,def_int_long,0,,,,,
player,201112190sfo,pit,GayxWi99,pass_defended,0,,,,,
player,201112190sfo,pit,GayxWi99,sacks,0.0,,,,,
player,201112190sfo,pit,GayxWi99,tackles_combined,3,,,,,
player,201112190sfo,pit,GayxWi99,tackles_solo,2,,,,,
player,201112190sfo,pit,GayxWi99,tackles_assists,1,,,,,
player,201112190sfo,pit,GayxWi99,tackles_loss,0,,,,,
player,201112190sfo,pit,GayxWi99,qb_hits,0,,,,,
player,201112190sfo,pit,GayxWi99,fumbles_rec,0,,,,,
player,201112190sfo,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,GayxWi99,fumbles_forced,0,,,,,
player,201112190sfo,pit,LewiKe96,def_int,0,,,,,
player,201112190sfo,pit,LewiKe96,def_int_yds,0,,,,,
player,201112190sfo,pit,LewiKe96,def_int_td,0,,,,,
player,201112190sfo,pit,LewiKe96,def_int_long,0,,,,,
player,201112190sfo,pit,LewiKe96,pass_defended,1,,,,,
player,201112190sfo,pit,LewiKe96,sacks,0.0,,,,,
player,201112190sfo,pit,LewiKe96,tackles_combined,2,,,,,
player,201112190sfo,pit,LewiKe96,tackles_solo,2,,,,,
player,201112190sfo,pit,LewiKe96,tackles_assists,0,,,,,
player,201112190sfo,pit,LewiKe96,tackles_loss,0,,,,,
player,201112190sfo,pit,LewiKe96,qb_hits,0,,,,,
player,201112190sfo,pit,LewiKe96,fumbles_rec,0,,,,,
player,201112190sfo,pit,LewiKe96,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,LewiKe96,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,LewiKe96,fumbles_forced,0,,,,,
player,201112190sfo,pit,TaylIk20,def_int,0,,,,,
player,201112190sfo,pit,TaylIk20,def_int_yds,0,,,,,
player,201112190sfo,pit,TaylIk20,def_int_td,0,,,,,
player,201112190sfo,pit,TaylIk20,def_int_long,0,,,,,
player,201112190sfo,pit,TaylIk20,pass_defended,0,,,,,
player,201112190sfo,pit,TaylIk20,sacks,0.0,,,,,
player,201112190sfo,pit,TaylIk20,tackles_combined,2,,,,,
player,201112190sfo,pit,TaylIk20,tackles_solo,2,,,,,
player,201112190sfo,pit,TaylIk20,tackles_assists,0,,,,,
player,201112190sfo,pit,TaylIk20,tackles_loss,0,,,,,
player,201112190sfo,pit,TaylIk20,qb_hits,0,,,,,
player,201112190sfo,pit,TaylIk20,fumbles_rec,0,,,,,
player,201112190sfo,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,TaylIk20,fumbles_forced,0,,,,,
player,201112190sfo,pit,WoodLa99,def_int,0,,,,,
player,201112190sfo,pit,WoodLa99,def_int_yds,0,,,,,
player,201112190sfo,pit,WoodLa99,def_int_td,0,,,,,
player,201112190sfo,pit,WoodLa99,def_int_long,0,,,,,
player,201112190sfo,pit,WoodLa99,pass_defended,0,,,,,
player,201112190sfo,pit,WoodLa99,sacks,0.0,,,,,
player,201112190sfo,pit,WoodLa99,tackles_combined,2,,,,,
player,201112190sfo,pit,WoodLa99,tackles_solo,2,,,,,
player,201112190sfo,pit,WoodLa99,tackles_assists,0,,,,,
player,201112190sfo,pit,WoodLa99,tackles_loss,0,,,,,
player,201112190sfo,pit,WoodLa99,qb_hits,1,,,,,
player,201112190sfo,pit,WoodLa99,fumbles_rec,0,,,,,
player,201112190sfo,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,WoodLa99,fumbles_forced,0,,,,,
player,201112190sfo,pit,AlleCo00,def_int,0,,,,,
player,201112190sfo,pit,AlleCo00,def_int_yds,0,,,,,
player,201112190sfo,pit,AlleCo00,def_int_td,0,,,,,
player,201112190sfo,pit,AlleCo00,def_int_long,0,,,,,
player,201112190sfo,pit,AlleCo00,pass_defended,0,,,,,
player,201112190sfo,pit,AlleCo00,sacks,0.0,,,,,
player,201112190sfo,pit,AlleCo00,tackles_combined,1,,,,,
player,201112190sfo,pit,AlleCo00,tackles_solo,1,,,,,
player,201112190sfo,pit,AlleCo00,tackles_assists,0,,,,,
player,201112190sfo,pit,AlleCo00,tackles_loss,0,,,,,
player,201112190sfo,pit,AlleCo00,qb_hits,0,,,,,
player,201112190sfo,pit,AlleCo00,fumbles_rec,0,,,,,
player,201112190sfo,pit,AlleCo00,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,AlleCo00,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,AlleCo00,fumbles_forced,0,,,,,
player,201112190sfo,pit,CromDa00,def_int,0,,,,,
player,201112190sfo,pit,CromDa00,def_int_yds,0,,,,,
player,201112190sfo,pit,CromDa00,def_int_td,0,,,,,
player,201112190sfo,pit,CromDa00,def_int_long,0,,,,,
player,201112190sfo,pit,CromDa00,pass_defended,0,,,,,
player,201112190sfo,pit,CromDa00,sacks,0.0,,,,,
player,201112190sfo,pit,CromDa00,tackles_combined,1,,,,,
player,201112190sfo,pit,CromDa00,tackles_solo,1,,,,,
player,201112190sfo,pit,CromDa00,tackles_assists,0,,,,,
player,201112190sfo,pit,CromDa00,tackles_loss,0,,,,,
player,201112190sfo,pit,CromDa00,qb_hits,0,,,,,
player,201112190sfo,pit,CromDa00,fumbles_rec,0,,,,,
player,201112190sfo,pit,CromDa00,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,CromDa00,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,CromDa00,fumbles_forced,0,,,,,
player,201112190sfo,pit,FootLa20,def_int,0,,,,,
player,201112190sfo,pit,FootLa20,def_int_yds,0,,,,,
player,201112190sfo,pit,FootLa20,def_int_td,0,,,,,
player,201112190sfo,pit,FootLa20,def_int_long,0,,,,,
player,201112190sfo,pit,FootLa20,pass_defended,0,,,,,
player,201112190sfo,pit,FootLa20,sacks,0.0,,,,,
player,201112190sfo,pit,FootLa20,tackles_combined,1,,,,,
player,201112190sfo,pit,FootLa20,tackles_solo,1,,,,,
player,201112190sfo,pit,FootLa20,tackles_assists,0,,,,,
player,201112190sfo,pit,FootLa20,tackles_loss,0,,,,,
player,201112190sfo,pit,FootLa20,qb_hits,0,,,,,
player,201112190sfo,pit,FootLa20,fumbles_rec,0,,,,,
player,201112190sfo,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,FootLa20,fumbles_forced,0,,,,,
player,201112190sfo,pit,HampCa00,def_int,0,,,,,
player,201112190sfo,pit,HampCa00,def_int_yds,0,,,,,
player,201112190sfo,pit,HampCa00,def_int_td,0,,,,,
player,201112190sfo,pit,HampCa00,def_int_long,0,,,,,
player,201112190sfo,pit,HampCa00,pass_defended,0,,,,,
player,201112190sfo,pit,HampCa00,sacks,0.0,,,,,
player,201112190sfo,pit,HampCa00,tackles_combined,1,,,,,
player,201112190sfo,pit,HampCa00,tackles_solo,1,,,,,
player,201112190sfo,pit,HampCa00,tackles_assists,0,,,,,
player,201112190sfo,pit,HampCa00,tackles_loss,0,,,,,
player,201112190sfo,pit,HampCa00,qb_hits,0,,,,,
player,201112190sfo,pit,HampCa00,fumbles_rec,0,,,,,
player,201112190sfo,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,HampCa00,fumbles_forced,0,,,,,
player,201112190sfo,pit,KeisBr20,def_int,0,,,,,
player,201112190sfo,pit,KeisBr20,def_int_yds,0,,,,,
player,201112190sfo,pit,KeisBr20,def_int_td,0,,,,,
player,201112190sfo,pit,KeisBr20,def_int_long,0,,,,,
player,201112190sfo,pit,KeisBr20,pass_defended,0,,,,,
player,201112190sfo,pit,KeisBr20,sacks,0.0,,,,,
player,201112190sfo,pit,KeisBr20,tackles_combined,1,,,,,
player,201112190sfo,pit,KeisBr20,tackles_solo,0,,,,,
player,201112190sfo,pit,KeisBr20,tackles_assists,1,,,,,
player,201112190sfo,pit,KeisBr20,tackles_loss,0,,,,,
player,201112190sfo,pit,KeisBr20,qb_hits,0,,,,,
player,201112190sfo,pit,KeisBr20,fumbles_rec,0,,,,,
player,201112190sfo,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,KeisBr20,fumbles_forced,0,,,,,
player,201112190sfo,pit,SylvSt99,def_int,0,,,,,
player,201112190sfo,pit,SylvSt99,def_int_yds,0,,,,,
player,201112190sfo,pit,SylvSt99,def_int_td,0,,,,,
player,201112190sfo,pit,SylvSt99,def_int_long,0,,,,,
player,201112190sfo,pit,SylvSt99,pass_defended,0,,,,,
player,201112190sfo,pit,SylvSt99,sacks,0.0,,,,,
player,201112190sfo,pit,SylvSt99,tackles_combined,1,,,,,
player,201112190sfo,pit,SylvSt99,tackles_solo,1,,,,,
player,201112190sfo,pit,SylvSt99,tackles_assists,0,,,,,
player,201112190sfo,pit,SylvSt99,tackles_loss,0,,,,,
player,201112190sfo,pit,SylvSt99,qb_hits,0,,,,,
player,201112190sfo,pit,SylvSt99,fumbles_rec,0,,,,,
player,201112190sfo,pit,SylvSt99,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,SylvSt99,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,SylvSt99,fumbles_forced,0,,,,,
player,201112190sfo,pit,HeywCa01,def_int,0,,,,,
player,201112190sfo,pit,HeywCa01,def_int_yds,0,,,,,
player,201112190sfo,pit,HeywCa01,def_int_td,0,,,,,
player,201112190sfo,pit,HeywCa01,def_int_long,0,,,,,
player,201112190sfo,pit,HeywCa01,pass_defended,1,,,,,
player,201112190sfo,pit,HeywCa01,sacks,0.0,,,,,
player,201112190sfo,pit,HeywCa01,tackles_combined,0,,,,,
player,201112190sfo,pit,HeywCa01,tackles_solo,0,,,,,
player,201112190sfo,pit,HeywCa01,tackles_assists,0,,,,,
player,201112190sfo,pit,HeywCa01,tackles_loss,0,,,,,
player,201112190sfo,pit,HeywCa01,qb_hits,0,,,,,
player,201112190sfo,pit,HeywCa01,fumbles_rec,0,,,,,
player,201112190sfo,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201112190sfo,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201112190sfo,pit,HeywCa01,fumbles_forced,0,,,,,
player,201112190sfo,sfo,GoldDa99,def_int,1,,,,,
player,201112190sfo,sfo,GoldDa99,def_int_yds,21,,,,,
player,201112190sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201112190sfo,sfo,GoldDa99,def_int_long,21,,,,,
player,201112190sfo,sfo,GoldDa99,pass_defended,1,,,,,
player,201112190sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201112190sfo,sfo,GoldDa99,tackles_combined,7,,,,,
player,201112190sfo,sfo,GoldDa99,tackles_solo,6,,,,,
player,201112190sfo,sfo,GoldDa99,tackles_assists,1,,,,,
player,201112190sfo,sfo,GoldDa99,tackles_loss,0,,,,,
player,201112190sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201112190sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201112190sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201112190sfo,sfo,RogeCa20,def_int,1,,,,,
player,201112190sfo,sfo,RogeCa20,def_int_yds,31,,,,,
player,201112190sfo,sfo,RogeCa20,def_int_td,0,,,,,
player,201112190sfo,sfo,RogeCa20,def_int_long,31,,,,,
player,201112190sfo,sfo,RogeCa20,pass_defended,2,,,,,
player,201112190sfo,sfo,RogeCa20,sacks,0.0,,,,,
player,201112190sfo,sfo,RogeCa20,tackles_combined,2,,,,,
player,201112190sfo,sfo,RogeCa20,tackles_solo,2,,,,,
player,201112190sfo,sfo,RogeCa20,tackles_assists,0,,,,,
player,201112190sfo,sfo,RogeCa20,tackles_loss,0,,,,,
player,201112190sfo,sfo,RogeCa20,qb_hits,0,,,,,
player,201112190sfo,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201112190sfo,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201112190sfo,sfo,BrowTa99,def_int,1,,,,,
player,201112190sfo,sfo,BrowTa99,def_int_yds,0,,,,,
player,201112190sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201112190sfo,sfo,BrowTa99,def_int_long,0,,,,,
player,201112190sfo,sfo,BrowTa99,pass_defended,2,,,,,
player,201112190sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201112190sfo,sfo,BrowTa99,tackles_combined,0,,,,,
player,201112190sfo,sfo,BrowTa99,tackles_solo,0,,,,,
player,201112190sfo,sfo,BrowTa99,tackles_assists,0,,,,,
player,201112190sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201112190sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201112190sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201112190sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201112190sfo,sfo,SmitAl04,def_int,0,,,,,
player,201112190sfo,sfo,SmitAl04,def_int_yds,0,,,,,
player,201112190sfo,sfo,SmitAl04,def_int_td,0,,,,,
player,201112190sfo,sfo,SmitAl04,def_int_long,0,,,,,
player,201112190sfo,sfo,SmitAl04,pass_defended,0,,,,,
player,201112190sfo,sfo,SmitAl04,sacks,2.5,,,,,
player,201112190sfo,sfo,SmitAl04,tackles_combined,4,,,,,
player,201112190sfo,sfo,SmitAl04,tackles_solo,3,,,,,
player,201112190sfo,sfo,SmitAl04,tackles_assists,1,,,,,
player,201112190sfo,sfo,SmitAl04,tackles_loss,2,,,,,
player,201112190sfo,sfo,SmitAl04,qb_hits,7,,,,,
player,201112190sfo,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201112190sfo,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201112190sfo,sfo,McDoRa99,def_int,0,,,,,
player,201112190sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201112190sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201112190sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201112190sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201112190sfo,sfo,McDoRa99,sacks,0.5,,,,,
player,201112190sfo,sfo,McDoRa99,tackles_combined,2,,,,,
player,201112190sfo,sfo,McDoRa99,tackles_solo,1,,,,,
player,201112190sfo,sfo,McDoRa99,tackles_assists,1,,,,,
player,201112190sfo,sfo,McDoRa99,tackles_loss,0,,,,,
player,201112190sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201112190sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201112190sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,McDoRa99,fumbles_forced,1,,,,,
player,201112190sfo,sfo,BowmNa99,def_int,0,,,,,
player,201112190sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201112190sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201112190sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201112190sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201112190sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201112190sfo,sfo,BowmNa99,tackles_combined,8,,,,,
player,201112190sfo,sfo,BowmNa99,tackles_solo,7,,,,,
player,201112190sfo,sfo,BowmNa99,tackles_assists,1,,,,,
player,201112190sfo,sfo,BowmNa99,tackles_loss,2,,,,,
player,201112190sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201112190sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201112190sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201112190sfo,sfo,BrooAh21,def_int,0,,,,,
player,201112190sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201112190sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201112190sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201112190sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201112190sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201112190sfo,sfo,BrooAh21,tackles_combined,6,,,,,
player,201112190sfo,sfo,BrooAh21,tackles_solo,4,,,,,
player,201112190sfo,sfo,BrooAh21,tackles_assists,2,,,,,
player,201112190sfo,sfo,BrooAh21,tackles_loss,1,,,,,
player,201112190sfo,sfo,BrooAh21,qb_hits,0,,,,,
player,201112190sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201112190sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201112190sfo,sfo,CullCh00,def_int,0,,,,,
player,201112190sfo,sfo,CullCh00,def_int_yds,0,,,,,
player,201112190sfo,sfo,CullCh00,def_int_td,0,,,,,
player,201112190sfo,sfo,CullCh00,def_int_long,0,,,,,
player,201112190sfo,sfo,CullCh00,pass_defended,0,,,,,
player,201112190sfo,sfo,CullCh00,sacks,0.0,,,,,
player,201112190sfo,sfo,CullCh00,tackles_combined,5,,,,,
player,201112190sfo,sfo,CullCh00,tackles_solo,5,,,,,
player,201112190sfo,sfo,CullCh00,tackles_assists,0,,,,,
player,201112190sfo,sfo,CullCh00,tackles_loss,0,,,,,
player,201112190sfo,sfo,CullCh00,qb_hits,0,,,,,
player,201112190sfo,sfo,CullCh00,fumbles_rec,0,,,,,
player,201112190sfo,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,CullCh00,fumbles_forced,0,,,,,
player,201112190sfo,sfo,GranLa99,def_int,0,,,,,
player,201112190sfo,sfo,GranLa99,def_int_yds,0,,,,,
player,201112190sfo,sfo,GranLa99,def_int_td,0,,,,,
player,201112190sfo,sfo,GranLa99,def_int_long,0,,,,,
player,201112190sfo,sfo,GranLa99,pass_defended,4,,,,,
player,201112190sfo,sfo,GranLa99,sacks,0.0,,,,,
player,201112190sfo,sfo,GranLa99,tackles_combined,5,,,,,
player,201112190sfo,sfo,GranLa99,tackles_solo,4,,,,,
player,201112190sfo,sfo,GranLa99,tackles_assists,1,,,,,
player,201112190sfo,sfo,GranLa99,tackles_loss,1,,,,,
player,201112190sfo,sfo,GranLa99,qb_hits,0,,,,,
player,201112190sfo,sfo,GranLa99,fumbles_rec,0,,,,,
player,201112190sfo,sfo,GranLa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,GranLa99,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,GranLa99,fumbles_forced,0,,,,,
player,201112190sfo,sfo,HaraPa20,def_int,0,,,,,
player,201112190sfo,sfo,HaraPa20,def_int_yds,0,,,,,
player,201112190sfo,sfo,HaraPa20,def_int_td,0,,,,,
player,201112190sfo,sfo,HaraPa20,def_int_long,0,,,,,
player,201112190sfo,sfo,HaraPa20,pass_defended,0,,,,,
player,201112190sfo,sfo,HaraPa20,sacks,0.0,,,,,
player,201112190sfo,sfo,HaraPa20,tackles_combined,3,,,,,
player,201112190sfo,sfo,HaraPa20,tackles_solo,3,,,,,
player,201112190sfo,sfo,HaraPa20,tackles_assists,0,,,,,
player,201112190sfo,sfo,HaraPa20,tackles_loss,0,,,,,
player,201112190sfo,sfo,HaraPa20,qb_hits,0,,,,,
player,201112190sfo,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201112190sfo,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201112190sfo,sfo,SmitJu20,def_int,0,,,,,
player,201112190sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201112190sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201112190sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201112190sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201112190sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201112190sfo,sfo,SmitJu20,tackles_combined,3,,,,,
player,201112190sfo,sfo,SmitJu20,tackles_solo,3,,,,,
player,201112190sfo,sfo,SmitJu20,tackles_assists,0,,,,,
player,201112190sfo,sfo,SmitJu20,tackles_loss,0,,,,,
player,201112190sfo,sfo,SmitJu20,qb_hits,1,,,,,
player,201112190sfo,sfo,SmitJu20,fumbles_rec,1,,,,,
player,201112190sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201112190sfo,sfo,WhitDo20,def_int,0,,,,,
player,201112190sfo,sfo,WhitDo20,def_int_yds,0,,,,,
player,201112190sfo,sfo,WhitDo20,def_int_td,0,,,,,
player,201112190sfo,sfo,WhitDo20,def_int_long,0,,,,,
player,201112190sfo,sfo,WhitDo20,pass_defended,0,,,,,
player,201112190sfo,sfo,WhitDo20,sacks,0.0,,,,,
player,201112190sfo,sfo,WhitDo20,tackles_combined,3,,,,,
player,201112190sfo,sfo,WhitDo20,tackles_solo,3,,,,,
player,201112190sfo,sfo,WhitDo20,tackles_assists,0,,,,,
player,201112190sfo,sfo,WhitDo20,tackles_loss,0,,,,,
player,201112190sfo,sfo,WhitDo20,qb_hits,0,,,,,
player,201112190sfo,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201112190sfo,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201112190sfo,sfo,GoodTa99,def_int,0,,,,,
player,201112190sfo,sfo,GoodTa99,def_int_yds,0,,,,,
player,201112190sfo,sfo,GoodTa99,def_int_td,0,,,,,
player,201112190sfo,sfo,GoodTa99,def_int_long,0,,,,,
