game,2011,14,20111211,201112110dal,nyg,"New York Giants",37,dal,"Dallas Cowboys",34
player,201112110dal,nyg,MannEl00,pass_rating,90.7,,,,,
player,201112110dal,nyg,MannEl00,rush_att,2,,,,,
player,201112110dal,nyg,MannEl00,rush_yds,-2,,,,,
player,201112110dal,nyg,MannEl00,rush_td,0,,,,,
player,201112110dal,nyg,MannEl00,rush_long,-1,,,,,
player,201112110dal,nyg,MannEl00,targets,0,,,,,
player,201112110dal,nyg,MannEl00,rec,0,,,,,
player,201112110dal,nyg,MannEl00,rec_yds,0,,,,,
player,201112110dal,nyg,MannEl00,rec_td,0,,,,,
player,201112110dal,nyg,MannEl00,rec_long,0,,,,,
player,201112110dal,nyg,MannEl00,fumbles,0,,,,,
player,201112110dal,nyg,MannEl00,fumbles_lost,,,,,,
player,201112110dal,nyg,JacoBr00,pass_cmp,0,,,,,
player,201112110dal,nyg,JacoBr00,pass_att,0,,,,,
player,201112110dal,nyg,JacoBr00,pass_yds,0,,,,,
player,201112110dal,nyg,JacoBr00,pass_td,0,,,,,
player,201112110dal,nyg,JacoBr00,pass_int,0,,,,,
player,201112110dal,nyg,JacoBr00,pass_sacked,0,,,,,
player,201112110dal,nyg,JacoBr00,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,JacoBr00,pass_long,0,,,,,
player,201112110dal,nyg,JacoBr00,pass_rating,,,,,,
player,201112110dal,nyg,JacoBr00,rush_att,19,,,,,
player,201112110dal,nyg,JacoBr00,rush_yds,101,,,,,
player,201112110dal,nyg,JacoBr00,rush_td,2,,,,,
player,201112110dal,nyg,JacoBr00,rush_long,19,,,,,
player,201112110dal,nyg,JacoBr00,targets,1,,,,,
player,201112110dal,nyg,JacoBr00,rec,0,,,,,
player,201112110dal,nyg,JacoBr00,rec_yds,0,,,,,
player,201112110dal,nyg,JacoBr00,rec_td,0,,,,,
player,201112110dal,nyg,JacoBr00,rec_long,0,,,,,
player,201112110dal,nyg,JacoBr00,fumbles,0,,,,,
player,201112110dal,nyg,JacoBr00,fumbles_lost,,,,,,
player,201112110dal,nyg,BradAh00,pass_cmp,0,,,,,
player,201112110dal,nyg,BradAh00,pass_att,0,,,,,
player,201112110dal,nyg,BradAh00,pass_yds,0,,,,,
player,201112110dal,nyg,BradAh00,pass_td,0,,,,,
player,201112110dal,nyg,BradAh00,pass_int,0,,,,,
player,201112110dal,nyg,BradAh00,pass_sacked,0,,,,,
player,201112110dal,nyg,BradAh00,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,BradAh00,pass_long,0,,,,,
player,201112110dal,nyg,BradAh00,pass_rating,,,,,,
player,201112110dal,nyg,BradAh00,rush_att,8,,,,,
player,201112110dal,nyg,BradAh00,rush_yds,12,,,,,
player,201112110dal,nyg,BradAh00,rush_td,0,,,,,
player,201112110dal,nyg,BradAh00,rush_long,8,,,,,
player,201112110dal,nyg,BradAh00,targets,1,,,,,
player,201112110dal,nyg,BradAh00,rec,1,,,,,
player,201112110dal,nyg,BradAh00,rec_yds,7,,,,,
player,201112110dal,nyg,BradAh00,rec_td,0,,,,,
player,201112110dal,nyg,BradAh00,rec_long,7,,,,,
player,201112110dal,nyg,BradAh00,fumbles,0,,,,,
player,201112110dal,nyg,BradAh00,fumbles_lost,,,,,,
player,201112110dal,nyg,NickHa01,pass_cmp,0,,,,,
player,201112110dal,nyg,NickHa01,pass_att,0,,,,,
player,201112110dal,nyg,NickHa01,pass_yds,0,,,,,
player,201112110dal,nyg,NickHa01,pass_td,0,,,,,
player,201112110dal,nyg,NickHa01,pass_int,0,,,,,
player,201112110dal,nyg,NickHa01,pass_sacked,0,,,,,
player,201112110dal,nyg,NickHa01,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,NickHa01,pass_long,0,,,,,
player,201112110dal,nyg,NickHa01,pass_rating,,,,,,
player,201112110dal,nyg,NickHa01,rush_att,0,,,,,
player,201112110dal,nyg,NickHa01,rush_yds,0,,,,,
player,201112110dal,nyg,NickHa01,rush_td,0,,,,,
player,201112110dal,nyg,NickHa01,rush_long,0,,,,,
player,201112110dal,nyg,NickHa01,targets,11,,,,,
player,201112110dal,nyg,NickHa01,rec,8,,,,,
player,201112110dal,nyg,NickHa01,rec_yds,163,,,,,
player,201112110dal,nyg,NickHa01,rec_td,0,,,,,
player,201112110dal,nyg,NickHa01,rec_long,64,,,,,
player,201112110dal,nyg,NickHa01,fumbles,0,,,,,
player,201112110dal,nyg,NickHa01,fumbles_lost,,,,,,
player,201112110dal,nyg,CruzVi00,pass_cmp,0,,,,,
player,201112110dal,nyg,CruzVi00,pass_att,0,,,,,
player,201112110dal,nyg,CruzVi00,pass_yds,0,,,,,
player,201112110dal,nyg,CruzVi00,pass_td,0,,,,,
player,201112110dal,nyg,CruzVi00,pass_int,0,,,,,
player,201112110dal,nyg,CruzVi00,pass_sacked,0,,,,,
player,201112110dal,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,CruzVi00,pass_long,0,,,,,
player,201112110dal,nyg,CruzVi00,pass_rating,,,,,,
player,201112110dal,nyg,CruzVi00,rush_att,0,,,,,
player,201112110dal,nyg,CruzVi00,rush_yds,0,,,,,
player,201112110dal,nyg,CruzVi00,rush_td,0,,,,,
player,201112110dal,nyg,CruzVi00,rush_long,0,,,,,
player,201112110dal,nyg,CruzVi00,targets,8,,,,,
player,201112110dal,nyg,CruzVi00,rec,6,,,,,
player,201112110dal,nyg,CruzVi00,rec_yds,74,,,,,
player,201112110dal,nyg,CruzVi00,rec_td,0,,,,,
player,201112110dal,nyg,CruzVi00,rec_long,23,,,,,
player,201112110dal,nyg,CruzVi00,fumbles,0,,,,,
player,201112110dal,nyg,CruzVi00,fumbles_lost,,,,,,
player,201112110dal,nyg,MannMa01,pass_cmp,0,,,,,
player,201112110dal,nyg,MannMa01,pass_att,0,,,,,
player,201112110dal,nyg,MannMa01,pass_yds,0,,,,,
player,201112110dal,nyg,MannMa01,pass_td,0,,,,,
player,201112110dal,nyg,MannMa01,pass_int,0,,,,,
player,201112110dal,nyg,MannMa01,pass_sacked,0,,,,,
player,201112110dal,nyg,MannMa01,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,MannMa01,pass_long,0,,,,,
player,201112110dal,nyg,MannMa01,pass_rating,,,,,,
player,201112110dal,nyg,MannMa01,rush_att,0,,,,,
player,201112110dal,nyg,MannMa01,rush_yds,0,,,,,
player,201112110dal,nyg,MannMa01,rush_td,0,,,,,
player,201112110dal,nyg,MannMa01,rush_long,0,,,,,
player,201112110dal,nyg,MannMa01,targets,8,,,,,
player,201112110dal,nyg,MannMa01,rec,2,,,,,
player,201112110dal,nyg,MannMa01,rec_yds,62,,,,,
player,201112110dal,nyg,MannMa01,rec_td,1,,,,,
player,201112110dal,nyg,MannMa01,rec_long,47,,,,,
player,201112110dal,nyg,MannMa01,fumbles,0,,,,,
player,201112110dal,nyg,MannMa01,fumbles_lost,,,,,,
player,201112110dal,nyg,BallJa21,pass_cmp,0,,,,,
player,201112110dal,nyg,BallJa21,pass_att,0,,,,,
player,201112110dal,nyg,BallJa21,pass_yds,0,,,,,
player,201112110dal,nyg,BallJa21,pass_td,0,,,,,
player,201112110dal,nyg,BallJa21,pass_int,0,,,,,
player,201112110dal,nyg,BallJa21,pass_sacked,0,,,,,
player,201112110dal,nyg,BallJa21,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,BallJa21,pass_long,0,,,,,
player,201112110dal,nyg,BallJa21,pass_rating,,,,,,
player,201112110dal,nyg,BallJa21,rush_att,0,,,,,
player,201112110dal,nyg,BallJa21,rush_yds,0,,,,,
player,201112110dal,nyg,BallJa21,rush_td,0,,,,,
player,201112110dal,nyg,BallJa21,rush_long,0,,,,,
player,201112110dal,nyg,BallJa21,targets,6,,,,,
player,201112110dal,nyg,BallJa21,rec,4,,,,,
player,201112110dal,nyg,BallJa21,rec_yds,52,,,,,
player,201112110dal,nyg,BallJa21,rec_td,1,,,,,
player,201112110dal,nyg,BallJa21,rec_long,21,,,,,
player,201112110dal,nyg,BallJa21,fumbles,0,,,,,
player,201112110dal,nyg,BallJa21,fumbles_lost,,,,,,
player,201112110dal,nyg,HynoHe01,pass_cmp,0,,,,,
player,201112110dal,nyg,HynoHe01,pass_att,0,,,,,
player,201112110dal,nyg,HynoHe01,pass_yds,0,,,,,
player,201112110dal,nyg,HynoHe01,pass_td,0,,,,,
player,201112110dal,nyg,HynoHe01,pass_int,0,,,,,
player,201112110dal,nyg,HynoHe01,pass_sacked,0,,,,,
player,201112110dal,nyg,HynoHe01,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,HynoHe01,pass_long,0,,,,,
player,201112110dal,nyg,HynoHe01,pass_rating,,,,,,
player,201112110dal,nyg,HynoHe01,rush_att,0,,,,,
player,201112110dal,nyg,HynoHe01,rush_yds,0,,,,,
player,201112110dal,nyg,HynoHe01,rush_td,0,,,,,
player,201112110dal,nyg,HynoHe01,rush_long,0,,,,,
player,201112110dal,nyg,HynoHe01,targets,3,,,,,
player,201112110dal,nyg,HynoHe01,rec,2,,,,,
player,201112110dal,nyg,HynoHe01,rec_yds,12,,,,,
player,201112110dal,nyg,HynoHe01,rec_td,0,,,,,
player,201112110dal,nyg,HynoHe01,rec_long,8,,,,,
player,201112110dal,nyg,HynoHe01,fumbles,0,,,,,
player,201112110dal,nyg,HynoHe01,fumbles_lost,,,,,,
player,201112110dal,nyg,BeckTr00,pass_cmp,0,,,,,
player,201112110dal,nyg,BeckTr00,pass_att,0,,,,,
player,201112110dal,nyg,BeckTr00,pass_yds,0,,,,,
player,201112110dal,nyg,BeckTr00,pass_td,0,,,,,
player,201112110dal,nyg,BeckTr00,pass_int,0,,,,,
player,201112110dal,nyg,BeckTr00,pass_sacked,0,,,,,
player,201112110dal,nyg,BeckTr00,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,BeckTr00,pass_long,0,,,,,
player,201112110dal,nyg,BeckTr00,pass_rating,,,,,,
player,201112110dal,nyg,BeckTr00,rush_att,0,,,,,
player,201112110dal,nyg,BeckTr00,rush_yds,0,,,,,
player,201112110dal,nyg,BeckTr00,rush_td,0,,,,,
player,201112110dal,nyg,BeckTr00,rush_long,0,,,,,
player,201112110dal,nyg,BeckTr00,targets,2,,,,,
player,201112110dal,nyg,BeckTr00,rec,1,,,,,
player,201112110dal,nyg,BeckTr00,rec_yds,11,,,,,
player,201112110dal,nyg,BeckTr00,rec_td,0,,,,,
player,201112110dal,nyg,BeckTr00,rec_long,11,,,,,
player,201112110dal,nyg,BeckTr00,fumbles,0,,,,,
player,201112110dal,nyg,BeckTr00,fumbles_lost,,,,,,
player,201112110dal,nyg,PascBe00,pass_cmp,0,,,,,
player,201112110dal,nyg,PascBe00,pass_att,0,,,,,
player,201112110dal,nyg,PascBe00,pass_yds,0,,,,,
player,201112110dal,nyg,PascBe00,pass_td,0,,,,,
player,201112110dal,nyg,PascBe00,pass_int,0,,,,,
player,201112110dal,nyg,PascBe00,pass_sacked,0,,,,,
player,201112110dal,nyg,PascBe00,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,PascBe00,pass_long,0,,,,,
player,201112110dal,nyg,PascBe00,pass_rating,,,,,,
player,201112110dal,nyg,PascBe00,rush_att,0,,,,,
player,201112110dal,nyg,PascBe00,rush_yds,0,,,,,
player,201112110dal,nyg,PascBe00,rush_td,0,,,,,
player,201112110dal,nyg,PascBe00,rush_long,0,,,,,
player,201112110dal,nyg,PascBe00,targets,1,,,,,
player,201112110dal,nyg,PascBe00,rec,0,,,,,
player,201112110dal,nyg,PascBe00,rec_yds,0,,,,,
player,201112110dal,nyg,PascBe00,rec_td,0,,,,,
player,201112110dal,nyg,PascBe00,rec_long,0,,,,,
player,201112110dal,nyg,PascBe00,fumbles,0,,,,,
player,201112110dal,nyg,PascBe00,fumbles_lost,,,,,,
player,201112110dal,nyg,WareDa00,pass_cmp,0,,,,,
player,201112110dal,nyg,WareDa00,pass_att,0,,,,,
player,201112110dal,nyg,WareDa00,pass_yds,0,,,,,
player,201112110dal,nyg,WareDa00,pass_td,0,,,,,
player,201112110dal,nyg,WareDa00,pass_int,0,,,,,
player,201112110dal,nyg,WareDa00,pass_sacked,0,,,,,
player,201112110dal,nyg,WareDa00,pass_sacked_yds,0,,,,,
player,201112110dal,nyg,WareDa00,pass_long,0,,,,,
player,201112110dal,nyg,WareDa00,pass_rating,,,,,,
player,201112110dal,nyg,WareDa00,rush_att,2,,,,,
player,201112110dal,nyg,WareDa00,rush_yds,-1,,,,,
player,201112110dal,nyg,WareDa00,rush_td,0,,,,,
player,201112110dal,nyg,WareDa00,rush_long,0,,,,,
player,201112110dal,nyg,WareDa00,targets,4,,,,,
player,201112110dal,nyg,WareDa00,rec,3,,,,,
player,201112110dal,nyg,WareDa00,rec_yds,19,,,,,
player,201112110dal,nyg,WareDa00,rec_td,0,,,,,
player,201112110dal,nyg,WareDa00,rec_long,9,,,,,
player,201112110dal,nyg,WareDa00,fumbles,0,,,,,
player,201112110dal,nyg,WareDa00,fumbles_lost,,,,,,
player,201112110dal,dal,RomoTo00,pass_cmp,21,,,,,
player,201112110dal,dal,RomoTo00,pass_att,31,,,,,
player,201112110dal,dal,RomoTo00,pass_yds,321,,,,,
player,201112110dal,dal,RomoTo00,pass_td,4,,,,,
player,201112110dal,dal,RomoTo00,pass_int,0,,,,,
player,201112110dal,dal,RomoTo00,pass_sacked,3,,,,,
player,201112110dal,dal,RomoTo00,pass_sacked_yds,16,,,,,
player,201112110dal,dal,RomoTo00,pass_long,74,,,,,
player,201112110dal,dal,RomoTo00,pass_rating,141.3,,,,,
player,201112110dal,dal,RomoTo00,rush_att,0,,,,,
player,201112110dal,dal,RomoTo00,rush_yds,0,,,,,
player,201112110dal,dal,RomoTo00,rush_td,0,,,,,
player,201112110dal,dal,RomoTo00,rush_long,0,,,,,
player,201112110dal,dal,RomoTo00,targets,0,,,,,
player,201112110dal,dal,RomoTo00,rec,0,,,,,
player,201112110dal,dal,RomoTo00,rec_yds,0,,,,,
player,201112110dal,dal,RomoTo00,rec_td,0,,,,,
player,201112110dal,dal,RomoTo00,rec_long,0,,,,,
player,201112110dal,dal,RomoTo00,fumbles,0,,,,,
player,201112110dal,dal,RomoTo00,fumbles_lost,,,,,,
player,201112110dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201112110dal,dal,JoneFe00,pass_att,0,,,,,
player,201112110dal,dal,JoneFe00,pass_yds,0,,,,,
player,201112110dal,dal,JoneFe00,pass_td,0,,,,,
player,201112110dal,dal,JoneFe00,pass_int,0,,,,,
player,201112110dal,dal,JoneFe00,pass_sacked,0,,,,,
player,201112110dal,dal,JoneFe00,pass_sacked_yds,0,,,,,
player,201112110dal,dal,JoneFe00,pass_long,0,,,,,
player,201112110dal,dal,JoneFe00,pass_rating,,,,,,
player,201112110dal,dal,JoneFe00,rush_att,16,,,,,
player,201112110dal,dal,JoneFe00,rush_yds,106,,,,,
player,201112110dal,dal,JoneFe00,rush_td,0,,,,,
player,201112110dal,dal,JoneFe00,rush_long,26,,,,,
player,201112110dal,dal,JoneFe00,targets,7,,,,,
player,201112110dal,dal,JoneFe00,rec,6,,,,,
player,201112110dal,dal,JoneFe00,rec_yds,31,,,,,
player,201112110dal,dal,JoneFe00,rec_td,0,,,,,
player,201112110dal,dal,JoneFe00,rec_long,8,,,,,
player,201112110dal,dal,JoneFe00,fumbles,1,,,,,
player,201112110dal,dal,JoneFe00,fumbles_lost,1,,,,,
player,201112110dal,dal,MurrDe00,pass_cmp,0,,,,,
player,201112110dal,dal,MurrDe00,pass_att,0,,,,,
player,201112110dal,dal,MurrDe00,pass_yds,0,,,,,
player,201112110dal,dal,MurrDe00,pass_td,0,,,,,
player,201112110dal,dal,MurrDe00,pass_int,0,,,,,
player,201112110dal,dal,MurrDe00,pass_sacked,0,,,,,
player,201112110dal,dal,MurrDe00,pass_sacked_yds,0,,,,,
player,201112110dal,dal,MurrDe00,pass_long,0,,,,,
player,201112110dal,dal,MurrDe00,pass_rating,,,,,,
player,201112110dal,dal,MurrDe00,rush_att,5,,,,,
player,201112110dal,dal,MurrDe00,rush_yds,25,,,,,
player,201112110dal,dal,MurrDe00,rush_td,0,,,,,
player,201112110dal,dal,MurrDe00,rush_long,9,,,,,
player,201112110dal,dal,MurrDe00,targets,1,,,,,
player,201112110dal,dal,MurrDe00,rec,1,,,,,
player,201112110dal,dal,MurrDe00,rec_yds,6,,,,,
player,201112110dal,dal,MurrDe00,rec_td,0,,,,,
player,201112110dal,dal,MurrDe00,rec_long,6,,,,,
player,201112110dal,dal,MurrDe00,fumbles,0,,,,,
player,201112110dal,dal,MurrDe00,fumbles_lost,,,,,,
player,201112110dal,dal,AustMi00,pass_cmp,0,,,,,
player,201112110dal,dal,AustMi00,pass_att,0,,,,,
player,201112110dal,dal,AustMi00,pass_yds,0,,,,,
player,201112110dal,dal,AustMi00,pass_td,0,,,,,
player,201112110dal,dal,AustMi00,pass_int,0,,,,,
player,201112110dal,dal,AustMi00,pass_sacked,0,,,,,
player,201112110dal,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201112110dal,dal,AustMi00,pass_long,0,,,,,
player,201112110dal,dal,AustMi00,pass_rating,,,,,,
player,201112110dal,dal,AustMi00,rush_att,1,,,,,
player,201112110dal,dal,AustMi00,rush_yds,5,,,,,
player,201112110dal,dal,AustMi00,rush_td,0,,,,,
player,201112110dal,dal,AustMi00,rush_long,5,,,,,
player,201112110dal,dal,AustMi00,targets,7,,,,,
player,201112110dal,dal,AustMi00,rec,4,,,,,
player,201112110dal,dal,AustMi00,rec_yds,63,,,,,
player,201112110dal,dal,AustMi00,rec_td,1,,,,,
player,201112110dal,dal,AustMi00,rec_long,23,,,,,
player,201112110dal,dal,AustMi00,fumbles,0,,,,,
player,201112110dal,dal,AustMi00,fumbles_lost,,,,,,
player,201112110dal,dal,FiamTo00,pass_cmp,0,,,,,
player,201112110dal,dal,FiamTo00,pass_att,0,,,,,
player,201112110dal,dal,FiamTo00,pass_yds,0,,,,,
player,201112110dal,dal,FiamTo00,pass_td,0,,,,,
player,201112110dal,dal,FiamTo00,pass_int,0,,,,,
player,201112110dal,dal,FiamTo00,pass_sacked,0,,,,,
player,201112110dal,dal,FiamTo00,pass_sacked_yds,0,,,,,
player,201112110dal,dal,FiamTo00,pass_long,0,,,,,
player,201112110dal,dal,FiamTo00,pass_rating,,,,,,
player,201112110dal,dal,FiamTo00,rush_att,2,,,,,
player,201112110dal,dal,FiamTo00,rush_yds,3,,,,,
player,201112110dal,dal,FiamTo00,rush_td,0,,,,,
player,201112110dal,dal,FiamTo00,rush_long,3,,,,,
player,201112110dal,dal,FiamTo00,targets,1,,,,,
player,201112110dal,dal,FiamTo00,rec,1,,,,,
player,201112110dal,dal,FiamTo00,rec_yds,10,,,,,
player,201112110dal,dal,FiamTo00,rec_td,0,,,,,
player,201112110dal,dal,FiamTo00,rec_long,10,,,,,
player,201112110dal,dal,FiamTo00,fumbles,0,,,,,
player,201112110dal,dal,FiamTo00,fumbles_lost,,,,,,
player,201112110dal,dal,RobiLa01,pass_cmp,0,,,,,
player,201112110dal,dal,RobiLa01,pass_att,0,,,,,
player,201112110dal,dal,RobiLa01,pass_yds,0,,,,,
player,201112110dal,dal,RobiLa01,pass_td,0,,,,,
player,201112110dal,dal,RobiLa01,pass_int,0,,,,,
player,201112110dal,dal,RobiLa01,pass_sacked,0,,,,,
player,201112110dal,dal,RobiLa01,pass_sacked_yds,0,,,,,
player,201112110dal,dal,RobiLa01,pass_long,0,,,,,
player,201112110dal,dal,RobiLa01,pass_rating,,,,,,
player,201112110dal,dal,RobiLa01,rush_att,0,,,,,
player,201112110dal,dal,RobiLa01,rush_yds,0,,,,,
player,201112110dal,dal,RobiLa01,rush_td,0,,,,,
player,201112110dal,dal,RobiLa01,rush_long,0,,,,,
player,201112110dal,dal,RobiLa01,targets,5,,,,,
player,201112110dal,dal,RobiLa01,rec,4,,,,,
player,201112110dal,dal,RobiLa01,rec_yds,137,,,,,
player,201112110dal,dal,RobiLa01,rec_td,1,,,,,
player,201112110dal,dal,RobiLa01,rec_long,74,,,,,
player,201112110dal,dal,RobiLa01,fumbles,0,,,,,
player,201112110dal,dal,RobiLa01,fumbles_lost,,,,,,
player,201112110dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201112110dal,dal,BryaDe01,pass_att,0,,,,,
player,201112110dal,dal,BryaDe01,pass_yds,0,,,,,
player,201112110dal,dal,BryaDe01,pass_td,0,,,,,
player,201112110dal,dal,BryaDe01,pass_int,0,,,,,
player,201112110dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201112110dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201112110dal,dal,BryaDe01,pass_long,0,,,,,
player,201112110dal,dal,BryaDe01,pass_rating,,,,,,
player,201112110dal,dal,BryaDe01,rush_att,0,,,,,
player,201112110dal,dal,BryaDe01,rush_yds,0,,,,,
player,201112110dal,dal,BryaDe01,rush_td,0,,,,,
player,201112110dal,dal,BryaDe01,rush_long,0,,,,,
player,201112110dal,dal,BryaDe01,targets,2,,,,,
player,201112110dal,dal,BryaDe01,rec,1,,,,,
player,201112110dal,dal,BryaDe01,rec_yds,50,,,,,
player,201112110dal,dal,BryaDe01,rec_td,1,,,,,
player,201112110dal,dal,BryaDe01,rec_long,50,,,,,
player,201112110dal,dal,BryaDe01,fumbles,0,,,,,
player,201112110dal,dal,BryaDe01,fumbles_lost,,,,,,
player,201112110dal,dal,PhilJo00,pass_cmp,0,,,,,
player,201112110dal,dal,PhilJo00,pass_att,0,,,,,
player,201112110dal,dal,PhilJo00,pass_yds,0,,,,,
player,201112110dal,dal,PhilJo00,pass_td,0,,,,,
player,201112110dal,dal,PhilJo00,pass_int,0,,,,,
player,201112110dal,dal,PhilJo00,pass_sacked,0,,,,,
player,201112110dal,dal,PhilJo00,pass_sacked_yds,0,,,,,
player,201112110dal,dal,PhilJo00,pass_long,0,,,,,
player,201112110dal,dal,PhilJo00,pass_rating,,,,,,
player,201112110dal,dal,PhilJo00,rush_att,0,,,,,
player,201112110dal,dal,PhilJo00,rush_yds,0,,,,,
player,201112110dal,dal,PhilJo00,rush_td,0,,,,,
player,201112110dal,dal,PhilJo00,rush_long,0,,,,,
player,201112110dal,dal,PhilJo00,targets,1,,,,,
player,201112110dal,dal,PhilJo00,rec,1,,,,,
player,201112110dal,dal,PhilJo00,rec_yds,12,,,,,
player,201112110dal,dal,PhilJo00,rec_td,1,,,,,
player,201112110dal,dal,PhilJo00,rec_long,12,,,,,
player,201112110dal,dal,PhilJo00,fumbles,0,,,,,
player,201112110dal,dal,PhilJo00,fumbles_lost,,,,,,
player,201112110dal,dal,WittJa00,pass_cmp,0,,,,,
player,201112110dal,dal,WittJa00,pass_att,0,,,,,
player,201112110dal,dal,WittJa00,pass_yds,0,,,,,
player,201112110dal,dal,WittJa00,pass_td,0,,,,,
player,201112110dal,dal,WittJa00,pass_int,0,,,,,
player,201112110dal,dal,WittJa00,pass_sacked,0,,,,,
player,201112110dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201112110dal,dal,WittJa00,pass_long,0,,,,,
player,201112110dal,dal,WittJa00,pass_rating,,,,,,
player,201112110dal,dal,WittJa00,rush_att,0,,,,,
player,201112110dal,dal,WittJa00,rush_yds,0,,,,,
player,201112110dal,dal,WittJa00,rush_td,0,,,,,
player,201112110dal,dal,WittJa00,rush_long,0,,,,,
player,201112110dal,dal,WittJa00,targets,5,,,,,
player,201112110dal,dal,WittJa00,rec,3,,,,,
player,201112110dal,dal,WittJa00,rec_yds,12,,,,,
player,201112110dal,dal,WittJa00,rec_td,0,,,,,
player,201112110dal,dal,WittJa00,rec_long,6,,,,,
player,201112110dal,dal,WittJa00,fumbles,0,,,,,
player,201112110dal,dal,WittJa00,fumbles_lost,,,,,,
player,201112110dal,nyg,PierJa99,def_int,0,,,,,
player,201112110dal,nyg,PierJa99,def_int_yds,0,,,,,
player,201112110dal,nyg,PierJa99,def_int_td,0,,,,,
player,201112110dal,nyg,PierJa99,def_int_long,0,,,,,
player,201112110dal,nyg,PierJa99,pass_defended,0,,,,,
player,201112110dal,nyg,PierJa99,sacks,2.0,,,,,
player,201112110dal,nyg,PierJa99,tackles_combined,8,,,,,
player,201112110dal,nyg,PierJa99,tackles_solo,6,,,,,
player,201112110dal,nyg,PierJa99,tackles_assists,2,,,,,
player,201112110dal,nyg,PierJa99,tackles_loss,2,,,,,
player,201112110dal,nyg,PierJa99,qb_hits,2,,,,,
player,201112110dal,nyg,PierJa99,fumbles_rec,0,,,,,
player,201112110dal,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201112110dal,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201112110dal,nyg,PierJa99,fumbles_forced,1,,,,,
player,201112110dal,nyg,CantCh21,def_int,0,,,,,
player,201112110dal,nyg,CantCh21,def_int_yds,0,,,,,
player,201112110dal,nyg,CantCh21,def_int_td,0,,,,,
player,201112110dal,nyg,CantCh21,def_int_long,0,,,,,
player,201112110dal,nyg,CantCh21,pass_defended,0,,,,,
player,201112110dal,nyg,CantCh21,sacks,1.0,,,,,
player,201112110dal,nyg,CantCh21,tackles_combined,5,,,,,
player,201112110dal,nyg,CantCh21,tackles_solo,3,,,,,
player,201112110dal,nyg,CantCh21,tackles_assists,2,,,,,
player,201112110dal,nyg,CantCh21,tackles_loss,1,,,,,
player,201112110dal,nyg,CantCh21,qb_hits,1,,,,,
player,201112110dal,nyg,CantCh21,fumbles_rec,0,,,,,
player,201112110dal,nyg,CantCh21,fumbles_rec_yds,0,,,,,
