game,2011,16,20111222,201112220clt,htx,"Houston Texans",16,clt,"Indianapolis Colts",19
player,201112220clt,htx,RyanDe20,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,RyanDe20,fumbles_rec_td,0,,,,,
player,201112220clt,htx,RyanDe20,fumbles_forced,0,,,,,
player,201112220clt,htx,JamiTi99,def_int,0,,,,,
player,201112220clt,htx,JamiTi99,def_int_yds,0,,,,,
player,201112220clt,htx,JamiTi99,def_int_td,0,,,,,
player,201112220clt,htx,JamiTi99,def_int_long,0,,,,,
player,201112220clt,htx,JamiTi99,pass_defended,0,,,,,
player,201112220clt,htx,JamiTi99,sacks,0.0,,,,,
player,201112220clt,htx,JamiTi99,tackles_combined,4,,,,,
player,201112220clt,htx,JamiTi99,tackles_solo,2,,,,,
player,201112220clt,htx,JamiTi99,tackles_assists,2,,,,,
player,201112220clt,htx,JamiTi99,tackles_loss,0,,,,,
player,201112220clt,htx,JamiTi99,qb_hits,0,,,,,
player,201112220clt,htx,JamiTi99,fumbles_rec,0,,,,,
player,201112220clt,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201112220clt,htx,JamiTi99,fumbles_forced,0,,,,,
player,201112220clt,htx,MannDa21,def_int,0,,,,,
player,201112220clt,htx,MannDa21,def_int_yds,0,,,,,
player,201112220clt,htx,MannDa21,def_int_td,0,,,,,
player,201112220clt,htx,MannDa21,def_int_long,0,,,,,
player,201112220clt,htx,MannDa21,pass_defended,0,,,,,
player,201112220clt,htx,MannDa21,sacks,0.0,,,,,
player,201112220clt,htx,MannDa21,tackles_combined,4,,,,,
player,201112220clt,htx,MannDa21,tackles_solo,2,,,,,
player,201112220clt,htx,MannDa21,tackles_assists,2,,,,,
player,201112220clt,htx,MannDa21,tackles_loss,0,,,,,
player,201112220clt,htx,MannDa21,qb_hits,0,,,,,
player,201112220clt,htx,MannDa21,fumbles_rec,0,,,,,
player,201112220clt,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201112220clt,htx,MannDa21,fumbles_forced,0,,,,,
player,201112220clt,htx,MitcEa99,def_int,0,,,,,
player,201112220clt,htx,MitcEa99,def_int_yds,0,,,,,
player,201112220clt,htx,MitcEa99,def_int_td,0,,,,,
player,201112220clt,htx,MitcEa99,def_int_long,0,,,,,
player,201112220clt,htx,MitcEa99,pass_defended,0,,,,,
player,201112220clt,htx,MitcEa99,sacks,0.0,,,,,
player,201112220clt,htx,MitcEa99,tackles_combined,4,,,,,
player,201112220clt,htx,MitcEa99,tackles_solo,0,,,,,
player,201112220clt,htx,MitcEa99,tackles_assists,4,,,,,
player,201112220clt,htx,MitcEa99,tackles_loss,0,,,,,
player,201112220clt,htx,MitcEa99,qb_hits,0,,,,,
player,201112220clt,htx,MitcEa99,fumbles_rec,0,,,,,
player,201112220clt,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201112220clt,htx,MitcEa99,fumbles_forced,0,,,,,
player,201112220clt,htx,QuinGl99,def_int,0,,,,,
player,201112220clt,htx,QuinGl99,def_int_yds,0,,,,,
player,201112220clt,htx,QuinGl99,def_int_td,0,,,,,
player,201112220clt,htx,QuinGl99,def_int_long,0,,,,,
player,201112220clt,htx,QuinGl99,pass_defended,0,,,,,
player,201112220clt,htx,QuinGl99,sacks,0.0,,,,,
player,201112220clt,htx,QuinGl99,tackles_combined,4,,,,,
player,201112220clt,htx,QuinGl99,tackles_solo,3,,,,,
player,201112220clt,htx,QuinGl99,tackles_assists,1,,,,,
player,201112220clt,htx,QuinGl99,tackles_loss,0,,,,,
player,201112220clt,htx,QuinGl99,qb_hits,0,,,,,
player,201112220clt,htx,QuinGl99,fumbles_rec,0,,,,,
player,201112220clt,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201112220clt,htx,QuinGl99,fumbles_forced,0,,,,,
player,201112220clt,htx,AlleJa23,def_int,0,,,,,
player,201112220clt,htx,AlleJa23,def_int_yds,0,,,,,
player,201112220clt,htx,AlleJa23,def_int_td,0,,,,,
player,201112220clt,htx,AlleJa23,def_int_long,0,,,,,
player,201112220clt,htx,AlleJa23,pass_defended,0,,,,,
player,201112220clt,htx,AlleJa23,sacks,0.0,,,,,
player,201112220clt,htx,AlleJa23,tackles_combined,3,,,,,
player,201112220clt,htx,AlleJa23,tackles_solo,3,,,,,
player,201112220clt,htx,AlleJa23,tackles_assists,0,,,,,
player,201112220clt,htx,AlleJa23,tackles_loss,1,,,,,
player,201112220clt,htx,AlleJa23,qb_hits,0,,,,,
player,201112220clt,htx,AlleJa23,fumbles_rec,0,,,,,
player,201112220clt,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201112220clt,htx,AlleJa23,fumbles_forced,0,,,,,
player,201112220clt,htx,BulmTi20,def_int,0,,,,,
player,201112220clt,htx,BulmTi20,def_int_yds,0,,,,,
player,201112220clt,htx,BulmTi20,def_int_td,0,,,,,
player,201112220clt,htx,BulmTi20,def_int_long,0,,,,,
player,201112220clt,htx,BulmTi20,pass_defended,0,,,,,
player,201112220clt,htx,BulmTi20,sacks,0.0,,,,,
player,201112220clt,htx,BulmTi20,tackles_combined,3,,,,,
player,201112220clt,htx,BulmTi20,tackles_solo,0,,,,,
player,201112220clt,htx,BulmTi20,tackles_assists,3,,,,,
player,201112220clt,htx,BulmTi20,tackles_loss,0,,,,,
player,201112220clt,htx,BulmTi20,qb_hits,0,,,,,
player,201112220clt,htx,BulmTi20,fumbles_rec,0,,,,,
player,201112220clt,htx,BulmTi20,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,BulmTi20,fumbles_rec_td,0,,,,,
player,201112220clt,htx,BulmTi20,fumbles_forced,0,,,,,
player,201112220clt,htx,JoseJo20,def_int,0,,,,,
player,201112220clt,htx,JoseJo20,def_int_yds,0,,,,,
player,201112220clt,htx,JoseJo20,def_int_td,0,,,,,
player,201112220clt,htx,JoseJo20,def_int_long,0,,,,,
player,201112220clt,htx,JoseJo20,pass_defended,0,,,,,
player,201112220clt,htx,JoseJo20,sacks,0.0,,,,,
player,201112220clt,htx,JoseJo20,tackles_combined,3,,,,,
player,201112220clt,htx,JoseJo20,tackles_solo,3,,,,,
player,201112220clt,htx,JoseJo20,tackles_assists,0,,,,,
player,201112220clt,htx,JoseJo20,tackles_loss,0,,,,,
player,201112220clt,htx,JoseJo20,qb_hits,0,,,,,
player,201112220clt,htx,JoseJo20,fumbles_rec,0,,,,,
player,201112220clt,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201112220clt,htx,JoseJo20,fumbles_forced,0,,,,,
player,201112220clt,htx,ReedBr00,def_int,0,,,,,
player,201112220clt,htx,ReedBr00,def_int_yds,0,,,,,
player,201112220clt,htx,ReedBr00,def_int_td,0,,,,,
player,201112220clt,htx,ReedBr00,def_int_long,0,,,,,
player,201112220clt,htx,ReedBr00,pass_defended,1,,,,,
player,201112220clt,htx,ReedBr00,sacks,0.0,,,,,
player,201112220clt,htx,ReedBr00,tackles_combined,3,,,,,
player,201112220clt,htx,ReedBr00,tackles_solo,3,,,,,
player,201112220clt,htx,ReedBr00,tackles_assists,0,,,,,
player,201112220clt,htx,ReedBr00,tackles_loss,0,,,,,
player,201112220clt,htx,ReedBr00,qb_hits,1,,,,,
player,201112220clt,htx,ReedBr00,fumbles_rec,1,,,,,
player,201112220clt,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201112220clt,htx,ReedBr00,fumbles_forced,0,,,,,
player,201112220clt,htx,DempQu99,def_int,0,,,,,
player,201112220clt,htx,DempQu99,def_int_yds,0,,,,,
player,201112220clt,htx,DempQu99,def_int_td,0,,,,,
player,201112220clt,htx,DempQu99,def_int_long,0,,,,,
player,201112220clt,htx,DempQu99,pass_defended,0,,,,,
player,201112220clt,htx,DempQu99,sacks,0.0,,,,,
player,201112220clt,htx,DempQu99,tackles_combined,2,,,,,
player,201112220clt,htx,DempQu99,tackles_solo,0,,,,,
player,201112220clt,htx,DempQu99,tackles_assists,2,,,,,
player,201112220clt,htx,DempQu99,tackles_loss,0,,,,,
player,201112220clt,htx,DempQu99,qb_hits,0,,,,,
player,201112220clt,htx,DempQu99,fumbles_rec,0,,,,,
player,201112220clt,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201112220clt,htx,DempQu99,fumbles_forced,0,,,,,
player,201112220clt,htx,JackKa99,def_int,0,,,,,
player,201112220clt,htx,JackKa99,def_int_yds,0,,,,,
player,201112220clt,htx,JackKa99,def_int_td,0,,,,,
player,201112220clt,htx,JackKa99,def_int_long,0,,,,,
player,201112220clt,htx,JackKa99,pass_defended,1,,,,,
player,201112220clt,htx,JackKa99,sacks,0.0,,,,,
player,201112220clt,htx,JackKa99,tackles_combined,2,,,,,
player,201112220clt,htx,JackKa99,tackles_solo,2,,,,,
player,201112220clt,htx,JackKa99,tackles_assists,0,,,,,
player,201112220clt,htx,JackKa99,tackles_loss,0,,,,,
player,201112220clt,htx,JackKa99,qb_hits,0,,,,,
player,201112220clt,htx,JackKa99,fumbles_rec,0,,,,,
player,201112220clt,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201112220clt,htx,JackKa99,fumbles_forced,0,,,,,
player,201112220clt,htx,CodySh20,def_int,0,,,,,
player,201112220clt,htx,CodySh20,def_int_yds,0,,,,,
player,201112220clt,htx,CodySh20,def_int_td,0,,,,,
player,201112220clt,htx,CodySh20,def_int_long,0,,,,,
player,201112220clt,htx,CodySh20,pass_defended,0,,,,,
player,201112220clt,htx,CodySh20,sacks,0.0,,,,,
player,201112220clt,htx,CodySh20,tackles_combined,1,,,,,
player,201112220clt,htx,CodySh20,tackles_solo,1,,,,,
player,201112220clt,htx,CodySh20,tackles_assists,0,,,,,
player,201112220clt,htx,CodySh20,tackles_loss,0,,,,,
player,201112220clt,htx,CodySh20,qb_hits,0,,,,,
player,201112220clt,htx,CodySh20,fumbles_rec,0,,,,,
player,201112220clt,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201112220clt,htx,CodySh20,fumbles_forced,0,,,,,
player,201112220clt,htx,HarrBr00,def_int,0,,,,,
player,201112220clt,htx,HarrBr00,def_int_yds,0,,,,,
player,201112220clt,htx,HarrBr00,def_int_td,0,,,,,
player,201112220clt,htx,HarrBr00,def_int_long,0,,,,,
player,201112220clt,htx,HarrBr00,pass_defended,0,,,,,
player,201112220clt,htx,HarrBr00,sacks,0.0,,,,,
player,201112220clt,htx,HarrBr00,tackles_combined,1,,,,,
player,201112220clt,htx,HarrBr00,tackles_solo,0,,,,,
player,201112220clt,htx,HarrBr00,tackles_assists,1,,,,,
player,201112220clt,htx,HarrBr00,tackles_loss,0,,,,,
player,201112220clt,htx,HarrBr00,qb_hits,0,,,,,
player,201112220clt,htx,HarrBr00,fumbles_rec,0,,,,,
player,201112220clt,htx,HarrBr00,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,HarrBr00,fumbles_rec_td,0,,,,,
player,201112220clt,htx,HarrBr00,fumbles_forced,0,,,,,
player,201112220clt,htx,NadiJe00,def_int,0,,,,,
player,201112220clt,htx,NadiJe00,def_int_yds,0,,,,,
player,201112220clt,htx,NadiJe00,def_int_td,0,,,,,
player,201112220clt,htx,NadiJe00,def_int_long,0,,,,,
player,201112220clt,htx,NadiJe00,pass_defended,0,,,,,
player,201112220clt,htx,NadiJe00,sacks,0.0,,,,,
player,201112220clt,htx,NadiJe00,tackles_combined,1,,,,,
player,201112220clt,htx,NadiJe00,tackles_solo,1,,,,,
player,201112220clt,htx,NadiJe00,tackles_assists,0,,,,,
player,201112220clt,htx,NadiJe00,tackles_loss,0,,,,,
player,201112220clt,htx,NadiJe00,qb_hits,0,,,,,
player,201112220clt,htx,NadiJe00,fumbles_rec,0,,,,,
player,201112220clt,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201112220clt,htx,NadiJe00,fumbles_forced,0,,,,,
player,201112220clt,htx,SmitAn22,def_int,0,,,,,
player,201112220clt,htx,SmitAn22,def_int_yds,0,,,,,
player,201112220clt,htx,SmitAn22,def_int_td,0,,,,,
player,201112220clt,htx,SmitAn22,def_int_long,0,,,,,
player,201112220clt,htx,SmitAn22,pass_defended,0,,,,,
player,201112220clt,htx,SmitAn22,sacks,0.0,,,,,
player,201112220clt,htx,SmitAn22,tackles_combined,1,,,,,
player,201112220clt,htx,SmitAn22,tackles_solo,1,,,,,
player,201112220clt,htx,SmitAn22,tackles_assists,0,,,,,
player,201112220clt,htx,SmitAn22,tackles_loss,1,,,,,
player,201112220clt,htx,SmitAn22,qb_hits,0,,,,,
player,201112220clt,htx,SmitAn22,fumbles_rec,0,,,,,
player,201112220clt,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201112220clt,htx,SmitAn22,fumbles_forced,0,,,,,
player,201112220clt,htx,VickLa00,def_int,0,,,,,
player,201112220clt,htx,VickLa00,def_int_yds,0,,,,,
player,201112220clt,htx,VickLa00,def_int_td,0,,,,,
player,201112220clt,htx,VickLa00,def_int_long,0,,,,,
player,201112220clt,htx,VickLa00,pass_defended,0,,,,,
player,201112220clt,htx,VickLa00,sacks,0.0,,,,,
player,201112220clt,htx,VickLa00,tackles_combined,1,,,,,
player,201112220clt,htx,VickLa00,tackles_solo,1,,,,,
player,201112220clt,htx,VickLa00,tackles_assists,0,,,,,
player,201112220clt,htx,VickLa00,tackles_loss,0,,,,,
player,201112220clt,htx,VickLa00,qb_hits,0,,,,,
player,201112220clt,htx,VickLa00,fumbles_rec,0,,,,,
player,201112220clt,htx,VickLa00,fumbles_rec_yds,0,,,,,
player,201112220clt,htx,VickLa00,fumbles_rec_td,0,,,,,
player,201112220clt,htx,VickLa00,fumbles_forced,0,,,,,
player,201112220clt,clt,MathRo20,def_int,0,,,,,
player,201112220clt,clt,MathRo20,def_int_yds,0,,,,,
player,201112220clt,clt,MathRo20,def_int_td,0,,,,,
player,201112220clt,clt,MathRo20,def_int_long,0,,,,,
player,201112220clt,clt,MathRo20,pass_defended,0,,,,,
player,201112220clt,clt,MathRo20,sacks,2.0,,,,,
player,201112220clt,clt,MathRo20,tackles_combined,3,,,,,
player,201112220clt,clt,MathRo20,tackles_solo,3,,,,,
player,201112220clt,clt,MathRo20,tackles_assists,0,,,,,
player,201112220clt,clt,MathRo20,tackles_loss,1,,,,,
player,201112220clt,clt,MathRo20,qb_hits,1,,,,,
player,201112220clt,clt,MathRo20,fumbles_rec,1,,,,,
player,201112220clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201112220clt,clt,MathRo20,fumbles_forced,1,,,,,
player,201112220clt,clt,AndeJa98,def_int,0,,,,,
player,201112220clt,clt,AndeJa98,def_int_yds,0,,,,,
player,201112220clt,clt,AndeJa98,def_int_td,0,,,,,
player,201112220clt,clt,AndeJa98,def_int_long,0,,,,,
player,201112220clt,clt,AndeJa98,pass_defended,0,,,,,
player,201112220clt,clt,AndeJa98,sacks,1.0,,,,,
player,201112220clt,clt,AndeJa98,tackles_combined,3,,,,,
player,201112220clt,clt,AndeJa98,tackles_solo,2,,,,,
player,201112220clt,clt,AndeJa98,tackles_assists,1,,,,,
player,201112220clt,clt,AndeJa98,tackles_loss,2,,,,,
player,201112220clt,clt,AndeJa98,qb_hits,1,,,,,
player,201112220clt,clt,AndeJa98,fumbles_rec,0,,,,,
player,201112220clt,clt,AndeJa98,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,AndeJa98,fumbles_rec_td,0,,,,,
player,201112220clt,clt,AndeJa98,fumbles_forced,0,,,,,
player,201112220clt,clt,MoalFi99,def_int,0,,,,,
player,201112220clt,clt,MoalFi99,def_int_yds,0,,,,,
player,201112220clt,clt,MoalFi99,def_int_td,0,,,,,
player,201112220clt,clt,MoalFi99,def_int_long,0,,,,,
player,201112220clt,clt,MoalFi99,pass_defended,0,,,,,
player,201112220clt,clt,MoalFi99,sacks,1.0,,,,,
player,201112220clt,clt,MoalFi99,tackles_combined,2,,,,,
player,201112220clt,clt,MoalFi99,tackles_solo,2,,,,,
player,201112220clt,clt,MoalFi99,tackles_assists,0,,,,,
player,201112220clt,clt,MoalFi99,tackles_loss,2,,,,,
player,201112220clt,clt,MoalFi99,qb_hits,1,,,,,
player,201112220clt,clt,MoalFi99,fumbles_rec,0,,,,,
player,201112220clt,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201112220clt,clt,MoalFi99,fumbles_forced,0,,,,,
player,201112220clt,clt,BethAn20,def_int,0,,,,,
player,201112220clt,clt,BethAn20,def_int_yds,0,,,,,
player,201112220clt,clt,BethAn20,def_int_td,0,,,,,
player,201112220clt,clt,BethAn20,def_int_long,0,,,,,
player,201112220clt,clt,BethAn20,pass_defended,0,,,,,
player,201112220clt,clt,BethAn20,sacks,0.0,,,,,
player,201112220clt,clt,BethAn20,tackles_combined,9,,,,,
player,201112220clt,clt,BethAn20,tackles_solo,8,,,,,
player,201112220clt,clt,BethAn20,tackles_assists,1,,,,,
player,201112220clt,clt,BethAn20,tackles_loss,0,,,,,
player,201112220clt,clt,BethAn20,qb_hits,0,,,,,
player,201112220clt,clt,BethAn20,fumbles_rec,0,,,,,
player,201112220clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201112220clt,clt,BethAn20,fumbles_forced,1,,,,,
player,201112220clt,clt,ConnKa99,def_int,0,,,,,
player,201112220clt,clt,ConnKa99,def_int_yds,0,,,,,
player,201112220clt,clt,ConnKa99,def_int_td,0,,,,,
player,201112220clt,clt,ConnKa99,def_int_long,0,,,,,
player,201112220clt,clt,ConnKa99,pass_defended,0,,,,,
player,201112220clt,clt,ConnKa99,sacks,0.0,,,,,
player,201112220clt,clt,ConnKa99,tackles_combined,6,,,,,
player,201112220clt,clt,ConnKa99,tackles_solo,5,,,,,
player,201112220clt,clt,ConnKa99,tackles_assists,1,,,,,
player,201112220clt,clt,ConnKa99,tackles_loss,1,,,,,
player,201112220clt,clt,ConnKa99,qb_hits,0,,,,,
player,201112220clt,clt,ConnKa99,fumbles_rec,0,,,,,
player,201112220clt,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201112220clt,clt,ConnKa99,fumbles_forced,0,,,,,
player,201112220clt,clt,AngePa99,def_int,0,,,,,
player,201112220clt,clt,AngePa99,def_int_yds,0,,,,,
player,201112220clt,clt,AngePa99,def_int_td,0,,,,,
player,201112220clt,clt,AngePa99,def_int_long,0,,,,,
player,201112220clt,clt,AngePa99,pass_defended,0,,,,,
player,201112220clt,clt,AngePa99,sacks,0.0,,,,,
player,201112220clt,clt,AngePa99,tackles_combined,5,,,,,
player,201112220clt,clt,AngePa99,tackles_solo,5,,,,,
player,201112220clt,clt,AngePa99,tackles_assists,0,,,,,
player,201112220clt,clt,AngePa99,tackles_loss,2,,,,,
player,201112220clt,clt,AngePa99,qb_hits,0,,,,,
player,201112220clt,clt,AngePa99,fumbles_rec,0,,,,,
player,201112220clt,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201112220clt,clt,AngePa99,fumbles_forced,0,,,,,
player,201112220clt,clt,BrayTy20,def_int,0,,,,,
player,201112220clt,clt,BrayTy20,def_int_yds,0,,,,,
player,201112220clt,clt,BrayTy20,def_int_td,0,,,,,
player,201112220clt,clt,BrayTy20,def_int_long,0,,,,,
player,201112220clt,clt,BrayTy20,pass_defended,0,,,,,
player,201112220clt,clt,BrayTy20,sacks,0.0,,,,,
player,201112220clt,clt,BrayTy20,tackles_combined,5,,,,,
player,201112220clt,clt,BrayTy20,tackles_solo,4,,,,,
player,201112220clt,clt,BrayTy20,tackles_assists,1,,,,,
player,201112220clt,clt,BrayTy20,tackles_loss,0,,,,,
player,201112220clt,clt,BrayTy20,qb_hits,0,,,,,
player,201112220clt,clt,BrayTy20,fumbles_rec,0,,,,,
player,201112220clt,clt,BrayTy20,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,BrayTy20,fumbles_rec_td,0,,,,,
player,201112220clt,clt,BrayTy20,fumbles_forced,0,,,,,
player,201112220clt,clt,LaceJa99,def_int,0,,,,,
player,201112220clt,clt,LaceJa99,def_int_yds,0,,,,,
player,201112220clt,clt,LaceJa99,def_int_td,0,,,,,
player,201112220clt,clt,LaceJa99,def_int_long,0,,,,,
player,201112220clt,clt,LaceJa99,pass_defended,0,,,,,
player,201112220clt,clt,LaceJa99,sacks,0.0,,,,,
player,201112220clt,clt,LaceJa99,tackles_combined,4,,,,,
player,201112220clt,clt,LaceJa99,tackles_solo,4,,,,,
player,201112220clt,clt,LaceJa99,tackles_assists,0,,,,,
player,201112220clt,clt,LaceJa99,tackles_loss,0,,,,,
player,201112220clt,clt,LaceJa99,qb_hits,0,,,,,
player,201112220clt,clt,LaceJa99,fumbles_rec,0,,,,,
player,201112220clt,clt,LaceJa99,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201112220clt,clt,LaceJa99,fumbles_forced,0,,,,,
player,201112220clt,clt,RuckCh00,def_int,0,,,,,
player,201112220clt,clt,RuckCh00,def_int_yds,0,,,,,
player,201112220clt,clt,RuckCh00,def_int_td,0,,,,,
player,201112220clt,clt,RuckCh00,def_int_long,0,,,,,
player,201112220clt,clt,RuckCh00,pass_defended,0,,,,,
player,201112220clt,clt,RuckCh00,sacks,0.0,,,,,
player,201112220clt,clt,RuckCh00,tackles_combined,4,,,,,
player,201112220clt,clt,RuckCh00,tackles_solo,2,,,,,
player,201112220clt,clt,RuckCh00,tackles_assists,2,,,,,
player,201112220clt,clt,RuckCh00,tackles_loss,0,,,,,
player,201112220clt,clt,RuckCh00,qb_hits,0,,,,,
player,201112220clt,clt,RuckCh00,fumbles_rec,0,,,,,
player,201112220clt,clt,RuckCh00,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,RuckCh00,fumbles_rec_td,0,,,,,
player,201112220clt,clt,RuckCh00,fumbles_forced,0,,,,,
player,201112220clt,clt,SimsEr20,def_int,0,,,,,
player,201112220clt,clt,SimsEr20,def_int_yds,0,,,,,
player,201112220clt,clt,SimsEr20,def_int_td,0,,,,,
player,201112220clt,clt,SimsEr20,def_int_long,0,,,,,
player,201112220clt,clt,SimsEr20,pass_defended,0,,,,,
player,201112220clt,clt,SimsEr20,sacks,0.0,,,,,
player,201112220clt,clt,SimsEr20,tackles_combined,4,,,,,
player,201112220clt,clt,SimsEr20,tackles_solo,2,,,,,
player,201112220clt,clt,SimsEr20,tackles_assists,2,,,,,
player,201112220clt,clt,SimsEr20,tackles_loss,0,,,,,
player,201112220clt,clt,SimsEr20,qb_hits,0,,,,,
player,201112220clt,clt,SimsEr20,fumbles_rec,0,,,,,
player,201112220clt,clt,SimsEr20,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,SimsEr20,fumbles_rec_td,0,,,,,
player,201112220clt,clt,SimsEr20,fumbles_forced,0,,,,,
player,201112220clt,clt,CaldDa00,def_int,0,,,,,
player,201112220clt,clt,CaldDa00,def_int_yds,0,,,,,
player,201112220clt,clt,CaldDa00,def_int_td,0,,,,,
player,201112220clt,clt,CaldDa00,def_int_long,0,,,,,
player,201112220clt,clt,CaldDa00,pass_defended,0,,,,,
player,201112220clt,clt,CaldDa00,sacks,0.0,,,,,
player,201112220clt,clt,CaldDa00,tackles_combined,3,,,,,
player,201112220clt,clt,CaldDa00,tackles_solo,3,,,,,
player,201112220clt,clt,CaldDa00,tackles_assists,0,,,,,
player,201112220clt,clt,CaldDa00,tackles_loss,0,,,,,
player,201112220clt,clt,CaldDa00,qb_hits,0,,,,,
player,201112220clt,clt,CaldDa00,fumbles_rec,0,,,,,
player,201112220clt,clt,CaldDa00,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,CaldDa00,fumbles_rec_td,0,,,,,
player,201112220clt,clt,CaldDa00,fumbles_forced,0,,,,,
player,201112220clt,clt,HineJe00,def_int,0,,,,,
player,201112220clt,clt,HineJe00,def_int_yds,0,,,,,
player,201112220clt,clt,HineJe00,def_int_td,0,,,,,
player,201112220clt,clt,HineJe00,def_int_long,0,,,,,
player,201112220clt,clt,HineJe00,pass_defended,0,,,,,
player,201112220clt,clt,HineJe00,sacks,0.0,,,,,
player,201112220clt,clt,HineJe00,tackles_combined,2,,,,,
player,201112220clt,clt,HineJe00,tackles_solo,1,,,,,
player,201112220clt,clt,HineJe00,tackles_assists,1,,,,,
player,201112220clt,clt,HineJe00,tackles_loss,0,,,,,
player,201112220clt,clt,HineJe00,qb_hits,0,,,,,
player,201112220clt,clt,HineJe00,fumbles_rec,0,,,,,
player,201112220clt,clt,HineJe00,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,HineJe00,fumbles_rec_td,0,,,,,
player,201112220clt,clt,HineJe00,fumbles_forced,0,,,,,
player,201112220clt,clt,BentKe20,def_int,0,,,,,
player,201112220clt,clt,BentKe20,def_int_yds,0,,,,,
player,201112220clt,clt,BentKe20,def_int_td,0,,,,,
player,201112220clt,clt,BentKe20,def_int_long,0,,,,,
player,201112220clt,clt,BentKe20,pass_defended,0,,,,,
player,201112220clt,clt,BentKe20,sacks,0.0,,,,,
player,201112220clt,clt,BentKe20,tackles_combined,1,,,,,
player,201112220clt,clt,BentKe20,tackles_solo,0,,,,,
player,201112220clt,clt,BentKe20,tackles_assists,1,,,,,
player,201112220clt,clt,BentKe20,tackles_loss,0,,,,,
player,201112220clt,clt,BentKe20,qb_hits,0,,,,,
player,201112220clt,clt,BentKe20,fumbles_rec,0,,,,,
player,201112220clt,clt,BentKe20,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,BentKe20,fumbles_rec_td,0,,,,,
player,201112220clt,clt,BentKe20,fumbles_forced,0,,,,,
player,201112220clt,clt,FreeDw00,def_int,0,,,,,
player,201112220clt,clt,FreeDw00,def_int_yds,0,,,,,
player,201112220clt,clt,FreeDw00,def_int_td,0,,,,,
player,201112220clt,clt,FreeDw00,def_int_long,0,,,,,
player,201112220clt,clt,FreeDw00,pass_defended,0,,,,,
player,201112220clt,clt,FreeDw00,sacks,0.0,,,,,
player,201112220clt,clt,FreeDw00,tackles_combined,1,,,,,
player,201112220clt,clt,FreeDw00,tackles_solo,1,,,,,
player,201112220clt,clt,FreeDw00,tackles_assists,0,,,,,
player,201112220clt,clt,FreeDw00,tackles_loss,0,,,,,
player,201112220clt,clt,FreeDw00,qb_hits,0,,,,,
player,201112220clt,clt,FreeDw00,fumbles_rec,0,,,,,
player,201112220clt,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201112220clt,clt,FreeDw00,fumbles_forced,0,,,,,
player,201112220clt,clt,JohnAn03,def_int,0,,,,,
