game,2011,3,20110925,201109250sea,crd,"Arizona Cardinals",10,sea,"Seattle Seahawks",13
player,201109250sea,crd,TaylCh01,pass_td,0,,,,,
player,201109250sea,crd,TaylCh01,pass_int,0,,,,,
player,201109250sea,crd,TaylCh01,pass_sacked,0,,,,,
player,201109250sea,crd,TaylCh01,pass_sacked_yds,0,,,,,
player,201109250sea,crd,TaylCh01,pass_long,0,,,,,
player,201109250sea,crd,TaylCh01,pass_rating,,,,,,
player,201109250sea,crd,TaylCh01,rush_att,8,,,,,
player,201109250sea,crd,TaylCh01,rush_yds,20,,,,,
player,201109250sea,crd,TaylCh01,rush_td,0,,,,,
player,201109250sea,crd,TaylCh01,rush_long,8,,,,,
player,201109250sea,crd,TaylCh01,targets,2,,,,,
player,201109250sea,crd,TaylCh01,rec,1,,,,,
player,201109250sea,crd,TaylCh01,rec_yds,12,,,,,
player,201109250sea,crd,TaylCh01,rec_td,0,,,,,
player,201109250sea,crd,TaylCh01,rec_long,12,,,,,
player,201109250sea,crd,TaylCh01,fumbles,0,,,,,
player,201109250sea,crd,TaylCh01,fumbles_lost,,,,,,
player,201109250sea,crd,FitzLa00,pass_cmp,0,,,,,
player,201109250sea,crd,FitzLa00,pass_att,0,,,,,
player,201109250sea,crd,FitzLa00,pass_yds,0,,,,,
player,201109250sea,crd,FitzLa00,pass_td,0,,,,,
player,201109250sea,crd,FitzLa00,pass_int,0,,,,,
player,201109250sea,crd,FitzLa00,pass_sacked,0,,,,,
player,201109250sea,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201109250sea,crd,FitzLa00,pass_long,0,,,,,
player,201109250sea,crd,FitzLa00,pass_rating,,,,,,
player,201109250sea,crd,FitzLa00,rush_att,0,,,,,
player,201109250sea,crd,FitzLa00,rush_yds,0,,,,,
player,201109250sea,crd,FitzLa00,rush_td,0,,,,,
player,201109250sea,crd,FitzLa00,rush_long,0,,,,,
player,201109250sea,crd,FitzLa00,targets,8,,,,,
player,201109250sea,crd,FitzLa00,rec,5,,,,,
player,201109250sea,crd,FitzLa00,rec_yds,64,,,,,
player,201109250sea,crd,FitzLa00,rec_td,1,,,,,
player,201109250sea,crd,FitzLa00,rec_long,28,,,,,
player,201109250sea,crd,FitzLa00,fumbles,0,,,,,
player,201109250sea,crd,FitzLa00,fumbles_lost,,,,,,
player,201109250sea,crd,HeapTo00,pass_cmp,0,,,,,
player,201109250sea,crd,HeapTo00,pass_att,0,,,,,
player,201109250sea,crd,HeapTo00,pass_yds,0,,,,,
player,201109250sea,crd,HeapTo00,pass_td,0,,,,,
player,201109250sea,crd,HeapTo00,pass_int,0,,,,,
player,201109250sea,crd,HeapTo00,pass_sacked,0,,,,,
player,201109250sea,crd,HeapTo00,pass_sacked_yds,0,,,,,
player,201109250sea,crd,HeapTo00,pass_long,0,,,,,
player,201109250sea,crd,HeapTo00,pass_rating,,,,,,
player,201109250sea,crd,HeapTo00,rush_att,0,,,,,
player,201109250sea,crd,HeapTo00,rush_yds,0,,,,,
player,201109250sea,crd,HeapTo00,rush_td,0,,,,,
player,201109250sea,crd,HeapTo00,rush_long,0,,,,,
player,201109250sea,crd,HeapTo00,targets,10,,,,,
player,201109250sea,crd,HeapTo00,rec,6,,,,,
player,201109250sea,crd,HeapTo00,rec_yds,61,,,,,
player,201109250sea,crd,HeapTo00,rec_td,0,,,,,
player,201109250sea,crd,HeapTo00,rec_long,28,,,,,
player,201109250sea,crd,HeapTo00,fumbles,0,,,,,
player,201109250sea,crd,HeapTo00,fumbles_lost,,,,,,
player,201109250sea,crd,DoucEa00,pass_cmp,0,,,,,
player,201109250sea,crd,DoucEa00,pass_att,0,,,,,
player,201109250sea,crd,DoucEa00,pass_yds,0,,,,,
player,201109250sea,crd,DoucEa00,pass_td,0,,,,,
player,201109250sea,crd,DoucEa00,pass_int,0,,,,,
player,201109250sea,crd,DoucEa00,pass_sacked,0,,,,,
player,201109250sea,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201109250sea,crd,DoucEa00,pass_long,0,,,,,
player,201109250sea,crd,DoucEa00,pass_rating,,,,,,
player,201109250sea,crd,DoucEa00,rush_att,0,,,,,
player,201109250sea,crd,DoucEa00,rush_yds,0,,,,,
player,201109250sea,crd,DoucEa00,rush_td,0,,,,,
player,201109250sea,crd,DoucEa00,rush_long,0,,,,,
player,201109250sea,crd,DoucEa00,targets,6,,,,,
player,201109250sea,crd,DoucEa00,rec,5,,,,,
player,201109250sea,crd,DoucEa00,rec_yds,50,,,,,
player,201109250sea,crd,DoucEa00,rec_td,0,,,,,
player,201109250sea,crd,DoucEa00,rec_long,12,,,,,
player,201109250sea,crd,DoucEa00,fumbles,0,,,,,
player,201109250sea,crd,DoucEa00,fumbles_lost,,,,,,
player,201109250sea,crd,RobeAn00,pass_cmp,0,,,,,
player,201109250sea,crd,RobeAn00,pass_att,0,,,,,
player,201109250sea,crd,RobeAn00,pass_yds,0,,,,,
player,201109250sea,crd,RobeAn00,pass_td,0,,,,,
player,201109250sea,crd,RobeAn00,pass_int,0,,,,,
player,201109250sea,crd,RobeAn00,pass_sacked,0,,,,,
player,201109250sea,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201109250sea,crd,RobeAn00,pass_long,0,,,,,
player,201109250sea,crd,RobeAn00,pass_rating,,,,,,
player,201109250sea,crd,RobeAn00,rush_att,0,,,,,
player,201109250sea,crd,RobeAn00,rush_yds,0,,,,,
player,201109250sea,crd,RobeAn00,rush_td,0,,,,,
player,201109250sea,crd,RobeAn00,rush_long,0,,,,,
player,201109250sea,crd,RobeAn00,targets,6,,,,,
player,201109250sea,crd,RobeAn00,rec,4,,,,,
player,201109250sea,crd,RobeAn00,rec_yds,38,,,,,
player,201109250sea,crd,RobeAn00,rec_td,0,,,,,
player,201109250sea,crd,RobeAn00,rec_long,16,,,,,
player,201109250sea,crd,RobeAn00,fumbles,1,,,,,
player,201109250sea,crd,RobeAn00,fumbles_lost,0,,,,,
player,201109250sea,crd,SherAn00,pass_cmp,0,,,,,
player,201109250sea,crd,SherAn00,pass_att,0,,,,,
player,201109250sea,crd,SherAn00,pass_yds,0,,,,,
player,201109250sea,crd,SherAn00,pass_td,0,,,,,
player,201109250sea,crd,SherAn00,pass_int,0,,,,,
player,201109250sea,crd,SherAn00,pass_sacked,0,,,,,
player,201109250sea,crd,SherAn00,pass_sacked_yds,0,,,,,
player,201109250sea,crd,SherAn00,pass_long,0,,,,,
player,201109250sea,crd,SherAn00,pass_rating,,,,,,
player,201109250sea,crd,SherAn00,rush_att,0,,,,,
player,201109250sea,crd,SherAn00,rush_yds,0,,,,,
player,201109250sea,crd,SherAn00,rush_td,0,,,,,
player,201109250sea,crd,SherAn00,rush_long,0,,,,,
player,201109250sea,crd,SherAn00,targets,1,,,,,
player,201109250sea,crd,SherAn00,rec,1,,,,,
player,201109250sea,crd,SherAn00,rec_yds,6,,,,,
player,201109250sea,crd,SherAn00,rec_td,0,,,,,
player,201109250sea,crd,SherAn00,rec_long,6,,,,,
player,201109250sea,crd,SherAn00,fumbles,0,,,,,
player,201109250sea,crd,SherAn00,fumbles_lost,,,,,,
player,201109250sea,sea,JackTa00,pass_cmp,18,,,,,
player,201109250sea,sea,JackTa00,pass_att,31,,,,,
player,201109250sea,sea,JackTa00,pass_yds,171,,,,,
player,201109250sea,sea,JackTa00,pass_td,0,,,,,
player,201109250sea,sea,JackTa00,pass_int,1,,,,,
player,201109250sea,sea,JackTa00,pass_sacked,4,,,,,
player,201109250sea,sea,JackTa00,pass_sacked_yds,32,,,,,
player,201109250sea,sea,JackTa00,pass_long,32,,,,,
player,201109250sea,sea,JackTa00,pass_rating,60.0,,,,,
player,201109250sea,sea,JackTa00,rush_att,4,,,,,
player,201109250sea,sea,JackTa00,rush_yds,20,,,,,
player,201109250sea,sea,JackTa00,rush_td,1,,,,,
player,201109250sea,sea,JackTa00,rush_long,11,,,,,
player,201109250sea,sea,JackTa00,targets,0,,,,,
player,201109250sea,sea,JackTa00,rec,0,,,,,
player,201109250sea,sea,JackTa00,rec_yds,0,,,,,
player,201109250sea,sea,JackTa00,rec_td,0,,,,,
player,201109250sea,sea,JackTa00,rec_long,0,,,,,
player,201109250sea,sea,JackTa00,fumbles,0,,,,,
player,201109250sea,sea,JackTa00,fumbles_lost,0,,,,,
player,201109250sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201109250sea,sea,LyncMa00,pass_att,0,,,,,
player,201109250sea,sea,LyncMa00,pass_yds,0,,,,,
player,201109250sea,sea,LyncMa00,pass_td,0,,,,,
player,201109250sea,sea,LyncMa00,pass_int,0,,,,,
player,201109250sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201109250sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201109250sea,sea,LyncMa00,pass_long,0,,,,,
player,201109250sea,sea,LyncMa00,pass_rating,,,,,,
player,201109250sea,sea,LyncMa00,rush_att,19,,,,,
player,201109250sea,sea,LyncMa00,rush_yds,73,,,,,
player,201109250sea,sea,LyncMa00,rush_td,0,,,,,
player,201109250sea,sea,LyncMa00,rush_long,23,,,,,
player,201109250sea,sea,LyncMa00,targets,3,,,,,
player,201109250sea,sea,LyncMa00,rec,1,,,,,
player,201109250sea,sea,LyncMa00,rec_yds,2,,,,,
player,201109250sea,sea,LyncMa00,rec_td,0,,,,,
player,201109250sea,sea,LyncMa00,rec_long,2,,,,,
player,201109250sea,sea,LyncMa00,fumbles,0,,,,,
player,201109250sea,sea,LyncMa00,fumbles_lost,,,,,,
player,201109250sea,sea,WashLe00,pass_cmp,0,,,,,
player,201109250sea,sea,WashLe00,pass_att,0,,,,,
player,201109250sea,sea,WashLe00,pass_yds,0,,,,,
player,201109250sea,sea,WashLe00,pass_td,0,,,,,
player,201109250sea,sea,WashLe00,pass_int,0,,,,,
player,201109250sea,sea,WashLe00,pass_sacked,0,,,,,
player,201109250sea,sea,WashLe00,pass_sacked_yds,0,,,,,
player,201109250sea,sea,WashLe00,pass_long,0,,,,,
player,201109250sea,sea,WashLe00,pass_rating,,,,,,
player,201109250sea,sea,WashLe00,rush_att,3,,,,,
player,201109250sea,sea,WashLe00,rush_yds,29,,,,,
player,201109250sea,sea,WashLe00,rush_td,0,,,,,
player,201109250sea,sea,WashLe00,rush_long,21,,,,,
player,201109250sea,sea,WashLe00,targets,1,,,,,
player,201109250sea,sea,WashLe00,rec,0,,,,,
player,201109250sea,sea,WashLe00,rec_yds,0,,,,,
player,201109250sea,sea,WashLe00,rec_td,0,,,,,
player,201109250sea,sea,WashLe00,rec_long,0,,,,,
player,201109250sea,sea,WashLe00,fumbles,0,,,,,
player,201109250sea,sea,WashLe00,fumbles_lost,0,,,,,
player,201109250sea,sea,WillEd00,pass_cmp,0,,,,,
player,201109250sea,sea,WillEd00,pass_att,0,,,,,
player,201109250sea,sea,WillEd00,pass_yds,0,,,,,
player,201109250sea,sea,WillEd00,pass_td,0,,,,,
player,201109250sea,sea,WillEd00,pass_int,0,,,,,
player,201109250sea,sea,WillEd00,pass_sacked,0,,,,,
player,201109250sea,sea,WillEd00,pass_sacked_yds,0,,,,,
player,201109250sea,sea,WillEd00,pass_long,0,,,,,
player,201109250sea,sea,WillEd00,pass_rating,,,,,,
player,201109250sea,sea,WillEd00,rush_att,2,,,,,
player,201109250sea,sea,WillEd00,rush_yds,2,,,,,
player,201109250sea,sea,WillEd00,rush_td,0,,,,,
player,201109250sea,sea,WillEd00,rush_long,1,,,,,
player,201109250sea,sea,WillEd00,targets,0,,,,,
player,201109250sea,sea,WillEd00,rec,0,,,,,
player,201109250sea,sea,WillEd00,rec_yds,0,,,,,
player,201109250sea,sea,WillEd00,rec_td,0,,,,,
player,201109250sea,sea,WillEd00,rec_long,0,,,,,
player,201109250sea,sea,WillEd00,fumbles,0,,,,,
player,201109250sea,sea,WillEd00,fumbles_lost,,,,,,
player,201109250sea,sea,RiceSi01,pass_cmp,0,,,,,
player,201109250sea,sea,RiceSi01,pass_att,0,,,,,
player,201109250sea,sea,RiceSi01,pass_yds,0,,,,,
player,201109250sea,sea,RiceSi01,pass_td,0,,,,,
player,201109250sea,sea,RiceSi01,pass_int,0,,,,,
player,201109250sea,sea,RiceSi01,pass_sacked,0,,,,,
player,201109250sea,sea,RiceSi01,pass_sacked_yds,0,,,,,
player,201109250sea,sea,RiceSi01,pass_long,0,,,,,
player,201109250sea,sea,RiceSi01,pass_rating,,,,,,
player,201109250sea,sea,RiceSi01,rush_att,0,,,,,
player,201109250sea,sea,RiceSi01,rush_yds,0,,,,,
player,201109250sea,sea,RiceSi01,rush_td,0,,,,,
player,201109250sea,sea,RiceSi01,rush_long,0,,,,,
player,201109250sea,sea,RiceSi01,targets,10,,,,,
player,201109250sea,sea,RiceSi01,rec,8,,,,,
player,201109250sea,sea,RiceSi01,rec_yds,109,,,,,
player,201109250sea,sea,RiceSi01,rec_td,0,,,,,
player,201109250sea,sea,RiceSi01,rec_long,32,,,,,
player,201109250sea,sea,RiceSi01,fumbles,0,,,,,
player,201109250sea,sea,RiceSi01,fumbles_lost,,,,,,
player,201109250sea,sea,TateGo00,pass_cmp,0,,,,,
player,201109250sea,sea,TateGo00,pass_att,0,,,,,
player,201109250sea,sea,TateGo00,pass_yds,0,,,,,
player,201109250sea,sea,TateGo00,pass_td,0,,,,,
player,201109250sea,sea,TateGo00,pass_int,0,,,,,
player,201109250sea,sea,TateGo00,pass_sacked,0,,,,,
player,201109250sea,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201109250sea,sea,TateGo00,pass_long,0,,,,,
player,201109250sea,sea,TateGo00,pass_rating,,,,,,
player,201109250sea,sea,TateGo00,rush_att,0,,,,,
player,201109250sea,sea,TateGo00,rush_yds,0,,,,,
player,201109250sea,sea,TateGo00,rush_td,0,,,,,
player,201109250sea,sea,TateGo00,rush_long,0,,,,,
player,201109250sea,sea,TateGo00,targets,3,,,,,
player,201109250sea,sea,TateGo00,rec,2,,,,,
player,201109250sea,sea,TateGo00,rec_yds,15,,,,,
player,201109250sea,sea,TateGo00,rec_td,0,,,,,
player,201109250sea,sea,TateGo00,rec_long,9,,,,,
player,201109250sea,sea,TateGo00,fumbles,0,,,,,
player,201109250sea,sea,TateGo00,fumbles_lost,,,,,,
player,201109250sea,sea,ObomBe00,pass_cmp,0,,,,,
player,201109250sea,sea,ObomBe00,pass_att,0,,,,,
player,201109250sea,sea,ObomBe00,pass_yds,0,,,,,
player,201109250sea,sea,ObomBe00,pass_td,0,,,,,
player,201109250sea,sea,ObomBe00,pass_int,0,,,,,
player,201109250sea,sea,ObomBe00,pass_sacked,0,,,,,
player,201109250sea,sea,ObomBe00,pass_sacked_yds,0,,,,,
player,201109250sea,sea,ObomBe00,pass_long,0,,,,,
player,201109250sea,sea,ObomBe00,pass_rating,,,,,,
player,201109250sea,sea,ObomBe00,rush_att,0,,,,,
player,201109250sea,sea,ObomBe00,rush_yds,0,,,,,
player,201109250sea,sea,ObomBe00,rush_td,0,,,,,
player,201109250sea,sea,ObomBe00,rush_long,0,,,,,
player,201109250sea,sea,ObomBe00,targets,2,,,,,
player,201109250sea,sea,ObomBe00,rec,2,,,,,
player,201109250sea,sea,ObomBe00,rec_yds,12,,,,,
player,201109250sea,sea,ObomBe00,rec_td,0,,,,,
player,201109250sea,sea,ObomBe00,rec_long,6,,,,,
player,201109250sea,sea,ObomBe00,fumbles,0,,,,,
player,201109250sea,sea,ObomBe00,fumbles_lost,,,,,,
player,201109250sea,sea,MillZa01,pass_cmp,0,,,,,
player,201109250sea,sea,MillZa01,pass_att,0,,,,,
player,201109250sea,sea,MillZa01,pass_yds,0,,,,,
player,201109250sea,sea,MillZa01,pass_td,0,,,,,
player,201109250sea,sea,MillZa01,pass_int,0,,,,,
player,201109250sea,sea,MillZa01,pass_sacked,0,,,,,
player,201109250sea,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201109250sea,sea,MillZa01,pass_long,0,,,,,
player,201109250sea,sea,MillZa01,pass_rating,,,,,,
player,201109250sea,sea,MillZa01,rush_att,0,,,,,
player,201109250sea,sea,MillZa01,rush_yds,0,,,,,
player,201109250sea,sea,MillZa01,rush_td,0,,,,,
player,201109250sea,sea,MillZa01,rush_long,0,,,,,
player,201109250sea,sea,MillZa01,targets,3,,,,,
player,201109250sea,sea,MillZa01,rec,2,,,,,
player,201109250sea,sea,MillZa01,rec_yds,9,,,,,
player,201109250sea,sea,MillZa01,rec_td,0,,,,,
player,201109250sea,sea,MillZa01,rec_long,7,,,,,
player,201109250sea,sea,MillZa01,fumbles,0,,,,,
player,201109250sea,sea,MillZa01,fumbles_lost,,,,,,
player,201109250sea,sea,ForsJu00,pass_cmp,0,,,,,
player,201109250sea,sea,ForsJu00,pass_att,0,,,,,
player,201109250sea,sea,ForsJu00,pass_yds,0,,,,,
player,201109250sea,sea,ForsJu00,pass_td,0,,,,,
player,201109250sea,sea,ForsJu00,pass_int,0,,,,,
player,201109250sea,sea,ForsJu00,pass_sacked,0,,,,,
player,201109250sea,sea,ForsJu00,pass_sacked_yds,0,,,,,
player,201109250sea,sea,ForsJu00,pass_long,0,,,,,
player,201109250sea,sea,ForsJu00,pass_rating,,,,,,
player,201109250sea,sea,ForsJu00,rush_att,1,,,,,
player,201109250sea,sea,ForsJu00,rush_yds,0,,,,,
player,201109250sea,sea,ForsJu00,rush_td,0,,,,,
player,201109250sea,sea,ForsJu00,rush_long,0,,,,,
player,201109250sea,sea,ForsJu00,targets,3,,,,,
player,201109250sea,sea,ForsJu00,rec,1,,,,,
player,201109250sea,sea,ForsJu00,rec_yds,1,,,,,
player,201109250sea,sea,ForsJu00,rec_td,0,,,,,
player,201109250sea,sea,ForsJu00,rec_long,1,,,,,
player,201109250sea,sea,ForsJu00,fumbles,0,,,,,
player,201109250sea,sea,ForsJu00,fumbles_lost,,,,,,
player,201109250sea,sea,WillMi03,pass_cmp,0,,,,,
player,201109250sea,sea,WillMi03,pass_att,0,,,,,
player,201109250sea,sea,WillMi03,pass_yds,0,,,,,
player,201109250sea,sea,WillMi03,pass_td,0,,,,,
player,201109250sea,sea,WillMi03,pass_int,0,,,,,
player,201109250sea,sea,WillMi03,pass_sacked,0,,,,,
player,201109250sea,sea,WillMi03,pass_sacked_yds,0,,,,,
player,201109250sea,sea,WillMi03,pass_long,0,,,,,
player,201109250sea,sea,WillMi03,pass_rating,,,,,,
player,201109250sea,sea,WillMi03,rush_att,0,,,,,
player,201109250sea,sea,WillMi03,rush_yds,0,,,,,
player,201109250sea,sea,WillMi03,rush_td,0,,,,,
player,201109250sea,sea,WillMi03,rush_long,0,,,,,
player,201109250sea,sea,WillMi03,targets,1,,,,,
player,201109250sea,sea,WillMi03,rec,0,,,,,
player,201109250sea,sea,WillMi03,rec_yds,0,,,,,
player,201109250sea,sea,WillMi03,rec_td,0,,,,,
player,201109250sea,sea,WillMi03,rec_long,0,,,,,
player,201109250sea,sea,WillMi03,fumbles,0,,,,,
player,201109250sea,sea,WillMi03,fumbles_lost,,,,,,
player,201109250sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201109250sea,sea,BaldDo00,pass_att,0,,,,,
player,201109250sea,sea,BaldDo00,pass_yds,0,,,,,
player,201109250sea,sea,BaldDo00,pass_td,0,,,,,
player,201109250sea,sea,BaldDo00,pass_int,0,,,,,
player,201109250sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201109250sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201109250sea,sea,BaldDo00,pass_long,0,,,,,
player,201109250sea,sea,BaldDo00,pass_rating,,,,,,
player,201109250sea,sea,BaldDo00,rush_att,1,,,,,
player,201109250sea,sea,BaldDo00,rush_yds,-2,,,,,
player,201109250sea,sea,BaldDo00,rush_td,0,,,,,
player,201109250sea,sea,BaldDo00,rush_long,-2,,,,,
player,201109250sea,sea,BaldDo00,targets,4,,,,,
player,201109250sea,sea,BaldDo00,rec,2,,,,,
player,201109250sea,sea,BaldDo00,rec_yds,23,,,,,
player,201109250sea,sea,BaldDo00,rec_td,0,,,,,
player,201109250sea,sea,BaldDo00,rec_long,20,,,,,
player,201109250sea,sea,BaldDo00,fumbles,0,,,,,
player,201109250sea,sea,BaldDo00,fumbles_lost,,,,,,
player,201109250sea,crd,PetePa00,def_int,1,,,,,
player,201109250sea,crd,PetePa00,def_int_yds,1,,,,,
player,201109250sea,crd,PetePa00,def_int_td,0,,,,,
player,201109250sea,crd,PetePa00,def_int_long,1,,,,,
player,201109250sea,crd,PetePa00,pass_defended,1,,,,,
player,201109250sea,crd,PetePa00,sacks,0.0,,,,,
player,201109250sea,crd,PetePa00,tackles_combined,1,,,,,
player,201109250sea,crd,PetePa00,tackles_solo,1,,,,,
player,201109250sea,crd,PetePa00,tackles_assists,0,,,,,
player,201109250sea,crd,PetePa00,tackles_loss,0,,,,,
player,201109250sea,crd,PetePa00,qb_hits,0,,,,,
player,201109250sea,crd,PetePa00,fumbles_rec,0,,,,,
player,201109250sea,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201109250sea,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201109250sea,crd,PetePa00,fumbles_forced,0,,,,,
player,201109250sea,crd,CampCa99,def_int,0,,,,,
player,201109250sea,crd,CampCa99,def_int_yds,0,,,,,
player,201109250sea,crd,CampCa99,def_int_td,0,,,,,
player,201109250sea,crd,CampCa99,def_int_long,0,,,,,
player,201109250sea,crd,CampCa99,pass_defended,0,,,,,
player,201109250sea,crd,CampCa99,sacks,2.5,,,,,
player,201109250sea,crd,CampCa99,tackles_combined,10,,,,,
player,201109250sea,crd,CampCa99,tackles_solo,5,,,,,
player,201109250sea,crd,CampCa99,tackles_assists,5,,,,,
player,201109250sea,crd,CampCa99,tackles_loss,2,,,,,
player,201109250sea,crd,CampCa99,qb_hits,4,,,,,
player,201109250sea,crd,CampCa99,fumbles_rec,0,,,,,
player,201109250sea,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201109250sea,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201109250sea,crd,CampCa99,fumbles_forced,0,,,,,
player,201109250sea,crd,PortJo00,def_int,0,,,,,
player,201109250sea,crd,PortJo00,def_int_yds,0,,,,,
player,201109250sea,crd,PortJo00,def_int_td,0,,,,,
player,201109250sea,crd,PortJo00,def_int_long,0,,,,,
player,201109250sea,crd,PortJo00,pass_defended,0,,,,,
player,201109250sea,crd,PortJo00,sacks,1.0,,,,,
player,201109250sea,crd,PortJo00,tackles_combined,3,,,,,
player,201109250sea,crd,PortJo00,tackles_solo,2,,,,,
player,201109250sea,crd,PortJo00,tackles_assists,1,,,,,
player,201109250sea,crd,PortJo00,tackles_loss,2,,,,,
player,201109250sea,crd,PortJo00,qb_hits,1,,,,,
player,201109250sea,crd,PortJo00,fumbles_rec,0,,,,,
player,201109250sea,crd,PortJo00,fumbles_rec_yds,0,,,,,
player,201109250sea,crd,PortJo00,fumbles_rec_td,0,,,,,
player,201109250sea,crd,PortJo00,fumbles_forced,0,,,,,
player,201109250sea,crd,DockDa20,def_int,0,,,,,
player,201109250sea,crd,DockDa20,def_int_yds,0,,,,,
player,201109250sea,crd,DockDa20,def_int_td,0,,,,,
player,201109250sea,crd,DockDa20,def_int_long,0,,,,,
player,201109250sea,crd,DockDa20,pass_defended,0,,,,,
player,201109250sea,crd,DockDa20,sacks,0.5,,,,,
player,201109250sea,crd,DockDa20,tackles_combined,5,,,,,
player,201109250sea,crd,DockDa20,tackles_solo,3,,,,,
player,201109250sea,crd,DockDa20,tackles_assists,2,,,,,
player,201109250sea,crd,DockDa20,tackles_loss,1,,,,,
