game,2011,8,20111030,201110300pit,nwe,"New England Patriots",17,pit,"Pittsburgh Steelers",25
player,201110300pit,nwe,CartAn20,fumbles_forced,1,,,,,
player,201110300pit,nwe,WilfVi20,def_int,0,,,,,
player,201110300pit,nwe,WilfVi20,def_int_yds,0,,,,,
player,201110300pit,nwe,WilfVi20,def_int_td,0,,,,,
player,201110300pit,nwe,WilfVi20,def_int_long,0,,,,,
player,201110300pit,nwe,WilfVi20,pass_defended,0,,,,,
player,201110300pit,nwe,WilfVi20,sacks,1.0,,,,,
player,201110300pit,nwe,WilfVi20,tackles_combined,7,,,,,
player,201110300pit,nwe,WilfVi20,tackles_solo,6,,,,,
player,201110300pit,nwe,WilfVi20,tackles_assists,1,,,,,
player,201110300pit,nwe,WilfVi20,tackles_loss,2,,,,,
player,201110300pit,nwe,WilfVi20,qb_hits,1,,,,,
player,201110300pit,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201110300pit,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201110300pit,nwe,AndeMa21,def_int,0,,,,,
player,201110300pit,nwe,AndeMa21,def_int_yds,0,,,,,
player,201110300pit,nwe,AndeMa21,def_int_td,0,,,,,
player,201110300pit,nwe,AndeMa21,def_int_long,0,,,,,
player,201110300pit,nwe,AndeMa21,pass_defended,0,,,,,
player,201110300pit,nwe,AndeMa21,sacks,1.0,,,,,
player,201110300pit,nwe,AndeMa21,tackles_combined,2,,,,,
player,201110300pit,nwe,AndeMa21,tackles_solo,2,,,,,
player,201110300pit,nwe,AndeMa21,tackles_assists,0,,,,,
player,201110300pit,nwe,AndeMa21,tackles_loss,1,,,,,
player,201110300pit,nwe,AndeMa21,qb_hits,1,,,,,
player,201110300pit,nwe,AndeMa21,fumbles_rec,0,,,,,
player,201110300pit,nwe,AndeMa21,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,AndeMa21,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,AndeMa21,fumbles_forced,0,,,,,
player,201110300pit,nwe,LoveKy00,def_int,0,,,,,
player,201110300pit,nwe,LoveKy00,def_int_yds,0,,,,,
player,201110300pit,nwe,LoveKy00,def_int_td,0,,,,,
player,201110300pit,nwe,LoveKy00,def_int_long,0,,,,,
player,201110300pit,nwe,LoveKy00,pass_defended,0,,,,,
player,201110300pit,nwe,LoveKy00,sacks,1.0,,,,,
player,201110300pit,nwe,LoveKy00,tackles_combined,1,,,,,
player,201110300pit,nwe,LoveKy00,tackles_solo,1,,,,,
player,201110300pit,nwe,LoveKy00,tackles_assists,0,,,,,
player,201110300pit,nwe,LoveKy00,tackles_loss,1,,,,,
player,201110300pit,nwe,LoveKy00,qb_hits,1,,,,,
player,201110300pit,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201110300pit,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201110300pit,nwe,ChunPa99,def_int,0,,,,,
player,201110300pit,nwe,ChunPa99,def_int_yds,0,,,,,
player,201110300pit,nwe,ChunPa99,def_int_td,0,,,,,
player,201110300pit,nwe,ChunPa99,def_int_long,0,,,,,
player,201110300pit,nwe,ChunPa99,pass_defended,1,,,,,
player,201110300pit,nwe,ChunPa99,sacks,0.0,,,,,
player,201110300pit,nwe,ChunPa99,tackles_combined,13,,,,,
player,201110300pit,nwe,ChunPa99,tackles_solo,10,,,,,
player,201110300pit,nwe,ChunPa99,tackles_assists,3,,,,,
player,201110300pit,nwe,ChunPa99,tackles_loss,0,,,,,
player,201110300pit,nwe,ChunPa99,qb_hits,0,,,,,
player,201110300pit,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201110300pit,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201110300pit,nwe,SpikBr99,def_int,0,,,,,
player,201110300pit,nwe,SpikBr99,def_int_yds,0,,,,,
player,201110300pit,nwe,SpikBr99,def_int_td,0,,,,,
player,201110300pit,nwe,SpikBr99,def_int_long,0,,,,,
player,201110300pit,nwe,SpikBr99,pass_defended,1,,,,,
player,201110300pit,nwe,SpikBr99,sacks,0.0,,,,,
player,201110300pit,nwe,SpikBr99,tackles_combined,12,,,,,
player,201110300pit,nwe,SpikBr99,tackles_solo,10,,,,,
player,201110300pit,nwe,SpikBr99,tackles_assists,2,,,,,
player,201110300pit,nwe,SpikBr99,tackles_loss,1,,,,,
player,201110300pit,nwe,SpikBr99,qb_hits,0,,,,,
player,201110300pit,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201110300pit,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201110300pit,nwe,McCoDe99,def_int,0,,,,,
player,201110300pit,nwe,McCoDe99,def_int_yds,0,,,,,
player,201110300pit,nwe,McCoDe99,def_int_td,0,,,,,
player,201110300pit,nwe,McCoDe99,def_int_long,0,,,,,
player,201110300pit,nwe,McCoDe99,pass_defended,0,,,,,
player,201110300pit,nwe,McCoDe99,sacks,0.0,,,,,
player,201110300pit,nwe,McCoDe99,tackles_combined,11,,,,,
player,201110300pit,nwe,McCoDe99,tackles_solo,7,,,,,
player,201110300pit,nwe,McCoDe99,tackles_assists,4,,,,,
player,201110300pit,nwe,McCoDe99,tackles_loss,1,,,,,
player,201110300pit,nwe,McCoDe99,qb_hits,0,,,,,
player,201110300pit,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201110300pit,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201110300pit,nwe,IhedJa00,def_int,0,,,,,
player,201110300pit,nwe,IhedJa00,def_int_yds,0,,,,,
player,201110300pit,nwe,IhedJa00,def_int_td,0,,,,,
player,201110300pit,nwe,IhedJa00,def_int_long,0,,,,,
player,201110300pit,nwe,IhedJa00,pass_defended,0,,,,,
player,201110300pit,nwe,IhedJa00,sacks,0.0,,,,,
player,201110300pit,nwe,IhedJa00,tackles_combined,8,,,,,
player,201110300pit,nwe,IhedJa00,tackles_solo,7,,,,,
player,201110300pit,nwe,IhedJa00,tackles_assists,1,,,,,
player,201110300pit,nwe,IhedJa00,tackles_loss,0,,,,,
player,201110300pit,nwe,IhedJa00,qb_hits,0,,,,,
player,201110300pit,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201110300pit,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201110300pit,nwe,ArriKy00,def_int,0,,,,,
player,201110300pit,nwe,ArriKy00,def_int_yds,0,,,,,
player,201110300pit,nwe,ArriKy00,def_int_td,0,,,,,
player,201110300pit,nwe,ArriKy00,def_int_long,0,,,,,
player,201110300pit,nwe,ArriKy00,pass_defended,0,,,,,
player,201110300pit,nwe,ArriKy00,sacks,0.0,,,,,
player,201110300pit,nwe,ArriKy00,tackles_combined,6,,,,,
player,201110300pit,nwe,ArriKy00,tackles_solo,5,,,,,
player,201110300pit,nwe,ArriKy00,tackles_assists,1,,,,,
player,201110300pit,nwe,ArriKy00,tackles_loss,1,,,,,
player,201110300pit,nwe,ArriKy00,qb_hits,0,,,,,
player,201110300pit,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201110300pit,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201110300pit,nwe,MoldAn99,def_int,0,,,,,
player,201110300pit,nwe,MoldAn99,def_int_yds,0,,,,,
player,201110300pit,nwe,MoldAn99,def_int_td,0,,,,,
player,201110300pit,nwe,MoldAn99,def_int_long,0,,,,,
player,201110300pit,nwe,MoldAn99,pass_defended,0,,,,,
player,201110300pit,nwe,MoldAn99,sacks,0.0,,,,,
player,201110300pit,nwe,MoldAn99,tackles_combined,5,,,,,
player,201110300pit,nwe,MoldAn99,tackles_solo,0,,,,,
player,201110300pit,nwe,MoldAn99,tackles_assists,5,,,,,
player,201110300pit,nwe,MoldAn99,tackles_loss,0,,,,,
player,201110300pit,nwe,MoldAn99,qb_hits,0,,,,,
player,201110300pit,nwe,MoldAn99,fumbles_rec,0,,,,,
player,201110300pit,nwe,MoldAn99,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,MoldAn99,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,MoldAn99,fumbles_forced,0,,,,,
player,201110300pit,nwe,NinkRo20,def_int,0,,,,,
player,201110300pit,nwe,NinkRo20,def_int_yds,0,,,,,
player,201110300pit,nwe,NinkRo20,def_int_td,0,,,,,
player,201110300pit,nwe,NinkRo20,def_int_long,0,,,,,
player,201110300pit,nwe,NinkRo20,pass_defended,0,,,,,
player,201110300pit,nwe,NinkRo20,sacks,0.0,,,,,
player,201110300pit,nwe,NinkRo20,tackles_combined,3,,,,,
player,201110300pit,nwe,NinkRo20,tackles_solo,2,,,,,
player,201110300pit,nwe,NinkRo20,tackles_assists,1,,,,,
player,201110300pit,nwe,NinkRo20,tackles_loss,0,,,,,
player,201110300pit,nwe,NinkRo20,qb_hits,0,,,,,
player,201110300pit,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201110300pit,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201110300pit,nwe,MayoJe99,def_int,0,,,,,
player,201110300pit,nwe,MayoJe99,def_int_yds,0,,,,,
player,201110300pit,nwe,MayoJe99,def_int_td,0,,,,,
player,201110300pit,nwe,MayoJe99,def_int_long,0,,,,,
player,201110300pit,nwe,MayoJe99,pass_defended,0,,,,,
player,201110300pit,nwe,MayoJe99,sacks,0.0,,,,,
player,201110300pit,nwe,MayoJe99,tackles_combined,2,,,,,
player,201110300pit,nwe,MayoJe99,tackles_solo,1,,,,,
player,201110300pit,nwe,MayoJe99,tackles_assists,1,,,,,
player,201110300pit,nwe,MayoJe99,tackles_loss,0,,,,,
player,201110300pit,nwe,MayoJe99,qb_hits,0,,,,,
player,201110300pit,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201110300pit,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201110300pit,nwe,AdamPh00,def_int,0,,,,,
player,201110300pit,nwe,AdamPh00,def_int_yds,0,,,,,
player,201110300pit,nwe,AdamPh00,def_int_td,0,,,,,
player,201110300pit,nwe,AdamPh00,def_int_long,0,,,,,
player,201110300pit,nwe,AdamPh00,pass_defended,0,,,,,
player,201110300pit,nwe,AdamPh00,sacks,0.0,,,,,
player,201110300pit,nwe,AdamPh00,tackles_combined,1,,,,,
player,201110300pit,nwe,AdamPh00,tackles_solo,0,,,,,
player,201110300pit,nwe,AdamPh00,tackles_assists,1,,,,,
player,201110300pit,nwe,AdamPh00,tackles_loss,0,,,,,
player,201110300pit,nwe,AdamPh00,qb_hits,0,,,,,
player,201110300pit,nwe,AdamPh00,fumbles_rec,0,,,,,
player,201110300pit,nwe,AdamPh00,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,AdamPh00,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,AdamPh00,fumbles_forced,0,,,,,
player,201110300pit,nwe,BrowSe00,def_int,0,,,,,
player,201110300pit,nwe,BrowSe00,def_int_yds,0,,,,,
player,201110300pit,nwe,BrowSe00,def_int_td,0,,,,,
player,201110300pit,nwe,BrowSe00,def_int_long,0,,,,,
player,201110300pit,nwe,BrowSe00,pass_defended,0,,,,,
player,201110300pit,nwe,BrowSe00,sacks,0.0,,,,,
player,201110300pit,nwe,BrowSe00,tackles_combined,1,,,,,
player,201110300pit,nwe,BrowSe00,tackles_solo,1,,,,,
player,201110300pit,nwe,BrowSe00,tackles_assists,0,,,,,
player,201110300pit,nwe,BrowSe00,tackles_loss,0,,,,,
player,201110300pit,nwe,BrowSe00,qb_hits,0,,,,,
player,201110300pit,nwe,BrowSe00,fumbles_rec,0,,,,,
player,201110300pit,nwe,BrowSe00,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,BrowSe00,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,BrowSe00,fumbles_forced,0,,,,,
player,201110300pit,nwe,DeadBr99,def_int,0,,,,,
player,201110300pit,nwe,DeadBr99,def_int_yds,0,,,,,
player,201110300pit,nwe,DeadBr99,def_int_td,0,,,,,
player,201110300pit,nwe,DeadBr99,def_int_long,0,,,,,
player,201110300pit,nwe,DeadBr99,pass_defended,0,,,,,
player,201110300pit,nwe,DeadBr99,sacks,0.0,,,,,
player,201110300pit,nwe,DeadBr99,tackles_combined,1,,,,,
player,201110300pit,nwe,DeadBr99,tackles_solo,1,,,,,
player,201110300pit,nwe,DeadBr99,tackles_assists,0,,,,,
player,201110300pit,nwe,DeadBr99,tackles_loss,0,,,,,
player,201110300pit,nwe,DeadBr99,qb_hits,0,,,,,
player,201110300pit,nwe,DeadBr99,fumbles_rec,0,,,,,
player,201110300pit,nwe,DeadBr99,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,DeadBr99,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,DeadBr99,fumbles_forced,0,,,,,
player,201110300pit,nwe,HaynAl20,def_int,0,,,,,
player,201110300pit,nwe,HaynAl20,def_int_yds,0,,,,,
player,201110300pit,nwe,HaynAl20,def_int_td,0,,,,,
player,201110300pit,nwe,HaynAl20,def_int_long,0,,,,,
player,201110300pit,nwe,HaynAl20,pass_defended,0,,,,,
player,201110300pit,nwe,HaynAl20,sacks,0.0,,,,,
player,201110300pit,nwe,HaynAl20,tackles_combined,1,,,,,
player,201110300pit,nwe,HaynAl20,tackles_solo,0,,,,,
player,201110300pit,nwe,HaynAl20,tackles_assists,1,,,,,
player,201110300pit,nwe,HaynAl20,tackles_loss,0,,,,,
player,201110300pit,nwe,HaynAl20,qb_hits,0,,,,,
player,201110300pit,nwe,HaynAl20,fumbles_rec,0,,,,,
player,201110300pit,nwe,HaynAl20,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,HaynAl20,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,HaynAl20,fumbles_forced,0,,,,,
player,201110300pit,nwe,SlatMa00,def_int,0,,,,,
player,201110300pit,nwe,SlatMa00,def_int_yds,0,,,,,
player,201110300pit,nwe,SlatMa00,def_int_td,0,,,,,
player,201110300pit,nwe,SlatMa00,def_int_long,0,,,,,
player,201110300pit,nwe,SlatMa00,pass_defended,0,,,,,
player,201110300pit,nwe,SlatMa00,sacks,0.0,,,,,
player,201110300pit,nwe,SlatMa00,tackles_combined,1,,,,,
player,201110300pit,nwe,SlatMa00,tackles_solo,1,,,,,
player,201110300pit,nwe,SlatMa00,tackles_assists,0,,,,,
player,201110300pit,nwe,SlatMa00,tackles_loss,0,,,,,
player,201110300pit,nwe,SlatMa00,qb_hits,0,,,,,
player,201110300pit,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201110300pit,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201110300pit,nwe,WarrGe20,def_int,0,,,,,
player,201110300pit,nwe,WarrGe20,def_int_yds,0,,,,,
player,201110300pit,nwe,WarrGe20,def_int_td,0,,,,,
player,201110300pit,nwe,WarrGe20,def_int_long,0,,,,,
player,201110300pit,nwe,WarrGe20,pass_defended,0,,,,,
player,201110300pit,nwe,WarrGe20,sacks,0.0,,,,,
player,201110300pit,nwe,WarrGe20,tackles_combined,1,,,,,
player,201110300pit,nwe,WarrGe20,tackles_solo,1,,,,,
player,201110300pit,nwe,WarrGe20,tackles_assists,0,,,,,
player,201110300pit,nwe,WarrGe20,tackles_loss,0,,,,,
player,201110300pit,nwe,WarrGe20,qb_hits,0,,,,,
player,201110300pit,nwe,WarrGe20,fumbles_rec,0,,,,,
player,201110300pit,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201110300pit,nwe,WhitTr20,def_int,0,,,,,
player,201110300pit,nwe,WhitTr20,def_int_yds,0,,,,,
player,201110300pit,nwe,WhitTr20,def_int_td,0,,,,,
player,201110300pit,nwe,WhitTr20,def_int_long,0,,,,,
player,201110300pit,nwe,WhitTr20,pass_defended,0,,,,,
player,201110300pit,nwe,WhitTr20,sacks,0.0,,,,,
player,201110300pit,nwe,WhitTr20,tackles_combined,1,,,,,
player,201110300pit,nwe,WhitTr20,tackles_solo,1,,,,,
player,201110300pit,nwe,WhitTr20,tackles_assists,0,,,,,
player,201110300pit,nwe,WhitTr20,tackles_loss,0,,,,,
player,201110300pit,nwe,WhitTr20,qb_hits,0,,,,,
player,201110300pit,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201110300pit,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201110300pit,nwe,WoodDa02,def_int,0,,,,,
player,201110300pit,nwe,WoodDa02,def_int_yds,0,,,,,
player,201110300pit,nwe,WoodDa02,def_int_td,0,,,,,
player,201110300pit,nwe,WoodDa02,def_int_long,0,,,,,
player,201110300pit,nwe,WoodDa02,pass_defended,0,,,,,
player,201110300pit,nwe,WoodDa02,sacks,0.0,,,,,
player,201110300pit,nwe,WoodDa02,tackles_combined,1,,,,,
player,201110300pit,nwe,WoodDa02,tackles_solo,1,,,,,
player,201110300pit,nwe,WoodDa02,tackles_assists,0,,,,,
player,201110300pit,nwe,WoodDa02,tackles_loss,0,,,,,
player,201110300pit,nwe,WoodDa02,qb_hits,0,,,,,
player,201110300pit,nwe,WoodDa02,fumbles_rec,0,,,,,
player,201110300pit,nwe,WoodDa02,fumbles_rec_yds,0,,,,,
player,201110300pit,nwe,WoodDa02,fumbles_rec_td,0,,,,,
player,201110300pit,nwe,WoodDa02,fumbles_forced,0,,,,,
player,201110300pit,pit,WoodLa99,def_int,0,,,,,
player,201110300pit,pit,WoodLa99,def_int_yds,0,,,,,
player,201110300pit,pit,WoodLa99,def_int_td,0,,,,,
player,201110300pit,pit,WoodLa99,def_int_long,0,,,,,
player,201110300pit,pit,WoodLa99,pass_defended,0,,,,,
player,201110300pit,pit,WoodLa99,sacks,2.0,,,,,
player,201110300pit,pit,WoodLa99,tackles_combined,2,,,,,
player,201110300pit,pit,WoodLa99,tackles_solo,2,,,,,
player,201110300pit,pit,WoodLa99,tackles_assists,0,,,,,
player,201110300pit,pit,WoodLa99,tackles_loss,2,,,,,
player,201110300pit,pit,WoodLa99,qb_hits,3,,,,,
player,201110300pit,pit,WoodLa99,fumbles_rec,0,,,,,
player,201110300pit,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201110300pit,pit,WoodLa99,fumbles_forced,0,,,,,
player,201110300pit,pit,KeisBr20,def_int,0,,,,,
player,201110300pit,pit,KeisBr20,def_int_yds,0,,,,,
player,201110300pit,pit,KeisBr20,def_int_td,0,,,,,
player,201110300pit,pit,KeisBr20,def_int_long,0,,,,,
player,201110300pit,pit,KeisBr20,pass_defended,1,,,,,
player,201110300pit,pit,KeisBr20,sacks,1.0,,,,,
player,201110300pit,pit,KeisBr20,tackles_combined,2,,,,,
player,201110300pit,pit,KeisBr20,tackles_solo,1,,,,,
player,201110300pit,pit,KeisBr20,tackles_assists,1,,,,,
player,201110300pit,pit,KeisBr20,tackles_loss,0,,,,,
player,201110300pit,pit,KeisBr20,qb_hits,1,,,,,
player,201110300pit,pit,KeisBr20,fumbles_rec,0,,,,,
player,201110300pit,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201110300pit,pit,KeisBr20,fumbles_forced,1,,,,,
player,201110300pit,pit,ClarRy20,def_int,0,,,,,
player,201110300pit,pit,ClarRy20,def_int_yds,0,,,,,
player,201110300pit,pit,ClarRy20,def_int_td,0,,,,,
player,201110300pit,pit,ClarRy20,def_int_long,0,,,,,
player,201110300pit,pit,ClarRy20,pass_defended,0,,,,,
player,201110300pit,pit,ClarRy20,sacks,0.0,,,,,
player,201110300pit,pit,ClarRy20,tackles_combined,8,,,,,
player,201110300pit,pit,ClarRy20,tackles_solo,5,,,,,
player,201110300pit,pit,ClarRy20,tackles_assists,3,,,,,
player,201110300pit,pit,ClarRy20,tackles_loss,0,,,,,
player,201110300pit,pit,ClarRy20,qb_hits,0,,,,,
player,201110300pit,pit,ClarRy20,fumbles_rec,0,,,,,
player,201110300pit,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201110300pit,pit,ClarRy20,fumbles_forced,0,,,,,
player,201110300pit,pit,FootLa20,def_int,0,,,,,
player,201110300pit,pit,FootLa20,def_int_yds,0,,,,,
player,201110300pit,pit,FootLa20,def_int_td,0,,,,,
player,201110300pit,pit,FootLa20,def_int_long,0,,,,,
player,201110300pit,pit,FootLa20,pass_defended,0,,,,,
player,201110300pit,pit,FootLa20,sacks,0.0,,,,,
player,201110300pit,pit,FootLa20,tackles_combined,8,,,,,
player,201110300pit,pit,FootLa20,tackles_solo,4,,,,,
player,201110300pit,pit,FootLa20,tackles_assists,4,,,,,
player,201110300pit,pit,FootLa20,tackles_loss,0,,,,,
player,201110300pit,pit,FootLa20,qb_hits,0,,,,,
player,201110300pit,pit,FootLa20,fumbles_rec,0,,,,,
player,201110300pit,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201110300pit,pit,FootLa20,fumbles_forced,0,,,,,
player,201110300pit,pit,TaylIk20,def_int,0,,,,,
player,201110300pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201110300pit,pit,TaylIk20,def_int_td,0,,,,,
player,201110300pit,pit,TaylIk20,def_int_long,0,,,,,
player,201110300pit,pit,TaylIk20,pass_defended,1,,,,,
player,201110300pit,pit,TaylIk20,sacks,0.0,,,,,
player,201110300pit,pit,TaylIk20,tackles_combined,6,,,,,
player,201110300pit,pit,TaylIk20,tackles_solo,6,,,,,
player,201110300pit,pit,TaylIk20,tackles_assists,0,,,,,
player,201110300pit,pit,TaylIk20,tackles_loss,1,,,,,
player,201110300pit,pit,TaylIk20,qb_hits,0,,,,,
player,201110300pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201110300pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201110300pit,pit,TaylIk20,fumbles_forced,0,,,,,
player,201110300pit,pit,MundRy00,def_int,0,,,,,
player,201110300pit,pit,MundRy00,def_int_yds,0,,,,,
player,201110300pit,pit,MundRy00,def_int_td,0,,,,,
player,201110300pit,pit,MundRy00,def_int_long,0,,,,,
player,201110300pit,pit,MundRy00,pass_defended,0,,,,,
player,201110300pit,pit,MundRy00,sacks,0.0,,,,,
player,201110300pit,pit,MundRy00,tackles_combined,5,,,,,
player,201110300pit,pit,MundRy00,tackles_solo,2,,,,,
player,201110300pit,pit,MundRy00,tackles_assists,3,,,,,
player,201110300pit,pit,MundRy00,tackles_loss,0,,,,,
player,201110300pit,pit,MundRy00,qb_hits,0,,,,,
player,201110300pit,pit,MundRy00,fumbles_rec,0,,,,,
player,201110300pit,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201110300pit,pit,MundRy00,fumbles_forced,0,,,,,
player,201110300pit,pit,PolaTr99,def_int,0,,,,,
player,201110300pit,pit,PolaTr99,def_int_yds,0,,,,,
player,201110300pit,pit,PolaTr99,def_int_td,0,,,,,
player,201110300pit,pit,PolaTr99,def_int_long,0,,,,,
player,201110300pit,pit,PolaTr99,pass_defended,0,,,,,
player,201110300pit,pit,PolaTr99,sacks,0.0,,,,,
player,201110300pit,pit,PolaTr99,tackles_combined,5,,,,,
player,201110300pit,pit,PolaTr99,tackles_solo,5,,,,,
player,201110300pit,pit,PolaTr99,tackles_assists,0,,,,,
player,201110300pit,pit,PolaTr99,tackles_loss,0,,,,,
player,201110300pit,pit,PolaTr99,qb_hits,0,,,,,
player,201110300pit,pit,PolaTr99,fumbles_rec,0,,,,,
player,201110300pit,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201110300pit,pit,PolaTr99,fumbles_forced,0,,,,,
player,201110300pit,pit,GayxWi99,def_int,0,,,,,
player,201110300pit,pit,GayxWi99,def_int_yds,0,,,,,
player,201110300pit,pit,GayxWi99,def_int_td,0,,,,,
player,201110300pit,pit,GayxWi99,def_int_long,0,,,,,
player,201110300pit,pit,GayxWi99,pass_defended,0,,,,,
player,201110300pit,pit,GayxWi99,sacks,0.0,,,,,
player,201110300pit,pit,GayxWi99,tackles_combined,4,,,,,
player,201110300pit,pit,GayxWi99,tackles_solo,1,,,,,
player,201110300pit,pit,GayxWi99,tackles_assists,3,,,,,
player,201110300pit,pit,GayxWi99,tackles_loss,0,,,,,
player,201110300pit,pit,GayxWi99,qb_hits,0,,,,,
player,201110300pit,pit,GayxWi99,fumbles_rec,0,,,,,
player,201110300pit,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201110300pit,pit,GayxWi99,fumbles_forced,0,,,,,
player,201110300pit,pit,TimmLa99,def_int,0,,,,,
player,201110300pit,pit,TimmLa99,def_int_yds,0,,,,,
player,201110300pit,pit,TimmLa99,def_int_td,0,,,,,
player,201110300pit,pit,TimmLa99,def_int_long,0,,,,,
player,201110300pit,pit,TimmLa99,pass_defended,0,,,,,
player,201110300pit,pit,TimmLa99,sacks,0.0,,,,,
player,201110300pit,pit,TimmLa99,tackles_combined,4,,,,,
player,201110300pit,pit,TimmLa99,tackles_solo,1,,,,,
player,201110300pit,pit,TimmLa99,tackles_assists,3,,,,,
player,201110300pit,pit,TimmLa99,tackles_loss,0,,,,,
player,201110300pit,pit,TimmLa99,qb_hits,0,,,,,
player,201110300pit,pit,TimmLa99,fumbles_rec,0,,,,,
player,201110300pit,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201110300pit,pit,TimmLa99,fumbles_forced,0,,,,,
player,201110300pit,pit,LewiKe96,def_int,0,,,,,
player,201110300pit,pit,LewiKe96,def_int_yds,0,,,,,
player,201110300pit,pit,LewiKe96,def_int_td,0,,,,,
player,201110300pit,pit,LewiKe96,def_int_long,0,,,,,
player,201110300pit,pit,LewiKe96,pass_defended,0,,,,,
player,201110300pit,pit,LewiKe96,sacks,0.0,,,,,
