game,2011,15,20111218,201112180buf,mia,"Miami Dolphins",30,buf,"Buffalo Bills",23
player,201112180buf,mia,MoorMa01,pass_rating,122.3,,,,,
player,201112180buf,mia,MoorMa01,rush_att,0,,,,,
player,201112180buf,mia,MoorMa01,rush_yds,0,,,,,
player,201112180buf,mia,MoorMa01,rush_td,0,,,,,
player,201112180buf,mia,MoorMa01,rush_long,0,,,,,
player,201112180buf,mia,MoorMa01,targets,0,,,,,
player,201112180buf,mia,MoorMa01,rec,0,,,,,
player,201112180buf,mia,MoorMa01,rec_yds,0,,,,,
player,201112180buf,mia,MoorMa01,rec_td,0,,,,,
player,201112180buf,mia,MoorMa01,rec_long,0,,,,,
player,201112180buf,mia,MoorMa01,fumbles,1,,,,,
player,201112180buf,mia,MoorMa01,fumbles_lost,,,,,,
player,201112180buf,mia,BushRe00,pass_cmp,0,,,,,
player,201112180buf,mia,BushRe00,pass_att,0,,,,,
player,201112180buf,mia,BushRe00,pass_yds,0,,,,,
player,201112180buf,mia,BushRe00,pass_td,0,,,,,
player,201112180buf,mia,BushRe00,pass_int,0,,,,,
player,201112180buf,mia,BushRe00,pass_sacked,0,,,,,
player,201112180buf,mia,BushRe00,pass_sacked_yds,0,,,,,
player,201112180buf,mia,BushRe00,pass_long,0,,,,,
player,201112180buf,mia,BushRe00,pass_rating,,,,,,
player,201112180buf,mia,BushRe00,rush_att,25,,,,,
player,201112180buf,mia,BushRe00,rush_yds,203,,,,,
player,201112180buf,mia,BushRe00,rush_td,1,,,,,
player,201112180buf,mia,BushRe00,rush_long,76,,,,,
player,201112180buf,mia,BushRe00,targets,1,,,,,
player,201112180buf,mia,BushRe00,rec,1,,,,,
player,201112180buf,mia,BushRe00,rec_yds,6,,,,,
player,201112180buf,mia,BushRe00,rec_td,0,,,,,
player,201112180buf,mia,BushRe00,rec_long,6,,,,,
player,201112180buf,mia,BushRe00,fumbles,1,,,,,
player,201112180buf,mia,BushRe00,fumbles_lost,1,,,,,
player,201112180buf,mia,ThomDa03,pass_cmp,0,,,,,
player,201112180buf,mia,ThomDa03,pass_att,0,,,,,
player,201112180buf,mia,ThomDa03,pass_yds,0,,,,,
player,201112180buf,mia,ThomDa03,pass_td,0,,,,,
player,201112180buf,mia,ThomDa03,pass_int,0,,,,,
player,201112180buf,mia,ThomDa03,pass_sacked,0,,,,,
player,201112180buf,mia,ThomDa03,pass_sacked_yds,0,,,,,
player,201112180buf,mia,ThomDa03,pass_long,0,,,,,
player,201112180buf,mia,ThomDa03,pass_rating,,,,,,
player,201112180buf,mia,ThomDa03,rush_att,11,,,,,
player,201112180buf,mia,ThomDa03,rush_yds,42,,,,,
player,201112180buf,mia,ThomDa03,rush_td,0,,,,,
player,201112180buf,mia,ThomDa03,rush_long,28,,,,,
player,201112180buf,mia,ThomDa03,targets,0,,,,,
player,201112180buf,mia,ThomDa03,rec,0,,,,,
player,201112180buf,mia,ThomDa03,rec_yds,0,,,,,
player,201112180buf,mia,ThomDa03,rec_td,0,,,,,
player,201112180buf,mia,ThomDa03,rec_long,0,,,,,
player,201112180buf,mia,ThomDa03,fumbles,0,,,,,
player,201112180buf,mia,ThomDa03,fumbles_lost,,,,,,
player,201112180buf,mia,BessDa00,pass_cmp,0,,,,,
player,201112180buf,mia,BessDa00,pass_att,0,,,,,
player,201112180buf,mia,BessDa00,pass_yds,0,,,,,
player,201112180buf,mia,BessDa00,pass_td,0,,,,,
player,201112180buf,mia,BessDa00,pass_int,0,,,,,
player,201112180buf,mia,BessDa00,pass_sacked,0,,,,,
player,201112180buf,mia,BessDa00,pass_sacked_yds,0,,,,,
player,201112180buf,mia,BessDa00,pass_long,0,,,,,
player,201112180buf,mia,BessDa00,pass_rating,,,,,,
player,201112180buf,mia,BessDa00,rush_att,2,,,,,
player,201112180buf,mia,BessDa00,rush_yds,9,,,,,
player,201112180buf,mia,BessDa00,rush_td,0,,,,,
player,201112180buf,mia,BessDa00,rush_long,5,,,,,
player,201112180buf,mia,BessDa00,targets,1,,,,,
player,201112180buf,mia,BessDa00,rec,0,,,,,
player,201112180buf,mia,BessDa00,rec_yds,0,,,,,
player,201112180buf,mia,BessDa00,rec_td,0,,,,,
player,201112180buf,mia,BessDa00,rec_long,0,,,,,
player,201112180buf,mia,BessDa00,fumbles,0,,,,,
player,201112180buf,mia,BessDa00,fumbles_lost,,,,,,
player,201112180buf,mia,MarsBr00,pass_cmp,0,,,,,
player,201112180buf,mia,MarsBr00,pass_att,0,,,,,
player,201112180buf,mia,MarsBr00,pass_yds,0,,,,,
player,201112180buf,mia,MarsBr00,pass_td,0,,,,,
player,201112180buf,mia,MarsBr00,pass_int,0,,,,,
player,201112180buf,mia,MarsBr00,pass_sacked,0,,,,,
player,201112180buf,mia,MarsBr00,pass_sacked_yds,0,,,,,
player,201112180buf,mia,MarsBr00,pass_long,0,,,,,
player,201112180buf,mia,MarsBr00,pass_rating,,,,,,
player,201112180buf,mia,MarsBr00,rush_att,0,,,,,
player,201112180buf,mia,MarsBr00,rush_yds,0,,,,,
player,201112180buf,mia,MarsBr00,rush_td,0,,,,,
player,201112180buf,mia,MarsBr00,rush_long,0,,,,,
player,201112180buf,mia,MarsBr00,targets,8,,,,,
player,201112180buf,mia,MarsBr00,rec,3,,,,,
player,201112180buf,mia,MarsBr00,rec_yds,84,,,,,
player,201112180buf,mia,MarsBr00,rec_td,1,,,,,
player,201112180buf,mia,MarsBr00,rec_long,65,,,,,
player,201112180buf,mia,MarsBr00,fumbles,1,,,,,
player,201112180buf,mia,MarsBr00,fumbles_lost,1,,,,,
player,201112180buf,mia,HartBr00,pass_cmp,0,,,,,
player,201112180buf,mia,HartBr00,pass_att,0,,,,,
player,201112180buf,mia,HartBr00,pass_yds,0,,,,,
player,201112180buf,mia,HartBr00,pass_td,0,,,,,
player,201112180buf,mia,HartBr00,pass_int,0,,,,,
player,201112180buf,mia,HartBr00,pass_sacked,0,,,,,
player,201112180buf,mia,HartBr00,pass_sacked_yds,0,,,,,
player,201112180buf,mia,HartBr00,pass_long,0,,,,,
player,201112180buf,mia,HartBr00,pass_rating,,,,,,
player,201112180buf,mia,HartBr00,rush_att,0,,,,,
player,201112180buf,mia,HartBr00,rush_yds,0,,,,,
player,201112180buf,mia,HartBr00,rush_td,0,,,,,
player,201112180buf,mia,HartBr00,rush_long,0,,,,,
player,201112180buf,mia,HartBr00,targets,5,,,,,
player,201112180buf,mia,HartBr00,rec,3,,,,,
player,201112180buf,mia,HartBr00,rec_yds,69,,,,,
player,201112180buf,mia,HartBr00,rec_td,0,,,,,
player,201112180buf,mia,HartBr00,rec_long,33,,,,,
player,201112180buf,mia,HartBr00,fumbles,0,,,,,
player,201112180buf,mia,HartBr00,fumbles_lost,,,,,,
player,201112180buf,mia,ClayCh00,pass_cmp,0,,,,,
player,201112180buf,mia,ClayCh00,pass_att,0,,,,,
player,201112180buf,mia,ClayCh00,pass_yds,0,,,,,
player,201112180buf,mia,ClayCh00,pass_td,0,,,,,
player,201112180buf,mia,ClayCh00,pass_int,0,,,,,
player,201112180buf,mia,ClayCh00,pass_sacked,0,,,,,
player,201112180buf,mia,ClayCh00,pass_sacked_yds,0,,,,,
player,201112180buf,mia,ClayCh00,pass_long,0,,,,,
player,201112180buf,mia,ClayCh00,pass_rating,,,,,,
player,201112180buf,mia,ClayCh00,rush_att,0,,,,,
player,201112180buf,mia,ClayCh00,rush_yds,0,,,,,
player,201112180buf,mia,ClayCh00,rush_td,0,,,,,
player,201112180buf,mia,ClayCh00,rush_long,0,,,,,
player,201112180buf,mia,ClayCh00,targets,1,,,,,
player,201112180buf,mia,ClayCh00,rec,1,,,,,
player,201112180buf,mia,ClayCh00,rec_yds,30,,,,,
player,201112180buf,mia,ClayCh00,rec_td,0,,,,,
player,201112180buf,mia,ClayCh00,rec_long,30,,,,,
player,201112180buf,mia,ClayCh00,fumbles,0,,,,,
player,201112180buf,mia,ClayCh00,fumbles_lost,,,,,,
player,201112180buf,mia,FasaAn00,pass_cmp,0,,,,,
player,201112180buf,mia,FasaAn00,pass_att,0,,,,,
player,201112180buf,mia,FasaAn00,pass_yds,0,,,,,
player,201112180buf,mia,FasaAn00,pass_td,0,,,,,
player,201112180buf,mia,FasaAn00,pass_int,0,,,,,
player,201112180buf,mia,FasaAn00,pass_sacked,0,,,,,
player,201112180buf,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201112180buf,mia,FasaAn00,pass_long,0,,,,,
player,201112180buf,mia,FasaAn00,pass_rating,,,,,,
player,201112180buf,mia,FasaAn00,rush_att,0,,,,,
player,201112180buf,mia,FasaAn00,rush_yds,0,,,,,
player,201112180buf,mia,FasaAn00,rush_td,0,,,,,
player,201112180buf,mia,FasaAn00,rush_long,0,,,,,
player,201112180buf,mia,FasaAn00,targets,4,,,,,
player,201112180buf,mia,FasaAn00,rec,2,,,,,
player,201112180buf,mia,FasaAn00,rec_yds,28,,,,,
player,201112180buf,mia,FasaAn00,rec_td,1,,,,,
player,201112180buf,mia,FasaAn00,rec_long,22,,,,,
player,201112180buf,mia,FasaAn00,fumbles,0,,,,,
player,201112180buf,mia,FasaAn00,fumbles_lost,,,,,,
player,201112180buf,buf,FitzRy00,pass_cmp,31,,,,,
player,201112180buf,buf,FitzRy00,pass_att,47,,,,,
player,201112180buf,buf,FitzRy00,pass_yds,316,,,,,
player,201112180buf,buf,FitzRy00,pass_td,2,,,,,
player,201112180buf,buf,FitzRy00,pass_int,3,,,,,
player,201112180buf,buf,FitzRy00,pass_sacked,3,,,,,
player,201112180buf,buf,FitzRy00,pass_sacked_yds,25,,,,,
player,201112180buf,buf,FitzRy00,pass_long,28,,,,,
player,201112180buf,buf,FitzRy00,pass_rating,72.7,,,,,
player,201112180buf,buf,FitzRy00,rush_att,2,,,,,
player,201112180buf,buf,FitzRy00,rush_yds,7,,,,,
player,201112180buf,buf,FitzRy00,rush_td,0,,,,,
player,201112180buf,buf,FitzRy00,rush_long,5,,,,,
player,201112180buf,buf,FitzRy00,targets,0,,,,,
player,201112180buf,buf,FitzRy00,rec,0,,,,,
player,201112180buf,buf,FitzRy00,rec_yds,0,,,,,
player,201112180buf,buf,FitzRy00,rec_td,0,,,,,
player,201112180buf,buf,FitzRy00,rec_long,0,,,,,
player,201112180buf,buf,FitzRy00,fumbles,0,,,,,
player,201112180buf,buf,FitzRy00,fumbles_lost,0,,,,,
player,201112180buf,buf,SpilC.00,pass_cmp,0,,,,,
player,201112180buf,buf,SpilC.00,pass_att,0,,,,,
player,201112180buf,buf,SpilC.00,pass_yds,0,,,,,
player,201112180buf,buf,SpilC.00,pass_td,0,,,,,
player,201112180buf,buf,SpilC.00,pass_int,0,,,,,
player,201112180buf,buf,SpilC.00,pass_sacked,0,,,,,
player,201112180buf,buf,SpilC.00,pass_sacked_yds,0,,,,,
player,201112180buf,buf,SpilC.00,pass_long,0,,,,,
player,201112180buf,buf,SpilC.00,pass_rating,,,,,,
player,201112180buf,buf,SpilC.00,rush_att,12,,,,,
player,201112180buf,buf,SpilC.00,rush_yds,91,,,,,
player,201112180buf,buf,SpilC.00,rush_td,1,,,,,
player,201112180buf,buf,SpilC.00,rush_long,24,,,,,
player,201112180buf,buf,SpilC.00,targets,12,,,,,
player,201112180buf,buf,SpilC.00,rec,9,,,,,
player,201112180buf,buf,SpilC.00,rec_yds,76,,,,,
player,201112180buf,buf,SpilC.00,rec_td,1,,,,,
player,201112180buf,buf,SpilC.00,rec_long,19,,,,,
player,201112180buf,buf,SpilC.00,fumbles,0,,,,,
player,201112180buf,buf,SpilC.00,fumbles_lost,,,,,,
player,201112180buf,buf,ChoiTa00,pass_cmp,0,,,,,
player,201112180buf,buf,ChoiTa00,pass_att,0,,,,,
player,201112180buf,buf,ChoiTa00,pass_yds,0,,,,,
player,201112180buf,buf,ChoiTa00,pass_td,0,,,,,
player,201112180buf,buf,ChoiTa00,pass_int,0,,,,,
player,201112180buf,buf,ChoiTa00,pass_sacked,0,,,,,
player,201112180buf,buf,ChoiTa00,pass_sacked_yds,0,,,,,
player,201112180buf,buf,ChoiTa00,pass_long,0,,,,,
player,201112180buf,buf,ChoiTa00,pass_rating,,,,,,
player,201112180buf,buf,ChoiTa00,rush_att,5,,,,,
player,201112180buf,buf,ChoiTa00,rush_yds,15,,,,,
player,201112180buf,buf,ChoiTa00,rush_td,0,,,,,
player,201112180buf,buf,ChoiTa00,rush_long,9,,,,,
player,201112180buf,buf,ChoiTa00,targets,3,,,,,
player,201112180buf,buf,ChoiTa00,rec,3,,,,,
player,201112180buf,buf,ChoiTa00,rec_yds,41,,,,,
player,201112180buf,buf,ChoiTa00,rec_td,0,,,,,
player,201112180buf,buf,ChoiTa00,rec_long,15,,,,,
player,201112180buf,buf,ChoiTa00,fumbles,1,,,,,
player,201112180buf,buf,ChoiTa00,fumbles_lost,,,,,,
player,201112180buf,buf,JohnSt00,pass_cmp,0,,,,,
player,201112180buf,buf,JohnSt00,pass_att,0,,,,,
player,201112180buf,buf,JohnSt00,pass_yds,0,,,,,
player,201112180buf,buf,JohnSt00,pass_td,0,,,,,
player,201112180buf,buf,JohnSt00,pass_int,0,,,,,
player,201112180buf,buf,JohnSt00,pass_sacked,0,,,,,
player,201112180buf,buf,JohnSt00,pass_sacked_yds,0,,,,,
player,201112180buf,buf,JohnSt00,pass_long,0,,,,,
player,201112180buf,buf,JohnSt00,pass_rating,,,,,,
player,201112180buf,buf,JohnSt00,rush_att,0,,,,,
player,201112180buf,buf,JohnSt00,rush_yds,0,,,,,
player,201112180buf,buf,JohnSt00,rush_td,0,,,,,
player,201112180buf,buf,JohnSt00,rush_long,0,,,,,
player,201112180buf,buf,JohnSt00,targets,10,,,,,
player,201112180buf,buf,JohnSt00,rec,5,,,,,
player,201112180buf,buf,JohnSt00,rec_yds,82,,,,,
player,201112180buf,buf,JohnSt00,rec_td,0,,,,,
player,201112180buf,buf,JohnSt00,rec_long,22,,,,,
player,201112180buf,buf,JohnSt00,fumbles,0,,,,,
player,201112180buf,buf,JohnSt00,fumbles_lost,,,,,,
player,201112180buf,buf,NelsDa01,pass_cmp,0,,,,,
player,201112180buf,buf,NelsDa01,pass_att,0,,,,,
player,201112180buf,buf,NelsDa01,pass_yds,0,,,,,
player,201112180buf,buf,NelsDa01,pass_td,0,,,,,
player,201112180buf,buf,NelsDa01,pass_int,0,,,,,
player,201112180buf,buf,NelsDa01,pass_sacked,0,,,,,
player,201112180buf,buf,NelsDa01,pass_sacked_yds,0,,,,,
player,201112180buf,buf,NelsDa01,pass_long,0,,,,,
player,201112180buf,buf,NelsDa01,pass_rating,,,,,,
player,201112180buf,buf,NelsDa01,rush_att,0,,,,,
player,201112180buf,buf,NelsDa01,rush_yds,0,,,,,
player,201112180buf,buf,NelsDa01,rush_td,0,,,,,
player,201112180buf,buf,NelsDa01,rush_long,0,,,,,
player,201112180buf,buf,NelsDa01,targets,7,,,,,
player,201112180buf,buf,NelsDa01,rec,6,,,,,
player,201112180buf,buf,NelsDa01,rec_yds,60,,,,,
player,201112180buf,buf,NelsDa01,rec_td,0,,,,,
player,201112180buf,buf,NelsDa01,rec_long,21,,,,,
player,201112180buf,buf,NelsDa01,fumbles,0,,,,,
player,201112180buf,buf,NelsDa01,fumbles_lost,,,,,,
player,201112180buf,buf,MartRu00,pass_cmp,0,,,,,
player,201112180buf,buf,MartRu00,pass_att,0,,,,,
player,201112180buf,buf,MartRu00,pass_yds,0,,,,,
player,201112180buf,buf,MartRu00,pass_td,0,,,,,
player,201112180buf,buf,MartRu00,pass_int,0,,,,,
player,201112180buf,buf,MartRu00,pass_sacked,0,,,,,
player,201112180buf,buf,MartRu00,pass_sacked_yds,0,,,,,
player,201112180buf,buf,MartRu00,pass_long,0,,,,,
player,201112180buf,buf,MartRu00,pass_rating,,,,,,
player,201112180buf,buf,MartRu00,rush_att,0,,,,,
player,201112180buf,buf,MartRu00,rush_yds,0,,,,,
player,201112180buf,buf,MartRu00,rush_td,0,,,,,
player,201112180buf,buf,MartRu00,rush_long,0,,,,,
player,201112180buf,buf,MartRu00,targets,4,,,,,
player,201112180buf,buf,MartRu00,rec,3,,,,,
player,201112180buf,buf,MartRu00,rec_yds,40,,,,,
player,201112180buf,buf,MartRu00,rec_td,0,,,,,
player,201112180buf,buf,MartRu00,rec_long,28,,,,,
player,201112180buf,buf,MartRu00,fumbles,0,,,,,
player,201112180buf,buf,MartRu00,fumbles_lost,,,,,,
player,201112180buf,buf,HagaDe00,pass_cmp,0,,,,,
player,201112180buf,buf,HagaDe00,pass_att,0,,,,,
player,201112180buf,buf,HagaDe00,pass_yds,0,,,,,
player,201112180buf,buf,HagaDe00,pass_td,0,,,,,
player,201112180buf,buf,HagaDe00,pass_int,0,,,,,
player,201112180buf,buf,HagaDe00,pass_sacked,0,,,,,
player,201112180buf,buf,HagaDe00,pass_sacked_yds,0,,,,,
player,201112180buf,buf,HagaDe00,pass_long,0,,,,,
player,201112180buf,buf,HagaDe00,pass_rating,,,,,,
player,201112180buf,buf,HagaDe00,rush_att,0,,,,,
player,201112180buf,buf,HagaDe00,rush_yds,0,,,,,
player,201112180buf,buf,HagaDe00,rush_td,0,,,,,
player,201112180buf,buf,HagaDe00,rush_long,0,,,,,
player,201112180buf,buf,HagaDe00,targets,6,,,,,
player,201112180buf,buf,HagaDe00,rec,2,,,,,
player,201112180buf,buf,HagaDe00,rec_yds,12,,,,,
player,201112180buf,buf,HagaDe00,rec_td,1,,,,,
player,201112180buf,buf,HagaDe00,rec_long,10,,,,,
player,201112180buf,buf,HagaDe00,fumbles,0,,,,,
player,201112180buf,buf,HagaDe00,fumbles_lost,,,,,,
player,201112180buf,buf,SmitBr01,pass_cmp,0,,,,,
player,201112180buf,buf,SmitBr01,pass_att,0,,,,,
player,201112180buf,buf,SmitBr01,pass_yds,0,,,,,
player,201112180buf,buf,SmitBr01,pass_td,0,,,,,
player,201112180buf,buf,SmitBr01,pass_int,0,,,,,
player,201112180buf,buf,SmitBr01,pass_sacked,0,,,,,
player,201112180buf,buf,SmitBr01,pass_sacked_yds,0,,,,,
player,201112180buf,buf,SmitBr01,pass_long,0,,,,,
player,201112180buf,buf,SmitBr01,pass_rating,,,,,,
player,201112180buf,buf,SmitBr01,rush_att,0,,,,,
player,201112180buf,buf,SmitBr01,rush_yds,0,,,,,
player,201112180buf,buf,SmitBr01,rush_td,0,,,,,
player,201112180buf,buf,SmitBr01,rush_long,0,,,,,
player,201112180buf,buf,SmitBr01,targets,6,,,,,
player,201112180buf,buf,SmitBr01,rec,3,,,,,
player,201112180buf,buf,SmitBr01,rec_yds,5,,,,,
player,201112180buf,buf,SmitBr01,rec_td,0,,,,,
player,201112180buf,buf,SmitBr01,rec_long,7,,,,,
player,201112180buf,buf,SmitBr01,fumbles,0,,,,,
player,201112180buf,buf,SmitBr01,fumbles_lost,,,,,,
player,201112180buf,mia,DaviVo99,def_int,2,,,,,
player,201112180buf,mia,DaviVo99,def_int_yds,7,,,,,
player,201112180buf,mia,DaviVo99,def_int_td,0,,,,,
player,201112180buf,mia,DaviVo99,def_int_long,5,,,,,
player,201112180buf,mia,DaviVo99,pass_defended,2,,,,,
player,201112180buf,mia,DaviVo99,sacks,0.0,,,,,
player,201112180buf,mia,DaviVo99,tackles_combined,5,,,,,
player,201112180buf,mia,DaviVo99,tackles_solo,4,,,,,
player,201112180buf,mia,DaviVo99,tackles_assists,1,,,,,
player,201112180buf,mia,DaviVo99,tackles_loss,0,,,,,
player,201112180buf,mia,DaviVo99,qb_hits,0,,,,,
player,201112180buf,mia,DaviVo99,fumbles_rec,0,,,,,
player,201112180buf,mia,DaviVo99,fumbles_rec_yds,0,,,,,
player,201112180buf,mia,DaviVo99,fumbles_rec_td,0,,,,,
player,201112180buf,mia,DaviVo99,fumbles_forced,0,,,,,
player,201112180buf,mia,JoneRe99,def_int,1,,,,,
player,201112180buf,mia,JoneRe99,def_int_yds,1,,,,,
player,201112180buf,mia,JoneRe99,def_int_td,0,,,,,
player,201112180buf,mia,JoneRe99,def_int_long,1,,,,,
player,201112180buf,mia,JoneRe99,pass_defended,1,,,,,
player,201112180buf,mia,JoneRe99,sacks,0.0,,,,,
player,201112180buf,mia,JoneRe99,tackles_combined,6,,,,,
player,201112180buf,mia,JoneRe99,tackles_solo,5,,,,,
player,201112180buf,mia,JoneRe99,tackles_assists,1,,,,,
player,201112180buf,mia,JoneRe99,tackles_loss,0,,,,,
player,201112180buf,mia,JoneRe99,qb_hits,0,,,,,
player,201112180buf,mia,JoneRe99,fumbles_rec,0,,,,,
player,201112180buf,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201112180buf,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201112180buf,mia,JoneRe99,fumbles_forced,0,,,,,
player,201112180buf,mia,WakeCa00,def_int,0,,,,,
player,201112180buf,mia,WakeCa00,def_int_yds,0,,,,,
player,201112180buf,mia,WakeCa00,def_int_td,0,,,,,
player,201112180buf,mia,WakeCa00,def_int_long,0,,,,,
player,201112180buf,mia,WakeCa00,pass_defended,1,,,,,
player,201112180buf,mia,WakeCa00,sacks,1.0,,,,,
player,201112180buf,mia,WakeCa00,tackles_combined,7,,,,,
player,201112180buf,mia,WakeCa00,tackles_solo,6,,,,,
player,201112180buf,mia,WakeCa00,tackles_assists,1,,,,,
player,201112180buf,mia,WakeCa00,tackles_loss,2,,,,,
player,201112180buf,mia,WakeCa00,qb_hits,4,,,,,
player,201112180buf,mia,WakeCa00,fumbles_rec,0,,,,,
player,201112180buf,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201112180buf,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201112180buf,mia,WakeCa00,fumbles_forced,0,,,,,
player,201112180buf,mia,OdriJa99,def_int,0,,,,,
player,201112180buf,mia,OdriJa99,def_int_yds,0,,,,,
player,201112180buf,mia,OdriJa99,def_int_td,0,,,,,
player,201112180buf,mia,OdriJa99,def_int_long,0,,,,,
player,201112180buf,mia,OdriJa99,pass_defended,0,,,,,
player,201112180buf,mia,OdriJa99,sacks,1.0,,,,,
player,201112180buf,mia,OdriJa99,tackles_combined,2,,,,,
player,201112180buf,mia,OdriJa99,tackles_solo,2,,,,,
player,201112180buf,mia,OdriJa99,tackles_assists,0,,,,,
player,201112180buf,mia,OdriJa99,tackles_loss,1,,,,,
player,201112180buf,mia,OdriJa99,qb_hits,1,,,,,
player,201112180buf,mia,OdriJa99,fumbles_rec,0,,,,,
player,201112180buf,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201112180buf,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201112180buf,mia,OdriJa99,fumbles_forced,0,,,,,
player,201112180buf,mia,StarRa20,def_int,0,,,,,
player,201112180buf,mia,StarRa20,def_int_yds,0,,,,,
player,201112180buf,mia,StarRa20,def_int_td,0,,,,,
player,201112180buf,mia,StarRa20,def_int_long,0,,,,,
player,201112180buf,mia,StarRa20,pass_defended,0,,,,,
player,201112180buf,mia,StarRa20,sacks,1.0,,,,,
player,201112180buf,mia,StarRa20,tackles_combined,1,,,,,
player,201112180buf,mia,StarRa20,tackles_solo,1,,,,,
player,201112180buf,mia,StarRa20,tackles_assists,0,,,,,
player,201112180buf,mia,StarRa20,tackles_loss,1,,,,,
player,201112180buf,mia,StarRa20,qb_hits,1,,,,,
player,201112180buf,mia,StarRa20,fumbles_rec,0,,,,,
player,201112180buf,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201112180buf,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201112180buf,mia,StarRa20,fumbles_forced,0,,,,,
player,201112180buf,mia,AlleWi20,def_int,0,,,,,
player,201112180buf,mia,AlleWi20,def_int_yds,0,,,,,
player,201112180buf,mia,AlleWi20,def_int_td,0,,,,,
player,201112180buf,mia,AlleWi20,def_int_long,0,,,,,
player,201112180buf,mia,AlleWi20,pass_defended,1,,,,,
player,201112180buf,mia,AlleWi20,sacks,0.0,,,,,
player,201112180buf,mia,AlleWi20,tackles_combined,7,,,,,
player,201112180buf,mia,AlleWi20,tackles_solo,6,,,,,
player,201112180buf,mia,AlleWi20,tackles_assists,1,,,,,
player,201112180buf,mia,AlleWi20,tackles_loss,0,,,,,
player,201112180buf,mia,AlleWi20,qb_hits,0,,,,,
player,201112180buf,mia,AlleWi20,fumbles_rec,0,,,,,
player,201112180buf,mia,AlleWi20,fumbles_rec_yds,0,,,,,
player,201112180buf,mia,AlleWi20,fumbles_rec_td,0,,,,,
player,201112180buf,mia,AlleWi20,fumbles_forced,0,,,,,
player,201112180buf,mia,BellYe20,def_int,0,,,,,
player,201112180buf,mia,BellYe20,def_int_yds,0,,,,,
player,201112180buf,mia,BellYe20,def_int_td,0,,,,,
player,201112180buf,mia,BellYe20,def_int_long,0,,,,,
player,201112180buf,mia,BellYe20,pass_defended,1,,,,,
player,201112180buf,mia,BellYe20,sacks,0.0,,,,,
player,201112180buf,mia,BellYe20,tackles_combined,5,,,,,
player,201112180buf,mia,BellYe20,tackles_solo,3,,,,,
player,201112180buf,mia,BellYe20,tackles_assists,2,,,,,
player,201112180buf,mia,BellYe20,tackles_loss,0,,,,,
player,201112180buf,mia,BellYe20,qb_hits,1,,,,,
player,201112180buf,mia,BellYe20,fumbles_rec,0,,,,,
player,201112180buf,mia,BellYe20,fumbles_rec_yds,0,,,,,
player,201112180buf,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201112180buf,mia,BellYe20,fumbles_forced,0,,,,,
player,201112180buf,mia,BurnKe20,def_int,0,,,,,
player,201112180buf,mia,BurnKe20,def_int_yds,0,,,,,
player,201112180buf,mia,BurnKe20,def_int_td,0,,,,,
player,201112180buf,mia,BurnKe20,def_int_long,0,,,,,
