game,2011,14,20111212,201112120sea,ram,"St. Louis Rams",13,sea,"Seattle Seahawks",30
player,201112120sea,ram,LloyBr00,pass_int,0,,,,,
player,201112120sea,ram,LloyBr00,pass_sacked,0,,,,,
player,201112120sea,ram,LloyBr00,pass_sacked_yds,0,,,,,
player,201112120sea,ram,LloyBr00,pass_long,0,,,,,
player,201112120sea,ram,LloyBr00,pass_rating,,,,,,
player,201112120sea,ram,LloyBr00,rush_att,0,,,,,
player,201112120sea,ram,LloyBr00,rush_yds,0,,,,,
player,201112120sea,ram,LloyBr00,rush_td,0,,,,,
player,201112120sea,ram,LloyBr00,rush_long,0,,,,,
player,201112120sea,ram,LloyBr00,targets,12,,,,,
player,201112120sea,ram,LloyBr00,rec,5,,,,,
player,201112120sea,ram,LloyBr00,rec_yds,82,,,,,
player,201112120sea,ram,LloyBr00,rec_td,0,,,,,
player,201112120sea,ram,LloyBr00,rec_long,37,,,,,
player,201112120sea,ram,LloyBr00,fumbles,0,,,,,
player,201112120sea,ram,LloyBr00,fumbles_lost,,,,,,
player,201112120sea,ram,KendLa00,pass_cmp,0,,,,,
player,201112120sea,ram,KendLa00,pass_att,0,,,,,
player,201112120sea,ram,KendLa00,pass_yds,0,,,,,
player,201112120sea,ram,KendLa00,pass_td,0,,,,,
player,201112120sea,ram,KendLa00,pass_int,0,,,,,
player,201112120sea,ram,KendLa00,pass_sacked,0,,,,,
player,201112120sea,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201112120sea,ram,KendLa00,pass_long,0,,,,,
player,201112120sea,ram,KendLa00,pass_rating,,,,,,
player,201112120sea,ram,KendLa00,rush_att,0,,,,,
player,201112120sea,ram,KendLa00,rush_yds,0,,,,,
player,201112120sea,ram,KendLa00,rush_td,0,,,,,
player,201112120sea,ram,KendLa00,rush_long,0,,,,,
player,201112120sea,ram,KendLa00,targets,2,,,,,
player,201112120sea,ram,KendLa00,rec,1,,,,,
player,201112120sea,ram,KendLa00,rec_yds,26,,,,,
player,201112120sea,ram,KendLa00,rec_td,0,,,,,
player,201112120sea,ram,KendLa00,rec_long,26,,,,,
player,201112120sea,ram,KendLa00,fumbles,0,,,,,
player,201112120sea,ram,KendLa00,fumbles_lost,,,,,,
player,201112120sea,ram,AlexDa00,pass_cmp,0,,,,,
player,201112120sea,ram,AlexDa00,pass_att,0,,,,,
player,201112120sea,ram,AlexDa00,pass_yds,0,,,,,
player,201112120sea,ram,AlexDa00,pass_td,0,,,,,
player,201112120sea,ram,AlexDa00,pass_int,0,,,,,
player,201112120sea,ram,AlexDa00,pass_sacked,0,,,,,
player,201112120sea,ram,AlexDa00,pass_sacked_yds,0,,,,,
player,201112120sea,ram,AlexDa00,pass_long,0,,,,,
player,201112120sea,ram,AlexDa00,pass_rating,,,,,,
player,201112120sea,ram,AlexDa00,rush_att,0,,,,,
player,201112120sea,ram,AlexDa00,rush_yds,0,,,,,
player,201112120sea,ram,AlexDa00,rush_td,0,,,,,
player,201112120sea,ram,AlexDa00,rush_long,0,,,,,
player,201112120sea,ram,AlexDa00,targets,4,,,,,
player,201112120sea,ram,AlexDa00,rec,1,,,,,
player,201112120sea,ram,AlexDa00,rec_yds,12,,,,,
player,201112120sea,ram,AlexDa00,rec_td,0,,,,,
player,201112120sea,ram,AlexDa00,rec_long,12,,,,,
player,201112120sea,ram,AlexDa00,fumbles,0,,,,,
player,201112120sea,ram,AlexDa00,fumbles_lost,,,,,,
player,201112120sea,ram,PettAu00,pass_cmp,0,,,,,
player,201112120sea,ram,PettAu00,pass_att,0,,,,,
player,201112120sea,ram,PettAu00,pass_yds,0,,,,,
player,201112120sea,ram,PettAu00,pass_td,0,,,,,
player,201112120sea,ram,PettAu00,pass_int,0,,,,,
player,201112120sea,ram,PettAu00,pass_sacked,0,,,,,
player,201112120sea,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201112120sea,ram,PettAu00,pass_long,0,,,,,
player,201112120sea,ram,PettAu00,pass_rating,,,,,,
player,201112120sea,ram,PettAu00,rush_att,0,,,,,
player,201112120sea,ram,PettAu00,rush_yds,0,,,,,
player,201112120sea,ram,PettAu00,rush_td,0,,,,,
player,201112120sea,ram,PettAu00,rush_long,0,,,,,
player,201112120sea,ram,PettAu00,targets,4,,,,,
player,201112120sea,ram,PettAu00,rec,1,,,,,
player,201112120sea,ram,PettAu00,rec_yds,7,,,,,
player,201112120sea,ram,PettAu00,rec_td,0,,,,,
player,201112120sea,ram,PettAu00,rec_long,7,,,,,
player,201112120sea,ram,PettAu00,fumbles,0,,,,,
player,201112120sea,ram,PettAu00,fumbles_lost,,,,,,
player,201112120sea,ram,GibsBr00,pass_cmp,0,,,,,
player,201112120sea,ram,GibsBr00,pass_att,0,,,,,
player,201112120sea,ram,GibsBr00,pass_yds,0,,,,,
player,201112120sea,ram,GibsBr00,pass_td,0,,,,,
player,201112120sea,ram,GibsBr00,pass_int,0,,,,,
player,201112120sea,ram,GibsBr00,pass_sacked,0,,,,,
player,201112120sea,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201112120sea,ram,GibsBr00,pass_long,0,,,,,
player,201112120sea,ram,GibsBr00,pass_rating,,,,,,
player,201112120sea,ram,GibsBr00,rush_att,0,,,,,
player,201112120sea,ram,GibsBr00,rush_yds,0,,,,,
player,201112120sea,ram,GibsBr00,rush_td,0,,,,,
player,201112120sea,ram,GibsBr00,rush_long,0,,,,,
player,201112120sea,ram,GibsBr00,targets,1,,,,,
player,201112120sea,ram,GibsBr00,rec,1,,,,,
player,201112120sea,ram,GibsBr00,rec_yds,6,,,,,
player,201112120sea,ram,GibsBr00,rec_td,0,,,,,
player,201112120sea,ram,GibsBr00,rec_long,6,,,,,
player,201112120sea,ram,GibsBr00,fumbles,0,,,,,
player,201112120sea,ram,GibsBr00,fumbles_lost,,,,,,
player,201112120sea,sea,JackTa00,pass_cmp,21,,,,,
player,201112120sea,sea,JackTa00,pass_att,32,,,,,
player,201112120sea,sea,JackTa00,pass_yds,224,,,,,
player,201112120sea,sea,JackTa00,pass_td,1,,,,,
player,201112120sea,sea,JackTa00,pass_int,0,,,,,
player,201112120sea,sea,JackTa00,pass_sacked,2,,,,,
player,201112120sea,sea,JackTa00,pass_sacked_yds,10,,,,,
player,201112120sea,sea,JackTa00,pass_long,29,,,,,
player,201112120sea,sea,JackTa00,pass_rating,96.4,,,,,
player,201112120sea,sea,JackTa00,rush_att,5,,,,,
player,201112120sea,sea,JackTa00,rush_yds,4,,,,,
player,201112120sea,sea,JackTa00,rush_td,0,,,,,
player,201112120sea,sea,JackTa00,rush_long,3,,,,,
player,201112120sea,sea,JackTa00,targets,0,,,,,
player,201112120sea,sea,JackTa00,rec,0,,,,,
player,201112120sea,sea,JackTa00,rec_yds,0,,,,,
player,201112120sea,sea,JackTa00,rec_td,0,,,,,
player,201112120sea,sea,JackTa00,rec_long,0,,,,,
player,201112120sea,sea,JackTa00,fumbles,2,,,,,
player,201112120sea,sea,JackTa00,fumbles_lost,1,,,,,
player,201112120sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201112120sea,sea,LyncMa00,pass_att,2,,,,,
player,201112120sea,sea,LyncMa00,pass_yds,0,,,,,
player,201112120sea,sea,LyncMa00,pass_td,0,,,,,
player,201112120sea,sea,LyncMa00,pass_int,0,,,,,
player,201112120sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201112120sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,LyncMa00,pass_long,0,,,,,
player,201112120sea,sea,LyncMa00,pass_rating,39.6,,,,,
player,201112120sea,sea,LyncMa00,rush_att,23,,,,,
player,201112120sea,sea,LyncMa00,rush_yds,115,,,,,
player,201112120sea,sea,LyncMa00,rush_td,1,,,,,
player,201112120sea,sea,LyncMa00,rush_long,16,,,,,
player,201112120sea,sea,LyncMa00,targets,2,,,,,
player,201112120sea,sea,LyncMa00,rec,2,,,,,
player,201112120sea,sea,LyncMa00,rec_yds,8,,,,,
player,201112120sea,sea,LyncMa00,rec_td,0,,,,,
player,201112120sea,sea,LyncMa00,rec_long,4,,,,,
player,201112120sea,sea,LyncMa00,fumbles,0,,,,,
player,201112120sea,sea,LyncMa00,fumbles_lost,,,,,,
player,201112120sea,sea,TateGo00,pass_cmp,0,,,,,
player,201112120sea,sea,TateGo00,pass_att,0,,,,,
player,201112120sea,sea,TateGo00,pass_yds,0,,,,,
player,201112120sea,sea,TateGo00,pass_td,0,,,,,
player,201112120sea,sea,TateGo00,pass_int,0,,,,,
player,201112120sea,sea,TateGo00,pass_sacked,0,,,,,
player,201112120sea,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,TateGo00,pass_long,0,,,,,
player,201112120sea,sea,TateGo00,pass_rating,,,,,,
player,201112120sea,sea,TateGo00,rush_att,1,,,,,
player,201112120sea,sea,TateGo00,rush_yds,14,,,,,
player,201112120sea,sea,TateGo00,rush_td,0,,,,,
player,201112120sea,sea,TateGo00,rush_long,14,,,,,
player,201112120sea,sea,TateGo00,targets,7,,,,,
player,201112120sea,sea,TateGo00,rec,3,,,,,
player,201112120sea,sea,TateGo00,rec_yds,39,,,,,
player,201112120sea,sea,TateGo00,rec_td,0,,,,,
player,201112120sea,sea,TateGo00,rec_long,22,,,,,
player,201112120sea,sea,TateGo00,fumbles,0,,,,,
player,201112120sea,sea,TateGo00,fumbles_lost,,,,,,
player,201112120sea,sea,ForsJu00,pass_cmp,0,,,,,
player,201112120sea,sea,ForsJu00,pass_att,0,,,,,
player,201112120sea,sea,ForsJu00,pass_yds,0,,,,,
player,201112120sea,sea,ForsJu00,pass_td,0,,,,,
player,201112120sea,sea,ForsJu00,pass_int,0,,,,,
player,201112120sea,sea,ForsJu00,pass_sacked,0,,,,,
player,201112120sea,sea,ForsJu00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,ForsJu00,pass_long,0,,,,,
player,201112120sea,sea,ForsJu00,pass_rating,,,,,,
player,201112120sea,sea,ForsJu00,rush_att,1,,,,,
player,201112120sea,sea,ForsJu00,rush_yds,8,,,,,
player,201112120sea,sea,ForsJu00,rush_td,0,,,,,
player,201112120sea,sea,ForsJu00,rush_long,8,,,,,
player,201112120sea,sea,ForsJu00,targets,5,,,,,
player,201112120sea,sea,ForsJu00,rec,2,,,,,
player,201112120sea,sea,ForsJu00,rec_yds,14,,,,,
player,201112120sea,sea,ForsJu00,rec_td,0,,,,,
player,201112120sea,sea,ForsJu00,rec_long,11,,,,,
player,201112120sea,sea,ForsJu00,fumbles,0,,,,,
player,201112120sea,sea,ForsJu00,fumbles_lost,,,,,,
player,201112120sea,sea,WashLe00,pass_cmp,0,,,,,
player,201112120sea,sea,WashLe00,pass_att,0,,,,,
player,201112120sea,sea,WashLe00,pass_yds,0,,,,,
player,201112120sea,sea,WashLe00,pass_td,0,,,,,
player,201112120sea,sea,WashLe00,pass_int,0,,,,,
player,201112120sea,sea,WashLe00,pass_sacked,0,,,,,
player,201112120sea,sea,WashLe00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,WashLe00,pass_long,0,,,,,
player,201112120sea,sea,WashLe00,pass_rating,,,,,,
player,201112120sea,sea,WashLe00,rush_att,1,,,,,
player,201112120sea,sea,WashLe00,rush_yds,3,,,,,
player,201112120sea,sea,WashLe00,rush_td,0,,,,,
player,201112120sea,sea,WashLe00,rush_long,3,,,,,
player,201112120sea,sea,WashLe00,targets,0,,,,,
player,201112120sea,sea,WashLe00,rec,0,,,,,
player,201112120sea,sea,WashLe00,rec_yds,0,,,,,
player,201112120sea,sea,WashLe00,rec_td,0,,,,,
player,201112120sea,sea,WashLe00,rec_long,0,,,,,
player,201112120sea,sea,WashLe00,fumbles,0,,,,,
player,201112120sea,sea,WashLe00,fumbles_lost,,,,,,
player,201112120sea,sea,MorrCa00,pass_cmp,0,,,,,
player,201112120sea,sea,MorrCa00,pass_att,0,,,,,
player,201112120sea,sea,MorrCa00,pass_yds,0,,,,,
player,201112120sea,sea,MorrCa00,pass_td,0,,,,,
player,201112120sea,sea,MorrCa00,pass_int,0,,,,,
player,201112120sea,sea,MorrCa00,pass_sacked,0,,,,,
player,201112120sea,sea,MorrCa00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,MorrCa00,pass_long,0,,,,,
player,201112120sea,sea,MorrCa00,pass_rating,,,,,,
player,201112120sea,sea,MorrCa00,rush_att,1,,,,,
player,201112120sea,sea,MorrCa00,rush_yds,1,,,,,
player,201112120sea,sea,MorrCa00,rush_td,0,,,,,
player,201112120sea,sea,MorrCa00,rush_long,1,,,,,
player,201112120sea,sea,MorrCa00,targets,1,,,,,
player,201112120sea,sea,MorrCa00,rec,0,,,,,
player,201112120sea,sea,MorrCa00,rec_yds,0,,,,,
player,201112120sea,sea,MorrCa00,rec_td,0,,,,,
player,201112120sea,sea,MorrCa00,rec_long,0,,,,,
player,201112120sea,sea,MorrCa00,fumbles,0,,,,,
player,201112120sea,sea,MorrCa00,fumbles_lost,,,,,,
player,201112120sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201112120sea,sea,BaldDo00,pass_att,0,,,,,
player,201112120sea,sea,BaldDo00,pass_yds,0,,,,,
player,201112120sea,sea,BaldDo00,pass_td,0,,,,,
player,201112120sea,sea,BaldDo00,pass_int,0,,,,,
player,201112120sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201112120sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,BaldDo00,pass_long,0,,,,,
player,201112120sea,sea,BaldDo00,pass_rating,,,,,,
player,201112120sea,sea,BaldDo00,rush_att,0,,,,,
player,201112120sea,sea,BaldDo00,rush_yds,0,,,,,
player,201112120sea,sea,BaldDo00,rush_td,0,,,,,
player,201112120sea,sea,BaldDo00,rush_long,0,,,,,
player,201112120sea,sea,BaldDo00,targets,8,,,,,
player,201112120sea,sea,BaldDo00,rec,7,,,,,
player,201112120sea,sea,BaldDo00,rec_yds,93,,,,,
player,201112120sea,sea,BaldDo00,rec_td,1,,,,,
player,201112120sea,sea,BaldDo00,rec_long,29,,,,,
player,201112120sea,sea,BaldDo00,fumbles,0,,,,,
player,201112120sea,sea,BaldDo00,fumbles_lost,,,,,,
player,201112120sea,sea,McCoAn00,pass_cmp,0,,,,,
player,201112120sea,sea,McCoAn00,pass_att,0,,,,,
player,201112120sea,sea,McCoAn00,pass_yds,0,,,,,
player,201112120sea,sea,McCoAn00,pass_td,0,,,,,
player,201112120sea,sea,McCoAn00,pass_int,0,,,,,
player,201112120sea,sea,McCoAn00,pass_sacked,0,,,,,
player,201112120sea,sea,McCoAn00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,McCoAn00,pass_long,0,,,,,
player,201112120sea,sea,McCoAn00,pass_rating,,,,,,
player,201112120sea,sea,McCoAn00,rush_att,0,,,,,
player,201112120sea,sea,McCoAn00,rush_yds,0,,,,,
player,201112120sea,sea,McCoAn00,rush_td,0,,,,,
player,201112120sea,sea,McCoAn00,rush_long,0,,,,,
player,201112120sea,sea,McCoAn00,targets,1,,,,,
player,201112120sea,sea,McCoAn00,rec,1,,,,,
player,201112120sea,sea,McCoAn00,rec_yds,23,,,,,
player,201112120sea,sea,McCoAn00,rec_td,0,,,,,
player,201112120sea,sea,McCoAn00,rec_long,23,,,,,
player,201112120sea,sea,McCoAn00,fumbles,0,,,,,
player,201112120sea,sea,McCoAn00,fumbles_lost,,,,,,
player,201112120sea,sea,ObomBe00,pass_cmp,0,,,,,
player,201112120sea,sea,ObomBe00,pass_att,0,,,,,
player,201112120sea,sea,ObomBe00,pass_yds,0,,,,,
player,201112120sea,sea,ObomBe00,pass_td,0,,,,,
player,201112120sea,sea,ObomBe00,pass_int,0,,,,,
player,201112120sea,sea,ObomBe00,pass_sacked,0,,,,,
player,201112120sea,sea,ObomBe00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,ObomBe00,pass_long,0,,,,,
player,201112120sea,sea,ObomBe00,pass_rating,,,,,,
player,201112120sea,sea,ObomBe00,rush_att,0,,,,,
player,201112120sea,sea,ObomBe00,rush_yds,0,,,,,
player,201112120sea,sea,ObomBe00,rush_td,0,,,,,
player,201112120sea,sea,ObomBe00,rush_long,0,,,,,
player,201112120sea,sea,ObomBe00,targets,1,,,,,
player,201112120sea,sea,ObomBe00,rec,1,,,,,
player,201112120sea,sea,ObomBe00,rec_yds,13,,,,,
player,201112120sea,sea,ObomBe00,rec_td,0,,,,,
player,201112120sea,sea,ObomBe00,rec_long,13,,,,,
player,201112120sea,sea,ObomBe00,fumbles,0,,,,,
player,201112120sea,sea,ObomBe00,fumbles_lost,,,,,,
player,201112120sea,sea,MillZa01,pass_cmp,0,,,,,
player,201112120sea,sea,MillZa01,pass_att,0,,,,,
player,201112120sea,sea,MillZa01,pass_yds,0,,,,,
player,201112120sea,sea,MillZa01,pass_td,0,,,,,
player,201112120sea,sea,MillZa01,pass_int,0,,,,,
player,201112120sea,sea,MillZa01,pass_sacked,0,,,,,
player,201112120sea,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201112120sea,sea,MillZa01,pass_long,0,,,,,
player,201112120sea,sea,MillZa01,pass_rating,,,,,,
player,201112120sea,sea,MillZa01,rush_att,0,,,,,
player,201112120sea,sea,MillZa01,rush_yds,0,,,,,
player,201112120sea,sea,MillZa01,rush_td,0,,,,,
player,201112120sea,sea,MillZa01,rush_long,0,,,,,
player,201112120sea,sea,MillZa01,targets,3,,,,,
player,201112120sea,sea,MillZa01,rec,2,,,,,
player,201112120sea,sea,MillZa01,rec_yds,13,,,,,
player,201112120sea,sea,MillZa01,rec_td,0,,,,,
player,201112120sea,sea,MillZa01,rec_long,8,,,,,
player,201112120sea,sea,MillZa01,fumbles,0,,,,,
player,201112120sea,sea,MillZa01,fumbles_lost,,,,,,
player,201112120sea,sea,WillMi03,pass_cmp,0,,,,,
player,201112120sea,sea,WillMi03,pass_att,0,,,,,
player,201112120sea,sea,WillMi03,pass_yds,0,,,,,
player,201112120sea,sea,WillMi03,pass_td,0,,,,,
player,201112120sea,sea,WillMi03,pass_int,0,,,,,
player,201112120sea,sea,WillMi03,pass_sacked,0,,,,,
player,201112120sea,sea,WillMi03,pass_sacked_yds,0,,,,,
player,201112120sea,sea,WillMi03,pass_long,0,,,,,
player,201112120sea,sea,WillMi03,pass_rating,,,,,,
player,201112120sea,sea,WillMi03,rush_att,0,,,,,
player,201112120sea,sea,WillMi03,rush_yds,0,,,,,
player,201112120sea,sea,WillMi03,rush_td,0,,,,,
player,201112120sea,sea,WillMi03,rush_long,0,,,,,
player,201112120sea,sea,WillMi03,targets,2,,,,,
player,201112120sea,sea,WillMi03,rec,2,,,,,
player,201112120sea,sea,WillMi03,rec_yds,13,,,,,
player,201112120sea,sea,WillMi03,rec_td,0,,,,,
player,201112120sea,sea,WillMi03,rec_long,7,,,,,
player,201112120sea,sea,WillMi03,fumbles,0,,,,,
player,201112120sea,sea,WillMi03,fumbles_lost,,,,,,
player,201112120sea,sea,ButlDe00,pass_cmp,0,,,,,
player,201112120sea,sea,ButlDe00,pass_att,0,,,,,
player,201112120sea,sea,ButlDe00,pass_yds,0,,,,,
player,201112120sea,sea,ButlDe00,pass_td,0,,,,,
player,201112120sea,sea,ButlDe00,pass_int,0,,,,,
player,201112120sea,sea,ButlDe00,pass_sacked,0,,,,,
player,201112120sea,sea,ButlDe00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,ButlDe00,pass_long,0,,,,,
player,201112120sea,sea,ButlDe00,pass_rating,,,,,,
player,201112120sea,sea,ButlDe00,rush_att,0,,,,,
player,201112120sea,sea,ButlDe00,rush_yds,0,,,,,
player,201112120sea,sea,ButlDe00,rush_td,0,,,,,
player,201112120sea,sea,ButlDe00,rush_long,0,,,,,
player,201112120sea,sea,ButlDe00,targets,2,,,,,
player,201112120sea,sea,ButlDe00,rec,1,,,,,
player,201112120sea,sea,ButlDe00,rec_yds,8,,,,,
player,201112120sea,sea,ButlDe00,rec_td,0,,,,,
player,201112120sea,sea,ButlDe00,rec_long,8,,,,,
player,201112120sea,sea,ButlDe00,fumbles,0,,,,,
player,201112120sea,sea,ButlDe00,fumbles_lost,,,,,,
player,201112120sea,sea,RobiMi00,pass_cmp,0,,,,,
player,201112120sea,sea,RobiMi00,pass_att,0,,,,,
player,201112120sea,sea,RobiMi00,pass_yds,0,,,,,
player,201112120sea,sea,RobiMi00,pass_td,0,,,,,
player,201112120sea,sea,RobiMi00,pass_int,0,,,,,
player,201112120sea,sea,RobiMi00,pass_sacked,0,,,,,
player,201112120sea,sea,RobiMi00,pass_sacked_yds,0,,,,,
player,201112120sea,sea,RobiMi00,pass_long,0,,,,,
player,201112120sea,sea,RobiMi00,pass_rating,,,,,,
player,201112120sea,sea,RobiMi00,rush_att,0,,,,,
player,201112120sea,sea,RobiMi00,rush_yds,0,,,,,
player,201112120sea,sea,RobiMi00,rush_td,0,,,,,
player,201112120sea,sea,RobiMi00,rush_long,0,,,,,
player,201112120sea,sea,RobiMi00,targets,2,,,,,
player,201112120sea,sea,RobiMi00,rec,0,,,,,
player,201112120sea,sea,RobiMi00,rec_yds,0,,,,,
player,201112120sea,sea,RobiMi00,rec_td,0,,,,,
player,201112120sea,sea,RobiMi00,rec_long,0,,,,,
