game,2011,5,20111009,201110090htx,rai,"Oakland Raiders",25,htx,"Houston Texans",20
player,201110090htx,rai,HousLa99,def_int,1,,,,,
player,201110090htx,rai,HousLa99,def_int_yds,15,,,,,
player,201110090htx,rai,HousLa99,def_int_td,0,,,,,
player,201110090htx,rai,HousLa99,def_int_long,15,,,,,
player,201110090htx,rai,HousLa99,pass_defended,2,,,,,
player,201110090htx,rai,HousLa99,sacks,0.0,,,,,
player,201110090htx,rai,HousLa99,tackles_combined,3,,,,,
player,201110090htx,rai,HousLa99,tackles_solo,2,,,,,
player,201110090htx,rai,HousLa99,tackles_assists,1,,,,,
player,201110090htx,rai,HousLa99,tackles_loss,0,,,,,
player,201110090htx,rai,HousLa99,qb_hits,1,,,,,
player,201110090htx,rai,HousLa99,fumbles_rec,0,,,,,
player,201110090htx,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201110090htx,rai,HousLa99,fumbles_forced,0,,,,,
player,201110090htx,rai,SeymRi00,def_int,0,,,,,
player,201110090htx,rai,SeymRi00,def_int_yds,0,,,,,
player,201110090htx,rai,SeymRi00,def_int_td,0,,,,,
player,201110090htx,rai,SeymRi00,def_int_long,0,,,,,
player,201110090htx,rai,SeymRi00,pass_defended,2,,,,,
player,201110090htx,rai,SeymRi00,sacks,2.0,,,,,
player,201110090htx,rai,SeymRi00,tackles_combined,5,,,,,
player,201110090htx,rai,SeymRi00,tackles_solo,4,,,,,
player,201110090htx,rai,SeymRi00,tackles_assists,1,,,,,
player,201110090htx,rai,SeymRi00,tackles_loss,2,,,,,
player,201110090htx,rai,SeymRi00,qb_hits,3,,,,,
player,201110090htx,rai,SeymRi00,fumbles_rec,0,,,,,
player,201110090htx,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201110090htx,rai,SeymRi00,fumbles_forced,0,,,,,
player,201110090htx,rai,KellTo21,def_int,0,,,,,
player,201110090htx,rai,KellTo21,def_int_yds,0,,,,,
player,201110090htx,rai,KellTo21,def_int_td,0,,,,,
player,201110090htx,rai,KellTo21,def_int_long,0,,,,,
player,201110090htx,rai,KellTo21,pass_defended,0,,,,,
player,201110090htx,rai,KellTo21,sacks,1.0,,,,,
player,201110090htx,rai,KellTo21,tackles_combined,4,,,,,
player,201110090htx,rai,KellTo21,tackles_solo,3,,,,,
player,201110090htx,rai,KellTo21,tackles_assists,1,,,,,
player,201110090htx,rai,KellTo21,tackles_loss,0,,,,,
player,201110090htx,rai,KellTo21,qb_hits,1,,,,,
player,201110090htx,rai,KellTo21,fumbles_rec,0,,,,,
player,201110090htx,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201110090htx,rai,KellTo21,fumbles_forced,0,,,,,
player,201110090htx,rai,BranTy99,def_int,0,,,,,
player,201110090htx,rai,BranTy99,def_int_yds,0,,,,,
player,201110090htx,rai,BranTy99,def_int_td,0,,,,,
player,201110090htx,rai,BranTy99,def_int_long,0,,,,,
player,201110090htx,rai,BranTy99,pass_defended,0,,,,,
player,201110090htx,rai,BranTy99,sacks,0.0,,,,,
player,201110090htx,rai,BranTy99,tackles_combined,7,,,,,
player,201110090htx,rai,BranTy99,tackles_solo,6,,,,,
player,201110090htx,rai,BranTy99,tackles_assists,1,,,,,
player,201110090htx,rai,BranTy99,tackles_loss,0,,,,,
player,201110090htx,rai,BranTy99,qb_hits,0,,,,,
player,201110090htx,rai,BranTy99,fumbles_rec,0,,,,,
player,201110090htx,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201110090htx,rai,BranTy99,fumbles_forced,0,,,,,
player,201110090htx,rai,GrovQu99,def_int,0,,,,,
player,201110090htx,rai,GrovQu99,def_int_yds,0,,,,,
player,201110090htx,rai,GrovQu99,def_int_td,0,,,,,
player,201110090htx,rai,GrovQu99,def_int_long,0,,,,,
player,201110090htx,rai,GrovQu99,pass_defended,0,,,,,
player,201110090htx,rai,GrovQu99,sacks,0.0,,,,,
player,201110090htx,rai,GrovQu99,tackles_combined,5,,,,,
player,201110090htx,rai,GrovQu99,tackles_solo,4,,,,,
player,201110090htx,rai,GrovQu99,tackles_assists,1,,,,,
player,201110090htx,rai,GrovQu99,tackles_loss,0,,,,,
player,201110090htx,rai,GrovQu99,qb_hits,0,,,,,
player,201110090htx,rai,GrovQu99,fumbles_rec,0,,,,,
player,201110090htx,rai,GrovQu99,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,GrovQu99,fumbles_rec_td,0,,,,,
player,201110090htx,rai,GrovQu99,fumbles_forced,0,,,,,
player,201110090htx,rai,WimbKa20,def_int,0,,,,,
player,201110090htx,rai,WimbKa20,def_int_yds,0,,,,,
player,201110090htx,rai,WimbKa20,def_int_td,0,,,,,
player,201110090htx,rai,WimbKa20,def_int_long,0,,,,,
player,201110090htx,rai,WimbKa20,pass_defended,0,,,,,
player,201110090htx,rai,WimbKa20,sacks,0.0,,,,,
player,201110090htx,rai,WimbKa20,tackles_combined,5,,,,,
player,201110090htx,rai,WimbKa20,tackles_solo,4,,,,,
player,201110090htx,rai,WimbKa20,tackles_assists,1,,,,,
player,201110090htx,rai,WimbKa20,tackles_loss,1,,,,,
player,201110090htx,rai,WimbKa20,qb_hits,1,,,,,
player,201110090htx,rai,WimbKa20,fumbles_rec,0,,,,,
player,201110090htx,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201110090htx,rai,WimbKa20,fumbles_forced,0,,,,,
player,201110090htx,rai,HendJo99,def_int,0,,,,,
player,201110090htx,rai,HendJo99,def_int_yds,0,,,,,
player,201110090htx,rai,HendJo99,def_int_td,0,,,,,
player,201110090htx,rai,HendJo99,def_int_long,0,,,,,
player,201110090htx,rai,HendJo99,pass_defended,1,,,,,
player,201110090htx,rai,HendJo99,sacks,0.0,,,,,
player,201110090htx,rai,HendJo99,tackles_combined,4,,,,,
player,201110090htx,rai,HendJo99,tackles_solo,2,,,,,
player,201110090htx,rai,HendJo99,tackles_assists,2,,,,,
player,201110090htx,rai,HendJo99,tackles_loss,0,,,,,
player,201110090htx,rai,HendJo99,qb_hits,0,,,,,
player,201110090htx,rai,HendJo99,fumbles_rec,0,,,,,
player,201110090htx,rai,HendJo99,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,HendJo99,fumbles_rec_td,0,,,,,
player,201110090htx,rai,HendJo99,fumbles_forced,0,,,,,
player,201110090htx,rai,McClRo00,def_int,0,,,,,
player,201110090htx,rai,McClRo00,def_int_yds,0,,,,,
player,201110090htx,rai,McClRo00,def_int_td,0,,,,,
player,201110090htx,rai,McClRo00,def_int_long,0,,,,,
player,201110090htx,rai,McClRo00,pass_defended,1,,,,,
player,201110090htx,rai,McClRo00,sacks,0.0,,,,,
player,201110090htx,rai,McClRo00,tackles_combined,4,,,,,
player,201110090htx,rai,McClRo00,tackles_solo,4,,,,,
player,201110090htx,rai,McClRo00,tackles_assists,0,,,,,
player,201110090htx,rai,McClRo00,tackles_loss,0,,,,,
player,201110090htx,rai,McClRo00,qb_hits,1,,,,,
player,201110090htx,rai,McClRo00,fumbles_rec,0,,,,,
player,201110090htx,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201110090htx,rai,McClRo00,fumbles_forced,0,,,,,
player,201110090htx,rai,MossJa99,def_int,0,,,,,
player,201110090htx,rai,MossJa99,def_int_yds,0,,,,,
player,201110090htx,rai,MossJa99,def_int_td,0,,,,,
player,201110090htx,rai,MossJa99,def_int_long,0,,,,,
player,201110090htx,rai,MossJa99,pass_defended,0,,,,,
player,201110090htx,rai,MossJa99,sacks,0.0,,,,,
player,201110090htx,rai,MossJa99,tackles_combined,4,,,,,
player,201110090htx,rai,MossJa99,tackles_solo,3,,,,,
player,201110090htx,rai,MossJa99,tackles_assists,1,,,,,
player,201110090htx,rai,MossJa99,tackles_loss,0,,,,,
player,201110090htx,rai,MossJa99,qb_hits,0,,,,,
player,201110090htx,rai,MossJa99,fumbles_rec,0,,,,,
player,201110090htx,rai,MossJa99,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,MossJa99,fumbles_rec_td,0,,,,,
player,201110090htx,rai,MossJa99,fumbles_forced,0,,,,,
player,201110090htx,rai,RoutSt20,def_int,0,,,,,
player,201110090htx,rai,RoutSt20,def_int_yds,0,,,,,
player,201110090htx,rai,RoutSt20,def_int_td,0,,,,,
player,201110090htx,rai,RoutSt20,def_int_long,0,,,,,
player,201110090htx,rai,RoutSt20,pass_defended,0,,,,,
player,201110090htx,rai,RoutSt20,sacks,0.0,,,,,
player,201110090htx,rai,RoutSt20,tackles_combined,4,,,,,
player,201110090htx,rai,RoutSt20,tackles_solo,4,,,,,
player,201110090htx,rai,RoutSt20,tackles_assists,0,,,,,
player,201110090htx,rai,RoutSt20,tackles_loss,0,,,,,
player,201110090htx,rai,RoutSt20,qb_hits,0,,,,,
player,201110090htx,rai,RoutSt20,fumbles_rec,0,,,,,
player,201110090htx,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201110090htx,rai,RoutSt20,fumbles_forced,0,,,,,
player,201110090htx,rai,VanDDe00,def_int,0,,,,,
player,201110090htx,rai,VanDDe00,def_int_yds,0,,,,,
player,201110090htx,rai,VanDDe00,def_int_td,0,,,,,
player,201110090htx,rai,VanDDe00,def_int_long,0,,,,,
player,201110090htx,rai,VanDDe00,pass_defended,0,,,,,
player,201110090htx,rai,VanDDe00,sacks,0.0,,,,,
player,201110090htx,rai,VanDDe00,tackles_combined,4,,,,,
player,201110090htx,rai,VanDDe00,tackles_solo,4,,,,,
player,201110090htx,rai,VanDDe00,tackles_assists,0,,,,,
player,201110090htx,rai,VanDDe00,tackles_loss,0,,,,,
player,201110090htx,rai,VanDDe00,qb_hits,0,,,,,
player,201110090htx,rai,VanDDe00,fumbles_rec,0,,,,,
player,201110090htx,rai,VanDDe00,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,VanDDe00,fumbles_rec_td,0,,,,,
player,201110090htx,rai,VanDDe00,fumbles_forced,0,,,,,
player,201110090htx,rai,BoydJe00,def_int,0,,,,,
player,201110090htx,rai,BoydJe00,def_int_yds,0,,,,,
player,201110090htx,rai,BoydJe00,def_int_td,0,,,,,
player,201110090htx,rai,BoydJe00,def_int_long,0,,,,,
player,201110090htx,rai,BoydJe00,pass_defended,0,,,,,
player,201110090htx,rai,BoydJe00,sacks,0.0,,,,,
player,201110090htx,rai,BoydJe00,tackles_combined,3,,,,,
player,201110090htx,rai,BoydJe00,tackles_solo,3,,,,,
player,201110090htx,rai,BoydJe00,tackles_assists,0,,,,,
player,201110090htx,rai,BoydJe00,tackles_loss,0,,,,,
player,201110090htx,rai,BoydJe00,qb_hits,0,,,,,
player,201110090htx,rai,BoydJe00,fumbles_rec,0,,,,,
player,201110090htx,rai,BoydJe00,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,BoydJe00,fumbles_rec_td,0,,,,,
player,201110090htx,rai,BoydJe00,fumbles_forced,0,,,,,
player,201110090htx,rai,MitcMi99,def_int,0,,,,,
player,201110090htx,rai,MitcMi99,def_int_yds,0,,,,,
player,201110090htx,rai,MitcMi99,def_int_td,0,,,,,
player,201110090htx,rai,MitcMi99,def_int_long,0,,,,,
player,201110090htx,rai,MitcMi99,pass_defended,1,,,,,
player,201110090htx,rai,MitcMi99,sacks,0.0,,,,,
player,201110090htx,rai,MitcMi99,tackles_combined,3,,,,,
player,201110090htx,rai,MitcMi99,tackles_solo,2,,,,,
player,201110090htx,rai,MitcMi99,tackles_assists,1,,,,,
player,201110090htx,rai,MitcMi99,tackles_loss,0,,,,,
player,201110090htx,rai,MitcMi99,qb_hits,0,,,,,
player,201110090htx,rai,MitcMi99,fumbles_rec,0,,,,,
player,201110090htx,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201110090htx,rai,MitcMi99,fumbles_forced,0,,,,,
player,201110090htx,rai,AusbDa00,def_int,0,,,,,
player,201110090htx,rai,AusbDa00,def_int_yds,0,,,,,
player,201110090htx,rai,AusbDa00,def_int_td,0,,,,,
player,201110090htx,rai,AusbDa00,def_int_long,0,,,,,
player,201110090htx,rai,AusbDa00,pass_defended,0,,,,,
player,201110090htx,rai,AusbDa00,sacks,0.0,,,,,
player,201110090htx,rai,AusbDa00,tackles_combined,2,,,,,
player,201110090htx,rai,AusbDa00,tackles_solo,2,,,,,
player,201110090htx,rai,AusbDa00,tackles_assists,0,,,,,
player,201110090htx,rai,AusbDa00,tackles_loss,0,,,,,
player,201110090htx,rai,AusbDa00,qb_hits,0,,,,,
player,201110090htx,rai,AusbDa00,fumbles_rec,0,,,,,
player,201110090htx,rai,AusbDa00,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,AusbDa00,fumbles_rec_td,0,,,,,
player,201110090htx,rai,AusbDa00,fumbles_forced,0,,,,,
player,201110090htx,rai,BryaDe00,def_int,0,,,,,
player,201110090htx,rai,BryaDe00,def_int_yds,0,,,,,
player,201110090htx,rai,BryaDe00,def_int_td,0,,,,,
player,201110090htx,rai,BryaDe00,def_int_long,0,,,,,
player,201110090htx,rai,BryaDe00,pass_defended,1,,,,,
player,201110090htx,rai,BryaDe00,sacks,0.0,,,,,
player,201110090htx,rai,BryaDe00,tackles_combined,2,,,,,
player,201110090htx,rai,BryaDe00,tackles_solo,1,,,,,
player,201110090htx,rai,BryaDe00,tackles_assists,1,,,,,
player,201110090htx,rai,BryaDe00,tackles_loss,1,,,,,
player,201110090htx,rai,BryaDe00,qb_hits,1,,,,,
player,201110090htx,rai,BryaDe00,fumbles_rec,0,,,,,
player,201110090htx,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201110090htx,rai,BryaDe00,fumbles_forced,0,,,,,
player,201110090htx,rai,CartRo01,def_int,0,,,,,
player,201110090htx,rai,CartRo01,def_int_yds,0,,,,,
player,201110090htx,rai,CartRo01,def_int_td,0,,,,,
player,201110090htx,rai,CartRo01,def_int_long,0,,,,,
player,201110090htx,rai,CartRo01,pass_defended,0,,,,,
player,201110090htx,rai,CartRo01,sacks,0.0,,,,,
player,201110090htx,rai,CartRo01,tackles_combined,2,,,,,
player,201110090htx,rai,CartRo01,tackles_solo,2,,,,,
player,201110090htx,rai,CartRo01,tackles_assists,0,,,,,
player,201110090htx,rai,CartRo01,tackles_loss,0,,,,,
player,201110090htx,rai,CartRo01,qb_hits,0,,,,,
player,201110090htx,rai,CartRo01,fumbles_rec,0,,,,,
player,201110090htx,rai,CartRo01,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,CartRo01,fumbles_rec_td,0,,,,,
player,201110090htx,rai,CartRo01,fumbles_forced,0,,,,,
player,201110090htx,rai,GiorMa20,def_int,0,,,,,
player,201110090htx,rai,GiorMa20,def_int_yds,0,,,,,
player,201110090htx,rai,GiorMa20,def_int_td,0,,,,,
player,201110090htx,rai,GiorMa20,def_int_long,0,,,,,
player,201110090htx,rai,GiorMa20,pass_defended,0,,,,,
player,201110090htx,rai,GiorMa20,sacks,0.0,,,,,
player,201110090htx,rai,GiorMa20,tackles_combined,2,,,,,
player,201110090htx,rai,GiorMa20,tackles_solo,2,,,,,
player,201110090htx,rai,GiorMa20,tackles_assists,0,,,,,
player,201110090htx,rai,GiorMa20,tackles_loss,0,,,,,
player,201110090htx,rai,GiorMa20,qb_hits,0,,,,,
player,201110090htx,rai,GiorMa20,fumbles_rec,0,,,,,
player,201110090htx,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201110090htx,rai,GiorMa20,fumbles_forced,0,,,,,
player,201110090htx,rai,DaviBr99,def_int,0,,,,,
player,201110090htx,rai,DaviBr99,def_int_yds,0,,,,,
player,201110090htx,rai,DaviBr99,def_int_td,0,,,,,
player,201110090htx,rai,DaviBr99,def_int_long,0,,,,,
player,201110090htx,rai,DaviBr99,pass_defended,0,,,,,
player,201110090htx,rai,DaviBr99,sacks,0.0,,,,,
player,201110090htx,rai,DaviBr99,tackles_combined,1,,,,,
player,201110090htx,rai,DaviBr99,tackles_solo,0,,,,,
player,201110090htx,rai,DaviBr99,tackles_assists,1,,,,,
player,201110090htx,rai,DaviBr99,tackles_loss,0,,,,,
player,201110090htx,rai,DaviBr99,qb_hits,0,,,,,
player,201110090htx,rai,DaviBr99,fumbles_rec,0,,,,,
player,201110090htx,rai,DaviBr99,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,DaviBr99,fumbles_rec_td,0,,,,,
player,201110090htx,rai,DaviBr99,fumbles_forced,0,,,,,
player,201110090htx,rai,JoneTa00,def_int,0,,,,,
player,201110090htx,rai,JoneTa00,def_int_yds,0,,,,,
player,201110090htx,rai,JoneTa00,def_int_td,0,,,,,
player,201110090htx,rai,JoneTa00,def_int_long,0,,,,,
player,201110090htx,rai,JoneTa00,pass_defended,0,,,,,
player,201110090htx,rai,JoneTa00,sacks,0.0,,,,,
player,201110090htx,rai,JoneTa00,tackles_combined,1,,,,,
player,201110090htx,rai,JoneTa00,tackles_solo,1,,,,,
player,201110090htx,rai,JoneTa00,tackles_assists,0,,,,,
player,201110090htx,rai,JoneTa00,tackles_loss,0,,,,,
player,201110090htx,rai,JoneTa00,qb_hits,0,,,,,
player,201110090htx,rai,JoneTa00,fumbles_rec,1,,,,,
player,201110090htx,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201110090htx,rai,JoneTa00,fumbles_forced,0,,,,,
player,201110090htx,rai,PortJo21,def_int,0,,,,,
player,201110090htx,rai,PortJo21,def_int_yds,0,,,,,
player,201110090htx,rai,PortJo21,def_int_td,0,,,,,
player,201110090htx,rai,PortJo21,def_int_long,0,,,,,
player,201110090htx,rai,PortJo21,pass_defended,0,,,,,
player,201110090htx,rai,PortJo21,sacks,0.0,,,,,
player,201110090htx,rai,PortJo21,tackles_combined,1,,,,,
player,201110090htx,rai,PortJo21,tackles_solo,1,,,,,
player,201110090htx,rai,PortJo21,tackles_assists,0,,,,,
player,201110090htx,rai,PortJo21,tackles_loss,0,,,,,
player,201110090htx,rai,PortJo21,qb_hits,0,,,,,
player,201110090htx,rai,PortJo21,fumbles_rec,0,,,,,
player,201110090htx,rai,PortJo21,fumbles_rec_yds,0,,,,,
player,201110090htx,rai,PortJo21,fumbles_rec_td,0,,,,,
player,201110090htx,rai,PortJo21,fumbles_forced,0,,,,,
player,201110090htx,htx,AlleJa23,def_int,1,,,,,
player,201110090htx,htx,AlleJa23,def_int_yds,0,,,,,
player,201110090htx,htx,AlleJa23,def_int_td,0,,,,,
player,201110090htx,htx,AlleJa23,def_int_long,0,,,,,
player,201110090htx,htx,AlleJa23,pass_defended,2,,,,,
player,201110090htx,htx,AlleJa23,sacks,0.0,,,,,
player,201110090htx,htx,AlleJa23,tackles_combined,10,,,,,
player,201110090htx,htx,AlleJa23,tackles_solo,9,,,,,
player,201110090htx,htx,AlleJa23,tackles_assists,1,,,,,
player,201110090htx,htx,AlleJa23,tackles_loss,0,,,,,
player,201110090htx,htx,AlleJa23,qb_hits,0,,,,,
player,201110090htx,htx,AlleJa23,fumbles_rec,0,,,,,
player,201110090htx,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201110090htx,htx,AlleJa23,fumbles_forced,0,,,,,
player,201110090htx,htx,CushBr99,def_int,0,,,,,
player,201110090htx,htx,CushBr99,def_int_yds,0,,,,,
player,201110090htx,htx,CushBr99,def_int_td,0,,,,,
player,201110090htx,htx,CushBr99,def_int_long,0,,,,,
player,201110090htx,htx,CushBr99,pass_defended,1,,,,,
player,201110090htx,htx,CushBr99,sacks,1.0,,,,,
player,201110090htx,htx,CushBr99,tackles_combined,8,,,,,
player,201110090htx,htx,CushBr99,tackles_solo,7,,,,,
player,201110090htx,htx,CushBr99,tackles_assists,1,,,,,
player,201110090htx,htx,CushBr99,tackles_loss,2,,,,,
player,201110090htx,htx,CushBr99,qb_hits,1,,,,,
player,201110090htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201110090htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201110090htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201110090htx,htx,WillMa22,def_int,0,,,,,
player,201110090htx,htx,WillMa22,def_int_yds,0,,,,,
player,201110090htx,htx,WillMa22,def_int_td,0,,,,,
player,201110090htx,htx,WillMa22,def_int_long,0,,,,,
player,201110090htx,htx,WillMa22,pass_defended,0,,,,,
player,201110090htx,htx,WillMa22,sacks,1.0,,,,,
player,201110090htx,htx,WillMa22,tackles_combined,1,,,,,
player,201110090htx,htx,WillMa22,tackles_solo,1,,,,,
player,201110090htx,htx,WillMa22,tackles_assists,0,,,,,
player,201110090htx,htx,WillMa22,tackles_loss,1,,,,,
player,201110090htx,htx,WillMa22,qb_hits,1,,,,,
player,201110090htx,htx,WillMa22,fumbles_rec,0,,,,,
player,201110090htx,htx,WillMa22,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,WillMa22,fumbles_rec_td,0,,,,,
player,201110090htx,htx,WillMa22,fumbles_forced,0,,,,,
player,201110090htx,htx,NolaTr99,def_int,0,,,,,
player,201110090htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201110090htx,htx,NolaTr99,def_int_td,0,,,,,
player,201110090htx,htx,NolaTr99,def_int_long,0,,,,,
player,201110090htx,htx,NolaTr99,pass_defended,0,,,,,
player,201110090htx,htx,NolaTr99,sacks,0.5,,,,,
player,201110090htx,htx,NolaTr99,tackles_combined,2,,,,,
player,201110090htx,htx,NolaTr99,tackles_solo,1,,,,,
player,201110090htx,htx,NolaTr99,tackles_assists,1,,,,,
player,201110090htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201110090htx,htx,NolaTr99,qb_hits,1,,,,,
player,201110090htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201110090htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201110090htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201110090htx,htx,SmitAn22,def_int,0,,,,,
player,201110090htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201110090htx,htx,SmitAn22,def_int_td,0,,,,,
player,201110090htx,htx,SmitAn22,def_int_long,0,,,,,
player,201110090htx,htx,SmitAn22,pass_defended,0,,,,,
player,201110090htx,htx,SmitAn22,sacks,0.5,,,,,
player,201110090htx,htx,SmitAn22,tackles_combined,1,,,,,
player,201110090htx,htx,SmitAn22,tackles_solo,0,,,,,
player,201110090htx,htx,SmitAn22,tackles_assists,1,,,,,
player,201110090htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201110090htx,htx,SmitAn22,qb_hits,3,,,,,
player,201110090htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201110090htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201110090htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201110090htx,htx,QuinGl99,def_int,0,,,,,
player,201110090htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201110090htx,htx,QuinGl99,def_int_td,0,,,,,
player,201110090htx,htx,QuinGl99,def_int_long,0,,,,,
player,201110090htx,htx,QuinGl99,pass_defended,2,,,,,
player,201110090htx,htx,QuinGl99,sacks,0.0,,,,,
player,201110090htx,htx,QuinGl99,tackles_combined,4,,,,,
player,201110090htx,htx,QuinGl99,tackles_solo,2,,,,,
player,201110090htx,htx,QuinGl99,tackles_assists,2,,,,,
player,201110090htx,htx,QuinGl99,tackles_loss,1,,,,,
player,201110090htx,htx,QuinGl99,qb_hits,0,,,,,
player,201110090htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201110090htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201110090htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201110090htx,htx,ReedBr00,def_int,0,,,,,
player,201110090htx,htx,ReedBr00,def_int_yds,0,,,,,
player,201110090htx,htx,ReedBr00,def_int_td,0,,,,,
player,201110090htx,htx,ReedBr00,def_int_long,0,,,,,
player,201110090htx,htx,ReedBr00,pass_defended,0,,,,,
player,201110090htx,htx,ReedBr00,sacks,0.0,,,,,
player,201110090htx,htx,ReedBr00,tackles_combined,4,,,,,
player,201110090htx,htx,ReedBr00,tackles_solo,3,,,,,
player,201110090htx,htx,ReedBr00,tackles_assists,1,,,,,
player,201110090htx,htx,ReedBr00,tackles_loss,0,,,,,
player,201110090htx,htx,ReedBr00,qb_hits,2,,,,,
player,201110090htx,htx,ReedBr00,fumbles_rec,0,,,,,
player,201110090htx,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201110090htx,htx,ReedBr00,fumbles_forced,0,,,,,
player,201110090htx,htx,RyanDe20,def_int,0,,,,,
player,201110090htx,htx,RyanDe20,def_int_yds,0,,,,,
player,201110090htx,htx,RyanDe20,def_int_td,0,,,,,
player,201110090htx,htx,RyanDe20,def_int_long,0,,,,,
player,201110090htx,htx,RyanDe20,pass_defended,0,,,,,
player,201110090htx,htx,RyanDe20,sacks,0.0,,,,,
player,201110090htx,htx,RyanDe20,tackles_combined,4,,,,,
player,201110090htx,htx,RyanDe20,tackles_solo,2,,,,,
player,201110090htx,htx,RyanDe20,tackles_assists,2,,,,,
player,201110090htx,htx,RyanDe20,tackles_loss,2,,,,,
player,201110090htx,htx,RyanDe20,qb_hits,0,,,,,
player,201110090htx,htx,RyanDe20,fumbles_rec,0,,,,,
player,201110090htx,htx,RyanDe20,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,RyanDe20,fumbles_rec_td,0,,,,,
player,201110090htx,htx,RyanDe20,fumbles_forced,0,,,,,
player,201110090htx,htx,BarwCo99,def_int,0,,,,,
player,201110090htx,htx,BarwCo99,def_int_yds,0,,,,,
player,201110090htx,htx,BarwCo99,def_int_td,0,,,,,
player,201110090htx,htx,BarwCo99,def_int_long,0,,,,,
player,201110090htx,htx,BarwCo99,pass_defended,0,,,,,
player,201110090htx,htx,BarwCo99,sacks,0.0,,,,,
player,201110090htx,htx,BarwCo99,tackles_combined,3,,,,,
player,201110090htx,htx,BarwCo99,tackles_solo,1,,,,,
player,201110090htx,htx,BarwCo99,tackles_assists,2,,,,,
player,201110090htx,htx,BarwCo99,tackles_loss,0,,,,,
player,201110090htx,htx,BarwCo99,qb_hits,2,,,,,
player,201110090htx,htx,BarwCo99,fumbles_rec,0,,,,,
player,201110090htx,htx,BarwCo99,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,BarwCo99,fumbles_rec_td,0,,,,,
player,201110090htx,htx,BarwCo99,fumbles_forced,0,,,,,
player,201110090htx,htx,MannDa21,def_int,0,,,,,
player,201110090htx,htx,MannDa21,def_int_yds,0,,,,,
player,201110090htx,htx,MannDa21,def_int_td,0,,,,,
player,201110090htx,htx,MannDa21,def_int_long,0,,,,,
player,201110090htx,htx,MannDa21,pass_defended,0,,,,,
