game,2011,3,20110925,201109250sdg,kan,"Kansas City Chiefs",17,sdg,"San Diego Chargers",20
player,201109250sdg,kan,BattJa00,rec_long,3,,,,,
player,201109250sdg,kan,BattJa00,fumbles,0,,,,,
player,201109250sdg,kan,BattJa00,fumbles_lost,,,,,,
player,201109250sdg,kan,McClLe00,pass_cmp,0,,,,,
player,201109250sdg,kan,McClLe00,pass_att,0,,,,,
player,201109250sdg,kan,McClLe00,pass_yds,0,,,,,
player,201109250sdg,kan,McClLe00,pass_td,0,,,,,
player,201109250sdg,kan,McClLe00,pass_int,0,,,,,
player,201109250sdg,kan,McClLe00,pass_sacked,0,,,,,
player,201109250sdg,kan,McClLe00,pass_sacked_yds,0,,,,,
player,201109250sdg,kan,McClLe00,pass_long,0,,,,,
player,201109250sdg,kan,McClLe00,pass_rating,,,,,,
player,201109250sdg,kan,McClLe00,rush_att,2,,,,,
player,201109250sdg,kan,McClLe00,rush_yds,2,,,,,
player,201109250sdg,kan,McClLe00,rush_td,0,,,,,
player,201109250sdg,kan,McClLe00,rush_long,2,,,,,
player,201109250sdg,kan,McClLe00,targets,0,,,,,
player,201109250sdg,kan,McClLe00,rec,0,,,,,
player,201109250sdg,kan,McClLe00,rec_yds,0,,,,,
player,201109250sdg,kan,McClLe00,rec_td,0,,,,,
player,201109250sdg,kan,McClLe00,rec_long,0,,,,,
player,201109250sdg,kan,McClLe00,fumbles,0,,,,,
player,201109250sdg,kan,McClLe00,fumbles_lost,,,,,,
player,201109250sdg,kan,BoweDw00,pass_cmp,0,,,,,
player,201109250sdg,kan,BoweDw00,pass_att,0,,,,,
player,201109250sdg,kan,BoweDw00,pass_yds,0,,,,,
player,201109250sdg,kan,BoweDw00,pass_td,0,,,,,
player,201109250sdg,kan,BoweDw00,pass_int,0,,,,,
player,201109250sdg,kan,BoweDw00,pass_sacked,0,,,,,
player,201109250sdg,kan,BoweDw00,pass_sacked_yds,0,,,,,
player,201109250sdg,kan,BoweDw00,pass_long,0,,,,,
player,201109250sdg,kan,BoweDw00,pass_rating,,,,,,
player,201109250sdg,kan,BoweDw00,rush_att,0,,,,,
player,201109250sdg,kan,BoweDw00,rush_yds,0,,,,,
player,201109250sdg,kan,BoweDw00,rush_td,0,,,,,
player,201109250sdg,kan,BoweDw00,rush_long,0,,,,,
player,201109250sdg,kan,BoweDw00,targets,6,,,,,
player,201109250sdg,kan,BoweDw00,rec,4,,,,,
player,201109250sdg,kan,BoweDw00,rec_yds,67,,,,,
player,201109250sdg,kan,BoweDw00,rec_td,1,,,,,
player,201109250sdg,kan,BoweDw00,rec_long,23,,,,,
player,201109250sdg,kan,BoweDw00,fumbles,0,,,,,
player,201109250sdg,kan,BoweDw00,fumbles_lost,,,,,,
player,201109250sdg,kan,BreaSt00,pass_cmp,0,,,,,
player,201109250sdg,kan,BreaSt00,pass_att,0,,,,,
player,201109250sdg,kan,BreaSt00,pass_yds,0,,,,,
player,201109250sdg,kan,BreaSt00,pass_td,0,,,,,
player,201109250sdg,kan,BreaSt00,pass_int,0,,,,,
player,201109250sdg,kan,BreaSt00,pass_sacked,0,,,,,
player,201109250sdg,kan,BreaSt00,pass_sacked_yds,0,,,,,
player,201109250sdg,kan,BreaSt00,pass_long,0,,,,,
player,201109250sdg,kan,BreaSt00,pass_rating,,,,,,
player,201109250sdg,kan,BreaSt00,rush_att,0,,,,,
player,201109250sdg,kan,BreaSt00,rush_yds,0,,,,,
player,201109250sdg,kan,BreaSt00,rush_td,0,,,,,
player,201109250sdg,kan,BreaSt00,rush_long,0,,,,,
player,201109250sdg,kan,BreaSt00,targets,6,,,,,
player,201109250sdg,kan,BreaSt00,rec,3,,,,,
player,201109250sdg,kan,BreaSt00,rec_yds,55,,,,,
player,201109250sdg,kan,BreaSt00,rec_td,0,,,,,
player,201109250sdg,kan,BreaSt00,rec_long,43,,,,,
player,201109250sdg,kan,BreaSt00,fumbles,0,,,,,
player,201109250sdg,kan,BreaSt00,fumbles_lost,,,,,,
player,201109250sdg,kan,PopeLe00,pass_cmp,0,,,,,
player,201109250sdg,kan,PopeLe00,pass_att,0,,,,,
player,201109250sdg,kan,PopeLe00,pass_yds,0,,,,,
player,201109250sdg,kan,PopeLe00,pass_td,0,,,,,
player,201109250sdg,kan,PopeLe00,pass_int,0,,,,,
player,201109250sdg,kan,PopeLe00,pass_sacked,0,,,,,
player,201109250sdg,kan,PopeLe00,pass_sacked_yds,0,,,,,
player,201109250sdg,kan,PopeLe00,pass_long,0,,,,,
player,201109250sdg,kan,PopeLe00,pass_rating,,,,,,
player,201109250sdg,kan,PopeLe00,rush_att,0,,,,,
player,201109250sdg,kan,PopeLe00,rush_yds,0,,,,,
player,201109250sdg,kan,PopeLe00,rush_td,0,,,,,
player,201109250sdg,kan,PopeLe00,rush_long,0,,,,,
player,201109250sdg,kan,PopeLe00,targets,3,,,,,
player,201109250sdg,kan,PopeLe00,rec,3,,,,,
player,201109250sdg,kan,PopeLe00,rec_yds,32,,,,,
player,201109250sdg,kan,PopeLe00,rec_td,1,,,,,
player,201109250sdg,kan,PopeLe00,rec_long,23,,,,,
player,201109250sdg,kan,PopeLe00,fumbles,0,,,,,
player,201109250sdg,kan,PopeLe00,fumbles_lost,,,,,,
player,201109250sdg,kan,ColbKe00,pass_cmp,0,,,,,
player,201109250sdg,kan,ColbKe00,pass_att,0,,,,,
player,201109250sdg,kan,ColbKe00,pass_yds,0,,,,,
player,201109250sdg,kan,ColbKe00,pass_td,0,,,,,
player,201109250sdg,kan,ColbKe00,pass_int,0,,,,,
player,201109250sdg,kan,ColbKe00,pass_sacked,0,,,,,
player,201109250sdg,kan,ColbKe00,pass_sacked_yds,0,,,,,
player,201109250sdg,kan,ColbKe00,pass_long,0,,,,,
player,201109250sdg,kan,ColbKe00,pass_rating,,,,,,
player,201109250sdg,kan,ColbKe00,rush_att,0,,,,,
player,201109250sdg,kan,ColbKe00,rush_yds,0,,,,,
player,201109250sdg,kan,ColbKe00,rush_td,0,,,,,
player,201109250sdg,kan,ColbKe00,rush_long,0,,,,,
player,201109250sdg,kan,ColbKe00,targets,1,,,,,
player,201109250sdg,kan,ColbKe00,rec,0,,,,,
player,201109250sdg,kan,ColbKe00,rec_yds,0,,,,,
player,201109250sdg,kan,ColbKe00,rec_td,0,,,,,
player,201109250sdg,kan,ColbKe00,rec_long,0,,,,,
player,201109250sdg,kan,ColbKe00,fumbles,0,,,,,
player,201109250sdg,kan,ColbKe00,fumbles_lost,,,,,,
player,201109250sdg,sdg,RivePh00,pass_cmp,24,,,,,
player,201109250sdg,sdg,RivePh00,pass_att,38,,,,,
player,201109250sdg,sdg,RivePh00,pass_yds,266,,,,,
player,201109250sdg,sdg,RivePh00,pass_td,0,,,,,
player,201109250sdg,sdg,RivePh00,pass_int,2,,,,,
player,201109250sdg,sdg,RivePh00,pass_sacked,2,,,,,
player,201109250sdg,sdg,RivePh00,pass_sacked_yds,8,,,,,
player,201109250sdg,sdg,RivePh00,pass_long,26,,,,,
player,201109250sdg,sdg,RivePh00,pass_rating,62.0,,,,,
player,201109250sdg,sdg,RivePh00,rush_att,3,,,,,
player,201109250sdg,sdg,RivePh00,rush_yds,-2,,,,,
player,201109250sdg,sdg,RivePh00,rush_td,0,,,,,
player,201109250sdg,sdg,RivePh00,rush_long,0,,,,,
player,201109250sdg,sdg,RivePh00,targets,0,,,,,
player,201109250sdg,sdg,RivePh00,rec,0,,,,,
player,201109250sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201109250sdg,sdg,RivePh00,rec_td,0,,,,,
player,201109250sdg,sdg,RivePh00,rec_long,0,,,,,
player,201109250sdg,sdg,RivePh00,fumbles,1,,,,,
player,201109250sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201109250sdg,sdg,MathRy00,pass_cmp,0,,,,,
player,201109250sdg,sdg,MathRy00,pass_att,0,,,,,
player,201109250sdg,sdg,MathRy00,pass_yds,0,,,,,
player,201109250sdg,sdg,MathRy00,pass_td,0,,,,,
player,201109250sdg,sdg,MathRy00,pass_int,0,,,,,
player,201109250sdg,sdg,MathRy00,pass_sacked,0,,,,,
player,201109250sdg,sdg,MathRy00,pass_sacked_yds,0,,,,,
player,201109250sdg,sdg,MathRy00,pass_long,0,,,,,
player,201109250sdg,sdg,MathRy00,pass_rating,,,,,,
player,201109250sdg,sdg,MathRy00,rush_att,21,,,,,
player,201109250sdg,sdg,MathRy00,rush_yds,98,,,,,
player,201109250sdg,sdg,MathRy00,rush_td,2,,,,,
player,201109250sdg,sdg,MathRy00,rush_long,14,,,,,
player,201109250sdg,sdg,MathRy00,targets,4,,,,,
player,201109250sdg,sdg,MathRy00,rec,4,,,,,
player,201109250sdg,sdg,MathRy00,rec_yds,51,,,,,
player,201109250sdg,sdg,MathRy00,rec_td,0,,,,,
player,201109250sdg,sdg,MathRy00,rec_long,24,,,,,
player,201109250sdg,sdg,MathRy00,fumbles,0,,,,,
player,201109250sdg,sdg,MathRy00,fumbles_lost,,,,,,
player,201109250sdg,sdg,TolbMi00,pass_cmp,0,,,,,
player,201109250sdg,sdg,TolbMi00,pass_att,0,,,,,
player,201109250sdg,sdg,TolbMi00,pass_yds,0,,,,,
player,201109250sdg,sdg,TolbMi00,pass_td,0,,,,,
player,201109250sdg,sdg,TolbMi00,pass_int,0,,,,,
player,201109250sdg,sdg,TolbMi00,pass_sacked,0,,,,,
player,201109250sdg,sdg,TolbMi00,pass_sacked_yds,0,,,,,
player,201109250sdg,sdg,TolbMi00,pass_long,0,,,,,
player,201109250sdg,sdg,TolbMi00,pass_rating,,,,,,
player,201109250sdg,sdg,TolbMi00,rush_att,4,,,,,
player,201109250sdg,sdg,TolbMi00,rush_yds,19,,,,,
player,201109250sdg,sdg,TolbMi00,rush_td,0,,,,,
player,201109250sdg,sdg,TolbMi00,rush_long,6,,,,,
player,201109250sdg,sdg,TolbMi00,targets,5,,,,,
player,201109250sdg,sdg,TolbMi00,rec,3,,,,,
player,201109250sdg,sdg,TolbMi00,rec_yds,24,,,,,
player,201109250sdg,sdg,TolbMi00,rec_td,0,,,,,
player,201109250sdg,sdg,TolbMi00,rec_long,21,,,,,
player,201109250sdg,sdg,TolbMi00,fumbles,0,,,,,
player,201109250sdg,sdg,TolbMi00,fumbles_lost,,,,,,
player,201109250sdg,sdg,JackVi00,pass_cmp,0,,,,,
player,201109250sdg,sdg,JackVi00,pass_att,0,,,,,
player,201109250sdg,sdg,JackVi00,pass_yds,0,,,,,
player,201109250sdg,sdg,JackVi00,pass_td,0,,,,,
player,201109250sdg,sdg,JackVi00,pass_int,0,,,,,
player,201109250sdg,sdg,JackVi00,pass_sacked,0,,,,,
player,201109250sdg,sdg,JackVi00,pass_sacked_yds,0,,,,,
player,201109250sdg,sdg,JackVi00,pass_long,0,,,,,
player,201109250sdg,sdg,JackVi00,pass_rating,,,,,,
player,201109250sdg,sdg,JackVi00,rush_att,1,,,,,
player,201109250sdg,sdg,JackVi00,rush_yds,1,,,,,
player,201109250sdg,sdg,JackVi00,rush_td,0,,,,,
player,201109250sdg,sdg,JackVi00,rush_long,1,,,,,
player,201109250sdg,sdg,JackVi00,targets,8,,,,,
player,201109250sdg,sdg,JackVi00,rec,5,,,,,
player,201109250sdg,sdg,JackVi00,rec_yds,63,,,,,
player,201109250sdg,sdg,JackVi00,rec_td,0,,,,,
player,201109250sdg,sdg,JackVi00,rec_long,20,,,,,
player,201109250sdg,sdg,JackVi00,fumbles,0,,,,,
player,201109250sdg,sdg,JackVi00,fumbles_lost,,,,,,
player,201109250sdg,sdg,HestJa00,pass_cmp,0,,,,,
player,201109250sdg,sdg,HestJa00,pass_att,0,,,,,
player,201109250sdg,sdg,HestJa00,pass_yds,0,,,,,
player,201109250sdg,sdg,HestJa00,pass_td,0,,,,,
player,201109250sdg,sdg,HestJa00,pass_int,0,,,,,
player,201109250sdg,sdg,HestJa00,pass_sacked,0,,,,,
player,201109250sdg,sdg,HestJa00,pass_sacked_yds,0,,,,,
player,201109250sdg,sdg,HestJa00,pass_long,0,,,,,
player,201109250sdg,sdg,HestJa00,pass_rating,,,,,,
player,201109250sdg,sdg,HestJa00,rush_att,1,,,,,
player,201109250sdg,sdg,HestJa00,rush_yds,1,,,,,
player,201109250sdg,sdg,HestJa00,rush_td,0,,,,,
player,201109250sdg,sdg,HestJa00,rush_long,1,,,,,
player,201109250sdg,sdg,HestJa00,targets,2,,,,,
player,201109250sdg,sdg,HestJa00,rec,1,,,,,
player,201109250sdg,sdg,HestJa00,rec_yds,2,,,,,
player,201109250sdg,sdg,HestJa00,rec_td,0,,,,,
player,201109250sdg,sdg,HestJa00,rec_long,2,,,,,
player,201109250sdg,sdg,HestJa00,fumbles,0,,,,,
player,201109250sdg,sdg,HestJa00,fumbles_lost,,,,,,
player,201109250sdg,sdg,McMiRa01,pass_cmp,0,,,,,
player,201109250sdg,sdg,McMiRa01,pass_att,0,,,,,
player,201109250sdg,sdg,McMiRa01,pass_yds,0,,,,,
player,201109250sdg,sdg,McMiRa01,pass_td,0,,,,,
player,201109250sdg,sdg,McMiRa01,pass_int,0,,,,,
player,201109250sdg,sdg,McMiRa01,pass_sacked,0,,,,,
player,201109250sdg,sdg,McMiRa01,pass_sacked_yds,0,,,,,
player,201109250sdg,sdg,McMiRa01,pass_long,0,,,,,
player,201109250sdg,sdg,McMiRa01,pass_rating,,,,,,
player,201109250sdg,sdg,McMiRa01,rush_att,0,,,,,
player,201109250sdg,sdg,McMiRa01,rush_yds,0,,,,,
player,201109250sdg,sdg,McMiRa01,rush_td,0,,,,,
player,201109250sdg,sdg,McMiRa01,rush_long,0,,,,,
player,201109250sdg,sdg,McMiRa01,targets,5,,,,,
player,201109250sdg,sdg,McMiRa01,rec,4,,,,,
player,201109250sdg,sdg,McMiRa01,rec_yds,51,,,,,
player,201109250sdg,sdg,McMiRa01,rec_td,0,,,,,
player,201109250sdg,sdg,McMiRa01,rec_long,26,,,,,
player,201109250sdg,sdg,McMiRa01,fumbles,0,,,,,
player,201109250sdg,sdg,McMiRa01,fumbles_lost,,,,,,
player,201109250sdg,sdg,CrayPa00,pass_cmp,0,,,,,
player,201109250sdg,sdg,CrayPa00,pass_att,0,,,,,
player,201109250sdg,sdg,CrayPa00,pass_yds,0,,,,,
player,201109250sdg,sdg,CrayPa00,pass_td,0,,,,,
player,201109250sdg,sdg,CrayPa00,pass_int,0,,,,,
player,201109250sdg,sdg,CrayPa00,pass_sacked,0,,,,,
player,201109250sdg,sdg,CrayPa00,pass_sacked_yds,0,,,,,
player,201109250sdg,sdg,CrayPa00,pass_long,0,,,,,
player,201109250sdg,sdg,CrayPa00,pass_rating,,,,,,
player,201109250sdg,sdg,CrayPa00,rush_att,0,,,,,
player,201109250sdg,sdg,CrayPa00,rush_yds,0,,,,,
player,201109250sdg,sdg,CrayPa00,rush_td,0,,,,,
player,201109250sdg,sdg,CrayPa00,rush_long,0,,,,,
player,201109250sdg,sdg,CrayPa00,targets,7,,,,,
player,201109250sdg,sdg,CrayPa00,rec,5,,,,,
player,201109250sdg,sdg,CrayPa00,rec_yds,47,,,,,
player,201109250sdg,sdg,CrayPa00,rec_td,0,,,,,
player,201109250sdg,sdg,CrayPa00,rec_long,23,,,,,
player,201109250sdg,sdg,CrayPa00,fumbles,1,,,,,
player,201109250sdg,sdg,CrayPa00,fumbles_lost,0,,,,,
player,201109250sdg,sdg,FloyMa00,pass_cmp,0,,,,,
player,201109250sdg,sdg,FloyMa00,pass_att,0,,,,,
player,201109250sdg,sdg,FloyMa00,pass_yds,0,,,,,
player,201109250sdg,sdg,FloyMa00,pass_td,0,,,,,
player,201109250sdg,sdg,FloyMa00,pass_int,0,,,,,
player,201109250sdg,sdg,FloyMa00,pass_sacked,0,,,,,
player,201109250sdg,sdg,FloyMa00,pass_sacked_yds,0,,,,,
player,201109250sdg,sdg,FloyMa00,pass_long,0,,,,,
player,201109250sdg,sdg,FloyMa00,pass_rating,,,,,,
player,201109250sdg,sdg,FloyMa00,rush_att,0,,,,,
player,201109250sdg,sdg,FloyMa00,rush_yds,0,,,,,
player,201109250sdg,sdg,FloyMa00,rush_td,0,,,,,
player,201109250sdg,sdg,FloyMa00,rush_long,0,,,,,
player,201109250sdg,sdg,FloyMa00,targets,5,,,,,
player,201109250sdg,sdg,FloyMa00,rec,2,,,,,
player,201109250sdg,sdg,FloyMa00,rec_yds,28,,,,,
player,201109250sdg,sdg,FloyMa00,rec_td,0,,,,,
player,201109250sdg,sdg,FloyMa00,rec_long,17,,,,,
player,201109250sdg,sdg,FloyMa00,fumbles,0,,,,,
player,201109250sdg,sdg,FloyMa00,fumbles_lost,,,,,,
player,201109250sdg,sdg,BrowVi00,pass_cmp,0,,,,,
player,201109250sdg,sdg,BrowVi00,pass_att,0,,,,,
player,201109250sdg,sdg,BrowVi00,pass_yds,0,,,,,
player,201109250sdg,sdg,BrowVi00,pass_td,0,,,,,
player,201109250sdg,sdg,BrowVi00,pass_int,0,,,,,
player,201109250sdg,sdg,BrowVi00,pass_sacked,0,,,,,
player,201109250sdg,sdg,BrowVi00,pass_sacked_yds,0,,,,,
player,201109250sdg,sdg,BrowVi00,pass_long,0,,,,,
player,201109250sdg,sdg,BrowVi00,pass_rating,,,,,,
player,201109250sdg,sdg,BrowVi00,rush_att,0,,,,,
player,201109250sdg,sdg,BrowVi00,rush_yds,0,,,,,
player,201109250sdg,sdg,BrowVi00,rush_td,0,,,,,
player,201109250sdg,sdg,BrowVi00,rush_long,0,,,,,
player,201109250sdg,sdg,BrowVi00,targets,1,,,,,
player,201109250sdg,sdg,BrowVi00,rec,0,,,,,
player,201109250sdg,sdg,BrowVi00,rec_yds,0,,,,,
player,201109250sdg,sdg,BrowVi00,rec_td,0,,,,,
player,201109250sdg,sdg,BrowVi00,rec_long,0,,,,,
player,201109250sdg,sdg,BrowVi00,fumbles,0,,,,,
player,201109250sdg,sdg,BrowVi00,fumbles_lost,,,,,,
player,201109250sdg,sdg,SperKo00,pass_cmp,0,,,,,
player,201109250sdg,sdg,SperKo00,pass_att,0,,,,,
player,201109250sdg,sdg,SperKo00,pass_yds,0,,,,,
player,201109250sdg,sdg,SperKo00,pass_td,0,,,,,
player,201109250sdg,sdg,SperKo00,pass_int,0,,,,,
player,201109250sdg,sdg,SperKo00,pass_sacked,0,,,,,
player,201109250sdg,sdg,SperKo00,pass_sacked_yds,0,,,,,
player,201109250sdg,sdg,SperKo00,pass_long,0,,,,,
player,201109250sdg,sdg,SperKo00,pass_rating,,,,,,
player,201109250sdg,sdg,SperKo00,rush_att,0,,,,,
player,201109250sdg,sdg,SperKo00,rush_yds,0,,,,,
player,201109250sdg,sdg,SperKo00,rush_td,0,,,,,
player,201109250sdg,sdg,SperKo00,rush_long,0,,,,,
player,201109250sdg,sdg,SperKo00,targets,1,,,,,
player,201109250sdg,sdg,SperKo00,rec,0,,,,,
player,201109250sdg,sdg,SperKo00,rec_yds,0,,,,,
player,201109250sdg,sdg,SperKo00,rec_td,0,,,,,
player,201109250sdg,sdg,SperKo00,rec_long,0,,,,,
player,201109250sdg,sdg,SperKo00,fumbles,0,,,,,
player,201109250sdg,sdg,SperKo00,fumbles_lost,,,,,,
player,201109250sdg,kan,FlowBr99,def_int,1,,,,,
player,201109250sdg,kan,FlowBr99,def_int_yds,43,,,,,
player,201109250sdg,kan,FlowBr99,def_int_td,0,,,,,
player,201109250sdg,kan,FlowBr99,def_int_long,43,,,,,
player,201109250sdg,kan,FlowBr99,pass_defended,1,,,,,
player,201109250sdg,kan,FlowBr99,sacks,0.0,,,,,
player,201109250sdg,kan,FlowBr99,tackles_combined,8,,,,,
player,201109250sdg,kan,FlowBr99,tackles_solo,6,,,,,
player,201109250sdg,kan,FlowBr99,tackles_assists,2,,,,,
player,201109250sdg,kan,FlowBr99,tackles_loss,0,,,,,
player,201109250sdg,kan,FlowBr99,qb_hits,0,,,,,
player,201109250sdg,kan,FlowBr99,fumbles_rec,0,,,,,
player,201109250sdg,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201109250sdg,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201109250sdg,kan,FlowBr99,fumbles_forced,0,,,,,
player,201109250sdg,kan,LewiKe00,def_int,1,,,,,
player,201109250sdg,kan,LewiKe00,def_int_yds,50,,,,,
player,201109250sdg,kan,LewiKe00,def_int_td,0,,,,,
player,201109250sdg,kan,LewiKe00,def_int_long,50,,,,,
player,201109250sdg,kan,LewiKe00,pass_defended,1,,,,,
player,201109250sdg,kan,LewiKe00,sacks,0.0,,,,,
player,201109250sdg,kan,LewiKe00,tackles_combined,3,,,,,
player,201109250sdg,kan,LewiKe00,tackles_solo,2,,,,,
player,201109250sdg,kan,LewiKe00,tackles_assists,1,,,,,
player,201109250sdg,kan,LewiKe00,tackles_loss,0,,,,,
player,201109250sdg,kan,LewiKe00,qb_hits,0,,,,,
player,201109250sdg,kan,LewiKe00,fumbles_rec,0,,,,,
player,201109250sdg,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201109250sdg,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201109250sdg,kan,LewiKe00,fumbles_forced,0,,,,,
player,201109250sdg,kan,HaliTa20,def_int,0,,,,,
player,201109250sdg,kan,HaliTa20,def_int_yds,0,,,,,
player,201109250sdg,kan,HaliTa20,def_int_td,0,,,,,
player,201109250sdg,kan,HaliTa20,def_int_long,0,,,,,
