game,2011,7,20111023,201110230car,was,"Washington Redskins",20,car,"Carolina Panthers",33
player,201110230car,was,DaviFr01,pass_rating,,,,,,
player,201110230car,was,DaviFr01,rush_att,0,,,,,
player,201110230car,was,DaviFr01,rush_yds,0,,,,,
player,201110230car,was,DaviFr01,rush_td,0,,,,,
player,201110230car,was,DaviFr01,rush_long,0,,,,,
player,201110230car,was,DaviFr01,targets,8,,,,,
player,201110230car,was,DaviFr01,rec,6,,,,,
player,201110230car,was,DaviFr01,rec_yds,80,,,,,
player,201110230car,was,DaviFr01,rec_td,1,,,,,
player,201110230car,was,DaviFr01,rec_long,22,,,,,
player,201110230car,was,DaviFr01,fumbles,0,,,,,
player,201110230car,was,DaviFr01,fumbles_lost,,,,,,
player,201110230car,was,GaffJa00,pass_cmp,0,,,,,
player,201110230car,was,GaffJa00,pass_att,0,,,,,
player,201110230car,was,GaffJa00,pass_yds,0,,,,,
player,201110230car,was,GaffJa00,pass_td,0,,,,,
player,201110230car,was,GaffJa00,pass_int,0,,,,,
player,201110230car,was,GaffJa00,pass_sacked,0,,,,,
player,201110230car,was,GaffJa00,pass_sacked_yds,0,,,,,
player,201110230car,was,GaffJa00,pass_long,0,,,,,
player,201110230car,was,GaffJa00,pass_rating,,,,,,
player,201110230car,was,GaffJa00,rush_att,0,,,,,
player,201110230car,was,GaffJa00,rush_yds,0,,,,,
player,201110230car,was,GaffJa00,rush_td,0,,,,,
player,201110230car,was,GaffJa00,rush_long,0,,,,,
player,201110230car,was,GaffJa00,targets,8,,,,,
player,201110230car,was,GaffJa00,rec,4,,,,,
player,201110230car,was,GaffJa00,rec_yds,68,,,,,
player,201110230car,was,GaffJa00,rec_td,0,,,,,
player,201110230car,was,GaffJa00,rec_long,32,,,,,
player,201110230car,was,GaffJa00,fumbles,1,,,,,
player,201110230car,was,GaffJa00,fumbles_lost,1,,,,,
player,201110230car,was,PaulLo00,pass_cmp,0,,,,,
player,201110230car,was,PaulLo00,pass_att,0,,,,,
player,201110230car,was,PaulLo00,pass_yds,0,,,,,
player,201110230car,was,PaulLo00,pass_td,0,,,,,
player,201110230car,was,PaulLo00,pass_int,0,,,,,
player,201110230car,was,PaulLo00,pass_sacked,0,,,,,
player,201110230car,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201110230car,was,PaulLo00,pass_long,0,,,,,
player,201110230car,was,PaulLo00,pass_rating,,,,,,
player,201110230car,was,PaulLo00,rush_att,0,,,,,
player,201110230car,was,PaulLo00,rush_yds,0,,,,,
player,201110230car,was,PaulLo00,rush_td,0,,,,,
player,201110230car,was,PaulLo00,rush_long,0,,,,,
player,201110230car,was,PaulLo00,targets,2,,,,,
player,201110230car,was,PaulLo00,rec,2,,,,,
player,201110230car,was,PaulLo00,rec_yds,48,,,,,
player,201110230car,was,PaulLo00,rec_td,0,,,,,
player,201110230car,was,PaulLo00,rec_long,24,,,,,
player,201110230car,was,PaulLo00,fumbles,0,,,,,
player,201110230car,was,PaulLo00,fumbles_lost,,,,,,
player,201110230car,was,AustTe00,pass_cmp,0,,,,,
player,201110230car,was,AustTe00,pass_att,0,,,,,
player,201110230car,was,AustTe00,pass_yds,0,,,,,
player,201110230car,was,AustTe00,pass_td,0,,,,,
player,201110230car,was,AustTe00,pass_int,0,,,,,
player,201110230car,was,AustTe00,pass_sacked,0,,,,,
player,201110230car,was,AustTe00,pass_sacked_yds,0,,,,,
player,201110230car,was,AustTe00,pass_long,0,,,,,
player,201110230car,was,AustTe00,pass_rating,,,,,,
player,201110230car,was,AustTe00,rush_att,0,,,,,
player,201110230car,was,AustTe00,rush_yds,0,,,,,
player,201110230car,was,AustTe00,rush_td,0,,,,,
player,201110230car,was,AustTe00,rush_long,0,,,,,
player,201110230car,was,AustTe00,targets,6,,,,,
player,201110230car,was,AustTe00,rec,3,,,,,
player,201110230car,was,AustTe00,rec_yds,26,,,,,
player,201110230car,was,AustTe00,rec_td,0,,,,,
player,201110230car,was,AustTe00,rec_long,12,,,,,
player,201110230car,was,AustTe00,fumbles,0,,,,,
player,201110230car,was,AustTe00,fumbles_lost,,,,,,
player,201110230car,was,PaulNi00,pass_cmp,0,,,,,
player,201110230car,was,PaulNi00,pass_att,0,,,,,
player,201110230car,was,PaulNi00,pass_yds,0,,,,,
player,201110230car,was,PaulNi00,pass_td,0,,,,,
player,201110230car,was,PaulNi00,pass_int,0,,,,,
player,201110230car,was,PaulNi00,pass_sacked,0,,,,,
player,201110230car,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201110230car,was,PaulNi00,pass_long,0,,,,,
player,201110230car,was,PaulNi00,pass_rating,,,,,,
player,201110230car,was,PaulNi00,rush_att,0,,,,,
player,201110230car,was,PaulNi00,rush_yds,0,,,,,
player,201110230car,was,PaulNi00,rush_td,0,,,,,
player,201110230car,was,PaulNi00,rush_long,0,,,,,
player,201110230car,was,PaulNi00,targets,2,,,,,
player,201110230car,was,PaulNi00,rec,2,,,,,
player,201110230car,was,PaulNi00,rec_yds,25,,,,,
player,201110230car,was,PaulNi00,rec_td,0,,,,,
player,201110230car,was,PaulNi00,rec_long,14,,,,,
player,201110230car,was,PaulNi00,fumbles,0,,,,,
player,201110230car,was,PaulNi00,fumbles_lost,,,,,,
player,201110230car,was,MossSa00,pass_cmp,0,,,,,
player,201110230car,was,MossSa00,pass_att,0,,,,,
player,201110230car,was,MossSa00,pass_yds,0,,,,,
player,201110230car,was,MossSa00,pass_td,0,,,,,
player,201110230car,was,MossSa00,pass_int,0,,,,,
player,201110230car,was,MossSa00,pass_sacked,0,,,,,
player,201110230car,was,MossSa00,pass_sacked_yds,0,,,,,
player,201110230car,was,MossSa00,pass_long,0,,,,,
player,201110230car,was,MossSa00,pass_rating,,,,,,
player,201110230car,was,MossSa00,rush_att,0,,,,,
player,201110230car,was,MossSa00,rush_yds,0,,,,,
player,201110230car,was,MossSa00,rush_td,0,,,,,
player,201110230car,was,MossSa00,rush_long,0,,,,,
player,201110230car,was,MossSa00,targets,2,,,,,
player,201110230car,was,MossSa00,rec,2,,,,,
player,201110230car,was,MossSa00,rec_yds,17,,,,,
player,201110230car,was,MossSa00,rec_td,0,,,,,
player,201110230car,was,MossSa00,rec_long,16,,,,,
player,201110230car,was,MossSa00,fumbles,0,,,,,
player,201110230car,was,MossSa00,fumbles_lost,,,,,,
player,201110230car,was,ArmsAn00,pass_cmp,0,,,,,
player,201110230car,was,ArmsAn00,pass_att,0,,,,,
player,201110230car,was,ArmsAn00,pass_yds,0,,,,,
player,201110230car,was,ArmsAn00,pass_td,0,,,,,
player,201110230car,was,ArmsAn00,pass_int,0,,,,,
player,201110230car,was,ArmsAn00,pass_sacked,0,,,,,
player,201110230car,was,ArmsAn00,pass_sacked_yds,0,,,,,
player,201110230car,was,ArmsAn00,pass_long,0,,,,,
player,201110230car,was,ArmsAn00,pass_rating,,,,,,
player,201110230car,was,ArmsAn00,rush_att,0,,,,,
player,201110230car,was,ArmsAn00,rush_yds,0,,,,,
player,201110230car,was,ArmsAn00,rush_td,0,,,,,
player,201110230car,was,ArmsAn00,rush_long,0,,,,,
player,201110230car,was,ArmsAn00,targets,4,,,,,
player,201110230car,was,ArmsAn00,rec,1,,,,,
player,201110230car,was,ArmsAn00,rec_yds,9,,,,,
player,201110230car,was,ArmsAn00,rec_td,0,,,,,
player,201110230car,was,ArmsAn00,rec_long,9,,,,,
player,201110230car,was,ArmsAn00,fumbles,0,,,,,
player,201110230car,was,ArmsAn00,fumbles_lost,,,,,,
player,201110230car,was,HankLe00,pass_cmp,0,,,,,
player,201110230car,was,HankLe00,pass_att,0,,,,,
player,201110230car,was,HankLe00,pass_yds,0,,,,,
player,201110230car,was,HankLe00,pass_td,0,,,,,
player,201110230car,was,HankLe00,pass_int,0,,,,,
player,201110230car,was,HankLe00,pass_sacked,0,,,,,
player,201110230car,was,HankLe00,pass_sacked_yds,0,,,,,
player,201110230car,was,HankLe00,pass_long,0,,,,,
player,201110230car,was,HankLe00,pass_rating,,,,,,
player,201110230car,was,HankLe00,rush_att,0,,,,,
player,201110230car,was,HankLe00,rush_yds,0,,,,,
player,201110230car,was,HankLe00,rush_td,0,,,,,
player,201110230car,was,HankLe00,rush_long,0,,,,,
player,201110230car,was,HankLe00,targets,1,,,,,
player,201110230car,was,HankLe00,rec,0,,,,,
player,201110230car,was,HankLe00,rec_yds,0,,,,,
player,201110230car,was,HankLe00,rec_td,0,,,,,
player,201110230car,was,HankLe00,rec_long,0,,,,,
player,201110230car,was,HankLe00,fumbles,0,,,,,
player,201110230car,was,HankLe00,fumbles_lost,,,,,,
player,201110230car,was,HeluRo00,pass_cmp,0,,,,,
player,201110230car,was,HeluRo00,pass_att,0,,,,,
player,201110230car,was,HeluRo00,pass_yds,0,,,,,
player,201110230car,was,HeluRo00,pass_td,0,,,,,
player,201110230car,was,HeluRo00,pass_int,0,,,,,
player,201110230car,was,HeluRo00,pass_sacked,0,,,,,
player,201110230car,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201110230car,was,HeluRo00,pass_long,0,,,,,
player,201110230car,was,HeluRo00,pass_rating,,,,,,
player,201110230car,was,HeluRo00,rush_att,1,,,,,
player,201110230car,was,HeluRo00,rush_yds,-1,,,,,
player,201110230car,was,HeluRo00,rush_td,0,,,,,
player,201110230car,was,HeluRo00,rush_long,-1,,,,,
player,201110230car,was,HeluRo00,targets,2,,,,,
player,201110230car,was,HeluRo00,rec,2,,,,,
player,201110230car,was,HeluRo00,rec_yds,6,,,,,
player,201110230car,was,HeluRo00,rec_td,0,,,,,
player,201110230car,was,HeluRo00,rec_long,4,,,,,
player,201110230car,was,HeluRo00,fumbles,0,,,,,
player,201110230car,was,HeluRo00,fumbles_lost,,,,,,
player,201110230car,was,ToraRy00,pass_cmp,0,,,,,
player,201110230car,was,ToraRy00,pass_att,0,,,,,
player,201110230car,was,ToraRy00,pass_yds,0,,,,,
player,201110230car,was,ToraRy00,pass_td,0,,,,,
player,201110230car,was,ToraRy00,pass_int,0,,,,,
player,201110230car,was,ToraRy00,pass_sacked,0,,,,,
player,201110230car,was,ToraRy00,pass_sacked_yds,0,,,,,
player,201110230car,was,ToraRy00,pass_long,0,,,,,
player,201110230car,was,ToraRy00,pass_rating,,,,,,
player,201110230car,was,ToraRy00,rush_att,2,,,,,
player,201110230car,was,ToraRy00,rush_yds,-5,,,,,
player,201110230car,was,ToraRy00,rush_td,0,,,,,
player,201110230car,was,ToraRy00,rush_long,2,,,,,
player,201110230car,was,ToraRy00,targets,0,,,,,
player,201110230car,was,ToraRy00,rec,0,,,,,
player,201110230car,was,ToraRy00,rec_yds,0,,,,,
player,201110230car,was,ToraRy00,rec_td,0,,,,,
player,201110230car,was,ToraRy00,rec_long,0,,,,,
player,201110230car,was,ToraRy00,fumbles,0,,,,,
player,201110230car,was,ToraRy00,fumbles_lost,,,,,,
player,201110230car,car,NewtCa00,pass_cmp,18,,,,,
player,201110230car,car,NewtCa00,pass_att,23,,,,,
player,201110230car,car,NewtCa00,pass_yds,256,,,,,
player,201110230car,car,NewtCa00,pass_td,1,,,,,
player,201110230car,car,NewtCa00,pass_int,0,,,,,
player,201110230car,car,NewtCa00,pass_sacked,4,,,,,
player,201110230car,car,NewtCa00,pass_sacked_yds,24,,,,,
player,201110230car,car,NewtCa00,pass_long,37,,,,,
player,201110230car,car,NewtCa00,pass_rating,127.5,,,,,
player,201110230car,car,NewtCa00,rush_att,10,,,,,
player,201110230car,car,NewtCa00,rush_yds,59,,,,,
player,201110230car,car,NewtCa00,rush_td,1,,,,,
player,201110230car,car,NewtCa00,rush_long,25,,,,,
player,201110230car,car,NewtCa00,targets,0,,,,,
player,201110230car,car,NewtCa00,rec,0,,,,,
player,201110230car,car,NewtCa00,rec_yds,0,,,,,
player,201110230car,car,NewtCa00,rec_td,0,,,,,
player,201110230car,car,NewtCa00,rec_long,0,,,,,
player,201110230car,car,NewtCa00,fumbles,0,,,,,
player,201110230car,car,NewtCa00,fumbles_lost,,,,,,
player,201110230car,car,StewJo00,pass_cmp,0,,,,,
player,201110230car,car,StewJo00,pass_att,0,,,,,
player,201110230car,car,StewJo00,pass_yds,0,,,,,
player,201110230car,car,StewJo00,pass_td,0,,,,,
player,201110230car,car,StewJo00,pass_int,0,,,,,
player,201110230car,car,StewJo00,pass_sacked,0,,,,,
player,201110230car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201110230car,car,StewJo00,pass_long,0,,,,,
player,201110230car,car,StewJo00,pass_rating,,,,,,
player,201110230car,car,StewJo00,rush_att,14,,,,,
player,201110230car,car,StewJo00,rush_yds,68,,,,,
player,201110230car,car,StewJo00,rush_td,1,,,,,
player,201110230car,car,StewJo00,rush_long,29,,,,,
player,201110230car,car,StewJo00,targets,0,,,,,
player,201110230car,car,StewJo00,rec,0,,,,,
player,201110230car,car,StewJo00,rec_yds,0,,,,,
player,201110230car,car,StewJo00,rec_td,0,,,,,
player,201110230car,car,StewJo00,rec_long,0,,,,,
player,201110230car,car,StewJo00,fumbles,1,,,,,
player,201110230car,car,StewJo00,fumbles_lost,0,,,,,
player,201110230car,car,WillDe02,pass_cmp,0,,,,,
player,201110230car,car,WillDe02,pass_att,0,,,,,
player,201110230car,car,WillDe02,pass_yds,0,,,,,
player,201110230car,car,WillDe02,pass_td,0,,,,,
player,201110230car,car,WillDe02,pass_int,0,,,,,
player,201110230car,car,WillDe02,pass_sacked,0,,,,,
player,201110230car,car,WillDe02,pass_sacked_yds,0,,,,,
player,201110230car,car,WillDe02,pass_long,0,,,,,
player,201110230car,car,WillDe02,pass_rating,,,,,,
player,201110230car,car,WillDe02,rush_att,10,,,,,
player,201110230car,car,WillDe02,rush_yds,35,,,,,
player,201110230car,car,WillDe02,rush_td,0,,,,,
player,201110230car,car,WillDe02,rush_long,8,,,,,
player,201110230car,car,WillDe02,targets,0,,,,,
player,201110230car,car,WillDe02,rec,0,,,,,
player,201110230car,car,WillDe02,rec_yds,0,,,,,
player,201110230car,car,WillDe02,rec_td,0,,,,,
player,201110230car,car,WillDe02,rec_long,0,,,,,
player,201110230car,car,WillDe02,fumbles,0,,,,,
player,201110230car,car,WillDe02,fumbles_lost,,,,,,
player,201110230car,car,FeltJe00,pass_cmp,0,,,,,
player,201110230car,car,FeltJe00,pass_att,0,,,,,
player,201110230car,car,FeltJe00,pass_yds,0,,,,,
player,201110230car,car,FeltJe00,pass_td,0,,,,,
player,201110230car,car,FeltJe00,pass_int,0,,,,,
player,201110230car,car,FeltJe00,pass_sacked,0,,,,,
player,201110230car,car,FeltJe00,pass_sacked_yds,0,,,,,
player,201110230car,car,FeltJe00,pass_long,0,,,,,
player,201110230car,car,FeltJe00,pass_rating,,,,,,
player,201110230car,car,FeltJe00,rush_att,2,,,,,
player,201110230car,car,FeltJe00,rush_yds,7,,,,,
player,201110230car,car,FeltJe00,rush_td,0,,,,,
player,201110230car,car,FeltJe00,rush_long,4,,,,,
player,201110230car,car,FeltJe00,targets,1,,,,,
player,201110230car,car,FeltJe00,rec,1,,,,,
player,201110230car,car,FeltJe00,rec_yds,17,,,,,
player,201110230car,car,FeltJe00,rec_td,0,,,,,
player,201110230car,car,FeltJe00,rec_long,17,,,,,
player,201110230car,car,FeltJe00,fumbles,0,,,,,
player,201110230car,car,FeltJe00,fumbles_lost,,,,,,
player,201110230car,car,SmitSt01,pass_cmp,0,,,,,
player,201110230car,car,SmitSt01,pass_att,0,,,,,
player,201110230car,car,SmitSt01,pass_yds,0,,,,,
player,201110230car,car,SmitSt01,pass_td,0,,,,,
player,201110230car,car,SmitSt01,pass_int,0,,,,,
player,201110230car,car,SmitSt01,pass_sacked,0,,,,,
player,201110230car,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201110230car,car,SmitSt01,pass_long,0,,,,,
player,201110230car,car,SmitSt01,pass_rating,,,,,,
player,201110230car,car,SmitSt01,rush_att,1,,,,,
player,201110230car,car,SmitSt01,rush_yds,6,,,,,
player,201110230car,car,SmitSt01,rush_td,0,,,,,
player,201110230car,car,SmitSt01,rush_long,6,,,,,
player,201110230car,car,SmitSt01,targets,9,,,,,
player,201110230car,car,SmitSt01,rec,7,,,,,
player,201110230car,car,SmitSt01,rec_yds,143,,,,,
player,201110230car,car,SmitSt01,rec_td,0,,,,,
player,201110230car,car,SmitSt01,rec_long,36,,,,,
player,201110230car,car,SmitSt01,fumbles,0,,,,,
player,201110230car,car,SmitSt01,fumbles_lost,,,,,,
player,201110230car,car,LaFeBr00,pass_cmp,0,,,,,
player,201110230car,car,LaFeBr00,pass_att,0,,,,,
player,201110230car,car,LaFeBr00,pass_yds,0,,,,,
player,201110230car,car,LaFeBr00,pass_td,0,,,,,
player,201110230car,car,LaFeBr00,pass_int,0,,,,,
player,201110230car,car,LaFeBr00,pass_sacked,0,,,,,
player,201110230car,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201110230car,car,LaFeBr00,pass_long,0,,,,,
player,201110230car,car,LaFeBr00,pass_rating,,,,,,
player,201110230car,car,LaFeBr00,rush_att,0,,,,,
player,201110230car,car,LaFeBr00,rush_yds,0,,,,,
player,201110230car,car,LaFeBr00,rush_td,0,,,,,
player,201110230car,car,LaFeBr00,rush_long,0,,,,,
player,201110230car,car,LaFeBr00,targets,3,,,,,
player,201110230car,car,LaFeBr00,rec,2,,,,,
player,201110230car,car,LaFeBr00,rec_yds,39,,,,,
player,201110230car,car,LaFeBr00,rec_td,1,,,,,
player,201110230car,car,LaFeBr00,rec_long,37,,,,,
player,201110230car,car,LaFeBr00,fumbles,0,,,,,
player,201110230car,car,LaFeBr00,fumbles_lost,,,,,,
player,201110230car,car,ShocJe00,pass_cmp,0,,,,,
player,201110230car,car,ShocJe00,pass_att,0,,,,,
player,201110230car,car,ShocJe00,pass_yds,0,,,,,
player,201110230car,car,ShocJe00,pass_td,0,,,,,
player,201110230car,car,ShocJe00,pass_int,0,,,,,
player,201110230car,car,ShocJe00,pass_sacked,0,,,,,
player,201110230car,car,ShocJe00,pass_sacked_yds,0,,,,,
player,201110230car,car,ShocJe00,pass_long,0,,,,,
player,201110230car,car,ShocJe00,pass_rating,,,,,,
player,201110230car,car,ShocJe00,rush_att,0,,,,,
player,201110230car,car,ShocJe00,rush_yds,0,,,,,
player,201110230car,car,ShocJe00,rush_td,0,,,,,
player,201110230car,car,ShocJe00,rush_long,0,,,,,
player,201110230car,car,ShocJe00,targets,4,,,,,
player,201110230car,car,ShocJe00,rec,4,,,,,
player,201110230car,car,ShocJe00,rec_yds,32,,,,,
player,201110230car,car,ShocJe00,rec_td,0,,,,,
player,201110230car,car,ShocJe00,rec_long,12,,,,,
player,201110230car,car,ShocJe00,fumbles,0,,,,,
player,201110230car,car,ShocJe00,fumbles_lost,,,,,,
player,201110230car,car,NaanLe00,pass_cmp,0,,,,,
player,201110230car,car,NaanLe00,pass_att,0,,,,,
player,201110230car,car,NaanLe00,pass_yds,0,,,,,
player,201110230car,car,NaanLe00,pass_td,0,,,,,
player,201110230car,car,NaanLe00,pass_int,0,,,,,
player,201110230car,car,NaanLe00,pass_sacked,0,,,,,
player,201110230car,car,NaanLe00,pass_sacked_yds,0,,,,,
player,201110230car,car,NaanLe00,pass_long,0,,,,,
player,201110230car,car,NaanLe00,pass_rating,,,,,,
player,201110230car,car,NaanLe00,rush_att,0,,,,,
player,201110230car,car,NaanLe00,rush_yds,0,,,,,
player,201110230car,car,NaanLe00,rush_td,0,,,,,
player,201110230car,car,NaanLe00,rush_long,0,,,,,
player,201110230car,car,NaanLe00,targets,3,,,,,
player,201110230car,car,NaanLe00,rec,3,,,,,
player,201110230car,car,NaanLe00,rec_yds,21,,,,,
player,201110230car,car,NaanLe00,rec_td,0,,,,,
player,201110230car,car,NaanLe00,rec_long,8,,,,,
player,201110230car,car,NaanLe00,fumbles,0,,,,,
player,201110230car,car,NaanLe00,fumbles_lost,,,,,,
player,201110230car,car,OlseGr00,pass_cmp,0,,,,,
player,201110230car,car,OlseGr00,pass_att,0,,,,,
player,201110230car,car,OlseGr00,pass_yds,0,,,,,
player,201110230car,car,OlseGr00,pass_td,0,,,,,
player,201110230car,car,OlseGr00,pass_int,0,,,,,
player,201110230car,car,OlseGr00,pass_sacked,0,,,,,
player,201110230car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201110230car,car,OlseGr00,pass_long,0,,,,,
player,201110230car,car,OlseGr00,pass_rating,,,,,,
player,201110230car,car,OlseGr00,rush_att,0,,,,,
player,201110230car,car,OlseGr00,rush_yds,0,,,,,
player,201110230car,car,OlseGr00,rush_td,0,,,,,
player,201110230car,car,OlseGr00,rush_long,0,,,,,
player,201110230car,car,OlseGr00,targets,3,,,,,
player,201110230car,car,OlseGr00,rec,1,,,,,
player,201110230car,car,OlseGr00,rec_yds,4,,,,,
player,201110230car,car,OlseGr00,rec_td,0,,,,,
player,201110230car,car,OlseGr00,rec_long,4,,,,,
player,201110230car,car,OlseGr00,fumbles,0,,,,,
player,201110230car,car,OlseGr00,fumbles_lost,,,,,,
player,201110230car,was,CarrAd99,def_int,0,,,,,
player,201110230car,was,CarrAd99,def_int_yds,0,,,,,
player,201110230car,was,CarrAd99,def_int_td,0,,,,,
player,201110230car,was,CarrAd99,def_int_long,0,,,,,
player,201110230car,was,CarrAd99,pass_defended,0,,,,,
player,201110230car,was,CarrAd99,sacks,1.5,,,,,
player,201110230car,was,CarrAd99,tackles_combined,3,,,,,
player,201110230car,was,CarrAd99,tackles_solo,2,,,,,
player,201110230car,was,CarrAd99,tackles_assists,1,,,,,
player,201110230car,was,CarrAd99,tackles_loss,1,,,,,
player,201110230car,was,CarrAd99,qb_hits,2,,,,,
player,201110230car,was,CarrAd99,fumbles_rec,0,,,,,
player,201110230car,was,CarrAd99,fumbles_rec_yds,0,,,,,
player,201110230car,was,CarrAd99,fumbles_rec_td,0,,,,,
player,201110230car,was,CarrAd99,fumbles_forced,0,,,,,
player,201110230car,was,OrakBr99,def_int,0,,,,,
player,201110230car,was,OrakBr99,def_int_yds,0,,,,,
player,201110230car,was,OrakBr99,def_int_td,0,,,,,
player,201110230car,was,OrakBr99,def_int_long,0,,,,,
player,201110230car,was,OrakBr99,pass_defended,0,,,,,
player,201110230car,was,OrakBr99,sacks,1.0,,,,,
player,201110230car,was,OrakBr99,tackles_combined,6,,,,,
player,201110230car,was,OrakBr99,tackles_solo,5,,,,,
player,201110230car,was,OrakBr99,tackles_assists,1,,,,,
player,201110230car,was,OrakBr99,tackles_loss,1,,,,,
player,201110230car,was,OrakBr99,qb_hits,1,,,,,
player,201110230car,was,OrakBr99,fumbles_rec,0,,,,,
player,201110230car,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201110230car,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201110230car,was,OrakBr99,fumbles_forced,0,,,,,
player,201110230car,was,CofiBa20,def_int,0,,,,,
player,201110230car,was,CofiBa20,def_int_yds,0,,,,,
player,201110230car,was,CofiBa20,def_int_td,0,,,,,
player,201110230car,was,CofiBa20,def_int_long,0,,,,,
player,201110230car,was,CofiBa20,pass_defended,0,,,,,
player,201110230car,was,CofiBa20,sacks,1.0,,,,,
player,201110230car,was,CofiBa20,tackles_combined,3,,,,,
player,201110230car,was,CofiBa20,tackles_solo,3,,,,,
player,201110230car,was,CofiBa20,tackles_assists,0,,,,,
player,201110230car,was,CofiBa20,tackles_loss,1,,,,,
player,201110230car,was,CofiBa20,qb_hits,0,,,,,
player,201110230car,was,CofiBa20,fumbles_rec,0,,,,,
player,201110230car,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201110230car,was,CofiBa20,fumbles_rec_td,0,,,,,
