game,2011,8,20111030,201110300car,min,"Minnesota Vikings",24,car,"Carolina Panthers",21
player,201110300car,min,HendEr99,fumbles_rec,0,,,,,
player,201110300car,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201110300car,min,HendEr99,fumbles_rec_td,0,,,,,
player,201110300car,min,HendEr99,fumbles_forced,0,,,,,
player,201110300car,min,WillKe98,def_int,0,,,,,
player,201110300car,min,WillKe98,def_int_yds,0,,,,,
player,201110300car,min,WillKe98,def_int_td,0,,,,,
player,201110300car,min,WillKe98,def_int_long,0,,,,,
player,201110300car,min,WillKe98,pass_defended,0,,,,,
player,201110300car,min,WillKe98,sacks,0.0,,,,,
player,201110300car,min,WillKe98,tackles_combined,4,,,,,
player,201110300car,min,WillKe98,tackles_solo,4,,,,,
player,201110300car,min,WillKe98,tackles_assists,0,,,,,
player,201110300car,min,WillKe98,tackles_loss,0,,,,,
player,201110300car,min,WillKe98,qb_hits,0,,,,,
player,201110300car,min,WillKe98,fumbles_rec,0,,,,,
player,201110300car,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201110300car,min,WillKe98,fumbles_rec_td,0,,,,,
player,201110300car,min,WillKe98,fumbles_forced,0,,,,,
player,201110300car,min,SanfJa99,def_int,0,,,,,
player,201110300car,min,SanfJa99,def_int_yds,0,,,,,
player,201110300car,min,SanfJa99,def_int_td,0,,,,,
player,201110300car,min,SanfJa99,def_int_long,0,,,,,
player,201110300car,min,SanfJa99,pass_defended,0,,,,,
player,201110300car,min,SanfJa99,sacks,0.0,,,,,
player,201110300car,min,SanfJa99,tackles_combined,3,,,,,
player,201110300car,min,SanfJa99,tackles_solo,3,,,,,
player,201110300car,min,SanfJa99,tackles_assists,0,,,,,
player,201110300car,min,SanfJa99,tackles_loss,0,,,,,
player,201110300car,min,SanfJa99,qb_hits,0,,,,,
player,201110300car,min,SanfJa99,fumbles_rec,0,,,,,
player,201110300car,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201110300car,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201110300car,min,SanfJa99,fumbles_forced,0,,,,,
player,201110300car,min,DImpRy00,def_int,0,,,,,
player,201110300car,min,DImpRy00,def_int_yds,0,,,,,
player,201110300car,min,DImpRy00,def_int_td,0,,,,,
player,201110300car,min,DImpRy00,def_int_long,0,,,,,
player,201110300car,min,DImpRy00,pass_defended,0,,,,,
player,201110300car,min,DImpRy00,sacks,0.0,,,,,
player,201110300car,min,DImpRy00,tackles_combined,2,,,,,
player,201110300car,min,DImpRy00,tackles_solo,2,,,,,
player,201110300car,min,DImpRy00,tackles_assists,0,,,,,
player,201110300car,min,DImpRy00,tackles_loss,0,,,,,
player,201110300car,min,DImpRy00,qb_hits,0,,,,,
player,201110300car,min,DImpRy00,fumbles_rec,0,,,,,
player,201110300car,min,DImpRy00,fumbles_rec_yds,0,,,,,
player,201110300car,min,DImpRy00,fumbles_rec_td,0,,,,,
player,201110300car,min,DImpRy00,fumbles_forced,0,,,,,
player,201110300car,min,FramEr99,def_int,0,,,,,
player,201110300car,min,FramEr99,def_int_yds,0,,,,,
player,201110300car,min,FramEr99,def_int_td,0,,,,,
player,201110300car,min,FramEr99,def_int_long,0,,,,,
player,201110300car,min,FramEr99,pass_defended,0,,,,,
player,201110300car,min,FramEr99,sacks,0.0,,,,,
player,201110300car,min,FramEr99,tackles_combined,2,,,,,
player,201110300car,min,FramEr99,tackles_solo,2,,,,,
player,201110300car,min,FramEr99,tackles_assists,0,,,,,
player,201110300car,min,FramEr99,tackles_loss,0,,,,,
player,201110300car,min,FramEr99,qb_hits,0,,,,,
player,201110300car,min,FramEr99,fumbles_rec,0,,,,,
player,201110300car,min,FramEr99,fumbles_rec_yds,0,,,,,
player,201110300car,min,FramEr99,fumbles_rec_td,0,,,,,
player,201110300car,min,FramEr99,fumbles_forced,0,,,,,
player,201110300car,min,GrifEv99,def_int,0,,,,,
player,201110300car,min,GrifEv99,def_int_yds,0,,,,,
player,201110300car,min,GrifEv99,def_int_td,0,,,,,
player,201110300car,min,GrifEv99,def_int_long,0,,,,,
player,201110300car,min,GrifEv99,pass_defended,0,,,,,
player,201110300car,min,GrifEv99,sacks,0.0,,,,,
player,201110300car,min,GrifEv99,tackles_combined,2,,,,,
player,201110300car,min,GrifEv99,tackles_solo,2,,,,,
player,201110300car,min,GrifEv99,tackles_assists,0,,,,,
player,201110300car,min,GrifEv99,tackles_loss,0,,,,,
player,201110300car,min,GrifEv99,qb_hits,0,,,,,
player,201110300car,min,GrifEv99,fumbles_rec,0,,,,,
player,201110300car,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201110300car,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201110300car,min,GrifEv99,fumbles_forced,1,,,,,
player,201110300car,min,SherMa20,def_int,0,,,,,
player,201110300car,min,SherMa20,def_int_yds,0,,,,,
player,201110300car,min,SherMa20,def_int_td,0,,,,,
player,201110300car,min,SherMa20,def_int_long,0,,,,,
player,201110300car,min,SherMa20,pass_defended,0,,,,,
player,201110300car,min,SherMa20,sacks,0.0,,,,,
player,201110300car,min,SherMa20,tackles_combined,2,,,,,
player,201110300car,min,SherMa20,tackles_solo,2,,,,,
player,201110300car,min,SherMa20,tackles_assists,0,,,,,
player,201110300car,min,SherMa20,tackles_loss,0,,,,,
player,201110300car,min,SherMa20,qb_hits,0,,,,,
player,201110300car,min,SherMa20,fumbles_rec,0,,,,,
player,201110300car,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201110300car,min,SherMa20,fumbles_rec_td,0,,,,,
player,201110300car,min,SherMa20,fumbles_forced,0,,,,,
player,201110300car,min,AyodRe99,def_int,0,,,,,
player,201110300car,min,AyodRe99,def_int_yds,0,,,,,
player,201110300car,min,AyodRe99,def_int_td,0,,,,,
player,201110300car,min,AyodRe99,def_int_long,0,,,,,
player,201110300car,min,AyodRe99,pass_defended,0,,,,,
player,201110300car,min,AyodRe99,sacks,0.0,,,,,
player,201110300car,min,AyodRe99,tackles_combined,1,,,,,
player,201110300car,min,AyodRe99,tackles_solo,0,,,,,
player,201110300car,min,AyodRe99,tackles_assists,1,,,,,
player,201110300car,min,AyodRe99,tackles_loss,0,,,,,
player,201110300car,min,AyodRe99,qb_hits,0,,,,,
player,201110300car,min,AyodRe99,fumbles_rec,0,,,,,
player,201110300car,min,AyodRe99,fumbles_rec_yds,0,,,,,
player,201110300car,min,AyodRe99,fumbles_rec_td,0,,,,,
player,201110300car,min,AyodRe99,fumbles_forced,0,,,,,
player,201110300car,min,EvanFr21,def_int,0,,,,,
player,201110300car,min,EvanFr21,def_int_yds,0,,,,,
player,201110300car,min,EvanFr21,def_int_td,0,,,,,
player,201110300car,min,EvanFr21,def_int_long,0,,,,,
player,201110300car,min,EvanFr21,pass_defended,0,,,,,
player,201110300car,min,EvanFr21,sacks,0.0,,,,,
player,201110300car,min,EvanFr21,tackles_combined,1,,,,,
player,201110300car,min,EvanFr21,tackles_solo,1,,,,,
player,201110300car,min,EvanFr21,tackles_assists,0,,,,,
player,201110300car,min,EvanFr21,tackles_loss,0,,,,,
player,201110300car,min,EvanFr21,qb_hits,0,,,,,
player,201110300car,min,EvanFr21,fumbles_rec,0,,,,,
player,201110300car,min,EvanFr21,fumbles_rec_yds,0,,,,,
player,201110300car,min,EvanFr21,fumbles_rec_td,0,,,,,
player,201110300car,min,EvanFr21,fumbles_forced,0,,,,,
player,201110300car,min,JohnTy99,def_int,0,,,,,
player,201110300car,min,JohnTy99,def_int_yds,0,,,,,
player,201110300car,min,JohnTy99,def_int_td,0,,,,,
player,201110300car,min,JohnTy99,def_int_long,0,,,,,
player,201110300car,min,JohnTy99,pass_defended,0,,,,,
player,201110300car,min,JohnTy99,sacks,0.0,,,,,
player,201110300car,min,JohnTy99,tackles_combined,1,,,,,
player,201110300car,min,JohnTy99,tackles_solo,1,,,,,
player,201110300car,min,JohnTy99,tackles_assists,0,,,,,
player,201110300car,min,JohnTy99,tackles_loss,0,,,,,
player,201110300car,min,JohnTy99,qb_hits,0,,,,,
player,201110300car,min,JohnTy99,fumbles_rec,0,,,,,
player,201110300car,min,JohnTy99,fumbles_rec_yds,0,,,,,
player,201110300car,min,JohnTy99,fumbles_rec_td,0,,,,,
player,201110300car,min,JohnTy99,fumbles_forced,0,,,,,
player,201110300car,car,MunnCa99,def_int,0,,,,,
player,201110300car,car,MunnCa99,def_int_yds,0,,,,,
player,201110300car,car,MunnCa99,def_int_td,0,,,,,
player,201110300car,car,MunnCa99,def_int_long,0,,,,,
player,201110300car,car,MunnCa99,pass_defended,0,,,,,
player,201110300car,car,MunnCa99,sacks,1.0,,,,,
player,201110300car,car,MunnCa99,tackles_combined,8,,,,,
player,201110300car,car,MunnCa99,tackles_solo,6,,,,,
player,201110300car,car,MunnCa99,tackles_assists,2,,,,,
player,201110300car,car,MunnCa99,tackles_loss,1,,,,,
player,201110300car,car,MunnCa99,qb_hits,1,,,,,
player,201110300car,car,MunnCa99,fumbles_rec,1,,,,,
player,201110300car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201110300car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201110300car,car,MunnCa99,fumbles_forced,1,,,,,
player,201110300car,car,GaitOm20,def_int,0,,,,,
player,201110300car,car,GaitOm20,def_int_yds,0,,,,,
player,201110300car,car,GaitOm20,def_int_td,0,,,,,
player,201110300car,car,GaitOm20,def_int_long,0,,,,,
player,201110300car,car,GaitOm20,pass_defended,0,,,,,
player,201110300car,car,GaitOm20,sacks,1.0,,,,,
player,201110300car,car,GaitOm20,tackles_combined,7,,,,,
player,201110300car,car,GaitOm20,tackles_solo,7,,,,,
player,201110300car,car,GaitOm20,tackles_assists,0,,,,,
player,201110300car,car,GaitOm20,tackles_loss,1,,,,,
player,201110300car,car,GaitOm20,qb_hits,1,,,,,
player,201110300car,car,GaitOm20,fumbles_rec,0,,,,,
player,201110300car,car,GaitOm20,fumbles_rec_yds,0,,,,,
player,201110300car,car,GaitOm20,fumbles_rec_td,0,,,,,
player,201110300car,car,GaitOm20,fumbles_forced,0,,,,,
player,201110300car,car,JohnCh98,def_int,0,,,,,
player,201110300car,car,JohnCh98,def_int_yds,0,,,,,
player,201110300car,car,JohnCh98,def_int_td,0,,,,,
player,201110300car,car,JohnCh98,def_int_long,0,,,,,
player,201110300car,car,JohnCh98,pass_defended,0,,,,,
player,201110300car,car,JohnCh98,sacks,1.0,,,,,
player,201110300car,car,JohnCh98,tackles_combined,5,,,,,
player,201110300car,car,JohnCh98,tackles_solo,3,,,,,
player,201110300car,car,JohnCh98,tackles_assists,2,,,,,
player,201110300car,car,JohnCh98,tackles_loss,2,,,,,
player,201110300car,car,JohnCh98,qb_hits,2,,,,,
player,201110300car,car,JohnCh98,fumbles_rec,0,,,,,
player,201110300car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201110300car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201110300car,car,JohnCh98,fumbles_forced,0,,,,,
player,201110300car,car,McClTe00,def_int,0,,,,,
player,201110300car,car,McClTe00,def_int_yds,0,,,,,
player,201110300car,car,McClTe00,def_int_td,0,,,,,
player,201110300car,car,McClTe00,def_int_long,0,,,,,
player,201110300car,car,McClTe00,pass_defended,0,,,,,
player,201110300car,car,McClTe00,sacks,1.0,,,,,
player,201110300car,car,McClTe00,tackles_combined,4,,,,,
player,201110300car,car,McClTe00,tackles_solo,3,,,,,
player,201110300car,car,McClTe00,tackles_assists,1,,,,,
player,201110300car,car,McClTe00,tackles_loss,1,,,,,
player,201110300car,car,McClTe00,qb_hits,1,,,,,
player,201110300car,car,McClTe00,fumbles_rec,0,,,,,
player,201110300car,car,McClTe00,fumbles_rec_yds,0,,,,,
player,201110300car,car,McClTe00,fumbles_rec_td,0,,,,,
player,201110300car,car,McClTe00,fumbles_forced,0,,,,,
player,201110300car,car,GodfCh99,def_int,0,,,,,
player,201110300car,car,GodfCh99,def_int_yds,0,,,,,
player,201110300car,car,GodfCh99,def_int_td,0,,,,,
player,201110300car,car,GodfCh99,def_int_long,0,,,,,
player,201110300car,car,GodfCh99,pass_defended,0,,,,,
player,201110300car,car,GodfCh99,sacks,0.0,,,,,
player,201110300car,car,GodfCh99,tackles_combined,10,,,,,
player,201110300car,car,GodfCh99,tackles_solo,8,,,,,
player,201110300car,car,GodfCh99,tackles_assists,2,,,,,
player,201110300car,car,GodfCh99,tackles_loss,0,,,,,
player,201110300car,car,GodfCh99,qb_hits,0,,,,,
player,201110300car,car,GodfCh99,fumbles_rec,0,,,,,
player,201110300car,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201110300car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201110300car,car,GodfCh99,fumbles_forced,0,,,,,
player,201110300car,car,AndeJa21,def_int,0,,,,,
player,201110300car,car,AndeJa21,def_int_yds,0,,,,,
player,201110300car,car,AndeJa21,def_int_td,0,,,,,
player,201110300car,car,AndeJa21,def_int_long,0,,,,,
player,201110300car,car,AndeJa21,pass_defended,0,,,,,
player,201110300car,car,AndeJa21,sacks,0.0,,,,,
player,201110300car,car,AndeJa21,tackles_combined,7,,,,,
player,201110300car,car,AndeJa21,tackles_solo,4,,,,,
player,201110300car,car,AndeJa21,tackles_assists,3,,,,,
player,201110300car,car,AndeJa21,tackles_loss,0,,,,,
player,201110300car,car,AndeJa21,qb_hits,0,,,,,
player,201110300car,car,AndeJa21,fumbles_rec,0,,,,,
player,201110300car,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201110300car,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201110300car,car,AndeJa21,fumbles_forced,0,,,,,
player,201110300car,car,MartSh99,def_int,0,,,,,
player,201110300car,car,MartSh99,def_int_yds,0,,,,,
player,201110300car,car,MartSh99,def_int_td,0,,,,,
player,201110300car,car,MartSh99,def_int_long,0,,,,,
player,201110300car,car,MartSh99,pass_defended,1,,,,,
player,201110300car,car,MartSh99,sacks,0.0,,,,,
player,201110300car,car,MartSh99,tackles_combined,5,,,,,
player,201110300car,car,MartSh99,tackles_solo,3,,,,,
player,201110300car,car,MartSh99,tackles_assists,2,,,,,
player,201110300car,car,MartSh99,tackles_loss,0,,,,,
player,201110300car,car,MartSh99,qb_hits,0,,,,,
player,201110300car,car,MartSh99,fumbles_rec,0,,,,,
player,201110300car,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201110300car,car,MartSh99,fumbles_rec_td,0,,,,,
player,201110300car,car,MartSh99,fumbles_forced,0,,,,,
player,201110300car,car,ApplAn99,def_int,0,,,,,
player,201110300car,car,ApplAn99,def_int_yds,0,,,,,
player,201110300car,car,ApplAn99,def_int_td,0,,,,,
player,201110300car,car,ApplAn99,def_int_long,0,,,,,
player,201110300car,car,ApplAn99,pass_defended,0,,,,,
player,201110300car,car,ApplAn99,sacks,0.0,,,,,
player,201110300car,car,ApplAn99,tackles_combined,4,,,,,
player,201110300car,car,ApplAn99,tackles_solo,3,,,,,
player,201110300car,car,ApplAn99,tackles_assists,1,,,,,
player,201110300car,car,ApplAn99,tackles_loss,0,,,,,
player,201110300car,car,ApplAn99,qb_hits,0,,,,,
player,201110300car,car,ApplAn99,fumbles_rec,0,,,,,
player,201110300car,car,ApplAn99,fumbles_rec_yds,0,,,,,
player,201110300car,car,ApplAn99,fumbles_rec_td,0,,,,,
player,201110300car,car,ApplAn99,fumbles_forced,0,,,,,
player,201110300car,car,GambCh20,def_int,0,,,,,
player,201110300car,car,GambCh20,def_int_yds,0,,,,,
player,201110300car,car,GambCh20,def_int_td,0,,,,,
player,201110300car,car,GambCh20,def_int_long,0,,,,,
player,201110300car,car,GambCh20,pass_defended,0,,,,,
player,201110300car,car,GambCh20,sacks,0.0,,,,,
player,201110300car,car,GambCh20,tackles_combined,4,,,,,
player,201110300car,car,GambCh20,tackles_solo,3,,,,,
player,201110300car,car,GambCh20,tackles_assists,1,,,,,
player,201110300car,car,GambCh20,tackles_loss,0,,,,,
player,201110300car,car,GambCh20,qb_hits,0,,,,,
player,201110300car,car,GambCh20,fumbles_rec,0,,,,,
player,201110300car,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201110300car,car,GambCh20,fumbles_rec_td,0,,,,,
player,201110300car,car,GambCh20,fumbles_forced,0,,,,,
player,201110300car,car,NeblAn00,def_int,0,,,,,
player,201110300car,car,NeblAn00,def_int_yds,0,,,,,
player,201110300car,car,NeblAn00,def_int_td,0,,,,,
player,201110300car,car,NeblAn00,def_int_long,0,,,,,
player,201110300car,car,NeblAn00,pass_defended,0,,,,,
player,201110300car,car,NeblAn00,sacks,0.0,,,,,
player,201110300car,car,NeblAn00,tackles_combined,3,,,,,
player,201110300car,car,NeblAn00,tackles_solo,2,,,,,
player,201110300car,car,NeblAn00,tackles_assists,1,,,,,
player,201110300car,car,NeblAn00,tackles_loss,0,,,,,
player,201110300car,car,NeblAn00,qb_hits,0,,,,,
player,201110300car,car,NeblAn00,fumbles_rec,0,,,,,
player,201110300car,car,NeblAn00,fumbles_rec_yds,0,,,,,
player,201110300car,car,NeblAn00,fumbles_rec_td,0,,,,,
player,201110300car,car,NeblAn00,fumbles_forced,0,,,,,
player,201110300car,car,ConnDa99,def_int,0,,,,,
player,201110300car,car,ConnDa99,def_int_yds,0,,,,,
player,201110300car,car,ConnDa99,def_int_td,0,,,,,
player,201110300car,car,ConnDa99,def_int_long,0,,,,,
player,201110300car,car,ConnDa99,pass_defended,0,,,,,
player,201110300car,car,ConnDa99,sacks,0.0,,,,,
player,201110300car,car,ConnDa99,tackles_combined,2,,,,,
player,201110300car,car,ConnDa99,tackles_solo,2,,,,,
player,201110300car,car,ConnDa99,tackles_assists,0,,,,,
player,201110300car,car,ConnDa99,tackles_loss,0,,,,,
player,201110300car,car,ConnDa99,qb_hits,0,,,,,
player,201110300car,car,ConnDa99,fumbles_rec,0,,,,,
player,201110300car,car,ConnDa99,fumbles_rec_yds,0,,,,,
player,201110300car,car,ConnDa99,fumbles_rec_td,0,,,,,
player,201110300car,car,ConnDa99,fumbles_forced,0,,,,,
player,201110300car,car,StanR.00,def_int,0,,,,,
player,201110300car,car,StanR.00,def_int_yds,0,,,,,
player,201110300car,car,StanR.00,def_int_td,0,,,,,
player,201110300car,car,StanR.00,def_int_long,0,,,,,
player,201110300car,car,StanR.00,pass_defended,0,,,,,
player,201110300car,car,StanR.00,sacks,0.0,,,,,
player,201110300car,car,StanR.00,tackles_combined,2,,,,,
player,201110300car,car,StanR.00,tackles_solo,0,,,,,
player,201110300car,car,StanR.00,tackles_assists,2,,,,,
player,201110300car,car,StanR.00,tackles_loss,0,,,,,
player,201110300car,car,StanR.00,qb_hits,0,,,,,
player,201110300car,car,StanR.00,fumbles_rec,0,,,,,
player,201110300car,car,StanR.00,fumbles_rec_yds,0,,,,,
player,201110300car,car,StanR.00,fumbles_rec_td,0,,,,,
player,201110300car,car,StanR.00,fumbles_forced,0,,,,,
player,201110300car,car,WillTh99,def_int,0,,,,,
player,201110300car,car,WillTh99,def_int_yds,0,,,,,
player,201110300car,car,WillTh99,def_int_td,0,,,,,
player,201110300car,car,WillTh99,def_int_long,0,,,,,
player,201110300car,car,WillTh99,pass_defended,0,,,,,
player,201110300car,car,WillTh99,sacks,0.0,,,,,
player,201110300car,car,WillTh99,tackles_combined,2,,,,,
player,201110300car,car,WillTh99,tackles_solo,2,,,,,
player,201110300car,car,WillTh99,tackles_assists,0,,,,,
player,201110300car,car,WillTh99,tackles_loss,1,,,,,
player,201110300car,car,WillTh99,qb_hits,0,,,,,
player,201110300car,car,WillTh99,fumbles_rec,0,,,,,
player,201110300car,car,WillTh99,fumbles_rec_yds,0,,,,,
player,201110300car,car,WillTh99,fumbles_rec_td,0,,,,,
player,201110300car,car,WillTh99,fumbles_forced,0,,,,,
player,201110300car,car,FielRo20,def_int,0,,,,,
player,201110300car,car,FielRo20,def_int_yds,0,,,,,
player,201110300car,car,FielRo20,def_int_td,0,,,,,
player,201110300car,car,FielRo20,def_int_long,0,,,,,
player,201110300car,car,FielRo20,pass_defended,0,,,,,
player,201110300car,car,FielRo20,sacks,0.0,,,,,
player,201110300car,car,FielRo20,tackles_combined,1,,,,,
player,201110300car,car,FielRo20,tackles_solo,0,,,,,
player,201110300car,car,FielRo20,tackles_assists,1,,,,,
player,201110300car,car,FielRo20,tackles_loss,0,,,,,
player,201110300car,car,FielRo20,qb_hits,0,,,,,
player,201110300car,car,FielRo20,fumbles_rec,0,,,,,
player,201110300car,car,FielRo20,fumbles_rec_yds,0,,,,,
player,201110300car,car,FielRo20,fumbles_rec_td,0,,,,,
player,201110300car,car,FielRo20,fumbles_forced,0,,,,,
player,201110300car,car,HardGr99,def_int,0,,,,,
player,201110300car,car,HardGr99,def_int_yds,0,,,,,
player,201110300car,car,HardGr99,def_int_td,0,,,,,
player,201110300car,car,HardGr99,def_int_long,0,,,,,
player,201110300car,car,HardGr99,pass_defended,2,,,,,
player,201110300car,car,HardGr99,sacks,0.0,,,,,
player,201110300car,car,HardGr99,tackles_combined,1,,,,,
player,201110300car,car,HardGr99,tackles_solo,1,,,,,
player,201110300car,car,HardGr99,tackles_assists,0,,,,,
player,201110300car,car,HardGr99,tackles_loss,0,,,,,
player,201110300car,car,HardGr99,qb_hits,1,,,,,
player,201110300car,car,HardGr99,fumbles_rec,0,,,,,
player,201110300car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201110300car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201110300car,car,HardGr99,fumbles_forced,0,,,,,
player,201110300car,car,PilaKe00,def_int,0,,,,,
player,201110300car,car,PilaKe00,def_int_yds,0,,,,,
player,201110300car,car,PilaKe00,def_int_td,0,,,,,
player,201110300car,car,PilaKe00,def_int_long,0,,,,,
player,201110300car,car,PilaKe00,pass_defended,0,,,,,
player,201110300car,car,PilaKe00,sacks,0.0,,,,,
player,201110300car,car,PilaKe00,tackles_combined,1,,,,,
player,201110300car,car,PilaKe00,tackles_solo,1,,,,,
player,201110300car,car,PilaKe00,tackles_assists,0,,,,,
player,201110300car,car,PilaKe00,tackles_loss,0,,,,,
player,201110300car,car,PilaKe00,qb_hits,0,,,,,
player,201110300car,car,PilaKe00,fumbles_rec,1,,,,,
player,201110300car,car,PilaKe00,fumbles_rec_yds,0,,,,,
player,201110300car,car,PilaKe00,fumbles_rec_td,0,,,,,
player,201110300car,car,PilaKe00,fumbles_forced,0,,,,,
player,201110300car,car,SennJo00,def_int,0,,,,,
player,201110300car,car,SennJo00,def_int_yds,0,,,,,
player,201110300car,car,SennJo00,def_int_td,0,,,,,
player,201110300car,car,SennJo00,def_int_long,0,,,,,
player,201110300car,car,SennJo00,pass_defended,0,,,,,
player,201110300car,car,SennJo00,sacks,0.0,,,,,
player,201110300car,car,SennJo00,tackles_combined,1,,,,,
player,201110300car,car,SennJo00,tackles_solo,1,,,,,
player,201110300car,car,SennJo00,tackles_assists,0,,,,,
player,201110300car,car,SennJo00,tackles_loss,0,,,,,
player,201110300car,car,SennJo00,qb_hits,0,,,,,
player,201110300car,car,SennJo00,fumbles_rec,0,,,,,
player,201110300car,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201110300car,car,SennJo00,fumbles_rec_td,0,,,,,
player,201110300car,car,SennJo00,fumbles_forced,0,,,,,
player,201110300car,min,SherMa20,kick_ret,1,,,,,
player,201110300car,min,SherMa20,kick_ret_yds,78,,,,,
player,201110300car,min,SherMa20,kick_ret_yds_per_ret,78.0,,,,,
player,201110300car,min,SherMa20,kick_ret_td,0,,,,,
player,201110300car,min,SherMa20,kick_ret_long,78,,,,,
player,201110300car,min,SherMa20,punt_ret,3,,,,,
player,201110300car,min,SherMa20,punt_ret_yds,2,,,,,
player,201110300car,min,SherMa20,punt_ret_yds_per_ret,0.7,,,,,
player,201110300car,min,SherMa20,punt_ret_td,0,,,,,
player,201110300car,min,SherMa20,punt_ret_long,9,,,,,
player,201110300car,car,EdwaAr00,kick_ret,0,,,,,
player,201110300car,car,EdwaAr00,kick_ret_yds,0,,,,,
player,201110300car,car,EdwaAr00,kick_ret_yds_per_ret,,,,,,
player,201110300car,car,EdwaAr00,kick_ret_td,0,,,,,
player,201110300car,car,EdwaAr00,kick_ret_long,0,,,,,
player,201110300car,car,EdwaAr00,punt_ret,3,,,,,
player,201110300car,car,EdwaAr00,punt_ret_yds,19,,,,,
player,201110300car,car,EdwaAr00,punt_ret_yds_per_ret,6.3,,,,,
player,201110300car,car,EdwaAr00,punt_ret_td,0,,,,,
player,201110300car,car,EdwaAr00,punt_ret_long,13,,,,,
player,201110300car,car,PilaKe00,kick_ret,3,,,,,
player,201110300car,car,PilaKe00,kick_ret_yds,61,,,,,
player,201110300car,car,PilaKe00,kick_ret_yds_per_ret,20.3,,,,,
player,201110300car,car,PilaKe00,kick_ret_td,0,,,,,
player,201110300car,car,PilaKe00,kick_ret_long,27,,,,,
player,201110300car,car,PilaKe00,punt_ret,0,,,,,
player,201110300car,car,PilaKe00,punt_ret_yds,0,,,,,
player,201110300car,car,PilaKe00,punt_ret_yds_per_ret,,,,,,
player,201110300car,car,PilaKe00,punt_ret_td,0,,,,,
player,201110300car,car,PilaKe00,punt_ret_long,0,,,,,
player,201110300car,min,longwrya01,xpm,3,,,,,
player,201110300car,min,longwrya01,xpa,3,,,,,
player,201110300car,min,longwrya01,fgm,1,,,,,
player,201110300car,min,longwrya01,fga,2,,,,,
player,201110300car,min,longwrya01,punt,0,,,,,
player,201110300car,min,longwrya01,punt_yds,0,,,,,
player,201110300car,min,longwrya01,punt_yds_per_punt,,,,,,
player,201110300car,min,longwrya01,punt_long,0,,,,,
player,201110300car,min,KluwCh20,xpm,,,,,,
player,201110300car,min,KluwCh20,xpa,,,,,,
player,201110300car,min,KluwCh20,fgm,,,,,,
player,201110300car,min,KluwCh20,fga,,,,,,
player,201110300car,min,KluwCh20,punt,4,,,,,
player,201110300car,min,KluwCh20,punt_yds,179,,,,,
player,201110300car,min,KluwCh20,punt_yds_per_punt,44.8,,,,,
player,201110300car,min,KluwCh20,punt_long,53,,,,,
player,201110300car,car,marexoli01,xpm,3,,,,,
player,201110300car,car,marexoli01,xpa,3,,,,,
player,201110300car,car,marexoli01,fgm,,,,,,
player,201110300car,car,marexoli01,fga,1,,,,,
player,201110300car,car,marexoli01,punt,0,,,,,
player,201110300car,car,marexoli01,punt_yds,0,,,,,
player,201110300car,car,marexoli01,punt_yds_per_punt,,,,,,
player,201110300car,car,marexoli01,punt_long,0,,,,,
player,201110300car,car,BakeJa20,xpm,,,,,,
player,201110300car,car,BakeJa20,xpa,,,,,,
player,201110300car,car,BakeJa20,fgm,,,,,,
player,201110300car,car,BakeJa20,fga,,,,,,
player,201110300car,car,BakeJa20,punt,4,,,,,
player,201110300car,car,BakeJa20,punt_yds,174,,,,,
player,201110300car,car,BakeJa20,punt_yds_per_punt,43.5,,,,,
player,201110300car,car,BakeJa20,punt_long,52,,,,,
