game,2011,10,20111113,201111130tam,htx,"Houston Texans",37,tam,"Tampa Bay Buccaneers",9
player,201111130tam,tam,BrisDe00,pass_long,0,,,,,
player,201111130tam,tam,BrisDe00,pass_rating,,,,,,
player,201111130tam,tam,BrisDe00,rush_att,0,,,,,
player,201111130tam,tam,BrisDe00,rush_yds,0,,,,,
player,201111130tam,tam,BrisDe00,rush_td,0,,,,,
player,201111130tam,tam,BrisDe00,rush_long,0,,,,,
player,201111130tam,tam,BrisDe00,targets,2,,,,,
player,201111130tam,tam,BrisDe00,rec,0,,,,,
player,201111130tam,tam,BrisDe00,rec_yds,0,,,,,
player,201111130tam,tam,BrisDe00,rec_td,0,,,,,
player,201111130tam,tam,BrisDe00,rec_long,0,,,,,
player,201111130tam,tam,BrisDe00,fumbles,0,,,,,
player,201111130tam,tam,BrisDe00,fumbles_lost,,,,,,
player,201111130tam,htx,CushBr99,def_int,1,,,,,
player,201111130tam,htx,CushBr99,def_int_yds,0,,,,,
player,201111130tam,htx,CushBr99,def_int_td,0,,,,,
player,201111130tam,htx,CushBr99,def_int_long,0,,,,,
player,201111130tam,htx,CushBr99,pass_defended,1,,,,,
player,201111130tam,htx,CushBr99,sacks,1.0,,,,,
player,201111130tam,htx,CushBr99,tackles_combined,8,,,,,
player,201111130tam,htx,CushBr99,tackles_solo,8,,,,,
player,201111130tam,htx,CushBr99,tackles_assists,0,,,,,
player,201111130tam,htx,CushBr99,tackles_loss,1,,,,,
player,201111130tam,htx,CushBr99,qb_hits,1,,,,,
player,201111130tam,htx,CushBr99,fumbles_rec,0,,,,,
player,201111130tam,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201111130tam,htx,CushBr99,fumbles_forced,0,,,,,
player,201111130tam,htx,DempQu99,def_int,1,,,,,
player,201111130tam,htx,DempQu99,def_int_yds,5,,,,,
player,201111130tam,htx,DempQu99,def_int_td,0,,,,,
player,201111130tam,htx,DempQu99,def_int_long,5,,,,,
player,201111130tam,htx,DempQu99,pass_defended,1,,,,,
player,201111130tam,htx,DempQu99,sacks,0.0,,,,,
player,201111130tam,htx,DempQu99,tackles_combined,4,,,,,
player,201111130tam,htx,DempQu99,tackles_solo,3,,,,,
player,201111130tam,htx,DempQu99,tackles_assists,1,,,,,
player,201111130tam,htx,DempQu99,tackles_loss,0,,,,,
player,201111130tam,htx,DempQu99,qb_hits,0,,,,,
player,201111130tam,htx,DempQu99,fumbles_rec,0,,,,,
player,201111130tam,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201111130tam,htx,DempQu99,fumbles_forced,0,,,,,
player,201111130tam,htx,McCaBr99,def_int,1,,,,,
player,201111130tam,htx,McCaBr99,def_int_yds,10,,,,,
player,201111130tam,htx,McCaBr99,def_int_td,0,,,,,
player,201111130tam,htx,McCaBr99,def_int_long,10,,,,,
player,201111130tam,htx,McCaBr99,pass_defended,2,,,,,
player,201111130tam,htx,McCaBr99,sacks,0.0,,,,,
player,201111130tam,htx,McCaBr99,tackles_combined,2,,,,,
player,201111130tam,htx,McCaBr99,tackles_solo,2,,,,,
player,201111130tam,htx,McCaBr99,tackles_assists,0,,,,,
player,201111130tam,htx,McCaBr99,tackles_loss,0,,,,,
player,201111130tam,htx,McCaBr99,qb_hits,0,,,,,
player,201111130tam,htx,McCaBr99,fumbles_rec,0,,,,,
player,201111130tam,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201111130tam,htx,McCaBr99,fumbles_forced,0,,,,,
player,201111130tam,htx,BarwCo99,def_int,0,,,,,
player,201111130tam,htx,BarwCo99,def_int_yds,0,,,,,
player,201111130tam,htx,BarwCo99,def_int_td,0,,,,,
player,201111130tam,htx,BarwCo99,def_int_long,0,,,,,
player,201111130tam,htx,BarwCo99,pass_defended,0,,,,,
player,201111130tam,htx,BarwCo99,sacks,1.5,,,,,
player,201111130tam,htx,BarwCo99,tackles_combined,3,,,,,
player,201111130tam,htx,BarwCo99,tackles_solo,1,,,,,
player,201111130tam,htx,BarwCo99,tackles_assists,2,,,,,
player,201111130tam,htx,BarwCo99,tackles_loss,1,,,,,
player,201111130tam,htx,BarwCo99,qb_hits,2,,,,,
player,201111130tam,htx,BarwCo99,fumbles_rec,0,,,,,
player,201111130tam,htx,BarwCo99,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,BarwCo99,fumbles_rec_td,0,,,,,
player,201111130tam,htx,BarwCo99,fumbles_forced,0,,,,,
player,201111130tam,htx,ReedBr00,def_int,0,,,,,
player,201111130tam,htx,ReedBr00,def_int_yds,0,,,,,
player,201111130tam,htx,ReedBr00,def_int_td,0,,,,,
player,201111130tam,htx,ReedBr00,def_int_long,0,,,,,
player,201111130tam,htx,ReedBr00,pass_defended,1,,,,,
player,201111130tam,htx,ReedBr00,sacks,1.0,,,,,
player,201111130tam,htx,ReedBr00,tackles_combined,2,,,,,
player,201111130tam,htx,ReedBr00,tackles_solo,1,,,,,
player,201111130tam,htx,ReedBr00,tackles_assists,1,,,,,
player,201111130tam,htx,ReedBr00,tackles_loss,1,,,,,
player,201111130tam,htx,ReedBr00,qb_hits,1,,,,,
player,201111130tam,htx,ReedBr00,fumbles_rec,0,,,,,
player,201111130tam,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201111130tam,htx,ReedBr00,fumbles_forced,0,,,,,
player,201111130tam,htx,WattJ.00,def_int,0,,,,,
player,201111130tam,htx,WattJ.00,def_int_yds,0,,,,,
player,201111130tam,htx,WattJ.00,def_int_td,0,,,,,
player,201111130tam,htx,WattJ.00,def_int_long,0,,,,,
player,201111130tam,htx,WattJ.00,pass_defended,0,,,,,
player,201111130tam,htx,WattJ.00,sacks,0.5,,,,,
player,201111130tam,htx,WattJ.00,tackles_combined,3,,,,,
player,201111130tam,htx,WattJ.00,tackles_solo,3,,,,,
player,201111130tam,htx,WattJ.00,tackles_assists,0,,,,,
player,201111130tam,htx,WattJ.00,tackles_loss,3,,,,,
player,201111130tam,htx,WattJ.00,qb_hits,1,,,,,
player,201111130tam,htx,WattJ.00,fumbles_rec,0,,,,,
player,201111130tam,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201111130tam,htx,WattJ.00,fumbles_forced,0,,,,,
player,201111130tam,htx,NolaTr99,def_int,0,,,,,
player,201111130tam,htx,NolaTr99,def_int_yds,0,,,,,
player,201111130tam,htx,NolaTr99,def_int_td,0,,,,,
player,201111130tam,htx,NolaTr99,def_int_long,0,,,,,
player,201111130tam,htx,NolaTr99,pass_defended,0,,,,,
player,201111130tam,htx,NolaTr99,sacks,0.0,,,,,
player,201111130tam,htx,NolaTr99,tackles_combined,6,,,,,
player,201111130tam,htx,NolaTr99,tackles_solo,4,,,,,
player,201111130tam,htx,NolaTr99,tackles_assists,2,,,,,
player,201111130tam,htx,NolaTr99,tackles_loss,0,,,,,
player,201111130tam,htx,NolaTr99,qb_hits,0,,,,,
player,201111130tam,htx,NolaTr99,fumbles_rec,0,,,,,
player,201111130tam,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201111130tam,htx,NolaTr99,fumbles_forced,0,,,,,
player,201111130tam,htx,NadiJe00,def_int,0,,,,,
player,201111130tam,htx,NadiJe00,def_int_yds,0,,,,,
player,201111130tam,htx,NadiJe00,def_int_td,0,,,,,
player,201111130tam,htx,NadiJe00,def_int_long,0,,,,,
player,201111130tam,htx,NadiJe00,pass_defended,0,,,,,
player,201111130tam,htx,NadiJe00,sacks,0.0,,,,,
player,201111130tam,htx,NadiJe00,tackles_combined,3,,,,,
player,201111130tam,htx,NadiJe00,tackles_solo,3,,,,,
player,201111130tam,htx,NadiJe00,tackles_assists,0,,,,,
player,201111130tam,htx,NadiJe00,tackles_loss,0,,,,,
player,201111130tam,htx,NadiJe00,qb_hits,0,,,,,
player,201111130tam,htx,NadiJe00,fumbles_rec,0,,,,,
player,201111130tam,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201111130tam,htx,NadiJe00,fumbles_forced,0,,,,,
player,201111130tam,htx,QuinGl99,def_int,0,,,,,
player,201111130tam,htx,QuinGl99,def_int_yds,0,,,,,
player,201111130tam,htx,QuinGl99,def_int_td,0,,,,,
player,201111130tam,htx,QuinGl99,def_int_long,0,,,,,
player,201111130tam,htx,QuinGl99,pass_defended,0,,,,,
player,201111130tam,htx,QuinGl99,sacks,0.0,,,,,
player,201111130tam,htx,QuinGl99,tackles_combined,3,,,,,
player,201111130tam,htx,QuinGl99,tackles_solo,1,,,,,
player,201111130tam,htx,QuinGl99,tackles_assists,2,,,,,
player,201111130tam,htx,QuinGl99,tackles_loss,0,,,,,
player,201111130tam,htx,QuinGl99,qb_hits,0,,,,,
player,201111130tam,htx,QuinGl99,fumbles_rec,0,,,,,
player,201111130tam,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201111130tam,htx,QuinGl99,fumbles_forced,0,,,,,
player,201111130tam,htx,RyanDe20,def_int,0,,,,,
player,201111130tam,htx,RyanDe20,def_int_yds,0,,,,,
player,201111130tam,htx,RyanDe20,def_int_td,0,,,,,
player,201111130tam,htx,RyanDe20,def_int_long,0,,,,,
player,201111130tam,htx,RyanDe20,pass_defended,0,,,,,
player,201111130tam,htx,RyanDe20,sacks,0.0,,,,,
player,201111130tam,htx,RyanDe20,tackles_combined,3,,,,,
player,201111130tam,htx,RyanDe20,tackles_solo,3,,,,,
player,201111130tam,htx,RyanDe20,tackles_assists,0,,,,,
player,201111130tam,htx,RyanDe20,tackles_loss,0,,,,,
player,201111130tam,htx,RyanDe20,qb_hits,0,,,,,
player,201111130tam,htx,RyanDe20,fumbles_rec,0,,,,,
player,201111130tam,htx,RyanDe20,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,RyanDe20,fumbles_rec_td,0,,,,,
player,201111130tam,htx,RyanDe20,fumbles_forced,0,,,,,
player,201111130tam,htx,AlleJa23,def_int,0,,,,,
player,201111130tam,htx,AlleJa23,def_int_yds,0,,,,,
player,201111130tam,htx,AlleJa23,def_int_td,0,,,,,
player,201111130tam,htx,AlleJa23,def_int_long,0,,,,,
player,201111130tam,htx,AlleJa23,pass_defended,2,,,,,
player,201111130tam,htx,AlleJa23,sacks,0.0,,,,,
player,201111130tam,htx,AlleJa23,tackles_combined,2,,,,,
player,201111130tam,htx,AlleJa23,tackles_solo,2,,,,,
player,201111130tam,htx,AlleJa23,tackles_assists,0,,,,,
player,201111130tam,htx,AlleJa23,tackles_loss,0,,,,,
player,201111130tam,htx,AlleJa23,qb_hits,0,,,,,
player,201111130tam,htx,AlleJa23,fumbles_rec,0,,,,,
player,201111130tam,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201111130tam,htx,AlleJa23,fumbles_forced,0,,,,,
player,201111130tam,htx,BulmTi20,def_int,0,,,,,
player,201111130tam,htx,BulmTi20,def_int_yds,0,,,,,
player,201111130tam,htx,BulmTi20,def_int_td,0,,,,,
player,201111130tam,htx,BulmTi20,def_int_long,0,,,,,
player,201111130tam,htx,BulmTi20,pass_defended,0,,,,,
player,201111130tam,htx,BulmTi20,sacks,0.0,,,,,
player,201111130tam,htx,BulmTi20,tackles_combined,2,,,,,
player,201111130tam,htx,BulmTi20,tackles_solo,2,,,,,
player,201111130tam,htx,BulmTi20,tackles_assists,0,,,,,
player,201111130tam,htx,BulmTi20,tackles_loss,0,,,,,
player,201111130tam,htx,BulmTi20,qb_hits,0,,,,,
player,201111130tam,htx,BulmTi20,fumbles_rec,0,,,,,
player,201111130tam,htx,BulmTi20,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,BulmTi20,fumbles_rec_td,0,,,,,
player,201111130tam,htx,BulmTi20,fumbles_forced,0,,,,,
player,201111130tam,htx,JamiTi99,def_int,0,,,,,
player,201111130tam,htx,JamiTi99,def_int_yds,0,,,,,
player,201111130tam,htx,JamiTi99,def_int_td,0,,,,,
player,201111130tam,htx,JamiTi99,def_int_long,0,,,,,
player,201111130tam,htx,JamiTi99,pass_defended,0,,,,,
player,201111130tam,htx,JamiTi99,sacks,0.0,,,,,
player,201111130tam,htx,JamiTi99,tackles_combined,2,,,,,
player,201111130tam,htx,JamiTi99,tackles_solo,2,,,,,
player,201111130tam,htx,JamiTi99,tackles_assists,0,,,,,
player,201111130tam,htx,JamiTi99,tackles_loss,0,,,,,
player,201111130tam,htx,JamiTi99,qb_hits,0,,,,,
player,201111130tam,htx,JamiTi99,fumbles_rec,0,,,,,
player,201111130tam,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201111130tam,htx,JamiTi99,fumbles_forced,0,,,,,
player,201111130tam,htx,JoseJo20,def_int,0,,,,,
player,201111130tam,htx,JoseJo20,def_int_yds,0,,,,,
player,201111130tam,htx,JoseJo20,def_int_td,0,,,,,
player,201111130tam,htx,JoseJo20,def_int_long,0,,,,,
player,201111130tam,htx,JoseJo20,pass_defended,1,,,,,
player,201111130tam,htx,JoseJo20,sacks,0.0,,,,,
player,201111130tam,htx,JoseJo20,tackles_combined,2,,,,,
player,201111130tam,htx,JoseJo20,tackles_solo,2,,,,,
player,201111130tam,htx,JoseJo20,tackles_assists,0,,,,,
player,201111130tam,htx,JoseJo20,tackles_loss,0,,,,,
player,201111130tam,htx,JoseJo20,qb_hits,0,,,,,
player,201111130tam,htx,JoseJo20,fumbles_rec,0,,,,,
player,201111130tam,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201111130tam,htx,JoseJo20,fumbles_forced,0,,,,,
player,201111130tam,htx,BramBr00,def_int,0,,,,,
player,201111130tam,htx,BramBr00,def_int_yds,0,,,,,
player,201111130tam,htx,BramBr00,def_int_td,0,,,,,
player,201111130tam,htx,BramBr00,def_int_long,0,,,,,
player,201111130tam,htx,BramBr00,pass_defended,0,,,,,
player,201111130tam,htx,BramBr00,sacks,0.0,,,,,
player,201111130tam,htx,BramBr00,tackles_combined,1,,,,,
player,201111130tam,htx,BramBr00,tackles_solo,1,,,,,
player,201111130tam,htx,BramBr00,tackles_assists,0,,,,,
player,201111130tam,htx,BramBr00,tackles_loss,0,,,,,
player,201111130tam,htx,BramBr00,qb_hits,0,,,,,
player,201111130tam,htx,BramBr00,fumbles_rec,1,,,,,
player,201111130tam,htx,BramBr00,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,BramBr00,fumbles_rec_td,0,,,,,
player,201111130tam,htx,BramBr00,fumbles_forced,0,,,,,
player,201111130tam,htx,CodySh20,def_int,0,,,,,
player,201111130tam,htx,CodySh20,def_int_yds,0,,,,,
player,201111130tam,htx,CodySh20,def_int_td,0,,,,,
player,201111130tam,htx,CodySh20,def_int_long,0,,,,,
player,201111130tam,htx,CodySh20,pass_defended,0,,,,,
player,201111130tam,htx,CodySh20,sacks,0.0,,,,,
player,201111130tam,htx,CodySh20,tackles_combined,1,,,,,
player,201111130tam,htx,CodySh20,tackles_solo,1,,,,,
player,201111130tam,htx,CodySh20,tackles_assists,0,,,,,
player,201111130tam,htx,CodySh20,tackles_loss,0,,,,,
player,201111130tam,htx,CodySh20,qb_hits,0,,,,,
player,201111130tam,htx,CodySh20,fumbles_rec,0,,,,,
player,201111130tam,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201111130tam,htx,CodySh20,fumbles_forced,0,,,,,
player,201111130tam,htx,HartBr01,def_int,0,,,,,
player,201111130tam,htx,HartBr01,def_int_yds,0,,,,,
player,201111130tam,htx,HartBr01,def_int_td,0,,,,,
player,201111130tam,htx,HartBr01,def_int_long,0,,,,,
player,201111130tam,htx,HartBr01,pass_defended,0,,,,,
player,201111130tam,htx,HartBr01,sacks,0.0,,,,,
player,201111130tam,htx,HartBr01,tackles_combined,1,,,,,
player,201111130tam,htx,HartBr01,tackles_solo,1,,,,,
player,201111130tam,htx,HartBr01,tackles_assists,0,,,,,
player,201111130tam,htx,HartBr01,tackles_loss,0,,,,,
player,201111130tam,htx,HartBr01,qb_hits,0,,,,,
player,201111130tam,htx,HartBr01,fumbles_rec,0,,,,,
player,201111130tam,htx,HartBr01,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,HartBr01,fumbles_rec_td,0,,,,,
player,201111130tam,htx,HartBr01,fumbles_forced,0,,,,,
player,201111130tam,htx,JackKa99,def_int,0,,,,,
player,201111130tam,htx,JackKa99,def_int_yds,0,,,,,
player,201111130tam,htx,JackKa99,def_int_td,0,,,,,
player,201111130tam,htx,JackKa99,def_int_long,0,,,,,
player,201111130tam,htx,JackKa99,pass_defended,0,,,,,
player,201111130tam,htx,JackKa99,sacks,0.0,,,,,
player,201111130tam,htx,JackKa99,tackles_combined,1,,,,,
player,201111130tam,htx,JackKa99,tackles_solo,0,,,,,
player,201111130tam,htx,JackKa99,tackles_assists,1,,,,,
player,201111130tam,htx,JackKa99,tackles_loss,0,,,,,
player,201111130tam,htx,JackKa99,qb_hits,0,,,,,
player,201111130tam,htx,JackKa99,fumbles_rec,0,,,,,
player,201111130tam,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201111130tam,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201111130tam,htx,JackKa99,fumbles_forced,0,,,,,
player,201111130tam,tam,PricBr99,def_int,0,,,,,
player,201111130tam,tam,PricBr99,def_int_yds,0,,,,,
player,201111130tam,tam,PricBr99,def_int_td,0,,,,,
player,201111130tam,tam,PricBr99,def_int_long,0,,,,,
player,201111130tam,tam,PricBr99,pass_defended,0,,,,,
player,201111130tam,tam,PricBr99,sacks,1.0,,,,,
player,201111130tam,tam,PricBr99,tackles_combined,5,,,,,
player,201111130tam,tam,PricBr99,tackles_solo,5,,,,,
player,201111130tam,tam,PricBr99,tackles_assists,0,,,,,
player,201111130tam,tam,PricBr99,tackles_loss,2,,,,,
player,201111130tam,tam,PricBr99,qb_hits,1,,,,,
player,201111130tam,tam,PricBr99,fumbles_rec,0,,,,,
player,201111130tam,tam,PricBr99,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,PricBr99,fumbles_rec_td,0,,,,,
player,201111130tam,tam,PricBr99,fumbles_forced,0,,,,,
player,201111130tam,tam,HaywAd98,def_int,0,,,,,
player,201111130tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201111130tam,tam,HaywAd98,def_int_td,0,,,,,
player,201111130tam,tam,HaywAd98,def_int_long,0,,,,,
player,201111130tam,tam,HaywAd98,pass_defended,0,,,,,
player,201111130tam,tam,HaywAd98,sacks,0.0,,,,,
player,201111130tam,tam,HaywAd98,tackles_combined,8,,,,,
player,201111130tam,tam,HaywAd98,tackles_solo,7,,,,,
player,201111130tam,tam,HaywAd98,tackles_assists,1,,,,,
player,201111130tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201111130tam,tam,HaywAd98,qb_hits,0,,,,,
player,201111130tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201111130tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201111130tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201111130tam,tam,BarbRo00,def_int,0,,,,,
player,201111130tam,tam,BarbRo00,def_int_yds,0,,,,,
player,201111130tam,tam,BarbRo00,def_int_td,0,,,,,
player,201111130tam,tam,BarbRo00,def_int_long,0,,,,,
player,201111130tam,tam,BarbRo00,pass_defended,0,,,,,
player,201111130tam,tam,BarbRo00,sacks,0.0,,,,,
player,201111130tam,tam,BarbRo00,tackles_combined,7,,,,,
player,201111130tam,tam,BarbRo00,tackles_solo,6,,,,,
player,201111130tam,tam,BarbRo00,tackles_assists,1,,,,,
player,201111130tam,tam,BarbRo00,tackles_loss,0,,,,,
player,201111130tam,tam,BarbRo00,qb_hits,0,,,,,
player,201111130tam,tam,BarbRo00,fumbles_rec,0,,,,,
player,201111130tam,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201111130tam,tam,BarbRo00,fumbles_forced,0,,,,,
player,201111130tam,tam,FostMa00,def_int,0,,,,,
player,201111130tam,tam,FostMa00,def_int_yds,0,,,,,
player,201111130tam,tam,FostMa00,def_int_td,0,,,,,
player,201111130tam,tam,FostMa00,def_int_long,0,,,,,
player,201111130tam,tam,FostMa00,pass_defended,0,,,,,
player,201111130tam,tam,FostMa00,sacks,0.0,,,,,
player,201111130tam,tam,FostMa00,tackles_combined,5,,,,,
player,201111130tam,tam,FostMa00,tackles_solo,3,,,,,
player,201111130tam,tam,FostMa00,tackles_assists,2,,,,,
player,201111130tam,tam,FostMa00,tackles_loss,0,,,,,
player,201111130tam,tam,FostMa00,qb_hits,0,,,,,
player,201111130tam,tam,FostMa00,fumbles_rec,0,,,,,
player,201111130tam,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201111130tam,tam,FostMa00,fumbles_forced,0,,,,,
player,201111130tam,tam,HaynAl20,def_int,0,,,,,
player,201111130tam,tam,HaynAl20,def_int_yds,0,,,,,
player,201111130tam,tam,HaynAl20,def_int_td,0,,,,,
player,201111130tam,tam,HaynAl20,def_int_long,0,,,,,
player,201111130tam,tam,HaynAl20,pass_defended,0,,,,,
player,201111130tam,tam,HaynAl20,sacks,0.0,,,,,
player,201111130tam,tam,HaynAl20,tackles_combined,5,,,,,
player,201111130tam,tam,HaynAl20,tackles_solo,4,,,,,
player,201111130tam,tam,HaynAl20,tackles_assists,1,,,,,
player,201111130tam,tam,HaynAl20,tackles_loss,0,,,,,
player,201111130tam,tam,HaynAl20,qb_hits,0,,,,,
player,201111130tam,tam,HaynAl20,fumbles_rec,0,,,,,
player,201111130tam,tam,HaynAl20,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,HaynAl20,fumbles_rec_td,0,,,,,
player,201111130tam,tam,HaynAl20,fumbles_forced,0,,,,,
player,201111130tam,tam,JoneSe20,def_int,0,,,,,
player,201111130tam,tam,JoneSe20,def_int_yds,0,,,,,
player,201111130tam,tam,JoneSe20,def_int_td,0,,,,,
player,201111130tam,tam,JoneSe20,def_int_long,0,,,,,
player,201111130tam,tam,JoneSe20,pass_defended,0,,,,,
player,201111130tam,tam,JoneSe20,sacks,0.0,,,,,
player,201111130tam,tam,JoneSe20,tackles_combined,5,,,,,
player,201111130tam,tam,JoneSe20,tackles_solo,4,,,,,
player,201111130tam,tam,JoneSe20,tackles_assists,1,,,,,
player,201111130tam,tam,JoneSe20,tackles_loss,0,,,,,
player,201111130tam,tam,JoneSe20,qb_hits,0,,,,,
player,201111130tam,tam,JoneSe20,fumbles_rec,0,,,,,
player,201111130tam,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201111130tam,tam,JoneSe20,fumbles_forced,0,,,,,
player,201111130tam,tam,BennMi99,def_int,0,,,,,
player,201111130tam,tam,BennMi99,def_int_yds,0,,,,,
player,201111130tam,tam,BennMi99,def_int_td,0,,,,,
player,201111130tam,tam,BennMi99,def_int_long,0,,,,,
player,201111130tam,tam,BennMi99,pass_defended,0,,,,,
player,201111130tam,tam,BennMi99,sacks,0.0,,,,,
player,201111130tam,tam,BennMi99,tackles_combined,4,,,,,
player,201111130tam,tam,BennMi99,tackles_solo,4,,,,,
player,201111130tam,tam,BennMi99,tackles_assists,0,,,,,
player,201111130tam,tam,BennMi99,tackles_loss,2,,,,,
player,201111130tam,tam,BennMi99,qb_hits,1,,,,,
player,201111130tam,tam,BennMi99,fumbles_rec,0,,,,,
player,201111130tam,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201111130tam,tam,BennMi99,fumbles_forced,0,,,,,
player,201111130tam,tam,ClayAd00,def_int,0,,,,,
player,201111130tam,tam,ClayAd00,def_int_yds,0,,,,,
player,201111130tam,tam,ClayAd00,def_int_td,0,,,,,
player,201111130tam,tam,ClayAd00,def_int_long,0,,,,,
player,201111130tam,tam,ClayAd00,pass_defended,0,,,,,
player,201111130tam,tam,ClayAd00,sacks,0.0,,,,,
player,201111130tam,tam,ClayAd00,tackles_combined,4,,,,,
player,201111130tam,tam,ClayAd00,tackles_solo,3,,,,,
player,201111130tam,tam,ClayAd00,tackles_assists,1,,,,,
player,201111130tam,tam,ClayAd00,tackles_loss,0,,,,,
player,201111130tam,tam,ClayAd00,qb_hits,0,,,,,
player,201111130tam,tam,ClayAd00,fumbles_rec,0,,,,,
player,201111130tam,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201111130tam,tam,ClayAd00,fumbles_forced,0,,,,,
player,201111130tam,tam,HayeGe98,def_int,0,,,,,
player,201111130tam,tam,HayeGe98,def_int_yds,0,,,,,
player,201111130tam,tam,HayeGe98,def_int_td,0,,,,,
player,201111130tam,tam,HayeGe98,def_int_long,0,,,,,
player,201111130tam,tam,HayeGe98,pass_defended,0,,,,,
player,201111130tam,tam,HayeGe98,sacks,0.0,,,,,
player,201111130tam,tam,HayeGe98,tackles_combined,4,,,,,
player,201111130tam,tam,HayeGe98,tackles_solo,2,,,,,
player,201111130tam,tam,HayeGe98,tackles_assists,2,,,,,
player,201111130tam,tam,HayeGe98,tackles_loss,0,,,,,
player,201111130tam,tam,HayeGe98,qb_hits,0,,,,,
player,201111130tam,tam,HayeGe98,fumbles_rec,0,,,,,
player,201111130tam,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201111130tam,tam,HayeGe98,fumbles_forced,0,,,,,
player,201111130tam,tam,AsanLa99,def_int,0,,,,,
player,201111130tam,tam,AsanLa99,def_int_yds,0,,,,,
player,201111130tam,tam,AsanLa99,def_int_td,0,,,,,
player,201111130tam,tam,AsanLa99,def_int_long,0,,,,,
player,201111130tam,tam,AsanLa99,pass_defended,0,,,,,
player,201111130tam,tam,AsanLa99,sacks,0.0,,,,,
player,201111130tam,tam,AsanLa99,tackles_combined,3,,,,,
player,201111130tam,tam,AsanLa99,tackles_solo,3,,,,,
player,201111130tam,tam,AsanLa99,tackles_assists,0,,,,,
player,201111130tam,tam,AsanLa99,tackles_loss,0,,,,,
player,201111130tam,tam,AsanLa99,qb_hits,0,,,,,
player,201111130tam,tam,AsanLa99,fumbles_rec,0,,,,,
player,201111130tam,tam,AsanLa99,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,AsanLa99,fumbles_rec_td,0,,,,,
player,201111130tam,tam,AsanLa99,fumbles_forced,0,,,,,
player,201111130tam,tam,BlacQu99,def_int,0,,,,,
player,201111130tam,tam,BlacQu99,def_int_yds,0,,,,,
player,201111130tam,tam,BlacQu99,def_int_td,0,,,,,
player,201111130tam,tam,BlacQu99,def_int_long,0,,,,,
player,201111130tam,tam,BlacQu99,pass_defended,0,,,,,
player,201111130tam,tam,BlacQu99,sacks,0.0,,,,,
player,201111130tam,tam,BlacQu99,tackles_combined,3,,,,,
