game,2011,17,20120101,201201010den,kan,"Kansas City Chiefs",7,den,"Denver Broncos",3
player,201201010den,kan,McClLe00,pass_cmp,0,,,,,
player,201201010den,kan,McClLe00,pass_att,0,,,,,
player,201201010den,kan,McClLe00,pass_yds,0,,,,,
player,201201010den,kan,McClLe00,pass_td,0,,,,,
player,201201010den,kan,McClLe00,pass_int,0,,,,,
player,201201010den,kan,McClLe00,pass_sacked,0,,,,,
player,201201010den,kan,McClLe00,pass_sacked_yds,0,,,,,
player,201201010den,kan,McClLe00,pass_long,0,,,,,
player,201201010den,kan,McClLe00,pass_rating,,,,,,
player,201201010den,kan,McClLe00,rush_att,2,,,,,
player,201201010den,kan,McClLe00,rush_yds,4,,,,,
player,201201010den,kan,McClLe00,rush_td,0,,,,,
player,201201010den,kan,McClLe00,rush_long,4,,,,,
player,201201010den,kan,McClLe00,targets,1,,,,,
player,201201010den,kan,McClLe00,rec,0,,,,,
player,201201010den,kan,McClLe00,rec_yds,0,,,,,
player,201201010den,kan,McClLe00,rec_td,0,,,,,
player,201201010den,kan,McClLe00,rec_long,0,,,,,
player,201201010den,kan,McClLe00,fumbles,0,,,,,
player,201201010den,kan,McClLe00,fumbles_lost,,,,,,
player,201201010den,kan,BoweDw00,pass_cmp,0,,,,,
player,201201010den,kan,BoweDw00,pass_att,0,,,,,
player,201201010den,kan,BoweDw00,pass_yds,0,,,,,
player,201201010den,kan,BoweDw00,pass_td,0,,,,,
player,201201010den,kan,BoweDw00,pass_int,0,,,,,
player,201201010den,kan,BoweDw00,pass_sacked,0,,,,,
player,201201010den,kan,BoweDw00,pass_sacked_yds,0,,,,,
player,201201010den,kan,BoweDw00,pass_long,0,,,,,
player,201201010den,kan,BoweDw00,pass_rating,,,,,,
player,201201010den,kan,BoweDw00,rush_att,0,,,,,
player,201201010den,kan,BoweDw00,rush_yds,0,,,,,
player,201201010den,kan,BoweDw00,rush_td,0,,,,,
player,201201010den,kan,BoweDw00,rush_long,0,,,,,
player,201201010den,kan,BoweDw00,targets,7,,,,,
player,201201010den,kan,BoweDw00,rec,6,,,,,
player,201201010den,kan,BoweDw00,rec_yds,93,,,,,
player,201201010den,kan,BoweDw00,rec_td,0,,,,,
player,201201010den,kan,BoweDw00,rec_long,22,,,,,
player,201201010den,kan,BoweDw00,fumbles,0,,,,,
player,201201010den,kan,BoweDw00,fumbles_lost,,,,,,
player,201201010den,kan,BaldJo00,pass_cmp,0,,,,,
player,201201010den,kan,BaldJo00,pass_att,0,,,,,
player,201201010den,kan,BaldJo00,pass_yds,0,,,,,
player,201201010den,kan,BaldJo00,pass_td,0,,,,,
player,201201010den,kan,BaldJo00,pass_int,0,,,,,
player,201201010den,kan,BaldJo00,pass_sacked,0,,,,,
player,201201010den,kan,BaldJo00,pass_sacked_yds,0,,,,,
player,201201010den,kan,BaldJo00,pass_long,0,,,,,
player,201201010den,kan,BaldJo00,pass_rating,,,,,,
player,201201010den,kan,BaldJo00,rush_att,0,,,,,
player,201201010den,kan,BaldJo00,rush_yds,0,,,,,
player,201201010den,kan,BaldJo00,rush_td,0,,,,,
player,201201010den,kan,BaldJo00,rush_long,0,,,,,
player,201201010den,kan,BaldJo00,targets,6,,,,,
player,201201010den,kan,BaldJo00,rec,3,,,,,
player,201201010den,kan,BaldJo00,rec_yds,27,,,,,
player,201201010den,kan,BaldJo00,rec_td,0,,,,,
player,201201010den,kan,BaldJo00,rec_long,15,,,,,
player,201201010den,kan,BaldJo00,fumbles,0,,,,,
player,201201010den,kan,BaldJo00,fumbles_lost,,,,,,
player,201201010den,kan,CoppTe00,pass_cmp,0,,,,,
player,201201010den,kan,CoppTe00,pass_att,0,,,,,
player,201201010den,kan,CoppTe00,pass_yds,0,,,,,
player,201201010den,kan,CoppTe00,pass_td,0,,,,,
player,201201010den,kan,CoppTe00,pass_int,0,,,,,
player,201201010den,kan,CoppTe00,pass_sacked,0,,,,,
player,201201010den,kan,CoppTe00,pass_sacked_yds,0,,,,,
player,201201010den,kan,CoppTe00,pass_long,0,,,,,
player,201201010den,kan,CoppTe00,pass_rating,,,,,,
player,201201010den,kan,CoppTe00,rush_att,0,,,,,
player,201201010den,kan,CoppTe00,rush_yds,0,,,,,
player,201201010den,kan,CoppTe00,rush_td,0,,,,,
player,201201010den,kan,CoppTe00,rush_long,0,,,,,
player,201201010den,kan,CoppTe00,targets,2,,,,,
player,201201010den,kan,CoppTe00,rec,1,,,,,
player,201201010den,kan,CoppTe00,rec_yds,14,,,,,
player,201201010den,kan,CoppTe00,rec_td,0,,,,,
player,201201010den,kan,CoppTe00,rec_long,14,,,,,
player,201201010den,kan,CoppTe00,fumbles,0,,,,,
player,201201010den,kan,CoppTe00,fumbles_lost,,,,,,
player,201201010den,kan,PopeLe00,pass_cmp,0,,,,,
player,201201010den,kan,PopeLe00,pass_att,0,,,,,
player,201201010den,kan,PopeLe00,pass_yds,0,,,,,
player,201201010den,kan,PopeLe00,pass_td,0,,,,,
player,201201010den,kan,PopeLe00,pass_int,0,,,,,
player,201201010den,kan,PopeLe00,pass_sacked,0,,,,,
player,201201010den,kan,PopeLe00,pass_sacked_yds,0,,,,,
player,201201010den,kan,PopeLe00,pass_long,0,,,,,
player,201201010den,kan,PopeLe00,pass_rating,,,,,,
player,201201010den,kan,PopeLe00,rush_att,0,,,,,
player,201201010den,kan,PopeLe00,rush_yds,0,,,,,
player,201201010den,kan,PopeLe00,rush_td,0,,,,,
player,201201010den,kan,PopeLe00,rush_long,0,,,,,
player,201201010den,kan,PopeLe00,targets,1,,,,,
player,201201010den,kan,PopeLe00,rec,1,,,,,
player,201201010den,kan,PopeLe00,rec_yds,12,,,,,
player,201201010den,kan,PopeLe00,rec_td,0,,,,,
player,201201010den,kan,PopeLe00,rec_long,12,,,,,
player,201201010den,kan,PopeLe00,fumbles,0,,,,,
player,201201010den,kan,PopeLe00,fumbles_lost,,,,,,
player,201201010den,kan,BreaSt00,pass_cmp,0,,,,,
player,201201010den,kan,BreaSt00,pass_att,0,,,,,
player,201201010den,kan,BreaSt00,pass_yds,0,,,,,
player,201201010den,kan,BreaSt00,pass_td,0,,,,,
player,201201010den,kan,BreaSt00,pass_int,0,,,,,
player,201201010den,kan,BreaSt00,pass_sacked,0,,,,,
player,201201010den,kan,BreaSt00,pass_sacked_yds,0,,,,,
player,201201010den,kan,BreaSt00,pass_long,0,,,,,
player,201201010den,kan,BreaSt00,pass_rating,,,,,,
player,201201010den,kan,BreaSt00,rush_att,0,,,,,
player,201201010den,kan,BreaSt00,rush_yds,0,,,,,
player,201201010den,kan,BreaSt00,rush_td,0,,,,,
player,201201010den,kan,BreaSt00,rush_long,0,,,,,
player,201201010den,kan,BreaSt00,targets,5,,,,,
player,201201010den,kan,BreaSt00,rec,1,,,,,
player,201201010den,kan,BreaSt00,rec_yds,9,,,,,
player,201201010den,kan,BreaSt00,rec_td,0,,,,,
player,201201010den,kan,BreaSt00,rec_long,9,,,,,
player,201201010den,kan,BreaSt00,fumbles,0,,,,,
player,201201010den,kan,BreaSt00,fumbles_lost,,,,,,
player,201201010den,den,TeboTi00,pass_cmp,6,,,,,
player,201201010den,den,TeboTi00,pass_att,22,,,,,
player,201201010den,den,TeboTi00,pass_yds,60,,,,,
player,201201010den,den,TeboTi00,pass_td,0,,,,,
player,201201010den,den,TeboTi00,pass_int,1,,,,,
player,201201010den,den,TeboTi00,pass_sacked,2,,,,,
player,201201010den,den,TeboTi00,pass_sacked_yds,10,,,,,
player,201201010den,den,TeboTi00,pass_long,17,,,,,
player,201201010den,den,TeboTi00,pass_rating,20.6,,,,,
player,201201010den,den,TeboTi00,rush_att,6,,,,,
player,201201010den,den,TeboTi00,rush_yds,16,,,,,
player,201201010den,den,TeboTi00,rush_td,0,,,,,
player,201201010den,den,TeboTi00,rush_long,7,,,,,
player,201201010den,den,TeboTi00,targets,0,,,,,
player,201201010den,den,TeboTi00,rec,0,,,,,
player,201201010den,den,TeboTi00,rec_yds,0,,,,,
player,201201010den,den,TeboTi00,rec_td,0,,,,,
player,201201010den,den,TeboTi00,rec_long,0,,,,,
player,201201010den,den,TeboTi00,fumbles,1,,,,,
player,201201010den,den,TeboTi00,fumbles_lost,1,,,,,
player,201201010den,den,McGaWi00,pass_cmp,0,,,,,
player,201201010den,den,McGaWi00,pass_att,0,,,,,
player,201201010den,den,McGaWi00,pass_yds,0,,,,,
player,201201010den,den,McGaWi00,pass_td,0,,,,,
player,201201010den,den,McGaWi00,pass_int,0,,,,,
player,201201010den,den,McGaWi00,pass_sacked,0,,,,,
player,201201010den,den,McGaWi00,pass_sacked_yds,0,,,,,
player,201201010den,den,McGaWi00,pass_long,0,,,,,
player,201201010den,den,McGaWi00,pass_rating,,,,,,
player,201201010den,den,McGaWi00,rush_att,28,,,,,
player,201201010den,den,McGaWi00,rush_yds,145,,,,,
player,201201010den,den,McGaWi00,rush_td,0,,,,,
player,201201010den,den,McGaWi00,rush_long,15,,,,,
player,201201010den,den,McGaWi00,targets,1,,,,,
player,201201010den,den,McGaWi00,rec,0,,,,,
player,201201010den,den,McGaWi00,rec_yds,0,,,,,
player,201201010den,den,McGaWi00,rec_td,0,,,,,
player,201201010den,den,McGaWi00,rec_long,0,,,,,
player,201201010den,den,McGaWi00,fumbles,0,,,,,
player,201201010den,den,McGaWi00,fumbles_lost,,,,,,
player,201201010den,den,BallLa00,pass_cmp,0,,,,,
player,201201010den,den,BallLa00,pass_att,0,,,,,
player,201201010den,den,BallLa00,pass_yds,0,,,,,
player,201201010den,den,BallLa00,pass_td,0,,,,,
player,201201010den,den,BallLa00,pass_int,0,,,,,
player,201201010den,den,BallLa00,pass_sacked,0,,,,,
player,201201010den,den,BallLa00,pass_sacked_yds,0,,,,,
player,201201010den,den,BallLa00,pass_long,0,,,,,
player,201201010den,den,BallLa00,pass_rating,,,,,,
player,201201010den,den,BallLa00,rush_att,9,,,,,
player,201201010den,den,BallLa00,rush_yds,24,,,,,
player,201201010den,den,BallLa00,rush_td,0,,,,,
player,201201010den,den,BallLa00,rush_long,7,,,,,
player,201201010den,den,BallLa00,targets,1,,,,,
player,201201010den,den,BallLa00,rec,0,,,,,
player,201201010den,den,BallLa00,rec_yds,0,,,,,
player,201201010den,den,BallLa00,rec_td,0,,,,,
player,201201010den,den,BallLa00,rec_long,0,,,,,
player,201201010den,den,BallLa00,fumbles,0,,,,,
player,201201010den,den,BallLa00,fumbles_lost,,,,,,
player,201201010den,den,RoyaEd00,pass_cmp,0,,,,,
player,201201010den,den,RoyaEd00,pass_att,0,,,,,
player,201201010den,den,RoyaEd00,pass_yds,0,,,,,
player,201201010den,den,RoyaEd00,pass_td,0,,,,,
player,201201010den,den,RoyaEd00,pass_int,0,,,,,
player,201201010den,den,RoyaEd00,pass_sacked,0,,,,,
player,201201010den,den,RoyaEd00,pass_sacked_yds,0,,,,,
player,201201010den,den,RoyaEd00,pass_long,0,,,,,
player,201201010den,den,RoyaEd00,pass_rating,,,,,,
player,201201010den,den,RoyaEd00,rush_att,2,,,,,
player,201201010den,den,RoyaEd00,rush_yds,18,,,,,
player,201201010den,den,RoyaEd00,rush_td,0,,,,,
player,201201010den,den,RoyaEd00,rush_long,10,,,,,
player,201201010den,den,RoyaEd00,targets,4,,,,,
player,201201010den,den,RoyaEd00,rec,0,,,,,
player,201201010den,den,RoyaEd00,rec_yds,0,,,,,
player,201201010den,den,RoyaEd00,rec_td,0,,,,,
player,201201010den,den,RoyaEd00,rec_long,0,,,,,
player,201201010den,den,RoyaEd00,fumbles,0,,,,,
player,201201010den,den,RoyaEd00,fumbles_lost,,,,,,
player,201201010den,den,JohnJe01,pass_cmp,0,,,,,
player,201201010den,den,JohnJe01,pass_att,0,,,,,
player,201201010den,den,JohnJe01,pass_yds,0,,,,,
player,201201010den,den,JohnJe01,pass_td,0,,,,,
player,201201010den,den,JohnJe01,pass_int,0,,,,,
player,201201010den,den,JohnJe01,pass_sacked,0,,,,,
player,201201010den,den,JohnJe01,pass_sacked_yds,0,,,,,
player,201201010den,den,JohnJe01,pass_long,0,,,,,
player,201201010den,den,JohnJe01,pass_rating,,,,,,
player,201201010den,den,JohnJe01,rush_att,2,,,,,
player,201201010den,den,JohnJe01,rush_yds,13,,,,,
player,201201010den,den,JohnJe01,rush_td,0,,,,,
player,201201010den,den,JohnJe01,rush_long,12,,,,,
player,201201010den,den,JohnJe01,targets,0,,,,,
player,201201010den,den,JohnJe01,rec,0,,,,,
player,201201010den,den,JohnJe01,rec_yds,0,,,,,
player,201201010den,den,JohnJe01,rec_td,0,,,,,
player,201201010den,den,JohnJe01,rec_long,0,,,,,
player,201201010den,den,JohnJe01,fumbles,0,,,,,
player,201201010den,den,JohnJe01,fumbles_lost,,,,,,
player,201201010den,den,ThomDe03,pass_cmp,0,,,,,
player,201201010den,den,ThomDe03,pass_att,0,,,,,
player,201201010den,den,ThomDe03,pass_yds,0,,,,,
player,201201010den,den,ThomDe03,pass_td,0,,,,,
player,201201010den,den,ThomDe03,pass_int,0,,,,,
player,201201010den,den,ThomDe03,pass_sacked,0,,,,,
player,201201010den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201201010den,den,ThomDe03,pass_long,0,,,,,
player,201201010den,den,ThomDe03,pass_rating,,,,,,
player,201201010den,den,ThomDe03,rush_att,0,,,,,
player,201201010den,den,ThomDe03,rush_yds,0,,,,,
player,201201010den,den,ThomDe03,rush_td,0,,,,,
player,201201010den,den,ThomDe03,rush_long,0,,,,,
player,201201010den,den,ThomDe03,targets,7,,,,,
player,201201010den,den,ThomDe03,rec,3,,,,,
player,201201010den,den,ThomDe03,rec_yds,34,,,,,
player,201201010den,den,ThomDe03,rec_td,0,,,,,
player,201201010den,den,ThomDe03,rec_long,17,,,,,
player,201201010den,den,ThomDe03,fumbles,0,,,,,
player,201201010den,den,ThomDe03,fumbles_lost,,,,,,
player,201201010den,den,FellDa00,pass_cmp,0,,,,,
player,201201010den,den,FellDa00,pass_att,0,,,,,
player,201201010den,den,FellDa00,pass_yds,0,,,,,
player,201201010den,den,FellDa00,pass_td,0,,,,,
player,201201010den,den,FellDa00,pass_int,0,,,,,
player,201201010den,den,FellDa00,pass_sacked,0,,,,,
player,201201010den,den,FellDa00,pass_sacked_yds,0,,,,,
player,201201010den,den,FellDa00,pass_long,0,,,,,
player,201201010den,den,FellDa00,pass_rating,,,,,,
player,201201010den,den,FellDa00,rush_att,0,,,,,
player,201201010den,den,FellDa00,rush_yds,0,,,,,
player,201201010den,den,FellDa00,rush_td,0,,,,,
player,201201010den,den,FellDa00,rush_long,0,,,,,
player,201201010den,den,FellDa00,targets,1,,,,,
player,201201010den,den,FellDa00,rec,1,,,,,
player,201201010den,den,FellDa00,rec_yds,14,,,,,
player,201201010den,den,FellDa00,rec_td,0,,,,,
player,201201010den,den,FellDa00,rec_long,14,,,,,
player,201201010den,den,FellDa00,fumbles,0,,,,,
player,201201010den,den,FellDa00,fumbles_lost,,,,,,
player,201201010den,den,LarsSp99,pass_cmp,0,,,,,
player,201201010den,den,LarsSp99,pass_att,0,,,,,
player,201201010den,den,LarsSp99,pass_yds,0,,,,,
player,201201010den,den,LarsSp99,pass_td,0,,,,,
player,201201010den,den,LarsSp99,pass_int,0,,,,,
player,201201010den,den,LarsSp99,pass_sacked,0,,,,,
player,201201010den,den,LarsSp99,pass_sacked_yds,0,,,,,
player,201201010den,den,LarsSp99,pass_long,0,,,,,
player,201201010den,den,LarsSp99,pass_rating,,,,,,
player,201201010den,den,LarsSp99,rush_att,0,,,,,
player,201201010den,den,LarsSp99,rush_yds,0,,,,,
player,201201010den,den,LarsSp99,rush_td,0,,,,,
player,201201010den,den,LarsSp99,rush_long,0,,,,,
player,201201010den,den,LarsSp99,targets,1,,,,,
player,201201010den,den,LarsSp99,rec,1,,,,,
player,201201010den,den,LarsSp99,rec_yds,7,,,,,
player,201201010den,den,LarsSp99,rec_td,0,,,,,
player,201201010den,den,LarsSp99,rec_long,7,,,,,
player,201201010den,den,LarsSp99,fumbles,0,,,,,
player,201201010den,den,LarsSp99,fumbles_lost,,,,,,
player,201201010den,den,DeckEr00,pass_cmp,0,,,,,
player,201201010den,den,DeckEr00,pass_att,0,,,,,
player,201201010den,den,DeckEr00,pass_yds,0,,,,,
player,201201010den,den,DeckEr00,pass_td,0,,,,,
player,201201010den,den,DeckEr00,pass_int,0,,,,,
player,201201010den,den,DeckEr00,pass_sacked,0,,,,,
player,201201010den,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201201010den,den,DeckEr00,pass_long,0,,,,,
player,201201010den,den,DeckEr00,pass_rating,,,,,,
player,201201010den,den,DeckEr00,rush_att,0,,,,,
player,201201010den,den,DeckEr00,rush_yds,0,,,,,
player,201201010den,den,DeckEr00,rush_td,0,,,,,
player,201201010den,den,DeckEr00,rush_long,0,,,,,
player,201201010den,den,DeckEr00,targets,2,,,,,
player,201201010den,den,DeckEr00,rec,1,,,,,
player,201201010den,den,DeckEr00,rec_yds,5,,,,,
player,201201010den,den,DeckEr00,rec_td,0,,,,,
player,201201010den,den,DeckEr00,rec_long,5,,,,,
player,201201010den,den,DeckEr00,fumbles,0,,,,,
player,201201010den,den,DeckEr00,fumbles_lost,,,,,,
player,201201010den,den,RosaDa00,pass_cmp,0,,,,,
player,201201010den,den,RosaDa00,pass_att,0,,,,,
player,201201010den,den,RosaDa00,pass_yds,0,,,,,
player,201201010den,den,RosaDa00,pass_td,0,,,,,
player,201201010den,den,RosaDa00,pass_int,0,,,,,
player,201201010den,den,RosaDa00,pass_sacked,0,,,,,
player,201201010den,den,RosaDa00,pass_sacked_yds,0,,,,,
player,201201010den,den,RosaDa00,pass_long,0,,,,,
player,201201010den,den,RosaDa00,pass_rating,,,,,,
player,201201010den,den,RosaDa00,rush_att,0,,,,,
player,201201010den,den,RosaDa00,rush_yds,0,,,,,
player,201201010den,den,RosaDa00,rush_td,0,,,,,
player,201201010den,den,RosaDa00,rush_long,0,,,,,
player,201201010den,den,RosaDa00,targets,1,,,,,
player,201201010den,den,RosaDa00,rec,0,,,,,
player,201201010den,den,RosaDa00,rec_yds,0,,,,,
player,201201010den,den,RosaDa00,rec_td,0,,,,,
player,201201010den,den,RosaDa00,rec_long,0,,,,,
player,201201010den,den,RosaDa00,fumbles,0,,,,,
player,201201010den,den,RosaDa00,fumbles_lost,,,,,,
player,201201010den,den,GreeVi00,pass_cmp,0,,,,,
player,201201010den,den,GreeVi00,pass_att,0,,,,,
player,201201010den,den,GreeVi00,pass_yds,0,,,,,
player,201201010den,den,GreeVi00,pass_td,0,,,,,
player,201201010den,den,GreeVi00,pass_int,0,,,,,
player,201201010den,den,GreeVi00,pass_sacked,0,,,,,
player,201201010den,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201201010den,den,GreeVi00,pass_long,0,,,,,
player,201201010den,den,GreeVi00,pass_rating,,,,,,
player,201201010den,den,GreeVi00,rush_att,0,,,,,
player,201201010den,den,GreeVi00,rush_yds,0,,,,,
player,201201010den,den,GreeVi00,rush_td,0,,,,,
player,201201010den,den,GreeVi00,rush_long,0,,,,,
player,201201010den,den,GreeVi00,targets,2,,,,,
player,201201010den,den,GreeVi00,rec,0,,,,,
player,201201010den,den,GreeVi00,rec_yds,0,,,,,
player,201201010den,den,GreeVi00,rec_td,0,,,,,
player,201201010den,den,GreeVi00,rec_long,0,,,,,
player,201201010den,den,GreeVi00,fumbles,0,,,,,
player,201201010den,den,GreeVi00,fumbles_lost,,,,,,
player,201201010den,den,WillMa00,pass_cmp,0,,,,,
player,201201010den,den,WillMa00,pass_att,0,,,,,
player,201201010den,den,WillMa00,pass_yds,0,,,,,
player,201201010den,den,WillMa00,pass_td,0,,,,,
player,201201010den,den,WillMa00,pass_int,0,,,,,
player,201201010den,den,WillMa00,pass_sacked,0,,,,,
player,201201010den,den,WillMa00,pass_sacked_yds,0,,,,,
player,201201010den,den,WillMa00,pass_long,0,,,,,
player,201201010den,den,WillMa00,pass_rating,,,,,,
player,201201010den,den,WillMa00,rush_att,0,,,,,
player,201201010den,den,WillMa00,rush_yds,0,,,,,
player,201201010den,den,WillMa00,rush_td,0,,,,,
player,201201010den,den,WillMa00,rush_long,0,,,,,
player,201201010den,den,WillMa00,targets,1,,,,,
player,201201010den,den,WillMa00,rec,0,,,,,
player,201201010den,den,WillMa00,rec_yds,0,,,,,
player,201201010den,den,WillMa00,rec_td,0,,,,,
player,201201010den,den,WillMa00,rec_long,0,,,,,
player,201201010den,den,WillMa00,fumbles,0,,,,,
player,201201010den,den,WillMa00,fumbles_lost,,,,,,
player,201201010den,kan,CarrBr99,def_int,1,,,,,
player,201201010den,kan,CarrBr99,def_int_yds,1,,,,,
player,201201010den,kan,CarrBr99,def_int_td,0,,,,,
player,201201010den,kan,CarrBr99,def_int_long,1,,,,,
player,201201010den,kan,CarrBr99,pass_defended,2,,,,,
player,201201010den,kan,CarrBr99,sacks,0.0,,,,,
player,201201010den,kan,CarrBr99,tackles_combined,2,,,,,
player,201201010den,kan,CarrBr99,tackles_solo,2,,,,,
player,201201010den,kan,CarrBr99,tackles_assists,0,,,,,
player,201201010den,kan,CarrBr99,tackles_loss,0,,,,,
player,201201010den,kan,CarrBr99,qb_hits,0,,,,,
player,201201010den,kan,CarrBr99,fumbles_rec,0,,,,,
player,201201010den,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201201010den,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201201010den,kan,CarrBr99,fumbles_forced,0,,,,,
player,201201010den,kan,HousJu00,def_int,0,,,,,
player,201201010den,kan,HousJu00,def_int_yds,0,,,,,
player,201201010den,kan,HousJu00,def_int_td,0,,,,,
player,201201010den,kan,HousJu00,def_int_long,0,,,,,
player,201201010den,kan,HousJu00,pass_defended,0,,,,,
player,201201010den,kan,HousJu00,sacks,1.5,,,,,
player,201201010den,kan,HousJu00,tackles_combined,7,,,,,
player,201201010den,kan,HousJu00,tackles_solo,6,,,,,
player,201201010den,kan,HousJu00,tackles_assists,1,,,,,
player,201201010den,kan,HousJu00,tackles_loss,2,,,,,
player,201201010den,kan,HousJu00,qb_hits,3,,,,,
player,201201010den,kan,HousJu00,fumbles_rec,1,,,,,
player,201201010den,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201201010den,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201201010den,kan,HousJu00,fumbles_forced,0,,,,,
player,201201010den,kan,GilbWa00,def_int,0,,,,,
player,201201010den,kan,GilbWa00,def_int_yds,0,,,,,
player,201201010den,kan,GilbWa00,def_int_td,0,,,,,
player,201201010den,kan,GilbWa00,def_int_long,0,,,,,
player,201201010den,kan,GilbWa00,pass_defended,1,,,,,
player,201201010den,kan,GilbWa00,sacks,0.5,,,,,
