game,2011,14,20111211,201112110rav,clt,"Indianapolis Colts",10,rav,"Baltimore Ravens",24
player,201112110rav,clt,WaynRe00,pass_td,0,,,,,
player,201112110rav,clt,WaynRe00,pass_int,0,,,,,
player,201112110rav,clt,WaynRe00,pass_sacked,0,,,,,
player,201112110rav,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201112110rav,clt,WaynRe00,pass_long,0,,,,,
player,201112110rav,clt,WaynRe00,pass_rating,,,,,,
player,201112110rav,clt,WaynRe00,rush_att,0,,,,,
player,201112110rav,clt,WaynRe00,rush_yds,0,,,,,
player,201112110rav,clt,WaynRe00,rush_td,0,,,,,
player,201112110rav,clt,WaynRe00,rush_long,0,,,,,
player,201112110rav,clt,WaynRe00,targets,8,,,,,
player,201112110rav,clt,WaynRe00,rec,4,,,,,
player,201112110rav,clt,WaynRe00,rec_yds,41,,,,,
player,201112110rav,clt,WaynRe00,rec_td,0,,,,,
player,201112110rav,clt,WaynRe00,rec_long,12,,,,,
player,201112110rav,clt,WaynRe00,fumbles,0,,,,,
player,201112110rav,clt,WaynRe00,fumbles_lost,,,,,,
player,201112110rav,clt,CollAu00,pass_cmp,0,,,,,
player,201112110rav,clt,CollAu00,pass_att,0,,,,,
player,201112110rav,clt,CollAu00,pass_yds,0,,,,,
player,201112110rav,clt,CollAu00,pass_td,0,,,,,
player,201112110rav,clt,CollAu00,pass_int,0,,,,,
player,201112110rav,clt,CollAu00,pass_sacked,0,,,,,
player,201112110rav,clt,CollAu00,pass_sacked_yds,0,,,,,
player,201112110rav,clt,CollAu00,pass_long,0,,,,,
player,201112110rav,clt,CollAu00,pass_rating,,,,,,
player,201112110rav,clt,CollAu00,rush_att,0,,,,,
player,201112110rav,clt,CollAu00,rush_yds,0,,,,,
player,201112110rav,clt,CollAu00,rush_td,0,,,,,
player,201112110rav,clt,CollAu00,rush_long,0,,,,,
player,201112110rav,clt,CollAu00,targets,5,,,,,
player,201112110rav,clt,CollAu00,rec,4,,,,,
player,201112110rav,clt,CollAu00,rec_yds,25,,,,,
player,201112110rav,clt,CollAu00,rec_td,0,,,,,
player,201112110rav,clt,CollAu00,rec_long,9,,,,,
player,201112110rav,clt,CollAu00,fumbles,0,,,,,
player,201112110rav,clt,CollAu00,fumbles_lost,,,,,,
player,201112110rav,clt,TammJa00,pass_cmp,0,,,,,
player,201112110rav,clt,TammJa00,pass_att,0,,,,,
player,201112110rav,clt,TammJa00,pass_yds,0,,,,,
player,201112110rav,clt,TammJa00,pass_td,0,,,,,
player,201112110rav,clt,TammJa00,pass_int,0,,,,,
player,201112110rav,clt,TammJa00,pass_sacked,0,,,,,
player,201112110rav,clt,TammJa00,pass_sacked_yds,0,,,,,
player,201112110rav,clt,TammJa00,pass_long,0,,,,,
player,201112110rav,clt,TammJa00,pass_rating,,,,,,
player,201112110rav,clt,TammJa00,rush_att,0,,,,,
player,201112110rav,clt,TammJa00,rush_yds,0,,,,,
player,201112110rav,clt,TammJa00,rush_td,0,,,,,
player,201112110rav,clt,TammJa00,rush_long,0,,,,,
player,201112110rav,clt,TammJa00,targets,1,,,,,
player,201112110rav,clt,TammJa00,rec,1,,,,,
player,201112110rav,clt,TammJa00,rec_yds,13,,,,,
player,201112110rav,clt,TammJa00,rec_td,1,,,,,
player,201112110rav,clt,TammJa00,rec_long,13,,,,,
player,201112110rav,clt,TammJa00,fumbles,0,,,,,
player,201112110rav,clt,TammJa00,fumbles_lost,,,,,,
player,201112110rav,clt,ClarDa00,pass_cmp,0,,,,,
player,201112110rav,clt,ClarDa00,pass_att,0,,,,,
player,201112110rav,clt,ClarDa00,pass_yds,0,,,,,
player,201112110rav,clt,ClarDa00,pass_td,0,,,,,
player,201112110rav,clt,ClarDa00,pass_int,0,,,,,
player,201112110rav,clt,ClarDa00,pass_sacked,0,,,,,
player,201112110rav,clt,ClarDa00,pass_sacked_yds,0,,,,,
player,201112110rav,clt,ClarDa00,pass_long,0,,,,,
player,201112110rav,clt,ClarDa00,pass_rating,,,,,,
player,201112110rav,clt,ClarDa00,rush_att,0,,,,,
player,201112110rav,clt,ClarDa00,rush_yds,0,,,,,
player,201112110rav,clt,ClarDa00,rush_td,0,,,,,
player,201112110rav,clt,ClarDa00,rush_long,0,,,,,
player,201112110rav,clt,ClarDa00,targets,6,,,,,
player,201112110rav,clt,ClarDa00,rec,1,,,,,
player,201112110rav,clt,ClarDa00,rec_yds,12,,,,,
player,201112110rav,clt,ClarDa00,rec_td,0,,,,,
player,201112110rav,clt,ClarDa00,rec_long,12,,,,,
player,201112110rav,clt,ClarDa00,fumbles,0,,,,,
player,201112110rav,clt,ClarDa00,fumbles_lost,,,,,,
player,201112110rav,clt,HillAn00,pass_cmp,0,,,,,
player,201112110rav,clt,HillAn00,pass_att,0,,,,,
player,201112110rav,clt,HillAn00,pass_yds,0,,,,,
player,201112110rav,clt,HillAn00,pass_td,0,,,,,
player,201112110rav,clt,HillAn00,pass_int,0,,,,,
player,201112110rav,clt,HillAn00,pass_sacked,0,,,,,
player,201112110rav,clt,HillAn00,pass_sacked_yds,0,,,,,
player,201112110rav,clt,HillAn00,pass_long,0,,,,,
player,201112110rav,clt,HillAn00,pass_rating,,,,,,
player,201112110rav,clt,HillAn00,rush_att,0,,,,,
player,201112110rav,clt,HillAn00,rush_yds,0,,,,,
player,201112110rav,clt,HillAn00,rush_td,0,,,,,
player,201112110rav,clt,HillAn00,rush_long,0,,,,,
player,201112110rav,clt,HillAn00,targets,1,,,,,
player,201112110rav,clt,HillAn00,rec,1,,,,,
player,201112110rav,clt,HillAn00,rec_yds,5,,,,,
player,201112110rav,clt,HillAn00,rec_td,0,,,,,
player,201112110rav,clt,HillAn00,rec_long,5,,,,,
player,201112110rav,clt,HillAn00,fumbles,0,,,,,
player,201112110rav,clt,HillAn00,fumbles_lost,,,,,,
player,201112110rav,rav,FlacJo00,pass_cmp,23,,,,,
player,201112110rav,rav,FlacJo00,pass_att,31,,,,,
player,201112110rav,rav,FlacJo00,pass_yds,227,,,,,
player,201112110rav,rav,FlacJo00,pass_td,2,,,,,
player,201112110rav,rav,FlacJo00,pass_int,1,,,,,
player,201112110rav,rav,FlacJo00,pass_sacked,2,,,,,
player,201112110rav,rav,FlacJo00,pass_sacked_yds,15,,,,,
player,201112110rav,rav,FlacJo00,pass_long,26,,,,,
player,201112110rav,rav,FlacJo00,pass_rating,102.5,,,,,
player,201112110rav,rav,FlacJo00,rush_att,0,,,,,
player,201112110rav,rav,FlacJo00,rush_yds,0,,,,,
player,201112110rav,rav,FlacJo00,rush_td,0,,,,,
player,201112110rav,rav,FlacJo00,rush_long,0,,,,,
player,201112110rav,rav,FlacJo00,targets,0,,,,,
player,201112110rav,rav,FlacJo00,rec,0,,,,,
player,201112110rav,rav,FlacJo00,rec_yds,0,,,,,
player,201112110rav,rav,FlacJo00,rec_td,0,,,,,
player,201112110rav,rav,FlacJo00,rec_long,0,,,,,
player,201112110rav,rav,FlacJo00,fumbles,0,,,,,
player,201112110rav,rav,FlacJo00,fumbles_lost,,,,,,
player,201112110rav,rav,RiceRa00,pass_cmp,0,,,,,
player,201112110rav,rav,RiceRa00,pass_att,0,,,,,
player,201112110rav,rav,RiceRa00,pass_yds,0,,,,,
player,201112110rav,rav,RiceRa00,pass_td,0,,,,,
player,201112110rav,rav,RiceRa00,pass_int,0,,,,,
player,201112110rav,rav,RiceRa00,pass_sacked,0,,,,,
player,201112110rav,rav,RiceRa00,pass_sacked_yds,0,,,,,
player,201112110rav,rav,RiceRa00,pass_long,0,,,,,
player,201112110rav,rav,RiceRa00,pass_rating,,,,,,
player,201112110rav,rav,RiceRa00,rush_att,26,,,,,
player,201112110rav,rav,RiceRa00,rush_yds,103,,,,,
player,201112110rav,rav,RiceRa00,rush_td,1,,,,,
player,201112110rav,rav,RiceRa00,rush_long,19,,,,,
player,201112110rav,rav,RiceRa00,targets,6,,,,,
player,201112110rav,rav,RiceRa00,rec,6,,,,,
player,201112110rav,rav,RiceRa00,rec_yds,46,,,,,
player,201112110rav,rav,RiceRa00,rec_td,0,,,,,
player,201112110rav,rav,RiceRa00,rec_long,18,,,,,
player,201112110rav,rav,RiceRa00,fumbles,1,,,,,
player,201112110rav,rav,RiceRa00,fumbles_lost,1,,,,,
player,201112110rav,rav,SmitTo02,pass_cmp,0,,,,,
player,201112110rav,rav,SmitTo02,pass_att,0,,,,,
player,201112110rav,rav,SmitTo02,pass_yds,0,,,,,
player,201112110rav,rav,SmitTo02,pass_td,0,,,,,
player,201112110rav,rav,SmitTo02,pass_int,0,,,,,
player,201112110rav,rav,SmitTo02,pass_sacked,0,,,,,
player,201112110rav,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201112110rav,rav,SmitTo02,pass_long,0,,,,,
player,201112110rav,rav,SmitTo02,pass_rating,,,,,,
player,201112110rav,rav,SmitTo02,rush_att,1,,,,,
player,201112110rav,rav,SmitTo02,rush_yds,16,,,,,
player,201112110rav,rav,SmitTo02,rush_td,0,,,,,
player,201112110rav,rav,SmitTo02,rush_long,16,,,,,
player,201112110rav,rav,SmitTo02,targets,9,,,,,
player,201112110rav,rav,SmitTo02,rec,5,,,,,
player,201112110rav,rav,SmitTo02,rec_yds,48,,,,,
player,201112110rav,rav,SmitTo02,rec_td,1,,,,,
player,201112110rav,rav,SmitTo02,rec_long,17,,,,,
player,201112110rav,rav,SmitTo02,fumbles,0,,,,,
player,201112110rav,rav,SmitTo02,fumbles_lost,,,,,,
player,201112110rav,rav,LeacVo00,pass_cmp,0,,,,,
player,201112110rav,rav,LeacVo00,pass_att,0,,,,,
player,201112110rav,rav,LeacVo00,pass_yds,0,,,,,
player,201112110rav,rav,LeacVo00,pass_td,0,,,,,
player,201112110rav,rav,LeacVo00,pass_int,0,,,,,
player,201112110rav,rav,LeacVo00,pass_sacked,0,,,,,
player,201112110rav,rav,LeacVo00,pass_sacked_yds,0,,,,,
player,201112110rav,rav,LeacVo00,pass_long,0,,,,,
player,201112110rav,rav,LeacVo00,pass_rating,,,,,,
player,201112110rav,rav,LeacVo00,rush_att,3,,,,,
player,201112110rav,rav,LeacVo00,rush_yds,14,,,,,
player,201112110rav,rav,LeacVo00,rush_td,0,,,,,
player,201112110rav,rav,LeacVo00,rush_long,6,,,,,
player,201112110rav,rav,LeacVo00,targets,1,,,,,
player,201112110rav,rav,LeacVo00,rec,1,,,,,
player,201112110rav,rav,LeacVo00,rec_yds,7,,,,,
player,201112110rav,rav,LeacVo00,rec_td,0,,,,,
player,201112110rav,rav,LeacVo00,rec_long,7,,,,,
player,201112110rav,rav,LeacVo00,fumbles,0,,,,,
player,201112110rav,rav,LeacVo00,fumbles_lost,,,,,,
player,201112110rav,rav,WillRi00,pass_cmp,0,,,,,
player,201112110rav,rav,WillRi00,pass_att,0,,,,,
player,201112110rav,rav,WillRi00,pass_yds,0,,,,,
player,201112110rav,rav,WillRi00,pass_td,0,,,,,
player,201112110rav,rav,WillRi00,pass_int,0,,,,,
player,201112110rav,rav,WillRi00,pass_sacked,0,,,,,
player,201112110rav,rav,WillRi00,pass_sacked_yds,0,,,,,
player,201112110rav,rav,WillRi00,pass_long,0,,,,,
player,201112110rav,rav,WillRi00,pass_rating,,,,,,
player,201112110rav,rav,WillRi00,rush_att,7,,,,,
player,201112110rav,rav,WillRi00,rush_yds,13,,,,,
player,201112110rav,rav,WillRi00,rush_td,0,,,,,
player,201112110rav,rav,WillRi00,rush_long,6,,,,,
player,201112110rav,rav,WillRi00,targets,0,,,,,
player,201112110rav,rav,WillRi00,rec,0,,,,,
player,201112110rav,rav,WillRi00,rec_yds,0,,,,,
player,201112110rav,rav,WillRi00,rec_td,0,,,,,
player,201112110rav,rav,WillRi00,rec_long,0,,,,,
player,201112110rav,rav,WillRi00,fumbles,0,,,,,
player,201112110rav,rav,WillRi00,fumbles_lost,,,,,,
player,201112110rav,rav,BoldAn00,pass_cmp,0,,,,,
player,201112110rav,rav,BoldAn00,pass_att,0,,,,,
player,201112110rav,rav,BoldAn00,pass_yds,0,,,,,
player,201112110rav,rav,BoldAn00,pass_td,0,,,,,
player,201112110rav,rav,BoldAn00,pass_int,0,,,,,
player,201112110rav,rav,BoldAn00,pass_sacked,0,,,,,
player,201112110rav,rav,BoldAn00,pass_sacked_yds,0,,,,,
player,201112110rav,rav,BoldAn00,pass_long,0,,,,,
player,201112110rav,rav,BoldAn00,pass_rating,,,,,,
player,201112110rav,rav,BoldAn00,rush_att,0,,,,,
player,201112110rav,rav,BoldAn00,rush_yds,0,,,,,
player,201112110rav,rav,BoldAn00,rush_td,0,,,,,
player,201112110rav,rav,BoldAn00,rush_long,0,,,,,
player,201112110rav,rav,BoldAn00,targets,6,,,,,
player,201112110rav,rav,BoldAn00,rec,5,,,,,
player,201112110rav,rav,BoldAn00,rec_yds,57,,,,,
player,201112110rav,rav,BoldAn00,rec_td,0,,,,,
player,201112110rav,rav,BoldAn00,rec_long,26,,,,,
player,201112110rav,rav,BoldAn00,fumbles,0,,,,,
player,201112110rav,rav,BoldAn00,fumbles_lost,,,,,,
player,201112110rav,rav,PittDe00,pass_cmp,0,,,,,
player,201112110rav,rav,PittDe00,pass_att,0,,,,,
player,201112110rav,rav,PittDe00,pass_yds,0,,,,,
player,201112110rav,rav,PittDe00,pass_td,0,,,,,
player,201112110rav,rav,PittDe00,pass_int,0,,,,,
player,201112110rav,rav,PittDe00,pass_sacked,0,,,,,
player,201112110rav,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201112110rav,rav,PittDe00,pass_long,0,,,,,
player,201112110rav,rav,PittDe00,pass_rating,,,,,,
player,201112110rav,rav,PittDe00,rush_att,0,,,,,
player,201112110rav,rav,PittDe00,rush_yds,0,,,,,
player,201112110rav,rav,PittDe00,rush_td,0,,,,,
player,201112110rav,rav,PittDe00,rush_long,0,,,,,
player,201112110rav,rav,PittDe00,targets,4,,,,,
player,201112110rav,rav,PittDe00,rec,3,,,,,
player,201112110rav,rav,PittDe00,rec_yds,29,,,,,
player,201112110rav,rav,PittDe00,rec_td,1,,,,,
player,201112110rav,rav,PittDe00,rec_long,16,,,,,
player,201112110rav,rav,PittDe00,fumbles,0,,,,,
player,201112110rav,rav,PittDe00,fumbles_lost,,,,,,
player,201112110rav,rav,EvanLe00,pass_cmp,0,,,,,
player,201112110rav,rav,EvanLe00,pass_att,0,,,,,
player,201112110rav,rav,EvanLe00,pass_yds,0,,,,,
player,201112110rav,rav,EvanLe00,pass_td,0,,,,,
player,201112110rav,rav,EvanLe00,pass_int,0,,,,,
player,201112110rav,rav,EvanLe00,pass_sacked,0,,,,,
player,201112110rav,rav,EvanLe00,pass_sacked_yds,0,,,,,
player,201112110rav,rav,EvanLe00,pass_long,0,,,,,
player,201112110rav,rav,EvanLe00,pass_rating,,,,,,
player,201112110rav,rav,EvanLe00,rush_att,0,,,,,
player,201112110rav,rav,EvanLe00,rush_yds,0,,,,,
player,201112110rav,rav,EvanLe00,rush_td,0,,,,,
player,201112110rav,rav,EvanLe00,rush_long,0,,,,,
player,201112110rav,rav,EvanLe00,targets,3,,,,,
player,201112110rav,rav,EvanLe00,rec,1,,,,,
player,201112110rav,rav,EvanLe00,rec_yds,21,,,,,
player,201112110rav,rav,EvanLe00,rec_td,0,,,,,
player,201112110rav,rav,EvanLe00,rec_long,21,,,,,
player,201112110rav,rav,EvanLe00,fumbles,0,,,,,
player,201112110rav,rav,EvanLe00,fumbles_lost,,,,,,
player,201112110rav,rav,DickEd00,pass_cmp,0,,,,,
player,201112110rav,rav,DickEd00,pass_att,0,,,,,
player,201112110rav,rav,DickEd00,pass_yds,0,,,,,
player,201112110rav,rav,DickEd00,pass_td,0,,,,,
player,201112110rav,rav,DickEd00,pass_int,0,,,,,
player,201112110rav,rav,DickEd00,pass_sacked,0,,,,,
player,201112110rav,rav,DickEd00,pass_sacked_yds,0,,,,,
player,201112110rav,rav,DickEd00,pass_long,0,,,,,
player,201112110rav,rav,DickEd00,pass_rating,,,,,,
player,201112110rav,rav,DickEd00,rush_att,0,,,,,
player,201112110rav,rav,DickEd00,rush_yds,0,,,,,
player,201112110rav,rav,DickEd00,rush_td,0,,,,,
player,201112110rav,rav,DickEd00,rush_long,0,,,,,
player,201112110rav,rav,DickEd00,targets,2,,,,,
player,201112110rav,rav,DickEd00,rec,2,,,,,
player,201112110rav,rav,DickEd00,rec_yds,19,,,,,
player,201112110rav,rav,DickEd00,rec_td,0,,,,,
player,201112110rav,rav,DickEd00,rec_long,14,,,,,
player,201112110rav,rav,DickEd00,fumbles,0,,,,,
player,201112110rav,rav,DickEd00,fumbles_lost,,,,,,
player,201112110rav,clt,LefeJo00,def_int,1,,,,,
player,201112110rav,clt,LefeJo00,def_int_yds,0,,,,,
player,201112110rav,clt,LefeJo00,def_int_td,0,,,,,
player,201112110rav,clt,LefeJo00,def_int_long,0,,,,,
player,201112110rav,clt,LefeJo00,pass_defended,1,,,,,
player,201112110rav,clt,LefeJo00,sacks,0.0,,,,,
player,201112110rav,clt,LefeJo00,tackles_combined,1,,,,,
player,201112110rav,clt,LefeJo00,tackles_solo,1,,,,,
player,201112110rav,clt,LefeJo00,tackles_assists,0,,,,,
player,201112110rav,clt,LefeJo00,tackles_loss,,,,,,
player,201112110rav,clt,LefeJo00,qb_hits,,,,,,
player,201112110rav,clt,LefeJo00,fumbles_rec,0,,,,,
player,201112110rav,clt,LefeJo00,fumbles_rec_yds,0,,,,,
player,201112110rav,clt,LefeJo00,fumbles_rec_td,0,,,,,
player,201112110rav,clt,LefeJo00,fumbles_forced,0,,,,,
player,201112110rav,clt,FreeDw00,def_int,0,,,,,
player,201112110rav,clt,FreeDw00,def_int_yds,0,,,,,
player,201112110rav,clt,FreeDw00,def_int_td,0,,,,,
player,201112110rav,clt,FreeDw00,def_int_long,0,,,,,
player,201112110rav,clt,FreeDw00,pass_defended,0,,,,,
player,201112110rav,clt,FreeDw00,sacks,2.0,,,,,
player,201112110rav,clt,FreeDw00,tackles_combined,2,,,,,
player,201112110rav,clt,FreeDw00,tackles_solo,2,,,,,
player,201112110rav,clt,FreeDw00,tackles_assists,0,,,,,
player,201112110rav,clt,FreeDw00,tackles_loss,2,,,,,
player,201112110rav,clt,FreeDw00,qb_hits,2,,,,,
player,201112110rav,clt,FreeDw00,fumbles_rec,0,,,,,
player,201112110rav,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201112110rav,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201112110rav,clt,FreeDw00,fumbles_forced,0,,,,,
player,201112110rav,clt,BethAn20,def_int,0,,,,,
player,201112110rav,clt,BethAn20,def_int_yds,0,,,,,
player,201112110rav,clt,BethAn20,def_int_td,0,,,,,
player,201112110rav,clt,BethAn20,def_int_long,0,,,,,
player,201112110rav,clt,BethAn20,pass_defended,1,,,,,
player,201112110rav,clt,BethAn20,sacks,0.0,,,,,
player,201112110rav,clt,BethAn20,tackles_combined,11,,,,,
player,201112110rav,clt,BethAn20,tackles_solo,5,,,,,
player,201112110rav,clt,BethAn20,tackles_assists,6,,,,,
player,201112110rav,clt,BethAn20,tackles_loss,0,,,,,
player,201112110rav,clt,BethAn20,qb_hits,0,,,,,
player,201112110rav,clt,BethAn20,fumbles_rec,0,,,,,
player,201112110rav,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201112110rav,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201112110rav,clt,BethAn20,fumbles_forced,1,,,,,
player,201112110rav,clt,LaceJa99,def_int,0,,,,,
player,201112110rav,clt,LaceJa99,def_int_yds,0,,,,,
player,201112110rav,clt,LaceJa99,def_int_td,0,,,,,
player,201112110rav,clt,LaceJa99,def_int_long,0,,,,,
player,201112110rav,clt,LaceJa99,pass_defended,3,,,,,
player,201112110rav,clt,LaceJa99,sacks,0.0,,,,,
player,201112110rav,clt,LaceJa99,tackles_combined,9,,,,,
player,201112110rav,clt,LaceJa99,tackles_solo,8,,,,,
player,201112110rav,clt,LaceJa99,tackles_assists,1,,,,,
