game,2011,9,20111106,201111060pit,rav,"Baltimore Ravens",23,pit,"Pittsburgh Steelers",20
player,201111060pit,rav,FlacJo00,rush_td,0,,,,,
player,201111060pit,rav,FlacJo00,rush_long,0,,,,,
player,201111060pit,rav,FlacJo00,targets,0,,,,,
player,201111060pit,rav,FlacJo00,rec,0,,,,,
player,201111060pit,rav,FlacJo00,rec_yds,0,,,,,
player,201111060pit,rav,FlacJo00,rec_td,0,,,,,
player,201111060pit,rav,FlacJo00,rec_long,0,,,,,
player,201111060pit,rav,FlacJo00,fumbles,1,,,,,
player,201111060pit,rav,FlacJo00,fumbles_lost,1,,,,,
player,201111060pit,rav,RiceRa00,pass_cmp,0,,,,,
player,201111060pit,rav,RiceRa00,pass_att,0,,,,,
player,201111060pit,rav,RiceRa00,pass_yds,0,,,,,
player,201111060pit,rav,RiceRa00,pass_td,0,,,,,
player,201111060pit,rav,RiceRa00,pass_int,0,,,,,
player,201111060pit,rav,RiceRa00,pass_sacked,0,,,,,
player,201111060pit,rav,RiceRa00,pass_sacked_yds,0,,,,,
player,201111060pit,rav,RiceRa00,pass_long,0,,,,,
player,201111060pit,rav,RiceRa00,pass_rating,,,,,,
player,201111060pit,rav,RiceRa00,rush_att,18,,,,,
player,201111060pit,rav,RiceRa00,rush_yds,43,,,,,
player,201111060pit,rav,RiceRa00,rush_td,1,,,,,
player,201111060pit,rav,RiceRa00,rush_long,10,,,,,
player,201111060pit,rav,RiceRa00,targets,7,,,,,
player,201111060pit,rav,RiceRa00,rec,5,,,,,
player,201111060pit,rav,RiceRa00,rec_yds,43,,,,,
player,201111060pit,rav,RiceRa00,rec_td,0,,,,,
player,201111060pit,rav,RiceRa00,rec_long,14,,,,,
player,201111060pit,rav,RiceRa00,fumbles,0,,,,,
player,201111060pit,rav,RiceRa00,fumbles_lost,,,,,,
player,201111060pit,rav,WillRi00,pass_cmp,0,,,,,
player,201111060pit,rav,WillRi00,pass_att,0,,,,,
player,201111060pit,rav,WillRi00,pass_yds,0,,,,,
player,201111060pit,rav,WillRi00,pass_td,0,,,,,
player,201111060pit,rav,WillRi00,pass_int,0,,,,,
player,201111060pit,rav,WillRi00,pass_sacked,0,,,,,
player,201111060pit,rav,WillRi00,pass_sacked_yds,0,,,,,
player,201111060pit,rav,WillRi00,pass_long,0,,,,,
player,201111060pit,rav,WillRi00,pass_rating,,,,,,
player,201111060pit,rav,WillRi00,rush_att,9,,,,,
player,201111060pit,rav,WillRi00,rush_yds,24,,,,,
player,201111060pit,rav,WillRi00,rush_td,0,,,,,
player,201111060pit,rav,WillRi00,rush_long,9,,,,,
player,201111060pit,rav,WillRi00,targets,1,,,,,
player,201111060pit,rav,WillRi00,rec,1,,,,,
player,201111060pit,rav,WillRi00,rec_yds,11,,,,,
player,201111060pit,rav,WillRi00,rec_td,0,,,,,
player,201111060pit,rav,WillRi00,rec_long,11,,,,,
player,201111060pit,rav,WillRi00,fumbles,0,,,,,
player,201111060pit,rav,WillRi00,fumbles_lost,,,,,,
player,201111060pit,rav,BoldAn00,pass_cmp,0,,,,,
player,201111060pit,rav,BoldAn00,pass_att,0,,,,,
player,201111060pit,rav,BoldAn00,pass_yds,0,,,,,
player,201111060pit,rav,BoldAn00,pass_td,0,,,,,
player,201111060pit,rav,BoldAn00,pass_int,0,,,,,
player,201111060pit,rav,BoldAn00,pass_sacked,0,,,,,
player,201111060pit,rav,BoldAn00,pass_sacked_yds,0,,,,,
player,201111060pit,rav,BoldAn00,pass_long,0,,,,,
player,201111060pit,rav,BoldAn00,pass_rating,,,,,,
player,201111060pit,rav,BoldAn00,rush_att,0,,,,,
player,201111060pit,rav,BoldAn00,rush_yds,0,,,,,
player,201111060pit,rav,BoldAn00,rush_td,0,,,,,
player,201111060pit,rav,BoldAn00,rush_long,0,,,,,
player,201111060pit,rav,BoldAn00,targets,10,,,,,
player,201111060pit,rav,BoldAn00,rec,7,,,,,
player,201111060pit,rav,BoldAn00,rec_yds,88,,,,,
player,201111060pit,rav,BoldAn00,rec_td,0,,,,,
player,201111060pit,rav,BoldAn00,rec_long,21,,,,,
player,201111060pit,rav,BoldAn00,fumbles,0,,,,,
player,201111060pit,rav,BoldAn00,fumbles_lost,,,,,,
player,201111060pit,rav,SmitTo02,pass_cmp,0,,,,,
player,201111060pit,rav,SmitTo02,pass_att,0,,,,,
player,201111060pit,rav,SmitTo02,pass_yds,0,,,,,
player,201111060pit,rav,SmitTo02,pass_td,0,,,,,
player,201111060pit,rav,SmitTo02,pass_int,0,,,,,
player,201111060pit,rav,SmitTo02,pass_sacked,0,,,,,
player,201111060pit,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201111060pit,rav,SmitTo02,pass_long,0,,,,,
player,201111060pit,rav,SmitTo02,pass_rating,,,,,,
player,201111060pit,rav,SmitTo02,rush_att,0,,,,,
player,201111060pit,rav,SmitTo02,rush_yds,0,,,,,
player,201111060pit,rav,SmitTo02,rush_td,0,,,,,
player,201111060pit,rav,SmitTo02,rush_long,0,,,,,
player,201111060pit,rav,SmitTo02,targets,9,,,,,
player,201111060pit,rav,SmitTo02,rec,5,,,,,
player,201111060pit,rav,SmitTo02,rec_yds,71,,,,,
player,201111060pit,rav,SmitTo02,rec_td,1,,,,,
player,201111060pit,rav,SmitTo02,rec_long,29,,,,,
player,201111060pit,rav,SmitTo02,fumbles,0,,,,,
player,201111060pit,rav,SmitTo02,fumbles_lost,,,,,,
player,201111060pit,rav,PittDe00,pass_cmp,0,,,,,
player,201111060pit,rav,PittDe00,pass_att,0,,,,,
player,201111060pit,rav,PittDe00,pass_yds,0,,,,,
player,201111060pit,rav,PittDe00,pass_td,0,,,,,
player,201111060pit,rav,PittDe00,pass_int,0,,,,,
player,201111060pit,rav,PittDe00,pass_sacked,0,,,,,
player,201111060pit,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201111060pit,rav,PittDe00,pass_long,0,,,,,
player,201111060pit,rav,PittDe00,pass_rating,,,,,,
player,201111060pit,rav,PittDe00,rush_att,0,,,,,
player,201111060pit,rav,PittDe00,rush_yds,0,,,,,
player,201111060pit,rav,PittDe00,rush_td,0,,,,,
player,201111060pit,rav,PittDe00,rush_long,0,,,,,
player,201111060pit,rav,PittDe00,targets,8,,,,,
player,201111060pit,rav,PittDe00,rec,5,,,,,
player,201111060pit,rav,PittDe00,rec_yds,46,,,,,
player,201111060pit,rav,PittDe00,rec_td,0,,,,,
player,201111060pit,rav,PittDe00,rec_long,23,,,,,
player,201111060pit,rav,PittDe00,fumbles,0,,,,,
player,201111060pit,rav,PittDe00,fumbles_lost,,,,,,
player,201111060pit,rav,WillLa01,pass_cmp,0,,,,,
player,201111060pit,rav,WillLa01,pass_att,0,,,,,
player,201111060pit,rav,WillLa01,pass_yds,0,,,,,
player,201111060pit,rav,WillLa01,pass_td,0,,,,,
player,201111060pit,rav,WillLa01,pass_int,0,,,,,
player,201111060pit,rav,WillLa01,pass_sacked,0,,,,,
player,201111060pit,rav,WillLa01,pass_sacked_yds,0,,,,,
player,201111060pit,rav,WillLa01,pass_long,0,,,,,
player,201111060pit,rav,WillLa01,pass_rating,,,,,,
player,201111060pit,rav,WillLa01,rush_att,0,,,,,
player,201111060pit,rav,WillLa01,rush_yds,0,,,,,
player,201111060pit,rav,WillLa01,rush_td,0,,,,,
player,201111060pit,rav,WillLa01,rush_long,0,,,,,
player,201111060pit,rav,WillLa01,targets,3,,,,,
player,201111060pit,rav,WillLa01,rec,2,,,,,
player,201111060pit,rav,WillLa01,rec_yds,28,,,,,
player,201111060pit,rav,WillLa01,rec_td,0,,,,,
player,201111060pit,rav,WillLa01,rec_long,15,,,,,
player,201111060pit,rav,WillLa01,fumbles,0,,,,,
player,201111060pit,rav,WillLa01,fumbles_lost,,,,,,
player,201111060pit,rav,DickEd00,pass_cmp,0,,,,,
player,201111060pit,rav,DickEd00,pass_att,0,,,,,
player,201111060pit,rav,DickEd00,pass_yds,0,,,,,
player,201111060pit,rav,DickEd00,pass_td,0,,,,,
player,201111060pit,rav,DickEd00,pass_int,0,,,,,
player,201111060pit,rav,DickEd00,pass_sacked,0,,,,,
player,201111060pit,rav,DickEd00,pass_sacked_yds,0,,,,,
player,201111060pit,rav,DickEd00,pass_long,0,,,,,
player,201111060pit,rav,DickEd00,pass_rating,,,,,,
player,201111060pit,rav,DickEd00,rush_att,0,,,,,
player,201111060pit,rav,DickEd00,rush_yds,0,,,,,
player,201111060pit,rav,DickEd00,rush_td,0,,,,,
player,201111060pit,rav,DickEd00,rush_long,0,,,,,
player,201111060pit,rav,DickEd00,targets,5,,,,,
player,201111060pit,rav,DickEd00,rec,2,,,,,
player,201111060pit,rav,DickEd00,rec_yds,8,,,,,
player,201111060pit,rav,DickEd00,rec_td,0,,,,,
player,201111060pit,rav,DickEd00,rec_long,6,,,,,
player,201111060pit,rav,DickEd00,fumbles,0,,,,,
player,201111060pit,rav,DickEd00,fumbles_lost,,,,,,
player,201111060pit,rav,LeacVo00,pass_cmp,0,,,,,
player,201111060pit,rav,LeacVo00,pass_att,0,,,,,
player,201111060pit,rav,LeacVo00,pass_yds,0,,,,,
player,201111060pit,rav,LeacVo00,pass_td,0,,,,,
player,201111060pit,rav,LeacVo00,pass_int,0,,,,,
player,201111060pit,rav,LeacVo00,pass_sacked,0,,,,,
player,201111060pit,rav,LeacVo00,pass_sacked_yds,0,,,,,
player,201111060pit,rav,LeacVo00,pass_long,0,,,,,
player,201111060pit,rav,LeacVo00,pass_rating,,,,,,
player,201111060pit,rav,LeacVo00,rush_att,0,,,,,
player,201111060pit,rav,LeacVo00,rush_yds,0,,,,,
player,201111060pit,rav,LeacVo00,rush_td,0,,,,,
player,201111060pit,rav,LeacVo00,rush_long,0,,,,,
player,201111060pit,rav,LeacVo00,targets,1,,,,,
player,201111060pit,rav,LeacVo00,rec,1,,,,,
player,201111060pit,rav,LeacVo00,rec_yds,5,,,,,
player,201111060pit,rav,LeacVo00,rec_td,0,,,,,
player,201111060pit,rav,LeacVo00,rec_long,5,,,,,
player,201111060pit,rav,LeacVo00,fumbles,0,,,,,
player,201111060pit,rav,LeacVo00,fumbles_lost,,,,,,
player,201111060pit,rav,ReedDa00,pass_cmp,0,,,,,
player,201111060pit,rav,ReedDa00,pass_att,0,,,,,
player,201111060pit,rav,ReedDa00,pass_yds,0,,,,,
player,201111060pit,rav,ReedDa00,pass_td,0,,,,,
player,201111060pit,rav,ReedDa00,pass_int,0,,,,,
player,201111060pit,rav,ReedDa00,pass_sacked,0,,,,,
player,201111060pit,rav,ReedDa00,pass_sacked_yds,0,,,,,
player,201111060pit,rav,ReedDa00,pass_long,0,,,,,
player,201111060pit,rav,ReedDa00,pass_rating,,,,,,
player,201111060pit,rav,ReedDa00,rush_att,0,,,,,
player,201111060pit,rav,ReedDa00,rush_yds,0,,,,,
player,201111060pit,rav,ReedDa00,rush_td,0,,,,,
player,201111060pit,rav,ReedDa00,rush_long,0,,,,,
player,201111060pit,rav,ReedDa00,targets,1,,,,,
player,201111060pit,rav,ReedDa00,rec,0,,,,,
player,201111060pit,rav,ReedDa00,rec_yds,0,,,,,
player,201111060pit,rav,ReedDa00,rec_td,0,,,,,
player,201111060pit,rav,ReedDa00,rec_long,0,,,,,
player,201111060pit,rav,ReedDa00,fumbles,1,,,,,
player,201111060pit,rav,ReedDa00,fumbles_lost,0,,,,,
player,201111060pit,pit,RoetBe00,pass_cmp,20,,,,,
player,201111060pit,pit,RoetBe00,pass_att,37,,,,,
player,201111060pit,pit,RoetBe00,pass_yds,330,,,,,
player,201111060pit,pit,RoetBe00,pass_td,1,,,,,
player,201111060pit,pit,RoetBe00,pass_int,1,,,,,
player,201111060pit,pit,RoetBe00,pass_sacked,1,,,,,
player,201111060pit,pit,RoetBe00,pass_sacked_yds,8,,,,,
player,201111060pit,pit,RoetBe00,pass_long,32,,,,,
player,201111060pit,pit,RoetBe00,pass_rating,82.0,,,,,
player,201111060pit,pit,RoetBe00,rush_att,3,,,,,
player,201111060pit,pit,RoetBe00,rush_yds,13,,,,,
player,201111060pit,pit,RoetBe00,rush_td,0,,,,,
player,201111060pit,pit,RoetBe00,rush_long,8,,,,,
player,201111060pit,pit,RoetBe00,targets,0,,,,,
player,201111060pit,pit,RoetBe00,rec,0,,,,,
player,201111060pit,pit,RoetBe00,rec_yds,0,,,,,
player,201111060pit,pit,RoetBe00,rec_td,0,,,,,
player,201111060pit,pit,RoetBe00,rec_long,0,,,,,
player,201111060pit,pit,RoetBe00,fumbles,0,,,,,
player,201111060pit,pit,RoetBe00,fumbles_lost,,,,,,
player,201111060pit,pit,MendRa00,pass_cmp,0,,,,,
player,201111060pit,pit,MendRa00,pass_att,0,,,,,
player,201111060pit,pit,MendRa00,pass_yds,0,,,,,
player,201111060pit,pit,MendRa00,pass_td,0,,,,,
player,201111060pit,pit,MendRa00,pass_int,0,,,,,
player,201111060pit,pit,MendRa00,pass_sacked,0,,,,,
player,201111060pit,pit,MendRa00,pass_sacked_yds,0,,,,,
player,201111060pit,pit,MendRa00,pass_long,0,,,,,
player,201111060pit,pit,MendRa00,pass_rating,,,,,,
player,201111060pit,pit,MendRa00,rush_att,13,,,,,
player,201111060pit,pit,MendRa00,rush_yds,52,,,,,
player,201111060pit,pit,MendRa00,rush_td,1,,,,,
player,201111060pit,pit,MendRa00,rush_long,10,,,,,
player,201111060pit,pit,MendRa00,targets,2,,,,,
player,201111060pit,pit,MendRa00,rec,1,,,,,
player,201111060pit,pit,MendRa00,rec_yds,3,,,,,
player,201111060pit,pit,MendRa00,rec_td,0,,,,,
player,201111060pit,pit,MendRa00,rec_long,3,,,,,
player,201111060pit,pit,MendRa00,fumbles,0,,,,,
player,201111060pit,pit,MendRa00,fumbles_lost,,,,,,
player,201111060pit,pit,CotcJe00,pass_cmp,0,,,,,
player,201111060pit,pit,CotcJe00,pass_att,0,,,,,
player,201111060pit,pit,CotcJe00,pass_yds,0,,,,,
player,201111060pit,pit,CotcJe00,pass_td,0,,,,,
player,201111060pit,pit,CotcJe00,pass_int,0,,,,,
player,201111060pit,pit,CotcJe00,pass_sacked,0,,,,,
player,201111060pit,pit,CotcJe00,pass_sacked_yds,0,,,,,
player,201111060pit,pit,CotcJe00,pass_long,0,,,,,
player,201111060pit,pit,CotcJe00,pass_rating,,,,,,
player,201111060pit,pit,CotcJe00,rush_att,1,,,,,
player,201111060pit,pit,CotcJe00,rush_yds,3,,,,,
player,201111060pit,pit,CotcJe00,rush_td,0,,,,,
player,201111060pit,pit,CotcJe00,rush_long,3,,,,,
player,201111060pit,pit,CotcJe00,targets,6,,,,,
player,201111060pit,pit,CotcJe00,rec,3,,,,,
player,201111060pit,pit,CotcJe00,rec_yds,44,,,,,
player,201111060pit,pit,CotcJe00,rec_td,0,,,,,
player,201111060pit,pit,CotcJe00,rec_long,17,,,,,
player,201111060pit,pit,CotcJe00,fumbles,0,,,,,
player,201111060pit,pit,CotcJe00,fumbles_lost,,,,,,
player,201111060pit,pit,RedmIs20,pass_cmp,0,,,,,
player,201111060pit,pit,RedmIs20,pass_att,0,,,,,
player,201111060pit,pit,RedmIs20,pass_yds,0,,,,,
player,201111060pit,pit,RedmIs20,pass_td,0,,,,,
player,201111060pit,pit,RedmIs20,pass_int,0,,,,,
player,201111060pit,pit,RedmIs20,pass_sacked,0,,,,,
player,201111060pit,pit,RedmIs20,pass_sacked_yds,0,,,,,
player,201111060pit,pit,RedmIs20,pass_long,0,,,,,
player,201111060pit,pit,RedmIs20,pass_rating,,,,,,
player,201111060pit,pit,RedmIs20,rush_att,3,,,,,
player,201111060pit,pit,RedmIs20,rush_yds,2,,,,,
player,201111060pit,pit,RedmIs20,rush_td,0,,,,,
player,201111060pit,pit,RedmIs20,rush_long,4,,,,,
player,201111060pit,pit,RedmIs20,targets,1,,,,,
player,201111060pit,pit,RedmIs20,rec,1,,,,,
player,201111060pit,pit,RedmIs20,rec_yds,8,,,,,
player,201111060pit,pit,RedmIs20,rec_td,0,,,,,
player,201111060pit,pit,RedmIs20,rec_long,8,,,,,
player,201111060pit,pit,RedmIs20,fumbles,0,,,,,
player,201111060pit,pit,RedmIs20,fumbles_lost,,,,,,
player,201111060pit,pit,BrowAn04,pass_cmp,0,,,,,
player,201111060pit,pit,BrowAn04,pass_att,0,,,,,
player,201111060pit,pit,BrowAn04,pass_yds,0,,,,,
player,201111060pit,pit,BrowAn04,pass_td,0,,,,,
player,201111060pit,pit,BrowAn04,pass_int,0,,,,,
player,201111060pit,pit,BrowAn04,pass_sacked,0,,,,,
player,201111060pit,pit,BrowAn04,pass_sacked_yds,0,,,,,
player,201111060pit,pit,BrowAn04,pass_long,0,,,,,
player,201111060pit,pit,BrowAn04,pass_rating,,,,,,
player,201111060pit,pit,BrowAn04,rush_att,0,,,,,
player,201111060pit,pit,BrowAn04,rush_yds,0,,,,,
player,201111060pit,pit,BrowAn04,rush_td,0,,,,,
player,201111060pit,pit,BrowAn04,rush_long,0,,,,,
player,201111060pit,pit,BrowAn04,targets,11,,,,,
player,201111060pit,pit,BrowAn04,rec,5,,,,,
player,201111060pit,pit,BrowAn04,rec_yds,109,,,,,
player,201111060pit,pit,BrowAn04,rec_td,0,,,,,
player,201111060pit,pit,BrowAn04,rec_long,32,,,,,
player,201111060pit,pit,BrowAn04,fumbles,0,,,,,
player,201111060pit,pit,BrowAn04,fumbles_lost,,,,,,
player,201111060pit,pit,MillHe00,pass_cmp,0,,,,,
player,201111060pit,pit,MillHe00,pass_att,0,,,,,
player,201111060pit,pit,MillHe00,pass_yds,0,,,,,
player,201111060pit,pit,MillHe00,pass_td,0,,,,,
player,201111060pit,pit,MillHe00,pass_int,0,,,,,
player,201111060pit,pit,MillHe00,pass_sacked,0,,,,,
player,201111060pit,pit,MillHe00,pass_sacked_yds,0,,,,,
player,201111060pit,pit,MillHe00,pass_long,0,,,,,
player,201111060pit,pit,MillHe00,pass_rating,,,,,,
player,201111060pit,pit,MillHe00,rush_att,0,,,,,
player,201111060pit,pit,MillHe00,rush_yds,0,,,,,
player,201111060pit,pit,MillHe00,rush_td,0,,,,,
player,201111060pit,pit,MillHe00,rush_long,0,,,,,
player,201111060pit,pit,MillHe00,targets,6,,,,,
player,201111060pit,pit,MillHe00,rec,5,,,,,
player,201111060pit,pit,MillHe00,rec_yds,73,,,,,
player,201111060pit,pit,MillHe00,rec_td,0,,,,,
player,201111060pit,pit,MillHe00,rec_long,30,,,,,
player,201111060pit,pit,MillHe00,fumbles,0,,,,,
player,201111060pit,pit,MillHe00,fumbles_lost,,,,,,
player,201111060pit,pit,WallMi00,pass_cmp,0,,,,,
player,201111060pit,pit,WallMi00,pass_att,0,,,,,
player,201111060pit,pit,WallMi00,pass_yds,0,,,,,
player,201111060pit,pit,WallMi00,pass_td,0,,,,,
player,201111060pit,pit,WallMi00,pass_int,0,,,,,
player,201111060pit,pit,WallMi00,pass_sacked,0,,,,,
player,201111060pit,pit,WallMi00,pass_sacked_yds,0,,,,,
player,201111060pit,pit,WallMi00,pass_long,0,,,,,
player,201111060pit,pit,WallMi00,pass_rating,,,,,,
player,201111060pit,pit,WallMi00,rush_att,0,,,,,
player,201111060pit,pit,WallMi00,rush_yds,0,,,,,
player,201111060pit,pit,WallMi00,rush_td,0,,,,,
player,201111060pit,pit,WallMi00,rush_long,0,,,,,
player,201111060pit,pit,WallMi00,targets,6,,,,,
player,201111060pit,pit,WallMi00,rec,4,,,,,
player,201111060pit,pit,WallMi00,rec_yds,68,,,,,
player,201111060pit,pit,WallMi00,rec_td,1,,,,,
player,201111060pit,pit,WallMi00,rec_long,25,,,,,
player,201111060pit,pit,WallMi00,fumbles,1,,,,,
player,201111060pit,pit,WallMi00,fumbles_lost,1,,,,,
player,201111060pit,pit,JohnDa05,pass_cmp,0,,,,,
player,201111060pit,pit,JohnDa05,pass_att,0,,,,,
player,201111060pit,pit,JohnDa05,pass_yds,0,,,,,
player,201111060pit,pit,JohnDa05,pass_td,0,,,,,
player,201111060pit,pit,JohnDa05,pass_int,0,,,,,
player,201111060pit,pit,JohnDa05,pass_sacked,0,,,,,
player,201111060pit,pit,JohnDa05,pass_sacked_yds,0,,,,,
player,201111060pit,pit,JohnDa05,pass_long,0,,,,,
player,201111060pit,pit,JohnDa05,pass_rating,,,,,,
player,201111060pit,pit,JohnDa05,rush_att,0,,,,,
player,201111060pit,pit,JohnDa05,rush_yds,0,,,,,
player,201111060pit,pit,JohnDa05,rush_td,0,,,,,
player,201111060pit,pit,JohnDa05,rush_long,0,,,,,
player,201111060pit,pit,JohnDa05,targets,2,,,,,
player,201111060pit,pit,JohnDa05,rec,1,,,,,
player,201111060pit,pit,JohnDa05,rec_yds,25,,,,,
player,201111060pit,pit,JohnDa05,rec_td,0,,,,,
player,201111060pit,pit,JohnDa05,rec_long,25,,,,,
player,201111060pit,pit,JohnDa05,fumbles,0,,,,,
player,201111060pit,pit,JohnDa05,fumbles_lost,,,,,,
player,201111060pit,pit,MoorMe00,pass_cmp,0,,,,,
player,201111060pit,pit,MoorMe00,pass_att,0,,,,,
player,201111060pit,pit,MoorMe00,pass_yds,0,,,,,
player,201111060pit,pit,MoorMe00,pass_td,0,,,,,
player,201111060pit,pit,MoorMe00,pass_int,0,,,,,
player,201111060pit,pit,MoorMe00,pass_sacked,0,,,,,
player,201111060pit,pit,MoorMe00,pass_sacked_yds,0,,,,,
player,201111060pit,pit,MoorMe00,pass_long,0,,,,,
player,201111060pit,pit,MoorMe00,pass_rating,,,,,,
player,201111060pit,pit,MoorMe00,rush_att,0,,,,,
player,201111060pit,pit,MoorMe00,rush_yds,0,,,,,
player,201111060pit,pit,MoorMe00,rush_td,0,,,,,
player,201111060pit,pit,MoorMe00,rush_long,0,,,,,
player,201111060pit,pit,MoorMe00,targets,2,,,,,
player,201111060pit,pit,MoorMe00,rec,0,,,,,
player,201111060pit,pit,MoorMe00,rec_yds,0,,,,,
player,201111060pit,pit,MoorMe00,rec_td,0,,,,,
player,201111060pit,pit,MoorMe00,rec_long,0,,,,,
player,201111060pit,pit,MoorMe00,fumbles,0,,,,,
player,201111060pit,pit,MoorMe00,fumbles_lost,,,,,,
player,201111060pit,pit,WardHi00,pass_cmp,0,,,,,
player,201111060pit,pit,WardHi00,pass_att,0,,,,,
player,201111060pit,pit,WardHi00,pass_yds,0,,,,,
player,201111060pit,pit,WardHi00,pass_td,0,,,,,
player,201111060pit,pit,WardHi00,pass_int,0,,,,,
player,201111060pit,pit,WardHi00,pass_sacked,0,,,,,
player,201111060pit,pit,WardHi00,pass_sacked_yds,0,,,,,
player,201111060pit,pit,WardHi00,pass_long,0,,,,,
player,201111060pit,pit,WardHi00,pass_rating,,,,,,
player,201111060pit,pit,WardHi00,rush_att,0,,,,,
player,201111060pit,pit,WardHi00,rush_yds,0,,,,,
player,201111060pit,pit,WardHi00,rush_td,0,,,,,
player,201111060pit,pit,WardHi00,rush_long,0,,,,,
player,201111060pit,pit,WardHi00,targets,1,,,,,
player,201111060pit,pit,WardHi00,rec,0,,,,,
player,201111060pit,pit,WardHi00,rec_yds,0,,,,,
player,201111060pit,pit,WardHi00,rec_td,0,,,,,
player,201111060pit,pit,WardHi00,rec_long,0,,,,,
player,201111060pit,pit,WardHi00,fumbles,0,,,,,
player,201111060pit,pit,WardHi00,fumbles_lost,,,,,,
player,201111060pit,rav,SuggTe99,def_int,1,,,,,
player,201111060pit,rav,SuggTe99,def_int_yds,9,,,,,
player,201111060pit,rav,SuggTe99,def_int_td,0,,,,,
player,201111060pit,rav,SuggTe99,def_int_long,9,,,,,
player,201111060pit,rav,SuggTe99,pass_defended,1,,,,,
player,201111060pit,rav,SuggTe99,sacks,0.0,,,,,
player,201111060pit,rav,SuggTe99,tackles_combined,1,,,,,
player,201111060pit,rav,SuggTe99,tackles_solo,0,,,,,
player,201111060pit,rav,SuggTe99,tackles_assists,1,,,,,
player,201111060pit,rav,SuggTe99,tackles_loss,0,,,,,
player,201111060pit,rav,SuggTe99,qb_hits,1,,,,,
player,201111060pit,rav,SuggTe99,fumbles_rec,0,,,,,
player,201111060pit,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201111060pit,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201111060pit,rav,SuggTe99,fumbles_forced,0,,,,,
player,201111060pit,rav,McPhPe00,def_int,0,,,,,
player,201111060pit,rav,McPhPe00,def_int_yds,0,,,,,
player,201111060pit,rav,McPhPe00,def_int_td,0,,,,,
player,201111060pit,rav,McPhPe00,def_int_long,0,,,,,
player,201111060pit,rav,McPhPe00,pass_defended,0,,,,,
player,201111060pit,rav,McPhPe00,sacks,0.5,,,,,
player,201111060pit,rav,McPhPe00,tackles_combined,2,,,,,
player,201111060pit,rav,McPhPe00,tackles_solo,1,,,,,
player,201111060pit,rav,McPhPe00,tackles_assists,1,,,,,
player,201111060pit,rav,McPhPe00,tackles_loss,0,,,,,
player,201111060pit,rav,McPhPe00,qb_hits,1,,,,,
player,201111060pit,rav,McPhPe00,fumbles_rec,0,,,,,
player,201111060pit,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201111060pit,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201111060pit,rav,McPhPe00,fumbles_forced,0,,,,,
player,201111060pit,rav,KrugPa99,def_int,0,,,,,
player,201111060pit,rav,KrugPa99,def_int_yds,0,,,,,
player,201111060pit,rav,KrugPa99,def_int_td,0,,,,,
player,201111060pit,rav,KrugPa99,def_int_long,0,,,,,
player,201111060pit,rav,KrugPa99,pass_defended,0,,,,,
