game,2011,4,20111002,201110020crd,nyg,"New York Giants",31,crd,"Arizona Cardinals",27
player,201110020crd,nyg,BradAh00,rec_td,0,,,,,
player,201110020crd,nyg,BradAh00,rec_long,8,,,,,
player,201110020crd,nyg,BradAh00,fumbles,1,,,,,
player,201110020crd,nyg,BradAh00,fumbles_lost,1,,,,,
player,201110020crd,nyg,JacoBr00,pass_cmp,0,,,,,
player,201110020crd,nyg,JacoBr00,pass_att,0,,,,,
player,201110020crd,nyg,JacoBr00,pass_yds,0,,,,,
player,201110020crd,nyg,JacoBr00,pass_td,0,,,,,
player,201110020crd,nyg,JacoBr00,pass_int,0,,,,,
player,201110020crd,nyg,JacoBr00,pass_sacked,0,,,,,
player,201110020crd,nyg,JacoBr00,pass_sacked_yds,0,,,,,
player,201110020crd,nyg,JacoBr00,pass_long,0,,,,,
player,201110020crd,nyg,JacoBr00,pass_rating,,,,,,
player,201110020crd,nyg,JacoBr00,rush_att,9,,,,,
player,201110020crd,nyg,JacoBr00,rush_yds,18,,,,,
player,201110020crd,nyg,JacoBr00,rush_td,1,,,,,
player,201110020crd,nyg,JacoBr00,rush_long,7,,,,,
player,201110020crd,nyg,JacoBr00,targets,1,,,,,
player,201110020crd,nyg,JacoBr00,rec,1,,,,,
player,201110020crd,nyg,JacoBr00,rec_yds,0,,,,,
player,201110020crd,nyg,JacoBr00,rec_td,0,,,,,
player,201110020crd,nyg,JacoBr00,rec_long,0,,,,,
player,201110020crd,nyg,JacoBr00,fumbles,0,,,,,
player,201110020crd,nyg,JacoBr00,fumbles_lost,,,,,,
player,201110020crd,nyg,NickHa01,pass_cmp,0,,,,,
player,201110020crd,nyg,NickHa01,pass_att,0,,,,,
player,201110020crd,nyg,NickHa01,pass_yds,0,,,,,
player,201110020crd,nyg,NickHa01,pass_td,0,,,,,
player,201110020crd,nyg,NickHa01,pass_int,0,,,,,
player,201110020crd,nyg,NickHa01,pass_sacked,0,,,,,
player,201110020crd,nyg,NickHa01,pass_sacked_yds,0,,,,,
player,201110020crd,nyg,NickHa01,pass_long,0,,,,,
player,201110020crd,nyg,NickHa01,pass_rating,,,,,,
player,201110020crd,nyg,NickHa01,rush_att,0,,,,,
player,201110020crd,nyg,NickHa01,rush_yds,0,,,,,
player,201110020crd,nyg,NickHa01,rush_td,0,,,,,
player,201110020crd,nyg,NickHa01,rush_long,0,,,,,
player,201110020crd,nyg,NickHa01,targets,14,,,,,
player,201110020crd,nyg,NickHa01,rec,10,,,,,
player,201110020crd,nyg,NickHa01,rec_yds,162,,,,,
player,201110020crd,nyg,NickHa01,rec_td,1,,,,,
player,201110020crd,nyg,NickHa01,rec_long,29,,,,,
player,201110020crd,nyg,NickHa01,fumbles,0,,,,,
player,201110020crd,nyg,NickHa01,fumbles_lost,,,,,,
player,201110020crd,nyg,CruzVi00,pass_cmp,0,,,,,
player,201110020crd,nyg,CruzVi00,pass_att,0,,,,,
player,201110020crd,nyg,CruzVi00,pass_yds,0,,,,,
player,201110020crd,nyg,CruzVi00,pass_td,0,,,,,
player,201110020crd,nyg,CruzVi00,pass_int,0,,,,,
player,201110020crd,nyg,CruzVi00,pass_sacked,0,,,,,
player,201110020crd,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201110020crd,nyg,CruzVi00,pass_long,0,,,,,
player,201110020crd,nyg,CruzVi00,pass_rating,,,,,,
player,201110020crd,nyg,CruzVi00,rush_att,0,,,,,
player,201110020crd,nyg,CruzVi00,rush_yds,0,,,,,
player,201110020crd,nyg,CruzVi00,rush_td,0,,,,,
player,201110020crd,nyg,CruzVi00,rush_long,0,,,,,
player,201110020crd,nyg,CruzVi00,targets,9,,,,,
player,201110020crd,nyg,CruzVi00,rec,6,,,,,
player,201110020crd,nyg,CruzVi00,rec_yds,98,,,,,
player,201110020crd,nyg,CruzVi00,rec_td,0,,,,,
player,201110020crd,nyg,CruzVi00,rec_long,26,,,,,
player,201110020crd,nyg,CruzVi00,fumbles,0,,,,,
player,201110020crd,nyg,CruzVi00,fumbles_lost,,,,,,
player,201110020crd,nyg,BallJa21,pass_cmp,0,,,,,
player,201110020crd,nyg,BallJa21,pass_att,0,,,,,
player,201110020crd,nyg,BallJa21,pass_yds,0,,,,,
player,201110020crd,nyg,BallJa21,pass_td,0,,,,,
player,201110020crd,nyg,BallJa21,pass_int,0,,,,,
player,201110020crd,nyg,BallJa21,pass_sacked,0,,,,,
player,201110020crd,nyg,BallJa21,pass_sacked_yds,0,,,,,
player,201110020crd,nyg,BallJa21,pass_long,0,,,,,
player,201110020crd,nyg,BallJa21,pass_rating,,,,,,
player,201110020crd,nyg,BallJa21,rush_att,0,,,,,
player,201110020crd,nyg,BallJa21,rush_yds,0,,,,,
player,201110020crd,nyg,BallJa21,rush_td,0,,,,,
player,201110020crd,nyg,BallJa21,rush_long,0,,,,,
player,201110020crd,nyg,BallJa21,targets,3,,,,,
player,201110020crd,nyg,BallJa21,rec,3,,,,,
player,201110020crd,nyg,BallJa21,rec_yds,33,,,,,
player,201110020crd,nyg,BallJa21,rec_td,1,,,,,
player,201110020crd,nyg,BallJa21,rec_long,21,,,,,
player,201110020crd,nyg,BallJa21,fumbles,0,,,,,
player,201110020crd,nyg,BallJa21,fumbles_lost,,,,,,
player,201110020crd,nyg,MannMa01,pass_cmp,0,,,,,
player,201110020crd,nyg,MannMa01,pass_att,0,,,,,
player,201110020crd,nyg,MannMa01,pass_yds,0,,,,,
player,201110020crd,nyg,MannMa01,pass_td,0,,,,,
player,201110020crd,nyg,MannMa01,pass_int,0,,,,,
player,201110020crd,nyg,MannMa01,pass_sacked,0,,,,,
player,201110020crd,nyg,MannMa01,pass_sacked_yds,0,,,,,
player,201110020crd,nyg,MannMa01,pass_long,0,,,,,
player,201110020crd,nyg,MannMa01,pass_rating,,,,,,
player,201110020crd,nyg,MannMa01,rush_att,0,,,,,
player,201110020crd,nyg,MannMa01,rush_yds,0,,,,,
player,201110020crd,nyg,MannMa01,rush_td,0,,,,,
player,201110020crd,nyg,MannMa01,rush_long,0,,,,,
player,201110020crd,nyg,MannMa01,targets,5,,,,,
player,201110020crd,nyg,MannMa01,rec,1,,,,,
player,201110020crd,nyg,MannMa01,rec_yds,10,,,,,
player,201110020crd,nyg,MannMa01,rec_td,0,,,,,
player,201110020crd,nyg,MannMa01,rec_long,10,,,,,
player,201110020crd,nyg,MannMa01,fumbles,0,,,,,
player,201110020crd,nyg,MannMa01,fumbles_lost,,,,,,
player,201110020crd,nyg,HynoHe01,pass_cmp,0,,,,,
player,201110020crd,nyg,HynoHe01,pass_att,0,,,,,
player,201110020crd,nyg,HynoHe01,pass_yds,0,,,,,
player,201110020crd,nyg,HynoHe01,pass_td,0,,,,,
player,201110020crd,nyg,HynoHe01,pass_int,0,,,,,
player,201110020crd,nyg,HynoHe01,pass_sacked,0,,,,,
player,201110020crd,nyg,HynoHe01,pass_sacked_yds,0,,,,,
player,201110020crd,nyg,HynoHe01,pass_long,0,,,,,
player,201110020crd,nyg,HynoHe01,pass_rating,,,,,,
player,201110020crd,nyg,HynoHe01,rush_att,0,,,,,
player,201110020crd,nyg,HynoHe01,rush_yds,0,,,,,
player,201110020crd,nyg,HynoHe01,rush_td,0,,,,,
player,201110020crd,nyg,HynoHe01,rush_long,0,,,,,
player,201110020crd,nyg,HynoHe01,targets,2,,,,,
player,201110020crd,nyg,HynoHe01,rec,1,,,,,
player,201110020crd,nyg,HynoHe01,rec_yds,5,,,,,
player,201110020crd,nyg,HynoHe01,rec_td,0,,,,,
player,201110020crd,nyg,HynoHe01,rec_long,5,,,,,
player,201110020crd,nyg,HynoHe01,fumbles,0,,,,,
player,201110020crd,nyg,HynoHe01,fumbles_lost,,,,,,
player,201110020crd,nyg,WareDa00,pass_cmp,0,,,,,
player,201110020crd,nyg,WareDa00,pass_att,0,,,,,
player,201110020crd,nyg,WareDa00,pass_yds,0,,,,,
player,201110020crd,nyg,WareDa00,pass_td,0,,,,,
player,201110020crd,nyg,WareDa00,pass_int,0,,,,,
player,201110020crd,nyg,WareDa00,pass_sacked,0,,,,,
player,201110020crd,nyg,WareDa00,pass_sacked_yds,0,,,,,
player,201110020crd,nyg,WareDa00,pass_long,0,,,,,
player,201110020crd,nyg,WareDa00,pass_rating,,,,,,
player,201110020crd,nyg,WareDa00,rush_att,0,,,,,
player,201110020crd,nyg,WareDa00,rush_yds,0,,,,,
player,201110020crd,nyg,WareDa00,rush_td,0,,,,,
player,201110020crd,nyg,WareDa00,rush_long,0,,,,,
player,201110020crd,nyg,WareDa00,targets,1,,,,,
player,201110020crd,nyg,WareDa00,rec,1,,,,,
player,201110020crd,nyg,WareDa00,rec_yds,2,,,,,
player,201110020crd,nyg,WareDa00,rec_td,0,,,,,
player,201110020crd,nyg,WareDa00,rec_long,2,,,,,
player,201110020crd,nyg,WareDa00,fumbles,0,,,,,
player,201110020crd,nyg,WareDa00,fumbles_lost,,,,,,
player,201110020crd,crd,KolbKe00,pass_cmp,20,,,,,
player,201110020crd,crd,KolbKe00,pass_att,34,,,,,
player,201110020crd,crd,KolbKe00,pass_yds,237,,,,,
player,201110020crd,crd,KolbKe00,pass_td,0,,,,,
player,201110020crd,crd,KolbKe00,pass_int,1,,,,,
player,201110020crd,crd,KolbKe00,pass_sacked,4,,,,,
player,201110020crd,crd,KolbKe00,pass_sacked_yds,25,,,,,
player,201110020crd,crd,KolbKe00,pass_long,47,,,,,
player,201110020crd,crd,KolbKe00,pass_rating,67.9,,,,,
player,201110020crd,crd,KolbKe00,rush_att,2,,,,,
player,201110020crd,crd,KolbKe00,rush_yds,1,,,,,
player,201110020crd,crd,KolbKe00,rush_td,0,,,,,
player,201110020crd,crd,KolbKe00,rush_long,2,,,,,
player,201110020crd,crd,KolbKe00,targets,0,,,,,
player,201110020crd,crd,KolbKe00,rec,0,,,,,
player,201110020crd,crd,KolbKe00,rec_yds,0,,,,,
player,201110020crd,crd,KolbKe00,rec_td,0,,,,,
player,201110020crd,crd,KolbKe00,rec_long,0,,,,,
player,201110020crd,crd,KolbKe00,fumbles,1,,,,,
player,201110020crd,crd,KolbKe00,fumbles_lost,1,,,,,
player,201110020crd,crd,WellCh00,pass_cmp,0,,,,,
player,201110020crd,crd,WellCh00,pass_att,0,,,,,
player,201110020crd,crd,WellCh00,pass_yds,0,,,,,
player,201110020crd,crd,WellCh00,pass_td,0,,,,,
player,201110020crd,crd,WellCh00,pass_int,0,,,,,
player,201110020crd,crd,WellCh00,pass_sacked,0,,,,,
player,201110020crd,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201110020crd,crd,WellCh00,pass_long,0,,,,,
player,201110020crd,crd,WellCh00,pass_rating,,,,,,
player,201110020crd,crd,WellCh00,rush_att,27,,,,,
player,201110020crd,crd,WellCh00,rush_yds,138,,,,,
player,201110020crd,crd,WellCh00,rush_td,3,,,,,
player,201110020crd,crd,WellCh00,rush_long,39,,,,,
player,201110020crd,crd,WellCh00,targets,2,,,,,
player,201110020crd,crd,WellCh00,rec,0,,,,,
player,201110020crd,crd,WellCh00,rec_yds,0,,,,,
player,201110020crd,crd,WellCh00,rec_td,0,,,,,
player,201110020crd,crd,WellCh00,rec_long,0,,,,,
player,201110020crd,crd,WellCh00,fumbles,1,,,,,
player,201110020crd,crd,WellCh00,fumbles_lost,0,,,,,
player,201110020crd,crd,SmitAl22,pass_cmp,0,,,,,
player,201110020crd,crd,SmitAl22,pass_att,0,,,,,
player,201110020crd,crd,SmitAl22,pass_yds,0,,,,,
player,201110020crd,crd,SmitAl22,pass_td,0,,,,,
player,201110020crd,crd,SmitAl22,pass_int,0,,,,,
player,201110020crd,crd,SmitAl22,pass_sacked,0,,,,,
player,201110020crd,crd,SmitAl22,pass_sacked_yds,0,,,,,
player,201110020crd,crd,SmitAl22,pass_long,0,,,,,
player,201110020crd,crd,SmitAl22,pass_rating,,,,,,
player,201110020crd,crd,SmitAl22,rush_att,2,,,,,
player,201110020crd,crd,SmitAl22,rush_yds,16,,,,,
player,201110020crd,crd,SmitAl22,rush_td,0,,,,,
player,201110020crd,crd,SmitAl22,rush_long,12,,,,,
player,201110020crd,crd,SmitAl22,targets,0,,,,,
player,201110020crd,crd,SmitAl22,rec,0,,,,,
player,201110020crd,crd,SmitAl22,rec_yds,0,,,,,
player,201110020crd,crd,SmitAl22,rec_td,0,,,,,
player,201110020crd,crd,SmitAl22,rec_long,0,,,,,
player,201110020crd,crd,SmitAl22,fumbles,0,,,,,
player,201110020crd,crd,SmitAl22,fumbles_lost,,,,,,
player,201110020crd,crd,StepLa00,pass_cmp,0,,,,,
player,201110020crd,crd,StepLa00,pass_att,0,,,,,
player,201110020crd,crd,StepLa00,pass_yds,0,,,,,
player,201110020crd,crd,StepLa00,pass_td,0,,,,,
player,201110020crd,crd,StepLa00,pass_int,0,,,,,
player,201110020crd,crd,StepLa00,pass_sacked,0,,,,,
player,201110020crd,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201110020crd,crd,StepLa00,pass_long,0,,,,,
player,201110020crd,crd,StepLa00,pass_rating,,,,,,
player,201110020crd,crd,StepLa00,rush_att,1,,,,,
player,201110020crd,crd,StepLa00,rush_yds,1,,,,,
player,201110020crd,crd,StepLa00,rush_td,0,,,,,
player,201110020crd,crd,StepLa00,rush_long,1,,,,,
player,201110020crd,crd,StepLa00,targets,1,,,,,
player,201110020crd,crd,StepLa00,rec,1,,,,,
player,201110020crd,crd,StepLa00,rec_yds,9,,,,,
player,201110020crd,crd,StepLa00,rec_td,0,,,,,
player,201110020crd,crd,StepLa00,rec_long,9,,,,,
player,201110020crd,crd,StepLa00,fumbles,0,,,,,
player,201110020crd,crd,StepLa00,fumbles_lost,,,,,,
player,201110020crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201110020crd,crd,FitzLa00,pass_att,0,,,,,
player,201110020crd,crd,FitzLa00,pass_yds,0,,,,,
player,201110020crd,crd,FitzLa00,pass_td,0,,,,,
player,201110020crd,crd,FitzLa00,pass_int,0,,,,,
player,201110020crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201110020crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201110020crd,crd,FitzLa00,pass_long,0,,,,,
player,201110020crd,crd,FitzLa00,pass_rating,,,,,,
player,201110020crd,crd,FitzLa00,rush_att,0,,,,,
player,201110020crd,crd,FitzLa00,rush_yds,0,,,,,
player,201110020crd,crd,FitzLa00,rush_td,0,,,,,
player,201110020crd,crd,FitzLa00,rush_long,0,,,,,
player,201110020crd,crd,FitzLa00,targets,11,,,,,
player,201110020crd,crd,FitzLa00,rec,8,,,,,
player,201110020crd,crd,FitzLa00,rec_yds,102,,,,,
player,201110020crd,crd,FitzLa00,rec_td,0,,,,,
player,201110020crd,crd,FitzLa00,rec_long,47,,,,,
player,201110020crd,crd,FitzLa00,fumbles,0,,,,,
player,201110020crd,crd,FitzLa00,fumbles_lost,,,,,,
player,201110020crd,crd,DoucEa00,pass_cmp,0,,,,,
player,201110020crd,crd,DoucEa00,pass_att,0,,,,,
player,201110020crd,crd,DoucEa00,pass_yds,0,,,,,
player,201110020crd,crd,DoucEa00,pass_td,0,,,,,
player,201110020crd,crd,DoucEa00,pass_int,0,,,,,
player,201110020crd,crd,DoucEa00,pass_sacked,0,,,,,
player,201110020crd,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201110020crd,crd,DoucEa00,pass_long,0,,,,,
player,201110020crd,crd,DoucEa00,pass_rating,,,,,,
player,201110020crd,crd,DoucEa00,rush_att,0,,,,,
player,201110020crd,crd,DoucEa00,rush_yds,0,,,,,
player,201110020crd,crd,DoucEa00,rush_td,0,,,,,
player,201110020crd,crd,DoucEa00,rush_long,0,,,,,
player,201110020crd,crd,DoucEa00,targets,6,,,,,
player,201110020crd,crd,DoucEa00,rec,3,,,,,
player,201110020crd,crd,DoucEa00,rec_yds,42,,,,,
player,201110020crd,crd,DoucEa00,rec_td,0,,,,,
player,201110020crd,crd,DoucEa00,rec_long,21,,,,,
player,201110020crd,crd,DoucEa00,fumbles,0,,,,,
player,201110020crd,crd,DoucEa00,fumbles_lost,,,,,,
player,201110020crd,crd,HeapTo00,pass_cmp,0,,,,,
player,201110020crd,crd,HeapTo00,pass_att,0,,,,,
player,201110020crd,crd,HeapTo00,pass_yds,0,,,,,
player,201110020crd,crd,HeapTo00,pass_td,0,,,,,
player,201110020crd,crd,HeapTo00,pass_int,0,,,,,
player,201110020crd,crd,HeapTo00,pass_sacked,0,,,,,
player,201110020crd,crd,HeapTo00,pass_sacked_yds,0,,,,,
player,201110020crd,crd,HeapTo00,pass_long,0,,,,,
player,201110020crd,crd,HeapTo00,pass_rating,,,,,,
player,201110020crd,crd,HeapTo00,rush_att,0,,,,,
player,201110020crd,crd,HeapTo00,rush_yds,0,,,,,
player,201110020crd,crd,HeapTo00,rush_td,0,,,,,
player,201110020crd,crd,HeapTo00,rush_long,0,,,,,
player,201110020crd,crd,HeapTo00,targets,6,,,,,
player,201110020crd,crd,HeapTo00,rec,4,,,,,
player,201110020crd,crd,HeapTo00,rec_yds,41,,,,,
player,201110020crd,crd,HeapTo00,rec_td,0,,,,,
player,201110020crd,crd,HeapTo00,rec_long,14,,,,,
player,201110020crd,crd,HeapTo00,fumbles,0,,,,,
player,201110020crd,crd,HeapTo00,fumbles_lost,,,,,,
player,201110020crd,crd,SherAn00,pass_cmp,0,,,,,
player,201110020crd,crd,SherAn00,pass_att,0,,,,,
player,201110020crd,crd,SherAn00,pass_yds,0,,,,,
player,201110020crd,crd,SherAn00,pass_td,0,,,,,
player,201110020crd,crd,SherAn00,pass_int,0,,,,,
player,201110020crd,crd,SherAn00,pass_sacked,0,,,,,
player,201110020crd,crd,SherAn00,pass_sacked_yds,0,,,,,
player,201110020crd,crd,SherAn00,pass_long,0,,,,,
player,201110020crd,crd,SherAn00,pass_rating,,,,,,
player,201110020crd,crd,SherAn00,rush_att,0,,,,,
player,201110020crd,crd,SherAn00,rush_yds,0,,,,,
player,201110020crd,crd,SherAn00,rush_td,0,,,,,
player,201110020crd,crd,SherAn00,rush_long,0,,,,,
player,201110020crd,crd,SherAn00,targets,2,,,,,
player,201110020crd,crd,SherAn00,rec,2,,,,,
player,201110020crd,crd,SherAn00,rec_yds,24,,,,,
player,201110020crd,crd,SherAn00,rec_td,0,,,,,
player,201110020crd,crd,SherAn00,rec_long,19,,,,,
player,201110020crd,crd,SherAn00,fumbles,0,,,,,
player,201110020crd,crd,SherAn00,fumbles_lost,,,,,,
player,201110020crd,crd,HousRo01,pass_cmp,0,,,,,
player,201110020crd,crd,HousRo01,pass_att,0,,,,,
player,201110020crd,crd,HousRo01,pass_yds,0,,,,,
player,201110020crd,crd,HousRo01,pass_td,0,,,,,
player,201110020crd,crd,HousRo01,pass_int,0,,,,,
player,201110020crd,crd,HousRo01,pass_sacked,0,,,,,
player,201110020crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201110020crd,crd,HousRo01,pass_long,0,,,,,
player,201110020crd,crd,HousRo01,pass_rating,,,,,,
player,201110020crd,crd,HousRo01,rush_att,0,,,,,
player,201110020crd,crd,HousRo01,rush_yds,0,,,,,
player,201110020crd,crd,HousRo01,rush_td,0,,,,,
player,201110020crd,crd,HousRo01,rush_long,0,,,,,
player,201110020crd,crd,HousRo01,targets,1,,,,,
player,201110020crd,crd,HousRo01,rec,1,,,,,
player,201110020crd,crd,HousRo01,rec_yds,16,,,,,
player,201110020crd,crd,HousRo01,rec_td,0,,,,,
player,201110020crd,crd,HousRo01,rec_long,16,,,,,
player,201110020crd,crd,HousRo01,fumbles,0,,,,,
player,201110020crd,crd,HousRo01,fumbles_lost,,,,,,
player,201110020crd,crd,KingJe00,pass_cmp,0,,,,,
player,201110020crd,crd,KingJe00,pass_att,0,,,,,
player,201110020crd,crd,KingJe00,pass_yds,0,,,,,
player,201110020crd,crd,KingJe00,pass_td,0,,,,,
player,201110020crd,crd,KingJe00,pass_int,0,,,,,
player,201110020crd,crd,KingJe00,pass_sacked,0,,,,,
player,201110020crd,crd,KingJe00,pass_sacked_yds,0,,,,,
player,201110020crd,crd,KingJe00,pass_long,0,,,,,
player,201110020crd,crd,KingJe00,pass_rating,,,,,,
player,201110020crd,crd,KingJe00,rush_att,0,,,,,
player,201110020crd,crd,KingJe00,rush_yds,0,,,,,
player,201110020crd,crd,KingJe00,rush_td,0,,,,,
player,201110020crd,crd,KingJe00,rush_long,0,,,,,
player,201110020crd,crd,KingJe00,targets,1,,,,,
player,201110020crd,crd,KingJe00,rec,1,,,,,
player,201110020crd,crd,KingJe00,rec_yds,3,,,,,
player,201110020crd,crd,KingJe00,rec_td,0,,,,,
player,201110020crd,crd,KingJe00,rec_long,3,,,,,
player,201110020crd,crd,KingJe00,fumbles,0,,,,,
player,201110020crd,crd,KingJe00,fumbles_lost,,,,,,
player,201110020crd,nyg,RollAn20,def_int,1,,,,,
player,201110020crd,nyg,RollAn20,def_int_yds,0,,,,,
player,201110020crd,nyg,RollAn20,def_int_td,0,,,,,
player,201110020crd,nyg,RollAn20,def_int_long,0,,,,,
player,201110020crd,nyg,RollAn20,pass_defended,2,,,,,
player,201110020crd,nyg,RollAn20,sacks,0.0,,,,,
player,201110020crd,nyg,RollAn20,tackles_combined,6,,,,,
player,201110020crd,nyg,RollAn20,tackles_solo,6,,,,,
player,201110020crd,nyg,RollAn20,tackles_assists,0,,,,,
player,201110020crd,nyg,RollAn20,tackles_loss,0,,,,,
player,201110020crd,nyg,RollAn20,qb_hits,0,,,,,
player,201110020crd,nyg,RollAn20,fumbles_rec,0,,,,,
player,201110020crd,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,RollAn20,fumbles_forced,0,,,,,
player,201110020crd,nyg,TollDa99,def_int,0,,,,,
player,201110020crd,nyg,TollDa99,def_int_yds,0,,,,,
player,201110020crd,nyg,TollDa99,def_int_td,0,,,,,
player,201110020crd,nyg,TollDa99,def_int_long,0,,,,,
player,201110020crd,nyg,TollDa99,pass_defended,0,,,,,
player,201110020crd,nyg,TollDa99,sacks,2.0,,,,,
player,201110020crd,nyg,TollDa99,tackles_combined,2,,,,,
player,201110020crd,nyg,TollDa99,tackles_solo,2,,,,,
player,201110020crd,nyg,TollDa99,tackles_assists,0,,,,,
player,201110020crd,nyg,TollDa99,tackles_loss,2,,,,,
player,201110020crd,nyg,TollDa99,qb_hits,2,,,,,
player,201110020crd,nyg,TollDa99,fumbles_rec,0,,,,,
player,201110020crd,nyg,TollDa99,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,TollDa99,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,TollDa99,fumbles_forced,0,,,,,
player,201110020crd,nyg,UmenOs99,def_int,0,,,,,
player,201110020crd,nyg,UmenOs99,def_int_yds,0,,,,,
player,201110020crd,nyg,UmenOs99,def_int_td,0,,,,,
player,201110020crd,nyg,UmenOs99,def_int_long,0,,,,,
player,201110020crd,nyg,UmenOs99,pass_defended,0,,,,,
player,201110020crd,nyg,UmenOs99,sacks,2.0,,,,,
player,201110020crd,nyg,UmenOs99,tackles_combined,2,,,,,
player,201110020crd,nyg,UmenOs99,tackles_solo,2,,,,,
player,201110020crd,nyg,UmenOs99,tackles_assists,0,,,,,
player,201110020crd,nyg,UmenOs99,tackles_loss,1,,,,,
player,201110020crd,nyg,UmenOs99,qb_hits,1,,,,,
player,201110020crd,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201110020crd,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,UmenOs99,fumbles_forced,1,,,,,
player,201110020crd,nyg,BoleMi20,def_int,0,,,,,
player,201110020crd,nyg,BoleMi20,def_int_yds,0,,,,,
player,201110020crd,nyg,BoleMi20,def_int_td,0,,,,,
player,201110020crd,nyg,BoleMi20,def_int_long,0,,,,,
