game,2011,8,20111030,201110300phi,dal,"Dallas Cowboys",7,phi,"Philadelphia Eagles",34
player,201110300phi,dal,MurrDe00,pass_rating,,,,,,
player,201110300phi,dal,MurrDe00,rush_att,8,,,,,
player,201110300phi,dal,MurrDe00,rush_yds,74,,,,,
player,201110300phi,dal,MurrDe00,rush_td,0,,,,,
player,201110300phi,dal,MurrDe00,rush_long,26,,,,,
player,201110300phi,dal,MurrDe00,targets,3,,,,,
player,201110300phi,dal,MurrDe00,rec,1,,,,,
player,201110300phi,dal,MurrDe00,rec_yds,-2,,,,,
player,201110300phi,dal,MurrDe00,rec_td,0,,,,,
player,201110300phi,dal,MurrDe00,rec_long,-2,,,,,
player,201110300phi,dal,MurrDe00,fumbles,0,,,,,
player,201110300phi,dal,MurrDe00,fumbles_lost,,,,,,
player,201110300phi,dal,TannPh00,pass_cmp,0,,,,,
player,201110300phi,dal,TannPh00,pass_att,0,,,,,
player,201110300phi,dal,TannPh00,pass_yds,0,,,,,
player,201110300phi,dal,TannPh00,pass_td,0,,,,,
player,201110300phi,dal,TannPh00,pass_int,0,,,,,
player,201110300phi,dal,TannPh00,pass_sacked,0,,,,,
player,201110300phi,dal,TannPh00,pass_sacked_yds,0,,,,,
player,201110300phi,dal,TannPh00,pass_long,0,,,,,
player,201110300phi,dal,TannPh00,pass_rating,,,,,,
player,201110300phi,dal,TannPh00,rush_att,1,,,,,
player,201110300phi,dal,TannPh00,rush_yds,2,,,,,
player,201110300phi,dal,TannPh00,rush_td,0,,,,,
player,201110300phi,dal,TannPh00,rush_long,2,,,,,
player,201110300phi,dal,TannPh00,targets,2,,,,,
player,201110300phi,dal,TannPh00,rec,2,,,,,
player,201110300phi,dal,TannPh00,rec_yds,19,,,,,
player,201110300phi,dal,TannPh00,rec_td,0,,,,,
player,201110300phi,dal,TannPh00,rec_long,11,,,,,
player,201110300phi,dal,TannPh00,fumbles,0,,,,,
player,201110300phi,dal,TannPh00,fumbles_lost,,,,,,
player,201110300phi,dal,RobiLa01,pass_cmp,0,,,,,
player,201110300phi,dal,RobiLa01,pass_att,0,,,,,
player,201110300phi,dal,RobiLa01,pass_yds,0,,,,,
player,201110300phi,dal,RobiLa01,pass_td,0,,,,,
player,201110300phi,dal,RobiLa01,pass_int,0,,,,,
player,201110300phi,dal,RobiLa01,pass_sacked,0,,,,,
player,201110300phi,dal,RobiLa01,pass_sacked_yds,0,,,,,
player,201110300phi,dal,RobiLa01,pass_long,0,,,,,
player,201110300phi,dal,RobiLa01,pass_rating,,,,,,
player,201110300phi,dal,RobiLa01,rush_att,0,,,,,
player,201110300phi,dal,RobiLa01,rush_yds,0,,,,,
player,201110300phi,dal,RobiLa01,rush_td,0,,,,,
player,201110300phi,dal,RobiLa01,rush_long,0,,,,,
player,201110300phi,dal,RobiLa01,targets,8,,,,,
player,201110300phi,dal,RobiLa01,rec,5,,,,,
player,201110300phi,dal,RobiLa01,rec_yds,103,,,,,
player,201110300phi,dal,RobiLa01,rec_td,1,,,,,
player,201110300phi,dal,RobiLa01,rec_long,70,,,,,
player,201110300phi,dal,RobiLa01,fumbles,0,,,,,
player,201110300phi,dal,RobiLa01,fumbles_lost,,,,,,
player,201110300phi,dal,WittJa00,pass_cmp,0,,,,,
player,201110300phi,dal,WittJa00,pass_att,0,,,,,
player,201110300phi,dal,WittJa00,pass_yds,0,,,,,
player,201110300phi,dal,WittJa00,pass_td,0,,,,,
player,201110300phi,dal,WittJa00,pass_int,0,,,,,
player,201110300phi,dal,WittJa00,pass_sacked,0,,,,,
player,201110300phi,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201110300phi,dal,WittJa00,pass_long,0,,,,,
player,201110300phi,dal,WittJa00,pass_rating,,,,,,
player,201110300phi,dal,WittJa00,rush_att,0,,,,,
player,201110300phi,dal,WittJa00,rush_yds,0,,,,,
player,201110300phi,dal,WittJa00,rush_td,0,,,,,
player,201110300phi,dal,WittJa00,rush_long,0,,,,,
player,201110300phi,dal,WittJa00,targets,12,,,,,
player,201110300phi,dal,WittJa00,rec,4,,,,,
player,201110300phi,dal,WittJa00,rec_yds,28,,,,,
player,201110300phi,dal,WittJa00,rec_td,0,,,,,
player,201110300phi,dal,WittJa00,rec_long,12,,,,,
player,201110300phi,dal,WittJa00,fumbles,0,,,,,
player,201110300phi,dal,WittJa00,fumbles_lost,,,,,,
player,201110300phi,dal,BryaDe01,pass_cmp,0,,,,,
player,201110300phi,dal,BryaDe01,pass_att,0,,,,,
player,201110300phi,dal,BryaDe01,pass_yds,0,,,,,
player,201110300phi,dal,BryaDe01,pass_td,0,,,,,
player,201110300phi,dal,BryaDe01,pass_int,0,,,,,
player,201110300phi,dal,BryaDe01,pass_sacked,0,,,,,
player,201110300phi,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201110300phi,dal,BryaDe01,pass_long,0,,,,,
player,201110300phi,dal,BryaDe01,pass_rating,,,,,,
player,201110300phi,dal,BryaDe01,rush_att,0,,,,,
player,201110300phi,dal,BryaDe01,rush_yds,0,,,,,
player,201110300phi,dal,BryaDe01,rush_td,0,,,,,
player,201110300phi,dal,BryaDe01,rush_long,0,,,,,
player,201110300phi,dal,BryaDe01,targets,5,,,,,
player,201110300phi,dal,BryaDe01,rec,3,,,,,
player,201110300phi,dal,BryaDe01,rec_yds,28,,,,,
player,201110300phi,dal,BryaDe01,rec_td,0,,,,,
player,201110300phi,dal,BryaDe01,rec_long,11,,,,,
player,201110300phi,dal,BryaDe01,fumbles,0,,,,,
player,201110300phi,dal,BryaDe01,fumbles_lost,,,,,,
player,201110300phi,dal,AustMi00,pass_cmp,0,,,,,
player,201110300phi,dal,AustMi00,pass_att,0,,,,,
player,201110300phi,dal,AustMi00,pass_yds,0,,,,,
player,201110300phi,dal,AustMi00,pass_td,0,,,,,
player,201110300phi,dal,AustMi00,pass_int,0,,,,,
player,201110300phi,dal,AustMi00,pass_sacked,0,,,,,
player,201110300phi,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201110300phi,dal,AustMi00,pass_long,0,,,,,
player,201110300phi,dal,AustMi00,pass_rating,,,,,,
player,201110300phi,dal,AustMi00,rush_att,0,,,,,
player,201110300phi,dal,AustMi00,rush_yds,0,,,,,
player,201110300phi,dal,AustMi00,rush_td,0,,,,,
player,201110300phi,dal,AustMi00,rush_long,0,,,,,
player,201110300phi,dal,AustMi00,targets,3,,,,,
player,201110300phi,dal,AustMi00,rec,3,,,,,
player,201110300phi,dal,AustMi00,rec_yds,27,,,,,
player,201110300phi,dal,AustMi00,rec_td,0,,,,,
player,201110300phi,dal,AustMi00,rec_long,13,,,,,
player,201110300phi,dal,AustMi00,fumbles,0,,,,,
player,201110300phi,dal,AustMi00,fumbles_lost,,,,,,
player,201110300phi,dal,BennMa00,pass_cmp,0,,,,,
player,201110300phi,dal,BennMa00,pass_att,0,,,,,
player,201110300phi,dal,BennMa00,pass_yds,0,,,,,
player,201110300phi,dal,BennMa00,pass_td,0,,,,,
player,201110300phi,dal,BennMa00,pass_int,0,,,,,
player,201110300phi,dal,BennMa00,pass_sacked,0,,,,,
player,201110300phi,dal,BennMa00,pass_sacked_yds,0,,,,,
player,201110300phi,dal,BennMa00,pass_long,0,,,,,
player,201110300phi,dal,BennMa00,pass_rating,,,,,,
player,201110300phi,dal,BennMa00,rush_att,0,,,,,
player,201110300phi,dal,BennMa00,rush_yds,0,,,,,
player,201110300phi,dal,BennMa00,rush_td,0,,,,,
player,201110300phi,dal,BennMa00,rush_long,0,,,,,
player,201110300phi,dal,BennMa00,targets,1,,,,,
player,201110300phi,dal,BennMa00,rec,0,,,,,
player,201110300phi,dal,BennMa00,rec_yds,0,,,,,
player,201110300phi,dal,BennMa00,rec_td,0,,,,,
player,201110300phi,dal,BennMa00,rec_long,0,,,,,
player,201110300phi,dal,BennMa00,fumbles,0,,,,,
player,201110300phi,dal,BennMa00,fumbles_lost,,,,,,
player,201110300phi,phi,VickMi00,pass_cmp,21,,,,,
player,201110300phi,phi,VickMi00,pass_att,28,,,,,
player,201110300phi,phi,VickMi00,pass_yds,279,,,,,
player,201110300phi,phi,VickMi00,pass_td,2,,,,,
player,201110300phi,phi,VickMi00,pass_int,0,,,,,
player,201110300phi,phi,VickMi00,pass_sacked,4,,,,,
player,201110300phi,phi,VickMi00,pass_sacked_yds,23,,,,,
player,201110300phi,phi,VickMi00,pass_long,24,,,,,
player,201110300phi,phi,VickMi00,pass_rating,129.9,,,,,
player,201110300phi,phi,VickMi00,rush_att,7,,,,,
player,201110300phi,phi,VickMi00,rush_yds,50,,,,,
player,201110300phi,phi,VickMi00,rush_td,0,,,,,
player,201110300phi,phi,VickMi00,rush_long,15,,,,,
player,201110300phi,phi,VickMi00,targets,0,,,,,
player,201110300phi,phi,VickMi00,rec,0,,,,,
player,201110300phi,phi,VickMi00,rec_yds,0,,,,,
player,201110300phi,phi,VickMi00,rec_td,0,,,,,
player,201110300phi,phi,VickMi00,rec_long,0,,,,,
player,201110300phi,phi,VickMi00,fumbles,1,,,,,
player,201110300phi,phi,VickMi00,fumbles_lost,0,,,,,
player,201110300phi,phi,McCoLe01,pass_cmp,0,,,,,
player,201110300phi,phi,McCoLe01,pass_att,0,,,,,
player,201110300phi,phi,McCoLe01,pass_yds,0,,,,,
player,201110300phi,phi,McCoLe01,pass_td,0,,,,,
player,201110300phi,phi,McCoLe01,pass_int,0,,,,,
player,201110300phi,phi,McCoLe01,pass_sacked,0,,,,,
player,201110300phi,phi,McCoLe01,pass_sacked_yds,0,,,,,
player,201110300phi,phi,McCoLe01,pass_long,0,,,,,
player,201110300phi,phi,McCoLe01,pass_rating,,,,,,
player,201110300phi,phi,McCoLe01,rush_att,30,,,,,
player,201110300phi,phi,McCoLe01,rush_yds,185,,,,,
player,201110300phi,phi,McCoLe01,rush_td,2,,,,,
player,201110300phi,phi,McCoLe01,rush_long,34,,,,,
player,201110300phi,phi,McCoLe01,targets,3,,,,,
player,201110300phi,phi,McCoLe01,rec,2,,,,,
player,201110300phi,phi,McCoLe01,rec_yds,15,,,,,
player,201110300phi,phi,McCoLe01,rec_td,0,,,,,
player,201110300phi,phi,McCoLe01,rec_long,16,,,,,
player,201110300phi,phi,McCoLe01,fumbles,0,,,,,
player,201110300phi,phi,McCoLe01,fumbles_lost,,,,,,
player,201110300phi,phi,BrowRo05,pass_cmp,0,,,,,
player,201110300phi,phi,BrowRo05,pass_att,0,,,,,
player,201110300phi,phi,BrowRo05,pass_yds,0,,,,,
player,201110300phi,phi,BrowRo05,pass_td,0,,,,,
player,201110300phi,phi,BrowRo05,pass_int,0,,,,,
player,201110300phi,phi,BrowRo05,pass_sacked,0,,,,,
player,201110300phi,phi,BrowRo05,pass_sacked_yds,0,,,,,
player,201110300phi,phi,BrowRo05,pass_long,0,,,,,
player,201110300phi,phi,BrowRo05,pass_rating,,,,,,
player,201110300phi,phi,BrowRo05,rush_att,1,,,,,
player,201110300phi,phi,BrowRo05,rush_yds,4,,,,,
player,201110300phi,phi,BrowRo05,rush_td,0,,,,,
player,201110300phi,phi,BrowRo05,rush_long,4,,,,,
player,201110300phi,phi,BrowRo05,targets,0,,,,,
player,201110300phi,phi,BrowRo05,rec,0,,,,,
player,201110300phi,phi,BrowRo05,rec_yds,0,,,,,
player,201110300phi,phi,BrowRo05,rec_td,0,,,,,
player,201110300phi,phi,BrowRo05,rec_long,0,,,,,
player,201110300phi,phi,BrowRo05,fumbles,0,,,,,
player,201110300phi,phi,BrowRo05,fumbles_lost,,,,,,
player,201110300phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201110300phi,phi,CeleBr00,pass_att,0,,,,,
player,201110300phi,phi,CeleBr00,pass_yds,0,,,,,
player,201110300phi,phi,CeleBr00,pass_td,0,,,,,
player,201110300phi,phi,CeleBr00,pass_int,0,,,,,
player,201110300phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201110300phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201110300phi,phi,CeleBr00,pass_long,0,,,,,
player,201110300phi,phi,CeleBr00,pass_rating,,,,,,
player,201110300phi,phi,CeleBr00,rush_att,0,,,,,
player,201110300phi,phi,CeleBr00,rush_yds,0,,,,,
player,201110300phi,phi,CeleBr00,rush_td,0,,,,,
player,201110300phi,phi,CeleBr00,rush_long,0,,,,,
player,201110300phi,phi,CeleBr00,targets,9,,,,,
player,201110300phi,phi,CeleBr00,rec,7,,,,,
player,201110300phi,phi,CeleBr00,rec_yds,94,,,,,
player,201110300phi,phi,CeleBr00,rec_td,1,,,,,
player,201110300phi,phi,CeleBr00,rec_long,22,,,,,
player,201110300phi,phi,CeleBr00,fumbles,0,,,,,
player,201110300phi,phi,CeleBr00,fumbles_lost,,,,,,
player,201110300phi,phi,AvanJa00,pass_cmp,0,,,,,
player,201110300phi,phi,AvanJa00,pass_att,0,,,,,
player,201110300phi,phi,AvanJa00,pass_yds,0,,,,,
player,201110300phi,phi,AvanJa00,pass_td,0,,,,,
player,201110300phi,phi,AvanJa00,pass_int,0,,,,,
player,201110300phi,phi,AvanJa00,pass_sacked,0,,,,,
player,201110300phi,phi,AvanJa00,pass_sacked_yds,0,,,,,
player,201110300phi,phi,AvanJa00,pass_long,0,,,,,
player,201110300phi,phi,AvanJa00,pass_rating,,,,,,
player,201110300phi,phi,AvanJa00,rush_att,0,,,,,
player,201110300phi,phi,AvanJa00,rush_yds,0,,,,,
player,201110300phi,phi,AvanJa00,rush_td,0,,,,,
player,201110300phi,phi,AvanJa00,rush_long,0,,,,,
player,201110300phi,phi,AvanJa00,targets,5,,,,,
player,201110300phi,phi,AvanJa00,rec,5,,,,,
player,201110300phi,phi,AvanJa00,rec_yds,74,,,,,
player,201110300phi,phi,AvanJa00,rec_td,0,,,,,
player,201110300phi,phi,AvanJa00,rec_long,24,,,,,
player,201110300phi,phi,AvanJa00,fumbles,0,,,,,
player,201110300phi,phi,AvanJa00,fumbles_lost,,,,,,
player,201110300phi,phi,MaclJe00,pass_cmp,0,,,,,
player,201110300phi,phi,MaclJe00,pass_att,0,,,,,
player,201110300phi,phi,MaclJe00,pass_yds,0,,,,,
player,201110300phi,phi,MaclJe00,pass_td,0,,,,,
player,201110300phi,phi,MaclJe00,pass_int,0,,,,,
player,201110300phi,phi,MaclJe00,pass_sacked,0,,,,,
player,201110300phi,phi,MaclJe00,pass_sacked_yds,0,,,,,
player,201110300phi,phi,MaclJe00,pass_long,0,,,,,
player,201110300phi,phi,MaclJe00,pass_rating,,,,,,
player,201110300phi,phi,MaclJe00,rush_att,0,,,,,
player,201110300phi,phi,MaclJe00,rush_yds,0,,,,,
player,201110300phi,phi,MaclJe00,rush_td,0,,,,,
player,201110300phi,phi,MaclJe00,rush_long,0,,,,,
player,201110300phi,phi,MaclJe00,targets,3,,,,,
player,201110300phi,phi,MaclJe00,rec,3,,,,,
player,201110300phi,phi,MaclJe00,rec_yds,54,,,,,
player,201110300phi,phi,MaclJe00,rec_td,1,,,,,
player,201110300phi,phi,MaclJe00,rec_long,24,,,,,
player,201110300phi,phi,MaclJe00,fumbles,0,,,,,
player,201110300phi,phi,MaclJe00,fumbles_lost,,,,,,
player,201110300phi,phi,JackDe00,pass_cmp,0,,,,,
player,201110300phi,phi,JackDe00,pass_att,0,,,,,
player,201110300phi,phi,JackDe00,pass_yds,0,,,,,
player,201110300phi,phi,JackDe00,pass_td,0,,,,,
player,201110300phi,phi,JackDe00,pass_int,0,,,,,
player,201110300phi,phi,JackDe00,pass_sacked,0,,,,,
player,201110300phi,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201110300phi,phi,JackDe00,pass_long,0,,,,,
player,201110300phi,phi,JackDe00,pass_rating,,,,,,
player,201110300phi,phi,JackDe00,rush_att,0,,,,,
player,201110300phi,phi,JackDe00,rush_yds,0,,,,,
player,201110300phi,phi,JackDe00,rush_td,0,,,,,
player,201110300phi,phi,JackDe00,rush_long,0,,,,,
player,201110300phi,phi,JackDe00,targets,6,,,,,
player,201110300phi,phi,JackDe00,rec,3,,,,,
player,201110300phi,phi,JackDe00,rec_yds,31,,,,,
player,201110300phi,phi,JackDe00,rec_td,0,,,,,
player,201110300phi,phi,JackDe00,rec_long,14,,,,,
player,201110300phi,phi,JackDe00,fumbles,0,,,,,
player,201110300phi,phi,JackDe00,fumbles_lost,,,,,,
player,201110300phi,phi,HarbCl00,pass_cmp,0,,,,,
player,201110300phi,phi,HarbCl00,pass_att,0,,,,,
player,201110300phi,phi,HarbCl00,pass_yds,0,,,,,
player,201110300phi,phi,HarbCl00,pass_td,0,,,,,
player,201110300phi,phi,HarbCl00,pass_int,0,,,,,
player,201110300phi,phi,HarbCl00,pass_sacked,0,,,,,
player,201110300phi,phi,HarbCl00,pass_sacked_yds,0,,,,,
player,201110300phi,phi,HarbCl00,pass_long,0,,,,,
player,201110300phi,phi,HarbCl00,pass_rating,,,,,,
player,201110300phi,phi,HarbCl00,rush_att,0,,,,,
player,201110300phi,phi,HarbCl00,rush_yds,0,,,,,
player,201110300phi,phi,HarbCl00,rush_td,0,,,,,
player,201110300phi,phi,HarbCl00,rush_long,0,,,,,
player,201110300phi,phi,HarbCl00,targets,1,,,,,
player,201110300phi,phi,HarbCl00,rec,1,,,,,
player,201110300phi,phi,HarbCl00,rec_yds,11,,,,,
player,201110300phi,phi,HarbCl00,rec_td,0,,,,,
player,201110300phi,phi,HarbCl00,rec_long,11,,,,,
player,201110300phi,phi,HarbCl00,fumbles,0,,,,,
player,201110300phi,phi,HarbCl00,fumbles_lost,,,,,,
player,201110300phi,phi,SchmOw00,pass_cmp,0,,,,,
player,201110300phi,phi,SchmOw00,pass_att,0,,,,,
player,201110300phi,phi,SchmOw00,pass_yds,0,,,,,
player,201110300phi,phi,SchmOw00,pass_td,0,,,,,
player,201110300phi,phi,SchmOw00,pass_int,0,,,,,
player,201110300phi,phi,SchmOw00,pass_sacked,0,,,,,
player,201110300phi,phi,SchmOw00,pass_sacked_yds,0,,,,,
player,201110300phi,phi,SchmOw00,pass_long,0,,,,,
player,201110300phi,phi,SchmOw00,pass_rating,,,,,,
player,201110300phi,phi,SchmOw00,rush_att,0,,,,,
player,201110300phi,phi,SchmOw00,rush_yds,0,,,,,
player,201110300phi,phi,SchmOw00,rush_td,0,,,,,
player,201110300phi,phi,SchmOw00,rush_long,0,,,,,
player,201110300phi,phi,SchmOw00,targets,1,,,,,
player,201110300phi,phi,SchmOw00,rec,0,,,,,
player,201110300phi,phi,SchmOw00,rec_yds,0,,,,,
player,201110300phi,phi,SchmOw00,rec_td,0,,,,,
player,201110300phi,phi,SchmOw00,rec_long,0,,,,,
player,201110300phi,phi,SchmOw00,fumbles,0,,,,,
player,201110300phi,phi,SchmOw00,fumbles_lost,,,,,,
player,201110300phi,dal,WareDe99,def_int,0,,,,,
player,201110300phi,dal,WareDe99,def_int_yds,0,,,,,
player,201110300phi,dal,WareDe99,def_int_td,0,,,,,
player,201110300phi,dal,WareDe99,def_int_long,0,,,,,
player,201110300phi,dal,WareDe99,pass_defended,0,,,,,
player,201110300phi,dal,WareDe99,sacks,4.0,,,,,
player,201110300phi,dal,WareDe99,tackles_combined,11,,,,,
player,201110300phi,dal,WareDe99,tackles_solo,10,,,,,
player,201110300phi,dal,WareDe99,tackles_assists,1,,,,,
player,201110300phi,dal,WareDe99,tackles_loss,5,,,,,
player,201110300phi,dal,WareDe99,qb_hits,4,,,,,
player,201110300phi,dal,WareDe99,fumbles_rec,0,,,,,
player,201110300phi,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201110300phi,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201110300phi,dal,WareDe99,fumbles_forced,1,,,,,
player,201110300phi,dal,SensGe20,def_int,0,,,,,
player,201110300phi,dal,SensGe20,def_int_yds,0,,,,,
player,201110300phi,dal,SensGe20,def_int_td,0,,,,,
player,201110300phi,dal,SensGe20,def_int_long,0,,,,,
player,201110300phi,dal,SensGe20,pass_defended,0,,,,,
player,201110300phi,dal,SensGe20,sacks,0.0,,,,,
player,201110300phi,dal,SensGe20,tackles_combined,9,,,,,
player,201110300phi,dal,SensGe20,tackles_solo,9,,,,,
player,201110300phi,dal,SensGe20,tackles_assists,0,,,,,
player,201110300phi,dal,SensGe20,tackles_loss,0,,,,,
player,201110300phi,dal,SensGe20,qb_hits,0,,,,,
player,201110300phi,dal,SensGe20,fumbles_rec,0,,,,,
player,201110300phi,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201110300phi,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201110300phi,dal,SensGe20,fumbles_forced,0,,,,,
player,201110300phi,dal,ElamAb20,def_int,0,,,,,
player,201110300phi,dal,ElamAb20,def_int_yds,0,,,,,
player,201110300phi,dal,ElamAb20,def_int_td,0,,,,,
player,201110300phi,dal,ElamAb20,def_int_long,0,,,,,
player,201110300phi,dal,ElamAb20,pass_defended,0,,,,,
player,201110300phi,dal,ElamAb20,sacks,0.0,,,,,
player,201110300phi,dal,ElamAb20,tackles_combined,6,,,,,
player,201110300phi,dal,ElamAb20,tackles_solo,6,,,,,
player,201110300phi,dal,ElamAb20,tackles_assists,0,,,,,
player,201110300phi,dal,ElamAb20,tackles_loss,1,,,,,
player,201110300phi,dal,ElamAb20,qb_hits,0,,,,,
player,201110300phi,dal,ElamAb20,fumbles_rec,0,,,,,
player,201110300phi,dal,ElamAb20,fumbles_rec_yds,0,,,,,
player,201110300phi,dal,ElamAb20,fumbles_rec_td,0,,,,,
player,201110300phi,dal,ElamAb20,fumbles_forced,0,,,,,
player,201110300phi,dal,JameBr20,def_int,0,,,,,
player,201110300phi,dal,JameBr20,def_int_yds,0,,,,,
player,201110300phi,dal,JameBr20,def_int_td,0,,,,,
player,201110300phi,dal,JameBr20,def_int_long,0,,,,,
player,201110300phi,dal,JameBr20,pass_defended,0,,,,,
player,201110300phi,dal,JameBr20,sacks,0.0,,,,,
player,201110300phi,dal,JameBr20,tackles_combined,6,,,,,
player,201110300phi,dal,JameBr20,tackles_solo,6,,,,,
player,201110300phi,dal,JameBr20,tackles_assists,0,,,,,
player,201110300phi,dal,JameBr20,tackles_loss,0,,,,,
player,201110300phi,dal,JameBr20,qb_hits,0,,,,,
player,201110300phi,dal,JameBr20,fumbles_rec,0,,,,,
player,201110300phi,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201110300phi,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201110300phi,dal,JameBr20,fumbles_forced,0,,,,,
player,201110300phi,dal,NewmTe20,def_int,0,,,,,
player,201110300phi,dal,NewmTe20,def_int_yds,0,,,,,
player,201110300phi,dal,NewmTe20,def_int_td,0,,,,,
player,201110300phi,dal,NewmTe20,def_int_long,0,,,,,
player,201110300phi,dal,NewmTe20,pass_defended,0,,,,,
player,201110300phi,dal,NewmTe20,sacks,0.0,,,,,
player,201110300phi,dal,NewmTe20,tackles_combined,6,,,,,
player,201110300phi,dal,NewmTe20,tackles_solo,6,,,,,
player,201110300phi,dal,NewmTe20,tackles_assists,0,,,,,
player,201110300phi,dal,NewmTe20,tackles_loss,0,,,,,
player,201110300phi,dal,NewmTe20,qb_hits,0,,,,,
player,201110300phi,dal,NewmTe20,fumbles_rec,0,,,,,
player,201110300phi,dal,NewmTe20,fumbles_rec_yds,0,,,,,
player,201110300phi,dal,NewmTe20,fumbles_rec_td,0,,,,,
player,201110300phi,dal,NewmTe20,fumbles_forced,0,,,,,
player,201110300phi,dal,BrooKe00,def_int,0,,,,,
player,201110300phi,dal,BrooKe00,def_int_yds,0,,,,,
player,201110300phi,dal,BrooKe00,def_int_td,0,,,,,
player,201110300phi,dal,BrooKe00,def_int_long,0,,,,,
player,201110300phi,dal,BrooKe00,pass_defended,0,,,,,
player,201110300phi,dal,BrooKe00,sacks,0.0,,,,,
player,201110300phi,dal,BrooKe00,tackles_combined,5,,,,,
player,201110300phi,dal,BrooKe00,tackles_solo,5,,,,,
player,201110300phi,dal,BrooKe00,tackles_assists,0,,,,,
player,201110300phi,dal,BrooKe00,tackles_loss,0,,,,,
player,201110300phi,dal,BrooKe00,qb_hits,0,,,,,
player,201110300phi,dal,BrooKe00,fumbles_rec,0,,,,,
player,201110300phi,dal,BrooKe00,fumbles_rec_yds,0,,,,,
player,201110300phi,dal,BrooKe00,fumbles_rec_td,0,,,,,
player,201110300phi,dal,BrooKe00,fumbles_forced,0,,,,,
player,201110300phi,dal,HatcJa20,def_int,0,,,,,
player,201110300phi,dal,HatcJa20,def_int_yds,0,,,,,
