game,2011,3,20110925,201109250cle,mia,"Miami Dolphins",16,cle,"Cleveland Browns",17
player,201109250cle,mia,ThomDa03,pass_int,0,,,,,
player,201109250cle,mia,ThomDa03,pass_sacked,0,,,,,
player,201109250cle,mia,ThomDa03,pass_sacked_yds,0,,,,,
player,201109250cle,mia,ThomDa03,pass_long,0,,,,,
player,201109250cle,mia,ThomDa03,pass_rating,,,,,,
player,201109250cle,mia,ThomDa03,rush_att,23,,,,,
player,201109250cle,mia,ThomDa03,rush_yds,95,,,,,
player,201109250cle,mia,ThomDa03,rush_td,0,,,,,
player,201109250cle,mia,ThomDa03,rush_long,9,,,,,
player,201109250cle,mia,ThomDa03,targets,3,,,,,
player,201109250cle,mia,ThomDa03,rec,3,,,,,
player,201109250cle,mia,ThomDa03,rec_yds,27,,,,,
player,201109250cle,mia,ThomDa03,rec_td,1,,,,,
player,201109250cle,mia,ThomDa03,rec_long,10,,,,,
player,201109250cle,mia,ThomDa03,fumbles,0,,,,,
player,201109250cle,mia,ThomDa03,fumbles_lost,,,,,,
player,201109250cle,mia,BushRe00,pass_cmp,0,,,,,
player,201109250cle,mia,BushRe00,pass_att,0,,,,,
player,201109250cle,mia,BushRe00,pass_yds,0,,,,,
player,201109250cle,mia,BushRe00,pass_td,0,,,,,
player,201109250cle,mia,BushRe00,pass_int,0,,,,,
player,201109250cle,mia,BushRe00,pass_sacked,0,,,,,
player,201109250cle,mia,BushRe00,pass_sacked_yds,0,,,,,
player,201109250cle,mia,BushRe00,pass_long,0,,,,,
player,201109250cle,mia,BushRe00,pass_rating,,,,,,
player,201109250cle,mia,BushRe00,rush_att,10,,,,,
player,201109250cle,mia,BushRe00,rush_yds,13,,,,,
player,201109250cle,mia,BushRe00,rush_td,0,,,,,
player,201109250cle,mia,BushRe00,rush_long,10,,,,,
player,201109250cle,mia,BushRe00,targets,1,,,,,
player,201109250cle,mia,BushRe00,rec,1,,,,,
player,201109250cle,mia,BushRe00,rec_yds,12,,,,,
player,201109250cle,mia,BushRe00,rec_td,0,,,,,
player,201109250cle,mia,BushRe00,rec_long,12,,,,,
player,201109250cle,mia,BushRe00,fumbles,2,,,,,
player,201109250cle,mia,BushRe00,fumbles_lost,1,,,,,
player,201109250cle,mia,HillLe00,pass_cmp,0,,,,,
player,201109250cle,mia,HillLe00,pass_att,0,,,,,
player,201109250cle,mia,HillLe00,pass_yds,0,,,,,
player,201109250cle,mia,HillLe00,pass_td,0,,,,,
player,201109250cle,mia,HillLe00,pass_int,0,,,,,
player,201109250cle,mia,HillLe00,pass_sacked,0,,,,,
player,201109250cle,mia,HillLe00,pass_sacked_yds,0,,,,,
player,201109250cle,mia,HillLe00,pass_long,0,,,,,
player,201109250cle,mia,HillLe00,pass_rating,,,,,,
player,201109250cle,mia,HillLe00,rush_att,1,,,,,
player,201109250cle,mia,HillLe00,rush_yds,4,,,,,
player,201109250cle,mia,HillLe00,rush_td,0,,,,,
player,201109250cle,mia,HillLe00,rush_long,4,,,,,
player,201109250cle,mia,HillLe00,targets,1,,,,,
player,201109250cle,mia,HillLe00,rec,1,,,,,
player,201109250cle,mia,HillLe00,rec_yds,8,,,,,
player,201109250cle,mia,HillLe00,rec_td,0,,,,,
player,201109250cle,mia,HillLe00,rec_long,8,,,,,
player,201109250cle,mia,HillLe00,fumbles,0,,,,,
player,201109250cle,mia,HillLe00,fumbles_lost,,,,,,
player,201109250cle,mia,HartBr00,pass_cmp,0,,,,,
player,201109250cle,mia,HartBr00,pass_att,0,,,,,
player,201109250cle,mia,HartBr00,pass_yds,0,,,,,
player,201109250cle,mia,HartBr00,pass_td,0,,,,,
player,201109250cle,mia,HartBr00,pass_int,0,,,,,
player,201109250cle,mia,HartBr00,pass_sacked,0,,,,,
player,201109250cle,mia,HartBr00,pass_sacked_yds,0,,,,,
player,201109250cle,mia,HartBr00,pass_long,0,,,,,
player,201109250cle,mia,HartBr00,pass_rating,,,,,,
player,201109250cle,mia,HartBr00,rush_att,0,,,,,
player,201109250cle,mia,HartBr00,rush_yds,0,,,,,
player,201109250cle,mia,HartBr00,rush_td,0,,,,,
player,201109250cle,mia,HartBr00,rush_long,0,,,,,
player,201109250cle,mia,HartBr00,targets,4,,,,,
player,201109250cle,mia,HartBr00,rec,4,,,,,
player,201109250cle,mia,HartBr00,rec_yds,87,,,,,
player,201109250cle,mia,HartBr00,rec_td,0,,,,,
player,201109250cle,mia,HartBr00,rec_long,38,,,,,
player,201109250cle,mia,HartBr00,fumbles,0,,,,,
player,201109250cle,mia,HartBr00,fumbles_lost,,,,,,
player,201109250cle,mia,BessDa00,pass_cmp,0,,,,,
player,201109250cle,mia,BessDa00,pass_att,0,,,,,
player,201109250cle,mia,BessDa00,pass_yds,0,,,,,
player,201109250cle,mia,BessDa00,pass_td,0,,,,,
player,201109250cle,mia,BessDa00,pass_int,0,,,,,
player,201109250cle,mia,BessDa00,pass_sacked,0,,,,,
player,201109250cle,mia,BessDa00,pass_sacked_yds,0,,,,,
player,201109250cle,mia,BessDa00,pass_long,0,,,,,
player,201109250cle,mia,BessDa00,pass_rating,,,,,,
player,201109250cle,mia,BessDa00,rush_att,0,,,,,
player,201109250cle,mia,BessDa00,rush_yds,0,,,,,
player,201109250cle,mia,BessDa00,rush_td,0,,,,,
player,201109250cle,mia,BessDa00,rush_long,0,,,,,
player,201109250cle,mia,BessDa00,targets,9,,,,,
player,201109250cle,mia,BessDa00,rec,5,,,,,
player,201109250cle,mia,BessDa00,rec_yds,52,,,,,
player,201109250cle,mia,BessDa00,rec_td,0,,,,,
player,201109250cle,mia,BessDa00,rec_long,16,,,,,
player,201109250cle,mia,BessDa00,fumbles,0,,,,,
player,201109250cle,mia,BessDa00,fumbles_lost,,,,,,
player,201109250cle,mia,MarsBr00,pass_cmp,0,,,,,
player,201109250cle,mia,MarsBr00,pass_att,0,,,,,
player,201109250cle,mia,MarsBr00,pass_yds,0,,,,,
player,201109250cle,mia,MarsBr00,pass_td,0,,,,,
player,201109250cle,mia,MarsBr00,pass_int,0,,,,,
player,201109250cle,mia,MarsBr00,pass_sacked,0,,,,,
player,201109250cle,mia,MarsBr00,pass_sacked_yds,0,,,,,
player,201109250cle,mia,MarsBr00,pass_long,0,,,,,
player,201109250cle,mia,MarsBr00,pass_rating,,,,,,
player,201109250cle,mia,MarsBr00,rush_att,0,,,,,
player,201109250cle,mia,MarsBr00,rush_yds,0,,,,,
player,201109250cle,mia,MarsBr00,rush_td,0,,,,,
player,201109250cle,mia,MarsBr00,rush_long,0,,,,,
player,201109250cle,mia,MarsBr00,targets,7,,,,,
player,201109250cle,mia,MarsBr00,rec,4,,,,,
player,201109250cle,mia,MarsBr00,rec_yds,43,,,,,
player,201109250cle,mia,MarsBr00,rec_td,0,,,,,
player,201109250cle,mia,MarsBr00,rec_long,15,,,,,
player,201109250cle,mia,MarsBr00,fumbles,0,,,,,
player,201109250cle,mia,MarsBr00,fumbles_lost,,,,,,
player,201109250cle,mia,FasaAn00,pass_cmp,0,,,,,
player,201109250cle,mia,FasaAn00,pass_att,0,,,,,
player,201109250cle,mia,FasaAn00,pass_yds,0,,,,,
player,201109250cle,mia,FasaAn00,pass_td,0,,,,,
player,201109250cle,mia,FasaAn00,pass_int,0,,,,,
player,201109250cle,mia,FasaAn00,pass_sacked,0,,,,,
player,201109250cle,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201109250cle,mia,FasaAn00,pass_long,0,,,,,
player,201109250cle,mia,FasaAn00,pass_rating,,,,,,
player,201109250cle,mia,FasaAn00,rush_att,0,,,,,
player,201109250cle,mia,FasaAn00,rush_yds,0,,,,,
player,201109250cle,mia,FasaAn00,rush_td,0,,,,,
player,201109250cle,mia,FasaAn00,rush_long,0,,,,,
player,201109250cle,mia,FasaAn00,targets,2,,,,,
player,201109250cle,mia,FasaAn00,rec,1,,,,,
player,201109250cle,mia,FasaAn00,rec_yds,26,,,,,
player,201109250cle,mia,FasaAn00,rec_td,0,,,,,
player,201109250cle,mia,FasaAn00,rec_long,26,,,,,
player,201109250cle,mia,FasaAn00,fumbles,0,,,,,
player,201109250cle,mia,FasaAn00,fumbles_lost,,,,,,
player,201109250cle,mia,ClayCh00,pass_cmp,0,,,,,
player,201109250cle,mia,ClayCh00,pass_att,0,,,,,
player,201109250cle,mia,ClayCh00,pass_yds,0,,,,,
player,201109250cle,mia,ClayCh00,pass_td,0,,,,,
player,201109250cle,mia,ClayCh00,pass_int,0,,,,,
player,201109250cle,mia,ClayCh00,pass_sacked,0,,,,,
player,201109250cle,mia,ClayCh00,pass_sacked_yds,0,,,,,
player,201109250cle,mia,ClayCh00,pass_long,0,,,,,
player,201109250cle,mia,ClayCh00,pass_rating,,,,,,
player,201109250cle,mia,ClayCh00,rush_att,0,,,,,
player,201109250cle,mia,ClayCh00,rush_yds,0,,,,,
player,201109250cle,mia,ClayCh00,rush_td,0,,,,,
player,201109250cle,mia,ClayCh00,rush_long,0,,,,,
player,201109250cle,mia,ClayCh00,targets,1,,,,,
player,201109250cle,mia,ClayCh00,rec,0,,,,,
player,201109250cle,mia,ClayCh00,rec_yds,0,,,,,
player,201109250cle,mia,ClayCh00,rec_td,0,,,,,
player,201109250cle,mia,ClayCh00,rec_long,0,,,,,
player,201109250cle,mia,ClayCh00,fumbles,0,,,,,
player,201109250cle,mia,ClayCh00,fumbles_lost,,,,,,
player,201109250cle,cle,McCoCo00,pass_cmp,19,,,,,
player,201109250cle,cle,McCoCo00,pass_att,39,,,,,
player,201109250cle,cle,McCoCo00,pass_yds,210,,,,,
player,201109250cle,cle,McCoCo00,pass_td,2,,,,,
player,201109250cle,cle,McCoCo00,pass_int,1,,,,,
player,201109250cle,cle,McCoCo00,pass_sacked,0,,,,,
player,201109250cle,cle,McCoCo00,pass_sacked_yds,0,,,,,
player,201109250cle,cle,McCoCo00,pass_long,33,,,,,
player,201109250cle,cle,McCoCo00,pass_rating,71.5,,,,,
player,201109250cle,cle,McCoCo00,rush_att,2,,,,,
player,201109250cle,cle,McCoCo00,rush_yds,-2,,,,,
player,201109250cle,cle,McCoCo00,rush_td,0,,,,,
player,201109250cle,cle,McCoCo00,rush_long,-1,,,,,
player,201109250cle,cle,McCoCo00,targets,0,,,,,
player,201109250cle,cle,McCoCo00,rec,0,,,,,
player,201109250cle,cle,McCoCo00,rec_yds,0,,,,,
player,201109250cle,cle,McCoCo00,rec_td,0,,,,,
player,201109250cle,cle,McCoCo00,rec_long,0,,,,,
player,201109250cle,cle,McCoCo00,fumbles,0,,,,,
player,201109250cle,cle,McCoCo00,fumbles_lost,,,,,,
player,201109250cle,cle,HardMo00,pass_cmp,0,,,,,
player,201109250cle,cle,HardMo00,pass_att,0,,,,,
player,201109250cle,cle,HardMo00,pass_yds,0,,,,,
player,201109250cle,cle,HardMo00,pass_td,0,,,,,
player,201109250cle,cle,HardMo00,pass_int,0,,,,,
player,201109250cle,cle,HardMo00,pass_sacked,0,,,,,
player,201109250cle,cle,HardMo00,pass_sacked_yds,0,,,,,
player,201109250cle,cle,HardMo00,pass_long,0,,,,,
player,201109250cle,cle,HardMo00,pass_rating,,,,,,
player,201109250cle,cle,HardMo00,rush_att,14,,,,,
player,201109250cle,cle,HardMo00,rush_yds,67,,,,,
player,201109250cle,cle,HardMo00,rush_td,0,,,,,
player,201109250cle,cle,HardMo00,rush_long,19,,,,,
player,201109250cle,cle,HardMo00,targets,4,,,,,
player,201109250cle,cle,HardMo00,rec,3,,,,,
player,201109250cle,cle,HardMo00,rec_yds,19,,,,,
player,201109250cle,cle,HardMo00,rec_td,0,,,,,
player,201109250cle,cle,HardMo00,rec_long,10,,,,,
player,201109250cle,cle,HardMo00,fumbles,0,,,,,
player,201109250cle,cle,HardMo00,fumbles_lost,,,,,,
player,201109250cle,cle,MareOw00,pass_cmp,0,,,,,
player,201109250cle,cle,MareOw00,pass_att,0,,,,,
player,201109250cle,cle,MareOw00,pass_yds,0,,,,,
player,201109250cle,cle,MareOw00,pass_td,0,,,,,
player,201109250cle,cle,MareOw00,pass_int,0,,,,,
player,201109250cle,cle,MareOw00,pass_sacked,0,,,,,
player,201109250cle,cle,MareOw00,pass_sacked_yds,0,,,,,
player,201109250cle,cle,MareOw00,pass_long,0,,,,,
player,201109250cle,cle,MareOw00,pass_rating,,,,,,
player,201109250cle,cle,MareOw00,rush_att,1,,,,,
player,201109250cle,cle,MareOw00,rush_yds,3,,,,,
player,201109250cle,cle,MareOw00,rush_td,0,,,,,
player,201109250cle,cle,MareOw00,rush_long,3,,,,,
player,201109250cle,cle,MareOw00,targets,0,,,,,
player,201109250cle,cle,MareOw00,rec,0,,,,,
player,201109250cle,cle,MareOw00,rec_yds,0,,,,,
player,201109250cle,cle,MareOw00,rec_td,0,,,,,
player,201109250cle,cle,MareOw00,rec_long,0,,,,,
player,201109250cle,cle,MareOw00,fumbles,0,,,,,
player,201109250cle,cle,MareOw00,fumbles_lost,,,,,,
player,201109250cle,cle,SmitAr00,pass_cmp,0,,,,,
player,201109250cle,cle,SmitAr00,pass_att,0,,,,,
player,201109250cle,cle,SmitAr00,pass_yds,0,,,,,
player,201109250cle,cle,SmitAr00,pass_td,0,,,,,
player,201109250cle,cle,SmitAr00,pass_int,0,,,,,
player,201109250cle,cle,SmitAr00,pass_sacked,0,,,,,
player,201109250cle,cle,SmitAr00,pass_sacked_yds,0,,,,,
player,201109250cle,cle,SmitAr00,pass_long,0,,,,,
player,201109250cle,cle,SmitAr00,pass_rating,,,,,,
player,201109250cle,cle,SmitAr00,rush_att,2,,,,,
player,201109250cle,cle,SmitAr00,rush_yds,2,,,,,
player,201109250cle,cle,SmitAr00,rush_td,0,,,,,
player,201109250cle,cle,SmitAr00,rush_long,6,,,,,
player,201109250cle,cle,SmitAr00,targets,0,,,,,
player,201109250cle,cle,SmitAr00,rec,0,,,,,
player,201109250cle,cle,SmitAr00,rec_yds,0,,,,,
player,201109250cle,cle,SmitAr00,rec_td,0,,,,,
player,201109250cle,cle,SmitAr00,rec_long,0,,,,,
player,201109250cle,cle,SmitAr00,fumbles,0,,,,,
player,201109250cle,cle,SmitAr00,fumbles_lost,,,,,,
player,201109250cle,cle,WatsBe00,pass_cmp,0,,,,,
player,201109250cle,cle,WatsBe00,pass_att,0,,,,,
player,201109250cle,cle,WatsBe00,pass_yds,0,,,,,
player,201109250cle,cle,WatsBe00,pass_td,0,,,,,
player,201109250cle,cle,WatsBe00,pass_int,0,,,,,
player,201109250cle,cle,WatsBe00,pass_sacked,0,,,,,
player,201109250cle,cle,WatsBe00,pass_sacked_yds,0,,,,,
player,201109250cle,cle,WatsBe00,pass_long,0,,,,,
player,201109250cle,cle,WatsBe00,pass_rating,,,,,,
player,201109250cle,cle,WatsBe00,rush_att,0,,,,,
player,201109250cle,cle,WatsBe00,rush_yds,0,,,,,
player,201109250cle,cle,WatsBe00,rush_td,0,,,,,
player,201109250cle,cle,WatsBe00,rush_long,0,,,,,
player,201109250cle,cle,WatsBe00,targets,10,,,,,
player,201109250cle,cle,WatsBe00,rec,5,,,,,
player,201109250cle,cle,WatsBe00,rec_yds,64,,,,,
player,201109250cle,cle,WatsBe00,rec_td,0,,,,,
player,201109250cle,cle,WatsBe00,rec_long,17,,,,,
player,201109250cle,cle,WatsBe00,fumbles,0,,,,,
player,201109250cle,cle,WatsBe00,fumbles_lost,,,,,,
player,201109250cle,cle,CribJo01,pass_cmp,0,,,,,
player,201109250cle,cle,CribJo01,pass_att,0,,,,,
player,201109250cle,cle,CribJo01,pass_yds,0,,,,,
player,201109250cle,cle,CribJo01,pass_td,0,,,,,
player,201109250cle,cle,CribJo01,pass_int,0,,,,,
player,201109250cle,cle,CribJo01,pass_sacked,0,,,,,
player,201109250cle,cle,CribJo01,pass_sacked_yds,0,,,,,
player,201109250cle,cle,CribJo01,pass_long,0,,,,,
player,201109250cle,cle,CribJo01,pass_rating,,,,,,
player,201109250cle,cle,CribJo01,rush_att,0,,,,,
player,201109250cle,cle,CribJo01,rush_yds,0,,,,,
player,201109250cle,cle,CribJo01,rush_td,0,,,,,
player,201109250cle,cle,CribJo01,rush_long,0,,,,,
player,201109250cle,cle,CribJo01,targets,6,,,,,
player,201109250cle,cle,CribJo01,rec,3,,,,,
player,201109250cle,cle,CribJo01,rec_yds,49,,,,,
player,201109250cle,cle,CribJo01,rec_td,1,,,,,
player,201109250cle,cle,CribJo01,rec_long,33,,,,,
player,201109250cle,cle,CribJo01,fumbles,0,,,,,
player,201109250cle,cle,CribJo01,fumbles_lost,,,,,,
player,201109250cle,cle,MassMo00,pass_cmp,0,,,,,
player,201109250cle,cle,MassMo00,pass_att,0,,,,,
player,201109250cle,cle,MassMo00,pass_yds,0,,,,,
player,201109250cle,cle,MassMo00,pass_td,0,,,,,
player,201109250cle,cle,MassMo00,pass_int,0,,,,,
player,201109250cle,cle,MassMo00,pass_sacked,0,,,,,
player,201109250cle,cle,MassMo00,pass_sacked_yds,0,,,,,
player,201109250cle,cle,MassMo00,pass_long,0,,,,,
player,201109250cle,cle,MassMo00,pass_rating,,,,,,
player,201109250cle,cle,MassMo00,rush_att,0,,,,,
player,201109250cle,cle,MassMo00,rush_yds,0,,,,,
player,201109250cle,cle,MassMo00,rush_td,0,,,,,
player,201109250cle,cle,MassMo00,rush_long,0,,,,,
player,201109250cle,cle,MassMo00,targets,6,,,,,
player,201109250cle,cle,MassMo00,rec,2,,,,,
player,201109250cle,cle,MassMo00,rec_yds,26,,,,,
player,201109250cle,cle,MassMo00,rec_td,1,,,,,
player,201109250cle,cle,MassMo00,rec_long,14,,,,,
player,201109250cle,cle,MassMo00,fumbles,0,,,,,
player,201109250cle,cle,MassMo00,fumbles_lost,,,,,,
player,201109250cle,cle,LittGr00,pass_cmp,0,,,,,
player,201109250cle,cle,LittGr00,pass_att,0,,,,,
player,201109250cle,cle,LittGr00,pass_yds,0,,,,,
player,201109250cle,cle,LittGr00,pass_td,0,,,,,
player,201109250cle,cle,LittGr00,pass_int,0,,,,,
player,201109250cle,cle,LittGr00,pass_sacked,0,,,,,
player,201109250cle,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201109250cle,cle,LittGr00,pass_long,0,,,,,
player,201109250cle,cle,LittGr00,pass_rating,,,,,,
player,201109250cle,cle,LittGr00,rush_att,0,,,,,
player,201109250cle,cle,LittGr00,rush_yds,0,,,,,
player,201109250cle,cle,LittGr00,rush_td,0,,,,,
player,201109250cle,cle,LittGr00,rush_long,0,,,,,
player,201109250cle,cle,LittGr00,targets,5,,,,,
player,201109250cle,cle,LittGr00,rec,3,,,,,
player,201109250cle,cle,LittGr00,rec_yds,24,,,,,
player,201109250cle,cle,LittGr00,rec_td,0,,,,,
player,201109250cle,cle,LittGr00,rec_long,10,,,,,
player,201109250cle,cle,LittGr00,fumbles,0,,,,,
player,201109250cle,cle,LittGr00,fumbles_lost,,,,,,
player,201109250cle,cle,MoorEv00,pass_cmp,0,,,,,
player,201109250cle,cle,MoorEv00,pass_att,0,,,,,
player,201109250cle,cle,MoorEv00,pass_yds,0,,,,,
player,201109250cle,cle,MoorEv00,pass_td,0,,,,,
player,201109250cle,cle,MoorEv00,pass_int,0,,,,,
player,201109250cle,cle,MoorEv00,pass_sacked,0,,,,,
player,201109250cle,cle,MoorEv00,pass_sacked_yds,0,,,,,
player,201109250cle,cle,MoorEv00,pass_long,0,,,,,
player,201109250cle,cle,MoorEv00,pass_rating,,,,,,
player,201109250cle,cle,MoorEv00,rush_att,0,,,,,
player,201109250cle,cle,MoorEv00,rush_yds,0,,,,,
player,201109250cle,cle,MoorEv00,rush_td,0,,,,,
player,201109250cle,cle,MoorEv00,rush_long,0,,,,,
player,201109250cle,cle,MoorEv00,targets,3,,,,,
player,201109250cle,cle,MoorEv00,rec,2,,,,,
player,201109250cle,cle,MoorEv00,rec_yds,19,,,,,
player,201109250cle,cle,MoorEv00,rec_td,0,,,,,
player,201109250cle,cle,MoorEv00,rec_long,11,,,,,
player,201109250cle,cle,MoorEv00,fumbles,0,,,,,
player,201109250cle,cle,MoorEv00,fumbles_lost,,,,,,
player,201109250cle,cle,SmitAl02,pass_cmp,0,,,,,
player,201109250cle,cle,SmitAl02,pass_att,0,,,,,
player,201109250cle,cle,SmitAl02,pass_yds,0,,,,,
player,201109250cle,cle,SmitAl02,pass_td,0,,,,,
player,201109250cle,cle,SmitAl02,pass_int,0,,,,,
player,201109250cle,cle,SmitAl02,pass_sacked,0,,,,,
player,201109250cle,cle,SmitAl02,pass_sacked_yds,0,,,,,
player,201109250cle,cle,SmitAl02,pass_long,0,,,,,
player,201109250cle,cle,SmitAl02,pass_rating,,,,,,
player,201109250cle,cle,SmitAl02,rush_att,0,,,,,
player,201109250cle,cle,SmitAl02,rush_yds,0,,,,,
player,201109250cle,cle,SmitAl02,rush_td,0,,,,,
player,201109250cle,cle,SmitAl02,rush_long,0,,,,,
player,201109250cle,cle,SmitAl02,targets,4,,,,,
player,201109250cle,cle,SmitAl02,rec,1,,,,,
player,201109250cle,cle,SmitAl02,rec_yds,9,,,,,
player,201109250cle,cle,SmitAl02,rec_td,0,,,,,
player,201109250cle,cle,SmitAl02,rec_long,9,,,,,
player,201109250cle,cle,SmitAl02,fumbles,0,,,,,
player,201109250cle,cle,SmitAl02,fumbles_lost,,,,,,
player,201109250cle,cle,RobiBr00,pass_cmp,0,,,,,
player,201109250cle,cle,RobiBr00,pass_att,0,,,,,
player,201109250cle,cle,RobiBr00,pass_yds,0,,,,,
player,201109250cle,cle,RobiBr00,pass_td,0,,,,,
player,201109250cle,cle,RobiBr00,pass_int,0,,,,,
player,201109250cle,cle,RobiBr00,pass_sacked,0,,,,,
player,201109250cle,cle,RobiBr00,pass_sacked_yds,0,,,,,
player,201109250cle,cle,RobiBr00,pass_long,0,,,,,
player,201109250cle,cle,RobiBr00,pass_rating,,,,,,
player,201109250cle,cle,RobiBr00,rush_att,0,,,,,
player,201109250cle,cle,RobiBr00,rush_yds,0,,,,,
player,201109250cle,cle,RobiBr00,rush_td,0,,,,,
player,201109250cle,cle,RobiBr00,rush_long,0,,,,,
player,201109250cle,cle,RobiBr00,targets,1,,,,,
player,201109250cle,cle,RobiBr00,rec,0,,,,,
player,201109250cle,cle,RobiBr00,rec_yds,0,,,,,
player,201109250cle,cle,RobiBr00,rec_td,0,,,,,
player,201109250cle,cle,RobiBr00,rec_long,0,,,,,
player,201109250cle,cle,RobiBr00,fumbles,0,,,,,
player,201109250cle,cle,RobiBr00,fumbles_lost,,,,,,
player,201109250cle,mia,WilsJi00,def_int,1,,,,,
player,201109250cle,mia,WilsJi00,def_int_yds,5,,,,,
player,201109250cle,mia,WilsJi00,def_int_td,0,,,,,
player,201109250cle,mia,WilsJi00,def_int_long,5,,,,,
player,201109250cle,mia,WilsJi00,pass_defended,2,,,,,
player,201109250cle,mia,WilsJi00,sacks,0.0,,,,,
player,201109250cle,mia,WilsJi00,tackles_combined,1,,,,,
player,201109250cle,mia,WilsJi00,tackles_solo,1,,,,,
player,201109250cle,mia,WilsJi00,tackles_assists,0,,,,,
player,201109250cle,mia,WilsJi00,tackles_loss,0,,,,,
player,201109250cle,mia,WilsJi00,qb_hits,0,,,,,
player,201109250cle,mia,WilsJi00,fumbles_rec,0,,,,,
player,201109250cle,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201109250cle,mia,WilsJi00,fumbles_forced,0,,,,,
player,201109250cle,mia,BellYe20,def_int,0,,,,,
player,201109250cle,mia,BellYe20,def_int_yds,0,,,,,
player,201109250cle,mia,BellYe20,def_int_td,0,,,,,
player,201109250cle,mia,BellYe20,def_int_long,0,,,,,
player,201109250cle,mia,BellYe20,pass_defended,1,,,,,
player,201109250cle,mia,BellYe20,sacks,0.0,,,,,
player,201109250cle,mia,BellYe20,tackles_combined,6,,,,,
player,201109250cle,mia,BellYe20,tackles_solo,3,,,,,
player,201109250cle,mia,BellYe20,tackles_assists,3,,,,,
player,201109250cle,mia,BellYe20,tackles_loss,0,,,,,
player,201109250cle,mia,BellYe20,qb_hits,0,,,,,
player,201109250cle,mia,BellYe20,fumbles_rec,0,,,,,
player,201109250cle,mia,BellYe20,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201109250cle,mia,BellYe20,fumbles_forced,0,,,,,
player,201109250cle,mia,SmitSe99,def_int,0,,,,,
player,201109250cle,mia,SmitSe99,def_int_yds,0,,,,,
player,201109250cle,mia,SmitSe99,def_int_td,0,,,,,
player,201109250cle,mia,SmitSe99,def_int_long,0,,,,,
player,201109250cle,mia,SmitSe99,pass_defended,1,,,,,
player,201109250cle,mia,SmitSe99,sacks,0.0,,,,,
player,201109250cle,mia,SmitSe99,tackles_combined,6,,,,,
