game,2011,15,20111218,201112180clt,oti,"Tennessee Titans",13,clt,"Indianapolis Colts",27
player,201112180clt,oti,HawkLa00,pass_sacked,0,,,,,
player,201112180clt,oti,HawkLa00,pass_sacked_yds,0,,,,,
player,201112180clt,oti,HawkLa00,pass_long,0,,,,,
player,201112180clt,oti,HawkLa00,pass_rating,,,,,,
player,201112180clt,oti,HawkLa00,rush_att,0,,,,,
player,201112180clt,oti,HawkLa00,rush_yds,0,,,,,
player,201112180clt,oti,HawkLa00,rush_td,0,,,,,
player,201112180clt,oti,HawkLa00,rush_long,0,,,,,
player,201112180clt,oti,HawkLa00,targets,10,,,,,
player,201112180clt,oti,HawkLa00,rec,8,,,,,
player,201112180clt,oti,HawkLa00,rec_yds,88,,,,,
player,201112180clt,oti,HawkLa00,rec_td,0,,,,,
player,201112180clt,oti,HawkLa00,rec_long,22,,,,,
player,201112180clt,oti,HawkLa00,fumbles,0,,,,,
player,201112180clt,oti,HawkLa00,fumbles_lost,,,,,,
player,201112180clt,oti,WashNa00,pass_cmp,0,,,,,
player,201112180clt,oti,WashNa00,pass_att,0,,,,,
player,201112180clt,oti,WashNa00,pass_yds,0,,,,,
player,201112180clt,oti,WashNa00,pass_td,0,,,,,
player,201112180clt,oti,WashNa00,pass_int,0,,,,,
player,201112180clt,oti,WashNa00,pass_sacked,0,,,,,
player,201112180clt,oti,WashNa00,pass_sacked_yds,0,,,,,
player,201112180clt,oti,WashNa00,pass_long,0,,,,,
player,201112180clt,oti,WashNa00,pass_rating,,,,,,
player,201112180clt,oti,WashNa00,rush_att,0,,,,,
player,201112180clt,oti,WashNa00,rush_yds,0,,,,,
player,201112180clt,oti,WashNa00,rush_td,0,,,,,
player,201112180clt,oti,WashNa00,rush_long,0,,,,,
player,201112180clt,oti,WashNa00,targets,13,,,,,
player,201112180clt,oti,WashNa00,rec,7,,,,,
player,201112180clt,oti,WashNa00,rec_yds,62,,,,,
player,201112180clt,oti,WashNa00,rec_td,1,,,,,
player,201112180clt,oti,WashNa00,rec_long,15,,,,,
player,201112180clt,oti,WashNa00,fumbles,0,,,,,
player,201112180clt,oti,WashNa00,fumbles_lost,,,,,,
player,201112180clt,oti,WillDa04,pass_cmp,0,,,,,
player,201112180clt,oti,WillDa04,pass_att,0,,,,,
player,201112180clt,oti,WillDa04,pass_yds,0,,,,,
player,201112180clt,oti,WillDa04,pass_td,0,,,,,
player,201112180clt,oti,WillDa04,pass_int,0,,,,,
player,201112180clt,oti,WillDa04,pass_sacked,0,,,,,
player,201112180clt,oti,WillDa04,pass_sacked_yds,0,,,,,
player,201112180clt,oti,WillDa04,pass_long,0,,,,,
player,201112180clt,oti,WillDa04,pass_rating,,,,,,
player,201112180clt,oti,WillDa04,rush_att,0,,,,,
player,201112180clt,oti,WillDa04,rush_yds,0,,,,,
player,201112180clt,oti,WillDa04,rush_td,0,,,,,
player,201112180clt,oti,WillDa04,rush_long,0,,,,,
player,201112180clt,oti,WillDa04,targets,6,,,,,
player,201112180clt,oti,WillDa04,rec,2,,,,,
player,201112180clt,oti,WillDa04,rec_yds,15,,,,,
player,201112180clt,oti,WillDa04,rec_td,0,,,,,
player,201112180clt,oti,WillDa04,rec_long,9,,,,,
player,201112180clt,oti,WillDa04,fumbles,0,,,,,
player,201112180clt,oti,WillDa04,fumbles_lost,,,,,,
player,201112180clt,oti,StevCr00,pass_cmp,0,,,,,
player,201112180clt,oti,StevCr00,pass_att,0,,,,,
player,201112180clt,oti,StevCr00,pass_yds,0,,,,,
player,201112180clt,oti,StevCr00,pass_td,0,,,,,
player,201112180clt,oti,StevCr00,pass_int,0,,,,,
player,201112180clt,oti,StevCr00,pass_sacked,0,,,,,
player,201112180clt,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201112180clt,oti,StevCr00,pass_long,0,,,,,
player,201112180clt,oti,StevCr00,pass_rating,,,,,,
player,201112180clt,oti,StevCr00,rush_att,0,,,,,
player,201112180clt,oti,StevCr00,rush_yds,0,,,,,
player,201112180clt,oti,StevCr00,rush_td,0,,,,,
player,201112180clt,oti,StevCr00,rush_long,0,,,,,
player,201112180clt,oti,StevCr00,targets,1,,,,,
player,201112180clt,oti,StevCr00,rec,1,,,,,
player,201112180clt,oti,StevCr00,rec_yds,9,,,,,
player,201112180clt,oti,StevCr00,rec_td,0,,,,,
player,201112180clt,oti,StevCr00,rec_long,9,,,,,
player,201112180clt,oti,StevCr00,fumbles,0,,,,,
player,201112180clt,oti,StevCr00,fumbles_lost,,,,,,
player,201112180clt,oti,HallAh00,pass_cmp,0,,,,,
player,201112180clt,oti,HallAh00,pass_att,0,,,,,
player,201112180clt,oti,HallAh00,pass_yds,0,,,,,
player,201112180clt,oti,HallAh00,pass_td,0,,,,,
player,201112180clt,oti,HallAh00,pass_int,0,,,,,
player,201112180clt,oti,HallAh00,pass_sacked,0,,,,,
player,201112180clt,oti,HallAh00,pass_sacked_yds,0,,,,,
player,201112180clt,oti,HallAh00,pass_long,0,,,,,
player,201112180clt,oti,HallAh00,pass_rating,,,,,,
player,201112180clt,oti,HallAh00,rush_att,0,,,,,
player,201112180clt,oti,HallAh00,rush_yds,0,,,,,
player,201112180clt,oti,HallAh00,rush_td,0,,,,,
player,201112180clt,oti,HallAh00,rush_long,0,,,,,
player,201112180clt,oti,HallAh00,targets,3,,,,,
player,201112180clt,oti,HallAh00,rec,2,,,,,
player,201112180clt,oti,HallAh00,rec_yds,-2,,,,,
player,201112180clt,oti,HallAh00,rec_td,0,,,,,
player,201112180clt,oti,HallAh00,rec_long,1,,,,,
player,201112180clt,oti,HallAh00,fumbles,0,,,,,
player,201112180clt,oti,HallAh00,fumbles_lost,,,,,,
player,201112180clt,clt,OrloDa00,pass_cmp,11,,,,,
player,201112180clt,clt,OrloDa00,pass_att,17,,,,,
player,201112180clt,clt,OrloDa00,pass_yds,82,,,,,
player,201112180clt,clt,OrloDa00,pass_td,1,,,,,
player,201112180clt,clt,OrloDa00,pass_int,0,,,,,
player,201112180clt,clt,OrloDa00,pass_sacked,0,,,,,
player,201112180clt,clt,OrloDa00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,OrloDa00,pass_long,18,,,,,
player,201112180clt,clt,OrloDa00,pass_rating,95.7,,,,,
player,201112180clt,clt,OrloDa00,rush_att,3,,,,,
player,201112180clt,clt,OrloDa00,rush_yds,-3,,,,,
player,201112180clt,clt,OrloDa00,rush_td,0,,,,,
player,201112180clt,clt,OrloDa00,rush_long,-1,,,,,
player,201112180clt,clt,OrloDa00,targets,0,,,,,
player,201112180clt,clt,OrloDa00,rec,0,,,,,
player,201112180clt,clt,OrloDa00,rec_yds,0,,,,,
player,201112180clt,clt,OrloDa00,rec_td,0,,,,,
player,201112180clt,clt,OrloDa00,rec_long,0,,,,,
player,201112180clt,clt,OrloDa00,fumbles,0,,,,,
player,201112180clt,clt,OrloDa00,fumbles_lost,,,,,,
player,201112180clt,clt,BrowDo00,pass_cmp,0,,,,,
player,201112180clt,clt,BrowDo00,pass_att,0,,,,,
player,201112180clt,clt,BrowDo00,pass_yds,0,,,,,
player,201112180clt,clt,BrowDo00,pass_td,0,,,,,
player,201112180clt,clt,BrowDo00,pass_int,0,,,,,
player,201112180clt,clt,BrowDo00,pass_sacked,0,,,,,
player,201112180clt,clt,BrowDo00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,BrowDo00,pass_long,0,,,,,
player,201112180clt,clt,BrowDo00,pass_rating,,,,,,
player,201112180clt,clt,BrowDo00,rush_att,16,,,,,
player,201112180clt,clt,BrowDo00,rush_yds,161,,,,,
player,201112180clt,clt,BrowDo00,rush_td,1,,,,,
player,201112180clt,clt,BrowDo00,rush_long,80,,,,,
player,201112180clt,clt,BrowDo00,targets,1,,,,,
player,201112180clt,clt,BrowDo00,rec,1,,,,,
player,201112180clt,clt,BrowDo00,rec_yds,2,,,,,
player,201112180clt,clt,BrowDo00,rec_td,0,,,,,
player,201112180clt,clt,BrowDo00,rec_long,2,,,,,
player,201112180clt,clt,BrowDo00,fumbles,0,,,,,
player,201112180clt,clt,BrowDo00,fumbles_lost,,,,,,
player,201112180clt,clt,AddaJo00,pass_cmp,0,,,,,
player,201112180clt,clt,AddaJo00,pass_att,0,,,,,
player,201112180clt,clt,AddaJo00,pass_yds,0,,,,,
player,201112180clt,clt,AddaJo00,pass_td,0,,,,,
player,201112180clt,clt,AddaJo00,pass_int,0,,,,,
player,201112180clt,clt,AddaJo00,pass_sacked,0,,,,,
player,201112180clt,clt,AddaJo00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,AddaJo00,pass_long,0,,,,,
player,201112180clt,clt,AddaJo00,pass_rating,,,,,,
player,201112180clt,clt,AddaJo00,rush_att,11,,,,,
player,201112180clt,clt,AddaJo00,rush_yds,20,,,,,
player,201112180clt,clt,AddaJo00,rush_td,0,,,,,
player,201112180clt,clt,AddaJo00,rush_long,5,,,,,
player,201112180clt,clt,AddaJo00,targets,2,,,,,
player,201112180clt,clt,AddaJo00,rec,2,,,,,
player,201112180clt,clt,AddaJo00,rec_yds,7,,,,,
player,201112180clt,clt,AddaJo00,rec_td,0,,,,,
player,201112180clt,clt,AddaJo00,rec_long,7,,,,,
player,201112180clt,clt,AddaJo00,fumbles,0,,,,,
player,201112180clt,clt,AddaJo00,fumbles_lost,,,,,,
player,201112180clt,clt,CartDe01,pass_cmp,0,,,,,
player,201112180clt,clt,CartDe01,pass_att,0,,,,,
player,201112180clt,clt,CartDe01,pass_yds,0,,,,,
player,201112180clt,clt,CartDe01,pass_td,0,,,,,
player,201112180clt,clt,CartDe01,pass_int,0,,,,,
player,201112180clt,clt,CartDe01,pass_sacked,0,,,,,
player,201112180clt,clt,CartDe01,pass_sacked_yds,0,,,,,
player,201112180clt,clt,CartDe01,pass_long,0,,,,,
player,201112180clt,clt,CartDe01,pass_rating,,,,,,
player,201112180clt,clt,CartDe01,rush_att,3,,,,,
player,201112180clt,clt,CartDe01,rush_yds,19,,,,,
player,201112180clt,clt,CartDe01,rush_td,0,,,,,
player,201112180clt,clt,CartDe01,rush_long,10,,,,,
player,201112180clt,clt,CartDe01,targets,0,,,,,
player,201112180clt,clt,CartDe01,rec,0,,,,,
player,201112180clt,clt,CartDe01,rec_yds,0,,,,,
player,201112180clt,clt,CartDe01,rec_td,0,,,,,
player,201112180clt,clt,CartDe01,rec_long,0,,,,,
player,201112180clt,clt,CartDe01,fumbles,0,,,,,
player,201112180clt,clt,CartDe01,fumbles_lost,,,,,,
player,201112180clt,clt,GarcPi00,pass_cmp,0,,,,,
player,201112180clt,clt,GarcPi00,pass_att,0,,,,,
player,201112180clt,clt,GarcPi00,pass_yds,0,,,,,
player,201112180clt,clt,GarcPi00,pass_td,0,,,,,
player,201112180clt,clt,GarcPi00,pass_int,0,,,,,
player,201112180clt,clt,GarcPi00,pass_sacked,0,,,,,
player,201112180clt,clt,GarcPi00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,GarcPi00,pass_long,0,,,,,
player,201112180clt,clt,GarcPi00,pass_rating,,,,,,
player,201112180clt,clt,GarcPi00,rush_att,1,,,,,
player,201112180clt,clt,GarcPi00,rush_yds,8,,,,,
player,201112180clt,clt,GarcPi00,rush_td,0,,,,,
player,201112180clt,clt,GarcPi00,rush_long,8,,,,,
player,201112180clt,clt,GarcPi00,targets,4,,,,,
player,201112180clt,clt,GarcPi00,rec,2,,,,,
player,201112180clt,clt,GarcPi00,rec_yds,24,,,,,
player,201112180clt,clt,GarcPi00,rec_td,0,,,,,
player,201112180clt,clt,GarcPi00,rec_long,17,,,,,
player,201112180clt,clt,GarcPi00,fumbles,1,,,,,
player,201112180clt,clt,GarcPi00,fumbles_lost,1,,,,,
player,201112180clt,clt,WaynRe00,pass_cmp,0,,,,,
player,201112180clt,clt,WaynRe00,pass_att,0,,,,,
player,201112180clt,clt,WaynRe00,pass_yds,0,,,,,
player,201112180clt,clt,WaynRe00,pass_td,0,,,,,
player,201112180clt,clt,WaynRe00,pass_int,0,,,,,
player,201112180clt,clt,WaynRe00,pass_sacked,0,,,,,
player,201112180clt,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,WaynRe00,pass_long,0,,,,,
player,201112180clt,clt,WaynRe00,pass_rating,,,,,,
player,201112180clt,clt,WaynRe00,rush_att,0,,,,,
player,201112180clt,clt,WaynRe00,rush_yds,0,,,,,
player,201112180clt,clt,WaynRe00,rush_td,0,,,,,
player,201112180clt,clt,WaynRe00,rush_long,0,,,,,
player,201112180clt,clt,WaynRe00,targets,3,,,,,
player,201112180clt,clt,WaynRe00,rec,3,,,,,
player,201112180clt,clt,WaynRe00,rec_yds,33,,,,,
player,201112180clt,clt,WaynRe00,rec_td,1,,,,,
player,201112180clt,clt,WaynRe00,rec_long,18,,,,,
player,201112180clt,clt,WaynRe00,fumbles,0,,,,,
player,201112180clt,clt,WaynRe00,fumbles_lost,,,,,,
player,201112180clt,clt,FeltJe00,pass_cmp,0,,,,,
player,201112180clt,clt,FeltJe00,pass_att,0,,,,,
player,201112180clt,clt,FeltJe00,pass_yds,0,,,,,
player,201112180clt,clt,FeltJe00,pass_td,0,,,,,
player,201112180clt,clt,FeltJe00,pass_int,0,,,,,
player,201112180clt,clt,FeltJe00,pass_sacked,0,,,,,
player,201112180clt,clt,FeltJe00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,FeltJe00,pass_long,0,,,,,
player,201112180clt,clt,FeltJe00,pass_rating,,,,,,
player,201112180clt,clt,FeltJe00,rush_att,0,,,,,
player,201112180clt,clt,FeltJe00,rush_yds,0,,,,,
player,201112180clt,clt,FeltJe00,rush_td,0,,,,,
player,201112180clt,clt,FeltJe00,rush_long,0,,,,,
player,201112180clt,clt,FeltJe00,targets,1,,,,,
player,201112180clt,clt,FeltJe00,rec,1,,,,,
player,201112180clt,clt,FeltJe00,rec_yds,9,,,,,
player,201112180clt,clt,FeltJe00,rec_td,0,,,,,
player,201112180clt,clt,FeltJe00,rec_long,9,,,,,
player,201112180clt,clt,FeltJe00,fumbles,0,,,,,
player,201112180clt,clt,FeltJe00,fumbles_lost,,,,,,
player,201112180clt,clt,EldrBr00,pass_cmp,0,,,,,
player,201112180clt,clt,EldrBr00,pass_att,0,,,,,
player,201112180clt,clt,EldrBr00,pass_yds,0,,,,,
player,201112180clt,clt,EldrBr00,pass_td,0,,,,,
player,201112180clt,clt,EldrBr00,pass_int,0,,,,,
player,201112180clt,clt,EldrBr00,pass_sacked,0,,,,,
player,201112180clt,clt,EldrBr00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,EldrBr00,pass_long,0,,,,,
player,201112180clt,clt,EldrBr00,pass_rating,,,,,,
player,201112180clt,clt,EldrBr00,rush_att,0,,,,,
player,201112180clt,clt,EldrBr00,rush_yds,0,,,,,
player,201112180clt,clt,EldrBr00,rush_td,0,,,,,
player,201112180clt,clt,EldrBr00,rush_long,0,,,,,
player,201112180clt,clt,EldrBr00,targets,1,,,,,
player,201112180clt,clt,EldrBr00,rec,1,,,,,
player,201112180clt,clt,EldrBr00,rec_yds,4,,,,,
player,201112180clt,clt,EldrBr00,rec_td,0,,,,,
player,201112180clt,clt,EldrBr00,rec_long,4,,,,,
player,201112180clt,clt,EldrBr00,fumbles,0,,,,,
player,201112180clt,clt,EldrBr00,fumbles_lost,,,,,,
player,201112180clt,clt,TammJa00,pass_cmp,0,,,,,
player,201112180clt,clt,TammJa00,pass_att,0,,,,,
player,201112180clt,clt,TammJa00,pass_yds,0,,,,,
player,201112180clt,clt,TammJa00,pass_td,0,,,,,
player,201112180clt,clt,TammJa00,pass_int,0,,,,,
player,201112180clt,clt,TammJa00,pass_sacked,0,,,,,
player,201112180clt,clt,TammJa00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,TammJa00,pass_long,0,,,,,
player,201112180clt,clt,TammJa00,pass_rating,,,,,,
player,201112180clt,clt,TammJa00,rush_att,0,,,,,
player,201112180clt,clt,TammJa00,rush_yds,0,,,,,
player,201112180clt,clt,TammJa00,rush_td,0,,,,,
player,201112180clt,clt,TammJa00,rush_long,0,,,,,
player,201112180clt,clt,TammJa00,targets,2,,,,,
player,201112180clt,clt,TammJa00,rec,1,,,,,
player,201112180clt,clt,TammJa00,rec_yds,3,,,,,
player,201112180clt,clt,TammJa00,rec_td,0,,,,,
player,201112180clt,clt,TammJa00,rec_long,3,,,,,
player,201112180clt,clt,TammJa00,fumbles,0,,,,,
player,201112180clt,clt,TammJa00,fumbles_lost,,,,,,
player,201112180clt,clt,CollAu00,pass_cmp,0,,,,,
player,201112180clt,clt,CollAu00,pass_att,0,,,,,
player,201112180clt,clt,CollAu00,pass_yds,0,,,,,
player,201112180clt,clt,CollAu00,pass_td,0,,,,,
player,201112180clt,clt,CollAu00,pass_int,0,,,,,
player,201112180clt,clt,CollAu00,pass_sacked,0,,,,,
player,201112180clt,clt,CollAu00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,CollAu00,pass_long,0,,,,,
player,201112180clt,clt,CollAu00,pass_rating,,,,,,
player,201112180clt,clt,CollAu00,rush_att,0,,,,,
player,201112180clt,clt,CollAu00,rush_yds,0,,,,,
player,201112180clt,clt,CollAu00,rush_td,0,,,,,
player,201112180clt,clt,CollAu00,rush_long,0,,,,,
player,201112180clt,clt,CollAu00,targets,2,,,,,
player,201112180clt,clt,CollAu00,rec,0,,,,,
player,201112180clt,clt,CollAu00,rec_yds,0,,,,,
player,201112180clt,clt,CollAu00,rec_td,0,,,,,
player,201112180clt,clt,CollAu00,rec_long,0,,,,,
player,201112180clt,clt,CollAu00,fumbles,0,,,,,
player,201112180clt,clt,CollAu00,fumbles_lost,,,,,,
player,201112180clt,clt,GonzAn00,pass_cmp,0,,,,,
player,201112180clt,clt,GonzAn00,pass_att,0,,,,,
player,201112180clt,clt,GonzAn00,pass_yds,0,,,,,
player,201112180clt,clt,GonzAn00,pass_td,0,,,,,
player,201112180clt,clt,GonzAn00,pass_int,0,,,,,
player,201112180clt,clt,GonzAn00,pass_sacked,0,,,,,
player,201112180clt,clt,GonzAn00,pass_sacked_yds,0,,,,,
player,201112180clt,clt,GonzAn00,pass_long,0,,,,,
player,201112180clt,clt,GonzAn00,pass_rating,,,,,,
player,201112180clt,clt,GonzAn00,rush_att,0,,,,,
player,201112180clt,clt,GonzAn00,rush_yds,0,,,,,
player,201112180clt,clt,GonzAn00,rush_td,0,,,,,
player,201112180clt,clt,GonzAn00,rush_long,0,,,,,
player,201112180clt,clt,GonzAn00,targets,1,,,,,
player,201112180clt,clt,GonzAn00,rec,0,,,,,
player,201112180clt,clt,GonzAn00,rec_yds,0,,,,,
player,201112180clt,clt,GonzAn00,rec_td,0,,,,,
player,201112180clt,clt,GonzAn00,rec_long,0,,,,,
player,201112180clt,clt,GonzAn00,fumbles,0,,,,,
player,201112180clt,clt,GonzAn00,fumbles_lost,,,,,,
player,201112180clt,oti,BallDa20,def_int,0,,,,,
player,201112180clt,oti,BallDa20,def_int_yds,0,,,,,
player,201112180clt,oti,BallDa20,def_int_td,0,,,,,
player,201112180clt,oti,BallDa20,def_int_long,0,,,,,
player,201112180clt,oti,BallDa20,pass_defended,0,,,,,
player,201112180clt,oti,BallDa20,sacks,0.0,,,,,
player,201112180clt,oti,BallDa20,tackles_combined,6,,,,,
player,201112180clt,oti,BallDa20,tackles_solo,5,,,,,
player,201112180clt,oti,BallDa20,tackles_assists,1,,,,,
player,201112180clt,oti,BallDa20,tackles_loss,1,,,,,
player,201112180clt,oti,BallDa20,qb_hits,0,,,,,
player,201112180clt,oti,BallDa20,fumbles_rec,0,,,,,
player,201112180clt,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201112180clt,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201112180clt,oti,BallDa20,fumbles_forced,0,,,,,
player,201112180clt,oti,McCaCo00,def_int,0,,,,,
player,201112180clt,oti,McCaCo00,def_int_yds,0,,,,,
