game,2011,1,20110911,201109110was,nyg,"New York Giants",14,was,"Washington Redskins",28
player,201109110was,nyg,PierJa99,def_int_td,0,,,,,
player,201109110was,nyg,PierJa99,def_int_long,0,,,,,
player,201109110was,nyg,PierJa99,pass_defended,0,,,,,
player,201109110was,nyg,PierJa99,sacks,2.0,,,,,
player,201109110was,nyg,PierJa99,tackles_combined,6,,,,,
player,201109110was,nyg,PierJa99,tackles_solo,5,,,,,
player,201109110was,nyg,PierJa99,tackles_assists,1,,,,,
player,201109110was,nyg,PierJa99,tackles_loss,3,,,,,
player,201109110was,nyg,PierJa99,qb_hits,1,,,,,
player,201109110was,nyg,PierJa99,fumbles_rec,0,,,,,
player,201109110was,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201109110was,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201109110was,nyg,PierJa99,fumbles_forced,1,,,,,
player,201109110was,nyg,CantCh21,def_int,0,,,,,
player,201109110was,nyg,CantCh21,def_int_yds,0,,,,,
player,201109110was,nyg,CantCh21,def_int_td,0,,,,,
player,201109110was,nyg,CantCh21,def_int_long,0,,,,,
player,201109110was,nyg,CantCh21,pass_defended,0,,,,,
player,201109110was,nyg,CantCh21,sacks,1.0,,,,,
player,201109110was,nyg,CantCh21,tackles_combined,3,,,,,
player,201109110was,nyg,CantCh21,tackles_solo,3,,,,,
player,201109110was,nyg,CantCh21,tackles_assists,0,,,,,
player,201109110was,nyg,CantCh21,tackles_loss,1,,,,,
player,201109110was,nyg,CantCh21,qb_hits,1,,,,,
player,201109110was,nyg,CantCh21,fumbles_rec,0,,,,,
player,201109110was,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201109110was,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201109110was,nyg,CantCh21,fumbles_forced,0,,,,,
player,201109110was,nyg,TollDa99,def_int,0,,,,,
player,201109110was,nyg,TollDa99,def_int_yds,0,,,,,
player,201109110was,nyg,TollDa99,def_int_td,0,,,,,
player,201109110was,nyg,TollDa99,def_int_long,0,,,,,
player,201109110was,nyg,TollDa99,pass_defended,0,,,,,
player,201109110was,nyg,TollDa99,sacks,1.0,,,,,
player,201109110was,nyg,TollDa99,tackles_combined,2,,,,,
player,201109110was,nyg,TollDa99,tackles_solo,2,,,,,
player,201109110was,nyg,TollDa99,tackles_assists,0,,,,,
player,201109110was,nyg,TollDa99,tackles_loss,1,,,,,
player,201109110was,nyg,TollDa99,qb_hits,2,,,,,
player,201109110was,nyg,TollDa99,fumbles_rec,0,,,,,
player,201109110was,nyg,TollDa99,fumbles_rec_yds,0,,,,,
player,201109110was,nyg,TollDa99,fumbles_rec_td,0,,,,,
player,201109110was,nyg,TollDa99,fumbles_forced,0,,,,,
player,201109110was,nyg,PhilKe99,def_int,0,,,,,
player,201109110was,nyg,PhilKe99,def_int_yds,0,,,,,
player,201109110was,nyg,PhilKe99,def_int_td,0,,,,,
player,201109110was,nyg,PhilKe99,def_int_long,0,,,,,
player,201109110was,nyg,PhilKe99,pass_defended,2,,,,,
player,201109110was,nyg,PhilKe99,sacks,0.0,,,,,
player,201109110was,nyg,PhilKe99,tackles_combined,9,,,,,
player,201109110was,nyg,PhilKe99,tackles_solo,5,,,,,
player,201109110was,nyg,PhilKe99,tackles_assists,4,,,,,
player,201109110was,nyg,PhilKe99,tackles_loss,0,,,,,
player,201109110was,nyg,PhilKe99,qb_hits,0,,,,,
player,201109110was,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201109110was,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201109110was,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201109110was,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201109110was,nyg,RollAn20,def_int,0,,,,,
player,201109110was,nyg,RollAn20,def_int_yds,0,,,,,
player,201109110was,nyg,RollAn20,def_int_td,0,,,,,
player,201109110was,nyg,RollAn20,def_int_long,0,,,,,
player,201109110was,nyg,RollAn20,pass_defended,0,,,,,
player,201109110was,nyg,RollAn20,sacks,0.0,,,,,
player,201109110was,nyg,RollAn20,tackles_combined,7,,,,,
