game,2011,1,20110911,201109110sfo,sea,"Seattle Seahawks",17,sfo,"San Francisco 49ers",33
player,201109110sfo,sea,BaldDo00,pass_td,0,,,,,
player,201109110sfo,sea,BaldDo00,pass_int,0,,,,,
player,201109110sfo,sea,BaldDo00,pass_sacked,0,,,,,
player,201109110sfo,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201109110sfo,sea,BaldDo00,pass_long,0,,,,,
player,201109110sfo,sea,BaldDo00,pass_rating,,,,,,
player,201109110sfo,sea,BaldDo00,rush_att,0,,,,,
player,201109110sfo,sea,BaldDo00,rush_yds,0,,,,,
player,201109110sfo,sea,BaldDo00,rush_td,0,,,,,
player,201109110sfo,sea,BaldDo00,rush_long,0,,,,,
player,201109110sfo,sea,BaldDo00,targets,6,,,,,
player,201109110sfo,sea,BaldDo00,rec,4,,,,,
player,201109110sfo,sea,BaldDo00,rec_yds,83,,,,,
player,201109110sfo,sea,BaldDo00,rec_td,1,,,,,
player,201109110sfo,sea,BaldDo00,rec_long,55,,,,,
player,201109110sfo,sea,BaldDo00,fumbles,0,,,,,
player,201109110sfo,sea,BaldDo00,fumbles_lost,,,,,,
player,201109110sfo,sea,WillMi03,pass_cmp,0,,,,,
player,201109110sfo,sea,WillMi03,pass_att,0,,,,,
player,201109110sfo,sea,WillMi03,pass_yds,0,,,,,
player,201109110sfo,sea,WillMi03,pass_td,0,,,,,
player,201109110sfo,sea,WillMi03,pass_int,0,,,,,
player,201109110sfo,sea,WillMi03,pass_sacked,0,,,,,
player,201109110sfo,sea,WillMi03,pass_sacked_yds,0,,,,,
player,201109110sfo,sea,WillMi03,pass_long,0,,,,,
player,201109110sfo,sea,WillMi03,pass_rating,,,,,,
player,201109110sfo,sea,WillMi03,rush_att,0,,,,,
player,201109110sfo,sea,WillMi03,rush_yds,0,,,,,
player,201109110sfo,sea,WillMi03,rush_td,0,,,,,
player,201109110sfo,sea,WillMi03,rush_long,0,,,,,
player,201109110sfo,sea,WillMi03,targets,5,,,,,
player,201109110sfo,sea,WillMi03,rec,4,,,,,
player,201109110sfo,sea,WillMi03,rec_yds,34,,,,,
player,201109110sfo,sea,WillMi03,rec_td,0,,,,,
player,201109110sfo,sea,WillMi03,rec_long,12,,,,,
player,201109110sfo,sea,WillMi03,fumbles,0,,,,,
player,201109110sfo,sea,WillMi03,fumbles_lost,,,,,,
player,201109110sfo,sea,MillZa01,pass_cmp,0,,,,,
player,201109110sfo,sea,MillZa01,pass_att,0,,,,,
player,201109110sfo,sea,MillZa01,pass_yds,0,,,,,
player,201109110sfo,sea,MillZa01,pass_td,0,,,,,
player,201109110sfo,sea,MillZa01,pass_int,0,,,,,
player,201109110sfo,sea,MillZa01,pass_sacked,0,,,,,
player,201109110sfo,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201109110sfo,sea,MillZa01,pass_long,0,,,,,
player,201109110sfo,sea,MillZa01,pass_rating,,,,,,
player,201109110sfo,sea,MillZa01,rush_att,0,,,,,
player,201109110sfo,sea,MillZa01,rush_yds,0,,,,,
player,201109110sfo,sea,MillZa01,rush_td,0,,,,,
player,201109110sfo,sea,MillZa01,rush_long,0,,,,,
player,201109110sfo,sea,MillZa01,targets,4,,,,,
player,201109110sfo,sea,MillZa01,rec,2,,,,,
player,201109110sfo,sea,MillZa01,rec_yds,19,,,,,
player,201109110sfo,sea,MillZa01,rec_td,0,,,,,
player,201109110sfo,sea,MillZa01,rec_long,13,,,,,
player,201109110sfo,sea,MillZa01,fumbles,0,,,,,
player,201109110sfo,sea,MillZa01,fumbles_lost,,,,,,
player,201109110sfo,sea,McCoAn00,pass_cmp,0,,,,,
player,201109110sfo,sea,McCoAn00,pass_att,0,,,,,
player,201109110sfo,sea,McCoAn00,pass_yds,0,,,,,
player,201109110sfo,sea,McCoAn00,pass_td,0,,,,,
player,201109110sfo,sea,McCoAn00,pass_int,0,,,,,
player,201109110sfo,sea,McCoAn00,pass_sacked,0,,,,,
player,201109110sfo,sea,McCoAn00,pass_sacked_yds,0,,,,,
player,201109110sfo,sea,McCoAn00,pass_long,0,,,,,
player,201109110sfo,sea,McCoAn00,pass_rating,,,,,,
player,201109110sfo,sea,McCoAn00,rush_att,0,,,,,
player,201109110sfo,sea,McCoAn00,rush_yds,0,,,,,
player,201109110sfo,sea,McCoAn00,rush_td,0,,,,,
player,201109110sfo,sea,McCoAn00,rush_long,0,,,,,
player,201109110sfo,sea,McCoAn00,targets,2,,,,,
player,201109110sfo,sea,McCoAn00,rec,2,,,,,
player,201109110sfo,sea,McCoAn00,rec_yds,12,,,,,
player,201109110sfo,sea,McCoAn00,rec_td,0,,,,,
player,201109110sfo,sea,McCoAn00,rec_long,10,,,,,
player,201109110sfo,sea,McCoAn00,fumbles,0,,,,,
player,201109110sfo,sea,McCoAn00,fumbles_lost,,,,,,
player,201109110sfo,sea,TateGo00,pass_cmp,0,,,,,
player,201109110sfo,sea,TateGo00,pass_att,0,,,,,
player,201109110sfo,sea,TateGo00,pass_yds,0,,,,,
player,201109110sfo,sea,TateGo00,pass_td,0,,,,,
player,201109110sfo,sea,TateGo00,pass_int,0,,,,,
player,201109110sfo,sea,TateGo00,pass_sacked,0,,,,,
player,201109110sfo,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201109110sfo,sea,TateGo00,pass_long,0,,,,,
player,201109110sfo,sea,TateGo00,pass_rating,,,,,,
player,201109110sfo,sea,TateGo00,rush_att,0,,,,,
player,201109110sfo,sea,TateGo00,rush_yds,0,,,,,
player,201109110sfo,sea,TateGo00,rush_td,0,,,,,
player,201109110sfo,sea,TateGo00,rush_long,0,,,,,
player,201109110sfo,sea,TateGo00,targets,5,,,,,
player,201109110sfo,sea,TateGo00,rec,1,,,,,
player,201109110sfo,sea,TateGo00,rec_yds,8,,,,,
player,201109110sfo,sea,TateGo00,rec_td,1,,,,,
player,201109110sfo,sea,TateGo00,rec_long,8,,,,,
player,201109110sfo,sea,TateGo00,fumbles,0,,,,,
player,201109110sfo,sea,TateGo00,fumbles_lost,,,,,,
player,201109110sfo,sea,WashLe00,pass_cmp,0,,,,,
player,201109110sfo,sea,WashLe00,pass_att,0,,,,,
player,201109110sfo,sea,WashLe00,pass_yds,0,,,,,
player,201109110sfo,sea,WashLe00,pass_td,0,,,,,
player,201109110sfo,sea,WashLe00,pass_int,0,,,,,
player,201109110sfo,sea,WashLe00,pass_sacked,0,,,,,
player,201109110sfo,sea,WashLe00,pass_sacked_yds,0,,,,,
player,201109110sfo,sea,WashLe00,pass_long,0,,,,,
player,201109110sfo,sea,WashLe00,pass_rating,,,,,,
player,201109110sfo,sea,WashLe00,rush_att,0,,,,,
player,201109110sfo,sea,WashLe00,rush_yds,0,,,,,
player,201109110sfo,sea,WashLe00,rush_td,0,,,,,
player,201109110sfo,sea,WashLe00,rush_long,0,,,,,
player,201109110sfo,sea,WashLe00,targets,2,,,,,
player,201109110sfo,sea,WashLe00,rec,1,,,,,
player,201109110sfo,sea,WashLe00,rec_yds,7,,,,,
player,201109110sfo,sea,WashLe00,rec_td,0,,,,,
player,201109110sfo,sea,WashLe00,rec_long,7,,,,,
player,201109110sfo,sea,WashLe00,fumbles,0,,,,,
player,201109110sfo,sea,WashLe00,fumbles_lost,,,,,,
player,201109110sfo,sfo,SmitAl03,pass_cmp,15,,,,,
player,201109110sfo,sfo,SmitAl03,pass_att,20,,,,,
player,201109110sfo,sfo,SmitAl03,pass_yds,124,,,,,
player,201109110sfo,sfo,SmitAl03,pass_td,0,,,,,
player,201109110sfo,sfo,SmitAl03,pass_int,0,,,,,
player,201109110sfo,sfo,SmitAl03,pass_sacked,0,,,,,
player,201109110sfo,sfo,SmitAl03,pass_sacked_yds,0,,,,,
player,201109110sfo,sfo,SmitAl03,pass_long,27,,,,,
player,201109110sfo,sfo,SmitAl03,pass_rating,90.4,,,,,
player,201109110sfo,sfo,SmitAl03,rush_att,7,,,,,
player,201109110sfo,sfo,SmitAl03,rush_yds,22,,,,,
player,201109110sfo,sfo,SmitAl03,rush_td,1,,,,,
player,201109110sfo,sfo,SmitAl03,rush_long,11,,,,,
player,201109110sfo,sfo,SmitAl03,targets,0,,,,,
player,201109110sfo,sfo,SmitAl03,rec,0,,,,,
player,201109110sfo,sfo,SmitAl03,rec_yds,0,,,,,
player,201109110sfo,sfo,SmitAl03,rec_td,0,,,,,
player,201109110sfo,sfo,SmitAl03,rec_long,0,,,,,
player,201109110sfo,sfo,SmitAl03,fumbles,1,,,,,
player,201109110sfo,sfo,SmitAl03,fumbles_lost,0,,,,,
player,201109110sfo,sfo,GoreFr00,pass_cmp,0,,,,,
player,201109110sfo,sfo,GoreFr00,pass_att,0,,,,,
player,201109110sfo,sfo,GoreFr00,pass_yds,0,,,,,
player,201109110sfo,sfo,GoreFr00,pass_td,0,,,,,
player,201109110sfo,sfo,GoreFr00,pass_int,0,,,,,
player,201109110sfo,sfo,GoreFr00,pass_sacked,0,,,,,
player,201109110sfo,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201109110sfo,sfo,GoreFr00,pass_long,0,,,,,
player,201109110sfo,sfo,GoreFr00,pass_rating,,,,,,
player,201109110sfo,sfo,GoreFr00,rush_att,22,,,,,
player,201109110sfo,sfo,GoreFr00,rush_yds,59,,,,,
player,201109110sfo,sfo,GoreFr00,rush_td,0,,,,,
player,201109110sfo,sfo,GoreFr00,rush_long,16,,,,,
player,201109110sfo,sfo,GoreFr00,targets,4,,,,,
player,201109110sfo,sfo,GoreFr00,rec,3,,,,,
player,201109110sfo,sfo,GoreFr00,rec_yds,19,,,,,
player,201109110sfo,sfo,GoreFr00,rec_td,0,,,,,
player,201109110sfo,sfo,GoreFr00,rec_long,12,,,,,
player,201109110sfo,sfo,GoreFr00,fumbles,0,,,,,
player,201109110sfo,sfo,GoreFr00,fumbles_lost,,,,,,
player,201109110sfo,sfo,HuntKe00,pass_cmp,0,,,,,
player,201109110sfo,sfo,HuntKe00,pass_att,0,,,,,
player,201109110sfo,sfo,HuntKe00,pass_yds,0,,,,,
player,201109110sfo,sfo,HuntKe00,pass_td,0,,,,,
player,201109110sfo,sfo,HuntKe00,pass_int,0,,,,,
player,201109110sfo,sfo,HuntKe00,pass_sacked,0,,,,,
player,201109110sfo,sfo,HuntKe00,pass_sacked_yds,0,,,,,
player,201109110sfo,sfo,HuntKe00,pass_long,0,,,,,
player,201109110sfo,sfo,HuntKe00,pass_rating,,,,,,
player,201109110sfo,sfo,HuntKe00,rush_att,2,,,,,
player,201109110sfo,sfo,HuntKe00,rush_yds,4,,,,,
player,201109110sfo,sfo,HuntKe00,rush_td,0,,,,,
player,201109110sfo,sfo,HuntKe00,rush_long,4,,,,,
player,201109110sfo,sfo,HuntKe00,targets,0,,,,,
player,201109110sfo,sfo,HuntKe00,rec,0,,,,,
player,201109110sfo,sfo,HuntKe00,rec_yds,0,,,,,
player,201109110sfo,sfo,HuntKe00,rec_td,0,,,,,
player,201109110sfo,sfo,HuntKe00,rec_long,0,,,,,
player,201109110sfo,sfo,HuntKe00,fumbles,0,,,,,
player,201109110sfo,sfo,HuntKe00,fumbles_lost,,,,,,
player,201109110sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201109110sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201109110sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201109110sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201109110sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201109110sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201109110sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201109110sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201109110sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201109110sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201109110sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201109110sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201109110sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201109110sfo,sfo,DaviVe00,targets,6,,,,,
player,201109110sfo,sfo,DaviVe00,rec,5,,,,,
player,201109110sfo,sfo,DaviVe00,rec_yds,47,,,,,
player,201109110sfo,sfo,DaviVe00,rec_td,0,,,,,
player,201109110sfo,sfo,DaviVe00,rec_long,27,,,,,
player,201109110sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201109110sfo,sfo,DaviVe00,fumbles_lost,,,,,,
player,201109110sfo,sfo,MorgJo00,pass_cmp,0,,,,,
player,201109110sfo,sfo,MorgJo00,pass_att,0,,,,,
player,201109110sfo,sfo,MorgJo00,pass_yds,0,,,,,
player,201109110sfo,sfo,MorgJo00,pass_td,0,,,,,
player,201109110sfo,sfo,MorgJo00,pass_int,0,,,,,
player,201109110sfo,sfo,MorgJo00,pass_sacked,0,,,,,
player,201109110sfo,sfo,MorgJo00,pass_sacked_yds,0,,,,,
player,201109110sfo,sfo,MorgJo00,pass_long,0,,,,,
player,201109110sfo,sfo,MorgJo00,pass_rating,,,,,,
player,201109110sfo,sfo,MorgJo00,rush_att,0,,,,,
player,201109110sfo,sfo,MorgJo00,rush_yds,0,,,,,
player,201109110sfo,sfo,MorgJo00,rush_td,0,,,,,
player,201109110sfo,sfo,MorgJo00,rush_long,0,,,,,
player,201109110sfo,sfo,MorgJo00,targets,2,,,,,
player,201109110sfo,sfo,MorgJo00,rec,2,,,,,
player,201109110sfo,sfo,MorgJo00,rec_yds,28,,,,,
player,201109110sfo,sfo,MorgJo00,rec_td,0,,,,,
player,201109110sfo,sfo,MorgJo00,rec_long,26,,,,,
player,201109110sfo,sfo,MorgJo00,fumbles,0,,,,,
player,201109110sfo,sfo,MorgJo00,fumbles_lost,,,,,,
player,201109110sfo,sfo,EdwaBr00,pass_cmp,0,,,,,
player,201109110sfo,sfo,EdwaBr00,pass_att,0,,,,,
player,201109110sfo,sfo,EdwaBr00,pass_yds,0,,,,,
player,201109110sfo,sfo,EdwaBr00,pass_td,0,,,,,
player,201109110sfo,sfo,EdwaBr00,pass_int,0,,,,,
player,201109110sfo,sfo,EdwaBr00,pass_sacked,0,,,,,
player,201109110sfo,sfo,EdwaBr00,pass_sacked_yds,0,,,,,
player,201109110sfo,sfo,EdwaBr00,pass_long,0,,,,,
player,201109110sfo,sfo,EdwaBr00,pass_rating,,,,,,
player,201109110sfo,sfo,EdwaBr00,rush_att,0,,,,,
player,201109110sfo,sfo,EdwaBr00,rush_yds,0,,,,,
player,201109110sfo,sfo,EdwaBr00,rush_td,0,,,,,
player,201109110sfo,sfo,EdwaBr00,rush_long,0,,,,,
player,201109110sfo,sfo,EdwaBr00,targets,5,,,,,
player,201109110sfo,sfo,EdwaBr00,rec,3,,,,,
player,201109110sfo,sfo,EdwaBr00,rec_yds,27,,,,,
player,201109110sfo,sfo,EdwaBr00,rec_td,0,,,,,
player,201109110sfo,sfo,EdwaBr00,rec_long,12,,,,,
player,201109110sfo,sfo,EdwaBr00,fumbles,0,,,,,
player,201109110sfo,sfo,EdwaBr00,fumbles_lost,,,,,,
player,201109110sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201109110sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201109110sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201109110sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201109110sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201109110sfo,sfo,CrabMi00,pass_sacked,0,,,,,
player,201109110sfo,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201109110sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201109110sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201109110sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201109110sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201109110sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201109110sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201109110sfo,sfo,CrabMi00,targets,2,,,,,
player,201109110sfo,sfo,CrabMi00,rec,1,,,,,
player,201109110sfo,sfo,CrabMi00,rec_yds,4,,,,,
player,201109110sfo,sfo,CrabMi00,rec_td,0,,,,,
player,201109110sfo,sfo,CrabMi00,rec_long,4,,,,,
player,201109110sfo,sfo,CrabMi00,fumbles,0,,,,,
player,201109110sfo,sfo,CrabMi00,fumbles_lost,,,,,,
player,201109110sfo,sfo,GinnTe00,pass_cmp,0,,,,,
player,201109110sfo,sfo,GinnTe00,pass_att,0,,,,,
player,201109110sfo,sfo,GinnTe00,pass_yds,0,,,,,
player,201109110sfo,sfo,GinnTe00,pass_td,0,,,,,
player,201109110sfo,sfo,GinnTe00,pass_int,0,,,,,
player,201109110sfo,sfo,GinnTe00,pass_sacked,0,,,,,
player,201109110sfo,sfo,GinnTe00,pass_sacked_yds,0,,,,,
player,201109110sfo,sfo,GinnTe00,pass_long,0,,,,,
player,201109110sfo,sfo,GinnTe00,pass_rating,,,,,,
player,201109110sfo,sfo,GinnTe00,rush_att,1,,,,,
player,201109110sfo,sfo,GinnTe00,rush_yds,0,,,,,
player,201109110sfo,sfo,GinnTe00,rush_td,0,,,,,
player,201109110sfo,sfo,GinnTe00,rush_long,0,,,,,
player,201109110sfo,sfo,GinnTe00,targets,0,,,,,
player,201109110sfo,sfo,GinnTe00,rec,0,,,,,
player,201109110sfo,sfo,GinnTe00,rec_yds,0,,,,,
player,201109110sfo,sfo,GinnTe00,rec_td,0,,,,,
player,201109110sfo,sfo,GinnTe00,rec_long,0,,,,,
player,201109110sfo,sfo,GinnTe00,fumbles,0,,,,,
player,201109110sfo,sfo,GinnTe00,fumbles_lost,,,,,,
player,201109110sfo,sfo,WalkHu00,pass_cmp,0,,,,,
player,201109110sfo,sfo,WalkHu00,pass_att,0,,,,,
player,201109110sfo,sfo,WalkHu00,pass_yds,0,,,,,
player,201109110sfo,sfo,WalkHu00,pass_td,0,,,,,
player,201109110sfo,sfo,WalkHu00,pass_int,0,,,,,
player,201109110sfo,sfo,WalkHu00,pass_sacked,0,,,,,
player,201109110sfo,sfo,WalkHu00,pass_sacked_yds,0,,,,,
player,201109110sfo,sfo,WalkHu00,pass_long,0,,,,,
player,201109110sfo,sfo,WalkHu00,pass_rating,,,,,,
player,201109110sfo,sfo,WalkHu00,rush_att,0,,,,,
player,201109110sfo,sfo,WalkHu00,rush_yds,0,,,,,
player,201109110sfo,sfo,WalkHu00,rush_td,0,,,,,
player,201109110sfo,sfo,WalkHu00,rush_long,0,,,,,
player,201109110sfo,sfo,WalkHu00,targets,1,,,,,
player,201109110sfo,sfo,WalkHu00,rec,1,,,,,
player,201109110sfo,sfo,WalkHu00,rec_yds,-1,,,,,
player,201109110sfo,sfo,WalkHu00,rec_td,0,,,,,
player,201109110sfo,sfo,WalkHu00,rec_long,-1,,,,,
player,201109110sfo,sfo,WalkHu00,fumbles,0,,,,,
player,201109110sfo,sfo,WalkHu00,fumbles_lost,,,,,,
player,201109110sfo,sea,ChanKa99,def_int,0,,,,,
player,201109110sfo,sea,ChanKa99,def_int_yds,0,,,,,
player,201109110sfo,sea,ChanKa99,def_int_td,0,,,,,
player,201109110sfo,sea,ChanKa99,def_int_long,0,,,,,
player,201109110sfo,sea,ChanKa99,pass_defended,0,,,,,
player,201109110sfo,sea,ChanKa99,sacks,0.0,,,,,
player,201109110sfo,sea,ChanKa99,tackles_combined,10,,,,,
player,201109110sfo,sea,ChanKa99,tackles_solo,10,,,,,
player,201109110sfo,sea,ChanKa99,tackles_assists,0,,,,,
player,201109110sfo,sea,ChanKa99,tackles_loss,2,,,,,
player,201109110sfo,sea,ChanKa99,qb_hits,0,,,,,
player,201109110sfo,sea,ChanKa99,fumbles_rec,0,,,,,
player,201109110sfo,sea,ChanKa99,fumbles_rec_yds,0,,,,,
