game,2011,14,20111208,201112080pit,cle,"Cleveland Browns",3,pit,"Pittsburgh Steelers",14
player,201112080pit,cle,CribJo01,fumbles_lost,,,,,,
player,201112080pit,cle,MoorEv00,pass_cmp,0,,,,,
player,201112080pit,cle,MoorEv00,pass_att,0,,,,,
player,201112080pit,cle,MoorEv00,pass_yds,0,,,,,
player,201112080pit,cle,MoorEv00,pass_td,0,,,,,
player,201112080pit,cle,MoorEv00,pass_int,0,,,,,
player,201112080pit,cle,MoorEv00,pass_sacked,0,,,,,
player,201112080pit,cle,MoorEv00,pass_sacked_yds,0,,,,,
player,201112080pit,cle,MoorEv00,pass_long,0,,,,,
player,201112080pit,cle,MoorEv00,pass_rating,,,,,,
player,201112080pit,cle,MoorEv00,rush_att,0,,,,,
player,201112080pit,cle,MoorEv00,rush_yds,0,,,,,
player,201112080pit,cle,MoorEv00,rush_td,0,,,,,
player,201112080pit,cle,MoorEv00,rush_long,0,,,,,
player,201112080pit,cle,MoorEv00,targets,5,,,,,
player,201112080pit,cle,MoorEv00,rec,4,,,,,
player,201112080pit,cle,MoorEv00,rec_yds,55,,,,,
player,201112080pit,cle,MoorEv00,rec_td,0,,,,,
player,201112080pit,cle,MoorEv00,rec_long,33,,,,,
player,201112080pit,cle,MoorEv00,fumbles,0,,,,,
player,201112080pit,cle,MoorEv00,fumbles_lost,,,,,,
player,201112080pit,cle,MassMo00,pass_cmp,0,,,,,
player,201112080pit,cle,MassMo00,pass_att,0,,,,,
player,201112080pit,cle,MassMo00,pass_yds,0,,,,,
player,201112080pit,cle,MassMo00,pass_td,0,,,,,
player,201112080pit,cle,MassMo00,pass_int,0,,,,,
player,201112080pit,cle,MassMo00,pass_sacked,0,,,,,
player,201112080pit,cle,MassMo00,pass_sacked_yds,0,,,,,
player,201112080pit,cle,MassMo00,pass_long,0,,,,,
player,201112080pit,cle,MassMo00,pass_rating,,,,,,
player,201112080pit,cle,MassMo00,rush_att,0,,,,,
player,201112080pit,cle,MassMo00,rush_yds,0,,,,,
player,201112080pit,cle,MassMo00,rush_td,0,,,,,
player,201112080pit,cle,MassMo00,rush_long,0,,,,,
player,201112080pit,cle,MassMo00,targets,7,,,,,
player,201112080pit,cle,MassMo00,rec,3,,,,,
player,201112080pit,cle,MassMo00,rec_yds,44,,,,,
player,201112080pit,cle,MassMo00,rec_td,0,,,,,
player,201112080pit,cle,MassMo00,rec_long,25,,,,,
player,201112080pit,cle,MassMo00,fumbles,0,,,,,
player,201112080pit,cle,MassMo00,fumbles_lost,,,,,,
player,201112080pit,cle,LittGr00,pass_cmp,0,,,,,
player,201112080pit,cle,LittGr00,pass_att,0,,,,,
player,201112080pit,cle,LittGr00,pass_yds,0,,,,,
player,201112080pit,cle,LittGr00,pass_td,0,,,,,
player,201112080pit,cle,LittGr00,pass_int,0,,,,,
player,201112080pit,cle,LittGr00,pass_sacked,0,,,,,
player,201112080pit,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201112080pit,cle,LittGr00,pass_long,0,,,,,
player,201112080pit,cle,LittGr00,pass_rating,,,,,,
player,201112080pit,cle,LittGr00,rush_att,0,,,,,
player,201112080pit,cle,LittGr00,rush_yds,0,,,,,
player,201112080pit,cle,LittGr00,rush_td,0,,,,,
player,201112080pit,cle,LittGr00,rush_long,0,,,,,
player,201112080pit,cle,LittGr00,targets,6,,,,,
player,201112080pit,cle,LittGr00,rec,2,,,,,
player,201112080pit,cle,LittGr00,rec_yds,25,,,,,
player,201112080pit,cle,LittGr00,rec_td,0,,,,,
player,201112080pit,cle,LittGr00,rec_long,17,,,,,
player,201112080pit,cle,LittGr00,fumbles,0,,,,,
player,201112080pit,cle,LittGr00,fumbles_lost,,,,,,
player,201112080pit,cle,NorwJo00,pass_cmp,0,,,,,
player,201112080pit,cle,NorwJo00,pass_att,0,,,,,
player,201112080pit,cle,NorwJo00,pass_yds,0,,,,,
player,201112080pit,cle,NorwJo00,pass_td,0,,,,,
player,201112080pit,cle,NorwJo00,pass_int,0,,,,,
player,201112080pit,cle,NorwJo00,pass_sacked,0,,,,,
player,201112080pit,cle,NorwJo00,pass_sacked_yds,0,,,,,
player,201112080pit,cle,NorwJo00,pass_long,0,,,,,
player,201112080pit,cle,NorwJo00,pass_rating,,,,,,
player,201112080pit,cle,NorwJo00,rush_att,0,,,,,
player,201112080pit,cle,NorwJo00,rush_yds,0,,,,,
player,201112080pit,cle,NorwJo00,rush_td,0,,,,,
player,201112080pit,cle,NorwJo00,rush_long,0,,,,,
player,201112080pit,cle,NorwJo00,targets,4,,,,,
player,201112080pit,cle,NorwJo00,rec,2,,,,,
player,201112080pit,cle,NorwJo00,rec_yds,21,,,,,
player,201112080pit,cle,NorwJo00,rec_td,0,,,,,
player,201112080pit,cle,NorwJo00,rec_long,14,,,,,
player,201112080pit,cle,NorwJo00,fumbles,1,,,,,
player,201112080pit,cle,NorwJo00,fumbles_lost,0,,,,,
player,201112080pit,cle,SmitAl02,pass_cmp,0,,,,,
player,201112080pit,cle,SmitAl02,pass_att,0,,,,,
player,201112080pit,cle,SmitAl02,pass_yds,0,,,,,
player,201112080pit,cle,SmitAl02,pass_td,0,,,,,
player,201112080pit,cle,SmitAl02,pass_int,0,,,,,
player,201112080pit,cle,SmitAl02,pass_sacked,0,,,,,
player,201112080pit,cle,SmitAl02,pass_sacked_yds,0,,,,,
player,201112080pit,cle,SmitAl02,pass_long,0,,,,,
player,201112080pit,cle,SmitAl02,pass_rating,,,,,,
player,201112080pit,cle,SmitAl02,rush_att,0,,,,,
player,201112080pit,cle,SmitAl02,rush_yds,0,,,,,
player,201112080pit,cle,SmitAl02,rush_td,0,,,,,
player,201112080pit,cle,SmitAl02,rush_long,0,,,,,
player,201112080pit,cle,SmitAl02,targets,3,,,,,
player,201112080pit,cle,SmitAl02,rec,2,,,,,
player,201112080pit,cle,SmitAl02,rec_yds,19,,,,,
player,201112080pit,cle,SmitAl02,rec_td,0,,,,,
player,201112080pit,cle,SmitAl02,rec_long,11,,,,,
player,201112080pit,cle,SmitAl02,fumbles,0,,,,,
player,201112080pit,cle,SmitAl02,fumbles_lost,,,,,,
player,201112080pit,cle,WatsBe00,pass_cmp,0,,,,,
player,201112080pit,cle,WatsBe00,pass_att,0,,,,,
player,201112080pit,cle,WatsBe00,pass_yds,0,,,,,
player,201112080pit,cle,WatsBe00,pass_td,0,,,,,
player,201112080pit,cle,WatsBe00,pass_int,0,,,,,
player,201112080pit,cle,WatsBe00,pass_sacked,0,,,,,
player,201112080pit,cle,WatsBe00,pass_sacked_yds,0,,,,,
player,201112080pit,cle,WatsBe00,pass_long,0,,,,,
player,201112080pit,cle,WatsBe00,pass_rating,,,,,,
player,201112080pit,cle,WatsBe00,rush_att,0,,,,,
player,201112080pit,cle,WatsBe00,rush_yds,0,,,,,
player,201112080pit,cle,WatsBe00,rush_td,0,,,,,
player,201112080pit,cle,WatsBe00,rush_long,0,,,,,
player,201112080pit,cle,WatsBe00,targets,3,,,,,
player,201112080pit,cle,WatsBe00,rec,2,,,,,
player,201112080pit,cle,WatsBe00,rec_yds,11,,,,,
player,201112080pit,cle,WatsBe00,rec_td,0,,,,,
player,201112080pit,cle,WatsBe00,rec_long,6,,,,,
player,201112080pit,cle,WatsBe00,fumbles,0,,,,,
player,201112080pit,cle,WatsBe00,fumbles_lost,,,,,,
player,201112080pit,pit,RoetBe00,pass_cmp,16,,,,,
player,201112080pit,pit,RoetBe00,pass_att,21,,,,,
player,201112080pit,pit,RoetBe00,pass_yds,280,,,,,
player,201112080pit,pit,RoetBe00,pass_td,2,,,,,
player,201112080pit,pit,RoetBe00,pass_int,1,,,,,
player,201112080pit,pit,RoetBe00,pass_sacked,1,,,,,
player,201112080pit,pit,RoetBe00,pass_sacked_yds,5,,,,,
player,201112080pit,pit,RoetBe00,pass_long,79,,,,,
player,201112080pit,pit,RoetBe00,pass_rating,129.6,,,,,
player,201112080pit,pit,RoetBe00,rush_att,0,,,,,
player,201112080pit,pit,RoetBe00,rush_yds,0,,,,,
player,201112080pit,pit,RoetBe00,rush_td,0,,,,,
player,201112080pit,pit,RoetBe00,rush_long,0,,,,,
player,201112080pit,pit,RoetBe00,targets,0,,,,,
player,201112080pit,pit,RoetBe00,rec,0,,,,,
player,201112080pit,pit,RoetBe00,rec_yds,0,,,,,
player,201112080pit,pit,RoetBe00,rec_td,0,,,,,
player,201112080pit,pit,RoetBe00,rec_long,0,,,,,
player,201112080pit,pit,RoetBe00,fumbles,0,,,,,
player,201112080pit,pit,RoetBe00,fumbles_lost,,,,,,
player,201112080pit,pit,BatcCh00,pass_cmp,0,,,,,
player,201112080pit,pit,BatcCh00,pass_att,2,,,,,
player,201112080pit,pit,BatcCh00,pass_yds,0,,,,,
player,201112080pit,pit,BatcCh00,pass_td,0,,,,,
player,201112080pit,pit,BatcCh00,pass_int,0,,,,,
player,201112080pit,pit,BatcCh00,pass_sacked,1,,,,,
player,201112080pit,pit,BatcCh00,pass_sacked_yds,6,,,,,
player,201112080pit,pit,BatcCh00,pass_long,0,,,,,
player,201112080pit,pit,BatcCh00,pass_rating,39.6,,,,,
player,201112080pit,pit,BatcCh00,rush_att,0,,,,,
player,201112080pit,pit,BatcCh00,rush_yds,0,,,,,
player,201112080pit,pit,BatcCh00,rush_td,0,,,,,
player,201112080pit,pit,BatcCh00,rush_long,0,,,,,
player,201112080pit,pit,BatcCh00,targets,0,,,,,
player,201112080pit,pit,BatcCh00,rec,0,,,,,
player,201112080pit,pit,BatcCh00,rec_yds,0,,,,,
player,201112080pit,pit,BatcCh00,rec_td,0,,,,,
player,201112080pit,pit,BatcCh00,rec_long,0,,,,,
player,201112080pit,pit,BatcCh00,fumbles,0,,,,,
player,201112080pit,pit,BatcCh00,fumbles_lost,,,,,,
player,201112080pit,pit,MendRa00,pass_cmp,0,,,,,
player,201112080pit,pit,MendRa00,pass_att,0,,,,,
player,201112080pit,pit,MendRa00,pass_yds,0,,,,,
player,201112080pit,pit,MendRa00,pass_td,0,,,,,
player,201112080pit,pit,MendRa00,pass_int,0,,,,,
player,201112080pit,pit,MendRa00,pass_sacked,0,,,,,
player,201112080pit,pit,MendRa00,pass_sacked_yds,0,,,,,
player,201112080pit,pit,MendRa00,pass_long,0,,,,,
player,201112080pit,pit,MendRa00,pass_rating,,,,,,
player,201112080pit,pit,MendRa00,rush_att,18,,,,,
player,201112080pit,pit,MendRa00,rush_yds,76,,,,,
player,201112080pit,pit,MendRa00,rush_td,0,,,,,
player,201112080pit,pit,MendRa00,rush_long,15,,,,,
player,201112080pit,pit,MendRa00,targets,0,,,,,
player,201112080pit,pit,MendRa00,rec,0,,,,,
player,201112080pit,pit,MendRa00,rec_yds,0,,,,,
player,201112080pit,pit,MendRa00,rec_td,0,,,,,
player,201112080pit,pit,MendRa00,rec_long,0,,,,,
player,201112080pit,pit,MendRa00,fumbles,0,,,,,
player,201112080pit,pit,MendRa00,fumbles_lost,,,,,,
player,201112080pit,pit,RedmIs20,pass_cmp,0,,,,,
player,201112080pit,pit,RedmIs20,pass_att,0,,,,,
player,201112080pit,pit,RedmIs20,pass_yds,0,,,,,
player,201112080pit,pit,RedmIs20,pass_td,0,,,,,
player,201112080pit,pit,RedmIs20,pass_int,0,,,,,
player,201112080pit,pit,RedmIs20,pass_sacked,0,,,,,
player,201112080pit,pit,RedmIs20,pass_sacked_yds,0,,,,,
player,201112080pit,pit,RedmIs20,pass_long,0,,,,,
player,201112080pit,pit,RedmIs20,pass_rating,,,,,,
player,201112080pit,pit,RedmIs20,rush_att,6,,,,,
player,201112080pit,pit,RedmIs20,rush_yds,35,,,,,
player,201112080pit,pit,RedmIs20,rush_td,0,,,,,
player,201112080pit,pit,RedmIs20,rush_long,11,,,,,
player,201112080pit,pit,RedmIs20,targets,0,,,,,
player,201112080pit,pit,RedmIs20,rec,0,,,,,
player,201112080pit,pit,RedmIs20,rec_yds,0,,,,,
player,201112080pit,pit,RedmIs20,rec_td,0,,,,,
player,201112080pit,pit,RedmIs20,rec_long,0,,,,,
player,201112080pit,pit,RedmIs20,fumbles,0,,,,,
player,201112080pit,pit,RedmIs20,fumbles_lost,,,,,,
player,201112080pit,pit,WallMi00,pass_cmp,0,,,,,
player,201112080pit,pit,WallMi00,pass_att,0,,,,,
player,201112080pit,pit,WallMi00,pass_yds,0,,,,,
player,201112080pit,pit,WallMi00,pass_td,0,,,,,
player,201112080pit,pit,WallMi00,pass_int,0,,,,,
player,201112080pit,pit,WallMi00,pass_sacked,0,,,,,
player,201112080pit,pit,WallMi00,pass_sacked_yds,0,,,,,
player,201112080pit,pit,WallMi00,pass_long,0,,,,,
player,201112080pit,pit,WallMi00,pass_rating,,,,,,
player,201112080pit,pit,WallMi00,rush_att,1,,,,,
player,201112080pit,pit,WallMi00,rush_yds,21,,,,,
player,201112080pit,pit,WallMi00,rush_td,0,,,,,
player,201112080pit,pit,WallMi00,rush_long,21,,,,,
player,201112080pit,pit,WallMi00,targets,5,,,,,
player,201112080pit,pit,WallMi00,rec,4,,,,,
player,201112080pit,pit,WallMi00,rec_yds,57,,,,,
player,201112080pit,pit,WallMi00,rec_td,0,,,,,
player,201112080pit,pit,WallMi00,rec_long,22,,,,,
player,201112080pit,pit,WallMi00,fumbles,0,,,,,
player,201112080pit,pit,WallMi00,fumbles_lost,,,,,,
player,201112080pit,pit,MoorMe00,pass_cmp,0,,,,,
player,201112080pit,pit,MoorMe00,pass_att,0,,,,,
player,201112080pit,pit,MoorMe00,pass_yds,0,,,,,
player,201112080pit,pit,MoorMe00,pass_td,0,,,,,
player,201112080pit,pit,MoorMe00,pass_int,0,,,,,
player,201112080pit,pit,MoorMe00,pass_sacked,0,,,,,
player,201112080pit,pit,MoorMe00,pass_sacked_yds,0,,,,,
player,201112080pit,pit,MoorMe00,pass_long,0,,,,,
player,201112080pit,pit,MoorMe00,pass_rating,,,,,,
player,201112080pit,pit,MoorMe00,rush_att,3,,,,,
player,201112080pit,pit,MoorMe00,rush_yds,15,,,,,
player,201112080pit,pit,MoorMe00,rush_td,0,,,,,
player,201112080pit,pit,MoorMe00,rush_long,8,,,,,
player,201112080pit,pit,MoorMe00,targets,0,,,,,
player,201112080pit,pit,MoorMe00,rec,0,,,,,
player,201112080pit,pit,MoorMe00,rec_yds,0,,,,,
player,201112080pit,pit,MoorMe00,rec_td,0,,,,,
player,201112080pit,pit,MoorMe00,rec_long,0,,,,,
player,201112080pit,pit,MoorMe00,fumbles,0,,,,,
player,201112080pit,pit,MoorMe00,fumbles_lost,,,,,,
player,201112080pit,pit,BrowAn04,pass_cmp,0,,,,,
player,201112080pit,pit,BrowAn04,pass_att,0,,,,,
player,201112080pit,pit,BrowAn04,pass_yds,0,,,,,
player,201112080pit,pit,BrowAn04,pass_td,0,,,,,
player,201112080pit,pit,BrowAn04,pass_int,0,,,,,
player,201112080pit,pit,BrowAn04,pass_sacked,0,,,,,
player,201112080pit,pit,BrowAn04,pass_sacked_yds,0,,,,,
player,201112080pit,pit,BrowAn04,pass_long,0,,,,,
player,201112080pit,pit,BrowAn04,pass_rating,,,,,,
player,201112080pit,pit,BrowAn04,rush_att,0,,,,,
player,201112080pit,pit,BrowAn04,rush_yds,0,,,,,
player,201112080pit,pit,BrowAn04,rush_td,0,,,,,
player,201112080pit,pit,BrowAn04,rush_long,0,,,,,
player,201112080pit,pit,BrowAn04,targets,8,,,,,
player,201112080pit,pit,BrowAn04,rec,5,,,,,
player,201112080pit,pit,BrowAn04,rec_yds,151,,,,,
player,201112080pit,pit,BrowAn04,rec_td,1,,,,,
player,201112080pit,pit,BrowAn04,rec_long,79,,,,,
player,201112080pit,pit,BrowAn04,fumbles,0,,,,,
player,201112080pit,pit,BrowAn04,fumbles_lost,,,,,,
player,201112080pit,pit,CotcJe00,pass_cmp,0,,,,,
player,201112080pit,pit,CotcJe00,pass_att,0,,,,,
player,201112080pit,pit,CotcJe00,pass_yds,0,,,,,
player,201112080pit,pit,CotcJe00,pass_td,0,,,,,
player,201112080pit,pit,CotcJe00,pass_int,0,,,,,
player,201112080pit,pit,CotcJe00,pass_sacked,0,,,,,
player,201112080pit,pit,CotcJe00,pass_sacked_yds,0,,,,,
player,201112080pit,pit,CotcJe00,pass_long,0,,,,,
player,201112080pit,pit,CotcJe00,pass_rating,,,,,,
player,201112080pit,pit,CotcJe00,rush_att,0,,,,,
player,201112080pit,pit,CotcJe00,rush_yds,0,,,,,
player,201112080pit,pit,CotcJe00,rush_td,0,,,,,
player,201112080pit,pit,CotcJe00,rush_long,0,,,,,
player,201112080pit,pit,CotcJe00,targets,3,,,,,
player,201112080pit,pit,CotcJe00,rec,2,,,,,
player,201112080pit,pit,CotcJe00,rec_yds,33,,,,,
player,201112080pit,pit,CotcJe00,rec_td,1,,,,,
player,201112080pit,pit,CotcJe00,rec_long,22,,,,,
player,201112080pit,pit,CotcJe00,fumbles,0,,,,,
player,201112080pit,pit,CotcJe00,fumbles_lost,,,,,,
player,201112080pit,pit,JohnDa05,pass_cmp,0,,,,,
player,201112080pit,pit,JohnDa05,pass_att,0,,,,,
player,201112080pit,pit,JohnDa05,pass_yds,0,,,,,
player,201112080pit,pit,JohnDa05,pass_td,0,,,,,
player,201112080pit,pit,JohnDa05,pass_int,0,,,,,
player,201112080pit,pit,JohnDa05,pass_sacked,0,,,,,
player,201112080pit,pit,JohnDa05,pass_sacked_yds,0,,,,,
player,201112080pit,pit,JohnDa05,pass_long,0,,,,,
player,201112080pit,pit,JohnDa05,pass_rating,,,,,,
player,201112080pit,pit,JohnDa05,rush_att,0,,,,,
player,201112080pit,pit,JohnDa05,rush_yds,0,,,,,
player,201112080pit,pit,JohnDa05,rush_td,0,,,,,
player,201112080pit,pit,JohnDa05,rush_long,0,,,,,
player,201112080pit,pit,JohnDa05,targets,2,,,,,
player,201112080pit,pit,JohnDa05,rec,2,,,,,
player,201112080pit,pit,JohnDa05,rec_yds,22,,,,,
player,201112080pit,pit,JohnDa05,rec_td,0,,,,,
player,201112080pit,pit,JohnDa05,rec_long,16,,,,,
player,201112080pit,pit,JohnDa05,fumbles,0,,,,,
player,201112080pit,pit,JohnDa05,fumbles_lost,,,,,,
player,201112080pit,pit,MillHe00,pass_cmp,0,,,,,
player,201112080pit,pit,MillHe00,pass_att,0,,,,,
player,201112080pit,pit,MillHe00,pass_yds,0,,,,,
player,201112080pit,pit,MillHe00,pass_td,0,,,,,
player,201112080pit,pit,MillHe00,pass_int,0,,,,,
player,201112080pit,pit,MillHe00,pass_sacked,0,,,,,
player,201112080pit,pit,MillHe00,pass_sacked_yds,0,,,,,
player,201112080pit,pit,MillHe00,pass_long,0,,,,,
player,201112080pit,pit,MillHe00,pass_rating,,,,,,
player,201112080pit,pit,MillHe00,rush_att,0,,,,,
player,201112080pit,pit,MillHe00,rush_yds,0,,,,,
player,201112080pit,pit,MillHe00,rush_td,0,,,,,
player,201112080pit,pit,MillHe00,rush_long,0,,,,,
player,201112080pit,pit,MillHe00,targets,4,,,,,
player,201112080pit,pit,MillHe00,rec,2,,,,,
player,201112080pit,pit,MillHe00,rec_yds,11,,,,,
player,201112080pit,pit,MillHe00,rec_td,0,,,,,
