game,2011,4,20111002,201110020ram,was,"Washington Redskins",17,ram,"St. Louis Rams",10
player,201110020ram,was,CoolCh00,pass_cmp,0,,,,,
player,201110020ram,was,CoolCh00,pass_att,0,,,,,
player,201110020ram,was,CoolCh00,pass_yds,0,,,,,
player,201110020ram,was,CoolCh00,pass_td,0,,,,,
player,201110020ram,was,CoolCh00,pass_int,0,,,,,
player,201110020ram,was,CoolCh00,pass_sacked,0,,,,,
player,201110020ram,was,CoolCh00,pass_sacked_yds,0,,,,,
player,201110020ram,was,CoolCh00,pass_long,0,,,,,
player,201110020ram,was,CoolCh00,pass_rating,,,,,,
player,201110020ram,was,CoolCh00,rush_att,0,,,,,
player,201110020ram,was,CoolCh00,rush_yds,0,,,,,
player,201110020ram,was,CoolCh00,rush_td,0,,,,,
player,201110020ram,was,CoolCh00,rush_long,0,,,,,
player,201110020ram,was,CoolCh00,targets,2,,,,,
player,201110020ram,was,CoolCh00,rec,1,,,,,
player,201110020ram,was,CoolCh00,rec_yds,4,,,,,
player,201110020ram,was,CoolCh00,rec_td,0,,,,,
player,201110020ram,was,CoolCh00,rec_long,4,,,,,
player,201110020ram,was,CoolCh00,fumbles,0,,,,,
player,201110020ram,was,CoolCh00,fumbles_lost,,,,,,
player,201110020ram,was,StalDo00,pass_cmp,0,,,,,
player,201110020ram,was,StalDo00,pass_att,0,,,,,
player,201110020ram,was,StalDo00,pass_yds,0,,,,,
player,201110020ram,was,StalDo00,pass_td,0,,,,,
player,201110020ram,was,StalDo00,pass_int,0,,,,,
player,201110020ram,was,StalDo00,pass_sacked,0,,,,,
player,201110020ram,was,StalDo00,pass_sacked_yds,0,,,,,
player,201110020ram,was,StalDo00,pass_long,0,,,,,
player,201110020ram,was,StalDo00,pass_rating,,,,,,
player,201110020ram,was,StalDo00,rush_att,0,,,,,
player,201110020ram,was,StalDo00,rush_yds,0,,,,,
player,201110020ram,was,StalDo00,rush_td,0,,,,,
player,201110020ram,was,StalDo00,rush_long,0,,,,,
player,201110020ram,was,StalDo00,targets,1,,,,,
player,201110020ram,was,StalDo00,rec,0,,,,,
player,201110020ram,was,StalDo00,rec_yds,0,,,,,
player,201110020ram,was,StalDo00,rec_td,0,,,,,
player,201110020ram,was,StalDo00,rec_long,0,,,,,
player,201110020ram,was,StalDo00,fumbles,0,,,,,
player,201110020ram,was,StalDo00,fumbles_lost,,,,,,
player,201110020ram,was,SellMi00,pass_cmp,0,,,,,
player,201110020ram,was,SellMi00,pass_att,0,,,,,
player,201110020ram,was,SellMi00,pass_yds,0,,,,,
player,201110020ram,was,SellMi00,pass_td,0,,,,,
player,201110020ram,was,SellMi00,pass_int,0,,,,,
player,201110020ram,was,SellMi00,pass_sacked,0,,,,,
player,201110020ram,was,SellMi00,pass_sacked_yds,0,,,,,
player,201110020ram,was,SellMi00,pass_long,0,,,,,
player,201110020ram,was,SellMi00,pass_rating,,,,,,
player,201110020ram,was,SellMi00,rush_att,0,,,,,
player,201110020ram,was,SellMi00,rush_yds,0,,,,,
player,201110020ram,was,SellMi00,rush_td,0,,,,,
player,201110020ram,was,SellMi00,rush_long,0,,,,,
player,201110020ram,was,SellMi00,targets,1,,,,,
player,201110020ram,was,SellMi00,rec,0,,,,,
player,201110020ram,was,SellMi00,rec_yds,0,,,,,
player,201110020ram,was,SellMi00,rec_td,0,,,,,
player,201110020ram,was,SellMi00,rec_long,0,,,,,
player,201110020ram,was,SellMi00,fumbles,0,,,,,
player,201110020ram,was,SellMi00,fumbles_lost,,,,,,
player,201110020ram,ram,BradSa00,pass_cmp,20,,,,,
player,201110020ram,ram,BradSa00,pass_att,43,,,,,
player,201110020ram,ram,BradSa00,pass_yds,164,,,,,
player,201110020ram,ram,BradSa00,pass_td,1,,,,,
player,201110020ram,ram,BradSa00,pass_int,0,,,,,
player,201110020ram,ram,BradSa00,pass_sacked,7,,,,,
player,201110020ram,ram,BradSa00,pass_sacked_yds,37,,,,,
player,201110020ram,ram,BradSa00,pass_long,25,,,,,
player,201110020ram,ram,BradSa00,pass_rating,64.5,,,,,
player,201110020ram,ram,BradSa00,rush_att,0,,,,,
player,201110020ram,ram,BradSa00,rush_yds,0,,,,,
player,201110020ram,ram,BradSa00,rush_td,0,,,,,
player,201110020ram,ram,BradSa00,rush_long,0,,,,,
player,201110020ram,ram,BradSa00,targets,0,,,,,
player,201110020ram,ram,BradSa00,rec,0,,,,,
player,201110020ram,ram,BradSa00,rec_yds,0,,,,,
player,201110020ram,ram,BradSa00,rec_td,0,,,,,
player,201110020ram,ram,BradSa00,rec_long,0,,,,,
player,201110020ram,ram,BradSa00,fumbles,2,,,,,
player,201110020ram,ram,BradSa00,fumbles_lost,1,,,,,
player,201110020ram,ram,JackSt00,pass_cmp,0,,,,,
player,201110020ram,ram,JackSt00,pass_att,0,,,,,
player,201110020ram,ram,JackSt00,pass_yds,0,,,,,
player,201110020ram,ram,JackSt00,pass_td,0,,,,,
player,201110020ram,ram,JackSt00,pass_int,0,,,,,
player,201110020ram,ram,JackSt00,pass_sacked,0,,,,,
player,201110020ram,ram,JackSt00,pass_sacked_yds,0,,,,,
player,201110020ram,ram,JackSt00,pass_long,0,,,,,
player,201110020ram,ram,JackSt00,pass_rating,,,,,,
player,201110020ram,ram,JackSt00,rush_att,17,,,,,
player,201110020ram,ram,JackSt00,rush_yds,45,,,,,
player,201110020ram,ram,JackSt00,rush_td,0,,,,,
player,201110020ram,ram,JackSt00,rush_long,13,,,,,
player,201110020ram,ram,JackSt00,targets,8,,,,,
player,201110020ram,ram,JackSt00,rec,4,,,,,
player,201110020ram,ram,JackSt00,rec_yds,19,,,,,
player,201110020ram,ram,JackSt00,rec_td,1,,,,,
player,201110020ram,ram,JackSt00,rec_long,15,,,,,
player,201110020ram,ram,JackSt00,fumbles,0,,,,,
player,201110020ram,ram,JackSt00,fumbles_lost,,,,,,
player,201110020ram,ram,AlexDa00,pass_cmp,0,,,,,
player,201110020ram,ram,AlexDa00,pass_att,0,,,,,
player,201110020ram,ram,AlexDa00,pass_yds,0,,,,,
player,201110020ram,ram,AlexDa00,pass_td,0,,,,,
player,201110020ram,ram,AlexDa00,pass_int,0,,,,,
player,201110020ram,ram,AlexDa00,pass_sacked,0,,,,,
player,201110020ram,ram,AlexDa00,pass_sacked_yds,0,,,,,
player,201110020ram,ram,AlexDa00,pass_long,0,,,,,
player,201110020ram,ram,AlexDa00,pass_rating,,,,,,
player,201110020ram,ram,AlexDa00,rush_att,0,,,,,
player,201110020ram,ram,AlexDa00,rush_yds,0,,,,,
player,201110020ram,ram,AlexDa00,rush_td,0,,,,,
player,201110020ram,ram,AlexDa00,rush_long,0,,,,,
player,201110020ram,ram,AlexDa00,targets,8,,,,,
player,201110020ram,ram,AlexDa00,rec,3,,,,,
player,201110020ram,ram,AlexDa00,rec_yds,46,,,,,
player,201110020ram,ram,AlexDa00,rec_td,0,,,,,
player,201110020ram,ram,AlexDa00,rec_long,25,,,,,
player,201110020ram,ram,AlexDa00,fumbles,0,,,,,
player,201110020ram,ram,AlexDa00,fumbles_lost,,,,,,
player,201110020ram,ram,KendLa00,pass_cmp,0,,,,,
player,201110020ram,ram,KendLa00,pass_att,0,,,,,
player,201110020ram,ram,KendLa00,pass_yds,0,,,,,
player,201110020ram,ram,KendLa00,pass_td,0,,,,,
player,201110020ram,ram,KendLa00,pass_int,0,,,,,
player,201110020ram,ram,KendLa00,pass_sacked,0,,,,,
player,201110020ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201110020ram,ram,KendLa00,pass_long,0,,,,,
player,201110020ram,ram,KendLa00,pass_rating,,,,,,
player,201110020ram,ram,KendLa00,rush_att,0,,,,,
player,201110020ram,ram,KendLa00,rush_yds,0,,,,,
player,201110020ram,ram,KendLa00,rush_td,0,,,,,
player,201110020ram,ram,KendLa00,rush_long,0,,,,,
player,201110020ram,ram,KendLa00,targets,9,,,,,
player,201110020ram,ram,KendLa00,rec,4,,,,,
player,201110020ram,ram,KendLa00,rec_yds,33,,,,,
player,201110020ram,ram,KendLa00,rec_td,0,,,,,
player,201110020ram,ram,KendLa00,rec_long,11,,,,,
player,201110020ram,ram,KendLa00,fumbles,0,,,,,
player,201110020ram,ram,KendLa00,fumbles_lost,,,,,,
player,201110020ram,ram,PettAu00,pass_cmp,0,,,,,
player,201110020ram,ram,PettAu00,pass_att,0,,,,,
player,201110020ram,ram,PettAu00,pass_yds,0,,,,,
player,201110020ram,ram,PettAu00,pass_td,0,,,,,
player,201110020ram,ram,PettAu00,pass_int,0,,,,,
player,201110020ram,ram,PettAu00,pass_sacked,0,,,,,
player,201110020ram,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201110020ram,ram,PettAu00,pass_long,0,,,,,
player,201110020ram,ram,PettAu00,pass_rating,,,,,,
player,201110020ram,ram,PettAu00,rush_att,0,,,,,
player,201110020ram,ram,PettAu00,rush_yds,0,,,,,
player,201110020ram,ram,PettAu00,rush_td,0,,,,,
player,201110020ram,ram,PettAu00,rush_long,0,,,,,
player,201110020ram,ram,PettAu00,targets,7,,,,,
player,201110020ram,ram,PettAu00,rec,4,,,,,
player,201110020ram,ram,PettAu00,rec_yds,32,,,,,
player,201110020ram,ram,PettAu00,rec_td,0,,,,,
player,201110020ram,ram,PettAu00,rec_long,12,,,,,
player,201110020ram,ram,PettAu00,fumbles,2,,,,,
player,201110020ram,ram,PettAu00,fumbles_lost,0,,,,,
player,201110020ram,ram,GibsBr00,pass_cmp,0,,,,,
player,201110020ram,ram,GibsBr00,pass_att,0,,,,,
player,201110020ram,ram,GibsBr00,pass_yds,0,,,,,
player,201110020ram,ram,GibsBr00,pass_td,0,,,,,
player,201110020ram,ram,GibsBr00,pass_int,0,,,,,
player,201110020ram,ram,GibsBr00,pass_sacked,0,,,,,
player,201110020ram,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201110020ram,ram,GibsBr00,pass_long,0,,,,,
player,201110020ram,ram,GibsBr00,pass_rating,,,,,,
player,201110020ram,ram,GibsBr00,rush_att,0,,,,,
player,201110020ram,ram,GibsBr00,rush_yds,0,,,,,
player,201110020ram,ram,GibsBr00,rush_td,0,,,,,
player,201110020ram,ram,GibsBr00,rush_long,0,,,,,
player,201110020ram,ram,GibsBr00,targets,1,,,,,
player,201110020ram,ram,GibsBr00,rec,1,,,,,
player,201110020ram,ram,GibsBr00,rec_yds,14,,,,,
player,201110020ram,ram,GibsBr00,rec_td,0,,,,,
player,201110020ram,ram,GibsBr00,rec_long,14,,,,,
player,201110020ram,ram,GibsBr00,fumbles,0,,,,,
player,201110020ram,ram,GibsBr00,fumbles_lost,,,,,,
player,201110020ram,ram,BajeBi00,pass_cmp,0,,,,,
player,201110020ram,ram,BajeBi00,pass_att,0,,,,,
player,201110020ram,ram,BajeBi00,pass_yds,0,,,,,
player,201110020ram,ram,BajeBi00,pass_td,0,,,,,
player,201110020ram,ram,BajeBi00,pass_int,0,,,,,
player,201110020ram,ram,BajeBi00,pass_sacked,0,,,,,
player,201110020ram,ram,BajeBi00,pass_sacked_yds,0,,,,,
player,201110020ram,ram,BajeBi00,pass_long,0,,,,,
player,201110020ram,ram,BajeBi00,pass_rating,,,,,,
player,201110020ram,ram,BajeBi00,rush_att,0,,,,,
player,201110020ram,ram,BajeBi00,rush_yds,0,,,,,
player,201110020ram,ram,BajeBi00,rush_td,0,,,,,
player,201110020ram,ram,BajeBi00,rush_long,0,,,,,
player,201110020ram,ram,BajeBi00,targets,2,,,,,
player,201110020ram,ram,BajeBi00,rec,2,,,,,
player,201110020ram,ram,BajeBi00,rec_yds,11,,,,,
player,201110020ram,ram,BajeBi00,rec_td,0,,,,,
player,201110020ram,ram,BajeBi00,rec_long,7,,,,,
player,201110020ram,ram,BajeBi00,fumbles,0,,,,,
player,201110020ram,ram,BajeBi00,fumbles_lost,,,,,,
player,201110020ram,ram,WalkMi01,pass_cmp,0,,,,,
player,201110020ram,ram,WalkMi01,pass_att,0,,,,,
player,201110020ram,ram,WalkMi01,pass_yds,0,,,,,
player,201110020ram,ram,WalkMi01,pass_td,0,,,,,
player,201110020ram,ram,WalkMi01,pass_int,0,,,,,
player,201110020ram,ram,WalkMi01,pass_sacked,0,,,,,
player,201110020ram,ram,WalkMi01,pass_sacked_yds,0,,,,,
player,201110020ram,ram,WalkMi01,pass_long,0,,,,,
player,201110020ram,ram,WalkMi01,pass_rating,,,,,,
player,201110020ram,ram,WalkMi01,rush_att,0,,,,,
player,201110020ram,ram,WalkMi01,rush_yds,0,,,,,
player,201110020ram,ram,WalkMi01,rush_td,0,,,,,
player,201110020ram,ram,WalkMi01,rush_long,0,,,,,
player,201110020ram,ram,WalkMi01,targets,6,,,,,
player,201110020ram,ram,WalkMi01,rec,1,,,,,
player,201110020ram,ram,WalkMi01,rec_yds,6,,,,,
player,201110020ram,ram,WalkMi01,rec_td,0,,,,,
player,201110020ram,ram,WalkMi01,rec_long,6,,,,,
player,201110020ram,ram,WalkMi01,fumbles,0,,,,,
player,201110020ram,ram,WalkMi01,fumbles_lost,,,,,,
player,201110020ram,ram,MillBr01,pass_cmp,0,,,,,
player,201110020ram,ram,MillBr01,pass_att,0,,,,,
player,201110020ram,ram,MillBr01,pass_yds,0,,,,,
player,201110020ram,ram,MillBr01,pass_td,0,,,,,
player,201110020ram,ram,MillBr01,pass_int,0,,,,,
player,201110020ram,ram,MillBr01,pass_sacked,0,,,,,
player,201110020ram,ram,MillBr01,pass_sacked_yds,0,,,,,
player,201110020ram,ram,MillBr01,pass_long,0,,,,,
player,201110020ram,ram,MillBr01,pass_rating,,,,,,
player,201110020ram,ram,MillBr01,rush_att,0,,,,,
player,201110020ram,ram,MillBr01,rush_yds,0,,,,,
player,201110020ram,ram,MillBr01,rush_td,0,,,,,
player,201110020ram,ram,MillBr01,rush_long,0,,,,,
player,201110020ram,ram,MillBr01,targets,1,,,,,
player,201110020ram,ram,MillBr01,rec,1,,,,,
player,201110020ram,ram,MillBr01,rec_yds,3,,,,,
player,201110020ram,ram,MillBr01,rec_td,0,,,,,
player,201110020ram,ram,MillBr01,rec_long,3,,,,,
player,201110020ram,ram,MillBr01,fumbles,0,,,,,
player,201110020ram,ram,MillBr01,fumbles_lost,,,,,,
player,201110020ram,ram,HoomMi00,pass_cmp,0,,,,,
player,201110020ram,ram,HoomMi00,pass_att,0,,,,,
player,201110020ram,ram,HoomMi00,pass_yds,0,,,,,
player,201110020ram,ram,HoomMi00,pass_td,0,,,,,
player,201110020ram,ram,HoomMi00,pass_int,0,,,,,
player,201110020ram,ram,HoomMi00,pass_sacked,0,,,,,
player,201110020ram,ram,HoomMi00,pass_sacked_yds,0,,,,,
player,201110020ram,ram,HoomMi00,pass_long,0,,,,,
player,201110020ram,ram,HoomMi00,pass_rating,,,,,,
player,201110020ram,ram,HoomMi00,rush_att,0,,,,,
player,201110020ram,ram,HoomMi00,rush_yds,0,,,,,
player,201110020ram,ram,HoomMi00,rush_td,0,,,,,
player,201110020ram,ram,HoomMi00,rush_long,0,,,,,
player,201110020ram,ram,HoomMi00,targets,1,,,,,
player,201110020ram,ram,HoomMi00,rec,0,,,,,
player,201110020ram,ram,HoomMi00,rec_yds,0,,,,,
player,201110020ram,ram,HoomMi00,rec_td,0,,,,,
player,201110020ram,ram,HoomMi00,rec_long,0,,,,,
player,201110020ram,ram,HoomMi00,fumbles,0,,,,,
player,201110020ram,ram,HoomMi00,fumbles_lost,,,,,,
player,201110020ram,was,OrakBr99,def_int,0,,,,,
player,201110020ram,was,OrakBr99,def_int_yds,0,,,,,
player,201110020ram,was,OrakBr99,def_int_td,0,,,,,
player,201110020ram,was,OrakBr99,def_int_long,0,,,,,
player,201110020ram,was,OrakBr99,pass_defended,0,,,,,
player,201110020ram,was,OrakBr99,sacks,2.5,,,,,
player,201110020ram,was,OrakBr99,tackles_combined,6,,,,,
player,201110020ram,was,OrakBr99,tackles_solo,5,,,,,
player,201110020ram,was,OrakBr99,tackles_assists,1,,,,,
player,201110020ram,was,OrakBr99,tackles_loss,2,,,,,
player,201110020ram,was,OrakBr99,qb_hits,3,,,,,
player,201110020ram,was,OrakBr99,fumbles_rec,0,,,,,
player,201110020ram,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201110020ram,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201110020ram,was,OrakBr99,fumbles_forced,1,,,,,
player,201110020ram,was,BoweSt20,def_int,0,,,,,
player,201110020ram,was,BoweSt20,def_int_yds,0,,,,,
player,201110020ram,was,BoweSt20,def_int_td,0,,,,,
player,201110020ram,was,BoweSt20,def_int_long,0,,,,,
player,201110020ram,was,BoweSt20,pass_defended,0,,,,,
player,201110020ram,was,BoweSt20,sacks,1.5,,,,,
player,201110020ram,was,BoweSt20,tackles_combined,5,,,,,
player,201110020ram,was,BoweSt20,tackles_solo,4,,,,,
player,201110020ram,was,BoweSt20,tackles_assists,1,,,,,
player,201110020ram,was,BoweSt20,tackles_loss,1,,,,,
player,201110020ram,was,BoweSt20,qb_hits,2,,,,,
player,201110020ram,was,BoweSt20,fumbles_rec,0,,,,,
player,201110020ram,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201110020ram,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201110020ram,was,BoweSt20,fumbles_forced,0,,,,,
player,201110020ram,was,KerrRy00,def_int,0,,,,,
player,201110020ram,was,KerrRy00,def_int_yds,0,,,,,
player,201110020ram,was,KerrRy00,def_int_td,0,,,,,
player,201110020ram,was,KerrRy00,def_int_long,0,,,,,
player,201110020ram,was,KerrRy00,pass_defended,0,,,,,
player,201110020ram,was,KerrRy00,sacks,1.0,,,,,
player,201110020ram,was,KerrRy00,tackles_combined,6,,,,,
player,201110020ram,was,KerrRy00,tackles_solo,5,,,,,
player,201110020ram,was,KerrRy00,tackles_assists,1,,,,,
player,201110020ram,was,KerrRy00,tackles_loss,0,,,,,
player,201110020ram,was,KerrRy00,qb_hits,1,,,,,
player,201110020ram,was,KerrRy00,fumbles_rec,0,,,,,
