game,2011,5,20111009,201110090car,nor,"New Orleans Saints",30,car,"Carolina Panthers",27
player,201110090car,nor,MoorLa00,pass_int,0,,,,,
player,201110090car,nor,MoorLa00,pass_sacked,0,,,,,
player,201110090car,nor,MoorLa00,pass_sacked_yds,0,,,,,
player,201110090car,nor,MoorLa00,pass_long,0,,,,,
player,201110090car,nor,MoorLa00,pass_rating,,,,,,
player,201110090car,nor,MoorLa00,rush_att,0,,,,,
player,201110090car,nor,MoorLa00,rush_yds,0,,,,,
player,201110090car,nor,MoorLa00,rush_td,0,,,,,
player,201110090car,nor,MoorLa00,rush_long,0,,,,,
player,201110090car,nor,MoorLa00,targets,6,,,,,
player,201110090car,nor,MoorLa00,rec,3,,,,,
player,201110090car,nor,MoorLa00,rec_yds,30,,,,,
player,201110090car,nor,MoorLa00,rec_td,0,,,,,
player,201110090car,nor,MoorLa00,rec_long,13,,,,,
player,201110090car,nor,MoorLa00,fumbles,0,,,,,
player,201110090car,nor,MoorLa00,fumbles_lost,,,,,,
player,201110090car,nor,HendDe00,pass_cmp,0,,,,,
player,201110090car,nor,HendDe00,pass_att,0,,,,,
player,201110090car,nor,HendDe00,pass_yds,0,,,,,
player,201110090car,nor,HendDe00,pass_td,0,,,,,
player,201110090car,nor,HendDe00,pass_int,0,,,,,
player,201110090car,nor,HendDe00,pass_sacked,0,,,,,
player,201110090car,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201110090car,nor,HendDe00,pass_long,0,,,,,
player,201110090car,nor,HendDe00,pass_rating,,,,,,
player,201110090car,nor,HendDe00,rush_att,0,,,,,
player,201110090car,nor,HendDe00,rush_yds,0,,,,,
player,201110090car,nor,HendDe00,rush_td,0,,,,,
player,201110090car,nor,HendDe00,rush_long,0,,,,,
player,201110090car,nor,HendDe00,targets,1,,,,,
player,201110090car,nor,HendDe00,rec,1,,,,,
player,201110090car,nor,HendDe00,rec_yds,11,,,,,
player,201110090car,nor,HendDe00,rec_td,0,,,,,
player,201110090car,nor,HendDe00,rec_long,11,,,,,
player,201110090car,nor,HendDe00,fumbles,0,,,,,
player,201110090car,nor,HendDe00,fumbles_lost,,,,,,
player,201110090car,nor,CollJe01,pass_cmp,0,,,,,
player,201110090car,nor,CollJe01,pass_att,0,,,,,
player,201110090car,nor,CollJe01,pass_yds,0,,,,,
player,201110090car,nor,CollJe01,pass_td,0,,,,,
player,201110090car,nor,CollJe01,pass_int,0,,,,,
player,201110090car,nor,CollJe01,pass_sacked,0,,,,,
player,201110090car,nor,CollJe01,pass_sacked_yds,0,,,,,
player,201110090car,nor,CollJe01,pass_long,0,,,,,
player,201110090car,nor,CollJe01,pass_rating,,,,,,
player,201110090car,nor,CollJe01,rush_att,1,,,,,
player,201110090car,nor,CollJe01,rush_yds,0,,,,,
player,201110090car,nor,CollJe01,rush_td,0,,,,,
player,201110090car,nor,CollJe01,rush_long,0,,,,,
player,201110090car,nor,CollJe01,targets,1,,,,,
player,201110090car,nor,CollJe01,rec,1,,,,,
player,201110090car,nor,CollJe01,rec_yds,1,,,,,
player,201110090car,nor,CollJe01,rec_td,1,,,,,
player,201110090car,nor,CollJe01,rec_long,1,,,,,
player,201110090car,nor,CollJe01,fumbles,0,,,,,
player,201110090car,nor,CollJe01,fumbles_lost,,,,,,
player,201110090car,nor,GilmJo00,pass_cmp,0,,,,,
player,201110090car,nor,GilmJo00,pass_att,0,,,,,
player,201110090car,nor,GilmJo00,pass_yds,0,,,,,
player,201110090car,nor,GilmJo00,pass_td,0,,,,,
player,201110090car,nor,GilmJo00,pass_int,0,,,,,
player,201110090car,nor,GilmJo00,pass_sacked,0,,,,,
player,201110090car,nor,GilmJo00,pass_sacked_yds,0,,,,,
player,201110090car,nor,GilmJo00,pass_long,0,,,,,
player,201110090car,nor,GilmJo00,pass_rating,,,,,,
player,201110090car,nor,GilmJo00,rush_att,0,,,,,
player,201110090car,nor,GilmJo00,rush_yds,0,,,,,
player,201110090car,nor,GilmJo00,rush_td,0,,,,,
player,201110090car,nor,GilmJo00,rush_long,0,,,,,
player,201110090car,nor,GilmJo00,targets,1,,,,,
player,201110090car,nor,GilmJo00,rec,0,,,,,
player,201110090car,nor,GilmJo00,rec_yds,0,,,,,
player,201110090car,nor,GilmJo00,rec_td,0,,,,,
player,201110090car,nor,GilmJo00,rec_long,0,,,,,
player,201110090car,nor,GilmJo00,fumbles,0,,,,,
player,201110090car,nor,GilmJo00,fumbles_lost,,,,,,
player,201110090car,car,NewtCa00,pass_cmp,16,,,,,
player,201110090car,car,NewtCa00,pass_att,31,,,,,
player,201110090car,car,NewtCa00,pass_yds,224,,,,,
player,201110090car,car,NewtCa00,pass_td,2,,,,,
player,201110090car,car,NewtCa00,pass_int,1,,,,,
player,201110090car,car,NewtCa00,pass_sacked,1,,,,,
player,201110090car,car,NewtCa00,pass_sacked_yds,5,,,,,
player,201110090car,car,NewtCa00,pass_long,54,,,,,
player,201110090car,car,NewtCa00,pass_rating,83.3,,,,,
player,201110090car,car,NewtCa00,rush_att,7,,,,,
player,201110090car,car,NewtCa00,rush_yds,27,,,,,
player,201110090car,car,NewtCa00,rush_td,1,,,,,
player,201110090car,car,NewtCa00,rush_long,13,,,,,
player,201110090car,car,NewtCa00,targets,0,,,,,
player,201110090car,car,NewtCa00,rec,0,,,,,
player,201110090car,car,NewtCa00,rec_yds,0,,,,,
player,201110090car,car,NewtCa00,rec_td,0,,,,,
player,201110090car,car,NewtCa00,rec_long,0,,,,,
player,201110090car,car,NewtCa00,fumbles,1,,,,,
player,201110090car,car,NewtCa00,fumbles_lost,0,,,,,
player,201110090car,car,WillDe02,pass_cmp,0,,,,,
player,201110090car,car,WillDe02,pass_att,0,,,,,
player,201110090car,car,WillDe02,pass_yds,0,,,,,
player,201110090car,car,WillDe02,pass_td,0,,,,,
player,201110090car,car,WillDe02,pass_int,0,,,,,
player,201110090car,car,WillDe02,pass_sacked,0,,,,,
player,201110090car,car,WillDe02,pass_sacked_yds,0,,,,,
player,201110090car,car,WillDe02,pass_long,0,,,,,
player,201110090car,car,WillDe02,pass_rating,,,,,,
player,201110090car,car,WillDe02,rush_att,9,,,,,
player,201110090car,car,WillDe02,rush_yds,115,,,,,
player,201110090car,car,WillDe02,rush_td,1,,,,,
player,201110090car,car,WillDe02,rush_long,69,,,,,
player,201110090car,car,WillDe02,targets,0,,,,,
player,201110090car,car,WillDe02,rec,0,,,,,
player,201110090car,car,WillDe02,rec_yds,0,,,,,
player,201110090car,car,WillDe02,rec_td,0,,,,,
player,201110090car,car,WillDe02,rec_long,0,,,,,
player,201110090car,car,WillDe02,fumbles,0,,,,,
player,201110090car,car,WillDe02,fumbles_lost,,,,,,
player,201110090car,car,StewJo00,pass_cmp,0,,,,,
player,201110090car,car,StewJo00,pass_att,0,,,,,
player,201110090car,car,StewJo00,pass_yds,0,,,,,
player,201110090car,car,StewJo00,pass_td,0,,,,,
player,201110090car,car,StewJo00,pass_int,0,,,,,
player,201110090car,car,StewJo00,pass_sacked,0,,,,,
player,201110090car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201110090car,car,StewJo00,pass_long,0,,,,,
player,201110090car,car,StewJo00,pass_rating,,,,,,
player,201110090car,car,StewJo00,rush_att,6,,,,,
player,201110090car,car,StewJo00,rush_yds,20,,,,,
player,201110090car,car,StewJo00,rush_td,0,,,,,
player,201110090car,car,StewJo00,rush_long,9,,,,,
player,201110090car,car,StewJo00,targets,1,,,,,
player,201110090car,car,StewJo00,rec,1,,,,,
player,201110090car,car,StewJo00,rec_yds,13,,,,,
player,201110090car,car,StewJo00,rec_td,0,,,,,
player,201110090car,car,StewJo00,rec_long,13,,,,,
player,201110090car,car,StewJo00,fumbles,0,,,,,
player,201110090car,car,StewJo00,fumbles_lost,,,,,,
player,201110090car,car,SmitSt01,pass_cmp,0,,,,,
player,201110090car,car,SmitSt01,pass_att,0,,,,,
player,201110090car,car,SmitSt01,pass_yds,0,,,,,
player,201110090car,car,SmitSt01,pass_td,0,,,,,
player,201110090car,car,SmitSt01,pass_int,0,,,,,
player,201110090car,car,SmitSt01,pass_sacked,0,,,,,
player,201110090car,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201110090car,car,SmitSt01,pass_long,0,,,,,
player,201110090car,car,SmitSt01,pass_rating,,,,,,
player,201110090car,car,SmitSt01,rush_att,0,,,,,
player,201110090car,car,SmitSt01,rush_yds,0,,,,,
player,201110090car,car,SmitSt01,rush_td,0,,,,,
player,201110090car,car,SmitSt01,rush_long,0,,,,,
player,201110090car,car,SmitSt01,targets,7,,,,,
player,201110090car,car,SmitSt01,rec,3,,,,,
player,201110090car,car,SmitSt01,rec_yds,79,,,,,
player,201110090car,car,SmitSt01,rec_td,1,,,,,
player,201110090car,car,SmitSt01,rec_long,54,,,,,
player,201110090car,car,SmitSt01,fumbles,0,,,,,
player,201110090car,car,SmitSt01,fumbles_lost,,,,,,
player,201110090car,car,NaanLe00,pass_cmp,0,,,,,
player,201110090car,car,NaanLe00,pass_att,0,,,,,
player,201110090car,car,NaanLe00,pass_yds,0,,,,,
player,201110090car,car,NaanLe00,pass_td,0,,,,,
player,201110090car,car,NaanLe00,pass_int,0,,,,,
player,201110090car,car,NaanLe00,pass_sacked,0,,,,,
player,201110090car,car,NaanLe00,pass_sacked_yds,0,,,,,
player,201110090car,car,NaanLe00,pass_long,0,,,,,
player,201110090car,car,NaanLe00,pass_rating,,,,,,
player,201110090car,car,NaanLe00,rush_att,0,,,,,
player,201110090car,car,NaanLe00,rush_yds,0,,,,,
player,201110090car,car,NaanLe00,rush_td,0,,,,,
player,201110090car,car,NaanLe00,rush_long,0,,,,,
player,201110090car,car,NaanLe00,targets,8,,,,,
player,201110090car,car,NaanLe00,rec,4,,,,,
player,201110090car,car,NaanLe00,rec_yds,63,,,,,
player,201110090car,car,NaanLe00,rec_td,0,,,,,
player,201110090car,car,NaanLe00,rec_long,28,,,,,
player,201110090car,car,NaanLe00,fumbles,0,,,,,
player,201110090car,car,NaanLe00,fumbles_lost,,,,,,
player,201110090car,car,ShocJe00,pass_cmp,0,,,,,
player,201110090car,car,ShocJe00,pass_att,0,,,,,
player,201110090car,car,ShocJe00,pass_yds,0,,,,,
player,201110090car,car,ShocJe00,pass_td,0,,,,,
player,201110090car,car,ShocJe00,pass_int,0,,,,,
player,201110090car,car,ShocJe00,pass_sacked,0,,,,,
player,201110090car,car,ShocJe00,pass_sacked_yds,0,,,,,
player,201110090car,car,ShocJe00,pass_long,0,,,,,
player,201110090car,car,ShocJe00,pass_rating,,,,,,
player,201110090car,car,ShocJe00,rush_att,0,,,,,
player,201110090car,car,ShocJe00,rush_yds,0,,,,,
player,201110090car,car,ShocJe00,rush_td,0,,,,,
player,201110090car,car,ShocJe00,rush_long,0,,,,,
player,201110090car,car,ShocJe00,targets,7,,,,,
player,201110090car,car,ShocJe00,rec,3,,,,,
player,201110090car,car,ShocJe00,rec_yds,21,,,,,
player,201110090car,car,ShocJe00,rec_td,0,,,,,
player,201110090car,car,ShocJe00,rec_long,9,,,,,
player,201110090car,car,ShocJe00,fumbles,0,,,,,
player,201110090car,car,ShocJe00,fumbles_lost,,,,,,
player,201110090car,car,OlseGr00,pass_cmp,0,,,,,
player,201110090car,car,OlseGr00,pass_att,0,,,,,
player,201110090car,car,OlseGr00,pass_yds,0,,,,,
player,201110090car,car,OlseGr00,pass_td,0,,,,,
player,201110090car,car,OlseGr00,pass_int,0,,,,,
player,201110090car,car,OlseGr00,pass_sacked,0,,,,,
player,201110090car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201110090car,car,OlseGr00,pass_long,0,,,,,
player,201110090car,car,OlseGr00,pass_rating,,,,,,
player,201110090car,car,OlseGr00,rush_att,0,,,,,
player,201110090car,car,OlseGr00,rush_yds,0,,,,,
player,201110090car,car,OlseGr00,rush_td,0,,,,,
player,201110090car,car,OlseGr00,rush_long,0,,,,,
player,201110090car,car,OlseGr00,targets,5,,,,,
player,201110090car,car,OlseGr00,rec,3,,,,,
player,201110090car,car,OlseGr00,rec_yds,21,,,,,
player,201110090car,car,OlseGr00,rec_td,1,,,,,
player,201110090car,car,OlseGr00,rec_long,9,,,,,
player,201110090car,car,OlseGr00,fumbles,0,,,,,
player,201110090car,car,OlseGr00,fumbles_lost,,,,,,
player,201110090car,car,LaFeBr00,pass_cmp,0,,,,,
player,201110090car,car,LaFeBr00,pass_att,0,,,,,
player,201110090car,car,LaFeBr00,pass_yds,0,,,,,
player,201110090car,car,LaFeBr00,pass_td,0,,,,,
player,201110090car,car,LaFeBr00,pass_int,0,,,,,
player,201110090car,car,LaFeBr00,pass_sacked,0,,,,,
player,201110090car,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201110090car,car,LaFeBr00,pass_long,0,,,,,
player,201110090car,car,LaFeBr00,pass_rating,,,,,,
player,201110090car,car,LaFeBr00,rush_att,0,,,,,
player,201110090car,car,LaFeBr00,rush_yds,0,,,,,
player,201110090car,car,LaFeBr00,rush_td,0,,,,,
player,201110090car,car,LaFeBr00,rush_long,0,,,,,
player,201110090car,car,LaFeBr00,targets,2,,,,,
player,201110090car,car,LaFeBr00,rec,1,,,,,
player,201110090car,car,LaFeBr00,rec_yds,20,,,,,
player,201110090car,car,LaFeBr00,rec_td,0,,,,,
player,201110090car,car,LaFeBr00,rec_long,20,,,,,
player,201110090car,car,LaFeBr00,fumbles,0,,,,,
player,201110090car,car,LaFeBr00,fumbles_lost,,,,,,
player,201110090car,car,FeltJe00,pass_cmp,0,,,,,
player,201110090car,car,FeltJe00,pass_att,0,,,,,
player,201110090car,car,FeltJe00,pass_yds,0,,,,,
player,201110090car,car,FeltJe00,pass_td,0,,,,,
player,201110090car,car,FeltJe00,pass_int,0,,,,,
player,201110090car,car,FeltJe00,pass_sacked,0,,,,,
player,201110090car,car,FeltJe00,pass_sacked_yds,0,,,,,
player,201110090car,car,FeltJe00,pass_long,0,,,,,
player,201110090car,car,FeltJe00,pass_rating,,,,,,
player,201110090car,car,FeltJe00,rush_att,0,,,,,
player,201110090car,car,FeltJe00,rush_yds,0,,,,,
player,201110090car,car,FeltJe00,rush_td,0,,,,,
player,201110090car,car,FeltJe00,rush_long,0,,,,,
player,201110090car,car,FeltJe00,targets,1,,,,,
player,201110090car,car,FeltJe00,rec,1,,,,,
player,201110090car,car,FeltJe00,rec_yds,7,,,,,
player,201110090car,car,FeltJe00,rec_td,0,,,,,
player,201110090car,car,FeltJe00,rec_long,7,,,,,
player,201110090car,car,FeltJe00,fumbles,0,,,,,
player,201110090car,car,FeltJe00,fumbles_lost,,,,,,
player,201110090car,nor,RobiPa99,def_int,1,,,,,
player,201110090car,nor,RobiPa99,def_int_yds,25,,,,,
player,201110090car,nor,RobiPa99,def_int_td,0,,,,,
player,201110090car,nor,RobiPa99,def_int_long,25,,,,,
player,201110090car,nor,RobiPa99,pass_defended,1,,,,,
player,201110090car,nor,RobiPa99,sacks,0.0,,,,,
player,201110090car,nor,RobiPa99,tackles_combined,1,,,,,
player,201110090car,nor,RobiPa99,tackles_solo,0,,,,,
player,201110090car,nor,RobiPa99,tackles_assists,1,,,,,
player,201110090car,nor,RobiPa99,tackles_loss,0,,,,,
player,201110090car,nor,RobiPa99,qb_hits,0,,,,,
player,201110090car,nor,RobiPa99,fumbles_rec,0,,,,,
player,201110090car,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201110090car,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201110090car,nor,RobiPa99,fumbles_forced,0,,,,,
player,201110090car,nor,SmitWi99,def_int,0,,,,,
player,201110090car,nor,SmitWi99,def_int_yds,0,,,,,
player,201110090car,nor,SmitWi99,def_int_td,0,,,,,
player,201110090car,nor,SmitWi99,def_int_long,0,,,,,
player,201110090car,nor,SmitWi99,pass_defended,0,,,,,
player,201110090car,nor,SmitWi99,sacks,0.5,,,,,
player,201110090car,nor,SmitWi99,tackles_combined,3,,,,,
player,201110090car,nor,SmitWi99,tackles_solo,2,,,,,
player,201110090car,nor,SmitWi99,tackles_assists,1,,,,,
player,201110090car,nor,SmitWi99,tackles_loss,1,,,,,
player,201110090car,nor,SmitWi99,qb_hits,0,,,,,
player,201110090car,nor,SmitWi99,fumbles_rec,0,,,,,
player,201110090car,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201110090car,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201110090car,nor,SmitWi99,fumbles_forced,1,,,,,
player,201110090car,nor,ElliSe99,def_int,0,,,,,
player,201110090car,nor,ElliSe99,def_int_yds,0,,,,,
player,201110090car,nor,ElliSe99,def_int_td,0,,,,,
player,201110090car,nor,ElliSe99,def_int_long,0,,,,,
player,201110090car,nor,ElliSe99,pass_defended,0,,,,,
player,201110090car,nor,ElliSe99,sacks,0.5,,,,,
player,201110090car,nor,ElliSe99,tackles_combined,1,,,,,
player,201110090car,nor,ElliSe99,tackles_solo,0,,,,,
player,201110090car,nor,ElliSe99,tackles_assists,1,,,,,
player,201110090car,nor,ElliSe99,tackles_loss,0,,,,,
player,201110090car,nor,ElliSe99,qb_hits,1,,,,,
player,201110090car,nor,ElliSe99,fumbles_rec,0,,,,,
player,201110090car,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201110090car,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201110090car,nor,ElliSe99,fumbles_forced,0,,,,,
player,201110090car,nor,DunbJo20,def_int,0,,,,,
player,201110090car,nor,DunbJo20,def_int_yds,0,,,,,
player,201110090car,nor,DunbJo20,def_int_td,0,,,,,
player,201110090car,nor,DunbJo20,def_int_long,0,,,,,
player,201110090car,nor,DunbJo20,pass_defended,0,,,,,
player,201110090car,nor,DunbJo20,sacks,0.0,,,,,
player,201110090car,nor,DunbJo20,tackles_combined,6,,,,,
player,201110090car,nor,DunbJo20,tackles_solo,5,,,,,
player,201110090car,nor,DunbJo20,tackles_assists,1,,,,,
