game,2011,1,20110911,201109110rav,pit,"Pittsburgh Steelers",7,rav,"Baltimore Ravens",35
player,201109110rav,pit,RoetBe00,rush_td,0,,,,,
player,201109110rav,pit,RoetBe00,rush_long,9,,,,,
player,201109110rav,pit,RoetBe00,targets,0,,,,,
player,201109110rav,pit,RoetBe00,rec,0,,,,,
player,201109110rav,pit,RoetBe00,rec_yds,0,,,,,
player,201109110rav,pit,RoetBe00,rec_td,0,,,,,
player,201109110rav,pit,RoetBe00,rec_long,0,,,,,
player,201109110rav,pit,RoetBe00,fumbles,2,,,,,
player,201109110rav,pit,RoetBe00,fumbles_lost,2,,,,,
player,201109110rav,pit,MendRa00,pass_cmp,0,,,,,
player,201109110rav,pit,MendRa00,pass_att,0,,,,,
player,201109110rav,pit,MendRa00,pass_yds,0,,,,,
player,201109110rav,pit,MendRa00,pass_td,0,,,,,
player,201109110rav,pit,MendRa00,pass_int,0,,,,,
player,201109110rav,pit,MendRa00,pass_sacked,0,,,,,
player,201109110rav,pit,MendRa00,pass_sacked_yds,0,,,,,
player,201109110rav,pit,MendRa00,pass_long,0,,,,,
player,201109110rav,pit,MendRa00,pass_rating,,,,,,
player,201109110rav,pit,MendRa00,rush_att,12,,,,,
player,201109110rav,pit,MendRa00,rush_yds,45,,,,,
player,201109110rav,pit,MendRa00,rush_td,0,,,,,
player,201109110rav,pit,MendRa00,rush_long,23,,,,,
player,201109110rav,pit,MendRa00,targets,1,,,,,
player,201109110rav,pit,MendRa00,rec,0,,,,,
player,201109110rav,pit,MendRa00,rec_yds,0,,,,,
player,201109110rav,pit,MendRa00,rec_td,0,,,,,
player,201109110rav,pit,MendRa00,rec_long,0,,,,,
player,201109110rav,pit,MendRa00,fumbles,1,,,,,
player,201109110rav,pit,MendRa00,fumbles_lost,1,,,,,
player,201109110rav,pit,RedmIs20,pass_cmp,0,,,,,
player,201109110rav,pit,RedmIs20,pass_att,0,,,,,
player,201109110rav,pit,RedmIs20,pass_yds,0,,,,,
player,201109110rav,pit,RedmIs20,pass_td,0,,,,,
player,201109110rav,pit,RedmIs20,pass_int,0,,,,,
player,201109110rav,pit,RedmIs20,pass_sacked,0,,,,,
player,201109110rav,pit,RedmIs20,pass_sacked_yds,0,,,,,
player,201109110rav,pit,RedmIs20,pass_long,0,,,,,
player,201109110rav,pit,RedmIs20,pass_rating,,,,,,
player,201109110rav,pit,RedmIs20,rush_att,3,,,,,
player,201109110rav,pit,RedmIs20,rush_yds,12,,,,,
player,201109110rav,pit,RedmIs20,rush_td,0,,,,,
player,201109110rav,pit,RedmIs20,rush_long,7,,,,,
player,201109110rav,pit,RedmIs20,targets,0,,,,,
player,201109110rav,pit,RedmIs20,rec,0,,,,,
player,201109110rav,pit,RedmIs20,rec_yds,0,,,,,
player,201109110rav,pit,RedmIs20,rec_td,0,,,,,
player,201109110rav,pit,RedmIs20,rec_long,0,,,,,
player,201109110rav,pit,RedmIs20,fumbles,0,,,,,
player,201109110rav,pit,RedmIs20,fumbles_lost,,,,,,
player,201109110rav,pit,WallMi00,pass_cmp,0,,,,,
player,201109110rav,pit,WallMi00,pass_att,0,,,,,
player,201109110rav,pit,WallMi00,pass_yds,0,,,,,
player,201109110rav,pit,WallMi00,pass_td,0,,,,,
player,201109110rav,pit,WallMi00,pass_int,0,,,,,
player,201109110rav,pit,WallMi00,pass_sacked,0,,,,,
player,201109110rav,pit,WallMi00,pass_sacked_yds,0,,,,,
player,201109110rav,pit,WallMi00,pass_long,0,,,,,
player,201109110rav,pit,WallMi00,pass_rating,,,,,,
player,201109110rav,pit,WallMi00,rush_att,0,,,,,
player,201109110rav,pit,WallMi00,rush_yds,0,,,,,
player,201109110rav,pit,WallMi00,rush_td,0,,,,,
player,201109110rav,pit,WallMi00,rush_long,0,,,,,
player,201109110rav,pit,WallMi00,targets,11,,,,,
player,201109110rav,pit,WallMi00,rec,8,,,,,
player,201109110rav,pit,WallMi00,rec_yds,107,,,,,
player,201109110rav,pit,WallMi00,rec_td,0,,,,,
player,201109110rav,pit,WallMi00,rec_long,26,,,,,
player,201109110rav,pit,WallMi00,fumbles,0,,,,,
player,201109110rav,pit,WallMi00,fumbles_lost,,,,,,
player,201109110rav,pit,WardHi00,pass_cmp,0,,,,,
player,201109110rav,pit,WardHi00,pass_att,0,,,,,
player,201109110rav,pit,WardHi00,pass_yds,0,,,,,
player,201109110rav,pit,WardHi00,pass_td,0,,,,,
player,201109110rav,pit,WardHi00,pass_int,0,,,,,
player,201109110rav,pit,WardHi00,pass_sacked,0,,,,,
player,201109110rav,pit,WardHi00,pass_sacked_yds,0,,,,,
player,201109110rav,pit,WardHi00,pass_long,0,,,,,
player,201109110rav,pit,WardHi00,pass_rating,,,,,,
player,201109110rav,pit,WardHi00,rush_att,0,,,,,
player,201109110rav,pit,WardHi00,rush_yds,0,,,,,
player,201109110rav,pit,WardHi00,rush_td,0,,,,,
player,201109110rav,pit,WardHi00,rush_long,0,,,,,
player,201109110rav,pit,WardHi00,targets,9,,,,,
player,201109110rav,pit,WardHi00,rec,5,,,,,
player,201109110rav,pit,WardHi00,rec_yds,67,,,,,
player,201109110rav,pit,WardHi00,rec_td,0,,,,,
player,201109110rav,pit,WardHi00,rec_long,31,,,,,
player,201109110rav,pit,WardHi00,fumbles,0,,,,,
player,201109110rav,pit,WardHi00,fumbles_lost,,,,,,
player,201109110rav,pit,MillHe00,pass_cmp,0,,,,,
player,201109110rav,pit,MillHe00,pass_att,0,,,,,
player,201109110rav,pit,MillHe00,pass_yds,0,,,,,
player,201109110rav,pit,MillHe00,pass_td,0,,,,,
player,201109110rav,pit,MillHe00,pass_int,0,,,,,
player,201109110rav,pit,MillHe00,pass_sacked,0,,,,,
player,201109110rav,pit,MillHe00,pass_sacked_yds,0,,,,,
player,201109110rav,pit,MillHe00,pass_long,0,,,,,
player,201109110rav,pit,MillHe00,pass_rating,,,,,,
player,201109110rav,pit,MillHe00,rush_att,0,,,,,
player,201109110rav,pit,MillHe00,rush_yds,0,,,,,
player,201109110rav,pit,MillHe00,rush_td,0,,,,,
player,201109110rav,pit,MillHe00,rush_long,0,,,,,
player,201109110rav,pit,MillHe00,targets,5,,,,,
player,201109110rav,pit,MillHe00,rec,3,,,,,
player,201109110rav,pit,MillHe00,rec_yds,42,,,,,
player,201109110rav,pit,MillHe00,rec_td,0,,,,,
player,201109110rav,pit,MillHe00,rec_long,16,,,,,
player,201109110rav,pit,MillHe00,fumbles,0,,,,,
player,201109110rav,pit,MillHe00,fumbles_lost,,,,,,
player,201109110rav,pit,MoorMe00,pass_cmp,0,,,,,
player,201109110rav,pit,MoorMe00,pass_att,0,,,,,
player,201109110rav,pit,MoorMe00,pass_yds,0,,,,,
player,201109110rav,pit,MoorMe00,pass_td,0,,,,,
player,201109110rav,pit,MoorMe00,pass_int,0,,,,,
player,201109110rav,pit,MoorMe00,pass_sacked,0,,,,,
player,201109110rav,pit,MoorMe00,pass_sacked_yds,0,,,,,
player,201109110rav,pit,MoorMe00,pass_long,0,,,,,
player,201109110rav,pit,MoorMe00,pass_rating,,,,,,
player,201109110rav,pit,MoorMe00,rush_att,0,,,,,
player,201109110rav,pit,MoorMe00,rush_yds,0,,,,,
player,201109110rav,pit,MoorMe00,rush_td,0,,,,,
player,201109110rav,pit,MoorMe00,rush_long,0,,,,,
player,201109110rav,pit,MoorMe00,targets,2,,,,,
player,201109110rav,pit,MoorMe00,rec,2,,,,,
player,201109110rav,pit,MoorMe00,rec_yds,30,,,,,
player,201109110rav,pit,MoorMe00,rec_td,0,,,,,
player,201109110rav,pit,MoorMe00,rec_long,22,,,,,
player,201109110rav,pit,MoorMe00,fumbles,1,,,,,
player,201109110rav,pit,MoorMe00,fumbles_lost,1,,,,,
player,201109110rav,pit,SandEm00,pass_cmp,0,,,,,
player,201109110rav,pit,SandEm00,pass_att,0,,,,,
player,201109110rav,pit,SandEm00,pass_yds,0,,,,,
player,201109110rav,pit,SandEm00,pass_td,0,,,,,
player,201109110rav,pit,SandEm00,pass_int,0,,,,,
player,201109110rav,pit,SandEm00,pass_sacked,0,,,,,
player,201109110rav,pit,SandEm00,pass_sacked_yds,0,,,,,
player,201109110rav,pit,SandEm00,pass_long,0,,,,,
player,201109110rav,pit,SandEm00,pass_rating,,,,,,
player,201109110rav,pit,SandEm00,rush_att,0,,,,,
player,201109110rav,pit,SandEm00,rush_yds,0,,,,,
player,201109110rav,pit,SandEm00,rush_td,0,,,,,
player,201109110rav,pit,SandEm00,rush_long,0,,,,,
player,201109110rav,pit,SandEm00,targets,3,,,,,
player,201109110rav,pit,SandEm00,rec,2,,,,,
player,201109110rav,pit,SandEm00,rec_yds,20,,,,,
player,201109110rav,pit,SandEm00,rec_td,1,,,,,
player,201109110rav,pit,SandEm00,rec_long,11,,,,,
player,201109110rav,pit,SandEm00,fumbles,0,,,,,
player,201109110rav,pit,SandEm00,fumbles_lost,,,,,,
player,201109110rav,pit,BrowAn04,pass_cmp,0,,,,,
player,201109110rav,pit,BrowAn04,pass_att,0,,,,,
player,201109110rav,pit,BrowAn04,pass_yds,0,,,,,
player,201109110rav,pit,BrowAn04,pass_td,0,,,,,
player,201109110rav,pit,BrowAn04,pass_int,0,,,,,
player,201109110rav,pit,BrowAn04,pass_sacked,0,,,,,
player,201109110rav,pit,BrowAn04,pass_sacked_yds,0,,,,,
player,201109110rav,pit,BrowAn04,pass_long,0,,,,,
player,201109110rav,pit,BrowAn04,pass_rating,,,,,,
player,201109110rav,pit,BrowAn04,rush_att,0,,,,,
player,201109110rav,pit,BrowAn04,rush_yds,0,,,,,
player,201109110rav,pit,BrowAn04,rush_td,0,,,,,
player,201109110rav,pit,BrowAn04,rush_long,0,,,,,
player,201109110rav,pit,BrowAn04,targets,9,,,,,
player,201109110rav,pit,BrowAn04,rec,2,,,,,
player,201109110rav,pit,BrowAn04,rec_yds,14,,,,,
player,201109110rav,pit,BrowAn04,rec_td,0,,,,,
player,201109110rav,pit,BrowAn04,rec_long,15,,,,,
player,201109110rav,pit,BrowAn04,fumbles,0,,,,,
player,201109110rav,pit,BrowAn04,fumbles_lost,,,,,,
player,201109110rav,pit,BattAr00,pass_cmp,0,,,,,
player,201109110rav,pit,BattAr00,pass_att,0,,,,,
player,201109110rav,pit,BattAr00,pass_yds,0,,,,,
player,201109110rav,pit,BattAr00,pass_td,0,,,,,
player,201109110rav,pit,BattAr00,pass_int,0,,,,,
player,201109110rav,pit,BattAr00,pass_sacked,0,,,,,
player,201109110rav,pit,BattAr00,pass_sacked_yds,0,,,,,
player,201109110rav,pit,BattAr00,pass_long,0,,,,,
player,201109110rav,pit,BattAr00,pass_rating,,,,,,
player,201109110rav,pit,BattAr00,rush_att,0,,,,,
player,201109110rav,pit,BattAr00,rush_yds,0,,,,,
player,201109110rav,pit,BattAr00,rush_td,0,,,,,
player,201109110rav,pit,BattAr00,rush_long,0,,,,,
player,201109110rav,pit,BattAr00,targets,1,,,,,
player,201109110rav,pit,BattAr00,rec,0,,,,,
player,201109110rav,pit,BattAr00,rec_yds,0,,,,,
player,201109110rav,pit,BattAr00,rec_td,0,,,,,
player,201109110rav,pit,BattAr00,rec_long,0,,,,,
player,201109110rav,pit,BattAr00,fumbles,0,,,,,
player,201109110rav,pit,BattAr00,fumbles_lost,,,,,,
player,201109110rav,rav,FlacJo00,pass_cmp,17,,,,,
player,201109110rav,rav,FlacJo00,pass_att,29,,,,,
player,201109110rav,rav,FlacJo00,pass_yds,224,,,,,
player,201109110rav,rav,FlacJo00,pass_td,3,,,,,
player,201109110rav,rav,FlacJo00,pass_int,0,,,,,
player,201109110rav,rav,FlacJo00,pass_sacked,1,,,,,
player,201109110rav,rav,FlacJo00,pass_sacked_yds,9,,,,,
player,201109110rav,rav,FlacJo00,pass_long,29,,,,,
player,201109110rav,rav,FlacJo00,pass_rating,117.6,,,,,
player,201109110rav,rav,FlacJo00,rush_att,0,,,,,
player,201109110rav,rav,FlacJo00,rush_yds,0,,,,,
player,201109110rav,rav,FlacJo00,rush_td,0,,,,,
player,201109110rav,rav,FlacJo00,rush_long,0,,,,,
player,201109110rav,rav,FlacJo00,targets,0,,,,,
player,201109110rav,rav,FlacJo00,rec,0,,,,,
player,201109110rav,rav,FlacJo00,rec_yds,0,,,,,
player,201109110rav,rav,FlacJo00,rec_td,0,,,,,
player,201109110rav,rav,FlacJo00,rec_long,0,,,,,
player,201109110rav,rav,FlacJo00,fumbles,0,,,,,
player,201109110rav,rav,FlacJo00,fumbles_lost,,,,,,
player,201109110rav,rav,RiceRa00,pass_cmp,0,,,,,
player,201109110rav,rav,RiceRa00,pass_att,0,,,,,
player,201109110rav,rav,RiceRa00,pass_yds,0,,,,,
player,201109110rav,rav,RiceRa00,pass_td,0,,,,,
player,201109110rav,rav,RiceRa00,pass_int,0,,,,,
player,201109110rav,rav,RiceRa00,pass_sacked,0,,,,,
player,201109110rav,rav,RiceRa00,pass_sacked_yds,0,,,,,
player,201109110rav,rav,RiceRa00,pass_long,0,,,,,
player,201109110rav,rav,RiceRa00,pass_rating,,,,,,
player,201109110rav,rav,RiceRa00,rush_att,19,,,,,
player,201109110rav,rav,RiceRa00,rush_yds,107,,,,,
player,201109110rav,rav,RiceRa00,rush_td,1,,,,,
player,201109110rav,rav,RiceRa00,rush_long,36,,,,,
player,201109110rav,rav,RiceRa00,targets,5,,,,,
player,201109110rav,rav,RiceRa00,rec,4,,,,,
player,201109110rav,rav,RiceRa00,rec_yds,42,,,,,
player,201109110rav,rav,RiceRa00,rec_td,1,,,,,
player,201109110rav,rav,RiceRa00,rec_long,25,,,,,
player,201109110rav,rav,RiceRa00,fumbles,0,,,,,
player,201109110rav,rav,RiceRa00,fumbles_lost,,,,,,
player,201109110rav,rav,WillRi00,pass_cmp,0,,,,,
player,201109110rav,rav,WillRi00,pass_att,0,,,,,
player,201109110rav,rav,WillRi00,pass_yds,0,,,,,
player,201109110rav,rav,WillRi00,pass_td,0,,,,,
player,201109110rav,rav,WillRi00,pass_int,0,,,,,
player,201109110rav,rav,WillRi00,pass_sacked,0,,,,,
player,201109110rav,rav,WillRi00,pass_sacked_yds,0,,,,,
player,201109110rav,rav,WillRi00,pass_long,0,,,,,
player,201109110rav,rav,WillRi00,pass_rating,,,,,,
player,201109110rav,rav,WillRi00,rush_att,12,,,,,
player,201109110rav,rav,WillRi00,rush_yds,63,,,,,
player,201109110rav,rav,WillRi00,rush_td,0,,,,,
player,201109110rav,rav,WillRi00,rush_long,26,,,,,
player,201109110rav,rav,WillRi00,targets,2,,,,,
player,201109110rav,rav,WillRi00,rec,1,,,,,
player,201109110rav,rav,WillRi00,rec_yds,4,,,,,
player,201109110rav,rav,WillRi00,rec_td,0,,,,,
player,201109110rav,rav,WillRi00,rec_long,4,,,,,
player,201109110rav,rav,WillRi00,fumbles,0,,,,,
player,201109110rav,rav,WillRi00,fumbles_lost,,,,,,
player,201109110rav,rav,BoldAn00,pass_cmp,0,,,,,
player,201109110rav,rav,BoldAn00,pass_att,0,,,,,
player,201109110rav,rav,BoldAn00,pass_yds,0,,,,,
player,201109110rav,rav,BoldAn00,pass_td,0,,,,,
player,201109110rav,rav,BoldAn00,pass_int,0,,,,,
player,201109110rav,rav,BoldAn00,pass_sacked,0,,,,,
player,201109110rav,rav,BoldAn00,pass_sacked_yds,0,,,,,
player,201109110rav,rav,BoldAn00,pass_long,0,,,,,
player,201109110rav,rav,BoldAn00,pass_rating,,,,,,
player,201109110rav,rav,BoldAn00,rush_att,0,,,,,
player,201109110rav,rav,BoldAn00,rush_yds,0,,,,,
player,201109110rav,rav,BoldAn00,rush_td,0,,,,,
player,201109110rav,rav,BoldAn00,rush_long,0,,,,,
player,201109110rav,rav,BoldAn00,targets,7,,,,,
player,201109110rav,rav,BoldAn00,rec,4,,,,,
player,201109110rav,rav,BoldAn00,rec_yds,74,,,,,
player,201109110rav,rav,BoldAn00,rec_td,1,,,,,
player,201109110rav,rav,BoldAn00,rec_long,27,,,,,
player,201109110rav,rav,BoldAn00,fumbles,0,,,,,
player,201109110rav,rav,BoldAn00,fumbles_lost,,,,,,
player,201109110rav,rav,DickEd00,pass_cmp,0,,,,,
player,201109110rav,rav,DickEd00,pass_att,0,,,,,
player,201109110rav,rav,DickEd00,pass_yds,0,,,,,
player,201109110rav,rav,DickEd00,pass_td,0,,,,,
player,201109110rav,rav,DickEd00,pass_int,0,,,,,
player,201109110rav,rav,DickEd00,pass_sacked,0,,,,,
player,201109110rav,rav,DickEd00,pass_sacked_yds,0,,,,,
player,201109110rav,rav,DickEd00,pass_long,0,,,,,
player,201109110rav,rav,DickEd00,pass_rating,,,,,,
player,201109110rav,rav,DickEd00,rush_att,0,,,,,
player,201109110rav,rav,DickEd00,rush_yds,0,,,,,
player,201109110rav,rav,DickEd00,rush_td,0,,,,,
player,201109110rav,rav,DickEd00,rush_long,0,,,,,
player,201109110rav,rav,DickEd00,targets,5,,,,,
player,201109110rav,rav,DickEd00,rec,5,,,,,
player,201109110rav,rav,DickEd00,rec_yds,59,,,,,
player,201109110rav,rav,DickEd00,rec_td,1,,,,,
player,201109110rav,rav,DickEd00,rec_long,18,,,,,
player,201109110rav,rav,DickEd00,fumbles,0,,,,,
player,201109110rav,rav,DickEd00,fumbles_lost,,,,,,
player,201109110rav,rav,PittDe00,pass_cmp,0,,,,,
player,201109110rav,rav,PittDe00,pass_att,0,,,,,
player,201109110rav,rav,PittDe00,pass_yds,0,,,,,
player,201109110rav,rav,PittDe00,pass_td,0,,,,,
player,201109110rav,rav,PittDe00,pass_int,0,,,,,
player,201109110rav,rav,PittDe00,pass_sacked,0,,,,,
player,201109110rav,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201109110rav,rav,PittDe00,pass_long,0,,,,,
player,201109110rav,rav,PittDe00,pass_rating,,,,,,
player,201109110rav,rav,PittDe00,rush_att,0,,,,,
player,201109110rav,rav,PittDe00,rush_yds,0,,,,,
player,201109110rav,rav,PittDe00,rush_td,0,,,,,
player,201109110rav,rav,PittDe00,rush_long,0,,,,,
player,201109110rav,rav,PittDe00,targets,2,,,,,
player,201109110rav,rav,PittDe00,rec,2,,,,,
player,201109110rav,rav,PittDe00,rec_yds,45,,,,,
player,201109110rav,rav,PittDe00,rec_td,0,,,,,
player,201109110rav,rav,PittDe00,rec_long,29,,,,,
player,201109110rav,rav,PittDe00,fumbles,0,,,,,
player,201109110rav,rav,PittDe00,fumbles_lost,,,,,,
player,201109110rav,rav,LeacVo00,pass_cmp,0,,,,,
player,201109110rav,rav,LeacVo00,pass_att,0,,,,,
player,201109110rav,rav,LeacVo00,pass_yds,0,,,,,
player,201109110rav,rav,LeacVo00,pass_td,0,,,,,
player,201109110rav,rav,LeacVo00,pass_int,0,,,,,
player,201109110rav,rav,LeacVo00,pass_sacked,0,,,,,
player,201109110rav,rav,LeacVo00,pass_sacked_yds,0,,,,,
player,201109110rav,rav,LeacVo00,pass_long,0,,,,,
player,201109110rav,rav,LeacVo00,pass_rating,,,,,,
player,201109110rav,rav,LeacVo00,rush_att,0,,,,,
player,201109110rav,rav,LeacVo00,rush_yds,0,,,,,
player,201109110rav,rav,LeacVo00,rush_td,0,,,,,
player,201109110rav,rav,LeacVo00,rush_long,0,,,,,
player,201109110rav,rav,LeacVo00,targets,3,,,,,
player,201109110rav,rav,LeacVo00,rec,1,,,,,
player,201109110rav,rav,LeacVo00,rec_yds,0,,,,,
player,201109110rav,rav,LeacVo00,rec_td,0,,,,,
player,201109110rav,rav,LeacVo00,rec_long,0,,,,,
player,201109110rav,rav,LeacVo00,fumbles,0,,,,,
player,201109110rav,rav,LeacVo00,fumbles_lost,,,,,,
player,201109110rav,rav,EvanLe00,pass_cmp,0,,,,,
player,201109110rav,rav,EvanLe00,pass_att,0,,,,,
player,201109110rav,rav,EvanLe00,pass_yds,0,,,,,
player,201109110rav,rav,EvanLe00,pass_td,0,,,,,
player,201109110rav,rav,EvanLe00,pass_int,0,,,,,
player,201109110rav,rav,EvanLe00,pass_sacked,0,,,,,
player,201109110rav,rav,EvanLe00,pass_sacked_yds,0,,,,,
player,201109110rav,rav,EvanLe00,pass_long,0,,,,,
player,201109110rav,rav,EvanLe00,pass_rating,,,,,,
player,201109110rav,rav,EvanLe00,rush_att,0,,,,,
player,201109110rav,rav,EvanLe00,rush_yds,0,,,,,
player,201109110rav,rav,EvanLe00,rush_td,0,,,,,
player,201109110rav,rav,EvanLe00,rush_long,0,,,,,
player,201109110rav,rav,EvanLe00,targets,4,,,,,
player,201109110rav,rav,EvanLe00,rec,0,,,,,
player,201109110rav,rav,EvanLe00,rec_yds,0,,,,,
player,201109110rav,rav,EvanLe00,rec_td,0,,,,,
player,201109110rav,rav,EvanLe00,rec_long,0,,,,,
player,201109110rav,rav,EvanLe00,fumbles,0,,,,,
player,201109110rav,rav,EvanLe00,fumbles_lost,,,,,,
player,201109110rav,rav,SmitTo02,pass_cmp,0,,,,,
player,201109110rav,rav,SmitTo02,pass_att,0,,,,,
player,201109110rav,rav,SmitTo02,pass_yds,0,,,,,
player,201109110rav,rav,SmitTo02,pass_td,0,,,,,
player,201109110rav,rav,SmitTo02,pass_int,0,,,,,
player,201109110rav,rav,SmitTo02,pass_sacked,0,,,,,
player,201109110rav,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201109110rav,rav,SmitTo02,pass_long,0,,,,,
player,201109110rav,rav,SmitTo02,pass_rating,,,,,,
player,201109110rav,rav,SmitTo02,rush_att,0,,,,,
player,201109110rav,rav,SmitTo02,rush_yds,0,,,,,
player,201109110rav,rav,SmitTo02,rush_td,0,,,,,
player,201109110rav,rav,SmitTo02,rush_long,0,,,,,
player,201109110rav,rav,SmitTo02,targets,1,,,,,
player,201109110rav,rav,SmitTo02,rec,0,,,,,
player,201109110rav,rav,SmitTo02,rec_yds,0,,,,,
player,201109110rav,rav,SmitTo02,rec_td,0,,,,,
player,201109110rav,rav,SmitTo02,rec_long,0,,,,,
player,201109110rav,rav,SmitTo02,fumbles,0,,,,,
player,201109110rav,rav,SmitTo02,fumbles_lost,,,,,,
player,201109110rav,pit,WoodLa99,def_int,0,,,,,
player,201109110rav,pit,WoodLa99,def_int_yds,0,,,,,
player,201109110rav,pit,WoodLa99,def_int_td,0,,,,,
player,201109110rav,pit,WoodLa99,def_int_long,0,,,,,
player,201109110rav,pit,WoodLa99,pass_defended,1,,,,,
player,201109110rav,pit,WoodLa99,sacks,1.0,,,,,
player,201109110rav,pit,WoodLa99,tackles_combined,3,,,,,
player,201109110rav,pit,WoodLa99,tackles_solo,3,,,,,
player,201109110rav,pit,WoodLa99,tackles_assists,0,,,,,
player,201109110rav,pit,WoodLa99,tackles_loss,1,,,,,
player,201109110rav,pit,WoodLa99,qb_hits,2,,,,,
player,201109110rav,pit,WoodLa99,fumbles_rec,0,,,,,
player,201109110rav,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201109110rav,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201109110rav,pit,WoodLa99,fumbles_forced,0,,,,,
player,201109110rav,pit,TimmLa99,def_int,0,,,,,
player,201109110rav,pit,TimmLa99,def_int_yds,0,,,,,
player,201109110rav,pit,TimmLa99,def_int_td,0,,,,,
player,201109110rav,pit,TimmLa99,def_int_long,0,,,,,
player,201109110rav,pit,TimmLa99,pass_defended,0,,,,,
player,201109110rav,pit,TimmLa99,sacks,0.0,,,,,
player,201109110rav,pit,TimmLa99,tackles_combined,12,,,,,
player,201109110rav,pit,TimmLa99,tackles_solo,10,,,,,
player,201109110rav,pit,TimmLa99,tackles_assists,2,,,,,
player,201109110rav,pit,TimmLa99,tackles_loss,0,,,,,
player,201109110rav,pit,TimmLa99,qb_hits,0,,,,,
player,201109110rav,pit,TimmLa99,fumbles_rec,0,,,,,
player,201109110rav,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201109110rav,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201109110rav,pit,TimmLa99,fumbles_forced,0,,,,,
player,201109110rav,pit,HarrJa23,def_int,0,,,,,
player,201109110rav,pit,HarrJa23,def_int_yds,0,,,,,
player,201109110rav,pit,HarrJa23,def_int_td,0,,,,,
player,201109110rav,pit,HarrJa23,def_int_long,0,,,,,
player,201109110rav,pit,HarrJa23,pass_defended,0,,,,,
player,201109110rav,pit,HarrJa23,sacks,0.0,,,,,
player,201109110rav,pit,HarrJa23,tackles_combined,9,,,,,
player,201109110rav,pit,HarrJa23,tackles_solo,7,,,,,
player,201109110rav,pit,HarrJa23,tackles_assists,2,,,,,
player,201109110rav,pit,HarrJa23,tackles_loss,0,,,,,
player,201109110rav,pit,HarrJa23,qb_hits,1,,,,,
player,201109110rav,pit,HarrJa23,fumbles_rec,0,,,,,
player,201109110rav,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201109110rav,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201109110rav,pit,HarrJa23,fumbles_forced,0,,,,,
player,201109110rav,pit,ClarRy20,def_int,0,,,,,
player,201109110rav,pit,ClarRy20,def_int_yds,0,,,,,
player,201109110rav,pit,ClarRy20,def_int_td,0,,,,,
player,201109110rav,pit,ClarRy20,def_int_long,0,,,,,
player,201109110rav,pit,ClarRy20,pass_defended,0,,,,,
player,201109110rav,pit,ClarRy20,sacks,0.0,,,,,
player,201109110rav,pit,ClarRy20,tackles_combined,6,,,,,
player,201109110rav,pit,ClarRy20,tackles_solo,3,,,,,
player,201109110rav,pit,ClarRy20,tackles_assists,3,,,,,
