game,2011,13,20111204,201112040crd,dal,"Dallas Cowboys",13,crd,"Arizona Cardinals",19
player,201112040crd,dal,HollJe00,pass_td,0,,,,,
player,201112040crd,dal,HollJe00,pass_int,0,,,,,
player,201112040crd,dal,HollJe00,pass_sacked,0,,,,,
player,201112040crd,dal,HollJe00,pass_sacked_yds,0,,,,,
player,201112040crd,dal,HollJe00,pass_long,0,,,,,
player,201112040crd,dal,HollJe00,pass_rating,,,,,,
player,201112040crd,dal,HollJe00,rush_att,0,,,,,
player,201112040crd,dal,HollJe00,rush_yds,0,,,,,
player,201112040crd,dal,HollJe00,rush_td,0,,,,,
player,201112040crd,dal,HollJe00,rush_long,0,,,,,
player,201112040crd,dal,HollJe00,targets,2,,,,,
player,201112040crd,dal,HollJe00,rec,2,,,,,
player,201112040crd,dal,HollJe00,rec_yds,31,,,,,
player,201112040crd,dal,HollJe00,rec_td,0,,,,,
player,201112040crd,dal,HollJe00,rec_long,18,,,,,
player,201112040crd,dal,HollJe00,fumbles,0,,,,,
player,201112040crd,dal,HollJe00,fumbles_lost,,,,,,
player,201112040crd,dal,OgleKe00,pass_cmp,0,,,,,
player,201112040crd,dal,OgleKe00,pass_att,0,,,,,
player,201112040crd,dal,OgleKe00,pass_yds,0,,,,,
player,201112040crd,dal,OgleKe00,pass_td,0,,,,,
player,201112040crd,dal,OgleKe00,pass_int,0,,,,,
player,201112040crd,dal,OgleKe00,pass_sacked,0,,,,,
player,201112040crd,dal,OgleKe00,pass_sacked_yds,0,,,,,
player,201112040crd,dal,OgleKe00,pass_long,0,,,,,
player,201112040crd,dal,OgleKe00,pass_rating,,,,,,
player,201112040crd,dal,OgleKe00,rush_att,0,,,,,
player,201112040crd,dal,OgleKe00,rush_yds,0,,,,,
player,201112040crd,dal,OgleKe00,rush_td,0,,,,,
player,201112040crd,dal,OgleKe00,rush_long,0,,,,,
player,201112040crd,dal,OgleKe00,targets,5,,,,,
player,201112040crd,dal,OgleKe00,rec,3,,,,,
player,201112040crd,dal,OgleKe00,rec_yds,25,,,,,
player,201112040crd,dal,OgleKe00,rec_td,0,,,,,
player,201112040crd,dal,OgleKe00,rec_long,11,,,,,
player,201112040crd,dal,OgleKe00,fumbles,0,,,,,
player,201112040crd,dal,OgleKe00,fumbles_lost,,,,,,
player,201112040crd,dal,PhilJo00,pass_cmp,0,,,,,
player,201112040crd,dal,PhilJo00,pass_att,0,,,,,
player,201112040crd,dal,PhilJo00,pass_yds,0,,,,,
player,201112040crd,dal,PhilJo00,pass_td,0,,,,,
player,201112040crd,dal,PhilJo00,pass_int,0,,,,,
player,201112040crd,dal,PhilJo00,pass_sacked,0,,,,,
player,201112040crd,dal,PhilJo00,pass_sacked_yds,0,,,,,
player,201112040crd,dal,PhilJo00,pass_long,0,,,,,
player,201112040crd,dal,PhilJo00,pass_rating,,,,,,
player,201112040crd,dal,PhilJo00,rush_att,0,,,,,
player,201112040crd,dal,PhilJo00,rush_yds,0,,,,,
player,201112040crd,dal,PhilJo00,rush_td,0,,,,,
player,201112040crd,dal,PhilJo00,rush_long,0,,,,,
player,201112040crd,dal,PhilJo00,targets,5,,,,,
player,201112040crd,dal,PhilJo00,rec,4,,,,,
player,201112040crd,dal,PhilJo00,rec_yds,22,,,,,
player,201112040crd,dal,PhilJo00,rec_td,0,,,,,
player,201112040crd,dal,PhilJo00,rec_long,9,,,,,
player,201112040crd,dal,PhilJo00,fumbles,0,,,,,
player,201112040crd,dal,PhilJo00,fumbles_lost,,,,,,
player,201112040crd,dal,ChapSh00,pass_cmp,0,,,,,
player,201112040crd,dal,ChapSh00,pass_att,0,,,,,
player,201112040crd,dal,ChapSh00,pass_yds,0,,,,,
player,201112040crd,dal,ChapSh00,pass_td,0,,,,,
player,201112040crd,dal,ChapSh00,pass_int,0,,,,,
player,201112040crd,dal,ChapSh00,pass_sacked,0,,,,,
player,201112040crd,dal,ChapSh00,pass_sacked_yds,0,,,,,
player,201112040crd,dal,ChapSh00,pass_long,0,,,,,
player,201112040crd,dal,ChapSh00,pass_rating,,,,,,
player,201112040crd,dal,ChapSh00,rush_att,0,,,,,
player,201112040crd,dal,ChapSh00,rush_yds,0,,,,,
player,201112040crd,dal,ChapSh00,rush_td,0,,,,,
player,201112040crd,dal,ChapSh00,rush_long,0,,,,,
player,201112040crd,dal,ChapSh00,targets,1,,,,,
player,201112040crd,dal,ChapSh00,rec,1,,,,,
player,201112040crd,dal,ChapSh00,rec_yds,9,,,,,
player,201112040crd,dal,ChapSh00,rec_td,0,,,,,
player,201112040crd,dal,ChapSh00,rec_long,9,,,,,
player,201112040crd,dal,ChapSh00,fumbles,0,,,,,
player,201112040crd,dal,ChapSh00,fumbles_lost,,,,,,
player,201112040crd,crd,KolbKe00,pass_cmp,16,,,,,
player,201112040crd,crd,KolbKe00,pass_att,25,,,,,
player,201112040crd,crd,KolbKe00,pass_yds,247,,,,,
player,201112040crd,crd,KolbKe00,pass_td,1,,,,,
player,201112040crd,crd,KolbKe00,pass_int,0,,,,,
player,201112040crd,crd,KolbKe00,pass_sacked,5,,,,,
player,201112040crd,crd,KolbKe00,pass_sacked_yds,23,,,,,
player,201112040crd,crd,KolbKe00,pass_long,52,,,,,
player,201112040crd,crd,KolbKe00,pass_rating,109.9,,,,,
player,201112040crd,crd,KolbKe00,rush_att,3,,,,,
player,201112040crd,crd,KolbKe00,rush_yds,20,,,,,
player,201112040crd,crd,KolbKe00,rush_td,0,,,,,
player,201112040crd,crd,KolbKe00,rush_long,17,,,,,
player,201112040crd,crd,KolbKe00,targets,0,,,,,
player,201112040crd,crd,KolbKe00,rec,0,,,,,
player,201112040crd,crd,KolbKe00,rec_yds,0,,,,,
player,201112040crd,crd,KolbKe00,rec_td,0,,,,,
player,201112040crd,crd,KolbKe00,rec_long,0,,,,,
player,201112040crd,crd,KolbKe00,fumbles,0,,,,,
player,201112040crd,crd,KolbKe00,fumbles_lost,,,,,,
player,201112040crd,crd,WellCh00,pass_cmp,0,,,,,
player,201112040crd,crd,WellCh00,pass_att,0,,,,,
player,201112040crd,crd,WellCh00,pass_yds,0,,,,,
player,201112040crd,crd,WellCh00,pass_td,0,,,,,
player,201112040crd,crd,WellCh00,pass_int,0,,,,,
player,201112040crd,crd,WellCh00,pass_sacked,0,,,,,
player,201112040crd,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201112040crd,crd,WellCh00,pass_long,0,,,,,
player,201112040crd,crd,WellCh00,pass_rating,,,,,,
player,201112040crd,crd,WellCh00,rush_att,20,,,,,
player,201112040crd,crd,WellCh00,rush_yds,67,,,,,
player,201112040crd,crd,WellCh00,rush_td,1,,,,,
player,201112040crd,crd,WellCh00,rush_long,9,,,,,
player,201112040crd,crd,WellCh00,targets,1,,,,,
player,201112040crd,crd,WellCh00,rec,1,,,,,
player,201112040crd,crd,WellCh00,rec_yds,6,,,,,
player,201112040crd,crd,WellCh00,rec_td,0,,,,,
player,201112040crd,crd,WellCh00,rec_long,6,,,,,
player,201112040crd,crd,WellCh00,fumbles,0,,,,,
player,201112040crd,crd,WellCh00,fumbles_lost,,,,,,
player,201112040crd,crd,StepLa00,pass_cmp,0,,,,,
player,201112040crd,crd,StepLa00,pass_att,0,,,,,
player,201112040crd,crd,StepLa00,pass_yds,0,,,,,
player,201112040crd,crd,StepLa00,pass_td,0,,,,,
player,201112040crd,crd,StepLa00,pass_int,0,,,,,
player,201112040crd,crd,StepLa00,pass_sacked,0,,,,,
player,201112040crd,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201112040crd,crd,StepLa00,pass_long,0,,,,,
player,201112040crd,crd,StepLa00,pass_rating,,,,,,
player,201112040crd,crd,StepLa00,rush_att,2,,,,,
player,201112040crd,crd,StepLa00,rush_yds,16,,,,,
player,201112040crd,crd,StepLa00,rush_td,0,,,,,
player,201112040crd,crd,StepLa00,rush_long,15,,,,,
player,201112040crd,crd,StepLa00,targets,2,,,,,
player,201112040crd,crd,StepLa00,rec,1,,,,,
player,201112040crd,crd,StepLa00,rec_yds,52,,,,,
player,201112040crd,crd,StepLa00,rec_td,1,,,,,
player,201112040crd,crd,StepLa00,rec_long,52,,,,,
player,201112040crd,crd,StepLa00,fumbles,0,,,,,
player,201112040crd,crd,StepLa00,fumbles_lost,,,,,,
player,201112040crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201112040crd,crd,RobeAn00,pass_att,0,,,,,
player,201112040crd,crd,RobeAn00,pass_yds,0,,,,,
player,201112040crd,crd,RobeAn00,pass_td,0,,,,,
player,201112040crd,crd,RobeAn00,pass_int,0,,,,,
player,201112040crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201112040crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201112040crd,crd,RobeAn00,pass_long,0,,,,,
player,201112040crd,crd,RobeAn00,pass_rating,,,,,,
player,201112040crd,crd,RobeAn00,rush_att,0,,,,,
player,201112040crd,crd,RobeAn00,rush_yds,0,,,,,
player,201112040crd,crd,RobeAn00,rush_td,0,,,,,
player,201112040crd,crd,RobeAn00,rush_long,0,,,,,
player,201112040crd,crd,RobeAn00,targets,6,,,,,
player,201112040crd,crd,RobeAn00,rec,6,,,,,
player,201112040crd,crd,RobeAn00,rec_yds,111,,,,,
player,201112040crd,crd,RobeAn00,rec_td,0,,,,,
player,201112040crd,crd,RobeAn00,rec_long,40,,,,,
player,201112040crd,crd,RobeAn00,fumbles,0,,,,,
player,201112040crd,crd,RobeAn00,fumbles_lost,,,,,,
player,201112040crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201112040crd,crd,FitzLa00,pass_att,0,,,,,
player,201112040crd,crd,FitzLa00,pass_yds,0,,,,,
player,201112040crd,crd,FitzLa00,pass_td,0,,,,,
player,201112040crd,crd,FitzLa00,pass_int,0,,,,,
player,201112040crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201112040crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201112040crd,crd,FitzLa00,pass_long,0,,,,,
player,201112040crd,crd,FitzLa00,pass_rating,,,,,,
player,201112040crd,crd,FitzLa00,rush_att,0,,,,,
player,201112040crd,crd,FitzLa00,rush_yds,0,,,,,
player,201112040crd,crd,FitzLa00,rush_td,0,,,,,
player,201112040crd,crd,FitzLa00,rush_long,0,,,,,
player,201112040crd,crd,FitzLa00,targets,7,,,,,
player,201112040crd,crd,FitzLa00,rec,4,,,,,
player,201112040crd,crd,FitzLa00,rec_yds,55,,,,,
player,201112040crd,crd,FitzLa00,rec_td,0,,,,,
player,201112040crd,crd,FitzLa00,rec_long,18,,,,,
player,201112040crd,crd,FitzLa00,fumbles,0,,,,,
player,201112040crd,crd,FitzLa00,fumbles_lost,,,,,,
player,201112040crd,crd,HousRo01,pass_cmp,0,,,,,
player,201112040crd,crd,HousRo01,pass_att,0,,,,,
player,201112040crd,crd,HousRo01,pass_yds,0,,,,,
player,201112040crd,crd,HousRo01,pass_td,0,,,,,
player,201112040crd,crd,HousRo01,pass_int,0,,,,,
player,201112040crd,crd,HousRo01,pass_sacked,0,,,,,
player,201112040crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201112040crd,crd,HousRo01,pass_long,0,,,,,
player,201112040crd,crd,HousRo01,pass_rating,,,,,,
player,201112040crd,crd,HousRo01,rush_att,0,,,,,
player,201112040crd,crd,HousRo01,rush_yds,0,,,,,
player,201112040crd,crd,HousRo01,rush_td,0,,,,,
player,201112040crd,crd,HousRo01,rush_long,0,,,,,
player,201112040crd,crd,HousRo01,targets,3,,,,,
player,201112040crd,crd,HousRo01,rec,2,,,,,
player,201112040crd,crd,HousRo01,rec_yds,23,,,,,
player,201112040crd,crd,HousRo01,rec_td,0,,,,,
player,201112040crd,crd,HousRo01,rec_long,13,,,,,
player,201112040crd,crd,HousRo01,fumbles,0,,,,,
player,201112040crd,crd,HousRo01,fumbles_lost,,,,,,
player,201112040crd,crd,DoucEa00,pass_cmp,0,,,,,
player,201112040crd,crd,DoucEa00,pass_att,0,,,,,
player,201112040crd,crd,DoucEa00,pass_yds,0,,,,,
player,201112040crd,crd,DoucEa00,pass_td,0,,,,,
player,201112040crd,crd,DoucEa00,pass_int,0,,,,,
player,201112040crd,crd,DoucEa00,pass_sacked,0,,,,,
player,201112040crd,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201112040crd,crd,DoucEa00,pass_long,0,,,,,
player,201112040crd,crd,DoucEa00,pass_rating,,,,,,
player,201112040crd,crd,DoucEa00,rush_att,0,,,,,
player,201112040crd,crd,DoucEa00,rush_yds,0,,,,,
player,201112040crd,crd,DoucEa00,rush_td,0,,,,,
player,201112040crd,crd,DoucEa00,rush_long,0,,,,,
player,201112040crd,crd,DoucEa00,targets,6,,,,,
player,201112040crd,crd,DoucEa00,rec,2,,,,,
player,201112040crd,crd,DoucEa00,rec_yds,0,,,,,
player,201112040crd,crd,DoucEa00,rec_td,0,,,,,
player,201112040crd,crd,DoucEa00,rec_long,2,,,,,
player,201112040crd,crd,DoucEa00,fumbles,0,,,,,
player,201112040crd,crd,DoucEa00,fumbles_lost,,,,,,
player,201112040crd,dal,RatlJa20,def_int,0,,,,,
player,201112040crd,dal,RatlJa20,def_int_yds,0,,,,,
player,201112040crd,dal,RatlJa20,def_int_td,0,,,,,
player,201112040crd,dal,RatlJa20,def_int_long,0,,,,,
player,201112040crd,dal,RatlJa20,pass_defended,0,,,,,
player,201112040crd,dal,RatlJa20,sacks,1.0,,,,,
player,201112040crd,dal,RatlJa20,tackles_combined,4,,,,,
player,201112040crd,dal,RatlJa20,tackles_solo,3,,,,,
player,201112040crd,dal,RatlJa20,tackles_assists,1,,,,,
player,201112040crd,dal,RatlJa20,tackles_loss,2,,,,,
player,201112040crd,dal,RatlJa20,qb_hits,1,,,,,
player,201112040crd,dal,RatlJa20,fumbles_rec,0,,,,,
player,201112040crd,dal,RatlJa20,fumbles_rec_yds,0,,,,,
player,201112040crd,dal,RatlJa20,fumbles_rec_td,0,,,,,
player,201112040crd,dal,RatlJa20,fumbles_forced,0,,,,,
player,201112040crd,dal,SpenAn99,def_int,0,,,,,
player,201112040crd,dal,SpenAn99,def_int_yds,0,,,,,
player,201112040crd,dal,SpenAn99,def_int_td,0,,,,,
player,201112040crd,dal,SpenAn99,def_int_long,0,,,,,
player,201112040crd,dal,SpenAn99,pass_defended,0,,,,,
player,201112040crd,dal,SpenAn99,sacks,1.0,,,,,
player,201112040crd,dal,SpenAn99,tackles_combined,3,,,,,
player,201112040crd,dal,SpenAn99,tackles_solo,3,,,,,
player,201112040crd,dal,SpenAn99,tackles_assists,0,,,,,
player,201112040crd,dal,SpenAn99,tackles_loss,2,,,,,
player,201112040crd,dal,SpenAn99,qb_hits,1,,,,,
player,201112040crd,dal,SpenAn99,fumbles_rec,0,,,,,
player,201112040crd,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201112040crd,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201112040crd,dal,SpenAn99,fumbles_forced,0,,,,,
player,201112040crd,dal,WareDe99,def_int,0,,,,,
player,201112040crd,dal,WareDe99,def_int_yds,0,,,,,
player,201112040crd,dal,WareDe99,def_int_td,0,,,,,
player,201112040crd,dal,WareDe99,def_int_long,0,,,,,
player,201112040crd,dal,WareDe99,pass_defended,0,,,,,
player,201112040crd,dal,WareDe99,sacks,1.0,,,,,
player,201112040crd,dal,WareDe99,tackles_combined,3,,,,,
player,201112040crd,dal,WareDe99,tackles_solo,3,,,,,
player,201112040crd,dal,WareDe99,tackles_assists,0,,,,,
player,201112040crd,dal,WareDe99,tackles_loss,1,,,,,
player,201112040crd,dal,WareDe99,qb_hits,1,,,,,
player,201112040crd,dal,WareDe99,fumbles_rec,0,,,,,
player,201112040crd,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201112040crd,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201112040crd,dal,WareDe99,fumbles_forced,0,,,,,
player,201112040crd,dal,HatcJa20,def_int,0,,,,,
player,201112040crd,dal,HatcJa20,def_int_yds,0,,,,,
player,201112040crd,dal,HatcJa20,def_int_td,0,,,,,
player,201112040crd,dal,HatcJa20,def_int_long,0,,,,,
player,201112040crd,dal,HatcJa20,pass_defended,0,,,,,
player,201112040crd,dal,HatcJa20,sacks,1.0,,,,,
player,201112040crd,dal,HatcJa20,tackles_combined,2,,,,,
player,201112040crd,dal,HatcJa20,tackles_solo,2,,,,,
player,201112040crd,dal,HatcJa20,tackles_assists,0,,,,,
player,201112040crd,dal,HatcJa20,tackles_loss,1,,,,,
player,201112040crd,dal,HatcJa20,qb_hits,1,,,,,
player,201112040crd,dal,HatcJa20,fumbles_rec,0,,,,,
player,201112040crd,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201112040crd,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201112040crd,dal,HatcJa20,fumbles_forced,0,,,,,
player,201112040crd,dal,LissSe99,def_int,0,,,,,
player,201112040crd,dal,LissSe99,def_int_yds,0,,,,,
player,201112040crd,dal,LissSe99,def_int_td,0,,,,,
player,201112040crd,dal,LissSe99,def_int_long,0,,,,,
player,201112040crd,dal,LissSe99,pass_defended,0,,,,,
player,201112040crd,dal,LissSe99,sacks,1.0,,,,,
player,201112040crd,dal,LissSe99,tackles_combined,2,,,,,
player,201112040crd,dal,LissSe99,tackles_solo,2,,,,,
player,201112040crd,dal,LissSe99,tackles_assists,0,,,,,
player,201112040crd,dal,LissSe99,tackles_loss,1,,,,,
player,201112040crd,dal,LissSe99,qb_hits,1,,,,,
player,201112040crd,dal,LissSe99,fumbles_rec,0,,,,,
player,201112040crd,dal,LissSe99,fumbles_rec_yds,0,,,,,
player,201112040crd,dal,LissSe99,fumbles_rec_td,0,,,,,
player,201112040crd,dal,LissSe99,fumbles_forced,0,,,,,
player,201112040crd,dal,LeexSe99,def_int,0,,,,,
player,201112040crd,dal,LeexSe99,def_int_yds,0,,,,,
player,201112040crd,dal,LeexSe99,def_int_td,0,,,,,
player,201112040crd,dal,LeexSe99,def_int_long,0,,,,,
player,201112040crd,dal,LeexSe99,pass_defended,1,,,,,
player,201112040crd,dal,LeexSe99,sacks,0.0,,,,,
player,201112040crd,dal,LeexSe99,tackles_combined,7,,,,,
player,201112040crd,dal,LeexSe99,tackles_solo,5,,,,,
player,201112040crd,dal,LeexSe99,tackles_assists,2,,,,,
player,201112040crd,dal,LeexSe99,tackles_loss,0,,,,,
player,201112040crd,dal,LeexSe99,qb_hits,0,,,,,
player,201112040crd,dal,LeexSe99,fumbles_rec,0,,,,,
player,201112040crd,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201112040crd,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201112040crd,dal,LeexSe99,fumbles_forced,0,,,,,
player,201112040crd,dal,NewmTe20,def_int,0,,,,,
