game,2011,5,20111009,201110090clt,kan,"Kansas City Chiefs",28,clt,"Indianapolis Colts",24
player,201110090clt,clt,BethAn20,tackles_assists,6,,,,,
player,201110090clt,clt,BethAn20,tackles_loss,0,,,,,
player,201110090clt,clt,BethAn20,qb_hits,0,,,,,
player,201110090clt,clt,BethAn20,fumbles_rec,0,,,,,
player,201110090clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201110090clt,clt,BethAn20,fumbles_forced,0,,,,,
player,201110090clt,clt,LaceJa99,def_int,0,,,,,
player,201110090clt,clt,LaceJa99,def_int_yds,0,,,,,
player,201110090clt,clt,LaceJa99,def_int_td,0,,,,,
player,201110090clt,clt,LaceJa99,def_int_long,0,,,,,
player,201110090clt,clt,LaceJa99,pass_defended,1,,,,,
player,201110090clt,clt,LaceJa99,sacks,0.0,,,,,
player,201110090clt,clt,LaceJa99,tackles_combined,8,,,,,
player,201110090clt,clt,LaceJa99,tackles_solo,5,,,,,
player,201110090clt,clt,LaceJa99,tackles_assists,3,,,,,
player,201110090clt,clt,LaceJa99,tackles_loss,0,,,,,
player,201110090clt,clt,LaceJa99,qb_hits,0,,,,,
player,201110090clt,clt,LaceJa99,fumbles_rec,0,,,,,
player,201110090clt,clt,LaceJa99,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201110090clt,clt,LaceJa99,fumbles_forced,1,,,,,
player,201110090clt,clt,ConnKa99,def_int,0,,,,,
player,201110090clt,clt,ConnKa99,def_int_yds,0,,,,,
player,201110090clt,clt,ConnKa99,def_int_td,0,,,,,
player,201110090clt,clt,ConnKa99,def_int_long,0,,,,,
player,201110090clt,clt,ConnKa99,pass_defended,0,,,,,
player,201110090clt,clt,ConnKa99,sacks,0.0,,,,,
player,201110090clt,clt,ConnKa99,tackles_combined,6,,,,,
player,201110090clt,clt,ConnKa99,tackles_solo,2,,,,,
player,201110090clt,clt,ConnKa99,tackles_assists,4,,,,,
player,201110090clt,clt,ConnKa99,tackles_loss,0,,,,,
player,201110090clt,clt,ConnKa99,qb_hits,0,,,,,
player,201110090clt,clt,ConnKa99,fumbles_rec,0,,,,,
player,201110090clt,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201110090clt,clt,ConnKa99,fumbles_forced,0,,,,,
player,201110090clt,clt,CaldDa00,def_int,0,,,,,
player,201110090clt,clt,CaldDa00,def_int_yds,0,,,,,
player,201110090clt,clt,CaldDa00,def_int_td,0,,,,,
player,201110090clt,clt,CaldDa00,def_int_long,0,,,,,
player,201110090clt,clt,CaldDa00,pass_defended,0,,,,,
player,201110090clt,clt,CaldDa00,sacks,0.0,,,,,
player,201110090clt,clt,CaldDa00,tackles_combined,5,,,,,
player,201110090clt,clt,CaldDa00,tackles_solo,3,,,,,
player,201110090clt,clt,CaldDa00,tackles_assists,2,,,,,
player,201110090clt,clt,CaldDa00,tackles_loss,0,,,,,
player,201110090clt,clt,CaldDa00,qb_hits,0,,,,,
player,201110090clt,clt,CaldDa00,fumbles_rec,0,,,,,
player,201110090clt,clt,CaldDa00,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,CaldDa00,fumbles_rec_td,0,,,,,
player,201110090clt,clt,CaldDa00,fumbles_forced,0,,,,,
player,201110090clt,clt,JohnTe01,def_int,0,,,,,
player,201110090clt,clt,JohnTe01,def_int_yds,0,,,,,
player,201110090clt,clt,JohnTe01,def_int_td,0,,,,,
player,201110090clt,clt,JohnTe01,def_int_long,0,,,,,
player,201110090clt,clt,JohnTe01,pass_defended,0,,,,,
player,201110090clt,clt,JohnTe01,sacks,0.0,,,,,
player,201110090clt,clt,JohnTe01,tackles_combined,5,,,,,
player,201110090clt,clt,JohnTe01,tackles_solo,4,,,,,
player,201110090clt,clt,JohnTe01,tackles_assists,1,,,,,
player,201110090clt,clt,JohnTe01,tackles_loss,1,,,,,
player,201110090clt,clt,JohnTe01,qb_hits,0,,,,,
player,201110090clt,clt,JohnTe01,fumbles_rec,0,,,,,
player,201110090clt,clt,JohnTe01,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,JohnTe01,fumbles_rec_td,0,,,,,
player,201110090clt,clt,JohnTe01,fumbles_forced,0,,,,,
player,201110090clt,clt,WheePh99,def_int,0,,,,,
player,201110090clt,clt,WheePh99,def_int_yds,0,,,,,
player,201110090clt,clt,WheePh99,def_int_td,0,,,,,
player,201110090clt,clt,WheePh99,def_int_long,0,,,,,
player,201110090clt,clt,WheePh99,pass_defended,0,,,,,
player,201110090clt,clt,WheePh99,sacks,0.0,,,,,
player,201110090clt,clt,WheePh99,tackles_combined,4,,,,,
player,201110090clt,clt,WheePh99,tackles_solo,0,,,,,
player,201110090clt,clt,WheePh99,tackles_assists,4,,,,,
player,201110090clt,clt,WheePh99,tackles_loss,0,,,,,
player,201110090clt,clt,WheePh99,qb_hits,0,,,,,
player,201110090clt,clt,WheePh99,fumbles_rec,0,,,,,
player,201110090clt,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201110090clt,clt,WheePh99,fumbles_forced,0,,,,,
player,201110090clt,clt,AndeJa98,def_int,0,,,,,
player,201110090clt,clt,AndeJa98,def_int_yds,0,,,,,
player,201110090clt,clt,AndeJa98,def_int_td,0,,,,,
player,201110090clt,clt,AndeJa98,def_int_long,0,,,,,
player,201110090clt,clt,AndeJa98,pass_defended,0,,,,,
player,201110090clt,clt,AndeJa98,sacks,0.0,,,,,
player,201110090clt,clt,AndeJa98,tackles_combined,3,,,,,
player,201110090clt,clt,AndeJa98,tackles_solo,2,,,,,
player,201110090clt,clt,AndeJa98,tackles_assists,1,,,,,
player,201110090clt,clt,AndeJa98,tackles_loss,0,,,,,
player,201110090clt,clt,AndeJa98,qb_hits,0,,,,,
player,201110090clt,clt,AndeJa98,fumbles_rec,0,,,,,
player,201110090clt,clt,AndeJa98,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,AndeJa98,fumbles_rec_td,0,,,,,
player,201110090clt,clt,AndeJa98,fumbles_forced,0,,,,,
player,201110090clt,clt,PoweJe99,def_int,0,,,,,
player,201110090clt,clt,PoweJe99,def_int_yds,0,,,,,
player,201110090clt,clt,PoweJe99,def_int_td,0,,,,,
player,201110090clt,clt,PoweJe99,def_int_long,0,,,,,
player,201110090clt,clt,PoweJe99,pass_defended,0,,,,,
player,201110090clt,clt,PoweJe99,sacks,0.0,,,,,
player,201110090clt,clt,PoweJe99,tackles_combined,3,,,,,
player,201110090clt,clt,PoweJe99,tackles_solo,2,,,,,
player,201110090clt,clt,PoweJe99,tackles_assists,1,,,,,
player,201110090clt,clt,PoweJe99,tackles_loss,0,,,,,
player,201110090clt,clt,PoweJe99,qb_hits,0,,,,,
player,201110090clt,clt,PoweJe99,fumbles_rec,0,,,,,
player,201110090clt,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201110090clt,clt,PoweJe99,fumbles_forced,0,,,,,
player,201110090clt,clt,BrowSt99,def_int,0,,,,,
player,201110090clt,clt,BrowSt99,def_int_yds,0,,,,,
player,201110090clt,clt,BrowSt99,def_int_td,0,,,,,
player,201110090clt,clt,BrowSt99,def_int_long,0,,,,,
player,201110090clt,clt,BrowSt99,pass_defended,0,,,,,
player,201110090clt,clt,BrowSt99,sacks,0.0,,,,,
player,201110090clt,clt,BrowSt99,tackles_combined,2,,,,,
player,201110090clt,clt,BrowSt99,tackles_solo,1,,,,,
player,201110090clt,clt,BrowSt99,tackles_assists,1,,,,,
player,201110090clt,clt,BrowSt99,tackles_loss,0,,,,,
player,201110090clt,clt,BrowSt99,qb_hits,0,,,,,
player,201110090clt,clt,BrowSt99,fumbles_rec,0,,,,,
player,201110090clt,clt,BrowSt99,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,BrowSt99,fumbles_rec_td,0,,,,,
player,201110090clt,clt,BrowSt99,fumbles_forced,0,,,,,
player,201110090clt,clt,JohnAn03,def_int,0,,,,,
player,201110090clt,clt,JohnAn03,def_int_yds,0,,,,,
player,201110090clt,clt,JohnAn03,def_int_td,0,,,,,
player,201110090clt,clt,JohnAn03,def_int_long,0,,,,,
player,201110090clt,clt,JohnAn03,pass_defended,0,,,,,
player,201110090clt,clt,JohnAn03,sacks,0.0,,,,,
player,201110090clt,clt,JohnAn03,tackles_combined,2,,,,,
player,201110090clt,clt,JohnAn03,tackles_solo,0,,,,,
player,201110090clt,clt,JohnAn03,tackles_assists,2,,,,,
player,201110090clt,clt,JohnAn03,tackles_loss,0,,,,,
player,201110090clt,clt,JohnAn03,qb_hits,0,,,,,
player,201110090clt,clt,JohnAn03,fumbles_rec,0,,,,,
player,201110090clt,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201110090clt,clt,JohnAn03,fumbles_forced,0,,,,,
player,201110090clt,clt,LefeJo00,def_int,0,,,,,
player,201110090clt,clt,LefeJo00,def_int_yds,0,,,,,
player,201110090clt,clt,LefeJo00,def_int_td,0,,,,,
player,201110090clt,clt,LefeJo00,def_int_long,0,,,,,
player,201110090clt,clt,LefeJo00,pass_defended,0,,,,,
player,201110090clt,clt,LefeJo00,sacks,0.0,,,,,
player,201110090clt,clt,LefeJo00,tackles_combined,2,,,,,
player,201110090clt,clt,LefeJo00,tackles_solo,0,,,,,
player,201110090clt,clt,LefeJo00,tackles_assists,2,,,,,
player,201110090clt,clt,LefeJo00,tackles_loss,,,,,,
player,201110090clt,clt,LefeJo00,qb_hits,,,,,,
player,201110090clt,clt,LefeJo00,fumbles_rec,0,,,,,
player,201110090clt,clt,LefeJo00,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,LefeJo00,fumbles_rec_td,0,,,,,
player,201110090clt,clt,LefeJo00,fumbles_forced,0,,,,,
player,201110090clt,clt,MathRi99,def_int,0,,,,,
player,201110090clt,clt,MathRi99,def_int_yds,0,,,,,
player,201110090clt,clt,MathRi99,def_int_td,0,,,,,
player,201110090clt,clt,MathRi99,def_int_long,0,,,,,
player,201110090clt,clt,MathRi99,pass_defended,2,,,,,
player,201110090clt,clt,MathRi99,sacks,0.0,,,,,
player,201110090clt,clt,MathRi99,tackles_combined,2,,,,,
player,201110090clt,clt,MathRi99,tackles_solo,0,,,,,
player,201110090clt,clt,MathRi99,tackles_assists,2,,,,,
player,201110090clt,clt,MathRi99,tackles_loss,0,,,,,
player,201110090clt,clt,MathRi99,qb_hits,0,,,,,
player,201110090clt,clt,MathRi99,fumbles_rec,0,,,,,
player,201110090clt,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201110090clt,clt,MathRi99,fumbles_forced,0,,,,,
player,201110090clt,clt,SimsEr20,def_int,0,,,,,
player,201110090clt,clt,SimsEr20,def_int_yds,0,,,,,
player,201110090clt,clt,SimsEr20,def_int_td,0,,,,,
player,201110090clt,clt,SimsEr20,def_int_long,0,,,,,
player,201110090clt,clt,SimsEr20,pass_defended,0,,,,,
player,201110090clt,clt,SimsEr20,sacks,0.0,,,,,
player,201110090clt,clt,SimsEr20,tackles_combined,2,,,,,
player,201110090clt,clt,SimsEr20,tackles_solo,0,,,,,
player,201110090clt,clt,SimsEr20,tackles_assists,2,,,,,
player,201110090clt,clt,SimsEr20,tackles_loss,0,,,,,
player,201110090clt,clt,SimsEr20,qb_hits,0,,,,,
player,201110090clt,clt,SimsEr20,fumbles_rec,0,,,,,
player,201110090clt,clt,SimsEr20,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,SimsEr20,fumbles_rec_td,0,,,,,
player,201110090clt,clt,SimsEr20,fumbles_forced,0,,,,,
player,201110090clt,clt,EddsA.99,def_int,0,,,,,
player,201110090clt,clt,EddsA.99,def_int_yds,0,,,,,
player,201110090clt,clt,EddsA.99,def_int_td,0,,,,,
player,201110090clt,clt,EddsA.99,def_int_long,0,,,,,
player,201110090clt,clt,EddsA.99,pass_defended,0,,,,,
player,201110090clt,clt,EddsA.99,sacks,0.0,,,,,
player,201110090clt,clt,EddsA.99,tackles_combined,1,,,,,
player,201110090clt,clt,EddsA.99,tackles_solo,0,,,,,
player,201110090clt,clt,EddsA.99,tackles_assists,1,,,,,
player,201110090clt,clt,EddsA.99,tackles_loss,0,,,,,
player,201110090clt,clt,EddsA.99,qb_hits,0,,,,,
player,201110090clt,clt,EddsA.99,fumbles_rec,0,,,,,
player,201110090clt,clt,EddsA.99,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,EddsA.99,fumbles_rec_td,0,,,,,
player,201110090clt,clt,EddsA.99,fumbles_forced,0,,,,,
player,201110090clt,clt,HughJe99,def_int,0,,,,,
player,201110090clt,clt,HughJe99,def_int_yds,0,,,,,
player,201110090clt,clt,HughJe99,def_int_td,0,,,,,
player,201110090clt,clt,HughJe99,def_int_long,0,,,,,
player,201110090clt,clt,HughJe99,pass_defended,0,,,,,
player,201110090clt,clt,HughJe99,sacks,0.0,,,,,
player,201110090clt,clt,HughJe99,tackles_combined,1,,,,,
player,201110090clt,clt,HughJe99,tackles_solo,1,,,,,
player,201110090clt,clt,HughJe99,tackles_assists,0,,,,,
player,201110090clt,clt,HughJe99,tackles_loss,0,,,,,
player,201110090clt,clt,HughJe99,qb_hits,0,,,,,
player,201110090clt,clt,HughJe99,fumbles_rec,0,,,,,
player,201110090clt,clt,HughJe99,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,HughJe99,fumbles_rec_td,0,,,,,
player,201110090clt,clt,HughJe99,fumbles_forced,0,,,,,
player,201110090clt,clt,MoteAd00,def_int,0,,,,,
player,201110090clt,clt,MoteAd00,def_int_yds,0,,,,,
player,201110090clt,clt,MoteAd00,def_int_td,0,,,,,
player,201110090clt,clt,MoteAd00,def_int_long,0,,,,,
player,201110090clt,clt,MoteAd00,pass_defended,0,,,,,
player,201110090clt,clt,MoteAd00,sacks,0.0,,,,,
player,201110090clt,clt,MoteAd00,tackles_combined,1,,,,,
player,201110090clt,clt,MoteAd00,tackles_solo,0,,,,,
player,201110090clt,clt,MoteAd00,tackles_assists,1,,,,,
player,201110090clt,clt,MoteAd00,tackles_loss,0,,,,,
player,201110090clt,clt,MoteAd00,qb_hits,0,,,,,
player,201110090clt,clt,MoteAd00,fumbles_rec,0,,,,,
player,201110090clt,clt,MoteAd00,fumbles_rec_yds,0,,,,,
player,201110090clt,clt,MoteAd00,fumbles_rec_td,0,,,,,
player,201110090clt,clt,MoteAd00,fumbles_forced,0,,,,,
player,201110090clt,kan,ArenJa99,kick_ret,0,,,,,
player,201110090clt,kan,ArenJa99,kick_ret_yds,0,,,,,
player,201110090clt,kan,ArenJa99,kick_ret_yds_per_ret,,,,,,
player,201110090clt,kan,ArenJa99,kick_ret_td,0,,,,,
player,201110090clt,kan,ArenJa99,kick_ret_long,0,,,,,
player,201110090clt,kan,ArenJa99,punt_ret,4,,,,,
player,201110090clt,kan,ArenJa99,punt_ret_yds,39,,,,,
player,201110090clt,kan,ArenJa99,punt_ret_yds_per_ret,9.8,,,,,
player,201110090clt,kan,ArenJa99,punt_ret_td,0,,,,,
player,201110090clt,kan,ArenJa99,punt_ret_long,14,,,,,
player,201110090clt,clt,WhitBl00,kick_ret,0,,,,,
player,201110090clt,clt,WhitBl00,kick_ret_yds,0,,,,,
player,201110090clt,clt,WhitBl00,kick_ret_yds_per_ret,,,,,,
player,201110090clt,clt,WhitBl00,kick_ret_td,0,,,,,
player,201110090clt,clt,WhitBl00,kick_ret_long,0,,,,,
player,201110090clt,clt,WhitBl00,punt_ret,1,,,,,
player,201110090clt,clt,WhitBl00,punt_ret_yds,2,,,,,
player,201110090clt,clt,WhitBl00,punt_ret_yds_per_ret,2.0,,,,,
player,201110090clt,clt,WhitBl00,punt_ret_td,0,,,,,
player,201110090clt,clt,WhitBl00,punt_ret_long,2,,,,,
player,201110090clt,clt,LefeJo00,kick_ret,1,,,,,
player,201110090clt,clt,LefeJo00,kick_ret_yds,18,,,,,
player,201110090clt,clt,LefeJo00,kick_ret_yds_per_ret,18.0,,,,,
player,201110090clt,clt,LefeJo00,kick_ret_td,0,,,,,
player,201110090clt,clt,LefeJo00,kick_ret_long,18,,,,,
player,201110090clt,clt,LefeJo00,punt_ret,0,,,,,
player,201110090clt,clt,LefeJo00,punt_ret_yds,0,,,,,
player,201110090clt,clt,LefeJo00,punt_ret_yds_per_ret,,,,,,
player,201110090clt,clt,LefeJo00,punt_ret_td,0,,,,,
player,201110090clt,clt,LefeJo00,punt_ret_long,0,,,,,
player,201110090clt,kan,SuccRy44,xpm,4,,,,,
player,201110090clt,kan,SuccRy44,xpa,4,,,,,
player,201110090clt,kan,SuccRy44,fgm,,,,,,
player,201110090clt,kan,SuccRy44,fga,,,,,,
player,201110090clt,kan,SuccRy44,punt,0,,,,,
player,201110090clt,kan,SuccRy44,punt_yds,0,,,,,
player,201110090clt,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201110090clt,kan,SuccRy44,punt_long,0,,,,,
player,201110090clt,kan,ColqDu20,xpm,,,,,,
player,201110090clt,kan,ColqDu20,xpa,,,,,,
player,201110090clt,kan,ColqDu20,fgm,,,,,,
player,201110090clt,kan,ColqDu20,fga,,,,,,
player,201110090clt,kan,ColqDu20,punt,6,,,,,
player,201110090clt,kan,ColqDu20,punt_yds,269,,,,,
player,201110090clt,kan,ColqDu20,punt_yds_per_punt,44.8,,,,,
player,201110090clt,kan,ColqDu20,punt_long,60,,,,,
player,201110090clt,clt,vinatada01,xpm,3,,,,,
player,201110090clt,clt,vinatada01,xpa,3,,,,,
player,201110090clt,clt,vinatada01,fgm,1,,,,,
player,201110090clt,clt,vinatada01,fga,1,,,,,
player,201110090clt,clt,vinatada01,punt,0,,,,,
player,201110090clt,clt,vinatada01,punt_yds,0,,,,,
player,201110090clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201110090clt,clt,vinatada01,punt_long,0,,,,,
player,201110090clt,clt,McAfPa44,xpm,,,,,,
player,201110090clt,clt,McAfPa44,xpa,,,,,,
player,201110090clt,clt,McAfPa44,fgm,,,,,,
player,201110090clt,clt,McAfPa44,fga,,,,,,
player,201110090clt,clt,McAfPa44,punt,5,,,,,
player,201110090clt,clt,McAfPa44,punt_yds,277,,,,,
player,201110090clt,clt,McAfPa44,punt_yds_per_punt,55.4,,,,,
player,201110090clt,clt,McAfPa44,punt_long,64,,,,,
