game,2011,15,20111215,201112150atl,jax,"Jacksonville Jaguars",14,atl,"Atlanta Falcons",41
player,201112150atl,jax,OwusAk99,qb_hits,0,,,,,
player,201112150atl,jax,OwusAk99,fumbles_rec,0,,,,,
player,201112150atl,jax,OwusAk99,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,OwusAk99,fumbles_rec_td,0,,,,,
player,201112150atl,jax,OwusAk99,fumbles_forced,0,,,,,
player,201112150atl,jax,DouzLe00,def_int,0,,,,,
player,201112150atl,jax,DouzLe00,def_int_yds,0,,,,,
player,201112150atl,jax,DouzLe00,def_int_td,0,,,,,
player,201112150atl,jax,DouzLe00,def_int_long,0,,,,,
player,201112150atl,jax,DouzLe00,pass_defended,0,,,,,
player,201112150atl,jax,DouzLe00,sacks,0.0,,,,,
player,201112150atl,jax,DouzLe00,tackles_combined,5,,,,,
player,201112150atl,jax,DouzLe00,tackles_solo,3,,,,,
player,201112150atl,jax,DouzLe00,tackles_assists,2,,,,,
player,201112150atl,jax,DouzLe00,tackles_loss,2,,,,,
player,201112150atl,jax,DouzLe00,qb_hits,1,,,,,
player,201112150atl,jax,DouzLe00,fumbles_rec,0,,,,,
player,201112150atl,jax,DouzLe00,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,DouzLe00,fumbles_rec_td,0,,,,,
player,201112150atl,jax,DouzLe00,fumbles_forced,0,,,,,
player,201112150atl,jax,SmitDa24,def_int,0,,,,,
player,201112150atl,jax,SmitDa24,def_int_yds,0,,,,,
player,201112150atl,jax,SmitDa24,def_int_td,0,,,,,
player,201112150atl,jax,SmitDa24,def_int_long,0,,,,,
player,201112150atl,jax,SmitDa24,pass_defended,0,,,,,
player,201112150atl,jax,SmitDa24,sacks,0.0,,,,,
player,201112150atl,jax,SmitDa24,tackles_combined,5,,,,,
player,201112150atl,jax,SmitDa24,tackles_solo,0,,,,,
player,201112150atl,jax,SmitDa24,tackles_assists,5,,,,,
player,201112150atl,jax,SmitDa24,tackles_loss,0,,,,,
player,201112150atl,jax,SmitDa24,qb_hits,1,,,,,
player,201112150atl,jax,SmitDa24,fumbles_rec,0,,,,,
player,201112150atl,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201112150atl,jax,SmitDa24,fumbles_forced,0,,,,,
player,201112150atl,jax,ColeDr20,def_int,0,,,,,
player,201112150atl,jax,ColeDr20,def_int_yds,0,,,,,
player,201112150atl,jax,ColeDr20,def_int_td,0,,,,,
player,201112150atl,jax,ColeDr20,def_int_long,0,,,,,
player,201112150atl,jax,ColeDr20,pass_defended,0,,,,,
player,201112150atl,jax,ColeDr20,sacks,0.0,,,,,
player,201112150atl,jax,ColeDr20,tackles_combined,4,,,,,
player,201112150atl,jax,ColeDr20,tackles_solo,2,,,,,
player,201112150atl,jax,ColeDr20,tackles_assists,2,,,,,
player,201112150atl,jax,ColeDr20,tackles_loss,0,,,,,
player,201112150atl,jax,ColeDr20,qb_hits,0,,,,,
player,201112150atl,jax,ColeDr20,fumbles_rec,0,,,,,
player,201112150atl,jax,ColeDr20,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,ColeDr20,fumbles_rec_td,0,,,,,
player,201112150atl,jax,ColeDr20,fumbles_forced,0,,,,,
player,201112150atl,jax,MoslC.20,def_int,0,,,,,
player,201112150atl,jax,MoslC.20,def_int_yds,0,,,,,
player,201112150atl,jax,MoslC.20,def_int_td,0,,,,,
player,201112150atl,jax,MoslC.20,def_int_long,0,,,,,
player,201112150atl,jax,MoslC.20,pass_defended,0,,,,,
player,201112150atl,jax,MoslC.20,sacks,0.0,,,,,
player,201112150atl,jax,MoslC.20,tackles_combined,4,,,,,
player,201112150atl,jax,MoslC.20,tackles_solo,1,,,,,
player,201112150atl,jax,MoslC.20,tackles_assists,3,,,,,
player,201112150atl,jax,MoslC.20,tackles_loss,1,,,,,
player,201112150atl,jax,MoslC.20,qb_hits,0,,,,,
player,201112150atl,jax,MoslC.20,fumbles_rec,0,,,,,
player,201112150atl,jax,MoslC.20,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,MoslC.20,fumbles_rec_td,0,,,,,
player,201112150atl,jax,MoslC.20,fumbles_forced,0,,,,,
player,201112150atl,jax,CollNa20,def_int,0,,,,,
player,201112150atl,jax,CollNa20,def_int_yds,0,,,,,
player,201112150atl,jax,CollNa20,def_int_td,0,,,,,
player,201112150atl,jax,CollNa20,def_int_long,0,,,,,
player,201112150atl,jax,CollNa20,pass_defended,0,,,,,
player,201112150atl,jax,CollNa20,sacks,0.0,,,,,
player,201112150atl,jax,CollNa20,tackles_combined,3,,,,,
player,201112150atl,jax,CollNa20,tackles_solo,0,,,,,
player,201112150atl,jax,CollNa20,tackles_assists,3,,,,,
player,201112150atl,jax,CollNa20,tackles_loss,0,,,,,
player,201112150atl,jax,CollNa20,qb_hits,0,,,,,
player,201112150atl,jax,CollNa20,fumbles_rec,0,,,,,
player,201112150atl,jax,CollNa20,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,CollNa20,fumbles_rec_td,0,,,,,
player,201112150atl,jax,CollNa20,fumbles_forced,0,,,,,
player,201112150atl,jax,AluaTy99,def_int,0,,,,,
player,201112150atl,jax,AluaTy99,def_int_yds,0,,,,,
player,201112150atl,jax,AluaTy99,def_int_td,0,,,,,
player,201112150atl,jax,AluaTy99,def_int_long,0,,,,,
player,201112150atl,jax,AluaTy99,pass_defended,0,,,,,
player,201112150atl,jax,AluaTy99,sacks,0.0,,,,,
player,201112150atl,jax,AluaTy99,tackles_combined,2,,,,,
player,201112150atl,jax,AluaTy99,tackles_solo,0,,,,,
player,201112150atl,jax,AluaTy99,tackles_assists,2,,,,,
player,201112150atl,jax,AluaTy99,tackles_loss,0,,,,,
player,201112150atl,jax,AluaTy99,qb_hits,0,,,,,
player,201112150atl,jax,AluaTy99,fumbles_rec,0,,,,,
player,201112150atl,jax,AluaTy99,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,AluaTy99,fumbles_rec_td,0,,,,,
player,201112150atl,jax,AluaTy99,fumbles_forced,0,,,,,
player,201112150atl,jax,McBaDa99,def_int,0,,,,,
player,201112150atl,jax,McBaDa99,def_int_yds,0,,,,,
player,201112150atl,jax,McBaDa99,def_int_td,0,,,,,
player,201112150atl,jax,McBaDa99,def_int_long,0,,,,,
player,201112150atl,jax,McBaDa99,pass_defended,0,,,,,
player,201112150atl,jax,McBaDa99,sacks,0.0,,,,,
player,201112150atl,jax,McBaDa99,tackles_combined,2,,,,,
player,201112150atl,jax,McBaDa99,tackles_solo,1,,,,,
player,201112150atl,jax,McBaDa99,tackles_assists,1,,,,,
player,201112150atl,jax,McBaDa99,tackles_loss,0,,,,,
player,201112150atl,jax,McBaDa99,qb_hits,0,,,,,
player,201112150atl,jax,McBaDa99,fumbles_rec,0,,,,,
player,201112150atl,jax,McBaDa99,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,McBaDa99,fumbles_rec_td,0,,,,,
player,201112150atl,jax,McBaDa99,fumbles_forced,0,,,,,
player,201112150atl,jax,CainJe20,def_int,0,,,,,
player,201112150atl,jax,CainJe20,def_int_yds,0,,,,,
player,201112150atl,jax,CainJe20,def_int_td,0,,,,,
player,201112150atl,jax,CainJe20,def_int_long,0,,,,,
player,201112150atl,jax,CainJe20,pass_defended,0,,,,,
player,201112150atl,jax,CainJe20,sacks,0.0,,,,,
player,201112150atl,jax,CainJe20,tackles_combined,1,,,,,
player,201112150atl,jax,CainJe20,tackles_solo,0,,,,,
player,201112150atl,jax,CainJe20,tackles_assists,1,,,,,
player,201112150atl,jax,CainJe20,tackles_loss,0,,,,,
player,201112150atl,jax,CainJe20,qb_hits,0,,,,,
player,201112150atl,jax,CainJe20,fumbles_rec,0,,,,,
player,201112150atl,jax,CainJe20,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,CainJe20,fumbles_rec_td,0,,,,,
player,201112150atl,jax,CainJe20,fumbles_forced,0,,,,,
player,201112150atl,jax,FranSt00,def_int,0,,,,,
player,201112150atl,jax,FranSt00,def_int_yds,0,,,,,
player,201112150atl,jax,FranSt00,def_int_td,0,,,,,
player,201112150atl,jax,FranSt00,def_int_long,0,,,,,
player,201112150atl,jax,FranSt00,pass_defended,0,,,,,
player,201112150atl,jax,FranSt00,sacks,0.0,,,,,
player,201112150atl,jax,FranSt00,tackles_combined,1,,,,,
player,201112150atl,jax,FranSt00,tackles_solo,1,,,,,
player,201112150atl,jax,FranSt00,tackles_assists,0,,,,,
player,201112150atl,jax,FranSt00,tackles_loss,0,,,,,
player,201112150atl,jax,FranSt00,qb_hits,0,,,,,
player,201112150atl,jax,FranSt00,fumbles_rec,0,,,,,
player,201112150atl,jax,FranSt00,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,FranSt00,fumbles_rec_td,0,,,,,
player,201112150atl,jax,FranSt00,fumbles_forced,0,,,,,
player,201112150atl,jax,IrviCo99,def_int,0,,,,,
player,201112150atl,jax,IrviCo99,def_int_yds,0,,,,,
player,201112150atl,jax,IrviCo99,def_int_td,0,,,,,
player,201112150atl,jax,IrviCo99,def_int_long,0,,,,,
player,201112150atl,jax,IrviCo99,pass_defended,0,,,,,
player,201112150atl,jax,IrviCo99,sacks,0.0,,,,,
player,201112150atl,jax,IrviCo99,tackles_combined,1,,,,,
player,201112150atl,jax,IrviCo99,tackles_solo,1,,,,,
player,201112150atl,jax,IrviCo99,tackles_assists,0,,,,,
player,201112150atl,jax,IrviCo99,tackles_loss,0,,,,,
player,201112150atl,jax,IrviCo99,qb_hits,0,,,,,
player,201112150atl,jax,IrviCo99,fumbles_rec,0,,,,,
player,201112150atl,jax,IrviCo99,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,IrviCo99,fumbles_rec_td,0,,,,,
player,201112150atl,jax,IrviCo99,fumbles_forced,0,,,,,
player,201112150atl,jax,JoneDa99,def_int,0,,,,,
player,201112150atl,jax,JoneDa99,def_int_yds,0,,,,,
player,201112150atl,jax,JoneDa99,def_int_td,0,,,,,
player,201112150atl,jax,JoneDa99,def_int_long,0,,,,,
player,201112150atl,jax,JoneDa99,pass_defended,0,,,,,
player,201112150atl,jax,JoneDa99,sacks,0.0,,,,,
player,201112150atl,jax,JoneDa99,tackles_combined,1,,,,,
player,201112150atl,jax,JoneDa99,tackles_solo,1,,,,,
player,201112150atl,jax,JoneDa99,tackles_assists,0,,,,,
player,201112150atl,jax,JoneDa99,tackles_loss,0,,,,,
player,201112150atl,jax,JoneDa99,qb_hits,0,,,,,
player,201112150atl,jax,JoneDa99,fumbles_rec,0,,,,,
player,201112150atl,jax,JoneDa99,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,JoneDa99,fumbles_rec_td,0,,,,,
player,201112150atl,jax,JoneDa99,fumbles_forced,0,,,,,
player,201112150atl,jax,KnigTe99,def_int,0,,,,,
player,201112150atl,jax,KnigTe99,def_int_yds,0,,,,,
player,201112150atl,jax,KnigTe99,def_int_td,0,,,,,
player,201112150atl,jax,KnigTe99,def_int_long,0,,,,,
player,201112150atl,jax,KnigTe99,pass_defended,0,,,,,
player,201112150atl,jax,KnigTe99,sacks,0.0,,,,,
player,201112150atl,jax,KnigTe99,tackles_combined,1,,,,,
player,201112150atl,jax,KnigTe99,tackles_solo,0,,,,,
player,201112150atl,jax,KnigTe99,tackles_assists,1,,,,,
player,201112150atl,jax,KnigTe99,tackles_loss,0,,,,,
player,201112150atl,jax,KnigTe99,qb_hits,1,,,,,
player,201112150atl,jax,KnigTe99,fumbles_rec,0,,,,,
player,201112150atl,jax,KnigTe99,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,KnigTe99,fumbles_rec_td,0,,,,,
player,201112150atl,jax,KnigTe99,fumbles_forced,0,,,,,
player,201112150atl,jax,OsgoKa00,def_int,0,,,,,
player,201112150atl,jax,OsgoKa00,def_int_yds,0,,,,,
player,201112150atl,jax,OsgoKa00,def_int_td,0,,,,,
player,201112150atl,jax,OsgoKa00,def_int_long,0,,,,,
player,201112150atl,jax,OsgoKa00,pass_defended,0,,,,,
player,201112150atl,jax,OsgoKa00,sacks,0.0,,,,,
player,201112150atl,jax,OsgoKa00,tackles_combined,1,,,,,
player,201112150atl,jax,OsgoKa00,tackles_solo,1,,,,,
player,201112150atl,jax,OsgoKa00,tackles_assists,0,,,,,
player,201112150atl,jax,OsgoKa00,tackles_loss,0,,,,,
player,201112150atl,jax,OsgoKa00,qb_hits,0,,,,,
player,201112150atl,jax,OsgoKa00,fumbles_rec,0,,,,,
player,201112150atl,jax,OsgoKa00,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,OsgoKa00,fumbles_rec_td,0,,,,,
player,201112150atl,jax,OsgoKa00,fumbles_forced,0,,,,,
player,201112150atl,jax,RutlKe00,def_int,0,,,,,
player,201112150atl,jax,RutlKe00,def_int_yds,0,,,,,
player,201112150atl,jax,RutlKe00,def_int_td,0,,,,,
player,201112150atl,jax,RutlKe00,def_int_long,0,,,,,
player,201112150atl,jax,RutlKe00,pass_defended,0,,,,,
player,201112150atl,jax,RutlKe00,sacks,0.0,,,,,
player,201112150atl,jax,RutlKe00,tackles_combined,1,,,,,
player,201112150atl,jax,RutlKe00,tackles_solo,1,,,,,
player,201112150atl,jax,RutlKe00,tackles_assists,0,,,,,
player,201112150atl,jax,RutlKe00,tackles_loss,0,,,,,
player,201112150atl,jax,RutlKe00,qb_hits,0,,,,,
player,201112150atl,jax,RutlKe00,fumbles_rec,0,,,,,
player,201112150atl,jax,RutlKe00,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,RutlKe00,fumbles_rec_td,0,,,,,
player,201112150atl,jax,RutlKe00,fumbles_forced,0,,,,,
player,201112150atl,jax,TrenMo99,def_int,0,,,,,
player,201112150atl,jax,TrenMo99,def_int_yds,0,,,,,
player,201112150atl,jax,TrenMo99,def_int_td,0,,,,,
player,201112150atl,jax,TrenMo99,def_int_long,0,,,,,
player,201112150atl,jax,TrenMo99,pass_defended,1,,,,,
player,201112150atl,jax,TrenMo99,sacks,0.0,,,,,
player,201112150atl,jax,TrenMo99,tackles_combined,1,,,,,
player,201112150atl,jax,TrenMo99,tackles_solo,1,,,,,
player,201112150atl,jax,TrenMo99,tackles_assists,0,,,,,
player,201112150atl,jax,TrenMo99,tackles_loss,0,,,,,
player,201112150atl,jax,TrenMo99,qb_hits,0,,,,,
player,201112150atl,jax,TrenMo99,fumbles_rec,0,,,,,
player,201112150atl,jax,TrenMo99,fumbles_rec_yds,0,,,,,
player,201112150atl,jax,TrenMo99,fumbles_rec_td,0,,,,,
player,201112150atl,jax,TrenMo99,fumbles_forced,0,,,,,
player,201112150atl,atl,DeCoTh99,def_int,1,,,,,
player,201112150atl,atl,DeCoTh99,def_int_yds,21,,,,,
player,201112150atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201112150atl,atl,DeCoTh99,def_int_long,21,,,,,
player,201112150atl,atl,DeCoTh99,pass_defended,1,,,,,
player,201112150atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201112150atl,atl,DeCoTh99,tackles_combined,1,,,,,
player,201112150atl,atl,DeCoTh99,tackles_solo,1,,,,,
player,201112150atl,atl,DeCoTh99,tackles_assists,0,,,,,
player,201112150atl,atl,DeCoTh99,tackles_loss,0,,,,,
player,201112150atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201112150atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201112150atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201112150atl,atl,AbraJo00,def_int,0,,,,,
player,201112150atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201112150atl,atl,AbraJo00,def_int_td,0,,,,,
player,201112150atl,atl,AbraJo00,def_int_long,0,,,,,
player,201112150atl,atl,AbraJo00,pass_defended,0,,,,,
player,201112150atl,atl,AbraJo00,sacks,3.5,,,,,
player,201112150atl,atl,AbraJo00,tackles_combined,5,,,,,
player,201112150atl,atl,AbraJo00,tackles_solo,4,,,,,
player,201112150atl,atl,AbraJo00,tackles_assists,1,,,,,
player,201112150atl,atl,AbraJo00,tackles_loss,1,,,,,
player,201112150atl,atl,AbraJo00,qb_hits,3,,,,,
player,201112150atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201112150atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201112150atl,atl,AbraJo00,fumbles_forced,2,,,,,
player,201112150atl,atl,BierKr99,def_int,0,,,,,
player,201112150atl,atl,BierKr99,def_int_yds,0,,,,,
player,201112150atl,atl,BierKr99,def_int_td,0,,,,,
player,201112150atl,atl,BierKr99,def_int_long,0,,,,,
player,201112150atl,atl,BierKr99,pass_defended,0,,,,,
player,201112150atl,atl,BierKr99,sacks,1.0,,,,,
player,201112150atl,atl,BierKr99,tackles_combined,2,,,,,
player,201112150atl,atl,BierKr99,tackles_solo,2,,,,,
player,201112150atl,atl,BierKr99,tackles_assists,0,,,,,
player,201112150atl,atl,BierKr99,tackles_loss,1,,,,,
player,201112150atl,atl,BierKr99,qb_hits,1,,,,,
player,201112150atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201112150atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201112150atl,atl,EdwaRa21,def_int,0,,,,,
player,201112150atl,atl,EdwaRa21,def_int_yds,0,,,,,
player,201112150atl,atl,EdwaRa21,def_int_td,0,,,,,
player,201112150atl,atl,EdwaRa21,def_int_long,0,,,,,
player,201112150atl,atl,EdwaRa21,pass_defended,0,,,,,
player,201112150atl,atl,EdwaRa21,sacks,0.5,,,,,
player,201112150atl,atl,EdwaRa21,tackles_combined,1,,,,,
player,201112150atl,atl,EdwaRa21,tackles_solo,0,,,,,
player,201112150atl,atl,EdwaRa21,tackles_assists,1,,,,,
player,201112150atl,atl,EdwaRa21,tackles_loss,0,,,,,
player,201112150atl,atl,EdwaRa21,qb_hits,1,,,,,
player,201112150atl,atl,EdwaRa21,fumbles_rec,0,,,,,
player,201112150atl,atl,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201112150atl,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201112150atl,atl,LoftCu99,def_int,0,,,,,
player,201112150atl,atl,LoftCu99,def_int_yds,0,,,,,
player,201112150atl,atl,LoftCu99,def_int_td,0,,,,,
player,201112150atl,atl,LoftCu99,def_int_long,0,,,,,
player,201112150atl,atl,LoftCu99,pass_defended,0,,,,,
player,201112150atl,atl,LoftCu99,sacks,0.0,,,,,
player,201112150atl,atl,LoftCu99,tackles_combined,8,,,,,
player,201112150atl,atl,LoftCu99,tackles_solo,6,,,,,
player,201112150atl,atl,LoftCu99,tackles_assists,2,,,,,
player,201112150atl,atl,LoftCu99,tackles_loss,1,,,,,
player,201112150atl,atl,LoftCu99,qb_hits,0,,,,,
player,201112150atl,atl,LoftCu99,fumbles_rec,1,,,,,
player,201112150atl,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,LoftCu99,fumbles_forced,0,,,,,
player,201112150atl,atl,MoorWi99,def_int,0,,,,,
player,201112150atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201112150atl,atl,MoorWi99,def_int_td,0,,,,,
player,201112150atl,atl,MoorWi99,def_int_long,0,,,,,
player,201112150atl,atl,MoorWi99,pass_defended,0,,,,,
player,201112150atl,atl,MoorWi99,sacks,0.0,,,,,
player,201112150atl,atl,MoorWi99,tackles_combined,7,,,,,
player,201112150atl,atl,MoorWi99,tackles_solo,7,,,,,
player,201112150atl,atl,MoorWi99,tackles_assists,0,,,,,
player,201112150atl,atl,MoorWi99,tackles_loss,1,,,,,
player,201112150atl,atl,MoorWi99,qb_hits,0,,,,,
player,201112150atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201112150atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,MoorWi99,fumbles_forced,0,,,,,
player,201112150atl,atl,FranDo99,def_int,0,,,,,
player,201112150atl,atl,FranDo99,def_int_yds,0,,,,,
player,201112150atl,atl,FranDo99,def_int_td,0,,,,,
player,201112150atl,atl,FranDo99,def_int_long,0,,,,,
player,201112150atl,atl,FranDo99,pass_defended,1,,,,,
player,201112150atl,atl,FranDo99,sacks,0.0,,,,,
player,201112150atl,atl,FranDo99,tackles_combined,3,,,,,
player,201112150atl,atl,FranDo99,tackles_solo,3,,,,,
player,201112150atl,atl,FranDo99,tackles_assists,0,,,,,
player,201112150atl,atl,FranDo99,tackles_loss,0,,,,,
player,201112150atl,atl,FranDo99,qb_hits,0,,,,,
player,201112150atl,atl,FranDo99,fumbles_rec,0,,,,,
player,201112150atl,atl,FranDo99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,FranDo99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,FranDo99,fumbles_forced,0,,,,,
player,201112150atl,atl,BabiJo20,def_int,0,,,,,
player,201112150atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201112150atl,atl,BabiJo20,def_int_td,0,,,,,
player,201112150atl,atl,BabiJo20,def_int_long,0,,,,,
player,201112150atl,atl,BabiJo20,pass_defended,0,,,,,
player,201112150atl,atl,BabiJo20,sacks,0.0,,,,,
player,201112150atl,atl,BabiJo20,tackles_combined,2,,,,,
player,201112150atl,atl,BabiJo20,tackles_solo,0,,,,,
player,201112150atl,atl,BabiJo20,tackles_assists,2,,,,,
player,201112150atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201112150atl,atl,BabiJo20,qb_hits,1,,,,,
player,201112150atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201112150atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201112150atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201112150atl,atl,DentAk00,def_int,0,,,,,
player,201112150atl,atl,DentAk00,def_int_yds,0,,,,,
player,201112150atl,atl,DentAk00,def_int_td,0,,,,,
player,201112150atl,atl,DentAk00,def_int_long,0,,,,,
player,201112150atl,atl,DentAk00,pass_defended,0,,,,,
player,201112150atl,atl,DentAk00,sacks,0.0,,,,,
player,201112150atl,atl,DentAk00,tackles_combined,2,,,,,
player,201112150atl,atl,DentAk00,tackles_solo,2,,,,,
player,201112150atl,atl,DentAk00,tackles_assists,0,,,,,
player,201112150atl,atl,DentAk00,tackles_loss,0,,,,,
player,201112150atl,atl,DentAk00,qb_hits,0,,,,,
player,201112150atl,atl,DentAk00,fumbles_rec,0,,,,,
player,201112150atl,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201112150atl,atl,DentAk00,fumbles_forced,0,,,,,
player,201112150atl,atl,OwenCh99,def_int,0,,,,,
player,201112150atl,atl,OwenCh99,def_int_yds,0,,,,,
player,201112150atl,atl,OwenCh99,def_int_td,0,,,,,
player,201112150atl,atl,OwenCh99,def_int_long,0,,,,,
player,201112150atl,atl,OwenCh99,pass_defended,1,,,,,
player,201112150atl,atl,OwenCh99,sacks,0.0,,,,,
player,201112150atl,atl,OwenCh99,tackles_combined,2,,,,,
player,201112150atl,atl,OwenCh99,tackles_solo,2,,,,,
player,201112150atl,atl,OwenCh99,tackles_assists,0,,,,,
player,201112150atl,atl,OwenCh99,tackles_loss,0,,,,,
player,201112150atl,atl,OwenCh99,qb_hits,0,,,,,
player,201112150atl,atl,OwenCh99,fumbles_rec,0,,,,,
player,201112150atl,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,OwenCh99,fumbles_forced,0,,,,,
player,201112150atl,atl,PeteCo00,def_int,0,,,,,
player,201112150atl,atl,PeteCo00,def_int_yds,0,,,,,
player,201112150atl,atl,PeteCo00,def_int_td,0,,,,,
player,201112150atl,atl,PeteCo00,def_int_long,0,,,,,
player,201112150atl,atl,PeteCo00,pass_defended,0,,,,,
player,201112150atl,atl,PeteCo00,sacks,0.0,,,,,
player,201112150atl,atl,PeteCo00,tackles_combined,2,,,,,
player,201112150atl,atl,PeteCo00,tackles_solo,2,,,,,
player,201112150atl,atl,PeteCo00,tackles_assists,0,,,,,
player,201112150atl,atl,PeteCo00,tackles_loss,0,,,,,
player,201112150atl,atl,PeteCo00,qb_hits,0,,,,,
player,201112150atl,atl,PeteCo00,fumbles_rec,1,,,,,
player,201112150atl,atl,PeteCo00,fumbles_rec_yds,13,,,,,
player,201112150atl,atl,PeteCo00,fumbles_rec_td,1,,,,,
player,201112150atl,atl,PeteCo00,fumbles_forced,0,,,,,
player,201112150atl,atl,SchiSh99,def_int,0,,,,,
player,201112150atl,atl,SchiSh99,def_int_yds,0,,,,,
player,201112150atl,atl,SchiSh99,def_int_td,0,,,,,
player,201112150atl,atl,SchiSh99,def_int_long,0,,,,,
player,201112150atl,atl,SchiSh99,pass_defended,0,,,,,
player,201112150atl,atl,SchiSh99,sacks,0.0,,,,,
player,201112150atl,atl,SchiSh99,tackles_combined,2,,,,,
player,201112150atl,atl,SchiSh99,tackles_solo,1,,,,,
player,201112150atl,atl,SchiSh99,tackles_assists,1,,,,,
player,201112150atl,atl,SchiSh99,tackles_loss,0,,,,,
player,201112150atl,atl,SchiSh99,qb_hits,0,,,,,
player,201112150atl,atl,SchiSh99,fumbles_rec,0,,,,,
player,201112150atl,atl,SchiSh99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,SchiSh99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,SchiSh99,fumbles_forced,0,,,,,
player,201112150atl,atl,SnelJa00,def_int,0,,,,,
player,201112150atl,atl,SnelJa00,def_int_yds,0,,,,,
player,201112150atl,atl,SnelJa00,def_int_td,0,,,,,
player,201112150atl,atl,SnelJa00,def_int_long,0,,,,,
player,201112150atl,atl,SnelJa00,pass_defended,0,,,,,
player,201112150atl,atl,SnelJa00,sacks,0.0,,,,,
player,201112150atl,atl,SnelJa00,tackles_combined,2,,,,,
player,201112150atl,atl,SnelJa00,tackles_solo,1,,,,,
player,201112150atl,atl,SnelJa00,tackles_assists,1,,,,,
player,201112150atl,atl,SnelJa00,tackles_loss,0,,,,,
player,201112150atl,atl,SnelJa00,qb_hits,0,,,,,
player,201112150atl,atl,SnelJa00,fumbles_rec,0,,,,,
player,201112150atl,atl,SnelJa00,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,SnelJa00,fumbles_rec_td,0,,,,,
player,201112150atl,atl,SnelJa00,fumbles_forced,0,,,,,
player,201112150atl,atl,WeatSe99,def_int,0,,,,,
player,201112150atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201112150atl,atl,WeatSe99,def_int_td,0,,,,,
player,201112150atl,atl,WeatSe99,def_int_long,0,,,,,
player,201112150atl,atl,WeatSe99,pass_defended,0,,,,,
player,201112150atl,atl,WeatSe99,sacks,0.0,,,,,
player,201112150atl,atl,WeatSe99,tackles_combined,2,,,,,
player,201112150atl,atl,WeatSe99,tackles_solo,2,,,,,
player,201112150atl,atl,WeatSe99,tackles_assists,0,,,,,
player,201112150atl,atl,WeatSe99,tackles_loss,1,,,,,
player,201112150atl,atl,WeatSe99,qb_hits,0,,,,,
