game,2011,2,20110918,201109180sfo,dal,"Dallas Cowboys",27,sfo,"San Francisco 49ers",24
player,201109180sfo,dal,HollJe00,rec_yds,96,,,,,
player,201109180sfo,dal,HollJe00,rec_td,0,,,,,
player,201109180sfo,dal,HollJe00,rec_long,77,,,,,
player,201109180sfo,dal,HollJe00,fumbles,0,,,,,
player,201109180sfo,dal,HollJe00,fumbles_lost,,,,,,
player,201109180sfo,dal,PhilJo00,pass_cmp,0,,,,,
player,201109180sfo,dal,PhilJo00,pass_att,0,,,,,
player,201109180sfo,dal,PhilJo00,pass_yds,0,,,,,
player,201109180sfo,dal,PhilJo00,pass_td,0,,,,,
player,201109180sfo,dal,PhilJo00,pass_int,0,,,,,
player,201109180sfo,dal,PhilJo00,pass_sacked,0,,,,,
player,201109180sfo,dal,PhilJo00,pass_sacked_yds,0,,,,,
player,201109180sfo,dal,PhilJo00,pass_long,0,,,,,
player,201109180sfo,dal,PhilJo00,pass_rating,,,,,,
player,201109180sfo,dal,PhilJo00,rush_att,0,,,,,
player,201109180sfo,dal,PhilJo00,rush_yds,0,,,,,
player,201109180sfo,dal,PhilJo00,rush_td,0,,,,,
player,201109180sfo,dal,PhilJo00,rush_long,0,,,,,
player,201109180sfo,dal,PhilJo00,targets,2,,,,,
player,201109180sfo,dal,PhilJo00,rec,1,,,,,
player,201109180sfo,dal,PhilJo00,rec_yds,8,,,,,
player,201109180sfo,dal,PhilJo00,rec_td,0,,,,,
player,201109180sfo,dal,PhilJo00,rec_long,8,,,,,
player,201109180sfo,dal,PhilJo00,fumbles,0,,,,,
player,201109180sfo,dal,PhilJo00,fumbles_lost,,,,,,
player,201109180sfo,dal,AustMi00,pass_cmp,0,,,,,
player,201109180sfo,dal,AustMi00,pass_att,0,,,,,
player,201109180sfo,dal,AustMi00,pass_yds,0,,,,,
player,201109180sfo,dal,AustMi00,pass_td,0,,,,,
player,201109180sfo,dal,AustMi00,pass_int,0,,,,,
player,201109180sfo,dal,AustMi00,pass_sacked,0,,,,,
player,201109180sfo,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201109180sfo,dal,AustMi00,pass_long,0,,,,,
player,201109180sfo,dal,AustMi00,pass_rating,,,,,,
player,201109180sfo,dal,AustMi00,rush_att,1,,,,,
player,201109180sfo,dal,AustMi00,rush_yds,-2,,,,,
player,201109180sfo,dal,AustMi00,rush_td,0,,,,,
player,201109180sfo,dal,AustMi00,rush_long,-2,,,,,
player,201109180sfo,dal,AustMi00,targets,15,,,,,
player,201109180sfo,dal,AustMi00,rec,9,,,,,
player,201109180sfo,dal,AustMi00,rec_yds,143,,,,,
player,201109180sfo,dal,AustMi00,rec_td,3,,,,,
player,201109180sfo,dal,AustMi00,rec_long,53,,,,,
player,201109180sfo,dal,AustMi00,fumbles,1,,,,,
player,201109180sfo,dal,AustMi00,fumbles_lost,0,,,,,
player,201109180sfo,dal,OgleKe00,pass_cmp,0,,,,,
player,201109180sfo,dal,OgleKe00,pass_att,0,,,,,
player,201109180sfo,dal,OgleKe00,pass_yds,0,,,,,
player,201109180sfo,dal,OgleKe00,pass_td,0,,,,,
player,201109180sfo,dal,OgleKe00,pass_int,0,,,,,
player,201109180sfo,dal,OgleKe00,pass_sacked,0,,,,,
player,201109180sfo,dal,OgleKe00,pass_sacked_yds,0,,,,,
player,201109180sfo,dal,OgleKe00,pass_long,0,,,,,
player,201109180sfo,dal,OgleKe00,pass_rating,,,,,,
player,201109180sfo,dal,OgleKe00,rush_att,1,,,,,
player,201109180sfo,dal,OgleKe00,rush_yds,-4,,,,,
player,201109180sfo,dal,OgleKe00,rush_td,0,,,,,
player,201109180sfo,dal,OgleKe00,rush_long,-4,,,,,
player,201109180sfo,dal,OgleKe00,targets,4,,,,,
player,201109180sfo,dal,OgleKe00,rec,2,,,,,
player,201109180sfo,dal,OgleKe00,rec_yds,50,,,,,
player,201109180sfo,dal,OgleKe00,rec_td,0,,,,,
player,201109180sfo,dal,OgleKe00,rec_long,33,,,,,
player,201109180sfo,dal,OgleKe00,fumbles,0,,,,,
player,201109180sfo,dal,OgleKe00,fumbles_lost,,,,,,
player,201109180sfo,sfo,SmitAl03,pass_cmp,16,,,,,
player,201109180sfo,sfo,SmitAl03,pass_att,24,,,,,
player,201109180sfo,sfo,SmitAl03,pass_yds,179,,,,,
player,201109180sfo,sfo,SmitAl03,pass_td,2,,,,,
player,201109180sfo,sfo,SmitAl03,pass_int,1,,,,,
player,201109180sfo,sfo,SmitAl03,pass_sacked,6,,,,,
player,201109180sfo,sfo,SmitAl03,pass_sacked_yds,47,,,,,
player,201109180sfo,sfo,SmitAl03,pass_long,29,,,,,
player,201109180sfo,sfo,SmitAl03,pass_rating,99.1,,,,,
player,201109180sfo,sfo,SmitAl03,rush_att,3,,,,,
player,201109180sfo,sfo,SmitAl03,rush_yds,21,,,,,
player,201109180sfo,sfo,SmitAl03,rush_td,0,,,,,
player,201109180sfo,sfo,SmitAl03,rush_long,12,,,,,
player,201109180sfo,sfo,SmitAl03,targets,0,,,,,
player,201109180sfo,sfo,SmitAl03,rec,0,,,,,
player,201109180sfo,sfo,SmitAl03,rec_yds,0,,,,,
player,201109180sfo,sfo,SmitAl03,rec_td,0,,,,,
player,201109180sfo,sfo,SmitAl03,rec_long,0,,,,,
player,201109180sfo,sfo,SmitAl03,fumbles,0,,,,,
player,201109180sfo,sfo,SmitAl03,fumbles_lost,,,,,,
player,201109180sfo,sfo,GoreFr00,pass_cmp,0,,,,,
player,201109180sfo,sfo,GoreFr00,pass_att,0,,,,,
player,201109180sfo,sfo,GoreFr00,pass_yds,0,,,,,
player,201109180sfo,sfo,GoreFr00,pass_td,0,,,,,
player,201109180sfo,sfo,GoreFr00,pass_int,0,,,,,
player,201109180sfo,sfo,GoreFr00,pass_sacked,0,,,,,
player,201109180sfo,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201109180sfo,sfo,GoreFr00,pass_long,0,,,,,
player,201109180sfo,sfo,GoreFr00,pass_rating,,,,,,
player,201109180sfo,sfo,GoreFr00,rush_att,20,,,,,
player,201109180sfo,sfo,GoreFr00,rush_yds,47,,,,,
player,201109180sfo,sfo,GoreFr00,rush_td,1,,,,,
player,201109180sfo,sfo,GoreFr00,rush_long,9,,,,,
player,201109180sfo,sfo,GoreFr00,targets,3,,,,,
player,201109180sfo,sfo,GoreFr00,rec,3,,,,,
player,201109180sfo,sfo,GoreFr00,rec_yds,17,,,,,
player,201109180sfo,sfo,GoreFr00,rec_td,0,,,,,
player,201109180sfo,sfo,GoreFr00,rec_long,11,,,,,
player,201109180sfo,sfo,GoreFr00,fumbles,0,,,,,
player,201109180sfo,sfo,GoreFr00,fumbles_lost,,,,,,
player,201109180sfo,sfo,DixoAn00,pass_cmp,0,,,,,
player,201109180sfo,sfo,DixoAn00,pass_att,0,,,,,
player,201109180sfo,sfo,DixoAn00,pass_yds,0,,,,,
player,201109180sfo,sfo,DixoAn00,pass_td,0,,,,,
player,201109180sfo,sfo,DixoAn00,pass_int,0,,,,,
player,201109180sfo,sfo,DixoAn00,pass_sacked,0,,,,,
player,201109180sfo,sfo,DixoAn00,pass_sacked_yds,0,,,,,
player,201109180sfo,sfo,DixoAn00,pass_long,0,,,,,
player,201109180sfo,sfo,DixoAn00,pass_rating,,,,,,
player,201109180sfo,sfo,DixoAn00,rush_att,1,,,,,
player,201109180sfo,sfo,DixoAn00,rush_yds,6,,,,,
player,201109180sfo,sfo,DixoAn00,rush_td,0,,,,,
player,201109180sfo,sfo,DixoAn00,rush_long,6,,,,,
player,201109180sfo,sfo,DixoAn00,targets,0,,,,,
player,201109180sfo,sfo,DixoAn00,rec,0,,,,,
player,201109180sfo,sfo,DixoAn00,rec_yds,0,,,,,
player,201109180sfo,sfo,DixoAn00,rec_td,0,,,,,
player,201109180sfo,sfo,DixoAn00,rec_long,0,,,,,
player,201109180sfo,sfo,DixoAn00,fumbles,0,,,,,
player,201109180sfo,sfo,DixoAn00,fumbles_lost,,,,,,
player,201109180sfo,sfo,GinnTe00,pass_cmp,0,,,,,
player,201109180sfo,sfo,GinnTe00,pass_att,0,,,,,
player,201109180sfo,sfo,GinnTe00,pass_yds,0,,,,,
player,201109180sfo,sfo,GinnTe00,pass_td,0,,,,,
player,201109180sfo,sfo,GinnTe00,pass_int,0,,,,,
player,201109180sfo,sfo,GinnTe00,pass_sacked,0,,,,,
player,201109180sfo,sfo,GinnTe00,pass_sacked_yds,0,,,,,
player,201109180sfo,sfo,GinnTe00,pass_long,0,,,,,
player,201109180sfo,sfo,GinnTe00,pass_rating,,,,,,
player,201109180sfo,sfo,GinnTe00,rush_att,0,,,,,
player,201109180sfo,sfo,GinnTe00,rush_yds,0,,,,,
player,201109180sfo,sfo,GinnTe00,rush_td,0,,,,,
player,201109180sfo,sfo,GinnTe00,rush_long,0,,,,,
player,201109180sfo,sfo,GinnTe00,targets,7,,,,,
player,201109180sfo,sfo,GinnTe00,rec,4,,,,,
player,201109180sfo,sfo,GinnTe00,rec_yds,38,,,,,
player,201109180sfo,sfo,GinnTe00,rec_td,0,,,,,
player,201109180sfo,sfo,GinnTe00,rec_long,14,,,,,
player,201109180sfo,sfo,GinnTe00,fumbles,0,,,,,
player,201109180sfo,sfo,GinnTe00,fumbles_lost,,,,,,
player,201109180sfo,sfo,WalkHu00,pass_cmp,0,,,,,
player,201109180sfo,sfo,WalkHu00,pass_att,0,,,,,
player,201109180sfo,sfo,WalkHu00,pass_yds,0,,,,,
player,201109180sfo,sfo,WalkHu00,pass_td,0,,,,,
player,201109180sfo,sfo,WalkHu00,pass_int,0,,,,,
player,201109180sfo,sfo,WalkHu00,pass_sacked,0,,,,,
player,201109180sfo,sfo,WalkHu00,pass_sacked_yds,0,,,,,
player,201109180sfo,sfo,WalkHu00,pass_long,0,,,,,
player,201109180sfo,sfo,WalkHu00,pass_rating,,,,,,
player,201109180sfo,sfo,WalkHu00,rush_att,0,,,,,
player,201109180sfo,sfo,WalkHu00,rush_yds,0,,,,,
player,201109180sfo,sfo,WalkHu00,rush_td,0,,,,,
player,201109180sfo,sfo,WalkHu00,rush_long,0,,,,,
player,201109180sfo,sfo,WalkHu00,targets,4,,,,,
player,201109180sfo,sfo,WalkHu00,rec,2,,,,,
player,201109180sfo,sfo,WalkHu00,rec_yds,38,,,,,
player,201109180sfo,sfo,WalkHu00,rec_td,1,,,,,
player,201109180sfo,sfo,WalkHu00,rec_long,29,,,,,
player,201109180sfo,sfo,WalkHu00,fumbles,0,,,,,
player,201109180sfo,sfo,WalkHu00,fumbles_lost,,,,,,
player,201109180sfo,sfo,MorgJo00,pass_cmp,0,,,,,
player,201109180sfo,sfo,MorgJo00,pass_att,0,,,,,
player,201109180sfo,sfo,MorgJo00,pass_yds,0,,,,,
player,201109180sfo,sfo,MorgJo00,pass_td,0,,,,,
player,201109180sfo,sfo,MorgJo00,pass_int,0,,,,,
player,201109180sfo,sfo,MorgJo00,pass_sacked,0,,,,,
player,201109180sfo,sfo,MorgJo00,pass_sacked_yds,0,,,,,
player,201109180sfo,sfo,MorgJo00,pass_long,0,,,,,
player,201109180sfo,sfo,MorgJo00,pass_rating,,,,,,
player,201109180sfo,sfo,MorgJo00,rush_att,0,,,,,
player,201109180sfo,sfo,MorgJo00,rush_yds,0,,,,,
player,201109180sfo,sfo,MorgJo00,rush_td,0,,,,,
player,201109180sfo,sfo,MorgJo00,rush_long,0,,,,,
player,201109180sfo,sfo,MorgJo00,targets,5,,,,,
player,201109180sfo,sfo,MorgJo00,rec,3,,,,,
player,201109180sfo,sfo,MorgJo00,rec_yds,35,,,,,
player,201109180sfo,sfo,MorgJo00,rec_td,0,,,,,
player,201109180sfo,sfo,MorgJo00,rec_long,13,,,,,
player,201109180sfo,sfo,MorgJo00,fumbles,0,,,,,
player,201109180sfo,sfo,MorgJo00,fumbles_lost,,,,,,
player,201109180sfo,sfo,EdwaBr00,pass_cmp,0,,,,,
player,201109180sfo,sfo,EdwaBr00,pass_att,0,,,,,
player,201109180sfo,sfo,EdwaBr00,pass_yds,0,,,,,
player,201109180sfo,sfo,EdwaBr00,pass_td,0,,,,,
player,201109180sfo,sfo,EdwaBr00,pass_int,0,,,,,
player,201109180sfo,sfo,EdwaBr00,pass_sacked,0,,,,,
player,201109180sfo,sfo,EdwaBr00,pass_sacked_yds,0,,,,,
player,201109180sfo,sfo,EdwaBr00,pass_long,0,,,,,
player,201109180sfo,sfo,EdwaBr00,pass_rating,,,,,,
player,201109180sfo,sfo,EdwaBr00,rush_att,0,,,,,
player,201109180sfo,sfo,EdwaBr00,rush_yds,0,,,,,
player,201109180sfo,sfo,EdwaBr00,rush_td,0,,,,,
player,201109180sfo,sfo,EdwaBr00,rush_long,0,,,,,
player,201109180sfo,sfo,EdwaBr00,targets,2,,,,,
player,201109180sfo,sfo,EdwaBr00,rec,1,,,,,
player,201109180sfo,sfo,EdwaBr00,rec_yds,21,,,,,
player,201109180sfo,sfo,EdwaBr00,rec_td,0,,,,,
player,201109180sfo,sfo,EdwaBr00,rec_long,21,,,,,
player,201109180sfo,sfo,EdwaBr00,fumbles,0,,,,,
player,201109180sfo,sfo,EdwaBr00,fumbles_lost,,,,,,
player,201109180sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201109180sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201109180sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201109180sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201109180sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201109180sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201109180sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201109180sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201109180sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201109180sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201109180sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201109180sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201109180sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201109180sfo,sfo,DaviVe00,targets,2,,,,,
player,201109180sfo,sfo,DaviVe00,rec,2,,,,,
player,201109180sfo,sfo,DaviVe00,rec_yds,18,,,,,
player,201109180sfo,sfo,DaviVe00,rec_td,0,,,,,
player,201109180sfo,sfo,DaviVe00,rec_long,12,,,,,
player,201109180sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201109180sfo,sfo,DaviVe00,fumbles_lost,,,,,,
player,201109180sfo,sfo,WillKy01,pass_cmp,0,,,,,
player,201109180sfo,sfo,WillKy01,pass_att,0,,,,,
player,201109180sfo,sfo,WillKy01,pass_yds,0,,,,,
player,201109180sfo,sfo,WillKy01,pass_td,0,,,,,
player,201109180sfo,sfo,WillKy01,pass_int,0,,,,,
player,201109180sfo,sfo,WillKy01,pass_sacked,0,,,,,
player,201109180sfo,sfo,WillKy01,pass_sacked_yds,0,,,,,
player,201109180sfo,sfo,WillKy01,pass_long,0,,,,,
player,201109180sfo,sfo,WillKy01,pass_rating,,,,,,
player,201109180sfo,sfo,WillKy01,rush_att,0,,,,,
player,201109180sfo,sfo,WillKy01,rush_yds,0,,,,,
player,201109180sfo,sfo,WillKy01,rush_td,0,,,,,
player,201109180sfo,sfo,WillKy01,rush_long,0,,,,,
player,201109180sfo,sfo,WillKy01,targets,1,,,,,
player,201109180sfo,sfo,WillKy01,rec,1,,,,,
player,201109180sfo,sfo,WillKy01,rec_yds,12,,,,,
player,201109180sfo,sfo,WillKy01,rec_td,1,,,,,
player,201109180sfo,sfo,WillKy01,rec_long,12,,,,,
player,201109180sfo,sfo,WillKy01,fumbles,0,,,,,
player,201109180sfo,sfo,WillKy01,fumbles_lost,,,,,,
player,201109180sfo,dal,BallAl99,def_int,1,,,,,
player,201109180sfo,dal,BallAl99,def_int_yds,15,,,,,
player,201109180sfo,dal,BallAl99,def_int_td,0,,,,,
player,201109180sfo,dal,BallAl99,def_int_long,15,,,,,
player,201109180sfo,dal,BallAl99,pass_defended,1,,,,,
player,201109180sfo,dal,BallAl99,sacks,0.0,,,,,
player,201109180sfo,dal,BallAl99,tackles_combined,4,,,,,
player,201109180sfo,dal,BallAl99,tackles_solo,4,,,,,
player,201109180sfo,dal,BallAl99,tackles_assists,0,,,,,
player,201109180sfo,dal,BallAl99,tackles_loss,0,,,,,
player,201109180sfo,dal,BallAl99,qb_hits,0,,,,,
player,201109180sfo,dal,BallAl99,fumbles_rec,0,,,,,
player,201109180sfo,dal,BallAl99,fumbles_rec_yds,0,,,,,
player,201109180sfo,dal,BallAl99,fumbles_rec_td,0,,,,,
player,201109180sfo,dal,BallAl99,fumbles_forced,0,,,,,
player,201109180sfo,dal,HatcJa20,def_int,0,,,,,
player,201109180sfo,dal,HatcJa20,def_int_yds,0,,,,,
player,201109180sfo,dal,HatcJa20,def_int_td,0,,,,,
player,201109180sfo,dal,HatcJa20,def_int_long,0,,,,,
player,201109180sfo,dal,HatcJa20,pass_defended,0,,,,,
player,201109180sfo,dal,HatcJa20,sacks,2.0,,,,,
player,201109180sfo,dal,HatcJa20,tackles_combined,4,,,,,
player,201109180sfo,dal,HatcJa20,tackles_solo,4,,,,,
player,201109180sfo,dal,HatcJa20,tackles_assists,0,,,,,
player,201109180sfo,dal,HatcJa20,tackles_loss,2,,,,,
player,201109180sfo,dal,HatcJa20,qb_hits,3,,,,,
player,201109180sfo,dal,HatcJa20,fumbles_rec,0,,,,,
player,201109180sfo,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201109180sfo,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201109180sfo,dal,HatcJa20,fumbles_forced,0,,,,,
player,201109180sfo,dal,WareDe99,def_int,0,,,,,
