game,2011,4,20111002,201110020jax,nor,"New Orleans Saints",23,jax,"Jacksonville Jaguars",10
player,201110020jax,nor,SmitWi99,def_int_yds,0,,,,,
player,201110020jax,nor,SmitWi99,def_int_td,0,,,,,
player,201110020jax,nor,SmitWi99,def_int_long,0,,,,,
player,201110020jax,nor,SmitWi99,pass_defended,0,,,,,
player,201110020jax,nor,SmitWi99,sacks,2.0,,,,,
player,201110020jax,nor,SmitWi99,tackles_combined,2,,,,,
player,201110020jax,nor,SmitWi99,tackles_solo,2,,,,,
player,201110020jax,nor,SmitWi99,tackles_assists,0,,,,,
player,201110020jax,nor,SmitWi99,tackles_loss,2,,,,,
player,201110020jax,nor,SmitWi99,qb_hits,3,,,,,
player,201110020jax,nor,SmitWi99,fumbles_rec,0,,,,,
player,201110020jax,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201110020jax,nor,SmitWi99,fumbles_forced,0,,,,,
player,201110020jax,nor,HarpRo21,def_int,0,,,,,
player,201110020jax,nor,HarpRo21,def_int_yds,0,,,,,
player,201110020jax,nor,HarpRo21,def_int_td,0,,,,,
player,201110020jax,nor,HarpRo21,def_int_long,0,,,,,
player,201110020jax,nor,HarpRo21,pass_defended,0,,,,,
player,201110020jax,nor,HarpRo21,sacks,1.0,,,,,
player,201110020jax,nor,HarpRo21,tackles_combined,8,,,,,
player,201110020jax,nor,HarpRo21,tackles_solo,5,,,,,
player,201110020jax,nor,HarpRo21,tackles_assists,3,,,,,
player,201110020jax,nor,HarpRo21,tackles_loss,1,,,,,
player,201110020jax,nor,HarpRo21,qb_hits,2,,,,,
player,201110020jax,nor,HarpRo21,fumbles_rec,0,,,,,
player,201110020jax,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201110020jax,nor,HarpRo21,fumbles_forced,0,,,,,
player,201110020jax,nor,GreeJa22,def_int,0,,,,,
player,201110020jax,nor,GreeJa22,def_int_yds,0,,,,,
player,201110020jax,nor,GreeJa22,def_int_td,0,,,,,
player,201110020jax,nor,GreeJa22,def_int_long,0,,,,,
player,201110020jax,nor,GreeJa22,pass_defended,3,,,,,
player,201110020jax,nor,GreeJa22,sacks,0.0,,,,,
player,201110020jax,nor,GreeJa22,tackles_combined,5,,,,,
player,201110020jax,nor,GreeJa22,tackles_solo,4,,,,,
player,201110020jax,nor,GreeJa22,tackles_assists,1,,,,,
player,201110020jax,nor,GreeJa22,tackles_loss,0,,,,,
player,201110020jax,nor,GreeJa22,qb_hits,0,,,,,
player,201110020jax,nor,GreeJa22,fumbles_rec,0,,,,,
player,201110020jax,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201110020jax,nor,GreeJa22,fumbles_forced,0,,,,,
player,201110020jax,nor,VilmJo99,def_int,0,,,,,
player,201110020jax,nor,VilmJo99,def_int_yds,0,,,,,
player,201110020jax,nor,VilmJo99,def_int_td,0,,,,,
player,201110020jax,nor,VilmJo99,def_int_long,0,,,,,
player,201110020jax,nor,VilmJo99,pass_defended,1,,,,,
player,201110020jax,nor,VilmJo99,sacks,0.0,,,,,
player,201110020jax,nor,VilmJo99,tackles_combined,5,,,,,
player,201110020jax,nor,VilmJo99,tackles_solo,4,,,,,
player,201110020jax,nor,VilmJo99,tackles_assists,1,,,,,
player,201110020jax,nor,VilmJo99,tackles_loss,0,,,,,
player,201110020jax,nor,VilmJo99,qb_hits,0,,,,,
player,201110020jax,nor,VilmJo99,fumbles_rec,0,,,,,
player,201110020jax,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201110020jax,nor,VilmJo99,fumbles_forced,0,,,,,
player,201110020jax,nor,ShanSc20,def_int,0,,,,,
player,201110020jax,nor,ShanSc20,def_int_yds,0,,,,,
player,201110020jax,nor,ShanSc20,def_int_td,0,,,,,
player,201110020jax,nor,ShanSc20,def_int_long,0,,,,,
player,201110020jax,nor,ShanSc20,pass_defended,0,,,,,
player,201110020jax,nor,ShanSc20,sacks,0.0,,,,,
player,201110020jax,nor,ShanSc20,tackles_combined,4,,,,,
player,201110020jax,nor,ShanSc20,tackles_solo,2,,,,,
player,201110020jax,nor,ShanSc20,tackles_assists,2,,,,,
player,201110020jax,nor,ShanSc20,tackles_loss,1,,,,,
player,201110020jax,nor,ShanSc20,qb_hits,0,,,,,
player,201110020jax,nor,ShanSc20,fumbles_rec,0,,,,,
player,201110020jax,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201110020jax,nor,ShanSc20,fumbles_forced,0,,,,,
player,201110020jax,nor,JenkMa99,def_int,0,,,,,
player,201110020jax,nor,JenkMa99,def_int_yds,0,,,,,
player,201110020jax,nor,JenkMa99,def_int_td,0,,,,,
player,201110020jax,nor,JenkMa99,def_int_long,0,,,,,
player,201110020jax,nor,JenkMa99,pass_defended,0,,,,,
player,201110020jax,nor,JenkMa99,sacks,0.0,,,,,
player,201110020jax,nor,JenkMa99,tackles_combined,3,,,,,
player,201110020jax,nor,JenkMa99,tackles_solo,3,,,,,
player,201110020jax,nor,JenkMa99,tackles_assists,0,,,,,
player,201110020jax,nor,JenkMa99,tackles_loss,0,,,,,
player,201110020jax,nor,JenkMa99,qb_hits,0,,,,,
player,201110020jax,nor,JenkMa99,fumbles_rec,0,,,,,
player,201110020jax,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201110020jax,nor,JenkMa99,fumbles_forced,0,,,,,
player,201110020jax,nor,DunbJo20,def_int,0,,,,,
player,201110020jax,nor,DunbJo20,def_int_yds,0,,,,,
player,201110020jax,nor,DunbJo20,def_int_td,0,,,,,
player,201110020jax,nor,DunbJo20,def_int_long,0,,,,,
player,201110020jax,nor,DunbJo20,pass_defended,0,,,,,
player,201110020jax,nor,DunbJo20,sacks,0.0,,,,,
player,201110020jax,nor,DunbJo20,tackles_combined,2,,,,,
player,201110020jax,nor,DunbJo20,tackles_solo,2,,,,,
player,201110020jax,nor,DunbJo20,tackles_assists,0,,,,,
player,201110020jax,nor,DunbJo20,tackles_loss,0,,,,,
player,201110020jax,nor,DunbJo20,qb_hits,0,,,,,
player,201110020jax,nor,DunbJo20,fumbles_rec,0,,,,,
player,201110020jax,nor,DunbJo20,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,DunbJo20,fumbles_rec_td,0,,,,,
player,201110020jax,nor,DunbJo20,fumbles_forced,0,,,,,
player,201110020jax,nor,JordCa00,def_int,0,,,,,
player,201110020jax,nor,JordCa00,def_int_yds,0,,,,,
player,201110020jax,nor,JordCa00,def_int_td,0,,,,,
player,201110020jax,nor,JordCa00,def_int_long,0,,,,,
player,201110020jax,nor,JordCa00,pass_defended,0,,,,,
player,201110020jax,nor,JordCa00,sacks,0.0,,,,,
player,201110020jax,nor,JordCa00,tackles_combined,2,,,,,
player,201110020jax,nor,JordCa00,tackles_solo,1,,,,,
player,201110020jax,nor,JordCa00,tackles_assists,1,,,,,
player,201110020jax,nor,JordCa00,tackles_loss,0,,,,,
player,201110020jax,nor,JordCa00,qb_hits,0,,,,,
player,201110020jax,nor,JordCa00,fumbles_rec,0,,,,,
player,201110020jax,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201110020jax,nor,JordCa00,fumbles_forced,0,,,,,
player,201110020jax,nor,PortTr99,def_int,0,,,,,
player,201110020jax,nor,PortTr99,def_int_yds,0,,,,,
player,201110020jax,nor,PortTr99,def_int_td,0,,,,,
player,201110020jax,nor,PortTr99,def_int_long,0,,,,,
player,201110020jax,nor,PortTr99,pass_defended,1,,,,,
player,201110020jax,nor,PortTr99,sacks,0.0,,,,,
player,201110020jax,nor,PortTr99,tackles_combined,2,,,,,
player,201110020jax,nor,PortTr99,tackles_solo,2,,,,,
player,201110020jax,nor,PortTr99,tackles_assists,0,,,,,
player,201110020jax,nor,PortTr99,tackles_loss,1,,,,,
player,201110020jax,nor,PortTr99,qb_hits,0,,,,,
player,201110020jax,nor,PortTr99,fumbles_rec,0,,,,,
player,201110020jax,nor,PortTr99,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,PortTr99,fumbles_rec_td,0,,,,,
player,201110020jax,nor,PortTr99,fumbles_forced,0,,,,,
player,201110020jax,nor,AbduIs00,def_int,0,,,,,
player,201110020jax,nor,AbduIs00,def_int_yds,0,,,,,
player,201110020jax,nor,AbduIs00,def_int_td,0,,,,,
player,201110020jax,nor,AbduIs00,def_int_long,0,,,,,
player,201110020jax,nor,AbduIs00,pass_defended,0,,,,,
player,201110020jax,nor,AbduIs00,sacks,0.0,,,,,
player,201110020jax,nor,AbduIs00,tackles_combined,1,,,,,
player,201110020jax,nor,AbduIs00,tackles_solo,1,,,,,
player,201110020jax,nor,AbduIs00,tackles_assists,0,,,,,
player,201110020jax,nor,AbduIs00,tackles_loss,0,,,,,
player,201110020jax,nor,AbduIs00,qb_hits,0,,,,,
player,201110020jax,nor,AbduIs00,fumbles_rec,0,,,,,
player,201110020jax,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201110020jax,nor,AbduIs00,fumbles_forced,0,,,,,
player,201110020jax,nor,AmayJo00,def_int,0,,,,,
player,201110020jax,nor,AmayJo00,def_int_yds,0,,,,,
player,201110020jax,nor,AmayJo00,def_int_td,0,,,,,
player,201110020jax,nor,AmayJo00,def_int_long,0,,,,,
player,201110020jax,nor,AmayJo00,pass_defended,0,,,,,
player,201110020jax,nor,AmayJo00,sacks,0.0,,,,,
player,201110020jax,nor,AmayJo00,tackles_combined,1,,,,,
player,201110020jax,nor,AmayJo00,tackles_solo,1,,,,,
player,201110020jax,nor,AmayJo00,tackles_assists,0,,,,,
player,201110020jax,nor,AmayJo00,tackles_loss,0,,,,,
player,201110020jax,nor,AmayJo00,qb_hits,0,,,,,
player,201110020jax,nor,AmayJo00,fumbles_rec,0,,,,,
player,201110020jax,nor,AmayJo00,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,AmayJo00,fumbles_rec_td,0,,,,,
player,201110020jax,nor,AmayJo00,fumbles_forced,0,,,,,
player,201110020jax,nor,ElliSe99,def_int,0,,,,,
player,201110020jax,nor,ElliSe99,def_int_yds,0,,,,,
player,201110020jax,nor,ElliSe99,def_int_td,0,,,,,
player,201110020jax,nor,ElliSe99,def_int_long,0,,,,,
player,201110020jax,nor,ElliSe99,pass_defended,1,,,,,
player,201110020jax,nor,ElliSe99,sacks,0.0,,,,,
player,201110020jax,nor,ElliSe99,tackles_combined,1,,,,,
player,201110020jax,nor,ElliSe99,tackles_solo,1,,,,,
player,201110020jax,nor,ElliSe99,tackles_assists,0,,,,,
player,201110020jax,nor,ElliSe99,tackles_loss,0,,,,,
player,201110020jax,nor,ElliSe99,qb_hits,0,,,,,
player,201110020jax,nor,ElliSe99,fumbles_rec,0,,,,,
player,201110020jax,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201110020jax,nor,ElliSe99,fumbles_forced,0,,,,,
player,201110020jax,nor,FranAu20,def_int,0,,,,,
player,201110020jax,nor,FranAu20,def_int_yds,0,,,,,
player,201110020jax,nor,FranAu20,def_int_td,0,,,,,
player,201110020jax,nor,FranAu20,def_int_long,0,,,,,
player,201110020jax,nor,FranAu20,pass_defended,0,,,,,
player,201110020jax,nor,FranAu20,sacks,0.0,,,,,
player,201110020jax,nor,FranAu20,tackles_combined,1,,,,,
player,201110020jax,nor,FranAu20,tackles_solo,1,,,,,
player,201110020jax,nor,FranAu20,tackles_assists,0,,,,,
player,201110020jax,nor,FranAu20,tackles_loss,0,,,,,
player,201110020jax,nor,FranAu20,qb_hits,0,,,,,
player,201110020jax,nor,FranAu20,fumbles_rec,0,,,,,
player,201110020jax,nor,FranAu20,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,FranAu20,fumbles_rec_td,0,,,,,
player,201110020jax,nor,FranAu20,fumbles_forced,0,,,,,
player,201110020jax,nor,HallKo99,def_int,0,,,,,
player,201110020jax,nor,HallKo99,def_int_yds,0,,,,,
player,201110020jax,nor,HallKo99,def_int_td,0,,,,,
player,201110020jax,nor,HallKo99,def_int_long,0,,,,,
player,201110020jax,nor,HallKo99,pass_defended,0,,,,,
player,201110020jax,nor,HallKo99,sacks,0.0,,,,,
player,201110020jax,nor,HallKo99,tackles_combined,1,,,,,
player,201110020jax,nor,HallKo99,tackles_solo,1,,,,,
player,201110020jax,nor,HallKo99,tackles_assists,0,,,,,
player,201110020jax,nor,HallKo99,tackles_loss,0,,,,,
player,201110020jax,nor,HallKo99,qb_hits,0,,,,,
player,201110020jax,nor,HallKo99,fumbles_rec,0,,,,,
player,201110020jax,nor,HallKo99,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,HallKo99,fumbles_rec_td,0,,,,,
player,201110020jax,nor,HallKo99,fumbles_forced,0,,,,,
player,201110020jax,nor,RogeSh99,def_int,0,,,,,
player,201110020jax,nor,RogeSh99,def_int_yds,0,,,,,
player,201110020jax,nor,RogeSh99,def_int_td,0,,,,,
player,201110020jax,nor,RogeSh99,def_int_long,0,,,,,
player,201110020jax,nor,RogeSh99,pass_defended,0,,,,,
player,201110020jax,nor,RogeSh99,sacks,0.0,,,,,
player,201110020jax,nor,RogeSh99,tackles_combined,1,,,,,
player,201110020jax,nor,RogeSh99,tackles_solo,1,,,,,
player,201110020jax,nor,RogeSh99,tackles_assists,0,,,,,
player,201110020jax,nor,RogeSh99,tackles_loss,0,,,,,
player,201110020jax,nor,RogeSh99,qb_hits,0,,,,,
player,201110020jax,nor,RogeSh99,fumbles_rec,0,,,,,
player,201110020jax,nor,RogeSh99,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,RogeSh99,fumbles_rec_td,0,,,,,
player,201110020jax,nor,RogeSh99,fumbles_forced,0,,,,,
player,201110020jax,nor,TorrLe20,def_int,0,,,,,
player,201110020jax,nor,TorrLe20,def_int_yds,0,,,,,
player,201110020jax,nor,TorrLe20,def_int_td,0,,,,,
player,201110020jax,nor,TorrLe20,def_int_long,0,,,,,
player,201110020jax,nor,TorrLe20,pass_defended,0,,,,,
player,201110020jax,nor,TorrLe20,sacks,0.0,,,,,
player,201110020jax,nor,TorrLe20,tackles_combined,1,,,,,
player,201110020jax,nor,TorrLe20,tackles_solo,1,,,,,
player,201110020jax,nor,TorrLe20,tackles_assists,0,,,,,
player,201110020jax,nor,TorrLe20,tackles_loss,0,,,,,
player,201110020jax,nor,TorrLe20,qb_hits,0,,,,,
player,201110020jax,nor,TorrLe20,fumbles_rec,0,,,,,
player,201110020jax,nor,TorrLe20,fumbles_rec_yds,0,,,,,
player,201110020jax,nor,TorrLe20,fumbles_rec_td,0,,,,,
player,201110020jax,nor,TorrLe20,fumbles_forced,0,,,,,
player,201110020jax,nor,CasiJo99,def_int,,,,,,
player,201110020jax,nor,CasiJo99,def_int_yds,,,,,,
player,201110020jax,nor,CasiJo99,def_int_td,,,,,,
player,201110020jax,nor,CasiJo99,def_int_long,,,,,,
player,201110020jax,nor,CasiJo99,pass_defended,0,,,,,
player,201110020jax,nor,CasiJo99,sacks,0.0,,,,,
player,201110020jax,nor,CasiJo99,tackles_combined,0,,,,,
player,201110020jax,nor,CasiJo99,tackles_solo,0,,,,,
player,201110020jax,nor,CasiJo99,tackles_assists,0,,,,,
player,201110020jax,nor,CasiJo99,tackles_loss,0,,,,,
player,201110020jax,nor,CasiJo99,qb_hits,1,,,,,
player,201110020jax,nor,CasiJo99,fumbles_rec,0,,,,,
player,201110020jax,nor,CasiJo99,fumbles_rec_yds,,,,,,
player,201110020jax,nor,CasiJo99,fumbles_rec_td,,,,,,
player,201110020jax,nor,CasiJo99,fumbles_forced,0,,,,,
player,201110020jax,jax,SmitDa24,def_int,1,,,,,
player,201110020jax,jax,SmitDa24,def_int_yds,25,,,,,
player,201110020jax,jax,SmitDa24,def_int_td,0,,,,,
player,201110020jax,jax,SmitDa24,def_int_long,25,,,,,
player,201110020jax,jax,SmitDa24,pass_defended,1,,,,,
player,201110020jax,jax,SmitDa24,sacks,1.0,,,,,
player,201110020jax,jax,SmitDa24,tackles_combined,8,,,,,
player,201110020jax,jax,SmitDa24,tackles_solo,7,,,,,
player,201110020jax,jax,SmitDa24,tackles_assists,1,,,,,
player,201110020jax,jax,SmitDa24,tackles_loss,1,,,,,
player,201110020jax,jax,SmitDa24,qb_hits,1,,,,,
player,201110020jax,jax,SmitDa24,fumbles_rec,0,,,,,
player,201110020jax,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201110020jax,jax,SmitDa24,fumbles_forced,0,,,,,
player,201110020jax,jax,LandDa21,def_int,1,,,,,
player,201110020jax,jax,LandDa21,def_int_yds,0,,,,,
player,201110020jax,jax,LandDa21,def_int_td,0,,,,,
player,201110020jax,jax,LandDa21,def_int_long,0,,,,,
player,201110020jax,jax,LandDa21,pass_defended,1,,,,,
player,201110020jax,jax,LandDa21,sacks,0.0,,,,,
player,201110020jax,jax,LandDa21,tackles_combined,11,,,,,
player,201110020jax,jax,LandDa21,tackles_solo,7,,,,,
player,201110020jax,jax,LandDa21,tackles_assists,4,,,,,
player,201110020jax,jax,LandDa21,tackles_loss,0,,,,,
player,201110020jax,jax,LandDa21,qb_hits,0,,,,,
player,201110020jax,jax,LandDa21,fumbles_rec,0,,,,,
player,201110020jax,jax,LandDa21,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,LandDa21,fumbles_rec_td,0,,,,,
player,201110020jax,jax,LandDa21,fumbles_forced,0,,,,,
player,201110020jax,jax,PoluPa99,def_int,0,,,,,
player,201110020jax,jax,PoluPa99,def_int_yds,0,,,,,
player,201110020jax,jax,PoluPa99,def_int_td,0,,,,,
player,201110020jax,jax,PoluPa99,def_int_long,0,,,,,
player,201110020jax,jax,PoluPa99,pass_defended,2,,,,,
player,201110020jax,jax,PoluPa99,sacks,1.0,,,,,
player,201110020jax,jax,PoluPa99,tackles_combined,13,,,,,
player,201110020jax,jax,PoluPa99,tackles_solo,9,,,,,
player,201110020jax,jax,PoluPa99,tackles_assists,4,,,,,
player,201110020jax,jax,PoluPa99,tackles_loss,1,,,,,
player,201110020jax,jax,PoluPa99,qb_hits,2,,,,,
player,201110020jax,jax,PoluPa99,fumbles_rec,0,,,,,
player,201110020jax,jax,PoluPa99,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,PoluPa99,fumbles_rec_td,0,,,,,
player,201110020jax,jax,PoluPa99,fumbles_forced,0,,,,,
player,201110020jax,jax,LaneAu99,def_int,0,,,,,
player,201110020jax,jax,LaneAu99,def_int_yds,0,,,,,
player,201110020jax,jax,LaneAu99,def_int_td,0,,,,,
player,201110020jax,jax,LaneAu99,def_int_long,0,,,,,
player,201110020jax,jax,LaneAu99,pass_defended,0,,,,,
player,201110020jax,jax,LaneAu99,sacks,1.0,,,,,
player,201110020jax,jax,LaneAu99,tackles_combined,2,,,,,
player,201110020jax,jax,LaneAu99,tackles_solo,2,,,,,
player,201110020jax,jax,LaneAu99,tackles_assists,0,,,,,
player,201110020jax,jax,LaneAu99,tackles_loss,1,,,,,
player,201110020jax,jax,LaneAu99,qb_hits,1,,,,,
player,201110020jax,jax,LaneAu99,fumbles_rec,0,,,,,
player,201110020jax,jax,LaneAu99,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,LaneAu99,fumbles_rec_td,0,,,,,
player,201110020jax,jax,LaneAu99,fumbles_forced,0,,,,,
player,201110020jax,jax,MathRa99,def_int,0,,,,,
player,201110020jax,jax,MathRa99,def_int_yds,0,,,,,
player,201110020jax,jax,MathRa99,def_int_td,0,,,,,
player,201110020jax,jax,MathRa99,def_int_long,0,,,,,
player,201110020jax,jax,MathRa99,pass_defended,0,,,,,
player,201110020jax,jax,MathRa99,sacks,0.0,,,,,
player,201110020jax,jax,MathRa99,tackles_combined,6,,,,,
player,201110020jax,jax,MathRa99,tackles_solo,6,,,,,
player,201110020jax,jax,MathRa99,tackles_assists,0,,,,,
player,201110020jax,jax,MathRa99,tackles_loss,0,,,,,
player,201110020jax,jax,MathRa99,qb_hits,0,,,,,
player,201110020jax,jax,MathRa99,fumbles_rec,0,,,,,
player,201110020jax,jax,MathRa99,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,MathRa99,fumbles_rec_td,0,,,,,
player,201110020jax,jax,MathRa99,fumbles_forced,0,,,,,
player,201110020jax,jax,MiddWi98,def_int,0,,,,,
player,201110020jax,jax,MiddWi98,def_int_yds,0,,,,,
player,201110020jax,jax,MiddWi98,def_int_td,0,,,,,
player,201110020jax,jax,MiddWi98,def_int_long,0,,,,,
player,201110020jax,jax,MiddWi98,pass_defended,0,,,,,
player,201110020jax,jax,MiddWi98,sacks,0.0,,,,,
player,201110020jax,jax,MiddWi98,tackles_combined,6,,,,,
player,201110020jax,jax,MiddWi98,tackles_solo,5,,,,,
player,201110020jax,jax,MiddWi98,tackles_assists,1,,,,,
player,201110020jax,jax,MiddWi98,tackles_loss,0,,,,,
player,201110020jax,jax,MiddWi98,qb_hits,0,,,,,
player,201110020jax,jax,MiddWi98,fumbles_rec,0,,,,,
player,201110020jax,jax,MiddWi98,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,MiddWi98,fumbles_rec_td,0,,,,,
player,201110020jax,jax,MiddWi98,fumbles_forced,0,,,,,
player,201110020jax,jax,LoweDw99,def_int,0,,,,,
player,201110020jax,jax,LoweDw99,def_int_yds,0,,,,,
player,201110020jax,jax,LoweDw99,def_int_td,0,,,,,
player,201110020jax,jax,LoweDw99,def_int_long,0,,,,,
player,201110020jax,jax,LoweDw99,pass_defended,1,,,,,
player,201110020jax,jax,LoweDw99,sacks,0.0,,,,,
player,201110020jax,jax,LoweDw99,tackles_combined,5,,,,,
player,201110020jax,jax,LoweDw99,tackles_solo,3,,,,,
player,201110020jax,jax,LoweDw99,tackles_assists,2,,,,,
player,201110020jax,jax,LoweDw99,tackles_loss,1,,,,,
player,201110020jax,jax,LoweDw99,qb_hits,0,,,,,
player,201110020jax,jax,LoweDw99,fumbles_rec,0,,,,,
player,201110020jax,jax,LoweDw99,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,LoweDw99,fumbles_rec_td,0,,,,,
player,201110020jax,jax,LoweDw99,fumbles_forced,0,,,,,
player,201110020jax,jax,ColeDr20,def_int,0,,,,,
player,201110020jax,jax,ColeDr20,def_int_yds,0,,,,,
player,201110020jax,jax,ColeDr20,def_int_td,0,,,,,
player,201110020jax,jax,ColeDr20,def_int_long,0,,,,,
player,201110020jax,jax,ColeDr20,pass_defended,0,,,,,
player,201110020jax,jax,ColeDr20,sacks,0.0,,,,,
player,201110020jax,jax,ColeDr20,tackles_combined,4,,,,,
player,201110020jax,jax,ColeDr20,tackles_solo,4,,,,,
player,201110020jax,jax,ColeDr20,tackles_assists,0,,,,,
player,201110020jax,jax,ColeDr20,tackles_loss,0,,,,,
player,201110020jax,jax,ColeDr20,qb_hits,0,,,,,
player,201110020jax,jax,ColeDr20,fumbles_rec,0,,,,,
player,201110020jax,jax,ColeDr20,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,ColeDr20,fumbles_rec_td,0,,,,,
player,201110020jax,jax,ColeDr20,fumbles_forced,0,,,,,
player,201110020jax,jax,SessCl99,def_int,0,,,,,
player,201110020jax,jax,SessCl99,def_int_yds,0,,,,,
player,201110020jax,jax,SessCl99,def_int_td,0,,,,,
player,201110020jax,jax,SessCl99,def_int_long,0,,,,,
player,201110020jax,jax,SessCl99,pass_defended,0,,,,,
player,201110020jax,jax,SessCl99,sacks,0.0,,,,,
player,201110020jax,jax,SessCl99,tackles_combined,4,,,,,
player,201110020jax,jax,SessCl99,tackles_solo,3,,,,,
player,201110020jax,jax,SessCl99,tackles_assists,1,,,,,
player,201110020jax,jax,SessCl99,tackles_loss,0,,,,,
player,201110020jax,jax,SessCl99,qb_hits,0,,,,,
player,201110020jax,jax,SessCl99,fumbles_rec,0,,,,,
player,201110020jax,jax,SessCl99,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,SessCl99,fumbles_rec_td,0,,,,,
player,201110020jax,jax,SessCl99,fumbles_forced,0,,,,,
player,201110020jax,jax,KnigTe99,def_int,0,,,,,
player,201110020jax,jax,KnigTe99,def_int_yds,0,,,,,
player,201110020jax,jax,KnigTe99,def_int_td,0,,,,,
player,201110020jax,jax,KnigTe99,def_int_long,0,,,,,
player,201110020jax,jax,KnigTe99,pass_defended,0,,,,,
player,201110020jax,jax,KnigTe99,sacks,0.0,,,,,
player,201110020jax,jax,KnigTe99,tackles_combined,3,,,,,
player,201110020jax,jax,KnigTe99,tackles_solo,2,,,,,
player,201110020jax,jax,KnigTe99,tackles_assists,1,,,,,
player,201110020jax,jax,KnigTe99,tackles_loss,0,,,,,
player,201110020jax,jax,KnigTe99,qb_hits,0,,,,,
player,201110020jax,jax,KnigTe99,fumbles_rec,0,,,,,
player,201110020jax,jax,KnigTe99,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,KnigTe99,fumbles_rec_td,0,,,,,
player,201110020jax,jax,KnigTe99,fumbles_forced,0,,,,,
player,201110020jax,jax,MincJe99,def_int,0,,,,,
player,201110020jax,jax,MincJe99,def_int_yds,0,,,,,
player,201110020jax,jax,MincJe99,def_int_td,0,,,,,
player,201110020jax,jax,MincJe99,def_int_long,0,,,,,
player,201110020jax,jax,MincJe99,pass_defended,0,,,,,
player,201110020jax,jax,MincJe99,sacks,0.0,,,,,
player,201110020jax,jax,MincJe99,tackles_combined,3,,,,,
player,201110020jax,jax,MincJe99,tackles_solo,3,,,,,
player,201110020jax,jax,MincJe99,tackles_assists,0,,,,,
player,201110020jax,jax,MincJe99,tackles_loss,1,,,,,
player,201110020jax,jax,MincJe99,qb_hits,0,,,,,
player,201110020jax,jax,MincJe99,fumbles_rec,0,,,,,
player,201110020jax,jax,MincJe99,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,MincJe99,fumbles_rec_td,0,,,,,
player,201110020jax,jax,MincJe99,fumbles_forced,0,,,,,
player,201110020jax,jax,ProsCh00,def_int,0,,,,,
player,201110020jax,jax,ProsCh00,def_int_yds,0,,,,,
player,201110020jax,jax,ProsCh00,def_int_td,0,,,,,
player,201110020jax,jax,ProsCh00,def_int_long,0,,,,,
player,201110020jax,jax,ProsCh00,pass_defended,0,,,,,
player,201110020jax,jax,ProsCh00,sacks,0.0,,,,,
player,201110020jax,jax,ProsCh00,tackles_combined,3,,,,,
player,201110020jax,jax,ProsCh00,tackles_solo,3,,,,,
player,201110020jax,jax,ProsCh00,tackles_assists,0,,,,,
player,201110020jax,jax,ProsCh00,tackles_loss,0,,,,,
player,201110020jax,jax,ProsCh00,qb_hits,0,,,,,
player,201110020jax,jax,ProsCh00,fumbles_rec,0,,,,,
player,201110020jax,jax,ProsCh00,fumbles_rec_yds,0,,,,,
player,201110020jax,jax,ProsCh00,fumbles_rec_td,0,,,,,
player,201110020jax,jax,ProsCh00,fumbles_forced,0,,,,,
player,201110020jax,jax,AlleRu00,def_int,0,,,,,
player,201110020jax,jax,AlleRu00,def_int_yds,0,,,,,
player,201110020jax,jax,AlleRu00,def_int_td,0,,,,,
player,201110020jax,jax,AlleRu00,def_int_long,0,,,,,
player,201110020jax,jax,AlleRu00,pass_defended,0,,,,,
