game,2011,3,20110925,201109250min,det,"Detroit Lions",26,min,"Minnesota Vikings",23
player,201109250min,det,HarrJe00,rush_att,2,,,,,
player,201109250min,det,HarrJe00,rush_yds,8,,,,,
player,201109250min,det,HarrJe00,rush_td,0,,,,,
player,201109250min,det,HarrJe00,rush_long,5,,,,,
player,201109250min,det,HarrJe00,targets,2,,,,,
player,201109250min,det,HarrJe00,rec,1,,,,,
player,201109250min,det,HarrJe00,rec_yds,3,,,,,
player,201109250min,det,HarrJe00,rec_td,0,,,,,
player,201109250min,det,HarrJe00,rec_long,3,,,,,
player,201109250min,det,HarrJe00,fumbles,0,,,,,
player,201109250min,det,HarrJe00,fumbles_lost,,,,,,
player,201109250min,det,WillKe03,pass_cmp,0,,,,,
player,201109250min,det,WillKe03,pass_att,0,,,,,
player,201109250min,det,WillKe03,pass_yds,0,,,,,
player,201109250min,det,WillKe03,pass_td,0,,,,,
player,201109250min,det,WillKe03,pass_int,0,,,,,
player,201109250min,det,WillKe03,pass_sacked,0,,,,,
player,201109250min,det,WillKe03,pass_sacked_yds,0,,,,,
player,201109250min,det,WillKe03,pass_long,0,,,,,
player,201109250min,det,WillKe03,pass_rating,,,,,,
player,201109250min,det,WillKe03,rush_att,2,,,,,
player,201109250min,det,WillKe03,rush_yds,3,,,,,
player,201109250min,det,WillKe03,rush_td,0,,,,,
player,201109250min,det,WillKe03,rush_long,2,,,,,
player,201109250min,det,WillKe03,targets,0,,,,,
player,201109250min,det,WillKe03,rec,0,,,,,
player,201109250min,det,WillKe03,rec_yds,0,,,,,
player,201109250min,det,WillKe03,rec_td,0,,,,,
player,201109250min,det,WillKe03,rec_long,0,,,,,
player,201109250min,det,WillKe03,fumbles,0,,,,,
player,201109250min,det,WillKe03,fumbles_lost,,,,,,
player,201109250min,det,PettBr00,pass_cmp,0,,,,,
player,201109250min,det,PettBr00,pass_att,0,,,,,
player,201109250min,det,PettBr00,pass_yds,0,,,,,
player,201109250min,det,PettBr00,pass_td,0,,,,,
player,201109250min,det,PettBr00,pass_int,0,,,,,
player,201109250min,det,PettBr00,pass_sacked,0,,,,,
player,201109250min,det,PettBr00,pass_sacked_yds,0,,,,,
player,201109250min,det,PettBr00,pass_long,0,,,,,
player,201109250min,det,PettBr00,pass_rating,,,,,,
player,201109250min,det,PettBr00,rush_att,0,,,,,
player,201109250min,det,PettBr00,rush_yds,0,,,,,
player,201109250min,det,PettBr00,rush_td,0,,,,,
player,201109250min,det,PettBr00,rush_long,0,,,,,
player,201109250min,det,PettBr00,targets,13,,,,,
player,201109250min,det,PettBr00,rec,11,,,,,
player,201109250min,det,PettBr00,rec_yds,112,,,,,
player,201109250min,det,PettBr00,rec_td,0,,,,,
player,201109250min,det,PettBr00,rec_long,27,,,,,
player,201109250min,det,PettBr00,fumbles,0,,,,,
player,201109250min,det,PettBr00,fumbles_lost,,,,,,
player,201109250min,det,JohnCa00,pass_cmp,0,,,,,
player,201109250min,det,JohnCa00,pass_att,0,,,,,
player,201109250min,det,JohnCa00,pass_yds,0,,,,,
player,201109250min,det,JohnCa00,pass_td,0,,,,,
player,201109250min,det,JohnCa00,pass_int,0,,,,,
player,201109250min,det,JohnCa00,pass_sacked,0,,,,,
player,201109250min,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201109250min,det,JohnCa00,pass_long,0,,,,,
player,201109250min,det,JohnCa00,pass_rating,,,,,,
player,201109250min,det,JohnCa00,rush_att,0,,,,,
player,201109250min,det,JohnCa00,rush_yds,0,,,,,
player,201109250min,det,JohnCa00,rush_td,0,,,,,
player,201109250min,det,JohnCa00,rush_long,0,,,,,
player,201109250min,det,JohnCa00,targets,11,,,,,
player,201109250min,det,JohnCa00,rec,7,,,,,
player,201109250min,det,JohnCa00,rec_yds,108,,,,,
player,201109250min,det,JohnCa00,rec_td,2,,,,,
player,201109250min,det,JohnCa00,rec_long,40,,,,,
player,201109250min,det,JohnCa00,fumbles,0,,,,,
player,201109250min,det,JohnCa00,fumbles_lost,,,,,,
player,201109250min,det,YounTi00,pass_cmp,0,,,,,
player,201109250min,det,YounTi00,pass_att,0,,,,,
player,201109250min,det,YounTi00,pass_yds,0,,,,,
player,201109250min,det,YounTi00,pass_td,0,,,,,
player,201109250min,det,YounTi00,pass_int,0,,,,,
player,201109250min,det,YounTi00,pass_sacked,0,,,,,
player,201109250min,det,YounTi00,pass_sacked_yds,0,,,,,
player,201109250min,det,YounTi00,pass_long,0,,,,,
player,201109250min,det,YounTi00,pass_rating,,,,,,
player,201109250min,det,YounTi00,rush_att,0,,,,,
player,201109250min,det,YounTi00,rush_yds,0,,,,,
player,201109250min,det,YounTi00,rush_td,0,,,,,
player,201109250min,det,YounTi00,rush_long,0,,,,,
player,201109250min,det,YounTi00,targets,8,,,,,
player,201109250min,det,YounTi00,rec,4,,,,,
player,201109250min,det,YounTi00,rec_yds,51,,,,,
player,201109250min,det,YounTi00,rec_td,0,,,,,
player,201109250min,det,YounTi00,rec_long,17,,,,,
player,201109250min,det,YounTi00,fumbles,0,,,,,
player,201109250min,det,YounTi00,fumbles_lost,,,,,,
player,201109250min,det,BurlNa00,pass_cmp,0,,,,,
player,201109250min,det,BurlNa00,pass_att,0,,,,,
player,201109250min,det,BurlNa00,pass_yds,0,,,,,
player,201109250min,det,BurlNa00,pass_td,0,,,,,
player,201109250min,det,BurlNa00,pass_int,0,,,,,
player,201109250min,det,BurlNa00,pass_sacked,0,,,,,
player,201109250min,det,BurlNa00,pass_sacked_yds,0,,,,,
player,201109250min,det,BurlNa00,pass_long,0,,,,,
player,201109250min,det,BurlNa00,pass_rating,,,,,,
player,201109250min,det,BurlNa00,rush_att,0,,,,,
player,201109250min,det,BurlNa00,rush_yds,0,,,,,
player,201109250min,det,BurlNa00,rush_td,0,,,,,
player,201109250min,det,BurlNa00,rush_long,0,,,,,
player,201109250min,det,BurlNa00,targets,2,,,,,
player,201109250min,det,BurlNa00,rec,2,,,,,
player,201109250min,det,BurlNa00,rec_yds,12,,,,,
player,201109250min,det,BurlNa00,rec_td,0,,,,,
player,201109250min,det,BurlNa00,rec_long,7,,,,,
player,201109250min,det,BurlNa00,fumbles,0,,,,,
player,201109250min,det,BurlNa00,fumbles_lost,,,,,,
player,201109250min,det,ScheTo00,pass_cmp,0,,,,,
player,201109250min,det,ScheTo00,pass_att,0,,,,,
player,201109250min,det,ScheTo00,pass_yds,0,,,,,
player,201109250min,det,ScheTo00,pass_td,0,,,,,
player,201109250min,det,ScheTo00,pass_int,0,,,,,
player,201109250min,det,ScheTo00,pass_sacked,0,,,,,
player,201109250min,det,ScheTo00,pass_sacked_yds,0,,,,,
player,201109250min,det,ScheTo00,pass_long,0,,,,,
player,201109250min,det,ScheTo00,pass_rating,,,,,,
player,201109250min,det,ScheTo00,rush_att,0,,,,,
player,201109250min,det,ScheTo00,rush_yds,0,,,,,
player,201109250min,det,ScheTo00,rush_td,0,,,,,
player,201109250min,det,ScheTo00,rush_long,0,,,,,
player,201109250min,det,ScheTo00,targets,1,,,,,
player,201109250min,det,ScheTo00,rec,1,,,,,
player,201109250min,det,ScheTo00,rec_yds,4,,,,,
player,201109250min,det,ScheTo00,rec_td,0,,,,,
player,201109250min,det,ScheTo00,rec_long,4,,,,,
player,201109250min,det,ScheTo00,fumbles,0,,,,,
player,201109250min,det,ScheTo00,fumbles_lost,,,,,,
player,201109250min,det,MorrMa00,pass_cmp,0,,,,,
player,201109250min,det,MorrMa00,pass_att,0,,,,,
player,201109250min,det,MorrMa00,pass_yds,0,,,,,
player,201109250min,det,MorrMa00,pass_td,0,,,,,
player,201109250min,det,MorrMa00,pass_int,0,,,,,
player,201109250min,det,MorrMa00,pass_sacked,0,,,,,
player,201109250min,det,MorrMa00,pass_sacked_yds,0,,,,,
player,201109250min,det,MorrMa00,pass_long,0,,,,,
player,201109250min,det,MorrMa00,pass_rating,,,,,,
player,201109250min,det,MorrMa00,rush_att,2,,,,,
player,201109250min,det,MorrMa00,rush_yds,-4,,,,,
player,201109250min,det,MorrMa00,rush_td,0,,,,,
player,201109250min,det,MorrMa00,rush_long,-1,,,,,
player,201109250min,det,MorrMa00,targets,2,,,,,
player,201109250min,det,MorrMa00,rec,1,,,,,
player,201109250min,det,MorrMa00,rec_yds,14,,,,,
player,201109250min,det,MorrMa00,rec_td,0,,,,,
player,201109250min,det,MorrMa00,rec_long,14,,,,,
player,201109250min,det,MorrMa00,fumbles,0,,,,,
player,201109250min,det,MorrMa00,fumbles_lost,,,,,,
player,201109250min,min,McNaDo00,pass_cmp,22,,,,,
player,201109250min,min,McNaDo00,pass_att,36,,,,,
player,201109250min,min,McNaDo00,pass_yds,211,,,,,
player,201109250min,min,McNaDo00,pass_td,1,,,,,
player,201109250min,min,McNaDo00,pass_int,0,,,,,
player,201109250min,min,McNaDo00,pass_sacked,4,,,,,
player,201109250min,min,McNaDo00,pass_sacked_yds,22,,,,,
player,201109250min,min,McNaDo00,pass_long,24,,,,,
player,201109250min,min,McNaDo00,pass_rating,86.7,,,,,
player,201109250min,min,McNaDo00,rush_att,2,,,,,
player,201109250min,min,McNaDo00,rush_yds,11,,,,,
player,201109250min,min,McNaDo00,rush_td,0,,,,,
player,201109250min,min,McNaDo00,rush_long,8,,,,,
player,201109250min,min,McNaDo00,targets,0,,,,,
player,201109250min,min,McNaDo00,rec,0,,,,,
player,201109250min,min,McNaDo00,rec_yds,0,,,,,
player,201109250min,min,McNaDo00,rec_td,0,,,,,
player,201109250min,min,McNaDo00,rec_long,0,,,,,
player,201109250min,min,McNaDo00,fumbles,1,,,,,
player,201109250min,min,McNaDo00,fumbles_lost,0,,,,,
player,201109250min,min,PeteAd01,pass_cmp,0,,,,,
player,201109250min,min,PeteAd01,pass_att,0,,,,,
player,201109250min,min,PeteAd01,pass_yds,0,,,,,
player,201109250min,min,PeteAd01,pass_td,0,,,,,
player,201109250min,min,PeteAd01,pass_int,0,,,,,
player,201109250min,min,PeteAd01,pass_sacked,0,,,,,
player,201109250min,min,PeteAd01,pass_sacked_yds,0,,,,,
player,201109250min,min,PeteAd01,pass_long,0,,,,,
player,201109250min,min,PeteAd01,pass_rating,,,,,,
player,201109250min,min,PeteAd01,rush_att,17,,,,,
player,201109250min,min,PeteAd01,rush_yds,78,,,,,
player,201109250min,min,PeteAd01,rush_td,1,,,,,
player,201109250min,min,PeteAd01,rush_long,43,,,,,
player,201109250min,min,PeteAd01,targets,5,,,,,
player,201109250min,min,PeteAd01,rec,4,,,,,
player,201109250min,min,PeteAd01,rec_yds,19,,,,,
player,201109250min,min,PeteAd01,rec_td,0,,,,,
player,201109250min,min,PeteAd01,rec_long,7,,,,,
player,201109250min,min,PeteAd01,fumbles,0,,,,,
player,201109250min,min,PeteAd01,fumbles_lost,,,,,,
player,201109250min,min,HarvPe00,pass_cmp,0,,,,,
player,201109250min,min,HarvPe00,pass_att,0,,,,,
player,201109250min,min,HarvPe00,pass_yds,0,,,,,
player,201109250min,min,HarvPe00,pass_td,0,,,,,
player,201109250min,min,HarvPe00,pass_int,0,,,,,
player,201109250min,min,HarvPe00,pass_sacked,0,,,,,
player,201109250min,min,HarvPe00,pass_sacked_yds,0,,,,,
player,201109250min,min,HarvPe00,pass_long,0,,,,,
player,201109250min,min,HarvPe00,pass_rating,,,,,,
player,201109250min,min,HarvPe00,rush_att,2,,,,,
player,201109250min,min,HarvPe00,rush_yds,41,,,,,
player,201109250min,min,HarvPe00,rush_td,0,,,,,
player,201109250min,min,HarvPe00,rush_long,39,,,,,
player,201109250min,min,HarvPe00,targets,5,,,,,
player,201109250min,min,HarvPe00,rec,3,,,,,
player,201109250min,min,HarvPe00,rec_yds,47,,,,,
player,201109250min,min,HarvPe00,rec_td,0,,,,,
player,201109250min,min,HarvPe00,rec_long,21,,,,,
player,201109250min,min,HarvPe00,fumbles,0,,,,,
player,201109250min,min,HarvPe00,fumbles_lost,,,,,,
player,201109250min,min,GerhTo00,pass_cmp,0,,,,,
player,201109250min,min,GerhTo00,pass_att,0,,,,,
player,201109250min,min,GerhTo00,pass_yds,0,,,,,
player,201109250min,min,GerhTo00,pass_td,0,,,,,
player,201109250min,min,GerhTo00,pass_int,0,,,,,
player,201109250min,min,GerhTo00,pass_sacked,0,,,,,
player,201109250min,min,GerhTo00,pass_sacked_yds,0,,,,,
player,201109250min,min,GerhTo00,pass_long,0,,,,,
player,201109250min,min,GerhTo00,pass_rating,,,,,,
player,201109250min,min,GerhTo00,rush_att,2,,,,,
player,201109250min,min,GerhTo00,rush_yds,2,,,,,
player,201109250min,min,GerhTo00,rush_td,0,,,,,
player,201109250min,min,GerhTo00,rush_long,2,,,,,
player,201109250min,min,GerhTo00,targets,2,,,,,
player,201109250min,min,GerhTo00,rec,1,,,,,
player,201109250min,min,GerhTo00,rec_yds,5,,,,,
player,201109250min,min,GerhTo00,rec_td,0,,,,,
player,201109250min,min,GerhTo00,rec_long,5,,,,,
player,201109250min,min,GerhTo00,fumbles,0,,,,,
player,201109250min,min,GerhTo00,fumbles_lost,,,,,,
player,201109250min,min,JenkMi00,pass_cmp,0,,,,,
player,201109250min,min,JenkMi00,pass_att,0,,,,,
player,201109250min,min,JenkMi00,pass_yds,0,,,,,
player,201109250min,min,JenkMi00,pass_td,0,,,,,
player,201109250min,min,JenkMi00,pass_int,0,,,,,
player,201109250min,min,JenkMi00,pass_sacked,0,,,,,
player,201109250min,min,JenkMi00,pass_sacked_yds,0,,,,,
player,201109250min,min,JenkMi00,pass_long,0,,,,,
player,201109250min,min,JenkMi00,pass_rating,,,,,,
player,201109250min,min,JenkMi00,rush_att,0,,,,,
player,201109250min,min,JenkMi00,rush_yds,0,,,,,
player,201109250min,min,JenkMi00,rush_td,0,,,,,
player,201109250min,min,JenkMi00,rush_long,0,,,,,
player,201109250min,min,JenkMi00,targets,11,,,,,
player,201109250min,min,JenkMi00,rec,9,,,,,
player,201109250min,min,JenkMi00,rec_yds,88,,,,,
player,201109250min,min,JenkMi00,rec_td,0,,,,,
player,201109250min,min,JenkMi00,rec_long,24,,,,,
player,201109250min,min,JenkMi00,fumbles,0,,,,,
player,201109250min,min,JenkMi00,fumbles_lost,1,,,,,
player,201109250min,min,RudoKy00,pass_cmp,0,,,,,
player,201109250min,min,RudoKy00,pass_att,0,,,,,
player,201109250min,min,RudoKy00,pass_yds,0,,,,,
player,201109250min,min,RudoKy00,pass_td,0,,,,,
player,201109250min,min,RudoKy00,pass_int,0,,,,,
player,201109250min,min,RudoKy00,pass_sacked,0,,,,,
player,201109250min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201109250min,min,RudoKy00,pass_long,0,,,,,
player,201109250min,min,RudoKy00,pass_rating,,,,,,
player,201109250min,min,RudoKy00,rush_att,0,,,,,
player,201109250min,min,RudoKy00,rush_yds,0,,,,,
player,201109250min,min,RudoKy00,rush_td,0,,,,,
player,201109250min,min,RudoKy00,rush_long,0,,,,,
player,201109250min,min,RudoKy00,targets,3,,,,,
player,201109250min,min,RudoKy00,rec,3,,,,,
player,201109250min,min,RudoKy00,rec_yds,39,,,,,
player,201109250min,min,RudoKy00,rec_td,0,,,,,
player,201109250min,min,RudoKy00,rec_long,20,,,,,
player,201109250min,min,RudoKy00,fumbles,0,,,,,
player,201109250min,min,RudoKy00,fumbles_lost,,,,,,
player,201109250min,min,ShiaVi00,pass_cmp,0,,,,,
player,201109250min,min,ShiaVi00,pass_att,0,,,,,
player,201109250min,min,ShiaVi00,pass_yds,0,,,,,
player,201109250min,min,ShiaVi00,pass_td,0,,,,,
player,201109250min,min,ShiaVi00,pass_int,0,,,,,
player,201109250min,min,ShiaVi00,pass_sacked,0,,,,,
player,201109250min,min,ShiaVi00,pass_sacked_yds,0,,,,,
player,201109250min,min,ShiaVi00,pass_long,0,,,,,
player,201109250min,min,ShiaVi00,pass_rating,,,,,,
player,201109250min,min,ShiaVi00,rush_att,0,,,,,
player,201109250min,min,ShiaVi00,rush_yds,0,,,,,
player,201109250min,min,ShiaVi00,rush_td,0,,,,,
player,201109250min,min,ShiaVi00,rush_long,0,,,,,
player,201109250min,min,ShiaVi00,targets,2,,,,,
player,201109250min,min,ShiaVi00,rec,1,,,,,
player,201109250min,min,ShiaVi00,rec_yds,8,,,,,
player,201109250min,min,ShiaVi00,rec_td,1,,,,,
player,201109250min,min,ShiaVi00,rec_long,8,,,,,
player,201109250min,min,ShiaVi00,fumbles,0,,,,,
player,201109250min,min,ShiaVi00,fumbles_lost,,,,,,
player,201109250min,min,AromDe00,pass_cmp,0,,,,,
player,201109250min,min,AromDe00,pass_att,0,,,,,
player,201109250min,min,AromDe00,pass_yds,0,,,,,
player,201109250min,min,AromDe00,pass_td,0,,,,,
player,201109250min,min,AromDe00,pass_int,0,,,,,
player,201109250min,min,AromDe00,pass_sacked,0,,,,,
player,201109250min,min,AromDe00,pass_sacked_yds,0,,,,,
player,201109250min,min,AromDe00,pass_long,0,,,,,
player,201109250min,min,AromDe00,pass_rating,,,,,,
player,201109250min,min,AromDe00,rush_att,0,,,,,
player,201109250min,min,AromDe00,rush_yds,0,,,,,
player,201109250min,min,AromDe00,rush_td,0,,,,,
player,201109250min,min,AromDe00,rush_long,0,,,,,
player,201109250min,min,AromDe00,targets,2,,,,,
player,201109250min,min,AromDe00,rec,1,,,,,
player,201109250min,min,AromDe00,rec_yds,5,,,,,
player,201109250min,min,AromDe00,rec_td,0,,,,,
player,201109250min,min,AromDe00,rec_long,5,,,,,
player,201109250min,min,AromDe00,fumbles,0,,,,,
player,201109250min,min,AromDe00,fumbles_lost,,,,,,
player,201109250min,min,KleiJi00,pass_cmp,0,,,,,
player,201109250min,min,KleiJi00,pass_att,0,,,,,
player,201109250min,min,KleiJi00,pass_yds,0,,,,,
player,201109250min,min,KleiJi00,pass_td,0,,,,,
player,201109250min,min,KleiJi00,pass_int,0,,,,,
player,201109250min,min,KleiJi00,pass_sacked,0,,,,,
player,201109250min,min,KleiJi00,pass_sacked_yds,0,,,,,
player,201109250min,min,KleiJi00,pass_long,0,,,,,
player,201109250min,min,KleiJi00,pass_rating,,,,,,
player,201109250min,min,KleiJi00,rush_att,0,,,,,
player,201109250min,min,KleiJi00,rush_yds,0,,,,,
player,201109250min,min,KleiJi00,rush_td,0,,,,,
player,201109250min,min,KleiJi00,rush_long,0,,,,,
player,201109250min,min,KleiJi00,targets,2,,,,,
player,201109250min,min,KleiJi00,rec,0,,,,,
player,201109250min,min,KleiJi00,rec_yds,0,,,,,
player,201109250min,min,KleiJi00,rec_td,0,,,,,
player,201109250min,min,KleiJi00,rec_long,0,,,,,
player,201109250min,min,KleiJi00,fumbles,0,,,,,
player,201109250min,min,KleiJi00,fumbles_lost,,,,,,
player,201109250min,min,BerrBe00,pass_cmp,0,,,,,
player,201109250min,min,BerrBe00,pass_att,0,,,,,
player,201109250min,min,BerrBe00,pass_yds,0,,,,,
player,201109250min,min,BerrBe00,pass_td,0,,,,,
player,201109250min,min,BerrBe00,pass_int,0,,,,,
player,201109250min,min,BerrBe00,pass_sacked,0,,,,,
player,201109250min,min,BerrBe00,pass_sacked_yds,0,,,,,
player,201109250min,min,BerrBe00,pass_long,0,,,,,
player,201109250min,min,BerrBe00,pass_rating,,,,,,
player,201109250min,min,BerrBe00,rush_att,0,,,,,
player,201109250min,min,BerrBe00,rush_yds,0,,,,,
player,201109250min,min,BerrBe00,rush_td,0,,,,,
player,201109250min,min,BerrBe00,rush_long,0,,,,,
player,201109250min,min,BerrBe00,targets,4,,,,,
player,201109250min,min,BerrBe00,rec,0,,,,,
player,201109250min,min,BerrBe00,rec_yds,0,,,,,
player,201109250min,min,BerrBe00,rec_td,0,,,,,
player,201109250min,min,BerrBe00,rec_long,0,,,,,
player,201109250min,min,BerrBe00,fumbles,0,,,,,
player,201109250min,min,BerrBe00,fumbles_lost,,,,,,
player,201109250min,det,SuhxNd99,def_int,0,,,,,
player,201109250min,det,SuhxNd99,def_int_yds,0,,,,,
player,201109250min,det,SuhxNd99,def_int_td,0,,,,,
player,201109250min,det,SuhxNd99,def_int_long,0,,,,,
player,201109250min,det,SuhxNd99,pass_defended,0,,,,,
player,201109250min,det,SuhxNd99,sacks,1.0,,,,,
player,201109250min,det,SuhxNd99,tackles_combined,5,,,,,
player,201109250min,det,SuhxNd99,tackles_solo,3,,,,,
player,201109250min,det,SuhxNd99,tackles_assists,2,,,,,
player,201109250min,det,SuhxNd99,tackles_loss,1,,,,,
player,201109250min,det,SuhxNd99,qb_hits,2,,,,,
player,201109250min,det,SuhxNd99,fumbles_rec,0,,,,,
player,201109250min,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201109250min,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201109250min,det,SuhxNd99,fumbles_forced,0,,,,,
player,201109250min,det,SpieAm99,def_int,0,,,,,
player,201109250min,det,SpieAm99,def_int_yds,0,,,,,
player,201109250min,det,SpieAm99,def_int_td,0,,,,,
player,201109250min,det,SpieAm99,def_int_long,0,,,,,
player,201109250min,det,SpieAm99,pass_defended,0,,,,,
player,201109250min,det,SpieAm99,sacks,1.0,,,,,
player,201109250min,det,SpieAm99,tackles_combined,4,,,,,
player,201109250min,det,SpieAm99,tackles_solo,4,,,,,
player,201109250min,det,SpieAm99,tackles_assists,0,,,,,
player,201109250min,det,SpieAm99,tackles_loss,0,,,,,
player,201109250min,det,SpieAm99,qb_hits,1,,,,,
player,201109250min,det,SpieAm99,fumbles_rec,0,,,,,
player,201109250min,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201109250min,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201109250min,det,SpieAm99,fumbles_forced,0,,,,,
player,201109250min,det,AvriCl99,def_int,0,,,,,
player,201109250min,det,AvriCl99,def_int_yds,0,,,,,
player,201109250min,det,AvriCl99,def_int_td,0,,,,,
player,201109250min,det,AvriCl99,def_int_long,0,,,,,
player,201109250min,det,AvriCl99,pass_defended,0,,,,,
player,201109250min,det,AvriCl99,sacks,1.0,,,,,
player,201109250min,det,AvriCl99,tackles_combined,2,,,,,
player,201109250min,det,AvriCl99,tackles_solo,2,,,,,
player,201109250min,det,AvriCl99,tackles_assists,0,,,,,
player,201109250min,det,AvriCl99,tackles_loss,0,,,,,
player,201109250min,det,AvriCl99,qb_hits,2,,,,,
player,201109250min,det,AvriCl99,fumbles_rec,0,,,,,
player,201109250min,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201109250min,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201109250min,det,AvriCl99,fumbles_forced,1,,,,,
player,201109250min,det,VandKy99,def_int,0,,,,,
player,201109250min,det,VandKy99,def_int_yds,0,,,,,
player,201109250min,det,VandKy99,def_int_td,0,,,,,
player,201109250min,det,VandKy99,def_int_long,0,,,,,
player,201109250min,det,VandKy99,pass_defended,0,,,,,
player,201109250min,det,VandKy99,sacks,1.0,,,,,
player,201109250min,det,VandKy99,tackles_combined,2,,,,,
player,201109250min,det,VandKy99,tackles_solo,2,,,,,
player,201109250min,det,VandKy99,tackles_assists,0,,,,,
player,201109250min,det,VandKy99,tackles_loss,1,,,,,
player,201109250min,det,VandKy99,qb_hits,1,,,,,
player,201109250min,det,VandKy99,fumbles_rec,0,,,,,
player,201109250min,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201109250min,det,VandKy99,fumbles_rec_td,0,,,,,
player,201109250min,det,VandKy99,fumbles_forced,0,,,,,
player,201109250min,det,TullSt20,def_int,0,,,,,
player,201109250min,det,TullSt20,def_int_yds,0,,,,,
player,201109250min,det,TullSt20,def_int_td,0,,,,,
player,201109250min,det,TullSt20,def_int_long,0,,,,,
