game,2011,15,20111218,201112180htx,car,"Carolina Panthers",28,htx,"Houston Texans",13
player,201112180htx,htx,JoneJa03,punt_ret_long,42,,,,,
player,201112180htx,htx,DempQu99,kick_ret,2,,,,,
player,201112180htx,htx,DempQu99,kick_ret_yds,84,,,,,
player,201112180htx,htx,DempQu99,kick_ret_yds_per_ret,42.0,,,,,
player,201112180htx,htx,DempQu99,kick_ret_td,0,,,,,
player,201112180htx,htx,DempQu99,kick_ret_long,50,,,,,
player,201112180htx,htx,DempQu99,punt_ret,0,,,,,
player,201112180htx,htx,DempQu99,punt_ret_yds,0,,,,,
player,201112180htx,htx,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201112180htx,htx,DempQu99,punt_ret_td,0,,,,,
player,201112180htx,htx,DempQu99,punt_ret_long,0,,,,,
player,201112180htx,car,marexoli01,xpm,4,,,,,
player,201112180htx,car,marexoli01,xpa,4,,,,,
player,201112180htx,car,marexoli01,fgm,,,,,,
player,201112180htx,car,marexoli01,fga,,,,,,
player,201112180htx,car,marexoli01,punt,0,,,,,
player,201112180htx,car,marexoli01,punt_yds,0,,,,,
player,201112180htx,car,marexoli01,punt_yds_per_punt,,,,,,
player,201112180htx,car,marexoli01,punt_long,0,,,,,
player,201112180htx,car,BakeJa20,xpm,,,,,,
player,201112180htx,car,BakeJa20,xpa,,,,,,
player,201112180htx,car,BakeJa20,fgm,,,,,,
player,201112180htx,car,BakeJa20,fga,,,,,,
player,201112180htx,car,BakeJa20,punt,5,,,,,
player,201112180htx,car,BakeJa20,punt_yds,252,,,,,
player,201112180htx,car,BakeJa20,punt_yds_per_punt,50.4,,,,,
player,201112180htx,car,BakeJa20,punt_long,54,,,,,
player,201112180htx,htx,rackenei01,xpm,1,,,,,
player,201112180htx,htx,rackenei01,xpa,1,,,,,
player,201112180htx,htx,rackenei01,fgm,2,,,,,
player,201112180htx,htx,rackenei01,fga,3,,,,,
player,201112180htx,htx,rackenei01,punt,0,,,,,
player,201112180htx,htx,rackenei01,punt_yds,0,,,,,
player,201112180htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201112180htx,htx,rackenei01,punt_long,0,,,,,
player,201112180htx,htx,TurkMa20,xpm,,,,,,
player,201112180htx,htx,TurkMa20,xpa,,,,,,
player,201112180htx,htx,TurkMa20,fgm,,,,,,
player,201112180htx,htx,TurkMa20,fga,,,,,,
player,201112180htx,htx,TurkMa20,punt,2,,,,,
player,201112180htx,htx,TurkMa20,punt_yds,59,,,,,
player,201112180htx,htx,TurkMa20,punt_yds_per_punt,29.5,,,,,
player,201112180htx,htx,TurkMa20,punt_long,36,,,,,
