game,2011,3,20110925,201109250tam,atl,"Atlanta Falcons",13,tam,"Tampa Bay Buccaneers",16
player,201109250tam,atl,RodgJa00,pass_cmp,0,,,,,
player,201109250tam,atl,RodgJa00,pass_att,0,,,,,
player,201109250tam,atl,RodgJa00,pass_yds,0,,,,,
player,201109250tam,atl,RodgJa00,pass_td,0,,,,,
player,201109250tam,atl,RodgJa00,pass_int,0,,,,,
player,201109250tam,atl,RodgJa00,pass_sacked,0,,,,,
player,201109250tam,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201109250tam,atl,RodgJa00,pass_long,0,,,,,
player,201109250tam,atl,RodgJa00,pass_rating,,,,,,
player,201109250tam,atl,RodgJa00,rush_att,2,,,,,
player,201109250tam,atl,RodgJa00,rush_yds,7,,,,,
player,201109250tam,atl,RodgJa00,rush_td,0,,,,,
player,201109250tam,atl,RodgJa00,rush_long,5,,,,,
player,201109250tam,atl,RodgJa00,targets,3,,,,,
player,201109250tam,atl,RodgJa00,rec,2,,,,,
player,201109250tam,atl,RodgJa00,rec_yds,19,,,,,
player,201109250tam,atl,RodgJa00,rec_td,0,,,,,
player,201109250tam,atl,RodgJa00,rec_long,15,,,,,
player,201109250tam,atl,RodgJa00,fumbles,0,,,,,
player,201109250tam,atl,RodgJa00,fumbles_lost,,,,,,
player,201109250tam,atl,WhitRo00,pass_cmp,0,,,,,
player,201109250tam,atl,WhitRo00,pass_att,0,,,,,
player,201109250tam,atl,WhitRo00,pass_yds,0,,,,,
player,201109250tam,atl,WhitRo00,pass_td,0,,,,,
player,201109250tam,atl,WhitRo00,pass_int,0,,,,,
player,201109250tam,atl,WhitRo00,pass_sacked,0,,,,,
player,201109250tam,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201109250tam,atl,WhitRo00,pass_long,0,,,,,
player,201109250tam,atl,WhitRo00,pass_rating,,,,,,
player,201109250tam,atl,WhitRo00,rush_att,0,,,,,
player,201109250tam,atl,WhitRo00,rush_yds,0,,,,,
player,201109250tam,atl,WhitRo00,rush_td,0,,,,,
player,201109250tam,atl,WhitRo00,rush_long,0,,,,,
player,201109250tam,atl,WhitRo00,targets,17,,,,,
player,201109250tam,atl,WhitRo00,rec,9,,,,,
player,201109250tam,atl,WhitRo00,rec_yds,140,,,,,
player,201109250tam,atl,WhitRo00,rec_td,0,,,,,
player,201109250tam,atl,WhitRo00,rec_long,30,,,,,
player,201109250tam,atl,WhitRo00,fumbles,0,,,,,
player,201109250tam,atl,WhitRo00,fumbles_lost,,,,,,
player,201109250tam,atl,DougHa00,pass_cmp,0,,,,,
player,201109250tam,atl,DougHa00,pass_att,0,,,,,
player,201109250tam,atl,DougHa00,pass_yds,0,,,,,
player,201109250tam,atl,DougHa00,pass_td,0,,,,,
player,201109250tam,atl,DougHa00,pass_int,0,,,,,
player,201109250tam,atl,DougHa00,pass_sacked,0,,,,,
player,201109250tam,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201109250tam,atl,DougHa00,pass_long,0,,,,,
player,201109250tam,atl,DougHa00,pass_rating,,,,,,
player,201109250tam,atl,DougHa00,rush_att,0,,,,,
player,201109250tam,atl,DougHa00,rush_yds,0,,,,,
player,201109250tam,atl,DougHa00,rush_td,0,,,,,
player,201109250tam,atl,DougHa00,rush_long,0,,,,,
player,201109250tam,atl,DougHa00,targets,7,,,,,
player,201109250tam,atl,DougHa00,rec,5,,,,,
player,201109250tam,atl,DougHa00,rec_yds,35,,,,,
player,201109250tam,atl,DougHa00,rec_td,0,,,,,
player,201109250tam,atl,DougHa00,rec_long,16,,,,,
player,201109250tam,atl,DougHa00,fumbles,0,,,,,
player,201109250tam,atl,DougHa00,fumbles_lost,,,,,,
player,201109250tam,atl,GonzTo00,pass_cmp,0,,,,,
player,201109250tam,atl,GonzTo00,pass_att,0,,,,,
player,201109250tam,atl,GonzTo00,pass_yds,0,,,,,
player,201109250tam,atl,GonzTo00,pass_td,0,,,,,
player,201109250tam,atl,GonzTo00,pass_int,0,,,,,
player,201109250tam,atl,GonzTo00,pass_sacked,0,,,,,
player,201109250tam,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201109250tam,atl,GonzTo00,pass_long,0,,,,,
player,201109250tam,atl,GonzTo00,pass_rating,,,,,,
player,201109250tam,atl,GonzTo00,rush_att,0,,,,,
player,201109250tam,atl,GonzTo00,rush_yds,0,,,,,
player,201109250tam,atl,GonzTo00,rush_td,0,,,,,
player,201109250tam,atl,GonzTo00,rush_long,0,,,,,
player,201109250tam,atl,GonzTo00,targets,8,,,,,
player,201109250tam,atl,GonzTo00,rec,2,,,,,
player,201109250tam,atl,GonzTo00,rec_yds,18,,,,,
player,201109250tam,atl,GonzTo00,rec_td,1,,,,,
player,201109250tam,atl,GonzTo00,rec_long,10,,,,,
player,201109250tam,atl,GonzTo00,fumbles,0,,,,,
player,201109250tam,atl,GonzTo00,fumbles_lost,,,,,,
player,201109250tam,atl,SnelJa00,pass_cmp,0,,,,,
player,201109250tam,atl,SnelJa00,pass_att,0,,,,,
player,201109250tam,atl,SnelJa00,pass_yds,0,,,,,
player,201109250tam,atl,SnelJa00,pass_td,0,,,,,
player,201109250tam,atl,SnelJa00,pass_int,0,,,,,
player,201109250tam,atl,SnelJa00,pass_sacked,0,,,,,
player,201109250tam,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201109250tam,atl,SnelJa00,pass_long,0,,,,,
player,201109250tam,atl,SnelJa00,pass_rating,,,,,,
player,201109250tam,atl,SnelJa00,rush_att,0,,,,,
player,201109250tam,atl,SnelJa00,rush_yds,0,,,,,
player,201109250tam,atl,SnelJa00,rush_td,0,,,,,
player,201109250tam,atl,SnelJa00,rush_long,0,,,,,
player,201109250tam,atl,SnelJa00,targets,2,,,,,
player,201109250tam,atl,SnelJa00,rec,2,,,,,
player,201109250tam,atl,SnelJa00,rec_yds,3,,,,,
player,201109250tam,atl,SnelJa00,rec_td,0,,,,,
player,201109250tam,atl,SnelJa00,rec_long,6,,,,,
player,201109250tam,atl,SnelJa00,fumbles,0,,,,,
player,201109250tam,atl,SnelJa00,fumbles_lost,,,,,,
player,201109250tam,atl,MughOv00,pass_cmp,0,,,,,
player,201109250tam,atl,MughOv00,pass_att,0,,,,,
player,201109250tam,atl,MughOv00,pass_yds,0,,,,,
player,201109250tam,atl,MughOv00,pass_td,0,,,,,
player,201109250tam,atl,MughOv00,pass_int,0,,,,,
player,201109250tam,atl,MughOv00,pass_sacked,0,,,,,
player,201109250tam,atl,MughOv00,pass_sacked_yds,0,,,,,
player,201109250tam,atl,MughOv00,pass_long,0,,,,,
player,201109250tam,atl,MughOv00,pass_rating,,,,,,
player,201109250tam,atl,MughOv00,rush_att,0,,,,,
player,201109250tam,atl,MughOv00,rush_yds,0,,,,,
player,201109250tam,atl,MughOv00,rush_td,0,,,,,
player,201109250tam,atl,MughOv00,rush_long,0,,,,,
player,201109250tam,atl,MughOv00,targets,1,,,,,
player,201109250tam,atl,MughOv00,rec,0,,,,,
player,201109250tam,atl,MughOv00,rec_yds,0,,,,,
player,201109250tam,atl,MughOv00,rec_td,0,,,,,
player,201109250tam,atl,MughOv00,rec_long,0,,,,,
player,201109250tam,atl,MughOv00,fumbles,0,,,,,
player,201109250tam,atl,MughOv00,fumbles_lost,,,,,,
player,201109250tam,atl,PalmMi00,pass_cmp,0,,,,,
player,201109250tam,atl,PalmMi00,pass_att,0,,,,,
player,201109250tam,atl,PalmMi00,pass_yds,0,,,,,
player,201109250tam,atl,PalmMi00,pass_td,0,,,,,
player,201109250tam,atl,PalmMi00,pass_int,0,,,,,
player,201109250tam,atl,PalmMi00,pass_sacked,0,,,,,
player,201109250tam,atl,PalmMi00,pass_sacked_yds,0,,,,,
player,201109250tam,atl,PalmMi00,pass_long,0,,,,,
player,201109250tam,atl,PalmMi00,pass_rating,,,,,,
player,201109250tam,atl,PalmMi00,rush_att,0,,,,,
player,201109250tam,atl,PalmMi00,rush_yds,0,,,,,
player,201109250tam,atl,PalmMi00,rush_td,0,,,,,
player,201109250tam,atl,PalmMi00,rush_long,0,,,,,
player,201109250tam,atl,PalmMi00,targets,1,,,,,
player,201109250tam,atl,PalmMi00,rec,0,,,,,
player,201109250tam,atl,PalmMi00,rec_yds,0,,,,,
player,201109250tam,atl,PalmMi00,rec_td,0,,,,,
player,201109250tam,atl,PalmMi00,rec_long,0,,,,,
player,201109250tam,atl,PalmMi00,fumbles,0,,,,,
player,201109250tam,atl,PalmMi00,fumbles_lost,,,,,,
player,201109250tam,atl,JoneJu02,pass_cmp,0,,,,,
player,201109250tam,atl,JoneJu02,pass_att,0,,,,,
player,201109250tam,atl,JoneJu02,pass_yds,0,,,,,
player,201109250tam,atl,JoneJu02,pass_td,0,,,,,
player,201109250tam,atl,JoneJu02,pass_int,0,,,,,
player,201109250tam,atl,JoneJu02,pass_sacked,0,,,,,
player,201109250tam,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201109250tam,atl,JoneJu02,pass_long,0,,,,,
player,201109250tam,atl,JoneJu02,pass_rating,,,,,,
player,201109250tam,atl,JoneJu02,rush_att,1,,,,,
player,201109250tam,atl,JoneJu02,rush_yds,-9,,,,,
player,201109250tam,atl,JoneJu02,rush_td,0,,,,,
player,201109250tam,atl,JoneJu02,rush_long,-9,,,,,
player,201109250tam,atl,JoneJu02,targets,7,,,,,
player,201109250tam,atl,JoneJu02,rec,6,,,,,
player,201109250tam,atl,JoneJu02,rec_yds,115,,,,,
player,201109250tam,atl,JoneJu02,rec_td,0,,,,,
player,201109250tam,atl,JoneJu02,rec_long,49,,,,,
player,201109250tam,atl,JoneJu02,fumbles,0,,,,,
player,201109250tam,atl,JoneJu02,fumbles_lost,,,,,,
player,201109250tam,tam,FreeJo00,pass_cmp,22,,,,,
player,201109250tam,tam,FreeJo00,pass_att,32,,,,,
player,201109250tam,tam,FreeJo00,pass_yds,180,,,,,
player,201109250tam,tam,FreeJo00,pass_td,0,,,,,
player,201109250tam,tam,FreeJo00,pass_int,2,,,,,
player,201109250tam,tam,FreeJo00,pass_sacked,0,,,,,
player,201109250tam,tam,FreeJo00,pass_sacked_yds,0,,,,,
player,201109250tam,tam,FreeJo00,pass_long,24,,,,,
player,201109250tam,tam,FreeJo00,pass_rating,56.8,,,,,
player,201109250tam,tam,FreeJo00,rush_att,10,,,,,
player,201109250tam,tam,FreeJo00,rush_yds,35,,,,,
player,201109250tam,tam,FreeJo00,rush_td,1,,,,,
player,201109250tam,tam,FreeJo00,rush_long,14,,,,,
player,201109250tam,tam,FreeJo00,targets,0,,,,,
player,201109250tam,tam,FreeJo00,rec,0,,,,,
player,201109250tam,tam,FreeJo00,rec_yds,0,,,,,
player,201109250tam,tam,FreeJo00,rec_td,0,,,,,
player,201109250tam,tam,FreeJo00,rec_long,0,,,,,
player,201109250tam,tam,FreeJo00,fumbles,0,,,,,
player,201109250tam,tam,FreeJo00,fumbles_lost,,,,,,
player,201109250tam,tam,BlouLe00,pass_cmp,0,,,,,
player,201109250tam,tam,BlouLe00,pass_att,0,,,,,
player,201109250tam,tam,BlouLe00,pass_yds,0,,,,,
player,201109250tam,tam,BlouLe00,pass_td,0,,,,,
player,201109250tam,tam,BlouLe00,pass_int,0,,,,,
player,201109250tam,tam,BlouLe00,pass_sacked,0,,,,,
player,201109250tam,tam,BlouLe00,pass_sacked_yds,0,,,,,
player,201109250tam,tam,BlouLe00,pass_long,0,,,,,
player,201109250tam,tam,BlouLe00,pass_rating,,,,,,
player,201109250tam,tam,BlouLe00,rush_att,24,,,,,
player,201109250tam,tam,BlouLe00,rush_yds,81,,,,,
player,201109250tam,tam,BlouLe00,rush_td,0,,,,,
player,201109250tam,tam,BlouLe00,rush_long,12,,,,,
player,201109250tam,tam,BlouLe00,targets,3,,,,,
player,201109250tam,tam,BlouLe00,rec,1,,,,,
player,201109250tam,tam,BlouLe00,rec_yds,13,,,,,
player,201109250tam,tam,BlouLe00,rec_td,0,,,,,
player,201109250tam,tam,BlouLe00,rec_long,13,,,,,
player,201109250tam,tam,BlouLe00,fumbles,0,,,,,
player,201109250tam,tam,BlouLe00,fumbles_lost,,,,,,
player,201109250tam,tam,WillMi04,pass_cmp,0,,,,,
player,201109250tam,tam,WillMi04,pass_att,0,,,,,
player,201109250tam,tam,WillMi04,pass_yds,0,,,,,
player,201109250tam,tam,WillMi04,pass_td,0,,,,,
player,201109250tam,tam,WillMi04,pass_int,0,,,,,
player,201109250tam,tam,WillMi04,pass_sacked,0,,,,,
player,201109250tam,tam,WillMi04,pass_sacked_yds,0,,,,,
player,201109250tam,tam,WillMi04,pass_long,0,,,,,
player,201109250tam,tam,WillMi04,pass_rating,,,,,,
player,201109250tam,tam,WillMi04,rush_att,0,,,,,
player,201109250tam,tam,WillMi04,rush_yds,0,,,,,
player,201109250tam,tam,WillMi04,rush_td,0,,,,,
player,201109250tam,tam,WillMi04,rush_long,0,,,,,
player,201109250tam,tam,WillMi04,targets,8,,,,,
player,201109250tam,tam,WillMi04,rec,5,,,,,
player,201109250tam,tam,WillMi04,rec_yds,43,,,,,
player,201109250tam,tam,WillMi04,rec_td,0,,,,,
player,201109250tam,tam,WillMi04,rec_long,16,,,,,
player,201109250tam,tam,WillMi04,fumbles,0,,,,,
player,201109250tam,tam,WillMi04,fumbles_lost,,,,,,
player,201109250tam,tam,StocLu00,pass_cmp,0,,,,,
player,201109250tam,tam,StocLu00,pass_att,0,,,,,
player,201109250tam,tam,StocLu00,pass_yds,0,,,,,
player,201109250tam,tam,StocLu00,pass_td,0,,,,,
player,201109250tam,tam,StocLu00,pass_int,0,,,,,
player,201109250tam,tam,StocLu00,pass_sacked,0,,,,,
player,201109250tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201109250tam,tam,StocLu00,pass_long,0,,,,,
player,201109250tam,tam,StocLu00,pass_rating,,,,,,
player,201109250tam,tam,StocLu00,rush_att,0,,,,,
player,201109250tam,tam,StocLu00,rush_yds,0,,,,,
player,201109250tam,tam,StocLu00,rush_td,0,,,,,
player,201109250tam,tam,StocLu00,rush_long,0,,,,,
player,201109250tam,tam,StocLu00,targets,2,,,,,
player,201109250tam,tam,StocLu00,rec,2,,,,,
player,201109250tam,tam,StocLu00,rec_yds,33,,,,,
player,201109250tam,tam,StocLu00,rec_td,0,,,,,
player,201109250tam,tam,StocLu00,rec_long,24,,,,,
player,201109250tam,tam,StocLu00,fumbles,0,,,,,
player,201109250tam,tam,StocLu00,fumbles_lost,,,,,,
player,201109250tam,tam,WinsKe01,pass_cmp,0,,,,,
player,201109250tam,tam,WinsKe01,pass_att,0,,,,,
player,201109250tam,tam,WinsKe01,pass_yds,0,,,,,
player,201109250tam,tam,WinsKe01,pass_td,0,,,,,
player,201109250tam,tam,WinsKe01,pass_int,0,,,,,
player,201109250tam,tam,WinsKe01,pass_sacked,0,,,,,
player,201109250tam,tam,WinsKe01,pass_sacked_yds,0,,,,,
player,201109250tam,tam,WinsKe01,pass_long,0,,,,,
player,201109250tam,tam,WinsKe01,pass_rating,,,,,,
player,201109250tam,tam,WinsKe01,rush_att,0,,,,,
player,201109250tam,tam,WinsKe01,rush_yds,0,,,,,
player,201109250tam,tam,WinsKe01,rush_td,0,,,,,
player,201109250tam,tam,WinsKe01,rush_long,0,,,,,
player,201109250tam,tam,WinsKe01,targets,5,,,,,
player,201109250tam,tam,WinsKe01,rec,2,,,,,
player,201109250tam,tam,WinsKe01,rec_yds,20,,,,,
player,201109250tam,tam,WinsKe01,rec_td,0,,,,,
player,201109250tam,tam,WinsKe01,rec_long,14,,,,,
player,201109250tam,tam,WinsKe01,fumbles,0,,,,,
player,201109250tam,tam,WinsKe01,fumbles_lost,,,,,,
player,201109250tam,tam,BennAr00,pass_cmp,0,,,,,
player,201109250tam,tam,BennAr00,pass_att,0,,,,,
player,201109250tam,tam,BennAr00,pass_yds,0,,,,,
player,201109250tam,tam,BennAr00,pass_td,0,,,,,
player,201109250tam,tam,BennAr00,pass_int,0,,,,,
player,201109250tam,tam,BennAr00,pass_sacked,0,,,,,
player,201109250tam,tam,BennAr00,pass_sacked_yds,0,,,,,
player,201109250tam,tam,BennAr00,pass_long,0,,,,,
player,201109250tam,tam,BennAr00,pass_rating,,,,,,
player,201109250tam,tam,BennAr00,rush_att,0,,,,,
player,201109250tam,tam,BennAr00,rush_yds,0,,,,,
player,201109250tam,tam,BennAr00,rush_td,0,,,,,
player,201109250tam,tam,BennAr00,rush_long,0,,,,,
player,201109250tam,tam,BennAr00,targets,4,,,,,
player,201109250tam,tam,BennAr00,rec,3,,,,,
player,201109250tam,tam,BennAr00,rec_yds,19,,,,,
player,201109250tam,tam,BennAr00,rec_td,0,,,,,
player,201109250tam,tam,BennAr00,rec_long,13,,,,,
player,201109250tam,tam,BennAr00,fumbles,0,,,,,
player,201109250tam,tam,BennAr00,fumbles_lost,,,,,,
player,201109250tam,tam,ParkPr00,pass_cmp,0,,,,,
player,201109250tam,tam,ParkPr00,pass_att,0,,,,,
player,201109250tam,tam,ParkPr00,pass_yds,0,,,,,
player,201109250tam,tam,ParkPr00,pass_td,0,,,,,
player,201109250tam,tam,ParkPr00,pass_int,0,,,,,
player,201109250tam,tam,ParkPr00,pass_sacked,0,,,,,
player,201109250tam,tam,ParkPr00,pass_sacked_yds,0,,,,,
player,201109250tam,tam,ParkPr00,pass_long,0,,,,,
player,201109250tam,tam,ParkPr00,pass_rating,,,,,,
player,201109250tam,tam,ParkPr00,rush_att,0,,,,,
player,201109250tam,tam,ParkPr00,rush_yds,0,,,,,
player,201109250tam,tam,ParkPr00,rush_td,0,,,,,
player,201109250tam,tam,ParkPr00,rush_long,0,,,,,
player,201109250tam,tam,ParkPr00,targets,1,,,,,
player,201109250tam,tam,ParkPr00,rec,1,,,,,
player,201109250tam,tam,ParkPr00,rec_yds,11,,,,,
player,201109250tam,tam,ParkPr00,rec_td,0,,,,,
player,201109250tam,tam,ParkPr00,rec_long,11,,,,,
player,201109250tam,tam,ParkPr00,fumbles,0,,,,,
player,201109250tam,tam,ParkPr00,fumbles_lost,,,,,,
player,201109250tam,tam,LumpKr00,pass_cmp,0,,,,,
player,201109250tam,tam,LumpKr00,pass_att,0,,,,,
player,201109250tam,tam,LumpKr00,pass_yds,0,,,,,
player,201109250tam,tam,LumpKr00,pass_td,0,,,,,
player,201109250tam,tam,LumpKr00,pass_int,0,,,,,
player,201109250tam,tam,LumpKr00,pass_sacked,0,,,,,
player,201109250tam,tam,LumpKr00,pass_sacked_yds,0,,,,,
player,201109250tam,tam,LumpKr00,pass_long,0,,,,,
player,201109250tam,tam,LumpKr00,pass_rating,,,,,,
player,201109250tam,tam,LumpKr00,rush_att,0,,,,,
player,201109250tam,tam,LumpKr00,rush_yds,0,,,,,
player,201109250tam,tam,LumpKr00,rush_td,0,,,,,
player,201109250tam,tam,LumpKr00,rush_long,0,,,,,
player,201109250tam,tam,LumpKr00,targets,1,,,,,
player,201109250tam,tam,LumpKr00,rec,1,,,,,
player,201109250tam,tam,LumpKr00,rec_yds,4,,,,,
player,201109250tam,tam,LumpKr00,rec_td,0,,,,,
player,201109250tam,tam,LumpKr00,rec_long,4,,,,,
player,201109250tam,tam,LumpKr00,fumbles,0,,,,,
player,201109250tam,tam,LumpKr00,fumbles_lost,,,,,,
player,201109250tam,tam,GrahEa00,pass_cmp,0,,,,,
player,201109250tam,tam,GrahEa00,pass_att,0,,,,,
player,201109250tam,tam,GrahEa00,pass_yds,0,,,,,
player,201109250tam,tam,GrahEa00,pass_td,0,,,,,
player,201109250tam,tam,GrahEa00,pass_int,0,,,,,
player,201109250tam,tam,GrahEa00,pass_sacked,0,,,,,
player,201109250tam,tam,GrahEa00,pass_sacked_yds,0,,,,,
player,201109250tam,tam,GrahEa00,pass_long,0,,,,,
player,201109250tam,tam,GrahEa00,pass_rating,,,,,,
player,201109250tam,tam,GrahEa00,rush_att,2,,,,,
player,201109250tam,tam,GrahEa00,rush_yds,-1,,,,,
player,201109250tam,tam,GrahEa00,rush_td,0,,,,,
player,201109250tam,tam,GrahEa00,rush_long,0,,,,,
player,201109250tam,tam,GrahEa00,targets,8,,,,,
player,201109250tam,tam,GrahEa00,rec,7,,,,,
player,201109250tam,tam,GrahEa00,rec_yds,37,,,,,
player,201109250tam,tam,GrahEa00,rec_td,0,,,,,
player,201109250tam,tam,GrahEa00,rec_long,11,,,,,
player,201109250tam,tam,GrahEa00,fumbles,0,,,,,
player,201109250tam,tam,GrahEa00,fumbles_lost,,,,,,
player,201109250tam,atl,DeCoTh99,def_int,1,,,,,
player,201109250tam,atl,DeCoTh99,def_int_yds,0,,,,,
player,201109250tam,atl,DeCoTh99,def_int_td,0,,,,,
player,201109250tam,atl,DeCoTh99,def_int_long,0,,,,,
player,201109250tam,atl,DeCoTh99,pass_defended,1,,,,,
player,201109250tam,atl,DeCoTh99,sacks,0.0,,,,,
player,201109250tam,atl,DeCoTh99,tackles_combined,9,,,,,
player,201109250tam,atl,DeCoTh99,tackles_solo,7,,,,,
player,201109250tam,atl,DeCoTh99,tackles_assists,2,,,,,
player,201109250tam,atl,DeCoTh99,tackles_loss,0,,,,,
player,201109250tam,atl,DeCoTh99,qb_hits,0,,,,,
player,201109250tam,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201109250tam,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201109250tam,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201109250tam,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201109250tam,atl,MoorWi99,def_int,1,,,,,
player,201109250tam,atl,MoorWi99,def_int_yds,27,,,,,
player,201109250tam,atl,MoorWi99,def_int_td,0,,,,,
player,201109250tam,atl,MoorWi99,def_int_long,27,,,,,
player,201109250tam,atl,MoorWi99,pass_defended,1,,,,,
player,201109250tam,atl,MoorWi99,sacks,0.0,,,,,
player,201109250tam,atl,MoorWi99,tackles_combined,4,,,,,
player,201109250tam,atl,MoorWi99,tackles_solo,3,,,,,
player,201109250tam,atl,MoorWi99,tackles_assists,1,,,,,
player,201109250tam,atl,MoorWi99,tackles_loss,0,,,,,
player,201109250tam,atl,MoorWi99,qb_hits,0,,,,,
player,201109250tam,atl,MoorWi99,fumbles_rec,0,,,,,
player,201109250tam,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201109250tam,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201109250tam,atl,MoorWi99,fumbles_forced,0,,,,,
player,201109250tam,atl,LoftCu99,def_int,0,,,,,
player,201109250tam,atl,LoftCu99,def_int_yds,0,,,,,
player,201109250tam,atl,LoftCu99,def_int_td,0,,,,,
player,201109250tam,atl,LoftCu99,def_int_long,0,,,,,
player,201109250tam,atl,LoftCu99,pass_defended,0,,,,,
player,201109250tam,atl,LoftCu99,sacks,0.0,,,,,
player,201109250tam,atl,LoftCu99,tackles_combined,11,,,,,
player,201109250tam,atl,LoftCu99,tackles_solo,7,,,,,
player,201109250tam,atl,LoftCu99,tackles_assists,4,,,,,
player,201109250tam,atl,LoftCu99,tackles_loss,1,,,,,
player,201109250tam,atl,LoftCu99,qb_hits,0,,,,,
player,201109250tam,atl,LoftCu99,fumbles_rec,0,,,,,
player,201109250tam,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201109250tam,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201109250tam,atl,LoftCu99,fumbles_forced,0,,,,,
player,201109250tam,atl,WeatSe99,def_int,0,,,,,
player,201109250tam,atl,WeatSe99,def_int_yds,0,,,,,
player,201109250tam,atl,WeatSe99,def_int_td,0,,,,,
player,201109250tam,atl,WeatSe99,def_int_long,0,,,,,
player,201109250tam,atl,WeatSe99,pass_defended,0,,,,,
player,201109250tam,atl,WeatSe99,sacks,0.0,,,,,
