game,2011,12,20111127,201111270phi,nwe,"New England Patriots",38,phi,"Philadelphia Eagles",20
player,201111270phi,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201111270phi,nwe,GronRo00,pass_long,0,,,,,
player,201111270phi,nwe,GronRo00,pass_rating,,,,,,
player,201111270phi,nwe,GronRo00,rush_att,0,,,,,
player,201111270phi,nwe,GronRo00,rush_yds,0,,,,,
player,201111270phi,nwe,GronRo00,rush_td,0,,,,,
player,201111270phi,nwe,GronRo00,rush_long,0,,,,,
player,201111270phi,nwe,GronRo00,targets,4,,,,,
player,201111270phi,nwe,GronRo00,rec,4,,,,,
player,201111270phi,nwe,GronRo00,rec_yds,59,,,,,
player,201111270phi,nwe,GronRo00,rec_td,1,,,,,
player,201111270phi,nwe,GronRo00,rec_long,24,,,,,
player,201111270phi,nwe,GronRo00,fumbles,0,,,,,
player,201111270phi,nwe,GronRo00,fumbles_lost,,,,,,
player,201111270phi,nwe,UndeTi00,pass_cmp,0,,,,,
player,201111270phi,nwe,UndeTi00,pass_att,0,,,,,
player,201111270phi,nwe,UndeTi00,pass_yds,0,,,,,
player,201111270phi,nwe,UndeTi00,pass_td,0,,,,,
player,201111270phi,nwe,UndeTi00,pass_int,0,,,,,
player,201111270phi,nwe,UndeTi00,pass_sacked,0,,,,,
player,201111270phi,nwe,UndeTi00,pass_sacked_yds,0,,,,,
player,201111270phi,nwe,UndeTi00,pass_long,0,,,,,
player,201111270phi,nwe,UndeTi00,pass_rating,,,,,,
player,201111270phi,nwe,UndeTi00,rush_att,0,,,,,
player,201111270phi,nwe,UndeTi00,rush_yds,0,,,,,
player,201111270phi,nwe,UndeTi00,rush_td,0,,,,,
player,201111270phi,nwe,UndeTi00,rush_long,0,,,,,
player,201111270phi,nwe,UndeTi00,targets,1,,,,,
player,201111270phi,nwe,UndeTi00,rec,0,,,,,
player,201111270phi,nwe,UndeTi00,rec_yds,0,,,,,
player,201111270phi,nwe,UndeTi00,rec_td,0,,,,,
player,201111270phi,nwe,UndeTi00,rec_long,0,,,,,
player,201111270phi,nwe,UndeTi00,fumbles,0,,,,,
player,201111270phi,nwe,UndeTi00,fumbles_lost,,,,,,
player,201111270phi,nwe,HoyeBr00,pass_cmp,0,,,,,
player,201111270phi,nwe,HoyeBr00,pass_att,0,,,,,
player,201111270phi,nwe,HoyeBr00,pass_yds,0,,,,,
player,201111270phi,nwe,HoyeBr00,pass_td,0,,,,,
player,201111270phi,nwe,HoyeBr00,pass_int,0,,,,,
player,201111270phi,nwe,HoyeBr00,pass_sacked,0,,,,,
player,201111270phi,nwe,HoyeBr00,pass_sacked_yds,0,,,,,
player,201111270phi,nwe,HoyeBr00,pass_long,0,,,,,
player,201111270phi,nwe,HoyeBr00,pass_rating,,,,,,
player,201111270phi,nwe,HoyeBr00,rush_att,1,,,,,
player,201111270phi,nwe,HoyeBr00,rush_yds,-1,,,,,
player,201111270phi,nwe,HoyeBr00,rush_td,0,,,,,
player,201111270phi,nwe,HoyeBr00,rush_long,-1,,,,,
player,201111270phi,nwe,HoyeBr00,targets,0,,,,,
player,201111270phi,nwe,HoyeBr00,rec,0,,,,,
player,201111270phi,nwe,HoyeBr00,rec_yds,0,,,,,
player,201111270phi,nwe,HoyeBr00,rec_td,0,,,,,
player,201111270phi,nwe,HoyeBr00,rec_long,0,,,,,
player,201111270phi,nwe,HoyeBr00,fumbles,0,,,,,
player,201111270phi,nwe,HoyeBr00,fumbles_lost,,,,,,
player,201111270phi,nwe,WelkWe00,pass_cmp,0,,,,,
player,201111270phi,nwe,WelkWe00,pass_att,0,,,,,
player,201111270phi,nwe,WelkWe00,pass_yds,0,,,,,
player,201111270phi,nwe,WelkWe00,pass_td,0,,,,,
player,201111270phi,nwe,WelkWe00,pass_int,0,,,,,
player,201111270phi,nwe,WelkWe00,pass_sacked,0,,,,,
player,201111270phi,nwe,WelkWe00,pass_sacked_yds,0,,,,,
player,201111270phi,nwe,WelkWe00,pass_long,0,,,,,
player,201111270phi,nwe,WelkWe00,pass_rating,,,,,,
player,201111270phi,nwe,WelkWe00,rush_att,1,,,,,
player,201111270phi,nwe,WelkWe00,rush_yds,-9,,,,,
player,201111270phi,nwe,WelkWe00,rush_td,0,,,,,
player,201111270phi,nwe,WelkWe00,rush_long,-9,,,,,
player,201111270phi,nwe,WelkWe00,targets,12,,,,,
player,201111270phi,nwe,WelkWe00,rec,8,,,,,
player,201111270phi,nwe,WelkWe00,rec_yds,115,,,,,
player,201111270phi,nwe,WelkWe00,rec_td,2,,,,,
player,201111270phi,nwe,WelkWe00,rec_long,41,,,,,
player,201111270phi,nwe,WelkWe00,fumbles,0,,,,,
player,201111270phi,nwe,WelkWe00,fumbles_lost,,,,,,
player,201111270phi,phi,YounVi00,pass_cmp,26,,,,,
player,201111270phi,phi,YounVi00,pass_att,48,,,,,
player,201111270phi,phi,YounVi00,pass_yds,400,,,,,
player,201111270phi,phi,YounVi00,pass_td,1,,,,,
player,201111270phi,phi,YounVi00,pass_int,1,,,,,
player,201111270phi,phi,YounVi00,pass_sacked,2,,,,,
player,201111270phi,phi,YounVi00,pass_sacked_yds,7,,,,,
player,201111270phi,phi,YounVi00,pass_long,58,,,,,
player,201111270phi,phi,YounVi00,pass_rating,80.2,,,,,
player,201111270phi,phi,YounVi00,rush_att,6,,,,,
player,201111270phi,phi,YounVi00,rush_yds,40,,,,,
player,201111270phi,phi,YounVi00,rush_td,0,,,,,
player,201111270phi,phi,YounVi00,rush_long,13,,,,,
player,201111270phi,phi,YounVi00,targets,0,,,,,
player,201111270phi,phi,YounVi00,rec,0,,,,,
player,201111270phi,phi,YounVi00,rec_yds,0,,,,,
player,201111270phi,phi,YounVi00,rec_td,0,,,,,
player,201111270phi,phi,YounVi00,rec_long,0,,,,,
player,201111270phi,phi,YounVi00,fumbles,0,,,,,
player,201111270phi,phi,YounVi00,fumbles_lost,,,,,,
player,201111270phi,phi,McCoLe01,pass_cmp,0,,,,,
player,201111270phi,phi,McCoLe01,pass_att,0,,,,,
player,201111270phi,phi,McCoLe01,pass_yds,0,,,,,
player,201111270phi,phi,McCoLe01,pass_td,0,,,,,
player,201111270phi,phi,McCoLe01,pass_int,0,,,,,
player,201111270phi,phi,McCoLe01,pass_sacked,0,,,,,
player,201111270phi,phi,McCoLe01,pass_sacked_yds,0,,,,,
player,201111270phi,phi,McCoLe01,pass_long,0,,,,,
player,201111270phi,phi,McCoLe01,pass_rating,,,,,,
player,201111270phi,phi,McCoLe01,rush_att,10,,,,,
player,201111270phi,phi,McCoLe01,rush_yds,31,,,,,
player,201111270phi,phi,McCoLe01,rush_td,1,,,,,
player,201111270phi,phi,McCoLe01,rush_long,22,,,,,
player,201111270phi,phi,McCoLe01,targets,7,,,,,
player,201111270phi,phi,McCoLe01,rec,4,,,,,
player,201111270phi,phi,McCoLe01,rec_yds,30,,,,,
player,201111270phi,phi,McCoLe01,rec_td,0,,,,,
player,201111270phi,phi,McCoLe01,rec_long,11,,,,,
player,201111270phi,phi,McCoLe01,fumbles,0,,,,,
player,201111270phi,phi,McCoLe01,fumbles_lost,,,,,,
player,201111270phi,phi,HallCh00,pass_cmp,0,,,,,
player,201111270phi,phi,HallCh00,pass_att,0,,,,,
player,201111270phi,phi,HallCh00,pass_yds,0,,,,,
player,201111270phi,phi,HallCh00,pass_td,0,,,,,
player,201111270phi,phi,HallCh00,pass_int,0,,,,,
player,201111270phi,phi,HallCh00,pass_sacked,0,,,,,
player,201111270phi,phi,HallCh00,pass_sacked_yds,0,,,,,
player,201111270phi,phi,HallCh00,pass_long,0,,,,,
player,201111270phi,phi,HallCh00,pass_rating,,,,,,
player,201111270phi,phi,HallCh00,rush_att,1,,,,,
player,201111270phi,phi,HallCh00,rush_yds,2,,,,,
player,201111270phi,phi,HallCh00,rush_td,0,,,,,
player,201111270phi,phi,HallCh00,rush_long,2,,,,,
player,201111270phi,phi,HallCh00,targets,5,,,,,
player,201111270phi,phi,HallCh00,rec,1,,,,,
player,201111270phi,phi,HallCh00,rec_yds,16,,,,,
player,201111270phi,phi,HallCh00,rec_td,0,,,,,
player,201111270phi,phi,HallCh00,rec_long,16,,,,,
player,201111270phi,phi,HallCh00,fumbles,0,,,,,
player,201111270phi,phi,HallCh00,fumbles_lost,,,,,,
player,201111270phi,phi,AvanJa00,pass_cmp,0,,,,,
player,201111270phi,phi,AvanJa00,pass_att,0,,,,,
player,201111270phi,phi,AvanJa00,pass_yds,0,,,,,
player,201111270phi,phi,AvanJa00,pass_td,0,,,,,
player,201111270phi,phi,AvanJa00,pass_int,0,,,,,
player,201111270phi,phi,AvanJa00,pass_sacked,0,,,,,
player,201111270phi,phi,AvanJa00,pass_sacked_yds,0,,,,,
player,201111270phi,phi,AvanJa00,pass_long,0,,,,,
player,201111270phi,phi,AvanJa00,pass_rating,,,,,,
player,201111270phi,phi,AvanJa00,rush_att,0,,,,,
player,201111270phi,phi,AvanJa00,rush_yds,0,,,,,
player,201111270phi,phi,AvanJa00,rush_td,0,,,,,
player,201111270phi,phi,AvanJa00,rush_long,0,,,,,
player,201111270phi,phi,AvanJa00,targets,14,,,,,
player,201111270phi,phi,AvanJa00,rec,8,,,,,
player,201111270phi,phi,AvanJa00,rec_yds,110,,,,,
player,201111270phi,phi,AvanJa00,rec_td,1,,,,,
player,201111270phi,phi,AvanJa00,rec_long,22,,,,,
player,201111270phi,phi,AvanJa00,fumbles,0,,,,,
player,201111270phi,phi,AvanJa00,fumbles_lost,,,,,,
player,201111270phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201111270phi,phi,CeleBr00,pass_att,0,,,,,
player,201111270phi,phi,CeleBr00,pass_yds,0,,,,,
player,201111270phi,phi,CeleBr00,pass_td,0,,,,,
player,201111270phi,phi,CeleBr00,pass_int,0,,,,,
player,201111270phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201111270phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201111270phi,phi,CeleBr00,pass_long,0,,,,,
player,201111270phi,phi,CeleBr00,pass_rating,,,,,,
player,201111270phi,phi,CeleBr00,rush_att,0,,,,,
player,201111270phi,phi,CeleBr00,rush_yds,0,,,,,
player,201111270phi,phi,CeleBr00,rush_td,0,,,,,
player,201111270phi,phi,CeleBr00,rush_long,0,,,,,
player,201111270phi,phi,CeleBr00,targets,6,,,,,
player,201111270phi,phi,CeleBr00,rec,5,,,,,
player,201111270phi,phi,CeleBr00,rec_yds,75,,,,,
player,201111270phi,phi,CeleBr00,rec_td,0,,,,,
player,201111270phi,phi,CeleBr00,rec_long,24,,,,,
player,201111270phi,phi,CeleBr00,fumbles,0,,,,,
player,201111270phi,phi,CeleBr00,fumbles_lost,,,,,,
player,201111270phi,phi,JackDe00,pass_cmp,0,,,,,
player,201111270phi,phi,JackDe00,pass_att,0,,,,,
player,201111270phi,phi,JackDe00,pass_yds,0,,,,,
player,201111270phi,phi,JackDe00,pass_td,0,,,,,
player,201111270phi,phi,JackDe00,pass_int,0,,,,,
player,201111270phi,phi,JackDe00,pass_sacked,0,,,,,
player,201111270phi,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201111270phi,phi,JackDe00,pass_long,0,,,,,
player,201111270phi,phi,JackDe00,pass_rating,,,,,,
player,201111270phi,phi,JackDe00,rush_att,0,,,,,
player,201111270phi,phi,JackDe00,rush_yds,0,,,,,
player,201111270phi,phi,JackDe00,rush_td,0,,,,,
player,201111270phi,phi,JackDe00,rush_long,0,,,,,
player,201111270phi,phi,JackDe00,targets,10,,,,,
player,201111270phi,phi,JackDe00,rec,4,,,,,
player,201111270phi,phi,JackDe00,rec_yds,73,,,,,
player,201111270phi,phi,JackDe00,rec_td,0,,,,,
player,201111270phi,phi,JackDe00,rec_long,44,,,,,
player,201111270phi,phi,JackDe00,fumbles,0,,,,,
player,201111270phi,phi,JackDe00,fumbles_lost,,,,,,
player,201111270phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201111270phi,phi,CoopRi00,pass_att,0,,,,,
player,201111270phi,phi,CoopRi00,pass_yds,0,,,,,
player,201111270phi,phi,CoopRi00,pass_td,0,,,,,
player,201111270phi,phi,CoopRi00,pass_int,0,,,,,
player,201111270phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201111270phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201111270phi,phi,CoopRi00,pass_long,0,,,,,
player,201111270phi,phi,CoopRi00,pass_rating,,,,,,
player,201111270phi,phi,CoopRi00,rush_att,0,,,,,
player,201111270phi,phi,CoopRi00,rush_yds,0,,,,,
player,201111270phi,phi,CoopRi00,rush_td,0,,,,,
player,201111270phi,phi,CoopRi00,rush_long,0,,,,,
player,201111270phi,phi,CoopRi00,targets,5,,,,,
player,201111270phi,phi,CoopRi00,rec,3,,,,,
player,201111270phi,phi,CoopRi00,rec_yds,71,,,,,
player,201111270phi,phi,CoopRi00,rec_td,0,,,,,
player,201111270phi,phi,CoopRi00,rec_long,58,,,,,
player,201111270phi,phi,CoopRi00,fumbles,0,,,,,
player,201111270phi,phi,CoopRi00,fumbles_lost,,,,,,
player,201111270phi,phi,HarbCl00,pass_cmp,0,,,,,
player,201111270phi,phi,HarbCl00,pass_att,0,,,,,
player,201111270phi,phi,HarbCl00,pass_yds,0,,,,,
player,201111270phi,phi,HarbCl00,pass_td,0,,,,,
player,201111270phi,phi,HarbCl00,pass_int,0,,,,,
player,201111270phi,phi,HarbCl00,pass_sacked,0,,,,,
player,201111270phi,phi,HarbCl00,pass_sacked_yds,0,,,,,
player,201111270phi,phi,HarbCl00,pass_long,0,,,,,
player,201111270phi,phi,HarbCl00,pass_rating,,,,,,
player,201111270phi,phi,HarbCl00,rush_att,0,,,,,
player,201111270phi,phi,HarbCl00,rush_yds,0,,,,,
player,201111270phi,phi,HarbCl00,rush_td,0,,,,,
player,201111270phi,phi,HarbCl00,rush_long,0,,,,,
player,201111270phi,phi,HarbCl00,targets,1,,,,,
player,201111270phi,phi,HarbCl00,rec,1,,,,,
player,201111270phi,phi,HarbCl00,rec_yds,25,,,,,
player,201111270phi,phi,HarbCl00,rec_td,0,,,,,
player,201111270phi,phi,HarbCl00,rec_long,25,,,,,
player,201111270phi,phi,HarbCl00,fumbles,0,,,,,
player,201111270phi,phi,HarbCl00,fumbles_lost,,,,,,
player,201111270phi,nwe,MoldAn99,def_int,1,,,,,
player,201111270phi,nwe,MoldAn99,def_int_yds,27,,,,,
player,201111270phi,nwe,MoldAn99,def_int_td,0,,,,,
player,201111270phi,nwe,MoldAn99,def_int_long,27,,,,,
player,201111270phi,nwe,MoldAn99,pass_defended,1,,,,,
player,201111270phi,nwe,MoldAn99,sacks,0.0,,,,,
player,201111270phi,nwe,MoldAn99,tackles_combined,4,,,,,
player,201111270phi,nwe,MoldAn99,tackles_solo,3,,,,,
player,201111270phi,nwe,MoldAn99,tackles_assists,1,,,,,
player,201111270phi,nwe,MoldAn99,tackles_loss,0,,,,,
player,201111270phi,nwe,MoldAn99,qb_hits,0,,,,,
player,201111270phi,nwe,MoldAn99,fumbles_rec,0,,,,,
player,201111270phi,nwe,MoldAn99,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,MoldAn99,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,MoldAn99,fumbles_forced,0,,,,,
player,201111270phi,nwe,NinkRo20,def_int,0,,,,,
player,201111270phi,nwe,NinkRo20,def_int_yds,0,,,,,
player,201111270phi,nwe,NinkRo20,def_int_td,0,,,,,
player,201111270phi,nwe,NinkRo20,def_int_long,0,,,,,
player,201111270phi,nwe,NinkRo20,pass_defended,0,,,,,
player,201111270phi,nwe,NinkRo20,sacks,1.0,,,,,
player,201111270phi,nwe,NinkRo20,tackles_combined,3,,,,,
player,201111270phi,nwe,NinkRo20,tackles_solo,3,,,,,
player,201111270phi,nwe,NinkRo20,tackles_assists,0,,,,,
player,201111270phi,nwe,NinkRo20,tackles_loss,2,,,,,
player,201111270phi,nwe,NinkRo20,qb_hits,1,,,,,
player,201111270phi,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201111270phi,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201111270phi,nwe,LoveKy00,def_int,0,,,,,
player,201111270phi,nwe,LoveKy00,def_int_yds,0,,,,,
player,201111270phi,nwe,LoveKy00,def_int_td,0,,,,,
player,201111270phi,nwe,LoveKy00,def_int_long,0,,,,,
player,201111270phi,nwe,LoveKy00,pass_defended,0,,,,,
player,201111270phi,nwe,LoveKy00,sacks,1.0,,,,,
player,201111270phi,nwe,LoveKy00,tackles_combined,2,,,,,
player,201111270phi,nwe,LoveKy00,tackles_solo,2,,,,,
player,201111270phi,nwe,LoveKy00,tackles_assists,0,,,,,
player,201111270phi,nwe,LoveKy00,tackles_loss,0,,,,,
player,201111270phi,nwe,LoveKy00,qb_hits,1,,,,,
player,201111270phi,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201111270phi,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
