game,2011,5,20111009,201110090atl,gnb,"Green Bay Packers",25,atl,"Atlanta Falcons",14
player,201110090atl,gnb,JoneJa04,pass_rating,,,,,,
player,201110090atl,gnb,JoneJa04,rush_att,0,,,,,
player,201110090atl,gnb,JoneJa04,rush_yds,0,,,,,
player,201110090atl,gnb,JoneJa04,rush_td,0,,,,,
player,201110090atl,gnb,JoneJa04,rush_long,0,,,,,
player,201110090atl,gnb,JoneJa04,targets,7,,,,,
player,201110090atl,gnb,JoneJa04,rec,5,,,,,
player,201110090atl,gnb,JoneJa04,rec_yds,140,,,,,
player,201110090atl,gnb,JoneJa04,rec_td,1,,,,,
player,201110090atl,gnb,JoneJa04,rec_long,70,,,,,
player,201110090atl,gnb,JoneJa04,fumbles,0,,,,,
player,201110090atl,gnb,JoneJa04,fumbles_lost,,,,,,
player,201110090atl,gnb,JennGr00,pass_cmp,0,,,,,
player,201110090atl,gnb,JennGr00,pass_att,0,,,,,
player,201110090atl,gnb,JennGr00,pass_yds,0,,,,,
player,201110090atl,gnb,JennGr00,pass_td,0,,,,,
player,201110090atl,gnb,JennGr00,pass_int,0,,,,,
player,201110090atl,gnb,JennGr00,pass_sacked,0,,,,,
player,201110090atl,gnb,JennGr00,pass_sacked_yds,0,,,,,
player,201110090atl,gnb,JennGr00,pass_long,0,,,,,
player,201110090atl,gnb,JennGr00,pass_rating,,,,,,
player,201110090atl,gnb,JennGr00,rush_att,0,,,,,
player,201110090atl,gnb,JennGr00,rush_yds,0,,,,,
player,201110090atl,gnb,JennGr00,rush_td,0,,,,,
player,201110090atl,gnb,JennGr00,rush_long,0,,,,,
player,201110090atl,gnb,JennGr00,targets,5,,,,,
player,201110090atl,gnb,JennGr00,rec,4,,,,,
player,201110090atl,gnb,JennGr00,rec_yds,82,,,,,
player,201110090atl,gnb,JennGr00,rec_td,1,,,,,
player,201110090atl,gnb,JennGr00,rec_long,39,,,,,
player,201110090atl,gnb,JennGr00,fumbles,0,,,,,
player,201110090atl,gnb,JennGr00,fumbles_lost,,,,,,
player,201110090atl,gnb,FinlJe00,pass_cmp,0,,,,,
player,201110090atl,gnb,FinlJe00,pass_att,0,,,,,
player,201110090atl,gnb,FinlJe00,pass_yds,0,,,,,
player,201110090atl,gnb,FinlJe00,pass_td,0,,,,,
player,201110090atl,gnb,FinlJe00,pass_int,0,,,,,
player,201110090atl,gnb,FinlJe00,pass_sacked,0,,,,,
player,201110090atl,gnb,FinlJe00,pass_sacked_yds,0,,,,,
player,201110090atl,gnb,FinlJe00,pass_long,0,,,,,
player,201110090atl,gnb,FinlJe00,pass_rating,,,,,,
player,201110090atl,gnb,FinlJe00,rush_att,0,,,,,
player,201110090atl,gnb,FinlJe00,rush_yds,0,,,,,
player,201110090atl,gnb,FinlJe00,rush_td,0,,,,,
player,201110090atl,gnb,FinlJe00,rush_long,0,,,,,
player,201110090atl,gnb,FinlJe00,targets,7,,,,,
player,201110090atl,gnb,FinlJe00,rec,4,,,,,
player,201110090atl,gnb,FinlJe00,rec_yds,67,,,,,
player,201110090atl,gnb,FinlJe00,rec_td,0,,,,,
player,201110090atl,gnb,FinlJe00,rec_long,24,,,,,
player,201110090atl,gnb,FinlJe00,fumbles,0,,,,,
player,201110090atl,gnb,FinlJe00,fumbles_lost,,,,,,
player,201110090atl,gnb,CobbRa00,pass_cmp,0,,,,,
player,201110090atl,gnb,CobbRa00,pass_att,0,,,,,
player,201110090atl,gnb,CobbRa00,pass_yds,0,,,,,
player,201110090atl,gnb,CobbRa00,pass_td,0,,,,,
player,201110090atl,gnb,CobbRa00,pass_int,0,,,,,
player,201110090atl,gnb,CobbRa00,pass_sacked,0,,,,,
player,201110090atl,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201110090atl,gnb,CobbRa00,pass_long,0,,,,,
player,201110090atl,gnb,CobbRa00,pass_rating,,,,,,
player,201110090atl,gnb,CobbRa00,rush_att,0,,,,,
player,201110090atl,gnb,CobbRa00,rush_yds,0,,,,,
player,201110090atl,gnb,CobbRa00,rush_td,0,,,,,
player,201110090atl,gnb,CobbRa00,rush_long,0,,,,,
player,201110090atl,gnb,CobbRa00,targets,2,,,,,
player,201110090atl,gnb,CobbRa00,rec,2,,,,,
player,201110090atl,gnb,CobbRa00,rec_yds,26,,,,,
player,201110090atl,gnb,CobbRa00,rec_td,0,,,,,
player,201110090atl,gnb,CobbRa00,rec_long,16,,,,,
player,201110090atl,gnb,CobbRa00,fumbles,0,,,,,
player,201110090atl,gnb,CobbRa00,fumbles_lost,,,,,,
player,201110090atl,gnb,NelsJo00,pass_cmp,0,,,,,
player,201110090atl,gnb,NelsJo00,pass_att,0,,,,,
player,201110090atl,gnb,NelsJo00,pass_yds,0,,,,,
player,201110090atl,gnb,NelsJo00,pass_td,0,,,,,
player,201110090atl,gnb,NelsJo00,pass_int,0,,,,,
player,201110090atl,gnb,NelsJo00,pass_sacked,0,,,,,
player,201110090atl,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201110090atl,gnb,NelsJo00,pass_long,0,,,,,
player,201110090atl,gnb,NelsJo00,pass_rating,,,,,,
player,201110090atl,gnb,NelsJo00,rush_att,0,,,,,
player,201110090atl,gnb,NelsJo00,rush_yds,0,,,,,
player,201110090atl,gnb,NelsJo00,rush_td,0,,,,,
player,201110090atl,gnb,NelsJo00,rush_long,0,,,,,
player,201110090atl,gnb,NelsJo00,targets,7,,,,,
player,201110090atl,gnb,NelsJo00,rec,3,,,,,
player,201110090atl,gnb,NelsJo00,rec_yds,17,,,,,
player,201110090atl,gnb,NelsJo00,rec_td,0,,,,,
player,201110090atl,gnb,NelsJo00,rec_long,9,,,,,
player,201110090atl,gnb,NelsJo00,fumbles,0,,,,,
player,201110090atl,gnb,NelsJo00,fumbles_lost,,,,,,
player,201110090atl,gnb,CrabTo00,pass_cmp,0,,,,,
player,201110090atl,gnb,CrabTo00,pass_att,0,,,,,
player,201110090atl,gnb,CrabTo00,pass_yds,0,,,,,
player,201110090atl,gnb,CrabTo00,pass_td,0,,,,,
player,201110090atl,gnb,CrabTo00,pass_int,0,,,,,
player,201110090atl,gnb,CrabTo00,pass_sacked,0,,,,,
player,201110090atl,gnb,CrabTo00,pass_sacked_yds,0,,,,,
player,201110090atl,gnb,CrabTo00,pass_long,0,,,,,
player,201110090atl,gnb,CrabTo00,pass_rating,,,,,,
player,201110090atl,gnb,CrabTo00,rush_att,0,,,,,
player,201110090atl,gnb,CrabTo00,rush_yds,0,,,,,
player,201110090atl,gnb,CrabTo00,rush_td,0,,,,,
player,201110090atl,gnb,CrabTo00,rush_long,0,,,,,
player,201110090atl,gnb,CrabTo00,targets,1,,,,,
player,201110090atl,gnb,CrabTo00,rec,1,,,,,
player,201110090atl,gnb,CrabTo00,rec_yds,15,,,,,
player,201110090atl,gnb,CrabTo00,rec_td,0,,,,,
player,201110090atl,gnb,CrabTo00,rec_long,15,,,,,
player,201110090atl,gnb,CrabTo00,fumbles,0,,,,,
player,201110090atl,gnb,CrabTo00,fumbles_lost,,,,,,
player,201110090atl,gnb,WillD.00,pass_cmp,0,,,,,
player,201110090atl,gnb,WillD.00,pass_att,0,,,,,
player,201110090atl,gnb,WillD.00,pass_yds,0,,,,,
player,201110090atl,gnb,WillD.00,pass_td,0,,,,,
player,201110090atl,gnb,WillD.00,pass_int,0,,,,,
player,201110090atl,gnb,WillD.00,pass_sacked,0,,,,,
player,201110090atl,gnb,WillD.00,pass_sacked_yds,0,,,,,
player,201110090atl,gnb,WillD.00,pass_long,0,,,,,
player,201110090atl,gnb,WillD.00,pass_rating,,,,,,
player,201110090atl,gnb,WillD.00,rush_att,0,,,,,
player,201110090atl,gnb,WillD.00,rush_yds,0,,,,,
player,201110090atl,gnb,WillD.00,rush_td,0,,,,,
player,201110090atl,gnb,WillD.00,rush_long,0,,,,,
player,201110090atl,gnb,WillD.00,targets,1,,,,,
player,201110090atl,gnb,WillD.00,rec,1,,,,,
player,201110090atl,gnb,WillD.00,rec_yds,7,,,,,
player,201110090atl,gnb,WillD.00,rec_td,0,,,,,
player,201110090atl,gnb,WillD.00,rec_long,7,,,,,
player,201110090atl,gnb,WillD.00,fumbles,0,,,,,
player,201110090atl,gnb,WillD.00,fumbles_lost,,,,,,
player,201110090atl,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201110090atl,gnb,KuhnJo00,pass_att,0,,,,,
player,201110090atl,gnb,KuhnJo00,pass_yds,0,,,,,
player,201110090atl,gnb,KuhnJo00,pass_td,0,,,,,
player,201110090atl,gnb,KuhnJo00,pass_int,0,,,,,
player,201110090atl,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201110090atl,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201110090atl,gnb,KuhnJo00,pass_long,0,,,,,
player,201110090atl,gnb,KuhnJo00,pass_rating,,,,,,
player,201110090atl,gnb,KuhnJo00,rush_att,0,,,,,
player,201110090atl,gnb,KuhnJo00,rush_yds,0,,,,,
player,201110090atl,gnb,KuhnJo00,rush_td,0,,,,,
player,201110090atl,gnb,KuhnJo00,rush_long,0,,,,,
player,201110090atl,gnb,KuhnJo00,targets,1,,,,,
player,201110090atl,gnb,KuhnJo00,rec,1,,,,,
player,201110090atl,gnb,KuhnJo00,rec_yds,6,,,,,
player,201110090atl,gnb,KuhnJo00,rec_td,0,,,,,
player,201110090atl,gnb,KuhnJo00,rec_long,6,,,,,
player,201110090atl,gnb,KuhnJo00,fumbles,0,,,,,
player,201110090atl,gnb,KuhnJo00,fumbles_lost,,,,,,
player,201110090atl,gnb,GreeAl00,pass_cmp,0,,,,,
player,201110090atl,gnb,GreeAl00,pass_att,0,,,,,
player,201110090atl,gnb,GreeAl00,pass_yds,0,,,,,
player,201110090atl,gnb,GreeAl00,pass_td,0,,,,,
player,201110090atl,gnb,GreeAl00,pass_int,0,,,,,
player,201110090atl,gnb,GreeAl00,pass_sacked,0,,,,,
player,201110090atl,gnb,GreeAl00,pass_sacked_yds,0,,,,,
player,201110090atl,gnb,GreeAl00,pass_long,0,,,,,
player,201110090atl,gnb,GreeAl00,pass_rating,,,,,,
player,201110090atl,gnb,GreeAl00,rush_att,0,,,,,
player,201110090atl,gnb,GreeAl00,rush_yds,0,,,,,
player,201110090atl,gnb,GreeAl00,rush_td,0,,,,,
player,201110090atl,gnb,GreeAl00,rush_long,0,,,,,
player,201110090atl,gnb,GreeAl00,targets,1,,,,,
player,201110090atl,gnb,GreeAl00,rec,1,,,,,
player,201110090atl,gnb,GreeAl00,rec_yds,6,,,,,
player,201110090atl,gnb,GreeAl00,rec_td,0,,,,,
player,201110090atl,gnb,GreeAl00,rec_long,6,,,,,
player,201110090atl,gnb,GreeAl00,fumbles,0,,,,,
player,201110090atl,gnb,GreeAl00,fumbles_lost,,,,,,
player,201110090atl,gnb,DrivDo00,pass_cmp,0,,,,,
player,201110090atl,gnb,DrivDo00,pass_att,0,,,,,
player,201110090atl,gnb,DrivDo00,pass_yds,0,,,,,
player,201110090atl,gnb,DrivDo00,pass_td,0,,,,,
player,201110090atl,gnb,DrivDo00,pass_int,0,,,,,
player,201110090atl,gnb,DrivDo00,pass_sacked,0,,,,,
player,201110090atl,gnb,DrivDo00,pass_sacked_yds,0,,,,,
player,201110090atl,gnb,DrivDo00,pass_long,0,,,,,
player,201110090atl,gnb,DrivDo00,pass_rating,,,,,,
player,201110090atl,gnb,DrivDo00,rush_att,0,,,,,
player,201110090atl,gnb,DrivDo00,rush_yds,0,,,,,
player,201110090atl,gnb,DrivDo00,rush_td,0,,,,,
player,201110090atl,gnb,DrivDo00,rush_long,0,,,,,
player,201110090atl,gnb,DrivDo00,targets,2,,,,,
player,201110090atl,gnb,DrivDo00,rec,1,,,,,
player,201110090atl,gnb,DrivDo00,rec_yds,5,,,,,
player,201110090atl,gnb,DrivDo00,rec_td,0,,,,,
player,201110090atl,gnb,DrivDo00,rec_long,5,,,,,
player,201110090atl,gnb,DrivDo00,fumbles,0,,,,,
player,201110090atl,gnb,DrivDo00,fumbles_lost,,,,,,
player,201110090atl,atl,RyanMa00,pass_cmp,18,,,,,
player,201110090atl,atl,RyanMa00,pass_att,32,,,,,
player,201110090atl,atl,RyanMa00,pass_yds,167,,,,,
player,201110090atl,atl,RyanMa00,pass_td,1,,,,,
player,201110090atl,atl,RyanMa00,pass_int,2,,,,,
player,201110090atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201110090atl,atl,RyanMa00,pass_sacked_yds,11,,,,,
player,201110090atl,atl,RyanMa00,pass_long,23,,,,,
player,201110090atl,atl,RyanMa00,pass_rating,55.1,,,,,
player,201110090atl,atl,RyanMa00,rush_att,3,,,,,
player,201110090atl,atl,RyanMa00,rush_yds,9,,,,,
player,201110090atl,atl,RyanMa00,rush_td,0,,,,,
player,201110090atl,atl,RyanMa00,rush_long,9,,,,,
player,201110090atl,atl,RyanMa00,targets,0,,,,,
player,201110090atl,atl,RyanMa00,rec,0,,,,,
player,201110090atl,atl,RyanMa00,rec_yds,0,,,,,
player,201110090atl,atl,RyanMa00,rec_td,0,,,,,
player,201110090atl,atl,RyanMa00,rec_long,0,,,,,
player,201110090atl,atl,RyanMa00,fumbles,0,,,,,
player,201110090atl,atl,RyanMa00,fumbles_lost,,,,,,
player,201110090atl,atl,TurnMi00,pass_cmp,0,,,,,
player,201110090atl,atl,TurnMi00,pass_att,0,,,,,
player,201110090atl,atl,TurnMi00,pass_yds,0,,,,,
player,201110090atl,atl,TurnMi00,pass_td,0,,,,,
player,201110090atl,atl,TurnMi00,pass_int,0,,,,,
player,201110090atl,atl,TurnMi00,pass_sacked,0,,,,,
player,201110090atl,atl,TurnMi00,pass_sacked_yds,0,,,,,
player,201110090atl,atl,TurnMi00,pass_long,0,,,,,
player,201110090atl,atl,TurnMi00,pass_rating,,,,,,
player,201110090atl,atl,TurnMi00,rush_att,16,,,,,
player,201110090atl,atl,TurnMi00,rush_yds,56,,,,,
player,201110090atl,atl,TurnMi00,rush_td,1,,,,,
player,201110090atl,atl,TurnMi00,rush_long,15,,,,,
player,201110090atl,atl,TurnMi00,targets,0,,,,,
player,201110090atl,atl,TurnMi00,rec,0,,,,,
player,201110090atl,atl,TurnMi00,rec_yds,0,,,,,
player,201110090atl,atl,TurnMi00,rec_td,0,,,,,
player,201110090atl,atl,TurnMi00,rec_long,0,,,,,
player,201110090atl,atl,TurnMi00,fumbles,0,,,,,
player,201110090atl,atl,TurnMi00,fumbles_lost,,,,,,
player,201110090atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201110090atl,atl,JoneJu02,pass_att,0,,,,,
player,201110090atl,atl,JoneJu02,pass_yds,0,,,,,
player,201110090atl,atl,JoneJu02,pass_td,0,,,,,
player,201110090atl,atl,JoneJu02,pass_int,0,,,,,
player,201110090atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201110090atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201110090atl,atl,JoneJu02,pass_long,0,,,,,
player,201110090atl,atl,JoneJu02,pass_rating,,,,,,
player,201110090atl,atl,JoneJu02,rush_att,1,,,,,
player,201110090atl,atl,JoneJu02,rush_yds,17,,,,,
player,201110090atl,atl,JoneJu02,rush_td,0,,,,,
player,201110090atl,atl,JoneJu02,rush_long,17,,,,,
player,201110090atl,atl,JoneJu02,targets,4,,,,,
player,201110090atl,atl,JoneJu02,rec,1,,,,,
player,201110090atl,atl,JoneJu02,rec_yds,16,,,,,
player,201110090atl,atl,JoneJu02,rec_td,0,,,,,
player,201110090atl,atl,JoneJu02,rec_long,16,,,,,
player,201110090atl,atl,JoneJu02,fumbles,0,,,,,
player,201110090atl,atl,JoneJu02,fumbles_lost,,,,,,
player,201110090atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201110090atl,atl,RodgJa00,pass_att,0,,,,,
player,201110090atl,atl,RodgJa00,pass_yds,0,,,,,
player,201110090atl,atl,RodgJa00,pass_td,0,,,,,
player,201110090atl,atl,RodgJa00,pass_int,0,,,,,
player,201110090atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201110090atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201110090atl,atl,RodgJa00,pass_long,0,,,,,
player,201110090atl,atl,RodgJa00,pass_rating,,,,,,
player,201110090atl,atl,RodgJa00,rush_att,1,,,,,
player,201110090atl,atl,RodgJa00,rush_yds,11,,,,,
player,201110090atl,atl,RodgJa00,rush_td,0,,,,,
player,201110090atl,atl,RodgJa00,rush_long,11,,,,,
player,201110090atl,atl,RodgJa00,targets,1,,,,,
player,201110090atl,atl,RodgJa00,rec,0,,,,,
player,201110090atl,atl,RodgJa00,rec_yds,0,,,,,
player,201110090atl,atl,RodgJa00,rec_td,0,,,,,
player,201110090atl,atl,RodgJa00,rec_long,0,,,,,
player,201110090atl,atl,RodgJa00,fumbles,0,,,,,
player,201110090atl,atl,RodgJa00,fumbles_lost,,,,,,
player,201110090atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201110090atl,atl,SnelJa00,pass_att,0,,,,,
player,201110090atl,atl,SnelJa00,pass_yds,0,,,,,
player,201110090atl,atl,SnelJa00,pass_td,0,,,,,
player,201110090atl,atl,SnelJa00,pass_int,0,,,,,
player,201110090atl,atl,SnelJa00,pass_sacked,0,,,,,
player,201110090atl,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201110090atl,atl,SnelJa00,pass_long,0,,,,,
player,201110090atl,atl,SnelJa00,pass_rating,,,,,,
player,201110090atl,atl,SnelJa00,rush_att,1,,,,,
player,201110090atl,atl,SnelJa00,rush_yds,2,,,,,
player,201110090atl,atl,SnelJa00,rush_td,0,,,,,
player,201110090atl,atl,SnelJa00,rush_long,2,,,,,
player,201110090atl,atl,SnelJa00,targets,2,,,,,
player,201110090atl,atl,SnelJa00,rec,2,,,,,
player,201110090atl,atl,SnelJa00,rec_yds,21,,,,,
player,201110090atl,atl,SnelJa00,rec_td,0,,,,,
player,201110090atl,atl,SnelJa00,rec_long,17,,,,,
player,201110090atl,atl,SnelJa00,fumbles,0,,,,,
player,201110090atl,atl,SnelJa00,fumbles_lost,,,,,,
player,201110090atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201110090atl,atl,GonzTo00,pass_att,0,,,,,
player,201110090atl,atl,GonzTo00,pass_yds,0,,,,,
player,201110090atl,atl,GonzTo00,pass_td,0,,,,,
player,201110090atl,atl,GonzTo00,pass_int,0,,,,,
player,201110090atl,atl,GonzTo00,pass_sacked,0,,,,,
player,201110090atl,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201110090atl,atl,GonzTo00,pass_long,0,,,,,
player,201110090atl,atl,GonzTo00,pass_rating,,,,,,
player,201110090atl,atl,GonzTo00,rush_att,0,,,,,
player,201110090atl,atl,GonzTo00,rush_yds,0,,,,,
player,201110090atl,atl,GonzTo00,rush_td,0,,,,,
player,201110090atl,atl,GonzTo00,rush_long,0,,,,,
player,201110090atl,atl,GonzTo00,targets,8,,,,,
player,201110090atl,atl,GonzTo00,rec,6,,,,,
player,201110090atl,atl,GonzTo00,rec_yds,60,,,,,
player,201110090atl,atl,GonzTo00,rec_td,0,,,,,
player,201110090atl,atl,GonzTo00,rec_long,23,,,,,
player,201110090atl,atl,GonzTo00,fumbles,0,,,,,
player,201110090atl,atl,GonzTo00,fumbles_lost,,,,,,
player,201110090atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201110090atl,atl,WhitRo00,pass_att,0,,,,,
player,201110090atl,atl,WhitRo00,pass_yds,0,,,,,
player,201110090atl,atl,WhitRo00,pass_td,0,,,,,
player,201110090atl,atl,WhitRo00,pass_int,0,,,,,
player,201110090atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201110090atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201110090atl,atl,WhitRo00,pass_long,0,,,,,
player,201110090atl,atl,WhitRo00,pass_rating,,,,,,
player,201110090atl,atl,WhitRo00,rush_att,0,,,,,
player,201110090atl,atl,WhitRo00,rush_yds,0,,,,,
player,201110090atl,atl,WhitRo00,rush_td,0,,,,,
player,201110090atl,atl,WhitRo00,rush_long,0,,,,,
player,201110090atl,atl,WhitRo00,targets,9,,,,,
player,201110090atl,atl,WhitRo00,rec,6,,,,,
player,201110090atl,atl,WhitRo00,rec_yds,50,,,,,
player,201110090atl,atl,WhitRo00,rec_td,1,,,,,
player,201110090atl,atl,WhitRo00,rec_long,15,,,,,
player,201110090atl,atl,WhitRo00,fumbles,0,,,,,
player,201110090atl,atl,WhitRo00,fumbles_lost,,,,,,
player,201110090atl,atl,DougHa00,pass_cmp,0,,,,,
player,201110090atl,atl,DougHa00,pass_att,0,,,,,
player,201110090atl,atl,DougHa00,pass_yds,0,,,,,
player,201110090atl,atl,DougHa00,pass_td,0,,,,,
player,201110090atl,atl,DougHa00,pass_int,0,,,,,
player,201110090atl,atl,DougHa00,pass_sacked,0,,,,,
player,201110090atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201110090atl,atl,DougHa00,pass_long,0,,,,,
player,201110090atl,atl,DougHa00,pass_rating,,,,,,
player,201110090atl,atl,DougHa00,rush_att,0,,,,,
player,201110090atl,atl,DougHa00,rush_yds,0,,,,,
player,201110090atl,atl,DougHa00,rush_td,0,,,,,
player,201110090atl,atl,DougHa00,rush_long,0,,,,,
player,201110090atl,atl,DougHa00,targets,5,,,,,
player,201110090atl,atl,DougHa00,rec,2,,,,,
player,201110090atl,atl,DougHa00,rec_yds,16,,,,,
player,201110090atl,atl,DougHa00,rec_td,0,,,,,
player,201110090atl,atl,DougHa00,rec_long,13,,,,,
player,201110090atl,atl,DougHa00,fumbles,0,,,,,
player,201110090atl,atl,DougHa00,fumbles_lost,,,,,,
player,201110090atl,atl,WeemEr00,pass_cmp,0,,,,,
player,201110090atl,atl,WeemEr00,pass_att,0,,,,,
player,201110090atl,atl,WeemEr00,pass_yds,0,,,,,
player,201110090atl,atl,WeemEr00,pass_td,0,,,,,
player,201110090atl,atl,WeemEr00,pass_int,0,,,,,
