game,2011,13,20111204,201112040nwe,clt,"Indianapolis Colts",24,nwe,"New England Patriots",31
player,201112040nwe,clt,AddaJo00,pass_cmp,0,,,,,
player,201112040nwe,clt,AddaJo00,pass_att,0,,,,,
player,201112040nwe,clt,AddaJo00,pass_yds,0,,,,,
player,201112040nwe,clt,AddaJo00,pass_td,0,,,,,
player,201112040nwe,clt,AddaJo00,pass_int,0,,,,,
player,201112040nwe,clt,AddaJo00,pass_sacked,0,,,,,
player,201112040nwe,clt,AddaJo00,pass_sacked_yds,0,,,,,
player,201112040nwe,clt,AddaJo00,pass_long,0,,,,,
player,201112040nwe,clt,AddaJo00,pass_rating,,,,,,
player,201112040nwe,clt,AddaJo00,rush_att,13,,,,,
player,201112040nwe,clt,AddaJo00,rush_yds,39,,,,,
player,201112040nwe,clt,AddaJo00,rush_td,0,,,,,
player,201112040nwe,clt,AddaJo00,rush_long,8,,,,,
player,201112040nwe,clt,AddaJo00,targets,1,,,,,
player,201112040nwe,clt,AddaJo00,rec,1,,,,,
player,201112040nwe,clt,AddaJo00,rec_yds,2,,,,,
player,201112040nwe,clt,AddaJo00,rec_td,0,,,,,
player,201112040nwe,clt,AddaJo00,rec_long,2,,,,,
player,201112040nwe,clt,AddaJo00,fumbles,0,,,,,
player,201112040nwe,clt,AddaJo00,fumbles_lost,,,,,,
player,201112040nwe,clt,CartDe01,pass_cmp,0,,,,,
player,201112040nwe,clt,CartDe01,pass_att,0,,,,,
player,201112040nwe,clt,CartDe01,pass_yds,0,,,,,
player,201112040nwe,clt,CartDe01,pass_td,0,,,,,
player,201112040nwe,clt,CartDe01,pass_int,0,,,,,
player,201112040nwe,clt,CartDe01,pass_sacked,0,,,,,
player,201112040nwe,clt,CartDe01,pass_sacked_yds,0,,,,,
player,201112040nwe,clt,CartDe01,pass_long,0,,,,,
player,201112040nwe,clt,CartDe01,pass_rating,,,,,,
player,201112040nwe,clt,CartDe01,rush_att,3,,,,,
player,201112040nwe,clt,CartDe01,rush_yds,20,,,,,
player,201112040nwe,clt,CartDe01,rush_td,0,,,,,
player,201112040nwe,clt,CartDe01,rush_long,10,,,,,
player,201112040nwe,clt,CartDe01,targets,0,,,,,
player,201112040nwe,clt,CartDe01,rec,0,,,,,
player,201112040nwe,clt,CartDe01,rec_yds,0,,,,,
player,201112040nwe,clt,CartDe01,rec_td,0,,,,,
player,201112040nwe,clt,CartDe01,rec_long,0,,,,,
player,201112040nwe,clt,CartDe01,fumbles,1,,,,,
player,201112040nwe,clt,CartDe01,fumbles_lost,1,,,,,
player,201112040nwe,clt,GarcPi00,pass_cmp,0,,,,,
player,201112040nwe,clt,GarcPi00,pass_att,0,,,,,
player,201112040nwe,clt,GarcPi00,pass_yds,0,,,,,
player,201112040nwe,clt,GarcPi00,pass_td,0,,,,,
player,201112040nwe,clt,GarcPi00,pass_int,0,,,,,
player,201112040nwe,clt,GarcPi00,pass_sacked,0,,,,,
player,201112040nwe,clt,GarcPi00,pass_sacked_yds,0,,,,,
player,201112040nwe,clt,GarcPi00,pass_long,0,,,,,
player,201112040nwe,clt,GarcPi00,pass_rating,,,,,,
player,201112040nwe,clt,GarcPi00,rush_att,0,,,,,
player,201112040nwe,clt,GarcPi00,rush_yds,0,,,,,
player,201112040nwe,clt,GarcPi00,rush_td,0,,,,,
player,201112040nwe,clt,GarcPi00,rush_long,0,,,,,
player,201112040nwe,clt,GarcPi00,targets,12,,,,,
player,201112040nwe,clt,GarcPi00,rec,9,,,,,
player,201112040nwe,clt,GarcPi00,rec_yds,150,,,,,
player,201112040nwe,clt,GarcPi00,rec_td,2,,,,,
player,201112040nwe,clt,GarcPi00,rec_long,40,,,,,
player,201112040nwe,clt,GarcPi00,fumbles,0,,,,,
player,201112040nwe,clt,GarcPi00,fumbles_lost,,,,,,
player,201112040nwe,clt,CollAu00,pass_cmp,0,,,,,
player,201112040nwe,clt,CollAu00,pass_att,0,,,,,
player,201112040nwe,clt,CollAu00,pass_yds,0,,,,,
player,201112040nwe,clt,CollAu00,pass_td,0,,,,,
player,201112040nwe,clt,CollAu00,pass_int,0,,,,,
player,201112040nwe,clt,CollAu00,pass_sacked,0,,,,,
player,201112040nwe,clt,CollAu00,pass_sacked_yds,0,,,,,
player,201112040nwe,clt,CollAu00,pass_long,0,,,,,
player,201112040nwe,clt,CollAu00,pass_rating,,,,,,
player,201112040nwe,clt,CollAu00,rush_att,0,,,,,
player,201112040nwe,clt,CollAu00,rush_yds,0,,,,,
player,201112040nwe,clt,CollAu00,rush_td,0,,,,,
player,201112040nwe,clt,CollAu00,rush_long,0,,,,,
player,201112040nwe,clt,CollAu00,targets,8,,,,,
player,201112040nwe,clt,CollAu00,rec,7,,,,,
player,201112040nwe,clt,CollAu00,rec_yds,70,,,,,
player,201112040nwe,clt,CollAu00,rec_td,0,,,,,
player,201112040nwe,clt,CollAu00,rec_long,23,,,,,
player,201112040nwe,clt,CollAu00,fumbles,0,,,,,
player,201112040nwe,clt,CollAu00,fumbles_lost,,,,,,
player,201112040nwe,clt,WaynRe00,pass_cmp,0,,,,,
player,201112040nwe,clt,WaynRe00,pass_att,0,,,,,
player,201112040nwe,clt,WaynRe00,pass_yds,0,,,,,
player,201112040nwe,clt,WaynRe00,pass_td,0,,,,,
player,201112040nwe,clt,WaynRe00,pass_int,0,,,,,
player,201112040nwe,clt,WaynRe00,pass_sacked,0,,,,,
player,201112040nwe,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201112040nwe,clt,WaynRe00,pass_long,0,,,,,
player,201112040nwe,clt,WaynRe00,pass_rating,,,,,,
player,201112040nwe,clt,WaynRe00,rush_att,0,,,,,
player,201112040nwe,clt,WaynRe00,rush_yds,0,,,,,
player,201112040nwe,clt,WaynRe00,rush_td,0,,,,,
player,201112040nwe,clt,WaynRe00,rush_long,0,,,,,
player,201112040nwe,clt,WaynRe00,targets,6,,,,,
player,201112040nwe,clt,WaynRe00,rec,5,,,,,
player,201112040nwe,clt,WaynRe00,rec_yds,55,,,,,
player,201112040nwe,clt,WaynRe00,rec_td,0,,,,,
player,201112040nwe,clt,WaynRe00,rec_long,15,,,,,
player,201112040nwe,clt,WaynRe00,fumbles,0,,,,,
player,201112040nwe,clt,WaynRe00,fumbles_lost,,,,,,
player,201112040nwe,clt,TammJa00,pass_cmp,0,,,,,
player,201112040nwe,clt,TammJa00,pass_att,0,,,,,
player,201112040nwe,clt,TammJa00,pass_yds,0,,,,,
player,201112040nwe,clt,TammJa00,pass_td,0,,,,,
player,201112040nwe,clt,TammJa00,pass_int,0,,,,,
player,201112040nwe,clt,TammJa00,pass_sacked,0,,,,,
player,201112040nwe,clt,TammJa00,pass_sacked_yds,0,,,,,
player,201112040nwe,clt,TammJa00,pass_long,0,,,,,
player,201112040nwe,clt,TammJa00,pass_rating,,,,,,
player,201112040nwe,clt,TammJa00,rush_att,0,,,,,
player,201112040nwe,clt,TammJa00,rush_yds,0,,,,,
player,201112040nwe,clt,TammJa00,rush_td,0,,,,,
player,201112040nwe,clt,TammJa00,rush_long,0,,,,,
player,201112040nwe,clt,TammJa00,targets,6,,,,,
player,201112040nwe,clt,TammJa00,rec,5,,,,,
player,201112040nwe,clt,TammJa00,rec_yds,49,,,,,
player,201112040nwe,clt,TammJa00,rec_td,0,,,,,
player,201112040nwe,clt,TammJa00,rec_long,20,,,,,
player,201112040nwe,clt,TammJa00,fumbles,0,,,,,
player,201112040nwe,clt,TammJa00,fumbles_lost,,,,,,
player,201112040nwe,clt,FeltJe00,pass_cmp,0,,,,,
player,201112040nwe,clt,FeltJe00,pass_att,0,,,,,
player,201112040nwe,clt,FeltJe00,pass_yds,0,,,,,
player,201112040nwe,clt,FeltJe00,pass_td,0,,,,,
player,201112040nwe,clt,FeltJe00,pass_int,0,,,,,
player,201112040nwe,clt,FeltJe00,pass_sacked,0,,,,,
player,201112040nwe,clt,FeltJe00,pass_sacked_yds,0,,,,,
player,201112040nwe,clt,FeltJe00,pass_long,0,,,,,
player,201112040nwe,clt,FeltJe00,pass_rating,,,,,,
player,201112040nwe,clt,FeltJe00,rush_att,0,,,,,
player,201112040nwe,clt,FeltJe00,rush_yds,0,,,,,
player,201112040nwe,clt,FeltJe00,rush_td,0,,,,,
player,201112040nwe,clt,FeltJe00,rush_long,0,,,,,
player,201112040nwe,clt,FeltJe00,targets,1,,,,,
player,201112040nwe,clt,FeltJe00,rec,1,,,,,
player,201112040nwe,clt,FeltJe00,rec_yds,7,,,,,
player,201112040nwe,clt,FeltJe00,rec_td,0,,,,,
player,201112040nwe,clt,FeltJe00,rec_long,7,,,,,
player,201112040nwe,clt,FeltJe00,fumbles,0,,,,,
player,201112040nwe,clt,FeltJe00,fumbles_lost,,,,,,
player,201112040nwe,clt,HillAn00,pass_cmp,0,,,,,
player,201112040nwe,clt,HillAn00,pass_att,0,,,,,
player,201112040nwe,clt,HillAn00,pass_yds,0,,,,,
player,201112040nwe,clt,HillAn00,pass_td,0,,,,,
player,201112040nwe,clt,HillAn00,pass_int,0,,,,,
player,201112040nwe,clt,HillAn00,pass_sacked,0,,,,,
player,201112040nwe,clt,HillAn00,pass_sacked_yds,0,,,,,
player,201112040nwe,clt,HillAn00,pass_long,0,,,,,
player,201112040nwe,clt,HillAn00,pass_rating,,,,,,
player,201112040nwe,clt,HillAn00,rush_att,0,,,,,
player,201112040nwe,clt,HillAn00,rush_yds,0,,,,,
player,201112040nwe,clt,HillAn00,rush_td,0,,,,,
player,201112040nwe,clt,HillAn00,rush_long,0,,,,,
player,201112040nwe,clt,HillAn00,targets,2,,,,,
player,201112040nwe,clt,HillAn00,rec,1,,,,,
player,201112040nwe,clt,HillAn00,rec_yds,5,,,,,
player,201112040nwe,clt,HillAn00,rec_td,0,,,,,
player,201112040nwe,clt,HillAn00,rec_long,5,,,,,
player,201112040nwe,clt,HillAn00,fumbles,0,,,,,
player,201112040nwe,clt,HillAn00,fumbles_lost,,,,,,
player,201112040nwe,nwe,BradTo00,pass_cmp,29,,,,,
player,201112040nwe,nwe,BradTo00,pass_att,38,,,,,
player,201112040nwe,nwe,BradTo00,pass_yds,289,,,,,
player,201112040nwe,nwe,BradTo00,pass_td,2,,,,,
player,201112040nwe,nwe,BradTo00,pass_int,0,,,,,
player,201112040nwe,nwe,BradTo00,pass_sacked,1,,,,,
player,201112040nwe,nwe,BradTo00,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,BradTo00,pass_long,23,,,,,
player,201112040nwe,nwe,BradTo00,pass_rating,114.9,,,,,
player,201112040nwe,nwe,BradTo00,rush_att,3,,,,,
player,201112040nwe,nwe,BradTo00,rush_yds,7,,,,,
player,201112040nwe,nwe,BradTo00,rush_td,0,,,,,
player,201112040nwe,nwe,BradTo00,rush_long,6,,,,,
player,201112040nwe,nwe,BradTo00,targets,0,,,,,
player,201112040nwe,nwe,BradTo00,rec,0,,,,,
player,201112040nwe,nwe,BradTo00,rec_yds,0,,,,,
player,201112040nwe,nwe,BradTo00,rec_td,0,,,,,
player,201112040nwe,nwe,BradTo00,rec_long,0,,,,,
player,201112040nwe,nwe,BradTo00,fumbles,0,,,,,
player,201112040nwe,nwe,BradTo00,fumbles_lost,,,,,,
player,201112040nwe,nwe,RidlSt00,pass_cmp,0,,,,,
player,201112040nwe,nwe,RidlSt00,pass_att,0,,,,,
player,201112040nwe,nwe,RidlSt00,pass_yds,0,,,,,
player,201112040nwe,nwe,RidlSt00,pass_td,0,,,,,
player,201112040nwe,nwe,RidlSt00,pass_int,0,,,,,
player,201112040nwe,nwe,RidlSt00,pass_sacked,0,,,,,
player,201112040nwe,nwe,RidlSt00,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,RidlSt00,pass_long,0,,,,,
player,201112040nwe,nwe,RidlSt00,pass_rating,,,,,,
player,201112040nwe,nwe,RidlSt00,rush_att,8,,,,,
player,201112040nwe,nwe,RidlSt00,rush_yds,33,,,,,
player,201112040nwe,nwe,RidlSt00,rush_td,0,,,,,
player,201112040nwe,nwe,RidlSt00,rush_long,8,,,,,
player,201112040nwe,nwe,RidlSt00,targets,0,,,,,
player,201112040nwe,nwe,RidlSt00,rec,0,,,,,
player,201112040nwe,nwe,RidlSt00,rec_yds,0,,,,,
player,201112040nwe,nwe,RidlSt00,rec_td,0,,,,,
player,201112040nwe,nwe,RidlSt00,rec_long,0,,,,,
player,201112040nwe,nwe,RidlSt00,fumbles,0,,,,,
player,201112040nwe,nwe,RidlSt00,fumbles_lost,,,,,,
player,201112040nwe,nwe,GreeBe00,pass_cmp,0,,,,,
player,201112040nwe,nwe,GreeBe00,pass_att,0,,,,,
player,201112040nwe,nwe,GreeBe00,pass_yds,0,,,,,
player,201112040nwe,nwe,GreeBe00,pass_td,0,,,,,
player,201112040nwe,nwe,GreeBe00,pass_int,0,,,,,
player,201112040nwe,nwe,GreeBe00,pass_sacked,0,,,,,
player,201112040nwe,nwe,GreeBe00,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,GreeBe00,pass_long,0,,,,,
player,201112040nwe,nwe,GreeBe00,pass_rating,,,,,,
player,201112040nwe,nwe,GreeBe00,rush_att,6,,,,,
player,201112040nwe,nwe,GreeBe00,rush_yds,14,,,,,
player,201112040nwe,nwe,GreeBe00,rush_td,1,,,,,
player,201112040nwe,nwe,GreeBe00,rush_long,5,,,,,
player,201112040nwe,nwe,GreeBe00,targets,1,,,,,
player,201112040nwe,nwe,GreeBe00,rec,0,,,,,
player,201112040nwe,nwe,GreeBe00,rec_yds,0,,,,,
player,201112040nwe,nwe,GreeBe00,rec_td,0,,,,,
player,201112040nwe,nwe,GreeBe00,rec_long,0,,,,,
player,201112040nwe,nwe,GreeBe00,fumbles,0,,,,,
player,201112040nwe,nwe,GreeBe00,fumbles_lost,,,,,,
player,201112040nwe,nwe,WoodDa02,pass_cmp,0,,,,,
player,201112040nwe,nwe,WoodDa02,pass_att,0,,,,,
player,201112040nwe,nwe,WoodDa02,pass_yds,0,,,,,
player,201112040nwe,nwe,WoodDa02,pass_td,0,,,,,
player,201112040nwe,nwe,WoodDa02,pass_int,0,,,,,
player,201112040nwe,nwe,WoodDa02,pass_sacked,0,,,,,
player,201112040nwe,nwe,WoodDa02,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,WoodDa02,pass_long,0,,,,,
player,201112040nwe,nwe,WoodDa02,pass_rating,,,,,,
player,201112040nwe,nwe,WoodDa02,rush_att,4,,,,,
player,201112040nwe,nwe,WoodDa02,rush_yds,12,,,,,
player,201112040nwe,nwe,WoodDa02,rush_td,0,,,,,
player,201112040nwe,nwe,WoodDa02,rush_long,5,,,,,
player,201112040nwe,nwe,WoodDa02,targets,1,,,,,
player,201112040nwe,nwe,WoodDa02,rec,0,,,,,
player,201112040nwe,nwe,WoodDa02,rec_yds,0,,,,,
player,201112040nwe,nwe,WoodDa02,rec_td,0,,,,,
player,201112040nwe,nwe,WoodDa02,rec_long,0,,,,,
player,201112040nwe,nwe,WoodDa02,fumbles,0,,,,,
player,201112040nwe,nwe,WoodDa02,fumbles_lost,,,,,,
player,201112040nwe,nwe,FaulKe00,pass_cmp,0,,,,,
player,201112040nwe,nwe,FaulKe00,pass_att,0,,,,,
player,201112040nwe,nwe,FaulKe00,pass_yds,0,,,,,
player,201112040nwe,nwe,FaulKe00,pass_td,0,,,,,
player,201112040nwe,nwe,FaulKe00,pass_int,0,,,,,
player,201112040nwe,nwe,FaulKe00,pass_sacked,0,,,,,
player,201112040nwe,nwe,FaulKe00,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,FaulKe00,pass_long,0,,,,,
player,201112040nwe,nwe,FaulKe00,pass_rating,,,,,,
player,201112040nwe,nwe,FaulKe00,rush_att,2,,,,,
player,201112040nwe,nwe,FaulKe00,rush_yds,5,,,,,
player,201112040nwe,nwe,FaulKe00,rush_td,0,,,,,
player,201112040nwe,nwe,FaulKe00,rush_long,3,,,,,
player,201112040nwe,nwe,FaulKe00,targets,1,,,,,
player,201112040nwe,nwe,FaulKe00,rec,1,,,,,
player,201112040nwe,nwe,FaulKe00,rec_yds,13,,,,,
player,201112040nwe,nwe,FaulKe00,rec_td,0,,,,,
player,201112040nwe,nwe,FaulKe00,rec_long,13,,,,,
player,201112040nwe,nwe,FaulKe00,fumbles,0,,,,,
player,201112040nwe,nwe,FaulKe00,fumbles_lost,,,,,,
player,201112040nwe,nwe,GronRo00,pass_cmp,0,,,,,
player,201112040nwe,nwe,GronRo00,pass_att,0,,,,,
player,201112040nwe,nwe,GronRo00,pass_yds,0,,,,,
player,201112040nwe,nwe,GronRo00,pass_td,0,,,,,
player,201112040nwe,nwe,GronRo00,pass_int,0,,,,,
player,201112040nwe,nwe,GronRo00,pass_sacked,0,,,,,
player,201112040nwe,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,GronRo00,pass_long,0,,,,,
player,201112040nwe,nwe,GronRo00,pass_rating,,,,,,
player,201112040nwe,nwe,GronRo00,rush_att,1,,,,,
player,201112040nwe,nwe,GronRo00,rush_yds,2,,,,,
player,201112040nwe,nwe,GronRo00,rush_td,1,,,,,
player,201112040nwe,nwe,GronRo00,rush_long,2,,,,,
player,201112040nwe,nwe,GronRo00,targets,6,,,,,
player,201112040nwe,nwe,GronRo00,rec,5,,,,,
player,201112040nwe,nwe,GronRo00,rec_yds,64,,,,,
player,201112040nwe,nwe,GronRo00,rec_td,2,,,,,
player,201112040nwe,nwe,GronRo00,rec_long,21,,,,,
player,201112040nwe,nwe,GronRo00,fumbles,0,,,,,
player,201112040nwe,nwe,GronRo00,fumbles_lost,,,,,,
player,201112040nwe,nwe,WelkWe00,pass_cmp,0,,,,,
player,201112040nwe,nwe,WelkWe00,pass_att,0,,,,,
player,201112040nwe,nwe,WelkWe00,pass_yds,0,,,,,
player,201112040nwe,nwe,WelkWe00,pass_td,0,,,,,
player,201112040nwe,nwe,WelkWe00,pass_int,0,,,,,
player,201112040nwe,nwe,WelkWe00,pass_sacked,0,,,,,
player,201112040nwe,nwe,WelkWe00,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,WelkWe00,pass_long,0,,,,,
player,201112040nwe,nwe,WelkWe00,pass_rating,,,,,,
player,201112040nwe,nwe,WelkWe00,rush_att,0,,,,,
player,201112040nwe,nwe,WelkWe00,rush_yds,0,,,,,
player,201112040nwe,nwe,WelkWe00,rush_td,0,,,,,
player,201112040nwe,nwe,WelkWe00,rush_long,0,,,,,
player,201112040nwe,nwe,WelkWe00,targets,11,,,,,
player,201112040nwe,nwe,WelkWe00,rec,11,,,,,
player,201112040nwe,nwe,WelkWe00,rec_yds,110,,,,,
player,201112040nwe,nwe,WelkWe00,rec_td,0,,,,,
player,201112040nwe,nwe,WelkWe00,rec_long,18,,,,,
player,201112040nwe,nwe,WelkWe00,fumbles,0,,,,,
player,201112040nwe,nwe,WelkWe00,fumbles_lost,,,,,,
player,201112040nwe,nwe,HernAa00,pass_cmp,0,,,,,
player,201112040nwe,nwe,HernAa00,pass_att,0,,,,,
player,201112040nwe,nwe,HernAa00,pass_yds,0,,,,,
player,201112040nwe,nwe,HernAa00,pass_td,0,,,,,
player,201112040nwe,nwe,HernAa00,pass_int,0,,,,,
player,201112040nwe,nwe,HernAa00,pass_sacked,0,,,,,
player,201112040nwe,nwe,HernAa00,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,HernAa00,pass_long,0,,,,,
player,201112040nwe,nwe,HernAa00,pass_rating,,,,,,
player,201112040nwe,nwe,HernAa00,rush_att,0,,,,,
player,201112040nwe,nwe,HernAa00,rush_yds,0,,,,,
player,201112040nwe,nwe,HernAa00,rush_td,0,,,,,
player,201112040nwe,nwe,HernAa00,rush_long,0,,,,,
player,201112040nwe,nwe,HernAa00,targets,9,,,,,
player,201112040nwe,nwe,HernAa00,rec,7,,,,,
player,201112040nwe,nwe,HernAa00,rec_yds,43,,,,,
player,201112040nwe,nwe,HernAa00,rec_td,0,,,,,
player,201112040nwe,nwe,HernAa00,rec_long,23,,,,,
player,201112040nwe,nwe,HernAa00,fumbles,0,,,,,
player,201112040nwe,nwe,HernAa00,fumbles_lost,,,,,,
player,201112040nwe,nwe,BranDe00,pass_cmp,0,,,,,
player,201112040nwe,nwe,BranDe00,pass_att,0,,,,,
player,201112040nwe,nwe,BranDe00,pass_yds,0,,,,,
player,201112040nwe,nwe,BranDe00,pass_td,0,,,,,
player,201112040nwe,nwe,BranDe00,pass_int,0,,,,,
player,201112040nwe,nwe,BranDe00,pass_sacked,0,,,,,
player,201112040nwe,nwe,BranDe00,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,BranDe00,pass_long,0,,,,,
player,201112040nwe,nwe,BranDe00,pass_rating,,,,,,
player,201112040nwe,nwe,BranDe00,rush_att,0,,,,,
player,201112040nwe,nwe,BranDe00,rush_yds,0,,,,,
player,201112040nwe,nwe,BranDe00,rush_td,0,,,,,
player,201112040nwe,nwe,BranDe00,rush_long,0,,,,,
player,201112040nwe,nwe,BranDe00,targets,6,,,,,
player,201112040nwe,nwe,BranDe00,rec,3,,,,,
player,201112040nwe,nwe,BranDe00,rec_yds,37,,,,,
player,201112040nwe,nwe,BranDe00,rec_td,0,,,,,
player,201112040nwe,nwe,BranDe00,rec_long,17,,,,,
player,201112040nwe,nwe,BranDe00,fumbles,0,,,,,
player,201112040nwe,nwe,BranDe00,fumbles_lost,,,,,,
player,201112040nwe,nwe,JohnCh01,pass_cmp,0,,,,,
player,201112040nwe,nwe,JohnCh01,pass_att,0,,,,,
player,201112040nwe,nwe,JohnCh01,pass_yds,0,,,,,
player,201112040nwe,nwe,JohnCh01,pass_td,0,,,,,
player,201112040nwe,nwe,JohnCh01,pass_int,0,,,,,
player,201112040nwe,nwe,JohnCh01,pass_sacked,0,,,,,
player,201112040nwe,nwe,JohnCh01,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,JohnCh01,pass_long,0,,,,,
player,201112040nwe,nwe,JohnCh01,pass_rating,,,,,,
player,201112040nwe,nwe,JohnCh01,rush_att,0,,,,,
player,201112040nwe,nwe,JohnCh01,rush_yds,0,,,,,
player,201112040nwe,nwe,JohnCh01,rush_td,0,,,,,
player,201112040nwe,nwe,JohnCh01,rush_long,0,,,,,
player,201112040nwe,nwe,JohnCh01,targets,2,,,,,
player,201112040nwe,nwe,JohnCh01,rec,1,,,,,
player,201112040nwe,nwe,JohnCh01,rec_yds,12,,,,,
player,201112040nwe,nwe,JohnCh01,rec_td,0,,,,,
player,201112040nwe,nwe,JohnCh01,rec_long,12,,,,,
player,201112040nwe,nwe,JohnCh01,fumbles,0,,,,,
player,201112040nwe,nwe,JohnCh01,fumbles_lost,,,,,,
player,201112040nwe,nwe,UndeTi00,pass_cmp,0,,,,,
player,201112040nwe,nwe,UndeTi00,pass_att,0,,,,,
player,201112040nwe,nwe,UndeTi00,pass_yds,0,,,,,
player,201112040nwe,nwe,UndeTi00,pass_td,0,,,,,
player,201112040nwe,nwe,UndeTi00,pass_int,0,,,,,
player,201112040nwe,nwe,UndeTi00,pass_sacked,0,,,,,
player,201112040nwe,nwe,UndeTi00,pass_sacked_yds,0,,,,,
player,201112040nwe,nwe,UndeTi00,pass_long,0,,,,,
player,201112040nwe,nwe,UndeTi00,pass_rating,,,,,,
player,201112040nwe,nwe,UndeTi00,rush_att,0,,,,,
player,201112040nwe,nwe,UndeTi00,rush_yds,0,,,,,
player,201112040nwe,nwe,UndeTi00,rush_td,0,,,,,
player,201112040nwe,nwe,UndeTi00,rush_long,0,,,,,
player,201112040nwe,nwe,UndeTi00,targets,1,,,,,
player,201112040nwe,nwe,UndeTi00,rec,1,,,,,
