game,2011,8,20111030,201110300nyg,mia,"Miami Dolphins",17,nyg,"New York Giants",20
player,201110300nyg,mia,SoliPa99,fumbles_rec,0,,,,,
player,201110300nyg,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201110300nyg,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201110300nyg,mia,SoliPa99,fumbles_forced,0,,,,,
player,201110300nyg,mia,TaylJa03,def_int,0,,,,,
player,201110300nyg,mia,TaylJa03,def_int_yds,0,,,,,
player,201110300nyg,mia,TaylJa03,def_int_td,0,,,,,
player,201110300nyg,mia,TaylJa03,def_int_long,0,,,,,
player,201110300nyg,mia,TaylJa03,pass_defended,0,,,,,
player,201110300nyg,mia,TaylJa03,sacks,0.0,,,,,
player,201110300nyg,mia,TaylJa03,tackles_combined,1,,,,,
player,201110300nyg,mia,TaylJa03,tackles_solo,0,,,,,
player,201110300nyg,mia,TaylJa03,tackles_assists,1,,,,,
player,201110300nyg,mia,TaylJa03,tackles_loss,0,,,,,
player,201110300nyg,mia,TaylJa03,qb_hits,0,,,,,
player,201110300nyg,mia,TaylJa03,fumbles_rec,0,,,,,
player,201110300nyg,mia,TaylJa03,fumbles_rec_yds,0,,,,,
player,201110300nyg,mia,TaylJa03,fumbles_rec_td,0,,,,,
player,201110300nyg,mia,TaylJa03,fumbles_forced,0,,,,,
player,201110300nyg,mia,TrusJa99,def_int,0,,,,,
player,201110300nyg,mia,TrusJa99,def_int_yds,0,,,,,
player,201110300nyg,mia,TrusJa99,def_int_td,0,,,,,
player,201110300nyg,mia,TrusJa99,def_int_long,0,,,,,
player,201110300nyg,mia,TrusJa99,pass_defended,0,,,,,
player,201110300nyg,mia,TrusJa99,sacks,0.0,,,,,
player,201110300nyg,mia,TrusJa99,tackles_combined,1,,,,,
player,201110300nyg,mia,TrusJa99,tackles_solo,0,,,,,
player,201110300nyg,mia,TrusJa99,tackles_assists,1,,,,,
player,201110300nyg,mia,TrusJa99,tackles_loss,0,,,,,
player,201110300nyg,mia,TrusJa99,qb_hits,0,,,,,
player,201110300nyg,mia,TrusJa99,fumbles_rec,0,,,,,
player,201110300nyg,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201110300nyg,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201110300nyg,mia,TrusJa99,fumbles_forced,0,,,,,
player,201110300nyg,nyg,WebsCo20,def_int,1,,,,,
player,201110300nyg,nyg,WebsCo20,def_int_yds,24,,,,,
player,201110300nyg,nyg,WebsCo20,def_int_td,0,,,,,
player,201110300nyg,nyg,WebsCo20,def_int_long,24,,,,,
player,201110300nyg,nyg,WebsCo20,pass_defended,3,,,,,
player,201110300nyg,nyg,WebsCo20,sacks,0.0,,,,,
player,201110300nyg,nyg,WebsCo20,tackles_combined,4,,,,,
player,201110300nyg,nyg,WebsCo20,tackles_solo,3,,,,,
player,201110300nyg,nyg,WebsCo20,tackles_assists,1,,,,,
player,201110300nyg,nyg,WebsCo20,tackles_loss,0,,,,,
player,201110300nyg,nyg,WebsCo20,qb_hits,0,,,,,
player,201110300nyg,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201110300nyg,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201110300nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201110300nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201110300nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201110300nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201110300nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201110300nyg,nyg,KiwaMa20,sacks,1.5,,,,,
player,201110300nyg,nyg,KiwaMa20,tackles_combined,7,,,,,
player,201110300nyg,nyg,KiwaMa20,tackles_solo,5,,,,,
player,201110300nyg,nyg,KiwaMa20,tackles_assists,2,,,,,
player,201110300nyg,nyg,KiwaMa20,tackles_loss,1,,,,,
player,201110300nyg,nyg,KiwaMa20,qb_hits,2,,,,,
player,201110300nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201110300nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201110300nyg,nyg,PierJa99,def_int,0,,,,,
player,201110300nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201110300nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201110300nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201110300nyg,nyg,PierJa99,pass_defended,0,,,,,
player,201110300nyg,nyg,PierJa99,sacks,1.0,,,,,
player,201110300nyg,nyg,PierJa99,tackles_combined,5,,,,,
player,201110300nyg,nyg,PierJa99,tackles_solo,3,,,,,
player,201110300nyg,nyg,PierJa99,tackles_assists,2,,,,,
player,201110300nyg,nyg,PierJa99,tackles_loss,1,,,,,
player,201110300nyg,nyg,PierJa99,qb_hits,2,,,,,
player,201110300nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201110300nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201110300nyg,nyg,JoseLi99,def_int,0,,,,,
player,201110300nyg,nyg,JoseLi99,def_int_yds,0,,,,,
player,201110300nyg,nyg,JoseLi99,def_int_td,0,,,,,
player,201110300nyg,nyg,JoseLi99,def_int_long,0,,,,,
player,201110300nyg,nyg,JoseLi99,pass_defended,0,,,,,
player,201110300nyg,nyg,JoseLi99,sacks,1.0,,,,,
player,201110300nyg,nyg,JoseLi99,tackles_combined,3,,,,,
player,201110300nyg,nyg,JoseLi99,tackles_solo,2,,,,,
player,201110300nyg,nyg,JoseLi99,tackles_assists,1,,,,,
player,201110300nyg,nyg,JoseLi99,tackles_loss,1,,,,,
player,201110300nyg,nyg,JoseLi99,qb_hits,1,,,,,
player,201110300nyg,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201110300nyg,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201110300nyg,nyg,UmenOs99,def_int,0,,,,,
player,201110300nyg,nyg,UmenOs99,def_int_yds,0,,,,,
player,201110300nyg,nyg,UmenOs99,def_int_td,0,,,,,
player,201110300nyg,nyg,UmenOs99,def_int_long,0,,,,,
player,201110300nyg,nyg,UmenOs99,pass_defended,0,,,,,
player,201110300nyg,nyg,UmenOs99,sacks,1.0,,,,,
player,201110300nyg,nyg,UmenOs99,tackles_combined,2,,,,,
player,201110300nyg,nyg,UmenOs99,tackles_solo,1,,,,,
player,201110300nyg,nyg,UmenOs99,tackles_assists,1,,,,,
player,201110300nyg,nyg,UmenOs99,tackles_loss,1,,,,,
player,201110300nyg,nyg,UmenOs99,qb_hits,1,,,,,
player,201110300nyg,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201110300nyg,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,UmenOs99,fumbles_forced,0,,,,,
player,201110300nyg,nyg,TuckJu20,def_int,0,,,,,
player,201110300nyg,nyg,TuckJu20,def_int_yds,0,,,,,
player,201110300nyg,nyg,TuckJu20,def_int_td,0,,,,,
player,201110300nyg,nyg,TuckJu20,def_int_long,0,,,,,
player,201110300nyg,nyg,TuckJu20,pass_defended,0,,,,,
player,201110300nyg,nyg,TuckJu20,sacks,0.5,,,,,
player,201110300nyg,nyg,TuckJu20,tackles_combined,1,,,,,
player,201110300nyg,nyg,TuckJu20,tackles_solo,1,,,,,
player,201110300nyg,nyg,TuckJu20,tackles_assists,0,,,,,
player,201110300nyg,nyg,TuckJu20,tackles_loss,1,,,,,
player,201110300nyg,nyg,TuckJu20,qb_hits,1,,,,,
player,201110300nyg,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201110300nyg,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201110300nyg,nyg,BoleMi20,def_int,0,,,,,
player,201110300nyg,nyg,BoleMi20,def_int_yds,0,,,,,
player,201110300nyg,nyg,BoleMi20,def_int_td,0,,,,,
player,201110300nyg,nyg,BoleMi20,def_int_long,0,,,,,
player,201110300nyg,nyg,BoleMi20,pass_defended,0,,,,,
player,201110300nyg,nyg,BoleMi20,sacks,0.0,,,,,
player,201110300nyg,nyg,BoleMi20,tackles_combined,6,,,,,
player,201110300nyg,nyg,BoleMi20,tackles_solo,6,,,,,
player,201110300nyg,nyg,BoleMi20,tackles_assists,0,,,,,
player,201110300nyg,nyg,BoleMi20,tackles_loss,1,,,,,
player,201110300nyg,nyg,BoleMi20,qb_hits,0,,,,,
player,201110300nyg,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201110300nyg,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201110300nyg,nyg,JoneGr02,def_int,0,,,,,
player,201110300nyg,nyg,JoneGr02,def_int_yds,0,,,,,
player,201110300nyg,nyg,JoneGr02,def_int_td,0,,,,,
player,201110300nyg,nyg,JoneGr02,def_int_long,0,,,,,
player,201110300nyg,nyg,JoneGr02,pass_defended,0,,,,,
player,201110300nyg,nyg,JoneGr02,sacks,0.0,,,,,
player,201110300nyg,nyg,JoneGr02,tackles_combined,5,,,,,
player,201110300nyg,nyg,JoneGr02,tackles_solo,5,,,,,
player,201110300nyg,nyg,JoneGr02,tackles_assists,0,,,,,
player,201110300nyg,nyg,JoneGr02,tackles_loss,0,,,,,
player,201110300nyg,nyg,JoneGr02,qb_hits,0,,,,,
player,201110300nyg,nyg,JoneGr02,fumbles_rec,0,,,,,
player,201110300nyg,nyg,JoneGr02,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,JoneGr02,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,JoneGr02,fumbles_forced,0,,,,,
player,201110300nyg,nyg,CantCh21,def_int,0,,,,,
player,201110300nyg,nyg,CantCh21,def_int_yds,0,,,,,
player,201110300nyg,nyg,CantCh21,def_int_td,0,,,,,
player,201110300nyg,nyg,CantCh21,def_int_long,0,,,,,
player,201110300nyg,nyg,CantCh21,pass_defended,0,,,,,
player,201110300nyg,nyg,CantCh21,sacks,0.0,,,,,
player,201110300nyg,nyg,CantCh21,tackles_combined,4,,,,,
player,201110300nyg,nyg,CantCh21,tackles_solo,2,,,,,
player,201110300nyg,nyg,CantCh21,tackles_assists,2,,,,,
player,201110300nyg,nyg,CantCh21,tackles_loss,0,,,,,
player,201110300nyg,nyg,CantCh21,qb_hits,0,,,,,
player,201110300nyg,nyg,CantCh21,fumbles_rec,0,,,,,
player,201110300nyg,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,CantCh21,fumbles_forced,0,,,,,
player,201110300nyg,nyg,RollAn20,def_int,0,,,,,
player,201110300nyg,nyg,RollAn20,def_int_yds,0,,,,,
player,201110300nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201110300nyg,nyg,RollAn20,def_int_long,0,,,,,
player,201110300nyg,nyg,RollAn20,pass_defended,0,,,,,
player,201110300nyg,nyg,RollAn20,sacks,0.0,,,,,
player,201110300nyg,nyg,RollAn20,tackles_combined,4,,,,,
player,201110300nyg,nyg,RollAn20,tackles_solo,3,,,,,
player,201110300nyg,nyg,RollAn20,tackles_assists,1,,,,,
player,201110300nyg,nyg,RollAn20,tackles_loss,0,,,,,
player,201110300nyg,nyg,RollAn20,qb_hits,0,,,,,
player,201110300nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201110300nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,RollAn20,fumbles_forced,0,,,,,
player,201110300nyg,nyg,BernRo20,def_int,0,,,,,
player,201110300nyg,nyg,BernRo20,def_int_yds,0,,,,,
player,201110300nyg,nyg,BernRo20,def_int_td,0,,,,,
player,201110300nyg,nyg,BernRo20,def_int_long,0,,,,,
player,201110300nyg,nyg,BernRo20,pass_defended,0,,,,,
player,201110300nyg,nyg,BernRo20,sacks,0.0,,,,,
player,201110300nyg,nyg,BernRo20,tackles_combined,3,,,,,
player,201110300nyg,nyg,BernRo20,tackles_solo,2,,,,,
player,201110300nyg,nyg,BernRo20,tackles_assists,1,,,,,
player,201110300nyg,nyg,BernRo20,tackles_loss,0,,,,,
player,201110300nyg,nyg,BernRo20,qb_hits,0,,,,,
player,201110300nyg,nyg,BernRo20,fumbles_rec,0,,,,,
player,201110300nyg,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,BernRo20,fumbles_forced,0,,,,,
player,201110300nyg,nyg,PhilKe99,def_int,0,,,,,
player,201110300nyg,nyg,PhilKe99,def_int_yds,0,,,,,
player,201110300nyg,nyg,PhilKe99,def_int_td,0,,,,,
player,201110300nyg,nyg,PhilKe99,def_int_long,0,,,,,
player,201110300nyg,nyg,PhilKe99,pass_defended,0,,,,,
player,201110300nyg,nyg,PhilKe99,sacks,0.0,,,,,
player,201110300nyg,nyg,PhilKe99,tackles_combined,3,,,,,
player,201110300nyg,nyg,PhilKe99,tackles_solo,3,,,,,
player,201110300nyg,nyg,PhilKe99,tackles_assists,0,,,,,
player,201110300nyg,nyg,PhilKe99,tackles_loss,1,,,,,
player,201110300nyg,nyg,PhilKe99,qb_hits,0,,,,,
player,201110300nyg,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201110300nyg,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201110300nyg,nyg,RossAa99,def_int,0,,,,,
player,201110300nyg,nyg,RossAa99,def_int_yds,0,,,,,
player,201110300nyg,nyg,RossAa99,def_int_td,0,,,,,
player,201110300nyg,nyg,RossAa99,def_int_long,0,,,,,
player,201110300nyg,nyg,RossAa99,pass_defended,0,,,,,
player,201110300nyg,nyg,RossAa99,sacks,0.0,,,,,
player,201110300nyg,nyg,RossAa99,tackles_combined,3,,,,,
player,201110300nyg,nyg,RossAa99,tackles_solo,3,,,,,
player,201110300nyg,nyg,RossAa99,tackles_assists,0,,,,,
player,201110300nyg,nyg,RossAa99,tackles_loss,0,,,,,
player,201110300nyg,nyg,RossAa99,qb_hits,0,,,,,
player,201110300nyg,nyg,RossAa99,fumbles_rec,0,,,,,
player,201110300nyg,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,RossAa99,fumbles_forced,0,,,,,
player,201110300nyg,nyg,GranDe21,def_int,0,,,,,
player,201110300nyg,nyg,GranDe21,def_int_yds,0,,,,,
player,201110300nyg,nyg,GranDe21,def_int_td,0,,,,,
player,201110300nyg,nyg,GranDe21,def_int_long,0,,,,,
player,201110300nyg,nyg,GranDe21,pass_defended,0,,,,,
player,201110300nyg,nyg,GranDe21,sacks,0.0,,,,,
player,201110300nyg,nyg,GranDe21,tackles_combined,2,,,,,
player,201110300nyg,nyg,GranDe21,tackles_solo,2,,,,,
player,201110300nyg,nyg,GranDe21,tackles_assists,0,,,,,
player,201110300nyg,nyg,GranDe21,tackles_loss,0,,,,,
player,201110300nyg,nyg,GranDe21,qb_hits,0,,,,,
player,201110300nyg,nyg,GranDe21,fumbles_rec,0,,,,,
player,201110300nyg,nyg,GranDe21,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,GranDe21,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,GranDe21,fumbles_forced,0,,,,,
player,201110300nyg,nyg,MartDe22,def_int,0,,,,,
player,201110300nyg,nyg,MartDe22,def_int_yds,0,,,,,
player,201110300nyg,nyg,MartDe22,def_int_td,0,,,,,
player,201110300nyg,nyg,MartDe22,def_int_long,0,,,,,
player,201110300nyg,nyg,MartDe22,pass_defended,0,,,,,
player,201110300nyg,nyg,MartDe22,sacks,0.0,,,,,
player,201110300nyg,nyg,MartDe22,tackles_combined,2,,,,,
player,201110300nyg,nyg,MartDe22,tackles_solo,1,,,,,
player,201110300nyg,nyg,MartDe22,tackles_assists,1,,,,,
player,201110300nyg,nyg,MartDe22,tackles_loss,0,,,,,
player,201110300nyg,nyg,MartDe22,qb_hits,0,,,,,
player,201110300nyg,nyg,MartDe22,fumbles_rec,0,,,,,
player,201110300nyg,nyg,MartDe22,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,MartDe22,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,MartDe22,fumbles_forced,0,,,,,
player,201110300nyg,nyg,TollDa99,def_int,0,,,,,
player,201110300nyg,nyg,TollDa99,def_int_yds,0,,,,,
player,201110300nyg,nyg,TollDa99,def_int_td,0,,,,,
player,201110300nyg,nyg,TollDa99,def_int_long,0,,,,,
player,201110300nyg,nyg,TollDa99,pass_defended,0,,,,,
player,201110300nyg,nyg,TollDa99,sacks,0.0,,,,,
player,201110300nyg,nyg,TollDa99,tackles_combined,2,,,,,
player,201110300nyg,nyg,TollDa99,tackles_solo,1,,,,,
player,201110300nyg,nyg,TollDa99,tackles_assists,1,,,,,
player,201110300nyg,nyg,TollDa99,tackles_loss,0,,,,,
player,201110300nyg,nyg,TollDa99,qb_hits,0,,,,,
player,201110300nyg,nyg,TollDa99,fumbles_rec,0,,,,,
player,201110300nyg,nyg,TollDa99,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,TollDa99,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,TollDa99,fumbles_forced,0,,,,,
player,201110300nyg,nyg,TryoJu99,def_int,0,,,,,
player,201110300nyg,nyg,TryoJu99,def_int_yds,0,,,,,
player,201110300nyg,nyg,TryoJu99,def_int_td,0,,,,,
player,201110300nyg,nyg,TryoJu99,def_int_long,0,,,,,
player,201110300nyg,nyg,TryoJu99,pass_defended,1,,,,,
player,201110300nyg,nyg,TryoJu99,sacks,0.0,,,,,
player,201110300nyg,nyg,TryoJu99,tackles_combined,2,,,,,
player,201110300nyg,nyg,TryoJu99,tackles_solo,2,,,,,
player,201110300nyg,nyg,TryoJu99,tackles_assists,0,,,,,
player,201110300nyg,nyg,TryoJu99,tackles_loss,0,,,,,
player,201110300nyg,nyg,TryoJu99,qb_hits,0,,,,,
player,201110300nyg,nyg,TryoJu99,fumbles_rec,0,,,,,
player,201110300nyg,nyg,TryoJu99,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,TryoJu99,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,TryoJu99,fumbles_forced,0,,,,,
player,201110300nyg,nyg,WillJa02,def_int,0,,,,,
player,201110300nyg,nyg,WillJa02,def_int_yds,0,,,,,
player,201110300nyg,nyg,WillJa02,def_int_td,0,,,,,
player,201110300nyg,nyg,WillJa02,def_int_long,0,,,,,
player,201110300nyg,nyg,WillJa02,pass_defended,0,,,,,
player,201110300nyg,nyg,WillJa02,sacks,0.0,,,,,
player,201110300nyg,nyg,WillJa02,tackles_combined,2,,,,,
player,201110300nyg,nyg,WillJa02,tackles_solo,0,,,,,
player,201110300nyg,nyg,WillJa02,tackles_assists,2,,,,,
player,201110300nyg,nyg,WillJa02,tackles_loss,0,,,,,
player,201110300nyg,nyg,WillJa02,qb_hits,0,,,,,
player,201110300nyg,nyg,WillJa02,fumbles_rec,0,,,,,
player,201110300nyg,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,WillJa02,fumbles_forced,0,,,,,
player,201110300nyg,nyg,CoexMi99,def_int,0,,,,,
player,201110300nyg,nyg,CoexMi99,def_int_yds,0,,,,,
player,201110300nyg,nyg,CoexMi99,def_int_td,0,,,,,
player,201110300nyg,nyg,CoexMi99,def_int_long,0,,,,,
player,201110300nyg,nyg,CoexMi99,pass_defended,0,,,,,
player,201110300nyg,nyg,CoexMi99,sacks,0.0,,,,,
player,201110300nyg,nyg,CoexMi99,tackles_combined,1,,,,,
player,201110300nyg,nyg,CoexMi99,tackles_solo,1,,,,,
player,201110300nyg,nyg,CoexMi99,tackles_assists,0,,,,,
player,201110300nyg,nyg,CoexMi99,tackles_loss,0,,,,,
player,201110300nyg,nyg,CoexMi99,qb_hits,0,,,,,
player,201110300nyg,nyg,CoexMi99,fumbles_rec,0,,,,,
player,201110300nyg,nyg,CoexMi99,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,CoexMi99,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,CoexMi99,fumbles_forced,0,,,,,
player,201110300nyg,nyg,SashTy00,def_int,0,,,,,
player,201110300nyg,nyg,SashTy00,def_int_yds,0,,,,,
player,201110300nyg,nyg,SashTy00,def_int_td,0,,,,,
player,201110300nyg,nyg,SashTy00,def_int_long,0,,,,,
player,201110300nyg,nyg,SashTy00,pass_defended,0,,,,,
player,201110300nyg,nyg,SashTy00,sacks,0.0,,,,,
player,201110300nyg,nyg,SashTy00,tackles_combined,1,,,,,
player,201110300nyg,nyg,SashTy00,tackles_solo,0,,,,,
player,201110300nyg,nyg,SashTy00,tackles_assists,1,,,,,
player,201110300nyg,nyg,SashTy00,tackles_loss,0,,,,,
player,201110300nyg,nyg,SashTy00,qb_hits,0,,,,,
player,201110300nyg,nyg,SashTy00,fumbles_rec,0,,,,,
player,201110300nyg,nyg,SashTy00,fumbles_rec_yds,0,,,,,
player,201110300nyg,nyg,SashTy00,fumbles_rec_td,0,,,,,
player,201110300nyg,nyg,SashTy00,fumbles_forced,0,,,,,
player,201110300nyg,mia,BessDa00,kick_ret,0,,,,,
player,201110300nyg,mia,BessDa00,kick_ret_yds,0,,,,,
player,201110300nyg,mia,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201110300nyg,mia,BessDa00,kick_ret_td,0,,,,,
player,201110300nyg,mia,BessDa00,kick_ret_long,0,,,,,
player,201110300nyg,mia,BessDa00,punt_ret,1,,,,,
player,201110300nyg,mia,BessDa00,punt_ret_yds,13,,,,,
player,201110300nyg,mia,BessDa00,punt_ret_yds_per_ret,13.0,,,,,
player,201110300nyg,mia,BessDa00,punt_ret_td,0,,,,,
player,201110300nyg,mia,BessDa00,punt_ret_long,13,,,,,
player,201110300nyg,mia,BushRe00,kick_ret,0,,,,,
player,201110300nyg,mia,BushRe00,kick_ret_yds,0,,,,,
player,201110300nyg,mia,BushRe00,kick_ret_yds_per_ret,,,,,,
player,201110300nyg,mia,BushRe00,kick_ret_td,0,,,,,
player,201110300nyg,mia,BushRe00,kick_ret_long,0,,,,,
player,201110300nyg,mia,BushRe00,punt_ret,1,,,,,
player,201110300nyg,mia,BushRe00,punt_ret_yds,-4,,,,,
player,201110300nyg,mia,BushRe00,punt_ret_yds_per_ret,-4.0,,,,,
player,201110300nyg,mia,BushRe00,punt_ret_td,0,,,,,
player,201110300nyg,mia,BushRe00,punt_ret_long,-4,,,,,
player,201110300nyg,mia,SlatSt00,kick_ret,3,,,,,
player,201110300nyg,mia,SlatSt00,kick_ret_yds,85,,,,,
player,201110300nyg,mia,SlatSt00,kick_ret_yds_per_ret,28.3,,,,,
player,201110300nyg,mia,SlatSt00,kick_ret_td,0,,,,,
player,201110300nyg,mia,SlatSt00,kick_ret_long,42,,,,,
player,201110300nyg,mia,SlatSt00,punt_ret,0,,,,,
player,201110300nyg,mia,SlatSt00,punt_ret_yds,0,,,,,
player,201110300nyg,mia,SlatSt00,punt_ret_yds_per_ret,,,,,,
player,201110300nyg,mia,SlatSt00,punt_ret_td,0,,,,,
player,201110300nyg,mia,SlatSt00,punt_ret_long,0,,,,,
player,201110300nyg,mia,HillLe00,kick_ret,1,,,,,
player,201110300nyg,mia,HillLe00,kick_ret_yds,14,,,,,
player,201110300nyg,mia,HillLe00,kick_ret_yds_per_ret,14.0,,,,,
player,201110300nyg,mia,HillLe00,kick_ret_td,0,,,,,
player,201110300nyg,mia,HillLe00,kick_ret_long,14,,,,,
player,201110300nyg,mia,HillLe00,punt_ret,0,,,,,
player,201110300nyg,mia,HillLe00,punt_ret_yds,0,,,,,
player,201110300nyg,mia,HillLe00,punt_ret_yds_per_ret,,,,,,
player,201110300nyg,mia,HillLe00,punt_ret_td,0,,,,,
player,201110300nyg,mia,HillLe00,punt_ret_long,0,,,,,
player,201110300nyg,nyg,RossAa99,kick_ret,0,,,,,
player,201110300nyg,nyg,RossAa99,kick_ret_yds,0,,,,,
player,201110300nyg,nyg,RossAa99,kick_ret_yds_per_ret,,,,,,
player,201110300nyg,nyg,RossAa99,kick_ret_td,0,,,,,
player,201110300nyg,nyg,RossAa99,kick_ret_long,0,,,,,
player,201110300nyg,nyg,RossAa99,punt_ret,4,,,,,
player,201110300nyg,nyg,RossAa99,punt_ret_yds,28,,,,,
player,201110300nyg,nyg,RossAa99,punt_ret_yds_per_ret,7.0,,,,,
player,201110300nyg,nyg,RossAa99,punt_ret_td,0,,,,,
player,201110300nyg,nyg,RossAa99,punt_ret_long,10,,,,,
player,201110300nyg,nyg,ThomDe02,kick_ret,3,,,,,
player,201110300nyg,nyg,ThomDe02,kick_ret_yds,78,,,,,
player,201110300nyg,nyg,ThomDe02,kick_ret_yds_per_ret,26.0,,,,,
player,201110300nyg,nyg,ThomDe02,kick_ret_td,0,,,,,
player,201110300nyg,nyg,ThomDe02,kick_ret_long,40,,,,,
player,201110300nyg,nyg,ThomDe02,punt_ret,0,,,,,
player,201110300nyg,nyg,ThomDe02,punt_ret_yds,0,,,,,
player,201110300nyg,nyg,ThomDe02,punt_ret_yds_per_ret,,,,,,
player,201110300nyg,nyg,ThomDe02,punt_ret_td,0,,,,,
player,201110300nyg,nyg,ThomDe02,punt_ret_long,0,,,,,
player,201110300nyg,mia,CarpDa44,xpm,2,,,,,
player,201110300nyg,mia,CarpDa44,xpa,2,,,,,
player,201110300nyg,mia,CarpDa44,fgm,1,,,,,
player,201110300nyg,mia,CarpDa44,fga,1,,,,,
player,201110300nyg,mia,CarpDa44,punt,0,,,,,
player,201110300nyg,mia,CarpDa44,punt_yds,0,,,,,
player,201110300nyg,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201110300nyg,mia,CarpDa44,punt_long,0,,,,,
player,201110300nyg,mia,FielBr20,xpm,,,,,,
player,201110300nyg,mia,FielBr20,xpa,,,,,,
player,201110300nyg,mia,FielBr20,fgm,,,,,,
player,201110300nyg,mia,FielBr20,fga,,,,,,
player,201110300nyg,mia,FielBr20,punt,5,,,,,
player,201110300nyg,mia,FielBr20,punt_yds,247,,,,,
player,201110300nyg,mia,FielBr20,punt_yds_per_punt,49.4,,,,,
player,201110300nyg,mia,FielBr20,punt_long,59,,,,,
player,201110300nyg,nyg,tyneslaw01,xpm,2,,,,,
player,201110300nyg,nyg,tyneslaw01,xpa,2,,,,,
player,201110300nyg,nyg,tyneslaw01,fgm,2,,,,,
player,201110300nyg,nyg,tyneslaw01,fga,2,,,,,
player,201110300nyg,nyg,tyneslaw01,punt,0,,,,,
