game,2011,4,20111002,201110020cle,oti,"Tennessee Titans",31,cle,"Cleveland Browns",13
player,201110020cle,cle,MareOw00,rec_yds,5,,,,,
player,201110020cle,cle,MareOw00,rec_td,0,,,,,
player,201110020cle,cle,MareOw00,rec_long,5,,,,,
player,201110020cle,cle,MareOw00,fumbles,0,,,,,
player,201110020cle,cle,MareOw00,fumbles_lost,,,,,,
player,201110020cle,cle,SmitAr00,pass_cmp,0,,,,,
player,201110020cle,cle,SmitAr00,pass_att,0,,,,,
player,201110020cle,cle,SmitAr00,pass_yds,0,,,,,
player,201110020cle,cle,SmitAr00,pass_td,0,,,,,
player,201110020cle,cle,SmitAr00,pass_int,0,,,,,
player,201110020cle,cle,SmitAr00,pass_sacked,0,,,,,
player,201110020cle,cle,SmitAr00,pass_sacked_yds,0,,,,,
player,201110020cle,cle,SmitAr00,pass_long,0,,,,,
player,201110020cle,cle,SmitAr00,pass_rating,,,,,,
player,201110020cle,cle,SmitAr00,rush_att,1,,,,,
player,201110020cle,cle,SmitAr00,rush_yds,0,,,,,
player,201110020cle,cle,SmitAr00,rush_td,0,,,,,
player,201110020cle,cle,SmitAr00,rush_long,0,,,,,
player,201110020cle,cle,SmitAr00,targets,1,,,,,
player,201110020cle,cle,SmitAr00,rec,0,,,,,
player,201110020cle,cle,SmitAr00,rec_yds,0,,,,,
player,201110020cle,cle,SmitAr00,rec_td,0,,,,,
player,201110020cle,cle,SmitAr00,rec_long,0,,,,,
player,201110020cle,cle,SmitAr00,fumbles,0,,,,,
player,201110020cle,cle,SmitAr00,fumbles_lost,,,,,,
player,201110020cle,oti,BabiJo21,def_int,1,,,,,
player,201110020cle,oti,BabiJo21,def_int_yds,97,,,,,
player,201110020cle,oti,BabiJo21,def_int_td,1,,,,,
player,201110020cle,oti,BabiJo21,def_int_long,97,,,,,
player,201110020cle,oti,BabiJo21,pass_defended,1,,,,,
player,201110020cle,oti,BabiJo21,sacks,0.0,,,,,
player,201110020cle,oti,BabiJo21,tackles_combined,5,,,,,
player,201110020cle,oti,BabiJo21,tackles_solo,5,,,,,
player,201110020cle,oti,BabiJo21,tackles_assists,0,,,,,
player,201110020cle,oti,BabiJo21,tackles_loss,0,,,,,
player,201110020cle,oti,BabiJo21,qb_hits,1,,,,,
player,201110020cle,oti,BabiJo21,fumbles_rec,0,,,,,
player,201110020cle,oti,BabiJo21,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,BabiJo21,fumbles_rec_td,0,,,,,
player,201110020cle,oti,BabiJo21,fumbles_forced,0,,,,,
player,201110020cle,oti,AyerAk00,def_int,0,,,,,
player,201110020cle,oti,AyerAk00,def_int_yds,0,,,,,
player,201110020cle,oti,AyerAk00,def_int_td,0,,,,,
player,201110020cle,oti,AyerAk00,def_int_long,0,,,,,
player,201110020cle,oti,AyerAk00,pass_defended,0,,,,,
player,201110020cle,oti,AyerAk00,sacks,1.0,,,,,
player,201110020cle,oti,AyerAk00,tackles_combined,3,,,,,
player,201110020cle,oti,AyerAk00,tackles_solo,3,,,,,
player,201110020cle,oti,AyerAk00,tackles_assists,0,,,,,
player,201110020cle,oti,AyerAk00,tackles_loss,1,,,,,
player,201110020cle,oti,AyerAk00,qb_hits,1,,,,,
player,201110020cle,oti,AyerAk00,fumbles_rec,0,,,,,
player,201110020cle,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201110020cle,oti,AyerAk00,fumbles_forced,0,,,,,
player,201110020cle,oti,KlugKa00,def_int,0,,,,,
player,201110020cle,oti,KlugKa00,def_int_yds,0,,,,,
player,201110020cle,oti,KlugKa00,def_int_td,0,,,,,
player,201110020cle,oti,KlugKa00,def_int_long,0,,,,,
player,201110020cle,oti,KlugKa00,pass_defended,0,,,,,
player,201110020cle,oti,KlugKa00,sacks,1.0,,,,,
player,201110020cle,oti,KlugKa00,tackles_combined,2,,,,,
player,201110020cle,oti,KlugKa00,tackles_solo,2,,,,,
player,201110020cle,oti,KlugKa00,tackles_assists,0,,,,,
player,201110020cle,oti,KlugKa00,tackles_loss,1,,,,,
player,201110020cle,oti,KlugKa00,qb_hits,1,,,,,
player,201110020cle,oti,KlugKa00,fumbles_rec,0,,,,,
player,201110020cle,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201110020cle,oti,KlugKa00,fumbles_forced,0,,,,,
player,201110020cle,oti,MorgDe99,def_int,0,,,,,
player,201110020cle,oti,MorgDe99,def_int_yds,0,,,,,
player,201110020cle,oti,MorgDe99,def_int_td,0,,,,,
player,201110020cle,oti,MorgDe99,def_int_long,0,,,,,
player,201110020cle,oti,MorgDe99,pass_defended,0,,,,,
player,201110020cle,oti,MorgDe99,sacks,1.0,,,,,
player,201110020cle,oti,MorgDe99,tackles_combined,2,,,,,
player,201110020cle,oti,MorgDe99,tackles_solo,2,,,,,
player,201110020cle,oti,MorgDe99,tackles_assists,0,,,,,
player,201110020cle,oti,MorgDe99,tackles_loss,0,,,,,
player,201110020cle,oti,MorgDe99,qb_hits,1,,,,,
player,201110020cle,oti,MorgDe99,fumbles_rec,0,,,,,
player,201110020cle,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201110020cle,oti,MorgDe99,fumbles_forced,0,,,,,
player,201110020cle,oti,JoneJa99,def_int,0,,,,,
player,201110020cle,oti,JoneJa99,def_int_yds,0,,,,,
player,201110020cle,oti,JoneJa99,def_int_td,0,,,,,
player,201110020cle,oti,JoneJa99,def_int_long,0,,,,,
player,201110020cle,oti,JoneJa99,pass_defended,0,,,,,
player,201110020cle,oti,JoneJa99,sacks,1.0,,,,,
player,201110020cle,oti,JoneJa99,tackles_combined,1,,,,,
player,201110020cle,oti,JoneJa99,tackles_solo,1,,,,,
player,201110020cle,oti,JoneJa99,tackles_assists,0,,,,,
player,201110020cle,oti,JoneJa99,tackles_loss,1,,,,,
player,201110020cle,oti,JoneJa99,qb_hits,1,,,,,
player,201110020cle,oti,JoneJa99,fumbles_rec,0,,,,,
player,201110020cle,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201110020cle,oti,JoneJa99,fumbles_forced,0,,,,,
player,201110020cle,oti,FinnCo20,def_int,0,,,,,
player,201110020cle,oti,FinnCo20,def_int_yds,0,,,,,
player,201110020cle,oti,FinnCo20,def_int_td,0,,,,,
player,201110020cle,oti,FinnCo20,def_int_long,0,,,,,
player,201110020cle,oti,FinnCo20,pass_defended,1,,,,,
player,201110020cle,oti,FinnCo20,sacks,0.0,,,,,
player,201110020cle,oti,FinnCo20,tackles_combined,11,,,,,
player,201110020cle,oti,FinnCo20,tackles_solo,10,,,,,
player,201110020cle,oti,FinnCo20,tackles_assists,1,,,,,
player,201110020cle,oti,FinnCo20,tackles_loss,0,,,,,
player,201110020cle,oti,FinnCo20,qb_hits,2,,,,,
player,201110020cle,oti,FinnCo20,fumbles_rec,0,,,,,
player,201110020cle,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201110020cle,oti,FinnCo20,fumbles_forced,0,,,,,
player,201110020cle,oti,McCoJa99,def_int,0,,,,,
player,201110020cle,oti,McCoJa99,def_int_yds,0,,,,,
player,201110020cle,oti,McCoJa99,def_int_td,0,,,,,
player,201110020cle,oti,McCoJa99,def_int_long,0,,,,,
player,201110020cle,oti,McCoJa99,pass_defended,1,,,,,
player,201110020cle,oti,McCoJa99,sacks,0.0,,,,,
player,201110020cle,oti,McCoJa99,tackles_combined,10,,,,,
player,201110020cle,oti,McCoJa99,tackles_solo,10,,,,,
player,201110020cle,oti,McCoJa99,tackles_assists,0,,,,,
player,201110020cle,oti,McCoJa99,tackles_loss,0,,,,,
player,201110020cle,oti,McCoJa99,qb_hits,0,,,,,
player,201110020cle,oti,McCoJa99,fumbles_rec,0,,,,,
player,201110020cle,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201110020cle,oti,McCoJa99,fumbles_forced,0,,,,,
player,201110020cle,oti,WithWi20,def_int,0,,,,,
player,201110020cle,oti,WithWi20,def_int_yds,0,,,,,
player,201110020cle,oti,WithWi20,def_int_td,0,,,,,
player,201110020cle,oti,WithWi20,def_int_long,0,,,,,
player,201110020cle,oti,WithWi20,pass_defended,2,,,,,
player,201110020cle,oti,WithWi20,sacks,0.0,,,,,
player,201110020cle,oti,WithWi20,tackles_combined,8,,,,,
player,201110020cle,oti,WithWi20,tackles_solo,7,,,,,
player,201110020cle,oti,WithWi20,tackles_assists,1,,,,,
player,201110020cle,oti,WithWi20,tackles_loss,0,,,,,
player,201110020cle,oti,WithWi20,qb_hits,1,,,,,
player,201110020cle,oti,WithWi20,fumbles_rec,0,,,,,
player,201110020cle,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201110020cle,oti,WithWi20,fumbles_forced,0,,,,,
player,201110020cle,oti,RuudBa20,def_int,0,,,,,
player,201110020cle,oti,RuudBa20,def_int_yds,0,,,,,
player,201110020cle,oti,RuudBa20,def_int_td,0,,,,,
player,201110020cle,oti,RuudBa20,def_int_long,0,,,,,
player,201110020cle,oti,RuudBa20,pass_defended,0,,,,,
player,201110020cle,oti,RuudBa20,sacks,0.0,,,,,
player,201110020cle,oti,RuudBa20,tackles_combined,7,,,,,
player,201110020cle,oti,RuudBa20,tackles_solo,7,,,,,
player,201110020cle,oti,RuudBa20,tackles_assists,0,,,,,
player,201110020cle,oti,RuudBa20,tackles_loss,1,,,,,
player,201110020cle,oti,RuudBa20,qb_hits,0,,,,,
player,201110020cle,oti,RuudBa20,fumbles_rec,0,,,,,
player,201110020cle,oti,RuudBa20,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,RuudBa20,fumbles_rec_td,0,,,,,
player,201110020cle,oti,RuudBa20,fumbles_forced,0,,,,,
player,201110020cle,oti,CaseJu00,def_int,0,,,,,
player,201110020cle,oti,CaseJu00,def_int_yds,0,,,,,
player,201110020cle,oti,CaseJu00,def_int_td,0,,,,,
player,201110020cle,oti,CaseJu00,def_int_long,0,,,,,
player,201110020cle,oti,CaseJu00,pass_defended,0,,,,,
player,201110020cle,oti,CaseJu00,sacks,0.0,,,,,
player,201110020cle,oti,CaseJu00,tackles_combined,4,,,,,
player,201110020cle,oti,CaseJu00,tackles_solo,4,,,,,
player,201110020cle,oti,CaseJu00,tackles_assists,0,,,,,
player,201110020cle,oti,CaseJu00,tackles_loss,0,,,,,
player,201110020cle,oti,CaseJu00,qb_hits,0,,,,,
player,201110020cle,oti,CaseJu00,fumbles_rec,0,,,,,
player,201110020cle,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201110020cle,oti,CaseJu00,fumbles_forced,0,,,,,
player,201110020cle,oti,BallDa20,def_int,0,,,,,
player,201110020cle,oti,BallDa20,def_int_yds,0,,,,,
player,201110020cle,oti,BallDa20,def_int_td,0,,,,,
player,201110020cle,oti,BallDa20,def_int_long,0,,,,,
player,201110020cle,oti,BallDa20,pass_defended,0,,,,,
player,201110020cle,oti,BallDa20,sacks,0.0,,,,,
player,201110020cle,oti,BallDa20,tackles_combined,2,,,,,
player,201110020cle,oti,BallDa20,tackles_solo,2,,,,,
player,201110020cle,oti,BallDa20,tackles_assists,0,,,,,
player,201110020cle,oti,BallDa20,tackles_loss,0,,,,,
player,201110020cle,oti,BallDa20,qb_hits,0,,,,,
player,201110020cle,oti,BallDa20,fumbles_rec,0,,,,,
player,201110020cle,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201110020cle,oti,BallDa20,fumbles_forced,0,,,,,
player,201110020cle,oti,CampTo00,def_int,0,,,,,
player,201110020cle,oti,CampTo00,def_int_yds,0,,,,,
player,201110020cle,oti,CampTo00,def_int_td,0,,,,,
player,201110020cle,oti,CampTo00,def_int_long,0,,,,,
player,201110020cle,oti,CampTo00,pass_defended,0,,,,,
player,201110020cle,oti,CampTo00,sacks,0.0,,,,,
player,201110020cle,oti,CampTo00,tackles_combined,2,,,,,
player,201110020cle,oti,CampTo00,tackles_solo,1,,,,,
player,201110020cle,oti,CampTo00,tackles_assists,1,,,,,
player,201110020cle,oti,CampTo00,tackles_loss,0,,,,,
player,201110020cle,oti,CampTo00,qb_hits,0,,,,,
player,201110020cle,oti,CampTo00,fumbles_rec,0,,,,,
player,201110020cle,oti,CampTo00,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,CampTo00,fumbles_rec_td,0,,,,,
player,201110020cle,oti,CampTo00,fumbles_forced,0,,,,,
player,201110020cle,oti,GrifMi99,def_int,0,,,,,
player,201110020cle,oti,GrifMi99,def_int_yds,0,,,,,
player,201110020cle,oti,GrifMi99,def_int_td,0,,,,,
player,201110020cle,oti,GrifMi99,def_int_long,0,,,,,
player,201110020cle,oti,GrifMi99,pass_defended,1,,,,,
player,201110020cle,oti,GrifMi99,sacks,0.0,,,,,
player,201110020cle,oti,GrifMi99,tackles_combined,2,,,,,
player,201110020cle,oti,GrifMi99,tackles_solo,1,,,,,
player,201110020cle,oti,GrifMi99,tackles_assists,1,,,,,
player,201110020cle,oti,GrifMi99,tackles_loss,0,,,,,
player,201110020cle,oti,GrifMi99,qb_hits,0,,,,,
player,201110020cle,oti,GrifMi99,fumbles_rec,0,,,,,
player,201110020cle,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201110020cle,oti,GrifMi99,fumbles_forced,0,,,,,
player,201110020cle,oti,HopeCh21,def_int,0,,,,,
player,201110020cle,oti,HopeCh21,def_int_yds,0,,,,,
player,201110020cle,oti,HopeCh21,def_int_td,0,,,,,
player,201110020cle,oti,HopeCh21,def_int_long,0,,,,,
player,201110020cle,oti,HopeCh21,pass_defended,0,,,,,
player,201110020cle,oti,HopeCh21,sacks,0.0,,,,,
player,201110020cle,oti,HopeCh21,tackles_combined,2,,,,,
player,201110020cle,oti,HopeCh21,tackles_solo,2,,,,,
player,201110020cle,oti,HopeCh21,tackles_assists,0,,,,,
player,201110020cle,oti,HopeCh21,tackles_loss,0,,,,,
player,201110020cle,oti,HopeCh21,qb_hits,0,,,,,
player,201110020cle,oti,HopeCh21,fumbles_rec,0,,,,,
player,201110020cle,oti,HopeCh21,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,HopeCh21,fumbles_rec_td,0,,,,,
player,201110020cle,oti,HopeCh21,fumbles_forced,0,,,,,
player,201110020cle,oti,BailPa99,def_int,0,,,,,
player,201110020cle,oti,BailPa99,def_int_yds,0,,,,,
player,201110020cle,oti,BailPa99,def_int_td,0,,,,,
player,201110020cle,oti,BailPa99,def_int_long,0,,,,,
player,201110020cle,oti,BailPa99,pass_defended,0,,,,,
player,201110020cle,oti,BailPa99,sacks,0.0,,,,,
player,201110020cle,oti,BailPa99,tackles_combined,1,,,,,
player,201110020cle,oti,BailPa99,tackles_solo,1,,,,,
player,201110020cle,oti,BailPa99,tackles_assists,0,,,,,
player,201110020cle,oti,BailPa99,tackles_loss,0,,,,,
player,201110020cle,oti,BailPa99,qb_hits,0,,,,,
player,201110020cle,oti,BailPa99,fumbles_rec,0,,,,,
player,201110020cle,oti,BailPa99,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,BailPa99,fumbles_rec_td,0,,,,,
player,201110020cle,oti,BailPa99,fumbles_forced,0,,,,,
player,201110020cle,oti,HayeWi99,def_int,0,,,,,
player,201110020cle,oti,HayeWi99,def_int_yds,0,,,,,
player,201110020cle,oti,HayeWi99,def_int_td,0,,,,,
player,201110020cle,oti,HayeWi99,def_int_long,0,,,,,
player,201110020cle,oti,HayeWi99,pass_defended,0,,,,,
player,201110020cle,oti,HayeWi99,sacks,0.0,,,,,
player,201110020cle,oti,HayeWi99,tackles_combined,1,,,,,
player,201110020cle,oti,HayeWi99,tackles_solo,0,,,,,
player,201110020cle,oti,HayeWi99,tackles_assists,1,,,,,
player,201110020cle,oti,HayeWi99,tackles_loss,0,,,,,
player,201110020cle,oti,HayeWi99,qb_hits,1,,,,,
player,201110020cle,oti,HayeWi99,fumbles_rec,0,,,,,
player,201110020cle,oti,HayeWi99,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,HayeWi99,fumbles_rec_td,0,,,,,
player,201110020cle,oti,HayeWi99,fumbles_forced,0,,,,,
player,201110020cle,oti,MarkSe99,def_int,0,,,,,
player,201110020cle,oti,MarkSe99,def_int_yds,0,,,,,
player,201110020cle,oti,MarkSe99,def_int_td,0,,,,,
player,201110020cle,oti,MarkSe99,def_int_long,0,,,,,
player,201110020cle,oti,MarkSe99,pass_defended,0,,,,,
player,201110020cle,oti,MarkSe99,sacks,0.0,,,,,
player,201110020cle,oti,MarkSe99,tackles_combined,1,,,,,
player,201110020cle,oti,MarkSe99,tackles_solo,1,,,,,
player,201110020cle,oti,MarkSe99,tackles_assists,0,,,,,
player,201110020cle,oti,MarkSe99,tackles_loss,0,,,,,
player,201110020cle,oti,MarkSe99,qb_hits,0,,,,,
player,201110020cle,oti,MarkSe99,fumbles_rec,0,,,,,
player,201110020cle,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201110020cle,oti,MarkSe99,fumbles_forced,0,,,,,
player,201110020cle,oti,McCaCo00,def_int,0,,,,,
player,201110020cle,oti,McCaCo00,def_int_yds,0,,,,,
player,201110020cle,oti,McCaCo00,def_int_td,0,,,,,
player,201110020cle,oti,McCaCo00,def_int_long,0,,,,,
player,201110020cle,oti,McCaCo00,pass_defended,0,,,,,
player,201110020cle,oti,McCaCo00,sacks,0.0,,,,,
player,201110020cle,oti,McCaCo00,tackles_combined,1,,,,,
player,201110020cle,oti,McCaCo00,tackles_solo,1,,,,,
player,201110020cle,oti,McCaCo00,tackles_assists,0,,,,,
player,201110020cle,oti,McCaCo00,tackles_loss,0,,,,,
player,201110020cle,oti,McCaCo00,qb_hits,0,,,,,
player,201110020cle,oti,McCaCo00,fumbles_rec,0,,,,,
player,201110020cle,oti,McCaCo00,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,McCaCo00,fumbles_rec_td,0,,,,,
player,201110020cle,oti,McCaCo00,fumbles_forced,0,,,,,
player,201110020cle,oti,ShawTi99,def_int,0,,,,,
player,201110020cle,oti,ShawTi99,def_int_yds,0,,,,,
player,201110020cle,oti,ShawTi99,def_int_td,0,,,,,
player,201110020cle,oti,ShawTi99,def_int_long,0,,,,,
player,201110020cle,oti,ShawTi99,pass_defended,0,,,,,
player,201110020cle,oti,ShawTi99,sacks,0.0,,,,,
player,201110020cle,oti,ShawTi99,tackles_combined,1,,,,,
player,201110020cle,oti,ShawTi99,tackles_solo,0,,,,,
player,201110020cle,oti,ShawTi99,tackles_assists,1,,,,,
player,201110020cle,oti,ShawTi99,tackles_loss,0,,,,,
player,201110020cle,oti,ShawTi99,qb_hits,0,,,,,
player,201110020cle,oti,ShawTi99,fumbles_rec,0,,,,,
player,201110020cle,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201110020cle,oti,ShawTi99,fumbles_forced,0,,,,,
player,201110020cle,oti,SmitSh20,def_int,0,,,,,
player,201110020cle,oti,SmitSh20,def_int_yds,0,,,,,
player,201110020cle,oti,SmitSh20,def_int_td,0,,,,,
player,201110020cle,oti,SmitSh20,def_int_long,0,,,,,
player,201110020cle,oti,SmitSh20,pass_defended,0,,,,,
player,201110020cle,oti,SmitSh20,sacks,0.0,,,,,
player,201110020cle,oti,SmitSh20,tackles_combined,1,,,,,
player,201110020cle,oti,SmitSh20,tackles_solo,1,,,,,
player,201110020cle,oti,SmitSh20,tackles_assists,0,,,,,
player,201110020cle,oti,SmitSh20,tackles_loss,0,,,,,
player,201110020cle,oti,SmitSh20,qb_hits,0,,,,,
player,201110020cle,oti,SmitSh20,fumbles_rec,0,,,,,
player,201110020cle,oti,SmitSh20,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,SmitSh20,fumbles_rec_td,0,,,,,
player,201110020cle,oti,SmitSh20,fumbles_forced,0,,,,,
player,201110020cle,oti,SmitAn21,def_int,0,,,,,
player,201110020cle,oti,SmitAn21,def_int_yds,0,,,,,
player,201110020cle,oti,SmitAn21,def_int_td,0,,,,,
player,201110020cle,oti,SmitAn21,def_int_long,0,,,,,
player,201110020cle,oti,SmitAn21,pass_defended,0,,,,,
player,201110020cle,oti,SmitAn21,sacks,0.0,,,,,
player,201110020cle,oti,SmitAn21,tackles_combined,1,,,,,
player,201110020cle,oti,SmitAn21,tackles_solo,1,,,,,
player,201110020cle,oti,SmitAn21,tackles_assists,0,,,,,
player,201110020cle,oti,SmitAn21,tackles_loss,0,,,,,
player,201110020cle,oti,SmitAn21,qb_hits,1,,,,,
player,201110020cle,oti,SmitAn21,fumbles_rec,0,,,,,
player,201110020cle,oti,SmitAn21,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,SmitAn21,fumbles_rec_td,0,,,,,
player,201110020cle,oti,SmitAn21,fumbles_forced,0,,,,,
player,201110020cle,oti,VernAl99,def_int,0,,,,,
player,201110020cle,oti,VernAl99,def_int_yds,0,,,,,
player,201110020cle,oti,VernAl99,def_int_td,0,,,,,
player,201110020cle,oti,VernAl99,def_int_long,0,,,,,
player,201110020cle,oti,VernAl99,pass_defended,1,,,,,
player,201110020cle,oti,VernAl99,sacks,0.0,,,,,
player,201110020cle,oti,VernAl99,tackles_combined,1,,,,,
player,201110020cle,oti,VernAl99,tackles_solo,1,,,,,
player,201110020cle,oti,VernAl99,tackles_assists,0,,,,,
player,201110020cle,oti,VernAl99,tackles_loss,0,,,,,
player,201110020cle,oti,VernAl99,qb_hits,0,,,,,
player,201110020cle,oti,VernAl99,fumbles_rec,0,,,,,
player,201110020cle,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201110020cle,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201110020cle,oti,VernAl99,fumbles_forced,0,,,,,
player,201110020cle,cle,AdamMi21,def_int,1,,,,,
player,201110020cle,cle,AdamMi21,def_int_yds,0,,,,,
player,201110020cle,cle,AdamMi21,def_int_td,0,,,,,
player,201110020cle,cle,AdamMi21,def_int_long,0,,,,,
player,201110020cle,cle,AdamMi21,pass_defended,1,,,,,
player,201110020cle,cle,AdamMi21,sacks,0.0,,,,,
player,201110020cle,cle,AdamMi21,tackles_combined,2,,,,,
player,201110020cle,cle,AdamMi21,tackles_solo,2,,,,,
player,201110020cle,cle,AdamMi21,tackles_assists,0,,,,,
player,201110020cle,cle,AdamMi21,tackles_loss,0,,,,,
player,201110020cle,cle,AdamMi21,qb_hits,0,,,,,
player,201110020cle,cle,AdamMi21,fumbles_rec,0,,,,,
player,201110020cle,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201110020cle,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201110020cle,cle,AdamMi21,fumbles_forced,0,,,,,
player,201110020cle,cle,JackDQ20,def_int,0,,,,,
player,201110020cle,cle,JackDQ20,def_int_yds,0,,,,,
player,201110020cle,cle,JackDQ20,def_int_td,0,,,,,
player,201110020cle,cle,JackDQ20,def_int_long,0,,,,,
player,201110020cle,cle,JackDQ20,pass_defended,0,,,,,
player,201110020cle,cle,JackDQ20,sacks,0.0,,,,,
player,201110020cle,cle,JackDQ20,tackles_combined,10,,,,,
player,201110020cle,cle,JackDQ20,tackles_solo,5,,,,,
player,201110020cle,cle,JackDQ20,tackles_assists,5,,,,,
player,201110020cle,cle,JackDQ20,tackles_loss,0,,,,,
player,201110020cle,cle,JackDQ20,qb_hits,0,,,,,
player,201110020cle,cle,JackDQ20,fumbles_rec,0,,,,,
player,201110020cle,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201110020cle,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201110020cle,cle,JackDQ20,fumbles_forced,0,,,,,
player,201110020cle,cle,FujiSc20,def_int,0,,,,,
player,201110020cle,cle,FujiSc20,def_int_yds,0,,,,,
player,201110020cle,cle,FujiSc20,def_int_td,0,,,,,
player,201110020cle,cle,FujiSc20,def_int_long,0,,,,,
player,201110020cle,cle,FujiSc20,pass_defended,0,,,,,
player,201110020cle,cle,FujiSc20,sacks,0.0,,,,,
player,201110020cle,cle,FujiSc20,tackles_combined,9,,,,,
player,201110020cle,cle,FujiSc20,tackles_solo,6,,,,,
player,201110020cle,cle,FujiSc20,tackles_assists,3,,,,,
player,201110020cle,cle,FujiSc20,tackles_loss,0,,,,,
player,201110020cle,cle,FujiSc20,qb_hits,0,,,,,
player,201110020cle,cle,FujiSc20,fumbles_rec,0,,,,,
player,201110020cle,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201110020cle,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201110020cle,cle,FujiSc20,fumbles_forced,0,,,,,
player,201110020cle,cle,SheaJa00,def_int,0,,,,,
player,201110020cle,cle,SheaJa00,def_int_yds,0,,,,,
player,201110020cle,cle,SheaJa00,def_int_td,0,,,,,
player,201110020cle,cle,SheaJa00,def_int_long,0,,,,,
player,201110020cle,cle,SheaJa00,pass_defended,0,,,,,
player,201110020cle,cle,SheaJa00,sacks,0.0,,,,,
player,201110020cle,cle,SheaJa00,tackles_combined,5,,,,,
player,201110020cle,cle,SheaJa00,tackles_solo,2,,,,,
player,201110020cle,cle,SheaJa00,tackles_assists,3,,,,,
player,201110020cle,cle,SheaJa00,tackles_loss,0,,,,,
player,201110020cle,cle,SheaJa00,qb_hits,0,,,,,
player,201110020cle,cle,SheaJa00,fumbles_rec,0,,,,,
player,201110020cle,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201110020cle,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201110020cle,cle,SheaJa00,fumbles_forced,0,,,,,
player,201110020cle,cle,WardT.99,def_int,0,,,,,
player,201110020cle,cle,WardT.99,def_int_yds,0,,,,,
player,201110020cle,cle,WardT.99,def_int_td,0,,,,,
player,201110020cle,cle,WardT.99,def_int_long,0,,,,,
player,201110020cle,cle,WardT.99,pass_defended,0,,,,,
player,201110020cle,cle,WardT.99,sacks,0.0,,,,,
player,201110020cle,cle,WardT.99,tackles_combined,4,,,,,
player,201110020cle,cle,WardT.99,tackles_solo,3,,,,,
player,201110020cle,cle,WardT.99,tackles_assists,1,,,,,
player,201110020cle,cle,WardT.99,tackles_loss,0,,,,,
player,201110020cle,cle,WardT.99,qb_hits,0,,,,,
player,201110020cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201110020cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201110020cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201110020cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201110020cle,cle,MitcCa00,def_int,0,,,,,
player,201110020cle,cle,MitcCa00,def_int_yds,0,,,,,
player,201110020cle,cle,MitcCa00,def_int_td,0,,,,,
player,201110020cle,cle,MitcCa00,def_int_long,0,,,,,
player,201110020cle,cle,MitcCa00,pass_defended,0,,,,,
player,201110020cle,cle,MitcCa00,sacks,0.0,,,,,
player,201110020cle,cle,MitcCa00,tackles_combined,3,,,,,
player,201110020cle,cle,MitcCa00,tackles_solo,3,,,,,
player,201110020cle,cle,MitcCa00,tackles_assists,0,,,,,
