game,2011,7,20111023,201110230min,gnb,"Green Bay Packers",33,min,"Minnesota Vikings",27
player,201110230min,gnb,GranRy00,rush_yds,29,,,,,
player,201110230min,gnb,GranRy00,rush_td,0,,,,,
player,201110230min,gnb,GranRy00,rush_long,8,,,,,
player,201110230min,gnb,GranRy00,targets,0,,,,,
player,201110230min,gnb,GranRy00,rec,0,,,,,
player,201110230min,gnb,GranRy00,rec_yds,0,,,,,
player,201110230min,gnb,GranRy00,rec_td,0,,,,,
player,201110230min,gnb,GranRy00,rec_long,0,,,,,
player,201110230min,gnb,GranRy00,fumbles,0,,,,,
player,201110230min,gnb,GranRy00,fumbles_lost,,,,,,
player,201110230min,gnb,CobbRa00,pass_cmp,0,,,,,
player,201110230min,gnb,CobbRa00,pass_att,0,,,,,
player,201110230min,gnb,CobbRa00,pass_yds,0,,,,,
player,201110230min,gnb,CobbRa00,pass_td,0,,,,,
player,201110230min,gnb,CobbRa00,pass_int,0,,,,,
player,201110230min,gnb,CobbRa00,pass_sacked,0,,,,,
player,201110230min,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201110230min,gnb,CobbRa00,pass_long,0,,,,,
player,201110230min,gnb,CobbRa00,pass_rating,,,,,,
player,201110230min,gnb,CobbRa00,rush_att,1,,,,,
player,201110230min,gnb,CobbRa00,rush_yds,1,,,,,
player,201110230min,gnb,CobbRa00,rush_td,0,,,,,
player,201110230min,gnb,CobbRa00,rush_long,1,,,,,
player,201110230min,gnb,CobbRa00,targets,2,,,,,
player,201110230min,gnb,CobbRa00,rec,1,,,,,
player,201110230min,gnb,CobbRa00,rec_yds,7,,,,,
player,201110230min,gnb,CobbRa00,rec_td,0,,,,,
player,201110230min,gnb,CobbRa00,rec_long,7,,,,,
player,201110230min,gnb,CobbRa00,fumbles,1,,,,,
player,201110230min,gnb,CobbRa00,fumbles_lost,1,,,,,
player,201110230min,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201110230min,gnb,KuhnJo00,pass_att,0,,,,,
player,201110230min,gnb,KuhnJo00,pass_yds,0,,,,,
player,201110230min,gnb,KuhnJo00,pass_td,0,,,,,
player,201110230min,gnb,KuhnJo00,pass_int,0,,,,,
player,201110230min,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201110230min,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201110230min,gnb,KuhnJo00,pass_long,0,,,,,
player,201110230min,gnb,KuhnJo00,pass_rating,,,,,,
player,201110230min,gnb,KuhnJo00,rush_att,1,,,,,
player,201110230min,gnb,KuhnJo00,rush_yds,1,,,,,
player,201110230min,gnb,KuhnJo00,rush_td,0,,,,,
player,201110230min,gnb,KuhnJo00,rush_long,1,,,,,
player,201110230min,gnb,KuhnJo00,targets,1,,,,,
player,201110230min,gnb,KuhnJo00,rec,1,,,,,
player,201110230min,gnb,KuhnJo00,rec_yds,2,,,,,
player,201110230min,gnb,KuhnJo00,rec_td,1,,,,,
player,201110230min,gnb,KuhnJo00,rec_long,2,,,,,
player,201110230min,gnb,KuhnJo00,fumbles,0,,,,,
player,201110230min,gnb,KuhnJo00,fumbles_lost,,,,,,
player,201110230min,gnb,JennGr00,pass_cmp,0,,,,,
player,201110230min,gnb,JennGr00,pass_att,0,,,,,
player,201110230min,gnb,JennGr00,pass_yds,0,,,,,
player,201110230min,gnb,JennGr00,pass_td,0,,,,,
player,201110230min,gnb,JennGr00,pass_int,0,,,,,
player,201110230min,gnb,JennGr00,pass_sacked,0,,,,,
player,201110230min,gnb,JennGr00,pass_sacked_yds,0,,,,,
player,201110230min,gnb,JennGr00,pass_long,0,,,,,
player,201110230min,gnb,JennGr00,pass_rating,,,,,,
player,201110230min,gnb,JennGr00,rush_att,0,,,,,
player,201110230min,gnb,JennGr00,rush_yds,0,,,,,
player,201110230min,gnb,JennGr00,rush_td,0,,,,,
player,201110230min,gnb,JennGr00,rush_long,0,,,,,
player,201110230min,gnb,JennGr00,targets,10,,,,,
player,201110230min,gnb,JennGr00,rec,7,,,,,
player,201110230min,gnb,JennGr00,rec_yds,147,,,,,
player,201110230min,gnb,JennGr00,rec_td,1,,,,,
player,201110230min,gnb,JennGr00,rec_long,79,,,,,
player,201110230min,gnb,JennGr00,fumbles,0,,,,,
player,201110230min,gnb,JennGr00,fumbles_lost,,,,,,
player,201110230min,gnb,JoneJa04,pass_cmp,0,,,,,
player,201110230min,gnb,JoneJa04,pass_att,0,,,,,
player,201110230min,gnb,JoneJa04,pass_yds,0,,,,,
player,201110230min,gnb,JoneJa04,pass_td,0,,,,,
player,201110230min,gnb,JoneJa04,pass_int,0,,,,,
player,201110230min,gnb,JoneJa04,pass_sacked,0,,,,,
player,201110230min,gnb,JoneJa04,pass_sacked_yds,0,,,,,
player,201110230min,gnb,JoneJa04,pass_long,0,,,,,
player,201110230min,gnb,JoneJa04,pass_rating,,,,,,
player,201110230min,gnb,JoneJa04,rush_att,0,,,,,
player,201110230min,gnb,JoneJa04,rush_yds,0,,,,,
player,201110230min,gnb,JoneJa04,rush_td,0,,,,,
player,201110230min,gnb,JoneJa04,rush_long,0,,,,,
player,201110230min,gnb,JoneJa04,targets,4,,,,,
player,201110230min,gnb,JoneJa04,rec,4,,,,,
player,201110230min,gnb,JoneJa04,rec_yds,63,,,,,
player,201110230min,gnb,JoneJa04,rec_td,0,,,,,
player,201110230min,gnb,JoneJa04,rec_long,27,,,,,
player,201110230min,gnb,JoneJa04,fumbles,0,,,,,
player,201110230min,gnb,JoneJa04,fumbles_lost,,,,,,
player,201110230min,gnb,NelsJo00,pass_cmp,0,,,,,
player,201110230min,gnb,NelsJo00,pass_att,0,,,,,
player,201110230min,gnb,NelsJo00,pass_yds,0,,,,,
player,201110230min,gnb,NelsJo00,pass_td,0,,,,,
player,201110230min,gnb,NelsJo00,pass_int,0,,,,,
player,201110230min,gnb,NelsJo00,pass_sacked,0,,,,,
player,201110230min,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201110230min,gnb,NelsJo00,pass_long,0,,,,,
player,201110230min,gnb,NelsJo00,pass_rating,,,,,,
player,201110230min,gnb,NelsJo00,rush_att,0,,,,,
player,201110230min,gnb,NelsJo00,rush_yds,0,,,,,
player,201110230min,gnb,NelsJo00,rush_td,0,,,,,
player,201110230min,gnb,NelsJo00,rush_long,0,,,,,
player,201110230min,gnb,NelsJo00,targets,4,,,,,
player,201110230min,gnb,NelsJo00,rec,4,,,,,
player,201110230min,gnb,NelsJo00,rec_yds,52,,,,,
player,201110230min,gnb,NelsJo00,rec_td,0,,,,,
player,201110230min,gnb,NelsJo00,rec_long,16,,,,,
player,201110230min,gnb,NelsJo00,fumbles,0,,,,,
player,201110230min,gnb,NelsJo00,fumbles_lost,,,,,,
player,201110230min,gnb,QuarAn00,pass_cmp,0,,,,,
player,201110230min,gnb,QuarAn00,pass_att,0,,,,,
player,201110230min,gnb,QuarAn00,pass_yds,0,,,,,
player,201110230min,gnb,QuarAn00,pass_td,0,,,,,
player,201110230min,gnb,QuarAn00,pass_int,0,,,,,
player,201110230min,gnb,QuarAn00,pass_sacked,0,,,,,
player,201110230min,gnb,QuarAn00,pass_sacked_yds,0,,,,,
player,201110230min,gnb,QuarAn00,pass_long,0,,,,,
player,201110230min,gnb,QuarAn00,pass_rating,,,,,,
player,201110230min,gnb,QuarAn00,rush_att,0,,,,,
player,201110230min,gnb,QuarAn00,rush_yds,0,,,,,
player,201110230min,gnb,QuarAn00,rush_td,0,,,,,
player,201110230min,gnb,QuarAn00,rush_long,0,,,,,
player,201110230min,gnb,QuarAn00,targets,1,,,,,
player,201110230min,gnb,QuarAn00,rec,1,,,,,
player,201110230min,gnb,QuarAn00,rec_yds,21,,,,,
player,201110230min,gnb,QuarAn00,rec_td,0,,,,,
player,201110230min,gnb,QuarAn00,rec_long,21,,,,,
player,201110230min,gnb,QuarAn00,fumbles,0,,,,,
player,201110230min,gnb,QuarAn00,fumbles_lost,,,,,,
player,201110230min,gnb,FinlJe00,pass_cmp,0,,,,,
player,201110230min,gnb,FinlJe00,pass_att,0,,,,,
player,201110230min,gnb,FinlJe00,pass_yds,0,,,,,
player,201110230min,gnb,FinlJe00,pass_td,0,,,,,
player,201110230min,gnb,FinlJe00,pass_int,0,,,,,
player,201110230min,gnb,FinlJe00,pass_sacked,0,,,,,
player,201110230min,gnb,FinlJe00,pass_sacked_yds,0,,,,,
player,201110230min,gnb,FinlJe00,pass_long,0,,,,,
player,201110230min,gnb,FinlJe00,pass_rating,,,,,,
player,201110230min,gnb,FinlJe00,rush_att,0,,,,,
player,201110230min,gnb,FinlJe00,rush_yds,0,,,,,
player,201110230min,gnb,FinlJe00,rush_td,0,,,,,
player,201110230min,gnb,FinlJe00,rush_long,0,,,,,
player,201110230min,gnb,FinlJe00,targets,2,,,,,
player,201110230min,gnb,FinlJe00,rec,2,,,,,
player,201110230min,gnb,FinlJe00,rec_yds,13,,,,,
player,201110230min,gnb,FinlJe00,rec_td,1,,,,,
player,201110230min,gnb,FinlJe00,rec_long,11,,,,,
player,201110230min,gnb,FinlJe00,fumbles,0,,,,,
player,201110230min,gnb,FinlJe00,fumbles_lost,,,,,,
player,201110230min,gnb,DrivDo00,pass_cmp,0,,,,,
player,201110230min,gnb,DrivDo00,pass_att,0,,,,,
player,201110230min,gnb,DrivDo00,pass_yds,0,,,,,
player,201110230min,gnb,DrivDo00,pass_td,0,,,,,
player,201110230min,gnb,DrivDo00,pass_int,0,,,,,
player,201110230min,gnb,DrivDo00,pass_sacked,0,,,,,
player,201110230min,gnb,DrivDo00,pass_sacked_yds,0,,,,,
player,201110230min,gnb,DrivDo00,pass_long,0,,,,,
player,201110230min,gnb,DrivDo00,pass_rating,,,,,,
player,201110230min,gnb,DrivDo00,rush_att,0,,,,,
player,201110230min,gnb,DrivDo00,rush_yds,0,,,,,
player,201110230min,gnb,DrivDo00,rush_td,0,,,,,
player,201110230min,gnb,DrivDo00,rush_long,0,,,,,
player,201110230min,gnb,DrivDo00,targets,1,,,,,
player,201110230min,gnb,DrivDo00,rec,1,,,,,
player,201110230min,gnb,DrivDo00,rec_yds,6,,,,,
player,201110230min,gnb,DrivDo00,rec_td,0,,,,,
player,201110230min,gnb,DrivDo00,rec_long,6,,,,,
player,201110230min,gnb,DrivDo00,fumbles,0,,,,,
player,201110230min,gnb,DrivDo00,fumbles_lost,,,,,,
player,201110230min,min,PondCh00,pass_cmp,13,,,,,
player,201110230min,min,PondCh00,pass_att,32,,,,,
player,201110230min,min,PondCh00,pass_yds,219,,,,,
player,201110230min,min,PondCh00,pass_td,2,,,,,
player,201110230min,min,PondCh00,pass_int,2,,,,,
player,201110230min,min,PondCh00,pass_sacked,2,,,,,
player,201110230min,min,PondCh00,pass_sacked_yds,2,,,,,
player,201110230min,min,PondCh00,pass_long,72,,,,,
player,201110230min,min,PondCh00,pass_rating,59.2,,,,,
player,201110230min,min,PondCh00,rush_att,4,,,,,
player,201110230min,min,PondCh00,rush_yds,31,,,,,
player,201110230min,min,PondCh00,rush_td,0,,,,,
player,201110230min,min,PondCh00,rush_long,12,,,,,
player,201110230min,min,PondCh00,targets,0,,,,,
player,201110230min,min,PondCh00,rec,0,,,,,
player,201110230min,min,PondCh00,rec_yds,0,,,,,
player,201110230min,min,PondCh00,rec_td,0,,,,,
player,201110230min,min,PondCh00,rec_long,0,,,,,
player,201110230min,min,PondCh00,fumbles,0,,,,,
player,201110230min,min,PondCh00,fumbles_lost,,,,,,
player,201110230min,min,PeteAd01,pass_cmp,0,,,,,
player,201110230min,min,PeteAd01,pass_att,0,,,,,
player,201110230min,min,PeteAd01,pass_yds,0,,,,,
player,201110230min,min,PeteAd01,pass_td,0,,,,,
player,201110230min,min,PeteAd01,pass_int,0,,,,,
player,201110230min,min,PeteAd01,pass_sacked,0,,,,,
player,201110230min,min,PeteAd01,pass_sacked_yds,0,,,,,
player,201110230min,min,PeteAd01,pass_long,0,,,,,
player,201110230min,min,PeteAd01,pass_rating,,,,,,
player,201110230min,min,PeteAd01,rush_att,24,,,,,
player,201110230min,min,PeteAd01,rush_yds,175,,,,,
player,201110230min,min,PeteAd01,rush_td,1,,,,,
player,201110230min,min,PeteAd01,rush_long,54,,,,,
player,201110230min,min,PeteAd01,targets,1,,,,,
player,201110230min,min,PeteAd01,rec,1,,,,,
player,201110230min,min,PeteAd01,rec_yds,0,,,,,
player,201110230min,min,PeteAd01,rec_td,0,,,,,
player,201110230min,min,PeteAd01,rec_long,0,,,,,
player,201110230min,min,PeteAd01,fumbles,0,,,,,
player,201110230min,min,PeteAd01,fumbles_lost,,,,,,
player,201110230min,min,HarvPe00,pass_cmp,0,,,,,
player,201110230min,min,HarvPe00,pass_att,0,,,,,
player,201110230min,min,HarvPe00,pass_yds,0,,,,,
player,201110230min,min,HarvPe00,pass_td,0,,,,,
player,201110230min,min,HarvPe00,pass_int,0,,,,,
player,201110230min,min,HarvPe00,pass_sacked,0,,,,,
player,201110230min,min,HarvPe00,pass_sacked_yds,0,,,,,
player,201110230min,min,HarvPe00,pass_long,0,,,,,
player,201110230min,min,HarvPe00,pass_rating,,,,,,
player,201110230min,min,HarvPe00,rush_att,2,,,,,
player,201110230min,min,HarvPe00,rush_yds,8,,,,,
player,201110230min,min,HarvPe00,rush_td,0,,,,,
player,201110230min,min,HarvPe00,rush_long,6,,,,,
player,201110230min,min,HarvPe00,targets,3,,,,,
player,201110230min,min,HarvPe00,rec,2,,,,,
player,201110230min,min,HarvPe00,rec_yds,15,,,,,
player,201110230min,min,HarvPe00,rec_td,0,,,,,
player,201110230min,min,HarvPe00,rec_long,9,,,,,
player,201110230min,min,HarvPe00,fumbles,0,,,,,
player,201110230min,min,HarvPe00,fumbles_lost,,,,,,
player,201110230min,min,GerhTo00,pass_cmp,0,,,,,
player,201110230min,min,GerhTo00,pass_att,0,,,,,
player,201110230min,min,GerhTo00,pass_yds,0,,,,,
player,201110230min,min,GerhTo00,pass_td,0,,,,,
player,201110230min,min,GerhTo00,pass_int,0,,,,,
player,201110230min,min,GerhTo00,pass_sacked,0,,,,,
player,201110230min,min,GerhTo00,pass_sacked_yds,0,,,,,
player,201110230min,min,GerhTo00,pass_long,0,,,,,
player,201110230min,min,GerhTo00,pass_rating,,,,,,
player,201110230min,min,GerhTo00,rush_att,1,,,,,
player,201110230min,min,GerhTo00,rush_yds,4,,,,,
player,201110230min,min,GerhTo00,rush_td,0,,,,,
player,201110230min,min,GerhTo00,rush_long,4,,,,,
player,201110230min,min,GerhTo00,targets,0,,,,,
player,201110230min,min,GerhTo00,rec,0,,,,,
player,201110230min,min,GerhTo00,rec_yds,0,,,,,
player,201110230min,min,GerhTo00,rec_td,0,,,,,
player,201110230min,min,GerhTo00,rec_long,0,,,,,
player,201110230min,min,GerhTo00,fumbles,0,,,,,
player,201110230min,min,GerhTo00,fumbles_lost,,,,,,
player,201110230min,min,JenkMi00,pass_cmp,0,,,,,
player,201110230min,min,JenkMi00,pass_att,0,,,,,
player,201110230min,min,JenkMi00,pass_yds,0,,,,,
player,201110230min,min,JenkMi00,pass_td,0,,,,,
player,201110230min,min,JenkMi00,pass_int,0,,,,,
player,201110230min,min,JenkMi00,pass_sacked,0,,,,,
player,201110230min,min,JenkMi00,pass_sacked_yds,0,,,,,
player,201110230min,min,JenkMi00,pass_long,0,,,,,
player,201110230min,min,JenkMi00,pass_rating,,,,,,
player,201110230min,min,JenkMi00,rush_att,0,,,,,
player,201110230min,min,JenkMi00,rush_yds,0,,,,,
player,201110230min,min,JenkMi00,rush_td,0,,,,,
player,201110230min,min,JenkMi00,rush_long,0,,,,,
player,201110230min,min,JenkMi00,targets,8,,,,,
player,201110230min,min,JenkMi00,rec,3,,,,,
player,201110230min,min,JenkMi00,rec_yds,111,,,,,
player,201110230min,min,JenkMi00,rec_td,1,,,,,
player,201110230min,min,JenkMi00,rec_long,72,,,,,
player,201110230min,min,JenkMi00,fumbles,0,,,,,
player,201110230min,min,JenkMi00,fumbles_lost,,,,,,
player,201110230min,min,ShiaVi00,pass_cmp,0,,,,,
player,201110230min,min,ShiaVi00,pass_att,0,,,,,
player,201110230min,min,ShiaVi00,pass_yds,0,,,,,
player,201110230min,min,ShiaVi00,pass_td,0,,,,,
player,201110230min,min,ShiaVi00,pass_int,0,,,,,
player,201110230min,min,ShiaVi00,pass_sacked,0,,,,,
player,201110230min,min,ShiaVi00,pass_sacked_yds,0,,,,,
player,201110230min,min,ShiaVi00,pass_long,0,,,,,
player,201110230min,min,ShiaVi00,pass_rating,,,,,,
player,201110230min,min,ShiaVi00,rush_att,0,,,,,
player,201110230min,min,ShiaVi00,rush_yds,0,,,,,
player,201110230min,min,ShiaVi00,rush_td,0,,,,,
player,201110230min,min,ShiaVi00,rush_long,0,,,,,
player,201110230min,min,ShiaVi00,targets,8,,,,,
player,201110230min,min,ShiaVi00,rec,4,,,,,
player,201110230min,min,ShiaVi00,rec_yds,45,,,,,
player,201110230min,min,ShiaVi00,rec_td,1,,,,,
player,201110230min,min,ShiaVi00,rec_long,22,,,,,
player,201110230min,min,ShiaVi00,fumbles,0,,,,,
player,201110230min,min,ShiaVi00,fumbles_lost,,,,,,
player,201110230min,min,CamaGr00,pass_cmp,0,,,,,
player,201110230min,min,CamaGr00,pass_att,0,,,,,
player,201110230min,min,CamaGr00,pass_yds,0,,,,,
player,201110230min,min,CamaGr00,pass_td,0,,,,,
player,201110230min,min,CamaGr00,pass_int,0,,,,,
player,201110230min,min,CamaGr00,pass_sacked,0,,,,,
player,201110230min,min,CamaGr00,pass_sacked_yds,0,,,,,
player,201110230min,min,CamaGr00,pass_long,0,,,,,
player,201110230min,min,CamaGr00,pass_rating,,,,,,
player,201110230min,min,CamaGr00,rush_att,0,,,,,
player,201110230min,min,CamaGr00,rush_yds,0,,,,,
player,201110230min,min,CamaGr00,rush_td,0,,,,,
player,201110230min,min,CamaGr00,rush_long,0,,,,,
player,201110230min,min,CamaGr00,targets,3,,,,,
player,201110230min,min,CamaGr00,rec,2,,,,,
player,201110230min,min,CamaGr00,rec_yds,35,,,,,
player,201110230min,min,CamaGr00,rec_td,0,,,,,
player,201110230min,min,CamaGr00,rec_long,19,,,,,
player,201110230min,min,CamaGr00,fumbles,0,,,,,
player,201110230min,min,CamaGr00,fumbles_lost,,,,,,
player,201110230min,min,AromDe00,pass_cmp,0,,,,,
player,201110230min,min,AromDe00,pass_att,0,,,,,
player,201110230min,min,AromDe00,pass_yds,0,,,,,
player,201110230min,min,AromDe00,pass_td,0,,,,,
player,201110230min,min,AromDe00,pass_int,0,,,,,
player,201110230min,min,AromDe00,pass_sacked,0,,,,,
player,201110230min,min,AromDe00,pass_sacked_yds,0,,,,,
player,201110230min,min,AromDe00,pass_long,0,,,,,
player,201110230min,min,AromDe00,pass_rating,,,,,,
player,201110230min,min,AromDe00,rush_att,0,,,,,
player,201110230min,min,AromDe00,rush_yds,0,,,,,
player,201110230min,min,AromDe00,rush_td,0,,,,,
player,201110230min,min,AromDe00,rush_long,0,,,,,
player,201110230min,min,AromDe00,targets,5,,,,,
player,201110230min,min,AromDe00,rec,1,,,,,
player,201110230min,min,AromDe00,rec_yds,13,,,,,
player,201110230min,min,AromDe00,rec_td,0,,,,,
player,201110230min,min,AromDe00,rec_long,13,,,,,
player,201110230min,min,AromDe00,fumbles,0,,,,,
player,201110230min,min,AromDe00,fumbles_lost,,,,,,
player,201110230min,min,DImpRy00,pass_cmp,0,,,,,
player,201110230min,min,DImpRy00,pass_att,0,,,,,
player,201110230min,min,DImpRy00,pass_yds,0,,,,,
player,201110230min,min,DImpRy00,pass_td,0,,,,,
player,201110230min,min,DImpRy00,pass_int,0,,,,,
player,201110230min,min,DImpRy00,pass_sacked,0,,,,,
player,201110230min,min,DImpRy00,pass_sacked_yds,0,,,,,
player,201110230min,min,DImpRy00,pass_long,0,,,,,
player,201110230min,min,DImpRy00,pass_rating,,,,,,
player,201110230min,min,DImpRy00,rush_att,0,,,,,
player,201110230min,min,DImpRy00,rush_yds,0,,,,,
player,201110230min,min,DImpRy00,rush_td,0,,,,,
player,201110230min,min,DImpRy00,rush_long,0,,,,,
player,201110230min,min,DImpRy00,targets,1,,,,,
player,201110230min,min,DImpRy00,rec,0,,,,,
player,201110230min,min,DImpRy00,rec_yds,0,,,,,
player,201110230min,min,DImpRy00,rec_td,0,,,,,
player,201110230min,min,DImpRy00,rec_long,0,,,,,
player,201110230min,min,DImpRy00,fumbles,0,,,,,
player,201110230min,min,DImpRy00,fumbles_lost,,,,,,
player,201110230min,min,BookLo00,pass_cmp,0,,,,,
player,201110230min,min,BookLo00,pass_att,0,,,,,
player,201110230min,min,BookLo00,pass_yds,0,,,,,
player,201110230min,min,BookLo00,pass_td,0,,,,,
player,201110230min,min,BookLo00,pass_int,0,,,,,
player,201110230min,min,BookLo00,pass_sacked,0,,,,,
player,201110230min,min,BookLo00,pass_sacked_yds,0,,,,,
player,201110230min,min,BookLo00,pass_long,0,,,,,
player,201110230min,min,BookLo00,pass_rating,,,,,,
player,201110230min,min,BookLo00,rush_att,0,,,,,
player,201110230min,min,BookLo00,rush_yds,0,,,,,
player,201110230min,min,BookLo00,rush_td,0,,,,,
player,201110230min,min,BookLo00,rush_long,0,,,,,
player,201110230min,min,BookLo00,targets,2,,,,,
player,201110230min,min,BookLo00,rec,0,,,,,
player,201110230min,min,BookLo00,rec_yds,0,,,,,
player,201110230min,min,BookLo00,rec_td,0,,,,,
player,201110230min,min,BookLo00,rec_long,0,,,,,
player,201110230min,min,BookLo00,fumbles,0,,,,,
player,201110230min,min,BookLo00,fumbles_lost,,,,,,
player,201110230min,min,RudoKy00,pass_cmp,0,,,,,
player,201110230min,min,RudoKy00,pass_att,0,,,,,
player,201110230min,min,RudoKy00,pass_yds,0,,,,,
player,201110230min,min,RudoKy00,pass_td,0,,,,,
player,201110230min,min,RudoKy00,pass_int,0,,,,,
player,201110230min,min,RudoKy00,pass_sacked,0,,,,,
player,201110230min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201110230min,min,RudoKy00,pass_long,0,,,,,
player,201110230min,min,RudoKy00,pass_rating,,,,,,
player,201110230min,min,RudoKy00,rush_att,0,,,,,
player,201110230min,min,RudoKy00,rush_yds,0,,,,,
player,201110230min,min,RudoKy00,rush_td,0,,,,,
player,201110230min,min,RudoKy00,rush_long,0,,,,,
player,201110230min,min,RudoKy00,targets,1,,,,,
player,201110230min,min,RudoKy00,rec,0,,,,,
player,201110230min,min,RudoKy00,rec_yds,0,,,,,
player,201110230min,min,RudoKy00,rec_td,0,,,,,
player,201110230min,min,RudoKy00,rec_long,0,,,,,
player,201110230min,min,RudoKy00,fumbles,0,,,,,
player,201110230min,min,RudoKy00,fumbles_lost,,,,,,
player,201110230min,gnb,WoodCh00,def_int,2,,,,,
player,201110230min,gnb,WoodCh00,def_int_yds,26,,,,,
player,201110230min,gnb,WoodCh00,def_int_td,0,,,,,
player,201110230min,gnb,WoodCh00,def_int_long,25,,,,,
player,201110230min,gnb,WoodCh00,pass_defended,4,,,,,
player,201110230min,gnb,WoodCh00,sacks,0.0,,,,,
player,201110230min,gnb,WoodCh00,tackles_combined,4,,,,,
player,201110230min,gnb,WoodCh00,tackles_solo,3,,,,,
player,201110230min,gnb,WoodCh00,tackles_assists,1,,,,,
