game,2011,1,20110911,201109110jax,oti,"Tennessee Titans",14,jax,"Jacksonville Jaguars",16
player,201109110jax,oti,HassMa00,rush_att,1,,,,,
player,201109110jax,oti,HassMa00,rush_yds,9,,,,,
player,201109110jax,oti,HassMa00,rush_td,0,,,,,
player,201109110jax,oti,HassMa00,rush_long,9,,,,,
player,201109110jax,oti,HassMa00,targets,0,,,,,
player,201109110jax,oti,HassMa00,rec,0,,,,,
player,201109110jax,oti,HassMa00,rec_yds,0,,,,,
player,201109110jax,oti,HassMa00,rec_td,0,,,,,
player,201109110jax,oti,HassMa00,rec_long,0,,,,,
player,201109110jax,oti,HassMa00,fumbles,1,,,,,
player,201109110jax,oti,HassMa00,fumbles_lost,0,,,,,
player,201109110jax,oti,JohnCh04,pass_cmp,0,,,,,
player,201109110jax,oti,JohnCh04,pass_att,0,,,,,
player,201109110jax,oti,JohnCh04,pass_yds,0,,,,,
player,201109110jax,oti,JohnCh04,pass_td,0,,,,,
player,201109110jax,oti,JohnCh04,pass_int,0,,,,,
player,201109110jax,oti,JohnCh04,pass_sacked,0,,,,,
player,201109110jax,oti,JohnCh04,pass_sacked_yds,0,,,,,
player,201109110jax,oti,JohnCh04,pass_long,0,,,,,
player,201109110jax,oti,JohnCh04,pass_rating,,,,,,
player,201109110jax,oti,JohnCh04,rush_att,9,,,,,
player,201109110jax,oti,JohnCh04,rush_yds,24,,,,,
player,201109110jax,oti,JohnCh04,rush_td,0,,,,,
player,201109110jax,oti,JohnCh04,rush_long,9,,,,,
player,201109110jax,oti,JohnCh04,targets,7,,,,,
player,201109110jax,oti,JohnCh04,rec,6,,,,,
player,201109110jax,oti,JohnCh04,rec_yds,25,,,,,
player,201109110jax,oti,JohnCh04,rec_td,0,,,,,
player,201109110jax,oti,JohnCh04,rec_long,11,,,,,
player,201109110jax,oti,JohnCh04,fumbles,0,,,,,
player,201109110jax,oti,JohnCh04,fumbles_lost,,,,,,
player,201109110jax,oti,HarpJa01,pass_cmp,0,,,,,
player,201109110jax,oti,HarpJa01,pass_att,0,,,,,
player,201109110jax,oti,HarpJa01,pass_yds,0,,,,,
player,201109110jax,oti,HarpJa01,pass_td,0,,,,,
player,201109110jax,oti,HarpJa01,pass_int,0,,,,,
player,201109110jax,oti,HarpJa01,pass_sacked,0,,,,,
player,201109110jax,oti,HarpJa01,pass_sacked_yds,0,,,,,
player,201109110jax,oti,HarpJa01,pass_long,0,,,,,
player,201109110jax,oti,HarpJa01,pass_rating,,,,,,
player,201109110jax,oti,HarpJa01,rush_att,3,,,,,
player,201109110jax,oti,HarpJa01,rush_yds,10,,,,,
player,201109110jax,oti,HarpJa01,rush_td,0,,,,,
player,201109110jax,oti,HarpJa01,rush_long,6,,,,,
player,201109110jax,oti,HarpJa01,targets,1,,,,,
player,201109110jax,oti,HarpJa01,rec,1,,,,,
player,201109110jax,oti,HarpJa01,rec_yds,21,,,,,
player,201109110jax,oti,HarpJa01,rec_td,0,,,,,
player,201109110jax,oti,HarpJa01,rec_long,21,,,,,
player,201109110jax,oti,HarpJa01,fumbles,0,,,,,
player,201109110jax,oti,HarpJa01,fumbles_lost,,,,,,
player,201109110jax,oti,BritKe00,pass_cmp,0,,,,,
player,201109110jax,oti,BritKe00,pass_att,0,,,,,
player,201109110jax,oti,BritKe00,pass_yds,0,,,,,
player,201109110jax,oti,BritKe00,pass_td,0,,,,,
player,201109110jax,oti,BritKe00,pass_int,0,,,,,
player,201109110jax,oti,BritKe00,pass_sacked,0,,,,,
player,201109110jax,oti,BritKe00,pass_sacked_yds,0,,,,,
player,201109110jax,oti,BritKe00,pass_long,0,,,,,
player,201109110jax,oti,BritKe00,pass_rating,,,,,,
player,201109110jax,oti,BritKe00,rush_att,0,,,,,
player,201109110jax,oti,BritKe00,rush_yds,0,,,,,
player,201109110jax,oti,BritKe00,rush_td,0,,,,,
player,201109110jax,oti,BritKe00,rush_long,0,,,,,
player,201109110jax,oti,BritKe00,targets,10,,,,,
player,201109110jax,oti,BritKe00,rec,5,,,,,
player,201109110jax,oti,BritKe00,rec_yds,136,,,,,
player,201109110jax,oti,BritKe00,rec_td,2,,,,,
player,201109110jax,oti,BritKe00,rec_long,80,,,,,
player,201109110jax,oti,BritKe00,fumbles,0,,,,,
player,201109110jax,oti,BritKe00,fumbles_lost,,,,,,
player,201109110jax,oti,WashNa00,pass_cmp,0,,,,,
player,201109110jax,oti,WashNa00,pass_att,0,,,,,
player,201109110jax,oti,WashNa00,pass_yds,0,,,,,
player,201109110jax,oti,WashNa00,pass_td,0,,,,,
player,201109110jax,oti,WashNa00,pass_int,0,,,,,
player,201109110jax,oti,WashNa00,pass_sacked,0,,,,,
player,201109110jax,oti,WashNa00,pass_sacked_yds,0,,,,,
player,201109110jax,oti,WashNa00,pass_long,0,,,,,
player,201109110jax,oti,WashNa00,pass_rating,,,,,,
player,201109110jax,oti,WashNa00,rush_att,0,,,,,
player,201109110jax,oti,WashNa00,rush_yds,0,,,,,
player,201109110jax,oti,WashNa00,rush_td,0,,,,,
player,201109110jax,oti,WashNa00,rush_long,0,,,,,
player,201109110jax,oti,WashNa00,targets,7,,,,,
player,201109110jax,oti,WashNa00,rec,6,,,,,
player,201109110jax,oti,WashNa00,rec_yds,67,,,,,
player,201109110jax,oti,WashNa00,rec_td,0,,,,,
player,201109110jax,oti,WashNa00,rec_long,30,,,,,
player,201109110jax,oti,WashNa00,fumbles,0,,,,,
player,201109110jax,oti,WashNa00,fumbles_lost,,,,,,
player,201109110jax,oti,CookJa02,pass_cmp,0,,,,,
player,201109110jax,oti,CookJa02,pass_att,0,,,,,
player,201109110jax,oti,CookJa02,pass_yds,0,,,,,
player,201109110jax,oti,CookJa02,pass_td,0,,,,,
player,201109110jax,oti,CookJa02,pass_int,0,,,,,
player,201109110jax,oti,CookJa02,pass_sacked,0,,,,,
player,201109110jax,oti,CookJa02,pass_sacked_yds,0,,,,,
player,201109110jax,oti,CookJa02,pass_long,0,,,,,
player,201109110jax,oti,CookJa02,pass_rating,,,,,,
player,201109110jax,oti,CookJa02,rush_att,0,,,,,
player,201109110jax,oti,CookJa02,rush_yds,0,,,,,
player,201109110jax,oti,CookJa02,rush_td,0,,,,,
player,201109110jax,oti,CookJa02,rush_long,0,,,,,
player,201109110jax,oti,CookJa02,targets,2,,,,,
player,201109110jax,oti,CookJa02,rec,1,,,,,
player,201109110jax,oti,CookJa02,rec_yds,7,,,,,
player,201109110jax,oti,CookJa02,rec_td,0,,,,,
player,201109110jax,oti,CookJa02,rec_long,7,,,,,
player,201109110jax,oti,CookJa02,fumbles,0,,,,,
player,201109110jax,oti,CookJa02,fumbles_lost,,,,,,
player,201109110jax,oti,WillDa04,pass_cmp,0,,,,,
player,201109110jax,oti,WillDa04,pass_att,0,,,,,
player,201109110jax,oti,WillDa04,pass_yds,0,,,,,
player,201109110jax,oti,WillDa04,pass_td,0,,,,,
player,201109110jax,oti,WillDa04,pass_int,0,,,,,
player,201109110jax,oti,WillDa04,pass_sacked,0,,,,,
player,201109110jax,oti,WillDa04,pass_sacked_yds,0,,,,,
player,201109110jax,oti,WillDa04,pass_long,0,,,,,
player,201109110jax,oti,WillDa04,pass_rating,,,,,,
player,201109110jax,oti,WillDa04,rush_att,0,,,,,
player,201109110jax,oti,WillDa04,rush_yds,0,,,,,
player,201109110jax,oti,WillDa04,rush_td,0,,,,,
player,201109110jax,oti,WillDa04,rush_long,0,,,,,
player,201109110jax,oti,WillDa04,targets,2,,,,,
player,201109110jax,oti,WillDa04,rec,1,,,,,
player,201109110jax,oti,WillDa04,rec_yds,5,,,,,
player,201109110jax,oti,WillDa04,rec_td,0,,,,,
player,201109110jax,oti,WillDa04,rec_long,5,,,,,
player,201109110jax,oti,WillDa04,fumbles,0,,,,,
player,201109110jax,oti,WillDa04,fumbles_lost,,,,,,
player,201109110jax,oti,StevCr00,pass_cmp,0,,,,,
player,201109110jax,oti,StevCr00,pass_att,0,,,,,
player,201109110jax,oti,StevCr00,pass_yds,0,,,,,
player,201109110jax,oti,StevCr00,pass_td,0,,,,,
player,201109110jax,oti,StevCr00,pass_int,0,,,,,
player,201109110jax,oti,StevCr00,pass_sacked,0,,,,,
player,201109110jax,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201109110jax,oti,StevCr00,pass_long,0,,,,,
player,201109110jax,oti,StevCr00,pass_rating,,,,,,
player,201109110jax,oti,StevCr00,rush_att,0,,,,,
player,201109110jax,oti,StevCr00,rush_yds,0,,,,,
player,201109110jax,oti,StevCr00,rush_td,0,,,,,
player,201109110jax,oti,StevCr00,rush_long,0,,,,,
player,201109110jax,oti,StevCr00,targets,3,,,,,
player,201109110jax,oti,StevCr00,rec,1,,,,,
player,201109110jax,oti,StevCr00,rec_yds,2,,,,,
player,201109110jax,oti,StevCr00,rec_td,0,,,,,
player,201109110jax,oti,StevCr00,rec_long,2,,,,,
player,201109110jax,oti,StevCr00,fumbles,0,,,,,
player,201109110jax,oti,StevCr00,fumbles_lost,,,,,,
player,201109110jax,oti,MariMa00,pass_cmp,0,,,,,
player,201109110jax,oti,MariMa00,pass_att,0,,,,,
player,201109110jax,oti,MariMa00,pass_yds,0,,,,,
player,201109110jax,oti,MariMa00,pass_td,0,,,,,
player,201109110jax,oti,MariMa00,pass_int,0,,,,,
player,201109110jax,oti,MariMa00,pass_sacked,0,,,,,
player,201109110jax,oti,MariMa00,pass_sacked_yds,0,,,,,
player,201109110jax,oti,MariMa00,pass_long,0,,,,,
player,201109110jax,oti,MariMa00,pass_rating,,,,,,
player,201109110jax,oti,MariMa00,rush_att,0,,,,,
player,201109110jax,oti,MariMa00,rush_yds,0,,,,,
player,201109110jax,oti,MariMa00,rush_td,0,,,,,
player,201109110jax,oti,MariMa00,rush_long,0,,,,,
player,201109110jax,oti,MariMa00,targets,1,,,,,
player,201109110jax,oti,MariMa00,rec,0,,,,,
player,201109110jax,oti,MariMa00,rec_yds,0,,,,,
player,201109110jax,oti,MariMa00,rec_td,0,,,,,
player,201109110jax,oti,MariMa00,rec_long,0,,,,,
player,201109110jax,oti,MariMa00,fumbles,0,,,,,
player,201109110jax,oti,MariMa00,fumbles_lost,,,,,,
player,201109110jax,jax,McCoLu00,pass_cmp,17,,,,,
player,201109110jax,jax,McCoLu00,pass_att,24,,,,,
player,201109110jax,jax,McCoLu00,pass_yds,175,,,,,
player,201109110jax,jax,McCoLu00,pass_td,0,,,,,
player,201109110jax,jax,McCoLu00,pass_int,0,,,,,
player,201109110jax,jax,McCoLu00,pass_sacked,2,,,,,
player,201109110jax,jax,McCoLu00,pass_sacked_yds,15,,,,,
player,201109110jax,jax,McCoLu00,pass_long,26,,,,,
player,201109110jax,jax,McCoLu00,pass_rating,91.5,,,,,
player,201109110jax,jax,McCoLu00,rush_att,5,,,,,
player,201109110jax,jax,McCoLu00,rush_yds,10,,,,,
player,201109110jax,jax,McCoLu00,rush_td,0,,,,,
player,201109110jax,jax,McCoLu00,rush_long,8,,,,,
player,201109110jax,jax,McCoLu00,targets,0,,,,,
player,201109110jax,jax,McCoLu00,rec,0,,,,,
player,201109110jax,jax,McCoLu00,rec_yds,0,,,,,
player,201109110jax,jax,McCoLu00,rec_td,0,,,,,
player,201109110jax,jax,McCoLu00,rec_long,0,,,,,
player,201109110jax,jax,McCoLu00,fumbles,2,,,,,
player,201109110jax,jax,McCoLu00,fumbles_lost,1,,,,,
player,201109110jax,jax,DrewMa00,pass_cmp,0,,,,,
player,201109110jax,jax,DrewMa00,pass_att,0,,,,,
player,201109110jax,jax,DrewMa00,pass_yds,0,,,,,
player,201109110jax,jax,DrewMa00,pass_td,0,,,,,
player,201109110jax,jax,DrewMa00,pass_int,0,,,,,
player,201109110jax,jax,DrewMa00,pass_sacked,0,,,,,
player,201109110jax,jax,DrewMa00,pass_sacked_yds,0,,,,,
player,201109110jax,jax,DrewMa00,pass_long,0,,,,,
player,201109110jax,jax,DrewMa00,pass_rating,,,,,,
player,201109110jax,jax,DrewMa00,rush_att,24,,,,,
player,201109110jax,jax,DrewMa00,rush_yds,97,,,,,
player,201109110jax,jax,DrewMa00,rush_td,1,,,,,
player,201109110jax,jax,DrewMa00,rush_long,21,,,,,
player,201109110jax,jax,DrewMa00,targets,0,,,,,
player,201109110jax,jax,DrewMa00,rec,0,,,,,
player,201109110jax,jax,DrewMa00,rec_yds,0,,,,,
player,201109110jax,jax,DrewMa00,rec_td,0,,,,,
player,201109110jax,jax,DrewMa00,rec_long,0,,,,,
player,201109110jax,jax,DrewMa00,fumbles,0,,,,,
player,201109110jax,jax,DrewMa00,fumbles_lost,,,,,,
player,201109110jax,jax,KariDe00,pass_cmp,0,,,,,
player,201109110jax,jax,KariDe00,pass_att,0,,,,,
player,201109110jax,jax,KariDe00,pass_yds,0,,,,,
player,201109110jax,jax,KariDe00,pass_td,0,,,,,
player,201109110jax,jax,KariDe00,pass_int,0,,,,,
player,201109110jax,jax,KariDe00,pass_sacked,0,,,,,
player,201109110jax,jax,KariDe00,pass_sacked_yds,0,,,,,
player,201109110jax,jax,KariDe00,pass_long,0,,,,,
player,201109110jax,jax,KariDe00,pass_rating,,,,,,
player,201109110jax,jax,KariDe00,rush_att,14,,,,,
player,201109110jax,jax,KariDe00,rush_yds,33,,,,,
player,201109110jax,jax,KariDe00,rush_td,0,,,,,
player,201109110jax,jax,KariDe00,rush_long,9,,,,,
player,201109110jax,jax,KariDe00,targets,3,,,,,
player,201109110jax,jax,KariDe00,rec,3,,,,,
player,201109110jax,jax,KariDe00,rec_yds,39,,,,,
player,201109110jax,jax,KariDe00,rec_td,0,,,,,
player,201109110jax,jax,KariDe00,rec_long,18,,,,,
player,201109110jax,jax,KariDe00,fumbles,0,,,,,
player,201109110jax,jax,KariDe00,fumbles_lost,,,,,,
player,201109110jax,jax,OwenMo01,pass_cmp,0,,,,,
player,201109110jax,jax,OwenMo01,pass_att,0,,,,,
player,201109110jax,jax,OwenMo01,pass_yds,0,,,,,
player,201109110jax,jax,OwenMo01,pass_td,0,,,,,
player,201109110jax,jax,OwenMo01,pass_int,0,,,,,
player,201109110jax,jax,OwenMo01,pass_sacked,0,,,,,
player,201109110jax,jax,OwenMo01,pass_sacked_yds,0,,,,,
player,201109110jax,jax,OwenMo01,pass_long,0,,,,,
player,201109110jax,jax,OwenMo01,pass_rating,,,,,,
player,201109110jax,jax,OwenMo01,rush_att,3,,,,,
player,201109110jax,jax,OwenMo01,rush_yds,17,,,,,
player,201109110jax,jax,OwenMo01,rush_td,0,,,,,
player,201109110jax,jax,OwenMo01,rush_long,7,,,,,
player,201109110jax,jax,OwenMo01,targets,0,,,,,
player,201109110jax,jax,OwenMo01,rec,0,,,,,
player,201109110jax,jax,OwenMo01,rec_yds,0,,,,,
player,201109110jax,jax,OwenMo01,rec_td,0,,,,,
player,201109110jax,jax,OwenMo01,rec_long,0,,,,,
player,201109110jax,jax,OwenMo01,fumbles,0,,,,,
player,201109110jax,jax,OwenMo01,fumbles_lost,,,,,,
player,201109110jax,jax,JoneGr01,pass_cmp,0,,,,,
player,201109110jax,jax,JoneGr01,pass_att,0,,,,,
player,201109110jax,jax,JoneGr01,pass_yds,0,,,,,
player,201109110jax,jax,JoneGr01,pass_td,0,,,,,
player,201109110jax,jax,JoneGr01,pass_int,0,,,,,
player,201109110jax,jax,JoneGr01,pass_sacked,0,,,,,
player,201109110jax,jax,JoneGr01,pass_sacked_yds,0,,,,,
player,201109110jax,jax,JoneGr01,pass_long,0,,,,,
player,201109110jax,jax,JoneGr01,pass_rating,,,,,,
player,201109110jax,jax,JoneGr01,rush_att,1,,,,,
player,201109110jax,jax,JoneGr01,rush_yds,6,,,,,
player,201109110jax,jax,JoneGr01,rush_td,0,,,,,
player,201109110jax,jax,JoneGr01,rush_long,6,,,,,
player,201109110jax,jax,JoneGr01,targets,1,,,,,
player,201109110jax,jax,JoneGr01,rec,0,,,,,
player,201109110jax,jax,JoneGr01,rec_yds,0,,,,,
player,201109110jax,jax,JoneGr01,rec_td,0,,,,,
player,201109110jax,jax,JoneGr01,rec_long,0,,,,,
player,201109110jax,jax,JoneGr01,fumbles,0,,,,,
player,201109110jax,jax,JoneGr01,fumbles_lost,,,,,,
player,201109110jax,jax,ThomMi01,pass_cmp,0,,,,,
player,201109110jax,jax,ThomMi01,pass_att,0,,,,,
player,201109110jax,jax,ThomMi01,pass_yds,0,,,,,
player,201109110jax,jax,ThomMi01,pass_td,0,,,,,
player,201109110jax,jax,ThomMi01,pass_int,0,,,,,
player,201109110jax,jax,ThomMi01,pass_sacked,0,,,,,
player,201109110jax,jax,ThomMi01,pass_sacked_yds,0,,,,,
player,201109110jax,jax,ThomMi01,pass_long,0,,,,,
player,201109110jax,jax,ThomMi01,pass_rating,,,,,,
player,201109110jax,jax,ThomMi01,rush_att,0,,,,,
player,201109110jax,jax,ThomMi01,rush_yds,0,,,,,
player,201109110jax,jax,ThomMi01,rush_td,0,,,,,
player,201109110jax,jax,ThomMi01,rush_long,0,,,,,
player,201109110jax,jax,ThomMi01,targets,11,,,,,
player,201109110jax,jax,ThomMi01,rec,8,,,,,
player,201109110jax,jax,ThomMi01,rec_yds,55,,,,,
player,201109110jax,jax,ThomMi01,rec_td,0,,,,,
player,201109110jax,jax,ThomMi01,rec_long,26,,,,,
player,201109110jax,jax,ThomMi01,fumbles,0,,,,,
player,201109110jax,jax,ThomMi01,fumbles_lost,,,,,,
player,201109110jax,jax,HillJa00,pass_cmp,0,,,,,
player,201109110jax,jax,HillJa00,pass_att,0,,,,,
player,201109110jax,jax,HillJa00,pass_yds,0,,,,,
player,201109110jax,jax,HillJa00,pass_td,0,,,,,
player,201109110jax,jax,HillJa00,pass_int,0,,,,,
player,201109110jax,jax,HillJa00,pass_sacked,0,,,,,
player,201109110jax,jax,HillJa00,pass_sacked_yds,0,,,,,
player,201109110jax,jax,HillJa00,pass_long,0,,,,,
player,201109110jax,jax,HillJa00,pass_rating,,,,,,
player,201109110jax,jax,HillJa00,rush_att,0,,,,,
player,201109110jax,jax,HillJa00,rush_yds,0,,,,,
player,201109110jax,jax,HillJa00,rush_td,0,,,,,
player,201109110jax,jax,HillJa00,rush_long,0,,,,,
player,201109110jax,jax,HillJa00,targets,5,,,,,
player,201109110jax,jax,HillJa00,rec,4,,,,,
player,201109110jax,jax,HillJa00,rec_yds,53,,,,,
player,201109110jax,jax,HillJa00,rec_td,0,,,,,
player,201109110jax,jax,HillJa00,rec_long,18,,,,,
player,201109110jax,jax,HillJa00,fumbles,0,,,,,
player,201109110jax,jax,HillJa00,fumbles_lost,,,,,,
player,201109110jax,jax,LewiMa00,pass_cmp,0,,,,,
player,201109110jax,jax,LewiMa00,pass_att,0,,,,,
player,201109110jax,jax,LewiMa00,pass_yds,0,,,,,
player,201109110jax,jax,LewiMa00,pass_td,0,,,,,
player,201109110jax,jax,LewiMa00,pass_int,0,,,,,
player,201109110jax,jax,LewiMa00,pass_sacked,0,,,,,
player,201109110jax,jax,LewiMa00,pass_sacked_yds,0,,,,,
player,201109110jax,jax,LewiMa00,pass_long,0,,,,,
player,201109110jax,jax,LewiMa00,pass_rating,,,,,,
player,201109110jax,jax,LewiMa00,rush_att,0,,,,,
player,201109110jax,jax,LewiMa00,rush_yds,0,,,,,
player,201109110jax,jax,LewiMa00,rush_td,0,,,,,
player,201109110jax,jax,LewiMa00,rush_long,0,,,,,
player,201109110jax,jax,LewiMa00,targets,3,,,,,
player,201109110jax,jax,LewiMa00,rec,2,,,,,
player,201109110jax,jax,LewiMa00,rec_yds,28,,,,,
player,201109110jax,jax,LewiMa00,rec_td,0,,,,,
player,201109110jax,jax,LewiMa00,rec_long,20,,,,,
player,201109110jax,jax,LewiMa00,fumbles,0,,,,,
player,201109110jax,jax,LewiMa00,fumbles_lost,,,,,,
player,201109110jax,jax,BoleBr00,pass_cmp,0,,,,,
player,201109110jax,jax,BoleBr00,pass_att,0,,,,,
player,201109110jax,jax,BoleBr00,pass_yds,0,,,,,
player,201109110jax,jax,BoleBr00,pass_td,0,,,,,
player,201109110jax,jax,BoleBr00,pass_int,0,,,,,
player,201109110jax,jax,BoleBr00,pass_sacked,0,,,,,
player,201109110jax,jax,BoleBr00,pass_sacked_yds,0,,,,,
player,201109110jax,jax,BoleBr00,pass_long,0,,,,,
player,201109110jax,jax,BoleBr00,pass_rating,,,,,,
player,201109110jax,jax,BoleBr00,rush_att,0,,,,,
player,201109110jax,jax,BoleBr00,rush_yds,0,,,,,
player,201109110jax,jax,BoleBr00,rush_td,0,,,,,
player,201109110jax,jax,BoleBr00,rush_long,0,,,,,
player,201109110jax,jax,BoleBr00,targets,1,,,,,
player,201109110jax,jax,BoleBr00,rec,0,,,,,
player,201109110jax,jax,BoleBr00,rec_yds,0,,,,,
player,201109110jax,jax,BoleBr00,rec_td,0,,,,,
player,201109110jax,jax,BoleBr00,rec_long,0,,,,,
player,201109110jax,jax,BoleBr00,fumbles,0,,,,,
player,201109110jax,jax,BoleBr00,fumbles_lost,,,,,,
player,201109110jax,oti,McCoJa99,def_int,0,,,,,
player,201109110jax,oti,McCoJa99,def_int_yds,0,,,,,
player,201109110jax,oti,McCoJa99,def_int_td,0,,,,,
player,201109110jax,oti,McCoJa99,def_int_long,0,,,,,
player,201109110jax,oti,McCoJa99,pass_defended,1,,,,,
player,201109110jax,oti,McCoJa99,sacks,1.0,,,,,
player,201109110jax,oti,McCoJa99,tackles_combined,5,,,,,
player,201109110jax,oti,McCoJa99,tackles_solo,5,,,,,
player,201109110jax,oti,McCoJa99,tackles_assists,0,,,,,
player,201109110jax,oti,McCoJa99,tackles_loss,0,,,,,
player,201109110jax,oti,McCoJa99,qb_hits,1,,,,,
player,201109110jax,oti,McCoJa99,fumbles_rec,0,,,,,
player,201109110jax,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201109110jax,oti,McCoJa99,fumbles_forced,1,,,,,
player,201109110jax,oti,HayeWi99,def_int,0,,,,,
player,201109110jax,oti,HayeWi99,def_int_yds,0,,,,,
player,201109110jax,oti,HayeWi99,def_int_td,0,,,,,
player,201109110jax,oti,HayeWi99,def_int_long,0,,,,,
player,201109110jax,oti,HayeWi99,pass_defended,0,,,,,
player,201109110jax,oti,HayeWi99,sacks,1.0,,,,,
player,201109110jax,oti,HayeWi99,tackles_combined,2,,,,,
player,201109110jax,oti,HayeWi99,tackles_solo,2,,,,,
player,201109110jax,oti,HayeWi99,tackles_assists,0,,,,,
player,201109110jax,oti,HayeWi99,tackles_loss,1,,,,,
player,201109110jax,oti,HayeWi99,qb_hits,1,,,,,
player,201109110jax,oti,HayeWi99,fumbles_rec,0,,,,,
player,201109110jax,oti,HayeWi99,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,HayeWi99,fumbles_rec_td,0,,,,,
player,201109110jax,oti,HayeWi99,fumbles_forced,0,,,,,
player,201109110jax,oti,RuudBa20,def_int,0,,,,,
player,201109110jax,oti,RuudBa20,def_int_yds,0,,,,,
player,201109110jax,oti,RuudBa20,def_int_td,0,,,,,
player,201109110jax,oti,RuudBa20,def_int_long,0,,,,,
player,201109110jax,oti,RuudBa20,pass_defended,0,,,,,
player,201109110jax,oti,RuudBa20,sacks,0.0,,,,,
player,201109110jax,oti,RuudBa20,tackles_combined,14,,,,,
player,201109110jax,oti,RuudBa20,tackles_solo,8,,,,,
player,201109110jax,oti,RuudBa20,tackles_assists,6,,,,,
player,201109110jax,oti,RuudBa20,tackles_loss,0,,,,,
player,201109110jax,oti,RuudBa20,qb_hits,0,,,,,
player,201109110jax,oti,RuudBa20,fumbles_rec,0,,,,,
player,201109110jax,oti,RuudBa20,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,RuudBa20,fumbles_rec_td,0,,,,,
player,201109110jax,oti,RuudBa20,fumbles_forced,0,,,,,
player,201109110jax,oti,HopeCh21,def_int,0,,,,,
player,201109110jax,oti,HopeCh21,def_int_yds,0,,,,,
player,201109110jax,oti,HopeCh21,def_int_td,0,,,,,
player,201109110jax,oti,HopeCh21,def_int_long,0,,,,,
player,201109110jax,oti,HopeCh21,pass_defended,0,,,,,
player,201109110jax,oti,HopeCh21,sacks,0.0,,,,,
player,201109110jax,oti,HopeCh21,tackles_combined,8,,,,,
player,201109110jax,oti,HopeCh21,tackles_solo,7,,,,,
player,201109110jax,oti,HopeCh21,tackles_assists,1,,,,,
player,201109110jax,oti,HopeCh21,tackles_loss,0,,,,,
player,201109110jax,oti,HopeCh21,qb_hits,0,,,,,
player,201109110jax,oti,HopeCh21,fumbles_rec,0,,,,,
player,201109110jax,oti,HopeCh21,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,HopeCh21,fumbles_rec_td,0,,,,,
player,201109110jax,oti,HopeCh21,fumbles_forced,0,,,,,
player,201109110jax,oti,AyerAk00,def_int,0,,,,,
player,201109110jax,oti,AyerAk00,def_int_yds,0,,,,,
player,201109110jax,oti,AyerAk00,def_int_td,0,,,,,
player,201109110jax,oti,AyerAk00,def_int_long,0,,,,,
player,201109110jax,oti,AyerAk00,pass_defended,0,,,,,
player,201109110jax,oti,AyerAk00,sacks,0.0,,,,,
player,201109110jax,oti,AyerAk00,tackles_combined,7,,,,,
player,201109110jax,oti,AyerAk00,tackles_solo,3,,,,,
player,201109110jax,oti,AyerAk00,tackles_assists,4,,,,,
player,201109110jax,oti,AyerAk00,tackles_loss,0,,,,,
player,201109110jax,oti,AyerAk00,qb_hits,1,,,,,
player,201109110jax,oti,AyerAk00,fumbles_rec,0,,,,,
player,201109110jax,oti,AyerAk00,fumbles_rec_yds,0,,,,,
